اِبتدائی	elementary	اِبتدائی	elementary	N;NOM;MASC;SG;3	N;SG
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	N;SG
بازی	hazard	بازی	hazard	N;NOM;MASC;SG;3	N;SG
بازی	bet	بازی	bet	N;NOM;MASC;SG;3	N;SG
بازی	game	بازی	game	N;NOM;MASC;SG;3	N;SG
بازی	deception	بازی	deception	N;NOM;MASC;SG;3	N;SG
بازی	stake	بازی	stake	N;NOM;MASC;SG;3	N;SG
بازی	deceit	بازی	deceit	N;NOM;MASC;SG;3	N;SG
بازی	play	بازی	play	N;NOM;MASC;SG;3	N;SG
بازی	wager	بازی	wager	N;NOM;MASC;SG;3	N;SG
بازی	trick	بازی	trick	N;NOM;MASC;SG;3	N;SG
باغیانہ	treacherous	باغیانہ	treacherous	ADJ	ADJ
باغیانہ	rebellious	باغیانہ	rebellious	ADJ	ADJ
باغیانہ	treacherous	باغیانہ	treacherous	ADJ	ADJ
باقیات	balances	باقیات	balance	N;NOM;MASC;PL;3	N;PL
باقیات	remnants	باقیات	remnant	N;NOM;MASC;PL;3	N;PL
باقیات	relics	باقیات	relic	N;NOM;MASC;PL;3	N;PL
باقیات	residues	باقیات	residue	N;NOM;MASC;PL;3	N;PL
باقیات	arrears	باقیات	arrear	N;NOM;MASC;PL;3	N;PL
باکی	weeping	باکی	weep	N;NOM;MASC;SG;3	N;SG
بال	hair	بال	hair	N;NOM;MASC;SG;3	N;SG
بال	state	بال	state	N;NOM;MASC;SG;3	N;SG
بال	power	بال	power	N;NOM;MASC;SG;3	N;SG
بال	child	بال	child	N;NOM;MASC;SG;3	N;SG
بال	condition	بال	condition	N;NOM;MASC;SG;3	N;SG
بال	strength	بال	strength	N;NOM;MASC;SG;3	N;SG
بال	pinion	بال	pinion	N;NOM;MASC;SG;3	N;SG
بال	wing	بال	wing	N;NOM;MASC;SG;3	N;SG
بال	feather	بال	feather	N;NOM;MASC;SG;3	N;SG
بال	heart	بال	heart	N;NOM;MASC;SG;3	N;SG
بال	mind	بال	mind	N;NOM;MASC;SG;3	N;SG
بالاتر	higher	بالاتر	higher	ADJ	ADJ;CMPR
بِالاجمال	briefly	بِالاجمال	briefly	ADV	ADV
بِالاعلان	openly	بِالاعلان	openly	ADV	ADV
بِالاعلان	boldly	بِالاعلان	boldly	ADV	ADV
بِالاعلان	publicly	بِالاعلان	publicly	ADV	ADV
بِالالتزام	deliberately	بِالالتزام	deliberately	ADV	ADV
بِالالتزام	regularly	بِالالتزام	regularly	ADV	ADV
بالائی	superficial	بالائی	superficial	ADJ	ADJ
بالائی	extra	بالائی	extra	ADJ	ADJ
بالائی	additional	بالائی	additional	ADJ	ADJ
بالائی	extraordinary	بالائی	extraordinary	ADJ	ADJ
بالائی	superficial	بالائی	superficial	ADJ	ADJ
بالائی	extra	بالائی	extra	ADJ	ADJ
بالائی	additional	بالائی	additional	ADJ	ADJ
بالائی	extraordinary	بالائی	extraordinary	ADJ	ADJ
بِالآخر	consequently	بِالآخر	consequently	ADV	ADV
بِالخُصوص	particularly	بِالخُصوص	particularly	ADV	ADV
بِالخُصوص	specially	بِالخُصوص	specially	ADV	ADV
بِالخَیر	happily	بِالخَیر	happily	ADV	ADV
بالغ	consummate	بالغ	consummate	ADJ	ADJ
بالغ	consummate	بالغ	consummate	ADJ	ADJ
بالغ	adult	بالغ	adult	ADJ	ADJ
بالغ	mature	بالغ	mature	ADJ	ADJ
دربان	guard	دربان	guard	N;NOM;MASC;SG;3	N;SG
دربان	gatekeeper	دربان	gatekeeper	N;NOM;MASC;SG;3	N;SG
دربان	guard	دربان	guard	N;NOM;MASC;SG;3	N;SG
بانٹنا	distribute	بانٹ	distribute	V;SG;NFIN;ACT	V;IMP;FIN
بانٹنا	divide	بانٹ	divide	V;SG;NFIN;ACT	V;IMP;FIN
بانچنا	read	بانچ	read	V;SG;NFIN;ACT	V;IMP;FIN
بانچنا	describe	بانچ	describe	V;SG;NFIN;ACT	V;IMP;FIN
بانچنا	decipher	بانچ	decipher	V;SG;NFIN;ACT	V;IMP;FIN
بانچنا	mention	بانچ	mention	V;SG;NFIN;ACT	V;IMP;FIN
باندر	monkey	باندر	monkey	N;NOM;MASC;SG;3	N;SG
باندھنا	bind	باندھنا	bind	V;NFIN;ACT	V;IMP;FIN
باندھنا	imprison	باندھنا	imprison	V;NFIN;ACT	V;IMP;FIN
باندھنا	build	باندھنا	build	V;NFIN;ACT	V;IMP;FIN
باندھنا	settle	باندھنا	settle	V;NFIN;ACT	V;IMP;FIN
باندھنا	captivate	باندھنا	captivate	V;NFIN;ACT	V;IMP;FIN
باندھنا	impose	باندھنا	impose	V;NFIN;ACT	V;IMP;FIN
باندھنا	compose	باندھنا	compose	V;NFIN;ACT	V;IMP;FIN
باندھنا	gather	باندھنا	gather	V;NFIN;ACT	V;IMP;FIN
باندھنا	check	باندھنا	check	V;NFIN;ACT	V;IMP;FIN
بانس	bamboo	بانس	bamboo	N;NOM;MASC;SG;3	N;SG
باہر	abroad	باہر	abroad	ADV;NOM;MASC;SG;3	ADV
باہر	externally	باہر	externally	ADV;NOM;MASC;SG;3	ADV
باہر	beyond	باہر	beyond	ADV;NOM;MASC;SG;3	ADV
باہر	outside	باہر	outside	ADV;NOM;MASC;SG;3	ADV
باہر	away	باہر	away	ADV;NOM;MASC;SG;3	ADV
باہر	abroad	باہر	abroad	ADV;NOM;MASC;SG;3	ADV
باہر	externally	باہر	externally	ADV;NOM;MASC;SG;3	ADV
باہر	beyond	باہر	beyond	ADV;NOM;MASC;SG;3	ADV
باہر	out	باہر	out	ADV;NOM;MASC;SG;3	ADV
باہر	outside	باہر	outside	ADV;NOM;MASC;SG;3	ADV
باہر	away	باہر	away	ADV;NOM;MASC;SG;3	ADV
باہمی	common	باہمی	common	ADJ	ADJ
باہمی	common	باہمی	common	ADJ	ADJ
باہمی	mutual	باہمی	mutual	ADJ	ADJ
باہمی	reciprocal	باہمی	reciprocal	ADJ	ADJ
باہنا	till	باہنا	till		
ببر	lion	ببر	lion	N;NOM;MASC;SG;3	N;SG
بتانا	teach	بتا	teach	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	explain	بتا	explain	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	indicate	بتا	indicate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	show	بتا	show	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	tell	بتا	tell	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	describe	بتا	describe	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	demonstrate	بتا	demonstrate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	signify	بتا	signify	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	teach	بتا	teach	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	disclose	بتا	disclose	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	explain	بتا	explain	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	indicate	بتا	indicate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	show	بتا	show	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	tell	بتا	tell	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	describe	بتا	describe	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتانا	demonstrate	بتا	demonstrate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتر	mutilated	بتر	mutilate	V;ACT	V;PST;V.PTCP
بتلانا	describe	بتلانا	describe	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتلانا	tell	بتلانا	tell	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بتیانا	talk	بتیا	talk	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بِتھارنا	scatter	بِتھار	scatter	V;SG;NFIN;ACT	V;IMP;FIN
بٹانا	cooperate	بٹا	cooperate	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بٹانا	scatter	بٹا	scatter	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بٹنا	gain	بٹ	gain	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بٹنا	obtain	بٹ	obtain	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بٹورنا	amass	بٹور	amass	V;NFIN;ACT	V;IMP;FIN
بٹورنا	receive	بٹور	receive	V;NFIN;ACT	V;IMP;FIN
بٹورنا	get	بٹور	get	V;NFIN;ACT	V;IMP;FIN
بٹورنا	collect	بٹور	collect	V;NFIN;ACT	V;IMP;FIN
بٹورنا	gather	بٹور	gather	V;NFIN;ACT	V;IMP;FIN
بٹورنا	assemble	بٹور	assemble	V;NFIN;ACT	V;IMP;FIN
بجا	fit	بجا	fit	V;ACT	V;IMP;FIN
بجا	fit	بجا	fit	V;ACT	V;IMP;FIN
بجاآوری	compliance	بجاآوری	compliance	N;NOM;MASC;SG;3	N;SG
بجاآوری	compliance	بجاآوری	compliance	N;NOM;MASC;SG;3	N;SG
بجاآوری	accomplishment	بجاآوری	accomplishment	N;NOM;MASC;SG;3	N;SG
بجالانا	perform	بجالانا	perform	V;NFIN;ACT	V;IMP;FIN
بجالانا	obey	بجالانا	obey	V;NFIN;ACT	V;IMP;FIN
بجالانا	execute	بجالانا	execute	V;NFIN;ACT	V;IMP;FIN
بجوڑنا	beat	بجوڑ	beat	V;NFIN;ACT	V;IMP;FIN
بجے	time	بج	time	N;NOM;MASC;SG;3	N;SG
بچا	remaining	بچا	remain	V;ACT	V;V.MSDR
بِچارنا	guess	بِچار	guess	V;NFIN;ACT	V;IMP;FIN
بِچارنا	examine	بِچار	examine	V;NFIN;ACT	V;IMP;FIN
بِچارنا	ponder	بِچار	ponder	V;NFIN;ACT	V;IMP;FIN
بِچارنا	decide	بِچار	decide	V;NFIN;ACT	V;IMP;FIN
بِچارنا	think	بِچار	think	V;NFIN;ACT	V;IMP;FIN
بچانا	preserve	بچا	preserve	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	avoid	بچا	avoid	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	defend	بچا	defend	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	save	بچا	save	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	preserve	بچا	preserve	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	avoid	بچا	avoid	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	defend	بچا	defend	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	save	بچا	save	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچانا	protect	بچا	protect	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچائو	escape	بچائو	escape	V;PFV;PL;V.PTCP;ACT	V;IMP;FIN
بچپن	childishness	بچپن	childishness	N;NOM;MASC;SG;3	N;SG
بچپن	inexperience	بچپن	inexperience	N;NOM;MASC;SG;3	N;SG
بچپن	childishness	بچپن	childishness	N;NOM;MASC;SG;3	N;SG
بچپن	childhood	بچپن	childhood	N;NOM;MASC;SG;3	N;SG
بچپن	inexperience	بچپن	inexperience	N;NOM;MASC;SG;3	N;SG
بچت	profit	بچت	profit	N;NOM;FEM;SG;3	N;SG
بچت	residue	بچت	residue	N;NOM;FEM;SG;3	N;SG
بچت	protection	بچت	protection	N;NOM;FEM;SG;3	N;SG
بچت	surplus	بچت	surplus	N;NOM;FEM;SG;3	N;SG
بچت	safety	بچت	safety	N;NOM;FEM;SG;3	N;SG
بچت	balance	بچت	balance	N;NOM;FEM;SG;3	N;SG
بِچکانا	disappoint	بِچکانا	disappoint	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بِچکانا	frighten	بِچکانا	frighten	V;MASC;SG;V.PTCP;ACT	V;IMP;FIN
بِچلنا	slip	بنچل	slip	V;SG;NFIN;ACT	V;IMP;FIN
بِچلنا	stumble	بنچل	stumble	V;SG;NFIN;ACT	V;IMP;FIN
بچنا	abstain	بچ	abstain	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	survive	بچ	survive	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	recover	بچ	recover	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	live	بچ	live	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	abstain	بچ	abstain	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	survive	بچ	survive	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	recover	بچ	recover	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	avoid	بچ	avoid	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بچنا	live	بچ	live	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بِچھڑا	separated	بڑچھڑا	separate	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بِچھڑا	gone	بڑچھڑا	go	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP
بِچھڑنا	die	بنچھڑ	die	V;NFIN;ACT	V;IMP;FIN
بِچھڑنا	expire	بنچھڑ	expire	V;NFIN;ACT	V;IMP;FIN
بِچھلنا	slip	بِچھل	slip	V;SG;NFIN;ACT	V;IMP;FIN
بِچھنا	destroy	بنچھ	destroy	V;SG;NFIN;ACT	V;IMP;FIN
بِچھنا	ruin	بنچھ	ruin	V;SG;NFIN;ACT	V;IMP;FIN
بِحار	seas	بِحار	seas	N	N;SG
بِحار	oceans	بِحار	ocean	N	N;PL
بحال	cheerful	بحال	cheerful	ADJ	ADJ
بحث	research	بحث	research	N;NOM;MASC;SG;3	N;SG
بحث	dispute	بحث	dispute	N;NOM;MASC;SG;3	N;SG
بحث	altercation	بحث	altercation	N;NOM;MASC;SG;3	N;SG
بحث	argument	بحث	argument	N;NOM;MASC;SG;3	N;SG
بحث	concern	بحث	concern	N;NOM;MASC;SG;3	N;SG
بحث	research	بحث	research	N;NOM;MASC;SG;3	N;SG
بحث	debate	بحث	debate	N;NOM;MASC;SG;3	N;SG
بحث	dispute	بحث	dispute	N;NOM;MASC;SG;3	N;SG
بحث	altercation	بحث	altercation	N;NOM;MASC;SG;3	N;SG
بحث	argument	بحث	argument	N;NOM;MASC;SG;3	N;SG
بحث	concern	بحث	concern	N;NOM;MASC;SG;3	N;SG
بحث	discussion	بحث	discussion	N;NOM;MASC;SG;3	N;SG
بحثابحثی	altercation	بحثابحثی	altercation	N	N;SG
بُحران	crisis	بُحران	crisis	N	N;SG
بُحران	delirium	بُحران	delirium	N	N;SG
بحری	marine	بحری	marine	N;NOM;MASC;SG;3	N;SG
بُحور	oceans	بُحور	ocean	N	N;PL
بُخاری	febrile	بُخاری	febrile	N;NOM;MASC;SG;3	N;SG
بخشش	forgiveness	بخشش	forgiveness	N;NOM;MASC;SG;3	N;SG
بخشش	pardon	بخشش	pardon	N;NOM;MASC;SG;3	N;SG
بخشش	gift	بخشش	gift	N;NOM;MASC;SG;3	N;SG
بخشش	forgiveness	بخشش	forgiveness	N;NOM;MASC;SG;3	N;SG
بخشش	tip	بخشش	tip	N;NOM;MASC;SG;3	N;SG
بخشش	pardon	بخشش	pardon	N;NOM;MASC;SG;3	N;SG
بخشش	gift	بخشش	gift	N;NOM;MASC;SG;3	N;SG
بخشنا	forgive	بخشنا	forgive	V;SG;ACT	V;IMP;FIN
بخشنا	confer	بخشنا	confer	V;SG;ACT	V;IMP;FIN
بخوردان	censer	بخوردان	censer	N	N;SG
بد	pig	بد	pig	N;NOM;MASC;SG;3	N;SG
بد	bubo	بد	bubo	N;NOM;MASC;SG;3	N;SG
بد	evil	بد	evil	N;NOM;MASC;SG;3	N;SG
بدامنی	unrest	بدامنی	unrest	N;NOM;MASC;SG;3	N;SG
بدانتظامی	misrule	بدانتظامی	misrule	N;NOM;MASC;SG;3	N;SG
بدبو	stench	بدبو	stench	N;NOM;MASC;SG;3	N;SG
بدبو	stink	بدبو	stink	N;NOM;MASC;SG;3	N;SG
بدتر	worse	بدتر	worse	ADJ	ADJ;CMPR
بدتر	inferior	بدتر	inferior	ADJ	ADJ
بدتمیز	cheeky	بدتمیز	cheeky	ADJ	ADJ
بدتمیز	impudent	بدتمیز	impudent	ADJ	ADJ
بدتمیز	insolent	بدتمیز	insolent	ADJ	ADJ
بدتمیز	rude	بدتمیز	rude	ADJ	ADJ
بدتوفیق	incompetent	بدتوفیق	incompetent	ADJ	ADJ
بدحواسی	confusion	بدحواسی	confusion	N;NOM;MASC;SG;3	N;SG
بدحواسی	agitation	بدحواسی	agitation	N;NOM;MASC;SG;3	N;SG
بدخُلق	crude	بدخُلق	crude	N	N;SG
بدسلوکی	maltreatment	بدسلوکی	maltreatment	N;NOM;MASC;SG;3	N;SG
بدعقیدہ	heretic	بدعقیدہ	heretic	ADJ	ADJ
بدعقیدہ	sceptical	بدعقیدہ	sceptical	ADJ	ADJ
بدعنوان	corrupt	بدعنوان	corrupt	ADJ	ADJ
بدعنوان	venal	بدعنوان	venal	ADJ	ADJ
بدعنوانی	malpractice	بدعنوانی	malpractice	ADJ	ADJ
بدفعلی	sodomy	بدفعلی	sodomy	N;NOM;MASC;SG;3	N;SG
بدفعلی	fornication	بدفعلی	fornication	N;NOM;MASC;SG;3	N;SG
بدمذاق	literature	بدمذاق	literature	N	N;SG
بدمذاق	music	بدمذاق	music	N	N;SG
بدمزگی	coolness	بدمزگی	coolness	N;NOM;MASC;SG;3	N;SG
بدمعاملگی	dishonesty	بدمعاملگی	dishonesty	N	N;SG
بدمعاملگی	trickery	بدمعاملگی	trickery	N	N;SG
بدنام	infamous	بدنام	infamous	ADJ;NOM;MASC;SG	ADJ
بدنام	notorious	بدنام	notorious	ADJ;NOM;MASC;SG	ADJ
بدنمائی	ugliness	بدنمائی	ugliness	N;NOM;FEM;SG;3	N;SG
بِدکانا	scare	بِدکانا	scare	V;ACT	V;IMP;FIN
بِدکانا	startle	بِدکانا	startle	V;ACT	V;IMP;FIN
بِدکانا	dissuade	بِدکانا	dissuade	V;ACT	V;IMP;FIN
بِدکانا	alienate	بِدکانا	alienate	V;ACT	V;IMP;FIN
بِدکنا	shrink	بندک	shrink	V;NFIN;ACT	V;IMP;FIN
بدلنا	modify	بدل	modify	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	amend	بدل	amend	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	vary	بدل	vary	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	transform	بدل	transform	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	modify	بدل	modify	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	alter	بدل	alter	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	amend	بدل	amend	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	vary	بدل	vary	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدلنا	transform	بدل	transform	V;MASC;SG;NFIN;ACT	V;IMP;FIN
بدن	figure	بدن	figure	V;MASC;SG;ACT	V;IMP;FIN
بدن	figure	بدن	figure	V;MASC;SG;ACT	V;IMP;FIN
بدیسی	foreign	بدیسی	foreign	ADJ	ADJ
بدیسی	strange	بدیسی	strange	ADJ	ADJ
بدیہیات	axioms	بدیہیات	axiom	N;NOM;MASC;PL;3	N;PL
بدھنا	develop	بدھ	develop	V;SG;NFIN;ACT	V;IMP;FIN
بدھنا	grow	بدھ	grow	V;SG;NFIN;ACT	V;IMP;FIN
بدھنا	kill	بدھ	kill	V;SG;NFIN;ACT	V;IMP;FIN
بدھنا	slay	بدھ	slay	V;SG;NFIN;ACT	V;IMP;FIN
بِڈارنا	banish	بِڈار	banish	V;SG;NFIN;ACT	V;IMP;FIN
بِڈارنا	expel	بِڈار	expel	V;SG;NFIN;ACT	V;IMP;FIN
بِڈارنا	exclude	بِڈار	exclude	V;SG;NFIN;ACT	V;IMP;FIN
برِصغیر	subcontinent	برِصغیر	subcontinent	N;NOM;MASC;SG;3	N;SG
برخورد	prosperity	برخورد	prosperity	N	N;SG
برخورد	happiness	برخورد	happiness	N	N;SG
برخورد	success	برخورد	success	N	N;SG
برافروختہ	angry	برافروختہ	angry	ADJ	ADJ
برافروختہ	furious	برافروختہ	furious	ADJ	ADJ
برافروختہ	enraged	برافروختہ	enrage	ADJ	ADJ
برانداختہ	upset	برانداختہ	upset	ADJ	ADJ
برانگیختہ	excited	برانگیختہ	excited	ADJ	ADJ
برآشفتہ	angry	برآشفتہ	angry	ADJ	ADJ
برآشفتہ	enraged	برآشفتہ	enrage	ADJ	ADJ
برآشفتہ	offended	برآشفتہ	offended	ADJ	ADJ
برآمدگی	recovery	برآمدگی	recovery	N;NOM;FEM;SG;3	N;SG
برآنا	succeed	برآنا	succeed	V;SG;NFIN;ACT	V;IMP;FIN
برتری	superiority	برتری	superiority	N;NOM;MASC;SG;3	N;SG
برتری	eminence	برتری	eminence	N;NOM;MASC;SG;3	N;SG
برتری	altitude	برتری	altitude	N;NOM;MASC;SG;3	N;SG
برتری	excellence	برتری	excellence	N;NOM;MASC;SG;3	N;SG
برخلاف	against	برخلاف	against	ADP	ADP
برخوردار	son	برخوردار	son	N	N;SG
برسرِپیکار	fighting	برسرِپیکار	fighting	N;SG	N;SG
برطرفی	dismissal	برطرفی	dismissal	N;NOM;MASC;SG;3	N;SG
برطرفی	discharge	برطرفی	discharge	N;NOM;MASC;SG;3	N;SG
برطرفی	dismissal	برطرفی	dismissal	N;NOM;MASC;SG;3	N;SG
برابر	exact	برابر	exact	ADJ	ADJ
برابر	parallel	برابر	parallel	ADJ	ADJ
برابر	similar	برابر	similar	ADJ	ADJ
برابر	straight	برابر	straight	ADJ	ADJ
برابر	same	برابر	same	ADJ	ADJ
برابر	accurate	برابر	accurate	ADJ	ADJ
برابر	precise	برابر	precise	ADJ	ADJ
برابر	uniform	برابر	uniform	ADJ	ADJ
برابر	smooth	برابر	smooth	ADJ	ADJ
برابر	plain	برابر	plain	ADJ	ADJ
برابر	direct	برابر	direct	ADJ	ADJ
بِرادرانہ	fraternal	بِرادرانہ	fraternal	ADJ	ADJ
بِرادری	fraternity	بِرادری	fraternity	N;NOM;MASC;SG;3	N;SG
بِرادری	caste	بِرادری	caste	N;NOM;MASC;SG;3	N;SG
بِرادری	brotherhood	بِرادری	brotherhood	N;NOM;MASC;SG;3	N;SG
بِرادری	locality	بِرادری	locality	N;NOM;MASC;SG;3	N;SG
بِرادری	community	بِرادری	community	N;NOM;MASC;SG;3	N;SG
براری	desert	براری	desert	N;NOM;MASC;SG;3	N;SG
براری	forest	براری	forest	N;NOM;MASC;SG;3	N;SG
برانا	abstain	برانا	abstain	V;SG;NFIN;ACT	V;IMP;FIN
برانا	avoid	برانا	avoid	V;SG;NFIN;ACT	V;IMP;FIN
بِرانا	tease	بِرانا	tease	V;SG;NFIN;ACT	V;IMP;FIN
برّانا	cry	برّانا	cry	V;SG;NFIN;ACT	V;IMP;FIN
بُرائی	corruption	بُرائی	corruption	N;NOM;FEM;SG;3	N;SG
بُرائی	evil	بُرائی	evil	N;NOM;FEM;SG;3	N;SG
بُرائی	depravity	بُرائی	depravity	N;NOM;FEM;SG;3	N;SG
بُرائی	wickedness	بُرائی	wickedness	N;NOM;FEM;SG;3	N;SG
برباد	unsuccessful	برباد	unsuccessful	ADJ	ADJ
بربادی	destruction	بربادی	destruction	N;NOM;MASC;SG;3	N;SG
بربادی	loss	بربادی	loss	N;NOM;MASC;SG;3	N;SG
برپا	established	برپا	establish	V;V.PTCP;ACT	V;PST;V.PTCP
برپا	established	برپا	establish	V;V.PTCP;ACT	V;PST;V.PTCP
برپاکرنا	raise	برپاکرنا	raise	V;NFIN;ACT	V;IMP;FIN
بِرتا	means	بڑرتا	mean	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
برتانا	use	برتانا	use	V;MASC;SG;NFIN;ACT	V;IMP;FIN
برتانا	distribute	برتانا	distribute	V;MASC;SG;NFIN;ACT	V;IMP;FIN
برتن	vessel	برتن	vessel	N;NOM;MASC;SG;3	N;SG
برتن	crockery	برتن	crockery	N;NOM;MASC;SG;3	N;SG
برتن	vessel	برتن	vessel	N;NOM;MASC;SG;3	N;SG
برتن	utensil	برتن	utensil	N;NOM;MASC;SG;3	N;SG
برتن	crockery	برتن	crockery	N;NOM;MASC;SG;3	N;SG
برتنا	treat	برتنا	treat	V;NFIN;ACT	V;IMP;FIN
برتنا	behave	برتنا	behave	V;NFIN;ACT	V;IMP;FIN
برتنا	apply	برتنا	apply	V;NFIN;ACT	V;IMP;FIN
برتنا	use	برتنا	use	V;NFIN;ACT	V;IMP;FIN
برتنا	employ	برتنا	employ	V;NFIN;ACT	V;IMP;FIN
برجنا	prohibit	برجنا	prohibit	V;MASC;SG;NFIN;ACT	V;IMP;FIN
برداری	bearing	برداری	bear	N;NOM;MASC;SG;3	N;SG
برداشت	patience	برداشت	patience	N;NOM;FEM;SG;3	N;SG
برداشت	endurance	برداشت	endurance	N;NOM;FEM;SG;3	N;SG
برداشت	tolerance	برداشت	tolerance	N;NOM;FEM;SG;3	N;SG
برداشت	patience	برداشت	patience	N;NOM;FEM;SG;3	N;SG
برداشت	endurance	برداشت	endurance	N;NOM;FEM;SG;3	N;SG
برداشتہ	elevated	برداشتہ	elevate	V;SG;ACT	V;PST;V.PTCP
برداشتہ	removed	برداشتہ	remove	V;SG;ACT	V;PST;V.PTCP
بُردباری	patience	بُردباری	patience	N;NOM;MASC;SG;3	N;SG
بردہ	slave	بردہ	slave	N;NOM;MASC;SG;3	N;SG
برسات	shower	برسات	shower	N;NOM;MASC;SG;3	N;SG
برسات	rain	برسات	rain	N;NOM;MASC;SG;3	N;SG
برسانا	scatter	برسانا	scatter	V;SG;V.PTCP;ACT	V;IMP;FIN
برسوں	ages	برس	age	N;ACC;MASC;PL;3	N;PL
برف	ice	برف	ice	N;NOM;MASC;SG;3	N;SG
برف	snow	برف	snow	N;NOM;MASC;SG;3	N;SG
برفانی	snowy	برفانی	snowy	ADJ	ADJ
برفانی	snowy	برفانی	snowy	ADJ	ADJ
برفانی	icy	برفانی	icy	ADJ	ADJ
برقیہ	telegram	برقیہ	telegram	N;NOM;MASC;SG;3	N;SG
برقیہ	telegram	برقیہ	telegram	N;NOM;MASC;SG;3	N;SG
برقیہ	electron	برقیہ	electron	N;NOM;MASC;SG;3	N;SG
برکت	increase	برکت	increase	N;NOM;FEM;SG;3	N;SG
برکت	abundance	برکت	abundance	N;NOM;FEM;SG;3	N;SG
برہم	angry	برہم	angry	ADJ	ADJ
برہم	displeased	برہم	displease	ADJ	ADJ
برہم	messy	برہم	messy	ADJ	ADJ
برہم	confused	برہم	confused	ADJ	ADJ
برہم	enraged	برہم	enrage	ADJ	ADJ
برہمی	confusion	برہمی	confusion	N;NOM;MASC;SG;3	N;SG
برہمی	anger	برہمی	anger	N;NOM;MASC;SG;3	N;SG
برہنگی	nakedness	برہنگی	nakedness	N;NOM;MASC;SG;3	N;SG
برہنہ	naked	برہنہ	naked	ADJ	ADJ
بری	free	بری	free	ADJ;FEM	ADJ
بری	clear	بری	clear	ADJ;FEM	ADJ
بُری	wicked	بُری	wick	ADJ;FEM	ADJ
بُری	bad	بُری	bad	ADJ;FEM	ADJ
بڑا	exclusive	بڑا	exclusive	ADJ;NOM;MASC;SG	ADJ
بڑا	respectable	بڑا	respectable	ADJ;NOM;MASC;SG	ADJ
بڑا	excessive	بڑا	excessive	ADJ;NOM;MASC;SG	ADJ
بڑا	huge	بڑا	huge	ADJ;NOM;MASC;SG	ADJ
بڑا	immense	بڑا	immense	ADJ;NOM;MASC;SG	ADJ
بڑا	exalted	بڑا	exalt	ADJ;NOM;MASC;SG	ADJ
