com	سے	com	سے	ADP	ADP
projeto	فلم	projeto	فلم	N;MASC;SG	N;NOM;FEM;SG;3
atual	عصری	atual	عصری	ADJ;MASC;SG	ADJ
ordem	قسم	ordem	قسم	N;FEM;SG	N;NOM;MASC;SG;3
ordem	فرمان	ordem	فرمان	N;FEM;SG	N;NOM;MASC;SG;3
ordem	ترتیب	ordem	ترتیب	N;FEM;SG	N;NOM;FEM;SG;3
ordem	قسم	ordem	قسم	N;FEM;SG	N;NOM;MASC;SG;3
pai	باپ	pai	باپ	N;MASC;SG	N;NOM;MASC;SG;3
pai	باپ	pai	باپ	N;MASC;SG	N;NOM;MASC;SG;3
pai	موجد	pai	موجد	N;MASC;SG	N;NOM;MASC;SG;3
pai	والد	pai	والد	N;MASC;SG	N;NOM;MASC;SG;3
partido	دعوت	partido	دعوت	N;MASC;SG	N;NOM;FEM;SG;3
mesma	یکساں	mesmo	یکساں	ADJ;FEM;SG	ADJ
carreira	پیشہ	carreira	پیشہ	N;FEM;SG	N;NOM;MASC;SG;3
campo	سمندر	campo	سمندر	N;MASC;SG	N;NOM;MASC;SG;3
campo	برف	campo	برف	N;MASC;SG	N;NOM;MASC;SG;3
campo	سکّے	campo	سک	N;MASC;SG	N;NOM;MASC;SG;3
campo	شعبہ	campo	شعبہ	N;MASC;SG	N;NOM;MASC;SG;3
campo	لڑائی	campo	لڑائی	N;MASC;SG	N;NOM;FEM;SG;3
placar	نمبر	placar	نمبر	N;MASC;SG	N;NOM;MASC;SG;3
placar	لکیر	placar	لکیر	N;MASC;SG	N;NOM;MASC;SG;3
placar	سلسلہ	placar	سلسلہ	N;MASC;SG	N;NOM;MASC;SG;3
placar	سطر	placar	سطر	N;MASC;SG	N;NOM;MASC;SG;3
placar	برتر	placar	برتر	N;MASC;SG	N;NOM;MASC;SG;3
placar	نشان	placar	نشان	N;MASC;SG	N;NOM;MASC;SG;3
placar	معاملہ	placar	معاملہ	N;MASC;SG	N;NOM;MASC;SG;3
uso	رواج	uso	رواج	N;MASC;SG	N;NOM;MASC;SG;3
uso	رواج	uso	رواج	N;MASC;SG	N;NOM;MASC;SG;3
uso	استعمال	uso	استعمال	N;MASC;SG	N;NOM;MASC;SG;3
linha	ذریعہ	linha	ذریعہ	N;FEM;SG	N;NOM;MASC;SG;3
linha	سمت	linha	سمت	N;FEM;SG	N;NOM;MASC;SG;3
linha	رُخ	linha	رُخ	N;FEM;SG	N;NOM;MASC;SG;3
linha	راستہ	linha	راستہ	N;FEM;SG	N;NOM;MASC;SG;3
linha	افسانہ	linha	افسانہ	N;FEM;SG	N;NOM;MASC;SG;3
linha	موافقت	linha	موافقت	N;FEM;SG	N;NOM;MASC;SG;3
linha	ذریعہ	linha	ذریعہ	N;FEM;SG	N;NOM;MASC;SG;3
linha	سمت	linha	سمت	N;FEM;SG	N;NOM;MASC;SG;3
linha	رُخ	linha	رُخ	N;FEM;SG	N;NOM;MASC;SG;3
linha	راستہ	linha	راستہ	N;FEM;SG	N;NOM;MASC;SG;3
linha	افسانہ	linha	افسانہ	N;FEM;SG	N;NOM;MASC;SG;3
linha	لکیر	linha	لکیر	N;FEM;SG	N;NOM;MASC;SG;3
linha	موافقت	linha	موافقت	N;FEM;SG	N;NOM;MASC;SG;3
poder	صلاحیت	poder	صلاحیت	N;MASC;SG	N;NOM;MASC;SG;3
poder	صلاحیت	poder	صلاحیت	N;MASC;SG	N;NOM;MASC;SG;3
poder	بل	poder	بل	N;MASC;SG	N;NOM;MASC;SG;3
reino	دائرہ	reino	دائرہ	N;MASC;SG	N;NOM;MASC;SG;3
principais	ممتاز	principal	ممتاز	ADJ;MASC;PL	ADJ
principais	ممتاز	principal	ممتاز	ADJ;MASC;PL	ADJ
principais	خاص	principal	خاص	ADJ;MASC;PL	ADJ
conta	بیان	conta	بیان	N;FEM;SG	N;NOM;MASC;SG;3
volta	کمر	volta	کمر	N;FEM;SG	N;NOM;MASC;SG;3
vila	موضع	vila	موضع	N;FEM;SG	N;NOM;MASC;SG;3
vila	موضع	vila	موضع	N;FEM;SG	N;NOM;MASC;SG;3
política	ادارہ	política	ادارہ	N;FEM;SG	N;NOM;MASC;SG;3
base	نیچ	base	نیچ	N;FEM;SG	N;NOM;MASC;SG;3
base	مادّہ	base	مادّہ	N;FEM;SG	N;NOM;MASC;SG;3
base	نیچ	base	نیچ	N;FEM;SG	N;NOM;MASC;SG;3
base	مادّہ	base	مادّہ	N;FEM;SG	N;NOM;MASC;SG;3
direito	استحقاق	direito	استحقاق	N;MASC;SG	N;NOM;MASC;SG;3
direito	استحقاق	direito	استحقاق	N;MASC;SG	N;NOM;MASC;SG;3
direito	لحاظ	direito	لحاظ	N;MASC;SG	N;NOM;MASC;SG;3
direito	معمول	direito	معمول	N;MASC;SG	N;NOM;MASC;SG;3
direito	قاعدہ	direito	قاعدہ	N;MASC;SG	N;NOM;MASC;SG;3
direito	لحاظ	direito	لحاظ	N;MASC;SG	N;NOM;MASC;SG;3
direito	معمول	direito	معمول	N;MASC;SG	N;NOM;MASC;SG;3
rede	جالی	rede	جالی	N;FEM;SG	N;NOM;MASC;SG;3
rede	ریل	rede	ریل	N;FEM;SG	N;NOM;MASC;SG;3
público	توجہ	público	توجہ	N;MASC;SG	N;NOM;MASC;SG;3
público	کتاب	público	کتاب	N;MASC;SG	N;NOM;MASC;SG;3
público	پیشی	público	پیشی	N;MASC;SG	N;NOM;MASC;SG;3
público	شنوائی	público	شنوائی	N;MASC;SG	N;NOM;FEM;SG;3
público	سماعت	público	سماعت	N;MASC;SG	N;NOM;MASC;SG;3
ponto	سرا	ponto	سرا	N;MASC;SG	N;NOM;MASC;SG;3
ponto	تفصیل	ponto	تفصیل	N;MASC;SG	N;NOM;MASC;SG;3
ponto	نکتہ	ponto	نکتہ	N;MASC;SG	N;NOM;MASC;SG;3
ponto	فائدہ	ponto	فائدہ	N;MASC;SG	N;NOM;MASC;SG;3
ponto	خصوصیت	ponto	خصوصیت	N;MASC;SG	N;NOM;MASC;SG;3
ponto	امتیاز	ponto	امتیاز	N;MASC;SG	N;NOM;MASC;SG;3
ponto	مصلحت	ponto	مصلحت	N;MASC;SG	N;NOM;MASC;SG;3
ponto	محل	ponto	محل	N;MASC;SG	N;NOM;MASC;SG;3
ponto	درجہ	ponto	درجہ	N;MASC;SG	N;NOM;MASC;SG;3
ponto	معاملہ	ponto	معاملہ	N;MASC;SG	N;NOM;MASC;SG;3
ponto	سرا	ponto	سرا	N;MASC;SG	N;NOM;MASC;SG;3
ponto	تفصیل	ponto	تفصیل	N;MASC;SG	N;NOM;MASC;SG;3
ponto	نکتہ	ponto	نکتہ	N;MASC;SG	N;NOM;MASC;SG;3
ponto	فائدہ	ponto	فائدہ	N;MASC;SG	N;NOM;MASC;SG;3
ponto	خصوصیت	ponto	خصوصیت	N;MASC;SG	N;NOM;MASC;SG;3
ponto	امتیاز	ponto	امتیاز	N;MASC;SG	N;NOM;MASC;SG;3
ponto	مصلحت	ponto	مصلحت	N;MASC;SG	N;NOM;MASC;SG;3
ponto	محل	ponto	محل	N;MASC;SG	N;NOM;MASC;SG;3
ponto	درجہ	ponto	درجہ	N;MASC;SG	N;NOM;MASC;SG;3
ponto	معاملہ	ponto	معاملہ	N;MASC;SG	N;NOM;MASC;SG;3
empresa	گروہ	empresa	گروہ	N;FEM;SG	N;NOM;MASC;SG;3
empresa	صحبت	empresa	صحبت	N;FEM;SG	N;NOM;FEM;SG;3
empresa	مہم	empresa	مہم	N;FEM;SG	N;NOM;MASC;SG;3
single	جریدہ	single	جریدہ	N;MASC;SG	N;NOM;MASC;SG;3
single	جریدہ	single	جریدہ	N;MASC;SG	N;NOM;MASC;SG;3
corpo	مقدار	corpo	مقدار	N;MASC;SG	N;NOM;MASC;SG;3
corpo	جسم	corpo	جسم	N;MASC;SG	N;NOM;MASC;SG;3
corpo	فرد	corpo	فرد	N;MASC;SG	N;NOM;MASC;SG;3
corpo	آدمی	corpo	آدمی	N;MASC;SG	N;NOM;MASC;SG;3
década	دہائی	década	دہائی	N;FEM;SG	N;NOM;FEM;SG;3
divisão	جنس	divisão	جنس	N;FEM;SG	N;NOM;MASC;SG;3
divisão	اختلاف	divisão	اختلاف	N;FEM;SG	N;NOM;MASC;SG;3
relação	رشتہ	relação	رشتہ	N;FEM;SG	N;NOM;MASC;SG;3
relação	ربط	relação	ربط	N;FEM;SG	N;NOM;MASC;SG;3
relação	رشتہ	relação	رشتہ	N;FEM;SG	N;NOM;MASC;SG;3
relação	تعلق	relação	تعلق	N;FEM;SG	N;NOM;MASC;SG;3
relação	رشتہ	relação	رشتہ	N;FEM;SG	N;NOM;MASC;SG;3
votação	رائے	votação	رائے	N;FEM;SG	N;NOM;MASC;SG;3
agora	فوراً	agora	فوراً	ADV	ADV
agora	جلد	agora	جلد	ADV	ADV
agora	فوراً	agora	فوراً	ADV	ADV
agora	جلد	agora	جلد	ADV	ADV
desenvolvimento	تکمیل	desenvolvimento	تکمیل	N;MASC;SG	N;NOM;MASC;SG;3
mil	ہزار	mil	ہزار	NUM	NUM
logo	فوراً	logo	فوراً	ADV	ADV
diretor	ہسپتال	diretor	ہسپتال	N;MASC;SG	N;NOM;MASC;SG;3
diretor	اسکول	diretor	اسکول	N;MASC;SG	N;NOM;MASC;SG;3
categoria	قسم	categoria	قسم	N;FEM;SG	N;NOM;MASC;SG;3
categoria	قسم	categoria	قسم	N;FEM;SG	N;NOM;MASC;SG;3
categoria	درجہ	categoria	درجہ	N;FEM;SG	N;NOM;MASC;SG;3
mar	سمندر	mar	سمندر	N;MASC;SG	N;NOM;MASC;SG;3
militar	فوجی	militar	فوجی	N;MASC;SG	N;NOM;MASC;SG;3
militar	فوجی	militar	فوجی	N;MASC;SG	N;NOM;MASC;SG;3
diz	بتانا	dizer	بتا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
diz	بولنا	dizer	بول	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
diz	کہنا	dizer	کہہ	V;IND;SG;3;PRS;FIN	V;MASC;NFIN
sucesso	عزت	sucesso	عزت	N;MASC;SG	N;NOM;MASC;SG;3
sucesso	عزت	sucesso	عزت	N;MASC;SG	N;NOM;MASC;SG;3
original	تخلیقی	original	تخلیقی	ADJ;MASC;SG	ADJ
original	نیا	original	نیا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
original	انوکھا	original	انوکھا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
fora	باہر	fora	باہر	ADV	ADV;NOM;MASC;SG;3
comunidade	وحدت	comunidade	وحدت	N;FEM;SG	N;NOM;MASC;SG;3
comunidade	گروہ	comunidade	گروہ	N;FEM;SG	N;NOM;MASC;SG;3
comunidade	جماعت	comunidade	جماعت	N;FEM;SG	N;NOM;FEM;SG;3
comunidade	اتحاد	comunidade	اتحاد	N;FEM;SG	N;NOM;MASC;SG;3
idade	عمر	idade	عمر	N;FEM;SG	N;NOM;MASC;SG;3
média	اوسط	média	اوسط	N;FEM;SG	N;NOM;MASC;SG;3
média	قسم	média	قسم	N;FEM;SG	N;NOM;MASC;SG;3
média	افزائش	média	افزائش	N;FEM;SG	N;NOM;MASC;SG;3
média	اوسط	média	اوسط	N;FEM;SG	N;NOM;MASC;SG;3
média	واسطہ	média	واسطہ	N;FEM;SG	N;NOM;MASC;SG;3
média	قسم	média	قسم	N;FEM;SG	N;NOM;MASC;SG;3
média	افزائش	média	افزائش	N;FEM;SG	N;NOM;MASC;SG;3
média	خوبی	média	خوبی	N;FEM;SG	N;NOM;MASC;SG;3
média	استعداد	média	استعداد	N;FEM;SG	N;NOM;MASC;SG;3
média	حقیر	média	حقیر	N;FEM;SG	N;NOM;MASC;SG;3
média	خوبی	média	خوبی	N;FEM;SG	N;NOM;MASC;SG;3
média	استعداد	média	استعداد	N;FEM;SG	N;NOM;MASC;SG;3
departamento	شعبہ	departamento	شعبہ	N;MASC;SG	N;NOM;MASC;SG;3
vai	گزرنا	ir	گزر	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
vai	چالو	ir	چالو	V;IND;SG;3;PRS;FIN	V;ACT
boa	مناسب	bom	مناسب	ADJ;FEM;SG	ADJ
boa	اچھا	bom	اچھا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
boa	مفید	bom	مفید	ADJ;FEM;SG	ADJ
boa	موافق	bom	موافق	ADJ;FEM;SG	ADJ
boa	معقول	bom	معقول	ADJ;FEM;SG	ADJ
boa	دلچسپ	bom	دلچسپ	ADJ;FEM;SG	ADJ
boa	پُرکشش	bom	پُرکشش	ADJ;FEM;SG	ADJ
boa	برا	bom	برا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
boa	پسندیدہ	bom	پسندیدہ	ADJ;FEM;SG	ADJ
último	سابقہ	último	سابقہ	ADJ;MASC;SG	ADJ
último	واحد	último	واحد	ADJ;MASC;SG	ADJ
último	سابقہ	último	سابقہ	ADJ;MASC;SG	ADJ
último	واحد	último	واحد	ADJ;MASC;SG	ADJ
bom	مناسب	bom	مناسب	ADJ;MASC;SG	ADJ
bom	اچھا	bom	اچھا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
bom	مفید	bom	مفید	ADJ;MASC;SG	ADJ
bom	موافق	bom	موافق	ADJ;MASC;SG	ADJ
bom	معقول	bom	معقول	ADJ;MASC;SG	ADJ
bom	دلچسپ	bom	دلچسپ	ADJ;MASC;SG	ADJ
bom	پُرکشش	bom	پُرکشش	ADJ;MASC;SG	ADJ
bom	برا	bom	برا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
bom	پسندیدہ	bom	پسندیدہ	ADJ;MASC;SG	ADJ
rock	دولت	rock	دولت	N;MASC;SG	N;NOM;FEM;SG;3
lei	لحاظ	lei	لحاظ	N;FEM;SG	N;NOM;MASC;SG;3
lei	معمول	lei	معمول	N;FEM;SG	N;NOM;MASC;SG;3
lei	قاعدہ	lei	قاعدہ	N;FEM;SG	N;NOM;MASC;SG;3
lei	لحاظ	lei	لحاظ	N;FEM;SG	N;NOM;MASC;SG;3
lei	معمول	lei	معمول	N;FEM;SG	N;NOM;MASC;SG;3
língua	زبان	língua	زبان	N;FEM;SG	N;NOM;MASC;SG;3
língua	زبان	língua	زبان	N;FEM;SG	N;NOM;MASC;SG;3
língua	زبان	língua	زبان	N;FEM;SG	N;NOM;MASC;SG;3
exército	تنظیم	exército	تنظیم	N;MASC;SG	N;NOM;FEM;SG;3
ouro	زر	ouro	زر	N;MASC;SG	N;NOM;MASC;SG;3
texto	موضوع	texto	موضوع	N;MASC;SG	N;NOM;MASC;SG;3
altura	فراز.	altura	فراز.	N;FEM;SG	N;NOM;MASC;SG;3
altura	فراز.	altura	فراز.	N;FEM;SG	N;NOM;MASC;SG;3
altura	بلندی	altura	بلندی	N;FEM;SG	N;NOM;FEM;SG;3
cor	ادب	cor	ادب	N;FEM;SG	N;NOM;MASC;SG;3
cor	طرز	cor	طرز	N;FEM;SG	N;NOM;MASC;SG;3
cor	احساس	cor	احساس	N;FEM;SG	N;NOM;MASC;SG;3
cor	صورت	cor	صورت	N;FEM;SG	N;NOM;MASC;SG;3
cor	خطابت	cor	خطابت	N;FEM;SG	N;NOM;MASC;SG;3
cor	رُخ	cor	رُخ	N;FEM;SG	N;NOM;MASC;SG;3
cor	قسم	cor	قسم	N;FEM;SG	N;NOM;MASC;SG;3
cor	زور	cor	زور	N;FEM;SG	N;NOM;MASC;SG;3
cor	کلب	cor	کلب	N;FEM;SG	N;NOM;MASC;SG;3
cor	رنگ	cor	رنگ	N;FEM;SG	N;NOM;MASC;SG;3
cor	ادب	cor	ادب	N;FEM;SG	N;NOM;MASC;SG;3
cor	طرز	cor	طرز	N;FEM;SG	N;NOM;MASC;SG;3
cor	احساس	cor	احساس	N;FEM;SG	N;NOM;MASC;SG;3
cor	صورت	cor	صورت	N;FEM;SG	N;NOM;MASC;SG;3
cor	خطابت	cor	خطابت	N;FEM;SG	N;NOM;MASC;SG;3
cor	رُخ	cor	رُخ	N;FEM;SG	N;NOM;MASC;SG;3
cor	قسم	cor	قسم	N;FEM;SG	N;NOM;MASC;SG;3
cor	زور	cor	زور	N;FEM;SG	N;NOM;MASC;SG;3
cor	کلب	cor	کلب	N;FEM;SG	N;NOM;MASC;SG;3
direção	ہدایت	direção	ہدایت	N;FEM;SG	N;NOM;FEM;SG;3
direção	نظامت	direção	نظامت	N;FEM;SG	N;NOM;MASC;SG;3
próprio	مخصوص-	próprio	مخصوص-	ADJ;MASC;SG	ADJ
próprio	امتیازی	próprio	امتیازی	ADJ;MASC;SG	ADJ
próprio	مخصوص-	próprio	مخصوص-	ADJ;MASC;SG	ADJ
próprio	امتیازی	próprio	امتیازی	ADJ;MASC;SG	ADJ
nível	مزاج	nível	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
nível	مزاج	nível	مزاج	N;MASC;SG	N;NOM;MASC;SG;3
imagem	نقش	imagem	نقش	N;FEM;SG	N;NOM;MASC;SG;3
imagem	خاکہ	imagem	خاکہ	N;FEM;SG	N;NOM;MASC;SG;3
usuário	تمتع	usuário	تمتع	N;MASC;SG	N;NOM;MASC;SG;3
diferentes	علاحدہ	diferente	علحدہ	ADJ;MASC;PL	ADJ
homem	سپاہی	homem	سپاہی	N;MASC;SG	N;NOM;MASC;SG;3
homem	پیشے	homem	پیشا	N;MASC;SG	N;NOM;MASC;SG;3
homem	شطرنج	homem	شطرنج	N;MASC;SG	N;NOM;MASC;SG;3
homem	انسان	homem	انسان	N;MASC;SG	N;NOM;MASC;SG;3
homem	جہاز	homem	جہاز	N;MASC;SG	N;NOM;MASC;SG;3
criação	ایجاد	criação	ایجاد	N;FEM;SG	N;NOM;MASC;SG;3
criação	ایجاد	criação	ایجاد	N;FEM;SG	N;NOM;MASC;SG;3
criação	تخلیق	criação	تخلیق	N;FEM;SG	N;NOM;MASC;SG;3
construção	اسکول	construção	اسکول	N;FEM;SG	N;NOM;MASC;SG;3
construção	تشکیل	construção	تشکیل	N;FEM;SG	N;NOM;MASC;SG;3
construção	تعمیر	construção	تعمیر	N;FEM;SG	N;NOM;FEM;SG;3
construção	تشکیل	construção	تشکیل	N;FEM;SG	N;NOM;MASC;SG;3
jogador	کھلاڑی.	jogador	کھلاڑی.	N;MASC;SG	N;NOM;MASC;SG;3
revista	کیمرے	revista	کیمرا	N;FEM;SG	N;NOM;MASC;SG;3
vitória	شرط	vitória	شرط	N;FEM;SG	N;NOM;FEM;SG;3
vitória	کھیل	vitória	کھیل	N;FEM;SG	N;NOM;MASC;SG;3
vitória	جیت	vitória	جیت	N;FEM;SG	N;NOM;MASC;SG;3
vitória	جیت	vitória	جیت	N;FEM;SG	N;NOM;MASC;SG;3
união	اتفاق	união	اتفاق	N;FEM;SG	N;NOM;MASC;SG;3
união	اتحاد	união	اتحاد	N;FEM;SG	N;NOM;MASC;SG;3
união	ملاپ	união	ملاپ	N;FEM;SG	N;NOM;MASC;SG;3
união	شادی	união	شادی	N;FEM;SG	N;NOM;FEM;SG;3
canal	راستہ	canal	راستہ	N;MASC;SG	N;NOM;MASC;SG;3
canal	سمت	canal	سمت	N;MASC;SG	N;NOM;MASC;SG;3
papel	ڈرامے	papel	ڈرامہ	N;MASC;SG	N;NOM;MASC;SG;3
força	زور	força	زور	N;FEM;SG	N;NOM;MASC;SG;3
força	اہمیت	força	اہمیت	N;FEM;SG	N;NOM;MASC;SG;3
força	اثر	força	اثر	N;FEM;SG	N;NOM;MASC;SG;3
força	قوت	força	قوت	N;FEM;SG	N;NOM;FEM;SG;3
força	اہمیت	força	اہمیت	N;FEM;SG	N;NOM;MASC;SG;3
força	اثر	força	اثر	N;FEM;SG	N;NOM;MASC;SG;3
força	قوت	força	قوت	N;FEM;SG	N;NOM;FEM;SG;3
força	زبردستی	força	زبردستی	N;FEM;SG	N;NOM;MASC;SG;3
força	زور	força	زور	N;FEM;SG	N;NOM;MASC;SG;3
principalmente	خصوصاً	principalmente	خصوصاً	ADV	ADV
principalmente	عموماً	principalmente	عموماً	ADV	ADV
personagem	انفرادیت	personagem	انفرادیت	N;MASC;SG	N;NOM;MASC;SG;3
personagem	شخص	personagem	شخص	N;MASC;SG	N;NOM;MASC;SG;3
personagem	علامت	personagem	علامت	N;MASC;SG	N;NOM;MASC;SG;3
personagem	فرد	personagem	فرد	N;MASC;SG	N;NOM;MASC;SG;3
personagem	کردار	personagem	کردار	N;MASC;SG	N;NOM;MASC;SG;3
estilo	باریک	estilo	باریک	N;MASC;SG	N;NOM;MASC;SG;3
estilo	انداز	estilo	انداز	N;MASC;SG	N;NOM;MASC;SG;3
estilo	وضع	estilo	وضع	N;MASC;SG	N;NOM;MASC;SG;3
estilo	باریک	estilo	باریک	N;MASC;SG	N;NOM;MASC;SG;3
prêmio	انعام	prêmio	انعام	N;MASC;SG	N;NOM;MASC;SG;3
prêmio	سزا	prêmio	سزا	N;MASC;SG	N;NOM;MASC;SG;3
território	ریاست	território	ریاست	N;MASC;SG	N;NOM;FEM;SG;3
world	زمانے	world	زمانہ	N;MASC;SG	N;NOM;MASC;SG;3
mãe	سبب	mãe	سبب	N;FEM;SG	N;ACC;MASC;SG;3
primeiros	بنیادی	primeiro	بنیادی	ADJ;MASC;PL	ADJ
primeiros	سابق	primeiro	سابق	ADJ;MASC;PL	ADJ
nunca	ہمیشہ	nunca	ہمیشہ	ADV	ADV
movimento	حرکت	movimento	حرکت	N;MASC;SG	N;NOM;MASC;SG;3
movimento	حرکت	movimento	حرکت	N;MASC;SG	N;NOM;MASC;SG;3
pessoa	فرد	pessoa	فرد	N;FEM;SG	N;NOM;MASC;SG;3
pessoa	شخص	pessoa	شخص	N;FEM;SG	N;NOM;MASC;SG;3
pessoa	فرد	pessoa	فرد	N;FEM;SG	N;NOM;MASC;SG;3
pessoa	آدمی	pessoa	آدمی	N;FEM;SG	N;NOM;MASC;SG;3
fato	سچائی	fato	سچا	N;MASC;SG	N;NOM;FEM;SG;3
fato	شہادت	fato	شہادت	N;MASC;SG	N;NOM;MASC;SG;3
fato	واقعہ	fato	واقعہ	N;MASC;SG	N;NOM;MASC;SG;3
fato	پان	fato	پان	N;MASC;SG	N;NOM;MASC;SG;3
cruz	دھوکا	cruz	دھوکا	N;FEM;SG	N;NOM;MASC;SG;3
possível	ممکن	possível	ممکن	ADJ;MASC;SG	ADJ
fonte	تیل	fonte	تیل	N;FEM;SG	N;NOM;MASC;SG;3
fonte	منبع	fonte	منبع	N;FEM;SG	N;NOM;MASC;SG;3
fonte	تیل	fonte	تیل	N;FEM;SG	N;NOM;MASC;SG;3
bairro	بستی	bairro	بس	N;MASC;SG	N;NOM;FEM;SG;3
bairro	جوار	bairro	جوار	N;MASC;SG	N;NOM;MASC;SG;3
filha	دختر	filha	دختر	N;FEM;SG	N;NOM;MASC;SG;3
filha	بیٹی	filha	بیٹی	N;FEM;SG	N;NOM;FEM;SG;3
filha	دختر	filha	دختر	N;FEM;SG	N;NOM;MASC;SG;3
vice	فسق	vice	فسق	N;MASC;SG	N;NOM;MASC;SG;3
vice	عیب	vice	عیب	N;MASC;SG	N;NOM;MASC;SG;3
diversos	متنوع	diverso	متنوع	ADJ;MASC;PL	ADJ
diversos	مختلف	diverso	مختلف	ADJ;MASC;PL	ADJ
diversos	مختلف	diverso	مختلف	ADJ;MASC;PL	ADJ
diversos	متنوع	diverso	متنوع	ADJ;MASC;PL	ADJ
diversos	متفرق	diverso	متفرق	ADJ;MASC;PL	ADJ
sociedade	معاشرہ	sociedade	معاشرہ	N;FEM;SG	N;NOM;MASC;SG;3
sociedade	معاشرہ	sociedade	معاشرہ	N;FEM;SG	N;NOM;MASC;SG;3
sociedade	سماج	sociedade	سماج	N;FEM;SG	N;NOM;MASC;SG;3
batalha	مقابلہ	batalha	مقابلہ	N;FEM;SG	N;NOM;MASC;SG;3
encontra	خزانے	encontrar	خزانہ	V;IND;SG;3;PRS;FIN	V;FIN;ACT
encontra	لانا	encontrar	لا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
espaço	طباعت	espaço	طباعت	N;MASC;SG	N;NOM;MASC;SG;3
único	نادر	único	نادر	ADJ;MASC;SG	ADJ
único	نادر	único	نادر	ADJ;MASC;SG	ADJ
conjunto	موج	conjunto	موج	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	جماعت	conjunto	جماعت	N;MASC;SG	N;NOM;FEM;SG;3
conjunto	بہاؤ	conjunto	بہاؤ	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	وضع	conjunto	وضع	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	کل	conjunto	کل	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	گروہ	conjunto	گروہ	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	بغض	conjunto	بغض	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	رجحان	conjunto	رجحان	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	مشین	conjunto	مشین	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	موج	conjunto	موج	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	جماعت	conjunto	جماعت	N;MASC;SG	N;NOM;FEM;SG;3
conjunto	بہاؤ	conjunto	بہاؤ	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	وضع	conjunto	وضع	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	کل	conjunto	کل	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	گروہ	conjunto	گروہ	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	بغض	conjunto	بغض	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	رجحان	conjunto	رجحان	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	مشین	conjunto	مشین	N;MASC;SG	N;NOM;MASC;SG;3
deus	معبود	deu	معبود	N;MASC;SG	N;NOM;MASC;SG;3
professor	استاد	professor	استاد	N;MASC;SG	N;NOM;MASC;SG;3
modelo	وضع	modelo	وضع	N;MASC;SG	N;NOM;MASC;SG;3
modelo	نقشہ	modelo	نقشہ	N;MASC;SG	N;NOM;MASC;SG;3
modelo	مٹی	modelo	مٹی	N;MASC;SG	N;NOM;MASC;SG;3
diversas	متنوع	diverso	متنوع	ADJ;FEM;PL	ADJ
diversas	متفرق	diverso	متفرق	ADJ;FEM;PL	ADJ
administrativa	انتظام	administrativo	انتظام	N;FEM;SG	N;NOM;MASC;SG;3
musical	غنائی	musical	غنا	ADJ;MASC;SG	ADJ
informações	خبریں	informação	خبر	N;FEM;PL	N;NOM;MASC;PL;3
chamada	جگانا	chamar	جگا	V;FEM;SG;V.PTCP	V;MASC;SG;NFIN;ACT
chamada	رکھنا	chamar	رکھ	V;FEM;SG;V.PTCP	V;MASC;SG;NFIN;ACT
chamada	چیخ	chamar	چیخ	V;FEM;SG;V.PTCP	V;ACT
chamada	سمجھنا	chamar	سمجھ	V;FEM;SG;V.PTCP	V;MASC;SG;NFIN;ACT
chamada	پکار	chamar	پکار	V;FEM;SG;V.PTCP	V;SG;ACT
popular	مقبول	popular	مقبول	ADJ;MASC;SG	ADJ
novamente	دوبارہ	novamente	دوبارہ	ADV	ADV
estação	مرتبہ	estação	مرتبہ	N;FEM;SG	N;NOM;MASC;SG;3
última	سابقہ	último	سابقہ	ADJ;FEM;SG	ADJ
última	واحد	último	واحد	ADJ;FEM;SG	ADJ
última	سابقہ	último	سابقہ	ADJ;FEM;SG	ADJ
última	واحد	último	واحد	ADJ;FEM;SG	ADJ
luta	نبردآزمائی-	luta	نبردآزمائی-	N;FEM;SG	N;NOM;MASC;SG;3
luta	کوشش	luta	کوشش	N;FEM;SG	N;NOM;FEM;SG;3
luta	قتال	luta	قتال	N;FEM;SG	N;NOM;MASC;SG;3
