que	že	que	že	CONJ	CONJ
hace	vyrábí	hacer	vyrábět	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
edición	úprava	edición	úprava	N;FEM;SG	N;NOM;FEM;SG;POS
edición	edice	edición	edice	N;FEM;SG	N;NOM;FEM;SG;POS
edición	vydání	edición	vydání	N;FEM;SG	N;NOM;NEUT;SG;POS
edición	úprava	edición	úprava	N;FEM;SG	N;NOM;FEM;SG;POS
edición	střih	edición	střih	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
premios	odměny	premio	odměna	N;MASC;PL	N;NOM;FEM;PL;POS
premios	odměn	premio	odměna	N;MASC;PL	N;GEN;FEM;PL;POS
premios	ceny	premio	cena	N;MASC;PL	N;NOM;FEM;PL;POS
sitio	web	sitio	web	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
sitio	obléhání	sitio	obléhání	N;MASC;SG	N;NOM;NEUT;SG;POS
sitio	obležení	sitio	obležení	N;MASC;SG	N;NOM;NEUT;SG;POS
sitio	stránka	sitio	stránka	N;MASC;SG	N;NOM;FEM;SG;POS
sitio	lokalita	sitio	lokalita	N;MASC;SG	N;NOM;FEM;SG;POS
futbolistas	fotbalisté	futbolista	fotbalista	N;PL	N;ANIM;NOM;MASC;PL;POS
bien	dobře	bien	dobře	ADV	ADV;POS
segundo	druhé	segundo	druhý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
segundo	druhá	segundo	druhý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
segundo	druhý	segundo	druhý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
mar	moře	mar	moře	N;SG	N;NOM;NEUT;SG;POS
mar	oceán	mar	oceán	N;SG	N;INAN;NOM;MASC;SG;POS
orden	pořádek	orden	pořádek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
orden	řád	orden	řád	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
orden	pořadí	orden	pořadí	N;MASC;SG	N;NOM;NEUT;SG;POS
orden	objednávka	orden	objednávka	N;MASC;SG	N;NOM;FEM;SG;POS
estadounidense	americká	estadounidense	americký	ADJ;SG	ADJ;NOM;FEM;SG;POS
estadounidense	americký	estadounidense	americký	ADJ;SG	ADJ;ANIM;NOM;MASC;SG;POS
agua	vodu	agua	voda	N;FEM;SG	N;ACC;FEM;SG;POS
agua	voda	agua	voda	N;FEM;SG	N;NOM;FEM;SG;POS
tierra	zemi	tierra	země	N;FEM;SG	N;ACC;FEM;SG;POS
tierra	země	tierra	země	N;FEM;SG	N;NOM;FEM;SG;POS
tierra	zem	tierra	země	N;FEM;SG	N;ACC;FEM;SG;POS
tierra	pozemek	tierra	pozemek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
tierra	země	tierra	země	N;FEM;SG	N;NOM;FEM;SG;POS
tierra	hlína	tierra	hlína	N;FEM;SG	N;NOM;FEM;SG;POS
tierra	půda	tierra	půda	N;FEM;SG	N;NOM;FEM;SG;POS
título	nadpis	título	nadpis	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
título	titul	título	titul	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
título	název	título	název	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
earth	zemi	earth	země	N	N;ACC;FEM;SG;POS
earth	země	earth	země	N	N;NOM;FEM;SG;POS
earth	zem	earth	země	N	N;ACC;FEM;SG;POS
están	jsou	estar	být	V;IND;PL;3;PRS;FIN	V;IND;PL;3;POS;PRS;FIN;ACT
división	dělení	división	dělení	N;FEM;SG	N;NOM;NEUT;SG;POS
división	divize	división	divize	N;FEM;SG	N;NOM;FEM;SG;POS
canción	písnička	canción	písnička	N;FEM;SG	N;NOM;FEM;SG;POS
canción	skladba	canción	skladba	N;FEM;SG	N;NOM;FEM;SG;POS
canción	píseň	canción	píseň	N;FEM;SG	N;NOM;FEM;SG;POS
canción	song	canción	song	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
fecha	datum	fecha	datum	N;FEM;SG	N;NOM;NEUT;SG;POS
fecha	rande	fecha	rande	N;FEM;SG	N;NOM;NEUT;SG;POS
república	republice	república	republika	N;FEM;SG	N;DAT;FEM;SG;POS
república	republika	república	republika	N;FEM;SG	N;NOM;FEM;SG;POS
trabajo	zaměstnání	trabajo	zaměstnání	N;MASC;SG	N;NOM;NEUT;SG;POS
trabajo	práce	trabajo	práce	N;MASC;SG	N;NOM;FEM;SG;POS
trabajo	práci	trabajo	práce	N;MASC;SG	N;ACC;FEM;SG;POS
trabajo	práce	trabajo	práce	N;MASC;SG	N;NOM;FEM;SG;POS
trabajo	prace	trabajo	prace	N;MASC;SG	N;NOM;FEM;SG;POS
trabajo	práci	trabajo	práce	N;MASC;SG	N;ACC;FEM;SG;POS
especie	druh	especie	druh	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
luis	louisi	luis	louise	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
luis	louie	luis	louie	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
caso	případě	caso	případ	N;MASC;SG	N;INAN;DAT;MASC;SG;POS
caso	pouzdro	caso	pouzdro	N;MASC;SG	N;NOM;NEUT;SG;POS
caso	případ	caso	případ	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
dentro	dovnitř	dentro	dovnitř	ADV	ADV
dentro	uvnitř	dentro	uvnitř	ADV	ADV
obras	díla	obra	dílo	N;FEM;PL	N;NOM;NEUT;PL;POS
color	barva	color	barva	N;MASC;SG	N;NOM;FEM;SG;POS
color	barva	color	barva	N;MASC;SG	N;NOM;FEM;SG;POS
distrito	okres	distrito	okres	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
distrito	okrsek	distrito	okrsek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
superficie	povrch	superficie	povrch	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
superficie	povrchu	superficie	povrch	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
superficie	oblast	superficie	oblast	N;FEM;SG	N;NOM;FEM;SG;POS
superficie	plocha	superficie	plocha	N;FEM;SG	N;NOM;FEM;SG;POS
copa	hrnek	copa	hrnek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
copa	cup	copa	cup	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
copa	pohár	copa	pohár	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
copa	kelímek	copa	kelímek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
copa	šálek	copa	šálek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
línea	čára	línea	čára	N;FEM;SG	N;NOM;FEM;SG;POS
línea	řádek	línea	řádek	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
línea	linka	línea	linka	N;FEM;SG	N;NOM;FEM;SG;POS
línea	linie	línea	linie	N;FEM;SG	N;NOM;FEM;SG;POS
siguiente	následující	siguiente	následující	ADJ;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
siguiente	další	siguiente	další	ADJ;SG	ADJ;NOM;MASC;SG;POS
área	oblast	área	oblast	N;FEM;SG	N;NOM;FEM;SG;POS
área	plocha	área	plocha	N;FEM;SG	N;NOM;FEM;SG;POS
grandes	velké	grande	velký	ADJ;PL	ADJ;NOM;MASC;PL;POS
grandes	velké	grande	velký	ADJ;PL	ADJ;NOM;MASC;PL;POS
grandes	big	grande	big	ADJ;PL	ADJ;POS
censo	sčítání	censo	sčítání	N;MASC;SG	N;NOM;NEUT;SG;POS
liga	liga	liga	liga	N;FEM;SG	N;NOM;FEM;SG;POS
liga	lize	liga	liga	N;FEM;SG	N;DAT;FEM;SG;POS
liga	ligy	liga	liga	N;FEM;SG	N;NOM;FEM;SG;POS
liga	liga	liga	liga	N;FEM;SG	N;NOM;FEM;SG;POS
muerte	smrt	muerte	smrt	N;FEM;SG	N;NOM;FEM;SG;POS
muerte	death	muerte	death	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
muerte	smrti	muerte	smrt	N;FEM;SG	N;GEN;FEM;SG;POS
muerte	úmrtí	muerte	úmrtí	N;FEM;SG	N;NOM;NEUT;SG;POS
política	politika	política	politika	N;FEM;SG	N;NOM;FEM;SG;POS
política	politika	política	politika	N;FEM;SG	N;NOM;FEM;SG;POS
menos	méně	menos	málo	ADV	ADV;CMPR;POS
menos	míň	menos	málo	ADV	ADV;POS
largo	dlouhá	largo	dlouhý	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS
largo	dlouhý	largo	dlouhý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
largo	dlouhé	largo	dlouhý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS
hijo	synu	hijo	syn	N;MASC;SG	N;ANIM;DAT;MASC;SG;POS
hijo	syn	hijo	syn	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
hecho	vyrobený	hecho	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
hecho	vyrobeno	hecho	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
hecho	provedeno	hecho	provedený	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
hecho	hotová	hecho	hotový	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
carrera	kariéra	carrera	kariéra	N;FEM;SG	N;NOM;FEM;SG;POS
carrera	kariéru	carrera	kariéra	N;FEM;SG	N;ACC;FEM;SG;POS
carrera	závod	carrera	závod	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
carrera	rasa	carrera	rasa	N;FEM;SG	N;NOM;FEM;SG;POS
carrera	carrera	carrera	carrera	N;FEM;SG	N;NOM;FEM;SG;POS
pueblo	město	pueblo	město	N;MASC;SG	N;NOM;NEUT;SG;POS
pueblo	městečko	pueblo	městečko	N;MASC;SG	N;NOM;NEUT;SG;POS
pueblo	people	pueblo	people	N;MASC;SG	N;MASC;SG;POS
pueblo	village	pueblo	villaga	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
pueblo	vesnice	pueblo	vesnice	N;MASC;SG	N;NOM;FEM;SG;POS
departamento	odbor	departamento	odbor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
departamento	oddělení	departamento	oddělení	N;MASC;SG	N;NOM;NEUT;SG;POS
departamento	byt	departamento	byt	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
departamento	apartmán	departamento	apartmán	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
departamento	apartmá	departamento	apartmá	N;MASC;SG	N;NOM;FEM;SG;POS
localidades	místa	localidad	místo	N;FEM;PL	N;NOM;NEUT;PL;POS
localidades	míst	localidad	místo	N;FEM;PL	N;GEN;NEUT;PL;POS
localidades	lokace	localidad	lokace	N;FEM;PL	N;NOM;FEM;PL;POS
localidades	lokality	localidad	lokalita	N;FEM;PL	N;NOM;FEM;PL;POS
localidades	lokalit	localidad	lokalita	N;FEM;PL	N;GEN;FEM;PL;POS
hizo	udělal	hacer	udělat	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
veces	časy	vez	čas	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
reino	království	reino	království	N;MASC;SG	N;NOM;NEUT;SG;POS
central	ústřední	central	ústřední	ADJ;SG	ADJ;NOM;MASC;SG;POS
central	centrální	central	centrální	ADJ;SG	ADJ;NOM;MASC;SG;POS
ejemplo	vzorku	ejemplo	vzorek	N;MASC;SG	N;INAN;DAT;MASC;SG;POS
ejemplo	vzorek	ejemplo	vzorek	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
ejemplo	příklad	ejemplo	příklad	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
género	žánr	género	žánr	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
género	pohlaví	género	pohlaví	N;MASC;SG	N;NOM;NEUT;SG;POS
género	rodu	género	rod	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
padre	otče	padre	oteč	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
padre	otec	padre	otec	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
isbn	isbn	isbn	isbn	N	N;MASC;POS
campo	venkov	campo	venkov	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
campo	krajina	campo	krajina	N;MASC;SG	N;NOM;FEM;SG;POS
campo	obor	campo	obor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
campo	pole	campo	pole	N;MASC;SG	N;NOM;NEUT;SG;POS
campo	kemp	campo	kemp	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
campo	camp	campo	camp	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
campo	tábor	campo	tábor	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
isla	ostrov	isla	ostrov	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
hacer	učinit	hacer	učinit	V;NFIN	V;PFV;POS;NFIN
hacer	udělat	hacer	udělat	V;NFIN	V;PFV;POS;NFIN
hacer	vyrobit	hacer	vyrobit	V;NFIN	V;PFV;POS;NFIN
conocido	známo	conocido	známý	ADJ;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS
conocido	známý	conocido	známý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
conocido	známé	conocido	známý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
conocido	známá	conocido	známý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
conocido	známý	conocido	známý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
conocido	známá	conocido	známý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
http	http	http	http	N	N;INAN;NOM;MASC;SG;POS
frente	předek	frente	předek	N	N;ANIM;NOM;MASC;SG;POS
frente	fronta	frente	fronta	N	N;NOM;FEM;SG;POS
frente	čelem	frente	čelo	N	N;INS;NEUT;SG;POS
frente	čela	frente	čelo	N	N;NOM;NEUT;SG;POS
frente	čelo	frente	čelo	N	N;NOM;NEUT;SG;POS
frente	obočí	frente	obočí	N	N;NOM;NEUT;SG;POS
frente	čelo	frente	čelo	N	N;NOM;NEUT;SG;POS
antonio	anthonyho	antonio	anthony	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
antonio	tony	antonio	ton	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
antonio	tonyho	antonio	tony	N;MASC;SG	N;ANIM;ACC;MASC;SG;POS
antonio	antonius	antonio	antonius	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
director	režisér	director	režisér	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
director	řediteli	director	ředitel	N;MASC;SG	N;ANIM;DAT;MASC;SG;POS
director	režie	director	režie	N;MASC;SG	N;NOM;FEM;SG;POS
director	ředitel	director	ředitel	N;MASC;SG	N;ANIM;NOM;MASC;SG;POS
director	ředitelka	director	ředitelka	N;MASC;SG	N;NOM;FEM;SG;POS
días	dní	día	den	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
días	dnů	día	den	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
días	dny	día	den	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
española	španělská	español	španělský	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
española	španělské	español	španělský	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS
versión	verzi	versión	verze	N;FEM;SG	N;ACC;FEM;SG;POS
versión	verze	versión	verze	N;FEM;SG	N;NOM;FEM;SG;POS
actual	současné	actual	současný	ADJ;SG	ADJ;NOM;NEUT;SG;POS
actual	aktuální	actual	aktuální	ADJ;SG	ADJ;NOM;MASC;SG;POS
actual	současná	actual	současný	ADJ;SG	ADJ;NOM;FEM;SG;POS
actual	současný	actual	současný	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS
momento	načasování	momento	načasování	N;MASC;SG	N;NOM;NEUT;SG;POS
momento	časování	momento	časování	N;MASC;SG	N;NOM;NEUT;SG;POS
momento	okamžik	momento	okamžik	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
momento	moment	momento	moment	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
momento	chvilka	momento	chvilka	N;MASC;SG	N;NOM;FEM;SG;POS
lista	seznam	lista	seznam	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
densidad	hustotu	densidad	hustota	N;FEM;SG	N;ACC;FEM;SG;POS
densidad	hustota	densidad	hustota	N;FEM;SG	N;NOM;FEM;SG;POS
campeonato	mistrovství	campeonato	mistrovství	N;MASC;SG	N;NOM;NEUT;SG;POS
campeonato	mistrovství	campeonato	mistrovství	N;MASC;SG	N;NOM;NEUT;SG;POS
campeonato	šampionát	campeonato	šampionát	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
tarde	pozdě	tarde	pozdě	ADV	ADV;POS
tarde	večer	tarde	večer	ADV	ADV
tarde	odpoledne	tarde	odpoledne	ADV	ADV
tienen	mít	tener	mít	V;IND;PL;3;PRS;FIN	V;POS;NFIN
ejército	armáda	ejército	armáda	N;MASC;SG	N;NOM;FEM;SG;POS
ejército	armáda	ejército	armáda	N;MASC;SG	N;NOM;FEM;SG;POS
ejército	armádu	ejército	armáda	N;MASC;SG	N;ACC;FEM;SG;POS
ejército	vojsko	ejército	vojsko	N;MASC;SG	N;NOM;NEUT;SG;POS
porque	protože	porque	protože	CONJ	CONJ
estación	nádraží	estación	nádraží	N;FEM;SG	N;NOM;NEUT;SG;POS
estación	stanice	estación	stanice	N;FEM;SG	N;NOM;FEM;SG;POS
observatorio	observatoř	observatorio	observatoř	N;MASC;SG	N;NOM;FEM;SG;POS
actualmente	aktuálně	actualmente	aktuálně	ADV	ADV;POS
actualmente	momentálně	actualmente	momentálně	ADV	ADV;POS
desarrollo	rozvoj	desarrollo	rozvoj	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
desarrollo	vývoj	desarrollo	vývoj	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
escuela	školu	escuela	škola	N;FEM;SG	N;ACC;FEM;SG;POS
escuela	škola	escuela	škola	N;FEM;SG	N;NOM;FEM;SG;POS
programa	program	programa	program	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
programa	programu	programa	program	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
programa	program	programa	program	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
información	info	información	info	N;FEM;SG	N;NOM;FEM;SG;POS
información	informování	información	informování	N;FEM;SG	N;NOM;NEUT;SG;POS
importante	důležitý	importante	důležitý	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS
importante	důležitá	importante	důležitý	ADJ;SG	ADJ;NOM;FEM;SG;POS
importante	důležité	importante	důležitý	ADJ;SG	ADJ;NOM;NEUT;SG;POS
último	poslední	último	poslední	ADJ;MASC;SG	ADJ;NOM;MASC;SG;POS
último	nejnovější	último	nový	ADJ;MASC;SG	ADJ;NOM;RL;MASC;SG;POS
canciones	písně	canción	píseň	N;FEM;PL	N;NOM;FEM;PL;POS
canciones	písničky	canción	písnička	N;FEM;PL	N;NOM;FEM;PL;POS
canciones	skladby	canción	skladba	N;FEM;PL	N;NOM;FEM;PL;POS
uso	užití	uso	užití	N;MASC;SG	N;NOM;NEUT;SG;POS
uso	využití	uso	využití	N;MASC;SG	N;NOM;NEUT;SG;POS
uso	použití	uso	použití	N;MASC;SG	N;NOM;NEUT;SG;POS
uso	používání	uso	používání	N;MASC;SG	N;NOM;NEUT;SG;POS
uso	uso	uso	uso	N;MASC;SG	N;NOM;MASC;SG;POS
uso	využití	uso	využití	N;MASC;SG	N;NOM;NEUT;SG;POS
uso	použití	uso	použití	N;MASC;SG	N;NOM;NEUT;SG;POS
uso	užití	uso	užití	N;MASC;SG	N;NOM;NEUT;SG;POS
juegos	hry	juego	hra	N;MASC;PL	N;NOM;FEM;PL;POS
juegos	hrách	juego	hra	N;MASC;PL	N;DAT;FEM;PL;POS
localidad	lokalita	localidad	lokalita	N;FEM;SG	N;NOM;FEM;SG;POS
base	základna	base	základna	N;SG	N;NOM;FEM;SG;POS
base	základ	base	základ	N;SG	N;INAN;NOM;MASC;SG;POS
base	báze	base	báze	N;SG	N;NOM;FEM;SG;POS
base	základnu	base	základna	N;SG	N;ACC;FEM;SG;POS
punto	punto	punto	punto	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
punto	tečka	punto	tečka	N;MASC;SG	N;NOM;FEM;SG;POS
punto	bod	punto	bod	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
posición	poloha	posición	poloha	N;FEM;SG	N;NOM;FEM;SG;POS
posición	postavení	posición	postavení	N;FEM;SG	N;NOM;NEUT;SG;POS
posición	pozice	posición	pozice	N;FEM;SG	N;NOM;FEM;SG;POS
posición	postoj	posición	postoj	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
alemania	wehrmachtu	alemania	wehrmacht	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
ubicación	umístění	ubicación	umístění	N;FEM;SG	N;NOM;NEUT;SG;POS
ubicación	místo	ubicación	místo	N;FEM;SG	N;NOM;NEUT;SG;POS
ubicación	poloha	ubicación	poloha	N;FEM;SG	N;NOM;FEM;SG;POS
ubicación	umístění	ubicación	umístění	N;FEM;SG	N;NOM;NEUT;SG;POS
ubicación	lokalita	ubicación	lokalita	N;FEM;SG	N;NOM;FEM;SG;POS
partidos	zápasy	partido	zápas	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
partidos	shody	partido	shoda	N;MASC;PL	N;NOM;FEM;PL;POS
partidos	zápalky	partido	zápalek	N;MASC;PL	N;NOM;FEM;PL;POS
grupos	skupinky	grupo	skupinka	N;MASC;PL	N;NOM;FEM;PL;POS
grupos	skupin	grupo	skupina	N;MASC;PL	N;GEN;FEM;PL;POS
grupos	skupiny	grupo	skupina	N;MASC;PL	N;NOM;FEM;PL;POS
miembros	členové	miembro	člen	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
miembros	členy	miembro	člen	N;MASC;PL	N;ANIM;ACC;MASC;PL;POS
miembros	poslanci	miembro	poslanec	N;MASC;PL	N;ANIM;NOM;MASC;PL;POS
miembros	členů	miembro	člen	N;MASC;PL	N;ANIM;GEN;MASC;PL;POS
pedro	petře	pedro	petra	N;MASC;SG	N;DAT;FEM;SG;POS
capital	kapitál	capital	kapitál	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
teatro	divadlo	teatro	divadlo	N;MASC;SG	N;NOM;NEUT;SG;POS
teatro	divadlo	teatro	divadlo	N;MASC;SG	N;NOM;NEUT;SG;POS
cualquier	jakýkoliv	cualquiera	jakýkoliv	DET;SG	DET;NOM;MASC;SG
cualquier	jakoukoli	cualquiera	jakýkoliv	DET;SG	DET;ACC;FEM;SG
cualquier	jakoukoliv	cualquiera	jakýkoliv	DET;SG	DET;ACC;FEM;SG
datos	dat	dato	data	N;MASC;PL	N;GEN;NEUT;PL;POS
datos	data	dato	data	N;MASC;PL	N;NOM;NEUT;PL;POS
datos	údaje	dato	údaj	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
manera	způsob	manera	způsob	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
laboratorio	laboratoře	laboratorio	laboratoř	N;MASC;SG	N;NOM;FEM;SG;POS
laboratorio	laboratoř	laboratorio	laboratoř	N;MASC;SG	N;NOM;FEM;SG;POS
laboratorio	laboratoř	laboratorio	laboratoř	N;MASC;SG	N;NOM;FEM;SG;POS
socorro	úleva	socorro	úleva	N;MASC;SG	N;NOM;FEM;SG;POS
socorro	úlevu	socorro	úleva	N;MASC;SG	N;ACC;FEM;SG;POS
libro	kniha	libro	kniha	N;MASC;SG	N;NOM;FEM;SG;POS
libro	knihu	libro	kniha	N;MASC;SG	N;ACC;FEM;SG;POS
libro	knížka	libro	knížka	N;MASC;SG	N;NOM;FEM;SG;POS
estudios	studia	estudio	studium	N;MASC;PL	N;NOM;NEUT;PL;POS
estudios	studie	estudio	studie	N;MASC;PL	N;NOM;FEM;PL;POS
diferentes	různé	diferente	různý	ADJ;PL	ADJ;NOM;MASC;PL;POS
barcelona	barceloně	barcelona	barcelon	N;FEM;SG	N;DAT;FEM;SG;POS
nivel	level	nivel	levet	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
nivel	úrovně	nivel	úroveň	N;MASC;SG	N;NOM;FEM;SG;POS
nivel	úroveň	nivel	úroveň	N;MASC;SG	N;NOM;FEM;SG;POS
nivel	hladina	nivel	hladina	N;MASC;SG	N;NOM;FEM;SG;POS
nivel	úrovni	nivel	úroveň	N;MASC;SG	N;DAT;FEM;SG;POS
mayoría	většina	mayoría	většina	N;FEM;SG	N;NOM;FEM;SG;POS
mayoría	většiny	mayoría	většina	N;FEM;SG	N;NOM;FEM;SG;POS
unión	union	unión	union	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
unión	svaz	unión	svaz	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
unión	unie	unión	unie	N;FEM;SG	N;NOM;FEM;SG;POS
unión	sbližování	unión	sbližování	N;FEM;SG	N;NOM;NEUT;SG;POS
unión	spojování	unión	spojování	N;FEM;SG	N;NOM;NEUT;SG;POS
edad	stáří	edad	stáří	N;FEM;SG	N;NOM;NEUT;SG;POS
edad	věk	edad	věk	N;FEM;SG	N;INAN;NOM;MASC;SG;POS
edad	věku	edad	věk	N;FEM;SG	N;INAN;GEN;MASC;SG;POS
artículos	předměty	artículo	předmět	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
artículos	článků	artículo	článek	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
artículos	výrobky	artículo	výrobek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
artículos	články	artículo	článek	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
artículos	položky	artículo	položka	N;MASC;PL	N;NOM;FEM;PL;POS
artículos	předměty	artículo	předmět	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
artículos	položek	artículo	položka	N;MASC;PL	N;GEN;FEM;PL;POS
juego	hraní	juego	hraní	N;MASC;SG	N;NOM;NEUT;SG;POS
juego	hru	juego	hra	N;MASC;SG	N;ACC;FEM;SG;POS
juego	zápas	juego	zápas	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
juego	hra	juego	hra	N;MASC;SG	N;NOM;FEM;SG;POS
juego	sázení	juego	sázení	N;MASC;SG	N;NOM;NEUT;SG;POS
juego	hazard	juego	hazard	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
arte	umění	arte	umění	N;SG	N;NOM;NEUT;SG;POS
arte	umění	arte	umění	N;SG	N;NOM;NEUT;SG;POS
arte	dílo	arte	dílo	N;SG	N;NOM;NEUT;SG;POS
especies	druhy	especie	druh	N;FEM;PL	N;INAN;NOM;MASC;PL;POS
europa	europa	europa	europa	N;FEM;SG	N;NOM;FEM;SG;POS
estilo	styl	estilo	styl	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
estilo	stylu	estilo	styl	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
estilo	styling	estilo	styling	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
cine	kino	cine	kino	N;MASC;SG	N;NOM;NEUT;SG;POS
cine	film	cine	film	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
cine	film	cine	film	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
proyecto	projekt	proyecto	projekt	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
proyecto	projektu	proyecto	projekt	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
center	centrum	center	centrum	N;MASC;SG	N;NOM;NEUT;SG;POS
center	střed	center	střed	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
