und	og	und	og	CONJ	CONJ
kategorie	kategori	kategorie	kategori	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bedeutung	relevant	bedeutung	relevant	ADJ	ADJ;INDF;SG
gilt	gælder	gelten	gælde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
relevant	relevant	relevant	relevant	ADJ	ADJ;INDF;SG
relevant	relevant	relevant	relevant	ADJ	ADJ;INDF;SG
relevant	relevante	relevant	relevante	ADJ	ADJ;PL
welt	verden	welt	verden	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
welt	kloden	welt	klode	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
welt	klode	welt	klod	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
anfang	start	anfang	start	N;ACC;MASC;SG	N;INDF;MASC+FEM;SG
anfang	begyndelse	anfang	begyndelse	N;ACC;MASC;SG	N;INDF;MASC+FEM;SG
anfang	begyndelsen	anfang	begyndelse	N;ACC;MASC;SG	N;DEF;MASC+FEM;SG
anfang	begyndelse	anfang	begyndelse	N;ACC;MASC;SG	N;INDF;MASC+FEM;SG
insbesondere	særligt	insbesondere	særligt	ADV	ADV
insbesondere	specielt	insbesondere	specielt	ADV	ADV
insbesondere	især	insbesondere	især	ADV	ADV
insbesondere	specielt	insbesondere	specielt	ADV	ADV
insbesondere	især	insbesondere	især	ADV	ADV
haus	house	haus	house	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
haus	huset	haus	hus	N;NOM;NEUT;SG	N;DEF;NEUT;SG
haus	hus	haus	hus	N;NOM;NEUT;SG	N;INDF;NEUT;SG
haus	haus	haus	haus	N;NOM;NEUT;SG	N;INDF;NEUT;SG
haus	startside	haus	startside	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
fand	fundne	finden	fundne	V;IND;SG;3;PST;FIN	V;NFIN;ACT
fand	fandt	finden	finde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
fand	fundet	finden	finde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
meist	normalt	meist	normalt	ADV	ADV
meist	sædvanligvis	meist	sædvanligvis	ADV	ADV
meist	højst	meist	højst	ADV	ADV
meist	mest	meist	mest	ADV	ADV;RL
eigenen	egen	eigen	egen	ADJ;ACC;MASC;SG	ADJ;MASC+FEM;SG
eigenen	eget	eigen	egen	ADJ;ACC;MASC;SG	ADJ;NEUT;SG
findet	finde	finden	finde	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
findet	finder	finden	finde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
findet	finder	finden	finde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
lang	lang	lang	lang	ADJ	ADJ;INDF;MASC+FEM;SG
lang	lang	lang	lang	ADJ	ADJ;INDF;MASC+FEM;SG
lang	lange	lang	lang	ADJ	ADJ;PL
besonders	særligt	besonders	særligt	ADV	ADV
besonders	specielt	besonders	specielt	ADV	ADV
besonders	især	besonders	især	ADV	ADV
besonders	specielt	besonders	specielt	ADV	ADV
besonders	især	besonders	især	ADV	ADV
besonders	specielt	besonders	specielt	ADV	ADV
deutsch	tysk	deutsch	tysk	ADJ	ADJ;INDF;SG
deutsch	tyske	deutsch	tysk	ADJ	ADJ;PL
deutsch	engelske	deutsch	engelsk	ADJ	ADJ;PL
deutsch	engelsk	deutsch	engelsk	ADJ	ADJ;INDF;SG
lange	længe	lange	længe	ADV	ADV
begriff	sætning	begreifen	sætning	N;MASC;SG	N;INDF;MASC+FEM;SG
begriff	term	begreifen	term	N;MASC;SG	N;INDF;MASC+FEM;SG
begriff	benævnelse	begreifen	benævnelse	N;MASC;SG	N;INDF;MASC+FEM;SG
begriff	begreb	begreifen	begreb	N;MASC;SG	N;INDF;NEUT;SG
begriff	koncept	begreifen	koncept	N;MASC;SG	N;INDF;NEUT;SG
gegründet	grundlagde	gründen	grundlægge	V;V.PTCP	V;IND;PST;FIN;ACT
gegründet	grundlagt	gründen	grundlægge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gegründet	fastslået	gründen	fastslå	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gegründet	etableret	gründen	etablere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gegründet	etablerede	gründen	etablere	V;V.PTCP	V;PL;PST;V.PTCP
gegründet	stiftet	gründen	stift	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gegründet	dannet	gründen	danne	V;V.PTCP	V;INDF;SG;PST;V.PTCP
website	website	websit	website	N;SG	N;INDF;NEUT;SG
website	hjemmeside	websit	hjemmeside	N;SG	N;INDF;MASC+FEM;SG
website	webside	websit	webside	N;SG	N;INDF;MASC+FEM;SG
website	hjemmesiden	websit	hjemmeside	N;SG	N;DEF;MASC+FEM;SG
website	websted	websit	websted	N;SG	N;INDF;MASC+FEM;SG
website	site	websit	site	N;SG	N;INDF;NEUT;SG
folge	følge	folge	følge	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
folge	episode	folge	episode	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
folge	sekvens	folge	sekvens	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
folge	rækkefølge	folge	rækkefølg	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
arbeitete	arbejdede	arbeiten	arbejde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
arbeitete	bearbejdet	arbeiten	bearbejde	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
arbeitete	samarbejdede	arbeiten	samarbejde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erhalten	modtagende	erhalten	modtagende	ADJ;V.PTCP	ADJ
einwohner	indbyggerne	einwohner	indbygger	N;NOM;MASC;PL	N;DEF;MASC+FEM;PL
einwohner	indbyggere	einwohner	indbygger	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
einwohner	beboere	einwohner	beboer	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
einwohner	residenter	einwohner	resident	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
einwohner	indbyggere	einwohner	indbygger	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
einwohner	beboere	einwohner	beboer	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
einwohner	indbyggere	einwohner	indbygger	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
innerhalb	indvendigt	innerhalb	indvendig	ADV	ADV
innerhalb	indenfor	innerhalb	indenfor	ADV	ADV
innerhalb	inde	innerhalb	inde	ADV	ADV
innerhalb	indenfor	innerhalb	indenfor	ADV	ADV
führt	fører	führen	føre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
studierte	studeret	studieren	studere	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
studierte	undersøgt	studieren	undersøge	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
studierte	studerede	studieren	studere	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
eigentlich	faktisk	eigentlich	faktisk	ADV	ADV
alten	gamle	alt	gammel	ADJ;NOM;MASC;PL	ADJ;PL
vielen	mange	viel	mange	ADJ;ACC;INDF;MASC;PL	ADJ;PL
kinder	kinder	kinder	kind	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
kinder	børn	kinder	barn	N;NOM;NEUT;PL	N;INDF;NEUT;PL
kinder	unger	kinder	unge	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
kinder	børn	kinder	barn	N;NOM;NEUT;PL	N;INDF;NEUT;PL
gerade	lige	gerade	lige	ADV	ADV
gerade	bare	gerade	bare	ADV	ADV
weg	væk	weg	væk	ADV	ADV
weg	borte	weg	borte	ADV	ADV
weg	væk	weg	væk	ADV	ADV
sechs	seks	sechs	seks	NUM	NUM
verschiedenen	forskellige	verschieden	forskellig	ADJ;NOM;PL	ADJ;PL
verschiedenen	anderledes	verschieden	anderledes	ADJ;NOM;PL	ADJ
verschiedenen	forskellige	verschieden	forskellig	ADJ;NOM;PL	ADJ;PL
museum	museum	museum	museum	N;NOM;NEUT;SG	N;INDF;NEUT;SG
museum	museet	museum	museum	N;NOM;NEUT;SG	N;DEF;NEUT;SG
musik	musik	musik	musik	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
musik	musikken	musik	musik	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
möglich	muligt	möglich	mulig	ADJ	ADJ;INDF;NEUT;SG
möglich	mulige	möglich	mulig	ADJ	ADJ;PL
möglich	mulig	möglich	mulig	ADJ	ADJ;INDF;MASC+FEM;SG
thema	emne	thema	emne	N;NOM;NEUT;SG	N;INDF;NEUT;SG
thema	emnet	thema	emne	N;NOM;NEUT;SG	N;DEF;NEUT;SG
thema	emne	thema	emne	N;NOM;NEUT;SG	N;INDF;NEUT;SG
thema	tema	thema	tema	N;NOM;NEUT;SG	N;INDF;NEUT;SG
thema	udstedelse	thema	udstedelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
thema	emne	thema	emne	N;NOM;NEUT;SG	N;INDF;NEUT;SG
thema	emnet	thema	emne	N;NOM;NEUT;SG	N;DEF;NEUT;SG
stehen	står	stehen	stå	V;NFIN	V;IND;PRS;FIN;ACT
stehen	stående	stehen	stå	V;NFIN	V;PRS;V.PTCP
stehen	stå	stehen	stå	V;NFIN	V;NFIN;ACT
rolle	rolle	roll	rolle	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
damals	derefter	damals	derefter	ADV	ADV
damals	så	damals	så	ADV	ADV
werk	arbejde	werk	arbejde	N;NOM;NEUT;SG	N;INDF;NEUT;SG
werk	arbejdet	werk	arbejde	N;NOM;NEUT;SG	N;DEF;NEUT;SG
werk	fabrik	werk	fabrik	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
gewünscht	ønskes	wünschen	ønske	V;V.PTCP	V;IND;PRS;FIN;PASS
gewünscht	ønskede	wünschen	ønske	V;V.PTCP	V;PL;PST;V.PTCP
gewünscht	begærede	wünschen	begære	V;V.PTCP	V;IND;PST;FIN;ACT
gewünscht	ønsket	wünschen	ønske	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewünscht	begæret	wünschen	begære	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewünscht	eftersøgte	wünschen	eftersøge	V;V.PTCP	V;PL;PST;V.PTCP
gewünscht	efterlyst	wünschen	efterlyst	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewünscht	eftersøgt	wünschen	eftersøge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewünscht	ønskede	wünschen	ønske	V;V.PTCP	V;PL;PST;V.PTCP
gewünscht	ønskede	wünschen	ønske	V;V.PTCP	V;PL;PST;V.PTCP
gewünscht	ønsket	wünschen	ønske	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewünscht	anmodede	wünschen	anmode	V;V.PTCP	V;PL;PST;V.PTCP
gewünscht	anmodet	wünschen	anmod	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewünscht	krævet	wünschen	kræve	V;V.PTCP	V;INDF;SG;PST;V.PTCP
entwicklung	udviklingen	entwicklung	udvikling	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
entwicklung	udvikling	entwicklung	udvikling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
entwicklung	evolution	entwicklung	evolution	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
entwicklung	udviklingen	entwicklung	udvikling	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
entwicklung	udvikling	entwicklung	udvikling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vater	far	vater	far	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
vater	svigerfar	vater	svigerfar	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
vater	far	vater	far	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
vater	farmand	vater	farmand	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
vater	far	vater	far	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
vater	fader	vater	fade	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
sehen	se	sehen	se	V;NFIN	V;NFIN;ACT
bleibt	forbliver	bleiben	forblive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
bleibt	forbliver	bleiben	forblive	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
schule	schule	schule	schule	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schule	skolen	schule	skole	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
schule	school	schule	school	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schule	skole	schule	skole	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schule	skolegang	schule	skolegang	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schule	skoleundervisningen	schule	skoleundervisning	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
schule	skoleuddannelse	schule	skoleuddannelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
jeder	nogen	jed	nogen	PRO;NOM;INDF;MASC;SG	PRO;MASC+FEM;SG
jeder	hver	jed	hver	PRO;NOM;INDF;MASC;SG	PRO;MASC+FEM;SG
jeder	hver	jed	hver	PRO;NOM;INDF;MASC;SG	PRO;MASC+FEM;SG
archivierung	arkivering	archivierung	arkivering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
archivierung	arkiv	archivierung	arkiv	N;NOM;FEM;SG	N;INDF;NEUT;SG
archivierung	arkivet	archivierung	arkive	N;NOM;FEM;SG	N;DEF;NEUT;SG
archivierung	arkiv	archivierung	arkiv	N;NOM;FEM;SG	N;INDF;NEUT;SG
archivierung	arkivet	archivierung	arkive	N;NOM;FEM;SG	N;DEF;NEUT;SG
dorf	dorf	dorf	dorf	N;NOM;NEUT;SG	N;INDF;NEUT;SG
dorf	landsbyen	dorf	landsby	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
dorf	landsby	dorf	landsby	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
gesperrt	deaktiverede	sperren	deaktivere	V;V.PTCP	V;PL;PST;V.PTCP
gesperrt	forbudte	sperren	forbudte	V;V.PTCP	V;PL;PST;V.PTCP
gesperrt	låst	sperren	låse	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesperrt	låste	sperren	låse	V;V.PTCP	V;PL;PST;V.PTCP
gesperrt	bortvist	sperren	bortvist	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesperrt	suspenderede	sperren	suspendere	V;V.PTCP	V;PST;V.PTCP
gesperrt	suspenderet	sperren	suspendere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesperrt	blokeret	sperren	blokere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gesperrt	blokerede	sperren	blokere	V;V.PTCP	V;PL;PST;V.PTCP
gesperrt	spærret	sperren	spærre	V;V.PTCP	V;INDF;SG;PST;V.PTCP
stark	stærke	stark	stærk	ADJ	ADJ;PL
stark	kraftig	stark	kraftig	ADJ	ADJ;INDF;MASC+FEM;SG
stark	stærk	stark	stærk	ADJ	ADJ;INDF;MASC+FEM;SG
gewählt	valgt	wählen	vælge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewählt	udvalgt	wählen	udvælge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewählt	valgte	wählen	vælge	V;V.PTCP	V;IND;PST;FIN;ACT
gewählt	valgt	wählen	vælge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewählt	folkevalgte	wählen	folkevalge	V;V.PTCP	V;PL;PST;V.PTCP
gewählt	valgte	wählen	vælge	V;V.PTCP	V;IND;PST;FIN;ACT
gewählt	valgt	wählen	vælge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewählt	valgte	wählen	vælge	V;V.PTCP	V;IND;PST;FIN;ACT
gewählt	udvalgte	wählen	udvælge	V;V.PTCP	V;PL;PST;V.PTCP
gewählt	udvalgt	wählen	udvælge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewählt	markeret	wählen	markere	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewählt	stemt	wählen	stemme	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gewählt	stemte	wählen	stemme	V;V.PTCP	V;IND;PST;FIN;ACT
gewählt	kåret	wählen	kår	V;V.PTCP	V;INDF;SG;PST;V.PTCP
anschließend	efterfølgende	anschließend	efterfølgende	ADJ	ADJ
oben	ovenpå	oben	ovenpå	ADV	ADV
oben	ovenfor	oben	ovenfor	ADV	ADV
oben	over	oben	over	ADV	ADV
oben	ovenstående	oben	ovenstående	ADV	ADV
spielen	spille	spielen	spille	V;NFIN	V;NFIN;ACT
spielen	leger	spielen	lege	V;NFIN	V;IND;PRS;FIN;ACT
spielen	spiller	spielen	spille	V;NFIN	V;IND;PRS;FIN;ACT
spielen	spille	spielen	spille	V;NFIN	V;NFIN;ACT
spielen	gamble	spielen	gamble	V;NFIN	V;NFIN;ACT
weiß	ved	wissen	vide	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
weiß	vide	wissen	vide	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
weiß	kender	wissen	kende	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
weiß	kender	wissen	kende	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
amt	kontor	amt	kontor	N;NOM;NEUT;SG	N;INDF;NEUT;SG
amt	kontoret	amt	kontor	N;NOM;NEUT;SG	N;DEF;NEUT;SG
amt	embede	amt	embed	N;NOM;NEUT;SG	N;INDF;NEUT;SG
amt	amt	amt	amt	N;NOM;NEUT;SG	N;INDF;NEUT;SG
blieb	blev	bleiben	blive	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
blieb	forblevet	bleiben	forbleve	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
blieb	opholdt	bleiben	opholde	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
blieb	forblev	bleiben	forblev	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
blieb	forblevet	bleiben	forbleve	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
blieb	forblev	bleiben	forblev	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
kleine	små	klein	lille	ADJ;NOM;FEM;PL	ADJ;PL
kleine	små	klein	lille	ADJ;NOM;FEM;PL	ADJ;PL
version	version	version	version	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
version	versionen	version	version	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
version	udgave	version	udgave	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
international	international	international	international	ADJ	ADJ;INDF;MASC+FEM;SG
international	internationalt	international	international	ADJ	ADJ;INDF;NEUT;SG
international	internationale	international	international	ADJ	ADJ;PL
international	internationalt	international	international	ADJ	ADJ;INDF;NEUT;SG
tage	dage	tagen	dag	N;NOM;MASC;PL	N;INDF;MASC+FEM;PL
rahmen	rammer	rahmen	ramme	V;NFIN	V;IND;PRS;FIN;ACT
rahmen	rammer	rahmen	ramme	V;NFIN	V;IND;PRS;FIN;ACT
somit	derfor	somit	derfor	ADV	ADV
somit	deraf	somit	deraf	ADV	ADV
somit	således	somit	således	ADV	ADV
somit	dermed	somit	dermed	ADV	ADV
somit	derfor	somit	derfor	ADV	ADV
werke	fabrikker	werk	fabrik	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
kommen	kom	kommen	komme	V;NFIN	V;IND;PST;FIN;ACT
kommen	kommer	kommen	komme	V;NFIN	V;IND;PRS;FIN;ACT
deutlich	markant	deutlich	markant	ADJ	ADJ;INDF;SG
deutlich	klar	deutlich	klar	ADJ	ADJ;INDF;MASC+FEM;SG
deutlich	markant	deutlich	markant	ADJ	ADJ;INDF;SG
deutlich	signifikant	deutlich	signifikant	ADJ	ADJ;INDF;SG
weniger	mindre	weniger	mindre	ADV	ADV;CMPR
deshalb	derfor	deshalb	derfor	ADV	ADV
deshalb	deraf	deshalb	deraf	ADV	ADV
deshalb	derfor	deshalb	derfor	ADV	ADV
autor	forfatteren	autor	forfatter	N;NOM;MASC;SG	N;DEF;MASC+FEM;SG
autor	forfatter	autor	forfatter	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
autor	forslagsstiller	autor	forslagsstiller	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
autor	ophavsmand	autor	ophavsmand	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
wirklich	virkelig	wirklich	virkelig	ADV	ADV
wirklich	virkelig	wirklich	virkelig	ADV	ADV
genau	præcis	genau	præcis	ADV	ADV
genau	nøjagtigt	genau	nøjagtigt	ADV	ADV
genau	præcis	genau	præcis	ADV	ADV
spiel	gameplay	spielen	gameplay	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spiel	kamp	spielen	kamp	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
spiel	spil	spielen	spil	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spiel	leg	spielen	leg	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
spiel	spil	spielen	spil	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spiel	spil	spielen	spil	N;NOM;NEUT;SG	N;INDF;NEUT;SG
spiel	leg	spielen	leg	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
spiel	match	spielen	match	N;NOM;NEUT;SG	N;INDF;NEUT;SG
teilweise	delvist	teilweise	delvist	ADV	ADV
teilweise	delvis	teilweise	delvis	ADV	ADV
teilweise	delvist	teilweise	delvist	ADV	ADV
teilweise	delvis	teilweise	delvis	ADV	ADV
teilweise	delvist	teilweise	delvist	ADV	ADV
teilweise	delvis	teilweise	delvis	ADV	ADV
serie	serie	serie	serie	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
serie	serien	serie	serie	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
serie	serie	serie	serie	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
wechselte	skiftede	wechseln	skifte	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erreichte	nået	erreichen	nå	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
erreichte	nåede	erreichen	nå	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erreichte	toppede	erreichen	toppe	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erreichte	opnåede	erreichen	opnå	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
erreichte	opnået	erreichen	opnå	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
eingesetzt	udnyttede	einsetzen	udnytte	V;V.PTCP	V;IND;PST;FIN;ACT
eingesetzt	udnyttet	einsetzen	udnytte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
eingesetzt	udsendt	einsetzen	udsende	V;V.PTCP	V;INDF;SG;PST;V.PTCP
verschiedene	forskellige	verschieden	forskellig	ADJ;NOM;FEM;PL	ADJ;PL
verschiedene	anderledes	verschieden	anderledes	ADJ;NOM;FEM;PL	ADJ
verschiedene	forskellige	verschieden	forskellig	ADJ;NOM;FEM;PL	ADJ;PL
verschiedene	diverse	verschieden	diverse	ADJ;NOM;FEM;PL	ADJ
schweizer	schweizisk	schweizer	schweizisk	ADJ	ADJ;INDF;SG
schweizer	schweiziske	schweizer	schweizisk	ADJ	ADJ;PL
natürlich	naturligt	natürlich	naturlig	ADJ	ADJ;INDF;NEUT;SG
jemand	nogen	jemand	nogen	PRO;NOM;INDF;SG	PRO;MASC+FEM;SG
jemand	nogen	jemand	nogen	PRO;NOM;INDF;SG	PRO;MASC+FEM;SG
jemand	nogen	jemand	nogen	PRO;NOM;INDF;SG	PRO;MASC+FEM;SG
arbeiten	arbejder	arbeiten	arbejde	V;NFIN	V;IND;PRS;FIN;ACT
arbeiten	arbejd	arbeiten	arbejd	V;NFIN	V;IMP
arbeiten	arbejder	arbeiten	arbejde	V;NFIN	V;IND;PRS;FIN;ACT
arbeiten	arbejder	arbeiten	arbejde	V;NFIN	V;IND;PRS;FIN;ACT
arbeiten	virker	arbeiten	virke	V;NFIN	V;IND;PRS;FIN;ACT
tag	dag	tagen	dag	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
tag	dagen	tagen	dag	N;NOM;MASC;SG	N;DEF;MASC+FEM;SG
tag	kampdag	tagen	kampdag	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
entstand	opstod	entstehen	opstå	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
lässt	lader	lassen	lade	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
errichtet	bygget	errichten	bygge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
errichtet	byggede	errichten	bygge	V;V.PTCP	V;IND;PST;FIN;ACT
errichtet	opbygget	errichten	opbygge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
errichtet	indbygget	errichten	indbygge	V;V.PTCP	V;INDF;SG;PST;V.PTCP
errichtet	rejst	errichten	rejse	V;V.PTCP	V;INDF;SG;PST;V.PTCP
literatur	litterære	literatur	litterære	ADJ	ADJ;PL
literatur	litterær	literatur	litterær	ADJ	ADJ;INDF;MASC+FEM;SG
einsatz	indsættelse	einsatz	indsættelse	N	N;INDF;MASC+FEM;SG
millionen	millioner	million	million	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
millionen	millioner	million	million	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
zahlreiche	mange	zahlreich	mange	ADJ;NOM;FEM;PL	ADJ;PL
zahlreiche	talrige	zahlreich	talrig	ADJ;NOM;FEM;PL	ADJ;PL
jahres	aars	jahres	aars	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
jahres	året	jahres	år	N;NOM;NEUT;SG	N;DEF;NEUT;SG
jahres	år	jahres	år	N;NOM;NEUT;SG	N;INDF;NEUT;SG
krieg	krigsførelse	kriegen	krigsførelse	N	N;INDF;MASC+FEM;SG
krieg	krigen	kriegen	krig	N	N;DEF;MASC+FEM;SG
krieg	krig	kriegen	krig	N	N;INDF;MASC+FEM;SG
krieg	krige	kriegen	krig	N	N;INDF;MASC+FEM;PL
krieg	krigene	kriegen	krig	N	N;DEF;MASC+FEM;PL
krieg	krige	kriegen	krig	N	N;INDF;MASC+FEM;PL
krieg	wars	kriegen	wars	N	N;INDF;MASC+FEM;SG
besser	bedre	gut	god	ADJ	ADJ;CMPR
französischen	franske	französisch	fransk	ADJ;NOM;MASC;PL	ADJ;PL
sprache	sprog	sprechen	sprog	N;NOM;FEM;SG	N;INDF;NEUT;SG
sprache	tale	sprechen	tale	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sprache	indlæg	sprechen	indlæg	N;NOM;FEM;SG	N;INDF;NEUT;SG
sprache	talen	sprechen	tale	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
sprache	sprog	sprechen	sprog	N;NOM;FEM;SG	N;INDF;NEUT;SG
sprache	sproget	sprechen	sprog	N;NOM;FEM;SG	N;DEF;NEUT;SG
erster	første	erst	første	ADJ;NOM;MASC;SG	ADJ
zeigt	viser	zeigen	vise	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
zeigt	viser	zeigen	vise	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
kunst	kunst	kunst	kunst	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kunst	art	kunst	art	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kunst	kunsten	kunst	kunst	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
kunst	kunst	kunst	kunst	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
