for	για	for	για	ADP	ADP
forhold	αναλογία	forhold	αναλογία	N;INDF;NEUT;SG	N;ACC;FEM;SG
forhold	σχέση	forhold	σχέση	N;INDF;NEUT;SG	N;ACC;FEM;SG
forhold	σχεση	forhold	σχεση	N;INDF;NEUT;SG	N;ACC;FEM;SG
spiller	παιζει	spille	παίζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
spiller	παίζει	spille	παίζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
spiller	παίζοντας	spille	παίζω	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
spiller	παίζω	spille	παίζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
spiller	παίζει	spille	παίζω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
især	ιδιαίτερα	især	ιδιαίτερα	ADV	ADV
især	ειδικά	især	ειδικά	ADV	ADV
især	ιδιαίτερα	især	ιδιαίτερα	ADV	ADV
kampe	αγώνες	kamp	αγώνας	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
kampe	σπίρτα	kamp	σπίρτα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
kampe	καβγάδες	kamp	καβγάδα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	καυγάδες	kamp	καυγάδα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	μάχες	kamp	μάχη	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	μάχες	kamp	μάχη	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	παιχνίδια	kamp	παιχνίδιο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
kampe	αγωνες	kamp	αγωνας	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
kampe	αγώνες	kamp	αγώνας	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
kampe	μάχες	kamp	μάχη	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
går	περπατώντας	gå	περπατώ	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
går	πηγαίνοντας	gå	πηγαίνω	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
går	περπατάει	gå	περπατώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
går	περπατά	gå	περπατός	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
fordi	επειδή	fordi	επειδή	CONJ	CONJ
fordi	γιατί	fordi	γιατί	CONJ	CONJ
syd	νοτια	syd	νοτίος	N;INDF	N;NOM;FEM;SG
syd	νότος	syd	νότος	N;INDF	N;NOM;MASC;SG
syd	σίντ	syd	σίντ	N;INDF	N
skrevet	γράφτηκε	skrive	γράφτω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
skrevet	γράψει	skrive	γράψει	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;ACT
skrevet	γραμμένο	skrive	γραμμένος	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
ned	κάτω	ned	κάτω	ADV	ADV
ned	κατω	ned	κατω	ADV	ADV
form	σχήμα	form	σχήμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
form	μορφη	form	μορφη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
form	μορφή	form	μορφή	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
form	έντυπο	form	έντυπο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
form	φόρμα	form	φόρμα	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
gjorde	έκανε	gøre	κάνω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
nogen	οποιοσδήποτε	nogen	οποιοσδήποτε	PRO;MASC+FEM;SG	PRO;NOM;MASC;SG;3
nogen	κάποιος	nogen	κάποιος	PRO;MASC+FEM;SG	PRO;NOM;MASC;SG;3
nogen	κάποιος	nogen	κάποιος	PRO;MASC+FEM;SG	PRO;NOM;MASC;SG;3
nogen	κάποιον	nogen	κάποιος	PRO;MASC+FEM;SG	PRO;ACC;MASC;SG;3
godt	καλο	godt	καλος	ADV	ADV
godt	καλά	godt	καλά	ADV	ADV
godt	καλα	godt	καλά	ADV	ADV
arbejde	έργο	arbejde	έργο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
arbejde	δουλειά	arbejde	δουλειά	N;INDF;NEUT;SG	N;NOM;FEM;SG
arbejde	εργασία	arbejde	εργασία	N;INDF;NEUT;SG	N;NOM;FEM;SG
arbejde	δουλεια	arbejde	δουλεια	N;INDF;NEUT;SG	N;ACC;FEM;SG
land	χωρα	land	χωρα	N;INDF;NEUT;SG	N;ACC;FEM;SG
land	χώρα	land	χώρα	N;INDF;NEUT;SG	N;NOM;FEM;SG
land	γη	land	γη	N;INDF;NEUT;SG	N;NOM;FEM;SG
land	στεριά	land	στεριά	N;INDF;NEUT;SG	N;NOM;FEM;SG
landet	χωρα	land	χωρα	N;DEF;NEUT;SG	N;ACC;FEM;SG
landet	χώρα	land	χώρα	N;DEF;NEUT;SG	N;NOM;FEM;SG
børn	παιδια	barn	παιδί	N;INDF;NEUT;PL	N;NOM;NEUT;PL
børn	παιδιά	barn	παιδί	N;INDF;NEUT;PL	N;NOM;NEUT;PL
børn	παιδια	barn	παιδί	N;INDF;NEUT;PL	N;NOM;NEUT;PL
børn	τέκνα	barn	τέκνα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
børn	παιδιά	barn	παιδί	N;INDF;NEUT;PL	N;NOM;NEUT;PL
lidt	ελαφρά	lidt	ελαφρά	ADV	ADV
lidt	ελαφρώς	lidt	ελαφρώς	ADV	ADV
verden	κόσμο	verden	κόσμος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
verden	κόσμος	verden	κόσμος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
lang	μακρύς	lang	μακρύς	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
plads	κάθισμα	plads	κάθισμα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
plads	έδρα	plads	έδρα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
plads	τόπος	plads	τόπος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
plads	μέρος	plads	μέρος	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
plads	χώρος	plads	χώρος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
plads	χώρο	plads	χώρος	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
plads	διαστημα	plads	διαστημα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
plads	διάστημα	plads	διάστημα	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
samtidig	ταυτόχρονα	samtidig	ταυτόχρονα	ADV	ADV
samtidig	ταυτοχρόνως	samtidig	ταυτοχρόνως	ADV	ADV
stort	μεγάλο	stor	μεγάλος	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
stort	μεγάλη	stor	μεγάλος	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
stort	μεγάλος	stor	μεγάλος	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
stort	μεγάλο	stor	μεγάλος	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
derefter	τότε	derefter	τότε	ADV	ADV
derefter	μετά	derefter	μετά	ADV	ADV
indeholder	περιέχει	indeholde	περιέχω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
indeholder	περιέχουν	indeholde	περιέχω	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
sprog	γλώσσα	sprog	γλώσσα	N;INDF;NEUT;SG	N;NOM;FEM;SG
sprog	γλωσσα	sprog	γλωσσα	N;INDF;NEUT;SG	N;ACC;FEM;SG
set	εντοπίστηκε	se	εντοπίζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
set	δει	se	βλέπω	V;INDF;SG;PST;V.PTCP	V;PFV;FIN;ACT
set	εθεάθη	se	εθεάθω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
set	παρακολούθησα	se	παρακολούθησα	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
set	παρακολούθησε	se	παρακολουθώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
set	παρακολουθούσε	se	παρακολουθώ	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
kendte	ήξερε	kende	θέρω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
gav	έδωσε	give	δίνω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kilder	πηγές	kilde	πηγή	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kilder	πηγες	kilde	πηγα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
mand	άνδρας	mand	άντρας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
mand	άρρεν	mand	άρρεν	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
mand	σύζυγος	mand	σύζυγος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
mand	σύζυγο	mand	σύζυγος	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
mand	άνθρωπος	mand	άνθρωπος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
vest	δύση	vest	δύση	N;INDF	N;ACC;FEM;SG
vest	γιλέκο	vest	γιλέκο	N;INDF	N;NOM;NEUT;SG
vest	δυτικό	vest	δυτικός	N;INDF	N;NOM;NEUT;SG
medlemmer	έλη	medlem	έλος	N;INDF;NEUT;PL	N;NOM;NEUT;PL
medlemmer	μέλη	medlem	μέλος	N;INDF;NEUT;PL	N;NOM;NEUT;PL
medlemmer	μελη	medlem	μέλος	N;INDF;NEUT;PL	N;NOM;NEUT;PL
brug	χρήση	brug	χρήση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
brug	χρησιμοποίηση	brug	χρησιμοποίηση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
lande	χώρες	land	χώρα	N;INDF;NEUT;PL	N;NOM;FEM;PL
lande	χωρες	land	χωρα	N;INDF;NEUT;PL	N;NOM;FEM;PL
bygget	κατασκευάστηκε	bygge	κατασκευάζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
bygget	έχτισε	bygge	χτίζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
bygget	χτίστηκε	bygge	χτίζω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
bygget	χτισμένο	bygge	χτίζω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
skuespiller	ηθοποιός	skuespiller	ηθοποιός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
skuespiller	ηθοποιό	skuespiller	ηθοποιός	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
skuespiller	ηθοποιός	skuespiller	ηθοποιός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
liv	ζωή	liv	ζωή	N;INDF;NEUT;SG	N;ACC;FEM;SG
liv	ζωη	liv	ζωη	N;INDF;NEUT;SG	N;ACC;FEM;SG
dele	μέρη	del	μέρος	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
fem	πεντε	fem	πεντε	NUM	NUM
fem	πέντε	fem	πέντε	NUM	NUM;NOM;MASC;PL
personer	ατομα	person	ατομα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
personer	πρόσωπα	person	πρόσωπο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
personer	άτομα	person	άτομο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
personer	ατομα	person	ατομα	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
personer	ανθρωποι	person	ανθρώπος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
personer	άνθρωποι	person	άνθρωπος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
personer	άτομα	person	άτομο	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
personer	ανθρώπους	person	άνθρωπος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
øst	ανατολή	øst	ανατολή	N;INDF	N;NOM;FEM;SG
forfatter	συγγραφέας	forfatter	συγγραφέα	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
forfatter	συγγραφέα	forfatter	συγγραφέα	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
forfatter	συγγραφέας	forfatter	συγγραφέα	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
forfatter	συγγραφέα	forfatter	συγγραφέα	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
forfatter	συντάκτης	forfatter	συντάκτης	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
nok	αρκετά	nok	αρκετά	ADV	ADV
brugt	χρησιμοποιήθηκε	bruge	χρησιμοποιώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
album	δίσκος	album	δίσκος	N;INDF;NEUT;SG	N;NOM;MASC;SG
album	άλμπουμ	album	άλμπουμ	N;INDF;NEUT;SG	N;MASC;SG
album	άλμπουμ	album	άλμπουμ	N;INDF;NEUT;SG	N;MASC;SG
næsten	σχεδόν	næsten	σχεδόν	ADV	ADV
næsten	σχεδον	næsten	σχεδον	ADV	ADV
næsten	σχεδόν	næsten	σχεδόν	ADV	ADV
areal	έκταση	areal	έκταση	N;INDF;NEUT;SG	N;ACC;FEM;SG
areal	εμβαδόν	areal	εμβαδόν	N;INDF;NEUT;SG	N;NOM;NEUT;SG
areal	περιοχή	areal	περιοχή	N;INDF;NEUT;SG	N;NOM;FEM;SG
areal	περιοχη	areal	περιοχος	N;INDF;NEUT;SG	N;NOM;FEM;SG
giver	δίνοντας	give	δίνω	V;IND;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
giver	δινει	give	δίνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
giver	δίνει	give	δίνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
giver	παρέχει	give	παρέχω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
giver	δώσε	give	δίνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
nuværende	τρέχουσα	nuværende	τρέχων	ADJ	ADJ;NOM;FEM;SG
nuværende	τρέχουσες	nuværende	τρέχων	ADJ	ADJ;NOM;FEM;PL
nuværende	τρέχον	nuværende	τρέχον	ADJ	ADJ;NOM;NEUT;SG
nuværende	παρόντες	nuværende	παρών	ADJ	ADJ;NOM;MASC;PL
nuværende	παρούσα	nuværende	παρών	ADJ	ADJ;NOM;FEM;SG
indbyggere	κάτοικοι	indbygger	κάτοικος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
indbyggere	κατοίκους	indbygger	κάτοικος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
indbyggere	κάτοικοι	indbygger	κάτοικος	N;INDF;MASC+FEM;PL	N;NOM;MASC;PL
indbyggere	κατοίκους	indbygger	κάτοικος	N;INDF;MASC+FEM;PL	N;ACC;MASC;PL
mennesker	ανθρωποι	menneske	ανθρώπος	N;INDF;NEUT;PL	N;NOM;MASC;PL
mennesker	ανθρώπους	menneske	άνθρωπος	N;INDF;NEUT;PL	N;ACC;MASC;PL
mennesker	άνθρωποι	menneske	άνθρωπος	N;INDF;NEUT;PL	N;NOM;MASC;PL
mennesker	ατομα	menneske	ατομα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
mennesker	ανθρωποι	menneske	ανθρώπος	N;INDF;NEUT;PL	N;NOM;MASC;PL
mennesker	άνθρωποι	menneske	άνθρωπος	N;INDF;NEUT;PL	N;NOM;MASC;PL
mennesker	άτομα	menneske	άτομο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
mennesker	ανθρώπους	menneske	άνθρωπος	N;INDF;NEUT;PL	N;ACC;MASC;PL
skrev	έγραψες	skrive	έγραψη	V;IND;PST;FIN;ACT	V;PFV;IND;PL;2;PST;FIN;ACT
skrev	έγραψε	skrive	γράφω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
imidlertid	εντούτοις	imidlertid	εντούτοις	ADV	ADV
deltog	συμμετείχε	deltage	συμμετέχω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
deltog	συμμετείχαν	deltage	συμμετέχω	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;3;PST;FIN;ACT
deltog	συμμετείχα	deltage	συμμετέχω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;1;PST;FIN;ACT
datter	θυγατέρα	datter	θυγατέρα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
datter	κόρη	datter	κόρη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
datter	κορη	datter	κορη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
område	πεδίο	område	πεδίο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
område	έδαφος	område	έδαφος	N;INDF;NEUT;SG	N;NOM;NEUT;SG
område	επικράτεια	område	επικράτεια	N;INDF;NEUT;SG	N;NOM;FEM;SG
område	ζώνη	område	ζώνη	N;INDF;NEUT;SG	N;NOM;FEM;SG
område	ζωνη	område	ζωνη	N;INDF;NEUT;SG	N;NOM;FEM;SG
område	έκταση	område	έκταση	N;INDF;NEUT;SG	N;ACC;FEM;SG
område	εμβαδόν	område	εμβαδόν	N;INDF;NEUT;SG	N;NOM;NEUT;SG
område	περιοχή	område	περιοχή	N;INDF;NEUT;SG	N;NOM;FEM;SG
område	περιοχη	område	περιοχος	N;INDF;NEUT;SG	N;NOM;FEM;SG
året	ετος	år	ετος	N;DEF;NEUT;SG	N;NOM;NEUT;SG
året	έτος	år	έτος	N;DEF;NEUT;SG	N;ACC;NEUT;SG
året	χρονιά	år	χρονιά	N;DEF;NEUT;SG	N;ACC;FEM;SG
året	έτο	år	έτος	N;DEF;NEUT;SG	N
videre	περαιτέρω	videre	περαιτέρω	ADV	ADV
slaget	μαχη	slag	μαχη	N;DEF;NEUT;SG	N;ACC;FEM;SG
slaget	μάχη	slag	μάχη	N;DEF;NEUT;SG	N;ACC;FEM;SG
måde	τρόπος	måde	τρόπος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
måde	τροπος	måde	τροπος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
udgave	έκδοση	udgave	έκδοση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
udgave	εκδοση	udgave	εκδοση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udgave	έκδοση	udgave	έκδοση	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
udgave	εκδοχή	udgave	εκδοχή	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
fransk	γαλλική	fransk	γαλλική	ADJ;INDF;SG	ADJ;NOM;FEM;SG
fransk	γαλλικό	fransk	γαλλικός	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
folk	ατομα	folk	ατομα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
folk	ανθρωποι	folk	ανθρώπος	N;INDF;NEUT;PL	N;NOM;MASC;PL
folk	άνθρωποι	folk	άνθρωπος	N;INDF;NEUT;PL	N;NOM;MASC;PL
folk	άτομα	folk	άτομο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
folk	ανθρώπους	folk	άνθρωπος	N;INDF;NEUT;PL	N;ACC;MASC;PL
far	πατερα	far	πατέρα	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
far	πατέρας	far	πατέρα	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
far	πατέρα	far	πατέρα	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
far	πάτερ	far	πάτερ	N;INDF;MASC+FEM;SG	N;VOC;MASC;SG
ses	εθεάθη	se	εθεάθω	V;NFIN;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
liste	λίστα	liste	λίστα	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
liste	κατάλογος	liste	κατάλογος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kamp	μαχη	kamp	μαχη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kamp	μάχη	kamp	μάχη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kamp	πάλη	kamp	πάλη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kamp	αγώνα	kamp	αγώνας	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
kamp	καυγάς	kamp	καυγάς	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kamp	αγώνας	kamp	αγώνας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kamp	μάχη	kamp	μάχη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kamp	παιχνίδι	kamp	παιχνίδι	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
kamp	αγώνας	kamp	αγώνας	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kamp	πάλη	kamp	πάλη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
kamp	μαχη	kamp	μαχη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kamp	μάχη	kamp	μάχη	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
eksempel	παράδειγμα	eksempel	παράδειγμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
eksempel	παραδειγμα	eksempel	παραδειγμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
tiden	χρόνος	tid	χρόνος	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
tiden	ώρα	tid	ώρα	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
tiden	φορά	tid	φορά	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
tiden	ωρα	tid	ωρα	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
tiden	χρόνο	tid	χρόνος	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
fil	φάκελος	fil	φάκελος	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
fil	αρχείο	fil	αρχείο	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
musik	μουσικη	musik	μουσίκη	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fandt	βρήκα	finde	βρήκα	V;IND;PST;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
fandt	βρήκε	finde	βρίσκω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
krigen	πόλεμος	krig	πόλεμος	N;DEF;MASC+FEM;SG	N;NOM;MASC;SG
krigen	πόλεμο	krig	πόλεμος	N;DEF;MASC+FEM;SG	N;ACC;MASC;SG
station	σταθμός	station	σταθμός	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
station	σταθμό	station	σταθμός	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
små	μικρές	lille	μικρός	ADJ;PL	ADJ;NOM;FEM;PL
universitet	πανεπιστήμιο	universitet	πανεπιστήμιο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
universitet	πανεπιστημιο	universitet	πανεπιστημιο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
klubben	λέσχη	klub	λέσχω	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
dage	ημέρες	dag	ημέρα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
dage	μέρες	dag	μέρα	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
bind	όγκος	bind	όγκος	N;INDF;NEUT;SG	N;NOM;MASC;SG
bind	όγκο	bind	όγκος	N;INDF;NEUT;SG	N;ACC;MASC;SG
bind	τόμος	bind	τόμος	N;INDF;NEUT;SG	N;NOM;MASC;SG
division	μεραρχία	division	μεραρχία	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
division	διαίρεση	division	διαίρεση	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
aldrig	ποτέ	aldrig	ποτέ	ADV	ADV
aldrig	ποτε	aldrig	ποτε	ADV	ADV
valgt	επιλέξει	vælge	επιλέγω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;FIN;ACT
valgt	επιλέχθηκε	vælge	επιλέχομαι	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
valgt	εκλεγμένος	vælge	εκλέγω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
valgt	εκλεγεί	vælge	εκλέγω	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN;ACT
valgt	εξελέγη	vælge	εκλέγω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
valgt	επιλεγμένη	vælge	επιλέγω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
valgt	επιλεγμένο	vælge	επιλέγω	V;INDF;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
valgt	επιλέχθηκε	vælge	επιλέχομαι	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
via	μέσω	via	μέσω	ADP	ADP
britiske	βρετανοί	britisk	βρετανός	ADJ;PL	ADJ;NOM;MASC;PL
amt	κομητεία	amt	κομητείο	N;INDF;NEUT;SG	N;NOM;FEM;SG
serien	σειρά	serie	σειρά	N;DEF;MASC+FEM;SG	N;ACC;FEM;SG
serien	σειρα	serie	σειρα	N;DEF;MASC+FEM;SG	N;NOM;FEM;SG
data	δεδομένων	data	δεδομένο	N;INDF;NEUT;PL	N;GEN;NEUT;PL
data	δεδομένα	data	δεδομένο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
data	στοιχεια	data	στοιχείο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
data	στοιχεία	data	στοιχείο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
konge	βασιλεύς	konge	βασιλής	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
konge	βασιλιάς	konge	βασιλιάς	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
konge	βασιλιά	konge	βασιλιάς	N;INDF;MASC+FEM;SG	N;ACC;MASC;SG
finde	βρείτε	finde	βρίσκω	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
finde	βρες	finde	βρες	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
finde	βρω	finde	βρω	V;NFIN;ACT	V;IPFV;IND;SG;1;FIN;ACT
periode	περίοδος	periode	περίοδος	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
periode	περίοδο	periode	περίοδος	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
antal	αριθμός	antal	αριθμός	N;INDF;NEUT;SG	N;NOM;MASC;SG
antal	νούμερο	antal	νούμερος	N;INDF;NEUT;SG	N
taget	τραβήχτηκε	tage	τραβήχω	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
instrueret	σκηνοθέτησε	instruere	σκηνοθετώ	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
