kategória	categoría	kategória	categoría	N;NOM;FEM;SG	N
cesta	xeito	cesta	xeito	N;NOM;FEM;SG	N
cesta	maneira	cesta	maneira	N;NOM;FEM;SG	N
cesta	forma	cesta	forma	N;NOM;FEM;SG	N
cesta	camiño	cesta	camiño	N;NOM;FEM;SG	N
cesta	estrada	cesta	estrada	N;NOM;FEM;SG	N
cesta	camiño	cesta	camiño	N;NOM;FEM;SG	N
apríla	abril	apríl	abril	N;INAN;GEN;MASC;SG	N
dostal	teño	dostať	ter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
dostal	tes	dostať	tes	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
dostal	ten	dostať	ter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
dostal	temos	dostať	ter	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
krajiny	país	krajina	país	N;NOM;FEM;PL	N
krajiny	paisaxe	krajina	paisaxe	N;NOM;FEM;PL	N
krajiny	países	krajina	país	N;NOM;FEM;PL	N
krajiny	paises	krajina	país	N;NOM;FEM;PL	N
začala	comecei	začať	comecer	V;PFV;FEM;SG;POS;PST;V.PTCP	V
začala	comezamos	začať	comezar	V;PFV;FEM;SG;POS;PST;V.PTCP	V
začala	empecei	začať	empecar	V;PFV;FEM;SG;POS;PST;V.PTCP	V
začala	comezou	začať	comezar	V;PFV;FEM;SG;POS;PST;V.PTCP	V
začala	comecei	začať	comecer	V;PFV;FEM;SG;POS;PST;V.PTCP	V
začala	comezaron	začať	comezar	V;PFV;FEM;SG;POS;PST;V.PTCP	V
začala	comezou	začať	comezar	V;PFV;FEM;SG;POS;PST;V.PTCP	V
začala	empezou	začať	empezar	V;PFV;FEM;SG;POS;PST;V.PTCP	V
ceny	prezos	cena	prezo	N;NOM;FEM;PL	N
ceny	premios	cena	premio	N;NOM;FEM;PL	N
žilo	vivimos	žiť	vivir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
žilo	viviron	žiť	ver	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
žilo	viviu	žiť	vivir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
žilo	viviamos	žiť	vivir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
žilo	vivían	žiť	vivir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
žilo	vivín	žiť	vivir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
žilo	vivía	žiť	vivir	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
číslo	número	číslo	número	N;NOM;NEUT;SG	N
typ	tipo	typ	tipo	N;INAN;NOM;MASC;SG	N
typ	clase	typ	clase	N;INAN;NOM;MASC;SG	N
júla	xullo	júla	xullo	N;INAN;NOM;MASC;SG	N
práve	só	práve	só	ADV	ADV
niektorých	algúns	niektorý	algún	DET;GEN;MASC;PL	DET
niektorých	algunhas	niektorý	algún	DET;GEN;MASC;PL	DET
niektorých	un	niektorý	un	DET;GEN;MASC;PL	DET
čas	momento	čas	momento	N;INAN;NOM;MASC;SG	N
čas	tempo	čas	tempo	N;INAN;NOM;MASC;SG	N
čas	vez	čas	vez	N;INAN;NOM;MASC;SG	N
čas	hora	čas	hora	N;INAN;NOM;MASC;SG	N
prípade	caso	prípad	caso	N;INAN;NOM;MASC;SG	N
novembra	novembro	november	novembro	N;INAN;GEN;MASC;SG	N
decembra	decembro	december	decembro	N;INAN;GEN;MASC;SG	N
hlavné	principais	hlavný	principal	ADJ;NOM;NEUT;SG	ADJ
hlavné	importante	hlavný	importante	ADJ;NOM;NEUT;SG	ADJ
hlavné	maior	hlavný	maior	ADJ;NOM;NEUT;SG	ADJ
hlavné	principal	hlavný	principal	ADJ;NOM;NEUT;SG	ADJ
hlavné	importante	hlavný	importante	ADJ;NOM;NEUT;SG	ADJ
troch	3	tri	3	NUM;GEN;MASC;PL	NUM
práce	traballo	práca	traballo	N;NOM;FEM;PL	N
veľká	grande	veľký	grande	ADJ;NOM;FEM;SG	ADJ
veľká	gran	veľký	gran	ADJ;NOM;FEM;SG	ADJ
veľká	grandes	veľký	grande	ADJ;NOM;FEM;SG	ADJ
veľká	grande	veľký	grande	ADJ;NOM;FEM;SG	ADJ
veľká	grandes	veľký	grande	ADJ;NOM;FEM;SG	ADJ
veľká	gran	veľký	gran	ADJ;NOM;FEM;SG	ADJ
množstvo	cantidade	množstvo	cantidade	N;NOM;NEUT;SG	N
množstvo	cantidade	množstvo	cantidade	N;NOM;NEUT;SG	N
opäť	máis	opäť	máis	ADV	ADV
otec	pai	otec	pai	N;ANIM;NOM;MASC;SG	N
otec	pai	otec	pai	N;ANIM;NOM;MASC;SG	N
otec	padre	otec	padre	N;ANIM;NOM;MASC;SG	N
než	ca	než	ca	CONJ	CONJ
svete	mundo	svet	mundo	N;INAN;ESS;MASC;SG	N
stránky	páxinas	stránka	páxina	N;NOM;FEM;PL	N
poloha	posición	poloha	posición	N;NOM;FEM;SG	N
typu	tipo	typ	tipo	N;INAN;GEN;MASC;SG	N
typu	clase	typ	clase	N;INAN;GEN;MASC;SG	N
deň	días	deň	día	N;INAN;NOM;MASC;SG	N
deň	día	deň	día	N;INAN;NOM;MASC;SG	N
druhý	segunda	druhý	segundo	ADJ;INAN;NOM;MASC;SG	ADJ
články	artigos	článok	artigo	N;INAN;NOM;MASC;PL	N
vtedy	logo	vtedy	logo	ADV	ADV
vtedy	despois	vtedy	despois	ADV	ADV
vtedy	entón	vtedy	entón	ADV	ADV
vtedy	daquela	vtedy	daquela	ADV	ADV
každý	todo	každý	todo	DET;ANIM;NOM;MASC;SG	DET
každý	todos	každý	todo	DET;ANIM;NOM;MASC;SG	DET
každý	o	každý	o	DET;ANIM;NOM;MASC;SG	DET
každý	todo	každý	todo	DET;ANIM;NOM;MASC;SG	DET
každý	o	každý	o	DET;ANIM;NOM;MASC;SG	DET
každý	todos	každý	todo	DET;ANIM;NOM;MASC;SG	DET
každý	os	každý	o	DET;ANIM;NOM;MASC;SG	DET
každý	as	každý	o	DET;ANIM;NOM;MASC;SG	DET
každý	todos	každý	todo	DET;ANIM;NOM;MASC;SG	DET
každý	cada	každý	cada	DET;ANIM;NOM;MASC;SG	DET
každý	todas	každý	todo	DET;ANIM;NOM;MASC;SG	DET
každý	cada	každý	cada	DET;ANIM;NOM;MASC;SG	DET
každý	uns	každý	un	DET;ANIM;NOM;MASC;SG	DET
každý	un	každý	un	DET;ANIM;NOM;MASC;SG	DET
obrázok	foto	obrázok	foto	N;INAN;NOM;MASC;SG	N
obrázok	imaxe	obrázok	imaxe	N;INAN;NOM;MASC;SG	N
obrázok	fotografía	obrázok	fotografía	N;INAN;NOM;MASC;SG	N
obrázok	imaxe	obrázok	imaxe	N;INAN;NOM;MASC;SG	N
celý	enteira	celý	enteiro	ADJ;INAN;NOM;MASC;SG	ADJ
obyvateľstva	poboación	obyvateľstvo	poboación	N;NOM;NEUT;PL	N
členovia	membros	člen	membro	N;ANIM;NOM;MASC;PL	N
stále	aínda	stále	aínda	ADV	ADV
jednotky	unidades	jednotka	unidade	N;NOM;FEM;PL	N
jednotky	tropas	jednotka	tropa	N;NOM;FEM;PL	N
dejiny	historia	dejiny	historia	N;NOM;FEM;PL	N
priemerný	estadounidense	priemerný	estadounidense	ADJ;INAN;NOM;MASC;SG	ADJ
diskusia	discusión	diskusi	discusión	N;NOM;FEM;SG	N
diskusia	debate	diskusi	debate	N;NOM;FEM;SG	N
program	programa	program	programa	N;INAN;NOM;MASC;SG	N
gitara	guitarra	gitaer	guitarrar	N;NOM;FEM;SG	N
článku	artigo	článok	artigo	N;INAN;GEN;MASC;SG	N
hudobný	musical	hudobný	musical	ADJ;ANIM;NOM;MASC;SG	ADJ
hudobný	musicais	hudobný	musical	ADJ;ANIM;NOM;MASC;SG	ADJ
kolo	redondo	kolo	redordo	N;NOM;NEUT;SG	N
kolo	redondos	kolo	redondo	N;NOM;NEUT;SG	N
kolo	xira	kolo	xira	N;NOM;NEUT;SG	N
začali	comecei	začať	comecer	V;PFV;MASC;PL;POS;PST;V.PTCP	V
začali	comezamos	začať	comezar	V;PFV;MASC;PL;POS;PST;V.PTCP	V
začali	empecei	začať	empecar	V;PFV;MASC;PL;POS;PST;V.PTCP	V
začali	comezou	začať	comezar	V;PFV;MASC;PL;POS;PST;V.PTCP	V
začali	comecei	začať	comecer	V;PFV;MASC;PL;POS;PST;V.PTCP	V
začali	comezaron	začať	comezar	V;PFV;MASC;PL;POS;PST;V.PTCP	V
začali	comezou	začať	comezar	V;PFV;MASC;PL;POS;PST;V.PTCP	V
začali	empezou	začať	empezar	V;PFV;MASC;PL;POS;PST;V.PTCP	V
strana	festa	strana	festa	N;NOM;FEM;SG	N
strana	partido	strana	partido	N;NOM;FEM;SG	N
strana	lado	strana	lado	N;NOM;FEM;SG	N
taktiež	tamén	taktiež	tamén	ADV	ADV
dobe	momento	dobe	momento	N;DAT;FEM;SG	N
dobe	tempo	dobe	tempo	N;DAT;FEM;SG	N
dobe	vez	dobe	vez	N;DAT;FEM;SG	N
dobe	hora	dobe	hora	N;DAT;FEM;SG	N
park	parque	park	parque	N;INAN;NOM;MASC;SG	N
popis	descrición	popis	descrición	N;INAN;NOM;MASC;SG	N
cena	prezos	cena	prezo	N;NOM;FEM;SG	N
cena	prezo	cena	prezo	N;NOM;FEM;SG	N
cena	precio	cena	precio	N;NOM;FEM;SG	N
cena	caché	cena	caché	N;NOM;FEM;SG	N
cena	valor	cena	valor	N;NOM;FEM;SG	N
pravdepodobne	probablemente	pravdepodobne	probable	ADV	ADV
pravdepodobne	probablemente	pravdepodobne	probable	ADV	ADV
nová	novo	nový	novo	ADJ;NOM;FEM;SG	ADJ
nová	novas	nový	novo	ADJ;NOM;FEM;SG	ADJ
nová	nova	nový	novo	ADJ;NOM;FEM;SG	ADJ
nová	novos	nový	novo	ADJ;NOM;FEM;SG	ADJ
rieky	río	rieka	río	N;NOM;FEM;PL	N
rieky	ríos	rieka	río	N;NOM;FEM;PL	N
rôzne	diferentes	rôzny	diferente	ADJ;NOM;NEUT;SG	ADJ
rôzne	distintas	rôzny	distinto	ADJ;NOM;NEUT;SG	ADJ
rôzne	distinto	rôzny	distinto	ADJ;NOM;NEUT;SG	ADJ
rôzne	distintos	rôzny	distinto	ADJ;NOM;NEUT;SG	ADJ
rôzne	diferente	rôzny	diferente	ADJ;NOM;NEUT;SG	ADJ
obdobie	período	obdobie	período	N;NOM;NEUT;SG	N
obdobie	periodo	obdobie	periodo	N;NOM;NEUT;SG	N
obdobie	tempo	obdobie	tempo	N;NOM;NEUT;SG	N
obdobie	adolescencia	obdobie	adolescencia	N;NOM;NEUT;SG	N
škola	instituto	škola	instituto	N;NOM;FEM;SG	N
škola	escola	škola	escola	N;NOM;FEM;SG	N
škola	colexio	škola	colexio	N;NOM;FEM;SG	N
klubu	clube	klub	clubar	N;INAN;GEN;MASC;SG	N
klubu	salvavidas	klub	salvavidas	N;INAN;GEN;MASC;SG	N
klubu	club	klub	club	N;INAN;GEN;MASC;SG	N
februára	febreiro	február	febreiro	N;INAN;GEN;MASC;SG	N
dielo	traballo	dielo	traballo	N;NOM;NEUT;SG	N
nakoniec	finalmente	nakoniec	final	ADV	ADV
nakoniec	eventualmente	nakoniec	eventual	ADV	ADV
väčšina	maioría	väčšina	maioría	N;NOM;FEM;SG	N
väčšina	parte	väčšina	parte	N;NOM;FEM;SG	N
väčšina	maioría	väčšina	maioría	N;NOM;FEM;SG	N
zápasy	mistos	zápas	misto	N;INAN;NOM;MASC;PL	N
zápasy	partidos	zápas	partido	N;INAN;NOM;MASC;PL	N
zápasy	xogos	zápas	xogo	N;INAN;NOM;MASC;PL	N
zápasy	videoxogos	zápas	videoxogos	N;INAN;NOM;MASC;PL	N
neho	el	on	el	PRO;ANIM;GEN;MASC;SG;3	PRO
neho	lle	on	lle	PRO;ANIM;GEN;MASC;SG;3	PRO
rovnako	igualmente	rovnako	igual	ADV	ADV
druh	tipo	druh	tipo	N;INAN;NOM;MASC;SG	N
druh	clase	druh	clase	N;INAN;NOM;MASC;SG	N
druh	especie	druh	especie	N;INAN;NOM;MASC;SG	N
druh	especies	druh	especie	N;INAN;NOM;MASC;SG	N
stavby	estruturas	stavba	estrutura	N;NOM;FEM;PL	N
priamo	directamente	priamo	directamente	ADV	ADV
metrov	metros	meter	metro	N;INAN;GEN;MASC;PL	N
anglický	inglesa	anglický	inglesa	ADJ;ANIM;NOM;MASC;SG	ADJ
albumu	ubicación	album	ubicación	N;INAN;GEN;MASC;SG	N
funkcia	función	funkcia	función	N;NOM;FEM;SG	N
funkcia	característica	funkcia	característica	N;NOM;FEM;SG	N
von	fóra	von	fóra	ADV	ADV
článkov	artigos	článok	artigo	N;INAN;GEN;MASC;PL	N
štátov	estados	štát	estado	N;INAN;GEN;MASC;PL	N
južnej	sudáfrica	južný	sudáfricar	ADJ;GEN;FEM;SG	ADJ
piesne	cancións	piesne	canción	N;NOM;FEM;PL	N
piesne	canción	piesne	canción	N;NOM;FEM;PL	N
verzia	versión	verzia	versión	N;NOM;FEM;SG	N
hoci	malia	hoci	malia	CONJ	CONJ
hoci	se	hoci	se	CONJ	CONJ
image	imaxe	imag	imaxe	N;INAN;NOM;MASC;SG	N
rad	serie	rad	serie	N;INAN;NOM;MASC;SG	N
rad	fila	rad	fila	N;INAN;NOM;MASC;SG	N
členom	membro	člen	membro	N;ANIM;INS;MASC;SG	N
členom	membros	člen	membro	N;ANIM;INS;MASC;SG	N
zatiaľ	aínda	zatiaľ	aínda	ADV	ADV
zatiaľ	tanto	zatiaľ	tanto	ADV	ADV
zatiaľ	mentres	zatiaľ	mentres	ADV	ADV
výška	altura	výška	altura	N;NOM;FEM;SG	N
túto	esta	táto	este	DET;ACC;FEM;SG	DET
túto	este	táto	este	DET;ACC;FEM;SG	DET
stav	posición	stav	posición	N;INAN;NOM;MASC;SG	N
stav	statu	stav	statu	N;INAN;NOM;MASC;SG	N
stav	status	stav	status	N;INAN;NOM;MASC;SG	N
stav	condición	stav	condición	N;INAN;NOM;MASC;SG	N
stav	situación	stav	situación	N;INAN;NOM;MASC;SG	N
stav	doenza	stav	doenza	N;INAN;NOM;MASC;SG	N
stav	estado	stav	estado	N;INAN;NOM;MASC;SG	N
menom	nome	menom	nome	N;INS;NEUT;SG	N
krajine	país	krajina	país	N;DAT;FEM;SG	N
právo	leis	právo	lei	N;NOM;NEUT;SG	N
právo	lei	právo	lei	N;NOM;NEUT;SG	N
stretnutie	cita	stretnutie	cita	N;NOM;NEUT;SG	N
stretnutie	xunta	stretnutie	xunta	N;NOM;NEUT;SG	N
stretnutie	reunión	stretnutie	reunión	N;NOM;NEUT;SG	N
stretnutie	encontro	stretnutie	encontro	N;NOM;NEUT;SG	N
stretnutie	cita	stretnutie	cita	N;NOM;NEUT;SG	N
univerzity	universidades	univerzita	universidade	N;NOM;FEM;PL	N
univerzity	universidade	univerzita	universidade	N;NOM;FEM;PL	N
univerzity	universidades	univerzita	universidade	N;NOM;FEM;PL	N
rozhodca	xuíz	rozhodca	xuíz	N;ANIM;NOM;MASC;SG	N
zmysle	significado	zmysel	significado	N;INAN;NOM;MASC;SG	N
zmysle	sentido	zmysel	sentido	N;INAN;NOM;MASC;SG	N
informácie	información	informácia	información	N;NOM;FEM;PL	N
deti	nenos	dieťa	neno	N;NOM;NEUT;PL	N
deti	fillos	dieťa	fillo	N;NOM;NEUT;PL	N
deti	rapaces	dieťa	rapaz	N;NOM;NEUT;PL	N
deti	mozos	dieťa	mozo	N;NOM;NEUT;PL	N
deti	nenos	dieťa	neno	N;NOM;NEUT;PL	N
deti	fillos	dieťa	fillo	N;NOM;NEUT;PL	N
deti	nenas	dieťa	neno	N;NOM;NEUT;PL	N
deti	bebés	dieťa	bebés	N;NOM;NEUT;PL	N
deti	nenos	dieťa	neno	N;NOM;NEUT;PL	N
malo	tiña	mať	ter	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
malo	tiven	mať	ter	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
malo	debería	mať	deber	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V
znamená	significa	znamenať	significar	V;IPFV;IND;SG;3;POS;PRS;FIN	V
znamená	dicir	znamenať	dicir	V;IPFV;IND;SG;3;POS;PRS;FIN	V
znamená	quere	znamenať	querer	V;IPFV;IND;SG;3;POS;PRS;FIN	V
dom	casa	dom	casa	N;INAN;NOM;MASC;SG	N
vody	auga	voda	auga	N;GEN;FEM;PL	N
patria	pertencen	patriť	pertencer	V;IPFV;IND;PL;3;POS;PRS;FIN	V
vždy	sempre	vždy	sempre	ADV	ADV
práva	dereitos	právo	dereito	N;NOM;NEUT;PL	N
práva	carta	právo	carta	N;NOM;NEUT;PL	N
práva	dereito	právo	dereito	N;NOM;NEUT;PL	N
ľudia	seres	človek	ser	N;ANIM;NOM;MASC;PL	N
ľudia	humáns	človek	humán	N;ANIM;NOM;MASC;PL	N
ľudia	xente	človek	xente	N;ANIM;NOM;MASC;PL	N
ľudia	persoas	človek	persoa	N;ANIM;NOM;MASC;PL	N
ľudia	pobo	človek	pobo	N;ANIM;NOM;MASC;PL	N
známe	familiar	známy	familiar	ADJ;NOM;NEUT;SG	ADJ
známe	familiares	známy	familiar	ADJ;NOM;NEUT;SG	ADJ
herečka	actriz	herečka	actriz	N;NOM;FEM;SG	N
hrad	castelo	hrad	castelo	N;INAN;NOM;MASC;SG	N
menej	menos	málo	menos	ADV;CMPR	ADV
menej	menos	málo	menos	ADV;CMPR	ADV
hier	xogos	hier	xogo	N;GEN;FEM;PL	N
hier	videoxogos	hier	videoxogos	N;GEN;FEM;PL	N
les	bosque	les	bosque	N;INAN;NOM;MASC;SG	N
les	bosques	les	bosque	N;INAN;NOM;MASC;SG	N
les	árbores	les	árbor	N;INAN;NOM;MASC;SG	N
les	monte	les	monte	N;INAN;NOM;MASC;SG	N
les	bosque	les	bosque	N;INAN;NOM;MASC;SG	N
skôr	máis	skôr	máis	ADV	ADV
skôr	ben	skôr	ben	ADV	ADV
skôr	bastante	skôr	bastante	ADV	ADV
skôr	antes	skôr	antes	ADV	ADV
skôr	moi	skôr	moi	ADV	ADV
skôr	antes	skôr	antes	ADV	ADV
skôr	máis	skôr	máis	ADV	ADV
skôr	cedo	skôr	cedo	ADV	ADV
systému	sistema	systém	sistema	N;INAN;GEN;MASC;SG	N
štyri	4	štyri	4	NUM;INAN;NOM;MASC;PL	NUM
zeme	terra	zem	terra	N;NOM;FEM;PL	N
zeme	mundo	zem	mundo	N;NOM;FEM;PL	N
lode	barcos	loď	barco	N;NOM;FEM;PL	N
banská	minería	banský	minería	N;NOM;FEM;SG	N
sám	soa	sám	só	DET;ANIM;NOM;MASC;SG	DET
básnik	poeta	básnik	poeta	N;ANIM;NOM;MASC;SG	N
básnik	poetas	básnik	poeta	N;ANIM;NOM;MASC;SG	N
úplne	realmente	úplne	real	ADV	ADV
úplne	absolutamente	úplne	absolutamente	ADV	ADV
úplne	totalmente	úplne	total	ADV	ADV
úplne	totalmente	úplne	total	ADV	ADV
úplne	completamente	úplne	completamente	ADV	ADV
úplne	totalmente	úplne	total	ADV	ADV
dní	días	deň	día	N;INAN;GEN;MASC;PL	N
ďalší	próxima	ďalší	próximo	ADJ;ANIM;NOM;MASC;SG	ADJ
ďalší	seguinte	ďalší	seguinte	ADJ;ANIM;NOM;MASC;SG	ADJ
ďalší	próximo	ďalší	próximo	ADJ;ANIM;NOM;MASC;SG	ADJ
kto	quen	kto	quen	PRO;ANIM;NOM;MASC;SG	PRO
kto	que	kto	que	PRO;ANIM;NOM;MASC;SG	PRO
rozdiel	diferenza	rozdiel	diferenza	N;INAN;NOM;MASC;SG	N
rozdiel	diferenzas	rozdiel	diferenza	N;INAN;NOM;MASC;SG	N
rozdiel	diferencia	rozdiel	diferencia	N;INAN;NOM;MASC;SG	N
tím	equipo	tím	equipo	N;INAN;NOM;MASC;SG	N
družstvo	cooperativas	družstvo	cooperativa	N;NOM;NEUT;SG	N
družstvo	cooperativa	družstvo	cooperativa	N;NOM;NEUT;SG	N
armády	exércitos	armáda	exército	N;NOM;FEM;PL	N
armády	exército	armáda	exército	N;NOM;FEM;PL	N
rady	consello	rada	consello	N;NOM;FEM;PL	N
mať	ter	mať	ter	V;IPFV;POS;NFIN	V
mať	teñen	mať	ter	V;IPFV;POS;NFIN	V
mať	temos	mať	ter	V;IPFV;POS;NFIN	V
mať	teño	mať	ter	V;IPFV;POS;NFIN	V
označenie	identificación	označenie	identificación	N;NOM;NEUT;SG	N
označenie	documento	označenie	documento	N;NOM;NEUT;SG	N
označenie	identidade	označenie	identidade	N;NOM;NEUT;SG	N
druhá	segunda	druhý	segundo	ADJ;NOM;FEM;SG	ADJ
mužstvo	equipo	mužstvo	equipo	N;NOM;NEUT;SG	N
musí	debo	musieť	deber	V;IPFV;IND;SG;3;POS;PRS;FIN	V
musí	debe	musieť	deber	V;IPFV;IND;SG;3;POS;PRS;FIN	V
musí	debemos	musieť	deber	V;IPFV;IND;SG;3;POS;PRS;FIN	V
musí	deben	musieť	deber	V;IPFV;IND;SG;3;POS;PRS;FIN	V
musí	hai	musieť	haber	V;IPFV;IND;SG;3;POS;PRS;FIN	V
jazyk	lingua	jazyk	lingua	N;INAN;NOM;MASC;SG	N
jazyk	idioma	jazyk	idioma	N;INAN;NOM;MASC;SG	N
jazyk	linguaxe	jazyk	linguaxe	N;INAN;NOM;MASC;SG	N
jazyk	lingua	jazyk	lingua	N;INAN;NOM;MASC;SG	N
predtým	antes	predtým	antes	ADV	ADV
činnosť	actividades	činnosť	actividade	N;NOM;FEM;SG	N
činnosť	actividade	činnosť	actividade	N;NOM;FEM;SG	N
vojna	guerra	vojna	guerra	N;NOM;FEM;SG	N
vrch	cima	vrch	cima	N;INAN;NOM;MASC;SG	N
súťaže	competición	súťaž	competición	N;NOM;FEM;PL	N
väčšinou	principalmente	väčšinou	principal	ADV	ADV
väčšinou	maiormente	väčšinou	maiormente	ADV	ADV
väčšinou	maioritariamente	väčšinou	maioritariamente	ADV	ADV
pracoval	traballamos	pracovať	traballar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pracoval	funcionou	pracovať	funcionar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pracoval	traballei	pracovať	traballar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pracoval	traballaba	pracovať	traballar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pracoval	traballou	pracovať	traballar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
pas	pasaporte	pas	pasaporte	N;INAN;NOM;MASC;SG	N
cesty	estradas	cesta	estrada	N;NOM;FEM;PL	N
cesty	camiños	cesta	camiño	N;NOM;FEM;PL	N
základné	esenciais	základný	esencial	ADJ;NOM;NEUT;SG	ADJ
základné	esencial	základný	esencial	ADJ;NOM;NEUT;SG	ADJ
základné	básica	základný	básico	ADJ;NOM;NEUT;SG	ADJ
základné	básicos	základný	básico	ADJ;NOM;NEUT;SG	ADJ
základné	básico	základný	básico	ADJ;NOM;NEUT;SG	ADJ
základné	básicas	základný	básico	ADJ;NOM;NEUT;SG	ADJ
chránené	protexido	chránený	protexido	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
rýchlosť	taxa	rýchlosť	taxa	N;NOM;FEM;SG	N
rýchlosť	velocidade	rýchlosť	velocidade	N;NOM;FEM;SG	N
rýchlosť	rapidez	rýchlosť	rapidez	N;NOM;FEM;SG	N
pozícia	posición	pozícia	posición	N;NOM;FEM;SG	N
podarilo	puido	podariť	poder	V;PFV;NEUT;SG;POS;PST;V.PTCP	V
podarilo	conseguimos	podariť	conseguir	V;PFV;NEUT;SG;POS;PST;V.PTCP	V
prezident	presidente	prezident	presidente	N;ANIM;NOM;MASC;SG	N
prezident	vicepresidente	prezident	vicepresidente	N;ANIM;NOM;MASC;SG	N
knihy	libros	kniha	libro	N;NOM;FEM;PL	N
prírodná	natural	prírodný	natural	ADJ;NOM;FEM;SG	ADJ
prírodná	normal	prírodný	normal	ADJ;NOM;FEM;SG	ADJ
prírodná	naturais	prírodný	natural	ADJ;NOM;FEM;SG	ADJ
cieľom	obxectivo	cieľ	obxectivo	N;INAN;INS;MASC;SG	N
spev	canta	spev	canta	N;INAN;NOM;MASC;SG	N
častí	partes	časť	parte	N;GEN;FEM;PL	N
hral	tocaba	hrať	tocar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
hral	xogamos	hrať	xogar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V
organizácie	organizacións	organizácia	organización	N;NOM;FEM;PL	N
organizácie	organización	organizácia	organización	N;NOM;FEM;PL	N
organizácie	sindicato	organizácia	sindicato	N;NOM;FEM;PL	N
ostrov	illa	ostrov	illa	N;INAN;NOM;MASC;SG	N
kráľovstvo	reino	kráľovstvo	reino	N;NOM;NEUT;SG	N
kráľovstvo	ceos	kráľovstvo	ceos	N;NOM;NEUT;SG	N
triedy	clases	trieda	clase	N;NOM;FEM;PL	N
triedy	clase	trieda	clase	N;NOM;FEM;PL	N
americká	estadounidense	americký	estadounidense	ADJ;NOM;FEM;SG	ADJ
americká	americana	americký	americano	ADJ;NOM;FEM;SG	ADJ
americká	americano	americký	americano	ADJ;NOM;FEM;SG	ADJ
hlavný	principal	hlavný	principal	ADJ;ANIM;NOM;MASC;SG	ADJ
hlavný	importante	hlavný	importante	ADJ;ANIM;NOM;MASC;SG	ADJ
najviac	máis	veľa	máis	ADV;RL	ADV
sídlo	mansión	sídlo	mansión	N;NOM;NEUT;SG	N
sídlo	asento	sídlo	asento	N;NOM;NEUT;SG	N
sídlo	sitio	sídlo	sitio	N;NOM;NEUT;SG	N
člen	membro	člen	membro	N;ANIM;NOM;MASC;SG	N
člen	membros	člen	membro	N;ANIM;NOM;MASC;SG	N
druhov	especie	druh	especie	N;INAN;GEN;MASC;PL	N
druhov	especies	druh	especie	N;INAN;GEN;MASC;PL	N
nikdy	nunca	nikdy	nunca	ADV	ADV
činnosti	actividades	činnosť	actividade	N;NOM;FEM;PL	N
centre	centro	centrum	centro	N;NOM;NEUT;SG	N
centre	centro	centrum	centro	N;NOM;NEUT;SG	N
centre	cerne	centrum	cerne	N;NOM;NEUT;SG	N
prevažne	principalmente	prevažne	principal	ADV	ADV
prevažne	maiormente	prevažne	maiormente	ADV	ADV
prevažne	maioritariamente	prevažne	maioritariamente	ADV	ADV
štáty	estados	štát	estado	N;INAN;NOM;MASC;PL	N
štáty	países	štát	país	N;INAN;NOM;MASC;PL	N
štáty	paises	štát	país	N;INAN;NOM;MASC;PL	N
hudba	música	hudba	música	N;NOM;FEM;SG	N
cirkvi	igrexas	cirkev	igrexa	N;NOM;FEM;PL	N
cirkvi	igrexa	cirkev	igrexir	N;NOM;FEM;PL	N
cirkvi	á	cirkev	á	N;NOM;FEM;PL	N
stupeň	grao	stupeň	grao	N;INAN;NOM;MASC;SG	N
význam	relevancia	význam	relevancia	N;INAN;NOM;MASC;SG	N
význam	importancia	význam	importancia	N;INAN;NOM;MASC;SG	N
význam	significado	význam	significado	N;INAN;NOM;MASC;SG	N
význam	sentido	význam	sentido	N;INAN;NOM;MASC;SG	N
budova	edificio	budova	edificio	N;NOM;FEM;SG	N
budova	construción	budova	construción	N;NOM;FEM;SG	N
malé	pequeno	malý	pequeno	ADJ;NOM;NEUT;SG	ADJ
malé	pequenos	malý	pequeno	ADJ;NOM;NEUT;SG	ADJ
malé	pequenas	malý	pequeno	ADJ;NOM;NEUT;SG	ADJ
malé	pequena	malý	pequeno	ADJ;NOM;NEUT;SG	ADJ
