एक	一	एक	一	NUM	NUM
संस्कृति	文化	संस्कृति	文化	N;NOM;FEM;SG;3	N
संस्कृति	カルチャー	संस्कृति	カルチャー	N;NOM;FEM;SG;3	N
परिवर्तन	変遷	परिवर्तन	変遷	N;NOM;MASC;SG;3	N
परिवर्तन	チェンジ	परिवर्तन	チェンジ	N;NOM;MASC;SG;3	N
टीम	チーム	टीम	チーム	N;NOM;FEM;SG;3	N
टीम	チーム	टीम	チーム	N;NOM;FEM;SG;3	N
चर्चा	ディスカッション	चर्चा	ディスカッション	N;NOM;FEM;SG;3	N
संगठन	団体	संगठन	団体	N;NOM;MASC;SG;3	N
संगठन	組織	संगठन	組織	N;NOM;MASC;SG;3	N
संगठन	組織	संगठन	組織	N;NOM;MASC;SG;3	N
संगठन	団体	संगठन	団体	N;NOM;MASC;SG;3	N
शैली	スタイル	शैली	スタイル	N;NOM;FEM;SG;3	N
स्कूल	学校	स्कूल	学校	N;NOM;MASC;SG;3	N
स्कूल	流派	स्कूल	流派	N;NOM;MASC;SG;3	N
स्कूल	学校	स्कूल	学校	N;NOM;MASC;SG;3	N
स्कूल	スクール	स्कूल	スクール	N;NOM;MASC;SG;3	N
पुस्तक	書物	पुस्तक	書物	N;NOM;FEM;SG;3	N
पुस्तक	ブック	पुस्तक	ブック	N;NOM;FEM;SG;3	N
लेखक	作家	लेखक	作家	N;NOM;MASC;SG;3	N
लेखक	ライター	लेखक	ライター	N;NOM;MASC;SG;3	N
लेखक	作家	लेखक	作家	N;NOM;MASC;SG;3	N
लेखक	著者	लेखक	著者	N;NOM;MASC;SG;3	N
लेखक	作者	लेखक	作者	N;NOM;MASC;SG;3	N
लेखक	作家	लेखक	作家	N;NOM;MASC;SG;3	N
लेखक	作家	लेखक	作家	N;NOM;MASC;SG;3	N
लेखक	著者	लेखक	著者	N;NOM;MASC;SG;3	N
लेखक	作者	लेखक	作者	N;NOM;MASC;SG;3	N
संस्करण	エディション	संस्करण	エディション	N;NOM;MASC;SG;3	N
संस्करण	バージョン	संस्करण	バージョン	N;NOM;MASC;SG;3	N
संस्करण	バージョン	संस्करण	バージョン	N;NOM;MASC;SG;3	N
संस्करण	エディション	संस्करण	エディション	N;NOM;MASC;SG;3	N
खिलाड़ी	選手	खिलाडी	選手	N;NOM;MASC;SG;3	N
खिलाड़ी	プレイヤー	खिलाडी	プレイヤー	N;NOM;MASC;SG;3	N
खिलाड़ी	アスリート	खिलाडी	アスリート	N;NOM;MASC;SG;3	N
खिलाड़ी	プレイヤー	खिलाडी	プレイヤー	N;NOM;MASC;SG;3	N
खिलाड़ी	プレーヤー	खिलाडी	プレーヤー	N;NOM;MASC;SG;3	N
ट्रेन	電車	ट्रेन	電車	N;NOM;FEM;SG;3	N
ट्रेन	列車	ट्रेन	列車	N;NOM;FEM;SG;3	N
ट्रेन	トレイン	ट्रेन	トレイン	N;NOM;FEM;SG;3	N
ट्रेन	電車	ट्रेन	電車	N;NOM;FEM;SG;3	N
ट्रेन	列車	ट्रेन	列車	N;NOM;FEM;SG;3	N
आकार	形状	आकार	形状	N;NOM;MASC;SG;3	N
आकार	シェイプ	आकार	シェイプ	N;NOM;MASC;SG;3	N
आकार	図形	आकार	図形	N;NOM;MASC;SG;3	N
आकार	形状	आकार	形状	N;NOM;MASC;SG;3	N
आकार	シェイプ	आकार	シェイプ	N;NOM;MASC;SG;3	N
आकार	サイズ	आकार	サイズ	N;NOM;MASC;SG;3	N
आकार	サイズ	आकार	サイズ	N;NOM;MASC;SG;3	N
सीमा	リミット	सीमा	リミット	N;NOM;FEM;SG;3	N
सीमा	限界	सीमा	限界	N;NOM;FEM;SG;3	N
सीमा	ボーダー	सीमा	ボーダー	N;NOM;FEM;SG;3	N
सीमा	国境	सीमा	国境	N;NOM;FEM;SG;3	N
सीमा	範囲	सीमा	範囲	N;NOM;FEM;SG;3	N
सीमा	レンジ	सीमा	レンジ	N;NOM;FEM;SG;3	N
सीमा	リミット	सीमा	リミット	N;NOM;FEM;SG;3	N
सीमा	限界	सीमा	限界	N;NOM;FEM;SG;3	N
व्यवस्था	編曲	व्यवस्था	編曲	N;NOM;FEM;SG;3	N
राजधानी	資本	राजधानी	資本	N;NOM;FEM;SG;3	N
राजधानी	首都	राजधानी	首都	N;NOM;FEM;SG;3	N
दर्शन	哲学	दर्शन	哲学	N;NOM;MASC;SG;3	N
दर्शन	ヴィジョン	दर्शन	ヴィジョン	N;NOM;MASC;SG;3	N
दर्शन	ビジョン	दर्शन	ビジョン	N;NOM;MASC;SG;3	N
वहाँ	そこ	वहाँ	そこ	PRO;NOM	PRO
विधि	法律	विधि	法律	N;NOM;FEM;SG;3	N
विधि	法学	विधि	法学	N;NOM;FEM;SG;3	N
विधि	方法	विधि	方法	N;NOM;FEM;SG;3	N
विधि	モード	विधि	モード	N;NOM;FEM;SG;3	N
अवधि	期間	अवधि	期間	N;NOM;FEM;SG;3	N
अवधि	期間	अवधि	期間	N;NOM;FEM;SG;3	N
अवधि	ピリオド	अवधि	ピリオド	N;NOM;FEM;SG;3	N
अवधि	ピリオド	अवधि	ピリオド	N;NOM;FEM;SG;3	N
दृष्टि	ビジュアル	दृष्टि	ビジュアル	N;NOM;FEM;SG;3	N
दृष्टि	ヴィジョン	दृष्टि	ヴィジョン	N;NOM;FEM;SG;3	N
दृष्टि	ビジョン	दृष्टि	ビジョン	N;NOM;FEM;SG;3	N
सिद्धांत	セオリー	सिद्धान्त	セオリー	N;NOM;MASC;SG;3	N
सिद्धांत	理論	सिद्धान्त	理論	N;NOM;MASC;SG;3	N
सिद्धांत	原理	सिद्धान्त	原理	N;NOM;MASC;SG;3	N
सिद्धांत	教義	सिद्धान्त	教義	N;NOM;MASC;SG;3	N
कलाकार	芸術家	कलाकार	芸術家	N;NOM;MASC;SG;3	N
कलाकार	アーティスト	कलाकार	アーティスト	N;NOM;MASC;SG;3	N
कलाकार	芸術家	कलाकार	芸術家	N;NOM;MASC;SG;3	N
कलाकार	アーティスト	कलाकार	アーティスト	N;NOM;MASC;SG;3	N
बैंक	バンク	बैंक	バンク	N;NOM;MASC;SG;3	N
बैंक	銀行	बैंक	銀行	N;NOM;MASC;SG;3	N
समर्थन	裏書	समर्थन	裏書	N;NOM;MASC;SG;3	N
व्यापार	営業	व्यापार	営業	N;NOM;MASC;SG;3	N
व्यापार	事業	व्यापार	事業	N;NOM;MASC;SG;3	N
व्यापार	ビジネス	व्यापार	ビジネス	N;NOM;MASC;SG;3	N
व्यापार	貿易	व्यापार	貿易	N;NOM;MASC;SG;3	N
महिला	女性	महिला	女性	N;NOM;FEM;SG;3	N
महिला	レディ	महिला	レディ	N;NOM;FEM;SG;3	N
महिला	女性	महिला	女性	N;NOM;FEM;SG;3	N
परियोजना	プロジェクト	परियोजना	プロジェクト	N;NOM;FEM;SG;3	N
अभिनेता	俳優	अभिनेता	俳優	N;NOM;MASC;SG;3	N
अभिनेता	俳優	अभिनेता	俳優	N;NOM;MASC;SG;3	N
क्षमता	定員	क्षमता	定員	N;NOM;FEM;SG;3	N
क्षमता	容量	क्षमता	容量	N;NOM;FEM;SG;3	N
क्षमता	能力	क्षमता	能力	N;NOM;FEM;SG;3	N
क्षमता	ポテンシャル	क्षमता	ポテンシャル	N;NOM;FEM;SG;3	N
गति	モーション	गति	モーション	N;NOM;FEM;SG;3	N
गति	速度	गति	速度	N;NOM;FEM;SG;3	N
गति	速度	गति	速度	N;NOM;FEM;SG;3	N
गति	スピード	गति	スピード	N;NOM;FEM;SG;3	N
गति	ムーブメント	गति	ムーブメント	N;NOM;FEM;SG;3	N
गति	楽章	गति	楽章	N;NOM;FEM;SG;3	N
परिणाम	結果	परिणाम	結果	N;NOM;MASC;PL;3	N
परिणाम	結果	परिणाम	結果	N;NOM;MASC;PL;3	N
पुत्र	息子	पुत्र	息子	N;NOM;MASC;SG;3	N
शासन	ルール	शासन	ルール	N;NOM;MASC;SG;3	N
शासन	政権	शासन	政権	N;NOM;MASC;SG;3	N
क्रिकेट	クリケット	क्रिकेट	クリケット	N;NOM;MASC;SG;3	N
क्रिकेट	コオロギ	क्रिकेट	コオロギ	N;NOM;MASC;SG;3	N
योजना	スキーム	योजना	スキーム	N;NOM;FEM;SG;3	N
योजना	計画	योजना	計画	N;NOM;FEM;SG;3	N
योजना	プラン	योजना	プラン	N;NOM;FEM;SG;3	N
स्थानीय	ローカル	स्थानीय	ローカル	ADJ;NOM	ADJ
कहानी	記事	कहानी	記事	N;NOM;FEM;SG;3	N
कहानी	ストーリー	कहानी	ストーリー	N;NOM;FEM;SG;3	N
कहानी	物語	कहानी	物語	N;NOM;FEM;SG;3	N
कहानी	ストーリー	कहानी	ストーリー	N;NOM;FEM;SG;3	N
कहानी	物語	कहानी	物語	N;NOM;FEM;SG;3	N
वृद्धि	エレベーター	वृद्धि	エレベーター	N;NOM;FEM;SG;3	N
वृद्धि	リフト	वृद्धि	リフト	N;NOM;FEM;SG;3	N
वृद्धि	増分	वृद्धि	増分	N;NOM;FEM;SG;3	N
वृद्धि	インクリメント	वृद्धि	インクリメント	N;NOM;FEM;SG;3	N
सुरक्षा	セキュリティ	सुरक्षा	セキュリティ	N;NOM;FEM;SG;3	N
सुरक्षा	セキュリティー	सुरक्षा	セキュリティー	N;NOM;FEM;SG;3	N
सुरक्षा	セーフティ	सुरक्षा	セーフティ	N;NOM;FEM;SG;3	N
लोकप्रिय	ポピュラー	लोकप्रिय	ポピュラー	ADJ	ADJ
कवि	詩人	कवि	詩人	N;NOM;MASC;SG;3	N
कवि	歌人	कवि	歌人	N;NOM;MASC;SG;3	N
हिस्सा	パート	हिस्सा	パート	N;NOM;MASC;SG;3	N
हिस्सा	部分	हिस्सा	部分	N;NOM;MASC;SG;3	N
पद	ポジション	पद	ポジション	N;NOM;MASC;SG;3	N
पद	役職	पद	役職	N;NOM;MASC;SG;3	N
पद	用語	पद	用語	N;NOM;MASC;SG;3	N
पद	ランク	पद	ランク	N;NOM;MASC;SG;3	N
हाथ	両手	हाथ	両手	N;NOM;MASC;SG;3	N
हाथ	ハンド	हाथ	ハンド	N;NOM;MASC;SG;3	N
जनता	公衆	जनता	公衆	N;NOM;FEM;SG;3	N
जनता	パブリック	जनता	パブリック	N;NOM;FEM;SG;3	N
युग	紀元	युग	紀元	N;NOM;MASC;SG;3	N
चुनाव	選挙	चुनाव	選挙	N;NOM;MASC;SG;3	N
चुनाव	選択	चुनाव	選択	N;NOM;MASC;SG;3	N
चुनाव	選挙	चुनाव	選挙	N;NOM;MASC;SG;3	N
चुनाव	チョイス	चुनाव	チョイス	N;NOM;MASC;SG;3	N
मेल	郵便	मेल	郵便	N;NOM;FEM;SG;3	N
मेल	メール	मेल	メール	N;NOM;FEM;SG;3	N
प्रवेश	入園	प्रवेश	入園	N;NOM;MASC;SG;3	N
प्रवेश	玄関	प्रवेश	玄関	N;NOM;MASC;SG;3	N
प्रवेश	入口	प्रवेश	入口	N;NOM;MASC;SG;3	N
दूरी	距離	दूरी	距離	N;NOM;FEM;SG;3	N
दूरी	間隔	दूरी	間隔	N;NOM;FEM;SG;3	N
सामग्री	コンテンツ	सामग्री	コンテンツ	N;NOM;FEM;SG;3	N
सामग्री	内容	सामग्री	内容	N;NOM;FEM;SG;3	N
सामग्री	素材	सामग्री	素材	N;NOM;FEM;SG;3	N
सामग्री	材料	सामग्री	材料	N;NOM;FEM;SG;3	N
सामग्री	マテリアル	सामग्री	マテリアル	N;NOM;FEM;SG;3	N
सामग्री	内容	सामग्री	内容	N;NOM;FEM;SG;3	N
सामग्री	材料	सामग्री	材料	N;NOM;FEM;SG;3	N
सामग्री	素材	सामग्री	素材	N;NOM;FEM;SG;3	N
ऊर्जा	エネルギー	ऊर्जा	エネルギー	N;NOM;FEM;SG;3	N
घटनाएँ	イベント	घटना	イベント	N;NOM;FEM;PL;3	N
घटनाएँ	行事	घटना	行事	N;NOM;FEM;PL;3	N
उद्देश्य	目的	उद्देश्य	目的	N;NOM;MASC;SG;3	N
उद्देश्य	目的	उद्देश्य	目的	N;NOM;MASC;SG;3	N
उद्देश्य	目的	उद्देश्य	目的	N;NOM;MASC;SG;3	N
जनसंख्या	人口	जनसंख्या	人口	N;NOM;FEM;SG;3	N
दर	レート	दर	レート	N;NOM;FEM;SG;3	N
रेल	鉄道	रेल	鉄道	N;NOM;FEM;SG;3	N
रेल	鉄道	रेल	鉄道	N;NOM;FEM;SG;3	N
रेल	電車	रेल	電車	N;NOM;FEM;SG;3	N
रेल	列車	रेल	列車	N;NOM;FEM;SG;3	N
दिए	与え	दे	与える	V;PFV;MASC;PL;V.PTCP;ACT	V
पदार्थ	物質	पदार्थ	物質	N;NOM;MASC;SG;3	N
पदार्थ	事柄	पदार्थ	事柄	N;NOM;MASC;SG;3	N
पदार्थ	素材	पदार्थ	素材	N;NOM;MASC;SG;3	N
पदार्थ	材料	पदार्थ	材料	N;NOM;MASC;SG;3	N
पदार्थ	マテリアル	पदार्थ	マテリアル	N;NOM;MASC;SG;3	N
पदार्थ	物質	पदार्थ	物質	N;NOM;MASC;SG;3	N
पदार्थ	材料	पदार्थ	材料	N;NOM;MASC;SG;3	N
पदार्थ	素材	पदार्थ	素材	N;NOM;MASC;SG;3	N
लाभ	福利	लाभ	福利	N;NOM;MASC;SG;3	N
लाभ	利点	लाभ	利点	N;NOM;MASC;SG;3	N
लाभ	営利	लाभ	営利	N;NOM;MASC;SG;3	N
लाभ	利益	लाभ	利益	N;NOM;MASC;SG;3	N
लाभ	利益	लाभ	利益	N;NOM;MASC;SG;3	N
लाभ	利点	लाभ	利点	N;NOM;MASC;SG;3	N
लाभ	長所	लाभ	長所	N;NOM;MASC;SG;3	N
लाभ	利得	लाभ	利得	N;NOM;MASC;SG;3	N
साम्राज्य	帝国	साम्राज्य	帝国	N;NOM;MASC;SG;3	N
साम्राज्य	帝政	साम्राज्य	帝政	N;NOM;MASC;SG;3	N
साम्राज्य	君主	साम्राज्य	君主	N;NOM;MASC;SG;3	N
सदस्यों	メンバー	सदस्य	メンバー	N;ACC;MASC;PL;3	N
भूमि	ランド	भूमि	ランド	N;NOM;FEM;SG;3	N
भूमि	土地	भूमि	土地	N;NOM;FEM;SG;3	N
प्रबंधन	マネジメント	प्रबंधन	マネジメント	N;NOM;MASC;SG;3	N
प्रबंधन	マネージメント	प्रबंधन	マネージメント	N;NOM;MASC;SG;3	N
परीक्षण	テスト	परीक्षण	テスト	N;NOM;MASC;SG;3	N
परीक्षण	テスト	परीक्षण	テスト	N;NOM;MASC;SG;3	N
परीक्षण	テスト	परीक्षण	テスト	N;NOM;MASC;SG;3	N
गीत	ソング	गीत	ソング	N;NOM;MASC;PL;3	N
गीत	歌詞	गीत	歌詞	N;NOM;MASC;PL;3	N
गीत	作詞	गीत	作詞	N;NOM;MASC;PL;3	N
गीत	歌曲	गीत	歌曲	N;NOM;MASC;PL;3	N
गीत	ソング	गीत	ソング	N;NOM;MASC;PL;3	N
गणना	カウント	गणना	カウント	N;NOM;FEM;SG;3	N
जाति	ジャンル	जाति	ジャンル	N;NOM;FEM;SG;3	N
जाति	人種	जाति	人種	N;NOM;FEM;SG;3	N
जाति	競走	जाति	競走	N;NOM;FEM;SG;3	N
जाति	レース	जाति	レース	N;NOM;FEM;SG;3	N
जाति	カースト	जाति	カースト	N;NOM;FEM;SG;3	N
व्यवहार	挙動	व्यवहार	挙動	N;NOM;MASC;SG;3	N
व्यवहार	挙動	व्यवहार	挙動	N;NOM;MASC;SG;3	N
प्रतिशत	割合	प्रतिशत	割合	N;NOM;MASC;SG;3	N
प्रतिशत	パーセンテージ	प्रतिशत	パーセンテージ	N;NOM;MASC;SG;3	N
प्रतिशत	パーセント	प्रतिशत	パーセント	N;NOM;MASC;SG;3	N
प्रतिशत	割合	प्रतिशत	割合	N;NOM;MASC;SG;3	N
प्रतिशत	パーセント	प्रतिशत	パーセント	N;NOM;MASC;SG;3	N
सही	完璧	सही	完璧	ADJ	ADJ
सही	正しい	सही	正しい	ADJ	ADJ
पुरुष	男性	पुरुष	男性	N;NOM;MASC;SG;3	N
पुरुष	メン	पुरुष	メン	N;NOM;MASC;SG;3	N
पुरुष	男性	पुरुष	男性	N;NOM;MASC;SG;3	N
पुरुष	オス	पुरुष	オス	N;NOM;MASC;SG;3	N
पुरुष	男性	पुरुष	男性	N;NOM;MASC;SG;3	N
जनगणना	国勢調査	जनगणना	国勢調査	N;NOM;FEM;SG;3	N
उद्योग	業界	उद्योग	業界	N;NOM;MASC;SG;3	N
उद्योग	産業	उद्योग	産業	N;NOM;MASC;SG;3	N
छोटी	小さな	छोटा	小さな	ADJ;FEM;SG	ADJ
छोटी	小さい	छोटा	小さい	ADJ;FEM;SG	ADJ
छोटी	小さい	छोटा	小さい	ADJ;FEM;SG	ADJ
छोटी	短い	छोटा	短い	ADJ;FEM;SG	ADJ
छोटी	小さい	छोटा	小さい	ADJ;FEM;SG	ADJ
मदद	ヘルプ	मदद	ヘルプ	N;NOM;FEM;SG;3	N
दिशा	方向	दिशा	方向	N;NOM;FEM;SG;3	N
दिशा	方向	दिशा	方向	N;NOM;FEM;SG;3	N
दिशा	向き	दिशा	向き	N;NOM;FEM;SG;3	N
दिशा	オリエンテーション	दिशा	オリエンテーション	N;NOM;FEM;SG;3	N
सूचना	情報	सूचना	情報	N;NOM;FEM;SG;3	N
सूचना	お	सूचना	お	N;NOM;FEM;SG;3	N
सूचना	告示	सूचना	告示	N;NOM;FEM;SG;3	N
सूचना	情報	सूचना	情報	N;NOM;FEM;SG;3	N
पत्र	手紙	पत्र	手紙	N;NOM;MASC;SG;3	N
पत्र	レター	पत्र	レター	N;NOM;MASC;SG;3	N
दल	当事	दल	当事	N;NOM;MASC;SG;3	N
दल	パーティ	दल	パーティ	N;NOM;MASC;SG;3	N
दल	パーティー	दल	パーティー	N;NOM;MASC;SG;3	N
दल	コホート	दल	コホート	N;NOM;MASC;SG;3	N
दल	パーティ	दल	パーティ	N;NOM;MASC;SG;3	N
दल	パーティー	दल	パーティー	N;NOM;MASC;SG;3	N
दल	コホート	दल	コホート	N;NOM;MASC;SG;3	N
मीटर	メーター	मीटर	メーター	N;NOM;MASC;SG;3	N
मीटर	メートル	मीटर	メートル	N;NOM;MASC;SG;3	N
मीटर	メートル	मीटर	メートル	N;NOM;MASC;SG;3	N
मीटर	メートル	मीटर	メートル	N;NOM;MASC;SG;3	N
मीटर	メーター	मीटर	メーター	N;NOM;MASC;SG;3	N
क्रिया	アクション	क्रिया	アクション	N;NOM;FEM;SG;3	N
क्रिया	動詞	क्रिया	動詞	N;NOM;FEM;SG;3	N
क्रिया	アクション	क्रिया	アクション	N;NOM;FEM;SG;3	N
क्रिया	アクティビティ	क्रिया	アクティビティ	N;NOM;FEM;SG;3	N
कॉलेज	カレッジ	कॉलेज	カレッジ	N;NOM;MASC;SG;3	N
कॉलेज	大学	कॉलेज	大学	N;NOM;MASC;SG;3	N
कॉलेज	カレッジ	कॉलेज	カレッジ	N;NOM;MASC;SG;3	N
कॉलेज	大学	कॉलेज	大学	N;NOM;MASC;SG;3	N
विवाह	ウェディング	विवाह	ウェディング	N;NOM;MASC;SG;3	N
