daha	mais	daha	mais	ADV	ADV
kullanılır	usado	kullan	usar	V;IPFV;IND;SG;3;POS;PASS	V;MASC;SG;V.PTCP
kullanılır	utilizado	kullan	utilizar	V;IPFV;IND;SG;3;POS;PASS	V;MASC;SG;V.PTCP
kurulan	estabelecida	kur	estabelecer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
kurulan	estabelecido	kur	estabelecer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
kurulan	fundado	kur	fundar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
kurulan	fundada	kur	fundar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
altı	seis	altı	seis	NUM	NUM
dizi	série	dizi	série	N;NOM;SG;3	N;FEM;SG
dizi	array	dizi	array	N;NOM;SG;3	N;MASC;SG
dizi	matriz	dizi	matriz	N;NOM;SG;3	N;FEM;SG
dizi	seqüência	dizi	seqüência	N;NOM;SG;3	N;FEM;SG
dizi	sequência	dizi	sequência	N;NOM;SG;3	N;FEM;SG
dizi	sequencia	dizi	sequencia	N;NOM;SG;3	N;FEM;SG
şampiyonası	campeonato	şampiyon	campeonato	N;NOM;SG;3	N;MASC;SG
şampiyonası	championship	şampiyon	championship	N;NOM;SG;3	N;MASC;SG
kuvvetleri	forcas	kuvvet	forca	N;ACC;PL;3	N;FEM;PL
kuvvetleri	forças	kuvvet	força	N;ACC;PL;3	N;FEM;PL
göz	eyes	göz	eyes	N;NOM;SG;3	N;MASC;SG
göz	eye	göz	eye	N;NOM;SG;3	N;MASC;SG
göz	olho	göz	olho	N;NOM;SG;3	N;MASC;SG
televizyon	televisão	televizyon	televisão	N;NOM;SG;3	N;FEM;SG
galatasaray	liverpool	galatasarayay	liverpool	N;NOM;SG;3	N;MASC;SG
sezonu	temporada	sezon	temporada	N;ACC;SG;3	N;FEM;SG
sezonu	época	sezon	época	N;ACC;SG;3	N;FEM;SG
fenerbahçe	fenerbahçe	fenerbahç	fenerbahçe	N;NOM;SG;3	N;MASC;SG
durum	status	durum	status	N;NOM;SG;3	N;MASC;SG
durum	estatuto	durum	estatuto	N;NOM;SG;3	N;MASC;SG
durum	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
durum	situação	durum	situação	N;NOM;SG;3	N;FEM;SG
durum	condição	durum	condição	N;NOM;SG;3	N;FEM;SG
durum	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
gelenek	tradição	gelenek	tradição	N;NOM;SG;3	N;FEM;SG
yeri	localização	yer	localização	N;ACC;SG;3	N;FEM;SG
bunlar	essas	bu	esse	PRO;NOM;PL;3	PRO;FEM;PL
bunlar	estas	bu	este	PRO;NOM;PL;3	PRO;FEM;PL
bunlar	essas	bu	esse	PRO;NOM;PL;3	PRO;FEM;PL
yanlış	incorreta	yanlış	incorretar	ADJ	ADJ;FEM;SG
yanlış	incorretas	yanlış	incorreta	ADJ	ADJ;FEM;PL
yanlış	incorrecto	yanlış	incorrecto	ADJ	ADJ;MASC;SG
yanlış	incorreto	yanlış	incorreto	ADJ	ADJ;MASC;SG
yanlış	falsa	yanlış	falso	ADJ	ADJ;FEM;SG
yanlış	falsas	yanlış	falso	ADJ	ADJ;FEM;PL
yanlış	falso	yanlış	falso	ADJ	ADJ;MASC;SG
al	levar	al	levar	V;PFV;IMP;SG;2;POS;PRS	V;NFIN
al	obter	al	obter	V;PFV;IMP;SG;2;POS;PRS	V;NFIN
ses	sound	ses	sound	N;NOM;SG;3	N;MASC;SG
ses	som	ses	som	N;NOM;SG;3	N;MASC;SG
ses	voice	ses	voice	N;NOM;SG;3	N;MASC;SG
ses	voz	ses	voz	N;NOM;SG;3	N;FEM;SG
ses	áudio	ses	áudio	N;NOM;SG;3	N;MASC;SG
ses	audio	ses	audio	N;NOM;SG;3	N;MASC;SG
ses	ruído	ses	ruído	N;NOM;SG;3	N;MASC;SG
ses	barulho	ses	barulho	N;NOM;SG;3	N;MASC;SG
ses	volume	ses	volume	N;NOM;SG;3	N;MASC;SG
milli	nacional	milli	nacional	ADJ	ADJ;MASC;SG
kitap	livro	kitap	livro	N;NOM;SG;3	N;MASC;SG
ödülleri	recompensas	ödül	recompensa	N;NOM;PL;3	N;FEM;PL
ödülleri	prémios	ödül	prémio	N;NOM;PL;3	N;MASC;PL
ödülleri	prêmios	ödül	prêmio	N;NOM;PL;3	N;MASC;PL
ödülleri	prémios	ödül	prémio	N;NOM;PL;3	N;MASC;PL
ödülleri	prêmios	ödül	prêmio	N;NOM;PL;3	N;MASC;PL
kaldı	permanecendo	kal	permanecer	V;PFV;IND;SG;3;POS;PST	V;V.MSDR
kaldı	ficou	kal	ficar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kaldı	permaneceu	kal	permanecer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
bakanı	ministro	bakan	ministro	N;NOM;SG;3	N;MASC;SG
bakanı	ministra	bakan	ministra	N;NOM;SG;3	N;FEM;SG
geçti	passou	geç	passar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
krallık	reino	krallık	reino	N;NOM;SG;3	N;MASC;SG
krallık	kingdom	krallık	kingdom	N;NOM;SG;3	N;MASC;SG
doğdu	nascido	doğ	nascer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
doğdu	nascida	doğ	nascer	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
doğdu	nasceu	doğ	nascer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
başkanlığı	presidência	başkanlık	presidência	N;NOM;SG;3	N;FEM;SG
as	ás	as	ás		
bakanlığı	ministério	bakanlık	ministério	N;NOM;SG;3	N;MASC;SG
kurulmuştur	estabelecida	kur	estabelecer	V;PFV;NFH;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kurulmuştur	estabelecido	kur	estabelecer	V;PFV;NFH;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
durumu	status	durum	status	N;NOM;SG;3	N;MASC;SG
durumu	estatuto	durum	estatuto	N;NOM;SG;3	N;MASC;SG
durumu	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
durumu	condição	durum	condição	N;NOM;SG;3	N;FEM;SG
durumu	estado	durum	estado	N;NOM;SG;3	N;MASC;SG
atatürk	atatürk	atatürk	atatürk	N;NOM;SG;3	N;MASC;SG
yardım	assistência	yardım	assistência	N;NOM;SG;3	N;FEM;SG
yardım	socorro	yardım	socorro	N;NOM;SG;3	N;MASC;SG
yardım	ajuda	yardım	ajuda	N;NOM;SG;3	N;FEM;SG
oranı	taxa	oran	taxa	N;NOM;SG;3	N;FEM;SG
oranı	rácio	oran	rácio	N;NOM;SG;3	N;MASC;SG
oranı	proporção	oran	proporção	N;NOM;SG;3	N;FEM;SG
şarkıcı	cantora	şarkıcı	cantora	N;NOM;SG;3	N;FEM;SG
şarkıcı	singer	şarkıcı	singer	N;NOM;SG;3	N;MASC;SG
şarkıcı	cantor	şarkıcı	cantor	N;NOM;SG;3	N;MASC;SG
katıldı	frequentou	kat	frequentar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
katıldı	compareceu	kat	comparecer	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
katıldı	entrou	kat	entrar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
katıldı	aderiu	kat	aderir	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
katıldı	juntou	kat	juntar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
hafta	semana	hafta	semana	N;NOM;SG;3	N;FEM;SG
ekonomik	econômico	ekonomik	econômico	ADJ	ADJ;MASC;SG
ekonomik	econômica	ekonomik	econômico	ADJ	ADJ;FEM;SG
ekonomik	econômico	ekonomik	econômico	ADJ	ADJ;MASC;SG
adam	guy	adam	guy	N;NOM;SG;3	N;MASC;SG
adam	adão	adam	adão	N;NOM;SG;3	N;MASC;SG
adam	adam	adam	adar	N;NOM;SG;3	N;MASC;SG
adam	man	adam	man	N;NOM;SG;3	N;MASC;SG
adam	pá	adam	pá	N;NOM;SG;3	N;FEM;SG
adam	cara	adam	cara	N;NOM;SG;3	N;FEM;SG
adam	homem	adam	homem	N;NOM;SG;3	N;MASC;SG
yayınları	publicações	yayın	publicação	N;ACC;PL;3	N;FEM;PL
nehri	rio	nehir	rio	N;ACC;SG;3	N;MASC;SG
hizmet	serviço	hizmet	serviço	N;NOM;SG;3	N;MASC;SG
düzenlenen	realizada	düzenle	realizar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
düzenlenen	realizado	düzenle	realizar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
yolu	path	yol	path	N;ACC;SG;3	N;MASC;SG
yolu	caminho	yol	caminho	N;ACC;SG;3	N;MASC;SG
girdi	entrou	gir	entrar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çalışma	estuda	çalış	estudar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
çalışma	estudar	çalış	estudar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışma	trabalhar	çalış	trabalhar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yıllar	anos	yıl	ano	N;NOM;PL;3	N;MASC;PL
ilan	anúncio	ilan	anúncio	N;NOM;SG;3	N;MASC;SG
ilan	propaganda	ilan	propaganda	N;NOM;SG;3	N;FEM;SG
ilan	publicidade	ilan	publicidade	N;NOM;SG;3	N;FEM;SG
sürekli	constantemente	sürekli	constantemente	ADV	ADV
sonrasında	rescaldo	sonra	rescaldo	N;ESS;SG;3	N;MASC;SG
sonrasında	after	sonra	after	N;ESS;SG;3	N;MASC;SG
basketbol	basquete	basketbol	basquete	N;NOM;SG;3	N;MASC;SG
basketbol	basquetebol	basketbol	basquetebol	N;NOM;SG;3	N;MASC;SG
kullanımı	uso	kullanım	uso	N;NOM;SG;3	N;MASC;SG
kullanımı	utilização	kullanım	utilização	N;NOM;SG;3	N;FEM;SG
kullanımı	uso	kullanım	uso	N;NOM;SG;3	N;MASC;SG
kullanımı	utilização	kullanım	utilização	N;NOM;SG;3	N;FEM;SG
vardı	teve	var	ter	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
üzerinden	via	üzer	via	N;AT+ABL;SG;3	N;FEM;SG
belli	óbvia	belli	óbvio	ADJ	ADJ;FEM;SG
belli	óbvio	belli	óbvio	ADJ	ADJ;MASC;SG
öldü	morreu	öl	morrer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
öldü	faleceu	öl	falecer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
öldü	morto	öl	morrer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
hızlı	rápido	hızlı	rápido	ADJ	ADJ;MASC;SG
hızlı	rápido	hızlı	rápido	ADJ	ADJ;MASC;SG
oynadı	jogado	oyna	jogar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
oynadı	jogou	oyna	jogar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
oynadı	tocou	oyna	tocar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kiralık	aluguel	kiralık	aluguel	N;NOM;SG;3	N;MASC;SG
kiralık	aluguel	kiralık	aluguel	N;NOM;SG;3	N;MASC;SG
kiralık	renda	kiralık	renda	N;NOM;SG;3	N;FEM;SG
zaten	já	zaten	já	ADV	ADV
madalya	medalha	madalya	medalha	N;NOM;SG;3	N;FEM;SG
azerbaycan	azerbaijão	azerbaycan	azerbaijão	N;NOM;SG;3	N;MASC;SG
milletvekili	congressista	milletvekili	congressista	N;NOM;SG;3	N;MASC;SG
milletvekili	deputada	milletvekili	deputado	N;NOM;SG;3	N;FEM;SG
milletvekili	deputado	milletvekili	deputado	N;NOM;SG;3	N;MASC;SG
milletvekili	congressista	milletvekili	congressista	N;NOM;SG;3	N;MASC;SG
hakları	direitos	hak	direito	N;ACC;PL;3	N;MASC;PL
sayfası	pagina	sayfa	pagina	N;NOM;SG;3	N;FEM;SG
sayfası	página	sayfa	página	N;NOM;SG;3	N;FEM;SG
sayfası	page	sayfa	pagar	N;NOM;SG;3	N;MASC;SG
değişiklik	modificação	değişiklik	modificação	N;NOM;SG;3	N;FEM;SG
değişiklik	mudança	değişiklik	mudança	N;NOM;SG;3	N;FEM;SG
değişiklik	troco	değişiklik	troco	N;NOM;SG;3	N;MASC;SG
beşiktaş	beşiktaş	beşiktaş	beşiktaş	N;NOM;SG;3	N;FEM;SG
maddeler	substâncias	madde	substância	N;NOM;PL;3	N;FEM;PL
kulübü	club	kulüb	club	N;NOM;SG;3	N;MASC;SG
kulübü	clube	kulüb	clube	N;NOM;SG;3	N;MASC;SG
tanımlar	definições	tanım	definição	N;NOM;PL;3	N;FEM;PL
fark	aviso	fark	aviso	N;NOM;SG;3	N;MASC;SG
fark	realização	fark	realização	N;NOM;SG;3	N;FEM;SG
fark	diferenca	fark	diferenca	N;NOM;SG;3	N;FEM;SG
fark	diferença	fark	diferença	N;NOM;SG;3	N;FEM;SG
bölgede	região	bölge	região	N;ESS;SG;3	N;FEM;SG
kanada	canadá	kana	canadá	N;ESS;SG;3	N;MASC;SG
kanada	canada	kana	canada	N;ESS;SG;3	N;FEM;SG
ilçesi	distrito	ilçe	distrito	N;NOM;SG;3	N;MASC;SG
yayınlanan	publicados	yayınla	publicar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;PL;V.PTCP
yayınlanan	publicadas	yayınla	publicar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;PL;V.PTCP
yayınlanan	publicada	yayınla	publicar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;FEM;SG;V.PTCP
yayınlanan	publicado	yayınla	publicar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;MASC;SG;V.PTCP
yalnızca	só	yalnızca	só	ADV	ADV
yalnızca	apenas	yalnızca	apenas	ADV	ADV
yalnızca	somente	yalnızca	somente	ADV	ADV
yalnızca	unicamente	yalnızca	unicamente	ADV	ADV
güncelleme	atualizar	güncelle	atualizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
güncelleme	actualizar	güncelle	actualizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
güncelleme	atualizando	güncelle	atualizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
tartışma	contestar	tartış	contestar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
tartışma	argumentar	tartış	argumentar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
baş	head	baş	head	N;NOM;SG;3	N;MASC;SG
baş	cabeça	baş	cabeça	N;NOM;SG;3	N;FEM;SG
düşünüyorum	pensando	düşün	pensar	V;PROG;IND;SG;1;POS;INFM;PRS	V;V.MSDR
düşünüyorum	pensar	düşün	pensar	V;PROG;IND;SG;1;POS;INFM;PRS	V;NFIN
yaşam	vida	yaşam	vida	N;NOM;SG;3	N;FEM;SG
yaşam	life	yaşam	life	N;NOM;SG;3	N;MASC;SG
festivali	festival	festivali	festival	N;ACC;SG;3	N;MASC;SG
festivali	fest	festivali	fest	N;ACC;SG;3	N;MASC;SG
isim	nome	isim	nome	N;NOM;SG;3	N;MASC;SG
gece	nite	gece	nite	N;NOM;SG;3	N;MASC;SG
gece	noite	gece	noite	N;NOM;SG;3	N;FEM;SG
gece	night	gece	night	N;NOM;SG;3	N;MASC;SG
emin	confiantes	emin	confiante	ADJ	ADJ;MASC;PL
emin	confiante	emin	confiante	ADJ	ADJ;MASC;SG
bilgiler	informações	bilgi	informação	N;NOM;PL;3	N;FEM;PL
site	website	sit	websitir	N;NOM;SG;3	N;MASC;SG
site	site	sit	site	N;NOM;SG;3	N;MASC;SG
site	sítio	sit	sítio	N;NOM;SG;3	N;MASC;SG
site	site	sit	site	N;NOM;SG;3	N;MASC;SG
site	ecrã	sit	ecrã	N;NOM;SG;3	N;MASC;SG
site	desktop	sit	desktop	N;NOM;SG;3	N;MASC;SG
sınıf	turma	sınıf	turma	N;NOM;SG;3	N;FEM;SG
sınıf	classe	sınıf	classe	N;NOM;SG;3	N;FEM;SG
sınıf	aula	sınıf	aula	N;NOM;SG;3	N;FEM;SG
dizisi	seqüência	dizi	seqüência	N;NOM;SG;3	N;FEM;SG
dizisi	sequência	dizi	sequência	N;NOM;SG;3	N;FEM;SG
dizisi	sequencia	dizi	sequencia	N;NOM;SG;3	N;FEM;SG
seçildi	escolhido	seç	escolher	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçildi	escolhida	seç	escolher	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
seçildi	eleito	seç	eleger	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçildi	eleita	seç	eleger	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
seçildi	seleccionado	seç	seleccionar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçildi	selecionado	seç	selecionar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
seçildi	selecionada	seç	selecionado	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
yapılmış	feitos	yap	fazer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;V.PTCP
yapılmış	feita	yap	fazer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
yapılmış	feito	yap	fazer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
oyunları	games	oyun	game	N;ACC;PL;3	N;MASC;PL
oyunları	jogos	oyun	jogo	N;ACC;PL;3	N;MASC;PL
yapmak	fazendo	yap	fazer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
yapıldı	feita	yap	fazer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
yapıldı	feito	yap	fazer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
yapıldı	feito	yap	fazer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
park	parque	park	parque	N;NOM;SG;3	N;MASC;SG
park	park	park	park	N;NOM;SG;3	N;MASC;SG
park	estacionamento	park	estacionamento	N;NOM;SG;3	N;MASC;SG
siyasetçi	político	siyasetçi	político	N;NOM;SG;3	N;MASC;SG
siyasetçi	politico	siyasetçi	politico	N;NOM;SG;3	N;MASC;SG
edebiyat	literatura	edebiyat	literatura	N;NOM;SG;3	N;FEM;SG
müzesi	museu	müze	museu	N;ACC;SG;3	N;MASC;SG
haber	notícia	haber	notícia	N;NOM;SG;3	N;FEM;SG
annesi	mãe	anne	mãe	N;NOM;SG;3	N;FEM;SG
annesi	mamãe	anne	mamãe	N;NOM;SG;3	N;FEM;SG
verildi	dada	ver	dar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
verildi	dado	ver	dar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
çalıştı	trabalhou	çalış	trabalhar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çalıştı	funcionou	çalış	funcionar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çalıştı	trabalhado	çalış	trabalhar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
yönetimi	gerência	yönetim	gerência	N;NOM;SG;3	N;FEM;SG
yönetimi	gestão	yönetim	gestão	N;NOM;SG;3	N;FEM;SG
yönetimi	gerenciamento	yönetim	gerenciamento	N;NOM;SG;3	N;MASC;SG
yönetimi	administração	yönetim	administração	N;NOM;SG;3	N;FEM;SG
bulundu	encontrada	bulun	encontrar	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;V.PTCP
bulundu	encontrado	bulun	encontrar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;V.PTCP
doğum	parto	doğum	parto	N;NOM;SG;3	N;MASC;SG
doğum	nascimento	doğum	nascimento	N;NOM;SG;3	N;MASC;SG
doğum	aniversário	doğum	aniversário	N;NOM;SG;3	N;MASC;SG
doğum	aniversario	doğum	aniversario	N;NOM;SG;3	N;MASC;SG
doğum	maternidade	doğum	maternidade	N;NOM;SG;3	N;FEM;SG
doğum	obstetrícia	doğum	obstetrícia	N;NOM;SG;3	N;FEM;SG
güvenlik	segurança	güvenlik	segurança	N;NOM;SG;3	N;FEM;SG
güvenlik	segurança	güvenlik	segurança	N;NOM;SG;3	N;FEM;SG
başkenti	capital	başkent	capital	N;NOM;SG;3	N;MASC;SG
hala	ainda	hala	ainda	ADV	ADV
camii	mesquita	camii	mesquita	N;NOM;SG;3	N;FEM;SG
derneği	associação	dernek	associação	N;NOM;SG;3	N;FEM;SG
derneği	association	dernek	association	N;NOM;SG;3	N;MASC;SG
kuruldu	fundado	kur	fundar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
kuruldu	fundou	kur	fundar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
kuruldu	fundada	kur	fundar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kuruldu	estabelecida	kur	estabelecer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kuruldu	estabelecido	kur	estabelecer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
kuruldu	instalada	kur	instalar	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kuruldu	instalado	kur	instalar	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
taşıyan	transportando	taşı	transportar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
enstitüsü	instituto	enstitü	instituto	N;NOM;SG;3	N;MASC;SG
öğretim	instrução	öğretim	instrução	N;NOM;SG;3	N;FEM;SG
öğretim	faculdade	öğretim	faculdade	N;NOM;SG;3	N;FEM;SG
öğretim	ensino	öğretim	ensino	N;NOM;SG;3	N;MASC;SG
dikkat	cuidado	dikkat	cuidado	N;NOM;SG;3	N;MASC;SG
dikkat	atençao	dikkat	atençao	N;NOM;SG;3	N;FEM;SG
dikkat	atenção	dikkat	atenção	N;NOM;SG;3	N;FEM;SG
kanalı	canal	kanalı	canal	N;ACC;SG;3	N;MASC;SG
kanalı	canal	kanalı	canal	N;ACC;SG;3	N;MASC;SG
kanalı	channel	kanalı	channel	N;ACC;SG;3	N;MASC;SG
kurulmuş	fundado	kur	fundar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
kurulmuş	fundou	kur	fundar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
kurulmuş	fundada	kur	fundar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kurulmuş	estabelecida	kur	estabelecer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;V.PTCP
kurulmuş	estabelecido	kur	estabelecer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;V.PTCP
tasarımı	desenho	tasarım	desenho	N;ACC;SG;3	N;MASC;SG
tasarımı	projecção	tasarım	projecção	N;ACC;SG;3	N;FEM;SG
bilimsel	científico	bilimsel	científico	ADJ	ADJ;MASC;SG
aşk	amor	aşk	amor	N;NOM;SG;3	N;MASC;SG
aşk	love	aşk	love	N;NOM;SG;3	N;MASC;SG
etkisi	impact	etki	impact	N;NOM;SG;3	N;MASC;SG
etkisi	impacte	etki	impacte	N;NOM;SG;3	N;MASC;SG
etkisi	impacto	etki	impacto	N;NOM;SG;3	N;MASC;SG
etkisi	influência	etki	influência	N;NOM;SG;3	N;FEM;SG
etkisi	efeito	etki	efeito	N;NOM;SG;3	N;MASC;SG
müdürlüğü	direção	müdürlük	direção	N;NOM;SG;3	N;FEM;SG
müdürlüğü	direcção	müdürlük	direcção	N;NOM;SG;3	N;FEM;SG
yeşil	verde	yeşil	verde	ADJ	ADJ;MASC;SG
grand	grand	grand	grand	N;NOM;SG;3	N;MASC;SG
ailesi	família	aile	família	N;NOM;SG;3	N;FEM;SG
ailesi	familia	aile	familia	N;NOM;SG;3	N;FEM;SG
insanlar	humanos	insan	humano	N;NOM;PL;3	N;MASC;PL
insanlar	pessoas	insan	pessoa	N;NOM;PL;3	N;FEM;PL
parçası	part	parça	part	N;NOM;SG;3	N;MASC;SG
parçası	parte	parça	parte	N;NOM;SG;3	N;FEM;SG
eğitimi	formação	eğitim	formação	N;ACC;SG;3	N;FEM;SG
eğitimi	treinamento	eğitim	treinamento	N;ACC;SG;3	N;MASC;SG
eğitimi	treino	eğitim	treino	N;ACC;SG;3	N;MASC;SG
eğitimi	tutorial	eğitim	tutorial	N;ACC;SG;3	N;MASC;SG
bilgisayar	computador	bilgisayar	computador	N;NOM;SG;3	N;MASC;SG
sınırları	fronteiras	sınır	fronteira	N;NOM;PL;3	N;FEM;PL
sınırları	limites	sınır	limite	N;NOM;PL;3	N;MASC;PL
sınırları	bordas	sınır	borda	N;NOM;PL;3	N;FEM;PL
sınırları	fronteiras	sınır	fronteira	N;NOM;PL;3	N;FEM;PL
sınırları	limites	sınır	limite	N;NOM;PL;3	N;MASC;PL
parlaklık	luminosidade	parlaklık	luminosidade	N;NOM;SG;3	N;FEM;SG
parlaklık	brilho	parlaklık	brilho	N;NOM;SG;3	N;MASC;SG
demokratik	democrático	demokratik	democrático	ADJ	ADJ;MASC;SG
sistem	system	sistem	syetir	N;NOM;SG;3	N;MASC;SG
sistem	sistema	sistem	sistema	N;NOM;SG;3	N;MASC;SG
şimdi	agora	şimdi	agora	ADV	ADV
amacı	finalidade	amaç	finalidade	N;NOM;SG;3	N;FEM;SG
amacı	objetivo	amaç	objetivo	N;NOM;SG;3	N;MASC;SG
amacı	objectivo	amaç	objectivo	N;NOM;SG;3	N;MASC;SG
amacı	propósito	amaç	propósito	N;NOM;SG;3	N;MASC;SG
özellikleri	características	özellik	característica	N;NOM;PL;3	N;FEM;PL
özellikleri	atributos	özellik	atributo	N;NOM;PL;3	N;MASC;PL
özellikleri	características	özellik	característica	N;NOM;PL;3	N;FEM;PL
özellikleri	funcionalidades	özellik	funcionalidade	N;NOM;PL;3	N;FEM;PL
özellikleri	imóveis	özellik	imóvel	N;NOM;PL;3	N;MASC;PL
özellikleri	propriedades	özellik	propriedade	N;NOM;PL;3	N;FEM;PL
sovyetler	soviéticos	sovyet	soviético	N;NOM;PL;3	N;MASC;PL
sovyetler	soviéticos	sovyet	soviético	N;NOM;PL;3	N;MASC;PL
sovyetler	soviéticas	sovyet	soviético	N;NOM;PL;3	N;FEM;PL
kişilik	impressão	kişilik	impressão	N;NOM;SG;3	N;FEM;SG
kişilik	personalidade	kişilik	personalidade	N;NOM;SG;3	N;FEM;SG
boş	vazios	boş	vazio	ADJ	ADJ;MASC;PL
boş	vazio	boş	vazio	ADJ	ADJ;MASC;SG
boş	vazia	boş	vazer	ADJ	ADJ;FEM;SG
kullanarak	utilizar	kullan	utilizar	V;PFV;IND;POS;PRS;V.CVB	V;NFIN
kullanarak	usar	kullan	usar	V;PFV;IND;POS;PRS;V.CVB	V;NFIN
