cortinas	gardiner	cortina	gardin	N	N;INDF;MASC+FEM;PL
básico	grundlæggende	básico	grundlæggende	ADJ	ADJ
defensores	forsvarere	defensor	forsvarer	N	N;INDF;MASC+FEM;PL
axencias	bureauer	axencia	bureaue	N	N;INDF;NEUT;PL
axencias	agenturer	axencia	agentur	N	N;INDF;MASC+FEM;PL
axencias	agenturet	axencia	agentur	N	N;DEF;NEUT;SG
axencias	agentur	axencia	agentur	N	N;INDF;NEUT;SG
axencias	bureau	axencia	bureau	N	N;INDF;NEUT;SG
axencias	bureauet	axencia	bureau	N	N;DEF;NEUT;SG
pausa	pause	pausa	pause	N	N;INDF;MASC+FEM;SG
celas	cellerne	cela	celler	N	N;DEF;NEUT;PL
celas	solceller	cela	solcel	N	N;INDF;NEUT;PL
celas	celler	cela	celler	N	N;INDF;NEUT;PL
alfombra	tæppe	alfombra	tæppe	N	N;INDF;NEUT;SG
alfombra	gulvtæppe	alfombra	gulvtæppe	N	N;INDF;NEUT;SG
alfombra	tæppe	alfombra	tæppe	N	N;INDF;NEUT;SG
botarlle	take	botarlle	take	N	N;INDF;NEUT;SG
visións	visioner	visión	vision	N	N;INDF;MASC+FEM;PL
reacciona	reagerer	reaccionar	reagere	V	V;IND;PRS;FIN;ACT
reacciona	reagerer	reaccionar	reagere	V	V;IND;PRS;FIN;ACT
conceptos	koncepter	concepto	koncept	N	N;INDF;MASC+FEM;PL
conceptos	begreberne	concepto	begreb	N	N;DEF;NEUT;PL
conceptos	begreber	concepto	begreb	N	N;INDF;NEUT;PL
xenéticas	genetiske	xenético	genetisk	ADJ	ADJ;PL
xenéticas	genetisk	xenético	genetisk	ADJ	ADJ;INDF;SG
asociados	associeret	asociar	associere	V	V;INDF;SG;PST;V.PTCP
asociados	tilknyttet	asociar	tilknytte	V	V;INDF;SG;PST;V.PTCP
empregar	anvend	empregar	anvende	V	V;IMP
oposición	oppositionen	oposición	opposition	N	N;DEF;MASC+FEM;SG
oposición	indsigelse	oposición	indsigelse	N	N;INDF;MASC+FEM;SG
oposición	modstand	oposición	modstand	N	N;INDF;MASC+FEM;SG
oposición	opposition	oposición	opposition	N	N;INDF;MASC+FEM;SG
agochados	gemmer	agochar	gemme	V	V;IND;PRS;FIN;ACT
agochados	skjuler	agochar	skjule	V	V;IND;PRS;FIN;ACT
agochados	skjulte	agochar	skjule	V	V;PL;PST;V.PTCP
agochados	gemt	agochar	gemme	V	V;INDF;SG;PST;V.PTCP
agochados	skjult	agochar	skjult	V	V;INDF;SG;PST;V.PTCP
buraco	hul	buraco	hul	N	N;INDF;NEUT;SG
buraco	hullet	buraco	hullet	N	N;DEF;NEUT;SG
inevitable	uundgåelig	inevitable	uundgåelig	ADJ	ADJ;INDF;MASC+FEM;SG
inevitable	uundgåelige	inevitable	uundgåelig	ADJ	ADJ;PL
elevado	høj	elevado	høj	ADJ	ADJ;INDF;MASC+FEM;SG
elevado	højt	elevado	høj	ADJ	ADJ;INDF;NEUT;SG
elevado	høje	elevado	høj	ADJ	ADJ;PL
direccións	retning	dirección	retning	N	N;INDF;MASC+FEM;SG
direccións	retningen	dirección	retning	N	N;DEF;MASC+FEM;SG
situacións	situationer	situación	situation	N	N;INDF;MASC+FEM;PL
odia	hade	odia	hade	V	V;NFIN;ACT
odia	hader	odia	hade	V	V;IND;PRS;FIN;ACT
odia	hader	odia	hade	V	V;IND;PRS;FIN;ACT
afectan	påvirker	afectar	påvirke	V	V;IND;PRS;FIN;ACT
afectan	påvirke	afectar	påvirke	V	V;NFIN;ACT
facerte	lav	facerte	lav	V	V;IMP
facerte	foretag	facerte	foretag	V	V;IMP
facerte	lave	facerte	lave	V	V;NFIN;ACT
continúan	fortsæt	continuar	fortsæt	V	V;IMP
continúan	fortsætte	continuar	fortsætte	V	V;NFIN;ACT
tentarei	prøv	tentar	prøve	V	V;IMP
tentarei	få	tentar	få	V	V;NFIN;ACT
prioridade	prioritet	prioridade	prioritet	N	N;INDF;MASC+FEM;SG
prioridade	prioritering	prioridade	prioritering	N	N;INDF;MASC+FEM;SG
descuberto	opdagede	descuberto	opdage	V	V;IND;PST;FIN;ACT
descuberto	opdaget	descuberto	opdage	V	V;INDF;SG;PST;V.PTCP
pensabamos	tænkt	pensabar	tænke	V	V;INDF;SG;PST;V.PTCP
pensabamos	tænkte	pensabar	tænke	V	V;IND;PST;FIN;ACT
pensabamos	troede	pensabar	tro	V	V;IND;PST;FIN;ACT
revistas	bladet	revista	blad	N	N;DEF;NEUT;SG
revistas	tidsskrift	revista	tidsskrift	N	N;INDF;NEUT;SG
revistas	blad	revista	blad	N	N;INDF;NEUT;SG
revistas	magasin	revista	magasin	N	N;INDF;NEUT;SG
revistas	tidsskrifter	revista	tidsskrift	N	N;INDF;NEUT;PL
revistas	blade	revista	blad	N	N;INDF;NEUT;PL
revistas	magasiner	revista	magasin	N	N;INDF;NEUT;PL
lograr	få	lograr	få	V	V;NFIN;ACT
lograr	lav	lograr	lav	V	V;IMP
lograr	foretag	lograr	foretag	V	V;IMP
lograr	lave	lograr	lave	V	V;NFIN;ACT
distinguir	skelne	distinguir	skelne	V	V;NFIN;ACT
distinguir	sondre	distinguir	sond	V	V;NFIN;ACT
distinguir	skelner	distinguir	skelne	V	V;IND;PRS;FIN;ACT
distinguir	fortæl	distinguir	fortæl	V	V;IMP
lagos	søerne	lago	sø	N	N;DEF;MASC+FEM;PL
lagos	søer	lago	søe	N	N;INDF;MASC+FEM;PL
recentes	nylige	recente	nylig	ADJ	ADJ;PL
recentes	seneste	recente	sen	ADJ	ADJ;DEF;RL
funcione	arbejder	funcionar	arbejde	V	V;IND;PRS;FIN;ACT
funcione	arbejd	funcionar	arbejd	V	V;IMP
certificado	attest	certificado	atten	N	N;INDF;MASC+FEM;SG
certificado	certifikat	certificado	certifikat	N	N;INDF;NEUT;SG
pipa	pibe	pipa	pibe	N	N;INDF;MASC+FEM;SG
conversas	samtaler	converso	samtale	N	N;INDF;MASC+FEM;PL
radical	radikal	radical	radikal	ADJ	ADJ;INDF;MASC+FEM;SG
obesidade	fedme	obesidade	fedme	N	N;INDF;MASC+FEM;SG
obesidade	overvægt	obesidade	overvægt	N	N;INDF;MASC+FEM;SG
cadrado	firkantet	cadrado	firkantet	ADJ	ADJ;INDF;SG
prosperidade	velfærd	prosperidade	velfærd	N	N;INDF;NEUT;SG
prosperidade	fremgang	prosperidade	fremgang	N	N;INDF;MASC+FEM;SG
prosperidade	velstand	prosperidade	velstand	N	N;INDF;MASC+FEM;SG
exilio	eksil	exilio	eksil	N	N;INDF;NEUT;SG
palma	palme	palma	palme	N	N;INDF;MASC+FEM;SG
palma	palm	palma	palm	N	N;INDF;MASC+FEM;SG
relativamente	relativt	relativamente	relativt	ADV	ADV
cordas	snore	corda	snore	N	N;INDF;MASC+FEM;PL
órganos	organerne	órgano	organ	N	N;DEF;MASC+FEM;PL
órganos	organer	órgano	organ	N	N;INDF;MASC+FEM;PL
decatarse	bemærk	decatarse	bemærke	V	V;IMP
penicilina	penicillin	penicilinar	penicillin	N	N;INDF;MASC+FEM;SG
funcións	funktionerne	función	funktion	N	N;DEF;MASC+FEM;PL
funcións	funktioner	función	funktion	N	N;INDF;MASC+FEM;PL
domina	dominerer	domina	dominere	V	V;IND;PRS;FIN;ACT
modernos	moderne	moderno	moderne	ADJ	ADJ
colonial	koloniale	colonial	kolonial	ADJ	ADJ;PL
ostras	østers	ostra	østers	N	N;INDF;MASC+FEM;PL
ostras	krummer	ostra	krumme	N	N;INDF;MASC+FEM;SG
ocupados	travl	ocupado	travl	ADJ	ADJ;INDF;MASC+FEM;SG
avanzada	avancerede	avanzar	avanceret	V	V;PL;PST;V.PTCP
avanzada	avanceret	avanzar	avanceret	V	V;INDF;SG;PST;V.PTCP
cascos	hjelme	casco	hjelme	N	N;INDF;MASC+FEM;PL
darvos	giv	darvo	give	V	V;IMP
darvos	giver	darvo	give	V	V;IND;PRS;FIN;ACT
darvos	give	darvo	give	V	V;NFIN;ACT
botóns	knapper	botóns	knap	N	N;INDF;MASC+FEM;PL
interésame	interesserede	interésame	interessere	V	V;PL;PST;V.PTCP
interésame	interesseret	interésame	interessere	V	V;INDF;SG;PST;V.PTCP
afirmación	erklæring	afirmación	erklæring	N	N;INDF;MASC+FEM;SG
afirmación	redegørelse	afirmación	redegørelse	N	N;INDF;MASC+FEM;SG
emocionado	glæder	emocionar	glæde	V	V;IND;PRS;FIN;ACT
emocionado	begejstret	emocionar	begejstret	V	V;INDF;SG;PST;V.PTCP
emocionado	ophidset	emocionar	ophidse	V	V;INDF;SG;PST;V.PTCP
emocionado	spændte	emocionar	spænde	V	V;PL;PST;V.PTCP
champaña	champagne	champaña	champagne	N	N;INDF;MASC+FEM;SG
lanzou	smed	lanzar	smide	V	V;IND;PST;FIN;ACT
lanzou	kastede	lanzar	kaste	V	V;IND;PST;FIN;ACT
inda	stadig	inda	stadig	ADV	ADV
inda	stadigvæk	inda	stadigvæk	ADV	ADV
chamaría	ville	chamar	ville	V	V;IND;PST;FIN;ACT
chamaría	ring	chamar	ring	V	V;IMP
chamaría	ringe	chamar	ringe	V	V;NFIN;ACT
agricultura	landbrug	agricultura	landbrug	N	N;INDF;NEUT;SG
unidas	forenet	unir	forenet	V	V;INDF;SG;PST;V.PTCP
unidas	forenede	unir	forene	V	V;PL;PST;V.PTCP
ratos	mus	rato	mus	N	N;INDF;MASC+FEM;SG
ratos	rotter	rato	rotte	N	N;INDF;MASC+FEM;PL
ratos	rotterne	rato	rotte	N	N;DEF;MASC+FEM;PL
dispoñible	tilgængeligt	dispoñible	tilgængeligt	ADJ	ADJ;INDF;NEUT;SG
dispoñible	tilgængelige	dispoñible	tilgængelig	ADJ	ADJ;PL
dispoñible	tilgængelig	dispoñible	tilgængelig	ADJ	ADJ;INDF;MASC+FEM;SG
dispoñible	ledige	dispoñible	ledig	ADJ	ADJ;PL
dispoñible	disponible	dispoñible	disponibel	ADJ	ADJ;SG
plataforma	perron	plataforma	perron	N	N;INDF;MASC+FEM;SG
plataforma	platform	plataforma	platform	N	N;INDF;MASC+FEM;SG
plataforma	perronen	plataforma	perron	N	N;DEF;MASC+FEM;SG
plataforma	platformen	plataforma	platform	N	N;DEF;MASC+FEM;SG
celebración	festdag	celebración	festdag	N	N;INDF;MASC+FEM;SG
celebración	fest	celebración	fest	N	N;INDF;MASC+FEM;SG
celebración	fejring	celebración	fejring	N	N;INDF;MASC+FEM;SG
soubera	vidste	soubera	vide	V	V;IND;PST;FIN;ACT
soubera	kendte	soubera	kende	V	V;IND;PST;FIN;ACT
soubera	ved	soubera	vide	V	V;IND;PRS;FIN;ACT
soubera	vide	soubera	vide	V	V;NFIN;ACT
soubera	kender	soubera	kende	V	V;IND;PRS;FIN;ACT
soubera	kend	soubera	kend	V	V;IMP
provén	kommer	prover	komme	V	V;IND;PRS;FIN;ACT
avós	bedstefædre	avó	bedstefæder	N	N;INDF;MASC+FEM;PL
avós	bedsteforældre	avó	bedsteforælder	N	N;INDF;MASC+FEM;PL
namorada	elsker	namorar	elske	V	V;IND;PRS;FIN;ACT
ademáis	udover	ademáis	udover	ADV	ADV
enviado	afsendt	enviar	afsende	V	V;INDF;SG;PST;V.PTCP
enviado	sendes	enviar	sende	V	V;IND;PRS;FIN;PASS
enviado	sendte	enviar	sende	V	V;IND;PST;FIN;ACT
enviado	sendt	enviar	sende	V	V;INDF;SG;PST;V.PTCP
demasiadas	mange	demasiadas	mange	ADJ	ADJ;PL
dígoo	bare	dígoo	bare	ADV	ADV
evidencias	bevis	evidencia	bevis	N	N;INDF;NEUT;SG
evidencias	bevismateriale	evidencia	bevismateriale	N	N;INDF;NEUT;SG
evidencias	beviser	evidencia	bevis	N	N;INDF;NEUT;PL
preocupados	bekymrede	preocupar	bekymre	V	V;PL;PST;V.PTCP
preocupados	bekymret	preocupar	bekymre	V	V;INDF;SG;PST;V.PTCP
secundaria	høj	secundario	høj	ADJ	ADJ;INDF;MASC+FEM;SG
secundaria	højt	secundario	høj	ADJ	ADJ;INDF;NEUT;SG
secundaria	høje	secundario	høj	ADJ	ADJ;PL
secundaria	sekundære	secundario	sekundær	ADJ	ADJ;PL
secundaria	sekundær	secundario	sekundær	ADJ	ADJ;INDF;MASC+FEM;SG
secundaria	sekundært	secundario	sekundært	ADJ	ADJ;INDF;NEUT;SG
primas	materialer	prima	materiale	N	N;INDF;NEUT;PL
primas	materiale	prima	materiale	N	N;INDF;NEUT;SG
seguín	gik	seguir	gå	V	V;IND;PST;FIN;ACT
seguín	fulgte	seguir	følge	V	V;IND;PST;FIN;ACT
seguín	efterfulgt	seguir	efterfølge	V	V;INDF;SG;PST;V.PTCP
seguín	fulgt	seguir	følge	V	V;INDF;SG;PST;V.PTCP
seguín	følges	seguir	følges	V	V;NFIN;PASS
seguín	holdte	seguir	holde	V	V;IND;PST;FIN;ACT
seguín	holdt	seguir	holde	V	V;IND;PST;FIN;ACT
seguín	beholdt	seguir	beholde	V	V;IND;PST;FIN;ACT
curiosamente	nysgerrigt	curiosamente	nysgerrigt	ADV	ADV
mercou	købt	mercar	købe	V	V;INDF;SG;PST;V.PTCP
mercou	købes	mercar	købe	V	V;IND;PRS;NFIN;PASS
mercou	købte	mercar	købe	V	V;IND;PST;FIN;ACT
escritores	forfattere	escritor	forfatter	N	N;INDF;MASC+FEM;PL
universidades	universiteter	universidade	universitet	N	N;INDF;MASC+FEM;PL
universidades	universiteterne	universidade	universitet	N	N;DEF;MASC+FEM;PL
universidades	university	universidade	university	N	N;INDF;MASC+FEM;SG
universidades	universitet	universidade	universitet	N	N;INDF;NEUT;SG
universidades	universitetet	universidade	universitet	N	N;DEF;NEUT;SG
calcetíns	sokker	calcetíns	sokker	N	N;INDF;NEUT;PL
calcetíns	strømper	calcetíns	strømpe	N	N;INDF;MASC+FEM;PL
buscamos	søger	buscar	søge	V	V;IND;PRS;FIN;ACT
buscamos	kigger	buscar	kigge	V	V;IND;PRS;FIN;ACT
buscamos	ser	buscar	se	V	V;IND;PRS;FIN;ACT
anual	årlig	anual	årlig	ADJ	ADJ;INDF;MASC+FEM;SG
avances	forskud	avance	forskud	N	N;INDF;NEUT;SG
partidos	fester	partido	fest	N	N;INDF;MASC+FEM;PL
partidos	parter	partido	part	N	N;INDF;MASC+FEM;PL
partidos	parterne	partido	part	N	N;DEF;MASC+FEM;PL
partidos	partier	partido	parti	N	N;INDF;NEUT;PL
partidos	tændstikker	partido	tændstik	N	N;INDF;MASC+FEM;PL
partidos	kampe	partido	kamp	N	N;INDF;MASC+FEM;PL
partidos	match	partido	match	N	N;INDF;NEUT;SG
necesarias	nødvendig	necesario	nødvendig	ADJ	ADJ;INDF;MASC+FEM;SG
necesarias	nødvendige	necesario	nødvendig	ADJ	ADJ;PL
necesarias	nødvendigt	necesario	nødvendig	ADJ	ADJ;INDF;NEUT;SG
posiblemente	muligvis	posible	muligvis	ADV	ADV
delicado	sarte	delicar	sart	ADJ	ADJ;PL
delicado	sart	delicar	sart	ADJ	ADJ;INDF;SG
delicado	delikat	delicar	delikat	ADJ	ADJ;INDF;MASC+FEM;SG
durmas	sleep	durma	sleep	N	N;INDF;MASC+FEM;SG
durmas	søvn	durma	søvn	N	N;INDF;MASC+FEM;SG
durmas	vågen	durma	vågen	N	N;DEF;MASC+FEM;SG
repito	gentag	repito	gentag	V	V;IMP
repito	gentager	repito	gentage	V	V;IND;PRS;FIN;ACT
crían	menes	crían	mene	V	V;IND;PRS;FIN;PASS
crían	troede	crían	tro	V	V;IND;PST;FIN;ACT
crían	troet	crían	tro	V	V;INDF;SG;PST;V.PTCP
crían	tro	crían	tro	V	V;NFIN;ACT
mensaxeiro	budbringer	mensaxeiro	budbring	N	N;INDF;MASC+FEM;SG
mensaxeiro	messenger	mensaxeiro	messenge	N	N;INDF;MASC+FEM;PL
respiro	pause	respiro	pause	N	N;INDF;MASC+FEM;SG
respiro	åndedræt	respiro	åndedræt	N	N;INDF;NEUT;SG
respiro	hvil	respiro	hvil	N	N;INDF;NEUT;SG
combustible	brændstoffer	combustible	brændstof	N	N;INDF;NEUT;PL
combustible	brændstof	combustible	brændstof	N	N;INDF;NEUT;SG
combustible	brændsel	combustible	brændsel	N	N;INDF;NEUT;SG
sutil	diskrete	sutil	diskret	ADJ	ADJ;PL
sutil	diskret	sutil	diskret	ADJ	ADJ;INDF;SG
crendo	tro	crendo	tro	V	V;NFIN;ACT
crendo	tænker	crendo	tænke	V	V;IND;PRS;FIN;ACT
crendo	tænkte	crendo	tænke	V	V;IND;PST;FIN;ACT
crendo	overvejer	crendo	overveje	V	V;IND;PRS;FIN;ACT
crendo	tænke	crendo	tænke	V	V;NFIN;ACT
adoitaban	brugte	adoitar	bruge	V	V;IND;PST;FIN;ACT
adoitaban	anvendt	adoitar	anvende	V	V;INDF;SG;PST;V.PTCP
adoitaban	brugt	adoitar	bruge	V	V;INDF;SG;PST;V.PTCP
adoitaban	udnyttet	adoitar	udnytte	V	V;INDF;SG;PST;V.PTCP
mortalidade	dødelighed	mortalidade	dødelighed	N	N;INDF;MASC+FEM;SG
mortalidade	dødeligheden	mortalidade	dødelighed	N	N;DEF;MASC+FEM;SG
mortalidade	mortalitet	mortalidade	mortalitet	N	N;INDF;MASC+FEM;SG
mortalidade	død	mortalidade	død	N	N;INDF;MASC+FEM;SG
mortalidade	døden	mortalidade	død	N	N;DEF;MASC+FEM;SG
mortalidade	dødsfald	mortalidade	dødsfald	N	N;INDF;NEUT;PL
accidentes	arbejdsulykker	accidente	arbejdsulykke	N	N;INDF;MASC+FEM;SG
accidentes	ulykker	accidente	ulykke	N	N;INDF;MASC+FEM;PL
accidentes	uheld	accidente	uheld	N	N;INDF;NEUT;SG
accidentes	ulykkestilfælde	accidente	ulykkestilfælde	N	N;INDF;NEUT;SG
accidentes	ulykkestilfælde	accidente	ulykkestilfælde	N	N;INDF;NEUT;SG
accidentes	ulykker	accidente	ulykke	N	N;INDF;MASC+FEM;PL
accidentes	ulykke	accidente	ulykke	N	N;INDF;MASC+FEM;SG
accidentes	uheld	accidente	uheld	N	N;INDF;NEUT;SG
misericordioso	nådige	misericordioso	nådig	ADJ	ADJ;DEF;SG
misericordioso	nådig	misericordioso	nådig	ADJ	ADJ;INDF;MASC+FEM;SG
misericordioso	barmhjertige	misericordioso	barmhjertig	ADJ	ADJ;PL
misericordioso	barmhjertig	misericordioso	barmhjertig	ADJ	ADJ;INDF;MASC+FEM;SG
xesucristo	jesus	xesucristo	jesus	N	N;INDF;MASC+FEM;SG
xesucristo	kristus	xesucristo	kristus	N	N;INDF;MASC+FEM;SG
tradicións	traditioner	tradición	tradition	N	N;INDF;MASC+FEM;PL
tradicións	traditionerne	tradición	tradition	N	N;DEF;MASC+FEM;PL
tradicións	traditioner	tradición	tradition	N	N;INDF;MASC+FEM;PL
tradicións	tradition	tradición	tradition	N	N;INDF;MASC+FEM;SG
tradicións	traditionen	tradición	tradition	N	N;DEF;MASC+FEM;SG
alcohol	alkohol	alcohol	alkohol	N	N;INDF;MASC+FEM;SG
alivio	lindring	alivio	lindring	N	N;INDF;MASC+FEM;SG
alivio	relief	alivio	relief	N	N;INDF;MASC+FEM;SG
alivio	lettelse	alivio	lettelse	N	N;INDF;MASC+FEM;SG
insectos	insekter	insecto	insekt	N	N;INDF;NEUT;PL
túnel	tunnel	túnel	tunnel	N	N;INDF;MASC+FEM;SG
túnel	tunnellen	túnel	tunnel	N	N;DEF;MASC+FEM;SG
túnel	tunnelen	túnel	tunnel	N	N;DEF;MASC+FEM;SG
duelo	duel	duelo	duel	N	N;INDF;MASC+FEM;SG
mares	søs	mar	søs	N	N;INDF;MASC+FEM;SG
mares	hav	mar	hav	N	N;INDF;NEUT;SG
mares	havet	mar	hav	N	N;DEF;NEUT;SG
vivas	levende	vivo	levende	ADJ	ADJ
artística	retning	artístico	retning	N	N;INDF;MASC+FEM;SG
artística	retningen	artístico	retning	N	N;DEF;MASC+FEM;SG
marxe	værelse	marxe	værelse	N	N;INDF;NEUT;SG
marxe	stue	marxe	stue	N	N;INDF;MASC+FEM;SG
marxe	værelset	marxe	værelse	N	N;DEF;NEUT;SG
marxe	rum	marxe	rum	N	N;INDF;NEUT;SG
resolución	opløsning	resolución	opløsning	N	N;INDF;MASC+FEM;SG
resolución	resolution	resolución	resolution	N	N;INDF;MASC+FEM;SG
resolución	beslutning	resolución	beslutning	N	N;INDF;MASC+FEM;SG
ensinou	lærte	ensinar	lære	V	V;IND;PST;FIN;ACT
ensinou	lært	ensinar	lære	V	V;INDF;SG;PST;V.PTCP
ensinou	undervist	ensinar	undervist	V	V;INDF;SG;PST;V.PTCP
feixe	bunke	feixe	bunke	N	N;INDF;MASC+FEM;SG
feixe	bunken	feixe	bunk	N	N;DEF;MASC+FEM;SG
feixe	luv	feixe	luv	N	N;INDF;NEUT;SG
feixe	masse	feixe	masse	N	N;INDF;MASC+FEM;SG
feixe	lodtrækning	feixe	lodtrækning	N	N;INDF;MASC+FEM;SG
rexistros	plader	rexistro	plade	N	N;INDF;MASC+FEM;PL
rexistros	records	rexistro	records	N	N;INDF;NEUT;SG
rexistros	registreringer	rexistro	registrering	N	N;INDF;MASC+FEM;PL
rexistros	fortegnelser	rexistro	fortegnelse	N	N;INDF;MASC+FEM;PL
rexistros	optegnelser	rexistro	optegnelse	N	N;INDF;MASC+FEM;PL
focas	segl	foca	segl	N	N;INDF;NEUT;SG
focas	forsegling	foca	forsegling	N	N;INDF;MASC+FEM;SG
focas	sæler	foca	sæle	N	N;INDF;MASC+FEM;PL
globo	ballonen	globo	ballon	N	N;DEF;MASC+FEM;SG
globo	ballon	globo	ballon	N	N;INDF;MASC+FEM;SG
choraba	græd	chorar	græde	V	V;IND;PST;FIN;ACT
choraba	græder	chorar	græde	V	V;IND;PRS;FIN;ACT
choraba	tuder	chorar	tud	V	V;IND;PRS;FIN;ACT
choraba	græd	chorar	græde	V	V;IND;PST;FIN;ACT
choraba	grædt	chorar	græde	V	V;INDF;SG;PST;V.PTCP
continuou	fortsatte	continuar	fortsætte	V	V;PST;V.PTCP
continuou	fortsættes	continuar	fortsætte	V	V;IND;PRS;FIN;PASS
elefante	elefanten	elefante	elefant	N	N;DEF;MASC+FEM;SG
elefante	elefant	elefante	elefant	N	N;INDF;MASC+FEM;SG
elefante	elefanter	elefante	elefant	N	N;INDF;MASC+FEM;PL
elefante	elefanter	elefante	elefant	N	N;INDF;MASC+FEM;PL
golf	golf	golf	golf	N	N;INDF;MASC+FEM;SG
sétimo	syvende	sétimo	syvende	ADJ	ADJ
creceu	vokset	crecer	vokse	V	V;INDF;SG;PST;V.PTCP
creceu	voksede	crecer	vokse	V	V;IND;PST;FIN;ACT
venden	sælge	vender	sælge	V	V;NFIN;ACT
venden	sælger	vender	sælge	V	V;IND;PRS;FIN;ACT
empresarios	forretningsfolk	empresario	forretningsfolk	N	N;INDF;NEUT;PL
empresarios	forretningsmænd	empresario	forretningsmand	N	N;INDF;MASC+FEM;PL
empresarios	erhvervsfolk	empresario	erhvervsfolk	N	N;INDF;NEUT;PL
camas	senge	cama	senge	N	N;INDF;NEUT;PL
atopara	havde	atopar	have	V	V;IND;PST;FIN;ACT
atopara	haft	atopar	have	V	V;INDF;SG;PST;V.PTCP
atopara	mødte	atopar	møde	V	V;IND;PST;FIN;ACT
atopara	mødt	atopar	møde	V	V;INDF;SG;PST;V.PTCP
atopara	mødtes	atopar	mødes	V	V;IND;PST;FIN;ACT
atopara	opfyldt	atopar	opfylde	V	V;INDF;SG;PST;V.PTCP
bonecas	dukkerne	boneca	dukke	N	N;DEF;MASC+FEM;PL
evento	hændelse	evento	hændelse	N	N;INDF;MASC+FEM;SG
evento	begivenheden	evento	begivenhed	N	N;DEF;MASC+FEM;SG
evento	event	evento	event	N	N;INDF;MASC+FEM;SG
evento	begivenhed	evento	begivenhed	N	N;INDF;MASC+FEM;SG
festival	festival	festival	festival	N	N;INDF;MASC+FEM;SG
determinación	beslutsomhed	determinación	beslutsomhed	N	N;INDF;MASC+FEM;SG
determinación	bestemmelse	determinación	bestemmelse	N	N;INDF;MASC+FEM;SG
determinación	fastlæggelse	determinación	fastlæggelse	N	N;INDF;MASC+FEM;SG
chamaron	ringede	chamar	ringe	V	V;IND;PST;FIN;ACT
chamaron	kaldt	chamar	kalde	V	V;INDF;SG;PST;V.PTCP
chamaron	ringet	chamar	ringe	V	V;INDF;SG;PST;V.PTCP
chamaron	kaldet	chamar	kalde	V	V;INDF;SG;PST;V.PTCP
chamaron	ringede	chamar	ringe	V	V;IND;PST;FIN;ACT
chamaron	kaldte	chamar	kalde	V	V;IND;PST;FIN;ACT
brasil	brasilien	brasil	brasilie	N	N;DEF;MASC+FEM;SG
brasil	brasiliens	brasil	brasilie	N	N;GEN;DEF;MASC+FEM;SG
afeita	brugte	afeitar	bruge	V	V;IND;PST;FIN;ACT
afeita	anvendt	afeitar	anvende	V	V;INDF;SG;PST;V.PTCP
afeita	brugt	afeitar	bruge	V	V;INDF;SG;PST;V.PTCP
afeita	udnyttet	afeitar	udnytte	V	V;INDF;SG;PST;V.PTCP
ilusións	illusioner	ilusión	illusion	N	N;INDF;MASC+FEM;PL
tiran	smider	ter	smide	V	V;IND;PRS;FIN;ACT
tiran	kaste	ter	kaste	V	V;NFIN;ACT
tiran	smide	ter	smide	V	V;NFIN;ACT
tiran	smid	ter	smid	V	V;IMP
separar	adskilt	separar	adskille	V	V;INDF;SG;PST;V.PTCP
pito	kylling	pito	kylling	N	N;INDF;MASC+FEM;SG
pito	cigaret	pito	cigar	N	N;INDF;MASC+FEM;SG
censura	censur	censura	censur	N	N;INDF;MASC+FEM;SG
crianzas	børn	crianza	barn	N	N;INDF;NEUT;PL
crianzas	børns	crianza	barn	N	N;GEN;INDF;NEUT;PL
montes	bjergene	monte	bjerg	N	N;DEF;NEUT;PL
montes	bjerge	monte	bjerg	N	N;INDF;NEUT;PL
chamados	kaldt	chamar	kalde	V	V;INDF;SG;PST;V.PTCP
chamados	ringet	chamar	ringe	V	V;INDF;SG;PST;V.PTCP
chamados	kaldet	chamar	kalde	V	V;INDF;SG;PST;V.PTCP
chamados	ringede	chamar	ringe	V	V;IND;PST;FIN;ACT
chamados	kaldte	chamar	kalde	V	V;IND;PST;FIN;ACT
cualificación	bedømmelse	cualificación	bedømmelse	N	N;INDF;MASC+FEM;SG
cualificación	kreditvurdering	cualificación	kreditvurdering	N	N;INDF;MASC+FEM;SG
cualificación	rating	cualificación	rating	N	N;INDF;MASC+FEM;SG
insultar	fornærme	insultar	fornærme	V	V;NFIN;ACT
insultar	fornærmer	insultar	fornærmer	V	V;IND;PRS;FIN;ACT
insultar	fornærmende	insultar	fornærme	V	V;PRS;V.PTCP
insultar	krænkende	insultar	krænkende	V	V;PRS;V.PTCP
liberal	liberale	liberal	liberal	ADJ	ADJ;PL
liberal	liberalt	liberal	liberal	ADJ	ADJ;INDF;NEUT;SG
perdera	tabte	perderar	tabe	V	V;IND;PST;FIN;ACT
perdera	mistede	perderar	miste	V	V;IND;PST;FIN;ACT
perdera	tabt	perderar	tabe	V	V;INDF;SG;PST;V.PTCP
perdera	mistet	perderar	miste	V	V;INDF;SG;PST;V.PTCP
perdera	havde	perderar	have	V	V;IND;PST;FIN;ACT
perdera	haft	perderar	have	V	V;INDF;SG;PST;V.PTCP
escuros	dybe	escuro	dyb	ADJ	ADJ;PL
escuros	dyb	escuro	dyb	ADJ	ADJ;INDF;MASC+FEM;SG
escuros	mørkt	escuro	mørk	ADJ	ADJ;INDF;NEUT;SG
escuros	mørk	escuro	mørk	ADJ	ADJ;INDF;MASC+FEM;SG
internacionais	international	internacional	international	ADJ	ADJ;INDF;MASC+FEM;SG
