رده	třída	رده	třída	N;SG	N;NOM;FEM;SG;POS
محمد	muhammad	محمد	muhammad	N;SG	N;ANIM;NOM;MASC;SG;POS
محمد	mohamed	محمد	mohamed	N;SG	N;ANIM;NOM;MASC;SG;POS
محمد	mohamed	محمد	mohamed	N;SG	N;ANIM;NOM;MASC;SG;POS
بریتانیا	britannia	None	britannium	N;SG	N;NOM;FEM;SG;POS
شمالی	sever	شمالی	sever	N;SG	N;INAN;NOM;MASC;SG;POS
شمالی	karolíně	شمالی	karolín	N;SG	N;DAT;FEM;SG;POS
شمالی	karolína	شمالی	karolín	N;SG	N;NOM;FEM;SG;POS
آب	vodu	آب	voda	N;SG	N;ACC;FEM;SG;POS
آب	voda	آب	voda	N;SG	N;NOM;FEM;SG;POS
خورشیدگرفتگی	zatmění	خورشیدگرفتگی	zatmění	N;SG	N;NOM;NEUT;SG;POS
اطلاعات	informace	اطلاع	informace	N;PL	N;NOM;FEM;PL;POS
اطلاعات	informace	اطلاع	informace	N;PL	N;NOM;FEM;PL;POS
ایجاد	vytvoření	ایجاد	vytvoření	N;SG	N;NOM;NEUT;SG;POS
ایجاد	vytváření	ایجاد	vytváření	N;SG	N;NOM;NEUT;SG;POS
ایجاد	tvorba	ایجاد	tvorba	N;SG	N;NOM;FEM;SG;POS
ایجاد	vznik	ایجاد	vznik	N;SG	N;INAN;NOM;MASC;SG;POS
ایجاد	vytvoření	ایجاد	vytvoření	N;SG	N;NOM;NEUT;SG;POS
ایجاد	vytváření	ایجاد	vytváření	N;SG	N;NOM;NEUT;SG;POS
ایجاد	tvoření	ایجاد	tvoření	N;SG	N;NOM;NEUT;SG;POS
ایجاد	vytvoření	ایجاد	vytvoření	N;SG	N;NOM;NEUT;SG;POS
ایجاد	vytváření	ایجاد	vytváření	N;SG	N;NOM;NEUT;SG;POS
مالک	majitel	مالک	majitel	N;SG	N;ANIM;NOM;MASC;SG;POS
مالک	vlastník	مالک	vlastník	N;SG	N;ANIM;NOM;MASC;SG;POS
مالک	majitelka	مالک	majitelka	N;SG	N;NOM;FEM;SG;POS
مالک	malik	مالک	malik	N;SG	N;ANIM;NOM;MASC;SG;POS
امنیت	ochranka	امنیت	ochranka	N;SG	N;NOM;FEM;SG;POS
امنیت	jistota	امنیت	jistota	N;SG	N;NOM;FEM;SG;POS
امنیت	bezpečnost	امنیت	bezpečnost	N;SG	N;NOM;FEM;SG;POS
امنیت	zabezpečení	امنیت	zabezpečení	N;SG	N;NOM;NEUT;SG;POS
امنیت	bezpečnosti	امنیت	bezpečnost	N;SG	N;NOM;FEM;SG;POS
امنیت	bezpečnost	امنیت	bezpečnost	N;SG	N;NOM;FEM;SG;POS
امنیت	bezpečí	امنیت	bezpečí	N;SG	N;NOM;NEUT;SG;POS
نوع	druh	نوع	druh	N;SG	N;INAN;NOM;MASC;SG;POS
نوع	typu	نوع	typ	N;SG	N;INAN;GEN;MASC;SG;POS
نوع	typ	نوع	typ	N;SG	N;INAN;NOM;MASC;SG;POS
نوع	type	نوع	typ	N;SG	N;INAN;NOM;MASC;SG;POS
مردم	people	مردم	people	N;SG	N;MASC;SG;POS
دلیل	rozum	دلیل	rozum	N;SG	N;INAN;NOM;MASC;SG;POS
دلیل	důvod	دلیل	důvod	N;SG	N;INAN;NOM;MASC;SG;POS
دلیل	příčina	دلیل	příčina	N;SG	N;NOM;FEM;SG;POS
روستای	village	روستا	villaga	N;SG	N;INAN;NOM;MASC;SG;POS
روستای	vesnice	روستا	vesnice	N;SG	N;NOM;FEM;SG;POS
مربوط	relevantní	مربوط	relevantní	ADJ	ADJ;NOM;MASC;SG;POS
مربوط	související	مربوط	související	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
بار	zatížení	بار	zatížení	N;SG	N;NOM;NEUT;SG;POS
بار	baru	بار	bar	N;SG	N;INAN;GEN;MASC;SG;POS
بار	bar	بار	bar	N;SG	N;INAN;NOM;MASC;SG;POS
دریا	moře	دریا	moře	N;SG	N;NOM;NEUT;SG;POS
شما	vy	شما	ty	PRO;PL;2	PRO;NOM;PL;2
تولید	výroba	تولید	výroba	N;SG	N;NOM;FEM;SG;POS
تولید	produkce	تولید	produkce	N;SG	N;NOM;FEM;SG;POS
تولید	výroby	تولید	výroba	N;SG	N;NOM;FEM;SG;POS
تولید	výroba	تولید	výroba	N;SG	N;NOM;FEM;SG;POS
تپه	kopec	تپه	kopec	N;SG	N;INAN;NOM;MASC;SG;POS
تنها	jedině	تنها	jedině	ADV	ADV;POS
تنها	pouze	تنها	pouze	ADV	ADV
شرقی	východ	شرقی	východ	N;SG	N;INAN;NOM;MASC;SG;POS
یونسکو	unesco	یونسکو	unésco	N;SG	N;NOM;MASC;SG;POS
میان	mezi	میان	mezi	ADP	ADP;ACC
جهان	svět	جهان	svět	N;SG	N;INAN;NOM;MASC;SG;POS
جام	hrnek	جام	hrnek	N;SG	N;INAN;NOM;MASC;SG;POS
جام	cup	جام	cup	N;SG	N;INAN;NOM;MASC;SG;POS
جام	pohár	جام	pohár	N;SG	N;INAN;NOM;MASC;SG;POS
جام	kelímek	جام	kelímek	N;SG	N;INAN;NOM;MASC;SG;POS
جام	šálek	جام	šálek	N;SG	N;INAN;NOM;MASC;SG;POS
ارتفاع	výška	ارتفاع	výška	N;SG	N;NOM;FEM;SG;POS
ارتفاع	výška	ارتفاع	výška	N;SG	N;NOM;FEM;SG;POS
ارتفاع	výšku	ارتفاع	výška	N;SG	N;ACC;FEM;SG;POS
کد	kód	کرد#کن	kód	N;SG	N;INAN;NOM;MASC;SG;POS
کشف	nález	کشف	nález	N;SG	N;INAN;NOM;MASC;SG;POS
کشف	objevování	کشف	objevování	N;SG	N;NOM;NEUT;SG;POS
کشف	objev	کشف	objev	N;SG	N;INAN;NOM;MASC;SG;POS
نشان	odznak	نشان	odznak	N;SG	N;INAN;NOM;MASC;SG;POS
حذف	odebírání	حذف	odebírání	N;SG	N;NOM;NEUT;SG;POS
حذف	mazání	حذف	mazání	N;SG	N;NOM;NEUT;SG;POS
حذف	smazat	حذف	smazat	N;SG	N;ACC;FEM;SG;POS
تلویزیونی	televizní	تلویزیونی	televizní	ADJ	ADJ;NOM;MASC;SG;POS
غربی	západní	غربی	západní	ADJ	ADJ;NOM;MASC;SG;POS
غربی	západní	غربی	západní	ADJ	ADJ;NOM;MASC;SG;POS
دوران	období	دوره	období	N;SG	N;NOM;NEUT;SG;POS
دوران	éry	دوره	éra	N;SG	N;NOM;FEM;SG;POS
دوران	éra	دوره	éra	N;SG	N;NOM;FEM;SG;POS
شامل	zahrnut	شامل	zahrnutý	ADJ	ADJ;MASC;SG;POS;V.PTCP;PASS
شامل	zahrnuty	شامل	zahrnutý	ADJ	ADJ;INAN;PL;POS;V.PTCP;PASS
شامل	zahrnuto	شامل	zahrnutý	ADJ	ADJ;NEUT;SG;POS;V.PTCP;PASS
شامل	zahrnuté	شامل	zahrnutý	ADJ	ADJ;NOM;NEUT;SG;POS
شدن	získání	شدن	získání	N;SG	N;NOM;NEUT;SG;POS
بهترین	nejlepší	به	dobrý	ADJ;RL	ADJ;NOM;RL;MASC;SG;POS
بهترین	nejlepsi	به	lepsi	ADJ;RL	ADJ;NOM;RL;MASC;SG;POS
دولت	stát	دولت	stát	N;SG	N;INAN;NOM;MASC;SG;POS
دولت	vládou	دولت	vláda	N;SG	N;INS;FEM;SG;POS
دولت	vláda	دولت	vláda	N;SG	N;NOM;FEM;SG;POS
صفحه	strana	صفحه	strana	N;SG	N;NOM;FEM;SG;POS
صفحه	stránka	صفحه	stránka	N;SG	N;NOM;FEM;SG;POS
صفحه	stránku	صفحه	stránka	N;SG	N;ACC;FEM;SG;POS
مجلس	parlament	مجلس	parlament	N;SG	N;INAN;NOM;MASC;SG;POS
مجلس	parlamentu	مجلس	parlament	N;SG	N;INAN;DAT;MASC;SG;POS
مجلس	montáž	مجلس	montáž	N;SG	N;NOM;FEM;SG;POS
مجلس	sestava	مجلس	sestava	N;SG	N;NOM;FEM;SG;POS
مجلس	shromáždění	مجلس	shromáždění	N;SG	N;NOM;NEUT;SG;POS
تحت	pod	تحت	pod	ADP	ADP;ACC
آغاز	start	آغاز	start	N;SG	N;INAN;NOM;MASC;SG;POS
آغاز	začátek	آغاز	začátek	N;SG	N;INAN;NOM;MASC;SG;POS
آغاز	počátek	آغاز	počátek	N;SG	N;INAN;NOM;MASC;SG;POS
آغاز	začátek	آغاز	začátek	N;SG	N;INAN;NOM;MASC;SG;POS
ویکی	wiki	ویکی	wiki	N;SG	N;NOM;FEM;SG;POS
ویکی	vicky	ویکی	vicky	N;SG	N;NOM;FEM;SG;POS
راه	stezka	راه	stezka	N;SG	N;NOM;FEM;SG;POS
راه	cesta	راه	cesta	N;SG	N;NOM;FEM;SG;POS
راه	způsob	راه	způsob	N;SG	N;INAN;NOM;MASC;SG;POS
کشتی	lodí	کشتی	loď	N;SG	N;INS;FEM;SG;POS
کشتی	lodi	کشتی	loď	N;SG	N;DAT;FEM;SG;POS
کشتی	loď	کشتی	loď	N;SG	N;NOM;FEM;SG;POS
کشتی	lodi	کشتی	loď	N;SG	N;DAT;FEM;SG;POS
کشتی	loď	کشتی	loď	N;SG	N;NOM;FEM;SG;POS
کشتی	člun	کشتی	člun	N;SG	N;INAN;NOM;MASC;SG;POS
بودند	byli	بود	být	V;PL;3;PST	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
بودند	byly	بود	být	V;PL;3;PST	V;INAN;PL;POS;PST;V.PTCP;ACT
الگو	vzor	الگو	vzor	N;SG	N;INAN;NOM;MASC;SG;POS
الگو	vzorec	الگو	vzorec	N;SG	N;INAN;NOM;MASC;SG;POS
توجه	pozor	توجه	pozor	N;SG	N;INAN;NOM;MASC;SG;POS
توجه	pozornost	توجه	pozornost	N;SG	N;NOM;FEM;SG;POS
کوچک	malé	کوچک	malý	ADJ	ADJ;NOM;MASC;PL;POS
کوچک	malý	کوچک	malý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
کوچک	malá	کوچک	malý	ADJ	ADJ;NOM;FEM;SG;POS
کوچک	malý	کوچک	malý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
کوچک	malá	کوچک	malý	ADJ	ADJ;NOM;FEM;SG;POS
کوچک	nezletilý	کوچک	zletilý	ADJ	ADJ;ANIM;NOM;MASC;SG;NEG
رسمی	oficiální	رسمی	oficiální	ADJ	ADJ;NOM;MASC;SG;POS
رسمی	úřední	رسمی	úřední	ADJ	ADJ;NOM;MASC;SG;POS
رسمی	formální	رسمی	formální	ADJ	ADJ;NOM;MASC;SG;POS
اسلام	islám	اسلام	islám	N;SG	N;INAN;NOM;MASC;SG;POS
سپتامبر	září	سپتامبر	září	N;SG	N;NOM;NEUT;SG;POS
پرونده	případě	پرونده	případ	N;SG	N;INAN;DAT;MASC;SG;POS
پرونده	pouzdro	پرونده	pouzdro	N;SG	N;NOM;NEUT;SG;POS
پرونده	případ	پرونده	případ	N;SG	N;INAN;NOM;MASC;SG;POS
پرونده	spis	پرونده	spis	N;SG	N;INAN;NOM;MASC;SG;POS
پرونده	soubor	پرونده	soubor	N;SG	N;INAN;NOM;MASC;SG;POS
ماه	měsíc	ماه	měsíc	N;SG	N;INAN;NOM;MASC;SG;POS
ماه	měsíc	ماه	měsíc	N;SG	N;INAN;NOM;MASC;SG;POS
اوت	srpen	اوت	srpen	N;SG	N;INAN;NOM;MASC;SG;POS
اوت	srpna	اوت	srpen	N;SG	N;INAN;GEN;MASC;SG;POS
اوت	srpen	اوت	srpen	N;SG	N;INAN;NOM;MASC;SG;POS
تابستانی	léto	تابستانی	léto	N;SG	N;NOM;NEUT;SG;POS
چون	protože	چون	protože	CONJ	CONJ
چون	když	چون	když	CONJ	CONJ
آوریل	duben	None	duben	N;SG	N;INAN;NOM;MASC;SG;POS
آوریل	duben	None	duben	N;SG	N;INAN;NOM;MASC;SG;POS
آوریل	dubna	None	duben	N;SG	N;INAN;GEN;MASC;SG;POS
تغییر	změna	تغییر	změna	N;SG	N;NOM;FEM;SG;POS
مجموعه	sběr	مجموعه	sběr	N;SG	N;INAN;NOM;MASC;SG;POS
مجموعه	kolekce	مجموعه	kolekce	N;SG	N;NOM;FEM;SG;POS
مجموعه	sbírka	مجموعه	sbírka	N;SG	N;NOM;FEM;SG;POS
مجموعه	shromažďování	مجموعه	shromažďování	N;SG	N;NOM;NEUT;SG;POS
سیاسی	politická	سیاسی	politický	ADJ	ADJ;NOM;FEM;SG;POS
سیاسی	politické	سیاسی	politický	ADJ	ADJ;NOM;MASC;SG;POS
سیاسی	politický	سیاسی	politický	ADJ	ADJ;INAN;NOM;MASC;SG;POS
شکل	tvar	شکل	tvar	N;SG	N;INAN;NOM;MASC;SG;POS
شکل	forma	شکل	forma	N;SG	N;NOM;FEM;SG;POS
شکل	formulář	شکل	formulář	N;SG	N;INAN;NOM;MASC;SG;POS
شکل	formě	شکل	forma	N;SG	N;DAT;FEM;SG;POS
شکل	postava	شکل	postava	N;SG	N;NOM;FEM;SG;POS
مارس	březen	مارس	březen	N;SG	N;INAN;NOM;MASC;SG;POS
مارس	března	مارس	březen	N;SG	N;INAN;GEN;MASC;SG;POS
مارس	pochod	مارس	pochod	N;SG	N;INAN;NOM;MASC;SG;POS
مارس	marsu	مارس	marsu	N;SG	N;INAN;NOM;MASC;SG;POS
مارس	mars	مارس	mars	N;SG	N;INAN;NOM;MASC;SG;POS
درخواست	požadavek	درخواست	požadavek	N;SG	N;INAN;NOM;MASC;SG;POS
درخواست	žádost	درخواست	žádost	N;SG	N;NOM;FEM;SG;POS
کیلومتر	kilometr	کیلومتر	kilometr	N;SG	N;INAN;NOM;MASC;SG;POS
کیلومتر	kilometr	کیلومتر	kilometr	N;SG	N;INAN;NOM;MASC;SG;POS
جمله	věta	جمله	věta	N;SG	N;NOM;FEM;SG;POS
جمله	trest	جمله	trest	N;SG	N;INAN;NOM;MASC;SG;POS
جمله	rozsudek	جمله	rozsudek	N;SG	N;INAN;NOM;MASC;SG;POS
گردشگری	turistika	گردشگری	turistika	N;SG	N;NOM;FEM;SG;POS
گردشگری	ruchu	گردشگری	ruch	N;SG	N;INAN;GEN;MASC;SG;POS
گردشگری	turista	گردشگری	turista	N;SG	N;ANIM;NOM;MASC;SG;POS
شهری	město	شهر	město	N;SG	N;NOM;NEUT;SG;POS
ممکن	možné	ممکن	možný	ADJ	ADJ;NOM;NEUT;SG;POS
ممکن	možný	ممکن	možný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
لیگ	liga	لیگ	liga	N;SG	N;NOM;FEM;SG;POS
لیگ	lize	لیگ	liga	N;SG	N;DAT;FEM;SG;POS
لیگ	ligy	لیگ	liga	N;SG	N;NOM;FEM;SG;POS
منابع	zdroje	منبع	zdroj	N;PL	N;INAN;NOM;MASC;PL;POS
منابع	zdrojů	منبع	zdroj	N;PL	N;INAN;GEN;MASC;PL;POS
منابع	zdroje	منبع	zdroj	N;PL	N;INAN;NOM;MASC;PL;POS
منابع	prostředky	منبع	prostředek	N;PL	N;INAN;NOM;MASC;PL;POS
نخستین	první	نخستین	první	ADJ;RL	ADJ;NOM;MASC;SG
شاه	král	شاه	král	N;SG	N;ANIM;NOM;MASC;SG;POS
شاه	krále	شاه	král	N;SG	N;ANIM;ACC;MASC;SG;POS
شاه	králi	شاه	král	N;SG	N;ANIM;DAT;MASC;SG;POS
جنوب	jih	جنوب	jih	N;SG	N;INAN;NOM;MASC;SG;POS
طور	mount	طور	mount	N;SG	N;INAN;NOM;MASC;SG;POS
تشکیل	formace	تشکیل	formace	N;SG	N;NOM;FEM;SG;POS
تشکیل	tvorba	تشکیل	tvorba	N;SG	N;NOM;FEM;SG;POS
تشکیل	sestava	تشکیل	sestava	N;SG	N;NOM;FEM;SG;POS
فوت	noha	فوت	noha	N;SG	N;NOM;FEM;SG;POS
فوت	nohu	فوت	noha	N;SG	N;ACC;FEM;SG;POS
فوت	foote	فوت	foote	N;SG	N;INAN;NOM;MASC;SG;POS
اکتبر	říjen	اکتبر	říjen	N;SG	N;INAN;NOM;MASC;SG;POS
اکتبر	října	اکتبر	říjen	N;SG	N;INAN;GEN;MASC;SG;POS
ژوئن	červen	None	červen	N;SG	N;INAN;NOM;MASC;SG;POS
ژوئن	června	None	červen	N;SG	N;INAN;GEN;MASC;SG;POS
امکان	možnost	امکان	možnost	N;SG	N;NOM;FEM;SG;POS
نویسندگان	autory	نویسنده	autor	N;PL	N;ANIM;ACC;MASC;PL;POS
نویسندگان	autoři	نویسنده	autor	N;PL	N;ANIM;NOM;MASC;PL;POS
نویسندگان	autorů	نویسنده	autor	N;PL	N;ANIM;GEN;MASC;PL;POS
سر	head	سر	haad	N;SG	N;INAN;NOM;MASC;SG;POS
سر	hlavu	سر	hlava	N;SG	N;ACC;FEM;SG;POS
سر	hlavička	سر	hlavička	N;SG	N;NOM;FEM;SG;POS
سر	hlava	سر	hlava	N;SG	N;NOM;FEM;SG;POS
حزب	večírek	حزب	večírek	N;SG	N;INAN;NOM;MASC;SG;POS
حزب	strana	حزب	strana	N;SG	N;NOM;FEM;SG;POS
فرهنگ	kulturu	فرهنگ	kultura	N;SG	N;ACC;FEM;SG;POS
فرهنگ	kultura	فرهنگ	kultura	N;SG	N;NOM;FEM;SG;POS
فرهنگ	kultury	فرهنگ	kultura	N;SG	N;NOM;FEM;SG;POS
برندگان	vítězové	برنده	vítěz	N;PL	N;ANIM;NOM;MASC;PL;POS
برندگان	vítězů	برنده	vítěz	N;PL	N;ANIM;GEN;MASC;PL;POS
دیگری	další	دیگر	další	ADJ	ADJ;NOM;MASC;SG;POS
بدون	bez	بدون	bez	ADP	ADP;GEN
خانه	sněmovna	خانه	sněmovna	N;SG	N;NOM;FEM;SG;POS
خانه	domeček	خانه	domeček	N;SG	N;INAN;NOM;MASC;SG;POS
خانه	dům	خانه	dům	N;SG	N;INAN;NOM;MASC;SG;POS
خانه	domov	خانه	domov	N;SG	N;INAN;NOM;MASC;SG;POS
دسامبر	prosince	دسامبر	prosinec	N;SG	N;INAN;GEN;MASC;SG;POS
دسامبر	prosinec	دسامبر	prosinec	N;SG	N;INAN;NOM;MASC;SG;POS
دسامبر	prosinci	دسامبر	prosinec	N;SG	N;INAN;DAT;MASC;SG;POS
موارد	položky	مورد	položka	N;PL	N;NOM;FEM;PL;POS
موارد	předměty	مورد	předmět	N;PL	N;INAN;NOM;MASC;PL;POS
موارد	položek	مورد	položka	N;PL	N;GEN;FEM;PL;POS
موارد	bedny	مورد	bedna	N;PL	N;NOM;FEM;PL;POS
موارد	případech	مورد	případ	N;PL	N;INAN;GEN;MASC;PL;POS
موارد	pouzdra	مورد	pouzdro	N;PL	N;NOM;NEUT;PL;POS
موارد	případy	مورد	případ	N;PL	N;INAN;NOM;MASC;PL;POS
آلبوم	album	آلبوم	album	N;SG	N;NOM;NEUT;SG;POS
آزاد	volná	آزاد	volný	ADJ	ADJ;NOM;FEM;SG;POS
آزاد	volné	آزاد	volný	ADJ	ADJ;NOM;NEUT;SG;POS
آزاد	volný	آزاد	volný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
آزاد	free	آزاد	free	ADJ	ADJ;POS
چاپ	tisk	چاپ	tisk	N;SG	N;INAN;NOM;MASC;SG;POS
چاپ	otisk	چاپ	otisk	N;SG	N;INAN;NOM;MASC;SG;POS
چاپ	tisk	چاپ	tisk	N;SG	N;INAN;NOM;MASC;SG;POS
علمی	věda	علمی	věda	N;SG	N;NOM;FEM;SG;POS
نوامبر	listopadu	نوامبر	listopad	N;SG	N;INAN;GEN;MASC;SG;POS
نوامبر	listopad	نوامبر	listopad	N;SG	N;INAN;NOM;MASC;SG;POS
نوامبر	listopad	نوامبر	listopad	N;SG	N;INAN;NOM;MASC;SG;POS
شمال	sever	شمال	sever	N;SG	N;INAN;NOM;MASC;SG;POS
پایان	konec	پایان	konec	N;SG	N;INAN;NOM;MASC;SG;POS
پایان	ukončení	پایان	ukončení	N;SG	N;NOM;NEUT;SG;POS
علوم	vědy	علم	věda	N;PL	N;NOM;FEM;PL;POS
علوم	vědy	علم	věda	N;PL	N;NOM;FEM;PL;POS
علوم	věd	علم	věda	N;PL	N;GEN;FEM;PL;POS
جان	honza	جان	honza	N;SG	N;ANIM;NOM;MASC;SG;POS
سید	sida	سید	sida	N;SG	N;NOM;FEM;SG;POS
سید	side	سید	sít	N;SG	N;NOM;MASC;SG;POS
کالیفرنیا	californie	None	californie	N;SG	N;NOM;FEM;SG;POS
قرن	století	قرن	století	N;SG	N;NOM;NEUT;SG;POS
بازیگر	herečka	بازیگر	herečka	N;SG	N;NOM;FEM;SG;POS
بازیگر	herec	بازیگر	herec	N;SG	N;ANIM;NOM;MASC;SG;POS
گونه	tvář	گونه	tvář	N;SG	N;NOM;FEM;SG;POS
گونه	druh	گونه	druh	N;SG	N;INAN;NOM;MASC;SG;POS
اسپانیا	španělština	اسپانیا	španělština	N;SG	N;NOM;FEM;SG;POS
زمین	zemi	زمین	země	N;SG	N;ACC;FEM;SG;POS
زمین	země	زمین	země	N;SG	N;NOM;FEM;SG;POS
زمین	zem	زمین	země	N;SG	N;ACC;FEM;SG;POS
رئیس	šéfe	رئیس	šéf	N;SG	N;NOM;MASC;SG;POS
رئیس	šéf	رئیس	šéf	N;SG	N;ANIM;NOM;MASC;SG;POS
سبک	světle	سبک	světlo	N;SG	N;NOM;NEUT;SG;POS
سبک	světlo	سبک	světlo	N;SG	N;NOM;NEUT;SG;POS
سبک	styl	سبک	styl	N;SG	N;INAN;NOM;MASC;SG;POS
سبک	stylu	سبک	styl	N;SG	N;INAN;GEN;MASC;SG;POS
جدید	nový	جدید	nový	ADJ	ADJ;INAN;NOM;MASC;SG;POS
جدید	nové	جدید	nový	ADJ	ADJ;NOM;MASC;PL;POS
جدید	nová	جدید	nový	ADJ	ADJ;NOM;FEM;SG;POS
تصویر	obrázek	تصویر	obrázek	N;SG	N;INAN;NOM;MASC;SG;POS
تصویر	image	تصویر	image	N;SG	N;FEM;POS
تصویر	obraz	تصویر	obraz	N;SG	N;INAN;NOM;MASC;SG;POS
حضور	účast	حضور	účast	N;SG	N;NOM;FEM;SG;POS
حضور	přítomnosti	حضور	přítomnost	N;SG	N;GEN;FEM;SG;POS
حضور	přítomnost	حضور	přítomnost	N;SG	N;NOM;FEM;SG;POS
عضو	členka	عضو	členka	N;SG	N;NOM;FEM;SG;POS
عضو	člena	عضو	člen	N;SG	N;ANIM;ACC;MASC;SG;POS
عضو	poslanec	عضو	poslanec	N;SG	N;ANIM;NOM;MASC;SG;POS
عضو	člen	عضو	člen	N;SG	N;ANIM;NOM;MASC;SG;POS
عضو	darování	عضو	darování	N;SG	N;NOM;NEUT;SG;POS
عضو	dárcovství	عضو	dárcovství	N;SG	N;NOM;NEUT;SG;POS
عضو	příspěvek	عضو	příspěvek	N;SG	N;INAN;NOM;MASC;SG;POS
عضو	dar	عضو	dar	N;SG	N;INAN;NOM;MASC;SG;POS
میراث	odkaz	میراث	odkaz	N;SG	N;INAN;NOM;MASC;SG;POS
میراث	dědictví	میراث	dědictví	N;SG	N;NOM;NEUT;SG;POS
زنان	ženy	زن	žena	N;PL	N;NOM;FEM;PL;POS
نظامی	armáda	نظام	armáda	N;SG	N;NOM;FEM;SG;POS
جای	místo	جا	místo	N;SG	N;NOM;NEUT;SG;POS
جای	misto	جا	misto	N;SG	N;NOM;MASC;SG;POS
چین	bradu	چین	brád	N;SG	N;ACC;FEM;SG;POS
چین	brada	چین	brada	N;SG	N;NOM;FEM;SG;POS
سیستم	systém	سیستم	systém	N;SG	N;INAN;NOM;MASC;SG;POS
سیستم	system	سیستم	system	N;SG	N;INAN;NOM;MASC;SG;POS
سیستم	systému	سیستم	systém	N;SG	N;INAN;GEN;MASC;SG;POS
ظاهر	zdání	ظاهر	zdání	N;SG	N;NOM;NEUT;SG;POS
ظاهر	vzhled	ظاهر	vzhled	N;SG	N;INAN;NOM;MASC;SG;POS
ادامه	pokračování	ادامه	pokračování	N;SG	N;NOM;NEUT;SG;POS
درجه	stupeň	درجه	stupeň	N;SG	N;INAN;NOM;MASC;SG;POS
درجه	hodnost	درجه	hodnost	N;SG	N;NOM;FEM;SG;POS
درجه	stupeň	درجه	stupeň	N;SG	N;INAN;NOM;MASC;SG;POS
انتخاب	volba	انتخاب	volba	N;SG	N;NOM;FEM;SG;POS
انتخاب	výběr	انتخاب	výběr	N;SG	N;INAN;NOM;MASC;SG;POS
موجود	dostupný	موجود	dostupný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
موجود	dostupná	موجود	dostupný	ADJ	ADJ;NOM;FEM;SG;POS
موجود	dostupné	موجود	dostupný	ADJ	ADJ;NOM;MASC;PL;POS
موجود	existující	موجود	existující	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
موجود	stávající	موجود	stávající	ADJ	ADJ;NOM;MASC;SG;POS
دستی	návod	دست	návod	N;SG	N;INAN;NOM;MASC;SG;POS
دستی	manuál	دست	manuál	N;SG	N;INAN;NOM;MASC;SG;POS
دستی	příručka	دست	příručka	N;SG	N;NOM;FEM;SG;POS
فقط	prostě	فقط	prostě	ADV	ADV;POS
اعلام	prohlášení	اعلام	prohlášení	N;SG	N;NOM;NEUT;SG;POS
اعلام	deklarace	اعلام	deklarace	N;SG	N;NOM;FEM;SG;POS
اعضای	členové	عضو	člen	N;PL	N;ANIM;NOM;MASC;PL;POS
اعضای	členy	عضو	člen	N;PL	N;ANIM;ACC;MASC;PL;POS
اعضای	poslanci	عضو	poslanec	N;PL	N;ANIM;NOM;MASC;PL;POS
اعضای	členů	عضو	člen	N;PL	N;ANIM;GEN;MASC;PL;POS
مسابقات	turnaje	مسابقه	turnaj	N;PL	N;INAN;NOM;MASC;PL;POS
تلفن	telefon	تلفن	telefon	N;SG	N;INAN;NOM;MASC;SG;POS
تلفن	telefon	تلفن	telefon	N;SG	N;INAN;NOM;MASC;SG;POS
داستان	story	داستان	story	N;SG	N;FEM;SG;POS
داستان	příběh	داستان	příběh	N;SG	N;INAN;NOM;MASC;SG;POS
سوم	třetí	سوم	třetí	ADJ	ADJ;NOM;MASC;SG
خط	čára	خط	čára	N;SG	N;NOM;FEM;SG;POS
خط	řádek	خط	řádek	N;SG	N;INAN;NOM;MASC;SG;POS
خط	linka	خط	linka	N;SG	N;NOM;FEM;SG;POS
خط	linie	خط	linie	N;SG	N;NOM;FEM;SG;POS
قانون	právo	قانون	právo	N;SG	N;NOM;NEUT;SG;POS
قانون	zákon	قانون	zákon	N;SG	N;INAN;NOM;MASC;SG;POS
قانون	pravidlo	قانون	pravidlo	N;SG	N;NOM;NEUT;SG;POS
علت	rozum	علت	rozum	N;SG	N;INAN;NOM;MASC;SG;POS
علت	důvod	علت	důvod	N;SG	N;INAN;NOM;MASC;SG;POS
علت	příčina	علت	příčina	N;SG	N;NOM;FEM;SG;POS
مهم	důležitý	مهم	důležitý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
مهم	důležitá	مهم	důležitý	ADJ	ADJ;NOM;FEM;SG;POS
مهم	důležité	مهم	důležitý	ADJ	ADJ;NOM;NEUT;SG;POS
مهم	důležití	مهم	důležitý	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
منبع	zdroj	منبع	zdroj	N;SG	N;INAN;NOM;MASC;SG;POS
منبع	zdroj	منبع	zdroj	N;SG	N;INAN;NOM;MASC;SG;POS
کمک	pomoc	کمک	pomoc	N;SG	N;NOM;FEM;SG;POS
حتی	dokonce	حتی	dokonce	ADV	ADV
نمایش	představení	نمایش	představení	N;SG	N;NOM;NEUT;SG;POS
نمایش	show	نمایش	show	N;SG	N;FEM;POS
