この	to	この	ta	DET	DET;NOM;NEUT;SG
トン	tono	トン	tona	N	N;ACC;FEM;SG
トン	tone	トン	tona	N	N;NOM;MASC;SG
トン	ton	トン	tona	N	N;NOM;MASC;SG
トン	tone	トン	tona	N	N;NOM;MASC;SG
勝利	zmagala	勝利	zmagati	V	V;PFV;FEM;SG;V.PTCP
勝利	zmagal	勝利	zmagati	V	V;PFV;MASC;SG;V.PTCP
デザイン	modeli	デザイン	model	N	N;NOM;MASC;PL
デザイン	zasnova	デザイン	zasnova	N	N;NOM;FEM;SG
デザイン	oblikovanje	デザイン	oblikovanje	N	N;NOM;NEUT;SG
デザイン	dizajn	デザイン	dizajno	N	N;NOM;MASC;SG
本社	poveljstvo	本社	poveljstvo	N	N;NOM;NEUT;SG
本社	štab	本社	štab	N	N;NOM;MASC;SG
本社	sedež	本社	sedež	N	N;NOM;MASC;SG
交通	promet	交通	promet	N	N;NOM;MASC;SG
交通	prevoz	交通	prevoz	N	N;NOM;MASC;SG
交通	prevozi	交通	prevoziti	N	N;NOM;MASC;PL
交通	prevoz	交通	prevoz	N	N;NOM;MASC;SG
交通	transport	交通	transport	N	N;NOM;MASC;SG
交通	promet	交通	promet	N	N;NOM;MASC;SG
組織	organizacijo	組織	organizacija	N	N;ACC;FEM;SG
組織	organizacija	組織	organizacija	N	N;NOM;FEM;SG
組織	organizacijo	組織	organizacija	N	N;ACC;FEM;SG
組織	organizacija	組織	organizacija	N	N;NOM;FEM;SG
構造	konstrukcije	構造	konstrukcija	N	N;NOM;FEM;PL
構造	strukture	構造	struktura	N	N;NOM;FEM;PL
構造	strukturo	構造	struktura	N	N;ACC;FEM;SG
構造	zgradba	構造	zgradba	N	N;NOM;FEM;SG
構造	struktura	構造	struktura	N	N;NOM;FEM;SG
構造	konstrukcija	構造	konstrukcija	N	N;NOM;FEM;SG
サービス	storitve	サービス	storitev	N	N;NOM;FEM;PL
サービス	storitve	サービス	storitev	N	N;NOM;FEM;PL
サービス	storitev	サービス	storitev	N	N;NOM;FEM;SG
サービス	servis	サービス	servis	N	N;NOM;MASC;SG
統合	utrditi	統合	utrditi	V	V;PFV;NFIN
統合	združi	統合	združiti	V	V;PFV;IND;SG;3;PRS;FIN
テーマ	teme	テーマ	tema	N	N;NOM;FEM;PL
テーマ	temo	テーマ	tema	N	N;ACC;FEM;SG
テーマ	tema	テーマ	tema	N	N;NOM;FEM;SG
面積	območje	面積	območje	N	N;NOM;NEUT;SG
面積	površina	面積	površina	N	N;NOM;FEM;SG
面積	področje	面積	področje	N	N;NOM;NEUT;SG
エンジン	motorja	エンジン	motor	N	N;NOM;MASC;SG
エンジン	motor	エンジン	motor	N	N;NOM;MASC;SG
エンジン	motorje	エンジン	motor	N	N;ACC;MASC;PL
エンジン	motorji	エンジン	motor	N	N;NOM;MASC;PL
日本語	japonci	日本語	japonec	N	N;NOM;MASC;PL
日本語	japonec	日本語	japonec	N	N;NOM;MASC;SG
契約	naročila	契約	naročiti	V	V;PFV;FEM;SG;V.PTCP
ライブ	live	ライブ	liva	N	N;NOM;FEM;SG
含む	vsebuje	含む	vsebovati	V	V;IPFV;IND;SG;3;PRS;FIN
含む	vključuje	含む	vključevati	V	V;IPFV;IND;SG;3;PRS;FIN
専門	strokovnost	専門	strokovnost	N	N;NOM;FEM;SG
機能	funkcija	機能	funkcija	N	N;NOM;FEM;SG
機能	funkcijo	機能	funkcija	N	N;ACC;FEM;SG
機能	lastnosti	機能	lastnost	N	N;NOM;FEM;PL
機能	značilnosti	機能	značilnost	N	N;NOM;FEM;PL
機能	lastnost	機能	lastnost	N	N;NOM;FEM;SG
機能	značilnost	機能	značilnost	N	N;NOM;FEM;SG
機能	funkcionalnost	機能	funkcionalnost	N	N;NOM;FEM;SG
身長	višina	身長	višina	N	N;NOM;FEM;SG
身長	višine	身長	višina	N	N;NOM;FEM;PL
所在	lokacij	所在	lokacija	N	N;GEN;FEM;PL
所在	lokacije	所在	lokacija	N	N;NOM;FEM;PL
所在	lokacija	所在	lokacija	N	N;NOM;FEM;SG
所在	lokacijo	所在	lokacija	N	N;ACC;FEM;SG
写真	photo	写真	phota	N	N;NOM;MASC;SG
写真	foto	写真	foto	N	N;NOM;MASC;SG
写真	fotografijo	写真	fotografija	N	N;ACC;FEM;SG
写真	fotografija	写真	fotografija	N	N;NOM;FEM;SG
写真	fotografiranje	写真	fotografiranje	N	N;NOM;NEUT;SG
写真	photography	写真	photography	N	N;NOM;MASC;SG
写真	fotografijo	写真	fotografija	N	N;ACC;FEM;SG
写真	fotografija	写真	fotografija	N	N;NOM;FEM;SG
写真	fotografijo	写真	fotografija	N	N;ACC;FEM;SG
写真	fotografija	写真	fotografija	N	N;NOM;FEM;SG
写真	sliko	写真	slika	N	N;ACC;FEM;SG
写真	slika	写真	slika	N	N;NOM;FEM;SG
書店	knjigarni	書店	knjigarna	N	N;NOM;FEM;SG
書店	knjigarno	書店	knjigarna	N	N;ACC;FEM;SG
高い	visoka	高い	visok	ADJ	ADJ;NOM;FEM;SG
高い	visoki	高い	visok	ADJ	ADJ;NOM;MASC;PL
高い	visok	高い	visok	ADJ	ADJ;NOM;INDF;MASC;SG
高い	visoka	高い	visok	ADJ	ADJ;NOM;FEM;SG
高い	drage	高い	drag	ADJ	ADJ;NOM;FEM;PL
高い	drag	高い	drag	ADJ	ADJ;NOM;INDF;MASC;SG
宇宙	vesolje	宇宙	vesolje	N	N;NOM;NEUT;SG
宇宙	vesolju	宇宙	vesolje	N	N;DAT;NEUT;SG
バー	bari	バー	bar	N	N;NOM;MASC;PL
バー	rešetke	バー	rešetek	N	N;ACC;MASC;PL
バー	bare	バー	bar	N	N;ACC;MASC;PL
バー	palice	バー	palica	N	N;NOM;FEM;PL
バー	bar	バー	bar	N	N;NOM;MASC;SG
部隊	čet	部隊	čet	N	N;NOM;MASC;SG
部隊	četa	部隊	ket	N	N;NOM;FEM;SG
公園	parkiraj	公園	parkiraj	N	N;NOM;MASC;SG
公園	park	公園	park	N	N;NOM;MASC;SG
公園	parke	公園	park	N	N;ACC;MASC;PL
公園	parki	公園	park	N	N;NOM;MASC;PL
公園	parkov	公園	park	N	N;GEN;MASC;PL
スポーツ	šport	スポーツ	šport	N	N;NOM;MASC;SG
スポーツ	sport	スポーツ	sport	N	N;NOM;MASC;SG
スポーツ	šport	スポーツ	šport	N	N;NOM;MASC;SG
脚本	scenarij	脚本	scenarij	N	N;NOM;MASC;SG
脚本	scenarij	脚本	scenarij	N	N;NOM;MASC;SG
脚本	skripta	脚本	skripta	N	N;NOM;FEM;SG
脚本	skript	脚本	skript	N	N;NOM;MASC;SG
目的	cilji	目的	cilj	N	N;NOM;MASC;PL
目的	namen	目的	namen	N	N;NOM;MASC;SG
目的	cilj	目的	cilj	N	N;NOM;MASC;SG
カード	kartice	カード	kartica	N	N;NOM;FEM;PL
カード	kartic	カード	kartica	N	N;GEN;FEM;PL
カード	karte	カード	karta	N	N;NOM;FEM;PL
カード	kartico	カード	kartica	N	N;ACC;FEM;SG
カード	kartica	カード	kartica	N	N;NOM;FEM;SG
カード	karta	カード	karta	N	N;NOM;FEM;SG
基本	osnove	基本	osnova	N	N;NOM;FEM;PL
基本	osnove	基本	osnova	N	N;NOM;FEM;PL
女優	igralke	女優	igralka	N	N;NOM;FEM;PL
女優	igralka	女優	igralka	N	N;NOM;FEM;SG
女優	igralke	女優	igralka	N	N;NOM;FEM;PL
不明	neznan	不明	neznan	ADJ	ADJ;NOM;INDF;MASC;SG
不明	neznani	不明	neznan	ADJ	ADJ;NOM;DEF;MASC;SG
不明	neznano	不明	neznan	ADJ	ADJ;NOM;NEUT;SG
不明	neznana	不明	neznan	ADJ	ADJ;NOM;FEM;SG
タイトル	naslovi	タイトル	naslov	N	N;NOM;MASC;PL
タイトル	naslovov	タイトル	naslov	N	N;GEN;MASC;PL
タイトル	naslov	タイトル	naslov	N	N;INAN;ACC;MASC;SG
タイトル	naziv	タイトル	naziv	N	N;NOM;MASC;SG
政治	politika	政治	politika	N	N;NOM;FEM;SG
政治	politiki	政治	politika	N	N;NOM;MASC;PL
政治	politiko	政治	politika	N	N;ACC;FEM;SG
政治	politike	政治	politika	N	N;NOM;FEM;PL
電気	elektrike	電気	elektrik	N	N;GEN;FEM;SG
電気	elektrika	電気	elektrika	N	N;NOM;FEM;SG
警察	policija	警察	policija	N	N;NOM;FEM;SG
作成	ustvarjati	作成	ustvarjati	V	V;IPFV;NFIN
作成	ustvariti	作成	ustvariti	V	V;PFV;NFIN
作成	ustvari	作成	ustvariti	V	V;PFV;IND;SG;3;PRS;FIN
作成	ustvaril	作成	ustvariti	V	V;PFV;MASC;SG;V.PTCP
ガン	pištola	ガン	pištol	N	N;NOM;FEM;SG
ガン	pištolo	ガン	pištola	N	N;ACC;FEM;SG
スター	zvezdica	スター	zvezdica	N	N;NOM;FEM;SG
スター	zvezdo	スター	zvezda	N	N;ACC;FEM;SG
スター	zvezda	スター	zvezda	N	N;NOM;FEM;SG
自由	svoboden	自由	svoboden	ADJ	ADJ;NOM;INDF;MASC;SG
自由	svobodna	自由	svoboden	ADJ	ADJ;NOM;FEM;SG
自由	brezplačna	自由	brezplačen	ADJ	ADJ;NOM;FEM;SG
過去	preteklost	過去	preteklost	N	N;NOM;FEM;SG
過去	preteklosti	過去	preteklost	N	N;GEN;FEM;SG
陸軍	armada	陸軍	armada	N	N;NOM;FEM;SG
陸軍	vojska	陸軍	vojska	N	N;NOM;FEM;SG
陸軍	vojsko	陸軍	vojska	N	N;ACC;FEM;SG
社長	predsednik	社長	predsednik	N	N;NOM;MASC;SG
社長	predsednica	社長	predsednica	N	N;NOM;FEM;SG
社長	predsednikov	社長	predsednik	N	N;GEN;MASC;PL
社長	predsedniki	社長	predsednik	N	N;NOM;MASC;PL
団体	organizacije	団体	organizacija	N	N;NOM;FEM;PL
団体	organizacijami	団体	organizacija	N	N;DAT;FEM;PL
団体	organizacij	団体	organizacija	N	N;GEN;FEM;PL
団体	organizacijo	団体	organizacija	N	N;ACC;FEM;SG
団体	organizacija	団体	organizacija	N	N;NOM;FEM;SG
通り	ulico	通り	ulica	N	N;ACC;FEM;SG
通り	ulica	通り	ulica	N	N;NOM;FEM;SG
通信	korespondenca	通信	korespondenca	N	N;NOM;FEM;SG
通信	obveščanje	通信	obveščanje	N	N;NOM;NEUT;SG
通信	komunikacija	通信	komunikacija	N	N;NOM;FEM;SG
通信	komuniciranje	通信	komuniciranje	N	N;NOM;NEUT;SG
通信	sporazumevanje	通信	sporazumevanje	N	N;NOM;NEUT;SG
通信	sporočanje	通信	sporočanje	N	N;NOM;NEUT;SG
通信	komunikacije	通信	komunikacija	N	N;NOM;FEM;PL
通信	komuniciranje	通信	komuniciranje	N	N;NOM;NEUT;SG
俳優	igralci	俳優	igralec	N	N;NOM;MASC;PL
俳優	akterji	俳優	akter	N	N;NOM;MASC;PL
俳優	igralka	俳優	igralka	N	N;NOM;FEM;SG
俳優	igralke	俳優	igralka	N	N;NOM;FEM;PL
俳優	igralec	俳優	igralec	N	N;NOM;MASC;SG
少年	poba	少年	poba	N	N;NOM;MASC;SG
少年	deček	少年	deček	N	N;NOM;MASC;SG
少年	fant	少年	fant	N	N;NOM;MASC;SG
少年	fantek	少年	fantek	N	N;NOM;MASC;SG
病院	bolnišnica	病院	bolnišnica	N	N;NOM;FEM;SG
病院	bolnica	病院	bolnica	N	N;NOM;FEM;SG
病院	bolnišnic	病院	bolnišnica	N	N;GEN;FEM;PL
病院	bolnice	病院	bolnica	N	N;NOM;FEM;PL
病院	bolnišnice	病院	bolnišnica	N	N;NOM;FEM;PL
病院	bolnic	病院	bolnica	N	N;GEN;FEM;PL
個人	posameznik	個人	posameznik	N	N;NOM;MASC;SG
個人	posamezniki	個人	posameznik	N	N;NOM;MASC;PL
個人	posameznike	個人	posameznik	N	N;ACC;MASC;PL
個人	posameznikov	個人	posameznik	N	N;GEN;MASC;PL
区間	interval	区間	interval	N	N;NOM;MASC;SG
銀行	bančništvo	銀行	bančništvo	N	N;NOM;NEUT;SG
銀行	banko	銀行	banka	N	N;ACC;FEM;SG
銀行	breg	銀行	breg	N	N;NOM;MASC;SG
銀行	banka	銀行	banka	N	N;NOM;FEM;SG
銀行	bank	銀行	banka	N	N;GEN;FEM;PL
研究所	inštitut	研究所	inštitut	N	N;NOM;MASC;SG
研究所	zavod	研究所	zavod	N	N;NOM;MASC;SG
主に	pretežno	主に	pretežno	ADV	ADV
主に	večinoma	主に	večinoma	ADV	ADV
主に	primarno	主に	primaren	ADV	ADV
彼女	ona	彼女	on	PRO	PRO;NOM;FEM;SG;3
ニュース	novica	ニュース	novica	N	N;NOM;FEM;SG
ニュース	novice	ニュース	novica	N	N;NOM;FEM;PL
ソフト	mehko	ソフト	mehek	ADJ	ADJ;NOM;NEUT;SG
ソフト	mehka	ソフト	mehek	ADJ	ADJ;NOM;FEM;SG
ソフト	mehke	ソフト	mehek	ADJ	ADJ;NOM;FEM;PL
ソフト	mehak	ソフト	mehek	ADJ	ADJ;NOM;INDF;MASC;SG
文学	literaturo	文学	literatura	N	N;ACC;FEM;SG
文学	književnost	文学	književnost	N	N;NOM;FEM;SG
文学	literatura	文学	literatura	N	N;NOM;FEM;SG
能力	zmožnosti	能力	zmožnost	N	N;NOM;FEM;PL
能力	zmožnost	能力	zmožnost	N	N;NOM;FEM;SG
能力	sposobnost	能力	sposobnost	N	N;NOM;FEM;SG
学者	učenjak	学者	učenjak	N	N;NOM;MASC;SG
学者	učenjaki	学者	učenjak	N	N;NOM;MASC;PL
空港	letališče	空港	letališče	N	N;NOM;NEUT;SG
空港	letališča	空港	letališče	N	N;GEN;NEUT;SG
高速	hitri	高速	hiter	ADJ	ADJ;NOM;DEF;MASC;SG
高速	hiter	高速	hiter	ADJ	ADJ;NOM;INDF;MASC;SG
高速	hitra	高速	hiter	ADJ	ADJ;NOM;FEM;SG
言語	jezike	言語	jezik	N	N;ACC;MASC;PL
言語	jeziki	言語	jezik	N	N;NOM;MASC;PL
言語	jezik	言語	jezik	N	N;NOM;MASC;SG
リリース	izpust	リリース	izpust	N	N;NOM;MASC;SG
リリース	sproščanje	リリース	sproščanje	N	N;NOM;NEUT;SG
リリース	sprostitev	リリース	sprostitev	N	N;NOM;FEM;SG
ベスト	jopič	ベスト	jopič	N	N;INAN;ACC;MASC;SG
ベスト	telovnik	ベスト	telovnik	N	N;NOM;MASC;SG
会議	konferenca	会議	konferenca	N	N;NOM;FEM;SG
会議	sestanki	会議	sestanek	N	N;NOM;MASC;PL
会議	seje	会議	seja	N	N;NOM;FEM;PL
会議	zasedanja	会議	zasedanje	N	N;NOM;NEUT;PL
会議	srečanja	会議	srečanje	N	N;NOM;NEUT;PL
会議	seji	会議	seja	N	N;NOM;FEM;SG
会議	srečanje	会議	srečanje	N	N;NOM;NEUT;SG
会議	sestanek	会議	sestanek	N	N;NOM;MASC;SG
バンド	band	バンド	band	N	N;NOM;MASC;SG
バンド	bend	バンド	bend	N	N;NOM;MASC;SG
バンド	ansambel	バンド	ansambel	N	N;NOM;MASC;SG
バンド	trakovi	バンド	trak	N	N;NOM;MASC;PL
追加	dodaj	追加	dodaj	V	V;PFV;IND;SG;2;FIN
追加	doda	追加	dodati	V	V;PFV;IND;SG;3;PRS;FIN
国民	narod	国民	narod	N	N;NOM;MASC;SG
ファン	ventilatorji	ファン	ventilator	N	N;NOM;MASC;PL
ファン	ljubitelji	ファン	ljubitelj	N	N;NOM;MASC;PL
ファン	oboževalci	ファン	oboževalec	N	N;NOM;MASC;PL
ファン	navijači	ファン	navijač	N	N;NOM;MASC;PL
ファン	ventilator	ファン	ventilator	N	N;NOM;MASC;SG
ファン	oboževalec	ファン	oboževalec	N	N;NOM;MASC;SG
ファン	navijač	ファン	navijač	N	N;NOM;MASC;SG
ファン	oboževalka	ファン	oboževalka	N	N;NOM;FEM;SG
環境	okolje	環境	okolje	N	N;NOM;NEUT;SG
大きな	velika	大きな	velik	ADJ	ADJ;NOM;FEM;SG
大きな	veliki	大きな	velik	ADJ	ADJ;NOM;DEF;MASC;SG
大きな	velike	大きな	velik	ADJ	ADJ;NOM;FEM;PL
大きな	velik	大きな	velik	ADJ	ADJ;NOM;INDF;MASC;SG
競技	konkurenca	競技	konkurenca	N	N;NOM;FEM;SG
競技	tekmovanje	競技	tekmovanje	N	N;NOM;NEUT;SG
競技	natečaj	競技	natečaj	N	N;NOM;MASC;SG
会長	predsednik	会長	predsednik	N	N;NOM;MASC;SG
形式	oblika	形式	oblika	N	N;NOM;FEM;SG
形式	obrazec	形式	obrazec	N	N;NOM;MASC;SG
形式	obliko	形式	oblika	N	N;ACC;FEM;SG
工場	tovarn	工場	tovarna	N	N;GEN;FEM;PL
工場	tovarne	工場	tovarna	N	N;NOM;FEM;PL
工場	tovarna	工場	tovarna	N	N;NOM;FEM;SG
工場	tovarno	工場	tovarna	N	N;ACC;FEM;SG
相手	nasprotnik	相手	nasprotnik	N	N;NOM;MASC;SG
労働	porod	労働	porod	N	N;NOM;MASC;SG
事務所	pisarna	事務所	pisarna	N	N;NOM;FEM;SG
事務所	urad	事務所	urad	N	N;NOM;MASC;SG
データ	podatki	データ	podatek	N	N;NOM;MASC;PL
作戦	delovanje	作戦	delovanje	N	N;NOM;NEUT;SG
作戦	operacija	作戦	operacija	N	N;NOM;FEM;SG
作戦	operacijo	作戦	operacija	N	N;ACC;FEM;SG
作戦	obratovanje	作戦	obratovanje	N	N;NOM;NEUT;SG
オリジナル	prvotna	オリジナル	prvoten	ADJ	ADJ;NOM;FEM;SG
オリジナル	izvirno	オリジナル	izviren	ADJ	ADJ;NOM;NEUT;SG
オリジナル	prvotni	オリジナル	prvoten	ADJ	ADJ;NOM;DEF;MASC;SG
可能性	možnosti	可能性	možnost	N	N;NOM;FEM;PL
可能性	možnost	可能性	možnost	N	N;NOM;FEM;SG
種類	type	種類	typ	N	N;NOM;MASC;SG
種類	vrsta	種類	vrsta	N	N;NOM;FEM;SG
種類	tip	種類	tip	N	N;NOM;MASC;SG
種類	tipi	種類	tip	N	N;NOM;MASC;PL
種類	vrste	種類	vrsta	N	N;NOM;FEM;PL
文字	lik	文字	lika	N	N;NOM;MASC;SG
文字	karakter	文字	karakter	N	N;NOM;MASC;SG
文字	liki	文字	lik	N	N;NOM;MASC;PL
文字	znaki	文字	znak	N	N;NOM;MASC;PL
文字	like	文字	lik	N	N;NOM;MASC;SG
文字	znakov	文字	znak	N	N;GEN;MASC;PL
大統領	predsednik	大統領	predsednik	N	N;NOM;MASC;SG
大統領	predsednica	大統領	predsednica	N	N;NOM;FEM;SG
連邦	federacija	連邦	federacija	N	N;NOM;FEM;SG
連邦	federacije	連邦	federacija	N	N;NOM;FEM;PL
ネット	neto	ネット	neto	N	N;NOM;MASC;SG
ネット	net	ネット	net	N	N;NOM;MASC;SG
ネット	mreže	ネット	mreža	N	N;NOM;FEM;PL
ネット	mrež	ネット	mrež	N	N;GEN;FEM;PL
共和国	republike	共和国	republika	N	N;NOM;FEM;PL
共和国	republiko	共和国	republika	N	N;ACC;FEM;SG
共和国	republika	共和国	republika	N	N;NOM;FEM;SG
引退	upokojil	引退	upokojiti	V	V;PFV;MASC;SG;V.PTCP
部門	oddelek	部門	oddelek	N	N;NOM;MASC;SG
産業	industrijo	産業	industrija	N	N;ACC;FEM;SG
産業	panoga	産業	panoga	N	N;NOM;FEM;SG
産業	industrija	産業	industrija	N	N;NOM;FEM;SG
プロデューサー	pridelovalci	プロデューサー	pridelovalec	N	N;NOM;MASC;PL
プロデューサー	proizvajalci	プロデューサー	proizvajalec	N	N;NOM;MASC;PL
プロデューサー	proizvajalec	プロデューサー	proizvajalec	N	N;NOM;MASC;SG
プロデューサー	producent	プロデューサー	producent	N	N;NOM;MASC;SG
レース	dirka	レース	dirka	N	N;NOM;FEM;SG
レース	dirko	レース	dirka	N	N;ACC;FEM;SG
レース	rasa	レース	ras	N	N;NOM;FEM;SG
レース	racing	レース	racing	N	N;NOM;MASC;SG
レース	dirke	レース	dirka	N	N;NOM;FEM;PL
レース	dirkanje	レース	dirkanje	N	N;NOM;NEUT;SG
レース	čipke	レース	čipka	N	N;NOM;FEM;PL
郵便	mail	郵便	mail	N	N;NOM;MASC;SG
郵便	pošta	郵便	pošta	N	N;NOM;FEM;SG
項目	vnosi	項目	vnos	N	N;NOM;MASC;PL
項目	vpisi	項目	vpis	N	N;NOM;MASC;PL
カップ	skodelice	カップ	skodelica	N	N;NOM;FEM;PL
カップ	kozarci	カップ	kozarec	N	N;NOM;MASC;PL
カップ	pokal	カップ	pokal	N	N;NOM;MASC;SG
カップ	skodelico	カップ	skodelica	N	N;ACC;FEM;SG
カップ	skodelica	カップ	skodelica	N	N;NOM;FEM;SG
カップ	lonček	カップ	lonček	N	N;NOM;MASC;SG
交差点	križišču	交差点	križišče	N	N;DAT;NEUT;SG
交差点	križišče	交差点	križišče	N	N;NOM;NEUT;SG
イベント	dogodki	イベント	dogodek	N	N;NOM;MASC;PL
イベント	prireditve	イベント	prireditev	N	N;NOM;FEM;PL
イベント	dogodke	イベント	dogodek	N	N;ACC;MASC;PL
イベント	dogodkov	イベント	dogodek	N	N;GEN;MASC;PL
イベント	dogodek	イベント	dogodek	N	N;NOM;MASC;SG
イベント	prireditev	イベント	prireditev	N	N;NOM;FEM;SG
イベント	dogodka	イベント	dogodek	N	N;NOM;MASC;SG
出典	vire	出典	vir	N	N;ACC;MASC;PL
出典	viri	出典	vir	N	N;NOM;MASC;PL
出典	vir	出典	vir	N	N;NOM;MASC;SG
重要	pomembno	重要	pomemben	ADJ	ADJ;NOM;NEUT;SG
重要	pomemben	重要	pomemben	ADJ	ADJ;NOM;INDF;MASC;SG
重要	pomembna	重要	pomemben	ADJ	ADJ;NOM;FEM;SG
プロジェクト	projekt	プロジェクト	projekt	N	N;NOM;MASC;SG
プロジェクト	projekta	プロジェクト	projekt	N	N;GEN;MASC;SG
プロジェクト	projekte	プロジェクト	projekt	N	N;ACC;MASC;PL
プロジェクト	projektov	プロジェクト	projekt	N	N;GEN;MASC;PL
プロジェクト	projekti	プロジェクト	projekt	N	N;NOM;MASC;PL
電車	vlak	電車	vlak	N	N;NOM;MASC;SG
電車	vlaki	電車	vlak	N	N;NOM;MASC;PL
電車	vlake	電車	vlak	N	N;ACC;MASC;PL
建築	arhitektura	建築	arhitektura	N	N;NOM;FEM;SG
建築	arhitekturo	建築	arhitektura	N	N;ACC;FEM;SG
クラス	razredi	クラス	razred	N	N;NOM;MASC;PL
クラス	pouk	クラス	pouk	N	N;NOM;MASC;SG
クラス	razred	クラス	razred	N	N;NOM;MASC;SG
クラス	pouk	クラス	pouk	N	N;NOM;MASC;SG
アジア	azija	アジア	azija	N	N;NOM;FEM;SG
普通	navadna	普通	navaden	ADJ	ADJ;NOM;FEM;SG
普通	navadni	普通	navaden	ADJ	ADJ;NOM;MASC;PL
普通	normalno	普通	normalen	ADJ	ADJ;NOM;NEUT;SG
普通	normalen	普通	normalen	ADJ	ADJ;NOM;INDF;MASC;SG
普通	normalna	普通	normalen	ADJ	ADJ;NOM;FEM;SG
普通	običajna	普通	običajen	ADJ	ADJ;NOM;FEM;SG
舞台	faze	舞台	faza	N	N;NOM;FEM;PL
舞台	stopnje	舞台	stopnja	N	N;NOM;FEM;PL
舞台	fazah	舞台	faza	N	N;ESS;FEM;PL
舞台	faza	舞台	faza	N	N;NOM;FEM;SG
舞台	oder	舞台	oder	N	N;NOM;MASC;SG
意見	mnenje	意見	mnenje	N	N;NOM;NEUT;SG
意見	mnenja	意見	mnenje	N	N;NOM;NEUT;PL
意見	mnenja	意見	mnenje	N	N;NOM;NEUT;PL
再び	spet	再び	spet	ADV	ADV
再び	znova	再び	znova	ADV	ADV
再び	ponovno	再び	ponovno	ADV	ADV
発見	odkriti	発見	odkriti	V	V;PFV;NFIN
発見	odkrili	発見	odkriti	V	V;PFV;MASC;PL;V.PTCP
ローマ	rimljan	ローマ	rimljan	N	N;NOM;MASC;SG
ローマ	roman	ローマ	roman	N	N;NOM;MASC;SG
ローマ	romana	ローマ	roman	N	N;NOM;MASC;SG
ローマ	rima	ローマ	rima	N	N;GEN;MASC;SG
ローマ	roma	ローマ	roma	N	N;NOM;MASC;SG
ローマ	romov	ローマ	romov	N	N;GEN;MASC;PL
ローマ	rome	ローマ	rome	N	N;NOM;MASC;SG
ローマ	romi	ローマ	rom	N	N;NOM;MASC;PL
保護	zaščiti	保護	zaščititi	V	V;PFV;IND;SG;3;PRS;FIN
少女	punca	少女	punca	N	N;NOM;FEM;SG
少女	deklica	少女	deklica	N	N;NOM;FEM;SG
少女	dekle	少女	dekle	N	N;NOM;NEUT;SG
少女	punco	少女	punca	N	N;ACC;FEM;SG
試験	pregled	試験	pregled	N	N;NOM;MASC;SG
試験	preučitev	試験	preučitev	N	N;NOM;FEM;SG
試験	izpit	試験	izpit	N	N;NOM;MASC;SG
試験	izpitov	試験	izpit	N	N;GEN;MASC;PL
試験	izpiti	試験	izpiti	N	N;NOM;MASC;PL
試験	izpite	試験	izpiti	N	N;ACC;MASC;PL
反対	nasproti	反対	nasproti		
作家	avtorji	作家	avtor	N	N;NOM;MASC;PL
作家	pisec	作家	pisec	N	N;NOM;MASC;SG
作家	pisateljica	作家	pisateljica	N	N;NOM;FEM;SG
作家	pisatelj	作家	pisatelj	N	N;NOM;MASC;SG
作家	pisateljev	作家	pisatelj	N	N;GEN;MASC;PL
作家	pisatelji	作家	pisatelj	N	N;NOM;MASC;PL
作家	avtor	作家	avtor	N	N;NOM;MASC;SG
地球	zemlja	地球	zemlja	N	N;NOM;FEM;SG
地球	zemlje	地球	zemlja	N	N;NOM;FEM;SG
地球	zemljo	地球	zemlja	N	N;ACC;FEM;SG
方法	metoda	方法	metoda	N	N;NOM;FEM;SG
方法	metodo	方法	metoda	N	N;ACC;FEM;SG
特徴	lastnosti	特徴	lastnost	N	N;NOM;FEM;PL
特徴	značilnosti	特徴	značilnost	N	N;NOM;FEM;PL
特徴	lastnosti	特徴	lastnost	N	N;NOM;FEM;PL
特徴	značilnosti	特徴	značilnost	N	N;NOM;FEM;PL
特徴	lastnost	特徴	lastnost	N	N;NOM;FEM;SG
特徴	značilnost	特徴	značilnost	N	N;NOM;FEM;SG
特徴	značilnost	特徴	značilnost	N	N;NOM;FEM;SG
ベース	baza	ベース	baza	N	N;NOM;FEM;SG
ベース	osnova	ベース	osnova	N	N;NOM;FEM;SG
ベース	oporišče	ベース	oporišče	N	N;NOM;NEUT;SG
ベース	bas	ベース	bas	N	N;NOM;MASC;SG
ベース	bass	ベース	bass	N	N;NOM;MASC;SG
男性	samec	男性	samec	N	N;NOM;MASC;SG
男性	samci	男性	samec	N	N;NOM;MASC;PL
男性	moški	男性	moški	N	N;NOM;MASC;PL
男性	možje	男性	mož	N	N;NOM;MASC;PL
男性	men	男性	mena	N	N;NOM;MASC;SG
男性	moški	男性	moški	N	N;NOM;MASC;PL
男性	moški	男性	moški	N	N;NOM;MASC;PL
男性	mož	男性	mož	N	N;NOM;MASC;SG
男性	človek	男性	človek	N	N;NOM;MASC;SG
ケース	case	ケース	cas	N	N;NOM;MASC;SG
ケース	zaboj	ケース	zaboj	N	N;NOM;MASC;SG
ケース	primer	ケース	primer	N	N;NOM;MASC;SG
ケース	primeri	ケース	primer	N	N;NOM;MASC;PL
ケース	primerov	ケース	primer	N	N;GEN;MASC;PL
子供	otroci	子供	otrok	N	N;NOM;MASC;PL
子供	otroci	子供	otrok	N	N;NOM;MASC;PL
子供	otrok	子供	otrok	N	N;NOM;MASC;SG
大臣	ministrica	大臣	ministrica	N	N;NOM;FEM;SG
大臣	minister	大臣	minister	N	N;NOM;MASC;SG
