per	para	per	para	ADP	ADP
terra	terra	terra	terra	N;FEM;SG	N;FEM;SG
presente	presente	presente	presente	ADJ;SG	ADJ;SG
soprattutto	principalmente	soprattutto	principalmente	ADV	ADV
soprattutto	especialmente	soprattutto	especialmente	ADV	ADV
soprattutto	principalmente	soprattutto	principalmente	ADV	ADV
soprattutto	mayormente	soprattutto	mayormente	ADV	ADV
allora	luego	allora	luego	ADV	ADV
allora	entonces	allora	entonces	ADV	ADV
successo	exito	successo	exito	N;MASC;SG	N;MASC;SG
successo	éxito	successo	éxito	N;MASC;SG	N;MASC;SG
opere	trabajos	opera	trabajo	N;FEM;PL	N;MASC;PL
opere	obras	opera	obra	N;FEM;PL	N;FEM;PL
ordine	orden	ordine	orden	N;MASC;SG	N;MASC;SG
ordine	encargo	ordine	encargo	N;MASC;SG	N;MASC;SG
categoria	categoria	categoria	categoria	N;FEM;SG	N;FEM;SG
categoria	categoría	categoria	categoría	N;FEM;SG	N;FEM;SG
produzione	produccion	produzione	produccion	N;FEM;SG	N;FEM;SG
produzione	producción	produzione	producción	N;FEM;SG	N;FEM;SG
strada	calle	strada	calle	N;FEM;SG	N;FEM;SG
strada	callejero	strada	callejero	N;FEM;SG	N;MASC;SG
strada	street	strada	street	N;FEM;SG	N
strada	road	strada	road	N;FEM;SG	N;MASC
strada	camino	strada	camino	N;FEM;SG	N;MASC;SG
strada	carretera	strada	carretera	N;FEM;SG	N;FEM;SG
corpo	cuerpo	corpo	cuerpo	N;MASC;SG	N;MASC;SG
corpo	cadáver	corpo	cadáver	N;MASC;SG	N;MASC;SG
corpo	body	corpo	body	N;MASC;SG	N
scrittore	escritora	scrittore	escritora	N;MASC;SG	N;FEM;SG
scrittore	escritor	scrittore	escritor	N;MASC;SG	N;MASC;SG
scrittore	writer	scrittore	writer	N;MASC;SG	N;MASC;SG
file	files	fila	fil	N;MASC	N
file	archivos	fila	archivo	N;MASC	N;MASC;PL
file	expedientes	fila	expediente	N;MASC	N;MASC;PL
file	ficheros	fila	fichero	N;MASC	N;MASC;PL
file	fichero	fila	fichero	N;MASC	N;MASC;SG
file	expediente	fila	expediente	N;MASC	N;MASC;SG
file	archivo	fila	archivo	N;MASC	N;MASC;SG
ultima	último	ultimo	último	ADJ;FEM;SG	ADJ;MASC;SG
ultima	última	ultimo	último	ADJ;FEM;SG	ADJ;FEM;SG
cura	cura	cura	cura	N;FEM;SG	N;MASC;SG
francia	france	francia	france	N;FEM;SG	N;FEM;SG
lingua	lingua	lingua	lingua	N;FEM;SG	N;FEM;SG
lingua	lengua	lingua	lengua	N;FEM;SG	N;FEM;SG
lingua	idioma	lingua	idioma	N;FEM;SG	N;MASC;SG
lingua	lenguaje	lingua	lenguaje	N;FEM;SG	N;MASC;SG
zona	zona	zona	zona	N;FEM;SG	N;FEM;SG
zona	zone	zona	zone	N;FEM;SG	N
zona	superficie	zona	superficie	N;FEM;SG	N;FEM;SG
zona	zona	zona	zona	N;FEM;SG	N;FEM;SG
zona	area	zona	area	N;FEM;SG	N;FEM;SG
zona	área	zona	área	N;FEM;SG	N;FEM;SG
livello	capa	livello	capa	N;MASC;SG	N;FEM;SG
livello	nivel	livello	nivel	N;MASC;SG	N;MASC;SG
livello	level	livello	level	N;MASC;SG	N
battaglia	batalla	battaglia	batalla	N;FEM;SG	N;FEM;SG
battaglia	combate	battaglia	combate	N;FEM;SG	N;MASC;SG
premio	premium	premio	premium	N;MASC;SG	N;SG
premio	prima	premio	prima	N;MASC;SG	N;FEM;SG
premio	premio	premio	premio	N;MASC;SG	N;MASC;SG
premio	laudo	premio	laudo	N;MASC;SG	N;MASC;SG
premio	adjudicación	premio	adjudicación	N;MASC;SG	N;FEM;SG
premio	premio	premio	premio	N;MASC;SG	N;MASC;SG
premio	galardón	premio	galardón	N;MASC;SG	N;MASC;SG
attrice	actriz	attore	actriz	N;FEM;SG	N;FEM;SG
momento	momento	momento	momento	N;MASC;SG	N;MASC;SG
mag	mag	mag	mag	N	N
studio	estudio	studio	estudio	N;MASC;SG	N;MASC;SG
studio	estudio	studio	estudio	N;MASC;SG	N;MASC;SG
studio	studio	studio	studio	N;MASC;SG	N;MASC;SG
oro	oro	oro	oro	N;MASC;SG	N;MASC;SG
oro	gold	oro	gold	N;MASC;SG	N
singolo	sencillo	singolo	sencillo	ADJ;MASC;SG	ADJ;MASC;SG
paese	pais	paese	pais	N;MASC;SG	N;MASC;SG
paese	país	paese	país	N;MASC;SG	N;MASC;SG
diverse	diferentes	diverso	diferente	ADJ;FEM;PL	ADJ;PL
successivamente	posteriormente	successivamente	posteriormente	ADV	ADV
cantante	cantor	cantante	cantor	N;SG	N;MASC;SG
cantante	cantante	cantante	cantante	N;SG	N;SG
arte	arte	arte	arte	N;FEM;SG	N;SG
età	edad	età	edad	N;FEM	N;FEM;SG
età	age	età	age	N;FEM	N
età	edades	età	edad	N;FEM	N;FEM;PL
storico	historico	storico	historico	ADJ;MASC;SG	ADJ;MASC;SG
storico	histórico	storico	histórico	ADJ;MASC;SG	ADJ;MASC;SG
storico	histórica	storico	histórico	ADJ;MASC;SG	ADJ;FEM;SG
storico	histórica	storico	histórico	ADJ;MASC;SG	ADJ;FEM;SG
storico	historico	storico	historico	ADJ;MASC;SG	ADJ;MASC;SG
storico	histórico	storico	histórico	ADJ;MASC;SG	ADJ;MASC;SG
vescovo	alfil	vescovo	alfil	N;MASC;SG	N;MASC;SG
vescovo	bishop	vescovo	bishop	N;MASC;SG	N;MASC;SG
vescovo	obispo	vescovo	obispo	N;MASC;SG	N;MASC;SG
squadre	equipos	squadra	equipo	N;FEM;PL	N;MASC;PL
precedente	anterior	precedente	anterior	ADJ;SG	ADJ;SG
precedente	previo	precedente	previo	ADJ;SG	ADJ;MASC;SG
area	superficie	area	superficie	N;FEM;SG	N;FEM;SG
area	zona	area	zona	N;FEM;SG	N;FEM;SG
area	area	area	area	N;FEM;SG	N;FEM;SG
area	área	area	área	N;FEM;SG	N;FEM;SG
episodi	episodios	episodio	episodio	N;MASC;PL	N;MASC;PL
chi	quien	chi	quien	PRO	PRO;SG
paolo	paolo	paolo	paolo	N;MASC;SG	N;MASC;SG
paolo	pablo	paolo	pablo	N;MASC;SG	N;MASC;SG
attraverso	mediante	attraverso	mediante	ADP	ADP
possibile	posible	possibile	posible	ADJ;SG	ADJ;SG
nov	noviembre	nov	noviembre	N;MASC	N
avere	tener	avere	tener	V;NFIN	V;NFIN
avere	tengan	avere	tener	V;NFIN	V;IMP;PL;3;PRS;FIN
avere	tienen	avere	tener	V;NFIN	V;IND;PL;3;PRS;FIN
servizio	servicio	servizio	servicio	N;MASC;SG	N;MASC;SG
regista	directora	regista	directora	N;SG	N;FEM;SG
regista	director	regista	director	N;SG	N;MASC;SG
regista	cineasta	regista	cineasta	N;SG	N;SG
punti	puntos	punto	punto	N;MASC;PL	N;MASC;PL
punti	puntos	punto	punto	N;MASC;PL	N;MASC;PL
punti	points	punto	point	N;MASC;PL	N;MASC;PL
repubblica	republic	repubblica	republic	N;FEM;SG	N
repubblica	republica	repubblica	republica	N;FEM;SG	N;FEM;SG
repubblica	república	repubblica	república	N;FEM;SG	N;FEM;SG
governo	gobierno	governo	gobierno	N;MASC;SG	N;MASC;SG
dato	dado	dare	dar	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dato	dio	dare	dar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
dato	dió	dare	dar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
originale	original	originale	original	ADJ;SG	ADJ;SG
grandi	grandes	grande	grande	ADJ;PL	ADJ;PL
grandi	grandes	grande	grande	ADJ;PL	ADJ;PL
palazzo	palazzo	palazzo	palazzo	N;MASC;SG	N;MASC;SG
palazzo	palacio	palazzo	palacio	N;MASC;SG	N;MASC;SG
palazzo	palace	palazzo	palace	N;MASC;SG	N;MASC;SG
giocatore	player	giocatore	player	N;MASC;SG	N;SG
giocatore	reproductor	giocatore	reproductor	N;MASC;SG	N;MASC;SG
giocatore	jugador	giocatore	jugador	N;MASC;SG	N;MASC;SG
giocatore	jugadora	giocatore	jugadora	N;MASC;SG	N;FEM;SG
università	universidades	università	universidad	N;FEM	N;FEM;PL
università	universitario	università	universitario	N;FEM	N;MASC;SG
università	universitarios	università	universitario	N;FEM	N;MASC;PL
università	universidades	università	universidad	N;FEM	N;FEM;PL
università	universidad	università	universidad	N;FEM	N;FEM;SG
isola	isla	isola	isla	N;FEM;SG	N;FEM;SG
quelle	esas	quello	ese	PRO;FEM;PL	PRO;FEM;PL
quelle	aquellos	quello	aquel	PRO;FEM;PL	PRO;MASC;PL
quelle	esos	quello	ese	PRO;FEM;PL	PRO;MASC;PL
capo	cabo	capo	cabo	N;MASC;SG	N;MASC;SG
capo	capa	capo	capa	N;MASC;SG	N;FEM;SG
capo	jefa	capo	jefa	N;MASC;SG	N;FEM;SG
capo	jefe	capo	jefe	N;MASC;SG	N;MASC;SG
capo	capo	capo	capo	N;MASC;SG	N;MASC;SG
capo	jefa	capo	jefa	N;MASC;SG	N;FEM;SG
capo	jefe	capo	jefe	N;MASC;SG	N;MASC;SG
capo	boss	capo	boss	N;MASC;SG	N
musica	music	musica	music	N;FEM;SG	N
musica	música	musica	música	N;FEM;SG	N;FEM;SG
musica	musica	musica	musica	N;FEM;SG	N;FEM;SG
divisione	division	divisione	division	N;FEM;SG	N;FEM;SG
divisione	división	divisione	división	N;FEM;SG	N;FEM;SG
luogo	lugar	luogo	lugar	N;MASC;SG	N;MASC;SG
luogo	place	luogo	place	N;MASC;SG	N
ago	aguja	ago	agujar	N	N;FEM;SG
napoli	nápoles	napola	nápol	N;MASC;SG	N;MASC;SG
parigi	paris	parigo	pari	N;MASC;SG	N;SG
sembra	parece	sembrare	parecer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sembra	parece	sembrare	parecer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
gioco	juego	gioco	juego	N;MASC;SG	N;MASC;SG
terzo	tercera	terzo	tercero	ADJ;MASC;SG	ADJ;FEM;SG
terzo	tercer	terzo	tercero	ADJ;MASC;SG	ADJ;MASC;SG
terzo	tercero	terzo	tercero	ADJ;MASC;SG	ADJ;MASC;SG
ufficiale	oficial	ufficiale	oficial	ADJ;SG	ADJ;SG
ufficiale	oficial	ufficiale	oficial	ADJ;SG	ADJ;SG
luigi	luis	luigi	luis	N;MASC;SG	N;MASC;SG
luigi	luis	luigi	luis	N;MASC;SG	N;MASC;SG
luigi	louie	luigi	louie	N;MASC;SG	N;SG
vittoria	win	vittoria	win	N;FEM;SG	N
vittoria	triunfo	vittoria	triunfo	N;FEM;SG	N;MASC;SG
vittoria	vittoria	vittoria	vittoria	N;FEM;SG	N;FEM;SG
vittoria	victory	vittoria	victory	N;FEM;SG	N;MASC;SG
vittoria	victoria	vittoria	victoria	N;FEM;SG	N;FEM;SG
internazionale	internacional	internazionale	internacional	ADJ;SG	ADJ;SG
internazionale	international	internazionale	international	ADJ;SG	ADJ;SG
sei	seis	sei	seis	NUM	NUM;PL
popolazione	población	popolazione	población	N;FEM;SG	N;FEM;SG
origine	procedencia	origine	procedencia	N;FEM;SG	N;FEM;SG
origine	origen	origine	origen	N;FEM;SG	N;MASC;SG
prodotto	producto	prodotto	producto	N;MASC;SG	N;MASC;SG
presenza	presencia	presenza	presencia	N;FEM;SG	N;FEM;SG
libro	libro	libro	libro	N;MASC;SG	N;MASC;SG
scuola	colegio	scuola	colegio	N;FEM;SG	N;MASC;SG
scuola	escuela	scuola	escuela	N;FEM;SG	N;FEM;SG
immagine	foto	immagine	foto	N;FEM;SG	N;FEM;SG
immagine	imagen	immagine	imagen	N;FEM;SG	N;FEM;SG
immagine	imágen	immagine	imágen	N;FEM;SG	N;FEM;SG
esercito	ejército	esercito	ejército	N;MASC;SG	N;MASC;SG
esercito	ejército	esercito	ejército	N;MASC;SG	N;MASC;SG
esercito	army	esercito	army	N;MASC;SG	N
esercito	ejercito	esercito	ejercito	N;MASC;SG	N;MASC;SG
autore	autor	autore	autor	N;MASC;SG	N;MASC;SG
autore	autora	autore	autora	N;MASC;SG	N;FEM;SG
classifica	ranking	classifica	ranking	N;FEM;SG	N;MASC;SG
classifica	clasificación	classifica	clasificación	N;FEM;SG	N;FEM;SG
classifica	ranking	classifica	ranking	N;FEM;SG	N;MASC;SG
personaggio	carácter	personaggio	carácter	N;MASC;SG	N;MASC;SG
personaggio	caracter	personaggio	caracter	N;MASC;SG	N;MASC;SG
personaggio	personaje	personaggio	personaje	N;MASC;SG	N;MASC;SG
importante	importante	importante	importante	ADJ;SG	ADJ;SG
torneo	torneo	torneo	torneo	N;MASC;SG	N;MASC;SG
europa	europa	europa	europa	N;FEM;SG	N;FEM;SG
quelli	esas	quello	ese	PRO;MASC;PL	PRO;FEM;PL
quelli	aquellos	quello	aquel	PRO;MASC;PL	PRO;MASC;PL
quelli	esos	quello	ese	PRO;MASC;PL	PRO;MASC;PL
comunità	comunidad	comunità	comunidad	N;FEM	N;FEM;SG
giovane	joven	giovane	joven	N;SG	N;SG
madre	madre	madre	madre	N;FEM;SG	N;FEM;SG
stazione	estacion	stazione	estacion	N;FEM;SG	N;FEM;SG
stazione	estación	stazione	estación	N;FEM;SG	N;FEM;SG
presenta	presenta	presentare	presentar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pietro	pietro	pietro	pietro	N;MASC;SG	N;MASC;SG
pietro	pedro	pietro	pedro	N;MASC;SG	N;MASC;SG
pietro	peter	pietro	peter	N;MASC;SG	N;MASC;SG
studi	estudios	studio	estudio	N;MASC;PL	N;MASC;PL
fonte	procedencia	fonte	procedencia	N;FEM;SG	N;FEM;SG
fonte	fuente	fonte	fuente	N;FEM;SG	N;FEM;SG
fonte	origen	fonte	origen	N;FEM;SG	N;MASC;SG
fonte	source	fonte	source	N;FEM;SG	N
acqua	agua	acqua	agua	N;FEM;SG	N;FEM;SG
cinque	cinco	cinque	cinco	NUM	NUM;PL
partito	parte	partito	parte	N;MASC;SG	N;FEM;SG
partito	partido	partito	partido	N;MASC;SG	N;MASC;SG
partito	fiesta	partito	fiesta	N;MASC;SG	N;FEM;SG
partito	party	partito	party	N;MASC;SG	N
unità	unidades	unità	unidad	N;FEM	N;FEM;PL
unità	unidad	unità	unidad	N;FEM	N;FEM;SG
unità	unit	unità	unit	N;FEM	N
unità	unidad	unità	unidad	N;FEM	N;FEM;SG
fonti	fuentes	fonte	fuente	N;FEM;PL	N;FEM;PL
marcatori	marcadores	marcatore	marcador	N;MASC;PL	N;MASC;PL
politica	politica	politica	politica	N;FEM;SG	N;FEM;SG
politica	política	politica	política	N;FEM;SG	N;FEM;SG
lei	ella	lei	él	PRO;SG;3	PRO;FEM;SG;3
metà	mitad	metà	mitad	N;FEM	N;FEM;SG
metà	half	metà	half	N;FEM	N
metri	contadores	metro	contador	N;MASC;PL	N;MASC;PL
metri	metros	metro	metro	N;MASC;PL	N;MASC;PL
metri	medidores	metro	medidor	N;MASC;PL	N;MASC;PL
metri	metros	metro	metro	N;MASC;PL	N;MASC;PL
alto	alto	alto	alto	ADJ;MASC;SG	ADJ;MASC;SG
alto	alto	alto	alto	ADJ;MASC;SG	ADJ;MASC;SG
alto	elevada	alto	elevado	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
alto	alta	alto	alto	ADJ;MASC;SG	ADJ;FEM;SG
alto	alto	alto	alto	ADJ;MASC;SG	ADJ;MASC;SG
top	cima	top	cima	N	N;FEM;SG
testo	text	testo	text	N;MASC;SG	N
testo	texto	testo	texto	N;MASC;SG	N;MASC;SG
usa	usa	usare	usar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
tour	recorrido	tour	recorrido	N;MASC	N;MASC;SG
tour	tour	tour	tour	N;MASC	N;MASC;SG
tour	gira	tour	gira	N;MASC	N;FEM;SG
tour	giras	tour	gira	N;MASC	N;FEM;PL
tour	excursiones	tour	excursión	N;MASC	N;FEM;PL
tour	tours	tour	tour	N;MASC	N;MASC;PL
tour	recorridos	tour	recorrido	N;MASC	N;MASC;PL
dati	datos	dato	dato	N;MASC;PL	N;MASC;PL
teatro	teatro	teatro	teatro	N;MASC;SG	N;MASC;SG
teatro	teatro	teatro	teatro	N;MASC;SG	N;MASC;SG
procedura	procedimiento	procedura	procedimiento	N;FEM;SG	N;MASC;SG
cardinale	cardenal	cardinale	cardenal	N;MASC;SG	N;MASC;SG
unico	único	unico	único	ADJ;MASC;SG	ADJ;MASC;SG
unico	única	unico	único	ADJ;MASC;SG	ADJ;FEM;SG
papa	papá	papa	papá	N;MASC;SG	N;MASC;SG
papa	papa	papa	papa	N;MASC;SG	N;MASC;SG
papa	papa	papa	papa	N;MASC;SG	N;MASC;SG
uomini	men	uomo	men	N;MASC;PL	N
uomini	hombres	uomo	hombre	N;MASC;PL	N;MASC;PL
ricerca	busqueda	ricerca	busqueda	N;FEM;SG	N;FEM;SG
ricerca	búsqueda	ricerca	búsqueda	N;FEM;SG	N;FEM;SG
ricerca	buscador	ricerca	buscador	N;FEM;SG	N;MASC;SG
ricerca	investigación	ricerca	investigación	N;FEM;SG	N;FEM;SG
ricerca	investigacion	ricerca	investigacion	N;FEM;SG	N;FEM;SG
principali	principales	principale	principal	ADJ;PL	ADJ;PL
massimo	máximo	massimo	máximo	ADJ;MASC;SG	ADJ;MASC;SG
massimo	máximo	massimo	máximo	ADJ;MASC;SG	ADJ;MASC;SG
massimo	máximo	massimo	máximo	ADJ;MASC;SG	ADJ;MASC;SG
massimo	máxima	massimo	máximo	ADJ;MASC;SG	ADJ;FEM;SG
stile	style	stile	style	N;MASC;SG	N
stile	estilo	stile	estilo	N;MASC;SG	N;MASC;SG
germania	alemania	germania	alemania	N;FEM;SG	N;FEM;SG
donna	mujer	donna	mujer	N;FEM;SG	N;FEM;SG
donna	donna	donna	donna	N;FEM;SG	N;FEM;SG
donna	doña	donna	doña	N;FEM;SG	N;FEM;SG
donna	mujer	donna	mujer	N;FEM;SG	N;FEM;SG
donna	hembra	donna	hembra	N;FEM;SG	N;FEM;SG
superficie	superficie	superficie	superficie	N;FEM;SG	N;FEM;SG
alta	alto	alto	alto	ADJ;FEM;SG	ADJ;MASC;SG
alta	elevada	alto	elevado	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
alta	alta	alto	alto	ADJ;FEM;SG	ADJ;FEM;SG
alta	alto	alto	alto	ADJ;FEM;SG	ADJ;MASC;SG
alta	alta	alto	alto	ADJ;FEM;SG	ADJ;FEM;SG
castello	castello	castello	castello	N;MASC;SG	N;MASC;SG
castello	castillo	castello	castillo	N;MASC;SG	N;MASC;SG
distretto	distrito	distretto	distrito	N;MASC;SG	N;MASC;SG
nota	note	nota	notar	N;FEM;SG	N
nota	nota	nota	nota	N;FEM;SG	N;FEM;SG
mesi	meses	mese	mes	N;MASC;PL	N;MASC;PL
moglie	esposa	moglie	esposa	N;FEM;SG	N;FEM;SG
moglie	mujer	moglie	mujer	N;FEM;SG	N;FEM;SG
ritorno	retorno	ritorno	retorno	N;MASC;SG	N;MASC;SG
ritorno	devolución	ritorno	devolución	N;MASC;SG	N;FEM;SG
ritorno	regreso	ritorno	regreso	N;MASC;SG	N;MASC;SG
ritorno	vuelta	ritorno	vuelta	N;MASC;SG	N;FEM;SG
ritorno	espalda	ritorno	espalda	N;MASC;SG	N;FEM;SG
ritorno	regreso	ritorno	regreso	N;MASC;SG	N;MASC;SG
costruzione	construcción	costruzione	construcción	N;FEM;SG	N;FEM;SG
costruzione	construccion	costruzione	construcciar	N;FEM;SG	N;FEM;SG
subito	inmediatamente	subito	inmediatamente	ADV	ADV
totale	total	totale	total	ADJ;SG	ADJ;SG
canzone	canto	canzone	canto	N;FEM;SG	N;MASC;SG
canzone	cancion	canzone	cancionar	N;FEM;SG	N;FEM;SG
canzone	canción	canzone	canción	N;FEM;SG	N;FEM;SG
detto	dijo	dire	decir	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
attuale	actual	attuale	actual	ADJ;SG	ADJ;SG
note	apuntes	nota	apunte	N;FEM;PL	N;MASC;PL
note	notas	nota	nota	N;FEM;PL	N;FEM;PL
note	notes	nota	note	N;FEM;PL	N
altezza	estatura	altezza	estatura	N;FEM;SG	N;FEM;SG
altezza	altura	altezza	altura	N;FEM;SG	N;FEM;SG
band	band	band	band	N;FEM	N;SG
band	banda	band	banda	N;FEM	N;FEM;SG
chitarra	guitarra	chitarra	guitarra	N;FEM;SG	N;FEM;SG
robert	roberto	robert	roberto	N;MASC;SG	N;MASC;SG
est	oriente	est	oriente	N;MASC;SG	N;MASC;SG
est	east	est	east	N;MASC;SG	N;MASC;SG
est	est	est	este	N;MASC;SG	N
fiume	rio	fiume	rio	N;MASC;SG	N;MASC;SG
fiume	río	fiume	río	N;MASC;SG	N;MASC;SG
musicale	musical	musicale	musical	ADJ;SG	ADJ;SG
figlia	hija	figlia	hija	N;FEM;SG	N;FEM;SG
realtà	realidad	realtà	realidad	N;FEM;SG	N;FEM;SG
realtà	reality	realtà	reality	N;FEM;SG	N;MASC;SG
fuori	fuera	fuori	fuera	ADV	ADV
fuori	fuera	fuori	fuera	ADV	ADV
monte	monte	monte	monte	N;MASC;SG	N;MASC;SG
monte	montura	monte	montura	N;MASC;SG	N;FEM;SG
monte	monte	monte	monte	N;MASC;SG	N;MASC;SG
contea	condado	contea	condado	N;FEM;SG	N;MASC;SG
contea	comarca	contea	comarca	N;FEM;SG	N;FEM;SG
museo	museo	museo	museo	N;MASC;SG	N;MASC;SG
forse	quizás	forse	quizás	ADV	ADV
forse	quizá	forse	quizá	ADV	ADV
forse	quizás	forse	quizás	ADV	ADV
forse	quizá	forse	quizá	ADV	ADV
protagonista	protagonista	protagonista	protagonista	N;SG	N;SG
legge	derecho	legge	derecho	N;FEM;SG	N;MASC;SG
legge	legislación	legge	legislación	N;FEM;SG	N;FEM;SG
legge	ley	legge	ley	N;FEM;SG	N;FEM;SG
stadio	estadio	stadio	estadio	N;MASC;SG	N;MASC;SG
stadio	stadium	stadio	stadium	N;MASC;SG	N;MASC;SG
fase	etapa	fase	etapa	N;FEM;SG	N;FEM;SG
fase	fase	fase	fase	N;FEM;SG	N;FEM;SG
classe	clase	classe	clase	N;FEM;SG	N;FEM;SG
classe	class	classe	clas	N;FEM;SG	N;FEM;SG
amore	amor	amore	amor	N;MASC;SG	N;MASC;SG
amore	love	amore	love	N;MASC;SG	N
michael	michael	michael	michael	N;MASC;SG	N;MASC;SG
fratello	hermano	fratello	hermano	N;MASC;SG	N;MASC;SG
fratello	hermano	fratello	hermano	N;MASC;SG	N;MASC;SG
fratello	brother	fratello	brother	N;MASC;SG	N
sviluppo	desarrollo	sviluppo	desarrollo	N;MASC;SG	N;MASC;SG
pittore	pintora	pittore	pintora	N;MASC;SG	N;FEM;SG
pittore	pintor	pittore	pintor	N;MASC;SG	N;MASC;SG
comuni	comunas	comune	comuna	N;MASC;PL	N;FEM;PL
comuni	ayuntamientos	comune	ayuntamiento	N;MASC;PL	N;MASC;PL
comuni	municipios	comune	municipio	N;MASC;PL	N;MASC;PL
comuni	municipalidades	comune	municipalidad	N;MASC;PL	N;FEM;PL
comuni	common	comune	common	N;MASC;PL	N
pubblico	publico	pubblico	publico	ADJ;MASC;SG	ADJ;MASC;SG
pubblico	publico	pubblico	publico	ADJ;MASC;SG	ADJ;MASC;SG
venezia	venecia	venezia	venecia	N;FEM;SG	N;FEM;SG
infine	finalmente	infine	finalmente	ADV	ADV
media	media	media	media	N;FEM;SG	N;FEM;SG
media	promedio	media	promedio	N;FEM;SG	N;MASC;SG
media	media	media	media	N;FEM;SG	N;FEM;SG
media	medium	media	medium	N;FEM;SG	N
media	médium	media	médium	N;FEM;SG	N;MASC;SG
struttura	estructura	struttura	estructura	N;FEM;SG	N;FEM;SG
gray	grises	gray	gris	N;MASC	N;PL
gray	canas	gray	cana	N;MASC	N;FEM;PL
paesi	paises	paese	pais	N;MASC;PL	N;MASC;PL
paesi	países	paese	país	N;MASC;PL	N;MASC;PL
personaggi	caracteres	personaggio	carácter	N;MASC;PL	N;MASC;PL
personaggi	personajes	personaggio	personaje	N;MASC;PL	N;MASC;PL
gara	race	gara	race	N;FEM;SG	N
gara	carrera	gara	carrera	N;FEM;SG	N;FEM;SG
gara	raza	gara	raza	N;FEM;SG	N;FEM;SG
sopra	arriba	sopra	arriba	ADV	ADV
formazione	formación	formazione	formación	N;FEM;SG	N;FEM;SG
formazione	adiestramiento	formazione	adiestramiento	N;FEM;SG	N;MASC;SG
formazione	entrenamiento	formazione	entrenamiento	N;FEM;SG	N;MASC;SG
formazione	capacitación	formazione	capacitación	N;FEM;SG	N;FEM;SG
formazione	formación	formazione	formación	N;FEM;SG	N;FEM;SG
marco	marcus	marco	marcus	N;MASC;SG	N
marco	marco	marco	marco	N;MASC;SG	N;MASC;SG
marco	marco	marco	marco	N;MASC;SG	N;MASC;SG
marco	marca	marco	marca	N;MASC;SG	N;FEM;SG
world	mundo	world	mundo	N;MASC	N;MASC;SG
world	world	world	world	N;MASC	N
probabilmente	probablemente	probabilmente	probablemente	ADV	ADV
bene	bien	bene	bien	ADV	ADV
bene	bien	bene	bien	ADV	ADV
bene	bien	bene	bien	ADV	ADV
britannico	británica	britannico	británico	ADJ;MASC;SG	ADJ;FEM;SG
romano	romana	romano	romano	ADJ;MASC;SG	ADJ;FEM;SG
romano	romano	romano	romano	ADJ;MASC;SG	ADJ;MASC;SG
romano	romano	romano	romano	ADJ;MASC;SG	ADJ;MASC;SG
informazioni	informaciones	informazione	información	N;FEM;PL	N;FEM;PL
utente	usuario	utente	usuario	N;SG	N;MASC;SG
italiani	italianos	italiano	italiano	N;MASC;PL	N;MASC;PL
italiani	italianos	italiano	italiano	N;MASC;PL	N;MASC;PL
locale	local	locale	local	ADJ;SG	ADJ;SG
james	santiago	james	santiago	N;SG	N;MASC;SG
james	jacobo	james	jacobo	N;SG	N;MASC;SG
video	vídeo	video	vídeo	N;MASC	N;MASC;SG
video	video	video	video	N;MASC	N;MASC;SG
video	vídeos	video	vídeo	N;MASC	N;MASC;PL
video	videos	video	video	N;MASC	N;MASC;PL
giochi	juegos	gioco	juego	N;MASC;PL	N;MASC;PL
disco	disco	disco	disco	N;MASC;SG	N;MASC;SG
disco	disco	disco	disco	N;MASC;SG	N;MASC;SG
disco	discoteca	disco	discoteca	N;MASC;SG	N;FEM;SG
disco	disco	disco	disco	N;MASC;SG	N;MASC;SG
conte	earl	conte	earl	N;MASC;SG	N;MASC;SG
conte	conde	conte	conde	N;MASC;SG	N;MASC;SG
conte	conde	conte	conde	N;MASC;SG	N;MASC;SG
conte	recuento	conte	recuento	N;MASC;SG	N;MASC;SG
conte	conte	conte	conte	N;MASC;SG	N;MASC
giapponese	japonesa	giapponese	japonés	ADJ;SG	ADJ;FEM;SG
direttore	directora	direttore	directora	N;MASC;SG	N;FEM;SG
direttore	director	direttore	director	N;MASC;SG	N;MASC;SG
direttore	alcaide	direttore	alcaide	N;MASC;SG	N;MASC;SG
peso	peso	peso	peso	N;MASC;SG	N;MASC;SG
peso	peso	peso	peso	N;MASC;SG	N;MASC;SG
meglio	mejor	meglio	mejor	ADV	ADV
meglio	mejor	meglio	mejor	ADV	ADV
figli	hijos	figlio	hijo	N;MASC;PL	N;MASC;PL
figli	ninos	figlio	nino	N;MASC;PL	N;MASC;PL
figli	niños	figlio	niño	N;MASC;PL	N;MASC;PL
piccolo	pequeño	piccolo	pequeño	ADJ;MASC;SG	ADJ;MASC;SG
piccolo	pequeña	piccolo	pequeño	ADJ;MASC;SG	ADJ;FEM;SG
