une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
rue	street	rue	street	N;FEM;SG	N
rue	rue	rue	ruir	N;FEM;SG	N;FEM;SG
chef	chef	chef	chef	N;MASC;SG	N;MASC;SG
chef	cocinero	chef	cocinero	N;MASC;SG	N;MASC;SG
chef	jefa	chef	jefa	N;MASC;SG	N;FEM;SG
chef	jefe	chef	jefe	N;MASC;SG	N;MASC;SG
père	papá	père	papá	N;MASC;SG	N;MASC;SG
père	papa	père	papa	N;MASC;SG	N;MASC;SG
père	padre	père	padre	N;MASC;SG	N;MASC;SG
exemple	ejemplo	exemple	ejemplo	N;MASC;SG	N;MASC;SG
trouve	encuentra	trouver	encontrar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
durant	durante	durant	durante	ADP	ADP
rapport	reporte	rapport	reportar	N;MASC;SG	N;MASC;SG
rapport	denuncia	rapport	denuncia	N;MASC;SG	N;FEM;SG
rapport	informe	rapport	informe	N;MASC;SG	N;MASC;SG
art	arte	art	arte	N;MASC;SG	N;SG
canton	cantón	canton	cantón	N;MASC;SG	N;MASC;SG
canton	guangzhou	canton	guangzhou	N;MASC;SG	N;MASC;SG
canton	cantón	canton	cantón	N;MASC;SG	N;MASC;SG
canton	canton	canton	canton	N;MASC;SG	N;MASC;SG
dernier	último	dernier	último	ADJ;MASC;SG	ADJ;MASC;SG
dernier	última	dernier	último	ADJ;MASC;SG	ADJ;FEM;SG
dernier	última	dernier	último	ADJ;MASC;SG	ADJ;FEM;SG
dernier	último	dernier	último	ADJ;MASC;SG	ADJ;MASC;SG
type	type	type	type	N;MASC;SG	N
type	tipo	type	tipo	N;MASC;SG	N;MASC;SG
habitants	habitantes	habitant	habitante	N;MASC;PL	N;PL
habitants	residentes	habitant	residente	N;MASC;PL	N;PL
habitants	habitantes	habitant	habitante	N;MASC;PL	N;PL
point	punta	point	punta	N;MASC;SG	N;FEM;SG
point	point	point	point	N;MASC;SG	N
point	punto	point	punto	N;MASC;SG	N;MASC;SG
compte	conde	compte	conde	N;MASC;SG	N;MASC;SG
compte	recuento	compte	recuento	N;MASC;SG	N;MASC;SG
période	periodo	période	periodo	N;FEM;SG	N;MASC;SG
période	período	période	período	N;FEM;SG	N;MASC;SG
armée	ejército	armée	ejército	N;FEM;SG	N;MASC;SG
armée	ejército	armée	ejército	N;FEM;SG	N;MASC;SG
armée	army	armée	army	N;FEM;SG	N
armée	ejercito	armée	ejercito	N;FEM;SG	N;MASC;SG
eau	agua	eau	agua	N;FEM;SG	N;FEM;SG
marie	maría	marier	maría	N;FEM;SG	N;FEM;SG
marie	marie	marier	marie	N;FEM;SG	N;FEM;SG
marie	maría	marier	maría	N;FEM;SG	N;FEM;SG
marie	mary	marier	mary	N;FEM;SG	N;FEM;SG
marie	maría	marier	maría	N;FEM;SG	N;FEM;SG
discuter	charlando	discuter	charlar	V;NFIN	V;V.MSDR
discuter	discuta	discuter	discuta	V;NFIN	V;IMP;SG;3;FIN
discuter	discutir	discuter	discutir	V;NFIN	V;NFIN
discuter	chatear	discuter	chatear	V;NFIN	V;NFIN
discuter	charlar	discuter	charlar	V;NFIN	V;NFIN
projet	project	projet	project	N;MASC;SG	N
projet	proyecto	projet	proyecto	N;MASC;SG	N;MASC;SG
chaque	cada	chaque	cada	DET;FEM;SG	DET;SG
chaque	cada	chaque	cada	DET;FEM;SG	DET;SG
anglais	inglés	anglais	inglés	N;MASC;SG	N;MASC;SG
anglais	espanol	anglais	espanol	N;MASC;SG	N;MASC;SG
province	provincia	province	provincia	N;FEM;SG	N;FEM;SG
international	internacional	international	internacional	ADJ;MASC;SG	ADJ;SG
international	international	international	international	ADJ;MASC;SG	ADJ;SG
conseil	consultoría	conseil	consultoría	N;MASC;SG	N;FEM;SG
conseil	asesoría	conseil	asesoría	N;MASC;SG	N;FEM;SG
conseil	asesoramiento	conseil	asesoramiento	N;MASC;SG	N;MASC;SG
conseil	consejo	conseil	consejo	N;MASC;SG	N;MASC;SG
conseil	concilio	conseil	concilio	N;MASC;SG	N;MASC;SG
conseil	consejo	conseil	consejo	N;MASC;SG	N;MASC;SG
conseil	concejo	conseil	concejo	N;MASC;SG	N;MASC;SG
maison	house	maison	house	N;FEM;SG	N;MASC;SG
maison	casita	maison	casita	N;FEM;SG	N;FEM;SG
maison	casa	maison	casa	N;FEM;SG	N;FEM;SG
maison	hogar	maison	hogar	N;FEM;SG	N;MASC;SG
maison	casa	maison	casa	N;FEM;SG	N;FEM;SG
maison	inicio	maison	inicio	N;FEM;SG	N;MASC;SG
cela	este	cela	este	PRO;SG	PRO;MASC;SG
cela	esto	cela	este	PRO;SG	PRO;SG
cela	esta	cela	este	PRO;SG	PRO;FEM;SG
cela	eso	cela	ese	PRO;SG	PRO;SG
demande	petición	demande	petición	N;FEM;SG	N;FEM;SG
demande	solicitud	demande	solicitud	N;FEM;SG	N;FEM;SG
demande	pregunta	demande	pregunta	N;FEM;SG	N;FEM;SG
fonction	función	fonction	función	N;FEM;SG	N;FEM;SG
toujours	siempre	toujours	siempre	ADV	ADV
toujours	todavía	toujours	todavía	ADV	ADV
toujours	aún	toujours	aún	ADV	ADV
doit	debe	devoir	deber	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
production	produccion	production	produccion	N;FEM;SG	N;FEM;SG
production	producción	production	producción	N;FEM;SG	N;FEM;SG
certains	algunas	certain	alguno	PRO;MASC;PL	PRO;FEM;PL
certains	algunos	certain	alguno	PRO;MASC;PL	PRO;MASC;PL
membre	miembro	membre	miembro	N;MASC;SG	N;MASC;SG
près	cerca	près	cerca	ADV	ADV
rôle	rol	rôle	rol	N;MASC;SG	N;MASC;SG
droit	derecho	droit	derecho	N;MASC;SG	N;MASC;SG
droit	derecha	droit	derecha	N;MASC;SG	N;FEM;SG
droit	derecho	droit	derecho	N;MASC;SG	N;MASC;SG
droit	legislación	droit	legislación	N;MASC;SG	N;FEM;SG
droit	ley	droit	ley	N;MASC;SG	N;FEM;SG
mois	mes	mois	mes	N;MASC;SG	N;MASC;SG
île	isla	île	isla	N;FEM;SG	N;FEM;SG
république	republic	république	republic	N;FEM;SG	N
république	republica	république	republica	N;FEM;SG	N;FEM;SG
république	república	république	república	N;FEM;SG	N;FEM;SG
service	servicio	service	servicio	N;MASC;SG	N;MASC;SG
score	puntuación	score	puntuación	N;MASC;SG	N;FEM;SG
score	partitura	score	partitura	N;MASC;SG	N;FEM;SG
ensuite	luego	ensuite	luego	ADV	ADV
ensuite	entonces	ensuite	entonces	ADV	ADV
langue	lengua	langue	lengua	N;FEM;SG	N;FEM;SG
langue	idioma	langue	idioma	N;FEM;SG	N;MASC;SG
langue	lenguaje	langue	lenguaje	N;FEM;SG	N;MASC;SG
dit	dijo	dire	decir	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
gouvernement	gobierno	gouvernement	gobierno	N;MASC;SG	N;MASC;SG
center	centro	center	centro	N;MASC;SG	N;MASC;SG
center	center	center	center	N;MASC;SG	N;MASC;SG
elles	ellos	il	él	PRO;FEM;PL;3	PRO;MASC;PL;3
elles	ellas	il	él	PRO;FEM;PL;3	PRO;FEM;PL;3
petit	pequeño	petit	pequeño	ADJ;MASC;SG	ADJ;MASC;SG
petit	pequeña	petit	pequeño	ADJ;MASC;SG	ADJ;FEM;SG
petit	pequeño	petit	pequeño	ADJ;MASC;SG	ADJ;MASC;SG
petit	pequeña	petit	pequeño	ADJ;MASC;SG	ADJ;FEM;SG
petit	poquito	petit	poquito	ADJ;MASC;SG	ADJ;MASC;SG
toutes	todas	tout	todo	PRO;FEM;PL	PRO;FEM;PL
toutes	todos	tout	todo	PRO;FEM;PL	PRO;MASC;PL
argent	dinero	argent	dinero	N;MASC;SG	N;MASC;SG
argent	money	argent	money	N;MASC;SG	N
argent	plata	argent	plata	N;MASC;SG	N;FEM;SG
argent	cash	argent	cash	N;MASC;SG	N
argent	dinero	argent	dinero	N;MASC;SG	N;MASC;SG
souvent	frecuentemente	souvent	frecuentemente	ADV	ADV
souvent	frecuentemente	souvent	frecuentemente	ADV	ADV
style	style	style	style	N;MASC;SG	N
style	estilo	style	estilo	N;MASC;SG	N;MASC;SG
style	estilo	style	estilo	N;MASC;SG	N;MASC;SG
face	rostro	face	rostro	N;FEM;SG	N;MASC;SG
face	carita	face	carita	N;FEM;SG	N;FEM;SG
face	cara	face	cara	N;FEM;SG	N;FEM;SG
face	face	face	facer	N;FEM;SG	N
olympiques	olímpicos	olympique	olímpico	ADJ;MASC;PL	ADJ;MASC;PL
olympiques	olimpiadas	olympique	olimpiado	ADJ;MASC;PL	ADJ;FEM;PL;V.PTCP
olympiques	olimpiadas	olympique	olimpiado	ADJ;MASC;PL	ADJ;FEM;PL;V.PTCP
quand	cuando	quand	cuando	CONJ	CONJ
top	cima	top	cima	N;MASC;SG	N;FEM;SG
ministre	ministro	ministre	ministro	N;MASC;SG	N;MASC;SG
ministre	pastor	ministre	pastor	N;MASC;SG	N;MASC;SG
ministre	ministra	ministre	ministra	N;MASC;SG	N;FEM;SG
mondiale	mundial	mondial	mundial	ADJ;FEM;SG	ADJ;SG
mondiale	mundial	mondial	mundial	ADJ;FEM;SG	ADJ;SG
mondiale	mundial	mondial	mundial	ADJ;FEM;SG	ADJ;SG
mondiale	global	mondial	global	ADJ;FEM;SG	ADJ;SG
théâtre	teatro	théâtre	teatro	N;MASC;SG	N;MASC;SG
théâtre	teatro	théâtre	teatro	N;MASC;SG	N;MASC;SG
épisode	episodio	épisode	episodio	N;MASC;SG	N;MASC;SG
scène	escena	scène	escena	N;FEM;SG	N;FEM;SG
scène	etapa	scène	etapa	N;FEM;SG	N;FEM;SG
scène	escenario	scène	escenario	N;FEM;SG	N;MASC;SG
scène	stage	scène	stage	N;FEM;SG	N
asp	asp	asp	asp	N;MASC;SG	N;MASC;SG
étaient	eran	être	ser	V;IND;PL;3;IPFV;FIN	V;IND;PL;3;IPFV;FIN
musée	museo	musée	museo	N;MASC;SG	N;MASC;SG
troisième	tercera	troisième	tercero	ADJ;MASC;SG	ADJ;FEM;SG
troisième	tercer	troisième	tercero	ADJ;MASC;SG	ADJ;MASC;SG
troisième	tercero	troisième	tercero	ADJ;MASC;SG	ADJ;MASC;SG
nombreux	numerosos	nombreux	numeroso	ADJ;MASC;PL	ADJ;MASC;PL
nombreux	numerosas	nombreux	numeroso	ADJ;MASC;PL	ADJ;FEM;PL
auteur	autor	auteur	autor	N;MASC;SG	N;MASC;SG
auteur	autora	auteur	autora	N;MASC;SG	N;FEM;SG
auteur	escritora	auteur	escritora	N;MASC;SG	N;FEM;SG
auteur	escritor	auteur	escritor	N;MASC;SG	N;MASC;SG
auteur	writer	auteur	writer	N;MASC;SG	N;MASC;SG
système	system	système	system	N;MASC;SG	N
système	sistema	système	sistema	N;MASC;SG	N;MASC;SG
création	creación	création	creación	N;FEM;SG	N;FEM;SG
stade	stade	stade	stade	N;MASC;SG	N;MASC;SG
stade	estadio	stade	estadio	N;MASC;SG	N;MASC;SG
stade	estadio	stade	estadio	N;MASC;SG	N;MASC;SG
stade	stadium	stade	stadium	N;MASC;SG	N;MASC;SG
stade	etapa	stade	etapa	N;MASC;SG	N;FEM;SG
stade	escenario	stade	escenario	N;MASC;SG	N;MASC;SG
stade	stage	stade	stage	N;MASC;SG	N
tard	tarde	tard	tarde	ADV	ADV
seconde	segunda	second	segundo	ADJ;FEM;SG	ADJ;FEM;SG
seconde	segundo	second	segundo	ADJ;FEM;SG	ADJ;MASC;SG
roman	roman	roman	romar	N;MASC;SG	N
roman	román	roman	román	N;MASC;SG	N;MASC;SG
jours	días	jour	día	N;MASC;PL	N;MASC;PL
jours	jornadas	jour	jornada	N;MASC;PL	N;FEM;PL
jours	dias	jour	dia	N;MASC;PL	N;MASC;PL
jours	days	jour	day	N;MASC;PL	N
hui	hui	hui	huir		
édition	edición	édition	edición	N;FEM;SG	N;FEM;SG
édition	edición	édition	edición	N;FEM;SG	N;FEM;SG
édition	edition	édition	edition	N;FEM;SG	N;MASC;SG
édition	edición	édition	edición	N;FEM;SG	N;FEM;SG
édition	montaje	édition	montaje	N;FEM;SG	N;MASC;SG
édition	publicación	édition	publicación	N;FEM;SG	N;FEM;SG
édition	editorial	édition	editorial	N;FEM;SG	N;FEM;SG
éditions	ediciones	édition	edición	N;FEM;PL	N;FEM;PL
éditions	éditions	édition	éditions	N;FEM;PL	N
historique	historico	historique	historico	ADJ;MASC;SG	ADJ;MASC;SG
historique	histórico	historique	histórico	ADJ;MASC;SG	ADJ;MASC;SG
historique	histórica	historique	histórico	ADJ;MASC;SG	ADJ;FEM;SG
historique	histórica	historique	histórico	ADJ;MASC;SG	ADJ;FEM;SG
historique	historico	historique	historico	ADJ;MASC;SG	ADJ;MASC;SG
historique	histórico	historique	histórico	ADJ;MASC;SG	ADJ;MASC;SG
permet	permite	permettre	permitir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
âge	edad	âge	edad	N;MASC;SG	N;FEM;SG
âge	age	âge	age	N;MASC;SG	N
robert	roberto	robert	roberto	N;MASC;SG	N;MASC;SG
officiel	oficial	officiel	oficial	ADJ;MASC;SG	ADJ;SG
environ	aproximadamente	environ	aproximadamente	ADV	ADV
effet	efecto	effet	efecto	N;MASC;SG	N;MASC;SG
version	version	version	version	N;FEM;SG	N;FEM;SG
version	versión	version	versión	N;FEM;SG	N;FEM;SG
membres	miembros	membre	miembro	N;MASC;PL	N;MASC;PL
membres	diputados	membre	diputado	N;MASC;PL	N;MASC;PL
membres	miembros	membre	miembro	N;MASC;PL	N;MASC;PL
niveau	nivel	niveau	nivel	N;MASC;SG	N;MASC;SG
niveau	level	niveau	level	N;MASC;SG	N
champion	campeón	champion	campeón	N;MASC;SG	N;MASC;SG
champion	campeona	champion	campeona	N;MASC;SG	N;FEM;SG
champion	campeon	champion	campeon	N;MASC;SG	N;MASC;SG
champion	champ	champion	champ	N;MASC;SG	N;SG
champion	campeón	champion	campeón	N;MASC;SG	N;MASC;SG
champion	campeona	champion	campeona	N;MASC;SG	N;FEM;SG
champion	campeon	champion	campeon	N;MASC;SG	N;MASC;SG
champion	champion	champion	champion	N;MASC;SG	N;MASC;SG
espèce	especie	espèce	especie	N;FEM;SG	N;FEM;SG
raison	razón	raison	razón	N;FEM;SG	N;FEM;SG
raison	motivo	raison	motivo	N;FEM;SG	N;MASC;SG
raison	razon	raison	razon	N;FEM;SG	N;FEM;SG
modèle	maqueta	modèle	maqueta	N;MASC;SG	N;FEM;SG
modèle	modelo	modèle	modelo	N;MASC;SG	N;MASC;SG
modèle	plantilla	modèle	plantilla	N;MASC;SG	N;FEM;SG
travail	obra	travail	obra	N;MASC;SG	N;FEM;SG
travail	trabajo	travail	trabajo	N;MASC;SG	N;MASC;SG
femme	mujer	femme	mujer	N;FEM;SG	N;FEM;SG
femme	mujer	femme	mujer	N;FEM;SG	N;FEM;SG
femme	mujer	femme	mujer	N;FEM;SG	N;FEM;SG
femme	hembra	femme	hembra	N;FEM;SG	N;FEM;SG
femme	esposa	femme	esposa	N;FEM;SG	N;FEM;SG
femme	mujer	femme	mujer	N;FEM;SG	N;FEM;SG
cinq	cinco	cinq	cinco	NUM	NUM;PL
déjà	ya	déjà	ya	ADV	ADV
texte	text	texte	text	N;MASC;SG	N
texte	texto	texte	texto	N;MASC;SG	N;MASC;SG
terre	earth	terre	earth	N;FEM;SG	N
terre	tierra	terre	tierra	N;FEM;SG	N;FEM;SG
terre	land	terre	land	N;FEM;SG	N
terre	terreno	terre	terreno	N;FEM;SG	N;MASC;SG
terre	tierra	terre	tierra	N;FEM;SG	N;FEM;SG
terre	terre	terre	terre	N;FEM;SG	N;MASC;SG
terre	tierra	terre	tierra	N;FEM;SG	N;FEM;SG
terre	suelo	terre	suelo	N;FEM;SG	N;MASC;SG
compétition	concurso	compétition	concurso	N;FEM;SG	N;MASC;SG
compétition	competición	compétition	competición	N;FEM;SG	N;FEM;SG
compétition	competencia	compétition	competencia	N;FEM;SG	N;FEM;SG
allemand	alemán	allemand	alemán	N;MASC;SG	N;MASC;SG
allemand	aleman	allemand	alemar	N;MASC;SG	N;MASC;SG
britannique	británica	britannique	británico	ADJ;MASC;SG	ADJ;FEM;SG
porte	portón	porte	portón	N;FEM;SG	N;MASC;SG
porte	gate	porte	gate	N;FEM;SG	N;MASC;SG
porte	puerta	porte	puerta	N;FEM;SG	N;FEM;SG
porte	porte	porte	porte	N;FEM;SG	N;MASC;SG
porte	puerta	porte	puerta	N;FEM;SG	N;FEM;SG
hommes	men	homme	men	N;MASC;PL	N
hommes	hombres	homme	hombre	N;MASC;PL	N;MASC;PL
hommes	varones	homme	varón	N;MASC;PL	N;MASC;PL
hommes	machos	homme	macho	N;MASC;PL	N;MASC;PL
bataille	batalla	bataille	batalla	N;FEM;SG	N;FEM;SG
bataille	combate	bataille	combate	N;FEM;SG	N;MASC;SG
corps	cuerpo	corps	cuerpo	N;MASC;SG	N;MASC;SG
corps	cadáver	corps	cadáver	N;MASC;SG	N;MASC;SG
corps	body	corps	body	N;MASC;SG	N
corps	corps	corps	corp	N;MASC;SG	N
siège	asedio	siège	asedio	N;MASC;SG	N;MASC;SG
siège	sitio	siège	sitio	N;MASC;SG	N;MASC;SG
siège	sede	siège	sede	N;MASC;SG	N;FEM;SG
siège	sede	siège	sede	N;MASC;SG	N;FEM;SG
siège	cuartel	siège	cuartel	N;MASC;SG	N;MASC;SG
siège	asiento	siège	asiento	N;MASC;SG	N;MASC;SG
siège	seat	siège	seat	N;MASC;SG	N;MASC;SG
personnes	personas	personne	persona	N;FEM;PL	N;FEM;PL
personnes	personas	personne	persona	N;FEM;PL	N;FEM;PL
route	ruta	route	ruta	N;FEM;SG	N;FEM;SG
route	autovía	route	autovía	N;FEM;SG	N;FEM;SG
route	autopista	route	autopista	N;FEM;SG	N;FEM;SG
route	carretera	route	carretera	N;FEM;SG	N;FEM;SG
route	road	route	road	N;FEM;SG	N;MASC
route	camino	route	camino	N;FEM;SG	N;MASC;SG
route	carretera	route	carretera	N;FEM;SG	N;FEM;SG
finale	final	finale	final	N;FEM;SG	N;MASC;SG
finale	final	finale	final	N;FEM;SG	N;MASC;SG
finale	final	finale	final	N;FEM;SG	N;MASC;SG
jeune	jóven	jeune	jóven	ADJ;MASC;SG	ADJ;SG
match	juego	match	juego	N;MASC;SG	N;MASC;SG
match	cerilla	match	cerilla	N;MASC;SG	N;FEM;SG
match	partido	match	partido	N;MASC;SG	N;MASC;SG
match	coincidencia	match	coincidencia	N;MASC;SG	N;FEM;SG
match	match	match	match	N;MASC;SG	N;MASC;SG
peuvent	pueden	pouvoir	poder	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
royaume	reino	royaume	reino	N;MASC;SG	N;MASC;SG
royaume	kingdom	royaume	kingdom	N;MASC;SG	N;MASC;SG
ceux	esas	celui	ese	PRO;MASC;PL	PRO;FEM;PL
ceux	aquellos	celui	aquel	PRO;MASC;PL	PRO;MASC;PL
ceux	esos	celui	ese	PRO;MASC;PL	PRO;MASC;PL
long	largo	long	largo	ADJ;MASC;SG	ADJ;MASC;SG
long	larga	long	largo	ADJ;MASC;SG	ADJ;FEM;SG
latitude	latitud	latitude	latitud	N;FEM;SG	N;FEM;SG
base	base	base	base	N;FEM;SG	N;SG
études	estudios	étude	estudio	N;FEM;PL	N;MASC;PL
communauté	comunidad	communauté	comunidad	N;FEM;SG	N;FEM;SG
association	asociación	association	asociación	N;FEM;SG	N;FEM;SG
association	association	association	association	N;FEM;SG	N;FEM;SG
militaire	militar	militaire	militar	ADJ;MASC;SG	ADJ;SG
section	seccion	section	seccionar	N;FEM;SG	N;FEM;SG
section	sección	section	sección	N;FEM;SG	N;FEM;SG
longitude	longitud	longitude	longitud	N;FEM;SG	N;FEM;SG
bronze	bronce	bronze	bronce	N;MASC;SG	N;MASC;SG
livre	libro	livre	libro	N;MASC;SG	N;MASC;SG
livre	libra	livre	libra	N;MASC;SG	N;FEM;SG
livre	livre	livre	livre	N;MASC;SG	N;SG
américaine	americano	américain	americano	ADJ;FEM;SG	ADJ;MASC;SG
américaine	estadounidense	américain	estadounidense	ADJ;FEM;SG	ADJ;SG
américaine	americana	américain	americana	ADJ;FEM;SG	ADJ;FEM;SG
haut	alto	haut	alto	ADJ;MASC;SG	ADJ;MASC;SG
haut	elevada	haut	elevado	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
haut	alta	haut	alto	ADJ;MASC;SG	ADJ;FEM;SG
suivant	siguiendo	suivre	seguir	V;PRS;V.PTCP	V;V.MSDR
beaucoup	mucho	beaucoup	mucho	ADV	ADV
dire	dí	dire	dí	V;NFIN	V;IND;SG;1;PST;FIN
dire	decir	dire	decir	V;NFIN	V;NFIN
dire	diga	dire	decir	V;NFIN	V;IMP;SG;3;FIN
seul	sola	seul	solo	ADJ;MASC;SG	ADJ;FEM;SG
parmi	entre	parmi	entre	ADP	ADP
fille	chica	fille	chica	N;FEM;SG	N;FEM;SG
fille	niña	fille	niña	N;FEM;SG	N;FEM;SG
fille	muchacha	fille	muchacha	N;FEM;SG	N;FEM;SG
fille	hija	fille	hija	N;FEM;SG	N;FEM;SG
buts	objetivos	but	objetivo	N;MASC;PL	N;MASC;PL
buts	finalidades	but	finalidad	N;MASC;PL	N;FEM;PL
buts	metas	but	meta	N;MASC;PL	N;FEM;PL
buts	objetivos	but	objetivo	N;MASC;PL	N;MASC;PL
buts	goles	but	gol	N;MASC;PL	N;MASC;PL
enfants	ninos	enfant	nino	N;MASC;PL	N;MASC;PL
enfants	niños	enfant	niño	N;MASC;PL	N;MASC;PL
enfants	kids	enfant	kids	N;MASC;PL	N
enfants	ninos	enfant	nino	N;MASC;PL	N;MASC;PL
enfants	niños	enfant	niño	N;MASC;PL	N;MASC;PL
direction	dirección	direction	dirección	N;FEM;SG	N;FEM;SG
direction	dirección	direction	dirección	N;FEM;SG	N;FEM;SG
position	posicion	position	posicion	N;FEM;SG	N;FEM;SG
position	posición	position	posición	N;FEM;SG	N;FEM;SG
pouvoir	poder	pouvoir	poder	V;NFIN	V;NFIN
but	gol	but	gol	N;MASC;SG	N;MASC;SG
but	meta	but	meta	N;MASC;SG	N;FEM;SG
but	objetivo	but	objetivo	N;MASC;SG	N;MASC;SG
but	portería	but	portería	N;MASC;SG	N;FEM;SG
but	proposito	but	proposito	N;MASC;SG	N;MASC;SG
but	finalidad	but	finalidad	N;MASC;SG	N;FEM;SG
but	propósito	but	propósito	N;MASC;SG	N;MASC;SG
tête	head	tête	head	N;FEM;SG	N
tête	cabezal	tête	cabezal	N;FEM;SG	N;MASC;SG
tête	cabeza	tête	cabeza	N;FEM;SG	N;FEM;SG
tête	cabeza	tête	cabeza	N;FEM;SG	N;FEM;SG
territoire	territorio	territoire	territorio	N;MASC;SG	N;MASC;SG
union	union	union	union	N;FEM;SG	N;SG
union	unión	union	unión	N;FEM;SG	N;FEM;SG
union	sindicato	union	sindicato	N;FEM;SG	N;MASC;SG
construction	construcción	construction	construcción	N;FEM;SG	N;FEM;SG
construction	construccion	construction	construcciar	N;FEM;SG	N;FEM;SG
ancienne	antiguo	ancien	antiguo	ADJ;FEM;SG	ADJ;MASC;SG
ancienne	antigua	ancien	antiguo	ADJ;FEM;SG	ADJ;FEM;SG
ancienne	viejo	ancien	viejo	ADJ;FEM;SG	ADJ;MASC;SG
ancienne	antiguo	ancien	antiguo	ADJ;FEM;SG	ADJ;MASC;SG
ancienne	antigua	ancien	antiguo	ADJ;FEM;SG	ADJ;FEM;SG
ancienne	vieja	ancien	viejo	ADJ;FEM;SG	ADJ;FEM;SG
ancienne	antiguo	ancien	antiguo	ADJ;FEM;SG	ADJ;MASC;SG
ancienne	ex	ancien	ex	ADJ;FEM;SG	ADJ
premiers	primeras	premier	primero	ADJ;MASC;PL	ADJ;FEM;PL
premiers	primeros	premier	primero	ADJ;MASC;PL	ADJ;MASC;PL
prend	tomar	prendre	tomar	V;IND;SG;3;PRS;FIN	V;NFIN
prend	toma	prendre	tomar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
prend	toma	prendre	tomar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
maire	maire	maire	maire	N;MASC;SG	N
maire	alcalde	maire	alcalde	N;MASC;SG	N;MASC;SG
maire	intendente	maire	intendente	N;MASC;SG	N;SG
maire	alcaldesa	maire	alcaldesa	N;MASC;SG	N;FEM;SG
maire	alcaldía	maire	alcaldía	N;MASC;SG	N;FEM;SG
présente	presente	présent	presente	ADJ;FEM;SG	ADJ;SG
personnalité	personalidad	personnalité	personalidad	N;FEM;SG	N;FEM;SG
ligue	league	ligue	league	N;FEM;SG	N;FEM;SG
ligue	liga	ligue	liga	N;FEM;SG	N;FEM;SG
public	publico	public	publico	ADJ;MASC;SG	ADJ;MASC;SG
pages	páginas	page	página	N;FEM;PL	N;FEM;PL
pages	paginas	page	pagina	N;FEM;PL	N;FEM;PL
pages	page	page	pager	N;FEM;PL	N
externe	externa	externe	externo	ADJ;MASC;SG	ADJ;FEM;SG
externe	externo	externe	externo	ADJ;MASC;SG	ADJ;MASC;SG
externe	exterior	externe	exterior	ADJ;MASC;SG	ADJ;SG
simple	simple	simple	simple	ADJ;MASC;SG	ADJ;SG
simple	sencilla	simple	sencillo	ADJ;MASC;SG	ADJ;FEM;SG
simple	sencillo	simple	sencillo	ADJ;MASC;SG	ADJ;MASC;SG
dernière	último	dernier	último	ADJ;FEM;SG	ADJ;MASC;SG
dernière	última	dernier	último	ADJ;FEM;SG	ADJ;FEM;SG
dernière	última	dernier	último	ADJ;FEM;SG	ADJ;FEM;SG
dernière	último	dernier	último	ADJ;FEM;SG	ADJ;MASC;SG
chanson	chanson	chanson	chanson	N;FEM;SG	N;FEM;SG
chanson	songs	chanson	songs	N;FEM;SG	N
chanson	canto	chanson	canto	N;FEM;SG	N;MASC;SG
chanson	cancion	chanson	cancionar	N;FEM;SG	N;FEM;SG
chanson	canción	chanson	canción	N;FEM;SG	N;FEM;SG
poste	post	poste	post	N;MASC;SG	N;MASC;SG
poste	poste	poste	poste	N;MASC;SG	N;MASC;SG
poste	publicación	poste	publicación	N;MASC;SG	N;FEM;SG
culture	cultivo	culture	cultivo	N;FEM;SG	N;MASC;SG
culture	cultura	culture	cultura	N;FEM;SG	N;FEM;SG
grâce	gracia	grâce	gracia	N;FEM;SG	N;FEM;SG
développement	desarrollo	développement	desarrollo	N;MASC;SG	N;MASC;SG
sortie	salir	sortir	salir	V;FEM;SG;PST;V.PTCP	V;NFIN
empire	imperio	empire	imperio	N;MASC;SG	N;MASC;SG
empire	empire	empire	empire	N;MASC;SG	N
loi	derecho	loi	derecho	N;FEM;SG	N;MASC;SG
loi	legislación	loi	legislación	N;FEM;SG	N;FEM;SG
loi	ley	loi	ley	N;FEM;SG	N;FEM;SG
loi	ley	loi	ley	N;FEM;SG	N;FEM;SG
loi	acta	loi	acta	N;FEM;SG	N;FEM;SG
loi	acto	loi	acto	N;FEM;SG	N;MASC;SG
équipes	equipos	équipe	equipo	N;FEM;PL	N;MASC;PL
côté	côté	côté	cuté	N;MASC;SG	N;MASC;SG
côté	lateral	côté	lateral	N;MASC;SG	N;SG
côté	lado	côté	lado	N;MASC;SG	N;MASC;SG
mer	mar	mer	mar	N;FEM;SG	N;SG
haute	alto	haut	alto	ADJ;FEM;SG	ADJ;MASC;SG
haute	elevada	haut	elevado	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
haute	alta	haut	alto	ADJ;FEM;SG	ADJ;FEM;SG
vue	ver	voir	ver	V;FEM;SG;PST;V.PTCP	V;NFIN
espagne	espagne	espagner	espagne	N;MASC;SG	N;MASC;SG
