dari	từ	dari	từ	ADP	ADP
memukul	nháy	menpukul	nháy	V;SG;ACT	V
sate	sate	sate	sate	N	N
diperintahkan	dặn	diperintahkan	dặn	V;SG;PASS	V
item	tố	item	tố	N	N
item	mục	item	mục	N	N
luther	luther	luther	luther	N	N
debu	bụi	debu	bụi	N;SG	N
debu	chốn	debu	chốn	N;SG	N
penalti	penalty	penalti	penalty	N;SG	N
penalti	phạt	penalti	phạt	N;SG	N
penalti	phạt	penalti	phạt	N;SG	N
kewarganegaraan	civic	kewarganegaraan	civic	N;SG	N
kewarganegaraan	nationalities	kewarganegaraan	nationalities	N;SG	N
topi	mũ	topi	mũ	N;SG	N
topi	mũ	topi	mũ	N;SG	N
topi	nón	topi	nón	N;SG	N
topi	topi	topi	topi	N;SG	N
proton	proton	proton	proton	N;SG	N
proton	proton	proton	proton	N;SG	N
platinum	platinum	platinum	platinum	N	N
cap	tem	cap	tem	N	N
cap	cap	cap	cap	N	N
hiasan	topping	hiasan	topping	N;SG	N
argo	argo	argo	argo	N	N
kegubernuran	dimashq	kegubernuran	dimashq	N;SG	N
poros	trục	poros	trục	N;SG	N
skema	schema	skema	schema	N;SG	N
uzbekistan	uzbekistan	uzbekistan	uzbekistan	N	N
sumbu	wick	sumbu	wick	N;SG	N
sumbu	trục	sumbu	trục	N;SG	N
sumbu	trục	sumbu	trục	N;SG	N
lidah	lưỡi	lidah	lưỡi	N;SG	N
sup	soup	sup	soup	N;SG	N
sup	súp	sup	súp	N;SG	N
dicabut	unplugged	dicabut	unplugged	V;SG;PASS	V
email	email	email	email	N	N
email	email	email	email	N	N
sertifikat	chứng	sertifikat	chứng	N;SG	N
athletic	athletic	athletic	athletic	N	N
kuburan	đào	kuburan	đào	N;SG	N
kuburan	mộ	kuburan	mộ	N;SG	N
kuburan	mồ	kuburan	mồ	N;SG	N
lockheed	lockheed	lockheed	lockheed	N	N
output	xuất	output	xuất	N	N
mengingatkan	nhắc	meningatkan	nhắc	V;SG;ACT	V
cacing	giun	cacing	giun	N;SG	N
cacing	worm	cacing	worm	N;SG	N
cacing	giun	cacing	giun	N;SG	N
gandum	lúa	gandum	lúa	N;SG	N
gandum	hạt	gandum	hạt	N;SG	N
krim	kem	krim	kem	N;SG	N
cerah	mẻ	cerah	mẻ	ADJ;SG	ADJ
berikan	đưa	berrikan	đưa	V;SG;ACT	V
berikan	tặng	berrikan	tặng	V;SG;ACT	V
berikan	cho	berrikan	cho	V;SG;ACT	V
kekacauan	chaos	kekacauan	chaos	N;SG	N
pilih	chọn	pilih	chọn	V;SG;ACT	V
pilih	chọn	pilih	chọn	V;SG;ACT	V
pilih	đặt	pilih	đặt	V;SG;ACT	V
impor	danh	impor	danh	N;SG;ACT	N
impor	imports	impor	imports	N;SG;ACT	N
botol	lọ	botol	lọ	N;SG	N
botol	chai	botol	chai	N;SG	N
botol	chai	botol	chai	N;SG	N
kehancuran	điêu	kehancuran	điêu	N;SG	N
kenangan	ức	kenangan	ức	N;SG	N
ditembak	phát	ditembak	phát	V;SG;PASS	V
ditembak	bắn	ditembak	bắn	V;SG;PASS	V
pukulan	đấm	pukulan	đấm	N;SG	N
beri	đưa	beri	đưa	V;SG;ACT	V
beri	tặng	beri	tặng	V;SG;ACT	V
beri	cho	beri	cho	V;SG;ACT	V
bersembunyi	trốn	bersembunyi	trốn	V;SG;ACT	V
bergaya	stylish	bergaya	stylish	V;SG;ACT	V
membatalkan	hủy	menbatalkan	hủy	V;SG;ACT	V
membatalkan	hủy	menbatalkan	hủy	V;SG;ACT	V
serigala	sói	serigala	sói	N	N
serigala	wolf	serigala	wolf	N	N
serigala	sói	serigala	sói	N	N
ruas	fields	ruas	fields	N;SG	N
ruas	trường	ruas	trường	N;SG	N
taksi	taxi	taksi	taxi	N;SG	N
taksi	taxi	taksi	taxi	N;SG	N
taksi	cab	taksi	cab	N;SG	N
taksi	taxi	taksi	taxi	N;SG	N
taksi	taxi	taksi	taxi	N;SG	N
bala	bala	bala	bala	N;SG	N
lilin	nến	lilin	nến	N;SG	N
lilin	wax	lilin	wax	N;SG	N
lilin	nến	lilin	nến	N;SG	N
menyerbu	xâm	menserbu	xâm	V;SG;ACT	V
laras	thùng	laras	thùng	N	N
laras	nóc	laras	nóc	N	N
laras	nòng	laras	nòng	N	N
akademisi	academia	akademisi	academia	N;SG	N
plasma	plasma	plasma	plasma	N	N
utang	nợ	utang	nợ	N;SG	N
orientasi	hướng	orientasi	hướng	N;SG	N
mangga	xoài	mangga	xoài	N	N
mangga	xoài	mangga	xoài	N	N
idris	idris	idris	idris		
bir	bia	bir	bia	N;SG	N
bir	bia	bir	bia	N;SG	N
rusa	hươu	rusa	hươu	N	N
bahu	vai	bahu	vai	N;SG	N
bahu	vai	bahu	vai	N;SG	N
berlari	chạy	berlari	chạy	V;SG;ACT	V
michelle	michelle	michelle	michelle	N	N
michelle	michele	michelle	michele	N	N
sajak	rhyme	sajak	rhyme	N	N
sajak	vần	sajak	vần	N	N
kejayaan	triumph	kejayaan	triumph	N;SG	N
elit	elite	elit	elite	N;SG	N
instalasi	tráo	instalasi	tráo	N;SG	N
cabai	ớt	cabai	ớt	N;SG	N
lembar	mẩu	lembar	mẩu	N;SG	N
lembar	mẩu	lembar	mẩu	N;SG	N
bayangan	bóng	bayangan	bóng	N;SG	N
bayangan	bóng	bayangan	bóng	N;SG	N
bayangan	shadow	bayangan	shadow	N;SG	N
waris	ngai	waris	ngai	N;SG	N
mitsubishi	mitsubishi	mitsubishi	mitsubishi	N	N
torpedo	torpedo	torpedo	torpedo	N	N
busur	nơ	busur	nơ	N;SG	N
busur	arc	busur	arc	N;SG	N
kantong	giỏ	kantong	giỏ	N;SG	N
kantong	túi	kantong	túi	N;SG	N
kantong	pocket	kantong	pocket	N;SG	N
kantong	túi	kantong	túi	N;SG	N
kantong	túi	kantong	túi	N;SG	N
kantong	túi	kantong	túi	N;SG	N
robinson	robinson	robinson	robinson	N	N
butuh	cần	butuh	cần	V;SG;ACT	V
tendangan	đá	tendangan	đá	N;SG	N
enak	ngon	enak	ngon	ADJ;SG	ADJ
menyembuhkan	chữa	mensembuhkan	chữa	V;SG;ACT	V
menyembuhkan	chữa	mensembuhkan	chữa	V;SG;ACT	V
perkemahan	camp	perkemahan	camp	N	N
perkemahan	trại	perkemahan	trại	N	N
perkemahan	trại	perkemahan	trại	N	N
maritim	maritime	maritim	maritime	N	N
persemakmuran	commonwealth	persemakmuran	commonwealth	N	N
pemujaan	cult	penpujaan	cult	N;SG	N
terganggu	căm	terganggu	căm	V;SG;PASS	V
temuan	discovery	temuan	discovery	N;SG	N
pentas	stage	pentas	stage	N	N
petang	tối	petang	tối	N;SG	N
tempuh	emilia	tempuh	emilia	N;SG;ACT	N
elektro	điện	elektro	điện	N;SG	N
lutheran	lutheran	lutheran	lutheran	N	N
susah	cứng	susah	cứng	ADJ;SG	ADJ
susah	khó	susah	khó	ADJ;SG	ADJ
susah	khổ	susah	khổ	ADJ;SG	ADJ
susah	đắng	susah	đắng	ADJ;SG	ADJ
susah	khó	susah	khó	ADJ;SG	ADJ
penomoran	numbering	pennomoran	numbering	N;SG	N
petir	sấm	petir	sấm	N;SG	N
petir	sét	petir	sét	N;SG	N
petir	sét	petir	sét	N;SG	N
satria	satria	satria	satria	N;SG	N
menantang	thách	mentantang	thách	V;SG;ACT	V
desainer	designer	desainer	designer	N;SG	N
kecerdasan	pet	kecerdasan	pet	N;SG	N
modul	modul	modul	modul	N;SG	N
modul	môđun	modul	môđun	N;SG	N
modul	module	modul	module	N;SG	N
tinju	boxing	tinju	boxing	N;SG	N
sbg	sbg	sbg	sbg		
geng	canh	geng	canh	N;SG	N
geng	đảng	geng	đảng	N;SG	N
geng	đám	geng	đám	N;SG	N
geng	lũ	geng	lũ	N;SG	N
suster	ruột	suster	ruột	N	N
suster	chị	suster	chị	N	N
mengejutkan	ngàng	menkejutkan	ngàng	V;SG;ACT	V
memutar	xoay	menputar	xoay	V;SG;ACT	V
memutar	quay	menputar	quay	V;SG;ACT	V
gaji	lương	gaji	lương	N;SG	N
lada	tiêu	lada	tiêu	N;SG	N
menyumbangkan	góp	mensumbangkan	góp	V;SG;ACT	V
genetika	di	genetika	di	N;SG	N
sedan	sedan	sedan	sedan	N;SG	N
dec	dec	dec	dec		
terintegrasi	integrated	terintegrasi	integrated	V;SG;PASS	V
script	script	script	script	N	N
kentang	khoai	kentang	khoai	N;SG	N
icao	icao	icao	icao	N	N
fantasi	fantasies	fantasi	fantasies	N	N
feb	feb	feb	feb		
suriname	suriname	suriname	suriname	N	N
kapel	chapel	kapel	chapel	N	N
hara	hara	hara	hara	N	N
kotor	dơ	kotor	dơ	ADJ;SG	ADJ
ramayana	ramayana	ramayana	ramayana	N;SG	N
komet	comet	komet	comet	N	N
komet	comets	komet	comets	N	N
impian	mơ	impian	mơ	N;SG	N
impian	dream	impian	dream	N;SG	N
impian	mơ	impian	mơ	N;SG	N
impian	dreams	impian	dreams	N;SG	N
narkoba	vải	narkoba	vải	N;SG	N
narkoba	thuốc	narkoba	thuốc	N;SG	N
tumor	bướu	tumor	bướu	N;SG	N
mie	mì	mie	mì	N	N
mie	noodles	mie	noodles	N	N
mie	mỳ	mie	mỳ	N	N
mie	mie	mie	mie	N	N
mie	mì	mie	mì	N	N
mie	bún	mie	bún	N	N
obyek	tượng	obyek	tượng	N;SG	N
karate	karate	karate	karate	N	N
ranting	thơm	ranting	thơm	N;SG	N
ranting	cành	ranting	cành	N;SG	N
ranting	cành	ranting	cành	N;SG	N
ranting	nhánh	ranting	nhánh	N;SG	N
menanam	trồng	menanam	trồng	V;SG;ACT	V
menanam	cấy	menanam	cấy	V;SG;ACT	V
alternative	alternative	alternative	alternative	N;SG	N
alternative	alternatives	alternative	alternatives	N;SG	N
dukun	shaman	dukun	shaman	N;SG	N
ekonom	economists	ekonom	economists	N;SG	N
dioksida	dioxide	dioksida	dioxide	N;SG;PASS	N
dioksida	điôxít	dioksida	điôxít	N;SG;PASS	N
jejaring	mạng	jejaring	mạng	N;SG	N
dominika	dominican	dominika	dominican	N	N
dominika	dominica	dominika	dominica	N	N
panorama	panorama	panorama	panorama	N;SG	N
panorama	panoramic	panorama	panoramic	N;SG	N
siluman	stealth	siluman	stealth	N;SG	N
siluman	khổn	siluman	khổn	N;SG	N
siluman	quỷ	siluman	quỷ	N;SG	N
siluman	quỷ	siluman	quỷ	N;SG	N
layer	lớp	layer	lớp	N;SG	N
lebah	ong	lebah	ong	N;SG	N
lebah	ong	lebah	ong	N;SG	N
menyesuaikan	chỉnh	mensesuaikan	chỉnh	V;SG;ACT	V
berlalu	tan	berlalu	tan	V;SG;ACT	V
ekosistem	ecosystems	ekosistem	ecosystems	N	N
lucu	ngoan	lucu	ngoan	ADJ;SG	ADJ
unicode	unicode	unicode	unicode	N	N
kemakmuran	vượng	kemakmuran	vượng	N;SG	N
nafsu	ham	nafsu	ham	N;SG	N
etanol	ethanol	etanol	ethanol	N	N
kapas	bông	kapas	bông	N;SG	N
kapas	cotton	kapas	cotton	N;SG	N
elektrik	điện	elektrik	điện	N;SG	N
batin	nội	batin	nội	N;SG	N
perbudakan	âu	perbudakan	âu	N;SG	N
perbudakan	bondage	perbudakan	bondage	N;SG	N
pembicara	loa	penbicara	loa	N;SG	N
pembicara	loa	penbicara	loa	N;SG	N
didorong	đẩy	didorong	đẩy	V;SG;PASS	V
kanji	kanji	kanji	kanji	N	N
deret	catena	deret	catena	N;SG	N
deret	series	deret	series	N;SG	N
nara	nara	nara	nara	N;SG	N
tekstil	dệt	tekstil	dệt	N;SG	N
tekstil	dệt	tekstil	dệt	N;SG	N
terbalik	ngược	terbalik	ngược	V;SG;PASS	V
sejajar	aligned	sejajar	aligned	;SG	
mantra	mantra	mantra	mantra	N	N
mantra	spell	mantra	spell	N	N
kegelapan	tối	kegelapan	tối	N;SG	N
parit	mương	parit	mương	N;SG	N
parit	rãnh	parit	rãnh	N;SG	N
parit	hào	parit	hào	N;SG	N
motogp	motogp	motogp	motogp	N;SG	N
pemancar	phái	penpancar	phái	N;SG	N
