ve	e	ve	e	CONJ	CONJ
yapıyor	fas	yap	fase	V;PROG;IND;SG;3;POS;INFM;PRS	V
katedrali	catedral	katedrali	catedral	N;ESS;SG;3	N
korunması	protexe	korun	protexer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
tedavisi	tratamento	tedavi	tratamento	N;NOM;SG;3	N
tedavisi	tratamentos	tedavi	tratamento	N;NOM;SG;3	N
tedavisi	trato	tedavi	trato	N;NOM;SG;3	N
maalesef	tristemente	maalesef	tristemente	ADV	ADV
maalesef	desgrazadamente	maalesef	desgrazadamente	ADV	ADV
maalesef	desafortunadamente	maalesef	desafortunadamente	ADV	ADV
bateri	drum	bateri	drum	N;NOM;SG;3	N
bateri	tambores	bateri	tambor	N;NOM;SG;3	N
meryem	maría	meryem	maría	N;NOM;SG;3	N
savaşlar	guerras	savaş	guerra	N;NOM;PL;3	N
savaşlar	guerra	savaş	guerra	N;NOM;PL;3	N
savaşlar	batallas	savaş	batalla	N;NOM;PL;3	N
savaşlar	combates	savaş	combate	N;NOM;PL;3	N
geliştirmek	desenvolvendo	geliş	desenvolver	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V
geliştirmek	desenvolver	geliş	desenvolver	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V
geliştirmek	mellorar	geliş	mellorar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V
tura	xira	tur	xira	N;DAT;SG;3	N
tura	cabezas	tur	cabeza	N;DAT;SG;3	N
adalar	illas	ada	illa	N;NOM;PL;3	N
katılmak	únete	kat	únete	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V
katılmak	participar	kat	participar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V
hediye	agasallo	hedi	agasallo	N;NOM;SG;3	N
hediye	agasallo	hedi	agasallo	N;NOM;SG;3	N
koşulları	condicións	koşul	condición	N;ACC;PL;3	N
koşulları	patoloxías	koşul	patoloxía	N;ACC;PL;3	N
koşulları	termos	koşul	ter	N;ACC;PL;3	N
koşulları	funcionamento	koşul	funcionamento	N;ACC;PL;3	N
doğmuş	nacín	doğ	nacín	V;PFV;NFH;IND;SG;3;POS;PST	V
doğmuş	naceu	doğ	nacer	V;PFV;NFH;IND;SG;3;POS;PST	V
doğmuş	nacer	doğ	nacer	V;PFV;NFH;IND;SG;3;POS;PST	V
doğmuş	naciches	doğ	naciches	V;PFV;NFH;IND;SG;3;POS;PST	V
doğmuş	nacen	doğ	nacer	V;PFV;NFH;IND;SG;3;POS;PST	V
sembolü	símbolo	sembolü	símbolo	N;ACC;SG;3	N
şiirler	poemas	şiir	poema	N;NOM;PL;3	N
şiirler	poesía	şiir	poesía	N;NOM;PL;3	N
renkleri	cores	renk	cora	N;NOM;PL;3	N
mesajı	mensaxe	mesaj	mensaxe	N;ACC;SG;3	N
modelleri	modelos	model	modelo	N;NOM;PL;3	N
tüfek	escopeta	tüfek	escopeta	N;NOM;SG;3	N
tüfek	rifles	tüfek	rifle	N;NOM;SG;3	N
tüfek	fusís	tüfek	fuso	N;NOM;SG;3	N
tüfek	rifle	tüfek	rifle	N;NOM;SG;3	N
birlikler	unidades	birlik	unidade	N;NOM;PL;3	N
birlikler	tropas	birlik	tropa	N;NOM;PL;3	N
tasarlanmış	deseñados	tasarla	deseñar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V
tasarlanmış	deseñadas	tasarla	deseñar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V
tasarlanmış	deseñado	tasarla	deseñar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V
tasarlanmış	deseñamos	tasarla	deseñar	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V
eklemek	engadindo	ekle	engadir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
eklemek	engadir	ekle	engadir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
evler	casas	ev	casa	N;NOM;PL;3	N
evler	vivendas	ev	vivenda	N;NOM;PL;3	N
evler	casa	ev	casa	N;NOM;PL;3	N
evler	fogares	ev	fogar	N;NOM;PL;3	N
evler	atención	ev	atención	N;NOM;PL;3	N
evler	casas	ev	casa	N;NOM;PL;3	N
evler	fogares	ev	fogar	N;NOM;PL;3	N
sıcaklığı	temperatura	sıcaklık	temperatura	N;ACC;SG;3	N
sıcaklığı	calor	sıcaklık	calor	N;ACC;SG;3	N
hacmi	volume	hacim	volume	N;ACC;SG;3	N
yazmak	escribir	yaz	escribir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yazmak	escribía	yaz	escribir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yazmak	facendo	yaz	facer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yazmak	escrita	yaz	escribir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yazmak	escribe	yaz	escribir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
çıkışı	saída	çıkış	saída	N;ACC;SG;3	N
point	momento	point	momento	N;NOM;SG;3	N
point	punto	point	punto	N;NOM;SG;3	N
bitti	rematei	bit	rematar	V;PFV;IND;SG;3;POS;PST	V
bitti	rematado	bit	rematar	V;PFV;IND;SG;3;POS;PST	V
bitti	acabado	bit	acabar	V;PFV;IND;SG;3;POS;PST	V
bitti	rematar	bit	rematar	V;PFV;IND;SG;3;POS;PST	V
bitti	rematou	bit	rematar	V;PFV;IND;SG;3;POS;PST	V
bitti	fixen	bit	facer	V;PFV;IND;SG;3;POS;PST	V
bitti	fixemos	bit	facer	V;PFV;IND;SG;3;POS;PST	V
bitti	facer	bit	facer	V;PFV;IND;SG;3;POS;PST	V
bitti	fixeches	bit	fixeche	V;PFV;IND;SG;3;POS;PST	V
yemekler	comida	yemek	comida	N;NOM;PL;3	N
yemekler	alimentos	yemek	alimento	N;NOM;PL;3	N
yemekler	louza	yemek	louza	N;NOM;PL;3	N
yemekler	pratos	yemek	prato	N;NOM;PL;3	N
elverişli	conveniente	elverişli	conveniente	ADJ	ADJ
banka	bancos	banka	banco	N;NOM;SG;3	N
banka	banco	banka	banco	N;NOM;SG;3	N
banka	ribeira	banka	ribeira	N;NOM;SG;3	N
banka	penedo	banka	pener	N;NOM;SG;3	N
banka	citybank	banka	citybank	N;NOM;SG;3	N
tamamlandı	rematei	tamamla	rematar	V;PFV;IND;SG;3;POS;PST;PASS	V
tamamlandı	rematado	tamamla	rematar	V;PFV;IND;SG;3;POS;PST;PASS	V
tamamlandı	acabado	tamamla	acabar	V;PFV;IND;SG;3;POS;PST;PASS	V
tamamlandı	rematar	tamamla	rematar	V;PFV;IND;SG;3;POS;PST;PASS	V
tamamlandı	rematou	tamamla	rematar	V;PFV;IND;SG;3;POS;PST;PASS	V
tamamlandı	completa	tamamla	completar	V;PFV;IND;SG;3;POS;PST;PASS	V
tamamlandı	completar	tamamla	completar	V;PFV;IND;SG;3;POS;PST;PASS	V
oynuyor	xoga	oyna	xogar	V;PROG;IND;SG;3;POS;INFM;PRS	V
oynuyor	xogando	oyna	xogar	V;PROG;IND;SG;3;POS;INFM;PRS	V
oynuyor	xogar	oyna	xogar	V;PROG;IND;SG;3;POS;INFM;PRS	V
oynuyor	tocando	oyna	tocar	V;PROG;IND;SG;3;POS;INFM;PRS	V
oynuyor	tocar	oyna	tocar	V;PROG;IND;SG;3;POS;INFM;PRS	V
şarap	viño	şarap	vir	N;NOM;SG;3	N
ateşi	febre	ateşi	febre	N;NOM;SG;3	N
berabere	gravata	beraber	gravatar	N;NOM;SG;3	N
berabere	átenos	beraber	átenos	N;NOM;SG;3	N
yazıldı	escrita	yaz	escribir	V;PFV;IND;SG;3;POS;PST;PASS	V
mimarisi	arquitectura	mimari	arquitectura	N;NOM;SG;3	N
kazananlar	gañadores	kazanan	gañador	N;NOM;PL;3	N
partiler	festas	parti	festa	N;NOM;PL;3	N
partiler	partidos	parti	partido	N;NOM;PL;3	N
semt	barrio	semt	barrio	N;NOM;SG;3	N
semt	distrito	semt	distrito	N;NOM;SG;3	N
dayanışma	solidariedade	dayanışma	solidariedade	N;NOM;SG;3	N
kurumları	institucións	kurum	institución	N;ACC;PL;3	N
kahve	café	kahve	café	N;NOM;SG;3	N
görünüyor	mirando	görün	mirar	V;PROG;IND;SG;3;POS;INFM;PRS	V
görünüyor	mirar	görün	mirar	V;PROG;IND;SG;3;POS;INFM;PRS	V
görünüyor	buscando	görün	buscar	V;PROG;IND;SG;3;POS;INFM;PRS	V
görünüyor	parece	görün	parecer	V;PROG;IND;SG;3;POS;INFM;PRS	V
görünüyor	semella	görün	semellar	V;PROG;IND;SG;3;POS;INFM;PRS	V
batıya	oeste	bat	oeste	N;DAT;SG;3	N
batıya	occidente	bat	occidente	N;DAT;SG;3	N
yönü	dirección	yön	dirección	N;ACC;SG;3	N
yönü	aspecto	yön	aspecto	N;ACC;SG;3	N
kendileri	eles	kendi	el	PRO;NOM;PL;3;REFL	PRO
diyor	di	de	dicir	V;PROG;IND;SG;3;POS;INFM;PRS	V
diyor	dixo	de	dicir	V;PROG;IND;SG;3;POS;INFM;PRS	V
ol	ser	ol	ser	V;PFV;IMP;SG;2;POS;PRS	V
ol	estar	ol	estar	V;PFV;IMP;SG;2;POS;PRS	V
çevirisi	tradución	çevir	tradución	N;NOM;SG;3	N
gel	ven	gel	ver	V;PFV;IMP;SG;2;POS;PRS	V
gel	vamos	gel	varo	V;PFV;IMP;SG;2;POS;PRS	V
gel	veña	gel	vir	V;PFV;IMP;SG;2;POS;PRS	V
kurtarmak	aforrando	kurtar	aforrar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kurtarmak	salvar	kurtar	salvar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kurtarmak	aforraban	kurtar	aforrar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kategorisi	categoría	kategori	categoría	N;NOM;SG;3	N
ingilizler	británico	ingiliz	británico	ADJ;NOM;PL;3	ADJ
ingilizler	británica	ingiliz	británico	ADJ;NOM;PL;3	ADJ
ingilizler	británicos	ingiliz	británico	ADJ;NOM;PL;3	ADJ
ingilizler	británicas	ingiliz	británico	ADJ;NOM;PL;3	ADJ
ingilizler	inglesa	ingiliz	inglesa	ADJ;NOM;PL;3	ADJ
seçimler	eleccións	seçim	elección	N;NOM;PL;3	N
seçimler	opcións	seçim	opción	N;NOM;PL;3	N
seçimler	decisións	seçim	decisión	N;NOM;PL;3	N
seçimler	elección	seçim	elección	N;NOM;PL;3	N
seçimler	eleccións	seçim	elección	N;NOM;PL;3	N
görevler	tarefas	görev	tarefa	N;NOM;PL;3	N
görevler	traballos	görev	traballo	N;NOM;PL;3	N
görevler	traballo	görev	traballo	N;NOM;PL;3	N
görevler	misións	görev	misión	N;NOM;PL;3	N
silahlar	armas	silah	arma	N;NOM;PL;3	N
silahlar	armamento	silah	armamento	N;NOM;PL;3	N
silahlar	arma	silah	arma	N;NOM;PL;3	N
silahlar	armas	silah	arma	N;NOM;PL;3	N
silahlar	fusís	silah	fuso	N;NOM;PL;3	N
silahlar	armados	silah	armar	N;NOM;PL;3	N
silahlar	metralladoras	silah	metrallador	N;NOM;PL;3	N
silahlar	brazos	silah	brazo	N;NOM;PL;3	N
silahlar	armas	silah	arma	N;NOM;PL;3	N
açılır	abre	aç	abre	V;IPFV;IND;SG;3;POS;PASS	V
açılır	abra	aç	abra	V;IPFV;IND;SG;3;POS;PASS	V
saygılar	respeto	saygı	respeto	N;NOM;PL;3	N
saygılar	respecto	saygı	respecto	N;NOM;PL;3	N
saygılar	respectos	saygı	respecto	N;NOM;PL;3	N
hapse	preso	hapis	preso	N;DAT;SG;3	N
hapse	cadea	hapis	cadea	N;DAT;SG;3	N
hapse	caldeiro	hapis	caldeiro	N;DAT;SG;3	N
görüşler	opinión	görüş	opinión	N;NOM;PL;3	N
görüşler	opinións	görüş	opinión	N;NOM;PL;3	N
görüşler	resposta	görüş	resposta	N;NOM;PL;3	N
toplantı	reunión	toplantı	reunión	N;NOM;SG;3	N
toplantı	xunta	toplantı	xunta	N;NOM;SG;3	N
toplantı	reunión	toplantı	reunión	N;NOM;SG;3	N
toplantı	encontro	toplantı	encontro	N;NOM;SG;3	N
toplantı	cita	toplantı	cita	N;NOM;SG;3	N
ölmüş	falecido	öl	falecer	V;PFV;NFH;IND;SG;3;POS;PST	V
şartları	termos	şart	ter	N;NOM;PL;3	N
şartları	funcionamento	şart	funcionamento	N;NOM;PL;3	N
evleri	casas	ev	casa	N;ACC;PL;3	N
evleri	fogares	ev	fogar	N;ACC;PL;3	N
gelenekleri	tradicións	gelenek	tradición	N;ACC;PL;3	N
adresi	discurso	adres	discurso	N;NOM;SG;3	N
adresi	enderezo	adres	enderezo	N;NOM;SG;3	N
adresi	dirección	adres	dirección	N;NOM;SG;3	N
bağlandı	pegados	bağla	pegar	V;PFV;IND;SG;3;POS;PST;PASS	V
bağlandı	conectados	bağla	conectar	V;PFV;IND;SG;3;POS;PST;PASS	V
bağlandı	conectada	bağla	conectar	V;PFV;IND;SG;3;POS;PST;PASS	V
bağlandı	conectado	bağla	conectar	V;PFV;IND;SG;3;POS;PST;PASS	V
bağlandı	conectadas	bağla	conectar	V;PFV;IND;SG;3;POS;PST;PASS	V
bağlandı	conectan	bağla	conectar	V;PFV;IND;SG;3;POS;PST;PASS	V
bağlandı	conectadas	bağla	conectar	V;PFV;IND;SG;3;POS;PST;PASS	V
silahı	arma	silah	arma	N;ACC;SG;3	N
silahı	pistola	silah	pistola	N;ACC;SG;3	N
silahı	revólver	silah	revólver	N;ACC;SG;3	N
yahudileri	xudeus	yahudi	xudeu	N;ACC;PL;3	N
gazetecilik	xornalismo	gazetecilik	xornalismo	N;NOM;SG;3	N
haberler	noticias	haber	noticia	N;NOM;PL;3	N
haberler	noticia	haber	noticia	N;NOM;PL;3	N
haberler	historias	haber	historia	N;NOM;PL;3	N
şirketler	empresas	şirket	empresa	N;NOM;PL;3	N
şirketler	corporacións	şirket	corporación	N;NOM;PL;3	N
şirketler	empresas	şirket	empresa	N;NOM;PL;3	N
şirketler	compañías	şirket	compañía	N;NOM;PL;3	N
programlar	programas	program	programa	N;NOM;PL;3	N
işlevi	función	işlev	función	N;NOM;SG;3	N
beach	praia	beach	praia	N;NOM;SG;3	N
beraberlik	gravata	beraberlik	gravatar	N;NOM;SG;3	N
beraberlik	átenos	beraberlik	átenos	N;NOM;SG;3	N
çalışmış	traballamos	çalış	traballar	V;PFV;NFH;IND;SG;3;POS;PST	V
çalışmış	funcionou	çalış	funcionar	V;PFV;NFH;IND;SG;3;POS;PST	V
çalışmış	traballei	çalış	traballar	V;PFV;NFH;IND;SG;3;POS;PST	V
çalışmış	traballaba	çalış	traballar	V;PFV;NFH;IND;SG;3;POS;PST	V
çalışmış	traballou	çalış	traballar	V;PFV;NFH;IND;SG;3;POS;PST	V
çapı	diámetro	çapı	diámetro	N;NOM;SG;3	N
sahili	costa	sahili	costa	N;ACC;SG;3	N
sahili	marfil	sahili	marfil	N;ACC;SG;3	N
sahili	na	sahili	na	N;ACC;SG;3	N
organı	órgano	organ	órgano	N;ACC;SG;3	N
cinayet	homicidio	cinayet	homicidio	N;NOM;SG;3	N
cinayet	asasinatos	cinayet	asasinato	N;NOM;SG;3	N
cinayet	homicidio	cinayet	homicidio	N;NOM;SG;3	N
cinayet	asasinato	cinayet	asasinato	N;NOM;SG;3	N
cinayet	asasino	cinayet	asasino	N;NOM;SG;3	N
farklılıklar	diferenzas	farklılık	diferenza	N;NOM;PL;3	N
mesleği	profesión	meslek	profesión	N;NOM;SG;3	N
mesleği	ocupación	meslek	ocupación	N;NOM;SG;3	N
sevilen	queridos	sev	querer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
sevilen	amaba	sev	amabar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
sevilen	querido	sev	querer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
bizi	nos	biz	nos	PRO;ACC;PL;1	PRO
yorumları	comentarios	yorum	comentario	N;ACC;PL;3	N
hatları	liñas	hat	liña	N;ACC;PL;3	N
hatları	trincheiras	hat	trincheira	N;ACC;PL;3	N
hatları	frases	hat	frase	N;ACC;PL;3	N
bitkiler	plantas	bitki	planta	N;NOM;PL;3	N
kimliği	identidade	kimlik	identidade	N;NOM;SG;3	N
kimliği	identidade	kimlik	identidade	N;NOM;SG;3	N
karşılaştı	atopou	karşılaş	atopar	V;PFV;IND;SG;3;POS;PST	V
izledi	miraba	izle	mirabar	V;PFV;IND;SG;3;POS;PST	V
izledi	puña	izle	poñer	V;PFV;IND;SG;3;POS;PST	V
izledi	mirei	izle	mirei	V;PFV;IND;SG;3;POS;PST	V
özgürlüğü	liberdade	özgürlük	liberdade	N;ACC;SG;3	N
değerler	valores	değer	valor	N;NOM;PL;3	N
kuzeye	norte	kuze	norte	N;DAT;SG;3	N
yeğeni	sobriño	yeğen	sobriño	N;NOM;SG;3	N
oturan	sentada	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V
oturan	sentados	otur	sentar	V;PFV;IND;POS;PRS;V.PTCP	V
oturan	sentado	otur	sentado	V;PFV;IND;POS;PRS;V.PTCP	V
veriyor	dar	ver	dar	V;PROG;IND;SG;3;POS;INFM;PRS	V
veriyor	da	ver	da	V;PROG;IND;SG;3;POS;INFM;PRS	V
veriyor	dá	ver	dar	V;PROG;IND;SG;3;POS;INFM;PRS	V
veriyor	dálle	ver	dálle	V;PROG;IND;SG;3;POS;INFM;PRS	V
burnu	cabo	burun	cabo	N;NOM;SG;3	N
burnu	nariz	burun	nariz	N;NOM;SG;3	N
manastırı	mosteiro	manastırı	mosteiro	N;ACC;SG;3	N
kaçtı	fuxiu	kaç	fuxiu	V;PFV;IND;SG;3;POS;PST	V
kaçtı	da	kaç	da	V;PFV;IND;SG;3;POS;PST	V
renkler	cores	renk	cora	N;NOM;PL;3	N
ordular	exércitos	ordu	exército	N;NOM;PL;3	N
ilgilenen	interesaba	ilgilen	interesar	V;PFV;IND;POS;PRS;V.PTCP	V
ilgilenen	interesa	ilgilen	interesar	V;PFV;IND;POS;PRS;V.PTCP	V
projeleri	proxectos	proje	proxecto	N;ACC;PL;3	N
geçmek	cruzar	geç	cruzar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
geçmek	cruzando	geç	cruzar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
bekleyen	agardando	bekle	agardar	V;PFV;IND;POS;PRS;V.PTCP	V
bekleyen	espera	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP	V
bekleyen	esperar	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP	V
bekleyen	esperando	bekle	esperar	V;PFV;IND;POS;PRS;V.PTCP	V
bekleyen	agardar	bekle	agardar	V;PFV;IND;POS;PRS;V.PTCP	V
yetenekli	talentosa	yetenekli	talentoso	ADJ	ADJ
müslümanlar	musulmáns	müslüman	musulmáns	N;NOM;PL;3	N
gözleri	ollos	göz	ollo	N;NOM;PL;3	N
git	ir	git	ir	V;PFV;IMP;SG;2;POS;PRS	V
binalar	edificios	bina	edificio	N;NOM;PL;3	N
geceleri	noites	gece	noite	N;ACC;PL;3	N
geceleri	noite	gece	noite	N;ACC;PL;3	N
geceleri	polas	gece	pola	N;ACC;PL;3	N
büyüdü	medrara	büyü	medrara	V;PFV;IND;SG;3;POS;PST	V
büyüdü	medrou	büyü	medrar	V;PFV;IND;SG;3;POS;PST	V
büyüdü	creceu	büyü	crecer	V;PFV;IND;SG;3;POS;PST	V
avukatlık	avogado	avukatlık	avogado	N;NOM;SG;3	N
anlamak	entender	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
anlamak	comprender	anla	comprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
anlamak	entendo	anla	enter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
anlamak	entender	anla	entender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
anlamak	comprender	anla	comprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
cennet	ceo	cennet	ceo	N;NOM;SG;3	N
cennet	deus	cennet	daus	N;NOM;SG;3	N
cennet	ceos	cennet	ceos	N;NOM;SG;3	N
cennet	paraíso	cennet	paraíso	N;NOM;SG;3	N
tutmak	manter	tut	manter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
tutmak	mantén	tut	manter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
tutmak	coa	tut	coar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
doğuya	próximo	doğu	próximo	ADJ;DAT;SG;3	ADJ
teknikleri	técnicas	teknik	técnica	N;NOM;PL;3	N
yorumu	comentario	yorum	comentario	N;ACC;SG;3	N
kavga	loita	kavga	loita	N;NOM;SG;3	N
kavga	combate	kavga	combate	N;NOM;SG;3	N
kavga	loita	kavga	loita	N;NOM;SG;3	N
platformu	plataforma	platform	plataforma	N;NOM;SG;3	N
cerrahi	cirurxía	cerrahi	cirurxía	N;NOM;SG;3	N
gözü	ollo	göz	ollo	N;NOM;SG;3	N
gözü	ollos	göz	ollo	N;NOM;SG;3	N
sorumluluk	responsabilidades	sorumluluk	responsabilidade	N;NOM;SG;3	N
sorumluluk	responsabilidade	sorumluluk	responsabilidade	N;NOM;SG;3	N
konut	vivenda	konut	vivenda	N;NOM;SG;3	N
kazanılan	gañaba	kazan	gañar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
kazanılan	adquirían	kazan	adquirir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
kazanılan	vai	kazan	ir	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
kazanılan	vou	kazan	var	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
kelimeler	palabras	kelime	palabra	N;NOM;PL;3	N
kelimeler	verbas	kelime	verba	N;NOM;PL;3	N
planet	planeta	planet	planeta	N;NOM;SG;3	N
halkları	xente	halk	xente	N;ACC;PL;3	N
halkları	fronte	halk	fronte	N;ACC;PL;3	N
öğretmenlik	ensino	öğretmenlik	ensino	N;NOM;SG;3	N
öğretmenlik	ensinanza	öğretmenlik	ensinanza	N;NOM;SG;3	N
operasyonu	operación	operasyon	operación	N;ACC;SG;3	N
gösteriyor	amosando	göster	amosar	V;PROG;IND;SG;3;POS;INFM;PRS	V
gösteriyor	amosar	göster	amosar	V;PROG;IND;SG;3;POS;INFM;PRS	V
gösteriyor	demostra	göster	demostrar	V;PROG;IND;SG;3;POS;INFM;PRS	V
çoğunluk	maioría	çoğunluk	maioría	N;NOM;SG;3	N
çoğunluk	percepción	çoğunluk	percepción	N;NOM;SG;3	N
çoğunluk	quórum	çoğunluk	quórum	N;NOM;SG;3	N
kimin	que	kim	que	PRO;GEN;SG;3	PRO
kimin	quen	kim	quen	PRO;GEN;SG;3	PRO
yoğunluk	densidade	yoğunluk	densidade	N;NOM;SG;3	N
teknolojileri	tecnoloxías	teknoloji	tecnoloxía	N;ACC;PL;3	N
liderleri	líderes	lider	líder	N;ACC;PL;3	N
üretilmiş	producida	üre	producir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V
tasarlanan	deseñados	tasarla	deseñar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
tasarlanan	deseñadas	tasarla	deseñar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
tasarlanan	deseñado	tasarla	deseñar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
tasarlanan	deseñamos	tasarla	deseñar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
yarattı	creamos	yarat	crear	V;PFV;IND;SG;3;POS;PST	V
yarattı	creou	yarat	crear	V;PFV;IND;SG;3;POS;PST	V
yarattı	creado	yarat	crear	V;PFV;IND;SG;3;POS;PST	V
yarattı	creei	yarat	crear	V;PFV;IND;SG;3;POS;PST	V
yarattı	creados	yarat	crear	V;PFV;IND;SG;3;POS;PST	V
etkinlikler	actividades	etkinlik	actividade	N;NOM;PL;3	N
etkinlikler	eventos	etkinlik	evento	N;NOM;PL;3	N
etkinlikler	sucesos	etkinlik	suceso	N;NOM;PL;3	N
etkinlikler	feitos	etkinlik	feito	N;NOM;PL;3	N
etkinlikler	adversos	etkinlik	adverso	N;NOM;PL;3	N
etkinlikler	xuntanzas	etkinlik	xuntanza	N;NOM;PL;3	N
etkinlikler	acontecementos	etkinlik	acontecemento	N;NOM;PL;3	N
ifadeler	reaccións	ifade	reacción	N;NOM;PL;3	N
ifadeler	reacción	ifade	reacción	N;NOM;PL;3	N
ifadeler	frases	ifade	frase	N;NOM;PL;3	N
ifadeler	expresións	ifade	expresión	N;NOM;PL;3	N
hücreleri	células	hücre	célula	N;ACC;PL;3	N
eksikliği	falta	eksiklik	falta	N;NOM;SG;3	N
puanlar	cualificacións	puan	cualificación	N;NOM;PL;3	N
puanlar	avaliacións	puan	avaliación	N;NOM;PL;3	N
puanlar	puntos	puan	punto	N;NOM;PL;3	N
puanlar	exames	puan	exame	N;NOM;PL;3	N
mekanizması	mecanismo	mekaniz	mecanismo	N;NOM;SG;3	N
getirilmiş	trouxen	getir	trouxar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
güzellik	beleza	güzellik	beleza	N;NOM;SG;3	N
müşteri	cliente	müşteri	cliente	N;NOM;SG;3	N
müşteri	clientes	müşteri	cliente	N;NOM;SG;3	N
müşteri	cliente	müşteri	cliente	N;NOM;SG;3	N
imzalandı	asinado	imzala	asinar	V;PFV;IND;SG;3;POS;PST;PASS	V
ilkesi	principio	ilke	principio	N;NOM;SG;3	N
saldırılar	ataques	sal	ataque	N;NOM;PL;3	N
okulları	escolas	okul	escola	N;NOM;PL;3	N
kolları	brazos	kol	brazo	N;ACC;PL;3	N
kolları	armas	kol	arma	N;ACC;PL;3	N
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N
fotoğraflar	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N
fotoğraflar	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N
fotoğraflar	foto	fotoğraf	foto	N;NOM;PL;3	N
fotoğraflar	fotos	fotoğraf	foto	N;NOM;PL;3	N
fotoğraflar	imaxes	fotoğraf	imaxe	N;NOM;PL;3	N
fotoğraflar	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N
kazanmak	gañar	kazan	gañar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
kazanmak	gañar	kazan	gañar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
oluşturma	crear	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V
oluşturma	creando	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V
oluşturma	crear	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V
oluşturma	creamos	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V
oluşturma	crean	oluş	crear	V;PFV;IND;SG;2;POS;PRS;CAUS	V
pasaport	pasaporte	pasaport	pasaporte	N;NOM;SG;3	N
eşitlik	ecuación	eşitlik	ecuación	N;NOM;SG;3	N
kampı	campo	kampı	campo	N;ACC;SG;3	N
kampı	campamento	kampı	campamento	N;ACC;SG;3	N
kampı	acampamento	kampı	acampamento	N;ACC;SG;3	N
taburu	batallón	tabur	batallón	N;NOM;SG;3	N
öğrendi	aprendín	öğren	aprender	V;PFV;IND;SG;3;POS;PST	V
öğrendi	aprenderon	öğren	aprender	V;PFV;IND;SG;3;POS;PST	V
öğrendi	aprendemos	öğren	aprender	V;PFV;IND;SG;3;POS;PST	V
öğrendi	aprendeu	öğren	aprender	V;PFV;IND;SG;3;POS;PST	V
öğrendi	descubrimos	öğren	descubrir	V;PFV;IND;SG;3;POS;PST	V
atlama	mo	atla	mo		
