que	että	que	että	CONJ	CONJ
museu	museo	museu	museo	N;MASC;SG	N;NOM;SG
establiments	laitosten	establiment	laitos	N;MASC;PL	N;GEN;PL
establiments	laitokset	establiment	laitos	N;MASC;PL	N;NOM;PL
districte	piiri	districte	piiri	N;MASC;SG	N;NOM;SG
districte	piirikunta	districte	piiri#kunta	N;MASC;SG	N;NOM;SG
dies	päivien	dia	päivä	N;MASC;PL	N;GEN;PL
dies	päiviä	dia	päivä	N;MASC;PL	N;PRT;PL
dies	päivät	dia	päivä	N;MASC;PL	N;NOM;PL
camp	kenttä	camp	kenttä	N;MASC;SG	N;NOM;SG
camp	kenttää	camp	kenttä	N;MASC;SG	N;PRT;SG
camp	kentän	camp	kenttä	N;MASC;SG	N;GEN;SG
camp	leiri	camp	leiri	N;MASC;SG	N;NOM;SG
camp	leirin	camp	leiri	N;MASC;SG	N;GEN;SG
camp	camp	camp	camp	N;MASC;SG	N;NOM;SG
camp	leirillä	camp	leiri	N;MASC;SG	N;AT+ESS
;SG
llarg	pitkä	llarg	pitkä	ADJ;MASC;SG	ADJ;NOM;SG
capital	pääkaupunki	capital	pää#kaupunki	N;MASC;SG	N;NOM;SG
capital	pääoman	capital	pää#oma	N;MASC;SG	N;GEN;SG
capital	pääoma	capital	pääoma	N;MASC;SG	N;NOM;SG
alt	korkea	alt	korkea	ADJ;MASC;SG	ADJ;NOM;SG
alt	korkealla	alt	korkea	ADJ;MASC;SG	ADJ;AT+ESS
;SG
edifici	rakennuksessa	edifici	rakennus	N;MASC;SG	N;IN+ESS;SG
edifici	rakentaminen	edifici	rakentaminen	N;MASC;SG	N;NOM;SG
edifici	rakennus	edifici	rakennus	N;MASC;SG	N;NOM;SG
edifici	rakennuksen	edifici	rakennus	N;MASC;SG	N;GEN;SG
metres	mittarit	metre	mittari	N;MASC;PL	N;NOM;PL
finalment	vihdoinkin	finalment	vihdoin	ADV	ADV
finalment	vihdoin	finalment	vihdoin	ADV	ADV
costat	puolella	costat	puoli	N;MASC;SG	N;AT+ESS
;SG
costat	side	costat	side	N;MASC;SG	N;NOM;SG
planta	kasvi	planta	kasvi	N;FEM;SG	N;NOM;SG
planta	voimala	planta	voimala	N;FEM;SG	N;NOM;SG
planta	tehdas	planta	tehdas	N;FEM;SG	N;NOM;SG
gènere	sukupuoli	gènere	suku#puoli	N;MASC;SG	N;NOM;SG
mateixa	sama	mateix	sama	PRO;FEM;SG	PRO;NOM;SG
mateixa	samaa	mateix	sama	PRO;FEM;SG	PRO;PRT;SG
vegades	aikoja	vegada	aika	N;FEM;PL	N;PRT;PL
vegades	ajat	vegada	aika	N;FEM;PL	N;NOM;PL
majoria	enemmistö	majoria	enemmistö	N;FEM;SG	N;NOM;SG
natural	luonnollinen	natural	luonnollinen	ADJ;SG	ADJ;NOM;SG
natural	luonnollista	natural	luonnollinen	ADJ;SG	ADJ;PRT;SG
unió	unioni	unió	unioni	N;FEM;SG	N;NOM;SG
unió	unionin	unió	unioni	N;FEM;SG	N;GEN;SG
tard	myöhässä	tard	myöhässä	ADV	ADV
tard	myöhään	tard	myöhään	ADV	ADV
director	johtaja	director	johtaja	N;MASC;SG	N;NOM;SG
director	ohjaaja	director	ohjaaja	N;MASC;SG	N;NOM;SG
director	rehtori	director	rehtori	N;MASC;SG	N;NOM;SG
distribució	jakelu	distribució	jakelu	N;FEM;SG	N;NOM;SG
distribució	jakauma	distribució	jakaa	N;FEM;SG	N;NOM;SG
distribució	jakautuminen	distribució	jakautuminen	N;FEM;SG	N;NOM;SG
origen	alkuperä	origen	alku#perä	N;MASC;SG	N;NOM;SG
origen	alkuperää	origen	alku#perä	N;MASC;SG	N;PRT;SG
persona	ihminen	persona	ihminen	N;FEM;SG	N;NOM;SG
persona	henkilö	persona	henkilö	N;FEM;SG	N;NOM;SG
persona	henkilöä	persona	henkilö	N;FEM;SG	N;PRT;SG
cos	elin	cos	elin	N;MASC;SG	N;NOM;SG
cos	vartalo	cos	vartalo	N;MASC;SG	N;NOM;SG
cos	ruumis	cos	ruumis	N;MASC;SG	N;NOM;SG
cos	kehon	cos	keho	N;MASC;SG	N;GEN;SG
cos	keho	cos	keho	N;MASC;SG	N;NOM;SG
espècies	lajit	espècie	laji	N;FEM;PL	N;NOM;PL
espècies	lajien	espècie	laji	N;FEM;PL	N;GEN;PL
william	william	william	william	N;MASC;SG	N;NOM;SG
william	williamin	william	williami	N;MASC;SG	N;GEN;SG
cases	talot	casa	talo	N;FEM;PL	N;NOM;PL
cases	talojen	casa	talo	N;FEM;PL	N;GEN;PL
cases	taloja	casa	talo	N;FEM;PL	N;PRT;PL
batalla	taistelu	batalla	taistelu	N;FEM;SG	N;NOM;SG
batalla	taisto	batalla	taisto	N;FEM;SG	N;NOM;SG
batalla	taistelun	batalla	taistelu	N;FEM;SG	N;GEN;SG
classificació	luokittelu	classificació	luokittelu	N;FEM;SG	N;NOM;SG
classificació	luokitus	classificació	luokitus	N;FEM;SG	N;NOM;SG
cop	kyttä	cop	kyttä	N	N;NOM;SG
cop	poliisi	cop	poliisi	N	N;NOM;SG
fitxer	tiedostoa	fitxer	tiedosto	N;MASC;SG	N;PRT;SG
fitxer	tiedosto	fitxer	tiedosto	N;MASC;SG	N;NOM;SG
fitxer	tiedoston	fitxer	tiedosto	N;MASC;SG	N;GEN;SG
fitxer	kansio	fitxer	kansio	N;MASC;SG	N;NOM;SG
peix	kala	peix	kala	N;MASC;SG	N;NOM;SG
peix	kalaa	peix	kala	N;MASC;SG	N;PRT;SG
peix	kalasta	peix	kala	N;MASC;SG	N;IN+ABL;SG
militar	sotilaallinen	militar	sotilaallinen	ADJ;SG	ADJ;NOM;SG
popular	suosittu	popular	suosittu	ADJ;SG	ADJ;NOM;SG
popular	suosittua	popular	suosittu	ADJ;SG	ADJ;PRT;SG
temporada	kausi	temporada	kausi	N;FEM;SG	N;NOM;SG
temporada	kauden	temporada	kausi	N;FEM;SG	N;GEN;SG
treball	työpaikka	treball	työ#paikka	N;MASC;SG	N;NOM;SG
treball	työ	treball	työ	N;MASC;SG	N;NOM;SG
treball	työtä	treball	työ	N;MASC;SG	N;PRT;SG
treball	työn	treball	työ	N;MASC;SG	N;GEN;SG
treball	työn	treball	työ	N;MASC;SG	N;GEN;SG
treball	työ	treball	työ	N;MASC;SG	N;NOM;SG
treball	työtä	treball	työ	N;MASC;SG	N;PRT;SG
mare	äiti	mare	äiti	N;FEM;SG	N;NOM;SG
estudis	opinnot	estudi	opinto	N;MASC;PL	N;NOM;PL
estudis	selvitykset	estudi	selvitys	N;MASC;PL	N;NOM;PL
estudis	tutkimuksia	estudi	tutkimus	N;MASC;PL	N;PRT;PL
estudis	tutkimukset	estudi	tutkimus	N;MASC;PL	N;NOM;PL
eleccions	vaalit	elecció	vaali	N;FEM;PL	N;NOM;PL
articles	artikkelit	article	artikkeli	N;MASC;PL	N;NOM;PL
articles	artikkeleita	article	artikkeli	N;MASC;PL	N;PRT;PL
articles	artiklat	article	artikla	N;MASC;PL	N;NOM;PL
discussió	keskustelua	discussió	keskustelu	N;FEM;SG	N;PRT;SG
discussió	keskustelun	discussió	keskustelu	N;FEM;SG	N;GEN;SG
discussió	keskustelu	discussió	keskustelu	N;FEM;SG	N;NOM;SG
conjunt	setti	conjunt	setti	N;MASC;SG	N;NOM;SG
llibre	kirja	llibre	kirja	N;MASC;SG	N;NOM;SG
llibre	kirjaa	llibre	kirja	N;MASC;SG	N;PRT;SG
llibre	varaa	llibre	vara	N;MASC;SG	N;PRT;SG
estil	style	estil	style	N;MASC;SG	N;NOM;SG
estil	tyyliä	estil	tyyli	N;MASC;SG	N;PRT;SG
estil	tyyli	estil	tyyli	N;MASC;SG	N;NOM;SG
moviment	liikkuvuuden	moviment	liikkuvuus	N;MASC;SG	N;GEN;SG
moviment	liikkuminen	moviment	liikkuminen	N;MASC;SG	N;NOM;SG
moviment	liike	moviment	liike	N;MASC;SG	N;NOM;SG
moviment	liikkuvuus	moviment	liikkuvuus	N;MASC;SG	N;NOM;SG
imperi	imperiumin	imperi	imperiumi	N;MASC;SG	N;GEN;SG
imperi	valtakunta	imperi	valta#kunta	N;MASC;SG	N;NOM;SG
imperi	imperiumi	imperi	imperiumi	N;MASC;SG	N;NOM;SG
divisió	divisioona	divisió	divi#sioo	N;FEM;SG	N;NOM;SG
divisió	jakoon	divisió	jako	N;FEM;SG	N;IN+ALL;SG
divisió	jaosto	divisió	jaosto	N;FEM;SG	N;NOM;SG
membre	jäsen	membre	jäsen	N;MASC;SG	N;NOM;SG
membre	jäsenen	membre	jäsen	N;MASC;SG	N;GEN;SG
sempre	aina	sempre	aina	ADV	ADV
teatre	teatteri	teatre	teatteri	N;MASC;SG	N;NOM;SG
teatre	teatteri	teatre	teatteri	N;MASC;SG	N;NOM;SG
teatre	teatteria	teatre	teatteri	N;MASC;SG	N;PRT;SG
membres	jäseniä	membre	jäsen	N;MASC;PL	N;PRT;PL
membres	jäsenet	membre	jäsen	N;MASC;PL	N;NOM;PL
moltes	monet	molt	moni	PRO;FEM;PL	PRO;NOM;PL
moltes	monia	molt	moni	PRO;FEM;PL	PRO;PRT;PL
acord	sopimus	acord	sopimus	N;MASC;SG	N;NOM;SG
acord	sopimuksen	acord	sopimus	N;MASC;SG	N;GEN;SG
jocs	pelejä	joc	peli	N;MASC;PL	N;PRT;PL
jocs	pelit	joc	peli	N;MASC;PL	N;NOM;PL
jocs	pelien	joc	peli	N;MASC;PL	N;GEN;PL
jocs	kisat	joc	kisa	N;MASC;PL	N;NOM;PL
rebre	saava	rebre	saada	V;NFIN	V;NOM;SG;V.PTCP;ACT
rebre	vastaanottavat	rebre	vastaanottaa	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
rebre	vastaanottava	rebre	vastaanottaa	V;NFIN	V;NOM;SG;V.PTCP;ACT
illes	saaret	illa	saari	N;FEM;PL	N;NOM;PL
avui	tänään	avui	tänään	ADV	ADV
alta	korkea	alt	korkea	ADJ;FEM;SG	ADJ;NOM;SG
alta	korkealla	alt	korkea	ADJ;FEM;SG	ADJ;AT+ESS
;SG
posició	asema	posició	asema	N;FEM;SG	N;NOM;SG
posició	kannan	posició	kanta	N;FEM;SG	N;GEN;SG
posició	asento	posició	asento	N;FEM;SG	N;NOM;SG
posició	kanta	posició	kanta	N;FEM;SG	N;NOM;SG
posició	sijainti	posició	sijainti	N;FEM;SG	N;NOM;SG
espanyol	espanjalainen	espanyol	espanjalainen	ADJ;MASC;SG	ADJ;NOM;SG
sovint	usein	sovint	usein	ADV	ADV
opció	vaihtoehto	opció	vaihto#ehto	N;FEM;SG	N;NOM;SG
germà	sisarus	germà	sisarus	N;MASC;SG	N;NOM;SG
germà	veli	germà	veli	N;MASC;SG	N;NOM;SG
comunes	yleiset	comú	yleinen	ADJ;FEM;PL	ADJ;NOM;PL
material	materiaali	material	materiaali	N;MASC;SG	N;NOM;SG
material	aineisto	material	aineisto	N;MASC;SG	N;NOM;SG
material	materiaalia	material	materiaali	N;MASC;SG	N;PRT;SG
material	materiaalin	material	materiaali	N;MASC;SG	N;GEN;SG
superior	ylempi	superior	ylempi	ADJ;SG	ADJ;NOM;SG
nivell	tason	nivell	taso	N;MASC;SG	N;GEN;SG
nivell	tasolla	nivell	taso	N;MASC;SG	N;AT+ESS
;SG
nivell	taso	nivell	taso	N;MASC;SG	N;NOM;SG
crear	luoda	crear	luoda	V;NFIN	V;SG;NFIN;ACT
consell	neuvosto	consell	neuvosto	N;MASC;SG	N;NOM;SG
consell	vihje	consell	vihje	N;MASC;SG	N;NOM;SG
consell	vinkki	consell	vinkki	N;MASC;SG	N;NOM;SG
consell	vihjettä	consell	vihje	N;MASC;SG	N;PRT;SG
futbol	jalkapallon	futbol	jalka#pallo	N;MASC;SG	N;GEN;SG
futbol	jalkapallo	futbol	jalka#pallo	N;MASC;SG	N;NOM;SG
futbol	jalkapalloa	futbol	jalka#pallo	N;MASC;SG	N;PRT;SG
antiga	entinen	antic	entinen	ADJ;FEM;SG	ADJ;NOM;SG
volta	volta	volta	volttaa	N;FEM;SG	N;NOM;SG
paper	paperi	paper	paperi	N;MASC;SG	N;NOM;SG
paper	paperia	paper	paperi	N;MASC;SG	N;PRT;SG
únic	ainutlaatuinen	únic	ainutlaatuinen	ADJ;MASC;SG	ADJ;NOM;SG
únic	ainutlaatuista	únic	ainutlaatu	ADJ;MASC;SG	ADJ;PRT;SG
únic	yksilöllinen	únic	yksilöllinen	ADJ;MASC;SG	ADJ;NOM;SG
institut	institute	institut	institute	N;MASC;SG	N;NOM;SG
institut	laitos	institut	laitos	N;MASC;SG	N;NOM;SG
institut	instituutti	institut	instituutti	N;MASC;SG	N;NOM;SG
àfrica	afrikka	àfrica	afrikka	N;FEM;SG	N;NOM;SG
àfrica	afrikan	àfrica	afrikka	N;FEM;SG	N;GEN;SG
cultura	kulttuuria	cultura	kulttuuri	N;FEM;SG	N;PRT;SG
cultura	kulttuuri	cultura	kulttuuri	N;FEM;SG	N;NOM;SG
espai	tila	espai	tila	N;MASC;SG	N;NOM;SG
espai	avaruus	espai	avaruus	N;MASC;SG	N;NOM;SG
espai	tilaa	espai	tila	N;MASC;SG	N;PRT;SG
equips	ryhmät	equip	ryhmä	N;MASC;PL	N;NOM;PL
equips	joukkueet	equip	joukkue	N;MASC;PL	N;NOM;PL
pau	rauhaa	pau	rauha	N;FEM;SG	N;PRT;SG
pau	rauha	pau	rauha	N;FEM;SG	N;NOM;SG
torre	torni	torre	torni	N;FEM;SG	N;NOM;SG
torre	tower	torre	tower	N;FEM;SG	N;NOM;SG
torre	tornissa	torre	torni	N;FEM;SG	N;IN+ESS;SG
torre	tornin	torre	torni	N;FEM;SG	N;GEN;SG
comerç	kauppa	comerç	kauppa	N;MASC;SG	N;NOM;SG
comerç	kauppaa	comerç	kauppa	N;MASC;SG	N;PRT;SG
comerç	kaupan	comerç	kauppa	N;MASC;SG	N;GEN;SG
comerç	kaupankäynti	comerç	kaupan#käynti	N;MASC;SG	N;NOM;SG
carrer	kadulle	carrer	katu	N;MASC;SG	N;AT+ALL;SG
carrer	street	carrer	street	N;MASC;SG	N;NOM;SG
carrer	katu	carrer	katu	N;MASC;SG	N;NOM;SG
direcció	suuntaa	direcció	suunta	N;FEM;SG	N;PRT;SG
direcció	suuntaan	direcció	suunta	N;FEM;SG	N;IN+ALL;SG
direcció	suunta	direcció	suunta	N;FEM;SG	N;NOM;SG
direcció	suunnan	direcció	suunta	N;FEM;SG	N;GEN;SG
nens	lapsia	nen	lapsi	N;MASC;PL	N;PRT;PL
nens	lapset	nen	lapsi	N;MASC;PL	N;NOM;PL
nens	lasten	nen	lapsi	N;MASC;PL	N;GEN;PL
nens	lapsia	nen	lapsi	N;MASC;PL	N;PRT;PL
nens	lapset	nen	lapsi	N;MASC;PL	N;NOM;PL
elements	erät	element	erä	N;MASC;PL	N;NOM;PL
elements	kohdat	element	kohta	N;MASC;PL	N;NOM;PL
elements	kohteita	element	kohde	N;MASC;PL	N;PRT;PL
elements	kohteet	element	kohde	N;MASC;PL	N;NOM;PL
elements	elementtejä	element	elementti	N;MASC;PL	N;PRT;PL
elements	elementit	element	elementti	N;MASC;PL	N;NOM;PL
mapa	kartta	mapa	kartta	N;MASC;SG	N;NOM;SG
mapa	karttaa	mapa	kartta	N;MASC;SG	N;PRT;SG
especialment	erityisesti	especialment	erityisesti	ADV	ADV
especialment	varsinkin	especialment	varsinkin	ADV	ADV
especialment	etenkin	especialment	etenkin	ADV	ADV
procés	prosessin	procés	prosessi	N;MASC;SG	N;GEN;SG
procés	prosessi	procés	prosessi	N;MASC;SG	N;NOM;SG
versió	versio	versió	versio	N;FEM;SG	N;NOM;SG
versió	version	versió	versio	N;FEM;SG	N;GEN;SG
versió	versiota	versió	versio	N;FEM;SG	N;PRT;SG
vall	laaksoon	vall	laakso	N;FEM;SG	N;IN+ALL;SG
vall	laakso	vall	laakso	N;FEM;SG	N;NOM;SG
local	paikallinen	local	paikallinen	ADJ;SG	ADJ;NOM;SG
local	paikallista	local	paikallinen	ADJ;SG	ADJ;PRT;SG
guanyar	voita	guanyar	voittaa	V;NFIN	V;IMP;SG;2;FIN;ACT
guanyar	voittaa	guanyar	voittaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
desenvolupament	kehittäminen	desenvolupament	kehittäminen	N;MASC;SG	N;NOM;SG
desenvolupament	kehitystä	desenvolupament	kehitys	N;MASC;SG	N;PRT;SG
desenvolupament	kehitys	desenvolupament	kehitys	N;MASC;SG	N;NOM;SG
vertical	pystysuuntainen	vertical	pystysuuntainen	ADJ;SG	ADJ;NOM;SG
grups	ryhmien	grup	ryhmä	N;MASC;PL	N;GEN;PL
grups	ryhmät	grup	ryhmä	N;MASC;PL	N;NOM;PL
grups	ryhmiä	grup	ryhmä	N;MASC;PL	N;PRT;PL
campionat	mestaruuden	campionat	mestaruus	N;MASC;SG	N;GEN;SG
campionat	mestaruus	campionat	mestaruus	N;MASC;SG	N;NOM;SG
pla	suunnitelma	pla	suunnitelma	N;MASC;SG	N;NOM;SG
pla	suunnitelman	pla	suunnitelma	N;MASC;SG	N;GEN;SG
original	alkuperäinen	original	alku#peräinen	ADJ;SG	ADJ;NOM;SG
projecte	projektia	projecte	projekti	N;MASC;SG	N;PRT;SG
projecte	projekti	projecte	projekti	N;MASC;SG	N;NOM;SG
projecte	projektin	projecte	projekti	N;MASC;SG	N;GEN;SG
projecte	hanke	projecte	hanke	N;MASC;SG	N;NOM;SG
projecte	hankkeen	projecte	hanke	N;MASC;SG	N;GEN;SG
situació	tilanne	situació	tilanne	N;FEM;SG	N;NOM;SG
carrera	uran	carrera	ura	N;FEM;SG	N;GEN;SG
carrera	ura	carrera	ura	N;FEM;SG	N;NOM;SG
alemany	saksalainen	alemany	saksalainen	ADJ;MASC;SG	ADJ;NOM;SG
oriental	itämainen	oriental	itämainen	ADJ;SG	ADJ;NOM;SG
filla	tytär	filla	tytär	N;FEM;SG	N;NOM;SG
societat	society	societat	societty	N;FEM;SG	N;NOM;SG
societat	yhteiskunta	societat	yhteis#kunta	N;FEM;SG	N;NOM;SG
societat	yhteiskunnan	societat	yhteis#kunta	N;FEM;SG	N;GEN;SG
forces	voimia	força	voima	N;FEM;PL	N;PRT;PL
forces	joukot	força	joukko	N;FEM;PL	N;NOM;PL
forces	voimat	força	voima	N;FEM;PL	N;NOM;PL
bisbe	piispa	bisbe	piispa	N;MASC;SG	N;NOM;SG
real	todellinen	real	todellinen	ADJ;SG	ADJ;NOM;SG
real	oikea	real	oikea	ADJ;SG	ADJ;NOM;SG
real	aito	real	aito	ADJ;SG	ADJ;NOM;SG
real	todellista	real	todellinen	ADJ;SG	ADJ;PRT;SG
èxit	menestys	èxit	menestys	N;MASC;SG	N;NOM;SG
èxit	menestystä	èxit	menestys	N;MASC;SG	N;PRT;SG
èxit	onnistuminen	èxit	onnistuminen	N;MASC;SG	N;NOM;SG
social	sosiaalisen	social	sosiaalinen	ADJ;SG	ADJ;GEN;SG
social	sosiaalinen	social	sosiaalinen	ADJ;SG	ADJ;NOM;SG
social	yhteiskunnallinen	social	yhteis#kunnallinen	ADJ;SG	ADJ;NOM;SG
relació	suhde	relació	suhde	N;FEM;SG	N;NOM;SG
punts	pisteet	punt	piste	N;MASC;PL	N;NOM;PL
punts	pisteitä	punt	piste	N;MASC;PL	N;PRT;PL
punts	pisteet	punt	piste	N;MASC;PL	N;NOM;PL
punts	pisteitä	punt	piste	N;MASC;PL	N;PRT;PL
punts	kohdat	punt	kohta	N;MASC;PL	N;NOM;PL
mitjana	ilkeä	mitjà	ilkeä	ADJ;FEM;SG	ADJ;NOM;SG
densitat	tiheys	densitat	tiheys	N;FEM;SG	N;NOM;SG
clubs	seurat	club	seura	N;MASC;PL	N;NOM;PL
imatge	kuva	imatge	kuva	N;FEM;SG	N;NOM;SG
producció	tuotanto	producció	tuotanto	N;FEM;SG	N;NOM;SG
pedra	kivestä	pedra	kivi	N;FEM;SG	N;IN+ABL;SG
pedra	kiven	pedra	kivi	N;FEM;SG	N;GEN;SG
pedra	kivi	pedra	kivi	N;FEM;SG	N;NOM;SG
tracta	kohdella	tractar	kohdella	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
cultural	kulttuurinen	cultural	kulttuurinen	ADJ;SG	ADJ;NOM;SG
home	mies	home	mies	N;MASC;SG	N;NOM;SG
home	äijä	home	äijä	N;MASC;SG	N;NOM;SG
administració	hallinnon	administració	hallinto	N;FEM;SG	N;GEN;SG
administració	anto	administració	anto	N;FEM;SG	N;NOM;SG
administració	hallinto	administració	hallinto	N;FEM;SG	N;NOM;SG
administració	annostelu	administració	annostelu	N;FEM;SG	N;NOM;SG
resultats	tulosten	resultat	tulos	N;MASC;PL	N;GEN;PL
resultats	tuloksia	resultat	tulos	N;MASC;PL	N;PRT;PL
resultats	tulokset	resultat	tulos	N;MASC;PL	N;NOM;PL
gràcies	kiitos	gràcies	kiitos	N	N;NOM;SG
econòmiques	taloudelliset	econòmic	taloudellinen	ADJ;FEM;PL	ADJ;NOM;PL
automòbils	autoja	automòbil	auto	N;MASC;PL	N;PRT;PL
automòbils	autot	automòbil	auto	N;MASC;PL	N;NOM;PL
automòbils	autojen	automòbil	auto	N;MASC;PL	N;GEN;PL
escut	kilpi	escat	kilpi	N;MASC;SG	N;NOM;SG
escut	suoja	escat	suoja	N;MASC;SG	N;NOM;SG
autor	tekijä	autor	tekijä	N;MASC;SG	N;NOM;SG
autor	kirjailija	autor	kirjailija	N;MASC;SG	N;NOM;SG
autor	tekijän	autor	tekijä	N;MASC;SG	N;GEN;SG
autor	esittäjä	autor	esittäjä	N;MASC;SG	N;NOM;SG
autor	kirjoittaja	autor	kirjoittaja	N;MASC;SG	N;NOM;SG
productes	tuotteita	producte	tuote	N;MASC;PL	N;PRT;PL
productes	tuotteet	producte	tuote	N;MASC;PL	N;NOM;PL
productes	tuotteiden	producte	tuote	N;MASC;PL	N;GEN;PL
lliga	league	lliga	league	N;FEM;SG	N;NOM;SG
lliga	liiga	lliga	liiga	N;FEM;SG	N;NOM;SG
ciutats	kaupunkeja	ciutat	kaupunki	N;FEM;PL	N;PRT;PL
ciutats	kaupunkien	ciutat	kaupunki	N;FEM;PL	N;GEN;PL
ciutats	kaupungit	ciutat	kaupunki	N;FEM;PL	N;NOM;PL
gairebé	lähes	gairebé	lähes	ADV	ADV
gairebé	melkein	gairebé	melkein	ADV	ADV
categoria	kategoria	categoria	kategori	N;FEM;SG	N;NOM;SG
categoria	luokan	categoria	luokka	N;FEM;SG	N;GEN;SG
categoria	luokka	categoria	luokka	N;FEM;SG	N;NOM;SG
partits	ottelut	partit	ottelu	N;MASC;PL	N;NOM;PL
partits	tulitikkuja	partit	tuli#tikku	N;MASC;PL	N;PRT;PL
estudi	tutkimus	estudi	tutkimus	N;MASC;SG	N;NOM;SG
estudi	tutkimuksen	estudi	tutkimus	N;MASC;SG	N;GEN;SG
estudi	opiskelu	estudi	opiskelu	N;MASC;SG	N;NOM;SG
estudi	tutkimuksessa	estudi	tutkimus	N;MASC;SG	N;IN+ESS;SG
estudi	studio	estudi	studio	N;MASC;SG	N;NOM;SG
estudi	studion	estudi	studio	N;MASC;SG	N;GEN;SG
muntanya	vuori	muntanya	vuori	N;FEM;SG	N;NOM;SG
muntanya	vuorta	muntanya	vuori	N;FEM;SG	N;PRT;SG
muntanya	vuoristo	muntanya	vuoristo	N;FEM;SG	N;NOM;SG
apareix	ilmestyy	aparèixer	ilmestyä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
estudiant	opiskelee	estudiar	opiskella	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
estudiant	opiskella	estudiar	opiskella	V;V.MSDR	V;SG;NFIN;ACT
sobretot	erityisesti	sobretot	erityisesti	ADV	ADV
sobretot	varsinkin	sobretot	varsinkin	ADV	ADV
sobretot	etenkin	sobretot	etenkin	ADV	ADV
longitud	pituus	longitud	pituus	N;FEM;SG	N;NOM;SG
reparació	korjaus	reparació	korjaus	N;FEM;SG	N;NOM;SG
serra	serra	serra	serra	N;FEM;SG	N;NOM;SG
propietaris	omistajia	propietari	omistaja	N;MASC;PL	N;PRT;PL
propietaris	omistajille	propietari	omistaja	N;MASC;PL	N;AT+ALL;PL
propietaris	omistajat	propietari	omistaja	N;MASC;PL	N;NOM;PL
comunitat	yhteisön	comunitat	yhteisö	N;FEM;SG	N;GEN;SG
comunitat	yhteisö	comunitat	yhteisö	N;FEM;SG	N;NOM;SG
fons	taustatietoja	fon	tausta#tieto	N;MASC;PL	N;PRT;PL
milions	miljoonat	milió	miljoona	N;MASC;PL	N;NOM;PL
revista	lehti	revista	lehti	N;FEM;SG	N;NOM;SG
revista	lehden	revista	lehti	N;FEM;SG	N;GEN;SG
familiars	sukulaiset	familiar	suku#lainen	N;PL	N;NOM;PL
familiars	sukulaisia	familiar	suku#lainen	N;PL	N;PRT;PL
elaboració	valmistautuminen	elaboració	valmistautuminen	N;FEM;SG	N;NOM;SG
elaboració	valmistus	elaboració	valmistus	N;FEM;SG	N;NOM;SG
elaboració	valmistelu	elaboració	valmistelu	N;FEM;SG	N;NOM;SG
elaboració	valmiste	elaboració	valmiste	N;FEM;SG	N;NOM;SG
sexe	seksiä	sexe	seksi	N;MASC;SG	N;PRT;SG
sexe	sukupuoli	sexe	suku#puoli	N;MASC;SG	N;NOM;SG
sexe	seksi	sexe	seksi	N;MASC;SG	N;NOM;SG
sexe	sex	sexe	sex	N;MASC;SG	N;NOM;SG
camí	polku	camí	polku	N;MASC;SG	N;NOM;SG
camí	polkua	camí	polku	N;MASC;SG	N;PRT;SG
camí	polun	camí	polku	N;MASC;SG	N;GEN;SG
emperador	keisari	emperador	keisari	N;MASC;SG	N;NOM;SG
emperador	keisaria	emperador	keisari	N;MASC;SG	N;PRT;SG
emperador	keisarin	emperador	keisari	N;MASC;SG	N;GEN;SG
estadístiques	tilastotietoja	estadística	tilasto#tieto	N;FEM;PL	N;PRT;PL
estadístiques	tilastotiedot	estadística	tilasto#tieto	N;FEM;PL	N;NOM;PL
estadístiques	tilastot	estadística	tilasto	N;FEM;PL	N;NOM;PL
estadístiques	tilastojen	estadística	tilasto	N;FEM;PL	N;GEN;PL
estadístiques	tilastoja	estadística	tilasto	N;FEM;PL	N;PRT;PL
campió	mestari	campió	mestari	N;MASC;SG	N;NOM;SG
control	ohjaus	control	ohjaus	N;MASC;SG	N;NOM;SG
control	määräysvalta	control	määräys#valta	N;MASC;SG	N;NOM;SG
control	hallinta	control	hallinta	N;MASC;SG	N;NOM;SG
control	valvonta	control	valvonta	N;MASC;SG	N;NOM;SG
principalment	lähinnä	principalment	lähinnä	ADV	ADV
principalment	pääosin	principalment	pääosin	ADV	ADV
principalment	pääasiallisesti	principalment	pää#asiallisesti	ADV	ADV
principalment	pääasiassa	principalment	pääasiassa	ADV	ADV
llei	laki	llei	laki	N;FEM;SG	N;NOM;SG
llei	oikeustieteen	llei	oikeus#tiede	N;FEM;SG	N;GEN;SG
llei	lainsäädäntö	llei	lain#säädäntö	N;FEM;SG	N;NOM;SG
llei	lakia	llei	laki	N;FEM;SG	N;PRT;SG
interès	etua	interès	etu	N;MASC;SG	N;PRT;SG
interès	korko	interès	korko	N;MASC;SG	N;NOM;SG
interès	kiinnostus	interès	kiinnostus	N;MASC;SG	N;NOM;SG
participar	osallistu	participar	osallistua	V;NFIN	V;IMP;SG;2;FIN;ACT
participar	osallistua	participar	osallistua	V;NFIN	V;SG;NFIN;ACT
anual	vuotuinen	anual	vuotuinen	ADJ;SG	ADJ;NOM;SG
anual	vuosittainen	anual	vuosittainen	ADJ;SG	ADJ;NOM;SG
