табори	kampen	табір	kamp	N;INAN;NOM;MASC;PL	N;PL
почалась	begonnen	початися	beginnen	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
зібрано	gebouwde	зібрати	bouwen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	gebouwd	зібрати	bouwen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	gecompileerd	зібрати	compileren	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	opgesteld	зібрати	opstellen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	samengesteld	зібрати	samenstellen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	verzamelde	зібрати	verzamelen	V;PFV;IND;0;FIN	V;SG;PST;FIN
зібрано	verzameld	зібрати	verzamelen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	gegroepeerd	зібрати	groeperen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	gegroepeerde	зібрати	groeperen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	ingezameld	зібрати	inzamelen	V;PFV;IND;0;FIN	V;V.PTCP
зібрано	verzamelde	зібрати	verzamelen	V;PFV;IND;0;FIN	V;SG;PST;FIN
зібрано	verzameld	зібрати	verzamelen	V;PFV;IND;0;FIN	V;V.PTCP
переконати	overtuigen	переконати	overtuigen	V;PFV;NFIN	V;NFIN
розлучення	scheiding	розлучення	scheiding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
розлучення	echtscheiding	розлучення	echtscheiding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
виключення	uitzondering	виключення	uitzondering	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
сервера	cervera	сервер	cervera	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
сервера	server	сервер	server	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
люфтваффе	luftwaffe	люфтваффе	luftwaffen	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
фотограф	fotografe	фотограф	fotograaf	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
фотограф	fotograaf	фотограф	fotograaf	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
стрічку	ticker	стрічка	ticker	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
стрічку	bandje	стрічка	band	N;INAN;ACC;FEM;SG	N;NEUT;SG
стрічку	plakband	стрічка	plakband	N;INAN;ACC;FEM;SG	N;NEUT;SG
стрічку	tape	стрічка	tape	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
ставків	caches	ставкіти	cache	N;INAN;GEN;MASC;PL	N;PL
попит	eis	попит	eis	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
винахід	uitvinding	винахід	uitvinding	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
змінилася	veranderde	змінитися	veranderen	V;PFV;FEM;IND;SG;PST;FIN	V;SG;PST;FIN
змінилася	gewijzigd	змінитися	wijzigen	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
змінилася	veranderd	змінитися	veranderen	V;PFV;FEM;IND;SG;PST;FIN	V;V.PTCP
записати	schrijven	записати	schrijven	V;PFV;NFIN	V;NFIN
записати	schrijf	записати	schrijf	V;PFV;NFIN	V;SG;PRS;FIN
записати	branden	записати	branden	V;PFV;NFIN	V;NFIN
записати	verbranden	записати	verbranden	V;PFV;NFIN	V;NFIN
уникати	vermijd	уникати	vermijden	V;IPFV;NFIN	V;SG;PRS;FIN
уникати	voorkom	уникати	voorkom	V;IPFV;NFIN	V;SG;PRS;FIN
уникати	vermijdt	уникати	vermijden	V;IPFV;NFIN	V;SG;PRS;FIN
уникати	vermijden	уникати	vermijden	V;IPFV;NFIN	V;NFIN
звільнено	ontslagen	звільнити	ontslaan	V;PFV;IND;0;FIN	V;V.PTCP
звільнено	bevrijd	звільнити	bevrijden	V;PFV;IND;0;FIN	V;V.PTCP
підручники	tutorials	підручник	tutorial	N;INAN;NOM;MASC;PL	N;PL
дружба	vriendschap	дружба	vriendschap	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
чорногорія	montenegro	чорногорія	montenegro	N;INAN;NOM;FEM;SG	N;NEUT;SG
венера	venus	венеро	venus	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
зменшує	reduceert	зменшувати	reduceren	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
зменшує	vermindert	зменшувати	verminderen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
зменшує	vermindert	зменшувати	verminderen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
могилу	grave	могила	grave	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
могилу	graf	могила	graf	N;INAN;ACC;FEM;SG	N;NEUT;SG
комбінації	combinaties	комбінація	combinatie	N;INAN;ACC;FEM;PL	N;PL
поверхонь	oppervlakken	поверхня	oppervlak	N;INAN;GEN;FEM;PL	N;PL
поверхонь	oppervlakten	поверхня	oppervlakte	N;INAN;GEN;FEM;PL	N;PL
воювали	gevochten	воювати	vechten	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
воювали	bevochten	воювати	bevechten	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
воювали	gestreden	воювати	strijden	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
курорт	resort	курорт	resort	N;INAN;NOM;MASC;SG	N;NEUT;SG
курорт	vakantieoord	курорт	vakantieoord	N;INAN;NOM;MASC;SG	N;NEUT;SG
позитивний	positief	позитивний	positief	ADJ;NOM;MASC;SG	ADJ
позитивний	positieve	позитивний	positief	ADJ;NOM;MASC;SG	ADJ
чай	thee	чай	thee	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
кримінальні	misdadig	кримінальний	misdadig	ADJ;NOM;PL	ADJ
вірус	virus	вірус	virus	N;INAN;NOM;MASC;SG	N;NEUT;SG
висловлювання	uitvoer	висловлювання	uitvoer	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
висловлювання	output	висловлювання	outputten	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
розрив	break	розрив	break	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
розрив	pauze	розрив	pauze	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
розрив	gap	розрив	gap	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
куля	bol	куля	bol	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
куля	bullet	куля	bullet	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
куля	kogel	куля	kogel	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
легенд	legenden	легенд	legend	N;INAN;GEN;FEM;PL	N;PL
легенд	legendes	легенд	legend	N;INAN;GEN;FEM;PL	N;PL
органічні	biologisch	органічний	biologisch	ADJ;NOM;PL	ADJ
органічні	organische	органічний	organisch	ADJ;NOM;PL	ADJ
органічні	organisch	органічний	organisch	ADJ;NOM;PL	ADJ
підприємців	ondernemers	підприємець	ondernemer	N;ANIM;ACC;MASC;PL	N;PL
цілу	hele	цілий	heel	ADJ;ACC;FEM;SG	ADJ
цілу	geheel	цілий	geheel	ADJ;ACC;FEM;SG	ADJ
згоду	goedkeuring	згоду	goedkeuring	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
згоду	toestemming	згоду	toestemming	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
згоду	instemming	згоду	instemming	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
коричневий	bruine	коричневий	bruin	ADJ;NOM;MASC;SG	ADJ
коричневий	bruin	коричневий	bruin	ADJ;NOM;MASC;SG	ADJ
археологічний	archeologisch	археологічний	archeologisch	ADJ;NOM;MASC;SG	ADJ
археологічний	archeologische	археологічний	archeologisch	ADJ;NOM;MASC;SG	ADJ
коробки	boxen	коробка	boxen	N;INAN;NOM;FEM;PL	N;PL
коробки	vakjes	коробка	vak	N;INAN;NOM;FEM;PL	N;PL
коробки	kisten	коробка	kisten	N;INAN;NOM;FEM;PL	N;PL
коробки	dozen	коробка	doos	N;INAN;NOM;FEM;PL	N;PL
сформовано	gevormde	сформовано	vormen	V;PFV;IND;0;FIN	V;V.PTCP
сформовано	gevormd	сформовано	vormen	V;PFV;IND;0;FIN	V;V.PTCP
собака	hond	собака	hond	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
собака	hondje	собака	hondje	N;ANIM;NOM;MASC;SG	N;NEUT;SG
шолом	helm	шолом	helm	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
пропаганда	propaganda	пропаганда	propaganda	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
записані	schriftelijke	записаний	schriftelijk	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ
впливати	beïnvloeden	впливати	beïnvloeden	V;IPFV;NFIN	V;NFIN
впливати	beïnvloeden	впливати	beïnvloeden	V;IPFV;NFIN	V;NFIN
швейцарський	zwitserse	швейцарський	zwitsers	ADJ;NOM;MASC;SG	ADJ
підприємстві	faciliteit	підприємство	faciliteit	N;INAN;DAT;NEUT;SG	N;MASC+FEM;SG
лікуванні	traktatie	лікування	traktatie	N;INAN;DAT;NEUT;SG	N;MASC+FEM;SG
ліцензію	rijbewijs	ліцензія	rijbewijs	N;INAN;ACC;FEM;SG	N;NEUT;SG
ліцензію	licentie	ліцензія	licentie	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
ліцензію	vergunning	ліцензія	vergunning	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
ліцензію	rijbewijs	ліцензія	rijbewijs	N;INAN;ACC;FEM;SG	N;NEUT;SG
ліцензію	licentie	ліцензія	licentie	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
сумнів	twijfel	сумнів	twijfel	N;INAN;ACC;MASC;SG	N;MASC+FEM;SG
змішані	mixed	змішаний	mixed	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ
підтверджено	bevestigd	підтверджити	bevestigen	V;PFV;IND;0;FIN	V;V.PTCP
підтверджено	bevestigde	підтверджити	bevestigen	V;PFV;IND;0;FIN	V;SG;PST;FIN
підтверджено	goedgekeurde	підтверджити	goedkeuren	V;PFV;IND;0;FIN	V;V.PTCP
підтверджено	goedgekeurd	підтверджити	goedkeuren	V;PFV;IND;0;FIN	V;V.PTCP
індивідуальні	individueel	індивідуальний	individueel	ADJ;NOM;PL	ADJ
заарештовано	opgepakt	заарештовано	oppakken	V;PFV;IND;0;FIN	V;V.PTCP
заарештовано	aangehouden	заарештовано	aanhouden	V;PFV;IND;0;FIN	V;V.PTCP
заарештовано	gearresteerd	заарештовано	arresteren	V;PFV;IND;0;FIN	V;V.PTCP
альтернативний	alternatieve	альтернативний	alternatief	ADJ;NOM;MASC;SG	ADJ
континенту	continent	континент	continent	N;INAN;GEN;MASC;SG	N;NEUT;SG
небесної	hemels	небесний	hemel	ADJ;GEN;FEM;SG	ADJ
небесної	hemelse	небесний	hemels	ADJ;GEN;FEM;SG	ADJ
зла	kwaad	зло	kwaad	N;INAN;NOM;NEUT;SG	N;NEUT;SG
зла	slechtheid	зло	slechtheid	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
зла	evil	зло	evil	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
траса	spoor	траса	spoor	N;INAN;NOM;FEM;SG	N;NEUT;SG
траса	trace	траса	trace	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
геологічні	geologische	геологічний	geologisch	ADJ;NOM;PL	ADJ
геологічні	geologisch	геологічний	geologisch	ADJ;NOM;PL	ADJ
заслуговує	verdient	заслуговувати	verdienen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
холодна	koude	холодний	koud	ADJ;NOM;FEM;SG	ADJ
холодна	koud	холодний	koud	ADJ;NOM;FEM;SG	ADJ
фільтр	filter	фільтр	filter	N;INAN;NOM;MASC;SG	N;NEUT;SG
сильна	sterk	сильний	sterk	ADJ;NOM;FEM;SG	ADJ
сильна	sterke	сильний	sterk	ADJ;NOM;FEM;SG	ADJ
мера	burgemeester	мера	burgemeester	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
важливості	belangrijkheid	важливість	belangrijkheid	N;INAN;GEN;FEM;SG	N;MASC+FEM;SG
важливості	belang	важливість	belang	N;INAN;GEN;FEM;SG	N;NEUT;SG
репертуар	repertoire	репертуар	repertoire	N;INAN;NOM;MASC;SG	N;NEUT;SG
ліцензія	rijbewijs	ліцензія	rijbewijs	N;INAN;NOM;FEM;SG	N;NEUT;SG
ліцензія	licentie	ліцензія	licentie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
ліцензія	vergunning	ліцензія	vergunning	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
ліцензія	rijbewijs	ліцензія	rijbewijs	N;INAN;NOM;FEM;SG	N;NEUT;SG
ліцензія	licentie	ліцензія	licentie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
геть	weg	геть	weg	ADV	ADV
пісок	zand	пісок	zand	N;INAN;NOM;MASC;SG	N;NEUT;SG
пера	veren	перо	veer	N;INAN;NOM;NEUT;PL	N;PL
ворог	vijand	ворог	vijand	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
девіз	devies	девіз	devies	N;INAN;NOM;MASC;SG	N;NEUT;SG
девіз	motto	девіз	motto	N;INAN;NOM;MASC;SG	N;NEUT;SG
лицарі	ridders	лицар	ridders	N;ANIM;NOM;MASC;PL	N;PL
тривалості	verwaarlozing	тривалість	verwaarlozing	N;INAN;GEN;FEM;SG	N;MASC+FEM;SG
часті	veelvuldig	частий	veelvuldig	ADJ;NOM;PL	ADJ
часті	frequente	частий	frequente	ADJ;NOM;PL	ADJ
часті	frequent	частий	frequent	ADJ;NOM;PL	ADJ
завершити	voltooien	завершити	voltooien	V;PFV;NFIN	V;NFIN
завершити	afmaken	завершити	afmaken	V;PFV;NFIN	V;NFIN
завершити	beëindigen	завершити	beëindigen	V;PFV;NFIN	V;NFIN
завершити	voltooid	завершити	voltooien	V;PFV;NFIN	V;V.PTCP
завершити	invullen	завершити	invullen	V;PFV;NFIN	V;NFIN
підняти	verheffen	підняти	verheffen	V;PFV;NFIN	V;NFIN
підняти	til	підняти	tillen	V;PFV;NFIN	V;SG;PRS;FIN
підняти	optillen	підняти	optillen	V;PFV;NFIN	V;NFIN
підняти	opheffen	підняти	opheffen	V;PFV;NFIN	V;NFIN
підняти	tillen	підняти	tillen	V;PFV;NFIN	V;NFIN
підняти	verhogen	підняти	verhogen	V;PFV;NFIN	V;NFIN
раннє	vroeg	ранній	vroeg	ADJ;NOM;NEUT;SG	ADJ
раннє	vroege	ранній	vroeg	ADJ;NOM;NEUT;SG	ADJ
інфраструктура	infrastructuur	інфраструктура	infrastructuur	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
реконструкцію	verbouwing	реконструкція	verbouwing	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
присвячено	gewijd	присвячити	wijden	V;PFV;IND;0;FIN	V;V.PTCP
присвячено	opgedragen	присвячити	dragen	V;PFV;IND;0;FIN	V;V.PTCP
спорядження	gear	спорядження	gear	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
спорядження	versnelling	спорядження	versnelling	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
спорядження	vistuig	спорядження	vistuig	N;INAN;NOM;NEUT;SG	N;NEUT;SG
спорядження	uitrusting	спорядження	uitrusting	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
продюсери	producers	продюсер	producer	N;ANIM;NOM;MASC;PL	N;PL
продюсери	producenten	продюсер	producent	N;ANIM;NOM;MASC;PL	N;PL
реалізувати	implementeren	реалізувати	implementeren	V;PFV;NFIN	V;NFIN
наміри	intenties	намір	intentie	N;INAN;NOM;MASC;PL	N;PL
наміри	bedoelingen	намір	bedoeling	N;INAN;NOM;MASC;PL	N;PL
наміри	voornemens	намір	voornemen	N;INAN;NOM;MASC;PL	N;PL
черепаха	schildpad	черепах	schildpad	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
черепаха	schildpad	черепах	schildpad	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
збудження	opwinding	збудження	opwinding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
синонім	synoniem	синонім	synoniem	N;INAN;NOM;MASC;SG	N;NEUT;SG
пропонував	bijgedragen	пропонувати	bijdragen	V;IPFV;MASC;IND;SG;PST;FIN	V;V.PTCP
пропонував	bijdroeg	пропонувати	bijdraag	V;IPFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
кінематограф	cinematografie	кінематограф	cinematografie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
кінематограф	bioscoop	кінематограф	bioscoop	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
кінематограф	cinema	кінематограф	cinema	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
ілюстрація	illustratie	ілюстрація	illustratie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
схему	regeling	схем	regeling	N;INAN;ACC;FEM;SG	N;MASC+FEM;SG
традиційна	traditioneel	традиційний	traditioneel	ADJ;NOM;FEM;SG	ADJ
традиційна	traditionele	традиційний	traditioneel	ADJ;NOM;FEM;SG	ADJ
іконостас	iconostase	іконостас	iconostase	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
воскресіння	wederopstanding	воскресіння	wederopstanding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
воскресіння	opstanding	воскресіння	opstanding	N;INAN;NOM;NEUT;SG	N;MASC+FEM;SG
рукописи	manuscripten	рукопис	manuscrip	N;INAN;NOM;MASC;PL	N;PL
рукописи	handschriften	рукопис	handschrift	N;INAN;NOM;MASC;PL	N;PL
соліст	frontman	соліст	frontman	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
збираються	verzamelen	збиратися	verzamelen	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
видати	ontladen	видати	ontladen	V;PFV;NFIN	V;V.PTCP
видати	lozen	видати	lozen	V;PFV;NFIN	V;NFIN
видати	chanteerde	видати	chanteren	V;PFV;NFIN	V;SG;PST;FIN
видати	gechanteerd	видати	chanteren	V;PFV;NFIN	V;V.PTCP
мовні	taalkundige	мовний	taalkundig	ADJ;NOM;PL	ADJ
привілеї	privileges	привілея	privilege	N;INAN;NOM;MASC;PL	N;PL
привілеї	bevoegdheden	привілея	bevoegdheid	N;INAN;NOM;MASC;PL	N;PL
привілеї	voorrechten	привілея	voorrechten	N;INAN;NOM;MASC;PL	N;PL
фраза	zin	фраза	zin	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
міфи	mythen	міф	mythen	N;INAN;NOM;MASC;PL	N;PL
міфи	mythes	міф	mythes	N;INAN;NOM;MASC;PL	N;PL
фольклор	folk	фольклор	folk	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
фольклор	folklore	фольклор	folklore	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
заповіт	testament	заповіт	testament	N;INAN;NOM;MASC;SG	N;NEUT;SG
будівельник	bouwer	будівельник	bouwer	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
рання	vroeg	ранній	vroeg	ADJ;NOM;FEM;SG	ADJ
рання	vroege	ранній	vroeg	ADJ;NOM;FEM;SG	ADJ
комерційного	commerciële	комерційний	commerciel	ADJ;GEN;MASC;SG	ADJ
комерційного	commercieel	комерційний	commercieel	ADJ;GEN;MASC;SG	ADJ
анатомія	anatomie	анатомія	anatomie	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
федеральний	federale	федеральний	federaal	ADJ;NOM;MASC;SG	ADJ
федеральний	federaal	федеральний	federaal	ADJ;NOM;MASC;SG	ADJ
страйк	staking	страйк	staking	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
платівки	records	платівка	record	N;INAN;NOM;FEM;PL	N;PL
підвищує	verhoogt	підвищувати	verhogen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
відмова	mislukking	відмова	mislukking	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
відмова	mislukkeling	відмова	mislukkeling	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
себастьян	sebastian	себастьянин	sebastian	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
себастьян	sebastiaan	себастьянин	sebastiaan	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
себастьян	sebastián	себастьянин	sebastián	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
єзуїтів	jezuïeten	єзуїт	jezuïet	N;ANIM;ACC;MASC;PL	N;PL
постійна	constante	постійний	constant	ADJ;NOM;FEM;SG	ADJ
постійна	constant	постійний	constant	ADJ;NOM;FEM;SG	ADJ
підвищити	vergroten	підвищити	vergroten	V;PFV;NFIN	V;NFIN
підвищити	verhoog	підвищити	verhoog	V;PFV;NFIN	V;SG;PRS;FIN
підвищити	verhogen	підвищити	verhogen	V;PFV;NFIN	V;NFIN
змії	slangen	змія	slang	N;ANIM;NOM;FEM;PL	N;PL
змії	slangen	змія	slang	N;ANIM;NOM;FEM;PL	N;PL
безпосередній	onmiddellijk	безпосередній	onmiddellijk	ADJ;NOM;MASC;SG	ADJ
безпосередній	onmiddellijke	безпосередній	onmiddellijk	ADJ;NOM;MASC;SG	ADJ
провідник	handleiding	провідник	handleiding	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
провідник	gids	провідник	gids	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
провідник	geleider	провідник	geleider	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
провідник	dirigent	провідник	dirigent	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
провідник	conducteur	провідник	conducteur	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
партизан	guerrilla	партизаний	guerrilla	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
допомагали	geholpen	допомагати	helpen	V;IPFV;IND;PL;PST;FIN	V;V.PTCP
аграрної	agrarische	аграрний	agrarisch	ADJ;GEN;FEM;SG	ADJ
аграрної	agrarisch	аграрний	agrarisch	ADJ;GEN;FEM;SG	ADJ
ютери	machines	ютер	machine	N;INAN;NOM;MASC;PL	N;PL
протести	protesten	протест	protest	N;INAN;NOM;MASC;PL	N;PL
шеф	chef	шеф	chef	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
шеф	kok	шеф	kok	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
шеф	chef	шеф	chef	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
шеф	chief	шеф	chief	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
шеф	opperhoofd	шеф	opperhoofd	N;ANIM;NOM;MASC;SG	N;NEUT;SG
обряд	rite	обряд	rite	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
боксери	boksers	боксер	bokser	N;INAN;NOM;MASC;PL	N;PL
допомагати	helpen	допомагати	helpen	V;IPFV;NFIN	V;NFIN
дзвін	bells	дзвін	bells	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
дзвін	bell	дзвін	bell	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
проміжок	interval	проміжок	interval	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
проміжок	witruimte	проміжок	witruimte	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
удари	kranen	удар	kraan	N;INAN;NOM;MASC;PL	N;PL
холодний	koude	холодний	koud	ADJ;NOM;MASC;SG	ADJ
холодний	koud	холодний	koud	ADJ;NOM;MASC;SG	ADJ
сорок	veertig	сорок	veertig	NUM;NOM	NUM
епізоди	afleveringen	епізод	aflevering	N;INAN;NOM;MASC;PL	N;PL
відпочинок	ontspanning	відпочинок	ontspanning	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
відпочинок	recreatie	відпочинок	recreatie	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
відпочинок	rest	відпочинок	rest	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
відпочинок	rust	відпочинок	rust	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
автомат	machine	автомат	machine	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
апостол	boodschapper	апостол	boodschapper	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
апостол	apostel	апостол	apostel	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
апостол	gezant	апостол	gezant	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
липа	lipa	липа	lipa	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
липа	tilia	липа	tilia	N;INAN;NOM;FEM;SG	N;MASC+FEM;SG
калію	kalium	калія	kalium	N;INAN;ACC;FEM;SG	N;NEUT;SG
кінцівок	ledematen	кінцівка	ledematen	N;INAN;GEN;FEM;PL	N;PL
змінився	veranderde	змінитися	veranderen	V;PFV;MASC;IND;SG;PST;FIN	V;SG;PST;FIN
змінився	gewijzigd	змінитися	wijzigen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
змінився	veranderd	змінитися	veranderen	V;PFV;MASC;IND;SG;PST;FIN	V;V.PTCP
замінено	vervangen	замінити	vervangen	V;PFV;IND;0;FIN	V;V.PTCP
спираючись	leunen	спиратися	leunen	V;IPFV;PRS;V.CVB	V;NFIN
спираючись	neig	спиратися	neig	V;IPFV;PRS;V.CVB	V;SG;PRS;FIN
подвійний	dubbel	подвійний	dubbel	ADJ;NOM;MASC;SG	ADJ
подвійний	dubbele	подвійний	dubbel	ADJ;NOM;MASC;SG	ADJ
подвійний	dubbele	подвійний	dubbel	ADJ;NOM;MASC;SG	ADJ
подвійний	duale	подвійний	duaal	ADJ;NOM;MASC;SG	ADJ
товариш	kameraad	товариш	kameraad	N;ANIM;NOM;MASC;SG	N;MASC+FEM;SG
вирішують	oplossen	вирішувати	oplossen	V;IPFV;IND;PL;3;PRS;FIN	V;NFIN
нараховується	gegund	нараховуватися	gugund	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
нараховується	uitgereikt	нараховуватися	uitreiken	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
нараховується	toegekend	нараховуватися	toekennen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
розробок	ontwikkelingen	розробка	ontwikkeling	N;INAN;GEN;FEM;PL	N;PL
організми	organismen	організм	organisme	N;INAN;NOM;MASC;PL	N;PL
десант	geweldpleging	десант	geweldpleging	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
десант	mishandeling	десант	mishandeling	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
десант	aanval	десант	aanval	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
місій	missies	місія	missie	N;INAN;GEN;FEM;PL	N;PL
путін	poetin	путін	poetin	N;INAN;NOM;MASC;SG	N;MASC+FEM;SG
юридичні	legaal	юридичний	legaal	ADJ;NOM;PL	ADJ
юридичні	wettelijk	юридичний	wettelijk	ADJ;NOM;PL	ADJ
юридичні	wettig	юридичний	wettig	ADJ;NOM;PL	ADJ
юридичні	juridische	юридичний	juridisch	ADJ;NOM;PL	ADJ
юридичні	juridisch	юридичний	juridisch	ADJ;NOM;PL	ADJ
пишеться	gespeld	писатися	spellen	V;IPFV;IND;SG;3;PRS;FIN	V;V.PTCP
організували	gearrangeerd	організувати	arrangeren	V;PFV;IND;PL;PST;FIN	V;V.PTCP
організували	geregeld	організувати	regelen	V;PFV;IND;PL;PST;FIN	V;V.PTCP
барбара	barbara	барбар	barbara	N;ANIM;NOM;FEM;SG	N;MASC+FEM;SG
знижує	vermindert	знижувати	verminderen	V;IPFV;IND;SG;3;PRS;FIN	V;SG;PRS;FIN
сосни	pines	сосна	pine	N;INAN;NOM;FEM;PL	N;PL
