ve	και	ve	και	CONJ	CONJ
yapılar	διαρθρώσεις	yap	διάρθρωση	N;NOM;PL;3	N;NOM;FEM;PL
mükemmel	τέλειος	mükemmel	τέλειος	ADJ	ADJ;NOM;MASC;SG
mükemmel	τέλειο	mükemmel	τέλειο	ADJ	ADJ;NOM;NEUT;SG
mükemmel	τέλεια	mükemmel	τέλεια	ADJ	ADJ;NOM;FEM;SG
mükemmel	εξαιρετικό	mükemmel	εξαιρετικός	ADJ	ADJ;NOM;NEUT;SG
mükemmel	εξαιρετική	mükemmel	εξαιρετικός	ADJ	ADJ;NOM;FEM;SG
karşıtı	αντι	karşıt	αντι		
felsefesi	φιλοσοφία	felsefe	φιλοσοφία	N;NOM;SG;3	N;NOM;FEM;SG
görünümü	θεα	görün	θεα	N;NOM;SG;3	N;NOM;FEM;SG
görünümü	θέα	görün	θέα	N;NOM;SG;3	N;NOM;FEM;SG
görünümü	όψη	görün	όψο	N;NOM;SG;3	N;NOM;FEM;SG
görünümü	προβολή	görün	προβολή	N;NOM;SG;3	N;NOM;FEM;SG
jan	ιαν	jan	ιαν		
ittifak	συμμαχία	ittifak	συμμαχία	N;NOM;SG;3	N;NOM;FEM;SG
günler	ημέρες	gün	ημέρα	N;NOM;PL;3	N;NOM;FEM;PL
günler	μέρες	gün	μέρα	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	περιοχές	bölge	περιοχή	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	περιφέρειες	bölge	περιφέρεια	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	συνοικίες	bölge	συνοικία	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	ζώνες	bölge	ζώνη	N;NOM;PL;3	N;NOM;FEM;PL
bölgeler	περιοχές	bölge	περιοχή	N;NOM;PL;3	N;NOM;FEM;PL
euro	eur	euro	eur		
rahatsız	άβολο	rahatsız	άβολο	ADJ	ADJ;NOM;NEUT;SG
turnuvası	τουρνουά	turnuva	τουρνο	N;NOM;SG;3	N;NOM;NEUT;SG
yıldızlar	άστρα	yıl	άστρα	N;NOM;PL;3	N;NOM;NEUT;PL
yıldızlar	αστέρια	yıl	αστέριος	N;NOM;PL;3	N;NOM;NEUT;PL
yıldızlar	αστεράκια	yıl	αστεράκιο	N;NOM;PL;3	N;NOM;NEUT;PL
turnuva	τουρνουά	tur	τουρνο	N;NOM;SG;3	N;NOM;NEUT;SG
turnuva	τουρνουά	tur	τουρνο	N;NOM;SG;3	N;NOM;NEUT;SG
okudu	σπούδασε	oku	σπούδασσω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
okudu	μελετήσει	oku	μελετώ	V;PFV;IND;SG;3;POS;PST	V;PFV;NFIN;ACT
yazılar	άρθρα	yazı	άρθρο	N;NOM;PL;3	N;NOM;NEUT;PL
yazılar	τεχνουργήματα	yazı	τεχνούργημα	N;NOM;PL;3	N;NOM;NEUT;PL
yazılar	γραφές	yazı	γραφή	N;NOM;PL;3	N;NOM;FEM;PL
yazılar	γραπτά	yazı	γραπτός	N;NOM;PL;3	N;NOM;NEUT;PL
düzeni	σχηματισμός	düzen	σχηματισμός	N;NOM;SG;3	N;NOM;MASC;SG
düzeni	διαρρύθμιση	düzen	διαρρύθμιση	N;NOM;SG;3	N;NOM;FEM;SG
hürriyet	ελευθερια	hürriyet	ελευθερία	N;NOM;SG;3	N;NOM;FEM;SG
hürriyet	ελευθερία	hürriyet	ελευθερία	N;NOM;SG;3	N;NOM;FEM;SG
hürriyet	ελευθερία	hürriyet	ελευθερία	N;NOM;SG;3	N;NOM;FEM;SG
uygulamaları	εφαρμογές	uygulama	εφαρμογή	N;NOM;PL;3	N;NOM;FEM;PL
uygulamaları	αιτήσεις	uygulama	αίτηση	N;NOM;PL;3	N;NOM;FEM;PL
uygulamaları	πρακτικές	uygulama	πρακτική	N;NOM;PL;3	N;NOM;FEM;PL
uygulamaları	εφαρμογές	uygulama	εφαρμογή	N;NOM;PL;3	N;NOM;FEM;PL
ürünler	αντικείμενα	ürün	αντικείμενο	N;NOM;PL;3	N;NOM;NEUT;PL
ürünler	εμπορεύματα	ürün	εμπόρευμα	N;NOM;PL;3	N;NOM;NEUT;PL
ürünler	αγαθά	ürün	αγαθό	N;NOM;PL;3	N;NOM;NEUT;PL
ürünler	προϊόντα	ürün	προϊόν	N;NOM;PL;3	N;NOM;NEUT;PL
olağanüstü	εξαιρετικές	olağanüstü	εξαιρετικός	ADJ	ADJ;NOM;FEM;PL
gene	πάλι	gene	πάλι	ADV	ADV
gene	ξανά	gene	ξανά	ADV	ADV
gene	παλι	gene	παλι	ADV	ADV
geliştirilmiş	βελτιώθηκε	geliş	βελτιώνω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
geliştirilmiş	βελτιωμένη	geliş	βελτιώνω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
geliştirilmiş	βελτιωμένο	geliş	βελτιώνω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
geliştirilmiş	βελτιωθεί	geliş	βελτιώνω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
geliştirilmiş	ενισχυμένη	geliş	ενισχύω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
geliştirilmiş	αναπτύχθηκε	geliş	αναπτύσσω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
geliştirilmiş	αναπτυχθεί	geliş	αναπτύσσω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
kardeşler	αδερφές	kardeş	αδερφή	N;NOM;PL;3	N;NOM;FEM;PL
kardeşler	αδελφές	kardeş	αδελφή	N;NOM;PL;3	N;NOM;FEM;PL
kardeşler	αδέλφια	kardeş	αδέρφι	N;NOM;PL;3	N;NOM;NEUT;PL
kardeşler	αδέρφια	kardeş	αδέρφι	N;NOM;PL;3	N;NOM;NEUT;PL
kardeşler	αδέλφια	kardeş	αδέρφι	N;NOM;PL;3	N;NOM;NEUT;PL
kardeşler	αδέρφια	kardeş	αδέρφι	N;NOM;PL;3	N;NOM;NEUT;PL
kardeşler	αδελφοί	kardeş	αδελφός	N;NOM;PL;3	N;NOM;MASC;PL
ücretsiz	ελεύθερος	ücretsiz	ελεύθερος	ADJ	ADJ;NOM;MASC;SG
ücretsiz	ελεύθερη	ücretsiz	ελεύθερος	ADJ	ADJ;NOM;FEM;SG
bisiklet	ποδηλασία	bisiklet	ποδηλασία	N;NOM;SG;3	N;NOM;FEM;SG
bisiklet	ποδήλατο	bisiklet	ποδήλατος	N;NOM;SG;3	N;NOM;NEUT;SG
bisiklet	μηχανάκι	bisiklet	μηχανάκι	N;NOM;SG;3	N;NOM;NEUT;SG
bisiklet	ποδήλατο	bisiklet	ποδήλατος	N;NOM;SG;3	N;NOM;NEUT;SG
limanı	λιμάνι	liman	λιμάνι	N;NOM;SG;3	N;NOM;NEUT;SG
faaliyetleri	δραστηριότητες	faaliyet	δραστηριότητα	N;NOM;PL;3	N;NOM;FEM;PL
yayıncılık	δημοσίευση	yayıncılık	δημοσίευση	N;NOM;SG;3	N;NOM;FEM;SG
kuramı	θεωρία	kuram	θεωρία	N;NOM;SG;3	N;NOM;FEM;SG
sözleşmesi	συμβόλαιο	sözleşme	συμβόλαιο	N;NOM;SG;3	N;NOM;NEUT;SG
açıklandı	ανακοινώθηκε	açıkla	ανακοινώνω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
yararlı	χρήσιμο	yararlı	χρήσιμο	ADJ	ADJ;NOM;NEUT;SG
yararlı	χρήσιμες	yararlı	χρήσιμος	ADJ	ADJ;NOM;FEM;PL
yararlı	χρήσιμα	yararlı	χρήσιμα	ADJ	ADJ;NOM;NEUT;PL
yararlı	χρήσιμη	yararlı	χρήσιμος	ADJ	ADJ;NOM;FEM;SG
yararlı	χρήσιμος	yararlı	χρήσιμος	ADJ	ADJ;NOM;MASC;SG
yararlı	χρήσιμο	yararlı	χρήσιμο	ADJ	ADJ;NOM;NEUT;SG
yararlı	χρήσιμη	yararlı	χρήσιμος	ADJ	ADJ;NOM;FEM;SG
gönderdi	έστειλε	gönder	στέλνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
gönderdi	στάλθηκε	gönder	στέλνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
gönderdi	εστάλη	gönder	εστάλλω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
lake	λίμνη	lake	λίμνη	N;NOM;SG;3	N;NOM;FEM;SG
konum	στίγμα	konum	στίγμα	N;NOM;SG;3	N;NOM;NEUT;SG
konum	τόπος	konum	τόπος	N;NOM;SG;3	N;NOM;MASC;SG
konum	τοποθεσία	konum	τοποθεσία	N;NOM;SG;3	N;NOM;FEM;SG
örnekler	παραδείγματα	örnek	παράδειγμα	N;NOM;PL;3	N;NOM;NEUT;PL
örnekler	δείγματα	örnek	δείγμα	N;NOM;PL;3	N;NOM;NEUT;PL
yöneticisi	διαχειριστής	yönetici	διαχειριστής	N;NOM;SG;3	N;NOM;MASC;SG
yöneticisi	διαχειριστή	yönetici	διαχειριστής	N;NOM;SG;3	N;NOM;FEM;SG
yöneticisi	διαχειριστής	yönetici	διαχειριστής	N;NOM;SG;3	N;NOM;MASC;SG
yöneticisi	διευθυντής	yönetici	διευθυντής	N;NOM;SG;3	N;NOM;MASC;SG
görünüm	προοπτική	görün	προοπτική	N;NOM;SG;3	N;NOM;FEM;SG
görünüm	προβολή	görün	προβολή	N;NOM;SG;3	N;NOM;FEM;SG
görünüm	απεικόνιση	görün	απεικόνιση	N;NOM;SG;3	N;NOM;FEM;SG
görünüm	θεα	görün	θεα	N;NOM;SG;3	N;NOM;FEM;SG
görünüm	θέα	görün	θέα	N;NOM;SG;3	N;NOM;FEM;SG
görünüm	όψη	görün	όψο	N;NOM;SG;3	N;NOM;FEM;SG
görünüm	προβολή	görün	προβολή	N;NOM;SG;3	N;NOM;FEM;SG
ahşap	ξύλινο	ahşap	ξυλένιος	N;NOM;SG;3	N;NOM;NEUT;SG
ahşap	ξύλο	ahşap	ξύλο	N;NOM;SG;3	N;NOM;NEUT;SG
ahşap	ξυλεία	ahşap	ξυλεία	N;NOM;SG;3	N;NOM;FEM;SG
ahşap	ξυλεία	ahşap	ξυλεία	N;NOM;SG;3	N;NOM;FEM;SG
motoru	κινητήρα	motor	κινητήρας	N;ACC;SG;3	N;ACC;MASC;SG
emniyet	ασφάλεια	emniyet	ασφάλεια	N;NOM;SG;3	N;NOM;FEM;SG
resimler	εικόνες	resim	εικόνα	N;NOM;PL;3	N;NOM;FEM;PL
resimler	φωτογραφιες	resim	φωτογραφιά	N;NOM;PL;3	N;NOM;FEM;PL
resimler	φωτογραφίες	resim	φωτογραφία	N;NOM;PL;3	N;NOM;FEM;PL
resimler	εικόνες	resim	εικόνα	N;NOM;PL;3	N;NOM;FEM;PL
resimler	πίνακες	resim	πίνακα	N;NOM;PL;3	N;NOM;MASC;PL
resimler	φωτογραφιες	resim	φωτογραφιά	N;NOM;PL;3	N;NOM;FEM;PL
resimler	φωτογραφίες	resim	φωτογραφία	N;NOM;PL;3	N;NOM;FEM;PL
çekilmiş	αποσύρθηκε	çek	αποσύρω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
çekilmiş	αποσυρθεί	çek	αποσύρω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
yüzü	φάτσα	yüz	φάτσα	N;ACC;SG;3	N;ACC;FEM;SG
yüzlerce	εκατοντάδες	yüzlerce	εκατοντάδα	NUM	NUM;NOM;FEM;PL
yayınlanmış	δημοσιεύθηκε	yayınla	δημοσιεύω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
yayınlanmış	δημοσιευθεί	yayınla	δημοσιεύω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NFIN;PASS
yayınlanmış	δημοσιεύτηκε	yayınla	δημοσιεύω	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
yazları	σάμερς	yaz	σάμερ	N;ACC;PL;3	N
görevleri	δασμοί	görev	δασμός	N;NOM;PL;3	N;NOM;MASC;PL
görevleri	καθήκοντα	görev	καθήκον	N;NOM;PL;3	N;NOM;NEUT;PL
görevleri	ρόλοι	görev	ρόλος	N;NOM;PL;3	N;NOM;MASC;PL
eleştiriler	επικρίσεις	eleştiri	επίκριση	N;NOM;PL;3	N;NOM;FEM;PL
eleştiriler	επικρίσεις	eleştiri	επίκριση	N;NOM;PL;3	N;NOM;FEM;PL
eleştiriler	επικριτές	eleştiri	επικριτής	N;NOM;PL;3	N;NOM;MASC;PL
eleştiriler	κριτικοί	eleştiri	κριτικός	N;NOM;PL;3	N;NOM;MASC;PL
sayılar	ψηφία	say	ψηφία	N;NOM;PL;3	N;NOM;NEUT;PL
sayılar	αριθμοί	say	αριθμός	N;NOM;PL;3	N;NOM;MASC;PL
sayılar	αριθμοί	say	αριθμός	N;NOM;PL;3	N;NOM;MASC;PL
deprem	σεισμός	deprem	σεισμός	N;NOM;SG;3	N;NOM;MASC;SG
deprem	σεισμό	deprem	σεισμός	N;NOM;SG;3	N;NOM;MASC;SG
deprem	σεισμός	deprem	σεισμός	N;NOM;SG;3	N;NOM;MASC;SG
kullanılmış	χρησιμοποιήθηκε	kullan	χρησιμοποιώ	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
kuvvetler	δυνάμεις	kuvvet	δύναμη	N;NOM;PL;3	N;NOM;FEM;PL
değerleri	αξίες	değer	αξία	N;NOM;PL;3	N;NOM;FEM;PL
değerleri	τιμές	değer	τιμή	N;NOM;PL;3	N;NOM;FEM;PL
mektup	γράμμα	mektup	γράμμα	N;NOM;SG;3	N;NOM;NEUT;SG
mektup	γραμμα	mektup	γραμμα	N;NOM;SG;3	N;NOM;NEUT;SG
kamera	κάμερα	kamera	κάμερα	N;NOM;SG;3	N;NOM;FEM;SG
kaldırıldı	αφαιρέθηκε	kal	αφαιρώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
kaldırıldı	αφαιρεθεί	kal	αφαιρώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
ifadesi	μαρτυρία	ifade	μαρτυρία	N;NOM;SG;3	N;NOM;FEM;SG
parlamentosu	βουλή	parlamentosu	βουλή	N;NOM;SG;3	N;NOM;FEM;SG
parlamentosu	κοινοβούλιο	parlamentosu	κοινοβούλιο	N;NOM;SG;3	N;NOM;NEUT;SG
ekran	οθόνη	ekran	οθόνος	N;NOM;SG;3	N;NOM;FEM;SG
ekran	οθόνη	ekran	οθόνος	N;NOM;SG;3	N;NOM;FEM;SG
ekran	προβολή	ekran	προβολή	N;NOM;SG;3	N;NOM;FEM;SG
ekran	απεικόνιση	ekran	απεικόνιση	N;NOM;SG;3	N;NOM;FEM;SG
parçacık	συστατικό	parçacık	συστατικό	N;NOM;SG;3	N;NOM;NEUT;SG
parçacık	σωματίδιο	parçacık	σωματίδιο	N;NOM;SG;3	N;NOM;NEUT;SG
rakibi	ανταγωνιστής	rakip	ανταγωνιστής	N;NOM;SG;3	N;NOM;MASC;SG
sanatçılar	καλλιτέχνες	sanatçı	καλλιτέχνα	N;NOM;PL;3	N;NOM;MASC;PL
sanatçılar	καλλιτέχνες	sanatçı	καλλιτέχνα	N;NOM;PL;3	N;NOM;MASC;PL
sözlük	γλωσσάριο	sözlük	γλωσσάριο	N;NOM;SG;3	N;NOM;NEUT;SG
sözlük	λεξιλόγιο	sözlük	λεξιλόγιο	N;NOM;SG;3	N;NOM;NEUT;SG
sözlük	λεξικό	sözlük	λεξικός	N;NOM;SG;3	N;NOM;NEUT;SG
yolculuk	ταξίδι	yolculuk	ταξίδι	N;NOM;SG;3	N;NOM;NEUT;SG
yolculuk	ταξιδι	yolculuk	ταξιδι	N;NOM;SG;3	N;NOM;FEM;SG
yolculuk	ταξίδι	yolculuk	ταξίδι	N;NOM;SG;3	N;NOM;NEUT;SG
yolculuk	βόλτα	yolculuk	βόλτα	N;NOM;SG;3	N;NOM;FEM;SG
yolculuk	ταξιδι	yolculuk	ταξιδι	N;NOM;SG;3	N;NOM;FEM;SG
yolculuk	εκδρομή	yolculuk	εκδρομή	N;NOM;SG;3	N;NOM;FEM;SG
yolculuk	ταξίδι	yolculuk	ταξίδι	N;NOM;SG;3	N;NOM;NEUT;SG
havaalanı	αεροδρόμιο	havaalanı	αεροδρόμιο	N;NOM;SG;3	N;NOM;NEUT;SG
havaalanı	αεροδρόμιο	havaalanı	αεροδρόμιο	N;NOM;SG;3	N;NOM;NEUT;SG
psikolojik	ψυχολογικό	psikolojik	ψυχολογικός	ADJ	ADJ;NOM;NEUT;SG
psikolojik	ψυχολογική	psikolojik	ψυχολογικός	ADJ	ADJ;NOM;FEM;SG
alayı	πομπή	alay	πομπή	N;ACC;SG;3	N;ACC;FEM;SG
sayısal	αριθμητική	sayısal	αριθμητικός	ADJ	ADJ;NOM;FEM;SG
sayısal	αριθμητικό	sayısal	αριθμητικός	ADJ	ADJ;NOM;NEUT;SG
sayısal	αριθμητική	sayısal	αριθμητικός	ADJ	ADJ;NOM;FEM;SG
sayısal	αριθμητικό	sayısal	αριθμητικός	ADJ	ADJ;NOM;NEUT;SG
sayısal	ψηφιακό	sayısal	ψηφιακός	ADJ	ADJ;NOM;NEUT;SG
sayısal	ψηφιακή	sayısal	ψηφιακός	ADJ	ADJ;NOM;FEM;SG
sayısal	ψηφιακές	sayısal	ψηφιακός	ADJ	ADJ;NOM;FEM;PL
teklifi	προταση	teklif	προταση	N;ACC;SG;3	N;ACC;FEM;SG
teklifi	προσφορά	teklif	προσφορά	N;ACC;SG;3	N;ACC;FEM;SG
kalıntıları	απομεινάρια	kalıntı	απομεινάριο	N;NOM;PL;3	N;NOM;NEUT;PL
şehirleri	πόλεις	şehir	πόλη	N;NOM;PL;3	N;NOM;FEM;PL
alfabesi	αλφάβητο	alfabe	αλφάβητος	N;NOM;SG;3	N;NOM;NEUT;SG
orkestrası	ορχήστρα	orkestra	ορχήστρα	N;NOM;SG;3	N;NOM;FEM;SG
arkadaşlar	φίλους	arkadaş	φίλος	N;NOM;PL;3	N;NOM;MASC;PL
arkadaşlar	φίλες	arkadaş	φίλος	N;NOM;PL;3	N;NOM;FEM;PL
arkadaşlar	φιλοι	arkadaş	φιλος	N;NOM;PL;3	N;NOM;MASC;PL
eliptik	ελλειπτικό	eliptik	ελλειπτικό	ADJ	ADJ;NOM;NEUT;SG
duyurdu	ανακοίνωσε	duyur	ανακοινώνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
duyurdu	ανακοινώθηκε	duyur	ανακοινώνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
rahat	άνετο	rahat	άνετος	ADJ	ADJ;NOM;NEUT;SG
rahat	χαλαρή	rahat	χαλαρός	ADJ	ADJ;NOM;FEM;SG
rahat	άνετο	rahat	άνετος	ADJ	ADJ;NOM;NEUT;SG
değiştirildi	τροποποιημένο	değiş	τροποποιώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
değiştirildi	τροποποιήθηκε	değiş	τροποποιώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
değiştirildi	τροποποιημένη	değiş	τροποποιώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
değiştirildi	τροποποιημένος	değiş	τροποποιημένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
anahtar	κλειδί	anahtar	κλειδί	N;NOM;SG;3	N;NOM;NEUT;SG
anahtar	πλήκτρο	anahtar	πλήκτρο	N;NOM;SG;3	N;NOM;NEUT;SG
anahtar	κλείδα	anahtar	κλείδα	N;NOM;SG;3	N;NOM;FEM;SG
yollar	μονοπάτια	yol	μονοπάτι	N;NOM;PL;3	N;NOM;NEUT;PL
yollar	διαδρομές	yol	διαδρομή	N;NOM;PL;3	N;NOM;FEM;PL
yollar	τρόποι	yol	τρόπος	N;NOM;PL;3	N;NOM;MASC;PL
yollar	οδοί	yol	οδός	N;NOM;PL;3	N;NOM;FEM;PL
yollar	δρόμοι	yol	δρόμος	N;NOM;PL;3	N;NOM;MASC;PL
havacılık	αεροπορία	havacılık	αεροπορία	N;NOM;SG;3	N;NOM;FEM;SG
firma	λόχος	firma	λόχος	N;NOM;SG;3	N;NOM;MASC;SG
firma	εταιρεία	firma	εταιρεία	N;NOM;SG;3	N;NOM;FEM;SG
firma	εταιρία	firma	εταιρία	N;NOM;SG;3	N;NOM;FEM;SG
sundu	παρουσίασε	sun	παρουσιάζω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
sundu	παρουσιάστηκε	sun	παρουσιάζω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
maliyeti	κόστος	maliyet	κόστος	N;NOM;SG;3	N;NOM;NEUT;SG
maliyeti	κόστος	maliyet	κόστος	N;NOM;SG;3	N;NOM;NEUT;SG
sayfalar	σελίδες	sayfa	σελίδα	N;NOM;PL;3	N;NOM;FEM;PL
yorumlar	κριτικές	yorum	κριτικός	N;NOM;PL;3	N;NOM;FEM;PL
yorumlar	σχολια	yorum	σχολια	N;NOM;PL;3	N;NOM;NEUT;PL
yorumlar	σχόλια	yorum	σχόλιο	N;NOM;PL;3	N;NOM;NEUT;PL
yorumlar	παρατηρήσεις	yorum	παρατήρηση	N;NOM;PL;3	N;NOM;FEM;PL
gelişmeler	εξελίξει	geliş	εξελίζω	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;NFIN;ACT
kuşlar	πουλιά	kuş	πουλί	N;NOM;PL;3	N;NOM;NEUT;PL
kuşlar	πτηνά	kuş	πτηνώ	N;NOM;PL;3	N;NOM;NEUT;PL
yaralandı	τραυματισμένος	yarala	τραυματισμένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
yaralandı	τραυματίστηκε	yarala	τραυματίζω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
yaralandı	πληγωμένος	yarala	πληγωμένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
yaralandı	πληγωμένος	yarala	πληγωμένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
yaralandı	πληγωμένη	yarala	πληγώνω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
yaralandı	τραυματισμένος	yarala	τραυματισμένος	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
önlemek	αποτρέψει	önle	αποτρέπω	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;IND;SG;3;FIN;ACT
işleme	επεξεργασία	işle	επεξεργασία		
notlar	νότες	not	νότος	N;NOM;PL;3	N;NOM;FEM;PL
notlar	σημειώσεις	not	σημείωση	N;NOM;PL;3	N;NOM;FEM;PL
notlar	βαθμοί	not	βαθμός	N;NOM;PL;3	N;NOM;MASC;PL
heyeti	αντιπροσωπεία	heyet	αντιπροσωπεία	N;NOM;SG;3	N;NOM;FEM;SG
heyeti	αντιπροσωπία	heyet	αντιπροσωπία	N;NOM;SG;3	N;NOM;FEM;SG
edit	επεξεργασία	edit	επεξεργασία		
köylüler	χωρικοί	köylü	χωρικός	ADJ;NOM;PL;3	ADJ;NOM;MASC;PL
köylüler	χωρικοί	köylü	χωρικός	ADJ;NOM;PL;3	ADJ;NOM;MASC;PL
tapınağı	ναός	tapınak	ναός	N;NOM;SG;3	N;NOM;MASC;SG
çıkarıldı	αφαιρέθηκε	çıkar	αφαιρώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
çıkarıldı	αφαιρεθεί	çıkar	αφαιρώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
doğrusal	γραμμική	doğrusal	γραμμικός	ADJ	ADJ;NOM;FEM;SG
türler	ειδη	tür	ειδη	N;NOM;PL;3	N;NOM;NEUT;PL
türler	είδη	tür	είδος	N;NOM;PL;3	N;NOM;NEUT;PL
türler	τύποι	tür	τύπος	N;NOM;PL;3	N;NOM;MASC;PL
başarılar	επιτεύγματα	başarı	επίτευγμα	N;NOM;PL;3	N;NOM;NEUT;PL
başarılar	επιτυχίες	başarı	επιτυχία	N;NOM;PL;3	N;NOM;FEM;PL
başarılar	κατορθώματα	başarı	κατόρθωμα	N;NOM;PL;3	N;NOM;NEUT;PL
başarılar	επιτεύγματα	başarı	επίτευγμα	N;NOM;PL;3	N;NOM;NEUT;PL
politikaları	πολιτικές	politika	πολιτική	N;NOM;PL;3	N;NOM;FEM;PL
uyumlu	συμβατά	uyumlu	συμβατός	ADJ	ADJ;NOM;NEUT;PL
uyumlu	συμβατή	uyumlu	συμβατός	ADJ	ADJ;NOM;FEM;SG
uyumlu	συμβατός	uyumlu	συμβατός	ADJ	ADJ;NOM;MASC;SG
yönetilen	μετριαστεί	yönet	μετριάζω	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NFIN;PASS
katliamı	σφαγή	katlia	σφαγή	N;ACC;SG;3	N;ACC;FEM;SG
araçlar	οχήματα	araç	όχημα	N;NOM;PL;3	N;NOM;NEUT;PL
araçlar	εργαλεία	araç	εργαλείο	N;NOM;PL;3	N;NOM;NEUT;PL
otel	ξενοδοχείο	otel	ξενοδοχείο	N;NOM;SG;3	N;NOM;NEUT;SG
tanımı	ορισμός	tanım	ορισμός	N;NOM;SG;3	N;NOM;MASC;SG
askerlik	στρατός	askerlik	στρατός	N;NOM;SG;3	N;NOM;MASC;SG
dağlar	όρη	dağ	όρος	N;NOM;PL;3	N;NOM;NEUT;PL
dağlar	βουνά	dağ	βουνό	N;NOM;PL;3	N;NOM;NEUT;PL
dağlar	λόφοι	dağ	λόφος	N;NOM;PL;3	N;NOM;MASC;PL
örümcek	σπάιντερ	örü	σπάιντερ	N;NOM;SG;3	N
örümcek	αράχνη	örü	αράχνω	N;NOM;SG;3	N;NOM;FEM;SG
davranış	στάση	davranış	στάση	N;NOM;SG;3	N;NOM;FEM;SG
akımı	ροή	akım	ροή	N;NOM;SG;3	N;NOM;FEM;SG
akımı	ρέμα	akım	ρέμα	N;NOM;SG;3	N;NOM;NEUT;SG
akımı	ρυάκι	akım	ρυάκι	N;NOM;SG;3	N;NOM;NEUT;SG
kütüphane	βιβλιοθήκη	kütüphane	βιβλιοθήκη	N;NOM;SG;3	N;NOM;FEM;SG
hastalıkları	αρρώστιες	hastalık	αρρώστια	N;NOM;PL;3	N;NOM;FEM;PL
hastalıkları	ασθένειες	hastalık	ασθένεια	N;NOM;PL;3	N;NOM;FEM;PL
