got	got	got	got	N;MASC+FEM;SG	N;NOM;MASC;SG
agrarische	agrarno	agrarisch	agrarna	ADJ	ADJ;NOM;NEUT;SG
journalisten	novinarji	journalist	novinar	N;PL	N;NOM;MASC;PL
journalisten	novinarjev	journalist	novinar	N;PL	N;GEN;MASC;PL
journalisten	novinarje	journalist	novinar	N;PL	N;ACC;MASC;PL
journalisten	novinarji	journalist	novinar	N;PL	N;NOM;MASC;PL
lift	dvigalo	lift	dvigati	N;MASC+FEM;SG	N;NOM;NEUT;SG
detroit	detroit	detroit	detroit	N;MASC+FEM;SG	N;NOM;MASC;SG
graan	žito	graan	žito	N;NEUT;SG	N;NOM;FEM;SG
graan	žito	graan	žito	N;NEUT;SG	N;NOM;FEM;SG
graan	zrnje	graan	zrnje	N;NEUT;SG	N;NOM;NEUT;SG
lezing	predavanje	lezing	predavanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
lezing	branje	lezing	branje	N;MASC+FEM;SG	N;NOM;NEUT;SG
waardevolle	dragoceno	waardevol	dragocen	ADJ	ADJ;NOM;NEUT;SG
waardevolle	dragocene	waardevol	dragocen	ADJ	ADJ;NOM;FEM;PL
waardevolle	dragocen	waardevol	dragocen	ADJ	ADJ;NOM;INDF;MASC;SG
waardevolle	dragocena	waardevol	dragocen	ADJ	ADJ;NOM;FEM;SG
male	samec	maal	samec	N;MASC+FEM;SG	N;NOM;MASC;SG
wiel	kolo	wiel	kolo	N;NEUT;SG	N;NOM;NEUT;SG
conrad	conrada	conrad	conrad	N;MASC+FEM;SG	N;ACC;MASC;SG
conrad	conrad	conrad	conrad	N;MASC+FEM;SG	N;NOM;MASC;SG
split	split	split	split	N;NEUT;SG	N;NOM;MASC;SG
compact	kompakten	compact	kompakten	ADJ	ADJ;NOM;INDF;MASC;SG
vieren	praznuje	vieren	praznovati	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
vieren	praznujemo	vieren	praznovati	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN
vieren	praznujemo	vieren	praznovati	V;NFIN	V;IPFV;IND;PL;1;PRS;FIN
peloton	vod	peloton	voda	N;NEUT;SG	N;NOM;MASC;SG
eeuwige	večen	eeuwig	večen	ADJ	ADJ;NOM;INDF;MASC;SG
eeuwige	večni	eeuwig	večen	ADJ	ADJ;NOM;MASC;SG
eeuwige	večna	eeuwig	večen	ADJ	ADJ;NOM;FEM;SG
alessandro	alessandro	alessandro	alessandro	N;MASC+FEM;SG	N;NOM;MASC;SG
moorden	umorov	moord	umor	N;PL	N;GEN;MASC;PL
lichamen	telesa	lichaam	telo	N;PL	N;NOM;NEUT;PL
klei	glino	klei	glino	N;MASC+FEM;SG	N;ACC;FEM;SG
vertaler	prevajalec	vertaler	prevajalec	N;MASC+FEM;SG	N;NOM;MASC;SG
vertaler	tolmač	vertaler	tolmač	N;MASC+FEM;SG	N;NOM;MASC;SG
logische	logični	logisch	logičen	ADJ	ADJ;NOM;DEF;MASC;SG
logische	logičen	logisch	logičen	ADJ	ADJ;NOM;INDF;MASC;SG
logische	logično	logisch	logičen	ADJ	ADJ;NOM;NEUT;SG
paula	paula	paula	pauti	N;MASC+FEM;SG	N;ACC;MASC;SG
opties	možnosti	optie	možnost	N;PL	N;NOM;FEM;PL
engelen	angele	engel	angela	N;PL	N;ACC;MASC;PL
engelen	angelov	engel	angelov	N;PL	N;GEN;MASC;PL
engelen	angelčki	engel	angelček	N;PL	N;NOM;MASC;PL
engelen	angeli	engel	angela	N;PL	N;NOM;MASC;PL
federer	federer	federer	federer	N;MASC+FEM;SG	N;NOM;MASC;SG
evangelie	evangelij	evangelie	evangelij	N;NEUT;SG	N;NOM;MASC;SG
airways	airways	airways	airways	N;MASC+FEM;SG	N;NOM;MASC;SG
maryland	marylandu	maryland	maryland	N;NEUT;SG	N;DAT;MASC;SG
letteren	pisma	letteren	pismo	N;PL	N;NOM;NEUT;PL
letteren	črke	letteren	črka	N;PL	N;NOM;FEM;PL
letteren	pisem	letteren	pisem	N;PL	N;GEN;FEM;PL
gene	gen	gene	gen	N;MASC+FEM;SG	N;NOM;MASC;SG
eitjes	jajci	eit	jajce	N;PL	N;NOM;NEUT;PL
eitjes	jajc	eit	jajce	N;PL	N;GEN;NEUT;PL
eitjes	jajčeca	eit	jajčece	N;PL	N;NOM;NEUT;PL
eitjes	jajca	eit	jajce	N;PL	N;NOM;NEUT;PL
eigenaren	lastniki	eigenaar	lastnik	N;PL	N;NOM;MASC;PL
henrik	henrik	henrik	henrik	N;MASC+FEM;SG	N;NOM;MASC;SG
immigranten	priseljencev	immigrant	priseljenec	N;PL	N;GEN;MASC;PL
immigranten	priseljence	immigrant	priseljenec	N;PL	N;ACC;MASC;PL
immigranten	priseljenci	immigrant	priseljenec	N;PL	N;NOM;MASC;PL
beschaving	civilizacijo	beschaving	civilizacija	N;MASC+FEM;SG	N;ACC;FEM;SG
beschaving	civilizacija	beschaving	civilizacija	N;MASC+FEM;SG	N;NOM;FEM;SG
beschaving	civilizacijo	beschaving	civilizacija	N;MASC+FEM;SG	N;ACC;FEM;SG
beschaving	civilizacija	beschaving	civilizacija	N;MASC+FEM;SG	N;NOM;FEM;SG
madame	madame	madame	madame	N;MASC+FEM;SG	N;NOM;FEM;SG
johansson	johansson	johansson	johansson	N;MASC+FEM;SG	N;NOM;MASC;SG
herberg	gostilna	herberg	gostilna	N;MASC+FEM;SG	N;NOM;FEM;SG
herberg	gostilna	herberg	gostilna	N;MASC+FEM;SG	N;NOM;FEM;SG
herberg	gostišče	herberg	gostišče	N;MASC+FEM;SG	N;NOM;NEUT;SG
toeval	naključje	toeval	naključje	N;NEUT;SG	N;NOM;NEUT;SG
col	col	col	col	N;MASC+FEM;SG	N;NOM;MASC;SG
marius	marius	marius	marius	N;MASC+FEM;SG	N;NOM;MASC;SG
lood	svinec	lood	svinec	N;NEUT;SG	N;NOM;MASC;SG
geologische	geološke	geologisch	geološki	ADJ	ADJ;NOM;FEM;PL
geologische	geološko	geologisch	geološki	ADJ	ADJ;NOM;NEUT;SG
geologische	geološka	geologisch	geološki	ADJ	ADJ;NOM;FEM;SG
nieuwste	najnovejši	nieuw	nov	ADJ;RL	ADJ;NOM;DEF;RL;MASC;SG
nieuwste	najnovejše	nieuw	nov	ADJ;RL	ADJ;NOM;RL;FEM;SG
nieuwste	najnovejša	nieuw	nov	ADJ;RL	ADJ;NOM;RL;FEM;SG
nieuwste	najnovejši	nieuw	nov	ADJ;RL	ADJ;NOM;DEF;RL;MASC;SG
nieuwste	najnovejše	nieuw	nov	ADJ;RL	ADJ;NOM;RL;FEM;SG
xbox	xbox	xbox	xbox	N;MASC+FEM;SG	N;NOM;MASC;SG
martha	marta	martha	mart	N;MASC+FEM;SG	N;NOM;FEM;SG
martha	martha	martha	marth	N;MASC+FEM;SG	N;NOM;FEM;SG
lucky	srečko	lucky	srečka	N;MASC+FEM;SG	N;NOM;MASC;SG
lucky	lucky	lucky	lucky	N;MASC+FEM;SG	N;NOM;MASC;SG
lucky	sreča	lucky	sreča	N;MASC+FEM;SG	N;NOM;FEM;SG
beat	ritem	bieten	ritem	N;MASC+FEM;SG	N;NOM;MASC;SG
sylvia	sylvia	sylvia	sylvia	N;MASC+FEM;SG	N;NOM;FEM;SG
mes	blade	mes	blad	N;NEUT;SG	N;NOM;MASC;SG
mes	rezilo	mes	rezilo	N;NEUT;SG	N;NOM;NEUT;SG
mes	nož	mes	nož	N;NEUT;SG	N;NOM;MASC;SG
parasiet	parazit	parasiet	parazit	N;MASC+FEM;SG	N;NOM;MASC;SG
planeten	planete	planeet	planet	N;PL	N;NOM;FEM;PL
planeten	planeti	planeet	planet	N;PL	N;NOM;MASC;PL
bes	bes	bes	bes	N;MASC+FEM;SG	N;NOM;MASC;SG
bes	jagoda	bes	jagod	N;MASC+FEM;SG	N;NOM;FEM;SG
beperking	omejevanje	beperking	omejevanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
beperking	omejitev	beperking	omejitev	N;MASC+FEM;SG	N;NOM;FEM;SG
beperking	omejevanje	beperking	omejevanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
beperking	omejitev	beperking	omejitev	N;MASC+FEM;SG	N;NOM;FEM;SG
beperking	omejitev	beperking	omejitev	N;MASC+FEM;SG	N;NOM;FEM;SG
artsen	zdravniki	arts	zdravnik	N;PL	N;NOM;MASC;PL
artsen	zdravnikov	arts	zdravnik	N;PL	N;GEN;MASC;PL
artsen	doktorji	arts	doktor	N;PL	N;NOM;MASC;PL
artsen	zdravniki	arts	zdravnik	N;PL	N;NOM;MASC;PL
artsen	zdravnike	arts	zdravnik	N;PL	N;ACC;MASC;PL
seksueel	spolna	seksueel	spolen	ADJ	ADJ;NOM;FEM;SG
seksueel	seksualno	seksueel	seksualen	ADJ	ADJ;NOM;NEUT;SG
armeense	armenski	armeens	armenski	ADJ	ADJ;NOM;DEF;MASC;SG
mclaughlin	mclaughlin	mclaughlin	mclaughlin	N;MASC+FEM;SG	N;NOM;MASC;SG
mission	misija	mission	misija	N;MASC+FEM;SG	N;NOM;FEM;SG
mission	misijo	mission	misiti	N;MASC+FEM;SG	N;ACC;FEM;SG
mission	poslanstvo	mission	poslanstvo	N;MASC+FEM;SG	N;NOM;NEUT;SG
mission	naloga	mission	naloga	N;MASC+FEM;SG	N;NOM;FEM;SG
ontsnapt	pobegnila	ontsnappen	pobegniti	V;SG;PRS;FIN	V;PFV;FEM;SG;V.PTCP
ontsnapt	pobegnil	ontsnappen	pobegniti	V;SG;PRS;FIN	V;PFV;MASC;SG;V.PTCP
reliëf	lajšanje	reliëf	lajšanje	N;NEUT;SG	N;NOM;NEUT;SG
reliëf	oprostitev	reliëf	oprostitev	N;NEUT;SG	N;NOM;FEM;SG
reliëf	olajšanje	reliëf	olajšanje	N;NEUT;SG	N;NOM;NEUT;SG
bangkok	bangkoku	bangkok	bangkok	N;NEUT;SG	N;DAT;MASC;SG
mongoolse	mongolski	mongools	mongolski	ADJ	ADJ;NOM;MASC;SG
consequent	dosleden	consequent	dosleden	ADJ	ADJ;NOM;INDF;MASC;SG;V.PTCP
consequent	dosledna	consequent	dosleden	ADJ	ADJ;NOM;FEM;SG
consequent	skladna	consequent	skladen	ADJ	ADJ;NOM;FEM;SG
musculus	musculus	musculus	musculus	N;MASC+FEM;SG	N;NOM;MASC;SG
doelstelling	gol	doelstelling	gol	N;MASC+FEM;SG	N;NOM;MASC;SG
doelstelling	cilj	doelstelling	cilj	N;MASC+FEM;SG	N;NOM;MASC;SG
doelstelling	cilj	doelstelling	cilj	N;MASC+FEM;SG	N;NOM;MASC;SG
borussia	borussia	borussia	borussi	N;MASC+FEM;SG	N;NOM;MASC;SG
kunstmatige	umetne	kunstmatig	umeten	ADJ	ADJ;NOM;FEM;PL
kunstmatige	umetna	kunstmatig	umeten	ADJ	ADJ;NOM;FEM;SG
kunstmatige	umetni	kunstmatig	umeten	ADJ	ADJ;NOM;DEF;MASC;SG
kunstmatige	umetnega	kunstmatig	umeten	ADJ	ADJ;GEN;NEUT;SG
voortzetting	nadaljevanje	voortzetting	nadaljevanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
edmond	edmond	edmond	edmond	N;MASC+FEM;SG	N;NOM;MASC;SG
hartmann	hartmann	hartmann	hartmann	N;MASC+FEM;SG	N;NOM;MASC;SG
keyserling	keyserling	keyserling	keyserling	N;MASC+FEM;SG	N;NOM;MASC;SG
uitzonderlijk	izredna	uitzonderlijk	izreden	ADJ	ADJ;NOM;FEM;SG
uitzonderlijk	izredni	uitzonderlijk	izreden	ADJ	ADJ;NOM;MASC;SG
uitzonderlijk	izjemna	uitzonderlijk	izjemen	ADJ	ADJ;NOM;FEM;SG
uitzonderlijk	izjemni	uitzonderlijk	izjemen	ADJ	ADJ;NOM;MASC;SG
uitzonderlijk	izredna	uitzonderlijk	izreden	ADJ	ADJ;NOM;FEM;SG
uitzonderlijk	izjemen	uitzonderlijk	izjemen	ADJ	ADJ;NOM;INDF;MASC;SG
uitzonderlijk	izredni	uitzonderlijk	izreden	ADJ	ADJ;NOM;MASC;SG
enthousiast	navdušeno	enthousiast	navdušeno	ADJ	ADJ;NOM;NEUT;SG;V.PTCP
enthousiast	navdušeni	enthousiast	navdušen	ADJ	ADJ;NOM;MASC;PL;V.PTCP
enthousiast	navdušen	enthousiast	navdušen	ADJ	ADJ;NOM;INDF;MASC;SG;V.PTCP
enthousiast	navdušeni	enthousiast	navdušen	ADJ	ADJ;NOM;MASC;PL;V.PTCP
enthousiast	navdušena	enthousiast	navdušen	ADJ	ADJ;NOM;FEM;SG;V.PTCP
enthousiast	vznemirjen	enthousiast	vznemirjen	ADJ	ADJ;NOM;INDF;MASC;SG;V.PTCP
rolling	rolling	rolling	rolling	N;MASC+FEM;SG	N;NOM;MASC;SG
rolling	valjanje	rolling	valjanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
schuin	poševne	schuin	poševen	ADJ	ADJ;NOM;FEM;PL
uitgevonden	izumili	uitvinden	izumiti	V;V.PTCP	V;PFV;MASC;PL;V.PTCP
uitgevonden	izumil	uitvinden	izumiti	V;V.PTCP	V;PFV;MASC;SG;V.PTCP
peugeot	peugeot	peugeot	peugeot	N;MASC+FEM;SG	N;NOM;MASC;SG
stukjes	koščke	stuk	košček	N;PL	N;ACC;MASC;PL
stukjes	bitov	stuk	biti	N;PL	N;GEN;MASC;PL
stukjes	koščki	stuk	košček	N;PL	N;NOM;MASC;PL
stukjes	kosi	stuk	kosa	N;PL	N;NOM;MASC;PL
hunt	lov	hunt	lov	N;MASC+FEM;SG	N;NOM;MASC;SG
moleculen	molekule	molecul	molekol	N;PL	N;NOM;FEM;PL
richter	richter	richter	richter	N;MASC+FEM;SG	N;NOM;MASC;SG
transfer	premestitev	transfer	premestitev	N;MASC+FEM;SG	N;NOM;FEM;SG
transfer	prenos	transfer	prenos	N;MASC+FEM;SG	N;NOM;MASC;SG
paragraaf	odstavek	paragraaf	odstavek	N;MASC+FEM;SG	N;NOM;MASC;SG
maine	maine	maine	main	N;MASC+FEM;SG	N;NOM;MASC;SG
geslaagd	uspeli	slagen	uspeti	V;V.PTCP	V;PFV;MASC;PL;V.PTCP
geslaagd	uspela	slagen	uspeti	V;V.PTCP	V;PFV;FEM;SG;V.PTCP
geslaagd	uspelo	slagen	uspeti	V;V.PTCP	V;PFV;NEUT;SG;V.PTCP
geslaagd	uspel	slagen	uspeti	V;V.PTCP	V;PFV;MASC;SG;V.PTCP
geslaagd	diplomiral	slagen	diplomirati	V;V.PTCP	V;MASC;SG;V.PTCP
geslaagd	diplomirala	slagen	diplomirati	V;V.PTCP	V;FEM;SG;V.PTCP
periodes	dobe	periode	doba	N;PL	N;NOM;FEM;PL
periodes	obdobja	periode	obdobje	N;PL	N;NOM;NEUT;PL
onenigheid	razdor	onenigheid	razdor	N;MASC+FEM;SG	N;NOM;MASC;SG
onenigheid	nestrinjanje	onenigheid	nestrinjanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
zak	vrečka	zak	vrečka	N;MASC+FEM;SG	N;NOM;FEM;SG
zak	vreča	zak	vreča	N;MASC+FEM;SG	N;NOM;FEM;SG
zak	torba	zak	torba	N;MASC+FEM;SG	N;NOM;FEM;SG
zak	vrečko	zak	vrečka	N;MASC+FEM;SG	N;ACC;FEM;SG
zak	vreča	zak	vreča	N;MASC+FEM;SG	N;NOM;FEM;SG
zak	vrečo	zak	vreča	N;MASC+FEM;SG	N;ACC;FEM;SG
audi	audi	audi	audi	N;MASC+FEM;SG	N;NOM;MASC;SG
hypothese	hipoteza	hypothese	hipoteza	N;MASC+FEM;SG	N;NOM;FEM;SG
cellspacing	cellspacing	cellspacing	cellspacing	N;MASC+FEM;SG	N;NOM;FEM;SG
overdraagbaar	prenosljiva	overdraagbaar	prenosljiv	ADJ	ADJ;NOM;FEM;SG
overdraagbaar	prenosljive	overdraagbaar	prenosljiv	ADJ	ADJ;NOM;FEM;PL
overdraagbaar	nalezljiva	overdraagbaar	nalezljiv	ADJ	ADJ;NOM;FEM;SG
overdraagbaar	nalezljive	overdraagbaar	nalezljiv	ADJ	ADJ;NOM;FEM;PL
overdraagbaar	prenosljiva	overdraagbaar	prenosljiv	ADJ	ADJ;NOM;FEM;SG
lichamelijke	fizični	lichamelijk	fizičen	ADJ	ADJ;NOM;MASC;SG
lichamelijke	fizična	lichamelijk	fizičen	ADJ	ADJ;NOM;FEM;SG
bin	koš	bin	koš	N;MASC+FEM;SG	N;NOM;MASC;SG
ringen	prstane	ring	prstati	N;PL	N;ACC;MASC;PL
ringen	obroči	ring	obročiti	N;PL	N;NOM;MASC;PL
kam	glavnik	kam	glavnik	N;MASC+FEM;SG	N;NOM;MASC;SG
raven	vrane	raaf	vrani	N;PL	N;NOM;FEM;PL
theodor	theodor	theodor	theodor	N;MASC+FEM;SG	N;NOM;MASC;SG
reageerde	reagirala	reageren	reagirati	V;SG;PST;FIN	V;FEM;SG;V.PTCP
reageerde	reagiral	reageren	reagirati	V;SG;PST;FIN	V;MASC;SG;V.PTCP
raketten	rakete	raket	raketa	N;PL	N;NOM;FEM;PL
raketten	izstrelki	raket	izstrelek	N;PL	N;NOM;MASC;PL
raketten	rakete	raket	raketa	N;PL	N;NOM;FEM;PL
interviews	intervjuje	interview	intervjevati	N;PL	N;ACC;MASC;PL
interviews	intervjujev	interview	intervjujev	N;PL	N;GEN;MASC;PL
interviews	razgovori	interview	razgovor	N;PL	N;NOM;MASC;PL
interviews	pogovori	interview	pogovor	N;PL	N;NOM;MASC;PL
weekdieren	mehkužci	weekdier	mehkužec	N;PL	N;NOM;MASC;PL
irc	irc	irc	irca	N;MASC+FEM;SG	N;NOM;MASC;SG
cellpadding	cellpadding	cellpadding	cellpadding	N;MASC+FEM;SG	N;NOM;MASC;SG
queensland	queensland	queensland	queensland	N;MASC+FEM;SG	N;NOM;MASC;SG
base	baza	base	baza	N;MASC+FEM;SG	N;NOM;FEM;SG
base	osnova	base	osnova	N;MASC+FEM;SG	N;NOM;FEM;SG
base	oporišče	base	oporišče	N;MASC+FEM;SG	N;NOM;NEUT;SG
moeilijkheden	težavah	moeilijkheid	težava	N;PL	N;ESS;FEM;PL
moeilijkheden	težave	moeilijkheid	težava	N;PL	N;NOM;FEM;PL
moeilijkheden	težave	moeilijkheid	težava	N;PL	N;NOM;FEM;PL
moeilijkheden	težave	moeilijkheid	težava	N;PL	N;NOM;FEM;PL
verhoudingen	razmerja	verhouding	razmerje	N;PL	N;NOM;NEUT;PL
parade	parada	parade	parada	N;MASC+FEM;SG	N;NOM;FEM;SG
parade	parade	parade	parada	N;MASC+FEM;SG	N;NOM;FEM;SG
parade	parado	parade	parada	N;MASC+FEM;SG	N;ACC;FEM;SG
ondersteunt	podpira	ondersteunen	podpirati	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
ouverture	uvertura	ouverture	uvertura	N;MASC+FEM;SG	N;NOM;FEM;SG
wisselen	preklopi	wisselen	preklop	V;NFIN	V;PFV;IND;SG;3;PRS;FIN
wisselen	zamenjaj	wisselen	zamenjaj	V;NFIN	V;PFV;IMP;SG;2;FIN
newcastle	newcastle	newcastle	newcastla	N;MASC+FEM;SG	N;NOM;MASC;SG
joão	joão	joão	joba	N;MASC+FEM;SG	N;NOM;MASC;SG
missies	misije	missie	misija	N;PL	N;NOM;FEM;PL
heks	čarovnica	heks	čarovnica	N;MASC+FEM;SG	N;NOM;FEM;SG
gibson	gibson	gibson	gibson	N;MASC+FEM;SG	N;NOM;MASC;SG
regelmatige	redni	regelmatig	reden	ADJ	ADJ;NOM;MASC;SG
regelmatige	redna	regelmatig	reden	ADJ	ADJ;NOM;FEM;SG
specialisatie	specializacijo	specialisatie	specializacija	N;MASC+FEM;SG	N;ACC;FEM;SG
onderzoeker	raziskovalec	onderzoeker	raziskovalec	N;MASC+FEM;SG	N;NOM;MASC;SG
onderzoeker	preiskovalec	onderzoeker	preiskovalec	N;MASC+FEM;SG	N;NOM;MASC;SG
onderzoeker	raziskovalec	onderzoeker	raziskovalec	N;MASC+FEM;SG	N;NOM;MASC;SG
aaron	aaron	aaron	aaron	N;MASC+FEM;SG	N;NOM;MASC;SG
aaron	aron	aaron	arona	N;MASC+FEM;SG	N;NOM;MASC;SG
inspanningen	napori	inspanning	napor	N;PL	N;NOM;MASC;PL
inspanningen	prizadevanja	inspanning	prizadevanje	N;PL	N;NOM;NEUT;PL
norfolk	norfolku	norfolk	norfolk	N;NEUT;SG	N;DAT;MASC;SG
sex	seks	sex	seks	N;MASC+FEM;SG	N;NOM;MASC;SG
sex	spol	sex	spol	N;MASC+FEM;SG	N;NOM;MASC;SG
sex	sex	sex	sex	N;MASC+FEM;SG	N;NOM;MASC;SG
genetische	gensko	genetisch	genski	ADJ	ADJ;NOM;NEUT;SG
genetische	genetsko	genetisch	genetsko	ADJ	ADJ;NOM;NEUT;SG
luther	luther	luther	luther	N;MASC+FEM;SG	N;NOM;MASC;SG
kroatisch	hrvaška	kroatisch	hrvaški	ADJ	ADJ;NOM;FEM;SG
kroatisch	hrvaško	kroatisch	hrvaški	ADJ	ADJ;NOM;NEUT;SG
kroatisch	hrvaške	kroatisch	hrvaški	ADJ	ADJ;NOM;FEM;PL
kroatisch	hrvaški	kroatisch	hrvaški	ADJ	ADJ;NOM;DEF;MASC;SG
cape	ogrinjalo	cape	ogrinjalo	N;MASC+FEM;SG	N;NOM;NEUT;SG
cape	rt	cape	rt	N;MASC+FEM;SG	N;NOM;MASC;SG
thierry	thierry	thierry	thierry	N;MASC+FEM;SG	N;NOM;MASC;SG
sessie	zasedanje	sessie	zasedanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
sessie	sejo	sessie	seja	N;MASC+FEM;SG	N;ACC;FEM;SG
sessie	zasedanju	sessie	zasedanje	N;MASC+FEM;SG	N;DAT;NEUT;SG
sessie	seja	sessie	seja	N;MASC+FEM;SG	N;NOM;FEM;SG
rijder	jahač	rijder	jahač	N;MASC+FEM;SG	N;NOM;MASC;SG
rijder	jezdec	rijder	jezdec	N;MASC+FEM;SG	N;NOM;MASC;SG
persoonlijkheid	osebnost	persoonlijkheid	osebnost	N;MASC+FEM;SG	N;NOM;FEM;SG
overdreven	pretirano	overdreven	pretirano	ADJ	ADJ;NOM;NEUT;SG;V.PTCP
overdreven	pretirane	overdreven	pretiran	ADJ	ADJ;NOM;FEM;PL;V.PTCP
overdreven	pretirana	overdreven	pretiran	ADJ	ADJ;NOM;FEM;SG;V.PTCP
overdreven	pretirano	overdreven	pretirano	ADJ	ADJ;NOM;NEUT;SG;V.PTCP
overdreven	pretirana	overdreven	pretiran	ADJ	ADJ;NOM;FEM;SG;V.PTCP
félix	félix	félix	félix	N;MASC+FEM;SG	N;NOM;MASC;SG
proef	okus	proef	okus	N;MASC+FEM;SG	N;NOM;MASC;SG
proef	sojenje	proef	sojenje	N;MASC+FEM;SG	N;NOM;NEUT;SG
tabellen	mize	tabel	miza	N;PL	N;NOM;FEM;PL
tabellen	tabele	tabel	tabela	N;PL	N;NOM;FEM;PL
tabellen	preglednice	tabel	preglednica	N;PL	N;NOM;FEM;PL
lijk	truplo	lijk	truplo	N;NEUT;SG	N;NOM;NEUT;SG
emanuel	emanuel	emanuel	emanuel	N;MASC+FEM;SG	N;NOM;MASC;SG
ridderschap	viteštvo	ridderschap	viteštvo	N;MASC+FEM;SG	N;NOM;NEUT;SG
dawn	zoro	dawn	zora	N;MASC+FEM;SG	N;ACC;FEM;SG
dawn	zora	dawn	zora	N;MASC+FEM;SG	N;NOM;FEM;SG
geliefd	ljubljena	geliefd	ljubljen	ADJ	ADJ;NOM;FEM;SG;V.PTCP
geliefd	ljubljeni	geliefd	ljubljen	ADJ	ADJ;NOM;MASC;SG;V.PTCP
geliefd	ljubljena	geliefd	ljubljen	ADJ	ADJ;NOM;FEM;SG;V.PTCP
thriller	triler	thriller	triler	N;MASC+FEM;SG	N;NOM;MASC;SG
hoopte	upala	hoopte	upati	V;SG;PST;FIN	V;IPFV;FEM;SG;V.PTCP
hoopte	upal	hoopte	upati	V;SG;PST;FIN	V;IPFV;MASC;SG;V.PTCP
papoea	papua	papoea	papua	N;NEUT;SG	N;NOM;MASC;SG
kortere	krajša	kort	krat	ADJ;CMPR	ADJ;NOM;CMPR;FEM;SG
kortere	krajšo	kort	kratek	ADJ;CMPR	ADJ;ACC;CMPR;FEM;SG
kortere	krajši	kort	kratek	ADJ;CMPR	ADJ;NOM;DEF;CMPR;MASC;SG
kortere	krajše	kort	kratek	ADJ;CMPR	ADJ;NOM;CMPR;NEUT;SG
confrontatie	obračun	confrontatie	obračun	N;MASC+FEM;SG	N;NOM;MASC;SG
confrontatie	soočenje	confrontatie	soočenje	N;MASC+FEM;SG	N;NOM;NEUT;SG
invallen	vpadov	invallen	vpada	N;PL	N;GEN;MASC;PL
voorgangers	pridigarji	voorganger	pridigar	N;PL	N;NOM;MASC;PL
voorgangers	predhodniki	voorganger	predhodnik	N;PL	N;NOM;MASC;PL
keltische	keltski	keltisch	keltski	ADJ	ADJ;NOM;MASC;SG
intern	notranja	intern	notranji	ADJ	ADJ;NOM;FEM;SG
intern	notranje	intern	notranji	ADJ	ADJ;NOM;FEM;PL
intern	notranji	intern	notranji	ADJ	ADJ;NOM;DEF;MASC;SG
dader	krivec	dader	krivec	N;MASC+FEM;SG	N;NOM;MASC;SG
dader	storilec	dader	storilec	N;MASC+FEM;SG	N;NOM;MASC;SG
dader	storilec	dader	storilec	N;MASC+FEM;SG	N;NOM;MASC;SG
jupiter	jupiter	jupiter	jupiter	N;MASC+FEM;SG	N;NOM;MASC;SG
gerichte	režiral	richten	režirati	V;V.PTCP	V;MASC;SG;V.PTCP
hellingen	pobočjih	helling	pobočje	N;PL	N;ESS;NEUT;PL
hellingen	naklonih	helling	naklon	N;PL	N;GEN;MASC;PL
bulgaarse	bolgarski	bulgaars	bolgarski	ADJ	ADJ;NOM;MASC;SG
zangers	pevke	zanger	pevka	N;PL	N;NOM;FEM;PL
zangers	pevci	zanger	pevec	N;PL	N;NOM;MASC;PL
notering	citat	notering	citat	N;MASC+FEM;SG	N;NOM;MASC;SG
hoofdletters	prestolnicah	hoofdletter	prestolnica	N;PL	N;ESS;FEM;PL
filip	filip	filip	filip	N;MASC+FEM;SG	N;NOM;MASC;SG
folk	folk	folk	folk	N;MASC+FEM;SG	N;NOM;MASC;SG
batman	batman	batman	batman	N;MASC+FEM;SG	N;NOM;MASC;SG
pijl	puščica	pijl	puščica	N;MASC+FEM;SG	N;NOM;FEM;SG
pijl	puščico	pijl	puščica	N;MASC+FEM;SG	N;ACC;FEM;SG
verschijnselen	pojave	verschijnselen	pojava	N;PL	N;ACC;MASC;PL
onderdak	zavetje	onderdak	zavetje	N;NEUT;SG	N;NOM;NEUT;SG
onderdak	zatočišče	onderdak	zatočišče	N;NEUT;SG	N;NOM;NEUT;SG
onderdak	zavetišče	onderdak	zavetišče	N;NEUT;SG	N;NOM;NEUT;SG
onderdak	zaklonišče	onderdak	zaklonišče	N;NEUT;SG	N;NOM;NEUT;SG
micro	mikro	micro	mikro	N;MASC+FEM;SG	N;NOM;MASC;SG
bondgenoten	zavezniki	bondgenoot	zaveznik	N;PL	N;NOM;MASC;PL
sol	sol	sol	sol	N;MASC+FEM;SG	N;NOM;MASC;SG
categoriseren	kategorizirajo	categoriseren	kategorizirati	V;NFIN	V;IND;PL;3;PRS;FIN
lancering	izstrelitev	lancering	izstrelitev	N;MASC+FEM;SG	N;NOM;FEM;SG
lancering	spuščanje	lancering	spuščanje	N;MASC+FEM;SG	N;NOM;NEUT;SG
lancering	izstrelitev	lancering	izstrelitev	N;MASC+FEM;SG	N;NOM;FEM;SG
