com	mit	com	mit	ADP	ADP
dentro	innerhalb	dentro	innerhalb	ADV	ADV
processo	vorgang	processo	vorgang	N;MASC;SG	N
último	letzte	último	letzt	ADJ;MASC;SG	ADJ;NOM;FEM;SG
último	letzter	último	letzt	ADJ;MASC;SG	ADJ;NOM;MASC;SG
último	letztes	último	letzt	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
bom	guten	bom	gut	ADJ;MASC;SG	ADJ;SG
bom	gute	bom	gut	ADJ;MASC;SG	ADJ;NOM;SG
bom	guter	bom	gut	ADJ;MASC;SG	ADJ;NOM;MASC
bom	gutes	bom	gut	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
bom	gut	bom	gut	ADJ;MASC;SG	ADJ
bom	schöner	bom	schön	ADJ;MASC;SG	ADJ
bom	schön	bom	schön	ADJ;MASC;SG	ADJ
milhões	millionen	milhão	million	N;MASC;PL	N;NOM;FEM;PL
milhões	millionen	milhão	million	N;MASC;PL	N;NOM;FEM;PL
arte	kunst	arte	kunst	N;FEM;SG	N;NOM;FEM;SG
lei	gesetz	lei	gesetz	N;FEM;SG	N;NOM;NEUT;SG
importante	wichtig	importante	wichtig	ADJ;MASC;SG	ADJ
importante	wichtiges	importante	wichtig	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
importante	wichtiger	importante	wichtig	ADJ;MASC;SG	ADJ
importante	wichtigen	importante	wichtig	ADJ;MASC;SG	ADJ
obras	bauleistungen	obra	bauleistung	N;FEM;PL	N;NOM;FEM;PL
obras	werke	obra	werk	N;FEM;PL	N;NOM;NEUT;PL
presente	geschenk	presente	geschenk	ADJ;MASC;SG	ADJ
presente	schenkung	presente	schenkung	ADJ;MASC;SG	ADJ
presente	anwesend	presente	anwesend	ADJ;MASC;SG	ADJ
presente	vorhanden	presente	vorhanden	ADJ;MASC;SG	ADJ
presente	geschenk	presente	geschenk	ADJ;MASC;SG	ADJ
censo	volkszählung	censo	volkszählung	N;MASC;SG	N;SG
censo	zählung	censo	zählung	N;MASC;SG	N;SG
ficou	geblieben	ficar	bleiben	V;IND;SG;3;PST;FIN	V;V.PTCP
ficou	blieb	ficar	bleiben	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
feito	hergestellt	fazer	herstellen	V;MASC;SG;V.PTCP	V;V.PTCP
feito	machte	fazer	machen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
feito	gemacht	fazer	machen	V;MASC;SG;V.PTCP	V;V.PTCP
feito	geschafft	fazer	schaffen	V;MASC;SG;V.PTCP	V;V.PTCP
feito	erledigt	fazer	erledigen	V;MASC;SG;V.PTCP	V;V.PTCP
feito	getan	fazer	tun	V;MASC;SG;V.PTCP	V;V.PTCP
feito	gemacht	fazer	machen	V;MASC;SG;V.PTCP	V;V.PTCP
feito	geschafft	fazer	schaffen	V;MASC;SG;V.PTCP	V;V.PTCP
língua	sprache	língua	sprechen	N;FEM;SG	N;NOM;FEM;SG
sede	sitz	sede	sitz	N;FEM;SG	N;NOM;MASC;SG
pontos	punkten	ponto	punken	N;MASC;PL	N;NOM;MASC;PL
pontos	punkte	ponto	punken	N;MASC;PL	N;NOM;MASC;PL
pontos	punkten	ponto	punken	N;MASC;PL	N;NOM;MASC;PL
pontos	punkte	ponto	punken	N;MASC;PL	N;NOM;MASC;PL
pontos	stiche	ponto	stechen	N;MASC;PL	N;NOM;FEM;PL
origem	herkunft	origem	herkunft	N;FEM;SG	N;NOM;FEM;SG
exército	armee	exército	arme	N;MASC;SG	N;NOM;FEM;SG
membros	mitgliedern	membro	mitgliedern	N;MASC;PL	N;NOM;NEUT;PL
membros	mitglieder	membro	mitglied	N;MASC;PL	N;NOM;NEUT;PL
altura	größe	altura	groß	N;FEM;SG	N;NOM;FEM;SG
nada	nichts	nada	nichts	PRO;MASC;SG	PRO;INDF
longo	lange	longo	lange	ADV	ADV
direção	rubrik	direção	rubrik	N;FEM;SG	N;SG
isto	dieser	isto	dies	PRO;MASC;SG	PRO;NOM;MASC;SG
isto	diese	isto	dies	PRO;MASC;SG	PRO;NOM;FEM;SG
isto	das	isto	der	PRO;MASC;SG	PRO;NOM;NEUT;SG
próprio	eigenes	próprio	eigen	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
próprio	eigener	próprio	eigen	ADJ;MASC;SG	ADJ
próprio	eigenen	próprio	eigen	ADJ;MASC;SG	ADJ;ACC;MASC;SG
diferentes	verschieden	diferente	verschieden	ADJ;MASC;PL	ADJ
diferentes	verschiedenen	diferente	verschieden	ADJ;MASC;PL	ADJ;NOM;PL
diferentes	unterschiedliche	diferente	unterschiedlich	ADJ;MASC;PL	ADJ;NOM;FEM;PL
diferentes	unterschiedlich	diferente	unterschiedlich	ADJ;MASC;PL	ADJ
diferentes	verschiedene	diferente	verschieden	ADJ;MASC;PL	ADJ;NOM;FEM;PL
homem	mensch	homem	mensch	N;MASC;SG	N;SG
conhecida	bekannter	conhecido	bekannter	ADJ;FEM;SG	ADJ
conhecida	bekannt	conhecido	bekennen	ADJ;FEM;SG	ADJ
criação	schaffung	criação	schaffung	N;FEM;SG	N
construção	konstruktion	construção	konstruktion	N;FEM;SG	N;SG
construção	bau	construção	bau	N;FEM;SG	N;SG
social	soziales	social	sozial	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
social	sozialer	social	sozial	ADJ;MASC;SG	ADJ
social	sozial	social	sozial	ADJ;MASC;SG	ADJ
vitória	sieg	vitória	seigen	N;FEM;SG	N;NOM;SG
vitória	gewinn	vitória	gewinn	N;FEM;SG	N
vitória	sieg	vitória	seigen	N;FEM;SG	N;NOM;SG
papel	rolle	papel	roll	N;MASC;SG	N;NOM;FEM;SG
força	kräfte	força	krafen	N;FEM;SG	N
força	festigkeit	força	Festigkeit	N;FEM;SG	N;NOM;FEM;SG
principalmente	meistens	principalmente	meistens	ADV	ADV
principalmente	meist	principalmente	meist	ADV	ADV
principalmente	größtenteils	principalmente	größtenteils	ADV	ADV
lançamento	freigabe	lançamento	freigabe	N;MASC;SG	N;NOM;FEM;SG
lançamento	einführung	lançamento	einführung	N;MASC;SG	N;SG
prêmio	auszeichnung	prêmio	auszeichnung	N;MASC;SG	N;NOM;FEM;SG
world	welt	world	welt	N;MASC;SG	N;NOM;FEM;SG
primeiros	erste	primeiro	erst	ADJ;MASC;PL	ADJ;NOM;FEM;PL
primeiros	ersten	primeiro	erst	ADJ;MASC;PL	ADJ;NOM;PL
existe	existieren	existir	existieren	V;IND;SG;3;PRS;FIN	V;NFIN
existe	existiert	existir	existieren	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
nunca	niemals	nunca	niemals	ADV	ADV
nunca	nie	nunca	nie	ADV	ADV
nunca	jemals	nunca	jemals	ADV	ADV
nunca	je	nunca	je	ADV	ADV
nunca	niemals	nunca	niemals	ADV	ADV
fato	anzug	fato	anzug	N;MASC;SG	N;NOM;MASC;SG
possível	möglichen	possível	möglich	ADJ;MASC;SG	ADJ
possível	möglicher	possível	möglich	ADJ;MASC;SG	ADJ
possível	möglich	possível	möglich	ADJ;MASC;SG	ADJ
localidades	orte	localidade	ort	N;FEM;PL	N;NOM;MASC;PL
localidades	orte	localidade	ort	N;FEM;PL	N;NOM;MASC;PL
localidades	standorte	localidade	standort	N;FEM;PL	N;NOM
acima	oben	acima	oben	ADV	ADV
acima	oberhalb	acima	oberhalb	ADV	ADV
liga	liga	liga	liga	N;FEM;SG	N;NOM;FEM;SG
liga	liga	liga	liga	N;FEM;SG	N;NOM;FEM;SG
diversos	verschieden	diverso	verschieden	ADJ;MASC;PL	ADJ
diversos	verschiedenen	diverso	verschieden	ADJ;MASC;PL	ADJ;NOM;PL
diversos	verschiedene	diverso	verschieden	ADJ;MASC;PL	ADJ;NOM;FEM;PL
diversos	sonstige	diverso	sonstig	ADJ;MASC;PL	ADJ;NOM;FEM;PL
diversos	verschiedene	diverso	verschieden	ADJ;MASC;PL	ADJ;NOM;FEM;PL
sim	jawohl	sim	jawohl	ADV	ADV
sim	ja	sim	ja	ADV	ADV
sim	ja	sim	ja	ADV	ADV
episódio	folge	episódio	folge	N;MASC;SG	N;NOM;FEM;SG
batalha	kampf	batalha	kampfen	N;FEM;SG	N;SG
batalha	schlacht	batalha	schlacht	N;FEM;SG	N;NOM;FEM;SG
seleção	auswahl	seleção	auswahl	N;FEM;SG	N;NOM;SG
metros	messgeräte	metro	meßgerät	N;MASC;PL	N;NOM;FEM;PL
cidades	städte	cidade	staden	N;FEM;PL	N;NOM;FEM;PL
encontra	findet	encontrar	finden	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
encontra	finden	encontrar	finden	V;IND;SG;3;PRS;FIN	V;NFIN
encontra	suchen	encontrar	suchen	V;IND;SG;3;PRS;FIN	V;NFIN
único	einmalig	único	einmalig	ADJ;MASC;SG	ADJ
único	einzigartig	único	einzigartig	ADJ;MASC;SG	ADJ
único	einzigartigen	único	einzigartig	ADJ;MASC;SG	ADJ
deus	gottes	deu	gott	N;MASC;SG	N;NOM;NEUT;SG
deus	gott	deu	gott	N;MASC;SG	N;NOM;MASC;SG
clubes	diskotheken	clube	diskotheken	N;MASC;PL	N;NOM;PL
filmes	folien	filme	folien	N;MASC;PL	N;NOM;PL
professor	professor	professor	professor	N;MASC;SG	N;NOM;MASC;SG
diversas	sonstige	diverso	sonstig	ADJ;FEM;PL	ADJ;NOM;FEM;PL
diversas	verschiedene	diverso	verschieden	ADJ;FEM;PL	ADJ;NOM;FEM;PL
musical	musikalisch	musical	musikalisch	ADJ;MASC;SG	ADJ
musical	musikalisches	musical	musikalisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
somente	lediglich	somente	lediglich	ADV	ADV
somente	nur	somente	nur	ADV	ADV
cobertos	erfaßt	cobrir	erfaßen	V;MASC;PL;V.PTCP	V;V.PTCP
cobertos	gedeckt	cobrir	decken	V;MASC;PL;V.PTCP	V;V.PTCP
cobertos	abgedeckt	cobrir	abdecken	V;MASC;PL;V.PTCP	V;V.PTCP
cobertos	abgesichert	cobrir	absichern	V;MASC;PL;V.PTCP	V;V.PTCP
cobertos	gesicherten	cobrir	gesichert	V;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
cobertos	abgesicherten	cobrir	abgesichert	V;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
localizado	lokalisiert	localizar	lokalisieren	V;MASC;SG;V.PTCP	V;V.PTCP
localizado	lokalisierte	localizar	lokalisieren	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
localizado	lokalisiert	localizar	lokalisieren	V;MASC;SG;V.PTCP	V;V.PTCP
localizado	lokalisiert	localizar	lokalisieren	V;MASC;SG;V.PTCP	V;V.PTCP
chamada	anrufen	chamar	anrufen	V;FEM;SG;V.PTCP	V;NFIN
chamada	rufen	chamar	rufen	V;FEM;SG;V.PTCP	V;NFIN
chamada	nennen	chamar	nennen	V;FEM;SG;V.PTCP	V;NFIN
chamada	aufgerufen	chamar	aufrufen	V;FEM;SG;V.PTCP	V;V.PTCP
chamada	angerufen	chamar	anrufen	V;FEM;SG;V.PTCP	V;V.PTCP
chamada	rief	chamar	rufen	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
chamada	genannt	chamar	nennen	V;FEM;SG;V.PTCP	V;V.PTCP
chamada	gerufen	chamar	rufen	V;FEM;SG;V.PTCP	V;V.PTCP
popular	beliebtes	popular	beliebt	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
popular	beliebt	popular	belieben	ADJ;MASC;SG	ADJ
popular	beliebter	popular	beliebter	ADJ;MASC;SG	ADJ
novamente	wieder	novamente	wieder	ADV	ADV
estação	bahnhof	estação	bahnhof	N;FEM;SG	N;NOM;MASC;SG
última	letzte	último	letzt	ADJ;FEM;SG	ADJ;NOM;FEM;SG
última	letzter	último	letzt	ADJ;FEM;SG	ADJ;NOM;MASC;SG
última	letztes	último	letzt	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
luta	kampf	luta	kampfen	N;FEM;SG	N;SG
luta	kampf	luta	kampfen	N;FEM;SG	N;SG
disco	diskothek	disco	diskothek	N;MASC;SG	N;NOM;FEM;SG
criado	angehoben	criar	anheben	V;MASC;SG;V.PTCP	V;V.PTCP
criado	großgezogen	criar	großziehen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	erhöht	criar	erhöhen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	aufgezogen	criar	aufziehen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	aufgewachsen	criar	aufwachsen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	angesprochen	criar	ansprechen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	geschaffen	criar	schaffen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	erzeugt	criar	erzeugen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	erstellt	criar	erstellen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	erschaffen	criar	erschaffen	V;MASC;SG;V.PTCP	V;V.PTCP
criado	erstellte	criar	erstellt	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
estende	erstreckt	estender	erstrecken	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
festival	volksfest	festival	volksfest	N;MASC;SG	N;NOM;NEUT;SG
especial	besonderes	especial	besonder	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
especial	spezielles	especial	speziell	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
maiores	größter	grande	groß	ADJ;MASC;PL	ADJ
maiores	größer	grande	groß	ADJ;MASC;PL	ADJ
maiores	grösser	grande	groß	ADJ;MASC;PL	ADJ
maiores	grössere	grande	groß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
maiores	größeren	grande	groß	ADJ;MASC;PL	ADJ
maiores	größere	grande	groß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
maiores	größer	grande	groß	ADJ;MASC;PL	ADJ
maiores	größere	grande	groß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
maiores	größer	grande	groß	ADJ;MASC;PL	ADJ
maiores	grössere	grande	groß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
maiores	grösser	grande	groß	ADJ;MASC;PL	ADJ
maiores	größere	grande	groß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
maiores	größter	grande	groß	ADJ;MASC;PL	ADJ
teatro	kino	teatro	kino	N;MASC;SG	N;NOM;NEUT;SG
teatro	theater	teatro	theat	N;MASC;SG	N;NOM;SG
teatro	theater	teatro	theat	N;MASC;SG	N;NOM;SG
seis	sechs	seis	sechs	NUM	NUM
considerado	berücksichtigt	considerar	berücksichtigen	V;MASC;SG;V.PTCP	V;V.PTCP
considerado	betrachtet	considerar	betrachten	V;MASC;SG;V.PTCP	V;V.PTCP
considerado	erwogen	considerar	erwägen	V;MASC;SG;V.PTCP	V;V.PTCP
problemas	schwierigkeiten	problema	schwierigkeit	N;MASC;PL	N;NOM;FEM;PL
problemas	schwierigkeiten	problema	schwierigkeit	N;MASC;PL	N;NOM;FEM;PL
superior	oberer	alto	ober	ADJ;MASC;SG	ADJ
superior	vorgesetzter	alto	vorgesetzter	ADJ;MASC;SG	ADJ
superior	höheren	alto	hoch	ADJ;MASC;SG	ADJ
superior	höher	alto	hoch	ADJ;MASC;SG	ADJ
serviço	dienstleistung	serviço	dienstleistung	N;MASC;SG	N;NOM;FEM;SG
cinema	kino	cinema	kino	N;MASC;SG	N;NOM;NEUT;SG
cinema	kino	cinema	kino	N;MASC;SG	N;NOM;NEUT;SG
deu	gab	dar	geben	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
disse	sagte	dizer	sagen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
disse	meinte	dizer	meinen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
disse	gesagt	dizer	sagen	V;IND;SG;3;PST;FIN	V;V.PTCP
participação	beteiligung	participação	Beteiligung	N;FEM;SG	N;NOM;FEM;SG
participação	einbindung	participação	einbindung	N;FEM;SG	N;FEM;SG
participação	mitwirkung	participação	mitwirkung	N;FEM;SG	N;NOM;FEM;SG
participação	beteiligung	participação	Beteiligung	N;FEM;SG	N;NOM;FEM;SG
participação	mitwirkung	participação	mitwirkung	N;FEM;SG	N;NOM;FEM;SG
filhos	kinder	filho	kinder	N;MASC;PL	N;NOM;NEUT;PL
filhos	kindern	filho	kindern	N;MASC;PL	N;NOM;NEUT;PL
filhos	kinder	filho	kinder	N;MASC;PL	N;NOM;NEUT;PL
filhos	kindern	filho	kindern	N;MASC;PL	N;NOM;NEUT;PL
grupos	gruppen	grupo	grappen	N;MASC;PL	N;NOM;FEM;PL
usado	gebraucht	usar	brauchen|gebrauchen	V;MASC;SG;V.PTCP	V;V.PTCP
usado	benutzt	usar	benutzen	V;MASC;SG;V.PTCP	V;V.PTCP
usado	verwendete	usar	verwenden	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
usado	verwendet	usar	verwenden	V;MASC;SG;V.PTCP	V;V.PTCP
antigo	antike	antigo	antik	ADJ;MASC;SG	ADJ;NOM;FEM;SG
antigo	antiken	antigo	antik	ADJ;MASC;SG	ADJ;NOM
antigo	altstadt	antigo	altstadt	ADJ;MASC;SG	ADJ
antigo	alter	antigo	alt	ADJ;MASC;SG	ADJ
antigo	alt	antigo	alt	ADJ;MASC;SG	ADJ
existem	existieren	existir	existieren	V;IND;PL;3;PRS;FIN	V;NFIN
meses	monaten	mês	Monat	N;MASC;PL	N;DAT;MASC;PL
autor	autor	autor	autor	N;MASC;SG	N;NOM;MASC;SG
chegou	eingetroffen	chegar	eintreffen	V;IND;SG;3;PST;FIN	V;V.PTCP
chegou	angekommen	chegar	ankommen	V;IND;SG;3;PST;FIN	V;V.PTCP
chegou	gekommen	chegar	kommen	V;IND;SG;3;PST;FIN	V;V.PTCP
chegou	kam	chegar	kommen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
forte	stark	forte	stark	ADJ;MASC;SG	ADJ
única	einmalig	único	einmalig	ADJ;FEM;SG	ADJ
única	einzigartig	único	einzigartig	ADJ;FEM;SG	ADJ
única	einzigartigen	único	einzigartig	ADJ;FEM;SG	ADJ
terceiro	dritter	terceiro	dritt	ADJ;MASC;SG	ADJ
terceiro	drittel	terceiro	Drittel	ADJ;MASC;SG	ADJ;NOM
terceiro	dritten	terceiro	dritt	ADJ;MASC;SG	ADJ;ACC;MASC;SG
espécies	arten	espécie	arten	N;FEM;PL	N;PL
descoberto	entdeckte	descobrir	entdecken	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
descoberto	gefunden	descobrir	finden	V;MASC;SG;V.PTCP	V;V.PTCP
descoberto	herausgefunden	descobrir	herausfinden	V;MASC;SG;V.PTCP	V;V.PTCP
descoberto	entdeckt	descobrir	entdecken	V;MASC;SG;V.PTCP	V;V.PTCP
descoberto	aufgedeckt	descobrir	aufdecken	V;MASC;SG;V.PTCP	V;V.PTCP
termo	begriff	termo	begreifen	N;MASC;SG	N;MASC;SG
geralmente	normalerweise	geralmente	normalerweise	ADV	ADV
geralmente	üblicherweise	geralmente	üblicherweise	ADV	ADV
geralmente	meist	geralmente	meist	ADV	ADV
mulher	frau	mulher	frau	N;FEM;SG	N;NOM;FEM;SG
mulher	ehefrau	mulher	ehefrau	N;FEM;SG	N;NOM;FEM;SG
mulher	frau	mulher	frau	N;FEM;SG	N;NOM;FEM;SG
parece	scheint	parecer	scheinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
parece	aussieht	parecer	aussehen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
parece	sieht	parecer	sehen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
parece	aussehen	parecer	aussehen	V;IND;SG;3;PRS;FIN	V;NFIN
parece	scheint	parecer	scheinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fica	bleiben	ficar	bleiben	V;IND;SG;3;PRS;FIN	V;NFIN
edições	editionen	edição	edition	N;FEM;PL	N;NOM;FEM;PL
edições	bearbeitungen	edição	bearbeitungen	N;FEM;PL	N;NOM;FEM;PL
conteúdo	inhalte	conteúdo	inhalt	N;MASC;SG	N
conteúdo	inhalte	conteúdo	inhalt	N;MASC;SG	N
elenco	besetzung	elenco	Besetzung	N;MASC;SG	N;FEM;SG
terceira	dritter	terceiro	dritt	ADJ;FEM;SG	ADJ
terceira	drittel	terceiro	Drittel	ADJ;FEM;SG	ADJ;NOM
terceira	dritten	terceiro	dritt	ADJ;FEM;SG	ADJ;ACC;MASC;SG
vista	ansicht	vista	ansechen	N;FEM;SG	N
formação	ausbildung	formação	ausbildung	N;FEM;SG	N;FEM;SG
formação	schulung	formação	schulung	N;FEM;SG	N;NOM;FEM;SG
formação	fortbildung	formação	fortbildung	N;FEM;SG	N;NOM;FEM;SG
apoio	betreuung	apoio	betreuung	N;MASC;SG	N;SG
frente	vorne	frente	vorne	ADV	ADV
frente	vorn	frente	vorn	ADV	ADV
torneio	wettkampf	torneio	wettkampf	N;MASC;SG	N
museu	museum	museu	museum	N;MASC;SG	N;NOM;NEUT;SG
educação	ausbildung	educação	ausbildung	N;FEM;SG	N;FEM;SG
educação	erziehung	educação	erziehung	N;FEM;SG	N;NOM;FEM;SG
histórico	historisches	histórico	historisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
histórico	altstadt	histórico	altstadt	ADJ;MASC;SG	ADJ
histórico	historischen	histórico	historisch	ADJ;MASC;SG	ADJ;NOM;MASC;SG
histórico	historisches	histórico	historisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
histórico	historischen	histórico	historisch	ADJ;MASC;SG	ADJ;NOM;MASC;SG
comum	gemeinsamen	comum	gemeinsam	ADJ;MASC;SG	ADJ;SG
comum	häufig	comum	häufig	ADJ;MASC;SG	ADJ
comum	allgemein	comum	allgemein	ADJ;MASC;SG	ADJ
comum	gemeinsames	comum	gemeinsam	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
peso	gewicht	peso	wechen	N;MASC;SG	N;NOM;NEUT;SG
participou	teilgenommen	participar	teilnehmen	V;IND;SG;3;PST;FIN	V;V.PTCP
homens	männer	homem	männer	N;MASC;PL	N;NOM;MASC;PL
homens	herren	homem	herr	N;MASC;PL	N;NOM;PL
problema	problemstellung	problema	problemstellung	N;MASC;SG	N;NOM;FEM;SG
problema	problem	problema	probel	N;MASC;SG	N;NOM;SG
jovem	jung	jovem	jung	ADJ;MASC;SG	ADJ
jovem	jungen	jovem	jung	ADJ;MASC;SG	ADJ
jovem	jugend	jovem	jugend	ADJ;MASC;SG	ADJ
forças	kräfte	força	krafen	N;FEM;PL	N
forças	kräfte	força	krafen	N;FEM;PL	N
livre	frei	livre	frei	ADJ;MASC;SG	ADJ
livre	kostenlos	livre	kostenlos	ADJ;MASC;SG	ADJ
tema	thema	tema	thema	N;MASC;SG	N;NOM;NEUT;SG
novos	neuer	novo	neu	ADJ;MASC;PL	ADJ
novos	neue	novo	neu	ADJ;MASC;PL	ADJ;NOM;FEM;PL
novos	neu	novo	neu	ADJ;MASC;PL	ADJ
associação	assoziation	associação	assoziation	N;FEM;SG	N;NOM;FEM;SG
associação	vereinigung	associação	vereinigung	N;FEM;SG	N;NOM;FEM;SG
minas	minen	mina	mine	N;FEM;PL	N;NOM;PL
natural	natürlichen	natural	natürlich	ADJ;MASC;SG	ADJ
natural	natürliches	natural	natürlich	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
natural	natürlicher	natural	natürlich	ADJ;MASC;SG	ADJ
sete	sieben	sete	sieben	NUM	NUM
votos	abstimmungen	voto	abstimmung	N;MASC;PL	N;NOM;FEM;PL
ganhou	gewonnen	ganhar	gewinnen	V;IND;SG;3;PST;FIN	V;V.PTCP
ganhou	gewann	ganhar	gewinnen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
ganhou	verdient	ganhar	verdienen	V;IND;SG;3;PST;FIN	V;V.PTCP
ganhou	erworben	ganhar	erwerben	V;IND;SG;3;PST;FIN	V;V.PTCP
ganhou	verdiente	ganhar	verdient	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
criar	erstellen	criar	erstellen	V;NFIN	V;NFIN
criar	schaffen	criar	schaffen	V;NFIN	V;NFIN
criar	erzeugen	criar	erzeugen	V;NFIN	V;NFIN
criar	erstelle	criar	erstelle	V;NFIN	V;SG;FIN
criar	anlegen	criar	anlegen	V;NFIN	V;NFIN
criar	erstellen	criar	erstellen	V;NFIN	V;NFIN
criar	erschaffen	criar	erschaffen	V;NFIN	V;V.PTCP
criar	schaffen	criar	schaffen	V;NFIN	V;NFIN
criar	erzeugen	criar	erzeugen	V;NFIN	V;NFIN
representa	vertritt	representar	vertreten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
representa	repräsentiert	representar	repräsentieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
função	funktion	função	Funktion	N;FEM;SG	N;SG
editora	verlag	editora	verliegen	N;FEM;SG	N;NOM;MASC;SG
editora	redaktion	editora	redaktion	N;FEM;SG	N;SG
câmara	kammer	câmara	kammer	N;FEM;SG	N
jornal	tageszeitung	jornal	Tageszeitung	N;MASC;SG	N;NOM;FEM;SG
estadual	mitgliedstaat	estadual	mitgliedstaat	ADJ;MASC;SG	ADJ
estadual	bundesstaat	estadual	bundesstaat	ADJ;MASC;SG	ADJ
show	show	show	show	N;MASC;SG	N
acesso	zugang	acesso	zugang	N;MASC;SG	N
acesso	zugriff	acesso	zugreifen	N;MASC;SG	N
conselho	beratung	conselho	beratung	N;MASC;SG	N;NOM;FEM;SG
conselho	rat	conselho	rat	N;MASC;SG	N
conselho	rat	conselho	rat	N;MASC;SG	N
manter	halten	manter	halten	V;NFIN	V;NFIN
manter	behalten	manter	behalten	V;NFIN	V;NFIN
manter	beibehalten	manter	beibehalten	V;NFIN	V;V.PTCP
manter	pflegen	manter	pflegen	V;NFIN	V;NFIN
manter	bewahren	manter	bewahren	V;NFIN	V;NFIN
manter	halten	manter	halten	V;NFIN	V;NFIN
manter	beibehalten	manter	beibehalten	V;NFIN	V;V.PTCP
manter	behalten	manter	behalten	V;NFIN	V;NFIN
dar	geben	dar	geben	V;NFIN	V;NFIN
dar	geben	dar	geben	V;NFIN	V;NFIN
dar	gebe	dar	geben	V;NFIN	V;SBJV;SG;3;PRS;FIN
dar	gib	dar	gib	V;NFIN	V;IND;SG;2;PRS;FIN
dar	schenken	dar	schenken	V;NFIN	V;NFIN
livros	bücher	livro	büchern	N;MASC;PL	N;NOM;NEUT;PL
asteróide	asteroid	asteróide	asteroid	N;MASC;SG	N;NOM;SG
anterior	vorderen	anterior	vorder	ADJ;MASC;SG	ADJ
anterior	früheren	anterior	früh	ADJ;MASC;SG	ADJ
anterior	vorheriger	anterior	vorherig	ADJ;MASC;SG	ADJ
fazendo	tun	fazer	tun	V;V.MSDR	V;NFIN
fazendo	machen	fazer	machen	V;V.MSDR	V;NFIN
importantes	wichtig	importante	wichtig	ADJ;MASC;PL	ADJ
importantes	wichtige	importante	wichtig	ADJ;MASC;PL	ADJ;NOM;FEM;PL
importantes	wichtiger	importante	wichtig	ADJ;MASC;PL	ADJ
importantes	wichtigen	importante	wichtig	ADJ;MASC;PL	ADJ
companhia	firma	companhia	firma	N;FEM;SG	N;NOM;FEM;SG
capacidade	kapazität	capacidade	kapazität	N;FEM;SG	N;NOM;FEM;SG
capacidade	befähigung	capacidade	befähigung	N;FEM;SG	N;NOM;FEM;SG
capacidade	kapazität	capacidade	kapazität	N;FEM;SG	N;NOM;FEM;SG
capacidade	befähigung	capacidade	befähigung	N;FEM;SG	N;NOM;FEM;SG
