para	dla	para	dla	ADP	ADP
edição	publikacja	edição	publikacja	N;FEM;SG	N;NOM;FEM;SG
edição	wydawnictwa	edição	wydawnictwo	N;FEM;SG	N;NOM;NEUT;SG
edição	publikowania	edição	publikowanie	N;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
edição	publikowanie	edição	publikowanie	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
todas	wszystkie	todo	wszystek	DET;FEM;PL	DET;NOM;MASC;PL
lançado	rozpoczęła	lançar	rozpocząć	V;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
lançado	uruchomiono	lançar	uruchomić	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
rei	króla	rei	król	N;MASC;SG	N;ACC;MASC;SG
rei	król	rei	król	N;MASC;SG	N;NOM;MASC;SG
água	woda	água	woda	N;FEM;SG	N;NOM;FEM;SG
água	wody	água	woda	N;FEM;SG	N;GEN;FEM;SG
quatro	czterech	quatro	cztery	NUM	NUM;ACC;MASC;PL
quatro	cztery	quatro	cztery	NUM	NUM;ACC;MASC;PL
época	sezonie	época	sezon	N;FEM;SG	N;INS;MASC;SG
época	sezon	época	sezon	N;FEM;SG	N;NOM;MASC;SG
época	epoka	época	epoka	N;FEM;SG	N;NOM;FEM;SG
exemplo	przykład	exemplo	przykład	N;MASC;SG	N;NOM;MASC;SG
morte	śmierci	morte	śmierć	N;FEM;SG	N;GEN;FEM;SG
morte	śmierć	morte	śmierć	N;FEM;SG	N;NOM;FEM;SG
sob	pod	sob	pod	ADP	ADP
brasileira	brazylii	brasileira	brazylia	N;FEM;SG	N;GEN;FEM;SG
produção	produkcji	produção	produkcja	N;FEM;SG	N;GEN;FEM;SG
produção	produkcja	produção	produkcja	N;FEM;SG	N;NOM;FEM;SG
temporada	sezonie	temporada	sezon	N;FEM;SG	N;INS;MASC;SG
temporada	sezon	temporada	sezon	N;FEM;SG	N;NOM;MASC;SG
seguinte	następnym	seguinte	następny	ADJ;MASC;SG	ADJ;INS;MASC;SG
seguinte	następny	seguinte	następny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
seguinte	następne	seguinte	następny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
time	czasu	time	czas	N;MASC;SG	N;GEN;MASC;SG
time	czas	time	czas	N;MASC;SG	N;NOM;MASC;SG
time	ekipa	time	ekipa	N;MASC;SG	N;NOM;FEM;SG
time	drużyna	time	drużyna	N;MASC;SG	N;NOM;FEM;SG
time	zespół	time	zespół	N;MASC;SG	N;NOM;MASC;SG
faz	robi	fazer	robić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
faz	czyni	fazer	czynić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
geral	generał	geral	generał	N;MASC;SG	N;NOM;MASC;SG
aqui	tutaj	aqui	tutaj	ADV	ADV
style	styl	style	styl	N;MASC;SG	N;NOM;MASC;SG
versão	wersja	versão	wersja	N;FEM;SG	N;NOM;FEM;SG
versão	wersji	versão	wersja	N;FEM;SG	N;GEN;FEM;SG
versão	wersję	versão	wersja	N;FEM;SG	N;ACC;FEM;SG
fim	koniec	fim	koniec	N;MASC;SG	N;NOM;MASC;SG
menos	mniej	menos	mało	ADV	ADV;CMPR
menos	mniej	menos	mało	ADV	ADV;CMPR
programa	programu	programa	program	N;MASC;SG	N;GEN;MASC;SG
programa	program	programa	program	N;MASC;SG	N;NOM;MASC;SG
programa	programu	programa	program	N;MASC;SG	N;GEN;MASC;SG
programa	program	programa	program	N;MASC;SG	N;NOM;MASC;SG
porto	portu	porto	port	N;MASC;SG	N;GEN;MASC;SG
fontes	źródła	fonte	źródło	N;FEM;PL	N;NOM;NEUT;PL
fontes	źródeł	fonte	źródło	N;FEM;PL	N;GEN;NEUT;PL
fontes	czcionki	fonte	czcionka	N;FEM;PL	N;ACC;FEM;PL
deve	powinien	dever	powinien	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;PRS;FIN;ACT
deve	powinno	dever	powinien	V;IND;SG;3;PRS;FIN	V;IPFV;NEUT;IND;SG;PRS;FIN;ACT
deve	powinna	dever	powinien	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
deve	musi	dever	musieć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
sempre	zawsze	sempre	zawsze	ADV	ADV
site	witryna	site	witryna	N;MASC;SG	N;NOM;FEM;SG
site	strona	site	strona	N;MASC;SG	N;NOM;FEM;SG
livro	książkę	livro	książka	N;MASC;SG	N;ACC;FEM;SG
livro	książka	livro	książka	N;MASC;SG	N;NOM;FEM;SG
atualmente	obecnie	atualmente	obecnie	ADV	ADV
atualmente	aktualnie	atualmente	aktualnie	ADV	ADV
equipe	ekipa	equipe	ekipa	N;FEM;SG	N;NOM;FEM;SG
equipe	drużyna	equipe	drużyna	N;FEM;SG	N;NOM;FEM;SG
equipe	zespół	equipe	zespół	N;FEM;SG	N;NOM;MASC;SG
escola	szkoły	escola	szkoła	N;FEM;SG	N;GEN;FEM;SG
escola	szkoła	escola	szkoła	N;FEM;SG	N;NOM;FEM;SG
dados	dane	dado	dana	N;MASC;PL	N;NOM;FEM;PL
copa	puchar	copa	puchar	N;FEM;SG	N;ACC;MASC;SG
copa	kubek	copa	kubek	N;FEM;SG	N;NOM;MASC;SG
copa	kielich	copa	kielich	N;FEM;SG	N;NOM;MASC;SG
posição	położenie	posição	położenie	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
posição	stanowisko	posição	stanowisko	N;FEM;SG	N;NOM;NEUT;SG
posição	pozycja	posição	pozycja	N;FEM;SG	N;NOM;FEM;SG
internacional	international	internacional	international	ADJ;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
internacional	międzynarodowe	internacional	międzynarodowy	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
internacional	międzynarodowy	internacional	międzynarodowy	ADJ;MASC;SG	ADJ;NOM;MASC;SG
internacional	międzynarodowa	internacional	międzynarodowy	ADJ;MASC;SG	ADJ;NOM;FEM;SG
hoje	dzisiaj	hoje	dzisiaj	ADV	ADV
hoje	dziś	hoje	dziś	ADV	ADV
província	województwo	província	województwo	N;FEM;SG	N;NOM;NEUT;SG
província	prowincji	província	prowincja	N;FEM;SG	N;GEN;FEM;SG
província	prowincja	província	prowincja	N;FEM;SG	N;NOM;FEM;SG
team	ekipa	team	ekipa	N;MASC;SG	N;NOM;FEM;SG
team	drużyna	team	drużyna	N;MASC;SG	N;NOM;FEM;SG
team	zespół	team	zespół	N;MASC;SG	N;NOM;MASC;SG
países	krajów	país	kraj	N;MASC;PL	N;GEN;MASC;PL
países	kraje	país	kraj	N;MASC;PL	N;NOM;MASC;PL
inglês	anglik	inglês	anglik	N;MASC;SG	N;NOM;MASC;SG
pouco	mało	pouco	mało	ADV	ADV
porque	bo	porque	bo	CONJ	CONJ
projeto	projekt	projeto	projekt	N;MASC;SG	N;NOM;MASC;SG
atual	bieżące	atual	bieżący	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
atual	aktualne	atual	aktualny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
atual	bieżący	atual	bieżący	ADJ;MASC;SG	ADJ;NOM;MASC;SG
atual	aktualny	atual	aktualny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
ordem	porządek	ordem	porządek	N;FEM;SG	N;NOM;MASC;SG
ordem	zamówienie	ordem	zamówienie	N;FEM;SG	N;NOM;NEUT;SG
ordem	kolejność	ordem	kolejność	N;FEM;SG	N;NOM;FEM;SG
pai	tata	pai	tata	N;MASC;SG	N;NOM;MASC;SG
pai	tatuś	pai	tatuś	N;MASC;SG	N;NOM;MASC;SG
pai	ojciec	pai	ojciec	N;MASC;SG	N;NOM;MASC;SG
estádio	stadion	estádio	stadion	N;MASC;SG	N;NOM;MASC;SG
estádio	stadium	estádio	stadium	N;MASC;SG	N;NOM;NEUT;SG
partido	przyjęcie	partido	przyjąć	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
partido	partia	partido	partia	N;MASC;SG	N;NOM;FEM;SG
partido	partii	partido	partia	N;MASC;SG	N;GEN;FEM;SG
partido	impreza	partido	impreza	N;MASC;SG	N;NOM;FEM;SG
começou	zaczął	começar	zacząć	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
passou	spędził	passar	spędzić	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
passou	zdał	passar	zdać	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
passou	przeszedł	passar	przejść	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
passou	minęło	passar	minąć	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;ACT
ilha	wyspa	ilha	wyspa	N;FEM;SG	N;NOM;FEM;SG
carreira	kariera	carreira	kariera	N;FEM;SG	N;NOM;FEM;SG
carreira	kariery	carreira	kariera	N;FEM;SG	N;GEN;FEM;SG
carreira	karierę	carreira	kariera	N;FEM;SG	N;ACC;FEM;SG
carreira	kariera	carreira	kariera	N;FEM;SG	N;NOM;FEM;SG
carreira	kariery	carreira	kariera	N;FEM;SG	N;GEN;FEM;SG
campo	dziedzina	campo	dziedzina	N;MASC;SG	N;NOM;FEM;SG
campo	pole	campo	pole	N;MASC;SG	N;NOM;NEUT;SG
campo	boisko	campo	boisko	N;MASC;SG	N;NOM;NEUT;SG
campo	obozu	campo	obóz	N;MASC;SG	N;GEN;MASC;SG
campo	obóz	campo	obóz	N;MASC;SG	N;NOM;MASC;SG
placar	wynik	placar	wynik	N;MASC;SG	N;NOM;MASC;SG
uso	wykorzystanie	uso	wykorzystać	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
uso	korzystanie	uso	korzystać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
uso	użycie	uso	użyć	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
uso	użytkowanie	uso	użytkować	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
uso	wykorzystanie	uso	wykorzystać	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
linha	wiersz	linha	wiersz	N;FEM;SG	N;NOM;MASC;SG
linha	linia	linha	linia	N;FEM;SG	N;NOM;FEM;SG
linha	linii	linha	linia	N;FEM;SG	N;GEN;FEM;SG
poder	władza	poder	władza	N;MASC;SG	N;NOM;FEM;SG
poder	siła	poder	siła	N;MASC;SG	N;NOM;FEM;SG
poder	zasilanie	poder	zasilać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
reino	królestwie	reino	królestwo	N;MASC;SG	N;DAT;NEUT;SG
reino	królestwa	reino	królestwo	N;MASC;SG	N;GEN;NEUT;SG
reino	królestwo	reino	królestwo	N;MASC;SG	N;NOM;NEUT;SG
conta	konto	conta	konto	N;FEM;SG	N;NOM;NEUT;SG
conta	rachunek	conta	rachunek	N;FEM;SG	N;ACC;MASC;SG
conta	konta	conta	konta	N;FEM;SG	N;GEN;MASC;SG
tarde	późna	tarde	późny	ADV	ADV
tarde	późno	tarde	późno	ADV	ADV
vila	miasta	vila	miasto	N;FEM;SG	N;GEN;NEUT;SG
vila	miejscowość	vila	miejscowość	N;FEM;SG	N;NOM;FEM;SG
vila	miasto	vila	miasto	N;FEM;SG	N;NOM;NEUT;SG
vila	wiosce	vila	wioska	N;FEM;SG	N;DAT;FEM;SG
vila	wioska	vila	wioska	N;FEM;SG	N;NOM;FEM;SG
vila	village	vila	village	N;FEM;SG	N;NOM;MASC;SG
vila	wioski	vila	wioska	N;FEM;SG	N;ACC;FEM;SG
vila	wieś	vila	wieś	N;FEM;SG	N;NOM;FEM;SG
política	polityka	política	polityka	N;FEM;SG	N;NOM;FEM;SG
política	polityki	política	polityka	N;FEM;SG	N;GEN;FEM;SG
política	polityka	política	polityka	N;FEM;SG	N;NOM;FEM;SG
política	polityki	política	polityka	N;FEM;SG	N;GEN;FEM;SG
base	baza	base	baza	N;FEM;SG	N;NOM;FEM;SG
base	podstawa	base	podstawa	N;FEM;SG	N;NOM;FEM;SG
base	bazy	base	baza	N;FEM;SG	N;GEN;FEM;SG
base	podstawa	base	podstawa	N;FEM;SG	N;NOM;FEM;SG
base	podstawie	base	podstawa	N;FEM;SG	N;DAT;FEM;SG
frança	francja	frança	francja	N;FEM;SG	N;NOM;FEM;SG
direito	prawo	direito	prawo	N;MASC;SG	N;NOM;NEUT;SG
direito	prawo	direito	prawo	N;MASC;SG	N;NOM;NEUT;SG
nem	ani	nem	ani	CONJ	CONJ
rede	sieć	rede	sieć	N;FEM;SG	N;NOM;FEM;SG
rede	siatka	rede	siatka	N;FEM;SG	N;NOM;FEM;SG
rede	sieć	rede	sieć	N;FEM;SG	N;NOM;FEM;SG
chamado	dzwonił	chamar	dzwonić	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
público	publiczność	público	publiczność	N;MASC;SG	N;NOM;FEM;SG
público	społeczeństwo	público	społeczeństwo	N;MASC;SG	N;NOM;NEUT;SG
fase	etap	fase	etap	N;FEM;SG	N;NOM;MASC;SG
fase	faza	fase	faza	N;FEM;SG	N;NOM;FEM;SG
pedro	piotruś	pedro	piotruś	N;MASC;SG	N;NOM;MASC;SG
pedro	piotrze	pedro	piotr	N;MASC;SG	N;VOC;MASC;SG
capital	kapitał	capital	kapitał	N;MASC;SG	N;ACC;MASC;SG
capital	stolica	capital	stolica	N;MASC;SG	N;NOM;FEM;SG
capital	kapitału	capital	kapitał	N;MASC;SG	N;GEN;MASC;SG
ponto	kropka	ponto	kropka	N;MASC;SG	N;NOM;FEM;SG
ponto	punkt	ponto	punkt	N;MASC;SG	N;NOM;MASC;SG
empresa	towarzystwo	empresa	towarzystwo	N;FEM;SG	N;NOM;NEUT;SG
empresa	kompania	empresa	kompania	N;FEM;SG	N;NOM;FEM;SG
empresa	firma	empresa	firma	N;FEM;SG	N;NOM;FEM;SG
empresa	przedsiębiorstwo	empresa	przedsiębiorstwo	N;FEM;SG	N;NOM;NEUT;SG
empresa	przedsiębiorczość	empresa	przedsiębiorczość	N;FEM;SG	N;NOM;FEM;SG
empresa	przedsiębiorstwo	empresa	przedsiębiorstwo	N;FEM;SG	N;NOM;NEUT;SG
empresa	przedsięwzięcie	empresa	przedsięwzięcie	N;FEM;SG	N;NOM;NEUT;SG
single	singiel	single	singiel	N;MASC;SG	N;ACC;MASC;SG
corpo	ciało	corpo	ciało	N;MASC;SG	N;NOM;NEUT;SG
corpo	ciała	corpo	ciało	N;MASC;SG	N;GEN;NEUT;SG
década	dekadę	década	dekada	N;FEM;SG	N;ACC;FEM;SG
divisão	wydział	divisão	wydział	N;FEM;SG	N;NOM;MASC;SG
divisão	dywizji	divisão	dywizja	N;FEM;SG	N;GEN;FEM;SG
relação	relacja	relação	relacja	N;FEM;SG	N;NOM;FEM;SG
relação	związku	relação	związek	N;FEM;SG	N;GEN;MASC;SG
relação	relacja	relação	relacja	N;FEM;SG	N;NOM;FEM;SG
relação	związek	relação	związek	N;FEM;SG	N;NOM;MASC;SG
república	republika	república	republik	N;FEM;SG	N;NOM;FEM;SG
votação	głosowanie	votação	głosować	N;FEM;SG	N;NOM;NEUT;SG;POS;V.MSDR
votação	głosowania	votação	głosować	N;FEM;SG	N;GEN;NEUT;SG
votação	głosowanie	votação	głosować	N;FEM;SG	N;NOM;NEUT;SG;POS;V.MSDR
votação	głosowania	votação	głosować	N;FEM;SG	N;GEN;NEUT;SG
américa	america	américo	america	N;FEM;SG	N;NOM;MASC;SG
data	termin	data	termin	N;FEM;SG	N;NOM;MASC;SG
data	randka	data	randka	N;FEM;SG	N;NOM;FEM;SG
agora	teraz	agora	teraz	ADV	ADV
condado	hrabstwo	condar	hrabstwo	N;MASC;SG	N;NOM;NEUT;SG
condado	okręg	condar	okręg	N;MASC;SG	N;NOM;MASC;SG
condado	hrabstwa	condar	hrabstwo	N;MASC;SG	N;ACC;NEUT;SG
condado	hrabstwo	condar	hrabstwo	N;MASC;SG	N;NOM;NEUT;SG
desenvolvimento	rozwój	desenvolvimento	rozwój	N;MASC;SG	N;NOM;MASC;SG
desenvolvimento	rozwoju	desenvolvimento	rozwój	N;MASC;SG	N;GEN;MASC;SG
desenvolvimento	opracowywanie	desenvolvimento	opracowywać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
desenvolvimento	opracowanie	desenvolvimento	opracowanie	N;MASC;SG	N;NOM;NEUT;SG
logo	niedługo	logo	niedługo	ADV	ADV
logo	wkrótce	logo	wkrótce	ADV	ADV
diretor	dyrektor	diretor	dyrektor	N;MASC;SG	N;NOM;MASC;SG
diretor	dyrektora	diretor	dyrektor	N;MASC;SG	N;ACC;MASC;SG
diretor	reżyser	diretor	reżyser	N;MASC;SG	N;NOM;MASC;SG
diretor	naczelnik	diretor	naczelnik	N;MASC;SG	N;NOM;MASC;SG
categoria	kategoria	categoria	kategoria	N;FEM;SG	N;NOM;FEM;SG
categoria	kategorii	categoria	kategoria	N;FEM;SG	N;GEN;FEM;SG
cintura	talii	cintura	talia	N;FEM;SG	N;GEN;FEM;SG
cintura	talia	cintura	talia	N;FEM;SG	N;NOM;FEM;SG
cintura	talię	cintura	talia	N;FEM;SG	N;ACC;FEM;SG
mar	morza	mar	morze	N;MASC;SG	N;GEN;NEUT;SG
mar	morze	mar	morze	N;MASC;SG	N;NOM;NEUT;SG
militar	wojsko	militar	wojsko	N;MASC;SG	N;NOM;NEUT;SG
militar	wojska	militar	wojsko	N;MASC;SG	N;NOM;NEUT;SG
campeão	mistrzu	campeão	mistrz	N;MASC;SG	N;VOC;MASC;SG
campeão	mistrz	campeão	mistrz	N;MASC;SG	N;NOM;MASC;SG
diz	mowi	dizer	mówić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;PRS;FIN;ACT
diz	mówi	dizer	mówić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
sucesso	sukces	sucesso	sukces	N;MASC;SG	N;NOM;MASC;SG
sucesso	sukcesu	sucesso	sukces	N;MASC;SG	N;GEN;MASC;SG
sucesso	powodzenie	sucesso	powodzenie	N;MASC;SG	N;NOM;NEUT;SG
francisco	franciszek	francisco	franciszek	N;MASC;SG	N;NOM;MASC;SG
original	oryginalna	original	oryginalny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
original	pierwotnym	original	pierwotny	ADJ;MASC;SG	ADJ;INS;MASC;SG
original	oryginalny	original	oryginalny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
original	oryginalne	original	oryginalny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
comunidade	commonwealth	comunidade	commonwealt	N;FEM;SG	N;NOM;MASC;SG
comunidade	wspólnota	comunidade	wspólnota	N;FEM;SG	N;NOM;FEM;SG
comunidade	społeczność	comunidade	społeczność	N;FEM;SG	N;NOM;FEM;SG
comunidade	społeczności	comunidade	społeczność	N;FEM;SG	N;GEN;FEM;SG
comunidade	wspólnoty	comunidade	wspólnota	N;FEM;SG	N;GEN;FEM;SG
comunidade	wspólnota	comunidade	wspólnota	N;FEM;SG	N;NOM;FEM;SG
idade	wieku	idade	wiek	N;FEM;SG	N;GEN;MASC;SG
idade	wiek	idade	wiek	N;FEM;SG	N;NOM;MASC;SG
cinco	pięciu	cinco	pięć	NUM	NUM;ACC;MASC;PL
cinco	pięć	cinco	pięć	NUM	NUM;ACC;MASC;PL
maioria	większość	maioria	większość	N;FEM;SG	N;NOM;FEM;SG
maioria	większości	maioria	większość	N;FEM;SG	N;GEN;FEM;SG
recebeu	otrzymała	receber	otrzymać	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
média	średnia	média	średnia	N;FEM;SG	N;NOM;FEM;SG
média	średnia	média	średnia	N;FEM;SG	N;NOM;FEM;SG
média	średnia	média	średnia	N;FEM;SG	N;NOM;FEM;SG
departamento	wydział	departamento	wydział	N;MASC;SG	N;NOM;MASC;SG
departamento	departament	departamento	departament	N;MASC;SG	N;NOM;MASC;SG
departamento	dział	departamento	dziać	N;MASC;SG	N;NOM;MASC;SG
boa	fajny	bom	fajny	ADJ;FEM;SG	ADJ;NOM;MASC;SG
boa	fajna	bom	fajny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
boa	fajne	bom	fajny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
boa	ładne	bom	ładny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
processo	proces	processo	proces	N;MASC;SG	N;NOM;MASC;SG
último	ostatnie	último	ostatni	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
último	ostatni	último	ostatni	ADJ;MASC;SG	ADJ;NOM;MASC;SG
bom	fajny	bom	fajny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
bom	fajna	bom	fajny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
bom	fajne	bom	fajny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
bom	ładne	bom	ładny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
milhões	milionów	milhão	milion	N;MASC;PL	N;GEN;MASC;PL
rock	skała	rock	skała	N;MASC;SG	N;NOM;FEM;SG
rock	kamień	rock	kamień	N;MASC;SG	N;NOM;MASC;SG
arte	sztuka	arte	sztuka	N;FEM;SG	N;NOM;FEM;SG
arte	sztukę	arte	sztuka	N;FEM;SG	N;ACC;FEM;SG
total	ogółem	total	ogół	N;MASC;SG	N;INS;MASC;SG
total	suma	total	suma	N;MASC;SG	N;NOM;FEM;SG
lei	prawo	lei	prawo	N;FEM;SG	N;NOM;NEUT;SG
importante	ważne	importante	ważny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
importante	ważny	importante	ważny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
importante	ważna	importante	ważny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
obras	prace	obra	praca	N;FEM;PL	N;NOM;FEM;PL
presente	obecny	presente	obecny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
presente	obecna	presente	obecny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
presente	obecne	presente	obecny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
ficou	pozostał	ficar	pozostać	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
língua	język	língua	język	N;FEM;SG	N;NOM;MASC;SG
língua	język	língua	język	N;FEM;SG	N;NOM;MASC;SG
língua	języku	língua	język	N;FEM;SG	N;ACC;MASC;SG
sede	pragnienie	sede	pragnienie	N;FEM;SG	N;NOM;NEUT;SG
sede	pragnienie	sede	pragnienie	N;FEM;SG	N;NOM;NEUT;SG
sede	siedziba	sede	siedziba	N;FEM;SG	N;NOM;FEM;SG
pontos	punkty	ponto	punkt	N;MASC;PL	N;NOM;MASC;PL
pontos	punktów	ponto	punkt	N;MASC;PL	N;GEN;MASC;PL
pontos	szwów	ponto	szwów	N;MASC;PL	N;GEN;MASC;PL
pontos	szwy	ponto	szwy	N;MASC;PL	N;NOM;MASC;PL
costa	wybrzeże	costa	wybrzeże	N;FEM;SG	N;NOM;NEUT;SG
costa	wybrzeżu	costa	wybrzeże	N;FEM;SG	N;DAT;NEUT;SG
origem	pochodzenia	origem	pochodzić	N;FEM;SG	N;GEN;NEUT;SG
origem	pochodzenie	origem	pochodzenie	N;FEM;SG	N;NOM;NEUT;SG
origem	źródło	origem	źródło	N;FEM;SG	N;NOM;NEUT;SG
exército	wojska	exército	wojsko	N;MASC;SG	N;NOM;NEUT;SG
exército	wojsko	exército	wojsko	N;MASC;SG	N;NOM;NEUT;SG
exército	armia	exército	armia	N;MASC;SG	N;NOM;FEM;SG
federal	federalny	federal	federalny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
federal	federalnej	federal	federalny	ADJ;MASC;SG	ADJ;GEN;FEM;SG
federal	federalne	federal	federalny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
federal	federalna	federal	federalny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
texto	tekst	texto	tekst	N;MASC;SG	N;NOM;MASC;SG
membros	kończyny	membro	kończyna	N;MASC;PL	N;ACC;FEM;PL
membros	posłowie	membro	poseł	N;MASC;PL	N;NOM;MASC;PL
membros	członkowie	membro	członek	N;MASC;PL	N;NOM;MASC;PL
membros	członkom	membro	członek	N;MASC;PL	N;DAT;MASC;PL
membros	członków	membro	członek	N;MASC;PL	N;ACC;MASC;PL
membros	członkami	membro	członek	N;MASC;PL	N;INS;MASC;PL
altura	wysokości	altura	wysokość	N;FEM;SG	N;GEN;FEM;SG
altura	wzrost	altura	wzrost	N;FEM;SG	N;NOM;MASC;SG
altura	wysokość	altura	wysokość	N;FEM;SG	N;NOM;FEM;SG
longo	długo	longo	długo	ADV	ADV
cor	kolor	cor	kolor	N;FEM;SG	N;NOM;MASC;SG
cor	barwa	cor	barwa	N;FEM;SG	N;NOM;FEM;SG
cor	koloru	cor	kolor	N;FEM;SG	N;GEN;MASC;SG
cor	kolor	cor	kolor	N;FEM;SG	N;NOM;MASC;SG
cor	barwa	cor	barwa	N;FEM;SG	N;NOM;FEM;SG
direção	kierunku	direção	kierunek	N;FEM;SG	N;GEN;MASC;SG
direção	kierunek	direção	kierunek	N;FEM;SG	N;NOM;MASC;SG
direção	dyrekcja	direção	dyrekcja	N;FEM;SG	N;NOM;FEM;SG
direção	sterowanie	direção	sterować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
direção	kierowanie	direção	kierować	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
direção	kierunek	direção	kierunek	N;FEM;SG	N;NOM;MASC;SG
isto	tym	isto	to	PRO;MASC;SG	PRO;INS;NEUT;SG
próprio	własne	próprio	własny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
próprio	własny	próprio	własny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
próprio	własna	próprio	własny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
nível	poziom	nível	poziom	N;MASC;SG	N;NOM;MASC;SG
nível	poziomie	nível	poziom	N;MASC;SG	N;INS;MASC;SG
nível	poziomu	nível	poziom	N;MASC;SG	N;GEN;MASC;SG
imagem	rysunek	imagem	rysunek	N;FEM;SG	N;NOM;MASC;SG
imagem	obrazek	imagem	obrazek	N;FEM;SG	N;NOM;MASC;SG
imagem	obraz	imagem	obraz	N;FEM;SG	N;NOM;MASC;SG
imagem	zdjęcie	imagem	zdjęcie	N;FEM;SG	N;NOM;NEUT;SG
imagem	obrazek	imagem	obrazek	N;FEM;SG	N;NOM;MASC;SG
imagem	obraz	imagem	obraz	N;FEM;SG	N;NOM;MASC;SG
imagem	wizerunek	imagem	wizerunek	N;FEM;SG	N;ACC;MASC;SG
usuário	użytkownika	usuário	użytkownik	N;MASC;SG	N;ACC;MASC;SG
usuário	użytkownik	usuário	użytkownik	N;MASC;SG	N;NOM;MASC;SG
diferentes	różnych	diferente	różny	ADJ;MASC;PL	ADJ;GEN;MASC;PL
homem	mężczyzna	homem	mężczyzna	N;MASC;SG	N;NOM;MASC;SG
homem	człowiek	homem	człowiek	N;MASC;SG	N;NOM;MASC;SG
conhecida	znane	conhecido	znać	ADJ;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
criação	tworzenie	criação	tworzyć	N;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
