この	tento	この	tento	DET	DET;NOM;MASC;SG
特に	obzvlášť	特に	obzvlášť	ADV	ADV
特に	zejména	特に	zejména	ADV	ADV
特に	zvláště	特に	zvláště	ADV	ADV
営業	obchod	営業	obchod	N	N;INAN;NOM;MASC;SG;POS
営業	podnikání	営業	podnikání	N	N;NOM;NEUT;SG;POS
営業	byznys	営業	byznys	N	N;INAN;NOM;MASC;SG;POS
新聞	noviny	新聞	noviny	N	N;NOM;FEM;PL;POS
新聞	noviny	新聞	noviny	N	N;NOM;FEM;PL;POS
連続	nepřetržité	連続	nepřetržitý	ADJ	ADJ;NOM;NEUT;SG;NEG
連続	kontinuální	連続	kontinuální	ADJ	ADJ;NOM;MASC;SG;POS
連続	nepřetržitý	連続	přetržitý	ADJ	ADJ;INAN;NOM;MASC;SG;NEG
連続	průběžné	連続	průběžný	ADJ	ADJ;NOM;MASC;PL;POS
政府	vládou	政府	vláda	N	N;INS;FEM;SG;POS
政府	vláda	政府	vláda	N	N;NOM;FEM;SG;POS
政府	vlády	政府	vláda	N	N;NOM;FEM;PL;POS
最大	maximum	最大	maximum	N	N;NOM;NEUT;SG;POS
キャラクター	znak	キャラクター	znak	N	N;INAN;NOM;MASC;SG;POS
キャラクター	postava	キャラクター	postava	N	N;NOM;FEM;SG;POS
キャラクター	charakter	キャラクター	charakter	N	N;INAN;NOM;MASC;SG;POS
キャラクター	znaků	キャラクター	znak	N	N;INAN;GEN;MASC;PL;POS
キャラクター	postavy	キャラクター	postava	N	N;NOM;FEM;PL;POS
キャラクター	znaky	キャラクター	znak	N	N;INAN;NOM;MASC;PL;POS
小説	román	小説	román	N	N;INAN;NOM;MASC;SG;POS
小説	romány	小説	román	N	N;INAN;NOM;MASC;PL;POS
小説	novely	小説	novela	N	N;NOM;FEM;PL;POS
機関	orgánů	機関	orgán	N	N;INAN;GEN;MASC;PL;POS
機関	orgány	機関	orgán	N	N;INAN;NOM;MASC;PL;POS
機関	instituci	機関	instituce	N	N;ACC;FEM;SG;POS
機関	instituce	機関	instituce	N	N;NOM;FEM;PL;POS
機関	instituce	機関	instituce	N	N;NOM;FEM;PL;POS
メンバー	členka	メンバー	členka	N	N;NOM;FEM;SG;POS
メンバー	člena	メンバー	člen	N	N;ANIM;ACC;MASC;SG;POS
メンバー	poslanec	メンバー	poslanec	N	N;ANIM;NOM;MASC;SG;POS
メンバー	člen	メンバー	člen	N	N;ANIM;NOM;MASC;SG;POS
メンバー	členové	メンバー	člen	N	N;ANIM;NOM;MASC;PL;POS
メンバー	členy	メンバー	člen	N	N;ANIM;ACC;MASC;PL;POS
メンバー	poslanci	メンバー	poslanec	N	N;ANIM;NOM;MASC;PL;POS
メンバー	členů	メンバー	člen	N	N;ANIM;GEN;MASC;PL;POS
発行	vydávání	発行	vydávání	N	N;NOM;NEUT;SG;POS
発行	emise	発行	emise	N	N;NOM;FEM;PL;POS
発行	vydání	発行	vydání	N	N;NOM;NEUT;SG;POS
発行	vydání	発行	vydání	N	N;NOM;NEUT;SG;POS
画像	obrázků	画像	obrázek	N	N;INAN;GEN;MASC;PL;POS
画像	obrázky	画像	obrázek	N	N;INAN;NOM;MASC;PL;POS
画像	obrazy	画像	obraz	N	N;INAN;NOM;MASC;PL;POS
画像	obrázek	画像	obrázek	N	N;INAN;NOM;MASC;SG;POS
画像	fotka	画像	fotka	N	N;NOM;FEM;SG;POS
画像	obrázek	画像	obrázek	N	N;INAN;NOM;MASC;SG;POS
画像	image	画像	image	N	N;FEM;POS
画像	obraz	画像	obraz	N	N;INAN;NOM;MASC;SG;POS
状態	stát	状態	stát	N	N;INAN;NOM;MASC;SG;POS
状態	stav	状態	stav	N	N;INAN;NOM;MASC;SG;POS
状態	podmínkou	状態	podmínka	N	N;INS;FEM;SG;POS
状態	podmínka	状態	podmínka	N	N;NOM;FEM;SG;POS
名称	jméno	名称	jméno	N	N;NOM;NEUT;SG;POS
名称	jmeno	名称	jmeno	N	N;NOM;MASC;SG;POS
名称	name	名称	můj	N	N;NOM;MASC;SG;POS
名称	název	名称	název	N	N;INAN;NOM;MASC;SG;POS
名称	názvy	名称	název	N	N;INAN;NOM;MASC;PL;POS
名称	jména	名称	jméno	N	N;NOM;NEUT;PL;POS
ダム	přehrada	ダム	přehrada	N	N;NOM;FEM;SG;POS
ダム	dam	ダム	dáma	N	N;NOM;FEM;SG;POS
ダム	hráz	ダム	hráz	N	N;NOM;FEM;SG;POS
ダム	přehradu	ダム	přehrada	N	N;ACC;FEM;SG;POS
ホーム	domov	ホーム	domov	N	N;INAN;NOM;MASC;SG;POS
投稿	zveřejnit	投稿	zveřejnit	V	V;PFV;POS;NFIN
名前	jméno	名前	jméno	N	N;NOM;NEUT;SG;POS
名前	jmeno	名前	jmeno	N	N;NOM;MASC;SG;POS
名前	name	名前	můj	N	N;NOM;MASC;SG;POS
名前	název	名前	název	N	N;INAN;NOM;MASC;SG;POS
名前	názvy	名前	název	N	N;INAN;NOM;MASC;PL;POS
名前	jména	名前	jméno	N	N;NOM;NEUT;PL;POS
施設	instituci	施設	instituce	N	N;ACC;FEM;SG;POS
施設	instituce	施設	instituce	N	N;NOM;FEM;PL;POS
独立	nezávislá	独立	závislý	ADJ	ADJ;NOM;FEM;SG;NEG
独立	nezávislé	独立	závislý	ADJ	ADJ;NOM;NEUT;SG;NEG
独立	nezávislý	独立	závislý	ADJ	ADJ;INAN;NOM;MASC;SG;NEG
独立	nezávislí	独立	závislý	ADJ	ADJ;ANIM;NOM;MASC;PL;NEG
物語	monogatari	物語	monogatar	N	N;INAN;NOM;MASC;SG;POS
物語	story	物語	story	N	N;FEM;SG;POS
物語	příběh	物語	příběh	N	N;INAN;NOM;MASC;SG;POS
物語	vyprávění	物語	vyprávění	N	N;NOM;NEUT;SG;POS
神社	svatyně	神社	svatyně	N	N;NOM;FEM;SG;POS
企画	plánování	企画	plánování	N	N;NOM;NEUT;SG;POS
企業	podnik	企業	podnik	N	N;INAN;NOM;MASC;SG;POS
企業	podnikání	企業	podnikání	N	N;NOM;NEUT;SG;POS
企業	enterprise	企業	enterpris	N	N;NOM;MASC;SG;POS
航空	letectví	航空	letectví	N	N;NOM;NEUT;SG;POS
航空	vzduchu	航空	vzduch	N	N;INAN;GEN;MASC;SG;POS
航空	ovzduší	航空	ovzduší	N	N;NOM;NEUT;SG;POS
航空	vzduch	航空	vzduch	N	N;INAN;NOM;MASC;SG;POS
航空	air	航空	air	N	N;INAN;NOM;MASC;SG;POS
スーパー	super	スーパー	super	N	N;MASC;SG;POS
帝国	říše	帝国	říše	N	N;NOM;FEM;SG;POS
帝国	impérium	帝国	impérium	N	N;NOM;NEUT;SG;POS
トン	tuny	トン	tuna	N	N;NOM;FEM;PL;POS
トン	tuna	トン	tuna	N	N;NOM;FEM;SG;POS
トン	tunu	トン	tuna	N	N;ACC;FEM;SG;POS
トン	tuny	トン	tuna	N	N;NOM;FEM;PL;POS
トン	tun	トン	tuna	N	N;GEN;FEM;PL;POS
トン	tunu	トン	tuna	N	N;ACC;FEM;SG;POS
トン	tuny	トン	tuna	N	N;NOM;FEM;PL;POS
トン	tun	トン	tuna	N	N;GEN;FEM;PL;POS
影響	ovlivnit	影響	ovlivnit	V	V;PFV;POS;NFIN
勝利	vyhrát	勝利	vyhrát	V	V;POS;NFIN
勝利	vyhraje	勝利	vyhrát	V	V;IND;SG;3;POS;PRS;FIN;ACT
勝利	vítězí	勝利	vítězit	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
勝利	vyhrává	勝利	vyhrávat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
デザイン	návrhy	デザイン	návrh	N	N;INAN;NOM;MASC;PL;POS
デザイン	vzory	デザイン	vzor	N	N;INAN;NOM;MASC;PL;POS
デザイン	návrh	デザイン	návrh	N	N;INAN;NOM;MASC;SG;POS
デザイン	design	デザイン	design	N	N;INAN;NOM;MASC;SG;POS
デザイン	projektování	デザイン	projektování	N	N;NOM;NEUT;SG;POS
デザイン	konstrukce	デザイン	konstrukce	N	N;NOM;FEM;SG;POS
デザイン	navrhování	デザイン	navrhování	N	N;NOM;NEUT;SG;POS
デザイン	projektování	デザイン	projektování	N	N;NOM;NEUT;SG;POS
本社	ústředí	本社	ústředí	N	N;NOM;NEUT;SG;POS
本社	velitelství	本社	velitelství	N	N;NOM;NEUT;SG;POS
本社	sídlo	本社	sídlo	N	N;NOM;NEUT;SG;POS
人間	člověk	人間	člověk	N	N;ANIM;NOM;MASC;SG;POS
交通	provoz	交通	provoz	N	N;INAN;NOM;MASC;SG;POS
交通	doprava	交通	doprava	N	N;NOM;FEM;SG;POS
交通	přeprava	交通	přeprava	N	N;NOM;FEM;SG;POS
交通	přepravy	交通	přeprava	N	N;NOM;FEM;SG;POS
交通	doprava	交通	doprava	N	N;NOM;FEM;SG;POS
交通	přeprava	交通	přeprava	N	N;NOM;FEM;SG;POS
交通	doprava	交通	doprava	N	N;NOM;FEM;SG;POS
組織	organizaci	組織	organizace	N	N;ACC;FEM;SG;POS
組織	organizace	組織	organizace	N	N;NOM;FEM;SG;POS
組織	organizaci	組織	organizace	N	N;ACC;FEM;SG;POS
組織	organizace	組織	organizace	N	N;NOM;FEM;SG;POS
構造	struktury	構造	struktura	N	N;NOM;FEM;PL;POS
構造	stavby	構造	stavba	N	N;NOM;FEM;PL;POS
構造	konstrukce	構造	konstrukce	N	N;NOM;FEM;SG;POS
構造	struktury	構造	struktura	N	N;NOM;FEM;PL;POS
構造	struktura	構造	struktura	N	N;NOM;FEM;SG;POS
構造	strukturu	構造	struktura	N	N;ACC;FEM;SG;POS
構造	konstrukce	構造	konstrukce	N	N;NOM;FEM;SG;POS
以前	před	以前	před	N	N;FEM;SG;POS
サービス	služby	サービス	služba	N	N;NOM;FEM;PL;POS
サービス	služba	サービス	služba	N	N;NOM;FEM;SG;POS
サービス	služby	サービス	služba	N	N;NOM;FEM;PL;POS
サービス	servis	サービス	servis	N	N;INAN;NOM;MASC;SG;POS
サービス	obsluha	サービス	obsluha	N	N;NOM;FEM;SG;POS
統合	konsolidovat	統合	konsolidovat	V	V;IPFV;POS;NFIN
統合	upevnit	統合	upevnit	V	V;PFV;POS;NFIN
統合	sloučit	統合	sloučit	V	V;PFV;POS;NFIN
テーマ	motivy	テーマ	motiv	N	N;INAN;NOM;MASC;PL;POS
テーマ	témata	テーマ	téma	N	N;NOM;NEUT;PL;POS
テーマ	námět	テーマ	námět	N	N;INAN;NOM;MASC;SG;POS
テーマ	téma	テーマ	téma	N	N;NOM;NEUT;SG;POS
テーマ	motiv	テーマ	motiv	N	N;INAN;NOM;MASC;SG;POS
面積	oblasti	面積	oblast	N	N;NOM;FEM;PL;POS
面積	oblast	面積	oblast	N	N;NOM;FEM;SG;POS
面積	plocha	面積	plocha	N	N;NOM;FEM;SG;POS
エンジン	motoru	エンジン	motor	N	N;INAN;GEN;MASC;SG;POS
エンジン	motor	エンジン	motor	N	N;INAN;NOM;MASC;SG;POS
エンジン	motory	エンジン	motor	N	N;INAN;NOM;MASC;PL;POS
ビル	bille	ビル	bille	N	N;DAT;FEM;SG;POS
日本語	japonec	日本語	japonec	N	N;ANIM;NOM;MASC;SG;POS
設定	nastavit	設定	nastavit	V	V;PFV;POS;NFIN
設定	nastavit	設定	nastavit	V	V;PFV;POS;NFIN
含む	obsahuje	含む	obsahovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
含む	zahrnuje	含む	zahrnovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
専門	odbornost	専門	odbornost	N	N;NOM;FEM;SG;POS
機能	funkci	機能	funkce	N	N;ACC;FEM;SG;POS
機能	funkcí	機能	funkce	N	N;INS;FEM;SG;POS
機能	funkce	機能	funkce	N	N;NOM;FEM;SG;POS
機能	vlastnosti	機能	vlastnost	N	N;NOM;FEM;PL;POS
機能	funkce	機能	funkce	N	N;NOM;FEM;SG;POS
機能	prvky	機能	prvek	N	N;INAN;NOM;MASC;PL;POS
機能	rysy	機能	rys	N	N;INAN;NOM;MASC;PL;POS
機能	rys	機能	rys	N	N;INAN;NOM;MASC;SG;POS
機能	vlastnost	機能	vlastnost	N	N;NOM;FEM;SG;POS
機能	funkčnost	機能	funkčnost	N	N;NOM;FEM;SG;POS
機能	funkčnosti	機能	funkčnost	N	N;NOM;FEM;SG;POS
身長	výška	身長	výška	N	N;NOM;FEM;SG;POS
身長	výšku	身長	výška	N	N;ACC;FEM;SG;POS
身長	výšky	身長	výška	N	N;NOM;FEM;PL;POS
所在	lokace	所在	lokace	N	N;NOM;FEM;PL;POS
所在	lokality	所在	lokalita	N	N;NOM;FEM;PL;POS
所在	lokace	所在	lokace	N	N;NOM;FEM;PL;POS
所在	místo	所在	místo	N	N;NOM;NEUT;SG;POS
所在	poloha	所在	poloha	N	N;NOM;FEM;SG;POS
所在	umístění	所在	umístění	N	N;NOM;NEUT;SG;POS
所在	lokalita	所在	lokalita	N	N;NOM;FEM;SG;POS
写真	fotografie	写真	fotografie	N	N;NOM;FEM;SG;POS
写真	foto	写真	foto	N	N;NOM;NEUT;SG;POS
写真	fotka	写真	fotka	N	N;NOM;FEM;SG;POS
写真	fotku	写真	fotka	N	N;ACC;FEM;SG;POS
写真	fotografie	写真	fotografie	N	N;NOM;FEM;SG;POS
写真	fotografování	写真	fotografování	N	N;NOM;NEUT;SG;POS
写真	fotografie	写真	fotografie	N	N;NOM;FEM;SG;POS
写真	fotografii	写真	fotografie	N	N;ACC;FEM;SG;POS
写真	obrázek	写真	obrázek	N	N;INAN;NOM;MASC;SG;POS
写真	fotka	写真	fotka	N	N;NOM;FEM;SG;POS
書店	knihkupectví	書店	knihkupectví	N	N;NOM;NEUT;SG;POS
高い	vysoký	高い	vysoký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
高い	vysoké	高い	vysoký	ADJ	ADJ;NOM;MASC;PL;POS
高い	vysoká	高い	vysoký	ADJ	ADJ;NOM;FEM;SG;POS
高い	vysoký	高い	vysoký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
高い	vysoká	高い	vysoký	ADJ	ADJ;NOM;FEM;SG;POS
高い	nákladné	高い	nákladný	ADJ	ADJ;NOM;NEUT;SG;POS
高い	drahé	高い	drahý	ADJ	ADJ;NOM;MASC;PL;POS
上	výše	上	výše	N	N;NOM;FEM;SG;POS
宇宙	vesmíru	宇宙	vesmír	N	N;INAN;GEN;MASC;SG;POS
宇宙	vesmír	宇宙	vesmír	N	N;INAN;NOM;MASC;SG;POS
管理	spravovat	管理	spravovat	V	V;IPFV;POS;NFIN
バー	bary	バー	bar	N	N;INAN;NOM;MASC;PL;POS
バー	mříže	バー	mříž	N	N;NOM;FEM;PL;POS
バー	barech	バー	bar	N	N;INAN;GEN;MASC;PL;POS
バー	barů	バー	bar	N	N;INAN;GEN;MASC;PL;POS
バー	tyče	バー	tyč	N	N;NOM;FEM;PL;POS
バー	baru	バー	bar	N	N;INAN;GEN;MASC;SG;POS
バー	bar	バー	bar	N	N;INAN;NOM;MASC;SG;POS
公園	parku	公園	park	N	N;INAN;GEN;MASC;SG;POS
公園	park	公園	park	N	N;INAN;NOM;MASC;SG;POS
公園	parků	公園	park	N	N;INAN;GEN;MASC;PL;POS
公園	parky	公園	park	N	N;INAN;NOM;MASC;PL;POS
スポーツ	sportu	スポーツ	sport	N	N;INAN;DAT;MASC;SG;POS
スポーツ	sport	スポーツ	sport	N	N;INAN;NOM;MASC;SG;POS
スポーツ	sport	スポーツ	sport	N	N;INAN;NOM;MASC;SG;POS
スポーツ	sporty	スポーツ	sport	N	N;INAN;NOM;MASC;PL;POS
脚本	scénář	脚本	scénář	N	N;INAN;NOM;MASC;SG;POS
脚本	skript	脚本	skript	N	N;INAN;NOM;MASC;SG;POS
脚本	scénář	脚本	scénář	N	N;INAN;NOM;MASC;SG;POS
目的	cíle	目的	cíl	N	N;INAN;NOM;MASC;PL;POS
目的	účelu	目的	účel	N	N;INAN;DAT;MASC;SG;POS
目的	účel	目的	účel	N	N;INAN;NOM;MASC;SG;POS
目的	cíl	目的	cíl	N	N;INAN;NOM;MASC;SG;POS
目的	účel	目的	účel	N	N;INAN;NOM;MASC;SG;POS
カード	karet	カード	karta	N	N;GEN;FEM;PL;POS
カード	karty	カード	karta	N	N;NOM;FEM;PL;POS
カード	vizitky	カード	vizitka	N	N;NOM;FEM;PL;POS
カード	karta	カード	karta	N	N;NOM;FEM;SG;POS
カード	vizitka	カード	vizitka	N	N;NOM;FEM;SG;POS
カード	kartu	カード	karta	N	N;ACC;FEM;SG;POS
基本	základy	基本	základ	N	N;INAN;NOM;MASC;PL;POS
基本	základy	基本	základ	N	N;INAN;NOM;MASC;PL;POS
女優	herečky	女優	herečka	N	N;NOM;FEM;PL;POS
女優	herečka	女優	herečka	N	N;NOM;FEM;SG;POS
女優	herečky	女優	herečka	N	N;NOM;FEM;PL;POS
不明	neznámá	不明	známý	ADJ	ADJ;NOM;FEM;SG;NEG
不明	neznámý	不明	známý	ADJ	ADJ;ANIM;NOM;MASC;SG;NEG
不明	neznámé	不明	známý	ADJ	ADJ;NOM;NEUT;SG;NEG
タイトル	názvy	タイトル	název	N	N;INAN;NOM;MASC;PL;POS
タイトル	tituly	タイトル	titul	N	N;INAN;NOM;MASC;PL;POS
タイトル	nadpis	タイトル	nadpis	N	N;INAN;NOM;MASC;SG;POS
タイトル	titul	タイトル	titul	N	N;INAN;NOM;MASC;SG;POS
タイトル	název	タイトル	název	N	N;INAN;NOM;MASC;SG;POS
政治	politika	政治	politika	N	N;NOM;FEM;SG;POS
政治	politiky	政治	politika	N	N;NOM;FEM;PL;POS
電気	elektřina	電気	elektřina	N	N;NOM;FEM;SG;POS
電気	elektřiny	電気	elektřina	N	N;NOM;FEM;SG;POS
警察	policie	警察	policie	N	N;NOM;FEM;SG;POS
作成	vytvořit	作成	vytvořit	V	V;PFV;POS;NFIN
作成	stvořil	作成	stvořit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
作成	vytvořil	作成	vytvořit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
ガン	zbraň	ガン	zbraň	N	N;NOM;FEM;SG;POS
ガン	pistole	ガン	pistole	N	N;NOM;FEM;SG;POS
スター	hvězda	スター	hvězda	N	N;NOM;FEM;SG;POS
自由	volná	自由	volný	ADJ	ADJ;NOM;FEM;SG;POS
自由	volné	自由	volný	ADJ	ADJ;NOM;NEUT;SG;POS
自由	volný	自由	volný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
自由	free	自由	free	ADJ	ADJ;POS
過去	minulosti	過去	minulost	N	N;NOM;FEM;SG;POS
過去	minulost	過去	minulost	N	N;NOM;FEM;SG;POS
陸軍	armáda	陸軍	armáda	N	N;NOM;FEM;SG;POS
陸軍	armádu	陸軍	armáda	N	N;ACC;FEM;SG;POS
陸軍	vojsko	陸軍	vojsko	N	N;NOM;NEUT;SG;POS
表示	zobrazit	表示	zobrazit	V	V;PFV;POS;NFIN
社長	prezident	社長	prezident	N	N;ANIM;NOM;MASC;SG;POS
社長	předseda	社長	předseda	N	N;ANIM;NOM;MASC;SG;POS
社長	president	社長	prezident	N	N;ANIM;NOM;MASC;SG;POS
社長	prezidenta	社長	prezident	N	N;ANIM;ACC;MASC;SG;POS
社長	prezidentka	社長	prezidentka	N	N;NOM;FEM;SG;POS
社長	předsedové	社長	předseda	N	N;ANIM;NOM;MASC;PL;POS
社長	prezidenti	社長	prezident	N	N;ANIM;NOM;MASC;PL;POS
社長	prezidentů	社長	prezident	N	N;ANIM;GEN;MASC;PL;POS
団体	organizace	団体	organizace	N	N;NOM;FEM;SG;POS
団体	organizaci	団体	organizace	N	N;ACC;FEM;SG;POS
団体	organizace	団体	organizace	N	N;NOM;FEM;SG;POS
通り	ulice	通り	ulice	N	N;NOM;FEM;SG;POS
通信	korespondenci	通信	korespondence	N	N;ACC;FEM;SG;POS
通信	korespondence	通信	korespondence	N	N;NOM;FEM;SG;POS
通信	sdělení	通信	sdělení	N	N;NOM;NEUT;SG;POS
通信	komunikace	通信	komunikace	N	N;NOM;FEM;SG;POS
通信	sdělování	通信	sdělování	N	N;NOM;NEUT;SG;POS
通信	sdělení	通信	sdělení	N	N;NOM;NEUT;SG;POS
通信	komunikace	通信	komunikace	N	N;NOM;FEM;SG;POS
俳優	herci	俳優	herec	N	N;ANIM;NOM;MASC;PL;POS
俳優	herce	俳優	herec	N	N;ANIM;ACC;MASC;PL;POS
俳優	aktéři	俳優	aktér	N	N;ANIM;NOM;MASC;PL;POS
俳優	herců	俳優	herec	N	N;ANIM;GEN;MASC;PL;POS
俳優	herečka	俳優	herečka	N	N;NOM;FEM;SG;POS
俳優	herečky	俳優	herečka	N	N;NOM;FEM;PL;POS
俳優	herec	俳優	herec	N	N;ANIM;NOM;MASC;SG;POS
俳優	herce	俳優	herec	N	N;ANIM;ACC;MASC;PL;POS
スペシャル	speciál	スペシャル	speciál	N	N;INAN;NOM;MASC;SG;POS
スペシャル	special	スペシャル	special	N	N;INAN;NOM;MASC;SG;POS
少年	kluk	少年	kluk	N	N;ANIM;NOM;MASC;SG;POS
少年	chlapec	少年	chlapec	N	N;ANIM;NOM;MASC;SG;POS
病院	nemocnice	病院	nemocnice	N	N;NOM;FEM;SG;POS
病院	nemocnici	病院	nemocnice	N	N;DAT;FEM;SG;POS
病院	nemocnice	病院	nemocnice	N	N;NOM;FEM;SG;POS
病院	nemocnic	病院	nemocnice	N	N;GEN;FEM;PL;POS
個人	jednotlivec	個人	jednotlivec	N	N;ANIM;NOM;MASC;SG;POS
個人	jedinec	個人	jedinec	N	N;ANIM;NOM;MASC;SG;POS
個人	jednotlivci	個人	jednotlivec	N	N;ANIM;NOM;MASC;PL;POS
個人	jedinci	個人	jedinec	N	N;ANIM;NOM;MASC;PL;POS
個人	jednotlivců	個人	jednotlivec	N	N;ANIM;GEN;MASC;PL;POS
個人	jednotlivce	個人	jednotlivec	N	N;ANIM;ACC;MASC;PL;POS
区間	interval	区間	interval	N	N;INAN;NOM;MASC;SG;POS
銀行	bankovnictví	銀行	bankovnictví	N	N;NOM;NEUT;SG;POS
銀行	banku	銀行	banka	N	N;ACC;FEM;SG;POS
銀行	banka	銀行	banka	N	N;NOM;FEM;SG;POS
銀行	banky	銀行	banka	N	N;NOM;FEM;PL;POS
銀行	bank	銀行	banka	N	N;GEN;FEM;PL;POS
研究所	institutu	研究所	institut	N	N;INAN;GEN;MASC;SG;POS
研究所	ústav	研究所	ústav	N	N;INAN;NOM;MASC;SG;POS
研究所	institut	研究所	institut	N	N;INAN;NOM;MASC;SG;POS
主に	hlavně	主に	hlavně	ADV	ADV;POS
主に	převážně	主に	převážně	ADV	ADV;POS
主に	primárně	主に	primárně	ADV	ADV;POS
彼女	ona	彼女	on	PRO	PRO;NOM;FEM;SG;3
ニュース	zprávy	ニュース	zpráva	N	N;NOM;FEM;PL;POS
ニュース	novinky	ニュース	novinka	N	N;NOM;FEM;PL;POS
ソフト	měkký	ソフト	měkký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
ソフト	měkká	ソフト	měkký	ADJ	ADJ;NOM;FEM;SG;POS
ソフト	jemné	ソフト	jemný	ADJ	ADJ;NOM;NEUT;SG;POS
ソフト	měkké	ソフト	měkký	ADJ	ADJ;NOM;MASC;PL;POS
文学	literaturu	文学	literatura	N	N;ACC;FEM;SG;POS
文学	literatura	文学	literatura	N	N;NOM;FEM;SG;POS
能力	schopnosti	能力	schopnost	N	N;NOM;FEM;PL;POS
能力	schopnost	能力	schopnost	N	N;NOM;FEM;SG;POS
学者	učenec	学者	učenec	N	N;ANIM;NOM;MASC;SG;POS
学者	učenci	学者	učenec	N	N;ANIM;NOM;MASC;PL;POS
空港	letiště	空港	letiště	N	N;NOM;NEUT;SG;POS
空港	letiště	空港	letiště	N	N;NOM;NEUT;SG;POS
高速	rychlé	高速	rychlý	ADJ	ADJ;NOM;NEUT;SG;POS
高速	rychlá	高速	rychlý	ADJ	ADJ;NOM;FEM;SG;POS
高速	rychlý	高速	rychlý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
言語	jazyky	言語	jazyk	N	N;INAN;NOM;MASC;PL;POS
言語	jazyků	言語	jazyk	N	N;INAN;GEN;MASC;PL;POS
言語	jazyk	言語	jazyk	N	N;INAN;NOM;MASC;SG;POS
リリース	uvolnění	リリース	uvolnění	N	N;NOM;NEUT;SG;POS
リリース	propuštění	リリース	propuštění	N	N;NOM;NEUT;SG;POS
ベスト	vestu	ベスト	vesta	N	N;ACC;FEM;SG;POS
ベスト	vesta	ベスト	vesta	N	N;NOM;FEM;SG;POS
ベスト	nej	ベスト	nej	N	N;NOM;MASC;SG;POS
会議	konference	会議	konference	N	N;NOM;FEM;SG;POS
会議	konferenci	会議	konference	N	N;ACC;FEM;SG;POS
会議	setkání	会議	setkání	N	N;NOM;NEUT;SG;POS
会議	schůze	会議	schůze	N	N;NOM;FEM;SG;POS
会議	zasedání	会議	zasedání	N	N;NOM;NEUT;SG;POS
会議	schůzky	会議	schůzka	N	N;NOM;FEM;PL;POS
会議	setkání	会議	setkání	N	N;NOM;NEUT;SG;POS
会議	schůzka	会議	schůzka	N	N;NOM;FEM;SG;POS
会議	schůze	会議	schůze	N	N;NOM;FEM;SG;POS
会議	zasedání	会議	zasedání	N	N;NOM;NEUT;SG;POS
会議	porada	会議	porada	N	N;NOM;FEM;SG;POS
バンド	band	バンド	banda	N	N;INAN;NOM;MASC;SG;POS
バンド	kapela	バンド	kapela	N	N;NOM;FEM;SG;POS
バンド	pásmo	バンド	pásmo	N	N;NOM;NEUT;SG;POS
バンド	kapel	バンド	kapela	N	N;GEN;FEM;PL;POS
バンド	pásma	バンド	pásmo	N	N;NOM;NEUT;PL;POS
バンド	kapely	バンド	kapela	N	N;NOM;FEM;PL;POS
追加	přidejte	追加	přidej	V	V;PFV;IMP;PL;2;POS;FIN
追加	přidej	追加	přidej	V	V;IMP;SG;2;POS;FIN
追加	přidat	追加	přidat	V	V;PFV;POS;NFIN
追加	přidá	追加	přidat	V	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
追加	dodává	追加	dodávat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
追加	přidává	追加	přidávat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
追加	připojit	追加	připojit	V	V;PFV;POS;NFIN
移動	přesunout	移動	přesunout	V	V;POS;NFIN
オリンピック	olympiádě	オリンピック	olympiáda	N	N;DAT;FEM;SG;POS
国民	národ	国民	národ	N	N;INAN;NOM;MASC;SG;POS
ファン	fanoušci	ファン	fanoušek	N	N;ANIM;NOM;MASC;PL;POS
ファン	fanoušky	ファン	fanoušek	N	N;ANIM;ACC;MASC;PL;POS
ファン	ventilátory	ファン	ventilátor	N	N;INAN;NOM;MASC;PL;POS
ファン	fanynka	ファン	fanynka	N	N;NOM;FEM;SG;POS
ファン	větrák	ファン	větrák	N	N;INAN;NOM;MASC;SG;POS
ファン	fanoušek	ファン	fanoušek	N	N;ANIM;NOM;MASC;SG;POS
ファン	fanda	ファン	fanda	N	N;ANIM;NOM;MASC;SG;POS
すべて	vse	すべて	vse	N	N;NOM;FEM;SG;POS
環境	prostředí	環境	prostředí	N	N;NOM;NEUT;SG;POS
大きな	velký	大きな	velký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
大きな	velké	大きな	velký	ADJ	ADJ;NOM;MASC;PL;POS
大きな	velká	大きな	velký	ADJ	ADJ;NOM;FEM;SG;POS
大きな	big	大きな	big	ADJ	ADJ;POS
競技	soutěž	競技	soutěž	N	N;NOM;FEM;SG;POS
競技	soutěže	競技	soutěž	N	N;NOM;FEM;PL;POS
