egy	ένας	egy	ένας	DET;INDF	DET;NOM;INDF;MASC;SG
név	ονομασία	név	ονομασία	N;NOM;SG	N;NOM;FEM;SG
név	όνομα	név	όνομα	N;NOM;SG	N;NOM;NEUT;SG
név	ονομα	név	ονομα	N;NOM;SG	N;NOM;NEUT;SG
dolgozott	δούλεψε	dolgozik	δουλεύω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
dolgozott	δούλευε	dolgozik	δούλεύω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
kupa	κύπελλο	kupa	κύπελλος	N;NOM;SG	N;NOM;NEUT;SG
kupa	κούπα	kupa	κούπα	N;NOM;SG	N;NOM;FEM;SG
kupa	φλιτζάνι	kupa	φλιτζάνι	N;NOM;SG	N;NOM;NEUT;SG
játszott	έπαιζε	játszik	παίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
játszott	έπαιξε	játszik	παίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
terület	έδαφος	terület	έδαφος	N;NOM;SG	N;NOM;NEUT;SG
terület	επικράτεια	terület	επικράτεια	N;NOM;SG	N;NOM;FEM;SG
terület	εμβαδόν	terület	εμβαδόν	N;NOM;SG	N;NOM;NEUT;SG
terület	περιοχή	terület	περιοχή	N;NOM;SG	N;NOM;FEM;SG
terület	περιοχη	terület	περιοχος	N;NOM;SG	N;NOM;FEM;SG
végzett	αποφοίτησε	végez	αποφοιτώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
herceg	δούκας	herceg	δούκα	N;NOM;SG	N;NOM;MASC;SG
herceg	πρίγκηπας	herceg	πρίγκηπας	N;NOM;SG	N;NOM;MASC;SG
herceg	πρίγκιπας	herceg	πρίγκιπας	N;NOM;SG	N;NOM;MASC;SG
magas	υψηλή	magas	ψηλός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
magas	υψηλός	magas	υψηλός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
magas	υψηλό	magas	ψηλός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
magas	ψηλή	magas	ψηλός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
magas	ψηλό	magas	ψηλός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
magas	ψηλός	magas	ψηλός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
színház	θέατρο	színház	θέατρο	N;NOM;SG	N;NOM;NEUT;SG
színház	θεατρο	színház	θεατρο	N;NOM;SG	N;NOM;FEM;SG
színház	θέατρο	színház	θέατρο	N;NOM;SG	N;NOM;NEUT;SG
színház	θεατρο	színház	θεατρο	N;NOM;SG	N;NOM;FEM;SG
elsősorban	κυρίως	elsősorban	κυρίως	ADV	ADV
elsősorban	κυριως	elsősorban	κυριως	ADV	ADV
elsősorban	πρωτίστως	elsősorban	πρωτίστως	ADV	ADV
köztársaság	δημοκρατια	köztársaság	δημοκρατια	N;NOM;SG	N;NOM;FEM;SG
köztársaság	δημοκρατία	köztársaság	δημοκρατία	N;NOM;SG	N;NOM;FEM;SG
vendég	πελάτης	vendég	πελάτης	N;NOM;SG	N;NOM;MASC;SG
vendég	επισκέπτης	vendég	επισκέπτης	N;NOM;SG	N;NOM;MASC;SG
oldal	σελίδα	oldal	σελίδα	N;NOM;SG	N;NOM;FEM;SG
idő	χρόνος	idő	χρόνος	N;NOM;SG	N;NOM;MASC;SG
rendszer	συστημα	rendszer	συστημα	N;NOM;SG	N;NOM;NEUT;SG
rendszer	σύστημα	rendszer	σύστημα	N;NOM;SG	N;NOM;NEUT;SG
mikor	πότε	mikor	πότε	ADV	ADV
írta	γράψει	ír	γράψει	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
írta	έγραψε	ír	γράφω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
album	δίσκος	album	δίσκος	N;NOM;SG	N;NOM;MASC;SG
album	άλμπουμ	album	άλμπουμ	N;NOM;SG	N;MASC;SG
tanár	δάσκαλος	tanár	δάσκαλος	N;NOM;SG	N;NOM;MASC;SG
tanár	δασκάλα	tanár	δασκάλα	N;NOM;SG	N;NOM;FEM;SG
tanár	καθηγήτρια	tanár	καθηγήτρια	N;NOM;SG	N;NOM;FEM;SG
tanár	καθηγητής	tanár	καθηγητής	N;NOM;SG	N;NOM;MASC;SG
szerkesztő	συντάκτης	szerkesztő	συντάκτης	N;NOM;SG	N;NOM;MASC;SG
szerkesztő	επεξεργαστής	szerkesztő	επεξεργαστής	N;NOM;SG	N;NOM;MASC;SG
szerkesztő	εκδότης	szerkesztő	εκδότης	N;NOM;SG	N;NOM;MASC;SG
élt	έζησε	él	φήνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
élt	ζούσε	él	ζωύνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
méter	μετρητή	méter	μετρητός	N;NOM;SG	N;NOM;MASC;SG
méter	μετρητής	méter	μετρητής	N;NOM;SG	N;NOM;MASC;SG
színész	ηθοποιός	színész	ηθοποιός	N;NOM;SG	N;NOM;MASC;SG
ház	σπιτι	ház	σπιτι	N;NOM;SG	N;NOM;NEUT;SG
ház	σπίτι	ház	σπίτι	N;NOM;SG	N;NOM;NEUT;SG
felesége	γυναίκα	fel+eség	γυναίκα	N;NOM;SG	N;NOM;FEM;SG
felesége	σύζυγος	fel+eség	σύζυγος	N;NOM;SG	N;NOM;MASC;SG
iskola	σχολείο	iskola	σχολείο	N;NOM;SG	N;NOM;NEUT;SG
iskola	σχολη	iskola	σχολος	N;NOM;SG	N;NOM;FEM;SG
iskola	σχολειο	iskola	σχολειο	N;NOM;SG	N;NOM;NEUT;SG
iskola	σχολή	iskola	σχολή	N;NOM;SG	N;NOM;FEM;SG
történelmi	ιστορική	történelmi	ιστορικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
történelmi	ιστορικός	történelmi	ιστορικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
történelmi	ιστορική	történelmi	ιστορικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
történelmi	ιστορικός	történelmi	ιστορικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
költő	ποιητής	költő	ποιητής	N;NOM;SG	N;NOM;MASC;SG
ideje	χρόνος	idő	χρόνος	N;NOM;SG	N;NOM;MASC;SG
bajnok	πρωταθλητής	bajn	πρωταθλητής	N;NOM;SG	N;NOM;MASC;SG
bajnok	πρωταθλήτρια	bajn	πρωταθλήτρια	N;NOM;SG	N;NOM;FEM;SG
bajnok	πρωταθλητής	bajn	πρωταθλητής	N;NOM;SG	N;NOM;MASC;SG
állam	κράτος	állam	κράτος	N;NOM;SG	N;NOM;NEUT;SG
emberek	ανδρες	ember	άντρας	N;NOM;PL	N;NOM;MASC;PL
emberek	άντρες	ember	άντρας	N;NOM;PL	N;NOM;MASC;PL
emberek	άνδρες	ember	άντρας	N;NOM;PL	N;NOM;MASC;PL
emberek	ανθρωποι	ember	ανθρώπος	N;NOM;PL	N;NOM;MASC;PL
emberek	άνθρωποι	ember	άνθρωπος	N;NOM;PL	N;NOM;MASC;PL
emberek	ατομα	ember	ατομα	N;NOM;PL	N;NOM;NEUT;PL
emberek	ανθρωποι	ember	ανθρώπος	N;NOM;PL	N;NOM;MASC;PL
emberek	άνθρωποι	ember	άνθρωπος	N;NOM;PL	N;NOM;MASC;PL
emberek	άτομα	ember	άτομο	N;NOM;PL	N;NOM;NEUT;PL
talán	ίσως	talán	ίσως	ADV	ADV
talán	ισως	talán	ισως	ADV	ADV
talán	ίσως	talán	ίσως	ADV	ADV
tett	έκανε	tesz	κάνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
dal	τραγουδι	dal	τραγουδι	N;NOM;SG	N;NOM;NEUT;SG
dal	τραγούδι	dal	τραγούδι	N;NOM;SG	N;NOM;NEUT;SG
szlovák	σλοβακική	szlovák	σλοβακικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szlovák	σλοβακική	szlovák	σλοβακικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
részben	μερικώς	részben	μερικώς	ADV	ADV
részben	μερικώς	részben	μερικώς	ADV	ADV
tamás	θωμάς	tamás	θωμά	N;NOM;SG	N;NOM;MASC;SG
államok	πολιτείες	állam	πολιτεία	N;NOM;PL	N;NOM;FEM;PL
államok	κράτη	állam	κράτος	N;NOM;PL	N;NOM;NEUT;PL
miért	γιατι	miért	γιατι	ADV	ADV
birodalom	αυτοκρατορία	birodalom	αυτοκρατορία	N;NOM;SG	N;NOM;FEM;SG
birodalom	εμπάιρ	birodalom	εμπάιρ	N;NOM;SG	N
tér	τετράγωνο	tér	τετράγωνος	N;NOM;SG	N;NOM;NEUT;SG
tér	πλατεία	tér	πλατεία	N;NOM;SG	N;NOM;FEM;SG
tér	χώρος	tér	χώρος	N;NOM;SG	N;NOM;MASC;SG
tér	διαστημα	tér	διαστημα	N;NOM;SG	N;NOM;NEUT;SG
tér	διάστημα	tér	διάστημα	N;NOM;SG	N;NOM;NEUT;SG
történt	συνέβη	történik	συμβαίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kulturális	πολιτιστικός	kulturális	πολιτιστικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
kulturális	πολιτιστικό	kulturális	πολιτιστικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
kulturális	πολιτιστική	kulturális	πολιτιστικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
park	πάρκο	park	πάρκο	N;NOM;SG	N;NOM;NEUT;SG
kör	κύκλος	kör	κύκλος	N;NOM;SG	N;NOM;MASC;SG
kör	στρογγυλό	kör	στρογγυλός	N;NOM;SG	N;NOM;NEUT;SG
kör	γύρος	kör	γύρος	N;NOM;SG	N;NOM;MASC;SG
sablon	πρότυπο	sablon	πρότυπο	N;NOM;SG	N;NOM;NEUT;SG
járás	περιφέρεια	járás	περιφέρεια	N;NOM;SG	N;NOM;FEM;SG
minta	δείγμα	minta	δείγμα	N;NOM;SG	N;NOM;NEUT;SG
minta	μοτίβο	minta	μοτίβο	N;NOM;SG	N;NOM;NEUT;SG
minta	μοντελο	minta	μοντελο	N;NOM;SG	N;NOM;NEUT;SG
minta	υπόδειγμα	minta	υπόδειγμα	N;NOM;SG	N;NOM;NEUT;SG
minta	μοντέλο	minta	μοντέλο	N;NOM;SG	N;NOM;NEUT;SG
minta	πρότυπο	minta	πρότυπο	N;NOM;SG	N;NOM;NEUT;SG
játékok	παιχνίδια	játék	παιχνίδιο	N;NOM;PL	N;NOM;NEUT;PL
játékok	αγωνες	játék	αγωνας	N;NOM;PL	N;NOM;MASC;PL
játékok	αγώνες	játék	αγώνας	N;NOM;PL	N;NOM;MASC;PL
játékok	παιχνίδια	játék	παιχνίδιο	N;NOM;PL	N;NOM;NEUT;PL
központi	κεντρικό	központi	κεντρικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
központi	κεντρική	központi	κεντρικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
központi	κεντρικός	központi	κεντρικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
horvát	κροατικό	horvát	κροατικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
horvát	κροατική	horvát	κροατική	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kezdte	άρχισε	kezd	αρχίζω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
kezdte	ξεκίνησε	kezd	ξεκινώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
források	πηγές	forrás	πηγή	N;NOM;PL	N;NOM;FEM;PL
források	πηγες	forrás	πηγα	N;NOM;PL	N;NOM;FEM;PL
források	υποχρεώσεις	forrás	υποχρέωση	N;NOM;PL	N;NOM;FEM;PL
források	πόροι	forrás	πόρος	N;NOM;PL	N;NOM;MASC;PL
csapatok	στρατεύματα	csapat	στράτευμα	N;NOM;PL	N;NOM;NEUT;PL
csapatok	στρατιώτες	csapat	στρατιώτης	N;NOM;PL	N;NOM;MASC;PL
csapatok	ομαδες	csapat	ομαδα	N;NOM;PL	N;NOM;FEM;PL
csapatok	ομάδες	csapat	ομάδα	N;NOM;PL	N;NOM;FEM;PL
föld	γη	föld	γη	N;NOM;SG	N;NOM;FEM;SG
föld	γη	föld	γη	N;NOM;SG	N;NOM;FEM;SG
föld	στεριά	föld	στεριά	N;NOM;SG	N;NOM;FEM;SG
poszt	δημοσίευση	poszt	δημοσίευση	N;NOM;SG	N;NOM;FEM;SG
poszt	ποστ	poszt	ποστ	N;NOM;SG	N;NOM;NEUT;SG
tagjai	έλη	tag	έλος	N;NOM;PL	N;NOM;NEUT;PL
tagjai	μέλη	tag	μέλος	N;NOM;PL	N;NOM;NEUT;PL
tagjai	μελη	tag	μέλος	N;NOM;PL	N;NOM;NEUT;PL
kormány	κυβέρνηση	kormány	κυβέρνηση	N;NOM;SG	N;NOM;FEM;SG
hadsereg	στρατός	hadsereg	στρατός	N;NOM;SG	N;NOM;MASC;SG
hadsereg	στρατός	hadsereg	στρατός	N;NOM;SG	N;NOM;MASC;SG
királyság	βασίλειο	királyság	βασίλειο	N;NOM;SG	N;NOM;NEUT;SG
szerepet	ρόλο	szerep	ρόλος	N;ACC;SG	N;ACC;MASC;SG
magyarok	ούγγροι	magyar	ούγγρος	N;NOM;PL	N;NOM;MASC;PL
magyarok	ούγγροι	magyar	ούγγρος	N;NOM;PL	N;NOM;MASC;PL
városi	αστική	városi	αστικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
városi	αστικός	városi	αστικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
városi	αστικό	városi	αστικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
győzelem	νικη	győzelem	νικη	N;NOM;SG	N;NOM;FEM;SG
cím	διεύθυνση	cím	διεύθυνση	N;NOM;SG	N;NOM;FEM;SG
szükséges	απαραίτητος	szükséges	απαραίτητος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
szükséges	απαραίτητος	szükséges	απαραίτητος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
szükséges	απαραίτητο	szükséges	απαραίτητος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szükséges	αναγκαίος	szükséges	αναγκαίος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
szükséges	αναγκαίο	szükséges	αναγκαίος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szükséges	αναγκαία	szükséges	αναγκαίος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szükséges	απαραίτητη	szükséges	απαραίτητος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
adta	έδωσε	ad	δίνω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
játékos	παίκτης	játékos	παίκτης	N;NOM;SG	N;NOM;MASC;SG
játékos	παίχτης	játékos	παίχτης	N;NOM;SG	N;NOM;MASC;SG
nyert	κέρδισε	nyert	κερδίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
nyert	νικά	nyert	νικά	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
egyébként	διαφορετικά	egyébként	διαφορετικά	ADV	ADV
egyébként	άλλως	egyébként	άλλως	ADV	ADV
egyébként	αλλιώς	egyébként	αλλιώς	ADV	ADV
egyébként	αλλιως	egyébként	αλλιως	ADV	ADV
törvény	δίκαιο	törvény	δίκαιο	N;NOM;SG	N;NOM;NEUT;SG
törvény	νόμος	törvény	νόμος	N;NOM;SG	N;NOM;MASC;SG
tette	έκανε	tesz	κάνω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
hatalmas	τεράστια	hatalmas	τεράστιος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
hatalmas	τεράστιος	hatalmas	τεράστιος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
hatalmas	τεράστιο	hatalmas	τεράστιος	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
hatalmas	μαζική	hatalmas	μαζικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
akadémia	ακαδημία	akadémia	ακαδημία	N;NOM;SG	N;NOM;FEM;SG
vezetett	οδηγούσε	vezetett	οδηγώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
állomások	σταθμοί	állomás	σταθμός	N;NOM;PL	N;NOM;MASC;PL
irodalom	φιλολογία	irodalom	φιλολογία	N;NOM;SG	N;NOM;FEM;SG
irodalom	λογοτεχνία	irodalom	λογοτεχνία	N;NOM;SG	N;NOM;FEM;SG
társaság	λόχος	társaság	λόχος	N;NOM;SG	N;NOM;MASC;SG
társaság	εταιρεία	társaság	εταιρεία	N;NOM;SG	N;NOM;FEM;SG
társaság	εταιρία	társaság	εταιρία	N;NOM;SG	N;NOM;FEM;SG
szöveg	κείμενο	szöveg	κείμενο	N;NOM;SG	N;NOM;NEUT;SG
területe	έδαφος	terület	έδαφος	N;NOM;SG	N;NOM;NEUT;SG
területe	επικράτεια	terület	επικράτεια	N;NOM;SG	N;NOM;FEM;SG
rész	μέρος	rész	μέρος	N;NOM;SG	N;NOM;NEUT;SG
rész	μεροσ	rész	μεροσ	N;NOM;SG	N;NOM;NEUT;SG
rész	επεισόδιο	rész	επεισόδιο	N;NOM;SG	N;NOM;NEUT;SG
ment	πήγε	megy	πηγαίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
lexikon	λεξικό	lesik	λεξικός	N;NOM;SG	N;NOM;NEUT;SG
mutatja	δείχνει	mutat	δείχνω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sugárzás	ραδιενέργεια	sugárzás	ραδιενέργεια	N;NOM;SG	N;NOM;FEM;SG
sugárzás	ακτινοβολία	sugárzás	ακτινοβολία	N;NOM;SG	N;NOM;FEM;SG
filmek	ταινίες	film	ταινία	N;NOM;PL	N;NOM;FEM;PL
filmek	ταινίες	film	ταινία	N;NOM;PL	N;NOM;FEM;PL
mérkőzés	αντιστοιχία	mérkőzés	αντιστοιχία	N;NOM;SG	N;NOM;FEM;SG
mérkőzés	ταίριασμα	mérkőzés	ταίριασμα	N;NOM;SG	N;NOM;NEUT;SG
mérkőzés	αγώνας	mérkőzés	αγώνας	N;NOM;SG	N;NOM;MASC;SG
képek	εικόνες	kép	εικόνα	N;NOM;PL	N;NOM;FEM;PL
képek	φωτογραφιες	kép	φωτογραφιά	N;NOM;PL	N;NOM;FEM;PL
képek	φωτογραφίες	kép	φωτογραφία	N;NOM;PL	N;NOM;FEM;PL
képek	εικόνες	kép	εικόνα	N;NOM;PL	N;NOM;FEM;PL
képek	φωτογραφιες	kép	φωτογραφιά	N;NOM;PL	N;NOM;FEM;PL
képek	φωτογραφίες	kép	φωτογραφία	N;NOM;PL	N;NOM;FEM;PL
kor	ηλικία	kor	ηλικία	N;NOM;SG	N;NOM;FEM;SG
kor	ηλικια	kor	ηλικια	N;NOM;SG	N;NOM;FEM;SG
egyszer	κάποτε	egyszer	κάποτε	ADV	ADV
épület	κτίριο	épület	κτίριο	N;NOM;SG	N;NOM;NEUT;SG
épület	κτήριο	épület	κτήριο	N;NOM;SG	N;NOM;NEUT;SG
hogyan	πώς	hogyan	πώς	ADV	ADV
tartomány	επαρχία	tartomány	επαρχία	N;NOM;SG	N;NOM;FEM;SG
vár	περιμένοντας	vár	περιμένω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
vár	περιμένει	vár	περιμένω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sziget	νησί	sziget	νησί	N;NOM;SG	N;NOM;NEUT;SG
sziget	νησι	sziget	νησι	N;NOM;SG	N;NOM;NEUT;SG
adatok	δεδομένα	adat	δεδομένο	N;NOM;PL	N;NOM;NEUT;PL
adatok	στοιχεια	adat	στοιχείο	N;NOM;PL	N;NOM;NEUT;PL
adatok	στοιχεία	adat	στοιχείο	N;NOM;PL	N;NOM;NEUT;PL
honlap	ιστοσελίδα	honlap	ιστοσελίδα	N;NOM;SG	N;NOM;FEM;SG
honlap	ιστότοπος	honlap	ιστότοπος	N;NOM;SG	N;NOM;MASC;SG
jellemző	χαρακτηριστική	jellemző	χαρακτηριστικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
jellemző	τυπικός	jellemző	τυπικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
jellemző	τυπικό	jellemző	τυπικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
jellemző	τυπική	jellemző	τυπικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
természetes	φυσική	természetes	φυσικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
természetes	φυσικό	természetes	φυσικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
természetes	φυσικός	természetes	φυσικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
kiemelt	τόνισε	kiemelt	τονίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
működött	δούλεψε	működik	δουλεύω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
működött	δούλευε	működik	δούλεύω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
meghalt	πέθανε	meg+hal	πεθαίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
meghalt	πεθανε	meg+hal	πεθαίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
egyben	επισης	egyben	επισης	ADV	ADV
egyben	επίσης	egyben	επίσης	ADV	ADV
tanult	σπούδασε	tanult	σπούδασσω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tanult	μελετήσει	tanult	μελετώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
tanult	έμαθε	tanult	μαθαίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
tanult	μάθει	tanult	μαθαίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
érdemes	άξια	érdemes	άξιος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
érdemes	άξιος	érdemes	άξιος	ADJ;NOM;SG	ADJ;NOM;MASC;SG
játék	παιχνίδι	játék	παιχνίδι	N;NOM;SG	N;NOM;NEUT;SG
játék	παιχνίδι	játék	παιχνίδι	N;NOM;SG	N;NOM;NEUT;SG
játék	παιχνίδι	játék	παιχνίδι	N;NOM;SG	N;NOM;NEUT;SG
erzsébet	ελισάβετ	erzse	ελισάβετ	N;NOM;SG	N
kereskedelmi	εμπορική	kereskedelmi	εμπορικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
jogi	νόμιμη	jogi	νόμιμος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
jogi	νομικός	jogi	νομικός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
jogi	νομικό	jogi	νομικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
jogi	νομική	jogi	νομικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
könyv	βιβλιο	könyv	βιβλιός	N;NOM;SG	N;NOM;NEUT;SG
könyv	βιβλίο	könyv	βιβλίο	N;NOM;SG	N;NOM;NEUT;SG
intézet	ινστιτούτο	intézet	ινστιτούτο	N;NOM;SG	N;NOM;NEUT;SG
szakmai	επαγγελματικό	szakmai	επαγγελματικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
szakmai	επαγγελματική	szakmai	επαγγελματικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
fok	ακρωτήρι	fok	ακρωτήρι	N;NOM;SG	N;NOM;NEUT;SG
fok	ακρωτήριο	fok	ακρωτήριο	N;NOM;SG	N;NOM;NEUT;SG
fok	κάπα	fok	κάπα	N;NOM;SG	N;NOM;FEM;SG
fok	πτυχίο	fok	πτυχίο	N;NOM;SG	N;NOM;NEUT;SG
fok	βαθμός	fok	βαθμός	N;NOM;SG	N;NOM;MASC;SG
perc	λεπτα	perc	λέπτα	N;NOM;SG	N
perc	λεπτό	perc	λεπτό	N;NOM;SG	N;NOM;NEUT;SG
egyház	τσερτς	egyház	τσερτς	N;NOM;SG	N
egyház	εκκλησία	egyház	εκκλησία	N;NOM;SG	N;NOM;FEM;SG
egyház	εκκλησια	egyház	εκκλησιος	N;NOM;SG	N;NOM;FEM;SG
működik	δουλεύει	működik	δουλεύω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
barlang	σπήλαιο	barlang	σπήλαιο	N;NOM;SG	N;NOM;NEUT;SG
barlang	σπηλιά	barlang	σπηλία	N;NOM;SG	N;NOM;FEM;SG
üzenet	μήνυμα	üzenet	μήνυμα	N;NOM;SG	N;NOM;NEUT;SG
tartalmazza	περιέχει	tartalmaz	περιέχω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tartalmazza	περιλαμβάνει	tartalmaz	περιλαμβάνω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
regény	μυθιστόρημα	regény	μυθιστόρημα	N;NOM;SG	N;NOM;NEUT;SG
regény	νουβέλα	regény	νουβέλα	N;NOM;SG	N;NOM;FEM;SG
osztály	τάξη	osztály	τάξη	N;NOM;SG	N;NOM;FEM;SG
osztály	κλάση	osztály	κλάση	N;NOM;SG	N;NOM;FEM;SG
osztály	μάθημα	osztály	μάθημα	N;NOM;SG	N;NOM;NEUT;SG
tud	μπορεί	tud	μπορώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
lakosság	πληθυσμός	lakosság	πληθυσμός	N;NOM;SG	N;NOM;MASC;SG
széles	ευρύ	széles	ευρύς	N;NOM;SG	N;NOM;NEUT;SG
file	φάκελος	file	φάκελος	N;NOM;SG	N;NOM;MASC;SG
file	αρχείο	file	αρχείο	N;NOM;SG	N;NOM;NEUT;SG
írók	συγγραφείς	író	σύγγραφη	N;NOM;PL	N;NOM;MASC;PL
írók	δημιουργοί	író	δημιουργός	N;NOM;PL	N;NOM;MASC;PL
írók	συντάκτες	író	συντάκτης	N;NOM;PL	N;NOM;MASC;PL
írók	συγγραφείς	író	σύγγραφη	N;NOM;PL	N;NOM;MASC;PL
társadalmi	κοινωνικό	társadalmi	κοινωνικός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
társadalmi	κοινωνικη	társadalmi	κοινωνικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
társadalmi	κοινωνική	társadalmi	κοινωνικός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
aszteroida	αστεροειδή	aszteroida	αστεροειδής	N;NOM;SG	N;NOM;MASC;SG
egyszerű	απλός	egyszerű	απλός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
