رده	trieda	رده	trieda	N;SG	N;NOM;FEM;SG
ولی	ale	ولی	ale	CONJ	CONJ
آمریکایی	americké	آمریکایی	americký	ADJ	ADJ;NOM;NEUT;SG
آمریکایی	americká	آمریکایی	americký	ADJ	ADJ;NOM;FEM;SG
آمریکایی	americký	آمریکایی	americký	ADJ	ADJ;ANIM;NOM;MASC;SG
نقش	úlohu	نقش	úloha	N;SG	N;ACC;FEM;SG
نقش	rola	نقش	rol	N;SG	N;NOM;FEM;SG
نقش	úloha	نقش	úloha	N;SG	N;NOM;FEM;SG
منطقه	kraj	منطقه	kraj	N;SG	N;INAN;NOM;MASC;SG
منطقه	regiónu	منطقه	región	N;SG	N;INAN;GEN;MASC;SG
منطقه	oblasť	منطقه	oblasť	N;SG	N;NOM;FEM;SG
منطقه	región	منطقه	región	N;SG	N;INAN;NOM;MASC;SG
منطقه	zóna	منطقه	zóna	N;SG	N;NOM;FEM;SG
منطقه	obvod	منطقه	obvod	N;SG	N;INAN;NOM;MASC;SG
منطقه	okrsok	منطقه	okrsok	N;SG	N;INAN;NOM;MASC;SG
منطقه	oblasť	منطقه	oblasť	N;SG	N;NOM;FEM;SG
منطقه	plocha	منطقه	plocha	N;SG	N;NOM;FEM;SG
بسیار	veľmi	بسیار	veľmi	ADV	ADV
اسلامی	islamského	اسلامی	islamský	ADJ	ADJ;GEN;MASC;SG
اسلامی	islamský	اسلامی	islamský	ADJ	ADJ;ANIM;NOM;MASC;SG
اسلامی	islamských	اسلامی	islamský	ADJ	ADJ;GEN;MASC;PL
اسلامی	islamskej	اسلامی	islamský	ADJ	ADJ;GEN;FEM;SG
بزرگ	veľkých	بزرگ	veľký	ADJ	ADJ;ANIM;GEN;MASC;PL
بزرگ	veľké	بزرگ	veľký	ADJ	ADJ;NOM;NEUT;SG
بزرگ	veľkí	بزرگ	veľký	ADJ	ADJ;ANIM;NOM;MASC;PL
بزرگ	veľká	بزرگ	veľký	ADJ	ADJ;NOM;FEM;SG
بزرگ	veľký	بزرگ	veľký	ADJ	ADJ;ANIM;NOM;MASC;SG
بزرگ	veľký	بزرگ	veľký	ADJ	ADJ;ANIM;NOM;MASC;SG
بزرگ	veľké	بزرگ	veľký	ADJ	ADJ;NOM;NEUT;SG
بزرگ	veľká	بزرگ	veľký	ADJ	ADJ;NOM;FEM;SG
اروپا	európa	اروپا	európa	N;SG	N;NOM;FEM;SG
اروپا	európu	اروپا	európ	N;SG	N;ACC;FEM;SG
اروپا	európe	اروپا	európa	N;SG	N;DAT;FEM;SG
روستایی	vidieka	روستایی	vidiek	N;SG	N;INAN;GEN;MASC;SG
روستایی	sedliak	روستایی	sedliak	N;SG	N;ANIM;NOM;MASC;SG
آمار	štatistiku	آمار	štatistika	N;SG	N;ACC;FEM;SG
آمار	štatistika	آمار	štatistika	N;SG	N;NOM;FEM;SG
فعالیت	činnosť	فعالیت	činnosť	N;SG	N;NOM;FEM;SG
فعالیت	aktivita	فعالیت	aktivita	N;SG	N;NOM;FEM;SG
اشاره	náznak	اشاره	náznak	N;SG	N;INAN;NOM;MASC;SG
اشاره	tip	اشاره	tip	N;SG	N;INAN;NOM;MASC;SG
اشاره	pomôcka	اشاره	pomôcka	N;SG	N;NOM;FEM;SG
محمد	mohammad	محمد	mohammad	N;SG	N;ANIM;NOM;MASC;SG
محمد	muhammad	محمد	muhammad	N;SG	N;ANIM;NOM;MASC;SG
محمد	mohamed	محمد	mohamed	N;SG	N;ANIM;NOM;MASC;SG
محمد	mohamed	محمد	mohamed	N;SG	N;ANIM;NOM;MASC;SG
بریتانیا	británia	None	británie	N;SG	N;NOM;FEM;SG
بریتانیا	britániu	None	británium	N;SG	N;ACC;FEM;SG
بریتانیا	british	None	britis	N;SG	N;NOM;FEM;SG
بریتانیا	británia	None	británie	N;SG	N;NOM;FEM;SG
مانند	ako	مانند	ako	ADV	ADV
شمالی	sever	شمالی	sever	N;SG	N;INAN;NOM;MASC;SG
شمالی	karolína	شمالی	karolína	N;SG	N;NOM;FEM;SG
شمالی	carolina	شمالی	carolina	N;SG	N;NOM;FEM;SG
آب	voda	آب	voda	N;SG	N;NOM;FEM;SG
خورشیدگرفتگی	zatmenie	خورشیدگرفتگی	zatmenie	N;SG	N;NOM;NEUT;SG
اطلاعات	informácie	اطلاع	informácia	N;PL	N;NOM;FEM;PL
اطلاعات	informácie	اطلاع	informácia	N;PL	N;NOM;FEM;PL
ایجاد	tvorba	ایجاد	tvorba	N;SG	N;NOM;FEM;SG
ایجاد	stvorenie	ایجاد	stvorenie	N;SG	N;NOM;NEUT;SG
ایجاد	vytváranie	ایجاد	vytváranie	N;SG	N;NOM;NEUT;SG
ایجاد	vytvorenie	ایجاد	vytvorenie	N;SG	N;NOM;NEUT;SG
ایجاد	vytváranie	ایجاد	vytváranie	N;SG	N;NOM;NEUT;SG
ایجاد	vytvorenie	ایجاد	vytvorenie	N;SG	N;NOM;NEUT;SG
مالک	majiteľa	مالک	majiteľ	N;SG	N;ANIM;ACC;MASC;SG
مالک	vlastníka	مالک	vlastník	N;SG	N;ANIM;ACC;MASC;SG
مالک	majiteľ	مالک	majiteľ	N;SG	N;ANIM;NOM;MASC;SG
مالک	majiteľka	مالک	majiteľka	N;SG	N;NOM;FEM;SG
مالک	vlastník	مالک	vlastník	N;SG	N;ANIM;NOM;MASC;SG
مالک	vlastníkom	مالک	vlastník	N;SG	N;ANIM;INS;MASC;SG
امنیت	ochranka	امنیت	ochranka	N;SG	N;NOM;FEM;SG
امنیت	bezpečnosť	امنیت	bezpečnosť	N;SG	N;NOM;FEM;SG
امنیت	zabezpečenie	امنیت	zabezpečenie	N;SG	N;NOM;NEUT;SG
امنیت	bezpečie	امنیت	bezpečie	N;SG	N;NOM;NEUT;SG
امنیت	bezpečnosť	امنیت	bezpečnosť	N;SG	N;NOM;FEM;SG
نوع	druh	نوع	druh	N;SG	N;INAN;NOM;MASC;SG
نوع	typu	نوع	typ	N;SG	N;INAN;GEN;MASC;SG
نوع	typ	نوع	typ	N;SG	N;INAN;NOM;MASC;SG
نوع	type	نوع	typ	N;SG	N;INAN;NOM;MASC;SG
دلیل	rozum	دلیل	rozum	N;SG	N;INAN;NOM;MASC;SG
دلیل	príčina	دلیل	príčina	N;SG	N;NOM;FEM;SG
دلیل	dôvod	دلیل	dôvod	N;SG	N;INAN;NOM;MASC;SG
دلیل	dovod	دلیل	dovod	N;SG	N;INAN;NOM;MASC;SG
دلیل	príčina	دلیل	príčina	N;SG	N;NOM;FEM;SG
روستای	dedinka	روستا	dedinka	N;SG	N;NOM;FEM;SG
روستای	dedine	روستا	dedina	N;SG	N;DAT;FEM;SG
روستای	dedina	روستا	dedina	N;SG	N;NOM;FEM;SG
روستای	obec	روستا	obec	N;SG	N;NOM;FEM;SG
مربوط	relevantná	مربوط	relevantný	ADJ	ADJ;NOM;FEM;SG
مربوط	relevantné	مربوط	relevantný	ADJ	ADJ;NOM;NEUT;SG
مربوط	príslušná	مربوط	príslušný	ADJ	ADJ;NOM;FEM;SG
مربوط	relevantný	مربوط	relevantný	ADJ	ADJ;ANIM;NOM;MASC;SG
مربوط	príslušné	مربوط	príslušný	ADJ	ADJ;NOM;NEUT;SG
مربوط	súvisiace	مربوط	súvisiaci	ADJ	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT
مربوط	súvisiaci	مربوط	súvisiaci	ADJ	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
مربوط	príbuzné	مربوط	príbuzný	ADJ	ADJ;NOM;NEUT;PL
بار	zaťaženie	بار	zaťaženie	N;SG	N;NOM;NEUT;SG
بار	bare	بار	bara	N;SG	N;NOM;MASC;SG
بار	bar	بار	bar	N;SG	N;INAN;NOM;MASC;SG
بار	tyč	بار	tyč	N;SG	N;NOM;FEM;SG
دریا	morom	دریا	mor	N;SG	N;INS;NEUT;SG
دریا	more	دریا	more	N;SG	N;NOM;NEUT;SG
دریا	mori	دریا	more	N;SG	N;NOM;NEUT;SG
دریا	mora	دریا	mora	N;SG	N;NOM;FEM;SG
شما	vy	شما	vy	PRO;PL;2	PRO;NOM;PL;2
تولید	výroba	تولید	výroba	N;SG	N;NOM;FEM;SG
تولید	produkciu	تولید	produkcia	N;SG	N;ACC;FEM;SG
تولید	výroba	تولید	výroba	N;SG	N;NOM;FEM;SG
تولید	produkcia	تولید	produkcia	N;SG	N;NOM;FEM;SG
تولید	generovanie	تولید	generovanie	N;SG	N;NOM;NEUT;SG
تپه	kopci	تپه	kopec	N;SG	N;INAN;ESS;MASC;SG
تپه	kopca	تپه	kopec	N;SG	N;INAN;GEN;MASC;SG
تپه	kopec	تپه	kopec	N;SG	N;INAN;NOM;MASC;SG
تنها	samostatne	تنها	samostatne	ADV	ADV
تنها	jedine	تنها	jedine	ADV	ADV
تنها	osamelo	تنها	osamieť	ADV	ADV
شرقی	východ	شرقی	východ	N;SG	N;INAN;NOM;MASC;SG
یونسکو	unesco	یونسکو	unesco	N;SG	N;NOM;NEUT;SG
میان	medzi	میان	medzi	ADP	ADP;INS
جهان	sveta	جهان	svet	N;SG	N;INAN;GEN;MASC;SG
جهان	svete	جهان	svet	N;SG	N;INAN;ESS;MASC;SG
جهان	svet	جهان	svet	N;SG	N;INAN;NOM;MASC;SG
جهان	svetom	جهان	svet	N;SG	N;INAN;INS;MASC;SG
جام	šálka	جام	šálka	N;SG	N;NOM;FEM;SG
جام	hrnček	جام	hrnček	N;SG	N;INAN;NOM;MASC;SG
جام	pohár	جام	pohár	N;SG	N;INAN;NOM;MASC;SG
جام	pohára	جام	pohár	N;SG	N;INAN;GEN;MASC;SG
ارتفاع	výška	ارتفاع	výška	N;SG	N;NOM;FEM;SG
ارتفاع	výšku	ارتفاع	výška	N;SG	N;ACC;FEM;SG
کد	kód	کرد#کن	kód	N;SG	N;INAN;NOM;MASC;SG
کد	kod	کرد#کن	kod	N;SG	N;INAN;NOM;MASC;SG
کشف	objavenie	کشف	objavenie	N;SG	N;NOM;NEUT;SG
کشف	objav	کشف	objav	N;SG	N;INAN;NOM;MASC;SG
نشان	odznak	نشان	odznak	N;SG	N;INAN;NOM;MASC;SG
حذف	odstraňovanie	حذف	odstraňovanie	N;SG	N;NOM;NEUT;SG
حذف	vymazanie	حذف	vymazanie	N;SG	N;NOM;NEUT;SG
حذف	odstránenie	حذف	odstránenie	N;SG	N;NOM;NEUT;SG
تلویزیونی	televízne	تلویزیونی	televízny	ADJ	ADJ;NOM;NEUT;SG
غربی	západná	غربی	západný	ADJ	ADJ;NOM;FEM;SG
غربی	západné	غربی	západný	ADJ	ADJ;NOM;NEUT;SG
غربی	západný	غربی	západný	ADJ	ADJ;ANIM;NOM;MASC;SG
غربی	západnej	غربی	západný	ADJ	ADJ;GEN;FEM;SG
غربی	západná	غربی	západný	ADJ	ADJ;NOM;FEM;SG
غربی	západné	غربی	západný	ADJ	ADJ;NOM;NEUT;SG
دوران	doby	دوره	doby	N;SG	N;GEN;FEM;SG
دوران	éra	دوره	éra	N;SG	N;NOM;FEM;SG
شامل	zaradené	شامل	zaradený	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
شامل	zahrnuté	شامل	zahrnutý	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
شامل	zahrnutý	شامل	zahrnutý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
شدن	získanie	شدن	získanie	N;SG	N;NOM;NEUT;SG
بهترین	najlepší	به	dobrý	ADJ;RL	ADJ;ANIM;NOM;RL;MASC;SG
بهترین	najlepšia	به	dobrý	ADJ;RL	ADJ;NOM;RL;FEM;SG
دولت	štátu	دولت	štát	N;SG	N;INAN;GEN;MASC;SG
دولت	štát	دولت	štát	N;SG	N;INAN;NOM;MASC;SG
دولت	vláda	دولت	vláda	N;SG	N;NOM;FEM;SG
ایتالیا	italia	ایتالیا	italia	N;SG	N;NOM;FEM;SG
ایتالیا	talianska	ایتالیا	taliansky	N;SG	N;NOM;FEM;SG
ایتالیا	talianska	ایتالیا	taliansky	N;SG	N;NOM;FEM;SG
صفحه	stránke	صفحه	stránka	N;SG	N;DAT;FEM;SG
صفحه	strana	صفحه	strana	N;SG	N;NOM;FEM;SG
صفحه	stránka	صفحه	stránka	N;SG	N;NOM;FEM;SG
صفحه	stránku	صفحه	stránka	N;SG	N;ACC;FEM;SG
مجلس	parlament	مجلس	parlament	N;SG	N;INAN;NOM;MASC;SG
مجلس	parlamentu	مجلس	parlament	N;SG	N;INAN;GEN;MASC;SG
مجلس	montáž	مجلس	montáž	N;SG	N;NOM;FEM;SG
مجلس	zostava	مجلس	zostava	N;SG	N;NOM;FEM;SG
مجلس	zhromaždenie	مجلس	zhromaždenie	N;SG	N;NOM;NEUT;SG
تحت	pod	تحت	pod	ADP	ADP;INS
تحت	podľa	تحت	podľa	ADP	ADP;GEN
آغاز	začiatok	آغاز	začiatok	N;SG	N;INAN;NOM;MASC;SG
آغاز	zaciatok	آغاز	zaciatok	N;SG	N;INAN;NOM;MASC;SG
آغاز	štart	آغاز	štart	N;SG	N;INAN;NOM;MASC;SG
آغاز	začiatok	آغاز	začiatok	N;SG	N;INAN;NOM;MASC;SG
ویکی	vicky	ویکی	vicky	N;SG	N;NOM;FEM;SG
راه	cestu	راه	cesta	N;SG	N;ACC;FEM;SG
راه	trasa	راه	triasť	N;SG	N;NOM;FEM;SG
راه	cesta	راه	cesta	N;SG	N;NOM;FEM;SG
راه	chodník	راه	chodník	N;SG	N;INAN;NOM;MASC;SG
راه	spôsob	راه	spôsob	N;SG	N;INAN;NOM;MASC;SG
راه	cesta	راه	cesta	N;SG	N;NOM;FEM;SG
کشتی	loď	کشتی	loď	N;SG	N;NOM;FEM;SG
کشتی	wrestling	کشتی	wrestling	N;SG	N;INAN;NOM;MASC;SG
کشتی	lodi	کشتی	lodi	N;SG	N;DAT;FEM;SG
کشتی	čln	کشتی	čln	N;SG	N;INAN;NOM;MASC;SG
کشتی	loď	کشتی	loď	N;SG	N;NOM;FEM;SG
بودند	boli	بود	byť	V;PL;3;PST	V;IPFV;MASC;PL;POS;PST;V.PTCP
الگو	vzor	الگو	vzor	N;SG	N;INAN;NOM;MASC;SG
توجه	pozornosť	توجه	pozornosť	N;SG	N;NOM;FEM;SG
کوچک	malá	کوچک	malý	ADJ	ADJ;NOM;FEM;SG
کوچک	malý	کوچک	malý	ADJ	ADJ;ANIM;NOM;MASC;SG
کوچک	malé	کوچک	malý	ADJ	ADJ;NOM;NEUT;SG
کوچک	malá	کوچک	malý	ADJ	ADJ;NOM;FEM;SG
کوچک	malé	کوچک	malý	ADJ	ADJ;NOM;NEUT;SG
کوچک	malý	کوچک	malý	ADJ	ADJ;ANIM;NOM;MASC;SG
ژاپن	japonska	ژاپن	japonsko	N;SG	N;NOM;FEM;SG
رسمی	úradný	رسمی	úradný	ADJ	ADJ;INAN;NOM;MASC;SG
رسمی	oficiálna	رسمی	oficiálny	ADJ	ADJ;NOM;FEM;SG
رسمی	oficiálny	رسمی	oficiálny	ADJ	ADJ;INAN;NOM;MASC;SG
رسمی	formálneho	رسمی	formálny	ADJ	ADJ;GEN;NEUT;SG
رسمی	formálny	رسمی	formálny	ADJ	ADJ;INAN;NOM;MASC;SG
رسمی	formálna	رسمی	formálny	ADJ	ADJ;NOM;FEM;SG
اسلام	islamu	اسلام	islam	N;SG	N;INAN;GEN;MASC;SG
اسلام	islam	اسلام	islam	N;SG	N;NOM;FEM;SG
سپتامبر	september	سپتامبر	september	N;SG	N;INAN;NOM;MASC;SG
سپتامبر	septembra	سپتامبر	september	N;SG	N;INAN;GEN;MASC;SG
سپتامبر	septembri	سپتامبر	september	N;SG	N;INAN;NOM;MASC;SG
پرونده	case	پرونده	cas	N;SG	N;INAN;NOM;MASC;SG
پرونده	prípade	پرونده	prípad	N;SG	N;INAN;NOM;MASC;SG
پرونده	prípad	پرونده	prípad	N;SG	N;INAN;NOM;MASC;SG
پرونده	kufrík	پرونده	kufrík	N;SG	N;INAN;NOM;MASC;SG
پرونده	súboru	پرونده	súbor	N;SG	N;INAN;GEN;MASC;SG
پرونده	súbor	پرونده	súbor	N;SG	N;INAN;NOM;MASC;SG
ماه	mesiaca	ماه	mesiac	N;SG	N;INAN;GEN;MASC;SG
ماه	mesiac	ماه	mesiac	N;SG	N;INAN;NOM;MASC;SG
ماه	mesiaca	ماه	mesiac	N;SG	N;INAN;GEN;MASC;SG
ماه	mesiaci	ماه	mesiac	N;SG	N;INAN;NOM;MASC;SG
ماه	mesiac	ماه	mesiac	N;SG	N;INAN;NOM;MASC;SG
اوت	auguste	اوت	augusta	N;SG	N;INAN;NOM;MASC;SG
اوت	august	اوت	august	N;SG	N;INAN;NOM;MASC;SG
اوت	augusta	اوت	augusta	N;SG	N;INAN;GEN;MASC;SG
اوت	august	اوت	august	N;SG	N;INAN;NOM;MASC;SG
هزار	tisíc	هزار	tisíc	NUM	NUM;NOM;NEUT;SG
تابستانی	leto	تابستانی	leto	N;SG	N;NOM;NEUT;SG
چون	pretože	چون	pretože	CONJ	CONJ
چون	keď	چون	keď	CONJ	CONJ
آوریل	apríl	None	aprila	N;SG	N;INAN;NOM;MASC;SG
آوریل	apríl	None	aprila	N;SG	N;INAN;NOM;MASC;SG
آوریل	apríla	None	apríl	N;SG	N;INAN;GEN;MASC;SG
تغییر	zmena	تغییر	zmena	N;SG	N;NOM;FEM;SG
مجموعه	zhromažďovanie	مجموعه	zhromažďovanie	N;SG	N;NOM;NEUT;SG
مجموعه	zbierka	مجموعه	zbierka	N;SG	N;NOM;FEM;SG
مجموعه	kolekcia	مجموعه	kolekcia	N;SG	N;NOM;FEM;SG
مجموعه	odber	مجموعه	odber	N;SG	N;INAN;NOM;MASC;SG
مجموعه	zber	مجموعه	zber	N;SG	N;INAN;NOM;MASC;SG
سیاسی	politická	سیاسی	politický	ADJ	ADJ;NOM;FEM;SG
سیاسی	politické	سیاسی	politický	ADJ	ADJ;NOM;NEUT;SG
سیاسی	politického	سیاسی	politický	ADJ	ADJ;GEN;NEUT;SG
سیاسی	politický	سیاسی	politický	ADJ	ADJ;ANIM;NOM;MASC;SG
شکل	tvar	شکل	tvar	N;SG	N;INAN;NOM;MASC;SG
شکل	tvare	شکل	tvar	N;SG	N;INAN;NOM;MASC;SG
شکل	formulár	شکل	formulár	N;SG	N;INAN;NOM;MASC;SG
شکل	formulára	شکل	formulár	N;SG	N;INAN;GEN;MASC;SG
شکل	forma	شکل	forma	N;SG	N;NOM;FEM;SG
شکل	forme	شکل	forma	N;SG	N;DAT;FEM;SG
شکل	obrázok	شکل	obrázok	N;SG	N;INAN;NOM;MASC;SG
مارس	marec	مارس	marec	N;SG	N;INAN;NOM;MASC;SG
مارس	marci	مارس	marec	N;SG	N;INAN;ESS;MASC;SG
مارس	marca	مارس	marec	N;SG	N;INAN;GEN;MASC;SG
مارس	marcu	مارس	marec	N;SG	N;INAN;DAT;MASC;SG
مارس	pochod	مارس	pochod	N;SG	N;INAN;NOM;MASC;SG
مارس	marse	مارس	marsa	N;SG	N;INAN;NOM;MASC;SG
درخواست	žiadosť	درخواست	žiadosť	N;SG	N;NOM;FEM;SG
درخواست	požiadavka	درخواست	požiadavka	N;SG	N;NOM;FEM;SG
درخواست	prosba	درخواست	prosba	N;SG	N;NOM;FEM;SG
کیلومتر	kilometer	کیلومتر	kilometer	N;SG	N;INAN;NOM;MASC;SG
کیلومتر	kilometer	کیلومتر	kilometer	N;SG	N;INAN;NOM;MASC;SG
جمله	rozsudok	جمله	rozsudok	N;SG	N;INAN;NOM;MASC;SG
جمله	vetu	جمله	vetu	N;SG	N;ACC;FEM;SG
جمله	veta	جمله	veto	N;SG	N;NOM;FEM;SG
گردشگری	turistika	گردشگری	turistika	N;SG	N;NOM;FEM;SG
گردشگری	ruchu	گردشگری	rucho	N;SG	N;NOM;NEUT;SG
گردشگری	turista	گردشگری	turista	N;SG	N;ANIM;NOM;MASC;SG
گردشگری	poznávanie	گردشگری	poznávanie	N;SG	N;NOM;NEUT;SG
شهری	mesto	شهر	mesto	N;SG	N;NOM;NEUT;SG
شهری	mesta	شهر	mesto	N;SG	N;NOM;NEUT;SG
ممکن	možná	ممکن	možný	ADJ	ADJ;NOM;FEM;SG
ممکن	možné	ممکن	možný	ADJ	ADJ;NOM;NEUT;SG
ممکن	možný	ممکن	možný	ADJ	ADJ;ANIM;NOM;MASC;SG
لیگ	ligu	لیگ	liga	N;SG	N;ACC;FEM;SG
لیگ	league	لیگ	leaga	N;SG	N;INAN;NOM;MASC;SG
لیگ	liga	لیگ	liga	N;SG	N;NOM;FEM;SG
روسیه	ruska	روسیه	ruska	N;SG	N;NOM;FEM;SG
روسیه	rusko	روسیه	rusko	N;SG	N;NOM;NEUT;SG
منابع	zdroje	منبع	zdroj	N;PL	N;INAN;NOM;MASC;PL
منابع	zdrojoch	منبع	zdroj	N;PL	N;INAN;GEN;MASC;PL
منابع	zdroje	منبع	zdroj	N;PL	N;INAN;NOM;MASC;PL
منابع	prostriedky	منبع	prostriedok	N;PL	N;INAN;NOM;MASC;PL
نخستین	prvý	نخستین	prvý	ADJ;RL	ADJ;ANIM;NOM;MASC;SG
نخستین	prvy	نخستین	prva	ADJ;RL	ADJ;INAN;NOM;MASC;SG
نخستین	prvé	نخستین	prvý	ADJ;RL	ADJ;NOM;NEUT;SG
نخستین	prvá	نخستین	prvý	ADJ;RL	ADJ;NOM;FEM;SG
شاه	kráľ	شاه	kráľ	N;SG	N;ANIM;NOM;MASC;SG
شاه	kráľa	شاه	kráľ	N;SG	N;ANIM;ACC;MASC;SG
شاه	král	شاه	král	N;SG	N;ANIM;NOM;MASC;SG
شاه	šach	شاه	šach	N;SG	N;INAN;NOM;MASC;SG
جنوب	juhu	جنوب	juh	N;SG	N;INAN;NOM;MASC;SG
جنوب	juhu	جنوب	juh	N;SG	N;INAN;NOM;MASC;SG
جنوب	juh	جنوب	juh	N;SG	N;INAN;NOM;MASC;SG
طور	tur	طور	tur	N;SG	N;ANIM;NOM;MASC;SG
تشکیل	tvorbe	تشکیل	tvorba	N;SG	N;DAT;FEM;SG
تشکیل	tvorba	تشکیل	tvorba	N;SG	N;NOM;FEM;SG
تشکیل	formácia	تشکیل	formácia	N;SG	N;NOM;FEM;SG
تشکیل	formovanie	تشکیل	formovanie	N;SG	N;NOM;NEUT;SG
فوت	nohu	فوت	noha	N;SG	N;ACC;FEM;SG
فوت	noha	فوت	noha	N;SG	N;NOM;FEM;SG
فوت	chodidlo	فوت	chodidlo	N;SG	N;NOM;NEUT;SG
اکتبر	októbra	اکتبر	október	N;SG	N;INAN;GEN;MASC;SG
اکتبر	október	اکتبر	október	N;SG	N;INAN;NOM;MASC;SG
ژوئن	júni	None	jún	N;SG	N;INAN;NOM;MASC;SG
ژوئن	júna	None	jún	N;SG	N;INAN;GEN;MASC;SG
امکان	možnosť	امکان	možnosť	N;SG	N;NOM;FEM;SG
امکان	možnost	امکان	možnost	N;SG	N;NOM;FEM;SG
نویسندگان	autori	نویسنده	autori	N;PL	N;ANIM;NOM;MASC;PL
نویسندگان	autorov	نویسنده	autor	N;PL	N;ANIM;GEN;MASC;PL
سر	hlavu	سر	hlava	N;SG	N;ACC;FEM;SG
سر	hlavička	سر	hlavička	N;SG	N;NOM;FEM;SG
سر	hlava	سر	hlava	N;SG	N;NOM;FEM;SG
سر	hlava	سر	hlava	N;SG	N;NOM;FEM;SG
حزب	oslava	حزب	oslava	N;SG	N;NOM;FEM;SG
حزب	strana	حزب	strana	N;SG	N;NOM;FEM;SG
حزب	večierok	حزب	večierko	N;SG	N;INAN;NOM;MASC;SG
فرهنگ	kultúru	فرهنگ	kultúra	N;SG	N;ACC;FEM;SG
فرهنگ	kultúra	فرهنگ	kultúra	N;SG	N;NOM;FEM;SG
برندگان	výhercov	برنده	výherec	N;PL	N;INAN;GEN;MASC;PL
برندگان	víťazi	برنده	víťaz	N;PL	N;ANIM;NOM;MASC;PL
برندگان	víťazov	برنده	víťaz	N;PL	N;ANIM;ACC;MASC;PL
دیگری	ďalšia	دیگر	ďalší	ADJ	ADJ;NOM;FEM;SG
دیگری	ďalší	دیگر	ďalší	ADJ	ADJ;ANIM;NOM;MASC;SG
قابل	vymeniteľné	قابل	vymeniteľný	ADJ	ADJ;NOM;NEUT;SG
بدون	bez	بدون	bez	ADP	ADP;GEN
خانه	house	خانه	hous	N;SG	N;INAN;NOM;MASC;SG
خانه	domček	خانه	domček	N;SG	N;INAN;NOM;MASC;SG
خانه	dom	خانه	dom	N;SG	N;INAN;NOM;MASC;SG
دسامبر	december	دسامبر	december	N;SG	N;INAN;NOM;MASC;SG
دسامبر	decembra	دسامبر	december	N;SG	N;INAN;GEN;MASC;SG
دسامبر	decembri	دسامبر	december	N;SG	N;INAN;GEN;MASC;SG
دسامبر	decembru	دسامبر	december	N;SG	N;INAN;GEN;MASC;SG
موارد	položky	مورد	položka	N;PL	N;NOM;FEM;PL
موارد	položiek	مورد	položka	N;PL	N;GEN;FEM;PL
موارد	prípady	مورد	prípad	N;PL	N;INAN;NOM;MASC;PL
موارد	prípadoch	مورد	prípad	N;PL	N;INAN;INS;MASC;PL
موارد	prípadov	مورد	prípad	N;PL	N;INAN;GEN;MASC;PL
موارد	puzdrá	مورد	puzdrať	N;PL	N;NOM;FEM;PL
هند	indiou	هند	india	N;SG	N;INS;FEM;SG
هند	indie	هند	india	N;SG	N;NOM;MASC;SG
هند	india	هند	india	N;SG	N;ANIM;NOM;MASC;SG
هند	indiu	هند	india	N;SG	N;NOM;MASC;SG
آلبوم	album	آلبوم	album	N;SG	N;INAN;NOM;MASC;SG
آلبوم	albumu	آلبوم	album	N;SG	N;INAN;GEN;MASC;SG
آزاد	voľné	آزاد	voľný	ADJ	ADJ;NOM;NEUT;SG
آزاد	slobodný	آزاد	slobodný	ADJ	ADJ;ANIM;NOM;MASC;SG
آزاد	voľný	آزاد	voľný	ADJ	ADJ;ANIM;NOM;MASC;SG
چاپ	tlač	چاپ	tlač	N;SG	N;NOM;FEM;SG
چاپ	tlač	چاپ	tlač	N;SG	N;NOM;FEM;SG
چاپ	potlač	چاپ	potlač	N;SG	N;NOM;FEM;SG
علمی	vedu	علمی	veda	N;SG	N;ACC;FEM;SG
علمی	veda	علمی	veda	N;SG	N;NOM;FEM;SG
نوامبر	novembri	نوامبر	november	N;SG	N;INAN;NOM;MASC;SG
نوامبر	november	نوامبر	november	N;SG	N;INAN;NOM;MASC;SG
نوامبر	novembra	نوامبر	november	N;SG	N;INAN;GEN;MASC;SG
نوامبر	november	نوامبر	november	N;SG	N;INAN;NOM;MASC;SG
شمال	sever	شمال	sever	N;SG	N;INAN;NOM;MASC;SG
پایان	koniec	پایان	koniec	N;SG	N;INAN;NOM;MASC;SG
پایان	ukončenie	پایان	ukončenie	N;SG	N;NOM;NEUT;SG
پایان	koniec	پایان	koniec	N;SG	N;INAN;NOM;MASC;SG
علوم	vedy	علم	veda	N;PL	N;NOM;FEM;PL
علوم	vied	علم	vedieť	N;PL	N;GEN;FEM;PL
علوم	vedy	علم	veda	N;PL	N;NOM;FEM;PL
کالیفرنیا	california	None	californie	N;SG	N;NOM;FEM;SG
کالیفرنیا	kalifornia	None	kalifornie	N;SG	N;NOM;FEM;SG
قرن	storočí	قرن	storočie	N;SG	N;NOM;NEUT;SG
قرن	storočie	قرن	storočie	N;SG	N;NOM;NEUT;SG
بازیگر	herečka	بازیگر	herečka	N;SG	N;NOM;FEM;SG
بازیگر	herec	بازیگر	herec	N;SG	N;ANIM;NOM;MASC;SG
بازیگر	herca	بازیگر	herec	N;SG	N;ANIM;ACC;MASC;SG
صنایع	odvetvia	صنعت	odvetvie	N;PL	N;NOM;NEUT;PL
