per	pentru	per	pentru	ADP	ADP;ACC
genere	gen	genere	gen	N;MASC;SG	N;INDF;MASC;SG
genere	sexul	genere	sex	N;MASC;SG	N;DEF;MASC;SG
genere	gen	genere	gen	N;MASC;SG	N;INDF;MASC;SG
genere	sex	genere	sex	N;MASC;SG	N;INDF;MASC;SG
genere	gen	genere	gen	N;MASC;SG	N;INDF;MASC;SG
queste	aceste	questo	acest	DET;FEM;PL	DET;FEM;PL;3
presidente	președintele	presidente	președinte	N;MASC;SG	N;DEF;MASC;SG
presidente	preşedinte	presidente	preşedinte	N;MASC;SG	N;INDF;MASC;SG
presidente	preşedintele	presidente	președinte	N;MASC;SG	N;DEF;MASC;SG
presidente	președinte	presidente	președinte	N;MASC;SG	N;INDF;MASC;SG
presidente	presedinte	presidente	presedinte	N;MASC;SG	N;INDF;MASC;SG
presidente	preşedinte	presidente	preşedinte	N;MASC;SG	N;INDF;MASC;SG
presidente	președinte	presidente	președinte	N;MASC;SG	N;INDF;MASC;SG
militare	militară	militare	militar	ADJ;SG	ADJ;INDF;FEM;SG
militare	militar	militare	militar	ADJ;SG	ADJ;INDF;MASC;SG
uomo	bărbat	uomo	bărbat	N;MASC;SG	N;INDF;MASC;SG
uomo	om	uomo	om	N;MASC;SG	N;INDF;MASC;SG
uomo	omul	uomo	om	N;MASC;SG	N;DEF;MASC;SG
uomo	barbat	uomo	barbat	N;MASC;SG	N;INDF;MASC;SG
comunque	oricum	comunque	oricum	ADV	ADV
campo	câmp	campo	câmp	N;MASC;SG	N;INDF;MASC;SG
campo	câmpul	campo	câmp	N;MASC;SG	N;DEF;MASC;SG
campo	field	campo	field	N;MASC;SG	N;INDF;MASC;SG
campo	teren	campo	teren	N;MASC;SG	N;INDF;MASC;SG
giorni	zilele	giorno	zi	N;MASC;PL	N;DEF;FEM;PL
giorni	zile	giorno	zi	N;MASC;PL	N;INDF;FEM;PL
carriera	cariera	carriera	carieră	N;FEM;SG	N;DEF;FEM;SG
carriera	carieră	carriera	carieră	N;FEM;SG	N;INDF;FEM;SG
scritto	scrise	scrivere	scrie	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
ora	acum	ora	acum	ADV	ADV
territorio	teritoriu	territorio	teritoriu	N;MASC;SG	N;INDF;MASC;SG
territorio	teritoriul	territorio	teritoriu	N;MASC;SG	N;DEF;MASC;SG
gen	gen	gene	gen	N	N;INDF;MASC;SG
quasi	aproape	quasi	aproape	ADV	ADV
terra	earth	terra	earth	N;FEM;SG	N
terra	pămînt	terra	pămînt	N;FEM;SG	N;INDF;MASC;SG
terra	pământul	terra	pământ	N;FEM;SG	N;DEF;MASC;SG
terra	pământ	terra	pământ	N;FEM;SG	N;INDF;MASC;SG
terra	teren	terra	teren	N;FEM;SG	N;INDF;MASC;SG
terra	land	terra	land	N;FEM;SG	N;INDF;MASC;SG
terra	pământ	terra	pământ	N;FEM;SG	N;INDF;MASC;SG
terra	terra	terra	terru	N;FEM;SG	N;DEF;FEM;SG
presente	prezentă	presente	prezent	ADJ;SG	ADJ;INDF;FEM;SG
allora	atunci	allora	atunci	ADV	ADV
allora	apoi	allora	apoi	ADV	ADV
successo	succes	successo	succes	N;MASC;SG	N;INDF;MASC;SG
successo	succesul	successo	succes	N;MASC;SG	N;DEF;MASC;SG
opere	lucrări	opera	lucrare	N;FEM;PL	N;INDF;FEM;PL
opere	lucrari	opera	lucrar	N;FEM;PL	N;INDF;FEM;PL
ordine	comanda	ordine	comandă	N;MASC;SG	N;DEF;FEM;SG
ordine	ordinea	ordine	ordine	N;MASC;SG	N;DEF;FEM;SG
ordine	comandă	ordine	comandă	N;MASC;SG	N;INDF;FEM;SG
ordine	ordine	ordine	ordine	N;MASC;SG	N;INDF;FEM;SG
ordine	ordin	ordine	ordin	N;MASC;SG	N;INDF;MASC;SG
categoria	categoria	categoria	categorie	N;FEM;SG	N;DEF;FEM;SG
categoria	categorie	categoria	categorie	N;FEM;SG	N;INDF;FEM;SG
epoca	epoca	epoca	epocă	N;FEM;SG	N;DEF;FEM;SG
produzione	producere	produzione	producere	N;FEM;SG	N;INDF;FEM;SG
produzione	producție	produzione	producție	N;FEM;SG	N;INDF;FEM;SG
produzione	producția	produzione	producție	N;FEM;SG	N;DEF;FEM;SG
produzione	productie	produzione	productie	N;FEM;SG	N;INDF;FEM;SG
strada	street	strada	street	N;FEM;SG	N;INDF;MASC;SG
strada	strada	strada	stradă	N;FEM;SG	N;DEF;FEM;SG
strada	stradă	strada	stradă	N;FEM;SG	N;INDF;FEM;SG
strada	drum	strada	drum	N;FEM;SG	N;INDF;MASC;SG
strada	drumul	strada	drum	N;FEM;SG	N;DEF;MASC;SG
strada	road	strada	road	N;FEM;SG	N;INDF;MASC;SG
corpo	body	corpo	body	N;MASC;SG	N;INDF;MASC;SG
corpo	organism	corpo	organism	N;MASC;SG	N;INDF;MASC;SG
corpo	corp	corpo	corp	N;MASC;SG	N;INDF;MASC;SG
corpo	corpul	corpo	corp	N;MASC;SG	N;DEF;MASC;SG
corpo	trup	corpo	trup	N;MASC;SG	N;INDF;MASC;SG
scrittore	scriitorul	scrittore	scriitor	N;MASC;SG	N;DEF;MASC;SG
scrittore	scriitor	scrittore	scriitor	N;MASC;SG	N;INDF;MASC;SG
lug	lug	lug	luge	N	N;INDF;MASC;SG
file	fișiere	fila	fișier	N;MASC	N;INDF;FEM;PL
file	fisiere	fila	fisier	N;MASC	N;INDF;FEM;PL
file	dosare	fila	dosare	N;MASC	N;INDF;FEM;PL
file	fișierul	fila	fișier	N;MASC	N;DEF;MASC;SG
file	fişier	fila	fişier	N;MASC	N;INDF;MASC;SG
file	fișier	fila	fișier	N;MASC	N;INDF;MASC;SG
file	dosar	fila	dosar	N;MASC	N;INDF;MASC;SG
cura	leac	cura	leac	N;FEM;SG	N;INDF;MASC;SG
cura	cura	cura	cură	N;FEM;SG	N;INDF;FEM;SG
cura	îngrijire	cura	îngrijire	N;FEM;SG	N;INDF;FEM;SG
cura	ingrijire	cura	ingrijire	N;FEM;SG	N;INDF;FEM;SG
cura	grija	cura	grijă	N;FEM;SG	N;DEF;FEM;SG
francia	france	francia	francă	N;FEM;SG	N;INDF;MASC;SG
lingua	lingua	lingua	lingua	N;FEM;SG	N;DEF;FEM;SG
lingua	limba	lingua	limbă	N;FEM;SG	N;DEF;FEM;SG
lingua	limbă	lingua	limbă	N;FEM;SG	N;INDF;FEM;SG
lingua	limbaj	lingua	limbaj	N;FEM;SG	N;INDF;MASC;SG
lingua	limbajul	lingua	limbaj	N;FEM;SG	N;DEF;MASC;SG
zona	zonă	zona	zonă	N;FEM;SG	N;INDF;FEM;SG
zona	zona	zona	zonă	N;FEM;SG	N;DEF;FEM;SG
zona	zonă	zona	zonă	N;FEM;SG	N;INDF;FEM;SG
zona	zona	zona	zonă	N;FEM;SG	N;DEF;FEM;SG
zona	suprafață	zona	suprafață	N;FEM;SG	N;INDF;FEM;SG
livello	strat	livello	strat	N;MASC;SG	N;INDF;MASC;SG
livello	stratul	livello	strat	N;MASC;SG	N;DEF;MASC;SG
livello	nivelul	livello	nivel	N;MASC;SG	N;DEF;MASC;SG
livello	nivel	livello	nivel	N;MASC;SG	N;INDF;MASC;SG
battaglia	luptă	battaglia	luptă	N;FEM;SG	N;INDF;FEM;SG
battaglia	bătălia	battaglia	bătălie	N;FEM;SG	N;DEF;FEM;SG
battaglia	bătălie	battaglia	bătălie	N;FEM;SG	N;INDF;FEM;SG
premio	premiu	premio	premiu	N;MASC;SG	N;INDF;MASC;SG
premio	premiul	premio	premiu	N;MASC;SG	N;DEF;MASC;SG
premio	premiu	premio	premiu	N;MASC;SG	N;INDF;MASC;SG
premio	premiul	premio	premiu	N;MASC;SG	N;DEF;MASC;SG
attrice	actrita	attore	actrita	N;FEM;SG	N;DEF;FEM;SG
attrice	actriță	attore	actriță	N;FEM;SG	N;INDF;FEM;SG
ott	ott	ott	ott	N	N;INDF;MASC;SG
momento	moment	momento	moment	N;MASC;SG	N;INDF;MASC;SG
momento	momentul	momento	moment	N;MASC;SG	N;DEF;MASC;SG
mag	mag	mag	mag	N	N;INDF;MASC;SG
studio	studiul	studio	studiu	N;MASC;SG	N;DEF;MASC;SG
studio	studiu	studio	studiu	N;MASC;SG	N;INDF;MASC;SG
studio	studio	studio	studio	N;MASC;SG	N;INDF;MASC;SG
studio	studioul	studio	studio	N;MASC;SG	N;DEF;MASC;SG
oro	aur	oro	aur	N;MASC;SG	N;INDF;MASC;SG
oro	aurul	oro	aur	N;MASC;SG	N;DEF;MASC;SG
singolo	singură	singolo	singur	ADJ;MASC;SG	ADJ;INDF;FEM;SG
singolo	singur	singolo	singur	ADJ;MASC;SG	ADJ;INDF;MASC;SG
paese	țară	paese	țară	N;MASC;SG	N;INDF;FEM;SG
paese	tara	paese	tară	N;MASC;SG	N;DEF;FEM;SG
paese	țara	paese	țară	N;MASC;SG	N;DEF;FEM;SG
paese	ţara	paese	gară	N;MASC;SG	N;DEF;FEM;SG
paese	ţară	paese	ţară	N;MASC;SG	N;INDF;FEM;SG
diverse	diferite	diverso	diferit	ADJ;FEM;PL	ADJ;INDF;FEM;PL
successivamente	ulterior	successivamente	ulterior	ADV	ADV
cantante	cântăreață	cantante	cântăreață	N;SG	N;INDF;FEM;SG
cantante	singer	cantante	singer	N;SG	N;INDF;MASC;SG
cantante	cântăreț	cantante	cântăreț	N;SG	N;INDF;MASC;SG
arte	arta	arte	artă	N;FEM;SG	N;DEF;FEM;SG
arte	artă	arte	artă	N;FEM;SG	N;INDF;FEM;SG
arte	art	arte	art	N;FEM;SG	N;INDF;MASC;SG
età	varsta	età	varsta	N;FEM	N;DEF;FEM;SG
età	vârstă	età	vârstă	N;FEM	N;INDF;FEM;SG
età	vârsta	età	vârstă	N;FEM	N;DEF;FEM;SG
storico	istorică	storico	istoric	ADJ;MASC;SG	ADJ;INDF;FEM;SG
storico	istoric	storico	istoric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
storico	istoric	storico	istoric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
storico	istorică	storico	istoric	ADJ;MASC;SG	ADJ;INDF;FEM;SG
storico	istoric	storico	istoric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vescovo	episcop	vescovo	episcop	N;MASC;SG	N;INDF;MASC;SG
vescovo	bishop	vescovo	bishop	N;MASC;SG	N;INDF;MASC;SG
vescovo	episcopul	vescovo	episcop	N;MASC;SG	N;DEF;MASC;SG
squadre	echipele	squadra	echipă	N;FEM;PL	N;DEF;FEM;PL
squadre	echipe	squadra	echipă	N;FEM;PL	N;INDF;FEM;PL
precedente	precedentă	precedente	precedent	ADJ;SG	ADJ;INDF;FEM;SG
area	zonă	area	zonă	N;FEM;SG	N;INDF;FEM;SG
area	zona	area	zonă	N;FEM;SG	N;DEF;FEM;SG
area	suprafață	area	suprafață	N;FEM;SG	N;INDF;FEM;SG
episodi	episoadele	episodio	episod	N;MASC;PL	N;DEF;FEM;PL
episodi	episoade	episodio	episod	N;MASC;PL	N;INDF;FEM;PL
attraverso	prin	attraverso	prin	ADP	ADP;ACC
possibile	posibila	possibile	posibil	ADJ;SG	ADJ;DEF;FEM;SG
possibile	posibilă	possibile	posibil	ADJ;SG	ADJ;INDF;FEM;SG
servizio	serviciu	servizio	serviciu	N;MASC;SG	N;INDF;MASC;SG
servizio	serviciul	servizio	serviciu	N;MASC;SG	N;DEF;MASC;SG
servizio	service	servizio	servic	N;MASC;SG	N;INDF;FEM;SG
regista	director	regista	director	N;SG	N;INDF;MASC;SG
regista	regizor	regista	regizor	N;SG	N;INDF;MASC;SG
punti	puncte	punto	punct	N;MASC;PL	N;INDF;FEM;PL
punti	puncte	punto	punct	N;MASC;PL	N;INDF;FEM;PL
repubblica	republica	repubblica	republică	N;FEM;SG	N;DEF;FEM;SG
repubblica	republică	repubblica	republică	N;FEM;SG	N;INDF;FEM;SG
governo	guvernul	governo	guvern	N;MASC;SG	N;DEF;MASC;SG
governo	guvernare	governo	guvernare	N;MASC;SG	N;INDF;FEM;SG
governo	guvern	governo	guvern	N;MASC;SG	N;INDF;MASC;SG
originale	originala	originale	original	ADJ;SG	ADJ;DEF;FEM;SG
originale	original	originale	original	ADJ;SG	ADJ;INDF;MASC;SG
originale	originală	originale	original	ADJ;SG	ADJ;INDF;FEM;SG
grandi	mari	grande	mare	ADJ;PL	ADJ;INDF;PL
palazzo	palazzo	palazzo	palazzo	N;MASC;SG	N;INDF;MASC;SG
palazzo	palatul	palazzo	palat	N;MASC;SG	N;DEF;MASC;SG
palazzo	palat	palazzo	palat	N;MASC;SG	N;INDF;MASC;SG
palazzo	palace	palazzo	palac	N;MASC;SG	N;INDF;MASC;SG
giocatore	player	giocatore	player	N;MASC;SG	N;INDF;MASC;SG
giocatore	jucator	giocatore	jucator	N;MASC;SG	N;INDF;MASC;SG
giocatore	jucătorul	giocatore	jucător	N;MASC;SG	N;DEF;MASC;SG
giocatore	jucător	giocatore	jucător	N;MASC;SG	N;INDF;MASC;SG
università	facultate	università	facultate	N;FEM	N;INDF;FEM;SG
università	university	università	university	N;FEM	N;INDF;MASC;SG
università	universitate	università	universitate	N;FEM	N;INDF;FEM;SG
università	universitatea	università	universitate	N;FEM	N;DEF;FEM;SG
isola	insulă	isola	insulă	N;FEM;SG	N;INDF;FEM;SG
isola	insula	isola	insulă	N;FEM;SG	N;DEF;FEM;SG
quelle	acelea	quello	acela	PRO;FEM;PL	PRO;FEM;PL;3
quelle	alea	quello	acela	PRO;FEM;PL	PRO;FEM;PL;3
capo	cape	capo	cape	N;MASC;SG	N;INDF;MASC;SG
capo	pelerina	capo	pelerină	N;MASC;SG	N;DEF;FEM;SG
capo	pelerină	capo	pelerină	N;MASC;SG	N;INDF;FEM;SG
capo	sef	capo	sef	N;MASC;SG	N;INDF;MASC;SG
capo	șef	capo	șef	N;MASC;SG	N;INDF;MASC;SG
capo	capo	capo	capo	N;MASC;SG	N;INDF;MASC;SG
capo	boss	capo	boss	N;MASC;SG	N;INDF;MASC;SG
musica	muzică	musica	muzică	N;FEM;SG	N;INDF;FEM;SG
musica	muzica	musica	muzică	N;FEM;SG	N;DEF;FEM;SG
divisione	divizia	divisione	divizie	N;FEM;SG	N;DEF;FEM;SG
divisione	divizare	divisione	divizare	N;FEM;SG	N;INDF;FEM;SG
divisione	diviziunea	divisione	diviziune	N;FEM;SG	N;DEF;FEM;SG
divisione	diviziune	divisione	diviziune	N;FEM;SG	N;INDF;FEM;SG
divisione	divizie	divisione	divizie	N;FEM;SG	N;INDF;FEM;SG
luogo	locul	luogo	loc	N;MASC;SG	N;DEF;MASC;SG
luogo	loc	luogo	loc	N;MASC;SG	N;INDF;MASC;SG
ago	ac	ago	ac	N	N;INDF;MASC;SG
ago	acului	ago	ac	N	N;DEF;MASC;SG
ago	acul	ago	ac	N	N;DEF;MASC;SG
dic	dec	dire	dec	N	N;INDF;MASC
napoli	neapole	napola	neapol	N;MASC;SG	N;INDF;MASC;SG
parigi	parisul	parigo	paris	N;MASC;SG	N;DEF;MASC;SG
sembra	pare	sembrare	părea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
gioco	joc	gioco	joc	N;MASC;SG	N;INDF;MASC;SG
gioco	jocul	gioco	joc	N;MASC;SG	N;DEF;MASC;SG
ufficiale	oficial	ufficiale	oficial	ADJ;SG	ADJ;INDF;MASC;SG
ufficiale	oficiala	ufficiale	oficială	ADJ;SG	ADJ;DEF;FEM;SG
ufficiale	oficială	ufficiale	oficial	ADJ;SG	ADJ;INDF;FEM;SG
luigi	ludovic	luigi	ludovic	N;MASC;SG	N;INDF;MASC;SG
luigi	luigi	luigi	luig	N;MASC;SG	N;INDF;MASC;SG
vittoria	victorie	vittoria	victorie	N;FEM;SG	N;INDF;FEM;SG
vittoria	vittoria	vittoria	vittorie	N;FEM;SG	N;DEF;FEM;SG
vittoria	victorie	vittoria	victorie	N;FEM;SG	N;INDF;FEM;SG
vittoria	victoria	vittoria	victorie	N;FEM;SG	N;DEF;FEM;SG
internazionale	internațional	internazionale	internațional	ADJ;SG	ADJ;INDF;MASC;SG
internazionale	international	internazionale	international	ADJ;SG	ADJ;INDF;MASC;SG
internazionale	internaţională	internazionale	internahional	ADJ;SG	ADJ;INDF;FEM;SG
internazionale	internațională	internazionale	internațional	ADJ;SG	ADJ;INDF;FEM;SG
internazionale	internaţional	internazionale	internaţional	ADJ;SG	ADJ;INDF;MASC;SG
sei	şase	sei	şase	NUM	NUM;PL
sei	șase	sei	șase	NUM	NUM;PL
popolazione	populaţia	popolazione	populagie	N;FEM;SG	N;DEF;FEM;SG
popolazione	populație	popolazione	populație	N;FEM;SG	N;INDF;FEM;SG
popolazione	populația	popolazione	populație	N;FEM;SG	N;DEF;FEM;SG
origine	origine	origine	origine	N;FEM;SG	N;INDF;FEM;SG
origine	originea	origine	origine	N;FEM;SG	N;DEF;FEM;SG
prodotto	produsul	prodotto	produs	N;MASC;SG	N;DEF;MASC;SG
prodotto	produs	prodotto	produs	N;MASC;SG	N;INDF;MASC;SG
presenza	prezență	presenza	prezență	N;FEM;SG	N;INDF;FEM;SG
presenza	prezenţa	presenza	prezenha	N;FEM;SG	N;DEF;FEM;SG
presenza	prezența	presenza	prezență	N;FEM;SG	N;DEF;FEM;SG
libro	cartii	libro	carte	N;MASC;SG	N;DEF;FEM;SG
libro	cartea	libro	carte	N;MASC;SG	N;DEF;FEM;SG
libro	carte	libro	carte	N;MASC;SG	N;INDF;FEM;SG
scuola	scoala	scuola	scoală	N;FEM;SG	N;DEF;FEM;SG
scuola	școala	scuola	școală	N;FEM;SG	N;DEF;FEM;SG
scuola	şcoala	scuola	pcoală	N;FEM;SG	N;DEF;FEM;SG
scuola	școală	scuola	școală	N;FEM;SG	N;INDF;FEM;SG
scuola	şcoală	scuola	şcoală	N;FEM;SG	N;INDF;FEM;SG
immagine	poza	immagine	poză	N;FEM;SG	N;DEF;FEM;SG
immagine	poză	immagine	poză	N;FEM;SG	N;INDF;FEM;SG
immagine	imagine	immagine	imagine	N;FEM;SG	N;INDF;FEM;SG
immagine	imaginea	immagine	imagine	N;FEM;SG	N;DEF;FEM;SG
immagine	imagine	immagine	imagine	N;FEM;SG	N;INDF;FEM;SG
esercito	armată	esercito	armată	N;MASC;SG	N;INDF;FEM;SG
esercito	armata	esercito	armată	N;MASC;SG	N;DEF;FEM;SG
esercito	armată	esercito	armată	N;MASC;SG	N;INDF;FEM;SG
esercito	army	esercito	army	N;MASC;SG	N;INDF;MASC;SG
autore	autor	autore	autor	N;MASC;SG	N;INDF;MASC;SG
autore	autorul	autore	autor	N;MASC;SG	N;DEF;MASC;SG
classifica	clasament	classifica	clasament	N;FEM;SG	N;INDF;MASC;SG
classifica	clasament	classifica	clasament	N;FEM;SG	N;INDF;MASC;SG
classifica	clasamentul	classifica	clasament	N;FEM;SG	N;DEF;MASC;SG
classifica	clasament	classifica	clasament	N;FEM;SG	N;INDF;MASC;SG
classifica	clasamentul	classifica	clasament	N;FEM;SG	N;DEF;MASC;SG
personaggio	persona	personaggio	persona	N;MASC;SG	N;DEF;FEM;SG
personaggio	personaj	personaggio	personaj	N;MASC;SG	N;INDF;MASC;SG
personaggio	caracterul	personaggio	caracter	N;MASC;SG	N;DEF;MASC;SG
personaggio	caracter	personaggio	caracter	N;MASC;SG	N;INDF;MASC;SG
importante	importanta	importante	important	ADJ;SG	ADJ;DEF;FEM;SG
importante	importantă	importante	important	ADJ;SG	ADJ;INDF;FEM;SG
torneo	turneul	torneo	turneu	N;MASC;SG	N;DEF;MASC;SG
torneo	turneu	torneo	turneu	N;MASC;SG	N;INDF;MASC;SG
torneo	turnir	torneo	turnir	N;MASC;SG	N;INDF;MASC;SG
europa	europă	europa	europă	N;FEM;SG	N;INDF;FEM;SG
quelli	acelea	quello	acela	PRO;MASC;PL	PRO;FEM;PL;3
quelli	alea	quello	acela	PRO;MASC;PL	PRO;FEM;PL;3
comunità	comunitate	comunità	comunitate	N;FEM	N;INDF;FEM;SG
comunità	comunitatea	comunità	comunitate	N;FEM	N;DEF;FEM;SG
madre	mama	madre	mamă	N;FEM;SG	N;DEF;FEM;SG
madre	mamă	madre	mamă	N;FEM;SG	N;INDF;FEM;SG
stazione	staţie	stazione	staţie	N;FEM;SG	N;INDF;FEM;SG
stazione	gara	stazione	gară	N;FEM;SG	N;DEF;FEM;SG
stazione	stația	stazione	stație	N;FEM;SG	N;DEF;FEM;SG
stazione	statie	stazione	statie	N;FEM;SG	N;INDF;FEM;SG
stazione	stație	stazione	stație	N;FEM;SG	N;INDF;FEM;SG
stazione	gară	stazione	gară	N;FEM;SG	N;INDF;FEM;SG
vari	diverse	vario	divers	ADJ;MASC;PL	ADJ;INDF;FEM;PL
vari	diverse	vario	divers	ADJ;MASC;PL	ADJ;INDF;FEM;PL
studi	studii	studio	studiu	N;MASC;PL	N;INDF;FEM;PL
studi	studiile	studio	studiu	N;MASC;PL	N;DEF;FEM;PL
fonte	sursă	fonte	sursă	N;FEM;SG	N;INDF;FEM;SG
fonte	sursa	fonte	sursă	N;FEM;SG	N;DEF;FEM;SG
acqua	apă	acqua	apă	N;FEM;SG	N;INDF;FEM;SG
acqua	apa	acqua	apă	N;FEM;SG	N;DEF;FEM;SG
cinque	cinci	cinque	cinci	NUM	NUM;PL
basso	scăzută	basso	scăzut	ADJ;MASC;SG	ADJ;INDF;FEM;SG
basso	scăzut	basso	scăzut	ADJ;MASC;SG	ADJ;INDF;MASC;SG
partito	party	partito	party	N;MASC;SG	N;INDF;MASC;SG
partito	petrecere	partito	petrecere	N;MASC;SG	N;INDF;FEM;SG
partito	partid	partito	partid	N;MASC;SG	N;INDF;MASC;SG
unità	unități	unità	unitate	N;FEM	N;INDF;FEM;PL
unità	unităţi	unità	unitate	N;FEM	N;INDF;FEM;PL
unità	unitati	unità	unitati	N;FEM	N;INDF;FEM;PL
unità	unitate	unità	unitate	N;FEM	N;INDF;FEM;SG
unità	unitatea	unità	unitate	N;FEM	N;DEF;FEM;SG
unità	unitate	unità	unitate	N;FEM	N;INDF;FEM;SG
unità	unitatea	unità	unitate	N;FEM	N;DEF;FEM;SG
fonti	sursele	fonte	sursă	N;FEM;PL	N;DEF;FEM;PL
fonti	surse	fonte	sursă	N;FEM;PL	N;INDF;FEM;PL
marcatori	markeri	marcatore	marker	N;MASC;PL	N;INDF;MASC;PL
politica	politica	politica	politică	N;FEM;SG	N;DEF;FEM;SG
lei	ea	lei	el	PRO;SG;3	PRO;FEM;SG;3
metà	jumătate	metà	jumătate	N;FEM	N;INDF;FEM;SG
metri	metri	metro	metru	N;MASC;PL	N;INDF;MASC;PL
metri	contoare	metro	contoare	N;MASC;PL	N;INDF;FEM;PL
metri	metri	metro	metru	N;MASC;PL	N;INDF;MASC;PL
alto	înaltă	alto	înalt	ADJ;MASC;SG	ADJ;INDF;FEM;SG
alto	inalta	alto	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
alto	înalt	alto	înalt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
alto	înaltă	alto	înalt	ADJ;MASC;SG	ADJ;INDF;FEM;SG
alto	inalt	alto	inalt	ADJ;MASC;SG	ADJ;INDF;MASC;SG
alto	inalta	alto	inalta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
top	top	top	top	N	N;INDF;MASC;SG
top	topul	top	top	N	N;DEF;MASC;SG
testo	text	testo	text	N;MASC;SG	N;INDF;MASC;SG
testo	textul	testo	text	N;MASC;SG	N;DEF;MASC;SG
tour	tour	tour	tour	N;MASC	N;INDF;MASC;SG
tour	tur	tour	tur	N;MASC	N;INDF;MASC;SG
tour	turul	tour	tur	N;MASC	N;DEF;MASC;SG
tour	turneu	tour	turneu	N;MASC	N;INDF;MASC;SG
tour	excursii	tour	excursie	N;MASC	N;INDF;FEM;PL
tour	tururi	tour	tur	N;MASC	N;INDF;FEM;PL
dati	date	dato	dată	N;MASC;PL	N;INDF;FEM;PL
dati	datele	dato	dată	N;MASC;PL	N;DEF;FEM;PL
teatro	teatrul	teatro	teatru	N;MASC;SG	N;DEF;MASC;SG
teatro	teatru	teatro	teatru	N;MASC;SG	N;INDF;MASC;SG
teatro	teatrul	teatro	teatru	N;MASC;SG	N;DEF;MASC;SG
teatro	teatru	teatro	teatru	N;MASC;SG	N;INDF;MASC;SG
procedura	procedură	procedura	procedură	N;FEM;SG	N;INDF;FEM;SG
procedura	procedura	procedura	procedură	N;FEM;SG	N;DEF;FEM;SG
cardinale	cardinal	cardinale	cardinal	N;MASC;SG	N;INDF;MASC;SG
cardinale	cardinalul	cardinale	cardinal	N;MASC;SG	N;DEF;MASC;SG
unico	unicat	unico	unica	ADJ;MASC;SG	ADJ;INDF;MASC;SG
unico	unic	unico	unic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
unico	unică	unico	unic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
papa	papă	papa	papă	N;MASC;SG	N;INDF;MASC;SG
uomini	barbatii	uomo	barbat	N;MASC;PL	N;DEF;MASC;PL
uomini	bărbați	uomo	bărbat	N;MASC;PL	N;INDF;MASC;PL
ricerca	căutare	ricerca	căutare	N;FEM;SG	N;INDF;FEM;SG
ricerca	cautare	ricerca	cautare	N;FEM;SG	N;INDF;FEM;SG
ricerca	cercetare	ricerca	cercetare	N;FEM;SG	N;INDF;FEM;SG
ricerca	cercetarea	ricerca	cercetare	N;FEM;SG	N;DEF;FEM;SG
principali	principale	principale	principal	ADJ;PL	ADJ;INDF;FEM;PL
massimo	maxim	massimo	maxim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
massimo	maximă	massimo	maxim	ADJ;MASC;SG	ADJ;INDF;FEM;SG
massimo	maxim	massimo	maxim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
stile	stil	stile	stil	N;MASC;SG	N;INDF;MASC;SG
stile	stilul	stile	stil	N;MASC;SG	N;DEF;MASC;SG
donna	femeie	donna	femeie	N;FEM;SG	N;INDF;FEM;SG
donna	donna	donna	donnă	N;FEM;SG	N;DEF;FEM;SG
donna	femeie	donna	femeie	N;FEM;SG	N;INDF;FEM;SG
donna	femelă	donna	femelă	N;FEM;SG	N;INDF;FEM;SG
donna	femela	donna	femelă	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafata	superficie	suprafată	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafaţa	superficie	suprafaţa	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafaţă	superficie	suprafaţă	N;FEM;SG	N;INDF;FEM;SG
superficie	suprafața	superficie	suprafață	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafață	superficie	suprafață	N;FEM;SG	N;INDF;FEM;SG
alta	înaltă	alto	înalt	ADJ;FEM;SG	ADJ;INDF;FEM;SG
alta	inalta	alto	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
alta	înalt	alto	înalt	ADJ;FEM;SG	ADJ;INDF;MASC;SG
alta	înaltă	alto	înalt	ADJ;FEM;SG	ADJ;INDF;FEM;SG
alta	inalt	alto	inalt	ADJ;FEM;SG	ADJ;INDF;MASC;SG
alta	inalta	alto	inalta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
castello	castle	castello	castle	N;MASC;SG	N;INDF;MASC;SG
castello	castel	castello	castel	N;MASC;SG	N;INDF;MASC;SG
castello	castelul	castello	castel	N;MASC;SG	N;DEF;MASC;SG
distretto	districtul	distretto	district	N;MASC;SG	N;DEF;MASC;SG
distretto	district	distretto	district	N;MASC;SG	N;INDF;MASC;SG
nota	nota	nota	notă	N;FEM;SG	N;DEF;FEM;SG
nota	notă	nota	notă	N;FEM;SG	N;INDF;FEM;SG
