magyar	унгарски	magyar	унгарски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
iskola	училището	iskola	училище	N;NOM;SG	N;DEF;NEUT;SG
iskola	школа	iskola	школа	N;NOM;SG	N;INDF;FEM;SG
iskola	училище	iskola	училище	N;NOM;SG	N;INDF;NEUT;SG
történelmi	историческа	történelmi	исторически	ADJ;NOM;SG	ADJ;INDF;FEM;SG
történelmi	исторически	történelmi	исторически	ADJ;NOM;SG	ADJ;INDF;MASC;SG
történelmi	историческа	történelmi	исторически	ADJ;NOM;SG	ADJ;INDF;FEM;SG
történelmi	исторически	történelmi	исторически	ADJ;NOM;SG	ADJ;INDF;MASC;SG
költő	поет	költő	поет	N;NOM;SG	N;INDF;MASC;SG
költő	поетът	költő	поет	N;NOM;SG	N;DEF;MASC;SG
költő	поета	költő	поет	N;NOM;SG	N;DEF;MASC;SG
ideje	времето	idő	време	N;NOM;SG	N;DEF;NEUT;SG
ideje	време	idő	време	N;NOM;SG	N;INDF;NEUT;SG
hét	седмицата	hét	седмица	N;NOM;SG	N;DEF;FEM;SG
hét	седмица	hét	седмица	N;NOM;SG	N;INDF;FEM;SG
bajnok	шампион	bajn	шампион	N;NOM;SG	N;INDF;MASC;SG
bajnok	шампион	bajn	шампион	N;NOM;SG	N;INDF;MASC;SG
bajnok	шампиона	bajn	шампион	N;NOM;SG	N;DEF;MASC;SG
bajnok	шампионка	bajn	шампионка	N;NOM;SG	N;INDF;FEM;SG
állam	щат	állam	щат	N;NOM;SG	N;INDF;MASC;SG
állam	държава	állam	държава	N;NOM;SG	N;INDF;FEM;SG
emberek	мъжете	ember	мъж	N;NOM;PL	N;DEF;MASC;PL
emberek	мъже	ember	мъж	N;NOM;PL	N;INDF;MASC;PL
emberek	човеци	ember	човек	N;NOM;PL	N;INDF;MASC;PL
emberek	човеците	ember	човек	N;NOM;PL	N;DEF;MASC;PL
tartott	проведе	tart	проведа	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
uefa	уефа	uefa	уеф	N;NOM;SG	N;DEF;MASC;SG
dal	песен	dal	песен	N;NOM;SG	N;INDF;FEM;SG
dal	песничка	dal	песничка	N;NOM;SG	N;INDF;FEM;SG
szlovák	словашки	szlovák	словашки	ADJ;NOM;SG	ADJ;INDF;MASC;SG
részben	частично	részben	частичен	ADV	ADV
részben	отчасти	részben	отчаст	ADV	ADV
részben	частично	részben	частичен	ADV	ADV
részben	отчасти	részben	отчаст	ADV	ADV
tamás	томас	tamás	томас	N;NOM;SG	N;INDF;MASC;SG
tamás	тома	tamás	том	N;NOM;SG	N;DEF;MASC;SG
államok	държави	állam	държава	N;NOM;PL	N;INDF;FEM;PL
államok	щати	állam	щат	N;NOM;PL	N;INDF;MASC;PL
birodalom	империята	birodalom	империя	N;NOM;SG	N;DEF;FEM;SG
birodalom	емпайър	birodalom	емпайър	N;NOM;SG	N;INDF;MASC;SG
birodalom	империя	birodalom	империя	N;NOM;SG	N;INDF;FEM;SG
tér	квадрат	tér	квадрат	N;NOM;SG	N;INDF;MASC;SG
tér	площад	tér	площад	N;NOM;SG	N;INDF;MASC;SG
tér	пространство	tér	пространство	N;NOM;SG	N;INDF;NEUT;SG
tér	космос	tér	космос	N;NOM;SG	N;INDF;MASC;SG
tér	космоса	tér	космос	N;NOM;SG	N;DEF;MASC;SG
kulturális	културен	kulturális	културен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kulturális	културна	kulturális	културен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
park	парк	park	парк	N;NOM;SG	N;INDF;MASC;SG
kör	кръгче	kör	кръг	N;NOM;SG	N;INDF;NEUT;SG
kör	кръгът	kör	кръг	N;NOM;SG	N;DEF;MASC;SG
kör	окръжност	kör	окръжност	N;NOM;SG	N;INDF;FEM;SG
kör	кръговрат	kör	кръговрат	N;NOM;SG	N;INDF;MASC;SG
kör	кръг	kör	кръг	N;NOM;SG	N;INDF;MASC;SG
kör	кръгла	kör	кръгъл	N;NOM;SG	N;INDF;FEM;SG
kör	рунд	kör	рунд	N;NOM;SG	N;INDF;MASC;SG
kör	кръг	kör	кръг	N;NOM;SG	N;INDF;MASC;SG
sablon	шаблон	sablon	шаблон	N;NOM;SG	N;INDF;MASC;SG
járás	окръг	járás	окръг	N;NOM;SG	N;INDF;MASC;SG
járás	област	járás	област	N;NOM;SG	N;INDF;FEM;SG
járás	район	járás	район	N;NOM;SG	N;INDF;MASC;SG
zenei	музикален	zenei	музикален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
zenei	музикална	zenei	музикален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
cseh	чешки	cseh	чешка	ADJ;NOM;SG	ADJ;INDF;MASC;SG
cseh	чешката	cseh	чешки	ADJ;NOM;SG	ADJ;DEF;FEM;SG
cseh	чешка	cseh	чешка	ADJ;NOM;SG	ADJ;INDF;FEM;SG
minta	мостра	minta	мостра	N;NOM;SG	N;INDF;FEM;SG
minta	проба	minta	проба	N;NOM;SG	N;INDF;FEM;SG
minta	извадка	minta	извадка	N;NOM;SG	N;INDF;FEM;SG
minta	образец	minta	образец	N;NOM;SG	N;INDF;MASC;SG
minta	модел	minta	модел	N;NOM;SG	N;INDF;MASC;SG
játékok	игри	játék	игра	N;NOM;PL	N;INDF;FEM;PL
játékok	играчките	játék	играчка	N;NOM;PL	N;DEF;FEM;PL
játékok	играчки	játék	играчка	N;NOM;PL	N;INDF;FEM;PL
központi	централен	központi	централен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
központi	централна	központi	централен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
horvát	хърватски	horvát	хърватски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
horvát	хърватска	horvát	хърватска	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kezdte	започна	kezd	започна	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
források	източници	forrás	източник	N;NOM;PL	N;INDF;MASC;PL
források	пасиви	forrás	пасив	N;NOM;PL	N;INDF;MASC;PL
források	задължения	forrás	задължение	N;NOM;PL	N;INDF;NEUT;PL
források	ресурси	forrás	ресурс	N;NOM;PL	N;INDF;MASC;PL
csapatok	войски	csapat	войска	N;NOM;PL	N;INDF;FEM;PL
csapatok	военнослужещи	csapat	военнослужещ	N;NOM;PL	N;INDF;MASC;PL
csapatok	войници	csapat	войник	N;NOM;PL	N;INDF;MASC;PL
csapatok	отбори	csapat	отбор	N;NOM;PL	N;INDF;MASC;PL
csapatok	екипи	csapat	екип	N;NOM;PL	N;INDF;MASC;PL
föld	земята	föld	земя	N;NOM;SG	N;DEF;FEM;SG
föld	земя	föld	земя	N;NOM;SG	N;INDF;FEM;SG
föld	земя	föld	земя	N;NOM;SG	N;INDF;FEM;SG
tartományban	провинцията	tartomány	провинция	N;IN+ESS;SG	N;DEF;FEM;SG
tartományban	провинция	tartomány	провинция	N;IN+ESS;SG	N;INDF;FEM;SG
poszt	post	poszt	post	N;NOM;SG	N
poszt	публикация	poszt	публикация	N;NOM;SG	N;INDF;FEM;SG
poszt	публикуване	poszt	публикуване	N;NOM;SG	N;INDF;NEUT;SG
poszt	пост	poszt	пост	N;NOM;SG	N;INDF;MASC;SG
tagjai	членове	tag	член	N;NOM;PL	N;INDF;MASC;PL
tagjai	членовете	tag	член	N;NOM;PL	N;DEF;MASC;PL
kormány	правителство	kormány	правителство	N;NOM;SG	N;INDF;NEUT;SG
hadsereg	армията	hadsereg	армия	N;NOM;SG	N;DEF;FEM;SG
hadsereg	армеец	hadsereg	армеец	N;NOM;SG	N;INDF;MASC;SG
hadsereg	армия	hadsereg	армия	N;NOM;SG	N;INDF;FEM;SG
királyság	кралство	királyság	кралство	N;NOM;SG	N;INDF;NEUT;SG
királyság	царство	királyság	царство	N;NOM;SG	N;INDF;NEUT;SG
szerepet	роля	szerep	роля	N;ACC;SG	N;INDF;FEM;SG
magyarok	унгарците	magyar	унгарец	N;NOM;PL	N;DEF;MASC;PL
városi	градска	városi	градски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
városi	градски	városi	градски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
győzelem	победа	győzelem	победа	N;NOM;SG	N;INDF;FEM;SG
győzelem	победа	győzelem	победа	N;NOM;SG	N;INDF;FEM;SG
nevet	смях	név	смях	N;ACC;SG	N;INDF;MASC;SG
nevet	смях	név	смях	N;ACC;SG	N;INDF;MASC;SG
cím	заглавие	cím	заглавие	N;NOM;SG	N;INDF;NEUT;SG
cím	дял	cím	дял	N;NOM;SG	N;INDF;MASC;SG
cím	титла	cím	титла	N;NOM;SG	N;INDF;FEM;SG
cím	адрес	cím	адрес	N;NOM;SG	N;INDF;MASC;SG
szükséges	необходима	szükséges	необходим	ADJ;NOM;SG	ADJ;INDF;FEM;SG
játékos	плеър	játékos	плеър	N;NOM;SG	N;INDF;MASC;SG
játékos	играч	játékos	играч	N;NOM;SG	N;INDF;MASC;SG
élet	живот	élet	живот	N;NOM;SG	N;INDF;MASC;SG
élet	живота	élet	живот	N;NOM;SG	N;DEF;MASC;SG
élet	лайф	élet	лайф	N;NOM;SG	N;INDF;MASC;SG
élet	животът	élet	живот	N;NOM;SG	N;DEF;MASC;SG
nyert	спечели	nyert	спечеля	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
egyébként	иначе	egyébként	така	ADV	ADV
törvény	закон	törvény	закон	N;NOM;SG	N;INDF;MASC;SG
hatalmas	огромен	hatalmas	огромен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
hatalmas	огромна	hatalmas	огромен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
hatalmas	масивен	hatalmas	масивен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
akadémia	академията	akadémia	академия	N;NOM;SG	N;DEF;FEM;SG
akadémia	академия	akadémia	академия	N;NOM;SG	N;INDF;FEM;SG
vezetett	доведе	vezetett	доведа	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
vezetett	карал	vezetett	карам	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
állomások	станции	állomás	станция	N;NOM;PL	N;INDF;FEM;PL
irodalom	литература	irodalom	литература	N;NOM;SG	N;INDF;FEM;SG
társaság	дружество	társaság	дружество	N;NOM;SG	N;INDF;NEUT;SG
társaság	компания	társaság	компания	N;NOM;SG	N;INDF;FEM;SG
társaság	рота	társaság	рота	N;NOM;SG	N;INDF;FEM;SG
társaság	фирма	társaság	фирма	N;NOM;SG	N;INDF;FEM;SG
szöveg	текст	szöveg	текст	N;NOM;SG	N;INDF;MASC;SG
szöveg	текст	szöveg	текст	N;NOM;SG	N;INDF;MASC;SG
területe	територия	terület	територия	N;NOM;SG	N;INDF;FEM;SG
területe	територията	terület	територия	N;NOM;SG	N;DEF;FEM;SG
rész	част	rész	част	N;NOM;SG	N;INDF;FEM;SG
rész	епизод	rész	епизод	N;NOM;SG	N;INDF;MASC;SG
mutatja	показва	mutat	показвам-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sugárzás	облъчване	sugárzás	облъчване	N;NOM;SG	N;INDF;NEUT;SG
sugárzás	лъчение	sugárzás	лъчение	N;NOM;SG	N;INDF;NEUT;SG
sugárzás	радиация	sugárzás	радиация	N;NOM;SG	N;INDF;FEM;SG
sugárzás	облъчване	sugárzás	облъчване	N;NOM;SG	N;INDF;NEUT;SG
filmek	филми	film	филм	N;NOM;PL	N;INDF;MASC;PL
filmek	филми	film	филм	N;NOM;PL	N;INDF;MASC;PL
mérkőzés	мач	mérkőzés	мач	N;NOM;SG	N;INDF;MASC;SG
mérkőzés	съвпадение	mérkőzés	съвпадение	N;NOM;SG	N;INDF;NEUT;SG
képek	изображения	kép	изображение	N;NOM;PL	N;INDF;NEUT;PL
képek	образи	kép	образ	N;NOM;PL	N;INDF;FEM;PL
képek	снимки	kép	снимка	N;NOM;PL	N;INDF;FEM;PL
képek	картинки	kép	картинка	N;NOM;PL	N;INDF;FEM;PL
képek	картини	kép	картина	N;NOM;PL	N;INDF;FEM;PL
képek	снимки	kép	снимка	N;NOM;PL	N;INDF;FEM;PL
képek	снимки	kép	снимка	N;NOM;PL	N;INDF;FEM;PL
képek	снимките	kép	снимка	N;NOM;PL	N;DEF;FEM;PL
kor	възраст	kor	възраст	N;NOM;SG	N;INDF;FEM;SG
egyszer	веднъж	egyszer	веднъж	ADV	ADV
épület	изграждане	épület	изграждане	N;NOM;SG	N;INDF;NEUT;SG
épület	сграда	épület	сграда	N;NOM;SG	N;INDF;FEM;SG
épület	сградата	épület	сграда	N;NOM;SG	N;DEF;FEM;SG
hogyan	как	hogyan	как	ADV	ADV
politikus	политик	politikus	политик	N;NOM;SG	N;INDF;MASC;SG
tartomány	провинцията	tartomány	провинция	N;NOM;SG	N;DEF;FEM;SG
tartomány	провинция	tartomány	провинция	N;NOM;SG	N;INDF;FEM;SG
tartomány	владение	tartomány	владение	N;NOM;SG	N;INDF;NEUT;SG
tartomány	домейн	tartomány	домейн	N;NOM;SG	N;INDF;MASC;SG
tartomány	диапазон	tartomány	диапазон	N;NOM;SG	N;INDF;MASC;SG
tartomány	обхват	tartomány	обхват	N;NOM;SG	N;INDF;MASC;SG
tartomány	обсег	tartomány	обсег	N;NOM;SG	N;INDF;MASC;SG
művészeti	изкуство	művészeti	изкуство	N;NOM;SG	N;INDF;NEUT;SG
sziget	острова	sziget	острова	N;NOM;SG	N;DEF;MASC;SG
sziget	island	sziget	islanа	N;NOM;SG	N;INDF;MASC;SG
sziget	остров	sziget	остров	N;NOM;SG	N;INDF;MASC;SG
sziget	островът	sziget	остров	N;NOM;SG	N;DEF;MASC;SG
sziget	айлънд	sziget	айлънд	N;NOM;SG	N;INDF;MASC;SG
sziget	остров	sziget	остров	N;NOM;SG	N;INDF;MASC;SG
adatok	данни	adat	данна	N;NOM;PL	N;INDF;FEM;PL
honlap	уебсайт	honlap	уебсайт	N;NOM;SG	N;INDF;MASC;SG
honlap	сайт	honlap	сайт	N;NOM;SG	N;INDF;MASC;SG
jellemző	характерен	jellemző	характерен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
jellemző	типичен	jellemző	типичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
jellemző	типична	jellemző	типичен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
természetes	естествена	természetes	естествен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
természetes	естествен	természetes	естествен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
semmi	нищо	semmi	никой	PRO;NOM;SG;3	PRO;NOM;INDF;NEUT;SG
kiemelt	подчерта	kiemelt	подчертая	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
működött	работил	működik	работя	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
díjat	възлагане	díjat	възлагане	N;ACC;SG	N;INDF;NEUT;SG
díjat	награда	díjat	награда	N;ACC;SG	N;INDF;FEM;SG
felett	над	felett	над	ADP	ADP
meghalt	умрял	meg+hal	умра	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
meghalt	умряла	meg+hal	умра	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
kezdve	започване	kezdv	започване	N;ON+ESS;SG	N;INDF;NEUT;SG
egyben	също	egyben	също	ADV	ADV
jött	дойде	jön	дойда	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
csata	битката	csata	битка	N;NOM;SG	N;DEF;FEM;SG
csata	битка	csata	битка	N;NOM;SG	N;INDF;FEM;SG
tanult	учил	tanult	уча-(се)	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
tanult	учила	tanult	уча-(се)	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;FEM;SG;PST;V.PTCP;ACT
tanult	научил	tanult	науча-(се)	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
érdemes	достойна	érdemes	достоен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
érdemes	достоен	érdemes	достоен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
játék	мач	játék	мач	N;NOM;SG	N;INDF;MASC;SG
játék	гейм	játék	гейм	N;NOM;SG	N;INDF;MASC;SG
játék	играта	játék	игра	N;NOM;SG	N;DEF;FEM;SG
játék	игра	játék	игра	N;NOM;SG	N;INDF;FEM;SG
játék	играчка	játék	играчка	N;NOM;SG	N;INDF;FEM;SG
játék	игра	játék	игра	N;NOM;SG	N;INDF;FEM;SG
erzsébet	елизабет	erzse	елизабет	N;NOM;SG	N;INDF;FEM;SG
kereskedelmi	търговска	kereskedelmi	търговски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kereskedelmi	търговски	kereskedelmi	търговски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
jogi	правна	jogi	правен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
jogi	юридически	jogi	юридически	ADJ;NOM;SG	ADJ;INDF;MASC;SG
könyv	тефтер	könyv	тефтер	N;NOM;SG	N;INDF;MASC;SG
könyv	книга	könyv	книга	N;NOM;SG	N;INDF;FEM;SG
intézet	институт	intézet	институт	N;NOM;SG	N;INDF;MASC;SG
intézet	института	intézet	институт	N;NOM;SG	N;DEF;MASC;SG
szakmai	професионална	szakmai	професионален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
szakmai	професионален	szakmai	професионален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
fok	нос	fok	нос	N;NOM;SG	N;INDF;MASC;SG
fok	кейп	fok	кейп	N;NOM;SG	N;INDF;MASC;SG
fok	градуса	fok	градус	N;NOM;SG	N;DEF;MASC;SG
fok	градус	fok	градус	N;NOM;SG	N;INDF;MASC;SG
fok	степен	fok	степен	N;NOM;SG	N;INDF;FEM;SG
perc	минута	perc	минута	N;NOM;SG	N;INDF;FEM;SG
egyház	църква	egyház	църква	N;NOM;SG	N;INDF;FEM;SG
egyház	църквата	egyház	църква	N;NOM;SG	N;DEF;FEM;SG
barlang	пещера	barlang	пещера	N;NOM;SG	N;INDF;FEM;SG
barlang	пещерата	barlang	пещера	N;NOM;SG	N;DEF;FEM;SG
üzenet	послание	üzenet	послание	N;NOM;SG	N;INDF;NEUT;SG
üzenet	съобщение	üzenet	съобщение	N;NOM;SG	N;INDF;NEUT;SG
üzenet	съобщението	üzenet	съобщение	N;NOM;SG	N;DEF;NEUT;SG
tartalmazza	съдържа	tartalmaz	съдържам-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tartalmazza	включва	tartalmaz	включвам-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
regény	романът	regény	роман	N;NOM;SG	N;DEF;MASC;SG
regény	роман	regény	роман	N;NOM;SG	N;INDF;MASC;SG
osztály	клас	osztály	клас	N;NOM;SG	N;INDF;MASC;SG
osztály	класа	osztály	клас	N;NOM;SG	N;DEF;MASC;SG
lakosság	популация	lakosság	популация	N;NOM;SG	N;INDF;FEM;SG
lakosság	население	lakosság	население	N;NOM;SG	N;INDF;NEUT;SG
file	файл	file	файл	N;NOM;SG	N;INDF;MASC;SG
file	файлът	file	файл	N;NOM;SG	N;DEF;MASC;SG
file	досие	file	досие	N;NOM;SG	N;INDF;NEUT;SG
írók	писатели	író	писател	N;NOM;PL	N;INDF;MASC;PL
írók	писателите	író	писател	N;NOM;PL	N;DEF;MASC;PL
írók	сценаристи	író	сценарист	N;NOM;PL	N;INDF;MASC;PL
írók	авторите	író	автор	N;NOM;PL	N;DEF;MASC;PL
írók	автори	író	автор	N;NOM;PL	N;INDF;MASC;PL
társadalmi	социален	társadalmi	социален	ADJ;NOM;SG	ADJ;INDF;MASC;SG
társadalmi	социална	társadalmi	социален	ADJ;NOM;SG	ADJ;INDF;FEM;SG
aszteroida	астероид	aszteroida	астероид	N;NOM;SG	N;INDF;MASC;SG
egyszerű	прост	egyszerű	прост	ADJ;NOM;SG	ADJ;INDF;MASC;SG
egyszerű	проста	egyszerű	прост	ADJ;NOM;SG	ADJ;INDF;FEM;SG
ideiglenes	временна	ideiglenes	временен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
ideiglenes	временен	ideiglenes	временя-(се)	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kiadás	изданието	kiadás	издание	N;NOM;SG	N;DEF;NEUT;SG
kiadás	издание	kiadás	издание	N;NOM;SG	N;INDF;NEUT;SG
kiadás	разход	kiadás	разход	N;NOM;SG	N;INDF;MASC;SG
kiadás	публикуване	kiadás	публикуване	N;NOM;SG	N;INDF;NEUT;SG
kiadás	издателство	kiadás	издателство	N;NOM;SG	N;INDF;NEUT;SG
rend	ред	rend	ред	N;NOM;SG	N;INDF;MASC;SG
rend	поръчка	rend	поръчка	N;NOM;SG	N;INDF;FEM;SG
szakma	професия	szakma	професия	N;NOM;SG	N;INDF;FEM;SG
verseny	надпревара	verseny	надпревара	N;NOM;SG	N;INDF;FEM;SG
verseny	надбягване	verseny	надбягване	N;NOM;SG	N;INDF;NEUT;SG
verseny	състезание	verseny	състезание	N;NOM;SG	N;INDF;NEUT;SG
verseny	раса	verseny	раса	N;NOM;SG	N;INDF;FEM;SG
verseny	конкуренция	verseny	конкуренция	N;NOM;SG	N;INDF;FEM;SG
verseny	конкурс	verseny	конкурс	N;NOM;SG	N;INDF;MASC;SG
verseny	състезание	verseny	състезание	N;NOM;SG	N;INDF;NEUT;SG
verseny	конкурс	verseny	конкурс	N;NOM;SG	N;INDF;MASC;SG
verseny	състезание	verseny	състезание	N;NOM;SG	N;INDF;NEUT;SG
eredmény	резултат	eredmény	резултат	N;NOM;SG	N;INDF;MASC;SG
eredmény	резултата	eredmény	резултат	N;NOM;SG	N;DEF;MASC;SG
köszönöm	благодаря	köszönöm	благодаря	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
test	тялото	test	тяло	N;NOM;SG	N;DEF;NEUT;SG
test	тяло	test	тяло	N;NOM;SG	N;INDF;NEUT;SG
ének	химн	én	химн	N;NOM;SG	N;INDF;MASC;SG
ének	вокал	én	вокал	N;NOM;SG	N;INDF;MASC;SG
ének	пеенето	én	пеене	N;NOM;SG	N;DEF;NEUT;SG
ének	пеене	én	пеене	N;NOM;SG	N;INDF;NEUT;SG
keretében	рамка	keret	рамка	N;IN+ESS;SG	N;INDF;FEM;SG
