त्रिज्या	radius	त्रिज्या	radius	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
पैमाना	rækkevidde	पैमाना	rækkevidde	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पैमाना	omfang	पैमाना	omfang	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
पैमाना	anvendelsesområde	पैमाना	anvendelsesområde	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
पैमाना	målestok	पैमाना	målestok	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
तंबाकू	tobak	तंबाकू	tobak	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्री	præ	प्री	præ	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मैथुन	samleje	मैथुन	samleje	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
मैथुन	køn	मैथुन	køn	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मैथुन	sex	मैथुन	sex	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ग्राफिक्स	grafik	ग्राफिक्स	grafik	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
योजनाएं	ordninger	योजना	ordning	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
केल्विन	kelvin	केल्विन	kelvin	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कीटनाशक	pesticid	कीटनाशक	pesticid	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
लार	spyt	लार	spyt	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आगंतुक	gæst	आगंतुक	gæst	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
फ़ॉर्मूला	formel	फ़ॉर्मूला	formel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
चीज़ें	ting	चीज़	ting	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
चीज़ें	tingene	चीज़	ting	N;NOM;FEM;PL;3	N;DEF;MASC+FEM;PL
ग्राफिक	grafik	ग्राफिक	grafik	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लूप	løkke	लूप	løkke	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लूप	sløjfe	लूप	sløjfe	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
लूप	løkken	लूप	løkke	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
फिल्माया	filmet	फिल्मा	film	V;PFV;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
फिल्माया	filmede	फिल्मा	filme	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
सम्मिश्रण	blanding	सम्मिश्रण	blanding	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
चम्मच	skeen	चम्मच	ske	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
ग्रा	gras	ग्रा	gras	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
दुकानें	forretninger	दुकान	forretning	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
दुकानें	butikker	दुकान	butik	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
दुकानें	forretninger	दुकान	forretning	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
दुकानें	butikkerne	दुकान	butik	N;NOM;FEM;PL;3	N;DEF;MASC+FEM;PL
दुकानें	butikker	दुकान	butik	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
दुकानें	boder	दुकान	bode	N;NOM;FEM;PL;3	N;INDF;MASC+FEM;PL
अनुपयुक्त	ubrugt	अनुपयुक्त	ubrugt	ADJ	ADJ;INDF;SG
अनुपयुक्त	uudnyttede	अनुपयुक्त	uudnytte	ADJ	ADJ;PL
अनुपयुक्त	ubrugte	अनुपयुक्त	ubrugt	ADJ	ADJ;PL
विरोधाभास	paradoks	विरोधाभास	paradoks	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
चेयरमैन	formand	चेयरमैन	formand	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
चेयरमैन	bestyrelsesformand	चेयरमैन	bestyrelsesformand	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कचरा	skrald	कचरा	skrald	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
कचरा	skrald	कचरा	skrald	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
थैली	pose	थैली	pose	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
प्रतियोगियों	konkurrenter	प्रतियोगी	konkurrent	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
प्रतियोगियों	konkurrenterne	प्रतियोगी	konkurrent	N;ACC;MASC;PL;3	N;DEF;MASC+FEM;PL
स्प्रिंग	foråret	स्प्रिंग	forår	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
स्प्रिंग	forår	स्प्रिंग	forår	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
स्प्रिंग	fjeder	स्प्रिंग	fjed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
पिज़्ज़ा	pizza	पिज़्ज़ा	pizza	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
छात्रवृत्ति	stipendiet	छात्रवृत्ति	stipendium	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
छात्रवृत्ति	legat	छात्रवृत्ति	legat	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
छात्रवृत्ति	stipendium	छात्रवृत्ति	stipendium	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
लिखें	skrive	लिख	skrive	V;SBJV;PL;FIN;ACT	V;NFIN;ACT
लिखें	komponere	लिख	komponer	V;SBJV;PL;FIN;ACT	V;NFIN;ACT
लिखें	brænde	लिख	brænde	V;SBJV;PL;FIN;ACT	V;NFIN;ACT
सोडा	sodavand	सोडा	sodavand	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सोडा	danskvand	सोडा	danskvand	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
हुकूमत	kongeriget	हुकूमत	kongerig	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
हुकूमत	kongerige	हुकूमत	kongerig	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
हुकूमत	dominans	हुकूमत	dominans	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
डॉक्टरेट	doktorgrad	डॉक्टरेट	doktorgrad	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सटीकता	nøjagtighed	सटीकता	nøjagtighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सटीकता	rigtighed	सटीकता	rigtighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सटीकता	præcision	सटीकता	præcision	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
धमनियों	arterier	धमनी	arteri	N;ACC;FEM;PL;3	N;INDF;NEUT;PL
धमनियों	blodårer	धमनी	blodåre	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
प्रतिजन	antigen	प्रतिजन	antig	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
अदालतों	retter	अदालत	ret	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
अदालतों	domstolene	अदालत	domstol	N;ACC;FEM;PL;3	N;DEF;MASC+FEM;PL
अदालतों	domstole	अदालत	domstol	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
चोंच	næb	चोंच	næb	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
चोंच	næbbet	चोंच	næb	N;NOM;FEM;SG;3	N;DEF;NEUT;SG
प्लेटों	plader	प्लेट	plade	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
प्लेटों	tallerkener	प्लेट	tallerken	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
प्लेटों	tallerkner	प्लेट	tallerkner	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
प्रमाणन	certificering	प्रमाणन	certificering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
खरीदी	indkøbt	खरीद	indkøbe	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
खरीदी	købt	खरीद	købe	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
खरीदी	købte	खरीद	købe	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
खरीदी	købt	खरीद	købe	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
खरीदी	købte	खरीद	købe	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
न्यूट्रॉन	neutron	न्यूट्रॉन	neutron	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निरीक्षक	landmåler	निरीक्षक	landmål	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निरीक्षक	projektlederen	निरीक्षक	projektleder	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
निरीक्षक	byrådsmedlem	निरीक्षक	byrådsmedlem	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
निरीक्षक	observatøren	निरीक्षक	observatør	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
निरीक्षक	observatør	निरीक्षक	observatør	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निरीक्षक	iagttager	निरीक्षक	iagttage	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गियर	grej	गियर	grej	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
गियर	gear	गियर	gear	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
गियर	redskab	गियर	redskab	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
राजतंत्र	monarki	राजतंत्र	monarki	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
सर्कस	cirkus	सर्कस	cirkus	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
हीलियम	helium	हीलियम	helium	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
बादाम	mandel	बादाम	mandel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निष्कर्षों	undersøgelsesresultater	निष्कर्ष	undersøgelsesresultat	N;ACC;MASC;PL;3	N;INDF;NEUT;PL
प्राचल	parameteren	प्राचल	parameter	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
प्राचल	parameter	प्राचल	parameter	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कामकाज	husarbejde	कामकाज	husarbejde	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कामकाज	funktion	कामकाज	funktion	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पृथक्करण	adskillelse	पृथक्करण	adskillelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अंडा	ægget	अंडा	ægge	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
एलर्जी	allergi	एलर्जी	allergi	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
वर्दी	uniformen	वर्दी	uniform	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
वर्दी	uniform	वर्दी	uniform	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
उत्कृष्टता	perfektion	उत्कृष्टता	perfektion	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
सूर्यास्त	sunset	सूर्यास्त	sunse	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
सूर्यास्त	solnedgang	सूर्यास्त	solnedgang	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सूर्यास्त	solnedgangen	सूर्यास्त	solnedgang	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
कैलोरी	kalorie	कैलोरी	kalorie	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
ईमानदारी	ærlighed	ईमानदारी	ærlighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
ईमानदारी	oprigtighed	ईमानदारी	oprigtighed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
मताधिकार	franchise	मताधिकार	franchis	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निर्वासित	lovløse	निर्वासित	lovløs	ADJ	ADJ;PL
स्ट्रिंग	snor	स्ट्रिंग	snor	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
स्ट्रिंग	strengen	स्ट्रिंग	streng	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
स्फटिक	kvarts	स्फटिक	kvarts	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
ईद	eid	ईद	eid	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
पाँव	fod	पाँव	fod	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कॉलम	søjle	कॉलम	søjle	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कॉलम	kolonne	कॉलम	kolon	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
समस्थानिक	isotop	समस्थानिक	isotop	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कहावत	ordsprog	कहावत	ordsprog	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
कहावत	talemåde	कहावत	talemåde	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
समुद्रतल	havbunden	समुद्रतल	havbund	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
दुर्घटनाओं	ulykker	दुर्घटना	ulykke	N;ACC;FEM;PL;3	N;INDF;MASC+FEM;PL
शायरी	poesi	शायरी	poesi	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
टेलीग्राफ	telegraf	टेलीग्राफ	telegraf	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रत्याशी	ansøger	प्रत्याशी	ansøger	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रत्याशी	kandidat	प्रत्याशी	kandidat	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रत्याशी	kandidaten	प्रत्याशी	kandidat	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
आवेग	momentum	आवेग	momentum	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
आवेग	fremdrift	आवेग	fremdrift	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आवेग	impuls	आवेग	impuls	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आवेग	indskydelse	आवेग	indskydelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अध्यात्म	spiritualitet	अध्यात्म	spiritualitet	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
सचेत	bevidst	सचेत	bevidst	ADJ	ADJ;INDF;SG
सचेत	bevidste	सचेत	bevidst	ADJ	ADJ;PL
सुनी	lyttet	सुन	lytte	V;PFV;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
सुनी	lyttede	सुन	lytte	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
किशोरों	teenagere	किशोर	teenager	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
धर्मार्थ	velgørenhed	धर्मार्थ	velgørenhed	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
धर्मार्थ	velgørenhed	धर्मार्थ	velgørenhed	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पारा	kviksølv	पारा	kviksølv	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
धोखे	vildledt	धोखा	vildlede	V;MASC;SG;FIN;ACT	V;INDF;SG;PST;V.PTCP
धोखे	snydt	धोखा	snyde	V;MASC;SG;FIN;ACT	V;INDF;SG;PST;V.PTCP
धोखे	bedraget	धोखा	bedrage	V;MASC;SG;FIN;ACT	V;INDF;SG;PST;V.PTCP
धोखे	narret	धोखा	nar	V;MASC;SG;FIN;ACT	V;INDF;SG;PST;V.PTCP
पेंट	maler	पेंट	male	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पेंट	maling	पेंट	maling	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
निदेशालय	direktoratet	निदेशालय	direktorat	N;NOM;MASC;SG;3	N;DEF;NEUT;SG
निदेशालय	direktorat	निदेशालय	direktorat	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
नीलामी	auktion	नीलामी	auktion	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
नीलामी	auktionen	नीलामी	auktion	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
पट्टे	leasing	पट्टे	leasing	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पट्टे	leasing	पट्टे	leasing	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पट्टे	lejemål	पट्टे	lejemål	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
पट्टे	lejekontrakt	पट्टे	lejekontrakt	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ब्रह्मचर्य	kyskhed	ब्रह्मचर्य	kyskhed	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ब्रह्मचर्य	cølibat	ब्रह्मचर्य	cølibat	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
काव्यशास्त्र	poetik	काव्यशास्त्र	poetik	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
पोर्टफोलियो	portefølje	पोर्टफोलियो	portefølje	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
पोर्टफोलियो	porteføljen	पोर्टफोलियो	portefølje	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
नवाचार	fornyelse	नवाचार	fornyelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
नवाचार	nyskabelse	नवाचार	nyskabelse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
नवाचार	innovation	नवाचार	innovation	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
महंगी	dyrt	महंगा	dyr	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
पीना	drukket	पी	drikke	V;MASC;NFIN;ACT	V;INDF;SG;PST;V.PTCP
पीना	drikker	पी	drikke	V;MASC;NFIN;ACT	V;IND;PRS;FIN;ACT
पीना	drikke	पी	drikke	V;MASC;NFIN;ACT	V;NFIN;ACT
पीना	drikker	पी	drikke	V;MASC;NFIN;ACT	V;IND;PRS;FIN;ACT
पीना	drikke	पी	drikke	V;MASC;NFIN;ACT	V;NFIN;ACT
स्ट्रिप	strip	स्ट्रिप	strip	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
संलयन	fusion	संलयन	fusion	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
संलयन	sammensmeltning	संलयन	sammensmeltning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
डेप	depp	डेप	depp	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्रोसेसिंग	forarbejdning	प्रोसेसिंग	forarbejdning	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अवस्थिति	placering	अवस्थिति	placering	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अवस्थिति	lokalisering	अवस्थिति	lokalisering	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अवस्थिति	beliggenhed	अवस्थिति	beliggenhed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अवस्थिति	sted	अवस्थिति	sted	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
अवस्थिति	placering	अवस्थिति	placering	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
अवस्थिति	lokation	अवस्थिति	lokation	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
वार्मिंग	opvarmning	वार्मिंग	opvarmning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मार्गदर्शक	vejledningen	मार्गदर्शक	vejledning	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
मार्गदर्शक	guide	मार्गदर्शक	guide	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मार्गदर्शक	vejledning	मार्गदर्शक	vejledning	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
विभिन्नता	variation	विभिन्नता	variation	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
ढोल	tromme	ढोल	trom	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ढोल	tromle	ढोल	tromle	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
क्रोमियम	krom	क्रोमियम	krom	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
क्रोमियम	chrom	क्रोमियम	chrom	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
एकरूपता	ensartethed	एकरूपता	ensartethed	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
एकरूपता	ensretning	एकरूपता	ensretning	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
वक्ष	brystkasse	वक्ष	brystkasse	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
वक्ष	brystkassen	वक्ष	brystkasse	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
वक्ष	thorax	वक्ष	thorax	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
अखबारों	dagblade	अखबार	dagblad	N;ACC;MASC;PL;3	N;INDF;NEUT;PL
अखबारों	aviser	अखबार	avis	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
मध्यस्थता	voldgift	मध्यस्थता	voldgift	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
मध्यस्थता	formidling	मध्यस्थता	formidling	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
मध्यस्थता	mægling	मध्यस्थता	mægling	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
किक	spark	किक	spark	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
किक	kick	किक	kick	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
धड़कन	beat	धड़कन	beat	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
धड़कन	hjerterytme	धड़कन	hjerterytme	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
धड़कन	hjerteslag	धड़कन	hjerteslag	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
धड़कन	hjertebanken	धड़कन	hjertebank	N;NOM;FEM;SG;3	N;DEF;MASC+FEM;SG
धड़कन	tæsk	धड़कन	tæsk	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
क्रेन	kran	क्रेन	kran	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
क्षेत्ररक्षण	kaptajn	क्षेत्ररक्षण	kaptajn	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
क्षेत्ररक्षण	fielding	क्षेत्ररक्षण	fielding	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मॉनिटर	skærm	मॉनिटर	skærm	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मॉनिटर	monitor	मॉनिटर	monitor	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कोक	coke	कोक	coke	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कोक	kokain	कोक	kokain	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
मशरूम	champignon	मशरूम	champignon	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
मशरूम	champignon	मशरूम	champignon	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
मशरूम	svamp	मशरूम	svamp	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
शांतिपूर्ण	fredelige	शांतिपूर्ण	fredelig	ADJ	ADJ;PL
शांतिपूर्ण	fredfyldt	शांतिपूर्ण	fredfylde	ADJ	ADJ;INDF;SG
शांतिपूर्ण	fredelig	शांतिपूर्ण	fredelig	ADJ	ADJ;INDF;MASC+FEM;SG
शांतिपूर्ण	fredeligt	शांतिपूर्ण	fredelig	ADJ	ADJ;INDF;NEUT;SG
बेलन	cylinder	बेलन	cylinde	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बेलन	flaske	बेलन	flaske	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
बेलन	cylinderen	बेलन	cylinder	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
बोलना	taler	बोल	tale	V;MASC;NFIN;ACT	V;IND;PRS;FIN;ACT
आत्मविश्वास	tillid	आत्मविश्वास	tillid	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आत्मविश्वास	tilliden	आत्मविश्वास	tillid	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
आत्मविश्वास	selvtillid	आत्मविश्वास	selvtillid	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आत्मविश्वास	selvtilliden	आत्मविश्वास	selvtillid	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
कुपोषण	underernæring	कुपोषण	underernæring	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कुपोषण	fejlernæring	कुपोषण	fejlernæring	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
कंटेनर	container	कंटेनर	contain	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
दुश्मनों	fjender	दुश्मन	fjende	N;ACC;MASC;PL;3	N;INDF;MASC+FEM;PL
फर्नीचर	møbel	फर्नीचर	møbel	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
फर्नीचर	inventar	फर्नीचर	inventar	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
वारिस	arving	वारिस	arving	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
आधुनिकीकरण	modernisering	आधुनिकीकरण	modernisering	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
परिवर्तनशील	variabel	परिवर्तनशील	variabel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
परिवर्तनशील	variablen	परिवर्तनशील	variable	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
मच्छर	myg	मच्छर	myg	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ग्रांट	skænk	ग्रांट	skænk	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
ग्रांट	tilskud	ग्रांट	tilskud	N;NOM;FEM;SG;3	N;INDF;NEUT;SG
ग्रांट	grant	ग्रांट	gran	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
मैग्नीशियम	magnesium	मैग्नीशियम	magnesium	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
प्लेटफॉर्म	perron	प्लेटफॉर्म	perron	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्लेटफॉर्म	platform	प्लेटफॉर्म	platform	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
प्लेटफॉर्म	perronen	प्लेटफॉर्म	perron	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
प्लेटफॉर्म	platformen	प्लेटफॉर्म	platform	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
घुस	gennemtrænge	घुस	gennemtrænge	V;ACT	V;NFIN;ACT
घोटाला	skandalen	घोटाला	skandal	N;NOM;MASC;SG;3	N;DEF;MASC+FEM;SG
घोटाला	skandale	घोटाला	skandale	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
घोटाला	fidus	घोटाला	fidus	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
घोटाला	svindelnummer	घोटाला	svindelnummer	N;NOM;MASC;SG;3	N;INDF;NEUT;SG
घोटाला	svindel	घोटाला	svindel	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
घोटाला	fusk	घोटाला	fusk	N;NOM;MASC;SG;3	N;INDF;MASC+FEM;SG
ईर्ष्या	misundelse	ईर्ष्या	misundelse	N;NOM;FEM;SG;3	N;INDF;MASC+FEM;SG
