tradución	تقریر	tradución	تقریر	N	N;NOM;FEM;SG;3
alugar	سمجھنا	alugar	سمجھ	V	V;MASC;SG;NFIN;ACT
alugar	کمانا	alugar	کمانا	V	V;MASC;SG;NFIN;ACT
loitade	مدّت	loitade	مدّت	N	N;NOM;MASC;SG;3
loitade	پاسداری	loitade	پاسداری	N	N;NOM;MASC;SG;3
loitade	قتال	loitade	قتال	N	N;NOM;MASC;SG;3
loitade	آگ	loitade	آگ	N	N;NOM;FEM;SG;3
loitade	کوشش	loitade	کوشش	N	N;NOM;FEM;SG;3
mansión	پالتو	mansión	پالتو	N	N;NOM;MASC;SG;3
mansión	سوراخ	mansión	سوراخ	N	N;NOM;MASC;SG;3
mansión	دارالاصلاح.	mansión	دارالاصلاح.	N	N;NOM;MASC;SG;3
mansión	بل	mansión	بل	N	N;NOM;MASC;SG;3
mansión	پالتو	mansión	پالتو	N	N;NOM;MASC;SG;3
mansión	گھر	mansión	گھر	N	N;NOM;MASC;SG;3
mansión	سوراخ	mansión	سوراخ	N	N;NOM;MASC;SG;3
mansión	دارالاصلاح.	mansión	دارالاصلاح.	N	N;NOM;MASC;SG;3
mansión	بل	mansión	بل	N	N;NOM;MASC;SG;3
lisquemos	بٹھانا	lisquemos	بٹھا	V	V;MASC;SG;NFIN;ACT
lisquemos	اتارنا	lisquemos	اتار	V	V;NFIN;ACT
xura	تحویل	xuro	تحویل	N	N;NOM;MASC;SG;3
xura	واقعہ	xuro	واقعہ	N	N;NOM;MASC;SG;3
xura	تبدیل	xuro	تبدیل	N	N;NOM;MASC;SG;3
xura	دھوکا	xuro	دھوکا	N	N;NOM;MASC;SG;3
xura	ماضی	xuro	ماضی	N	N;NOM;MASC;SG;3
xura	تحویل	xuro	تحویل	N	N;NOM;MASC;SG;3
xura	واقعہ	xuro	واقعہ	N	N;NOM;MASC;SG;3
xura	تبدیل	xuro	تبدیل	N	N;NOM;MASC;SG;3
xura	دھوکا	xuro	دھوکا	N	N;NOM;MASC;SG;3
xura	ماضی	xuro	ماضی	N	N;NOM;MASC;SG;3
ensalada	سلاد	ensalar	سلاد	N	N;NOM;MASC;SG;3
choran	پکار	chorar	پکار	V	V;SG;ACT
choran	پکار	chorar	پکار	V	V;SG;ACT
choran	رونا	chorar	رو	V	V;MASC;SG;NFIN;ACT
sindical	اتفاق	sindical	اتفاق	N	N;NOM;MASC;SG;3
sindical	اتحاد	sindical	اتحاد	N	N;NOM;MASC;SG;3
sindical	ملاپ	sindical	ملاپ	N	N;NOM;MASC;SG;3
sindical	شادی	sindical	شادی	N	N;NOM;FEM;SG;3
ficará	روک	ficar	روک	V	V;ACT
ficará	چاہنا	ficar	چاہ	V	V;MASC;SG;NFIN;ACT
viñera	آنا	viñerar	آ	V	V;MASC;SG;NFIN;ACT
rolda	کاروبار	rolda	کاروبار	N	N;NOM;MASC;SG;3
rolda	مشاورت	rolda	مشاورت	N	N;NOM;MASC;SG;3
vinos	کہاوت	vino	کہاوت	N	N;NOM;MASC;SG;3
vinos	کہاوت	vino	کہاوت	N	N;NOM;MASC;SG;3
fareiche	اصلیت	fareiche	اصلیت	N	N;NOM;MASC;SG;3
fareiche	شناخت	fareiche	شناخت	N	N;NOM;MASC;SG;3
fareiche	قانون	fareiche	قانون	N	N;NOM;MASC;SG;3
fareiche	اعزاز	fareiche	اعزاز	N	N;NOM;MASC;SG;3
fareiche	وضع	fareiche	وضع	N	N;NOM;MASC;SG;3
fareiche	اصلیت	fareiche	اصلیت	N	N;NOM;MASC;SG;3
fareiche	شناخت	fareiche	شناخت	N	N;NOM;MASC;SG;3
fareiche	قانون	fareiche	قانون	N	N;NOM;MASC;SG;3
fareiche	اعزاز	fareiche	اعزاز	N	N;NOM;MASC;SG;3
corno	شاخ	corno	شاخ	N	N;NOM;MASC;SG;3
mataría	بجھانا	matar	بجھا	V	V;MASC;SG;NFIN;ACT
atentado	ڈھاپتے	atentar	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
atentado	ڈھاپتے	atentar	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
consigna	قسم	consignar	قسم	N	N;NOM;MASC;SG;3
consigna	فرمان	consignar	فرمان	N	N;NOM;MASC;SG;3
consigna	ترتیب	consignar	ترتیب	N	N;NOM;FEM;SG;3
consigna	قسم	consignar	قسم	N	N;NOM;MASC;SG;3
dose	سزا	dose	سزا	N	N;NOM;MASC;SG;3
entraches	عرصے	entrache	عرصہ	N	N;NOM;MASC;SG;3
entraches	حدود	entrache	حد	N	N;NOM;MASC;SG;3
entraches	مکان	entrache	مکان	N	N;NOM;MASC;SG;3
entraches	ترتیب	entrache	ترتیب	N	N;NOM;FEM;SG;3
entraches	داخل	entrache	داخل	N	N;NOM;MASC;SG;3
entraches	ذیل	entrache	ذیل	N	N;NOM;MASC;SG;3
entraches	گاڑی	entrache	گاڑی	N	N;NOM;FEM;SG;3
entraches	ذات	entrache	ذات	N	N;NOM;FEM;SG;3
entraches	عرصے	entrache	عرصہ	N	N;NOM;MASC;SG;3
entraches	حدود	entrache	حد	N	N;NOM;MASC;SG;3
entraches	مکان	entrache	مکان	N	N;NOM;MASC;SG;3
entraches	ترتیب	entrache	ترتیب	N	N;NOM;FEM;SG;3
entraches	داخل	entrache	داخل	N	N;NOM;MASC;SG;3
entraches	ذیل	entrache	ذیل	N	N;NOM;MASC;SG;3
entraches	گاڑی	entrache	گاڑی	N	N;NOM;FEM;SG;3
entraches	ذات	entrache	ذات	N	N;NOM;FEM;SG;3
mirarme	گھورنا	mirarme	گھور	V	V;MASC;SG;NFIN;ACT
mirarme	گھورنا	mirarme	گھور	V	V;MASC;SG;NFIN;ACT
mandíbula	منہ	mandíbula	منہ	N	N;NOM;MASC;SG;3
mandíbula	گرفت	mandíbula	گرفت	N	N;NOM;MASC;SG;3
chamareite	اپیل	chamareite	اپیل	N	N;NOM;MASC;SG;3
chamareite	مطالبہ	chamareite	مطالبہ	N	N;NOM;MASC;SG;3
chamareite	استدعا	chamareite	استدعا	N	N;NOM;MASC;SG;3
primaria	ابتدائی	primario	ابتدائی	ADJ	ADJ
primaria	اصلی	primario	اصلی	ADJ	ADJ
quererás	پہننا	querer	پہن	V	V;MASC;SG;NFIN;ACT
aguanta	پانا	aguantir	پانا	V	V;SG;NFIN;ACT
aguanta	ماننا.	aguantir	ماننا.	V	V;NFIN;ACT
aguanta	پانا	aguantir	پانا	V	V;SG;NFIN;ACT
aguanta	ماننا.	aguantir	ماننا.	V	V;NFIN;ACT
aguanta	سنبھالنا	aguantir	سنبھال	V	V;MASC;SG;NFIN;ACT
aguanta	ڈھاپتے	aguantir	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
aguanta	ڈھاپتے	aguantir	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
grava	ریت	grava	ریت	N	N;NOM;MASC;SG;3
grava	ریت	grava	ریت	N	N;NOM;MASC;SG;3
recibo	سیکھنا	recibo	سیکھ	V	V;SG;NFIN;ACT
recibo	سمجھنا	recibo	سمجھ	V	V;MASC;SG;NFIN;ACT
recibo	کمانا	recibo	کمانا	V	V;MASC;SG;NFIN;ACT
recibo	پانا	recibo	پانا	V	V;SG;NFIN;ACT
recibo	سیکھنا	recibo	سیکھ	V	V;SG;NFIN;ACT
recibo	سمجھنا	recibo	سمجھ	V	V;MASC;SG;NFIN;ACT
recibo	کمانا	recibo	کمانا	V	V;MASC;SG;NFIN;ACT
destrúe	مٹانا	destruír	مٹا	V	V;MASC;SG;NFIN;ACT
destrúe	مٹانا	destruír	مٹا	V	V;MASC;SG;NFIN;ACT
destrúe	ڈھانا	destruír	ڈھانا	V	V;SG;ACT
encargos	برسرعمل-	encargo	برسرعمل-	N	N
encargos	محور	encargo	محور	N	N;NOM;MASC;SG;3
encargos	برسرعمل-	encargo	برسرعمل-	N	N
encargos	محور	encargo	محور	N	N;NOM;MASC;SG;3
servicio	بجلی	servicio	بجلی	N	N;NOM;FEM;SG;3
servicio	دعا	servicio	دعا	N	N;NOM;FEM;SG;3
servicio	گیس	servicio	گیس	N	N;NOM;MASC;SG;3
servicio	خدمت	servicio	خدمت	N	N;NOM;FEM;SG;3
seguide	سیکھنا	seguir	سیکھ	V	V;SG;NFIN;ACT
seguide	سمجھنا	seguir	سمجھ	V	V;MASC;SG;NFIN;ACT
seguide	کمانا	seguir	کمانا	V	V;MASC;SG;NFIN;ACT
seguide	پانا	seguir	پانا	V	V;SG;NFIN;ACT
seguide	سیکھنا	seguir	سیکھ	V	V;SG;NFIN;ACT
seguide	سمجھنا	seguir	سمجھ	V	V;MASC;SG;NFIN;ACT
seguide	کمانا	seguir	کمانا	V	V;MASC;SG;NFIN;ACT
seguide	ڈھاپتے	seguir	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
seguide	ڈھاپتے	seguir	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
cóllea	پانا	cóllea	پانا	V	V;SG;NFIN;ACT
cóllea	کھانا	cóllea	کھا	V	V;MASC;SG;NFIN;ACT
cóllea	سمجھنا	cóllea	سمجھ	V	V;MASC;SG;NFIN;ACT
cóllea	پکڑنا	cóllea	پکڑ	V	V;MASC;SG;NFIN;ACT
cóllea	چُننا	cóllea	چُن	V	V;MASC;SG;NFIN;ACT
cóllea	آزمانا	cóllea	آزما	V	V;SG;ACT
cóllea	ڈالنا	cóllea	ڈال	V	V;MASC;SG;NFIN;ACT
cóllea	کمانا	cóllea	کمانا	V	V;MASC;SG;NFIN;ACT
cóllea	چاہنا	cóllea	چاہ	V	V;MASC;SG;NFIN;ACT
ferir	دُکھنا	ferir	دُکھ	V	V;NFIN
metralladora	کل	metrallador	کل	N	N;NOM;MASC;SG;3
metralladora	مشین	metrallador	مشین	N	N;NOM;MASC;SG;3
matalos	بجھانا	matalo	بجھا	V	V;MASC;SG;NFIN;ACT
matalos	بجائے.	matalo	بجائے.	V	V;PFV;PL;V.PTCP;ACT
iniciativa	ابتدا.	iniciativa	ابتدا.	N	N;NOM;MASC;SG;3
automóbil	لفٹ	automóbil	لفٹ	N	N;NOM;MASC;SG;3
durmida	سُن	durmidir	سُن	V	V;ACT
traslado	ٹکٹ	traslado	ٹکٹ	N	N;NOM;MASC;SG;3
traslado	املاک	traslado	ملک	N	N;NOM;MASC;SG;3
traslado	کلب	traslado	کلب	N	N;NOM;MASC;SG;3
pretos	سفاک	preto	سفاک	N	N;NOM;MASC;SG;3
pretos	تاریک	preto	تاریک	N	N;NOM;MASC;SG;3
pretos	سفاک	preto	سفاک	N	N;NOM;MASC;SG;3
pretos	تاریک	preto	تاریک	N	N;NOM;MASC;SG;3
cazaría	ڈھونڈنا	cazaría	ڈھونڈنا	V	V;NFIN;ACT
embaixador	سفیر	embaixador	سفیر	N	N;NOM;MASC;SG;3
adiviña	قیاس	adivir	قیاس	N	N;NOM;MASC;SG;3
adiviña	اندازہ	adivir	اندازہ	N	N;NOM;MASC;SG;3
adiviña	قیاس	adivir	قیاس	N	N;NOM;MASC;SG;3
adorábel	برا	adorábel	برا	ADJ	ADJ;NOM;MASC;SG
adorábel	پسندیدہ	adorábel	پسندیدہ	ADJ	ADJ
mérito	شرف	mérito	شرف	N	N;NOM;MASC;SG;3
mérito	اچھائی	mérito	اچھائی	N	N;NOM;FEM;SG;3
mérito	نیکیاں	mérito	نیکی	N	N;NOM;MASC;PL;3
mérito	خوبی	mérito	خوبی	N	N;NOM;MASC;SG;3
mérito	فضلیت	mérito	فضلیت	N	N;NOM;MASC;SG;3
servente	ملازم	servente	ملازم	N	N;NOM;MASC;SG;3
rematase	لیٹنے	rematar	لیٹ	V	V;ACC;NFIN
protexa	بچانا	protexa	بچا	V	V;MASC;SG;NFIN;ACT
cabalgar	چھیڑنا.	cabalgar	چھیڑنا.	V	V;NFIN;ACT
cabalgar	بیٹھنا	cabalgar	بیٹھ	V	V;MASC;SG;NFIN;ACT
gong	تمغا	gong	تمغا	N	N;NOM;MASC;SG;3
daga	طباعت	daga	طباعت	N	N;NOM;MASC;SG;3
abrimos	برملا	abrimo	برملا	V	V;MASC;SG;ACT
abrimos	کُھلا	abrimo	کھھلا	V	V;PFV;MASC;SG;V.PTCP;ACT
abrimos	کھولنا	abrimo	کھول	V	V;NFIN
cardíaca	ہمت	cardíaco	ہمت	N	N;NOM;MASC;SG;3
cardíaca	مرض	cardíaco	مرض	N	N;NOM;MASC;SG;3
coidan	پانا	coidar	پانا	V	V;SG;NFIN;ACT
coidan	کھانا	coidar	کھا	V	V;MASC;SG;NFIN;ACT
coidan	سمجھنا	coidar	سمجھ	V	V;MASC;SG;NFIN;ACT
coidan	پکڑنا	coidar	پکڑ	V	V;MASC;SG;NFIN;ACT
coidan	چُننا	coidar	چُن	V	V;MASC;SG;NFIN;ACT
coidan	آزمانا	coidar	آزما	V	V;SG;ACT
coidan	ڈالنا	coidar	ڈال	V	V;MASC;SG;NFIN;ACT
coidan	کمانا	coidar	کمانا	V	V;MASC;SG;NFIN;ACT
coidan	چاہنا	coidar	چاہ	V	V;MASC;SG;NFIN;ACT
coidan	گھورنا	coidar	گھور	V	V;MASC;SG;NFIN;ACT
coidan	گھورنا	coidar	گھور	V	V;MASC;SG;NFIN;ACT
aceptamos	چاہنا	aceptar	چاہ	V	V;MASC;SG;NFIN;ACT
aceptamos	ماننا	aceptar	مان	V	V;MASC;SG;NFIN
aceptamos	چاہنا	aceptar	چاہ	V	V;MASC;SG;NFIN;ACT
conferencias	کاروبار	conferencia	کاروبار	N	N;NOM;MASC;SG;3
conferencias	مشاورت	conferencia	مشاورت	N	N;NOM;MASC;SG;3
interesaba	چالو	interesar	چالو	V	V;ACT
interesaba	چالو	interesar	چالو	V	V;ACT
convencional	روایتی	convencional	روایتی	ADJ	ADJ
convencional	پُرخلوص	convencional	پُرخلوص	ADJ	ADJ
convencional	رسمی	convencional	رسمی	ADJ	ADJ
trocar	بدلنا	trocar	بدل	V	V;MASC;SG;NFIN;ACT
unirnos	منضبط	unirno	منضبط	N	N;NOM;MASC;SG;3
unirnos	منضبط	unirno	منضبط	N	N;NOM;MASC;SG;3
democrática	جمہوری	democrático	جمہوری	ADJ	ADJ
porá	چاہنا	pór	چاہ	V	V;MASC;SG;NFIN;ACT
considero	جانچنا	considero	جانچ	V	V;MASC;SG;NFIN;ACT
reixas	رفتہ	reixa	رفتہ	N	N;NOM;MASC;SG;3
reixas	چوتڑ.	reixa	چوتڑ.	N	N;NOM;MASC;SG;3
resiste	روکنا.	resistir	روکنا.	V	V;PL;FIN;ACT
individuais	خصوصی	individual	خصوصی	ADJ	ADJ
individuais	خصوصی	individual	خصوصی	ADJ	ADJ
honestos	واقعی.	honesto	واقعی.	N	N;SG
honestos	خالص	honesto	خالص	N	N;NOM;MASC;SG;3
lexislación	لحاظ	lexislación	لحاظ	N	N;NOM;MASC;SG;3
lexislación	معمول	lexislación	معمول	N	N;NOM;MASC;SG;3
lexislación	قاعدہ	lexislación	قاعدہ	N	N;NOM;MASC;SG;3
lexislación	لحاظ	lexislación	لحاظ	N	N;NOM;MASC;SG;3
lexislación	معمول	lexislación	معمول	N	N;NOM;MASC;SG;3
resumo	خیالات	resumo	خیال	N	N;NOM;MASC;PL;3
candidato	امیدوار	candidato	امیدوار	N	N;NOM;MASC;SG;3
acender	پلٹنا	acender	پلٹ	V	V;MASC;SG;NFIN;ACT
acender	ڈھاپتے	acender	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
acender	ڈھاپتے	acender	ڈھاپ	V	V;IPFV;MASC;PL;V.PTCP;ACT
distante	مبہم	distante	مبہم	ADJ	ADJ
distante	متفاوت	distante	متفاوت	ADJ	ADJ
distante	مبہم	distante	مبہم	ADJ	ADJ
distante	متفاوت	distante	متفاوت	ADJ	ADJ
eido	سمندر	eido	سمندر	N	N;NOM;MASC;SG;3
eido	برف	eido	برف	N	N;NOM;MASC;SG;3
eido	سکّے	eido	سک	N	N;NOM;MASC;SG;3
eido	شعبہ	eido	شعبہ	N	N;NOM;MASC;SG;3
eido	لڑائی	eido	لڑائی	N	N;NOM;FEM;SG;3
significativa	اہم	significativo	اہم	ADJ	ADJ
significativa	معمولی	significativo	معمولی	ADJ	ADJ
múltiples	مخلوط	múltiple	مخلوط	ADJ	ADJ
múltiples	متنوع.	múltiple	متنوع.	ADJ	ADJ
axeitados	استحقاق	axeitado	استحقاق	N	N;NOM;MASC;SG;3
axeitados	استحقاق	axeitado	استحقاق	N	N;NOM;MASC;SG;3
axeitados	واقعی.	axeitado	واقعی.	N	N;SG
axeitados	عبادت	axeitado	عبادت	N	N;NOM;FEM;SG;3
axudará	چاہنا	axudar	چاہ	V	V;MASC;SG;NFIN;ACT
preocupas	خبرداری	preocupo	خبرداری	N	N;NOM;MASC;SG;3
preocupas	توجہ	preocupo	توجہ	N	N;NOM;MASC;SG;3
preocupas	تحفظ	preocupo	تحفظ	N	N;NOM;MASC;SG;3
preocupas	احتیاط	preocupo	احتیاط	N	N;NOM;MASC;SG;3
preocupas	فکر	preocupo	فکر	N	N;NOM;MASC;SG;3
preocupas	فکر	preocupo	فکر	N	N;NOM;MASC;SG;3
preocupas	تشویش	preocupo	تشویش	N	N;NOM;MASC;SG;3
preocupas	فکر	preocupo	فکر	N	N;NOM;MASC;SG;3
comecemos	بٹھانا	comecer	بٹھا	V	V;MASC;SG;NFIN;ACT
comecemos	اتارنا	comecer	اتار	V	V;NFIN;ACT
foco	تقریب	foco	تقریب	N	N;NOM;FEM;SG;3
foco	دلچسپی	foco	دلچسپی	N	N;NOM;MASC;SG;3
intensa	حاوی	intenso	حاوی	ADJ	ADJ
intensa	واضح	intenso	واضح	ADJ	ADJ
intensa	متحد	intenso	متحد	ADJ	ADJ
intensa	حاوی	intenso	حاوی	ADJ	ADJ
intensa	واضح	intenso	واضح	ADJ	ADJ
intensa	مضبوط	intenso	مضبوط	ADJ	ADJ
intensa	متحد	intenso	متحد	ADJ	ADJ
intensa	پُرزور	intenso	پُرزور	ADJ	ADJ
intensa	قوی	intenso	قوی	ADJ	ADJ
intensa	پُرزور	intenso	پُرزور	ADJ	ADJ
intensa	قوی	intenso	قوی	ADJ	ADJ
intensa	شدید	intenso	شدید	ADJ	ADJ
numerosas	اکثربعدہ	numeroso	اکثربعدہ	ADJ	ADJ
numerosas	اکثربعدہ	numeroso	اکثربعدہ	ADJ	ADJ
relixioso	محتاط	relixioso	محتاط	ADJ	ADJ
relixioso	متقی	relixioso	متقی	ADJ	ADJ
duran	پہننا	durar	پہن	V	V;MASC;SG;NFIN;ACT
combinar	لگاتار	combinar	لگاتار	V	V;IPFV;MASC;SG;V.PTCP;ACT
combinar	لگاتار	combinar	لگاتار	V	V;IPFV;MASC;SG;V.PTCP;ACT
combinar	لگاتار	combinar	لگاتار	V	V;IPFV;MASC;SG;V.PTCP;ACT
combinar	لگاتار	combinar	لگاتار	V	V;IPFV;MASC;SG;V.PTCP;ACT
oíron	حالت.	oír	حالت.	V	V;IPFV;MASC;SG;V.PTCP;ACT
dirían	بتانا	dir	بتا	V	V;MASC;SG;NFIN;ACT
dirían	بولنا	dir	بول	V	V;MASC;SG;NFIN;ACT
taxis	ثقہ	taxis	ثقہ	N	N;NOM;MASC;SG;3
serios	توثیق	serio	توثیق	N	N;NOM;MASC;SG;3
serios	توثیق	serio	توثیق	N	N;NOM;MASC;SG;3
anestesia	استفہام	anestesia	استفہام	N	N;NOM;MASC;SG;3
anestesia	مطلق	anestesia	مطلق	N	N;NOM;MASC;SG;3
funcionará	کوٹنا	funcionar	کوٹنا	V	V;SG;NFIN;ACT
funcionará	پھڑکنا	funcionar	پھڑک	V	V;SG;NFIN;ACT
funcionará	سنبھالنا	funcionar	سنبھال	V	V;MASC;SG;NFIN;ACT
funcionará	چلانا	funcionar	چلا	V	V;MASC;SG;NFIN;ACT
funcionará	کوٹنا	funcionar	کوٹنا	V	V;SG;NFIN;ACT
funcionará	پھڑکنا	funcionar	پھڑک	V	V;SG;NFIN;ACT
funcionará	سنبھالنا	funcionar	سنبھال	V	V;MASC;SG;NFIN;ACT
funcionará	چلانا	funcionar	چلا	V	V;MASC;SG;NFIN;ACT
promoción	بڑھوتری	promoción	بڑھوتری	N	N;NOM;MASC;SG;3
promoción	افزائش	promoción	افزائش	N	N;NOM;MASC;SG;3
promoción	ترقی	promoción	ترقی	N	N;NOM;FEM;SG;3
netos	مصروف	neto	مصروف	ADJ	ADJ
netos	متواتر	neto	متواتر	ADJ	ADJ
netos	مصروف	neto	مصروف	ADJ	ADJ
netos	متواتر	neto	متواتر	ADJ	ADJ
reciben	سیکھنا	recibir	سیکھ	V	V;SG;NFIN;ACT
reciben	سمجھنا	recibir	سمجھ	V	V;MASC;SG;NFIN;ACT
reciben	کمانا	recibir	کمانا	V	V;MASC;SG;NFIN;ACT
reciben	پانا	recibir	پانا	V	V;SG;NFIN;ACT
reciben	سیکھنا	recibir	سیکھ	V	V;SG;NFIN;ACT
reciben	سمجھنا	recibir	سمجھ	V	V;MASC;SG;NFIN;ACT
reciben	کمانا	recibir	کمانا	V	V;MASC;SG;NFIN;ACT
particulares	نجی	particular	نجی	N	N;NOM;MASC;SG;3
particulares	خفیہ	particular	خفیہ	N	N;NOM;MASC;SG;3
particulares	نجی	particular	نجی	N	N;NOM;MASC;SG;3
particulares	خفیہ	particular	خفیہ	N	N;NOM;MASC;SG;3
asistentes	قبیلہ	asistente	قبیلہ	N	N;NOM;MASC;SG;3
asistentes	نسل	asistente	نسل	N	N;NOM;MASC;SG;3
receitas	عرصے	receita	عرصہ	N	N;NOM;MASC;SG;3
receitas	حدود	receita	حد	N	N;NOM;MASC;SG;3
receitas	مکان	receita	مکان	N	N;NOM;MASC;SG;3
receitas	ترتیب	receita	ترتیب	N	N;NOM;FEM;SG;3
receitas	داخل	receita	داخل	N	N;NOM;MASC;SG;3
receitas	ذیل	receita	ذیل	N	N;NOM;MASC;SG;3
receitas	گاڑی	receita	گاڑی	N	N;NOM;FEM;SG;3
receitas	ذات	receita	ذات	N	N;NOM;FEM;SG;3
receitas	عرصے	receita	عرصہ	N	N;NOM;MASC;SG;3
receitas	حدود	receita	حد	N	N;NOM;MASC;SG;3
receitas	مکان	receita	مکان	N	N;NOM;MASC;SG;3
receitas	ترتیب	receita	ترتیب	N	N;NOM;FEM;SG;3
receitas	داخل	receita	داخل	N	N;NOM;MASC;SG;3
receitas	ذیل	receita	ذیل	N	N;NOM;MASC;SG;3
receitas	گاڑی	receita	گاڑی	N	N;NOM;FEM;SG;3
receitas	ذات	receita	ذات	N	N;NOM;FEM;SG;3
len	جانچنا	len	جانچ	V	V;MASC;SG;NFIN;ACT
len	بھانپنا	len	بھانپنا	V	V;SG;NFIN;ACT
chinesa	چینی	chinés	چینی	ADJ	ADJ
abran	برملا	abrar	برملا	V	V;MASC;SG;ACT
abran	کُھلا	abrar	کھھلا	V	V;PFV;MASC;SG;V.PTCP;ACT
abran	کھولنا	abrar	کھول	V	V;NFIN
abran	پکانا	abrar	پکانا	V	V;MASC;SG;V.PTCP;ACT
abran	سمجھنا	abrar	سمجھ	V	V;MASC;SG;NFIN;ACT
abran	پکانا	abrar	پکانا	V	V;MASC;SG;V.PTCP;ACT
abran	سمجھنا	abrar	سمجھ	V	V;MASC;SG;NFIN;ACT
abran	بنانا	abrar	بنا	V	V;MASC;SG;NFIN;ACT
formado	حالت.	formar	حالت.	V	V;IPFV;MASC;SG;V.PTCP;ACT
permitiu	بٹھانا	permitir	بٹھا	V	V;MASC;SG;NFIN;ACT
permitiu	اتارنا	permitir	اتار	V	V;NFIN;ACT
rapidez	سختی	rapidez	سختی	N	N;NOM;MASC;SG;3
rapidez	کامیابی	rapidez	کامیابی	N	N;NOM;FEM;SG;3
atoparán	جُڑنا	atopar	جُڑ	V	V;SG;NFIN;ACT
atoparán	بھڑنا.	atopar	بھڑنا.	V	V;SG;NFIN;ACT
atoparán	ملنا	atopar	مل	V	V;MASC;SG;NFIN;ACT
atoparán	خزانے	atopar	خزانہ	V	V;FIN;ACT
atoparán	لانا	atopar	لا	V	V;MASC;SG;NFIN;ACT
axitación	شورش	axitación	شورش	N	N;NOM;MASC;SG;3
espectro	طیف	espectro	طیف	N	N;NOM;MASC;SG;3
introducir	بلانا	introducir	بلانا	V	V;MASC;SG;NFIN;ACT
controlamos	روکنا	controlar	روک	V	V;NFIN
controlamos	بننے	controlar	بن	V	V;NFIN
alarma	ہول	alarma	ہول	N	N;NOM;MASC;SG;3
móbiles	منقولہ	móbil	منقولہ	ADJ	ADJ
móbiles	متحرک	móbil	متحرک	ADJ	ADJ
escribiron	لکھنا	escribir	لکھ	V	V;MASC;SG;NFIN;ACT
exacta	صحیح	exactar	صحیح	ADJ	ADJ
incrementar	بڑھانا	incrementar	بڑھا	V	V;MASC;SG;NFIN;ACT
localizar	بڑھنا.	localizar	بڑھنا.	V	V;SG;NFIN;ACT
localizar	پھیلانا	localizar	پھیلانا	V	V;MASC;SG;NFIN;ACT
localizar	پہنچنا	localizar	پہنچ	V	V;MASC;SG;NFIN;ACT
localizar	پانا	localizar	پانا	V	V;SG;NFIN;ACT
localizar	پہنچ	localizar	پہنچ	V	V;ACT
localizar	بڑھنا.	localizar	بڑھنا.	V	V;SG;NFIN;ACT
localizar	پھیلانا	localizar	پھیلانا	V	V;MASC;SG;NFIN;ACT
consideración	معاوضہ	consideración	معاوضہ	N	N;NOM;MASC;SG;3
consideración	اہمیت	consideración	اہمیت	N	N;NOM;MASC;SG;3
consideración	صلہ	consideración	صلہ	N	N;NOM;MASC;SG;3
consideración	رواداری	consideración	رواداری	N	N;NOM;MASC;SG;3
espertou	بڑھانا	espertar	بڑھا	V	V;MASC;SG;NFIN;ACT
estabilidade	توازن	estabilidade	توازن	N	N;NOM;MASC;SG;3
estabilidade	استحکام	estabilidade	استحکام	N	N;NOM;MASC;SG;3
estabilidade	استقلال	estabilidade	استقلال	N	N;NOM;MASC;SG;3
coñecela	تفریح	coñecelar	تفریح	N	N;NOM;MASC;SG;3
coñecela	اطمینان	coñecelar	اطمینان	N	N;NOM;MASC;SG;3
coñecela	ارادہ	coñecelar	ارادہ	N	N;NOM;MASC;SG;3
coñecela	تفریح	coñecelar	تفریح	N	N;NOM;MASC;SG;3
coñecela	اطمینان	coñecelar	اطمینان	N	N;NOM;MASC;SG;3
coñecela	مرضی	coñecelar	مرضی	N	N;NOM;MASC;SG;3
coñecela	ارادہ	coñecelar	ارادہ	N	N;NOM;MASC;SG;3
coñecela	خط	coñecelar	خط	N	N;NOM;MASC;SG;3
descubrimentos	تلاش	descubrimento	تلاش	N	N;NOM;FEM;SG;3
vellez	عمر	vellez	عمر	N	N;NOM;MASC;SG;3
activar	پلٹنا	activar	پلٹ	V	V;MASC;SG;NFIN;ACT
porteiro	دربان	porteiro	دربان	N	N;NOM;MASC;SG;3
porteiro	دربان	porteiro	دربان	N	N;NOM;MASC;SG;3
insignificante	لایعنی	insignificante	لایعنی	ADJ	ADJ
insignificante	غیراہم	insignificante	غیراہم	ADJ	ADJ
hainos	توثیق	haino	توثیق	N	N;NOM;MASC;SG;3
hainos	توثیق	haino	توثیق	N	N;NOM;MASC;SG;3
dispoñibles	موجود	dispoñible	موجود	ADJ	ADJ
eternamente	مسلسل	eternamente	مسلسل	ADV	ADV
video	ویڈیو	video	ویڈیو	N	N;NOM;MASC;SG;3
pinturas	بمعیار	pintura	بمعیار	N	N
pinturas	ذریعے	pintura	ذریعہ	N	N;NOM;MASC;SG;3
fregar	پونچھنا	fregar	پونچھنا	V	V;SG;NFIN;ACT
fregar	رگڑنے	fregar	رگڑ	V	V;ACC;NFIN
fregar	ملنے	fregar	مل	V	V;NFIN;ACT
