com	con	com	con	ADP	ADP
menos	menos	menos	menos	ADV	ADV
programa	programa	programa	programa	N;MASC;SG	N;MASC;SG
programa	programa	programa	programa	N;MASC;SG	N;MASC;SG
porto	porto	porto	porto	N;MASC;SG	N;MASC;SG
porto	oporto	porto	oporto	N;MASC;SG	N;MASC;SG
porto	puerto	porto	puerto	N;MASC;SG	N;MASC;SG
porto	babor	porto	babor	N;MASC;SG	N;MASC;SG
porto	oporto	porto	oporto	N;MASC;SG	N;MASC;SG
fontes	fuentes	fonte	fuente	N;FEM;PL	N;FEM;PL
fontes	fuentes	fonte	fuente	N;FEM;PL	N;FEM;PL
fontes	fuentes	fonte	fuente	N;FEM;PL	N;FEM;PL
fontes	manantiales	fonte	manantial	N;FEM;PL	N;MASC;PL
deve	deberia	dever	deberia	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
deve	debe	dever	deber	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sempre	siempre	sempre	siempre	ADV	ADV
site	website	site	website	N;MASC;SG	N;MASC;SG
site	web	site	web	N;MASC;SG	N;FEM;SG
site	sitio	site	sitio	N;MASC;SG	N;MASC;SG
site	sitio	site	sitio	N;MASC;SG	N;MASC;SG
site	site	site	sitir	N;MASC;SG	N;MASC;SG
livro	libro	livro	libro	N;MASC;SG	N;MASC;SG
lado	lateral	lado	lateral	N;MASC;SG	N;SG
lado	lado	lado	lado	N;MASC;SG	N;MASC;SG
atualmente	actualmente	atualmente	actualmente	ADV	ADV
equipe	equipo	equipe	equipo	N;FEM;SG	N;MASC;SG
equipe	team	equipe	team	N;FEM;SG	N
escola	colegio	escola	colegio	N;FEM;SG	N;MASC;SG
escola	escuela	escola	escuela	N;FEM;SG	N;FEM;SG
várias	varios	várias	varios	PRO;FEM;PL	PRO;MASC;PL
várias	varias	várias	varios	PRO;FEM;PL	PRO;FEM;PL
várias	varios	várias	varios	PRO;FEM;PL	PRO;MASC;PL
várias	varias	várias	varios	PRO;FEM;PL	PRO;FEM;PL
outra	otro	outro	otro	PRO;FEM;SG	PRO;MASC;SG
outra	otro	outro	otro	PRO;FEM;SG	PRO;MASC;SG
outra	otra	outro	otro	PRO;FEM;SG	PRO;FEM;SG
dados	datos	dado	dato	N;MASC;PL	N;MASC;PL
copa	copa	copa	copa	N;FEM;SG	N;FEM;SG
copa	taza	copa	taza	N;FEM;SG	N;FEM;SG
copa	copa	copa	copa	N;FEM;SG	N;FEM;SG
copa	cup	copa	cupo	N;FEM;SG	N;FEM;SG
posição	posicion	posição	posicion	N;FEM;SG	N;FEM;SG
posição	posición	posição	posición	N;FEM;SG	N;FEM;SG
internacional	internacional	internacional	internacional	ADJ;MASC;SG	ADJ;SG
internacional	internacional	internacional	internacional	ADJ;MASC;SG	ADJ;SG
internacional	international	internacional	international	ADJ;MASC;SG	ADJ;SG
hoje	hoy	hoje	hoy	ADV	ADV
província	provincia	província	provincia	N;FEM;SG	N;FEM;SG
team	equipo	team	equipo	N;MASC;SG	N;MASC;SG
team	team	team	team	N;MASC;SG	N
países	paises	país	pais	N;MASC;PL	N;MASC;PL
países	países	país	país	N;MASC;PL	N;MASC;PL
embora	aunque	embora	aunque	CONJ	CONJ
embora	aunque	embora	aunque	CONJ	CONJ
inglês	inglés	inglês	inglés	N;MASC;SG	N;MASC;SG
inglês	espanol	inglês	espanol	N;MASC;SG	N;MASC;SG
pouco	poco	pouco	poco	ADV	ADV
asteroide	asteroide	asteroider	asteroide	N;MASC;SG	N;MASC;SG
porque	porque	porque	porque	CONJ	CONJ
projeto	project	projeto	project	N;MASC;SG	N
projeto	proyecto	projeto	proyecto	N;MASC;SG	N;MASC;SG
atual	actual	atual	actual	ADJ;MASC;SG	ADJ;SG
ordem	orden	ordem	orden	N;FEM;SG	N;MASC;SG
ordem	encargo	ordem	encargo	N;FEM;SG	N;MASC;SG
pai	papá	pai	papá	N;MASC;SG	N;MASC;SG
pai	papa	pai	papa	N;MASC;SG	N;MASC;SG
pai	papá	pai	papá	N;MASC;SG	N;MASC;SG
pai	padre	pai	padre	N;MASC;SG	N;MASC;SG
estádio	estadio	estádio	estadio	N;MASC;SG	N;MASC;SG
estádio	estadio	estádio	estadio	N;MASC;SG	N;MASC;SG
estádio	stadium	estádio	stadium	N;MASC;SG	N;MASC;SG
partido	parte	partido	parte	N;MASC;SG	N;FEM;SG
partido	partido	partido	partido	N;MASC;SG	N;MASC;SG
partido	fiesta	partido	fiesta	N;MASC;SG	N;FEM;SG
partido	party	partido	party	N;MASC;SG	N
começou	comenzó	começar	comenzar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
começou	comenzado	começar	comenzar	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
começou	empezó	começar	empezar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
começou	comenzó	começar	comenzar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
começou	comenzado	começar	comenzar	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
passou	pasó	passar	pasar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
mesma	mismo	mesmo	mismo	ADJ;FEM;SG	ADJ;MASC;SG
ilha	isla	ilha	isla	N;FEM;SG	N;FEM;SG
ilha	isle	ilha	isle	N;FEM;SG	N;MASC;SG
carreira	carrera	carreira	carrera	N;FEM;SG	N;FEM;SG
campo	field	campo	field	N;MASC;SG	N
campo	campo	campo	campo	N;MASC;SG	N;MASC;SG
campo	camp	campo	camp	N;MASC;SG	N;MASC;SG
campo	campamento	campo	campamento	N;MASC;SG	N;MASC;SG
campo	campo	campo	campo	N;MASC;SG	N;MASC;SG
campo	campo	campo	campo	N;MASC;SG	N;MASC;SG
placar	puntuación	placar	puntuación	N;MASC;SG	N;FEM;SG
placar	partitura	placar	partitura	N;MASC;SG	N;FEM;SG
placar	marcador	placar	marcador	N;MASC;SG	N;MASC;SG
uso	uso	uso	uso	N;MASC;SG	N;MASC;SG
uso	utilización	uso	utilización	N;MASC;SG	N;FEM;SG
uso	uso	uso	uso	N;MASC;SG	N;MASC;SG
uso	uso	uso	uso	N;MASC;SG	N;MASC;SG
uso	utilización	uso	utilización	N;MASC;SG	N;FEM;SG
linha	línea	linha	línea	N;FEM;SG	N;FEM;SG
linha	linea	linha	linea	N;FEM;SG	N;FEM;SG
poder	potencia	poder	potencia	N;MASC;SG	N;FEM;SG
poder	power	poder	power	N;MASC;SG	N
reino	reino	reino	reino	N;MASC;SG	N;MASC;SG
reino	kingdom	reino	kingdom	N;MASC;SG	N;MASC;SG
muitas	muchas	muito	mucho	PRO;FEM;PL	PRO;FEM;PL
muitas	muchos	muito	mucho	PRO;FEM;PL	PRO;MASC;PL
grandes	large	grande	large	N;MASC;PL	N
grandes	big	grande	big	N;MASC;PL	N
principais	principales	principal	principal	ADJ;MASC;PL	ADJ;PL
tarde	tarde	tarde	tarde	ADV	ADV
tarde	tarde	tarde	tarde	ADV	ADV
volta	volta	volta	volta	N;FEM;SG	N;FEM;SG
volta	espalda	volta	espalda	N;FEM;SG	N;FEM;SG
volta	regreso	volta	regreso	N;FEM;SG	N;MASC;SG
vila	pueblo	vila	pueblo	N;FEM;SG	N;MASC;SG
vila	ciudad	vila	ciudad	N;FEM;SG	N;FEM;SG
vila	vila	vila	vila	N;FEM;SG	N;MASC;SG
vila	pueblo	vila	pueblo	N;FEM;SG	N;MASC;SG
vila	villa	vila	villa	N;FEM;SG	N;FEM;SG
vila	aldea	vila	aldea	N;FEM;SG	N;FEM;SG
política	póliza	política	póliza	N;FEM;SG	N;FEM;SG
política	politica	política	politica	N;FEM;SG	N;FEM;SG
política	política	política	política	N;FEM;SG	N;FEM;SG
política	politica	política	politica	N;FEM;SG	N;FEM;SG
política	política	política	política	N;FEM;SG	N;FEM;SG
comuna	gmina	comunar	gmina	N;FEM;SG	N;MASC;SG
base	base	base	base	N;FEM;SG	N;SG
frança	france	frança	france	N;FEM;SG	N;FEM;SG
direito	derecho	direito	derecho	N;MASC;SG	N;MASC;SG
direito	derecha	direito	derecha	N;MASC;SG	N;FEM;SG
direito	derecho	direito	derecho	N;MASC;SG	N;MASC;SG
direito	legislación	direito	legislación	N;MASC;SG	N;FEM;SG
direito	ley	direito	ley	N;MASC;SG	N;FEM;SG
nem	ni	nem	ni	CONJ	CONJ
real	royal	real	royal	N;MASC;SG	N;MASC;SG
rede	net	rede	net	N;FEM;SG	N
rede	red	rede	red	N;FEM;SG	N;FEM;SG
rede	network	rede	network	N;FEM;SG	N;SG
rede	red	rede	red	N;FEM;SG	N;FEM;SG
chamado	llamé	chamar	llamar	V;MASC;SG;V.PTCP	V;IND;SG;1;PST;FIN
público	público	público	público	N;MASC;SG	N;MASC;SG
público	audiencia	público	audiencia	N;MASC;SG	N;FEM;SG
público	auditorio	público	auditorio	N;MASC;SG	N;MASC;SG
público	público	público	público	N;MASC;SG	N;MASC;SG
fase	etapa	fase	etapa	N;FEM;SG	N;FEM;SG
fase	fase	fase	fase	N;FEM;SG	N;FEM;SG
pedro	pedro	pedro	pedro	N;MASC;SG	N;MASC;SG
pedro	pedro	pedro	pedro	N;MASC;SG	N;MASC;SG
pedro	peter	pedro	peter	N;MASC;SG	N;MASC;SG
lisboa	lisboa	lisboa	lisboa	N;FEM;SG	N;MASC;SG
capital	capital	capital	capital	N;MASC;SG	N;FEM;SG
isbn	isbn	isbn	isbn	N;MASC;SG	N
ponto	dot	ponto	dat	N;MASC;SG	N
ponto	punto	ponto	punto	N;MASC;SG	N;MASC;SG
ponto	punta	ponto	punta	N;MASC;SG	N;FEM;SG
ponto	point	ponto	point	N;MASC;SG	N
ponto	punto	ponto	punto	N;MASC;SG	N;MASC;SG
empresa	compañia	empresa	compañia	N;FEM;SG	N;FEM;SG
empresa	empresa	empresa	empresa	N;FEM;SG	N;FEM;SG
empresa	compañía	empresa	compañía	N;FEM;SG	N;FEM;SG
empresa	companía	empresa	companía	N;FEM;SG	N;FEM;SG
empresa	empresa	empresa	empresa	N;FEM;SG	N;FEM;SG
empresa	enterprise	empresa	enterprir	N;FEM;SG	N;SG
single	soltero	single	soltero	N;MASC;SG	N;MASC;SG
single	soltera	single	soltera	N;MASC;SG	N;FEM;SG
single	single	single	single	N;MASC;SG	N;MASC;SG
corpo	cuerpo	corpo	cuerpo	N;MASC;SG	N;MASC;SG
corpo	cadáver	corpo	cadáver	N;MASC;SG	N;MASC;SG
corpo	body	corpo	body	N;MASC;SG	N
década	decenio	década	decenio	N;FEM;SG	N;MASC;SG
década	década	década	década	N;FEM;SG	N;FEM;SG
divisão	division	divisão	division	N;FEM;SG	N;FEM;SG
divisão	división	divisão	división	N;FEM;SG	N;FEM;SG
relação	relación	relação	relación	N;FEM;SG	N;FEM;SG
relação	parentesco	relação	parentesco	N;FEM;SG	N;MASC;SG
relação	relación	relação	relación	N;FEM;SG	N;FEM;SG
relação	relacion	relação	relacion	N;FEM;SG	N;FEM;SG
república	republic	república	republic	N;FEM;SG	N
república	republica	república	republica	N;FEM;SG	N;FEM;SG
república	república	república	república	N;FEM;SG	N;FEM;SG
votação	voto	votação	voto	N;FEM;SG	N;MASC;SG
votação	votación	votação	votación	N;FEM;SG	N;FEM;SG
votação	votación	votação	votación	N;FEM;SG	N;FEM;SG
américa	america	américo	america	N;FEM;SG	N;FEM;SG
américa	américa	américo	américa	N;FEM;SG	N;FEM;SG
data	cita	data	cita	N;FEM;SG	N;FEM;SG
data	fecha	data	fecha	N;FEM;SG	N;FEM;SG
data	data	data	datar	N;FEM;SG	N;FEM;SG
data	dato	data	dato	N;FEM;SG	N;MASC;SG
agora	ahora	agora	ahora	ADV	ADV
condado	condado	condar	condado	N;MASC;SG	N;MASC;SG
condado	comarca	condar	comarca	N;MASC;SG	N;FEM;SG
desenvolvimento	desarrollo	desenvolvimento	desarrollo	N;MASC;SG	N;MASC;SG
mil	mil	mil	mil	NUM	NUM;PL
mil	mil	mil	mil	NUM	NUM;PL
logo	pronto	logo	pronto	ADV	ADV
logo	próximamente	logo	próximamente	ADV	ADV
diretor	directora	diretor	directora	N;MASC;SG	N;FEM;SG
diretor	director	diretor	director	N;MASC;SG	N;MASC;SG
diretor	alcaide	diretor	alcaide	N;MASC;SG	N;MASC;SG
categoria	categoria	categoria	categoria	N;FEM;SG	N;FEM;SG
categoria	categoría	categoria	categoría	N;FEM;SG	N;FEM;SG
cintura	cintura	cintura	cintura	N;FEM;SG	N;FEM;SG
mar	mar	mar	mar	N;MASC;SG	N;SG
mar	mar	mar	mar	N;MASC;SG	N;SG
militar	ejército	militar	ejército	N;MASC;SG	N;MASC;SG
campeão	campeón	campeão	campeón	N;MASC;SG	N;MASC;SG
campeão	campeona	campeão	campeona	N;MASC;SG	N;FEM;SG
campeão	campeon	campeão	campeon	N;MASC;SG	N;MASC;SG
campeão	champ	campeão	champ	N;MASC;SG	N;SG
campeão	campeón	campeão	campeón	N;MASC;SG	N;MASC;SG
campeão	campeona	campeão	campeona	N;MASC;SG	N;FEM;SG
campeão	campeon	campeão	campeon	N;MASC;SG	N;MASC;SG
campeão	champion	campeão	champion	N;MASC;SG	N;MASC;SG
diz	decir	dizer	decir	V;IND;SG;3;PRS;FIN	V;NFIN
diz	dice	dizer	decir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
diz	decir	dizer	decir	V;IND;SG;3;PRS;FIN	V;NFIN
sucesso	éxito	sucesso	éxito	N;MASC;SG	N;MASC;SG
sucesso	exito	sucesso	exito	N;MASC;SG	N;MASC;SG
sucesso	éxito	sucesso	éxito	N;MASC;SG	N;MASC;SG
francisco	francisco	francisco	francisco	N;MASC;SG	N;MASC;SG
francisco	francisco	francisco	francisco	N;MASC;SG	N;MASC;SG
original	original	original	original	ADJ;MASC;SG	ADJ;SG
fora	fuera	fora	fuera	ADV	ADV
fora	fuera	fora	fuera	ADV	ADV
comunidade	mancomunidad	comunidade	mancomunidad	N;FEM;SG	N;FEM;SG
comunidade	comunidad	comunidade	comunidad	N;FEM;SG	N;FEM;SG
idade	edad	idade	edad	N;FEM;SG	N;FEM;SG
idade	age	idade	age	N;FEM;SG	N
portuguesa	portugués	portuguesa	portugués	N;FEM;SG	N;MASC;SG
cinco	cinco	cinco	cinco	NUM	NUM;PL
cinco	cinco	cinco	cinco	NUM	NUM;PL
maioria	mayoría	maioria	mayoría	N;FEM;SG	N;FEM;SG
maioria	mayoria	maioria	mayoria	N;FEM;SG	N;FEM;SG
alemanha	alemania	alemanha	alemania	N;FEM;SG	N;FEM;SG
tudo	todo	tudo	todo	PRO;MASC;SG	PRO;MASC;SG
tudo	todo	tudo	todo	PRO;MASC;SG	PRO;MASC;SG
média	promedio	média	promedio	N;FEM;SG	N;MASC;SG
média	media	média	media	N;FEM;SG	N;FEM;SG
média	medium	média	medium	N;FEM;SG	N
média	médium	média	médium	N;FEM;SG	N;MASC;SG
média	promedio	média	promedio	N;FEM;SG	N;MASC;SG
média	avg	média	avg	N;FEM;SG	N
média	mean	média	mear	N;FEM;SG	N
departamento	departamento	departamento	departamento	N;MASC;SG	N;MASC;SG
quase	casi	quase	casi	ADV	ADV
quase	casi	quase	casi	ADV	ADV
boa	buena	bom	buen	ADJ;FEM;SG	ADJ;FEM;SG
boa	agradable	bom	agradable	ADJ;FEM;SG	ADJ;SG
boa	bonita	bom	bonito	ADJ;FEM;SG	ADJ;FEM;SG
boa	bonito	bom	bonito	ADJ;FEM;SG	ADJ;MASC;SG
boa	lindo	bom	lindo	ADJ;FEM;SG	ADJ;MASC;SG
boa	linda	bom	linda	ADJ;FEM;SG	ADJ;FEM;SG
dentro	dentro	dentro	dentro	ADV	ADV
processo	proceso	processo	proceso	N;MASC;SG	N;MASC;SG
último	último	último	último	ADJ;MASC;SG	ADJ;MASC;SG
último	última	último	último	ADJ;MASC;SG	ADJ;FEM;SG
bom	buena	bom	buen	ADJ;MASC;SG	ADJ;FEM;SG
bom	agradable	bom	agradable	ADJ;MASC;SG	ADJ;SG
bom	bonita	bom	bonito	ADJ;MASC;SG	ADJ;FEM;SG
bom	bonito	bom	bonito	ADJ;MASC;SG	ADJ;MASC;SG
bom	lindo	bom	lindo	ADJ;MASC;SG	ADJ;MASC;SG
bom	linda	bom	linda	ADJ;MASC;SG	ADJ;FEM;SG
milhões	millones	milhão	millón	N;MASC;PL	N;MASC;PL
milhões	millones	milhão	millón	N;MASC;PL	N;MASC;PL
rock	piedra	rock	piedra	N;MASC;SG	N;FEM;SG
rock	roca	rock	roca	N;MASC;SG	N;FEM;SG
rock	rock	rock	rock	N;MASC;SG	N;MASC;SG
arte	arte	arte	arte	N;FEM;SG	N;SG
lei	derecho	lei	derecho	N;FEM;SG	N;MASC;SG
lei	legislación	lei	legislación	N;FEM;SG	N;FEM;SG
lei	ley	lei	ley	N;FEM;SG	N;FEM;SG
importante	importante	importante	importante	ADJ;MASC;SG	ADJ;SG
obras	trabajos	obra	trabajo	N;FEM;PL	N;MASC;PL
obras	obras	obra	obra	N;FEM;PL	N;FEM;PL
presente	presente	presente	presente	ADJ;MASC;SG	ADJ;SG
censo	censo	censo	censo	N;MASC;SG	N;MASC;SG
língua	lengua	língua	lengua	N;FEM;SG	N;FEM;SG
língua	lengua	língua	lengua	N;FEM;SG	N;FEM;SG
língua	idioma	língua	idioma	N;FEM;SG	N;MASC;SG
língua	lenguaje	língua	lenguaje	N;FEM;SG	N;MASC;SG
sede	sed	sede	sed	N;FEM;SG	N;FEM;SG
sede	sed	sede	sed	N;FEM;SG	N;FEM;SG
sede	sede	sede	sede	N;FEM;SG	N;FEM;SG
sede	cuartel	sede	cuartel	N;FEM;SG	N;MASC;SG
pontos	puntos	ponto	punto	N;MASC;PL	N;MASC;PL
pontos	puntos	ponto	punto	N;MASC;PL	N;MASC;PL
pontos	points	ponto	point	N;MASC;PL	N;MASC;PL
pontos	puntadas	ponto	puntada	N;MASC;PL	N;FEM;PL
pontos	puntos	ponto	punto	N;MASC;PL	N;MASC;PL
pontos	suturas	ponto	suturo	N;MASC;PL	N;FEM;PL
costa	costa	costa	costa	N;FEM;SG	N;FEM;SG
costa	litoral	costa	litoral	N;FEM;SG	N;MASC;SG
costa	costa	costa	costa	N;FEM;SG	N;FEM;SG
origem	procedencia	origem	procedencia	N;FEM;SG	N;FEM;SG
origem	origen	origem	origen	N;FEM;SG	N;MASC;SG
origem	procedencia	origem	procedencia	N;FEM;SG	N;FEM;SG
origem	fuente	origem	fuente	N;FEM;SG	N;FEM;SG
origem	origen	origem	origen	N;FEM;SG	N;MASC;SG
origem	source	origem	source	N;FEM;SG	N
exército	ejército	exército	ejército	N;MASC;SG	N;MASC;SG
exército	army	exército	army	N;MASC;SG	N
exército	ejercito	exército	ejercito	N;MASC;SG	N;MASC;SG
santo	saint	santo	saint	N;MASC;SG	N;MASC
santo	san	santo	san	N;MASC;SG	N;MASC;SG
santo	santísimo	santo	santísimo	N;MASC;SG	N;MASC;SG
santo	holy	santo	holy	N;MASC;SG	N
incluindo	incluyendo	incluir	incluir	V;V.MSDR	V;V.MSDR
ouro	oro	ouro	oro	N;MASC;SG	N;MASC;SG
ouro	golden	ouro	golden	N;MASC;SG	N;MASC;SG
ouro	oro	ouro	oro	N;MASC;SG	N;MASC;SG
ouro	gold	ouro	gold	N;MASC;SG	N
federal	federal	federal	federal	ADJ;MASC;SG	ADJ;SG
texto	text	texto	text	N;MASC;SG	N
texto	texto	texto	texto	N;MASC;SG	N;MASC;SG
membros	extremidades	membro	extremidad	N;MASC;PL	N;FEM;PL
membros	diputados	membro	diputado	N;MASC;PL	N;MASC;PL
membros	miembros	membro	miembro	N;MASC;PL	N;MASC;PL
altura	estatura	altura	estatura	N;FEM;SG	N;FEM;SG
altura	altura	altura	altura	N;FEM;SG	N;FEM;SG
nada	nada	nada	nada	PRO;MASC;SG	PRO;SG
cor	color	cor	color	N;FEM;SG	N;MASC;SG
cor	color	cor	color	N;FEM;SG	N;MASC;SG
direção	dirección	direção	dirección	N;FEM;SG	N;FEM;SG
direção	dirección	direção	dirección	N;FEM;SG	N;FEM;SG
direção	rumbo	direção	rumbo	N;FEM;SG	N;MASC;SG
direção	partida	direção	partida	N;FEM;SG	N;FEM;SG
direção	encabezamiento	direção	encabezamiento	N;FEM;SG	N;MASC;SG
direção	rúbrica	direção	rúbrica	N;FEM;SG	N;FEM;SG
isto	este	isto	este	PRO;MASC;SG	PRO;MASC;SG
isto	esto	isto	este	PRO;MASC;SG	PRO;SG
isto	esta	isto	este	PRO;MASC;SG	PRO;FEM;SG
próprio	propio	próprio	propio	ADJ;MASC;SG	ADJ;MASC;SG
próprio	propia	próprio	propio	ADJ;MASC;SG	ADJ;FEM;SG
nível	nivel	nível	nivel	N;MASC;SG	N;MASC;SG
nível	level	nível	level	N;MASC;SG	N
imagem	foto	imagem	foto	N;FEM;SG	N;FEM;SG
imagem	imagen	imagem	imagen	N;FEM;SG	N;FEM;SG
imagem	imágen	imagem	imágen	N;FEM;SG	N;FEM;SG
usuário	usuario	usuário	usuario	N;MASC;SG	N;MASC;SG
diferentes	diferentes	diferente	diferente	ADJ;MASC;PL	ADJ;PL
homem	man	homem	man	N;MASC;SG	N
homem	hombre	homem	hombre	N;MASC;SG	N;MASC;SG
conhecida	conocida	conhecido	conocido	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
conhecida	conocido	conhecido	conocido	ADJ;FEM;SG	ADJ;MASC;SG;V.PTCP
criação	creación	criação	creación	N;FEM;SG	N;FEM;SG
criação	creación	criação	creación	N;FEM;SG	N;FEM;SG
silva	silva	silva	silva	N;MASC;SG	N;MASC;SG
silva	herrero	silva	herrero	N;MASC;SG	N;MASC;SG
construção	edificio	construção	edificio	N;FEM;SG	N;MASC;SG
construção	edificación	construção	edificación	N;FEM;SG	N;FEM;SG
construção	construcción	construção	construcción	N;FEM;SG	N;FEM;SG
construção	construcción	construção	construcción	N;FEM;SG	N;FEM;SG
construção	construccion	construção	construcciar	N;FEM;SG	N;FEM;SG
jogador	player	jogador	player	N;MASC;SG	N;SG
jogador	reproductor	jogador	reproductor	N;MASC;SG	N;MASC;SG
jogador	jugador	jogador	jugador	N;MASC;SG	N;MASC;SG
jogador	jugadora	jogador	jugadora	N;MASC;SG	N;FEM;SG
televisão	televisor	televisão	televisor	N;FEM;SG	N;MASC;SG
televisão	television	televisão	television	N;FEM;SG	N;FEM;SG
televisão	televisión	televisão	televisión	N;FEM;SG	N;FEM;SG
social	social	social	social	ADJ;MASC;SG	ADJ;SG
revista	cargador	revista	cargador	N;FEM;SG	N;MASC;SG
revista	magazine	revista	magazine	N;FEM;SG	N;SG
revista	revista	revista	revista	N;FEM;SG	N;FEM;SG
vitória	win	vitória	win	N;FEM;SG	N
vitória	triunfo	vitória	triunfo	N;FEM;SG	N;MASC;SG
vitória	victory	vitória	victory	N;FEM;SG	N;MASC;SG
vitória	victoria	vitória	victoria	N;FEM;SG	N;FEM;SG
união	union	união	union	N;FEM;SG	N;SG
união	unión	união	unión	N;FEM;SG	N;FEM;SG
união	sindicato	união	sindicato	N;FEM;SG	N;MASC;SG
união	união	união	união	N;FEM;SG	N;MASC;SG
cultura	cultivo	cultura	cultivo	N;FEM;SG	N;MASC;SG
cultura	cultura	cultura	cultura	N;FEM;SG	N;FEM;SG
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	channel	canal	channel	N;MASC;SG	N;SG
http	http	http	http	N;MASC;SG	N
papel	paper	papel	paper	N;MASC;SG	N
papel	ponencia	papel	ponencia	N;MASC;SG	N;FEM;SG
papel	papel	papel	papel	N;MASC;SG	N;MASC;SG
papel	rol	papel	rol	N;MASC;SG	N;MASC;SG
força	fortaleza	força	fortaleza	N;FEM;SG	N;FEM;SG
força	fuerza	força	fuerza	N;FEM;SG	N;FEM;SG
força	fuerza	força	fuerza	N;FEM;SG	N;FEM;SG
força	force	força	force	N;FEM;SG	N
principalmente	principalmente	principalmente	principalmente	ADV	ADV
principalmente	principalmente	principalmente	principalmente	ADV	ADV
principalmente	primordialmente	principalmente	primordialmente	ADV	ADV
principalmente	principalmente	principalmente	principalmente	ADV	ADV
principalmente	mayormente	principalmente	mayormente	ADV	ADV
lançamento	liberación	lançamento	liberación	N;MASC;SG	N;FEM;SG
lançamento	lanzamiento	lançamento	lanzamiento	N;MASC;SG	N;MASC;SG
lançamento	excarcelación	lançamento	excarcelación	N;MASC;SG	N;FEM;SG
lançamento	lanzamiento	lançamento	lanzamiento	N;MASC;SG	N;MASC;SG
lançamento	lanzamiento	lançamento	lanzamiento	N;MASC;SG	N;MASC;SG
personagem	carácter	personagem	carácter	N;MASC;SG	N;MASC;SG
personagem	caracter	personagem	caracter	N;MASC;SG	N;MASC;SG
personagem	personaje	personagem	personaje	N;MASC;SG	N;MASC;SG
estilo	style	estilo	style	N;MASC;SG	N
estilo	estilo	estilo	estilo	N;MASC;SG	N;MASC;SG
prêmio	premio	prêmio	premio	N;MASC;SG	N;MASC;SG
prêmio	laudo	prêmio	laudo	N;MASC;SG	N;MASC;SG
prêmio	adjudicación	prêmio	adjudicación	N;MASC;SG	N;FEM;SG
prêmio	premio	prêmio	premio	N;MASC;SG	N;MASC;SG
prêmio	galardón	prêmio	galardón	N;MASC;SG	N;MASC;SG
território	territorio	território	territorio	N;MASC;SG	N;MASC;SG
world	mundo	world	mundo	N;MASC;SG	N;MASC;SG
world	world	world	world	N;MASC;SG	N
mãe	mamá	mãe	mamá	N;FEM;SG	N;FEM;SG
mãe	mama	mãe	mama	N;FEM;SG	N;FEM;SG
mãe	mom	mãe	mom	N;FEM;SG	N
mãe	madre	mãe	madre	N;FEM;SG	N;FEM;SG
mãe	mamá	mãe	mamá	N;FEM;SG	N;FEM;SG
mãe	mama	mãe	mama	N;FEM;SG	N;FEM;SG
primeiros	primeras	primeiro	primero	ADJ;MASC;PL	ADJ;FEM;PL
primeiros	primeros	primeiro	primero	ADJ;MASC;PL	ADJ;MASC;PL
europa	europa	europa	europa	N;FEM;SG	N;FEM;SG
europa	europa	europa	europa	N;FEM;SG	N;FEM;SG
existe	existe	existir	existir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
nunca	nunca	nunca	nunca	ADV	ADV
nunca	jamás	nunca	jamás	ADV	ADV
movimento	motion	movimento	motion	N;MASC;SG	N;MASC;SG
movimento	movimiento	movimento	movimiento	N;MASC;SG	N;MASC;SG
movimento	moción	movimento	moción	N;MASC;SG	N;FEM;SG
movimento	movimiento	movimento	movimiento	N;MASC;SG	N;MASC;SG
santos	santos	santo	santo	N;MASC;PL	N;MASC;PL
santos	santos	santo	santo	N;MASC;PL	N;MASC;PL
pessoa	persona	pessoa	persona	N;FEM;SG	N;FEM;SG
fato	traje	fato	traje	N;MASC;SG	N;MASC;SG
cruz	cruz	cruz	cruz	N;FEM;SG	N;FEM;SG
cruz	cruz	cruz	cruz	N;FEM;SG	N;FEM;SG
cruz	cross	cruz	cross	N;FEM;SG	N
cruz	cruce	cruz	cruce	N;FEM;SG	N;MASC;SG
espanha	españa	espanha	españa	N;FEM;SG	N;FEM;SG
possível	posible	possível	posible	ADJ;MASC;SG	ADJ;SG
fonte	procedencia	fonte	procedencia	N;FEM;SG	N;FEM;SG
fonte	fuente	fonte	fuente	N;FEM;SG	N;FEM;SG
fonte	origen	fonte	origen	N;FEM;SG	N;MASC;SG
fonte	source	fonte	source	N;FEM;SG	N
fonte	fuente	fonte	fuente	N;FEM;SG	N;FEM;SG
fonte	tipografía	fonte	tipografía	N;FEM;SG	N;FEM;SG
fonte	fuente	fonte	fuente	N;FEM;SG	N;FEM;SG
