que	que	que	que	CONJ	CONJ
pueblo	village	pueblo	village	N;MASC;SG	N;MASC;SG
departamento	département	departamento	département	N;MASC;SG	N;MASC;SG
departamento	appartement	departamento	appartement	N;MASC;SG	N;MASC;SG
localidades	endroits	localidad	endroit	N;FEM;PL	N;MASC;PL
localidades	lieux	localidad	lieu	N;FEM;PL	N;MASC;PL
localidades	localisations	localidad	localisation	N;FEM;PL	N;FEM;PL
localidades	lieux	localidad	lieu	N;FEM;PL	N;MASC;PL
localidades	localités	localidad	localité	N;FEM;PL	N;FEM;PL
reino	royaume	reino	royaume	N;MASC;SG	N;MASC;SG
central	central	central	central	ADJ;SG	ADJ;MASC;SG
central	centrale	central	central	ADJ;SG	ADJ;FEM;SG
todas	toutes	todo	tout	PRO;FEM;PL	PRO;FEM;PL
todas	tous	todo	tout	PRO;FEM;PL	PRO;MASC;PL
ejemplo	échantillon	ejemplo	échantillon	N;MASC;SG	N;MASC;SG
ejemplo	exemple	ejemplo	exemple	N;MASC;SG	N;MASC;SG
género	genre	género	genre	N;MASC;SG	N;MASC;SG
género	sexe	género	sexe	N;MASC;SG	N;MASC;SG
género	genre	género	genre	N;MASC;SG	N;MASC;SG
género	genre	género	genre	N;MASC;SG	N;MASC;SG
padre	pére	padre	pére	N;MASC;SG	N;MASC;SG
padre	pere	padre	pere	N;MASC;SG	N;MASC;SG
padre	père	padre	père	N;MASC;SG	N;MASC;SG
campo	campagne	campo	campagne	N;MASC;SG	N;FEM;SG
campo	champ	campo	champ	N;MASC;SG	N;MASC;SG
campo	domaine	campo	domaine	N;MASC;SG	N;MASC;SG
campo	camp	campo	camp	N;MASC;SG	N;MASC;SG
campo	campement	campo	campement	N;MASC;SG	N;MASC;SG
isla	île	isla	île	N;FEM;SG	N;FEM;SG
hacer	faites	hacer	faire	V;NFIN	V;FEM;PL;PST;V.PTCP
hacer	faire	hacer	faire	V;NFIN	V;NFIN
http	http	http	http	N	N;MASC;SG
frente	front	frente	front	N	N;MASC;SG
frente	front	frente	front	N	N;MASC;SG
frente	front	frente	front	N	N;MASC;SG
frente	sourcil	frente	sourcil	N	N;MASC;SG
antonio	antoine	antonio	antoine	N;MASC;SG	N;MASC;SG
antonio	antoine	antonio	antoine	N;MASC;SG	N;MASC;SG
director	directeur	director	directeur	N;MASC;SG	N;MASC;SG
director	directrice	director	directrice	N;MASC;SG	N;FEM;SG
director	réalisateur	director	réalisateur	N;MASC;SG	N;MASC;SG
días	jours	día	jour	N;MASC;PL	N;MASC;PL
días	journées	día	journée	N;MASC;PL	N;FEM;PL
española	espagnol	español	espagnol	ADJ;FEM;SG	ADJ;MASC;SG
española	espagnole	español	espagnol	ADJ;FEM;SG	ADJ;FEM;SG
versión	version	versión	version	N;FEM;SG	N;FEM;SG
varias	plusieurs	varios	plusieurs	PRO;FEM;PL	PRO;PL
actual	actuel	actual	actuel	ADJ;SG	ADJ;MASC;SG
actual	actuelle	actual	actuel	ADJ;SG	ADJ;FEM;SG
momento	timing	momento	timing	N;MASC;SG	N;MASC;SG
momento	moment	momento	moment	N;MASC;SG	N;MASC;SG
momento	instant	momento	instant	N;MASC;SG	N;MASC;SG
lista	liste	lista	liste	N;FEM;SG	N;FEM;SG
densidad	densité	densidad	densité	N;FEM;SG	N;FEM;SG
campeonato	championnat	campeonato	championnat	N;MASC;SG	N;MASC;SG
tarde	tard	tarde	tard	ADV	ADV
tienen	avoir	tener	avoir	V;IND;PL;3;PRS;FIN	V;NFIN
ejército	armée	ejército	armée	N;MASC;SG	N;FEM;SG
ejército	armée	ejército	armée	N;MASC;SG	N;FEM;SG
estación	station	estación	station	N;FEM;SG	N;FEM;SG
estación	gare	estación	gare	N;FEM;SG	N;FEM;SG
observatorio	observatoire	observatorio	observatoire	N;MASC;SG	N;MASC;SG
aires	airs	aire	air	N;MASC;PL	N;MASC;PL
aires	aires	aire	aire	N;MASC;PL	N;FEM;PL
actualmente	actuellement	actualmente	actuellement	ADV	ADV
actualmente	présentement	actualmente	présentement	ADV	ADV
desarrollo	developpement	desarrollo	developpement	N;MASC;SG	N;MASC;SG
desarrollo	développement	desarrollo	développement	N;MASC;SG	N;MASC;SG
escuela	école	escuela	école	N;FEM;SG	N;FEM;SG
escuela	ecole	escuela	ecole	N;FEM;SG	N;FEM;SG
escuela	école	escuela	école	N;FEM;SG	N;FEM;SG
programa	programme	programa	programme	N;MASC;SG	N;MASC;SG
programa	programme	programa	programme	N;MASC;SG	N;MASC;SG
información	info	información	info	N;FEM;SG	N;MASC;SG
información	information	información	information	N;FEM;SG	N;FEM;SG
importante	importante	importante	important	ADJ;SG	ADJ;FEM;SG
importante	important	importante	important	ADJ;SG	ADJ;MASC;SG
último	dernier	último	dernier	ADJ;MASC;SG	ADJ;MASC;SG
último	dernière	último	dernier	ADJ;MASC;SG	ADJ;FEM;SG
último	dernier	último	dernier	ADJ;MASC;SG	ADJ;MASC;SG
último	dernière	último	dernier	ADJ;MASC;SG	ADJ;FEM;SG
canciones	chansons	canción	chanson	N;FEM;PL	N;FEM;PL
uso	utilisation	uso	utilisation	N;MASC;SG	N;FEM;SG
uso	usage	uso	usage	N;MASC;SG	N;MASC;SG
uso	utilisation	uso	utilisation	N;MASC;SG	N;FEM;SG
juegos	jeux	juego	jeu	N;MASC;PL	N;MASC;PL
juegos	jeux	juego	jeu	N;MASC;PL	N;MASC;PL
localidad	localité	localidad	localité	N;FEM;SG	N;FEM;SG
base	base	base	base	N;SG	N;FEM;SG
punto	punto	punto	punto	N;MASC;SG	N;FEM;SG
punto	dot	punto	dot	N;MASC;SG	N;FEM;SG
punto	point	punto	point	N;MASC;SG	N;MASC;SG
posición	position	posición	position	N;FEM;SG	N;FEM;SG
alemania	wehrmacht	alemania	wehrmacht	N;FEM;SG	N;FEM;SG
ubicación	placement	ubicación	placement	N;FEM;SG	N;MASC;SG
ubicación	localisation	ubicación	localisation	N;FEM;SG	N;FEM;SG
ubicación	emplacement	ubicación	emplacement	N;FEM;SG	N;MASC;SG
ubicación	localité	ubicación	localité	N;FEM;SG	N;FEM;SG
ubicación	lieu	ubicación	lieu	N;FEM;SG	N;MASC;SG
partidos	matches	partido	match	N;MASC;PL	N;MASC;PL
partidos	correspondances	partido	correspondance	N;MASC;PL	N;FEM;PL
partidos	matchs	partido	match	N;MASC;PL	N;MASC;PL
partidos	allumettes	partido	allumette	N;MASC;PL	N;FEM;PL
grupos	groupes	grupo	groupe	N;MASC;PL	N;MASC;PL
miembros	adhésions	miembro	adhésion	N;MASC;PL	N;FEM;PL
miembros	membres	miembro	membre	N;MASC;PL	N;MASC;PL
miembros	membres	miembro	membre	N;MASC;PL	N;MASC;PL
miembros	adhérents	miembro	adhérent	N;MASC;PL	N;MASC;PL
pedro	pierre	pedro	pierre	N;MASC;SG	N;FEM;SG
capital	majuscule	capital	majuscule	N;FEM;SG	N;FEM;SG
capital	capitale	capital	capitale	N;FEM;SG	N;FEM;SG
capital	capital	capital	capital	N;FEM;SG	N;MASC;SG
primeros	premières	primero	premier	ADJ;MASC;PL	ADJ;FEM;PL
primeros	premiers	primero	premier	ADJ;MASC;PL	ADJ;MASC;PL
teatro	théatre	teatro	théatre	N;MASC;SG	N;MASC;SG
teatro	théâtre	teatro	théâtre	N;MASC;SG	N;MASC;SG
teatro	théatre	teatro	théatre	N;MASC;SG	N;MASC;SG
teatro	théâtre	teatro	théâtre	N;MASC;SG	N;MASC;SG
datos	données	dato	donnée	N;MASC;PL	N;FEM;PL
manera	façon	manera	façon	N;FEM;SG	N;FEM;SG
manera	manière	manera	manière	N;FEM;SG	N;FEM;SG
laboratorio	laboratoire	laboratorio	laboratoire	N;MASC;SG	N;MASC;SG
laboratorio	laboratoire	laboratorio	laboratoire	N;MASC;SG	N;MASC;SG
laboratorio	labo	laboratorio	labo	N;MASC;SG	N;MASC;SG
laboratorio	lab	laboratorio	lab	N;MASC;SG	N;MASC;SG
socorro	relief	socorro	relief	N;MASC;SG	N;MASC;SG
socorro	soulagement	socorro	soulagement	N;MASC;SG	N;MASC;SG
socorro	secours	socorro	secours	N;MASC;SG	N;MASC;SG
libro	livre	libro	livre	N;MASC;SG	N;MASC;SG
estudios	studios	estudio	studio	N;MASC;PL	N;MASC;PL
estudios	etudes	estudio	etude	N;MASC;PL	N;FEM;PL
estudios	études	estudio	étude	N;MASC;PL	N;FEM;PL
diferentes	différentes	diferente	différent	ADJ;PL	ADJ;FEM;PL
diferentes	différents	diferente	différent	ADJ;PL	ADJ;MASC;PL
barcelona	barcelone	barcelona	barcelone	N;FEM;SG	N;MASC;SG
nivel	niveau	nivel	niveau	N;MASC;SG	N;MASC;SG
mayoría	majorité	mayoría	majorité	N;FEM;SG	N;FEM;SG
unión	union	unión	union	N;FEM;SG	N;FEM;SG
unión	syndicat	unión	syndicat	N;FEM;SG	N;MASC;SG
unión	collage	unión	collage	N;FEM;SG	N;MASC;SG
unión	cautionnement	unión	cautionnement	N;FEM;SG	N;MASC;SG
edad	ère	edad	ère	N;FEM;SG	N;FEM;SG
edad	age	edad	age	N;FEM;SG	N;MASC;SG
edad	âge	edad	âge	N;FEM;SG	N;MASC;SG
artículos	articles	artículo	article	N;MASC;PL	N;MASC;PL
juego	jeu	juego	jeu	N;MASC;SG	N;MASC;SG
juego	gibier	juego	gibier	N;MASC;SG	N;MASC;SG
juego	match	juego	match	N;MASC;SG	N;MASC;SG
juego	jeu	juego	jeu	N;MASC;SG	N;MASC;SG
juego	jeu	juego	jeu	N;MASC;SG	N;MASC;SG
arte	art	arte	art	N;SG	N;MASC;SG
arte	artwork	arte	artwork	N;SG	N;MASC;SG
especies	espèces	especie	espèce	N;FEM;PL	N;FEM;PL
europa	europe	europa	europe	N;FEM;SG	N;FEM;SG
estilo	style	estilo	style	N;MASC;SG	N;MASC;SG
estilo	style	estilo	style	N;MASC;SG	N;MASC;SG
cine	cinéma	cine	cinéma	N;MASC;SG	N;MASC;SG
cine	ciné	cine	ciné	N;MASC;SG	N;MASC;SG
cine	film	cine	film	N;MASC;SG	N;MASC;SG
cine	cinéma	cine	cinéma	N;MASC;SG	N;MASC;SG
cine	ciné	cine	ciné	N;MASC;SG	N;MASC;SG
cine	film	cine	film	N;MASC;SG	N;MASC;SG
proyecto	projet	proyecto	projet	N;MASC;SG	N;MASC;SG
center	center	center	center	N;MASC;SG	N;MASC;SG
center	centre	center	centre	N;MASC;SG	N;MASC;SG
selección	choix	selección	choix	N;FEM;SG	N;MASC;SG
selección	sélection	selección	sélection	N;FEM;SG	N;FEM;SG
costa	costa	costa	costa	N;FEM;SG	N;MASC;SG
costa	côte	costa	côte	N;FEM;SG	N;FEM;SG
costa	littoral	costa	littoral	N;FEM;SG	N;MASC;SG
costa	côte	costa	côte	N;FEM;SG	N;FEM;SG
equipos	équipements	equipo	équipement	N;MASC;PL	N;MASC;PL
equipos	equipements	equipo	equipement	N;MASC;PL	N;MASC;PL
equipos	équipements	equipo	équipement	N;MASC;PL	N;MASC;PL
equipos	equipements	equipo	equipement	N;MASC;PL	N;MASC;PL
equipos	équipes	equipo	équipe	N;MASC;PL	N;FEM;PL
equipos	equipes	equipo	equipe	N;MASC;PL	N;MASC;PL
origen	origine	origen	origine	N;MASC;SG	N;FEM;SG
origen	source	origen	source	N;MASC;SG	N;FEM;SG
origen	origine	origen	origine	N;MASC;SG	N;FEM;SG
código	code	código	code	N;MASC;SG	N;MASC;SG
museo	musée	museo	musée	N;MASC;SG	N;MASC;SG
puntos	dots	punto	dot	N;MASC;PL	N;MASC;PL
puntos	points	punto	point	N;MASC;PL	N;MASC;PL
puntos	points	punto	point	N;MASC;PL	N;MASC;PL
puntos	coutures	punto	couture	N;MASC;PL	N;FEM;PL
militar	militaire	militar	militaire	ADJ;SG	ADJ;MASC;SG
producción	production	producción	production	N;FEM;SG	N;FEM;SG
tener	avoir	tener	avoir	V;NFIN	V;NFIN
tener	avoir	tener	avoir	V;NFIN	V;NFIN
wikipedia	wikipedia	wikipedia	wikipedia	N;FEM;SG	N;FEM;SG
plantas	plantes	planta	plante	N;FEM;PL	N;FEM;PL
comenzó	commencé	comenzar	commencer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
comenzó	démarré	comenzar	démarrer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
comenzó	commencée	comenzar	commencer	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
comenzó	commencé	comenzar	commencer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
debe	doit	deber	devoir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
siempre	toujours	siempre	toujours	ADV	ADV
metros	compteurs	metro	compteur	N;MASC;PL	N;MASC;PL
metros	mètres	metro	mètre	N;MASC;PL	N;MASC;PL
metros	mètres	metro	mètre	N;MASC;PL	N;MASC;PL
oro	golden	oro	golden	N;MASC;SG	N;MASC;SG
casi	presque	casi	presque	ADV	ADV
casi	quasi	casi	quasi	ADV	ADV
casi	pratiquement	casi	pratiquement	ADV	ADV
casi	quasiment	casi	quasiment	ADV	ADV
casi	presque	casi	presque	ADV	ADV
construcción	batiment	construcción	batiment	N;FEM;SG	N;MASC;SG
construcción	immeuble	construcción	immeuble	N;FEM;SG	N;MASC;SG
construcción	bâtiment	construcción	bâtiment	N;FEM;SG	N;MASC;SG
construcción	construction	construcción	construction	N;FEM;SG	N;FEM;SG
local	locale	local	local	ADJ;SG	ADJ;FEM;SG
local	local	local	local	ADJ;SG	ADJ;MASC;SG
cultura	culture	cultura	culture	N;FEM;SG	N;FEM;SG
cerca	près	cerca	près	ADV	ADV
estudio	etude	estudio	etude	N;MASC;SG	N;FEM;SG
estudio	étude	estudio	étude	N;MASC;SG	N;FEM;SG
estudio	studio	estudio	studio	N;MASC;SG	N;MASC;SG
principales	principales	principal	principal	ADJ;PL	ADJ;FEM;PL
principales	principaux	principal	principal	ADJ;PL	ADJ;MASC;PL
usuario	utilisateur	usuario	utilisateur	N;MASC;SG	N;MASC;SG
usuario	usager	usuario	usager	N;MASC;SG	N;MASC;SG
finalmente	enfin	finalmente	enfin	ADV	ADV
finalmente	finalement	finalmente	finalement	ADV	ADV
cinco	cinq	cinco	cinq	NUM;PL	NUM
anterior	antérieure	anterior	antérieur	ADJ;SG	ADJ;FEM;SG
anterior	antérieur	anterior	antérieur	ADJ;SG	ADJ;MASC;SG
anterior	précédente	anterior	précédent	ADJ;SG	ADJ;FEM;SG
anterior	précédent	anterior	précédent	ADJ;SG	ADJ;MASC;SG
cargo	cargaison	cargo	cargaison	N;MASC;SG	N;FEM;SG
cargo	fret	cargo	fret	N;MASC;SG	N;MASC;SG
cargo	charge	cargo	charge	N;MASC;SG	N;FEM;SG
batalla	bataille	batalla	bataille	N;FEM;SG	N;FEM;SG
batalla	combat	batalla	combat	N;FEM;SG	N;MASC;SG
derecho	droite	derecho	droite	N;MASC;SG	N;FEM;SG
derecho	droit	derecho	droit	N;MASC;SG	N;MASC;SG
derecho	loi	derecho	loi	N;MASC;SG	N;FEM;SG
derecho	droit	derecho	droit	N;MASC;SG	N;MASC;SG
imagen	image	imagen	image	N;FEM;SG	N;FEM;SG
gracias	remerciement	gracias	remerciement	N	N;MASC;SG
gracias	remerciements	gracias	remerciement	N	N;MASC;PL
puerto	port	puerto	port	N;MASC;SG	N;MASC;SG
puerto	port	puerto	port	N;MASC;SG	N;MASC;SG
torneo	tournoi	torneo	tournoi	N;MASC;SG	N;MASC;SG
mucho	beaucoup	mucho	beaucoup	ADV	ADV
social	sociale	social	social	ADJ;SG	ADJ;FEM;SG
social	social	social	social	ADJ;SG	ADJ;MASC;SG
millones	millions	millón	million	N;MASC;PL	N;MASC;PL
millones	millions	millón	million	N;MASC;PL	N;MASC;PL
comunidad	communaute	comunidad	communaute	N;FEM;SG	N;FEM;SG
comunidad	communauté	comunidad	communauté	N;FEM;SG	N;FEM;SG
comunidad	collectivité	comunidad	collectivité	N;FEM;SG	N;FEM;SG
fin	end	fin	end	N;MASC;SG	N;MASC;SG
fin	fin	fin	fin	N;MASC;SG	N;FEM;SG
fin	nageoire	fin	nageoire	N;MASC;SG	N;FEM;SG
fin	fin	fin	fin	N;MASC;SG	N;FEM;SG
acuerdo	accord	acuerdo	accord	N;MASC;SG	N;MASC;SG
acuerdo	arrangement	acuerdo	arrangement	N;MASC;SG	N;MASC;SG
lado	côté	lado	côté	N;MASC;SG	N;MASC;SG
lado	latéral	lado	latéral	N;MASC;SG	N;MASC;SG
colombia	colombien	colombia	colombien	N;FEM;SG	N;MASC;SG
servicio	service	servicio	service	N;MASC;SG	N;MASC;SG
rock	rock	rock	rock	N;MASC;SG	N;MASC;SG
películas	films	película	film	N;FEM;PL	N;MASC;PL
películas	films	película	film	N;FEM;PL	N;MASC;PL
ver	consultez	ver	consulter	V;NFIN	V;IMP;PL;2;PRS;FIN
ver	voyez	ver	voir	V;NFIN	V;IMP;PL;2;PRS;FIN
ver	voir	ver	voir	V;NFIN	V;NFIN
ver	vois	ver	vois	V;NFIN	V;IND;SG;2;PRS;FIN
ver	afficher	ver	afficher	V;NFIN	V;NFIN
ver	vue	ver	voir	V;NFIN	V;FEM;SG;PST;V.PTCP
ver	voir	ver	voir	V;NFIN	V;NFIN
ver	visualiser	ver	visualiser	V;NFIN	V;NFIN
fuera	dehors	fuera	dehors	ADV	ADV
fuera	dehors	fuera	dehors	ADV	ADV
pesar	regret	pesar	regret	N	N;MASC;SG
pesar	regrets	pesar	regret	N	N;MASC;PL
mediante	via	mediante	via	ADP	ADP
popular	populaire	popular	populaire	ADJ;SG	ADJ;MASC;SG
muchas	plusieurs	mucho	plusieurs	PRO;FEM;PL	PRO;PL
alto	haut	alto	haut	ADJ;MASC;SG	ADJ;MASC;SG
alto	haute	alto	haut	ADJ;MASC;SG	ADJ;FEM;SG
alto	élevé	alto	élevé	ADJ;MASC;SG	ADJ;MASC;SG
cuerpo	organisme	cuerpo	organisme	N;MASC;SG	N;MASC;SG
cuerpo	carrosserie	cuerpo	carrosserie	N;MASC;SG	N;FEM;SG
cuerpo	organe	cuerpo	organe	N;MASC;SG	N;MASC;SG
cuerpo	corps	cuerpo	corps	N;MASC;SG	N;MASC;SG
sino	mais	sino	mais	CONJ	CONJ
siguientes	suivantes	siguiente	suivant	ADJ;PL	ADJ;FEM;PL
disco	album	disco	album	N;MASC;SG	N;MASC;SG
disco	discothèque	disco	discothèque	N;MASC;SG	N;FEM;SG
disco	disco	disco	disco	N;MASC;SG	N;MASC;SG
disco	disque	disco	disque	N;MASC;SG	N;MASC;SG
disco	disque	disco	disque	N;MASC;SG	N;MASC;SG
disco	disquette	disco	disquette	N;MASC;SG	N;FEM;SG
finales	fins	final	fin	N;MASC;PL	N;FEM;PL
sociedad	société	sociedad	société	N;FEM;SG	N;FEM;SG
sociedad	partenariat	sociedad	partenariat	N;FEM;SG	N;MASC;SG
tema	thème	tema	thème	N;MASC;SG	N;MASC;SG
tema	sujet	tema	sujet	N;MASC;SG	N;MASC;SG
tema	thème	tema	thème	N;MASC;SG	N;MASC;SG
tema	objet	tema	objet	N;MASC;SG	N;MASC;SG
tema	sujet	tema	sujet	N;MASC;SG	N;MASC;SG
dirección	direction	dirección	direction	N;FEM;SG	N;FEM;SG
dirección	direction	dirección	direction	N;FEM;SG	N;FEM;SG
dirección	management	dirección	management	N;FEM;SG	N;MASC;SG
dirección	gestion	dirección	gestion	N;FEM;SG	N;FEM;SG
dirección	allocution	dirección	allocution	N;FEM;SG	N;FEM;SG
dirección	adresse	dirección	adresse	N;FEM;SG	N;FEM;SG
hombres	hommes	hombre	homme	N;MASC;PL	N;MASC;PL
última	dernier	último	dernier	ADJ;FEM;SG	ADJ;MASC;SG
última	dernière	último	dernier	ADJ;FEM;SG	ADJ;FEM;SG
última	dernier	último	dernier	ADJ;FEM;SG	ADJ;MASC;SG
última	dernière	último	dernier	ADJ;FEM;SG	ADJ;FEM;SG
original	originale	original	original	ADJ;SG	ADJ;FEM;SG
original	original	original	original	ADJ;SG	ADJ;MASC;SG
estadio	aréna	estadio	aréna	N;MASC;SG	N;MASC;SG
estadio	arène	estadio	arène	N;MASC;SG	N;FEM;SG
estadio	stade	estadio	stade	N;MASC;SG	N;MASC;SG
estadio	stade	estadio	stade	N;MASC;SG	N;MASC;SG
ley	loi	ley	loi	N;FEM;SG	N;FEM;SG
ley	droit	ley	droit	N;FEM;SG	N;MASC;SG
ley	loi	ley	loi	N;FEM;SG	N;FEM;SG
ley	acte	ley	acte	N;FEM;SG	N;MASC;SG
oeste	occident	oeste	occident	N;MASC;SG	N;MASC;SG
oeste	ouest	oeste	ouest	N;MASC;SG	N;MASC;SG
oeste	ouest	oeste	ouest	N;MASC;SG	N;MASC;SG
oeste	western	oeste	western	N;MASC;SG	N;MASC;SG
mujeres	mujeres	mujer	mujer	N;FEM;PL	N;FEM;PL
mujeres	femmes	mujer	femme	N;FEM;PL	N;FEM;PL
obs	obs	obs	obs	N;SG	N;MASC;SG
incluso	même	incluso	même	ADV	ADV
cambio	changement	cambio	changement	N;MASC;SG	N;MASC;SG
cambio	échange	cambio	échange	N;MASC;SG	N;MASC;SG
cambio	echange	cambio	echanger	N;MASC;SG	N;MASC;SG
style	style	style	style	N	N;MASC;SG
jugador	joueur	jugador	joueur	N;MASC;SG	N;MASC;SG
jugador	lecteur	jugador	lecteur	N;MASC;SG	N;MASC;SG
jugador	gamer	jugador	gamer	N;MASC;SG	N;MASC;SG
instituto	institute	instituto	instituter	N;MASC;SG	N;MASC;SG
instituto	institut	instituto	institut	N;MASC;SG	N;MASC;SG
público	audience	público	audience	N;MASC;SG	N;FEM;SG
público	auditoire	público	auditoire	N;MASC;SG	N;MASC;SG
miembro	membre	miembro	membre	N;MASC;SG	N;MASC;SG
superior	supérieure	superior	supérieur	ADJ;SG	ADJ;FEM;SG
superior	supérieur	superior	supérieur	ADJ;SG	ADJ;MASC;SG
superior	superieure	superior	superieur	ADJ;SG	ADJ;FEM;SG
superior	superieur	superior	superieur	ADJ;SG	ADJ;MASC;SG
superior	supérieur	superior	supérieur	ADJ;SG	ADJ;MASC;SG
media	média	media	média	N;FEM;SG	N;MASC;SG
media	moyenne	media	moyenne	N;FEM;SG	N;FEM;SG
parque	parc	parque	parc	N;MASC;SG	N;MASC;SG
llegó	arrivé	llegar	arriver	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
archivo	archivage	archivo	archivage	N;MASC;SG	N;MASC;SG
archivo	archive	archivo	archive	N;MASC;SG	N;FEM;SG
archivo	dossier	archivo	dossier	N;MASC;SG	N;MASC;SG
archivo	fichier	archivo	fichier	N;MASC;SG	N;MASC;SG
radio	radio	radio	radio	N;FEM;SG	N;FEM;SG
ahora	désormais	ahora	désormais	ADV	ADV
ahora	maintenant	ahora	maintenant	ADV	ADV
world	monde	world	monde	N	N;MASC;SG
cruz	queue	cruz	queue	N;FEM;SG	N;FEM;SG
cruz	pile	cruz	pile	N;FEM;SG	N;FEM;SG
cruz	croix	cruz	croix	N;FEM;SG	N;FEM;SG
cabo	caporal	cabo	caporal	N;MASC;SG	N;MASC;SG
cabo	cape	cabo	cape	N;MASC;SG	N;FEM;SG
cabo	cap	cabo	cap	N;MASC;SG	N;MASC;SG
brasil	brésil	brasil	brésil	N;SG	N;MASC;SG
red	reseau	red	reseau	N;FEM;SG	N;MASC;SG
red	réseau	red	réseau	N;FEM;SG	N;MASC;SG
red	grid	red	grid	N;FEM;SG	N;MASC;SG
red	quadrillage	red	quadrillage	N;FEM;SG	N;MASC;SG
red	grille	red	grille	N;FEM;SG	N;FEM;SG
red	filet	red	filet	N;FEM;SG	N;MASC;SG
aquí	ici	aquí	ici	ADV	ADV
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;MASC;SG
canal	chaîne	canal	chaîne	N;MASC;SG	N;FEM;SG
canal	chenal	canal	chenal	N;MASC;SG	N;MASC;SG
canal	channel	canal	channel	N;MASC;SG	N;MASC;SG
movimiento	motion	movimiento	motion	N;MASC;SG	N;FEM;SG
movimiento	mouvement	movimiento	mouvement	N;MASC;SG	N;MASC;SG
movimiento	déménagement	movimiento	déménagement	N;MASC;SG	N;MASC;SG
movimiento	movement	movimiento	movement	N;MASC;SG	N;MASC;SG
movimiento	mouvement	movimiento	mouvement	N;MASC;SG	N;MASC;SG
revista	revue	revista	revue	N;FEM;SG	N;FEM;SG
revista	magazine	revista	magazine	N;FEM;SG	N;MASC;SG
revista	magasine	revista	magasine	N;FEM;SG	N;MASC;SG
revista	revue	revista	revue	N;FEM;SG	N;FEM;SG
revista	journal	revista	journal	N;FEM;SG	N;MASC;SG
éxito	succes	éxito	succe	N;MASC;SG	N;MASC;SG
éxito	succès	éxito	succès	N;MASC;SG	N;MASC;SG
éxito	réussite	éxito	réussite	N;MASC;SG	N;FEM;SG
relación	relation	relación	relation	N;FEM;SG	N;FEM;SG
relación	relation	relación	relation	N;FEM;SG	N;FEM;SG
elecciones	élections	elección	élection	N;FEM;PL	N;FEM;PL
elecciones	élections	elección	élection	N;FEM;PL	N;FEM;PL
elecciones	elections	elección	election	N;FEM;PL	N;FEM;PL
plaza	carré	plaza	carré	N;FEM;SG	N;MASC;SG
plaza	square	plaza	square	N;FEM;SG	N;MASC;SG
grande	grande	grande	grand	ADJ;SG	ADJ;FEM;SG
grande	grand	grande	grand	ADJ;SG	ADJ;MASC;SG
grande	gros	grande	gros	ADJ;SG	ADJ;MASC;SG
grande	grosse	grande	gros	ADJ;SG	ADJ;FEM;SG
grande	grande	grande	grand	ADJ;SG	ADJ;FEM;SG
grande	grand	grande	grand	ADJ;SG	ADJ;MASC;SG
grande	grande	grande	grand	ADJ;SG	ADJ;FEM;SG
distribución	répartition	distribución	répartition	N;FEM;SG	N;FEM;SG
distribución	distribution	distribución	distribution	N;FEM;SG	N;FEM;SG
compañía	compagnie	compañía	compagnie	N;FEM;SG	N;FEM;SG
compañía	société	compañía	société	N;FEM;SG	N;FEM;SG
islas	îles	isla	île	N;FEM;PL	N;FEM;PL
islas	iles	isla	ile	N;FEM;PL	N;FEM;PL
proceso	processus	proceso	processus	N;MASC;SG	N;MASC;SG
alrededor	autour	alrededor	autour	ADV	ADV
alrededor	alentour	alrededor	alentour	ADV	ADV
musical	musicale	musical	musical	ADJ;SG	ADJ;FEM;SG
musical	musical	musical	musical	ADJ;SG	ADJ;MASC;SG
territorio	territoire	territorio	territoire	N;MASC;SG	N;MASC;SG
hombre	man	hombre	man	N;MASC;SG	N;MASC;SG
hombre	mec	hombre	mec	N;MASC;SG	N;MASC;SG
hombre	homme	hombre	homme	N;MASC;SG	N;MASC;SG
león	lion	león	lion	N;MASC;SG	N;MASC;SG
león	lionne	león	lionne	N;MASC;SG	N;FEM;SG
león	léon	león	léon	N;MASC;SG	N;MASC;SG
león	léon	león	léon	N;MASC;SG	N;MASC;SG
voz	voix	voz	voix	N;FEM;SG	N;FEM;SG
década	décennie	década	décennie	N;FEM;SG	N;FEM;SG
madre	mère	madre	mère	N;FEM;SG	N;FEM;SG
madre	mere	madre	merer	N;FEM;SG	N;FEM;SG
madre	maman	madre	maman	N;FEM;SG	N;FEM;SG
organización	organisation	organización	organisation	N;FEM;SG	N;FEM;SG
organización	organisation	organización	organisation	N;FEM;SG	N;FEM;SG
monte	mont	monte	mont	N;MASC;SG	N;MASC;SG
monte	monture	monte	monture	N;MASC;SG	N;FEM;SG
aún	encore	aún	encore	ADV	ADV
aún	toujours	aún	toujours	ADV	ADV
aún	pourtant	aún	pourtant	ADV	ADV
decir	dites	decir	dire	V;NFIN	V;FEM;PL;PST;V.PTCP
decir	dire	decir	dire	V;NFIN	V;NFIN
