agir	konať	agir	konať	V;NFIN	V;IPFV;POS;NFIN
institucional	inštitucionálny	institucional	inštitucionálny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
institucional	inštitucionálna	institucional	inštitucionálny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
square	námestie	square	námestie	N;MASC;SG	N;NOM;NEUT;SG
square	štvorec	square	štvorec	N;MASC;SG	N;INAN;NOM;MASC;SG
square	square	square	squar	N;MASC;SG	N;NOM;MASC;SG
lendas	legiend	lenda	legenda	N;FEM;PL	N;GEN;FEM;PL
lendas	legendy	lenda	legenda	N;FEM;PL	N;NOM;FEM;PL
emmy	emmy	emmy	emma	N;MASC;SG	N;NOM;FEM;SG
prato	miska	prato	misko	N;MASC;SG	N;NOM;FEM;SG
prato	doska	prato	doska	N;MASC;SG	N;NOM;FEM;SG
prato	platňa	prato	platňa	N;MASC;SG	N;NOM;FEM;SG
prato	tanier	prato	tanier	N;MASC;SG	N;INAN;NOM;MASC;SG
prato	plech	prato	plech	N;MASC;SG	N;INAN;NOM;MASC;SG
mixagem	mix	mixagem	mix	N;FEM;SG	N;INAN;NOM;MASC;SG
mixagem	zmes	mixagem	zmes	N;FEM;SG	N;NOM;FEM;SG
mixagem	miešanie	mixagem	miešanie	N;FEM;SG	N;NOM;NEUT;SG
mixagem	zmiešaním	mixagem	zmiešaný	N;FEM;SG	N;INS;NEUT;SG
difusão	difúzie	difusão	difúzia	N;FEM;SG	N;NOM;FEM;SG
difusão	vysielanie	difusão	vysielanie	N;FEM;SG	N;NOM;NEUT;SG
difusão	rozširovanie	difusão	rozširovanie	N;FEM;SG	N;NOM;NEUT;SG
difusão	šírenie	difusão	šírenie	N;FEM;SG	N;NOM;NEUT;SG
pas	pas	pas	pas	N;MASC;SG	N;INAN;NOM;MASC;SG
tributo	hold	tributo	hold	N;MASC;SG	N;INAN;NOM;MASC;SG
tributo	pocta	tributo	pocta	N;MASC;SG	N;NOM;FEM;SG
muro	múr	muro	múr	N;MASC;SG	N;INAN;NOM;MASC;SG
muro	stenu	muro	stena	N;MASC;SG	N;ACC;FEM;SG
muro	stene	muro	stena	N;MASC;SG	N;DAT;FEM;SG
muro	stena	muro	stena	N;MASC;SG	N;NOM;FEM;SG
medicamentos	lieky	medicamento	liek	N;MASC;PL	N;INAN;NOM;MASC;PL
fraco	slabý	fraco	slabý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
fraco	slabá	fraco	slabý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
fraco	slabé	fraco	slabý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
dezesseis	šestnásť	dezessel	šestnásť	NUM	NUM;NOM;NEUT;SG
demonstração	demonštrácia	demonstração	demonštrácia	N;FEM;SG	N;NOM;FEM;SG
demonstração	ukážku	demonstração	ukážka	N;FEM;SG	N;ACC;FEM;SG
demonstração	preukázanie	demonstração	preukázanie	N;FEM;SG	N;NOM;NEUT;SG
demonstração	predvedenie	demonstração	predvedenie	N;FEM;SG	N;NOM;NEUT;SG
demonstração	ukážka	demonstração	ukážka	N;FEM;SG	N;NOM;FEM;SG
faculdades	kolégií	faculdade	kolégia	N;FEM;PL	N;GEN;FEM;PL
faculdades	fakulty	faculdade	fakulta	N;FEM;PL	N;NOM;FEM;PL
bull	býk	bull	býk	N;MASC;SG	N;ANIM;NOM;MASC;SG
salário	mzda	salário	mzda	N;MASC;SG	N;NOM;FEM;SG
salário	plat	salário	plat	N;MASC;SG	N;INAN;NOM;MASC;SG
salário	mzdu	salário	mzda	N;MASC;SG	N;ACC;FEM;SG
salário	mzda	salário	mzda	N;MASC;SG	N;NOM;FEM;SG
salário	mzda	salário	mzda	N;MASC;SG	N;NOM;FEM;SG
rodolfo	rodolfo	rodolfo	rodolfo	N;MASC;SG	N;ANIM;NOM;MASC;SG
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	N;ANIM;NOM;MASC;SG
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	N;ANIM;NOM;MASC;SG
comandos	príkazov	comando	príkaz	N;MASC;PL	N;INAN;GEN;MASC;PL
comandos	príkazy	comando	príkaz	N;MASC;PL	N;INAN;NOM;MASC;PL
comandos	ovládače	comando	ovládať	N;MASC;PL	N;INAN;NOM;MASC;PL
comandos	kontroly	comando	kontrola	N;MASC;PL	N;NOM;FEM;PL
recomendação	odporúčanie	recomendação	odporúčanie	N;FEM;SG	N;NOM;NEUT;SG
conspiração	dej	conspiração	dej	N;FEM;SG	N;INAN;NOM;MASC;SG
conspiração	pozemok	conspiração	pozemok	N;FEM;SG	N;INAN;NOM;MASC;SG
conspiração	pozemku	conspiração	pozemok	N;FEM;SG	N;INAN;GEN;MASC;SG
conspiração	sprisahanie	conspiração	sprisahanie	N;FEM;SG	N;NOM;NEUT;SG
antero	antero	antero	antero	N;MASC;SG	N;NOM;MASC;SG
justificar	odôvodniť	justificar	odôvodniť	V;NFIN	V;PFV;POS;NFIN
justificar	zdôvodniť	justificar	zdôvodniť	V;NFIN	V;PFV;POS;NFIN
usos	použitia	uso	použitie	N;MASC;PL	N;NOM;NEUT;PL
fall	pád	fall	pád	N;MASC;SG	N;INAN;NOM;MASC;SG
fall	jeseň	fall	jeseň	N;MASC;SG	N;NOM;FEM;SG
concorrentes	konkurenti	concorrente	konkurent	N;MASC;PL	N;ANIM;NOM;MASC;PL
concorrentes	konkurentov	concorrente	konkurent	N;MASC;PL	N;ANIM;GEN;MASC;PL
bibliotecas	knižnice	biblioteca	knižnica	N;FEM;PL	N;NOM;FEM;PL
detalhe	detail	detalhe	detail	N;MASC;SG	N;INAN;NOM;MASC;SG
triste	smutné	triste	smutný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
triste	smutná	triste	smutný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
doente	chorý	doente	chorý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
doente	chorá	doente	chorý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
doente	trpezlivý	doente	trpezlivý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
doente	chorý	doente	chorý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
doente	chorá	doente	chorý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
doente	choré	doente	chorý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
prédios	budov	prédio	budova	N;MASC;PL	N;GEN;FEM;PL
prédios	budovy	prédio	budova	N;MASC;PL	N;NOM;FEM;PL
radar	radar	radar	radar	N;MASC;SG	N;INAN;NOM;MASC;SG
representações	reprezentácie	representação	reprezentácia	N;FEM;PL	N;NOM;FEM;PL
representações	zastúpenia	representação	zastúpenie	N;FEM;PL	N;NOM;NEUT;PL
bonito	krásny	bonito	krásny	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
bonito	pekný	bonito	pekný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
bonito	pekná	bonito	pekný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
saboia	savoie	saboia	savod	N;FEM;SG	N;NOM;FEM;SG
saboia	savoy	saboia	savoy	N;FEM;SG	N;NOM;MASC;SG
pacto	pakt	pacto	pakt	N;MASC;SG	N;INAN;NOM;MASC;SG
pacto	paktu	pacto	pakt	N;MASC;SG	N;INAN;GEN;MASC;SG
cabelos	vlasov	cabelo	vlas	N;MASC;PL	N;INAN;GEN;MASC;PL
cabelos	vlasy	cabelo	vlas	N;MASC;PL	N;INAN;NOM;MASC;PL
cabelos	chlpy	cabelo	chlpy	N;MASC;PL	N;INAN;NOM;MASC;PL
cabelos	chlpy	cabelo	chlpy	N;MASC;PL	N;INAN;NOM;MASC;PL
escândalo	škandálu	escândalo	škandál	N;MASC;SG	N;INAN;GEN;MASC;SG
escândalo	škandál	escândalo	škandál	N;MASC;SG	N;INAN;NOM;MASC;SG
rivais	súperi	rival	súper	N;MASC;PL	N;ANIM;NOM;MASC;PL
jessica	jessica	jessica	jessica	N;FEM;SG	N;NOM;FEM;SG
absolutamente	úplne	absolutamente	úplne	ADV	ADV
absolutamente	absolútne	absolutamente	absolútny	ADV	ADV
pacheco	pacheco	pacheco	pacheco	N;MASC;SG	N;INAN;NOM;MASC;SG
tragédia	tragédia	tragédia	tragédium	N;FEM;SG	N;NOM;FEM;SG
tyler	tylera	tyler	tyler	N;MASC;SG	N;ANIM;ACC;MASC;SG
suspeita	podozrenie	suspeita	podozrenie	N;FEM;SG	N;NOM;NEUT;SG
suspeita	podozrenie	suspeita	podozrenie	N;FEM;SG	N;NOM;NEUT;SG
suspeita	podozrenie	suspeita	podozrenie	N;FEM;SG	N;NOM;NEUT;SG
diabo	diabla	diabo	diabol	N;MASC;SG	N;ANIM;NOM;MASC;SG
diabo	čert	diabo	čert	N;MASC;SG	N;ANIM;NOM;MASC;SG
diabo	diabol	diabo	diabnuť	N;MASC;SG	N;ANIM;NOM;MASC;SG
golpes	prevraty	golpes	prevrat	N;MASC;PL	N;NOM;FEM;PL
vela	sviečku	vela	sviečka	N;FEM;SG	N;ACC;FEM;SG
vela	sviečka	vela	sviečko	N;FEM;SG	N;NOM;FEM;SG
vela	plachtenie	vela	plachtenie	N;FEM;SG	N;NOM;NEUT;SG
vela	plavba	vela	plavba	N;FEM;SG	N;NOM;FEM;SG
vigilância	ostražitosť	vigilância	ostražitosť	N;FEM;SG	N;NOM;FEM;SG
vigilância	dohľad	vigilância	dohľad	N;FEM;SG	N;INAN;NOM;MASC;SG
vigilância	sledovanie	vigilância	sledovanie	N;FEM;SG	N;NOM;NEUT;SG
vigilância	dozor	vigilância	dozor	N;FEM;SG	N;INAN;NOM;MASC;SG
arquitecto	architekt	arquitecto	architekt	N;MASC;SG	N;ANIM;NOM;MASC;SG
óbvio	očividné	óbvio	očividný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
óbvio	samozrejmé	óbvio	samozrejmý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
óbvio	zjavné	óbvio	zjavný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
óbvio	zrejmé	óbvio	zrejmý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
tiger	tiger	tiger	tiger	N;MASC;SG	N;ANIM;NOM;MASC;SG
tiger	tigra	tiger	tiger	N;MASC;SG	N;NOM;FEM;SG
alexandra	alexandra	alexandra	alexandra	N;FEM;SG	N;NOM;FEM;SG
feiras	veľtrhoch	feira	veľtrh	N;FEM;PL	N;INAN;GEN;MASC;PL
feiras	výstavy	feira	výstava	N;FEM;PL	N;NOM;FEM;PL
prefeitos	starostov	prefeito	starost	N;MASC;PL	N;ANIM;ACC;MASC;PL
alessandro	alessandro	alessandro	alessandro	N;MASC;SG	N;ANIM;NOM;MASC;SG
equações	rovnice	equação	rovnica	N;FEM;PL	N;NOM;FEM;PL
bruto	hnus	bruto	hnus	N;MASC;SG	N;INAN;NOM;MASC;SG
regressou	vrátil	regressar	vrátiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
fernández	fernandez	fernández	fernandez	N;MASC;SG	N;ANIM;NOM;MASC;SG
fernández	fernández	fernández	fernández	N;MASC;SG	N;ANIM;NOM;MASC;SG
trabalhado	fungovalo	trabalhar	fungovať	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
trabalhado	pracoval	trabalhar	pracovať	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
trabalhado	pracovala	trabalhar	pracovať	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
linguística	lingvistika	linguística	lingvistika	N;FEM;SG	N;NOM;FEM;SG
utilizador	užívateľ	utilizador	užívateľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
utilizador	užívateľa	utilizador	užívateľ	N;MASC;SG	N;ANIM;ACC;MASC;SG
utilizador	používateľa	utilizador	používateľ	N;MASC;SG	N;ANIM;ACC;MASC;SG
utilizador	používateľ	utilizador	používateľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
tiros	výstrely	tiro	výstrel	N;MASC;PL	N;INAN;NOM;MASC;PL
tiros	výstrely	tiro	výstrel	N;MASC;PL	N;INAN;NOM;MASC;PL
tiros	strely	tiro	strela	N;MASC;PL	N;NOM;FEM;PL
tiros	zábery	tiro	záber	N;MASC;PL	N;NOM;FEM;PL
etiópia	etiópii	etiópia	etiópia	N;FEM;SG	N;NOM;FEM;SG
géneros	rody	género	rod	N;MASC;PL	N;INAN;NOM;MASC;PL
géneros	žánre	género	žánry	N;MASC;PL	N;INAN;NOM;MASC;PL
dependência	závislosť	dependência	závislosť	N;FEM;SG	N;NOM;FEM;SG
dependência	závislosť	dependência	závislosť	N;FEM;SG	N;NOM;FEM;SG
dependência	závislosť	dependência	závislosť	N;FEM;SG	N;NOM;FEM;SG
compor	skladať	compor	skladať	V;NFIN	V;IPFV;POS;NFIN
compor	napísať	compor	napísať	V;NFIN	V;PFV;POS;NFIN
compor	tvoriť	compor	tvoriť	V;NFIN	V;IPFV;POS;NFIN
figueira	figueira	figueira	figueira	N;FEM;SG	N;NOM;FEM;SG
aprendeu	naučila	aprender	naučiť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
aprendeu	naučil	aprender	naučiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
aprendeu	dozvedela	aprender	dozvedieť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
aprendeu	dozvedel	aprender	dozvedieť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
alcançado	dosiahol	alcançar	dosiahnuť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
alcançado	dosiahlo	alcançar	dosiahnuť	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;POS;PST;V.PTCP
multidão	dav	multidão	dav	N;FEM;SG	N;INAN;NOM;MASC;SG
multidão	mafia	multidão	mafia	N;FEM;SG	N;NOM;FEM;SG
multidão	dav	multidão	dav	N;FEM;SG	N;INAN;NOM;MASC;SG
multidão	zástup	multidão	zástup	N;FEM;SG	N;INAN;NOM;MASC;SG
multidão	davu	multidão	dav	N;FEM;SG	N;INAN;GEN;MASC;SG
resolvido	vyriešila	resolver	vyriešiť	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
resolvido	vyriešil	resolver	vyriešiť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
lane	lane	lane	lana	N;MASC;SG	N;NOM;FEM;SG
lane	pruh	lane	pruh	N;MASC;SG	N;INAN;NOM;MASC;SG
polegadas	palcov	polegada	palec	N;FEM;PL	N;INAN;GEN;MASC;PL
teodoro	theodore	teodoro	theodor	N;MASC;SG	N;ANIM;NOM;MASC;SG
markku	markku	markku	markka	N;MASC;SG	N;ACC;FEM;SG
roland	roland	roland	roland	N;MASC;SG	N;ANIM;NOM;MASC;SG
permanência	stálosť	permanência	stálosť	N;FEM;SG	N;NOM;FEM;SG
dano	poškodenie	dano	poškodenie	N;MASC;SG	N;NOM;NEUT;SG
reconhece	uznáva	reconhecer	uznávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
reconhece	rozoznať	reconhecer	rozoznať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
reconhece	rozpoznať	reconhecer	rozpoznať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
reconhece	uznávať	reconhecer	uznávať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
reconhece	rozpoznať	reconhecer	rozpoznať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
reconhece	uznať	reconhecer	uznať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
reconhece	spozná	reconhecer	spoznať	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
reconhece	priznáva	reconhecer	priznávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
reconhece	pripúšťa	reconhecer	pripúšťať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
reconhece	uznáva	reconhecer	uznávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
console	konzola	consolar	konzola	N;MASC;SG	N;NOM;FEM;SG
barreira	bariéra	barreira	bariéra	N;FEM;SG	N;NOM;FEM;SG
barreira	bariéru	barreira	bariéra	N;FEM;SG	N;ACC;FEM;SG
barreira	prekážka	barreira	prekážka	N;FEM;SG	N;NOM;FEM;SG
fina	tenké	fino	tenký	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
fina	tenká	fino	tenký	ADJ;FEM;SG	ADJ;NOM;FEM;SG
fina	štíhly	fino	štíhly	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
fina	tenký	fino	tenký	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
adolescência	dospievanie	adolescência	dospievanie	N;FEM;SG	N;NOM;NEUT;SG
mind	myseľ	mind	myseľ	N;MASC;SG	N;NOM;FEM;SG
mind	rozum	mind	rozum	N;MASC;SG	N;INAN;NOM;MASC;SG
líbano	libanonu	líbano	libanon	N;MASC;SG	N;INAN;GEN;MASC;SG
sólido	pevný	sólido	pevný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
sólido	pevné	sólido	pevný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
sólido	pevná	sólido	pevný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
dirigentes	predstavitelia	dirigente	predstaviteľ	N;MASC;PL	N;ANIM;NOM;MASC;PL
dirigentes	lídri	dirigente	lídri	N;MASC;PL	N;ANIM;NOM;MASC;PL
dirigentes	vodcovia	dirigente	vodca	N;MASC;PL	N;ANIM;NOM;MASC;PL
dirigentes	vodcov	dirigente	vodca	N;MASC;PL	N;ANIM;ACC;MASC;PL
gigantes	obri	gigante	obor	N;MASC;PL	N;ANIM;NOM;MASC;PL
gigantes	obrie	gigante	obrí	N;MASC;PL	N;NOM;NEUT;PL
licenciatura	stupeň	licenciatura	stupeň	N;FEM;SG	N;INAN;NOM;MASC;SG
licenciatura	absolvent	licenciatura	absolvent	N;FEM;SG	N;ANIM;NOM;MASC;SG
ameaças	vyhrážky	ameaça	vyhrážka	N;FEM;PL	N;NOM;FEM;PL
ameaças	ohrozenia	ameaça	ohrozenie	N;FEM;PL	N;NOM;NEUT;PL
ameaças	hrozby	ameaça	hrozba	N;FEM;PL	N;NOM;FEM;PL
múltiplos	viacerých	múltiplo	viacero	ADJ;MASC;PL	ADJ;ANIM;GEN;MASC;PL
mercadorias	komodity	mercadoria	komodita	N;FEM;PL	N;INAN;NOM;MASC;PL
mercadorias	komodít	mercadoria	komodita	N;FEM;PL	N;GEN;FEM;PL
mercadorias	tovary	mercadoria	tovar	N;FEM;PL	N;INAN;NOM;MASC;PL
mercadorias	tovarov	mercadoria	tovar	N;FEM;PL	N;INAN;GEN;MASC;PL
agradeço	oceniť	agradeço	oceniť	V;IND;SG;1;PRS;FIN	V;PFV;POS;NFIN
agradeço	vážim	agradeço	vážiť	V;IND;SG;1;PRS;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN
patrícia	patricia	patrícia	patrica	N;FEM;SG	N;NOM;FEM;SG
comemoração	pamiatka	comemoração	pamiatka	N;FEM;SG	N;NOM;FEM;SG
comemoração	oslava	comemoração	oslava	N;FEM;SG	N;NOM;FEM;SG
comemoração	oslavu	comemoração	oslava	N;FEM;SG	N;ACC;FEM;SG
sentença	odsúdenie	sentença	odsúdenie	N;FEM;SG	N;NOM;NEUT;SG
sentença	rozsudok	sentença	rozsudok	N;FEM;SG	N;INAN;NOM;MASC;SG
sentença	vetu	sentença	vetu	N;FEM;SG	N;ACC;FEM;SG
sentença	veta	sentença	veto	N;FEM;SG	N;NOM;FEM;SG
frutas	plody	fruta	plod	N;FEM;PL	N;INAN;NOM;MASC;PL
frutas	ovocie	fruta	ovocie	N;FEM;PL	N;NOM;FEM;PL
frutas	plodov	fruta	plod	N;FEM;PL	N;INAN;GEN;MASC;PL
frutas	plody	fruta	plod	N;FEM;PL	N;INAN;NOM;MASC;PL
frutas	ovocie	fruta	ovocie	N;FEM;PL	N;NOM;FEM;PL
índices	indexov	índice	index	N;MASC;PL	N;INAN;GEN;MASC;PL
índices	indexy	índice	index	N;MASC;PL	N;INAN;NOM;MASC;PL
índices	indexov	índice	index	N;MASC;PL	N;INAN;GEN;MASC;PL
índices	indexy	índice	index	N;MASC;PL	N;INAN;NOM;MASC;PL
prevenção	predchádzanie	prevenção	predchádzanie	N;FEM;SG	N;NOM;NEUT;SG
prevenção	prevencia	prevenção	prevencia	N;FEM;SG	N;NOM;FEM;SG
melodia	melódiu	melodia	melódia	N;FEM;SG	N;ACC;FEM;SG
melodia	melódia	melodia	melódia	N;FEM;SG	N;NOM;FEM;SG
melodia	melódiu	melodia	melódia	N;FEM;SG	N;ACC;FEM;SG
melodia	melódia	melodia	melódia	N;FEM;SG	N;NOM;FEM;SG
eliminados	eliminovať	eliminar	eliminovať	V;MASC;PL;V.PTCP	V;IPFV;POS;NFIN
pesquisador	výskumník	pesquisador	výskumník	N;MASC;SG	N;ANIM;NOM;MASC;SG
celebração	oslava	celebração	oslava	N;FEM;SG	N;NOM;FEM;SG
celebração	oslavu	celebração	oslava	N;FEM;SG	N;ACC;FEM;SG
manuscrito	rukopis	manuscrito	rukopis	N;MASC;SG	N;INAN;NOM;MASC;SG
boi	býk	boi	býk	N;MASC;SG	N;ANIM;NOM;MASC;SG
caçadores	lovci	caçador	lovec	N;MASC;PL	N;ANIM;NOM;MASC;PL
caçadores	lovcov	caçador	lovec	N;MASC;PL	N;ANIM;ACC;MASC;PL
sebastian	sebastian	sebastian	sebastian	N;MASC;SG	N;ANIM;NOM;MASC;SG
incapaz	neschopná	incapaz	schopný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
incapaz	neschopná	incapaz	schopný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
incapaz	neschopný	incapaz	neschopný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
deficiência	hendikep	deficiência	hendikep	N;FEM;SG	N;INAN;NOM;MASC;SG
deficiência	nedostatok	deficiência	nedostatok	N;FEM;SG	N;INAN;NOM;MASC;SG
deficiência	postihnutie	deficiência	postihnutie	N;FEM;SG	N;NOM;NEUT;SG
deficiência	postihnutia	deficiência	postihnutie	N;FEM;SG	N;NOM;NEUT;SG
hospitais	nemocnice	hospital	nemocnica	N;MASC;PL	N;NOM;FEM;PL
hospitais	nemocníc	hospital	nemocníca	N;MASC;PL	N;GEN;FEM;PL
briga	boj	briga	boj	N;FEM;SG	N;INAN;NOM;MASC;SG
briga	bitka	briga	bitka	N;FEM;SG	N;NOM;FEM;SG
maomé	mohammad	maomé	mohammad	N;MASC;SG	N;ANIM;NOM;MASC;SG
maomé	muhammad	maomé	muhammad	N;MASC;SG	N;ANIM;NOM;MASC;SG
maomé	mohamed	maomé	mohamed	N;MASC;SG	N;ANIM;NOM;MASC;SG
maomé	mohammed	maomé	mohammed	N;MASC;SG	N;ANIM;INS;MASC;SG
maomé	mohamed	maomé	mohamed	N;MASC;SG	N;ANIM;NOM;MASC;SG
maomé	mehmet	maomé	mehmet	N;MASC;SG	N;ANIM;NOM;MASC;SG
painel	panel	painel	panieť	N;MASC;SG	N;INAN;NOM;MASC;SG
diariamente	denne	diariamente	denne	ADV	ADV
armadura	pancier	armadura	pancier	N;FEM;SG	N;INAN;NOM;MASC;SG
armadura	výzbroj	armadura	výzbroj	N;FEM;SG	N;NOM;FEM;SG
armadura	brnenie	armadura	brnenie	N;FEM;SG	N;NOM;NEUT;SG
armadura	pancier	armadura	pancier	N;FEM;SG	N;INAN;NOM;MASC;SG
armadura	brnenie	armadura	brnenie	N;FEM;SG	N;NOM;NEUT;SG
micro	mikro	micro	mikro	N;MASC;SG	N;NOM;FEM;SG
cartões	kartičky	cartão	kartička	N;MASC;PL	N;NOM;FEM;PL
cartões	karty	cartão	karta	N;MASC;PL	N;NOM;FEM;PL
cartões	vizitky	cartão	vizitok	N;MASC;PL	N;NOM;FEM;PL
cartões	kariet	cartão	kariet	N;MASC;PL	N;GEN;FEM;PL
adquirido	získala	adquirir	získať	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
adquirido	nadobudol	adquirir	nadobudnúť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
frequentou	zúčastnil	frequentar	zúčastniť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
frequentou	zúčastnila	frequentar	zúčastniť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
frequentou	navštevoval	frequentar	navštevovať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
recomendações	odporúčania	recomendação	odporúčanie	N;FEM;PL	N;NOM;NEUT;PL
recomendações	odporúčania	recomendação	odporúčanie	N;FEM;PL	N;NOM;NEUT;PL
recomendações	odporúčaní	recomendação	odporúčanie	N;FEM;PL	N;NOM;NEUT;PL
garantia	záruka	garantia	záruka	N;FEM;SG	N;NOM;FEM;SG
garantia	záruka	garantia	záruka	N;FEM;SG	N;NOM;FEM;SG
predominantemente	prevažne	predominantemente	prevažne	ADV	ADV
criminal	zločinec	criminal	zločinec	N;MASC;SG	N;ANIM;NOM;MASC;SG
luxo	luxus	luxo	luxus	N;MASC;SG	N;INAN;NOM;MASC;SG
boxe	boxu	boxe	box	N;MASC;SG	N;INAN;GEN;MASC;SG
esculturas	sochy	escultura	socha	N;FEM;PL	N;NOM;FEM;PL
esculturas	sochy	escultura	socha	N;FEM;PL	N;NOM;FEM;PL
novatos	začiatočníkov	novato	začiatočník	N;MASC;PL	N;ANIM;ACC;MASC;PL
novatos	nováčikov	novato	nováčik	N;MASC;PL	N;ANIM;GEN;MASC;PL
novatos	nováčikovia	novato	nováčik	N;MASC;PL	N;ANIM;NOM;MASC;PL
aurora	aurora	aurora	aurora	N;FEM;SG	N;NOM;FEM;SG
made	made	made	made	N;MASC;SG	N;NOM;FEM;SG
subida	stúpanie	subida	stúpanie	N;FEM;SG	N;NOM;NEUT;SG
subida	vzostup	subida	vzostup	N;FEM;SG	N;INAN;NOM;MASC;SG
subida	nárast	subida	nárast	N;FEM;SG	N;INAN;NOM;MASC;SG
subdivisões	podoblasti	subdivisão	podoblasť	N;FEM;PL	N;NOM;FEM;PL
patrocínio	priazeň	patrocínio	priazeň	N;MASC;SG	N;NOM;FEM;SG
patrocínio	sponzora	patrocínio	sponzora	N;MASC;SG	N;ANIM;ACC;MASC;SG
patrocínio	sponzor	patrocínio	sponzor	N;MASC;SG	N;ANIM;NOM;MASC;SG
patrocínio	sponzorom	patrocínio	sponzor	N;MASC;SG	N;ANIM;INS;MASC;SG
macho	macho	macho	macho	N;MASC;SG	N;ANIM;NOM;MASC;SG
macho	samec	macho	samec	N;MASC;SG	N;ANIM;NOM;MASC;SG
macho	muž	macho	muž	N;MASC;SG	N;ANIM;NOM;MASC;SG
detroit	detroitu	detroit	detrojt	N;MASC;SG	N;INAN;GEN;MASC;SG
detroit	detroite	detroit	detroite	N;MASC;SG	N;INAN;NOM;MASC;SG
querendo	chcieť	querer	chcieť	V;V.MSDR	V;IPFV;POS;NFIN
hardware	hardware	hardware	hardwar	N;MASC;SG	N;NOM;FEM;SG
