som	wie	som	wie	ADP	ADP
bilder	bilder	bilder	Bild	N;INDF;FEM;PL	N;NOM;NEUT;PL
bilder	bilder	bilder	Bild	N;INDF;FEM;PL	N;NOM;NEUT;PL
lite	kleines	lite	klein	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
lite	kleiner	lite	klein	ADJ;INDF;NEUT;SG	ADJ
lite	klein	lite	klein	ADJ;INDF;NEUT;SG	ADJ
lite	kleiner	lite	klein	ADJ;INDF;NEUT;SG	ADJ
lite	klein	lite	klein	ADJ;INDF;NEUT;SG	ADJ
førte	führte	føre	führen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
førte	geleitet	føre	geleiten|leiten	V;IND;PST;FIN	V;V.PTCP
førte	geführt	føre	führen	V;IND;PST;FIN	V;V.PTCP
bruker	benutzen	bruke	benutzen	V;IND;PRS;FIN	V;NFIN
bruker	verwenden	bruke	verwenden	V;IND;PRS;FIN	V;NFIN
bruker	verwendungen	bruke	verwendingen	V;IND;PRS;FIN	V;NFIN
bruker	verwendet	bruke	verwenden	V;IND;PRS;FIN	V;V.PTCP
seks	sechs	seks	sechs	NUM;PL	NUM
slaget	kampf	slag	kampfen	N;DEF;NEUT;SG	N;SG
slaget	schlacht	slag	schlacht	N;DEF;NEUT;SG	N;NOM;FEM;SG
nummer	anzahl	nummer	anzahl	N;INDF;NEUT;SG	N;SG
nummer	zahl	nummer	zahl	N;INDF;NEUT;SG	N;NOM;FEM;SG
internasjonale	international	internasjonal	international	ADJ;PL	ADJ
internasjonale	internationalen	internasjonal	international	ADJ;PL	ADJ;NOM;MASC;PL
internasjonale	internationaler	internasjonal	international	ADJ;PL	ADJ
internasjonale	internationale	internasjonal	international	ADJ;PL	ADJ;NOM;FEM;PL
universitetet	hochschule	universitet	hochschule	N;DEF;NEUT;SG	N;NOM;FEM;SG
skole	schule	skole	schule	N;INDF;MASC;SG	N;NOM;FEM;SG
vel	nun	vel	nun	ADV	ADV
vel	naja	vel	naja	ADV	ADV
film	kino	film	kino	N;INDF;MASC;SG	N;NOM;NEUT;SG
opprinnelig	ursprünglich	opprinnelig	ursprünglich	ADJ;INDF;NEUT;SG	ADJ
opprinnelig	ursprünglich	opprinnelig	ursprünglich	ADJ;INDF;NEUT;SG	ADJ
opprinnelig	ursprünglichen	opprinnelig	ursprünglich	ADJ;INDF;NEUT;SG	ADJ;ACC;SG
opprinnelig	original	opprinnelig	original	ADJ;INDF;NEUT;SG	ADJ
opprinnelig	originell	opprinnelig	originell	ADJ;INDF;NEUT;SG	ADJ
opprinnelig	originellen	opprinnelig	originell	ADJ;INDF;NEUT;SG	ADJ
moderne	modernen	moderne	modern	ADJ;INDF;SG	ADJ
moderne	modern	moderne	modern	ADJ;INDF;SG	ADJ
moderne	moderner	moderne	modern	ADJ;INDF;SG	ADJ
moderne	moderne	moderne	modern	ADJ;INDF;SG	ADJ;NOM;FEM;SG
moderne	modernes	moderne	modern	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
øya	insel	øy	insel	N;DEF;FEM;SG	N;NOM;FEM;SG
periode	periode	periode	periode	N;INDF;MASC;SG	N;SG
heller	vielmehr	heller	vielmehr	ADV	ADV
heller	eher	heller	eher	ADV	ADV
antall	anzahl	antall	anzahl	N;INDF;NEUT;SG	N;SG
antall	zahl	antall	zahl	N;INDF;NEUT;SG	N;NOM;FEM;SG
antall	anzahl	antall	anzahl	N;INDF;NEUT;SG	N;SG
antall	menge	antall	mengen	N;INDF;NEUT;SG	N;NOM;FEM;SG
team	team	team	team	N;INDF;NEUT;SG	N;NOM;NEUT;SG
hatt	hatten	ha	haben	V;V.PTCP	V;IND;PL;3;PST;FIN
hatt	hatte	ha	haben	V;V.PTCP	V;IND;SG;3;PST;FIN
hatt	hat	ha	haben	V;V.PTCP	V;IND;SG;3;PRS;FIN
bruke	benutzen	bruke	benutzen	V;NFIN	V;NFIN
bruke	verwenden	bruke	verwenden	V;NFIN	V;NFIN
bruke	benutzen	bruke	benutzen	V;NFIN	V;NFIN
bruke	verwenden	bruke	verwenden	V;NFIN	V;NFIN
tar	nehmen	ta	nehmen	V;IND;PRS;FIN	V;NFIN
tar	übernehmen	ta	übernehmen	V;IND;PRS;FIN	V;NFIN
tar	nimm	ta	nehmen	V;IND;PRS;FIN	V;IND;SG;2;PRS;FIN
tar	nehme	ta	nehmen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
tar	nimmt	ta	nehmen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
familie	familie	familie	familie	N;INDF;MASC;SG	N;NOM;FEM;SG
representerte	repräsentierte	representere	repräsentieren	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
representerte	vertreten	representere	vertreten	V;IND;PST;FIN	V;V.PTCP
representerte	repräsentiert	representere	repräsentieren	V;IND;PST;FIN	V;V.PTCP
representerte	vertrat	representere	vertreten	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
forhold	beziehung	forhold	Beziehung	N;INDF;NEUT;SG	N;SG
forhold	beziehung	forhold	Beziehung	N;INDF;NEUT;SG	N;SG
holdt	haltepunkt	hold	haltepunkt	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
lange	lang	lang	lang	ADJ;PL	ADJ
lange	langen	lang	lang	ADJ;PL	ADJ
lange	langer	lang	lang	ADJ;PL	ADJ
medlemmer	mitgliedern	medlem	mitgliedern	N;INDF;MASC;PL	N;NOM;NEUT;PL
medlemmer	mitglieder	medlem	mitglied	N;INDF;MASC;PL	N;NOM;NEUT;PL
mennesker	mensch	menneske	mensch	N;INDF;MASC;SG	N;SG
folk	leute	folk	leute	N;INDF;NEUT;PL	N;NOM;PL
folk	menschen	folk	menschen	N;INDF;NEUT;PL	N;NOM;PL
folk	personen	folk	Person	N;INDF;NEUT;PL	N;NOM;FEM;PL
poeng	punktzahl	poeng	punktzahl	N;INDF;NEUT;SG	N
poeng	filmmusik	poeng	filmmusik	N;INDF;NEUT;SG	N
nesten	beinahe	nesten	beinahe	ADV	ADV
nesten	nahezu	nesten	nahezu	ADV	ADV
nesten	fast	nesten	fast	ADV	ADV
nesten	beinahe	nesten	beinahe	ADV	ADV
nesten	nahezu	nesten	nahezu	ADV	ADV
nesten	fast	nesten	fast	ADV	ADV
betyr	meint	bety	meinen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
betyr	bedeutet	bety	bedeuten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
klubb	club	klubb	club	N;INDF;MASC;SG	N;NOM
klubb	klub	klubb	klub	N;INDF;MASC;SG	N;NOM;MASC;SG
omkring	um	omkring	um	ADP	ADP
mann	mensch	mann	mensch	N;INDF;MASC;SG	N;SG
musikk	musik	musikk	musik	N;INDF;MASC;SG	N;NOM;FEM;SG
finne	finden	finne	finden	V;IMP;NFIN	V;NFIN
finne	finden	finne	finden	V;IMP;NFIN	V;NFIN
finne	lokalisieren	finne	lokalisieren	V;IMP;NFIN	V;NFIN
finne	finden	finne	finden	V;IMP;NFIN	V;NFIN
finne	suchen	finne	suchen	V;IMP;NFIN	V;NFIN
nær	nah	nær	nah	ADJ;INDF;SG	ADJ
nær	nah	nær	nah	ADJ;INDF;SG	ADJ
min	meiner	min	mein	PRO;MASC;SG	PRO;NOM;MASC;SG
min	meine	min	mein	PRO;MASC;SG	PRO;NOM;FEM;SG
grad	rang	grad	rang	N;INDF;FEM;SG	N;SG
grad	rangliste	grad	ranglist	N;INDF;FEM;SG	N;NOM;FEM;SG
aldri	niemals	aldri	niemals	ADV	ADV
aldri	nie	aldri	nie	ADV	ADV
valgt	gewählte	velg	gewählt	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;FEM;SG
valgt	gewählter	velg	gewählter	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
far	vater	far	vater	N;INDF;MASC;SG	N;NOM;MASC;SG
far	vater	far	vater	N;INDF;MASC;SG	N;NOM;MASC;SG
vinter	winter	vinter	winter	N;INDF;MASC;SG	N
følge	folge	følgje	folge	N;INDF;MASC;SG	N;NOM;FEM;SG
art	kunst	art	kunst	N;INDF;MASC;SG	N;NOM;FEM;SG
vanligvis	normalerweise	vanligvis	normalerweise	ADV	ADV
vanligvis	üblicherweise	vanligvis	üblicherweise	ADV	ADV
vanligvis	meist	vanligvis	meist	ADV	ADV
vanligvis	normalerweise	vanligvis	normalerweise	ADV	ADV
vanligvis	üblicherweise	vanligvis	üblicherweise	ADV	ADV
vanligvis	typischerweise	vanligvis	typischerweise	ADV	ADV
vanligvis	normalerweise	vanligvis	normalerweise	ADV	ADV
finner	finden	finne	finden	V;IND;PRS;FIN	V;NFIN
olympiske	olympische	olympisk	olympisch	ADJ;PL	ADJ;NOM;FEM;PL
olympiske	olympischen	olympisk	olympisch	ADJ;PL	ADJ;NOM;MASC;PL
høyre	stimmt	høyre	stimmen	V;NFIN	V;IND;SG;3;PRS;FIN
konge	könig	konge	könig	N;INDF;MASC;SG	N;NOM;SG
britisk	britisch	britisk	britisch	ADJ;INDF;SG	ADJ
world	welt	world	welt	N	N;NOM;FEM;SG
svenske	schwedisch	svensk	schwedisch	ADJ;PL	ADJ
svenske	schwedische	svensk	schwedisch	ADJ;PL	ADJ;NOM;FEM;PL
svenske	schwedischen	svensk	schwedisch	ADJ;PL	ADJ;NOM
gift	verheiratet	gift	verheiraten	ADJ;INDF;SG	ADJ;V.PTCP
fylke	landkreis	fylke	landkreis	N;INDF;NEUT;SG	N
kinesisk	chinesischer	kinesisk	chinesisch	ADJ;INDF;NEUT;SG	ADJ
kinesisk	chinesischen	kinesisk	chinesisch	ADJ;INDF;NEUT;SG	ADJ;ACC;MASC;SG
kinesisk	chinesisch	kinesisk	chinesisch	ADJ;INDF;NEUT;SG	ADJ
støtte	betreuung	støtte	betreuung	N;INDF;FEM;SG	N;SG
steder	orte	stede	ort	N;INDF;MASC;PL	N;NOM;MASC;PL
steder	standorte	stede	standort	N;INDF;MASC;PL	N;NOM
steder	plätze	stede	platz	N;INDF;MASC;PL	N;NOM;MASC;PL
steder	orte	stede	ort	N;INDF;MASC;PL	N;NOM;MASC;PL
ganske	einigermaßen	ganske	einigermaßen	ADV	ADV
ganske	irgendwie	ganske	irgendwie	ADV	ADV
ganske	eher	ganske	eher	ADV	ADV
ganske	etwas	ganske	etwas	ADV	ADV
ganske	ziemlich	ganske	ziemlich	ADV	ADV
russisk	russisch	russisk	russisch	ADJ;INDF;NEUT;SG	ADJ
dager	tage	dag	tagen	N;INDF;FEM;PL	N;NOM;MASC;PL
fant	gefunden	finne	finden	V;IND;PST;FIN	V;V.PTCP
fant	fanden	finne	finden	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
fant	fand	finne	finden	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
via	über	via	über	ADP	ADP
via	per	via	per	ADP	ADP
høyde	größe	høyde	groß	N;INDF;MASC;SG	N;NOM;FEM;SG
hjelp	hilfe	hjelp	helfen	N;INDF;FEM;SG	N;NOM;FEM;SG
professor	professor	professor	professor	N;INDF;MASC;SG	N;NOM;MASC;SG
politisk	politisch	politisk	politisch	ADJ;INDF;NEUT;SG	ADJ
politisk	politisches	politisk	politisch	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
politisk	politischer	politisk	politisch	ADJ;INDF;NEUT;SG	ADJ
direkte	live	direkte	live	ADJ;INDF;NEUT;SG	ADJ
direkte	lebend	direkte	lebend	ADJ;INDF;NEUT;SG	ADJ
direkte	direkten	direkte	direkt	ADJ;INDF;NEUT;SG	ADJ
direkte	direkt	direkte	direkt	ADJ;INDF;NEUT;SG	ADJ
direkte	direkter	direkte	direkt	ADJ;INDF;NEUT;SG	ADJ
direkte	direktes	direkte	direkt	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
direkte	unmittelbar	direkte	unmittelbar	ADJ;INDF;NEUT;SG	ADJ
direkte	direkt	direkte	direkt	ADJ;INDF;NEUT;SG	ADJ
arbeid	werk	arbeid	werk	N;INDF;NEUT;SG	N;NOM;NEUT;SG
arbeid	arbeit	arbeid	arbeit	N;INDF;NEUT;SG	N;NOM;FEM;SG
skolen	schule	skole	schule	N;DEF;MASC;SG	N;NOM;FEM;SG
best	besten	bra	gut	ADJ;INDF;RL	ADJ
best	schönste	bra	schön	ADJ;INDF;RL	ADJ;NOM;FEM;SG
best	bestes	bra	gut	ADJ;INDF;RL	ADJ;NOM;NEUT;SG
best	beste	bra	gut	ADJ;INDF;RL	ADJ;NOM;FEM;PL
likevel	dennoch	likevel	dennoch	ADV	ADV
likevel	trotzdem	likevel	trotzdem	ADV	ADV
likevel	gleichwohl	likevel	gleichwohl	ADV	ADV
likevel	nichtsdestotrotz	likevel	nichtsdestotrotz	ADV	ADV
likevel	noch	likevel	noch	ADV	ADV
likevel	trotzdem	likevel	trotzdem	ADV	ADV
likevel	noch	likevel	noch	ADV	ADV
likevel	doch	likevel	doch	ADV	ADV
likevel	trotzdem	likevel	trotzdem	ADV	ADV
likevel	dennoch	likevel	dennoch	ADV	ADV
likevel	dennoch	likevel	dennoch	ADV	ADV
likevel	nichtsdestotrotz	likevel	nichtsdestotrotz	ADV	ADV
likevel	trotzdem	likevel	trotzdem	ADV	ADV
sangen	lied	sang	lied	N;DEF;MASC;SG	N;NOM;NEUT;SG
omtrent	etwa	omtrent	etwa	ADV	ADV
omtrent	ungefähr	omtrent	ungefähr	ADV	ADV
omtrent	ungefähr	omtrent	ungefähr	ADV	ADV
slutt	ende	slutt	ende	N;INDF;MASC;SG	N;ACC;NEUT;SG
museum	museum	museum	museum	N;INDF;NEUT;SG	N;NOM;NEUT;SG
album	albums	album	albums	N;INDF;NEUT;SG	N;NOM;SG
begynnelsen	anfang	begynnels	anfang	N;DEF;MASC;SG	N;ACC;MASC;SG
danske	dänisch	dansk	dänisch	ADJ;PL	ADJ
danske	dänische	dansk	dänisch	ADJ;PL	ADJ;NOM;FEM;PL
danske	dänischer	dansk	dänisch	ADJ;PL	ADJ
danske	dänischen	dansk	dänisch	ADJ;PL	ADJ;MASC
areal	fläche	areal	fläche	N;INDF;NEUT;SG	N;NOM;FEM;SG
inndeling	unterteilung	inndeling	unterteilung	N;INDF;FEM;SG	N;NOM;FEM;SG
arrangert	geordnet	arrangere	ordnen	ADJ;INDF;SG;V.PTCP	ADJ;V.PTCP
sang	lied	sang	lied	N;INDF;MASC;SG	N;NOM;NEUT;SG
bar	balken	bere	balken	V;IND;PST;FIN	V;NFIN
eldre	ältere	gammal	alt	ADJ;CMPR	ADJ;NOM;FEM;PL
eldre	ältester	gammal	alt	ADJ;CMPR	ADJ
eldre	älteren	gammal	alt	ADJ;CMPR	ADJ
eldre	ältesten	gammal	alt	ADJ;CMPR	ADJ;NOM;PL
eldre	älteste	gammal	alt	ADJ;CMPR	ADJ;NOM;FEM;PL
eldre	ältere	gammal	alt	ADJ;CMPR	ADJ;NOM;FEM;PL
eldre	älteren	gammal	alt	ADJ;CMPR	ADJ
eldre	älter	gammal	alt	ADJ;CMPR	ADJ
eldre	ältere	gammal	alt	ADJ;CMPR	ADJ;NOM;FEM;PL
eldre	älteren	gammal	alt	ADJ;CMPR	ADJ
eldre	älter	gammal	alt	ADJ;CMPR	ADJ
eldre	älteres	gammal	alt	ADJ;CMPR	ADJ;NOM;NEUT;SG
eldre	älterer	gammal	alt	ADJ;CMPR	ADJ
systematisk	systematisch	systematisk	systematisch	ADJ;INDF;NEUT;SG	ADJ
systematisk	systematisch	systematisk	systematisch	ADJ;INDF;NEUT;SG	ADJ
systematisk	systematischer	systematisk	systematisch	ADJ;INDF;NEUT;SG	ADJ
systematisk	systematisches	systematisk	systematisch	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
systematisk	systematischen	systematisk	systematisch	ADJ;INDF;NEUT;SG	ADJ
orden	ordnung	orden	ordnung	N;INDF;MASC;SG	N
orden	auftrag	orden	auftragen	N;INDF;MASC;SG	N;MASC;SG
orden	bestellung	orden	bestellung	N;INDF;MASC;SG	N;NOM;FEM;SG
rolle	rolle	rolle	roll	N;INDF;FEM;SG	N;NOM;FEM;SG
finalen	finale	finale	final	N;DEF;MASC;SG	N;NOM;NEUT;SG
finalen	abschlussprüfung	finale	abschlussprüfung	N;DEF;MASC;SG	N;NOM;FEM;SG
finalen	finale	finale	final	N;DEF;MASC;SG	N;NOM;NEUT;SG
finalen	endspiel	finale	endspiel	N;DEF;MASC;SG	N;NOM;SG
finalen	endrunde	finale	endrunde	N;DEF;MASC;SG	N;SG
type	art	type	art	N;INDF;MASC;SG	N;NOM;FEM;SG
kamp	kampf	kamp	kampfen	N;INDF;MASC;SG	N;SG
kamp	schlacht	kamp	schlacht	N;INDF;MASC;SG	N;NOM;FEM;SG
kamp	kampf	kamp	kampfen	N;INDF;MASC;SG	N;SG
kamp	bekämpfung	kamp	bekämpfung	N;INDF;MASC;SG	N;SG
kamp	kampf	kamp	kampfen	N;INDF;MASC;SG	N;SG
delt	gemeinsam	dele	gemeinsam	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
lenge	lang	lenge	lang	ADJ	ADJ
lenge	langen	lenge	lang	ADJ	ADJ
lenge	langer	lenge	lang	ADJ	ADJ
roman	roman	roman	roman	N;INDF;MASC;SG	N;NOM;MASC;SG
roman	roman	roman	roman	N;INDF;MASC;SG	N;NOM;MASC;SG
versjon	version	versjon	version	N;INDF;MASC;SG	N;NOM;FEM;SG
inntil	bis	inntil	bis	ADP	ADP
gjelder	beantragen	gjelde	beantragen	V;IND;PRS;FIN	V;NFIN
gjelder	anwenden	gjelde	anwenden	V;IND;PRS;FIN	V;NFIN
gjelder	bewerben	gjelde	bewerben	V;IND;PRS;FIN	V;NFIN
gjelder	gelten	gjelde	gelten	V;IND;PRS;FIN	V;NFIN
gjelder	gilt	gjelde	gelten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
eldste	ältester	gammal	alt	ADJ;DEF;RL	ADJ
eldste	ältesten	gammal	alt	ADJ;DEF;RL	ADJ;NOM;PL
eldste	älteste	gammal	alt	ADJ;DEF;RL	ADJ;NOM;FEM;PL
eldste	ältester	gammal	alt	ADJ;DEF;RL	ADJ
eldste	älteste	gammal	alt	ADJ;DEF;RL	ADJ;NOM;FEM;PL
offisielle	beamter	offisiell	beamt	ADJ;PL	ADJ
offisielle	offizielle	offisiell	offiziell	ADJ;PL	ADJ;NOM;FEM;PL
offisielle	offizieller	offisiell	offiziell	ADJ;PL	ADJ
offisielle	offiziellen	offisiell	offiziell	ADJ;PL	ADJ
bygd	ländlichen	byggje	ländlich	ADJ;INDF;SG;V.PTCP	ADJ
bygd	ländliches	byggje	ländlich	ADJ;INDF;SG;V.PTCP	ADJ;NOM;NEUT;SG
bygd	ländlich	byggje	ländlich	ADJ;INDF;SG;V.PTCP	ADJ
endte	beendet	ende	beenden	V;IND;PST;FIN	V;V.PTCP
endte	geendet	ende	geenden	V;IND;PST;FIN	V;V.PTCP
endte	beendete	ende	beenden	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
endte	endete	ende	enden	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
band	bänder	band	Band	N;INDF;NEUT;SG	N
åtte	acht	åtte	acht	NUM;PL	NUM
bøker	bücher	bok	büchern	N;INDF;FEM;PL	N;NOM;NEUT;PL
dessuten	außerdem	dessuten	außerdem	ADV	ADV
lokale	lokale	lokal	lokal	ADJ;PL	ADJ;NOM;FEM;PL
lokale	lokalen	lokal	lokal	ADJ;PL	ADJ;NOM;PL
lokale	lokal	lokal	lokal	ADJ;PL	ADJ
lokale	einheimische	lokal	einheimisch	ADJ;PL	ADJ;NOM;FEM;PL
lokale	einheimischen	lokal	einheimisch	ADJ;PL	ADJ
resultater	ergebnisse	resultater	ergebnis	N;INDF;FEM;PL	N;NOM;NEUT;PL
inkludert	inbegriffen	inkludere	inbegreifen	ADJ;INDF;SG;V.PTCP	ADJ
inkludert	einschließlich	inkludere	einschließlich	ADJ;INDF;SG;V.PTCP	ADJ
inkludert	einschliesslich	inkludere	einschliesslich	ADJ;INDF;SG;V.PTCP	ADJ
angrep	angriff	angrep	angreifen	N;INDF;NEUT;SG	N
angrep	anschlag	angrep	anschlagen	N;INDF;NEUT;SG	N;SG
omfatter	eingeschlossen	omfatter	einschließen	V;IND;PRS;FIN	V;V.PTCP
omfatter	umfasst	omfatter	umfassen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
omfatter	enthält	omfatter	enthalten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
omfatter	beinhaltet	omfatter	beinhalten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
vise	zeigen	vise	zeigen	V;NFIN	V;NFIN
vise	zeigt	vise	zeigen	V;NFIN	V;IND;SG;3;PRS;FIN
vise	zeige	vise	zeigen	V;NFIN	V;IND;SG;3;PRS;FIN
vise	anzeigen	vise	anzeigen	V;NFIN	V;NFIN
vise	anzeigen	vise	anzeigen	V;NFIN	V;NFIN
område	fläche	område	fläche	N;INDF;NEUT;SG	N;NOM;FEM;SG
produsert	erzeugte	produsere	erzeugen	ADJ;INDF;SG;V.PTCP	ADJ;NOM;SG
produsert	hergestellte	produsere	hergestellt	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
nordlige	nordeuropa	nordlig	nordeuropa	ADJ;PL	ADJ
nordlige	nördliche	nordlig	nördlich	ADJ;PL	ADJ;NOM;FEM;PL
sterkt	stark	sterk	stark	ADJ;INDF;NEUT;SG	ADJ
sterkt	stark	sterk	stark	ADJ;INDF;NEUT;SG	ADJ
sesong	spielzeit	sesong	spielzeit	N;INDF;MASC;SG	N;NOM;SG
sesong	saison	sesong	saison	N;INDF;MASC;SG	N;NOM;FEM;SG
tildelt	zugewiesene	tildele	zugewiesen	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
tildelt	zugeteilte	tildele	zugeteilt	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
tildelt	zugewiesene	tildele	zugewiesen	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
serie	serie	serie	serie	N;INDF;MASC;SG	N;NOM;FEM;SG
europeiske	europäische	europeisk	europäisch	ADJ;PL	ADJ;NOM;FEM;PL
europeiske	europäisch	europeisk	europäisch	ADJ;PL	ADJ
europeiske	europäischer	europeisk	europäisch	ADJ;PL	ADJ
betydning	sinne	betydning	sinnen	N;INDF;FEM;SG	N
brukte	gebrauchte	bruke	gebraucht	ADJ;PL;V.PTCP	ADJ;NOM;FEM;PL
lenger	weitere	lenge	weit	ADJ;CMPR	ADJ;NOM;FEM;PL
lenger	weiteres	lenge	weit	ADJ;CMPR	ADJ;NOM;NEUT;SG
lenger	weiterer	lenge	weit	ADJ;CMPR	ADJ
lenger	weiteren	lenge	weit	ADJ;CMPR	ADJ;ACC;MASC;SG
lenger	länger	lenge	lang	ADJ;CMPR	ADJ
lenger	längeren	lenge	lang	ADJ;CMPR	ADJ
lenger	längere	lenge	lang	ADJ;CMPR	ADJ;NOM;FEM;SG
ellers	ansonsten	ellers	ansonsten	ADV	ADV
ellers	anderenfalls	ellers	anderenfalls	ADV	ADV
ellers	sonst	ellers	sonst	ADV	ADV
ellers	andernfalls	ellers	andernfalls	ADV	ADV
united	vereinigtes	unite	vereinigt	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
forlag	verlag	forlag	verliegen	N;INDF;NEUT;SG	N;NOM;MASC;SG
sier	sagen	seie	sagen	V;IND;PRS;FIN	V;NFIN
sier	sagen	seie	sagen	V;IND;PRS;FIN	V;NFIN
sier	sagt	seie	sagen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
sier	sagt	seie	sagen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
fall	fallen	falle	fallen	V;IND;PST;FIN	V;NFIN
posisjon	ort	posisjon	ort	N;INDF;MASC;SG	N;NOM;MASC;SG
posisjon	standorte	posisjon	standort	N;INDF;MASC;SG	N;NOM
gate	tor	gate	tor	N;INDF;FEM;SG	N;NOM;NEUT;SG
island	insel	island	insel	N;INDF;NEUT;SG	N;NOM;FEM;SG
stadion	stadion	stadion	stadion	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stadion	stadion	stadion	stadion	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stadion	stadions	stadion	stadions	N;INDF;NEUT;SG	N;NOM;NEUT;SG
unge	jung	ung	jung	ADJ;PL	ADJ
unge	jungen	ung	jung	ADJ;PL	ADJ
unge	jugend	ung	jugend	ADJ;PL	ADJ
unge	junge	ung	jung	ADJ;PL	ADJ;NOM;FEM;PL
kilometer	km	kilometer	km	N;INDF;MASC;PL	N;NOM;MASC;PL
kilometer	km	kilometer	km	N;INDF;MASC;PL	N;NOM;MASC;PL
alltid	stets	alltid	stets	ADV	ADV
alltid	immer	alltid	immer	ADV	ADV
skip	schiffe	skip	schiff	N;INDF;NEUT;PL	N;NOM;NEUT;PL
hus	haus	hus	haus	N;INDF;NEUT;SG	N;NOM;NEUT;SG
hus	haus	hus	haus	N;INDF;NEUT;SG	N;NOM;NEUT;SG
enten	entweder	enten	entweder	CONJ	CONJ
byer	städte	by	staden	N;INDF;FEM;PL	N;NOM;FEM;PL
klart	klar	klar	klar	ADJ;INDF;NEUT;SG	ADJ
klart	deutlich	klar	deutlich	ADJ;INDF;NEUT;SG	ADJ
klart	eindeutig	klar	eindeutig	ADJ;INDF;NEUT;SG	ADJ
klart	klar	klar	klar	ADJ;INDF;NEUT;SG	ADJ
klart	deutlich	klar	deutlich	ADJ;INDF;NEUT;SG	ADJ
sørlige	südliche	sørlig	südlich	ADJ;PL	ADJ;NOM;FEM;PL
slo	klopfte	slå	klopfen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
slo	geschlagen	slå	schlagen	V;IND;PST;FIN	V;V.PTCP
slo	getroffen	slå	treffen|triefen	V;IND;PST;FIN	V;V.PTCP
slo	zugeschlagen	slå	zuschlagen	V;IND;PST;FIN	V;V.PTCP
slo	getroffen	slå	treffen|triefen	V;IND;PST;FIN	V;V.PTCP
viste	zeigte	vise	zeigen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
viste	zeigten	vise	zeigen	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
krig	krieg	krig	kriegen	N;INDF;MASC;SG	N
mente	bedeutete	mente	bedeuten	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
mente	meinte	mente	meinen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
mente	meinten	mente	meint	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
ferdig	fertig	ferdig	fertig	ADJ;INDF;NEUT;SG	ADJ
ferdig	fertig	ferdig	fertig	ADJ;INDF;NEUT;SG	ADJ
hører	hört	høre	hören	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hører	höre	høre	hören	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hører	hören	høre	hören	V;IND;PRS;FIN	V;NFIN
hører	anhören	høre	anhören	V;IND;PRS;FIN	V;NFIN
hører	hört	høre	hören	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hører	hört	høre	hören	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hører	höre	høre	hören	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hører	hören	høre	hören	V;IND;PRS;FIN	V;NFIN
hører	anhören	høre	anhören	V;IND;PRS;FIN	V;NFIN
hører	zuhören	høre	zuhören	V;IND;PRS;FIN	V;NFIN
indre	inneres	indre	inner	ADJ;CMPR	ADJ;NOM;NEUT;SG
indre	innerer	indre	inner	ADJ;CMPR	ADJ
indre	innere	indre	inner	ADJ;CMPR	ADJ;NOM;FEM;PL
