βοηθώντας	helpen	βοηθώ	helpen	V;IPFV;V.CVB;ACT	V;NFIN
θύρα	bakboord	θύρα	bakboord	N;NOM;FEM;SG	N;MASC+FEM;SG
θύρα	haven	θύρα	haven	N;NOM;FEM;SG	N;MASC+FEM;SG
θύρα	poort	θύρα	poort	N;NOM;FEM;SG	N;MASC+FEM;SG
ζημιά	beschadiging	ζημιά	beschadiging	N;ACC;FEM;SG	N;MASC+FEM;SG
ζημιά	schade	ζημιά	schade	N;ACC;FEM;SG	N;MASC+FEM;SG
διόλη	diol	διόλος	diol	N	N;MASC+FEM;SG
λίρα	lire	λίρο	lire	N;NOM;FEM;SG	N;MASC+FEM;SG
λίρα	pond	λίρο	pond	N;NOM;FEM;SG	N;NEUT;SG
λεωφορεία	bussen	λεωφορείο	bus	N;NOM;NEUT;PL	N;PL
πλούτωνα	pluto	πλούτωνα	pluto	N;NOM;NEUT;SG	N;MASC+FEM;SG
κρατίδια	deelstaten	κρατίδιο	deelstaat	N;NOM;NEUT;PL	N;PL
αμοιβαία	wederzijds	αμοιβαίος	wederzijds	ADJ;NOM;FEM;SG	ADJ
αμοιβαία	wederzijdse	αμοιβαίος	wederzijds	ADJ;NOM;FEM;SG	ADJ
καταιγίδα	noodweer	καταιγίδα	noodweer	N;NOM;FEM;SG	N;NEUT;SG
καταιγίδα	onweer	καταιγίδα	onweer	N;NOM;FEM;SG	N;NEUT;SG
καταιγίδα	storm	καταιγίδα	storm	N;NOM;FEM;SG	N;MASC+FEM;SG
συμπίπτει	samenvalt	συμπίζω	samenvallen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
λιβάδια	graslanden	λιβάδιο	grasland	N;NOM;NEUT;PL	N;PL
λιβάδια	weiden	λιβάδιο	weide	N;NOM;NEUT;PL	N;PL
αλγεβρική	algebraïsche	αλγεβρικός	algebraïsch	ADJ;NOM;FEM;SG	ADJ
τόξου	arc	τόξος	arc	N;GEN;MASC;SG	N;MASC+FEM;SG
βυθίστηκε	verzonken	βυθίζω	verzinken	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
βυθίστηκε	gezonken	βυθίζω	zinken	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
βυθίστηκε	zonk	βυθίζω	zinken	V;PFV;IND;SG;3;PST;FIN;PASS	V;SG;PST;FIN
βυθίστηκε	gezonken	βυθίζω	zinken	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ενδιαφέρουσα	interessante	ενδιαφέρων	interessant	ADJ;NOM;FEM;SG	ADJ
ενδιαφέρουσα	interessant	ενδιαφέρων	interessant	ADJ;NOM;FEM;SG	ADJ
διαφάνεια	transparantie	διαφάνεια	transparantie	N;NOM;FEM;SG	N;MASC+FEM;SG
διαφάνεια	doorzichtigheid	διαφάνεια	doorzichtigheid	N;NOM;FEM;SG	N;MASC+FEM;SG
αντιρρήσεις	bezwaren	αντίρρηση	bezwaar	N;NOM;FEM;PL	N;PL
δημιουργοί	scheppers	δημιουργός	schepper	N;NOM;MASC;PL	N;PL
δημιουργοί	makers	δημιουργός	maker	N;NOM;MASC;PL	N;PL
δημιουργοί	makers	δημιουργός	maker	N;NOM;MASC;PL	N;PL
δημιουργοί	auteurs	δημιουργός	auteur	N;NOM;MASC;PL	N;PL
δημιουργοί	schrijvers	δημιουργός	schrijver	N;NOM;MASC;PL	N;PL
ενθουσιασμό	spanning	ενθουσιασμός	spanning	N;ACC;MASC;SG	N;MASC+FEM;SG
ενθουσιασμό	opwinding	ενθουσιασμός	opwinding	N;ACC;MASC;SG	N;MASC+FEM;SG
ενθουσιασμό	enthousiasme	ενθουσιασμός	enthousiasme	N;ACC;MASC;SG	N;NEUT;SG
ενθουσιασμό	geestdrift	ενθουσιασμός	geestdrift	N;ACC;MASC;SG	N;MASC+FEM;SG
ανακατασκευή	wederopbouw	ανακατασκευή	wederopbouw	N;NOM;FEM;SG	N;MASC+FEM;SG
ανακατασκευή	heropbouw	ανακατασκευή	heropbouw	N;NOM;FEM;SG	N;MASC+FEM;SG
ανακατασκευή	reconstructie	ανακατασκευή	reconstructie	N;NOM;FEM;SG	N;MASC+FEM;SG
αξιωματούχοι	ambtenaren	αξιωματούχος	ambtenaar	N;NOM;MASC;PL	N;PL
αξιωματούχοι	functionarissen	αξιωματούχος	functionaris	N;NOM;MASC;PL	N;PL
νύφη	bruid	νύφη	bruid	N;NOM;FEM;SG	N;MASC+FEM;SG
βασανιστήρια	folteringen	βασανιστήρι	foltering	N;NOM;NEUT;PL	N;PL
βασανιστήρια	martelingen	βασανιστήρι	marteling	N;NOM;NEUT;PL	N;PL
καλημέρα	ochtend	καλημέρα	ochtend	N;VOC;FEM;SG	N;MASC+FEM;SG
σύνθετο	composiet	σύνθετος	composiet	ADJ;NOM;NEUT;SG	ADJ
σύνθετο	complexe	σύνθετος	complex	ADJ;NOM;NEUT;SG	ADJ
σύνθετο	ingewikkeld	σύνθετος	ingewikkeld	ADJ;NOM;NEUT;SG	ADJ
μειονότητα	minderheid	μειονότητα	minderheid	N;ACC;FEM;SG	N;MASC+FEM;SG
ήπια	mild	ήπιος	mild	ADJ;NOM;FEM;SG	ADJ
ήπια	milde	ήπιος	mild	ADJ;NOM;FEM;SG	ADJ
προσωρινός	tussentijds	προσωρινός	tussentijds	ADJ;NOM;MASC;SG	ADJ
προσωρινός	tussentijdse	προσωρινός	tussentijds	ADJ;NOM;MASC;SG	ADJ
προσωρινός	tijdelijk	προσωρινός	tijdelijk	ADJ;NOM;MASC;SG	ADJ
προσωρινός	tijdelijke	προσωρινός	tijdelijk	ADJ;NOM;MASC;SG	ADJ
προσωρινός	voorlopige	προσωρινός	voorlopig	ADJ;NOM;MASC;SG	ADJ
προσωρινός	voorlopig	προσωρινός	voorlopig	ADJ;NOM;MASC;SG	ADJ
χειμώνας	winter	χειμώνας	winter	N;NOM;MASC;SG	N;MASC+FEM;SG
ανέβασε	geüpload	αναβάζω	plloeden	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ανέβασε	geupload	αναβάζω	vloeden	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
κυριαρχούν	domineren	κυριαρχώ	domineren	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
προκήρυξη	proclamatie	προκήρυξη	proclamatie	N;NOM;FEM;SG	N;MASC+FEM;SG
προκήρυξη	afkondiging	προκήρυξη	afkondiging	N;NOM;FEM;SG	N;MASC+FEM;SG
βασικού	fundamentele	βασικός	fundamenteel	ADJ;GEN;NEUT;SG	ADJ
βασικού	basic	βασικός	basic	ADJ;GEN;NEUT;SG	ADJ
αποκαταστάθηκε	gerestaureerde	αποκαθιστώ	restaureren	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
αποκαταστάθηκε	gerestaureerd	αποκαθιστώ	restaureren	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
αποκαταστάθηκε	hersteld	αποκαθιστώ	herstellen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
σιβηρία	siberië	σιβηρία	siberië	N;ACC;FEM;SG	N;NEUT;SG
απορρόφηση	absorptie	απορρόφηση	absorptie	N;ACC;FEM;SG	N;MASC+FEM;SG
αναβάθμιση	upgrade	αναβάθμιση	upgrade	N;ACC;FEM;SG	N;MASC+FEM;SG
αναβάθμιση	opwaardering	αναβάθμιση	opwaardering	N;ACC;FEM;SG	N;MASC+FEM;SG
αναβάθμιση	opwaardering	αναβάθμιση	opwaardering	N;ACC;FEM;SG	N;MASC+FEM;SG
οχυρώσεις	versterkingen	οχύρωση	versterking	N;NOM;FEM;PL	N;PL
διαλύεται	ontbinden	διαλύω	ontbinden	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;NFIN
διαλύεται	oplossen	διαλύω	oplossen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;NFIN
συσχέτιση	correlatie	συσχέτιση	correlatie	N;ACC;FEM;SG	N;MASC+FEM;SG
πανοραμική	panoramisch	πανοραμικός	panoramisch	ADJ;NOM;FEM;SG	ADJ
πανοραμική	panoramische	πανοραμικός	panoramisch	ADJ;NOM;FEM;SG	ADJ
κοινωνιολογία	sociologie	κοινωνιολογία	sociologie	N;NOM;FEM;SG	N;MASC+FEM;SG
φτώχεια	armoede	φτώχεια	armoede	N;NOM;FEM;SG	N;MASC+FEM;SG
φτωχή	arme	φτωχή	arm	ADJ;NOM;FEM;SG	ADJ
φτωχή	arm	φτωχή	arm	ADJ;NOM;FEM;SG	ADJ
ιουστινιανού	justinianus	ιουστινιανός	justinianus	N;GEN;MASC;SG	N;MASC+FEM;SG
κύριε	meneer	κύριος	meneer	N;VOC;MASC;SG	N;MASC+FEM;SG
καταδίκασε	veroordeeld	καταδικάζω	veroordelen	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
καταδίκασε	veroordeelde	καταδικάζω	veroordelen	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
καταδίκασε	veroordeeld	καταδικάζω	veroordelen	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
νύμφη	nimf	νύμφη	nimf	N;NOM;FEM;SG	N;MASC+FEM;SG
βιογραφίες	biografieën	βιογραφία	biografieën	N;NOM;FEM;PL	N;PL
κάμερα	camera	κάμερα	camera	N;NOM;FEM;SG	N;MASC+FEM;SG
κάμερα	fototoestel	κάμερα	fototoestel	N;NOM;FEM;SG	N;NEUT;SG
τραγικό	tragische	τραγικός	tragisch	ADJ;NOM;NEUT;SG	ADJ
τραγικό	tragisch	τραγικός	tragisch	ADJ;NOM;NEUT;SG	ADJ
δίκης	beproeving	δίκη	beproeving	N;GEN;FEM;SG	N;MASC+FEM;SG
δίκης	proces	δίκη	proces	N;GEN;FEM;SG	N;NEUT;SG
δίκης	rechtzaak	δίκη	rechtzaak	N;GEN;FEM;SG	N;MASC+FEM;SG
δίκης	rechtszaak	δίκη	rechtszaak	N;GEN;FEM;SG	N;MASC+FEM;SG
δίκης	proef	δίκη	proef	N;GEN;FEM;SG	N;MASC+FEM;SG
ανθρωπότητα	menselijkheid	ανθρωπότητα	menselijkheid	N;ACC;FEM;SG	N;MASC+FEM;SG
ανθρωπότητα	mensheid	ανθρωπότητα	mensheid	N;ACC;FEM;SG	N;MASC+FEM;SG
ανθρωπότητα	mensheid	ανθρωπότητα	mensheid	N;ACC;FEM;SG	N;MASC+FEM;SG
αντιπρόσωποι	vertegenwoordigers	αντιπρόσωπος	vertegenwoordiger	N;NOM;MASC;PL	N;PL
ναυάγιο	schipbreuk	ναυάγιος	schipbreuk	N;NOM;NEUT;SG	N;MASC+FEM;SG
ναυάγιο	wrak	ναυάγιος	wrak	N;NOM;NEUT;SG	N;NEUT;SG
επιβεβαιώνεται	bevestigd	επιβεβαιώνω	bevestigen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
παράγωγο	derivaat	παράγωγος	derivaat	N;NOM;NEUT;SG	N;NEUT;SG
σχετικότητας	relativiteit	σχετικότητα	relativiteit	N;GEN;FEM;SG	N;MASC+FEM;SG
σχετικότητας	relativiteitstheorie	σχετικότητα	relativiteitstheorie	N;GEN;FEM;SG	N;MASC+FEM;SG
στέψη	kroning	στέψη	kroning	N;ACC;FEM;SG	N;MASC+FEM;SG
λουκ	luke	λουκ	luk	N;NOM;NEUT;SG	N;MASC+FEM;SG
απαίτησε	geëist	απαιτώ	eisen	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
απαίτησε	eiste	απαιτώ	eisen	V;PFV;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
απαίτησε	geëiste	απαιτώ	eisen	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
βομβαρδισμό	bombardement	βομβαρδισμός	bombardement	N;ACC;MASC;SG	N;NEUT;SG
βομβαρδισμό	bombardement	βομβαρδισμός	bombardement	N;ACC;MASC;SG	N;NEUT;SG
βομβαρδισμό	bomaanslag	βομβαρδισμός	bomaanslag	N;ACC;MASC;SG	N;MASC+FEM;SG
τρένα	treinen	τρένος	trein	N;NOM;NEUT;PL	N;PL
φωλιές	nesten	φωλιά	nesten	N;NOM;FEM;PL	N;PL
κέπλερ	kepler	κέπλερ	kepler	N	N;MASC+FEM;SG
κυκλικό	cyclisch	κυκλικός	cyclisch	ADJ;NOM;NEUT;SG	ADJ
κυκλικό	cyclische	κυκλικός	cyclisch	ADJ;NOM;NEUT;SG	ADJ
κυκλικό	cirkelvormige	κυκλικός	cirkelvormig	ADJ;NOM;NEUT;SG	ADJ
κυκλικό	circulaire	κυκλικός	circulair	ADJ;NOM;NEUT;SG	ADJ
αμίνη	amine	αμίνος	amine	N;NOM;FEM;SG	N;MASC+FEM;SG
ηφαιστειακή	vulkanisch	ηφαιστειακός	vulkanisch	ADJ;NOM;FEM;SG	ADJ
ηφαιστειακή	vulkanische	ηφαιστειακός	vulkanisch	ADJ;NOM;FEM;SG	ADJ
παπούτσια	schoenen	παπούτσι	schoen	N;NOM;NEUT;PL	N;PL
παπούτσια	schoentjes	παπούτσι	schoen	N;NOM;NEUT;PL	N;PL
πρωτεύουσες	hoofdsteden	πρωτεύουσα	hoofdstad	N;NOM;FEM;PL	N;PL
πρωτεύουσες	hoofdletters	πρωτεύουσα	hoofdletter	N;NOM;FEM;PL	N;PL
χρησιμότητα	bruikbaarheid	χρησιμότητα	bruikbaarheid	N;ACC;FEM;SG	N;MASC+FEM;SG
χρησιμότητα	nut	χρησιμότητα	nut	N;ACC;FEM;SG	N;NEUT;SG
χρησιμότητα	bruikbaarheid	χρησιμότητα	bruikbaarheid	N;ACC;FEM;SG	N;MASC+FEM;SG
χρησιμότητα	nut	χρησιμότητα	nut	N;ACC;FEM;SG	N;NEUT;SG
χρησιμότητα	hulpprogramma	χρησιμότητα	hulpprogramma	N;ACC;FEM;SG	N;NEUT;SG
ακούσει	hoorde	ακούω	horen	V;IPFV;IND;SG;3;FIN;ACT	V;SG;PST;FIN
ακούσει	gehoord	ακούω	horen	V;IPFV;IND;SG;3;FIN;ACT	V;V.PTCP
παρουσιάζοντας	presenteren	παρουσιάζω	presenteren	V;IPFV;V.CVB;ACT	V;NFIN
φυλάσσεται	bewaakt	φυλάγω	bewaken	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
ηρώδη	herodes	ηρώδη	herode	N;ACC;MASC;SG	N;MASC+FEM;SG
πράκτορες	agenten	πράκτορας	agent	N;NOM;MASC;PL	N;PL
ομοιότητα	gelijkenis	ομοιότητα	gelijkenis	N;ACC;FEM;SG	N;MASC+FEM;SG
ομοιότητα	gelijkenis	ομοιότητα	gelijkenis	N;ACC;FEM;SG	N;MASC+FEM;SG
ομοιότητα	gelijkenis	ομοιότητα	gelijkenis	N;ACC;FEM;SG	N;MASC+FEM;SG
διαφημίσεις	advertenties	διάφημιση	advertentie	N;NOM;FEM;PL	N;PL
οπλισμό	bewapening	οπλισμός	bewapening	N;ACC;MASC;SG	N;MASC+FEM;SG
φυσιολογική	normale	φυσιολογικός	normaal	ADJ;NOM;FEM;SG	ADJ
φυσιολογική	normaal	φυσιολογικός	normaal	ADJ;NOM;FEM;SG	ADJ
δεκαετιών	decennia	δεκαετία	decennia	N;GEN;FEM;PL	N;PL
τζούλια	giulia	τζούλιο	giulia	N;NOM;FEM;SG	N;MASC+FEM;SG
τζούλια	julia	τζούλιο	julia	N;NOM;FEM;SG	N;MASC+FEM;SG
απορρίπτει	afgekeurde	απορρίπτω	afkeuren	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
απορρίπτει	verwerpt	απορρίπτω	verwerpen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
μον	mont	μον	mont	N	N;MASC+FEM;SG
μον	mon	μον	mon	N	N;MASC+FEM;SG
γνωριμία	kennismaking	γνωριμία	kennismaking	N;ACC;FEM;SG	N;MASC+FEM;SG
γνωριμία	kennis	γνωριμία	kennis	N;ACC;FEM;SG	N;MASC+FEM;SG
προσωρινό	tijdelijk	προσωρινός	tijdelijk	ADJ;NOM;NEUT;SG	ADJ
προσωρινό	tijdelijke	προσωρινός	tijdelijk	ADJ;NOM;NEUT;SG	ADJ
προσωρινό	voorlopige	προσωρινός	voorlopig	ADJ;NOM;NEUT;SG	ADJ
προσωρινό	voorlopig	προσωρινός	voorlopig	ADJ;NOM;NEUT;SG	ADJ
λιοντάρια	leeuwen	λιοντάριο	leeuw	N;NOM;NEUT;PL	N;PL
λιοντάρια	lions	λιοντάριο	lion	N;NOM;NEUT;PL	N;PL
έντυπο	vorm	έντυπο	vorm	N;NOM;NEUT;SG	N;MASC+FEM;SG
έντυπο	formulier	έντυπο	formulier	N;NOM;NEUT;SG	N;NEUT;SG
τριλογία	trilogie	τριλογία	trilogie	N;NOM;FEM;SG	N;MASC+FEM;SG
μονοπάτια	paden	μονοπάτι	pad	N;NOM;NEUT;PL	N;PL
μονοπάτια	paden	μονοπάτι	pad	N;NOM;NEUT;PL	N;PL
πακέτα	arrangementen	πακέτα	arrangement	N;NOM;NEUT;PL	N;PL
πακέτα	pakketten	πακέτα	pakket	N;NOM;NEUT;PL	N;PL
πακέτα	verpakkingen	πακέτα	verpakking	N;NOM;NEUT;PL	N;PL
πακέτα	pakjes	πακέτα	pak	N;NOM;NEUT;PL	N;PL
πακέτα	pakketjes	πακέτα	pak	N;NOM;NEUT;PL	N;PL
πακέτα	pakketten	πακέτα	pakket	N;NOM;NEUT;PL	N;PL
πακέτα	verpakkingen	πακέτα	verpakking	N;NOM;NEUT;PL	N;PL
συνεχές	continue	συνεχής	continue	ADJ;NOM;NEUT;SG	ADJ
συνεχές	continu	συνεχής	continu	ADJ;NOM;NEUT;SG	ADJ
επιφανειακή	oppervlakkige	επιφανειακός	oppervlakkig	ADJ;NOM;FEM;SG	ADJ
επιφανειακή	oppervlakkig	επιφανειακός	oppervlakkig	ADJ;NOM;FEM;SG	ADJ
πνεύματα	geesten	πνεύμα	geest	N;NOM;NEUT;PL	N;PL
λοίμωξη	infectie	λοίμωξη	infectie	N;ACC;FEM;SG	N;MASC+FEM;SG
λοίμωξη	besmetting	λοίμωξη	besmetting	N;ACC;FEM;SG	N;MASC+FEM;SG
απόπειρες	pogingen	απόπειρας	poging	N;NOM;FEM;PL	N;PL
τηλέφωνο	telefoon	τηλέφωνος	telefoon	N;NOM;NEUT;SG	N;MASC+FEM;SG
τηλέφωνο	telefoon	τηλέφωνος	telefoon	N;NOM;NEUT;SG	N;MASC+FEM;SG
ασυνήθιστο	ongewoon	ασυνήθιστο	ongewoon	ADJ;NOM;NEUT;SG	ADJ
ασυνήθιστο	ongebruikelijk	ασυνήθιστο	ongebruikelijk	ADJ;NOM;NEUT;SG	ADJ
ασυνήθιστο	ongewone	ασυνήθιστο	ongewoon	ADJ;NOM;NEUT;SG	ADJ
ασυνήθιστο	ongebruikelijke	ασυνήθιστο	ongebruikelijk	ADJ;NOM;NEUT;SG	ADJ
ασυνήθιστο	ongewoon	ασυνήθιστο	ongewoon	ADJ;NOM;NEUT;SG	ADJ
σύμμαχος	bondgenoot	σύμμαχος	bondgenoot	N;NOM;MASC;SG	N;MASC+FEM;SG
καθίσματα	zitplaatsen	καθίσμα	zitplaats	N;NOM;NEUT;PL	N;PL
καθίσματα	zetels	καθίσμα	zetel	N;NOM;NEUT;PL	N;PL
καθίσματα	stoelen	καθίσμα	stoel	N;NOM;NEUT;PL	N;PL
καθίσματα	zitplaatsen	καθίσμα	zitplaats	N;NOM;NEUT;PL	N;PL
χαρτοφυλακίου	portefeuille	χαρτοφυλακίο	portefeuille	N;GEN;NEUT;SG	N;MASC+FEM;SG
χαρτοφυλακίου	portfolio	χαρτοφυλακίο	portfolio	N;GEN;NEUT;SG	N;NEUT;SG
διανέμεται	verspreid	διανέμω	verspreiden	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
διανέμεται	gedistribueerd	διανέμω	distribuëren	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
διανέμεται	uitgedeeld	διανέμω	uitdelen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
διανέμεται	verdeeld	διανέμω	verdelen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
διασποράς	cluster	διασπορά	cluster	N;GEN;FEM;SG	N;MASC+FEM;SG
σπόρους	zaden	σπόρος	zaad	N;NOM;MASC;PL	N;PL
αρχιεπισκοπή	aartsbisdom	αρχιεπισκοπή	aartsbisdom	N;NOM;FEM;SG	N;NEUT;SG
κατέθεσε	getuigde	καταθέτω	getuigen	V;PFV;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
επεκτάσεις	uitbreidingen	επέκταση	uitbreiding	N;NOM;FEM;PL	N;PL
επεκτάσεις	extensies	επέκταση	extensie	N;NOM;FEM;PL	N;PL
επεκτάσεις	verlengingen	επέκταση	verlenging	N;NOM;FEM;PL	N;PL
επίτευγμα	prestatie	επίτευγμα	prestatie	N;NOM;NEUT;SG	N;MASC+FEM;SG
επίτευγμα	prestatie	επίτευγμα	prestatie	N;NOM;NEUT;SG	N;MASC+FEM;SG
πιστεύοντας	geloven	πιστεύω	geloven	V;IPFV;V.CVB;ACT	V;NFIN
όψεις	zijden	όψη	zijden	N;NOM;FEM;PL	N;PL
όψεις	zijkanten	όψη	zijkant	N;NOM;FEM;PL	N;PL
όψεις	kanten	όψη	kant	N;NOM;FEM;PL	N;PL
φεγγάρι	maan	φεγγάρι	maan	N;NOM;NEUT;SG	N;MASC+FEM;SG
φεγγάρι	moon	φεγγάρι	moon	N;NOM;NEUT;SG	N;MASC+FEM;SG
συνήθης	gebruikelijke	συνήθης	gebruikelijk	ADJ;NOM;FEM;SG	ADJ
συνήθης	gebruikelijk	συνήθης	gebruikelijk	ADJ;NOM;FEM;SG	ADJ
δημιουργική	creatief	δημιουργικός	creatief	ADJ;NOM;FEM;SG	ADJ
δημιουργική	creatieve	δημιουργικός	creatief	ADJ;NOM;FEM;SG	ADJ
στεφάνι	hoepel	στεφάνι	hoepel	N;NOM;NEUT;SG	N;MASC+FEM;SG
στεφάνι	krans	στεφάνι	krans	N;NOM;NEUT;SG	N;MASC+FEM;SG
σκληρότητα	wreedheid	σκληρότητα	wreedheid	N;ACC;FEM;SG	N;MASC+FEM;SG
σκληρότητα	hardheid	σκληρότητα	hardheid	N;ACC;FEM;SG	N;MASC+FEM;SG
ανοικοδόμηση	wederopbouw	ανοικοδόμηση	wederopbouw	N;ACC;FEM;SG	N;MASC+FEM;SG
ανοικοδόμηση	heropbouw	ανοικοδόμηση	heropbouw	N;ACC;FEM;SG	N;MASC+FEM;SG
ανοικοδόμηση	wederopbouw	ανοικοδόμηση	wederopbouw	N;ACC;FEM;SG	N;MASC+FEM;SG
ανοικοδόμηση	heropbouw	ανοικοδόμηση	heropbouw	N;ACC;FEM;SG	N;MASC+FEM;SG
ανοικοδόμηση	reconstructie	ανοικοδόμηση	reconstructie	N;ACC;FEM;SG	N;MASC+FEM;SG
στρατηγούς	generaals	στρατηγός	generaal	N;ACC;MASC;PL	N;PL
εξηγήσεις	toelichtingen	εξήγηση	toelichting	N;NOM;FEM;PL	N;PL
πληρωμή	betaling	πληρωμή	betaling	N;NOM;FEM;SG	N;MASC+FEM;SG
λύσει	oplossen	λύνω	oplossen	V;PFV;NFIN;ACT	V;NFIN
υπόσχεση	belofte	υπόσχεση	belofte	N;ACC;FEM;SG	N;MASC+FEM;SG
υπόσχεση	belofte	υπόσχεση	belofte	N;ACC;FEM;SG	N;MASC+FEM;SG
υπόσχεση	gelofte	υπόσχεση	gelofte	N;ACC;FEM;SG	N;MASC+FEM;SG
μπροστινό	voorkant	μπροστινός	voorkant	N;NOM;NEUT;SG	N;MASC+FEM;SG
μπροστινό	voorzijde	μπροστινός	voorzijde	N;NOM;NEUT;SG	N;MASC+FEM;SG
φόρου	belasting	φόρος	belasting	N;GEN;MASC;SG	N;MASC+FEM;SG
γερουσιαστές	senatoren	γερουσιαστής	senator	N;NOM;MASC;PL	N;PL
ενωμένη	verenigde	ενώνω	verenigen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;V.PTCP
ενωμένη	verenigd	ενώνω	verenigen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;V.PTCP
λίθιο	lithium	λίθιο	lithium	N;NOM;NEUT;SG	N;MASC+FEM;SG
διάβασε	lezen	διαβάζω	lezen	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
διάβασε	gelezen	διαβάζω	lezen	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
στάλθηκαν	verstuurd	στάλλω	versturen	V;PFV;IND;PL;3;PST;FIN;PASS	V;V.PTCP
στάλθηκαν	verzonden	στάλλω	verzinden	V;PFV;IND;PL;3;PST;FIN;PASS	V;V.PTCP
στάλθηκαν	gestuurd	στάλλω	sturen	V;PFV;IND;PL;3;PST;FIN;PASS	V;V.PTCP
αρχίζοντας	beginnend	αρχίζω	beginnen	V;IPFV;V.CVB;ACT	V;V.PTCP
ανάρτηση	vering	ανάρτηση	vering	N;ACC;FEM;SG	N;MASC+FEM;SG
ανάρτηση	suspensie	ανάρτηση	suspensie	N;ACC;FEM;SG	N;MASC+FEM;SG
ανάρτηση	schorsing	ανάρτηση	schorsing	N;ACC;FEM;SG	N;MASC+FEM;SG
ανάρτηση	opschorting	ανάρτηση	opschorting	N;ACC;FEM;SG	N;MASC+FEM;SG
μετράει	telt	μετρώ	tellen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
μετράει	tellen	μετρώ	tellen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
φάλαγγα	falanx	φάλαγγα	falanx	N;ACC;FEM;SG	N;MASC+FEM;SG
φάλαγγα	konvooi	φάλαγγα	konvooi	N;ACC;FEM;SG	N;NEUT;SG
δέσμη	bundel	δέσμη	bundel	N;NOM;FEM;SG	N;MASC+FEM;SG
εξερευνητής	verkenner	εξερευνητής	verkenner	N;NOM;MASC;SG	N;MASC+FEM;SG
εξερευνητής	explorer	εξερευνητής	explorer	N;NOM;MASC;SG	N;MASC+FEM;SG
εξερευνητής	ontdekker	εξερευνητής	ontdekker	N;NOM;MASC;SG	N;MASC+FEM;SG
εξερευνητής	ontdekkingsreiziger	εξερευνητής	ontdekkingsreiziger	N;NOM;MASC;SG	N;MASC+FEM;SG
άντον	anton	άντον	anton	N	N;MASC+FEM;SG
αστικές	stedelijk	αστικός	stedelijk	ADJ;NOM;FEM;PL	ADJ
αστικές	stedelijke	αστικός	stedelijk	ADJ;NOM;FEM;PL	ADJ
αποσπάσει	afleiden	αποσπάζω	afleiden	V;PFV;NFIN;ACT	V;NFIN
ορατή	zichtbaar	ορατός	zichtbaar	ADJ;NOM;FEM;SG	ADJ
ορατή	zichtbare	ορατός	zichtbaar	ADJ;NOM;FEM;SG	ADJ
συναισθηματική	emotioneel	συναισθηματικός	emotioneel	ADJ;NOM;FEM;SG	ADJ
συναισθηματική	emotionele	συναισθηματικός	emotioneel	ADJ;NOM;FEM;SG	ADJ
συναισθηματική	sentimentele	συναισθηματικός	sentimenteel	ADJ;NOM;FEM;SG	ADJ
συναισθηματική	sentimenteel	συναισθηματικός	sentimenteel	ADJ;NOM;FEM;SG	ADJ
πείνα	hongersnood	πείνα	hongersnood	N;ACC;FEM;SG	N;MASC+FEM;SG
πείνα	honger	πείνα	honger	N;ACC;FEM;SG	N;MASC+FEM;SG
πιθανότητας	waarschijnlijkheid	πιθανώτητα	waarschijnlijkheid	N;GEN;FEM;SG	N;MASC+FEM;SG
