ralf	ralf	ralf	ralf	PROPN;NOM;SG	PROPN;NOM;MASC;SG
faith	vere	faith	vera		N;NOM;FEM;PL
faith	veri	faith	vera		N;NOM;FEM;SG
faith	vero	faith	vera		N;ACC;FEM;SG
vankeja	zaporniki	vanki	zapornik	N;PRT;PL	N;NOM;MASC;PL
vankeja	ujetniki	vanki	ujetnik	N;PRT;PL	N;NOM;MASC;PL
tunisia	tunizija	tuninen	tunizija	N;NOM;PL	N;NOM;FEM;SG
tunisia	tunis	tuninen	tunis	N;NOM;PL	N;NOM;MASC;SG
viiva	dash	viiva	dash	N;NOM;SG	PROPN;NOM;MASC;SG
uudistus	reforme	uudistus	reforma	N;NOM;SG	N;NOM;FEM;PL
uudistus	reformo	uudistus	reforma	N;NOM;SG	N;ACC;FEM;SG
yhdistäminen	združi	yhdistäminen	združiti	N;NOM;SG	V;PFV;IND;SG;3;PRS;FIN
vieraita	tujca	vieras	tujec	N;PRT;PL	N;NOM;MASC;DU
vieraita	neznanci	vieras	neznanec	N;PRT;PL	N;NOM;MASC;PL
vieraita	tujci	vieras	tujec	N;PRT;PL	N;NOM;MASC;PL
vieraita	obiskovalce	vieras	obiskovalec	N;PRT;PL	N;ACC;MASC;PL
vieraita	obiskovalci	vieras	obiskovalec	N;PRT;PL	N;NOM;MASC;PL
vieraita	gostje	vieras	gost	N;PRT;PL	N;NOM;MASC;PL
vieraita	gosti	vieras	gost	N;PRT;PL	N;NOM;MASC;PL
varattiin	rezervirano	varata	rezervirano	V;IND;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ragnar	ragnar	ragnar	ragnar	PROPN;NOM;SG	N;NOM;MASC;SG
bradley	bradley	bradley	bradley	PROPN;NOM;SG	PROPN;NOM;MASC;SG
tietoinen	zavestno	tietoinen	zavesten	ADJ;NOM;SG	ADV
brock	brock	brock	brock	PROPN;NOM;SG	N;NOM;MASC;SG
über	über	über	über	INTJ	
kulttuurien	kulture	kulttuuri	kultura	N;GEN;PL	N;NOM;FEM;PL
musiikillisesti	glasbeno	musiikillisesti	glasben	ADV	ADJ;NOM;NEUT;SG
lausutaan	izrazita	lausua	izrazit	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG
lausutaan	izrazit	lausua	izrazit	V;IND;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG
lausutaan	izrazito	lausua	izrazito	V;IND;PRS;FIN;PASS	ADV
toimitus	dostavo	toimitus	dostava	N;NOM;SG	N;ACC;FEM;SG
toimitus	dostavi	toimitus	dostava	N;NOM;SG	V;PFV;IND;SG;3;PRS;FIN
wrc	wrc	wrc	wrc	N;NOM;SG	PROPN;NOM;MASC;SG
perusteltu	upravičena	perustella	upravičen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
perusteltu	upravičen	perustella	upravičen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
perusteltu	upravičeno	perustella	upravičen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
perusteltu	zakonito	perustella	zakonit	V;NOM;SG;V.PTCP;PASS	ADV
perusteltu	legitimno	perustella	legitimen	V;NOM;SG;V.PTCP;PASS	ADV
perusteltu	utemeljeno	perustella	utemeljeno	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ilmiötä	pojavi	ilmiö	pojaviti	N;PRT;SG	V;PFV;IND;SG;3;PRS;FIN
ilmiötä	pojave	ilmiö	pojava	N;PRT;SG	N;ACC;MASC;PL
ilmiötä	fenomen	ilmiö	fenomen	N;PRT;SG	N;NOM;MASC;SG
ilmiötä	pojav	ilmiö	pojav	N;PRT;SG	N;NOM;MASC;SG
draama	drame	draama	drama	N;NOM;SG	N;NOM;FEM;PL
draama	dramo	draama	drama	N;NOM;SG	N;ACC;FEM;SG
etniset	etničnih	etninen	etničen	ADJ;NOM;PL	ADJ;GEN;MASC;PL
etniset	etnično	etninen	etnično	ADJ;NOM;PL	ADV
chl	chl	chl	chl	N;NOM;SG	
kaasun	bencin	kaasu	bencin	N;GEN;SG	N;NOM;MASC;SG
kaasun	gas	kaasu	gas	N;GEN;SG	N;NOM;MASC;SG
kaasun	plin	kaasu	plin	N;GEN;SG	N;NOM;MASC;SG
journalisti	novinarja	journalisti	novinar	N;NOM;SG	N;ANIM;ACC;MASC;SG
rahoitusta	financiranje	rahoitus	financiranje	N;PRT;SG	N;NOM;NEUT;SG
rahoitusta	financiranje	rahoitus	financiranje	N;PRT;SG	N;NOM;NEUT;SG
kaipaa	rabi	kaivata	raba	V;IMP;SG;2;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
kaipaa	potrebe	kaivata	potreba	V;IMP;SG;2;FIN;ACT	N;NOM;FEM;PL
kaipaa	potrebuje	kaivata	potrebovati	V;IMP;SG;2;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
kaipaa	potreb	kaivata	potreba	V;IMP;SG;2;FIN;ACT	N;GEN;FEM;PL
kaipaa	pogreša	kaivata	pogrešati	V;IMP;SG;2;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
kaipaa	zgreši	kaivata	zgrešati	V;IMP;SG;2;FIN;ACT	V;PFV;IND;SG;2;PRS;FIN
jens	jens	jensä	jens	PROPN;NOM;SG	PROPN;NOM;MASC;SG
utah	utah	utah	uta	PROPN;NOM;SG	PROPN;NOM;MASC;SG
vision	vizija	visio	vizija	N;GEN;SG	N;NOM;FEM;SG
vision	vida	visio	vido	N;GEN;SG	N;NOM;MASC;SG
vision	vidu	visio	vido	N;GEN;SG	V;MASC;SG;V.PTCP
vision	vid	visio	vid	N;GEN;SG	N;NOM;MASC;SG
vision	vizijo	visio	vizeti	N;GEN;SG	N;ACC;FEM;SG
holland	nizozemsko	holland	nizozemski		ADJ;NOM;NEUT;SG
holland	holland	holland	holland		N;NOM;MASC;SG
holland	nizozemska	holland	nizozemski		ADJ;NOM;FEM;SG
myrskyn	vihar	myrsky	vihar	N;GEN;SG	N;NOM;MASC;SG
myrskyn	nevihta	myrsky	nevihta	N;GEN;SG	N;NOM;FEM;SG
myrskyn	storm	myrsky	storm	N;GEN;SG	
myrskyn	neurje	myrsky	neurje	N;GEN;SG	N;NOM;NEUT;SG
pimeä	temni	pimeä	temen	ADJ;NOM;SG	ADJ;NOM;MASC;PL
pimeä	temno	pimeä	temno	ADJ;NOM;SG	ADV
väitteitä	trditve	väite	trditev	N;PRT;PL	N;NOM;FEM;PL
shanghai	šanghaju	shanghai	šanghaj	PROPN;NOM;SG	N;DAT;MASC;SG
shanghai	šanghaj	shanghai	šanghaj	PROPN;NOM;SG	N;NOM;MASC;SG
sallii	dovoljenj	sallia	dovoljenje	V;IND;SG;3;PRS;FIN;ACT	N;GEN;NEUT;PL
sallii	dovoljenja	sallia	dovoljenje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
nash	nash	nash	nahh	PROPN;NOM;SG	PROPN;NOM;MASC;SG
käännöksiä	prevodi	käännös	prevod	N;PRT;PL	N;NOM;MASC;PL
dell	dell	dell	delo	N;NOM;SG	
dell	della	dell	delo	N;NOM;SG	PROPN;NOM;MASC;SG
rush	rush	rush	rush		N;NOM;MASC;SG
iskujen	napadi	isku	napad	N;GEN;PL	N;NOM;MASC;PL
iskujen	napade	isku	napad	N;GEN;PL	N;ACC;MASC;SG
hood	kapuco	hood	kapuca	PROPN;NOM;SG	N;ACC;FEM;SG
hood	hood	hood	hooda	PROPN;NOM;SG	N;NOM;MASC;SG
fyysisesti	telesno	fyysisesti	telesno	ADV	ADJ;NOM;NEUT;SG
avain	ključno	avain	ključen	N;NOM;SG	ADJ;NOM;NEUT;SG
tuomarina	judge	tuomari	judgo	N;FRML;SG	
tuomarina	sodnik	tuomari	sodnik	N;FRML;SG	N;NOM;MASC;SG
tuomarina	sodnica	tuomari	sodnica	N;FRML;SG	N;NOM;FEM;SG
pohjaa	dno	pohja	dno	N;PRT;SG	N;NOM;NEUT;SG
pohjaa	spodaj	pohja	spodaj	N;PRT;SG	ADV
christine	christine	christine	christina	N;NOM;SG	N;NOM;FEM;PL
veljet	brate	veli	brat	N;NOM;PL	N;ACC;MASC;PL
veljet	bratov	veli	brat	N;NOM;PL	N;GEN;MASC;PL
veljet	brata	veli	brat	N;NOM;PL	N;NOM;MASC;DU
kutsun	povabilo	kutsu	povabilo	N;GEN;SG	N;NOM;NEUT;SG
kutsun	vabilo	kutsu	vabilo	N;GEN;SG	N;NOM;NEUT;SG
piirtää	žreb	piirtää	žreb	V;IND;SG;FIN;ACT	N;NOM;MASC;SG
piirtää	risba	piirtää	risba	V;IND;SG;FIN;ACT	N;NOM;FEM;SG
piirtää	risanje	piirtää	risanje	V;IND;SG;FIN;ACT	N;NOM;NEUT;SG
rikollinen	kriminalec	rikollinen	kriminalec	ADJ;NOM;SG	N;NOM;MASC;SG
rikollinen	kazenskih	rikollinen	kazenski	ADJ;NOM;SG	ADJ;GEN;MASC;PL
studion	atelje	studio	atelj	N;GEN;SG	N;NOM;MASC;SG
studion	studio	studio	studio	N;GEN;SG	N;NOM;MASC;SG
kirjastossa	knjižnica	kirjasto	knjižnica	N;IN+ESS;SG	N;NOM;FEM;SG
kirjastossa	knjižnici	kirjasto	knjižnica	N;IN+ESS;SG	N;DAT;FEM;SG
aito	resnično	aito	resnično	ADJ;NOM;SG	ADV
aito	pristno	aito	pristen	ADJ;NOM;SG	ADV
aito	pristno	aito	pristen	ADJ;NOM;SG	ADV
aito	zakonito	aito	zakonit	ADJ;NOM;SG	ADV
aito	zakonita	aito	zakoniti	ADJ;NOM;SG	V;PFV;IND;DU;3;PRS;FIN
aito	legitimno	aito	legitimen	ADJ;NOM;SG	ADV
muuri	steno	muuri	stena	N;NOM;SG	N;ACC;FEM;SG
moldovan	moldavska	moldova	moldavski	N;GEN;SG	ADJ;NOM;FEM;SG
moldovan	moldavija	moldova	moldavija	N;GEN;SG	N;NOM;FEM;SG
moldovan	moldavijo	moldova	moldavija	N;GEN;SG	N;ACC;FEM;SG
lisääntynyt	povečana	lisääntyä	povečan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
lisääntynyt	povečan	lisääntyä	povečan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
lisääntynyt	povečano	lisääntyä	povečan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
lisääntynyt	zvišana	lisääntyä	zvišan	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
munat	jajc	muna	jajce	N;NOM;PL	N;GEN;NEUT;PL
munat	jajce	muna	jajce	N;NOM;PL	N;NOM;NEUT;SG
beverly	beverly	beverly	beverly	PROPN;NOM;SG	N;NOM;MASC;SG
tallinnassa	talinu	tallinta	talin	N;IN+ESS;SG	N;DAT;MASC;SG
elli	elli	elli	ella	N;NOM;SG	
elli	helen	elli	helen	N;NOM;SG	PROPN;NOM;FEM;SG
shane	shane	shane	shaniti	PROPN;NOM;SG	N;NOM;MASC;SG
birger	birger	birger	birger	PROPN;NOM;SG	N;NOM;MASC;SG
libanonin	libanonsko	libanon	libanonski	N;GEN;SG	ADJ;NOM;NEUT;SG
libanonin	libanon	libanon	libanon	N;GEN;SG	PROPN;NOM;MASC;SG
berger	berger	berger	berger	PROPN;NOM;SG	N;NOM;MASC;SG
nigel	nigel	nigel	nigi	PROPN;NOM;SG	PROPN;NOM;MASC;SG
nestettä	tekočine	neste	tekočina	N;PRT;SG	N;NOM;FEM;PL
nestettä	tekočina	neste	tekočina	N;PRT;SG	N;NOM;FEM;SG
nestettä	tekoče	neste	tekoče	N;PRT;SG	ADJ;NOM;NEUT;SG;V.PTCP
nestettä	tekočine	neste	tekočina	N;PRT;SG	N;NOM;FEM;PL
nestettä	tekoča	neste	tekoč	N;PRT;SG	ADJ;NOM;FEM;SG;V.PTCP
nestettä	tekočina	neste	tekočina	N;PRT;SG	N;NOM;FEM;SG
nestettä	tekoči	neste	tekoč	N;PRT;SG	ADJ;NOM;MASC;PL;V.PTCP
koiria	psov	koira	pes	N;PRT;PL	N;GEN;MASC;PL
koiria	psi	koira	pes	N;PRT;PL	N;NOM;MASC;PL
koiria	psih	koira	pes	N;PRT;PL	N;NOM;FEM;PL
koiria	pse	koira	pes	N;PRT;PL	N;NOM;MASC;PL
ranskalaisia	francosko	ranska#lainen	francoski	N;PRT;PL	ADJ;NOM;NEUT;SG
ranskalaisia	francoska	ranska#lainen	francoski	N;PRT;PL	ADJ;NOM;FEM;SG
ranskalaisia	francoščina	ranska#lainen	francoščina	N;PRT;PL	N;NOM;FEM;SG
ranskalaisia	francoski	ranska#lainen	francoski	N;PRT;PL	ADJ;NOM;DEF;MASC;SG
riian	riga	riian	riga	N;GEN;SG	PROPN;NOM;MASC;SG
brien	brie	brien	brie	N;NOM;SG	PROPN;NOM;MASC;SG
alueelliset	teritorialno	alueellinen	teritorialno	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
alueelliset	ozemeljsko	alueellinen	ozemeljski	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
alueelliset	regionalno	alueellinen	regionalen	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
alueelliset	regionalna	alueellinen	regionalen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
alueelliset	regionalni	alueellinen	regionalen	ADJ;NOM;PL	ADJ;NOM;MASC;SG
avenue	avenijo	avetua	aveniti	N;NOM;SG	N;ACC;FEM;SG
yötä	noč	yö	noč	N;PRT;SG	N;NOM;FEM;SG
suunnitelmia	načrte	suunnitelma	načrt	N;PRT;PL	N;ACC;MASC;PL
suunnitelmia	načrti	suunnitelma	načrt	N;PRT;PL	N;NOM;MASC;PL
carol	carol	carol	carol	PROPN;NOM;SG	PROPN;NOM;MASC;SG
polttaa	gori	polttaa	goreti	V;IND;SG;3;PRS;FIN;ACT	
polttaa	burns	polttaa	burns	V;IND;SG;3;PRS;FIN;ACT	
polttaa	opekline	polttaa	opeklin	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
polttaa	gori	polttaa	goreti	V;IND;SG;3;PRS;FIN;ACT	
polttaa	gorenje	polttaa	gorenje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
polttaa	dim	polttaa	dim	V;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG
polttaa	kadite	polttaa	kaditi	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IMP;PL;2;FIN
polttaa	dima	polttaa	dimati	V;IND;SG;3;PRS;FIN;ACT	N;GEN;MASC;SG
polttaa	kadi	polttaa	kada	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
polttaa	kajenje	polttaa	kajenje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
taitoja	veščine	taito	veščina	N;PRT;PL	N;NOM;FEM;PL
taitoja	spretnosti	taito	spretnost	N;PRT;PL	N;NOM;FEM;PL
taitoja	sposobnosti	taito	sposobnost	N;PRT;PL	N;NOM;FEM;PL
mar	mar	mar	mar		
prikaati	brigade	prikaati	brigada	N;NOM;SG	N;NOM;FEM;PL
vapautuu	sproščeno	vapautua	sproščeno	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
vapautuu	izpuščeni	vapautua	izpuščen	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;MASC;PL;V.PTCP
vapautuu	izpuščen	vapautua	izpuščen	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
vapautuu	izpuščena	vapautua	izpuščen	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
olivier	olivier	olivier	olivier	PROPN;NOM;SG	N;NOM;MASC;SG
triple	trojno	triple	trojno		ADJ;NOM;NEUT;SG
triple	trojni	triple	trojen		NUM;NOM;MASC;SG
pystyssä	stoji	pystyssä	stati	ADV	V;IPFV;IND;SG;3;PRS;FIN
liha	mesa	liha	meso	N;NOM;SG	N;GEN;NEUT;SG
liha	mesni	liha	mesen	N;NOM;SG	ADJ;NOM;MASC;SG
nesteen	tekočine	neste	tekočina	N;GEN;SG	N;NOM;FEM;PL
nesteen	tekočina	neste	tekočina	N;GEN;SG	N;NOM;FEM;SG
nesteen	tekoče	neste	tekoče	N;GEN;SG	ADJ;NOM;NEUT;SG;V.PTCP
nesteen	tekočine	neste	tekočina	N;GEN;SG	N;NOM;FEM;PL
nesteen	tekoča	neste	tekoč	N;GEN;SG	ADJ;NOM;FEM;SG;V.PTCP
nesteen	tekočina	neste	tekočina	N;GEN;SG	N;NOM;FEM;SG
nesteen	tekoči	neste	tekoč	N;GEN;SG	ADJ;NOM;MASC;PL;V.PTCP
poikkeus	izjeme	poikkeus	izjema	N;NOM;SG	N;NOM;FEM;PL
poikkeus	izjeme	poikkeus	izjema	N;NOM;SG	N;NOM;FEM;PL
poikkeus	odstopanja	poikkeus	odstopanje	N;NOM;SG	N;NOM;NEUT;PL
holm	holm	holm	holm	PROPN;NOM;SG	N;NOM;MASC;SG
youngin	mladi	young	mlad	PROPN;GEN;SG	ADJ;NOM;MASC;PL
youngin	mlad	young	mlad	PROPN;GEN;SG	ADJ;NOM;INDF;MASC;SG
youngin	mlada	young	mlad	PROPN;GEN;SG	ADJ;NOM;FEM;SG
youngin	young	young	young	PROPN;GEN;SG	
youngin	mlado	young	mlad	PROPN;GEN;SG	ADJ;NOM;NEUT;SG
älykäs	domiselno	älykäs	domiselno	ADJ;NOM;SG	ADV
älykäs	inteligentni	älykäs	inteligenten	ADJ;NOM;SG	ADJ;NOM;MASC;PL
älykäs	smart	älykäs	smart	ADJ;NOM;SG	N;NOM;MASC;SG
automaattinen	samodejno	automaattinen	samodejno	ADJ;NOM;SG	ADV
automaattinen	auto	automaattinen	auta	ADJ;NOM;SG	N;NOM;MASC;SG
automaattinen	samodejno	automaattinen	samodejno	ADJ;NOM;SG	ADV
automaattinen	avtomatsko	automaattinen	avtomatsko	ADJ;NOM;SG	ADV
tumman	temna	tumma	temen	ADJ;GEN;SG	ADJ;NOM;FEM;SG
tumman	temni	tumma	temen	ADJ;GEN;SG	ADJ;NOM;MASC;PL
tumman	temno	tumma	temno	ADJ;GEN;SG	ADV
etninen	narodnosti	etninen	narodnost	ADJ;NOM;SG	N;NOM;FEM;PL
etninen	etničnih	etninen	etničen	ADJ;NOM;SG	ADJ;GEN;MASC;PL
etninen	etnične	etninen	etničen	ADJ;NOM;SG	ADJ;NOM;FEM;PL
etninen	etnično	etninen	etnično	ADJ;NOM;SG	ADV
césar	césar	césar	casar	PROPN;NOM;SG	N;NOM;MASC;SG
halu	željo	halu	želja	N;NOM;SG	N;ACC;FEM;SG
palace	palačo	palace	palača		N;ACC;FEM;SG
palace	palača	palace	palača		N;NOM;FEM;SG
tanssia	dance	tanssia	danca	V;SG;NFIN;ACT	N;NOM;MASC;SG
tanssia	pleši	tanssia	plešiti	V;SG;NFIN;ACT	N;NOM;MASC;SG
tanssia	plesno	tanssia	plesno	V;SG;NFIN;ACT	ADJ;NOM;NEUT;SG
tanssia	ples	tanssia	ples	V;SG;NFIN;ACT	N;NOM;MASC;SG
tanssia	ples	tanssia	ples	V;SG;NFIN;ACT	N;NOM;MASC;SG
tanssia	plesa	tanssia	ples	V;SG;NFIN;ACT	N;NOM;MASC;SG
sol	sol	solla	sol	PROPN;NOM;SG	N;NOM;MASC;SG
beethoven	beethoven	beethon	beethoven	PROPN;NOM;SG	ADJ;NOM;INDF;MASC;SG
seine	seine	seine	senna	INTJ	PROPN;NOM;MASC;SG
lehdistö	tiska	lehdistö	tisk	N;NOM;SG	N;GEN;MASC;SG
lehdistö	pritisni	lehdistö	pritisniti	N;NOM;SG	V;PFV;IND;SG;2;FIN
lehdistö	novinarji	lehdistö	novinar	N;NOM;SG	N;NOM;MASC;PL
chrysler	chrysler	chrysler	chrysler		N;NOM;MASC;SG
työttömyys	brezposelnosti	työttömyys	brezposelnost	N;NOM;SG	N;GEN;FEM;SG
koulut	šol	koulu	šola	N;NOM;PL	N;GEN;FEM;PL
äänesti	glasovali	äänestää	glasovati	V;IND;SG;3;PST;FIN;ACT	V;MASC;PL;V.PTCP
sodankäynnin	vojskovanje	sodan#käynti	vojskovanje	N;GEN;SG	N;NOM;NEUT;SG
sodankäynnin	bojevanje	sodan#käynti	bojevanje	N;GEN;SG	N;NOM;NEUT;SG
matkoja	potovanja	matka	potovanje	N;PRT;PL	N;NOM;NEUT;PL
matkoja	izleti	matka	izleti	N;PRT;PL	N;NOM;MASC;PL
iskuja	udarci	isku	udarec	N;PRT;PL	N;NOM;MASC;PL
iskuja	piha	isku	pihati	N;PRT;PL	V;IPFV;IND;SG;3;PRS;FIN
iskuja	udarci	isku	udarec	N;PRT;PL	N;NOM;MASC;PL
iskuja	udarcev	isku	udarec	N;PRT;PL	N;GEN;MASC;PL
islanti	islandijo	islanti	islandija	N;NOM;SG	N;ACC;FEM;SG
islanti	islandije	islanti	islandija	N;NOM;SG	N;GEN;FEM;SG
queens	kraljice	queens	kraljica		N;NOM;FEM;PL
queens	queens	queens	queens		
linkkien	povezave	linkki	povezava	N;GEN;PL	N;NOM;FEM;PL
marianne	marianne	marianne	marianen	N;NOM;SG	ADJ;NOM;FEM;SG
taistelevat	pretep	taistella	pretep	V;IND;PL;3;PRS;FIN;ACT	N;NOM;MASC;SG
taistelevat	pretepanje	taistella	pretepanje	V;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG
taistelevat	bojevanje	taistella	bojevanje	V;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG
jatkuvaa	konstanta	jatkuva	konstant	ADJ;PRT;SG	N;NOM;FEM;SG
jatkuvaa	stalno	jatkuva	stalno	ADJ;PRT;SG	ADV
jatkuvaa	neprekinjen	jatkuva	neprekinjen	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG
jatkuvaa	neprekinjeno	jatkuva	neprekinjen	ADJ;PRT;SG	ADV
rengas	gumo	rengas	guma	N;NOM;SG	N;ACC;FEM;SG
rengas	pnevmatike	rengas	pnevmatika	N;NOM;SG	N;NOM;FEM;PL
vegas	vegas	vegas	vegas		N;NOM;MASC;SG
hakee	iskanja	hakea	iskanje	V;IND;SG;3;PRS;FIN;ACT	N;GEN;NEUT;SG
hakee	pridobivanje	hakea	pridobivanje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
dublin	dublin	dublin	dublina		N;NOM;MASC;SG
vaihtoehtoisia	alternative	vaihto#ehtoinen	alternativa	ADJ;PRT;PL	N;NOM;FEM;PL
vaihtoehtoisia	alternativni	vaihto#ehtoinen	alternativen	ADJ;PRT;PL	ADJ;NOM;MASC;SG
vaihtoehtoisia	alternativno	vaihto#ehtoinen	alternativen	ADJ;PRT;PL	ADJ;NOM;NEUT;SG
vaihtoehtoisia	alternativa	vaihto#ehtoinen	alternativa	ADJ;PRT;PL	N;NOM;FEM;SG
lauantaina	sobote	lauantai	sobota	N;FRML;SG	N;NOM;FEM;PL
lauantaina	soboto	lauantai	sobota	N;FRML;SG	N;ACC;FEM;SG
lauantaina	sobota	lauantai	sobota	N;FRML;SG	N;NOM;FEM;SG
philipp	philipp	philipp	philipp	PROPN;NOM;SG	N;NOM;MASC;SG
reuna	robu	reuna	rob	N;NOM;SG	N;DAT;MASC;SG
reuna	ostrino	reuna	ostrina	N;NOM;SG	N;ACC;FEM;SG
maakunnat	provincah	maa#kunta	provinca	N;NOM;PL	N;ESS;FEM;PL
maakunnat	okrožjih	maa#kunta	okrožje	N;NOM;PL	N;ESS;NEUT;PL
maakunnat	okrožja	maa#kunta	okrožje	N;NOM;PL	N;NOM;NEUT;SG
hedelmät	sadje	hedelmä	sadje	N;NOM;PL	N;NOM;NEUT;SG
hedelmät	sadje	hedelmä	sadje	N;NOM;PL	N;NOM;NEUT;SG
säteilyä	sevanje	säteily	sevanji	N;PRT;SG	N;NOM;NEUT;SG
säteilyä	obsevanje	säteily	obsevanje	N;PRT;SG	N;NOM;NEUT;SG
säteilyä	sevanja	säteily	sevanji	N;PRT;SG	N;NOM;NEUT;PL
ikuinen	večno	ikuinen	večen	ADJ;NOM;SG	ADV
ikuinen	zavedno	ikuinen	zavedno	ADJ;NOM;SG	ADV
ikuinen	večno	ikuinen	večen	ADJ;NOM;SG	ADV
lue	branje	lukea	branje	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG
lue	preberite	lukea	prebrati	V;IMP;SG;2;FIN;ACT	V;PFV;IMP;PL;2;FIN
lue	preberi	lukea	prebrr	V;IMP;SG;2;FIN;ACT	N;NOM;MASC;SG
brysselissä	bruselj	brysseli	bruselj	N;IN+ESS;SG	PROPN;NOM;MASC;SG
torino	torino	torino	torina	N;NOM;SG	PROPN;NOM;NEUT;SG
ideoita	zamisli	idea	zamisel	N;PRT;PL	N;NOM;FEM;PL
ideoita	idej	idea	ideja	N;PRT;PL	N;GEN;FEM;PL
ideoita	ideje	idea	ideja	N;PRT;PL	N;NOM;FEM;PL
juhli	praznuje	juhlia	praznovati	V;IND;SG;2;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
juhli	praznovanje	juhlia	praznovanje	V;IND;SG;2;PST;FIN;ACT	N;NOM;NEUT;SG
juhli	praznujemo	juhlia	praznovati	V;IND;SG;2;PST;FIN;ACT	V;IPFV;IND;PL;1;PRS;FIN
juhli	praznovali	juhlia	praznovati	V;IND;SG;2;PST;FIN;ACT	V;IPFV;MASC;PL;V.PTCP
juhli	praznovanje	juhlia	praznovanje	V;IND;SG;2;PST;FIN;ACT	N;NOM;NEUT;SG
juhli	praznujemo	juhlia	praznovati	V;IND;SG;2;PST;FIN;ACT	V;IPFV;IND;PL;1;PRS;FIN
kostaa	maščevanje	kosta	maščevanje	V;IND;SG;FIN;ACT	N;NOM;NEUT;SG
palestiinan	palestini	palestiina	palestina	N;GEN;SG	N;DAT;FEM;SG
palestiinan	palestinskih	palestiina	palestinski	N;GEN;SG	ADJ;GEN;MASC;PL
napoli	napoli	napoli	napoli		PROPN;NOM;MASC;SG
litran	liter	litra	liter	N;GEN;SG	N;NOM;MASC;SG
litran	liter	litra	liter	N;GEN;SG	N;NOM;MASC;SG
laskeutui	pristali	laskeutua	pristati	V;IND;SG;3;PST;FIN;ACT	V;PFV;MASC;PL;V.PTCP
leviää	širjenje	levitä	širjenje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
valmistajan	proizvajalec	valmistaja	proizvajalec	N;GEN;SG	N;NOM;MASC;SG
valmistajan	proizvajalca	valmistaja	proizvajalec	N;GEN;SG	N;ANIM;ACC;MASC;SG
valmistajan	izdelovalec	valmistaja	izdelovalec	N;GEN;SG	N;NOM;MASC;SG
hollywoodissa	hollywood	hollywoodi	hollywood	N;IN+ESS;SG	N;NOM;MASC;SG
jamesin	james	jameta	james	V;IND;SG;1;PST;FIN;ACT	PROPN;NOM;MASC;SG
islannissa	islandija	islanti	islandija	N;IN+ESS;SG	N;NOM;FEM;SG
islannissa	islandijo	islanti	islandija	N;IN+ESS;SG	N;ACC;FEM;SG
islannissa	islandije	islanti	islandija	N;IN+ESS;SG	N;GEN;FEM;SG
maaperän	prsti	maa#perä	prst	N;GEN;SG	N;NOM;MASC;PL
maaperän	zemlja	maa#perä	zemlja	N;GEN;SG	N;NOM;FEM;SG
maaperän	umazanija	maa#perä	umazanija	N;GEN;SG	N;NOM;FEM;SG
leif	leif	leif	leif	PROPN;NOM;SG	PROPN;NOM;MASC;SG
polven	koleno	polvi	koleno	N;GEN;SG	N;NOM;NEUT;SG
