של	shel	של	shel	PART;GEN	
ראשון	najpierw	ראשון	najpierw	PROPN	ADV
ראשון	pierwsza	ראשון	pierwszy	PROPN	ADJ;NOM;FEM;SG
מידע	info	מידע	info	N;MASC;SG	
מידע	informacje	מידע	informacja	N;MASC;SG	N;NOM;FEM;PL
מידע	informacje	מידע	informacja	N;MASC;SG	N;NOM;FEM;PL
מידע	dane	מידע	dana	N;MASC;SG	N;NOM;FEM;PL
מידע	data	מידע	datać	N;MASC;SG	
ערכים	wartości	ערך	wartość	N;MASC;PL	N;GEN;FEM;SG
אנשים	people	איש	peopło	N;MASC;PL	
קובץ	plik	קובץ	plik	PROPN	N;ACC;MASC;SG
קובץ	pliku	קובץ	plik	PROPN	N;GEN;MASC;SG
צריך	potrzebuje	צריך	potrzebować	V;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
צריך	potrzeba	צריך	potrzeba	V;MASC;SG	V;IND;PRS;FIN
צריך	potrzebna	צריך	potrzebny	V;MASC;SG	ADJ;NOM;FEM;SG
צריך	potrzebuję	צריך	potrzebować	V;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
צריך	potrzebny	צריך	potrzebny	V;MASC;SG	ADJ;NOM;MASC;SG
צריך	powinien	צריך	powinien	V;MASC;SG	V;IPFV;MASC;IND;SG;PRS;FIN;ACT
צריך	powinny	צריך	powinien	V;MASC;SG	V;IPFV;MASC;IND;PL;PRS;FIN;ACT
צריך	powinno	צריך	powinien	V;MASC;SG	V;IPFV;NEUT;IND;SG;PRS;FIN;ACT
צריך	powinna	צריך	powinien	V;MASC;SG	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
ויקיפדיה	wikipedia	ויקיפדיה	wikipediać	PROPN	
בת	beth	בת	beth	N;FEM;SG	PROPN;NOM;FEM;SG
השם	nazwisko	השם	nazwisko		N;NOM;NEUT;SG
השם	imię	השם	imię		N;NOM;NEUT;SG
השם	nazwa	השם	nazwa		N;NOM;FEM;SG
בתוך	wewnątrz	בתוך	wewnątrz	ADP	
האדם	osoba	האדם	osoba		N;NOM;FEM;SG
האדם	osoby	האדם	osoba		N;NOM;FEM;PL
מול	mol	מול	mol	ADP	
שלהם	ich	של	on		PRO;GEN;MASC;PL;3
לעתים	czasami	לעתים	czas	ADV	N;INS;MASC;PL
לעתים	czasem	לעתים	czas	ADV	N;INS;MASC;SG
וגם	także	וגם	także		PART
וגם	też	וגם	też		PART
וגם	również	וגם	również		PART
הים	morza	הים	morze		N;GEN;NEUT;SG
הים	morze	הים	morze		N;NOM;NEUT;SG
השיר	piosenka	השיר	piosenka	ADV	N;NOM;FEM;SG
השיר	piosenki	השיר	piosenka	ADV	N;ACC;FEM;PL
השיר	utwór	השיר	utwór	ADV	N;ACC;MASC;SG
השיר	pieśń	השיר	pieśń	ADV	
השיר	song	השיר	song	ADV	
בזמן	podczas	בזמן	podczas	PROPN	ADP
חדש	nowości	חדש	nowość	ADJ;MASC;SG	N;ACC;FEM;PL
חדש	nowość	חדש	nowość	ADJ;MASC;SG	N;NOM;FEM;SG
חדש	nowa	חדש	nowy	ADJ;MASC;SG	
השלישי	iii	השליש	iii	PROPN	
השלישי	trzecia	השליש	trzeci	PROPN	ADJ;NOM;FEM;SG
השלישי	trzeci	השליש	trzeci	PROPN	ADJ;NOM;MASC;SG
השלישי	trzecie	השליש	trzeci	PROPN	
משה	moses	משה	moses	PROPN	PROPN;NOM;MASC;SG
משה	mojżesz	משה	mójżenz	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
משה	mojżesza	משה	mojżesz	PROPN	N;ACC;MASC;SG
משה	mosze	משה	mosze	PROPN	PROPN;NOM;MASC;SG
גרמניה	niemiecka	גרמניה	niemiecki	PROPN	ADJ;NOM;FEM;SG
גרמניה	niemcy	גרמניה	niemiec	PROPN	PROPN;NOM;MASC;PL
גרמניה	niemieckim	גרמניה	niemiecki	PROPN	ADJ;INS;MASC;SG
גרמניה	niemieckie	גרמניה	niemiecki	PROPN	ADJ;NOM;NEUT;SG
גרמניה	niemiecki	גרמניה	niemiecki	PROPN	ADJ;NOM;MASC;SG
גרמניה	niemcami	גרמניה	niemiec	PROPN	N;INS;MASC;PL
גרמניה	niemcy	גרמניה	niemiec	PROPN	PROPN;NOM;MASC;PL
יורק	jorku	יורק	jorek	PROPN	N;GEN;MASC;SG
יורק	jork	יורק	jork	PROPN	N;NOM;MASC;SG
יורק	york	יורק	york	PROPN	
הממשלה	rządowe	הממשלה	rządowy	PROPN	ADJ;NOM;NEUT;SG
הממשלה	rząd	הממשלה	rząd	PROPN	N;NOM;MASC;SG
הממשלה	rządowy	הממשלה	rządowy	PROPN	ADJ;NOM;MASC;SG
חיל	korpus	חיל	korpus	PROPN	N;NOM;MASC;SG
חיל	korpusu	חיל	korpus	PROPN	N;GEN;MASC;SG
יהודה	jehuda	יהודה	jehudy	PROPN	PROPN;NOM;MASC;SG
יהודה	judasz	יהודה	judać	PROPN	N;NOM;MASC;SG
יהודה	judah	יהודה	judah	PROPN	
מעל	ponad	מעל	ponad	ADP	PART
מעל	over	מעל	over	ADP	
מעל	odbiór	מעל	odbiór	ADP	N;NOM;MASC;SG
מעל	wyżej	מעל	wysoko	ADP	ADV;CMPR
מעל	ponad	מעל	ponad	ADP	PART
מעל	powyżej	מעל	powyżej	ADP	
ארץ	kraje	ארץ	kraj	N;FEM;SG	N;NOM;MASC;PL
ארץ	land	ארץ	land	N;FEM;SG	
ארץ	grunty	ארץ	grunt	N;FEM;SG	N;NOM;MASC;PL
ארץ	earth	ארץ	earth	N;FEM;SG	
כלי	narzędzia	כלי	narzędzie	N;MASC;SG	N;NOM;NEUT;PL
צרפת	francji	צרפת	francja	PROPN	PROPN;GEN;FEM;SG
צרפת	francja	צרפת	francja	PROPN	N;NOM;FEM;SG
צרפת	france	צרפת	franka	PROPN	PROPN;NOM;MASC;SG
הרבה	wielu	הרבה	wiele	ADV	DET;ACC;MASC;PL
הרבה	wiele	הרבה	wiele	ADV	DET;ACC;MASC;PL
הרבה	much	הרבה	much	ADV	
הרבה	wiele	הרבה	wiele	ADV	DET;ACC;MASC;PL
נמצא	znaleziona	נמצא	znaleźć	V;MASC;SG;V.PTCP;MID	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
נמצא	znaleziony	נמצא	znaleźć	V;MASC;SG;V.PTCP;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
נמצא	znaleziono	נמצא	znaleźć	V;MASC;SG;V.PTCP;MID	V;PFV;IND;0;PST;FIN;ACT
נמצא	znalazł	נמצא	znaleźć	V;MASC;SG;V.PTCP;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נמצא	znalezione	נמצא	znaleźć	V;MASC;SG;V.PTCP;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
טוב	dobre	טוב	dobry	ADJ;MASC;SG	
טוב	dobrze	טוב	dobrze	ADJ;MASC;SG	ADV
אי	wyspy	אי	wyspa	ADV	
אי	wyspa	אי	wyspa	ADV	N;NOM;FEM;SG
אי	island	אי	island	ADV	
שלושה	trzy	שלושה	trzy	NUM;MASC;SG	NUM;ACC;MASC;PL
לאורך	wzdłuż	לאורך	wzdłuż	ADP	
הגיע	dotarły	הגיע	dotrzeć	V;MASC;SG;3;PST;ACT	V;PFV;FEM;IND;PL;PST;FIN;ACT
הגיע	przybyli	הגיע	przybyć	V;MASC;SG;3;PST;ACT	V;PFV;MASC;IND;PL;PST;FIN;ACT
אירופה	europa	אירופה	europa	PROPN	
אירופה	europejska	אירופה	europejski	PROPN	ADJ;NOM;FEM;SG
אירופה	europejski	אירופה	europejski	PROPN	ADJ;NOM;MASC;SG
אירופה	europejskiej	אירופה	europejski	PROPN	ADJ;GEN;FEM;SG
אירופה	europejskie	אירופה	europejski	PROPN	ADJ;NOM;NEUT;SG
אירופה	european	אירופה	european	PROPN	
המלך	króla	המלך	król		N;ACC;MASC;SG
המלך	kinga	המלך	kinga		PROPN;NOM;FEM;SG
המלך	król	המלך	król		N;NOM;MASC;SG
כמעט	prawie	כמעט	prawie	ADV	PART
כמעט	niemal	כמעט	niemal	ADV	PART
כמעט	prawie	כמעט	prawie	ADV	PART
מיליון	milion	מיליון	milion	NUM;MASC;SG	
מיליון	mln	מיליון	mlna	NUM;MASC;SG	
מיליון	miliony	מיליון	miliony	NUM;MASC;SG	
יצחק	isaac	יצחק	isaac	PROPN	PROPN;NOM;MASC;SG
יצחק	icchak	יצחק	icchak	PROPN	PROPN;NOM;MASC;SG
יצחק	itzhak	יצחק	itzhak	PROPN	
האלבום	album	האלבום	album	PROPN	N;NOM;MASC;SG
האלבום	albumu	האלבום	album	PROPN	
האלבום	płyta	האלבום	płyta	PROPN	N;NOM;FEM;SG
יוסף	józefie	יוסף	józefia	PROPN	N;VOC;MASC;SG
יוסף	joseph	יוסף	joseph	PROPN	PROPN;NOM;MASC;SG
יוסף	józef	יוסף	józef	PROPN	PROPN;NOM;MASC;SG
יוסף	józefa	יוסף	józef	PROPN	
יוסף	josef	יוסף	joskof	PROPN	PROPN;NOM;MASC;SG
כוח	force	כוח	forka	N;MASC;SG	
כוח	moc	כוח	moc	N;MASC;SG	
כוח	power	כוח	power	N;MASC;SG	
נפטר	zmarłego	נפטר	zmarły	V;MASC;SG;3;PST;MID	N;ACC;MASC;SG
נפטר	zmarły	נפטר	zemrzeć	V;MASC;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נפטר	zmarli	נפטר	zemrzeć	V;MASC;SG;3;PST;MID	V;PFV;MASC;IND;PL;PST;FIN;ACT
נפטר	zmarła	נפטר	zemrzeć	V;MASC;SG;3;PST;MID	V;PFV;FEM;IND;SG;PST;FIN;ACT
הלהקה	band	הלהקה	band	PROPN	
הלהקה	pasmo	הלהקה	pasmo	PROPN	N;NOM;NEUT;SG
הלהקה	zespołu	הלהקה	zespół	PROPN	N;GEN;MASC;SG
הלהקה	zespół	הלהקה	zespół	PROPN	N;NOM;MASC;SG
מלך	king	מלך	king	N;MASC;SG	
מלך	kinga	מלך	kinga	N;MASC;SG	PROPN;NOM;FEM;SG
מקור	źródła	מקור	źródło	N;MASC;SG	N;NOM;NEUT;PL
תוכנית	programy	תוכנית	program	N;FEM;SG	N;NOM;MASC;PL
בתי	córka	בית	córka	PROPN	N;NOM;FEM;SG
בתי	córeczka	בית	córeczka	PROPN	N;NOM;FEM;SG
נראה	wygląda	נראה	wyglądać	V;MASC;SG;V.PTCP;MID	V;IPFV;IND;SG;3;PRS;FIN;ACT
נראה	wygląd	נראה	wygląd	V;MASC;SG;V.PTCP;MID	N;NOM;MASC;SG
פעם	raz	פעם	raz	ADV	N;ACC;MASC;SG
משתמש	używanie	השתמש	używać	V;MASC;SG;V.PTCP	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
משתמש	użycie	השתמש	użyć	V;MASC;SG;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
משתמש	użytkownika	השתמש	użytkownik	V;MASC;SG;V.PTCP	N;ACC;MASC;SG
משתמש	użytkownik	השתמש	użytkownik	V;MASC;SG;V.PTCP	N;NOM;MASC;SG
קיבל	otrzymana	קיבל	otrzymać	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
קיבל	otrzymano	קיבל	otrzymać	V;MASC;SG;3;PST;ACT	V;PFV;IND;0;PST;FIN;ACT
קיבל	otrzymany	קיבל	otrzymać	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
קיבל	otrzymane	קיבל	otrzymać	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
קיבל	przyjęta	קיבל	przyjąć	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
קיבל	przyjęty	קיבל	przyjąć	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
קיבל	zaakceptowane	קיבל	zaakceptować	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
קיבל	akceptowane	קיבל	akceptować	V;MASC;SG;3;PST;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
קיבל	przyjęte	קיבל	przyjąć	V;MASC;SG;3;PST;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
עקב	pazur	None	pazur	CONJ	
עקב	należne	None	należny	CONJ	ADJ;NOM;NEUT;SG
עקב	należny	None	należny	CONJ	ADJ;NOM;MASC;SG
נשים	kobiet	איש	kobieta	N;FEM;PL	
נשים	damskie	איש	damski	N;FEM;PL	ADJ;NOM;NEUT;SG
מונה	monet	מנה	monet		N;GEN;FEM;PL
מונה	moneta	מנה	moneta		N;NOM;FEM;SG
במיוחד	zwłaszcza	במיוחד	zwłaszcza	ADV	PART
במיוחד	zwłaszcza	במיוחד	zwłaszcza	ADV	PART
האימפריה	imperium	האימפריה	imperium	PROPN	
האימפריה	empire	האימפריה	empir	PROPN	
עדיין	jeszcze	עדיין	jeszcze	ADV	PART
מים	woda	מים	woda	N;MASC;PL	N;NOM;FEM;SG
מים	wody	מים	woda	N;MASC;PL	N;GEN;FEM;SG
כוחות	powers	כוח	powers	N;MASC;PL	
כוחות	siły	כוח	siła	N;MASC;PL	N;ACC;FEM;SG
ניו	neo	ניו	neo	PROPN	
נכון	prawo	נכון	prawo	ADJ;MASC;SG	N;NOM;NEUT;SG
נכון	prawda	נכון	prawda	ADJ;MASC;SG	N;NOM;FEM;SG
נכון	true	נכון	true	ADJ;MASC;SG	
חוק	prawa	חוק	prawo	N;MASC;SG	
חיפה	hajfa	חיפה	hajfa	PROPN	PROPN;NOM;NEUT;SG
יחידה	jednostki	יחידה	jednostka	N;FEM;SG	N;NOM;FEM;PL
יחידה	unit	יחידה	unit	N;FEM;SG	
העונה	sezonie	העונה	sezon	ADV	N;INS;MASC;SG
העונה	sezon	העונה	sezon	ADV	N;NOM;MASC;SG
יעקב	jacob	יעקב	jacob	PROPN	N;NOM;MASC;SG
יעקב	jakuba	יעקב	jakub	PROPN	
יעקב	jakub	יעקב	jakub	PROPN	PROPN;NOM;MASC;SG
יעקב	jakob	יעקב	jakob	PROPN	PROPN;NOM;MASC;SG
יעקב	jakow	יעקב	jakow	PROPN	PROPN;NOM;MASC;SG
יעקב	jaakov	יעקב	jaakov	PROPN	
אינה	ina	אינו	ina	V;FEM;SG;3;NEG;V.PTCP	
אינה	inna	אינו	inny	V;FEM;SG;3;NEG;V.PTCP	ADJ;NOM;FEM;SG
הבית	domu	הבית	dom	ADV	N;GEN;MASC;SG
הבית	dom	הבית	dom	ADV	N;NOM;MASC;SG
הבית	house	הבית	housy	ADV	
הבית	domu	הבית	dom	ADV	N;GEN;MASC;SG
הבית	dom	הבית	dom	ADV	N;NOM;MASC;SG
תודה	dzieki	תודה	dziek	PROPN	
תודה	dziękujemy	תודה	dziękować	PROPN	V;IPFV;IND;PL;1;PRS;FIN;ACT
תודה	dzięki	תודה	dzięki	PROPN	ADP
לב	heart	לב	heart	PROPN	
לב	serce	לב	serce	PROPN	N;NOM;NEUT;SG
לב	serca	לב	serce	PROPN	N;NOM;NEUT;SG
לב	lew	לב	lew	PROPN	N;NOM;MASC;SG
שלוש	trzy	שלוש	trzy	NUM;FEM;SG	NUM;ACC;MASC;PL
שלום	shalom	שלום	shal	PROPN	
שלום	pokoju	שלום	pokój	PROPN	N;GEN;MASC;SG
שלום	peace	שלום	peaka	PROPN	
שלום	pokój	שלום	pokój	PROPN	N;NOM;MASC;SG
שלום	witam	שלום	witać	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
שלום	cześć	שלום	cześć	PROPN	N;NOM;FEM;SG
אזור	regiony	אזור	regić	N;MASC;SG	N;NOM;MASC;PL
אזור	zone	אזור	zon	N;MASC;SG	
אזור	strefy	אזור	strefa	N;MASC;SG	N;ACC;FEM;PL
פעמים	times	פעם	times	N;FEM;PL	
קבוצות	grup	קבוצה	grupa	N;FEM;PL	
קבוצות	grupy	קבוצה	grupa	N;FEM;PL	N;ACC;FEM;SG
המשחק	mecz	המשחק	mecz	PROPN	N;NOM;MASC;SG
המשחק	game	המשחק	gam	PROPN	
המשחק	gry	המשחק	gra	PROPN	
המשחק	gra	המשחק	grać	PROPN	V;IPFV;IND;SG;3;PRS;FIN;ACT
האי	wyspa	האי	wyspa		N;NOM;FEM;SG
האי	hai	האי	haić		V;IPFV;IND;SG;2;PRS;FIN;ACT
סרט	filmy	סרט	film	N;MASC;SG	N;NOM;MASC;PL
בגלל	bo	בגלל	bo	ADP	CONJ
בגלל	ponieważ	בגלל	ponieważ	ADP	PART
המפלגה	przyjęcie	המפלג	przyjąć	PROPN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
המפלגה	partia	המפלג	partia	PROPN	N;NOM;FEM;SG
המפלגה	partii	המפלג	partia	PROPN	N;GEN;FEM;SG
המפלגה	impreza	המפלג	impreza	PROPN	N;NOM;FEM;SG
המפלגה	imprezy	המפלג	impreza	PROPN	
בעבר	wcześniej	בעבר	wcześnie		ADV;CMPR
בעבר	poprzednio	בעבר	poprzednio		ADV
האחרון	ostatnio	האחרון	ostatnio	PROPN	ADV
האחרון	ostatnie	האחרון	ostatni	PROPN	ADJ;NOM;NEUT;SG
האחרון	last	האחרון	last	PROPN	
האחרון	ostatni	האחרון	ostatni	PROPN	ADJ;NOM;MASC;SG
האחרון	ostatnia	האחרון	ostatni	PROPN	
קרב	bitwa	קרב	bitwo	N;MASC;SG	
קרב	battle	קרב	battla	N;MASC;SG	
קרב	bitwie	קרב	bitwo	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
קרב	bitwy	קרב	bitwa	N;MASC;SG	
קצר	short	קצר	short	ADJ;MASC;SG	
קצר	krótko	קצר	krótko	ADJ;MASC;SG	ADV
קצר	krótko	קצר	krótko	ADJ;MASC;SG	ADV
ימים	days	יום	days	N;MASC;PL	
בהמשך	niżej	בהמשך	nisko		ADV;CMPR
בר	bar	בר	bar		N;NOM;MASC;SG
צבא	wojskowy	צבא	wojskowy	N;MASC;SG	ADJ;NOM;MASC;SG
צבא	wojskowe	צבא	wojskowy	N;MASC;SG	ADJ;NOM;NEUT;SG
צבא	army	צבא	arma	N;MASC;SG	
צבא	armii	צבא	armia	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
החיים	zycie	החיים	zyt	ADV	V;IPFV;IND;SG;1;FIN;ACT
החיים	life	החיים	lifa	ADV	
החיים	życia	החיים	życie	ADV	N;GEN;NEUT;SG
החיים	dożywocie	החיים	dożywocie	ADV	N;NOM;NEUT;SG
החיים	życie	החיים	życie	ADV	N;NOM;NEUT;SG
משחק	game	משחק	gam	N;MASC;SG	
משחק	gry	משחק	gra	N;MASC;SG	
משחק	gra	משחק	grać	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
משחק	granie	משחק	grana	N;MASC;SG	
משחק	gra	משחק	grać	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
משחק	działające	משחק	działać	N;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
משחק	stanowiąc	משחק	stanowić	N;MASC;SG	V;IPFV;PRS;V.CVB;ACT
ראשי	head	ראש	head	N;PSSD;MASC;PL	
ראשי	głowę	ראש	głowa	N;PSSD;MASC;PL	N;ACC;FEM;SG
ראשי	głowy	ראש	głowa	N;PSSD;MASC;PL	N;ACC;FEM;SG
ראשי	glowy	ראש	glowa	N;PSSD;MASC;PL	V;IPFV;IND;SG;FIN;ACT
ראשי	głowa	ראש	głowa	N;PSSD;MASC;PL	N;NOM;FEM;SG
ראשי	szef	ראש	szef	N;PSSD;MASC;PL	N;NOM;MASC;SG
ראשי	podstawowy	ראש	podstawowy	N;PSSD;MASC;PL	ADJ;NOM;MASC;SG
ראשי	pierwotne	ראש	pierwotny	N;PSSD;MASC;PL	ADJ;NOM;NEUT;SG
ראשי	podstawowej	ראש	podstawowy	N;PSSD;MASC;PL	ADJ;GEN;FEM;SG
ראשי	podstawowe	ראש	podstawowy	N;PSSD;MASC;PL	ADJ;NOM;NEUT;SG
ראשי	podstawowa	ראש	podstawowy	N;PSSD;MASC;PL	
הזמן	czasu	הזמן	czas		N;GEN;MASC;SG
הזמן	czas	הזמן	czas		N;NOM;MASC;SG
אברהם	abraham	אברהם	abraham	PROPN	N;NOM;MASC;SG
אברהם	abrahama	אברהם	abraham	PROPN	N;ACC;MASC;SG
נבחר	wybrany	נבחר	wybrać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
נבחר	wybrano	נבחר	wybrać	V;MASC;SG;3;PST;MID	V;PFV;IND;0;PST;FIN;ACT
נבחר	wybrane	נבחר	wybrać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
נבחר	wybrani	נבחר	wybrany	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
נבחר	wybrana	נבחר	wybrać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
נבחר	wybrany	נבחר	wybrać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
נבחר	zaznaczone	נבחר	zaznaczyć	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
נבחר	wybrane	נבחר	wybrać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
נבחר	wybrana	נבחר	wybrać	V;MASC;SG;3;PST;MID	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
נבחר	wybrano	נבחר	wybrać	V;MASC;SG;3;PST;MID	V;PFV;IND;0;PST;FIN;ACT
מדי	maddie	מדי	maddie	ADV	N;NOM;FEM;SG
מדי	tez	מדי	tez	ADV	
מדי	też	מדי	też	ADV	PART
מדי	too	מדי	too	ADV	
מדי	zbyt	מדי	zbyt	ADV	PART
לרוב	najczęściej	ררוב	często		ADV;RL
לרוב	głównie	ררוב	głównie		PART
שטח	pola	שטח	pole	N;MASC;SG	
שטח	field	שטח	field	N;MASC;SG	
שטח	tereny	שטח	teren	N;MASC;SG	N;NOM;MASC;PL
מאוחר	późny	מאוחר	późny	ADV	ADJ;NOM;MASC;SG
דף	stronę	דף	strona		N;ACC;FEM;SG
דף	stronie	דף	strona		N;DAT;FEM;SG
דף	strona	דף	strona		N;NOM;FEM;SG
דף	strony	דף	strona		N;NOM;FEM;PL
קולנוע	filmy	קולנוע	film	N;MASC;SG	N;NOM;MASC;PL
קשר	połączenia	קשר	połączenie	N;MASC;SG	N;NOM;NEUT;PL
קשר	kontakty	קשר	kontakt	N;MASC;SG	N;NOM;MASC;PL
פני	grosz	פנים	grosz	N;PL	N;NOM;MASC;SG
פני	penny	פנים	penny	N;PL	
פני	cent	פנים	cent	N;PL	
קודם	pierwszy	קודם	pierwszy	ADV	ADJ;NOM;MASC;SG
קודם	pierwsze	קודם	pierwszy	ADV	ADJ;NOM;NEUT;SG
קודם	pierwsza	קודם	pierwszy	ADV	ADJ;NOM;FEM;SG
עיר	town	עיר	town	N;FEM;SG	
עיר	city	עיר	city	N;FEM;SG	
לצד	side	לצד	sidy	ADP	
ידוע	znani	ידוע	znany	N;MASC;SG	N;NOM;MASC;PL
ידוע	znany	ידוע	znany	N;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
ידוע	znana	ידוע	znany	N;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
ידוע	znane	ידוע	znać	N;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
הופעות	wyświetlenia	הופעה	wyświetlić	N;FEM;PL	N;GEN;NEUT;SG
קטן	małych	קטן	mały	ADJ;MASC;SG	N;GEN;MASC;PL
קטן	mał	קטן	mała	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
קטן	mała	קטן	mały	ADJ;MASC;SG	
קטן	male	קטן	male	ADJ;MASC;SG	
קטן	mał	קטן	mała	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
קטן	little	קטן	littl	ADJ;MASC;SG	
קטן	mało	קטן	mało	ADJ;MASC;SG	ADV
קטן	mała	קטן	mały	ADJ;MASC;SG	
למד	zbadane	למד	zbadać	V;MASC;SG;3;PST	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
למד	badano	למד	badać	V;MASC;SG;3;PST	V;IPFV;IND;0;PST;FIN;ACT
למד	badane	למד	badać	V;MASC;SG;3;PST	ADJ;NOM;NEUT;SG
למד	badany	למד	badany	V;MASC;SG;3;PST	ADJ;NOM;MASC;SG
ברית	przymierze	ברית	przymierz	N;FEM;SG	
ברית	sojuszników	ברית	sojusznik	N;FEM;SG	N;ACC;MASC;PL
ברית	sojusznikami	ברית	sojusznik	N;FEM;SG	N;INS;MASC;PL
היהודי	żyd	היהודי	żyd	PROPN	N;NOM;MASC;SG
היהודי	żyda	היהודי	żydy	PROPN	N;ACC;MASC;SG
תשע	dziewięciu	תשע	dziewięć	NUM;FEM;SG	
תשע	nine	תשע	niny	NUM;FEM;SG	
תשע	dziewięć	תשע	dziewięć	NUM;FEM;SG	
פחות	mniejsza	פחות	mały	ADV	ADJ;NOM;CMPR;FEM;SG
משרד	biuro	משרד	biuro	N;MASC;SG	
משרד	biurowe	משרד	biurowy	N;MASC;SG	ADJ;NOM;NEUT;SG
שיחק	grało	שיחק	grać	PROPN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
שיחק	grał	שיחק	grać	PROPN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
שיחק	zagrali	שיחק	zagrać	PROPN	V;PFV;MASC;IND;PL;PST;FIN;ACT
מעבר	przejściowy	מעבר	przejściowy		ADJ;ACC;MASC;SG
מעבר	przemiana	מעבר	przemiać		N;NOM;FEM;SG
מעבר	przejście	מעבר	przejście		N;NOM;NEUT;SG
מעבר	poza	מעבר	poza		ADP
מעבר	przejazd	מעבר	przejazd		N;NOM;MASC;SG
מעבר	przejście	מעבר	przejście		N;NOM;NEUT;SG
גרסאות	wersji	גרסה	wersja	N;FEM;PL	N;GEN;FEM;SG
זהב	złote	זהב	złoty	N;MASC;SG	
זהב	golden	זהב	golden	N;MASC;SG	
זהב	złoty	זהב	złoty	N;MASC;SG	
זהב	złota	זהב	złoty	N;MASC;SG	
זהב	złota	זהב	złoty	N;MASC;SG	
זהב	złoto	זהב	złoto	N;MASC;SG	
זהב	gold	זהב	gold	N;MASC;SG	
זהב	złoty	זהב	złoty	N;MASC;SG	
עולם	swiat	עולם	swiat	N;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
עולם	world	עולם	world	N;MASC;SG	
יד	yad	יד	yad	N;FEM;SG	PROPN;NOM;MASC;SG
יד	ręka	יד	ręka	N;FEM;SG	
מדינה	kraje	מדינה	kraj	N;FEM;SG	N;NOM;MASC;PL
מדינה	state	מדינה	staty	N;FEM;SG	
שונה	inna	שונה	inny		ADJ;NOM;FEM;SG
שונה	różne	שונה	różny		ADJ;NOM;NEUT;SG
שונה	inny	שונה	inny		ADJ;NOM;MASC;SG
שונה	różnych	שונה	różny		ADJ;GEN;MASC;PL
שונה	zmodyfikowane	שונה	zmodyfikować		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
