aturar	stand	aturar	stand	V	N;NOM;INDF;MASC+FEM;SG
confuso	förvirrat	confuso	förvirra	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
confuso	förvirrade	confuso	förvirra	N	ADJ;NOM;PL;PST;V.PTCP
confuso	förvirrad	confuso	förvirra	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
confuso	förlorat	confuso	förlora	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
confuso	förlorad	confuso	förlorad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
confuso	vilse	confuso	vilse	N	ADV
confuso	förlorade	confuso	förlora	N	ADJ;NOM;PL;PST;V.PTCP
empregar	användning	empregar	användning	V	N;NOM;INDF;MASC+FEM;SG
mecánica	mekaniskt	mecánica	mekanisk	N	ADJ;NOM;INDF;NEUT;SG
mecánica	mekaniska	mecánica	mekanisk	N	ADJ;NOM;PL
mecánica	mekanisk	mecánica	mekanisk	N	ADJ;NOM;INDF;MASC+FEM;SG
agochados	gömt	agochar	göma	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
agochados	dold	agochar	dölja	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
agochados	gömd	agochar	gömd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
agochados	dolda	agochar	dölja	V	ADJ;NOM;PL;PST;V.PTCP
agochados	dolt	agochar	dolt	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pesados	heavy	pesar	heavy	V	N;NOM;INDF;MASC+FEM;SG
pesados	tungt	pesar	tung	V	ADJ;NOM;INDF;NEUT;SG
pesados	tung	pesar	tung	V	ADJ;NOM;INDF;MASC+FEM;SG
pesados	tunga	pesar	tung	V	ADJ;NOM;PL
chamámoslle	ring	chamámoslle	ring	ADV	V;IMP;FIN;ACT
chamámoslle	call	chamámoslle	call	ADV	N;NOM;INDF;NEUT;SG
chamámoslle	samtal	chamámoslle	samtal	ADV	N;NOM;INDF;NEUT;SG
chamámoslle	ringa	chamámoslle	ringa	ADV	V;FIN;ACT
elevado	high	elevado	high	ADJ	N;NOM;INDF;MASC+FEM;SG
odia	hat	odia	hat	V	N;NOM;INDF;NEUT;SG
susan	susan	susar	susa	PROPN	PROPN;NOM
facerte	fabrikat	facerte	fabrika	V	N;NOM;INDF;NEUT;SG
facerte	ni	facerte	ni	V	PRO;NOM;DEF;MASC+FEM;SG
facerte	dig	facerte	du	V	PRO;ACC;DEF;MASC+FEM;SG
facerte	du	facerte	du	V	PRO;NOM;DEF;MASC+FEM;SG
continúan	och	continuar	och	V	CONJ
continúan	fortsätt	continuar	fortsätt	V	N;NOM;INDF;MASC+FEM;SG
mundiais	world	mundial	world	ADJ	N;NOM;NEUT;SG
mundiais	värld	mundial	värld	ADJ	N;NOM;INDF;MASC+FEM;SG
mundiais	världen	mundial	värld	ADJ	N;NOM;DEF;MASC+FEM;SG
tentarei	försök	tentar	försök	V	N;NOM;INDF;NEUT;SG
tentarei	få	tentar	få	V	ADJ;NOM;INDF;PL
tentarei	get	tentar	ge	V	N;NOM;INDF;MASC+FEM;SG
prioridade	prioriterat	prioridade	prioriterad	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
prioridade	prioriterad	prioridade	prioriterad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
descuberto	upptäckt	descuberto	upptäcka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
descuberto	upptäckta	descuberto	upptäckt	V	ADJ;NOM;PL;PST;V.PTCP
mentras	medan	mentras	medan	N	CONJ
lograr	få	lograr	få	V	ADJ;NOM;INDF;PL
lograr	get	lograr	ge	V	N;NOM;INDF;MASC+FEM;SG
lograr	fabrikat	lograr	fabrika	V	N;NOM;INDF;NEUT;SG
distinguir	tell	distinguir	tell	V	N;NOM;INDF;NEUT;SG
lagos	lagos	lago	laga	N	PROPN;NOM
recentes	nyligen	recente	nyligen	ADJ	ADV
funcione	arbete	funcionar	arbete	V	N;NOM;INDF;NEUT;SG
funcione	work	funcionar	work	V	N;NOM;INDF;MASC+FEM;SG
radical	radikalt	radical	radikal	ADJ	ADV
cuando	när	cuando	när	V	ADV
cadrado	torg	cadrado	torg	ADJ	N;NOM;INDF;NEUT;SG
cadrado	square	cadrado	square	ADJ	N;NOM;INDF;MASC+FEM;SG
cadrado	kvadrat	cadrado	kvadrat	ADJ	N;NOM;INDF;MASC+FEM;SG
cadrado	fyrkant	cadrado	fyrkant	ADJ	N;NOM;INDF;MASC+FEM;SG
cadrado	torget	cadrado	torg	ADJ	N;NOM;DEF;NEUT;SG
gráficos	grafik	gráfico	grafik	ADJ	N;NOM;INDF;MASC+FEM;SG
comunicarse	kommunicera	comunicarse	kommunicera	PROPN	V;IMP;FIN;ACT
apple	äpple	apple	äpple	PROPN	N;NOM;INDF;NEUT;SG
apple	apple	apple	apple	PROPN	PROPN;NOM
apple	har	apple	ha	PROPN	V;IND;PRS;FIN;ACT
modernos	modern	moderno	mor	ADJ	N;NOM;DEF;MASC+FEM;SG
exceso	från	exceso	från	N	ADP
exceso	överflödigt	exceso	överflödig	N	ADJ;NOM;INDF;NEUT;SG
vermellas	röda	vermello	röd	N	ADJ;NOM;PL
vermellas	rött	vermello	rött	N	ADJ;NOM;INDF;NEUT;SG
vermellas	röd	vermello	röd	N	ADJ;NOM;INDF;MASC+FEM;SG
avanzada	avancerad	avanzar	avancerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
avanzada	avancerat	avanzar	avancera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
avanzada	avancerade	avanzar	avancera	V	ADJ;NOM;PL;PST;V.PTCP
darvos	give	darvo	give	V	N;NOM;INDF;MASC+FEM;SG
darvos	ni	darvo	ni	V	PRO;NOM;DEF;MASC+FEM;SG
darvos	dig	darvo	du	V	PRO;ACC;DEF;MASC+FEM;SG
darvos	du	darvo	du	V	PRO;NOM;DEF;MASC+FEM;SG
darvos	som	darvo	som	V	CONJ
interésame	intresserad	interésame	intresserad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interésame	intresserade	interésame	intresserad	V	ADJ;NOM;PL;PST;V.PTCP
emocionado	upphetsad	emocionar	upphetsad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nalgo	nånting	nalgo	nånting	N	PRO;INDF;NEUT;SG
nalgo	något	nalgo	någon	N	PRO;INDF;NEUT;SG
nalgo	någonting	nalgo	någonting	N	PRO;INDF;NEUT;SG
nalgo	nåt	nalgo	nåt	N	PRO;INDF;NEUT;SG
chamaría	skulle	chamar	skola	V	V;IND;PST;FIN;ACT
chamaría	call	chamar	call	V	N;NOM;INDF;NEUT;SG
chamaría	samtal	chamar	samtal	V	N;NOM;INDF;NEUT;SG
austria	österrike	austria	österrike	PROPN	PROPN;NOM
unidas	förenade	unir	förenade	V	ADJ;NOM;PL;PST;V.PTCP
unidas	united	unir	united	V	N;NOM;INDF;MASC+FEM;SG
unidas	enad	unir	enad	V	ADJ;NOM;INDF;MASC+FEM;SG
unidas	enade	unir	enade	V	N;NOM;INDF;MASC+FEM;SG
unidas	tillsammans	unir	tillsammans	V	ADV
soubera	know	soubera	know	V	N;NOM;INDF;MASC+FEM;SG
provén	från	prover	från	V	ADP
namorada	kärlek	namorar	kärlek	V	N;NOM;INDF;MASC+FEM;SG
namorada	love	namorar	love	V	N;NOM;INDF;MASC+FEM;SG
namorada	med	namorar	med	V	ADP
ademáis	förutom	ademáis	förutom	ADV	ADP
enfadado	arga	enfadar	arga	V	ADJ;NOM;PL
enfadado	arg	enfadar	arg	V	ADJ;NOM;INDF;MASC+FEM;SG
enfadado	mad	enfadar	mad	V	N;NOM;INDF;MASC+FEM;SG
enfadado	arg	enfadar	arg	V	ADJ;NOM;INDF;MASC+FEM;SG
enviado	skickat	enviar	skicka	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
enviado	skickad	enviar	skicka	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
demasiadas	också	demasiadas	också	ADJ	ADV
demasiadas	oxå	demasiadas	oxå	ADJ	N;NOM;INDF;MASC+FEM;SG
demasiadas	too	demasiadas	too	ADJ	N;NOM;INDF;NEUT;SG
demasiadas	alltför	demasiadas	alltför	ADJ	ADV
demasiadas	många	demasiadas	mången	ADJ	PRO;INDF;PL
impórtalle	skötsel	impórtalle	skötsel	ADJ	N;NOM;INDF;MASC+FEM;SG
impórtalle	bryr	impórtalle	bryra	ADJ	V;IMP;FIN;ACT
impórtalle	omsorg	impórtalle	omsorg	ADJ	N;NOM;INDF;MASC+FEM;SG
impórtalle	vård	impórtalle	vård	ADJ	N;NOM;INDF;MASC+FEM;SG
impórtalle	care	impórtalle	care	ADJ	N;NOM;INDF;MASC+FEM;SG
impórtalle	ni	impórtalle	ni	ADJ	PRO;NOM;DEF;MASC+FEM;SG
impórtalle	dig	impórtalle	du	ADJ	PRO;ACC;DEF;MASC+FEM;SG
impórtalle	du	impórtalle	du	ADJ	PRO;NOM;DEF;MASC+FEM;SG
impórtalle	mind	impórtalle	mind	ADJ	N;NOM;INDF;MASC+FEM;SG
impórtalle	sinnet	impórtalle	sinne	ADJ	N;NOM;DEF;NEUT;SG
impórtalle	sinne	impórtalle	sinna	ADJ	N;NOM;INDF;NEUT;SG
preocupados	oroliga	preocupar	orolig	V	ADJ;NOM;PL
preocupados	oroad	preocupar	oroa	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preocupados	oroade	preocupar	oroa	V	ADJ;NOM;PL;PST;V.PTCP
preocupados	orolig	preocupar	orolig	V	ADJ;NOM;INDF;MASC+FEM;SG
preocupados	bekymrad	preocupar	bekymrad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preocupados	ungefär	preocupar	ungefär	V	ADV
secundaria	high	secundario	high	ADJ	N;NOM;INDF;MASC+FEM;SG
secundaria	skola	secundario	skola	ADJ	N;NOM;INDF;MASC+FEM;SG
secundaria	skolan	secundario	skola	ADJ	N;NOM;DEF;MASC+FEM;SG
irlanda	irland	irlanda	irland	PROPN	PROPN;NOM
irlanda	ireland	irlanda	ireland	PROPN	N;NOM;INDF;MASC+FEM;SG
mercou	köpta	mercar	köpa	V	ADJ;NOM;PL;PST;V.PTCP
mercou	köpt	mercar	köpa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ridícula	löjlig	ridícula	löjlig	N	ADJ;NOM;INDF;MASC+FEM;SG
ridícula	löjligt	ridícula	löjlig	N	ADJ;NOM;INDF;NEUT;SG
podre	ruttna	podre	rutt	V	ADJ;NOM;PL
podre	ruttet	podre	rutt	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
calcetíns	ditt	calcetíns	du	N	PRO;DEF;NEUT;SG
calcetíns	din	calcetíns	du	N	PRO;DEF;MASC+FEM;SG
calcetíns	dina	calcetíns	du	N	PRO;DEF;PL
buscamos	för	buscar	för	V	ADP
anual	årligen	anual	årligen	ADJ	ADV
partidos	matchar	partido	matcha	N	V;IND;PRS;FIN;ACT
posiblemente	eventuellt	posible	eventuell	ADV	ADJ;NOM;INDF;NEUT;SG
ofrecerlle	erbjudandet	ofrecerlle	erbjudande	ADJ	N;NOM;DEF;NEUT;SG
durmas	sova	durma	sova	N	V;IMP;FIN;ACT
durmas	sov	durma	sov	N	V;IMP;FIN;ACT
durmas	vakna	durma	vaken	N	V;IMP;FIN;ACT
repito	over	repito	over	V	N;NOM;INDF;MASC+FEM;SG
repito	över	repito	över	V	ADP
crían	de	crían	de	V	PRO;NOM;DEF;PL
crían	dom	crían	de	V	PRO;NOM;DEF;PL
atoparse	träffas	atoparse	träffa	PROPN	V;NFIN;PASS
atoparse	mötas	atoparse	möta	PROPN	V;NFIN;PASS
atoparse	möt	atoparse	möt	PROPN	V;IMP;FIN;ACT
atoparse	möts	atoparse	möta	PROPN	V;IND;PRS;FIN;PASS
atoparse	träffa	atoparse	träffa	PROPN	V;IMP;FIN;ACT
respiro	bryta	respiro	bryta	N	V;IMP;FIN;ACT
respiro	bryt	respiro	bryta	N	V;IMP;FIN;ACT
respiro	vila	respiro	vila	N	V;IMP;FIN;ACT
controla	kontroller	controlar	kontroll	V	N;NOM;INDF;MASC+FEM;PL
crendo	tänkande	crendo	tänkande	V	N;NOM;INDF;NEUT;SG
adoitaban	begagnad	adoitar	begagnad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
adoitaban	begagnade	adoitar	begagnad	V	ADJ;NOM;PL;PST;V.PTCP
adoitaban	de	adoitar	de	V	PRO;NOM;DEF;PL
adoitaban	dom	adoitar	de	V	PRO;NOM;DEF;PL
alexander	aleksandr	alexander	aleksandr	ADJ	PROPN;NOM
alexander	alexander	alexander	alexander	ADJ	N;NOM;INDF;NEUT;PL
seco	torrt	seco	torr	N	ADJ;NOM;INDF;NEUT;SG
seco	torka	seco	torka	N	V;IMP;FIN;ACT
seco	torra	seco	torr	N	ADJ;NOM;PL
seco	torr	seco	torr	N	ADJ;NOM;INDF;MASC+FEM;SG
materias	råa	materia	råa	N	ADJ;NOM;PL
materias	rått	materia	råda	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
materias	obehandlad	materia	obehandlad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
xesucristo	jesus	xesucristo	jesus	N	PROPN;NOM
xesucristo	kristus	xesucristo	kristus	N	PROPN;NOM
vivas	living	vivo	living	ADJ	N;NOM;INDF;MASC+FEM;SG
viaxando	resa	viaxar	resa	V	N;NOM;INDF;MASC+FEM;SG
viaxando	resande	viaxar	resa	V	N;NOM;INDF;NEUT;SG
artística	konstnärliga	artístico	konstnrlig	N	ADJ;NOM;PL
artística	konstnärlig	artístico	konstnärlig	N	ADJ;NOM;INDF;MASC+FEM;SG
artística	konstnärligt	artístico	konstnärlig	N	ADJ;NOM;INDF;NEUT;SG
sigamos	let	sigar	leta	V	N;NOM;INDF;NEUT;SG
ensinou	undervisade	ensinar	undervisa	V	ADJ;NOM;PL;PST;V.PTCP
ensinou	lärd	ensinar	lärd	V	ADJ;NOM;INDF;MASC+FEM;SG
ensinou	lärt	ensinar	lära	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ensinou	undervisat	ensinar	undervisa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cegos	blinda	cego	blind	N	ADJ;NOM;PL
choraba	gråtande	chorar	gråta	V	ADJ;NOM;PRS;V.PTCP
choraba	gråt	chorar	gråt	V	N;NOM;INDF;MASC+FEM;SG
continuou	fortsättning	continuar	fortsättning	V	N;NOM;INDF;MASC+FEM;SG
continuou	fortsatt	continuar	fortsätta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
continuou	och	continuar	och	V	CONJ
sétimo	seventh	sétimo	seventh	ADJ	PROPN;NOM
creceu	där	crecer	där	V	ADV
venden	de	vender	de	V	PRO;NOM;DEF;PL
venden	dom	vender	de	V	PRO;NOM;DEF;PL
venden	sälj	vender	sälj	V	N
dixestes	ni	dicir	ni	N	PRO;NOM;DEF;MASC+FEM;SG
dixestes	dig	dicir	du	N	PRO;ACC;DEF;MASC+FEM;SG
dixestes	du	dicir	du	N	PRO;NOM;DEF;MASC+FEM;SG
dixestes	sa	dicir	säga	N	V;IMP;FIN;ACT
dixestes	said	dicir	said	N	V;IMP;FIN;ACT
dixestes	sade	dicir	säga	N	V;IND;PST;FIN;ACT
dixestes	sagda	dicir	sagda	N	ADJ;NOM;PL;PST;V.PTCP
determinación	fastställande	determinación	fastställande	N	ADJ;NOM;PRS;V.PTCP
chamaron	de	chamar	de	V	PRO;NOM;DEF;PL
chamaron	dom	chamar	de	V	PRO;NOM;DEF;PL
chamaron	kallad	chamar	kalla	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
brasil	brasilien	brasil	brasili	N	PROPN;NOM
brasil	brasilianska	brasil	brasiliansk	N	ADJ;NOM;PL
afeita	begagnad	afeitar	begagnad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
afeita	begagnade	afeitar	begagnad	V	ADJ;NOM;PL;PST;V.PTCP
afeita	ni	afeitar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
afeita	dig	afeitar	du	V	PRO;ACC;DEF;MASC+FEM;SG
afeita	du	afeitar	du	V	PRO;NOM;DEF;MASC+FEM;SG
tiran	kast	ter	kast	V	N;NOM;INDF;NEUT;SG
tiran	de	ter	de	V	PRO;NOM;DEF;PL
tiran	dom	ter	de	V	PRO;NOM;DEF;PL
separar	separat	separar	separat	V	ADJ;NOM;INDF;MASC+FEM;SG
separar	separata	separar	separat	V	ADJ;NOM;PL
arriscar	risk	arriscar	risk	V	N;NOM;INDF;MASC+FEM;SG
arriscar	risker	arriscar	risk	V	N;NOM;INDF;MASC+FEM;PL
chamados	kallad	chamar	kalla	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
proveito	några	proveito	någon	N	DET;INDF;PL
proveito	vissa	proveito	vissa	N	PRO;INDF;PL
proveito	somliga	proveito	somlig	N	PRO;INDF;PL
obstante	dock	obstante	dock	ADJ	ADV
obstante	emellertid	obstante	emellertid	ADJ	ADV
insultar	förolämpning	insultar	förolämpning	V	N;NOM;INDF;MASC+FEM;SG
insultar	förolämpning	insultar	förolämpning	V	N;NOM;INDF;MASC+FEM;SG
insultar	förolämpande	insultar	förolämpa	V	ADJ;NOM;PRS;V.PTCP
insultar	kränkande	insultar	kränka	V	ADJ;NOM;PRS;V.PTCP
liberal	liberal	liberal	liberal	ADJ	N;NOM;INDF;MASC+FEM;SG
stewart	stewart	stewart	stew	V	PROPN;NOM
perdera	förlorat	perderar	förlora	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
perdera	förlorad	perderar	förlorad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
perdera	vilse	perderar	vilse	V	ADV
perdera	lost	perderar	lost	V	N;NOM;INDF;MASC+FEM;SG
perdera	förlorade	perderar	förlora	V	ADJ;NOM;PL;PST;V.PTCP
escuros	djup	escuro	djup	ADJ	N;NOM;INDF;MASC+FEM;SG
escuros	deep	escuro	deep	ADJ	N;NOM;INDF;NEUT;SG
escuros	djupt	escuro	djup	ADJ	ADV
internacionais	internationalen	internacional	international	ADJ	N;NOM;DEF;MASC+FEM;SG
internacionais	international	internacional	international	ADJ	N;NOM;INDF;MASC+FEM;SG
socio	associerade	socio	associera	N	ADJ;NOM;PL;PST;V.PTCP
socio	associerad	socio	associerad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
socio	associera	socio	associera	N	V;IMP;FIN;ACT
extrema	extrem	extremo	extrem	N	ADJ;NOM;INDF;MASC+FEM;SG
extrema	extrema	extremo	extrem	N	ADJ;NOM;PL
extrema	extremt	extremo	extrem	N	ADV
esquecido	glömda	esquecer	glömma	V	ADJ;NOM;PL;PST;V.PTCP
esquecido	bortglömd	esquecer	bortglömd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
esquecido	glömd	esquecer	glömd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
esquecido	bortglömda	esquecer	bortglömd	V	ADJ;NOM;PL;PST;V.PTCP
esquecido	glömt	esquecer	glömma	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
rabia	ut	rabia	ut	N	ADV
rabia	ute	rabia	ute	N	ADV
católica	katoliker	católico	katolik	ADJ	N;NOM;INDF;MASC+FEM;PL
sacrificar	uppoffring	sacrificar	uppoffring	V	N;NOM;INDF;MASC+FEM;SG
sacrificar	uppoffringar	sacrificar	uppoffring	V	N;NOM;INDF;MASC+FEM;PL
sacrificar	offer	sacrificar	offer	V	N;NOM;INDF;NEUT;SG
apropiado	lämpliga	apropiar	lämplig	V	ADJ;NOM;PL
apropiado	passande	apropiar	passa	V	ADJ;NOM;PRS;V.PTCP
apropiado	lämplig	apropiar	lämplig	V	ADJ;NOM;INDF;MASC+FEM;SG
apropiado	lämpligt	apropiar	lämplig	V	ADJ;NOM;INDF;NEUT;SG
apropiado	skulle	apropiar	skola	V	V;IND;PST;FIN;ACT
deberá	måste	deber	måste	V	V;IND;PRS;FIN;ACT
deberá	must	deber	must	V	N;NOM;INDF;MASC+FEM;SG
buscaba	var	buscar	var	V	PRO;INDF;MASC+FEM;SG
buscaba	för	buscar	för	V	ADP
dubido	tvekan	dober	tvekan	V	N;NOM;INDF;MASC+FEM;SG
dubido	tvivel	dober	tvivel	V	N;NOM;INDF;NEUT;SG
suor	svettas	suor	svetta	N	V;NFIN;PASS
merca	köper	merca	köpa	N	V;IND;PRS;FIN;ACT
merca	köpa	merca	köpa	N	V;IMP;NFIN;ACT
merca	köper	merca	köpa	N	V;IND;PRS;FIN;ACT
atraso	sena	atraso	sen	N	ADJ;NOM;PL
atraso	försenat	atraso	försena	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
atraso	försenade	atraso	försena	N	ADJ;NOM;PL;PST;V.PTCP
atraso	sen	atraso	sen	N	ADV
atraso	försenad	atraso	försenad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atraso	sent	atraso	sen	N	ADV
pasase	hänt	pasase	hända	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
recto	rakt	recto	rak	N	ADV
recto	rak	recto	rak	N	ADJ;NOM;INDF;MASC+FEM;SG
recto	raka	recto	rak	N	ADJ;NOM;PL
saúda	säg	saúda	säg	N	V;IMP;FIN;ACT
saúda	säga	saúda	säga	N	V;IMP;FIN;ACT
prusianos	preussarna	prusiano	preuss	ADJ	N;NOM;DEF;MASC+FEM;PL
caramba	come	caramba	come	PROPN	N;NOM;INDF;MASC+FEM;SG
caramba	kommer	caramba	komma	PROPN	V;IND;PRS;FIN;ACT
caramba	kom	caramba	komma	PROPN	V;IMP;FIN;ACT
falabamos	ungefär	falabar	ungefär	V	ADV
abrazo	omfamna	abrazo	omfamna	N	V;IMP;FIN;ACT
abrazo	omfamnar	abrazo	omfamna	N	V;IND;PRS;FIN;ACT
abrazo	anamma	abrazo	anam	N	V;IMP;FIN;ACT
contarllo	berätta	contarllo	berätta	N	V;IMP;FIN;ACT
contarllo	honom	contarllo	han	N	PRO;ACC;DEF;MASC+FEM;SG
escríbeme	skriva	escríbeme	skriva	PROPN	V;IMP;FIN;ACT
escríbeme	skriv	escríbeme	skriv	PROPN	V;IMP;FIN;ACT
escríbeme	skriver	escríbeme	skriva	PROPN	V;IND;PRS;FIN;ACT
dáma	ge	dáma	ge	PROPN	V;IMP;FIN;ACT
dáma	giv	dáma	giv	PROPN	V;IMP;FIN;ACT
dáma	give	dáma	give	PROPN	N;NOM;INDF;MASC+FEM;SG
dicircho	tell	dicircho	tell	V	N;NOM;INDF;NEUT;SG
dicircho	ni	dicircho	ni	V	PRO;NOM;DEF;MASC+FEM;SG
dicircho	dig	dicircho	du	V	PRO;ACC;DEF;MASC+FEM;SG
dicircho	du	dicircho	du	V	PRO;NOM;DEF;MASC+FEM;SG
veo	slöjan	veo	slöja	V	N;NOM;DEF;MASC+FEM;SG
veo	slöja	veo	slöja	V	N;NOM;INDF;MASC+FEM;SG
chámao	ring	chámao	ring	PROPN	V;IMP;FIN;ACT
chámao	call	chámao	call	PROPN	N;NOM;INDF;NEUT;SG
chámao	samtal	chámao	samtal	PROPN	N;NOM;INDF;NEUT;SG
chámao	ringa	chámao	ringa	PROPN	V;FIN;ACT
chámao	honom	chámao	han	PROPN	PRO;ACC;DEF;MASC+FEM;SG
parécelle	ni	parécelle	ni	PROPN	PRO;NOM;DEF;MASC+FEM;SG
parécelle	dig	parécelle	du	PROPN	PRO;ACC;DEF;MASC+FEM;SG
parécelle	du	parécelle	du	PROPN	PRO;NOM;DEF;MASC+FEM;SG
parécelle	hon	parécelle	hon	PROPN	PRO;NOM;DEF;MASC+FEM;SG
parécelle	she	parécelle	she	PROPN	V;IMP;FIN;ACT
prefires	ni	prefer	ni	V	PRO;NOM;DEF;MASC+FEM;SG
prefires	dig	prefer	du	V	PRO;ACC;DEF;MASC+FEM;SG
prefires	du	prefer	du	V	PRO;NOM;DEF;MASC+FEM;SG
prefires	snarare	prefer	snarare	V	ADJ;NOM;CMPR
prefires	hellre	prefer	gärna	V	ADV;CMPR
bicar	puss	bicar	puss	V	N;NOM;INDF;MASC+FEM;SG
bicar	kiss	bicar	kiss	V	N;NOM;INDF;MASC+FEM;SG
bicar	kyss	bicar	kysa	V	N;NOM;INDF;MASC+FEM;SG
sirvo	tjäna	sirvo	tjäna	ADV	V;IMP;FIN;ACT
sirvo	serva	sirvo	se	ADV	V;IMP;FIN;ACT
sirvo	servera	sirvo	servera	ADV	V;NFIN;ACT
sirvo	tjänstgöra	sirvo	tjänstgöra	ADV	V;IMP;FIN;ACT
lotaría	lotto	lotaría	lotto	V	N;NOM;INDF;NEUT;SG
lotaría	lotteri	lotaría	lotteri	V	N;NOM;INDF;NEUT;SG
máximo	maximalt	máximo	maximal	ADJ	ADV
máximo	maximum	máximo	maximum	ADJ	N;NOM;INDF;NEUT;SG
cambiaches	ni	cambiaches	ni	V	PRO;NOM;DEF;MASC+FEM;SG
cambiaches	dig	cambiaches	du	V	PRO;ACC;DEF;MASC+FEM;SG
cambiaches	du	cambiaches	du	V	PRO;NOM;DEF;MASC+FEM;SG
cambiaches	haven	cambiaches	hav	V	N;NOM;DEF;NEUT;PL
cambiaches	förändrad	cambiaches	förändra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cambiaches	ändrat	cambiaches	ändra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cambiaches	bytt	cambiaches	byta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cambiaches	ändring	cambiaches	ändring	V	N;NOM;INDF;MASC+FEM;SG
cambiaches	förändring	cambiaches	förändring	V	N;NOM;INDF;MASC+FEM;SG
almorzar	frukost	almorzar	frukost	V	N;NOM;INDF;MASC+FEM;SG
almorzar	frukosten	almorzar	frukost	V	N;NOM;DEF;MASC+FEM;SG
almorzar	lunch	almorzar	lunch	V	N;NOM;INDF;MASC+FEM;SG
liscou	hon	liscar	hon	V	PRO;NOM;DEF;MASC+FEM;SG
liscou	kvar	liscar	kvar	V	ADV
liscou	left	liscar	lefa	V	N;NOM;INDF;MASC+FEM;SG
liscou	vänstra	liscar	vänster	V	ADJ;NOM;DEF;SG
liscou	vänstern	liscar	vänster	V	N;NOM;DEF;MASC+FEM;SG
liscou	vänster	liscar	vänster	V	N;NOM;INDF;MASC+FEM;SG
interesan	ränta	interesar	ränta	V	N;NOM;INDF;MASC+FEM;SG
interesan	räntor	interesar	ränta	V	N;NOM;INDF;MASC+FEM;PL
interesan	intresse	interesar	intresse	V	N;NOM;INDF;NEUT;SG
interesan	intresserad	interesar	intresserad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interesan	intresserade	interesar	intresserad	V	ADJ;NOM;PL;PST;V.PTCP
peitos	hennes	peito	hon	N	PRO;DEF
peitos	henne	peito	hon	N	PRO;ACC;DEF;MASC+FEM;SG
despedido	sparken	despedir	spark	V	N;NOM;DEF;MASC+FEM;SG
despedido	avskedad	despedir	avskeda	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
despedido	avlossade	despedir	avlossad	V	ADJ;NOM;PL;PST;V.PTCP
despedido	sparkad	despedir	sparka	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
baleiras	tom	baleira	tom	ADJ	N;NOM;INDF;MASC+FEM;SG
