kristus	kriste	kristus	krist	N;NOM;SG	V;IMP;SG;1;POS;FIN
tupla	dvojitá	tupla	dvojitý	N;NOM;SG	ADJ;NOM;FEM;SG;POS
unelma	snít	unelma	snít	N;NOM;SG	V;POS;NFIN
unelma	dream	unelma	dream	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
oven	dveře	ovi	dveře	N;GEN;SG	N;NOM;FEM;PL;POS
porsche	porsche	porsche	porsche	PROPN;NOM;SG	PROPN;INAN;MASC;POS
filmi	filmová	filmi	filmový	N;NOM;SG	ADJ;NOM;FEM;SG;POS
sparta	sparta	sparta	sparta	PROPN;NOM;SG	N;NOM;FEM;SG;POS
lääke	léky	lääke	lék	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
lääke	drog	lääke	droga	N;NOM;SG	N;GEN;FEM;PL;POS
lääke	drogy	lääke	droga	N;NOM;SG	N;NOM;FEM;PL;POS
kaasu	plynové	kaasu	plynový	N;NOM;SG	ADJ;NOM;MASC;PL;POS
kaasu	plyny	kaasu	plyn	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
blossom	blossom	blossom	blossom		PROPN;INAN;NOM;MASC;SG;POS
blossom	květ	blossom	květ		N;INAN;NOM;MASC;SG;POS
lassi	calvin	lassi	calvina	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
slovenia	slovinsko	sloven	slovinský	N;NOM;PL	PROPN;NOM;NEUT;SG;POS
slovenia	slovinské	sloven	slovinský	N;NOM;PL	ADJ;NOM;FEM;PL;POS
keskusteluissa	diskuse	keskustelu	diskuse	N;IN+ESS;PL	N;NOM;FEM;SG;POS
keskusteluissa	diskuze	keskustelu	diskuse	N;IN+ESS;PL	N;NOM;FEM;SG;POS
keskusteluissa	debaty	keskustelu	debata	N;IN+ESS;PL	N;NOM;FEM;PL;POS
keskusteluissa	rozpravy	keskustelu	rozprava	N;IN+ESS;PL	N;NOM;FEM;PL;POS
näkyvissä	viditelný	näkyä	viditelný	V;IN+ESS;PL;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG;POS
näkyvissä	viditelná	näkyä	viditelný	V;IN+ESS;PL;V.PTCP;ACT	ADJ;NOM;FEM;SG;POS
näkyvissä	viditelné	näkyä	viditelný	V;IN+ESS;PL;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
minskin	minsku	minä	minsko	N;GEN;SG	PROPN;GEN;NEUT;SG;POS
laivoja	lodě	laiva	loď	N;PRT;PL	N;NOM;FEM;PL;POS
laivoja	lodí	laiva	loď	N;PRT;PL	N;INS;FEM;SG;POS
huolto	údržbu	huolto	údržba	N;NOM;SG	N;ACC;FEM;SG;POS
kommunistit	komunisty	kommunisti	komunista	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
kommunistit	komunista	kommunisti	komunista	N;NOM;PL	N;ANIM;NOM;MASC;SG;POS
kommunistit	komunistická	kommunisti	komunistický	N;NOM;PL	ADJ;NOM;FEM;SG;POS
kommunistit	komunistické	kommunisti	komunistický	N;NOM;PL	ADJ;NOM;FEM;SG;POS
ocean	ocean	ocea	ocean		PROPN;NOM;MASC;SG;POS
ocean	oceán	ocea	oceán		N;INAN;NOM;MASC;SG;POS
mailin	mile	maili	mile	N;GEN;SG	ADV
mailin	míli	maili	míli	N;GEN;SG	N;ACC;FEM;SG;POS
mailin	míle	maili	míla	N;GEN;SG	N;NOM;FEM;PL;POS
rover	rover	rover	rover		N;INAN;NOM;MASC;SG;POS
lippua	vlajka	lippu	vlajka	N;PRT;SG	N;NOM;FEM;SG;POS
lippua	vlajkou	lippu	vlajka	N;PRT;SG	N;INS;FEM;SG;POS
lippua	příznak	lippu	příznak	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
lippua	vlajku	lippu	vlajka	N;PRT;SG	N;ACC;FEM;SG;POS
ratsuväen	kavalerie	ratsu#väki	kavalerie	N;GEN;SG	N;NOM;FEM;SG;POS
ratsuväen	kavalérie	ratsu#väki	kavalérie	N;GEN;SG	N;NOM;FEM;SG;POS
järjestäjä	sponzora	järjestäjä	sponzor	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
järjestäjä	hostitele	järjestäjä	hostitel	N;NOM;SG	N;ANIM;ACC;MASC;PL;POS
järjestäjä	hostitelský	järjestäjä	hostitelský	N;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
täytti	naplněný	täyttää	naplněný	V;IND;SG;3;PST;FIN;ACT	ADJ;INAN;NOM;MASC;SG;POS
täytti	naplněná	täyttää	naplněný	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;POS
täytti	plněné	täyttää	plněný	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;MASC;PL;POS
irwin	irwin	irwin	irwin	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
opiskelee	studium	opiskella	studium	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
portin	vrata	portti	vrata	N;GEN;SG	N;NOM;NEUT;PL;POS
portin	brány	portti	braný	N;GEN;SG	ADJ;PL;POS;V.PTCP;PASS
portin	bránu	portti	brána	N;GEN;SG	N;ACC;FEM;SG;POS
portin	gate	portti	gate	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
portin	brána	portti	braný	N;GEN;SG	ADJ;POS;V.PTCP;PASS
säteily	radiační	säteily	radiační	N;NOM;SG	ADJ;NOM;MASC;SG;POS
shawn	shawn	shawn	shawn	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kustannukset	nákladů	kustannus	náklad	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
kustannukset	cena	kustannus	cena	N;NOM;PL	N;NOM;FEM;SG;POS
kustannukset	nákladů	kustannus	náklad	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
kiista	sporu	kiista	spor	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
päiväkirja	věstníku	päivä#kirja	věstník	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
reinhold	reinhold	reinhold	reinhold	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
vietnam	vietnamu	vieton	vietnam	N;NOM;SG	PROPN;INAN;DAT;MASC;SG;POS
vietnam	vietnamské	vieton	vietnamský	N;NOM;SG	ADJ;NOM;MASC;SG;POS
lähdön	odjezd	lähtö	odjezd	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
lähdön	odlet	lähtö	odlet	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
irc	irc	irc	irc	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
systeemi	systému	systeemi	systém	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
indonesia	indonéské	indonen	indonéský	N;NOM;SG	ADJ;NOM;MASC;SG;POS
indie	indie	indi	indie	N;NOM;SG	PROPN;NOM;FEM;SG;POS
oscarin	oscar	oscari	oscar	N;GEN;SG	N;ANIM;NOM;MASC;SG;POS
oscarin	oskar	oscari	oskar	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
lyö	hit	lyödä	hit	V;IMP;SG;2;FIN;ACT	N;INAN;NOM;MASC;SG;POS
kouluja	škol	koulu	škola	N;PRT;PL	N;GEN;FEM;PL;POS
kouluja	školy	koulu	škola	N;PRT;PL	N;NOM;FEM;PL;POS
heimojen	kmenové	heimo	kmenový	N;GEN;PL	ADJ;NOM;NEUT;SG;POS
säännöllinen	pravidelně	säännöllinen	pravidelně	ADJ;NOM;SG	ADV;POS
säännöllinen	pravidelné	säännöllinen	pravidelný	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
eugen	eugen	eugi	eugen	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tonavan	dunaj	tonava	dunaj	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
ein	ejn	ein	ejn	INTJ	PROPN;INAN;NOM;MASC;SG;POS
tietotekniikan	informatiky	tieto#tekniikka	informatika	N;GEN;SG	N;NOM;FEM;PL;POS
saavutuksia	úspěchy	saavutus	úspěch	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
saavutuksia	úspěchy	saavutus	úspěch	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
slovakia	slovenská	slovakia	slovenský	PROPN;NOM;SG	ADJ;NOM;FEM;SG;POS
slovakia	slovenské	slovakia	slovenský	PROPN;NOM;SG	ADJ;NOM;NEUT;SG;POS
slovakia	slovensko	slovakia	slovenský	PROPN;NOM;SG	PROPN;NOM;NEUT;SG;POS
slovakia	slovakia	slovakia	slovakium	PROPN;NOM;SG	N;NOM;FEM;SG;POS
vastuun	zodpovědnost	vastuu	zodpovědnost	N;GEN;SG	N;NOM;FEM;SG;POS
vastuun	odpovědnost	vastuu	odpovědnost	N;GEN;SG	N;NOM;FEM;SG;POS
osoitettu	přiděleno	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
osoitettu	přidělená	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
osoitettu	přidělen	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
osoitettu	přidělený	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
osoitettu	přidělené	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
osoitettu	přiděleno	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
osoitettu	přidělený	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
osoitettu	přidělená	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
osoitettu	přidělené	osoittaa	přidělený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
osoitettu	prokázané	osoittaa	prokázaný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
osoitettu	prokázána	osoittaa	prokázaný	V;NOM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
osoitettu	prokázáno	osoittaa	prokázaný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
reinin	porýní	reini	porýnit	N;GEN;SG	PROPN;NOM;NEUT;SG;POS
troijan	trojský	troija	trojský	N;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
troijan	troy	troija	troy	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
hevosia	koně	hevonen	kůň	N;PRT;PL	N;ANIM;ACC;MASC;PL;POS
hevosia	koní	hevonen	kůň	N;PRT;PL	N;ANIM;GEN;MASC;PL;POS
maailmanlaajuinen	celosvětově	maailman#laajuinen	celosvětově	ADJ;NOM;SG	ADV;POS
maailmanlaajuinen	global	maailman#laajuinen	global	ADJ;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
thaimaassa	thajsko	thaimaassa	thajský	ADJ;IN+ESS;SG	PROPN;NOM;NEUT;SG;POS
lukuja	čísla	luku	číslo	N;PRT;PL	N;NOM;NEUT;PL;POS
reaktion	reakční	reaktio	reakční	N;GEN;SG	ADJ;NOM;MASC;SG;POS
reaktion	reakce	reaktio	reakce	N;GEN;SG	N;NOM;FEM;SG;POS
uutinen	zprávy	uutinen	zpráva	N;NOM;SG	N;NOM;FEM;PL;POS
uutinen	novinky	uutinen	novinka	N;NOM;SG	N;NOM;FEM;PL;POS
poikia	kluky	poika	kluk	N;PRT;PL	N;ANIM;ACC;MASC;PL;POS
poikia	hoši	poika	hoch	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
poikia	kluci	poika	kluk	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
poikia	chlapci	poika	chlapec	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
poikia	synů	poika	syn	N;PRT;PL	N;ANIM;GEN;MASC;PL;POS
poikia	synové	poika	syn	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
poikia	syny	poika	syn	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
moottoritie	dálnici	moottori#tie	dálnice	N;NOM;SG	N;ACC;FEM;SG;POS
luottaa	důvěru	luottaa	důvěra	V;IND;SG;PRS;FIN;ACT	N;ACC;FEM;SG;POS
luottaa	důvěra	luottaa	důvěra	V;IND;SG;PRS;FIN;ACT	N;NOM;FEM;SG;POS
luottaa	důvěryhodný	luottaa	důvěryhodný	V;IND;SG;PRS;FIN;ACT	ADJ;ANIM;NOM;MASC;SG;POS
luottaa	důvěryhodné	luottaa	důvěryhodný	V;IND;SG;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
rangaistus	sankce	rangaistus	sankce	N;NOM;SG	N;NOM;FEM;PL;POS
torsten	torsten	torsten	torstný	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
hinnan	ceny	hinta	cena	N;GEN;SG	N;NOM;FEM;PL;POS
hinnan	price	hinta	price	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
hinnan	cena	hinta	cena	N;GEN;SG	N;NOM;FEM;SG;POS
hinnan	cenu	hinta	cena	N;GEN;SG	N;ACC;FEM;SG;POS
kriisi	krizi	kriisi	krize	N;NOM;SG	N;ACC;FEM;SG;POS
suhtautuminen	přístupy	suhtautuminen	přístup	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
suhtautuminen	postoje	suhtautuminen	postoj	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
ehdot	podmínkami	ehto	podmínka	N;NOM;PL	N;INS;FEM;PL;POS
ehdot	podmínkami	ehto	podmínka	N;NOM;PL	N;INS;FEM;PL;POS
aloitetaan	začíná	aloittaa	začínat	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
aloitetaan	začínám	aloittaa	začínat	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
aloitetaan	začínáme	aloittaa	začínat	V;IND;PRS;FIN;PASS	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
räjähti	explodovala	räjähtää	explodovat	V;IND;SG;3;PST;FIN;ACT	V;IPFV;POS;PST;V.PTCP;ACT
tori	tori	tori	tori	N;NOM;SG	PROPN;NOM;FEM;SG;POS
varastaa	kradou	varastaa	krást	V;IND;SG;PRS;FIN;ACT	V;IND;PL;3;POS;PRS;FIN;ACT
varastaa	krádež	varastaa	krádež	V;IND;SG;PRS;FIN;ACT	N;NOM;FEM;SG;POS
varastaa	krádeže	varastaa	krádež	V;IND;SG;PRS;FIN;ACT	N;NOM;FEM;PL;POS
varastaa	kradení	varastaa	kradení	V;IND;SG;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
kongressi	kongresu	kongressi	kongres	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
klaanin	klan	klaani	klan	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
klaanin	klanu	klaani	klan	N;GEN;SG	N;INAN;DAT;MASC;SG;POS
putken	trubka	putki	trubka	N;GEN;SG	N;NOM;FEM;SG;POS
putken	trubice	putki	trubice	N;GEN;SG	N;NOM;FEM;SG;POS
putken	potrubí	putki	potrubí	N;GEN;SG	N;NOM;NEUT;SG;POS
putken	plynovod	putki	plynovod	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
andersonin	anderson	anderson	anderson	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
andersonin	andersonová	anderson	andersonový	N;GEN;SG	ADJ;NOM;FEM;SG;POS
mukaisia	vyhovující	mukainen	vyhovující	ADJ;PRT;PL	ADJ;IPFV;NOM;FEM;SG;POS;PRS;V.PTCP;ACT
luotain	sondy	luotain	sonda	N;NOM;SG	N;NOM;FEM;PL;POS
target	zacílit	tarki	zacílit	N;NOM;SG	V;PFV;POS;NFIN
target	cílová	tarki	cílový	N;NOM;SG	ADJ;NOM;FEM;SG;POS
kohtaus	scénu	kohtaus	scéna	N;NOM;SG	N;ACC;FEM;SG;POS
kohtaus	scény	kohtaus	scéna	N;NOM;SG	N;NOM;FEM;PL;POS
maasto	terénní	maasto	terénní	N;NOM;SG	ADJ;NOM;MASC;SG;POS
maasto	terénu	maasto	terén	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
esitykset	prezentace	esitys	prezentace	N;NOM;PL	N;NOM;FEM;SG;POS
esitykset	prezentací	esitys	prezentace	N;NOM;PL	N;INS;FEM;SG;POS
ytimen	jádro	ydin	jádro	N;GEN;SG	N;NOM;NEUT;SG;POS
ytimen	jádro	ydin	jádro	N;GEN;SG	N;NOM;NEUT;SG;POS
ytimen	core	ydin	core	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
liberty	svoboda	libertyä	svoboda		N;NOM;FEM;SG;POS
liberty	liberty	libertyä	libert		N;NOM;FEM;SG;POS
jääkiekkoa	hokej	jää#kiekko	hokej	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
usp	usp	uspa	usp	N;NOM;SG	PROPN;MASC;SG;POS
lynn	lynn	lyntää	lynn	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
ajoneuvon	vozidlo	ajo#neuvo	vozidlo	N;GEN;SG	N;NOM;NEUT;SG;POS
ajoneuvon	vozidla	ajo#neuvo	vozidlo	N;GEN;SG	N;NOM;NEUT;PL;POS
huhtikuu	apr	huhtikuu	apr	N;NOM;SG	PROPN;MASC;SG;POS
huhtikuu	dubna	huhtikuu	duben	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
metsästäjä	hunter	metsästäjä	hunter	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tove	tove	tove	tove	PROPN;NOM;SG	N;NOM;FEM;SG;POS
theodore	theodore	theodore	theodore	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kameran	fotoaparát	kamera	fotoaparát	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
kameran	foťák	kamera	foťák	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
kameran	kamera	kamera	kamera	N;GEN;SG	N;NOM;FEM;SG;POS
kameran	kameru	kamera	kamera	N;GEN;SG	N;ACC;FEM;SG;POS
tennessee	tennessee	tennessee	tennesse	INTJ	PROPN;NEUT;SG;POS
earl	earl	earl	earl	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
earl	earle	earl	earle	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
alhainen	nízko	alhainen	nízko	ADJ;NOM;SG	ADV;POS
alhainen	nízké	alhainen	nízký	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
rautaa	železný	rauta	železný	N;PRT;SG	ADJ;ANIM;NOM;MASC;SG;POS
rautaa	železo	rauta	železo	N;PRT;SG	N;NOM;NEUT;SG;POS
rautaa	železná	rauta	železný	N;PRT;SG	ADJ;NOM;FEM;SG;POS
rautaa	iron	rauta	iron	N;PRT;SG	PROPN;INAN;NOM;MASC;SG;POS
rautaa	železa	rauta	železo	N;PRT;SG	N;NOM;NEUT;PL;POS
lähetetty	odesláno	lähettää	odeslaný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
lähetetty	odesláno	lähettää	odeslaný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
lähetetty	odeslány	lähettää	odeslaný	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;PL;POS;V.PTCP;PASS
lähetetty	odesláno	lähettää	odeslaný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
lähetetty	poslal	lähettää	poslat	V;NOM;SG;V.PTCP;PASS	V;MASC;SG;POS;PST;V.PTCP;ACT
lähetetty	posláno	lähettää	poslaný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
lähetetty	zveřejněné	lähettää	zveřejněný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
lähetetty	zveřejněno	lähettää	zveřejněný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
lähetetty	zveřejnil	lähettää	zveřejnit	V;NOM;SG;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
georgiassa	gruzie	georgia	gruzie	N;IN+ESS;SG	PROPN;NOM;FEM;SG;POS
toimet	činnost	toimi	činnost	N;NOM;PL	N;NOM;FEM;SG;POS
toimet	činnosti	toimi	činnost	N;NOM;PL	N;NOM;FEM;SG;POS
toimet	akce	toimi	akce	N;NOM;PL	N;NOM;FEM;SG;POS
uskollinen	věrní	uskollinen	věrní	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;PL;POS
uskollinen	věrní	uskollinen	věrní	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;PL;POS
eng	eng	eng	eng	N;NOM;SG	PROPN;NOM;MASC;SG;POS
zürich	curychu	zürich	curych	PROPN;NOM;SG	PROPN;INAN;DAT;MASC;SG;POS
zürich	curychu	zürich	curych	PROPN;NOM;SG	PROPN;INAN;DAT;MASC;SG;POS
shakespeare	shakespeara	shakespearet#	shakespear	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
richardson	richardson	richardson	richardson	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
serbien	srbové	serbi	srbový	N;GEN;PL	PROPN;ANIM;NOM;MASC;PL;POS
gerald	gerald	gerald	gerald	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
valvoa	monitor	valvoa	monitor	V;SG;NFIN;ACT	N;INAN;NOM;MASC;SG;POS
hun	hun	hun	huna	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
oppinut	učenec	oppia	učenec	V;NOM;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG;POS
mississippi	mississippi	missi#ssippi	mississippe	N;NOM;SG	PROPN;NOM;MASC;SG;POS
linnaan	zámek	linnaan	zámek	N;IN+ALL;SG	N;INAN;NOM;MASC;SG;POS
linnaan	castle	linnaan	castle	N;IN+ALL;SG	N;INAN;NOM;MASC;SG;POS
linnaan	hrad	linnaan	hrad	N;IN+ALL;SG	N;INAN;NOM;MASC;SG;POS
mozart	mozart	mozart	mozart	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG;POS
heimot	kmenů	heimo	kmen	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
aikuinen	dospělých	aikuinen	dospělý	ADJ;NOM;SG	ADJ;ANIM;GEN;MASC;PL;POS
aikuinen	dospělé	aikuinen	dospělý	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;PL;POS
aikuinen	dospělí	aikuinen	dospělý	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;PL;POS
birmingham	birminghamu	birmingham	birmingham	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
obama	obama	obama	obama	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG;POS
keskusteluja	chaty	keskustelu	chata	N;PRT;PL	N;NOM;FEM;PL;POS
keskusteluja	debaty	keskustelu	debata	N;PRT;PL	N;NOM;FEM;PL;POS
keskusteluja	rozpravy	keskustelu	rozprava	N;PRT;PL	N;NOM;FEM;PL;POS
keskusteluja	rozhovory	keskustelu	rozhovor	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
keskusteluja	konverzace	keskustelu	konverzace	N;PRT;PL	N;NOM;FEM;SG;POS
keskusteluja	diskuse	keskustelu	diskuse	N;PRT;PL	N;NOM;FEM;SG;POS
keskusteluja	diskuze	keskustelu	diskuse	N;PRT;PL	N;NOM;FEM;SG;POS
murhasi	zavražděný	murhata	zavražděný	V;IND;SG;3;PST;FIN;ACT	ADJ;ANIM;NOM;MASC;SG;POS
murhasi	zavražděna	murhata	zavražděný	V;IND;SG;3;PST;FIN;ACT	ADJ;POS;V.PTCP;PASS
murhasi	zavražděná	murhata	zavražděný	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;POS
murhasi	zavražděn	murhata	zavražděný	V;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
hampaat	zubů	hammas	zub	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
tulevia	nadcházející	tuleva	nadcházející	ADJ;PRT;PL	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
todennäköisyys	pravděpodobnosti	toden#näköisyys	pravděpodobnost	N;NOM;SG	N;NOM;FEM;PL;POS
sidney	sidney	sidney	sidney	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
fantasia	fantasy	fantanen	fantasa	N;PRT;PL	N;NOM;FEM;PL;POS
fantasia	fantazie	fantanen	fantazie	N;PRT;PL	N;NOM;FEM;SG;POS
fantasia	fantazii	fantanen	fantazie	N;PRT;PL	N;ACC;FEM;SG;POS
salin	tělocvična	sali	tělocvična	N;GEN;SG	N;NOM;FEM;SG;POS
salin	gym	sali	gym	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
salin	tělocvik	sali	tělocvik	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
salin	tělocvičně	sali	tělocvična	N;GEN;SG	ADV;POS
salin	posilovny	sali	posilovna	N;GEN;SG	N;NOM;FEM;PL;POS
salin	sale	sali	sale	N;GEN;SG	PROPN;MASC;SG;POS
salin	sal	sali	sál	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
cool	hustý	cool	hustý	N;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
suoritettu	dokončeno	suorittaa	dokončený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
suoritettu	ukončeno	suorittaa	ukončený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
suoritettu	dokončené	suorittaa	dokončený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
suoritettu	dokončen	suorittaa	dokončený	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
suoritettu	dokončena	suorittaa	dokončený	V;NOM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
suoritettu	splněno	suorittaa	splněný	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
suoritettu	splněna	suorittaa	splněný	V;NOM;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
sunnuntaina	neděli	sunnuntai	neděle	N;FRML;SG	N;ACC;FEM;SG;POS
sunnuntaina	nedělní	sunnuntai	nedělní	N;FRML;SG	ADJ;NOM;MASC;SG;POS
sunnuntaina	neděle	sunnuntai	neděle	N;FRML;SG	N;NOM;FEM;SG;POS
con	podfuk	con	podfuk	INTJ	N;INAN;NOM;MASC;SG;POS
con	con	con	con	INTJ	PROPN;NOM;MASC;SG;POS
graafinen	grafické	graafinen	grafický	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
graafinen	grafické	graafinen	grafický	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
graafinen	grafika	graafinen	grafika	ADJ;NOM;SG	N;NOM;FEM;SG;POS
applen	jablko	appli	jablko	N;GEN;SG	N;NOM;NEUT;SG;POS
applen	jablečný	appli	jablečný	N;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
applen	apple	appli	apple	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
applen	jablka	appli	jablko	N;GEN;SG	N;NOM;NEUT;PL;POS
pas	pas	pas	pas	INTJ	N;INAN;NOM;MASC;SG;POS
iloinen	radost	iloinen	radost	ADJ;NOM;SG	N;NOM;FEM;SG;POS
