din	fra	din	fra	ADP;ACC	ADV
rusa	russiske	rusa	russisk	N;DEF;FEM;SG	ADJ;PL
rusa	russisk	rusa	russisk	N;DEF;FEM;SG	ADJ;INDF;SG
isbn	isbn	isbn	isbn		N;INDF;MASC+FEM;SG
populatia	indbyggertal	populatie	indbyggertal	N;DEF;FEM;SG	N;INDF;NEUT;SG
populatia	befolkning	populatie	befolkning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
populatia	indbyggere	populatie	indbygger	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
populatia	indbyggertal	populatie	indbyggertal	N;DEF;FEM;SG	N;INDF;NEUT;SG
populatia	befolkning	populatie	befolkning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
populatia	indbyggere	populatie	indbygger	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
acelasi	samme	acelasi	samme	DET;MASC;SG;3	ADJ
numit	opkaldt	numit	opkalde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
numit	navngivet	numit	navngivet	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
numit	navngivne	numit	navngivet	ADJ;INDF;MASC;SG	ADJ;PL
numit	kaldt	numit	kalde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
numit	ringet	numit	ringe	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
numit	kaldet	numit	kalde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
numit	ringede	numit	ringe	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
numit	kaldte	numit	kalde	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
descrisa	beskrevet	descrisa	beskrive	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
descrisa	beskrevne	descrisa	beskrevne	ADJ;DEF;FEM;SG	ADJ;PL
descrisa	beskrev	descrisa	beskrive	ADJ;DEF;FEM;SG	V;IND;PST;FIN;ACT
oficial	officielt	oficial	officielt	ADJ;INDF;MASC;SG	ADV
oficial	embedsmand	oficial	embedsmand	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
oficial	tjenestemand	oficial	tjenestemand	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
oficial	officielt	oficial	officielt	ADJ;INDF;MASC;SG	ADV
impotriva	imod	impotriva	imod	N;DEF;FEM;SG	ADV
impotriva	mod	impotriva	mod	N;DEF;FEM;SG	N;INDF;NEUT;SG
impotriva	imod	impotriva	imod	N;DEF;FEM;SG	ADV
impotriva	mod	impotriva	mod	N;DEF;FEM;SG	N;INDF;NEUT;SG
impotriva	imod	impotriva	imod	N;DEF;FEM;SG	ADV
impotriva	mod	impotriva	mod	N;DEF;FEM;SG	N;INDF;NEUT;SG
desi	selvom	desi	selvom		ADV
desi	skønt	desi	skøn		ADJ;INDF;NEUT;SG
desi	skønt	desi	skøn		ADJ;INDF;NEUT;SG
desi	desi	desi	desi		
desi	selvom	desi	selvom		ADV
desi	skønt	desi	skøn		ADJ;INDF;NEUT;SG
desi	skønt	desi	skøn		ADJ;INDF;NEUT;SG
desi	selvom	desi	selvom		ADV
desi	skønt	desi	skøn		ADJ;INDF;NEUT;SG
desi	skønt	desi	skøn		ADJ;INDF;NEUT;SG
saint	saint	saint	saint	N;INDF;MASC;SG	
impreuna	sammen	impreuna	sammen		ADV
impreuna	sammen	impreuna	sammen		ADV
impreuna	sammen	impreuna	sammen		ADV
specia	dyrearter	specie	dyrearter	N;DEF;FEM;SG	N;INDF;NEUT;PL
specia	art	specie	art	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
specia	dyreart	specie	dyreart	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
specia	arter	specie	arte	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
vest	vestlig	vest	vestlig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
vest	vestligt	vest	vestligt	N;INDF;MASC;SG	ADJ;INDF;NEUT;SG
vest	vestlige	vest	vestlig	N;INDF;MASC;SG	ADJ;PL
italia	italia	italia	italia	PROPN	
italia	italien	italia	italie	PROPN	PROPN
putin	små	putin	lille		ADJ;PL
putin	lille	putin	lille		ADJ;SG
putin	putin	putin	putin		PROPN
putin	putins	putin	putins		N;GEN;INDF;MASC+FEM;SG
inca	stadig	inca	stadig		ADV
inca	stadigvæk	inca	stadigvæk		ADV
inca	stadig	inca	stadig		ADV
inca	stadigvæk	inca	stadigvæk		ADV
descoperit	opdagede	descoperit	opdage	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
descoperit	opdaget	descoperit	opdage	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
descoperit	afsløret	descoperit	afsløre	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
descoperit	afdækket	descoperit	afdække	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
inainte	fremadrettet	inainte	fremadret		N;DEF;NEUT;SG
inainte	frem	inainte	frem		ADV
inainte	fremad	inainte	fremad		ADV
inainte	inden	inainte	inden		ADV
inainte	før	inainte	før		ADV
inainte	fremadrettet	inainte	fremadret		N;DEF;NEUT;SG
inainte	frem	inainte	frem		ADV
inainte	fremad	inainte	fremad		ADV
inainte	inden	inainte	inden		ADV
inainte	før	inainte	før		ADV
lemn	wood	lemn	wood	N;INDF;MASC;SG	
noi	ny	eu	ny	PRO;PL;1	ADJ;INDF;MASC+FEM;SG
noi	nyt	eu	ny	PRO;PL;1	ADJ;INDF;NEUT;SG
noi	nye	eu	ny	PRO;PL;1	ADJ;PL
nicolae	nicholas	nicolae	nicholas	PROPN	
nicolae	nicolae	nicolae	nicolae	PROPN	N;INDF;MASC+FEM;SG
nationala	nationale	national	national	N;DEF;FEM;SG	ADJ;PL
nationala	nationalt	national	nationalt	N;DEF;FEM;SG	ADV
nationala	national	national	national	N;DEF;FEM;SG	
nationala	landsdækkende	national	landsdækkende	N;DEF;FEM;SG	ADJ
nationala	nationale	national	national	N;DEF;FEM;SG	ADJ;PL
nationala	nationalt	national	nationalt	N;DEF;FEM;SG	ADV
nationala	national	national	national	N;DEF;FEM;SG	
nationala	landsdækkende	national	landsdækkende	N;DEF;FEM;SG	ADJ
subspecii	underarter	subspeciu	underart	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
statele	stater	stat	stat	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
drept	lige	drept	lige		ADV
drept	straight	drept	straight		
mod	forsvarsministeriet	mod	forsvarsministerium	N;INDF;MASC;SG	N;DEF;NEUT;SG
american	amerikaner	american	amerikaner	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
american	american	american	american	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
american	amerikanske	american	amerikansk	ADJ;INDF;MASC;SG	ADJ;PL
prezent	nutiden	prezent	nutid	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
prezent	nuværende	prezent	nuværende	N;INDF;MASC;SG	ADJ
casa	house	casă	house	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
casa	hus	casă	hus	N;DEF;FEM;SG	N;INDF;NEUT;SG
casa	house	casă	house	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
casa	hus	casă	hus	N;DEF;FEM;SG	N;INDF;NEUT;SG
casa	hjem	casă	hjem	N;DEF;FEM;SG	ADV
casa	hjemme	casă	hjemme	N;DEF;FEM;SG	ADV
casa	startside	casă	startside	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
casa	hjemad	casă	hjemad	N;DEF;FEM;SG	ADV
casa	home	casă	home	N;DEF;FEM;SG	
printre	iblandt	printre	iblandt	ADP;ACC	ADV
printre	iblandt	printre	iblandt	ADP;ACC	ADV
text	teksten	text	tekst	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
cluj	cluj	cluj	cluj	PROPN	
bine	god	bine	god	ADV	ADJ;INDF;MASC+FEM;SG
bine	gode	bine	god	ADV	ADJ;PL
bine	okay	bine	okay	ADV	ADJ
site	site	sită	site	N;INDF;FEM;PL	N;INDF;NEUT;SG
articole	artiklerne	articol	artikel	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
articole	punkterne	articol	punkt	N;INDF;FEM;PL	N;DEF;NEUT;PL
alexandru	alexandru	alexandru	alexandru	PROPN	
alexandru	alexander	alexandru	alexander	PROPN	N;INDF;MASC+FEM;SG
milioane	millioner	milion	million	NUM;INDF;FEM;PL	N;INDF;MASC+FEM;PL
milioane	millioner	milion	million	NUM;INDF;FEM;PL	N;INDF;MASC+FEM;PL
apa	vand	apă	vand	N;DEF;FEM;SG	N;INDF;NEUT;SG
apa	vand	apă	vand	N;DEF;FEM;SG	N;INDF;NEUT;SG
ori	ori	ori	ori	CONJ;POS	
tara	land	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;SG
tara	lande	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;PL
tara	land	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;SG
tara	lande	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;PL
tara	land	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;SG
tara	lande	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;PL
tara	tara	tară	tara	N;DEF;FEM;SG	
tara	land	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;SG
tara	lande	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;PL
tara	land	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;SG
tara	lande	tară	land	N;DEF;FEM;SG	N;INDF;NEUT;PL
sate	landsbyerne	sat	landsby	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
tarziu	sen	tarziu	sen		ADJ;INDF;MASC+FEM;SG
tarziu	forsinket	tarziu	forsinke		V;INDF;SG;PST;V.PTCP
tarziu	sent	tarziu	sent		ADV
tarziu	sen	tarziu	sen		ADJ;INDF;MASC+FEM;SG
tarziu	forsinket	tarziu	forsinke		V;INDF;SG;PST;V.PTCP
tarziu	sent	tarziu	sent		ADV
istoria	historik	istorie	historik	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
istoria	historie	istorie	historie	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
maria	maria	maria	maria	N;DEF;FEM;SG	
cunoscut	vidst	cunoscut	vidst	ADJ;INDF;MASC;SG	ADV
cunoscut	kendte	cunoscut	kende	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
patru	four	patru	four	NUM;PL	
republica	republik	republică	republik	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
republica	republik	republică	republik	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
raul	river	raul	rive	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
raul	flod	raul	flod	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
raul	raul	raul	raul	N;DEF;MASC;SG	PROPN
raul	ondskab	raul	ondskab	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
raul	ond	raul	ond	N;DEF;MASC;SG	ADJ;INDF;MASC+FEM;SG
raul	onde	raul	ond	N;DEF;MASC;SG	ADJ;PL
raul	evil	raul	evil	N;DEF;MASC;SG	
raul	ondt	raul	ondt	N;DEF;MASC;SG	ADV
formata	stiftet	formata	stift	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
formata	dannet	formata	danne	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
paris	paris	paris	paris	PROPN	PROPN
gheorghe	gheorghe	gheorghe	gheorghe	PROPN	
gheorghe	george	gheorghe	george	PROPN	N;INDF;MASC+FEM;SG
tip	guy	tip	guy	N;INDF;MASC;SG	
tip	indtast	tip	indtast	N;INDF;MASC;SG	V;IMP
tip	skriv	tip	skrive	N;INDF;MASC;SG	V;IMP
premiul	præmie	premiu	præmie	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
premiul	tilslag	premiu	tilslag	N;DEF;MASC;SG	
premiul	award	premiu	award	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
premiul	tildeling	premiu	tildeling	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
putea	kunne	putea	kunne	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;ACT
putea	ku	putea	ku	V;IND;SG;3;IPFV;FIN	ADJ;INDF;NEUT;SG
persoane	people	persoană	peopl	N;INDF;FEM;PL	
constantin	constantin	constantin	constantin	PROPN	N;INDF;MASC+FEM;SG
constantin	konstantin	constantin	konstantin	PROPN	N;INDF;MASC+FEM;SG
constantin	constantine	constantin	constantin	PROPN	N;INDF;MASC+FEM;SG
etc	etc	etc	etc		
etc	mv	etc	mvtte		
etc	osv	etc	osv		ADV
george	george	george	george	PROPN	N;INDF;MASC+FEM;SG
nascut	born	naște	born	ADJ;INDF;MASC;SG	
nascut	fødte	naște	føde	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
nascut	født	naște	føde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
nascut	born	naște	born	ADJ;INDF;MASC;SG	
nascut	fødte	naște	føde	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
nascut	født	naște	føde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
numarul	tal	numar	tal	N;DEF;MASC;SG	N;INDF;NEUT;PL
numarul	antal	numar	antal	N;DEF;MASC;SG	N;INDF;NEUT;SG
numarul	nummer	numar	nummer	N;DEF;MASC;SG	N;INDF;NEUT;SG
comitatul	county	comitat	county	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
comitatul	amt	comitat	amt	N;DEF;MASC;SG	N;INDF;NEUT;SG
comitatul	amtskommune	comitat	amtskommun	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
harta	kort	hartă	kort	N;DEF;FEM;SG	ADJ;INDF;SG
harta	landkort	hartă	landkort	N;DEF;FEM;SG	N;INDF;NEUT;SG
harta	kort	hartă	kort	N;DEF;FEM;SG	ADJ;INDF;SG
harta	landkort	hartă	landkort	N;DEF;FEM;SG	N;INDF;NEUT;SG
john	johannes	john	johan	PROPN	N;GEN;INDF;MASC+FEM;SG
john	john	john	john	PROPN	PROPN
jos	down	jos	down	ADV	
marea	søs	mare	søs	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
marea	sea	mare	sea	N;DEF;FEM;SG	
marea	hav	mare	hav	N;DEF;FEM;SG	N;INDF;NEUT;SG
scris	skriftlig	scris	skriftlig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
scris	skrevet	scris	skrive	N;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
raport	rapporter	raport	rapport	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
raport	anmelde	raport	anmelde	N;INDF;MASC;SG	V;NFIN;ACT
echipa	trup	echipă	trup	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
echipa	hold	echipă	holde	N;DEF;FEM;SG	V;IMP
echipa	team	echipă	team	N;DEF;FEM;SG	N;INDF;NEUT;SG
echipa	hold	echipă	holde	N;DEF;FEM;SG	V;IMP
echipa	team	echipă	team	N;DEF;FEM;SG	N;INDF;NEUT;SG
diferite	forskelligt	diferit	forskelligt	ADJ;INDF;FEM;PL	ADV
diferite	forskellig	diferit	forskellig	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
baza	base	bază	base	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
baza	basis	bază	basis	N;DEF;FEM;SG	
baza	base	bază	base	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
baza	basis	bază	basis	N;DEF;FEM;SG	
special	særlige	special	særlig	ADV	ADJ;PL
special	speciel	special	speciel	ADV	ADJ;INDF;MASC+FEM;SG
special	specielle	special	speciel	ADV	ADJ;PL
valea	dal	vale	dal	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
valea	valley	vale	valley	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comune	joint	comun	joint	ADJ;INDF;FEM;PL	
ele	de	el	de	PRO;FEM;PL;3	PRO;NOM;PL;3
stadium	stadion	stadium	stadion	PROPN	N;INDF;NEUT;SG
stadium	stadium	stadium	stadium	PROPN	N;INDF;MASC+FEM;SG
svg	svg	svg	svg	N	
zona	område	zonă	område	N;DEF;FEM;SG	N;INDF;NEUT;SG
zona	zone	zonă	zone	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
zona	areal	zonă	areal	N;DEF;FEM;SG	N;INDF;NEUT;SG
zona	område	zonă	område	N;DEF;FEM;SG	N;INDF;NEUT;SG
zona	område	zonă	område	N;DEF;FEM;SG	N;INDF;NEUT;SG
zona	zone	zonă	zone	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
zona	areal	zonă	areal	N;DEF;FEM;SG	N;INDF;NEUT;SG
zona	område	zonă	område	N;DEF;FEM;SG	N;INDF;NEUT;SG
dat	givet	dat	give	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
dat	givne	dat	givn	ADJ;INDF;MASC;SG	ADJ;PL
dat	given	dat	give	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
slovenia	slovenien	slovenie	slovenie	PROPN	N;DEF;MASC+FEM;SG
americii	america	americ	america	PROPN;DEF;FEM;SG	
americii	amerika	americ	amerika	PROPN;DEF;FEM;SG	N;INDF;MASC+FEM;SG
americii	usa	americ	usa	PROPN;DEF;FEM;SG	PROPN
satului	village	sat	villag	N;DEF;MASC;SG	
satului	landsby	sat	landsby	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
imparat	kejseren	impara	kejser	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
imparat	kejseren	impara	kejser	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
localitatea	lokalområde	localitate	lokalområde	N;DEF;FEM;SG	N;INDF;NEUT;SG
localitatea	lokalitet	localitate	lokalitet	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
viata	liv	viată	liv	N;DEF;FEM;SG	N;INDF;NEUT;SG
viata	livstid	viată	livstid	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
viata	life	viată	life	N;DEF;FEM;SG	
viata	liv	viată	liv	N;DEF;FEM;SG	N;INDF;NEUT;SG
viata	livstid	viată	livstid	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
viata	life	viată	life	N;DEF;FEM;SG	
viata	liv	viată	liv	N;DEF;FEM;SG	N;INDF;NEUT;SG
viata	livstid	viată	livstid	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
viata	life	viată	life	N;DEF;FEM;SG	
viata	liv	viată	liv	N;DEF;FEM;SG	N;INDF;NEUT;SG
viata	livstid	viată	livstid	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
viata	life	viată	life	N;DEF;FEM;SG	
viata	liv	viată	liv	N;DEF;FEM;SG	N;INDF;NEUT;SG
viata	livstid	viată	livstid	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
viata	life	viată	life	N;DEF;FEM;SG	
bun	gode	bun	god	ADJ;INDF;MASC;SG	ADJ;PL
bun	godt	bun	godt	ADJ;INDF;MASC;SG	ADV
cet	cet	cet	cet		
format	stiftet	format	stift	N;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
format	dannet	format	danne	N;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
format	formater	format	format	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
primit	modtagne	primi	modtagne	V;MASC;SG;V.PTCP	V;PL;PST;V.PTCP
presedinte	præsidenten	presedinte	præsident	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
presedinte	præsidenten	presedinte	præsident	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
presedinte	præsidenten	presedinte	præsident	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
langa	nær	langă	nær		ADJ;INDF;MASC+FEM;SG
oameni	people	om	peopl	N;INDF;MASC;PL	
istoric	historiske	istoric	historisk	ADJ;INDF;MASC;SG	ADJ;PL
istoric	historiker	istoric	historike	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
istoric	historiske	istoric	historisk	ADJ;INDF;MASC;SG	ADJ;PL
istoric	historik	istoric	historik	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
istoric	historie	istoric	historie	ADJ;INDF;MASC;SG	N;INDF;MASC+FEM;SG
suprafata	overflade	suprafată	overflad	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
suprafata	areal	suprafată	areal	N;DEF;FEM;SG	N;INDF;NEUT;SG
suprafata	område	suprafată	område	N;DEF;FEM;SG	N;INDF;NEUT;SG
suprafata	overflade	suprafată	overflad	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
suprafata	overflade	suprafată	overflad	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
suprafata	overflade	suprafată	overflad	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
suprafata	overflade	suprafată	overflad	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
europa	eu	europa	eu	PROPN	N;INDF;MASC+FEM;SG
europa	europe	europa	europe	PROPN	
europa	europa	europa	europa	PROPN	PROPN
europa	europa	europa	europa	PROPN	PROPN
europa	eu	europa	eu	PROPN	N;INDF;MASC+FEM;SG
europa	europe	europa	europe	PROPN	
europa	europa	europa	europa	PROPN	PROPN
universitatea	university	universitate	university	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
universitatea	universitet	universitate	universitet	N;DEF;FEM;SG	N;INDF;NEUT;SG
team	holdet	team	hold	N;INDF;MASC;SG	N;DEF;NEUT;SG
team	hold	team	holde	N;INDF;MASC;SG	V;IMP
team	teamet	team	team	N;INDF;MASC;SG	N;DEF;NEUT;SG
copii	kids	copil	kids	N;INDF;MASC;PL	N;INDF;NEUT;SG
aproximativ	omtrentlige	aproximativ	omtrentlig	ADV	ADJ;PL
aproximativ	omtrentlig	aproximativ	omtrentlig	ADV	ADJ;INDF;MASC+FEM;SG
lucru	ting	lucru	ting	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
lucru	arbejder	lucru	arbejde	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
lucru	arbejd	lucru	arbejd	N;INDF;MASC;SG	V;IMP
lucru	arbejdet	lucru	arbejde	N;INDF;MASC;SG	N;DEF;NEUT;SG
romani	rumænske	roman	rumænsk	N;INDF;MASC;PL	ADJ;PL
romani	rumænsk	roman	rumænsk	N;INDF;MASC;PL	ADJ;INDF;SG
romani	romerne	roman	rom	N;INDF;MASC;PL	N;DEF;MASC+FEM;PL
romani	romani	roman	romani	N;INDF;MASC;PL	N;INDF;MASC+FEM;SG
folosit	brugte	folosit	bruge	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
folosit	anvendt	folosit	anvende	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
folosit	brugt	folosit	bruge	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
folosit	udnyttet	folosit	udnytte	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
clubnat	clubnat	clubnat	clubnat	ADJ;INDF;MASC;SG	
ibn	ibn	ibn	ibn	N;INDF;MASC;SG	PROPN
mihai	mihai	mihai	mihai	PROPN	
mihai	michael	mihai	michael	PROPN	
recensamantul	optælling	recensamant	optælling	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
recensamantul	folketælling	recensamant	folketælling	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
centrul	centrum	centru	centrum	N;DEF;MASC;SG	N;INDF;NEUT;SG
centrul	midtpunkt	centru	midtpunkt	N;DEF;MASC;SG	N;INDF;NEUT;SG
centrul	center	centru	center	N;DEF;MASC;SG	N;INDF;NEUT;SG
centrul	centreret	centru	centerere	N;DEF;MASC;SG	V;INDF;SG;PST;V.PTCP
centrul	centrum	centru	centrum	N;DEF;MASC;SG	N;INDF;NEUT;SG
centrul	centre	centru	centre	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
centrul	center	centru	center	N;DEF;MASC;SG	N;INDF;NEUT;SG
centrul	centreret	centru	centerere	N;DEF;MASC;SG	V;INDF;SG;PST;V.PTCP
reprezinta	repræsenterer	reprezinta	repræsentere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
reprezinta	repræsenterer	reprezinta	repræsentere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
reprezinta	repræsenterer	reprezinta	repræsentere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
reprezinta	repræsenterer	reprezinta	repræsentere	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
san	san	san	san	PROPN	
san	babs	san	babs	PROPN	
san	bryst	san	bryst	PROPN	N;INDF;NEUT;SG
teritoriul	område	teritoriu	område	N;DEF;MASC;SG	N;INDF;NEUT;SG
teritoriul	territorium	teritoriu	territorium	N;DEF;MASC;SG	N;INDF;NEUT;SG
van	varevogn	van	varevogn	PROPN	N;INDF;MASC+FEM;SG
van	van	van	van	PROPN	
van	varevognen	van	varevogn	PROPN	N;DEF;MASC+FEM;SG
van	varevogn	van	varevogn	PROPN	N;INDF;MASC+FEM;SG
van	van	van	van	PROPN	
van	varevognen	van	varevogn	PROPN	N;DEF;MASC+FEM;SG
ungaria	ungarn	ungaria	ungarn	PROPN	
numar	tal	numar	tal	N;INDF;MASC;SG	N;INDF;NEUT;PL
numar	tal	numar	tal	N;INDF;MASC;SG	N;INDF;NEUT;PL
cauza	årsag	cauză	årsag	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
cauza	årsag	cauză	årsag	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
bulgaria	bulgarien	bulgarie	bulgarie	PROPN	PROPN
engleza	englændere	engleza	englænder	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
engleza	engelske	engleza	engelsk	N;DEF;FEM;SG	ADJ;PL
engleza	engelsk	engleza	engelsk	N;DEF;FEM;SG	ADJ;INDF;SG
engleza	english	engleza	english	N;DEF;FEM;SG	
engleza	englændere	engleza	englænder	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
engleza	engelske	engleza	engelsk	N;DEF;FEM;SG	ADJ;PL
engleza	engelsk	engleza	engelsk	N;DEF;FEM;SG	ADJ;INDF;SG
engleza	english	engleza	english	N;DEF;FEM;SG	
serie	serier	serie	serie	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
serie	serien	serie	serie	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
sua	usa	sua	usa	N	PROPN
vechi	old	vechi	old	ADJ;INDF;MASC;SG	
vechi	gamle	vechi	gammel	ADJ;INDF;MASC;SG	ADJ;PL
muntii	bjerge	munte	bjerg	N;DEF;MASC;PL	N;INDF;NEUT;PL
muntii	bjerge	munte	bjerg	N;DEF;MASC;PL	N;INDF;NEUT;PL
muntii	bjerge	munte	bjerg	N;DEF;MASC;PL	N;INDF;NEUT;PL
limbi	sprog	limbă	sprog	N;INDF;FEM;PL	N;INDF;NEUT;SG
fel	venlig	fel	venlig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
apelor	waters	apă	water	N;DEF;FEM;PL	N;INDF;MASC+FEM;SG
apelor	farvande	apă	farvand	N;DEF;FEM;PL	N;INDF;NEUT;PL
apelor	vandområder	apă	vandområde	N;DEF;FEM;PL	N;INDF;NEUT;PL
apelor	farvand	apă	farvand	N;DEF;FEM;PL	N;INDF;NEUT;SG
regele	konge	rege	konge	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
regele	kongens	rege	konge	N;DEF;MASC;SG	N;GEN;DEF;MASC+FEM;SG
regele	kong	rege	kong	N;DEF;MASC;SG	
regele	king	rege	king	N;DEF;MASC;SG	
