terry	테리	terry	테리	PROPN;NOM;MASC;SG	
hervorgehoben	밑줄	hervorheben	밑줄	V;V.PTCP	N
gregory	그레고리	gregory	그레고리	PROPN;NOM;SG	PROPN
gregory	그레고리우스	gregory	그레고리우스	PROPN;NOM;SG	PROPN
return	반납	return	반납	PROPN	N
return	반환	return	반환	PROPN	N
return	리턴	return	리턴	PROPN	
return	귀환	return	귀환	PROPN	N
return	복귀	return	복귀	PROPN	N
cia	cia	cia	cia	PROPN;NOM;MASC;SG	
kompetenz	전문성	kompetenz	전문성	ADJ	N
kompetenz	능력	kompetenz	능력	ADJ	N
eingliederung	통합	eingliederung	통합	ADJ;NOM;FEM;SG	N
race	경주	race	경주		PROPN
race	인종	race	인종		N
race	경쟁	race	경쟁		N
kay	케이	kay	케+이	PROPN;NOM;MASC;SG	
socke	양말	socken	양말		N
socke	양말	socken	양말		N
socke	socks	socken	socks		
pittsburgh	피츠버그	pittsburgh	피츠버그	PROPN;NOM;MASC;SG	PROPN
romantik	연애	romantik	연애	PROPN	N
romantik	로맨스	romantik	로맨스	PROPN	N
romantik	낭만	romantik	낭만	PROPN	
romantik	낭만주의	romantik	낭만주의	PROPN	N
romantik	로맨틱	romantik	로맨틱	PROPN	
romantik	낭만적	romantik	낭만+적	PROPN	N
fiktiven	허구	fiktiv	허구	ADJ	
signale	신호	signal	신호	ADJ;NOM;FEM;PL	N
mechanik	역학	mechanik	역학		N
karosserie	시체	karosserie	시체	ADJ	N
karosserie	몸매	karosserie	몸매	ADJ	N
karosserie	몸매가	karosserie	몸매+가	ADJ	N
karosserie	섀시	karosserie	섀시	ADJ	N
unterbrechung	인터럽트	unterbrechung	인터럽트	ADJ	N
nachname	성씨	nachname	성씨		N
spezifischen	구체적	spezifisch	구체+적	ADJ	N
spezifischen	특정	spezifisch	특정	ADJ	
spezifischen	구체	spezifisch	구체	ADJ	
ewig	영원히	ewig	영원+히		ADV
ewig	forever	ewig	forever		
ewig	영원한	ewig	영원+하+ㄴ		V
ewig	영원한	ewig	영원+하+ㄴ		V
westküste	코스트	westküst	코스트		
westküste	해안	westküst	해안		
plastik	플라스틱	plastik	플라스틱	ADJ	
plastik	성형외과	plastik	성형외+과	ADJ	CONJ
plastik	조각상	plastik	조각상	ADJ	N
plastik	조각	plastik	조각	ADJ	N
plastik	플라스틱	plastik	플라스틱	ADJ	
plastik	성형	plastik	성형	ADJ	N
plastik	비닐	plastik	비닐	ADJ	
montevideo	몬테비데오	montevideo	몬테비+데+오	PROPN;NOM;NEUT;SG	PROPN
beschränken	제한	beschränken	제한	V;NFIN	N
tunesien	튀니지	Tunesien	튀니지	PROPN;NOM;SG	PROPN
tunesien	튀니스	Tunesien	튀니스	PROPN;NOM;SG	PROPN
hintergründe	배경	hintergründe	배경	ADJ	N
hintergründe	배경색	hintergründe	배경색	ADJ	N
hintergründe	배경	hintergründe	배경	ADJ	N
verstärkung	강화	verstärkung	강화	ADJ	N
verstärkung	향상	verstärkung	향상	ADJ	N
justin	저스틴	justin	저스틴	PROPN;NOM;MASC;SG	PROPN
zurückziehen	수축	zurückziehen	수축	V;NFIN	N
zurückziehen	인출	zurückziehen	인출	V;NFIN	N
zurückziehen	후퇴	zurückziehen	후퇴	V;NFIN	N
transformation	변신	transformation	변신	PROPN	N
transformation	변환	transformation	변환	PROPN	N
transformation	변형	transformation	변형	PROPN	N
transformation	변환	transformation	변환	PROPN	N
transformation	변신	transformation	변신	PROPN	N
transformation	변형	transformation	변형	PROPN	N
rebellen	반군	rebell	반군		N
rebellen	반군	rebell	반군		N
event	이벤트	event	이벤트		N
tochtergesellschaft	자회사	tochtergesellschaft	자회사	ADJ	N
großmutter	할머니	großmutt	할머니	ADJ	
großmutter	외할머니	großmutt	외할머니	ADJ	
großmutter	할머니	großmutt	할머니	ADJ	
großmutter	할머니	großmutt	할머니	ADJ	
maurer	메이슨	maur	메이슨	ADJ	
maurer	mason	maur	mason	ADJ	
extreme	익스트림	extrem	익스트림	N;NOM;FEM;PL	
extreme	극한	extrem	극한	N;NOM;FEM;PL	
ostern	부활절	ostern	부활절		N
bevölkerungszahl	인구순	bevölkerungszahl	인구순	ADJ	N
bevölkerungszahl	인구	bevölkerungszahl	인구	ADJ	N
saga	사가	saga	사+가	PROPN;NOM;SG	
frist	마감	fresen	마감	ADJ	
schienen	레일	schienen	레일	V;NFIN	N
schienen	트랙	schienen	트랙	V;NFIN	N
spring	점프	springen	점프	PROPN	N
spring	봄이	springen	봄+이	PROPN	
spring	스프링	springen	스프링	PROPN	
trend	추세	trend	추세	ADJ	N
trend	trend	trend	trend	ADJ	
trend	경향	trend	경향	ADJ	N
trend	트렌드	trend	트렌드	ADJ	
trend	경향	trend	경향	ADJ	N
inbetriebnahme	스타트업	inbetriebnahme	스타트업	N;NOM;FEM;SG	
telefon	전화	telefon	전화		N
telefon	전화기	telefon	전화기		N
telefon	전화번호	telefon	전화번호		N
telefon	휴대폰	telefon	휴대폰		N
telefon	전화	telefon	전화		N
telefon	전화기	telefon	전화기		N
gewünschten	원하는	gewünscht	원하+는	ADJ	
colonel	대령	colonel	대령	PROPN;NOM;MASC;SG	N
mittig	가운데	mittig	가운데	ADJ	N
mittig	중심있는	mittig	중심있+는	ADJ	
feinde	적들	feind	적+들		N
fiat	피아트	faten	피아트	PROPN;NOM;SG	N
fragmente	단편	fragment	단편	ADJ;NOM;SG	N
klassik	고전주의	klassik	고전주의		N
zustimmen	승낙	zustimmen	승낙	V;NFIN	N
zustimmen	동의	zustimmen	동의	V;NFIN	
zustimmen	동의	zustimmen	동의	V;NFIN	
schlimm	bad	schlimm	bad	ADJ	
viktoria	빅토리아	viktoria	빅토리아	PROPN;NOM;SG	
nordwest	노스웨스턴	nordwest	노스웨스턴	PROPN;NOM;SG	PROPN
nordwest	북서	nordwest	북서	PROPN;NOM;SG	
nordwest	북서부	nordwest	북서부	PROPN;NOM;SG	
nordwest	북서쪽	nordwest	북서쪽	PROPN;NOM;SG	N
nordwest	노스웨스트	nordwest	노스웨스트	PROPN;NOM;SG	PROPN
nordwest	북서부	nordwest	북서부	PROPN;NOM;SG	
nordwest	북서	nordwest	북서	PROPN;NOM;SG	
klinische	임상	klinisch	임상	ADJ;NOM;FEM;PL	N
hong	홍대	hong	홍대	PROPN;NOM;MASC;SG	
adressen	주소	adressen	주소	V;NFIN	
adressen	주소	adressen	주소	V;NFIN	
niedrig	low	niedrig	low	ADJ	
rogers	로저스	rogers	로저스	PROPN;NOM;MASC;SG	PROPN
konstant	상수	konstant	상수	ADJ	N
probe	표본	prob	표본		N
probe	샘플링	prob	샘플링		N
probe	샘플	prob	샘플		N
probe	리허설	prob	리허설		N
probe	탐사	prob	탐사		N
schatz	연인	schatz	연인		N
schatz	애인	schatz	애인		N
schatz	보물	schatz	보물		N
focus	집중	focus	집중	PROPN;NOM;SG	N
focus	초점	focus	초점	PROPN;NOM;SG	
focus	집중하기	focus	집중+하+기	PROPN;NOM;SG	V
focus	포커스	focus	포커스	PROPN;NOM;SG	N
kontroverse	논란이	kontroverse	논란+이	ADJ;NOM;FEM;SG	N
kontroverse	논란	kontroverse	논란	ADJ;NOM;FEM;SG	N
kontroverse	논란	kontroverse	논란	ADJ;NOM;FEM;SG	N
kontroverse	논쟁	kontroverse	논쟁	ADJ;NOM;FEM;SG	N
irische	아일랜드어	irisch	아일랜드어	ADJ;NOM;FEM;PL	
irische	아일랜드인	irisch	아일랜드인	ADJ;NOM;FEM;PL	
aufforderung	초대	aufforderung	초대	ADJ	
aufforderung	초청	aufforderung	초청	ADJ	N
storm	폭풍	storm	폭풍	PROPN	N
storm	폭풍우	storm	폭풍우	PROPN	
storm	스톰	storm	스톰	PROPN	
kümmert	아낀다	kümmern	아끼+ㄴ다	V;IND;SG;3;PRS;FIN	
heftig	폭력적인	heftig	폭력+적+이+ㄴ	ADJ	V
heftig	폭력적	heftig	폭력+적	ADJ	N
heftig	강렬하게	heftig	강렬+하+게	ADJ	CONJ
heftig	강렬한	heftig	강렬+하+ㄴ	ADJ	V
lac	lac	lac	lac	PROPN;NOM;SG	
geschützte	보호	geschützt	보호	ADJ;NOM;FEM;SG	N
klarinette	클라리넷	klarinette	클라리넷	N;NOM;FEM;PL	
rhythmus	템포	rhythmus	템포	ADJ	
rhythmus	리듬	rhythmus	리듬	ADJ	N
rhythmus	리듬	rhythmus	리듬	ADJ	N
nordost	북동	nordost	북동	PROPN	N
nordost	북동부	nordost	북동부	PROPN	
monatlich	월간	monatlich	월간	ADJ	
monatlich	매달	monatlich	매달	ADJ	
monatlich	매월	monatlich	매월	ADJ	
spezialisierte	전문	spezialisieren	전문	V;IND;SG;3;PST;FIN	N
stabilität	안정성	stabilität	안정성		N
haushalts	집안	haushalts	집안	N;NOM;NEUT;SG	
bewiesen	입증	beweisen	입증	V;V.PTCP	N
ausgehenden	송신	ausgehend	송신	V;FIN	N
ausgehenden	발신	ausgehend	발신	V;FIN	N
madame	부인	madam	부인	PROPN;NOM;SG	N
madame	사모님	madam	사모님	PROPN;NOM;SG	N
lücke	간격	lücken	간격		N
tonträger	녹음	tonträger	녹음	ADJ	N
tonträger	레코딩스	tonträger	레코딩스	ADJ	
tonträger	레코딩	tonträger	레코딩	ADJ	N
tonträger	레코드	tonträger	레코드	ADJ	N
giorgio	조르지오	giorgio	조르+지+오	PROPN;NOM;SG	
niedrige	low	niedrig	low	ADJ;NOM;FEM;PL	
clarke	클라크	clarke	클라크	PROPN;SG	
ukrainische	우크라이나	ukrainisch	우크라이나	ADJ;NOM;FEM;PL	PROPN
ukrainische	우크라이나어	ukrainisch	우크라이나어	ADJ;NOM;FEM;PL	
angeregt	자극	anregen	자극	V;V.PTCP	N
interessierten	관심사	interessiert	관심사	V;IND;PL;3;PST;FIN	N
interessierten	관심	interessiert	관심	V;IND;PL;3;PST;FIN	N
lizenzen	라이선스	lizenzen	라이선스	V;NFIN	N
lizenzen	사용권	lizenzen	사용권	V;NFIN	N
lizenzen	라이센스	lizenzen	라이센스	V;NFIN	
lizenzen	면허	lizenzen	면허	V;NFIN	N
lizenzen	라이선스	lizenzen	라이선스	V;NFIN	N
lizenzen	라이센스	lizenzen	라이센스	V;NFIN	
lizenzen	라이선스	lizenzen	라이선스	V;NFIN	N
lizenzen	라이센스	lizenzen	라이센스	V;NFIN	
lizenzen	면허	lizenzen	면허	V;NFIN	N
lizenzen	허가서	lizenzen	허가+서	V;NFIN	
lizenzen	라이선스	lizenzen	라이선스	V;NFIN	N
lizenzen	라이센스	lizenzen	라이센스	V;NFIN	
lizenzen	면허	lizenzen	면허	V;NFIN	N
peace	피스	peace	피스	PROPN;NOM;SG	
peace	peace	peace	peace	PROPN;NOM;SG	
peace	평화	peace	평화	PROPN;NOM;SG	N
organischen	유기적	organisch	유기+적	ADJ	N
kult	숭배	kult	숭배	ADJ	N
kult	컬트	kult	컬트	ADJ	
stevens	스티븐스	stevens	스티븐스	PROPN;NOM;SG	PROPN
aaron	에런	aaron	에런	PROPN;NOM;MASC;SG	
aaron	아론	aaron	아론	PROPN;NOM;MASC;SG	
survey	설문조사	survey	설문조사	PROPN	N
staatsanwalt	변호사	staatsanwalt	변호사	PROPN	N
bangkok	방콕	bangkok	방콕	PROPN;NOM;SG	PROPN
passenden	매칭	passend	매칭	ADJ	
passenden	일치하는	passend	일치+하+는	ADJ	V
passenden	일치	passend	일치	ADJ	
ausgeprägt	발음	ausprägen	발음	ADJ	
variablen	변광성	variablen	변광성		N
variablen	변수	variablen	변수		N
variablen	변수	variablen	변수		N
sub	서브	sub	서브		N
swiss	스위스	sweß	스위스		PROPN
angestellter	직원	angestellt	직원	ADJ	N
angestellter	사무원	angestellt	사무원	ADJ	N
angestellter	점원	angestellt	점원	ADJ	
japaner	일본어	japaner	일본+어	ADJ	
japaner	일본	japaner	일본	ADJ	PROPN
japaner	일본인	japaner	일본인	ADJ	
armenien	아르메니아	armenien	아르메니아	PROPN;NOM;SG	PROPN
armenien	아르메니아인	armenien	아르메니아인	PROPN;NOM;SG	PROPN
angrenzende	인접	angrenzend	인접	ADJ;NOM;FEM;PL	
angrenzende	인접한	angrenzend	인접+하+ㄴ	ADJ;NOM;FEM;PL	V
überrascht	서프라이즈	überraschen	서프라이즈	ADJ	
braune	갈색	braun	갈색	ADJ;NOM;FEM;PL	N
braune	브라운	braun	브라+ㄴ	ADJ;NOM;FEM;PL	
habsburg	합스부르크	habsburg	합스부르크	PROPN;NOM;MASC;SG	PROPN
selbstmord	자살	selbstmord	자살		N
meldungen	스토리	meldung	스토리	V;NFIN	N
meldungen	소식	meldung	소식	V;NFIN	N
meldungen	메시지	meldung	메시지	V;NFIN	
meldungen	보고서	meldung	보고서	V;NFIN	
meldungen	알림	meldung	알리+ㅁ	V;NFIN	N
flur	복도	flur	복도		N
pensionierung	은퇴	pensionierung	은퇴	ADJ	N
pensionierung	퇴직	pensionierung	퇴직	ADJ	N
absoluten	절대	absolut	절대	ADJ	
absoluten	절대적	absolut	절대+적	ADJ	N
proteste	항의	prot	항의	N;NOM;FEM;PL	
proteste	항의	prot	항의	N;NOM;FEM;PL	
buffalo	버팔로	buffalo	버팔+로	PROPN	
buffalo	버펄로	buffalo	버티+로	PROPN	ADV
scheibe	디스크	scheiben	디스크		N
scheibe	디스크	scheiben	디스크		N
scheibe	조각	scheiben	조각		N
scheibe	슬라이스	scheiben	슬라이스		
poesie	문학	poesie	문학		N
vorläufig	일시적	vorläufig	일시+적	ADJ	N
vorläufig	일시적으로	vorläufig	일시+적+으로	ADJ	ADV
vorläufig	예비	vorläufig	예비	ADJ	
übersetzte	번역	übersetzen	번역	V;IND;SG;3;PST;FIN	
pilz	곰팡이	pilz	곰팡이		N
abgetrennt	별거	abtrennen	별거	V;V.PTCP	
vorort	교외	vorort	교외	ADV	N
vorort	교외	vorort	교외	ADV	N
vorort	교외	vorort	교외	ADV	N
ankara	앙카라	ankara	앙카라	PROPN;NOM;MASC;SG	PROPN
discovery	발견	discovery	발견		N
sektor	섹터	sektor	섹터	N	
ted	테드	ted	테드	PROPN;NOM;MASC;SG	
ted	ted	ted	ted	PROPN;NOM;MASC;SG	
weiblich	암컷	weiblich	암컷	ADJ	
weiblich	여성	weiblich	여성	ADJ	N
weiblich	암컷	weiblich	암컷	ADJ	
weiblich	여성	weiblich	여성	ADJ	N
quelltext	코드	quelltext	코드	V;IND;SG;3;PST;FIN	
quelltext	부호	quelltext	부호	V;IND;SG;3;PST;FIN	N
isoliert	격리	isolieren	격리	ADJ;V.PTCP	N
isoliert	고립	isolieren	고립	ADJ;V.PTCP	N
isoliert	고립	isolieren	고립	ADJ;V.PTCP	N
erfassen	캡쳐	erfassen	요치+어	V;NFIN	
erfassen	캡처	erfassen	캡처	V;NFIN	N
erfassen	캡처	erfassen	캡처	V;NFIN	N
gestein	석기	gestein	석기		N
gestein	rock	gestein	rock		
ignorieren	무시	ignorieren	무시	V;NFIN	
arbeitsplätze	워크스테이션	arbeitsplatz	워크스테이션	ADJ;NOM;FEM;PL	PROPN
arbeitsplätze	고용	arbeitsplatz	고용	ADJ;NOM;FEM;PL	N
arbeitsplätze	작업	arbeitsplatz	작업	ADJ;NOM;FEM;PL	N
arbeitsplätze	일자리	arbeitsplatz	일자리	ADJ;NOM;FEM;PL	N
arbeitsplätze	직업	arbeitsplatz	직업	ADJ;NOM;FEM;PL	N
arbeitsplätze	잡스	arbeitsplatz	잡스	ADJ;NOM;FEM;PL	
arbeitsplätze	직장	arbeitsplatz	직장	ADJ;NOM;FEM;PL	N
weltrangliste	랭킹	weltrangliste	랭킹	ADJ	
lane	레인	lane	레인	PROPN;NOM;SG	
lane	차로	lane	차로	PROPN;NOM;SG	
rückgang	거절	rückgang	거절	ADJ	
rückgang	거부	rückgang	거부	ADJ	N
rückgang	쇠퇴	rückgang	쇠퇴	ADJ	N
rückgang	줄이기	rückgang	줄이+기	ADJ	V
rückgang	감소	rückgang	감소	ADJ	N
rückgang	수축	rückgang	수축	ADJ	N
kürzlich	최근	kürzlich	최근	ADV	N
kürzlich	최근	kürzlich	최근	ADV	N
delhi	델리	delhi	델리	PROPN;NOM;MASC;SG	
zusammengestellt	컴파일	zusammenstellen	컴파+이+ㄹ	V;V.PTCP	
zusammengestellt	조립	zusammenstellen	조립	V;V.PTCP	N
muttersprache	네이티브	muttersprechen	네이티브	ADJ;NOM;SG	
eisenbahnen	철도	eisenbahnen	철도	N;NOM;FEM;PL	
eisenbahnen	철도	eisenbahnen	철도	N;NOM;FEM;PL	
eisenbahnen	기차	eisenbahnen	기차	N;NOM;FEM;PL	
beleuchtung	불빛	beleuchtung	불빛	N;SG	
zivilisten	민간	zivilist	민간		N
zivilisten	민간인	zivilist	민간인		N
zivilisten	민간인	zivilist	민간인		N
delle	덴트	dellen	덴트	PROPN;NOM;SG	
tötet	킬링	töten	킬링	V;IND;SG;3;PRS;FIN	
garantiert	보장	garantieren	보장	V;V.PTCP	N
germain	제르맹	germain	제르맹	PROPN;NOM;SG	PROPN
germain	생제르맹	germain	생제르맹	PROPN;NOM;SG	PROPN
aktiviert	활성화	aktivieren	활성화	ADJ;V.PTCP	N
spezial	스페셜	spezial	스페셜		
spezial	특수	spezial	특수		
spezial	특별한	spezial	특별+하+ㄴ		V
spezial	스페셜	spezial	스페셜		
spezial	특별	spezial	특별		
agenten	에이전트	agent	에이전트	N;PL	
agenten	에이전트	agent	에이전트	N;PL	
heavy	무겁게	heavy	무겁+게	PROPN	
heavy	무거워	heavy	무겁+어	PROPN	
heavy	무거운	heavy	무겁+ㄴ	PROPN	ADJ
heavy	무거움	heavy	무거움	PROPN	
filialen	나뭇가지	filialen	나뭇가+지	ADJ;PL	CONJ
filialen	자회사	filialen	자회사	ADJ;PL	N
filialen	매장	filialen	매장	ADJ;PL	N
filialen	가게	filialen	가게	ADJ;PL	
filialen	상점	filialen	상점	ADJ;PL	N
filialen	스토어	filialen	스토어	ADJ;PL	
wirksam	효과적	wirksam	효과+적	ADJ	N
scheidung	이혼	scheidung	이혼	PROPN	N
scheidung	이혼	scheidung	이혼	PROPN	N
psychotherapie	심리치료	psychotherapie	심리치료	ADJ;NOM;FEM;SG	N
afrikanische	아프리카	afrikanisch	아프리카	ADJ;NOM;FEM;PL	
rauch	연기	rauch	연기		N
rauch	담배	rauch	담배		N
zivile	민간	zivil	민간	ADJ;NOM;FEM;PL	N
zivile	민간인	zivil	민간인	ADJ;NOM;FEM;PL	N
portale	포탈	portal	포탈	ADJ;NOM;FEM;PL	
portale	포털	portal	포털	ADJ;NOM;FEM;PL	N
gemischten	엇갈린다	gemischt	엇가리+ㄴ다	ADJ	
gemischten	혼합	gemischt	혼합	ADJ	
treue	충성	treu	충성	ADJ;NOM	
treue	충실	treu	충실	ADJ;NOM	
treue	충성	treu	충성	ADJ;NOM	
treue	멤버십	treu	멤버십	ADJ;NOM	N
bird	조류	bied	조류	PROPN;SG	N
einigermaßen	다소	einigermaßen	다소	ADV	N
künstlerisch	예술적	künstlerisch	예술+적	ADJ	N
programmen	프로그램	programm	프로그램	V;NFIN	N
angegliedert	제휴	angliedern	제휴	V;V.PTCP	
boxen	상자	boxen	상자	V;NFIN	N
boxen	박스	boxen	박스	V;NFIN	
boxen	복싱	boxen	복싱	V;NFIN	N
playstation	플레이스테이션	playstation	플레이스테이션	PROPN;NOM;SG	PROPN
asiatischen	아시아	asiatisch	아시아	ADJ;NOM;PL	PROPN
wachsende	growing	wachsend	growing	ADJ;NOM;FEM;PL	
wachsende	성장	wachsend	성장	ADJ;NOM;FEM;PL	N
wachsende	자라고	wachsend	자라+고	ADJ;NOM;FEM;PL	
wachsende	증가	wachsend	증가	ADJ;NOM;FEM;PL	N
trocken	건조	trocken	건조	ADJ	N
trocken	드라이	trocken	드라이	ADJ	
trocken	건조	trocken	건조	ADJ	N
lena	리나	lena	리+나	PROPN;NOM;MASC;SG	
dunkler	다크	dunkel	다크	ADJ	
dunkler	어둠	dunkel	어둠	ADJ	N
schachspieler	체스	schachspiel	체스	ADJ	N
springs	스프링	springs	스프링	PROPN	
springs	스프링스	springs	스프링스	PROPN	
reporter	기자	reporter	기자	ADJ	
reporter	리포터	reporter	리포터	ADJ	
reporter	기자	reporter	기자	ADJ	
alma	alma	alma	alma	PROPN;NOM;SG	
alma	알마	alma	알마	PROPN;NOM;SG	
identifizieren	식별	identifizieren	식별	V;NFIN	N
identifizieren	식별	identifizieren	식별	V;NFIN	N
nagel	손톱	nagel	손톱		N
wirksamkeit	효율성	wirksamkeit	효율성	ADJ	N
semester	학기	semester	학기		N
grauen	회색	grau	회색		N
grauen	공포	grau	공포		N
grauen	회색	grau	회색		N
eingreifen	개입	eingreifen	개입	V;NFIN	N
move	이동	move	이동		N
beschließt	결심	beschließen	결심	V;IND;SG;3;PRS;FIN	
ökonom	경제학자	ökonom	경제학자	PROPN;NOM;SG	N
ausgeliehen	빌려	ausleihen	빌리+어	V;V.PTCP	
ausgeliehen	빌려서	ausleihen	빌리+어서	V;V.PTCP	
pfeiler	기둥	pfeil	기둥	ADJ	
pfeiler	기둥	pfeil	기둥	ADJ	
teuer	비싸다	teuer	비싸+다	ADJ	
schah	샤샤	schehen	샤샤	PROPN;NOM;MASC;SG	
schah	샤이니	schehen	샤+이+니	PROPN;NOM;MASC;SG	
constantin	콘스탄틴	constantin	콘스탄틴	PROPN;NOM;SG	
constantin	콘스탄티노스	constantin	콘스탄티노스	PROPN;NOM;SG	PROPN
constantin	콘스탄티누스	constantin	콘스탄티누스	PROPN;NOM;SG	PROPN
niederlassung	자회사	niederlassung	자회사	ADJ	N
niederlassung	설립	niederlassung	설립	ADJ	N
niederlassung	사무소	niederlassung	사무소	ADJ	N
niederlassung	사무실	niederlassung	사무실	ADJ	N
niederlassung	오피스	niederlassung	오피스	ADJ	
niederlassung	지점	niederlassung	지점	ADJ	
niederlassung	분기	niederlassung	분기	ADJ	
ballett	발레	ballett	발레	PROPN	
ballett	발레단	ballett	발레단	PROPN	N
unterstützten	지원	unterstützen	지원	V;IND;PL;3;PST;FIN	N
triumph	트라이엄프	triumph	트라이엄프	PROPN	PROPN
mongolei	몽골	mongolei	몽골	PROPN;NOM;FEM;SG	PROPN
fließen	플로	fließen	플로	V;NFIN	
fließen	플로우	fließen	플로우	V;NFIN	
fließen	흐름	fließen	흐름	V;NFIN	
vilnius	빌뉴스	vilnius	빌뉴스	PROPN;NOM;SG	PROPN
turn	턴제	turn	턴제	PROPN	N
rodríguez	로드리게스	rodríguez	로드리게스	PROPN;NOM;MASC;SG	PROPN
rodríguez	로드리게즈	rodríguez	로드리케즈	PROPN;NOM;MASC;SG	
beitritt	멤버십	beitreten	멤버십	V;IND;SG;3;FIN	N
beitritt	멤버	beitreten	멤버	V;IND;SG;3;FIN	
chirurgie	수술	chirurgie	수술		N
chirurgie	외과	chirurgie	외+과		N
chirurgie	수술과	chirurgie	수술+과		CONJ
chirurgie	외과	chirurgie	외+과		N
weißrussland	벨라루스	weißrußland	벨라루스	ADJ	PROPN
weißrussland	예멘	weißrußland	예멘	ADJ	PROPN
weißrussland	남예멘	weißrußland	남예멘	ADJ	
weißrussland	민스크	weißrußland	민스크	ADJ	PROPN
challenger	챌린저	challeng	챌린저	PROPN;NOM;SG	PROPN
wahrzeichen	랜드마크	wahrzeichen	랜드마크	ADJ	N
wahrzeichen	명소	wahrzeichen	명소	ADJ	N
fiktive	허구	fiktiv	허구	ADJ;NOM;FEM;PL	
werkstätten	워크샵	werkstätten	워크샵	V;NFIN	
werkstätten	워크숍	werkstätten	워크숍	V;NFIN	
werkstätten	워크샵	werkstätten	워크샵	V;NFIN	
werkstätten	워크숍	werkstätten	워크숍	V;NFIN	
paradies	파라다이스	paradies	파라다이스	N;NOM;NEUT;SG	
paradies	천국	paradies	천국	N;NOM;NEUT;SG	
paradies	낙원	paradies	낙원	N;NOM;NEUT;SG	
präsidentin	회장	präsidentin	회장	ADJ	N
präsidentin	대통령	präsidentin	대통령	ADJ	N
kaplan	카플란	kaplan	카플란	PROPN;NOM;SG	
verlage	출판사	verlagen	출판사		N
verlage	게시	verlagen	게시		N
verlage	출판	verlagen	출판		N
verlage	출판사	verlagen	출판사		N
verlage	출판	verlagen	출판		N
grundlegenden	기본	grundlegend	기본	V;FIN	N
grundlegenden	기초	grundlegend	기초	V;FIN	N
grundlegenden	베이직	grundlegend	베이직	V;FIN	
streiten	싸움	streiten	싸움	V;NFIN	
frucht	과일	fruchen	과일	PROPN	
frucht	열매	fruchen	열매	PROPN	
frucht	과일과	fruchen	과일+과	PROPN	CONJ
frucht	과일	fruchen	과일	PROPN	
frucht	과일과	fruchen	과일+과	PROPN	CONJ
baseball	베이스볼	baseball	베이스볼	ADJ	
baseball	야구	baseball	야구	ADJ	N
petersen	피터슨	petersen	피터슨	PROPN	PROPN
selbe	같은	selb	같+ㄴ		ADJ
selbe	똑같이	selb	똑같이		ADV
luftfahrt	항공	luftfahren	항공	PROPN	N
luftfahrt	항공기	luftfahren	항공기	PROPN	N
luftfahrt	항공우주	luftfahren	항공+우주	PROPN	N
förderer	스폰서	förder	스폰서	ADJ	
förderer	후원	förder	후원	ADJ	N
förderer	후원자	förder	후원자	ADJ	N
förderer	스폰서	förder	스폰서	ADJ	
förderer	후원	förder	후원	ADJ	N
ricardo	히카르도	ricardo	히카르+도	PROPN;NOM;MASC;SG	
ricardo	리카르도	ricardo	리카르+도	PROPN;NOM;MASC;SG	PROPN
ricardo	히카르두	ricardo	히카르두	PROPN;NOM;MASC;SG	
steigern	홍보	steigern	홍보	V;NFIN	N
schnittstelle	인터페이스	schnittstellen	인터+바이스	ADJ;NOM;FEM;SG	
schnittstelle	인터페이스	schnittstellen	인터+바이스	ADJ;NOM;FEM;SG	
feststellung	탐지	feststellung	탐지	ADJ	N
feststellung	감지	feststellung	감+지	ADJ	N
feststellung	검출	feststellung	검출	ADJ	N
abwechselnd	대체	abwechselnd	대체	ADJ	ADV
fahrten	크루즈	fahren	크루즈	V;IND;PL;3;FIN	N
fahrten	놀이기구	fahren	놀이기구	V;IND;PL;3;FIN	N
vetter	사촌	vett	사촌		N
vetter	사촌동생	vett	사촌+동생		N
wissenschaftlern	과학자	wissenschaftlern	과학자	ADJ	N
offizielles	공식	offiziell	공식	ADJ;NOM;NEUT;SG	N
offizielles	official	offiziell	official	ADJ;NOM;NEUT;SG	
nachmittag	오후	nachmittag	오후	ADV	N
präsentieren	현재	präsentieren	현재	V;NFIN	N
präsentieren	선물	präsentieren	선물	V;NFIN	N
präsentieren	쇼케이스	präsentieren	쇼케이스	V;NFIN	N
millimetern	밀리미터	millimetern	밀리미터	V;NFIN	
millimetern	밀리미터	millimetern	밀리미터	V;NFIN	
konsequenz	일관성	konsequenz	일관성	ADV	N
hubschrauber	헬리콥터	hubschrauber	헬리콥터	ADJ	N
hubschrauber	헬기	hubschrauber	헬기	ADJ	N
hubschrauber	헬리콥터	hubschrauber	헬리콥터	ADJ	N
globalen	글로벌	global	글로벌	ADJ	
globalen	전역	global	전역	ADJ	N
verzicht	면제	verzichen	면제	V;IND;SG;3;FIN	N
verzicht	항복	verzichen	항복	V;IND;SG;3;FIN	N
schrittweise	점차	schrittweise	점차	ADJ	ADV
schrittweise	진보주의	schrittweise	진보주의	ADJ	N
schrittweise	프로그레시브	schrittweise	프로그레시브	ADJ	N
gültigkeit	유효합니다	gültigkeit	유효+하+ㅂ니다	ADJ	V
gültigkeit	유효	gültigkeit	유효	ADJ	
gültigkeit	유효한	gültigkeit	유효+하+ㄴ	ADJ	V
gültigkeit	타당성	gültigkeit	타당성	ADJ	N
friedens	peace	friedens	peace		
friedens	평화	friedens	평화		N
gefährlich	위험한	gefährlich	위험+하+ㄴ	ADJ	V
