poesie	poesía	poesie	poesía		N
kamm	cresta	kommen	cresta		N
schleife	acople	schleife	acoplar	ADJ;NOM	N
schleife	volta	schleife	volta	ADJ;NOM	N
hitze	calefacción	hitze	calefacción		N
hitze	calor	hitze	calor		N
hitze	o	hitze	o		DET
einkünfte	os	einkünfen	o	;SG	DET
einkünfte	ingresos	einkünfen	ingreso	;SG	N
einkünfte	do	einkünfen	do	;SG	PROPN
einkünfte	ingreso	einkünfen	ingreso	;SG	N
einkünfte	renda	einkünfen	renda	;SG	N
superior	superior	superior	superior	PROPN	ADJ
superior	superiores	superior	superior	PROPN	ADJ
lenin	lenin	lenin	lenin		PROPN
leistungsfähigkeit	capacidade	leistungsfähigkeit	capacidade	ADJ;NOM;FEM;SG	N
straftaten	crimes	straftat	crimes	V;NFIN	N
straftaten	delitos	straftat	delito	V;NFIN	N
vincenzo	vincenzo	vincenzo	vincenzo	PROPN;NOM;SG	N
smart	intelixente	smaren	intelixente	PROPN	ADJ
smart	intelixentes	smaren	intelixente	PROPN	ADJ
smart	listos	smaren	listo	PROPN	V
smart	moi	smaren	moi	PROPN	ADV
smart	listo	smaren	listo	PROPN	N
galerien	de	galerien	de	N;NOM;PL	ADP
involviert	involucrado	involvieren	involucrar	ADJ;V.PTCP	V
involviert	que	involvieren	que	ADJ;V.PTCP	PRO
involviert	implicado	involvieren	implicar	ADJ;V.PTCP	V
involviert	involucrada	involvieren	involucrar	ADJ;V.PTCP	V
lebe	vivo	leben	vivo	V;IND;SG;3;PRS;FIN	ADJ
lebe	viva	leben	vivo	V;IND;SG;3;PRS;FIN	ADJ
übung	unha	übung	un	N;NOM;SG	DET
übung	practicar	übung	practicar	N;NOM;SG	V
übung	exercen	übung	exercer	N;NOM;SG	V
übung	perforar	übung	perforar	N;NOM;SG	V
dunkelheit	escuridade	dunkelheit	escuridade	ADJ	N
dunkelheit	noite	dunkelheit	noite	ADJ	N
dunkelheit	escuridade	dunkelheit	escuridade	ADJ	N
einwand	obxección	einwand	obxección	ADV	N
araber	árabe	araber	árabar		N
bürgerlich	burguesa	bürgerlich	burguesa	ADJ	N
bürgerlich	burgueses	bürgerlich	burguese	ADJ	N
vereinigen	unídevos	vereinigen	unídevo	V;NFIN	N
vereinigen	irmandádevos	vereinigen	irmandádevo	V;NFIN	N
vereinigen	vosas	vereinigen	voso	V;NFIN	DET
musikerin	músico	musikerin	músico	ADJ	N
rochester	rochester	rochester	rochester	ADJ;NOM;SG	PROPN
blöcke	mazás	block	mazás	ADJ	N
blöcke	de	block	de	ADJ	ADP
macdonald	macdonald	macdonald	macdonald	PROPN	ADJ
ernte	cultivos	ernten	cultivo		N
ernte	colleita	ernten	colleita		N
ernte	cultivos	ernten	cultivo		N
rangliste	última	ranglist	último	N;NOM;FEM;SG	ADJ
wundern	pregúntaste	wundern	pregúntaste	V;NFIN	PROPN
wundern	me	wundern	me	V;NFIN	PRO
wundern	que	wundern	que	V;NFIN	PRO
édouard	edouard	édouard	edouard	PROPN;NOM;MASC;SG	V
wasserfall	cae	wasserfall	caer		V
durcheinander	desastre	durcheinander	desastre	ADV	N
durcheinander	boa	durcheinander	bo	ADV	ADJ
durcheinander	lea	durcheinander	lea	ADV	PROPN
durcheinander	porcallada	durcheinander	porcallar	ADV	V
durcheinander	confusión	durcheinander	confusión	ADV	N
durcheinander	confuso	durcheinander	confuso	ADV	N
durcheinander	un	durcheinander	un	ADV	DET
durcheinander	caos	durcheinander	caos	ADV	PROPN
fortschritte	progreso	fortschritt	progreso		N
fortschritte	proceso	fortschritt	proceso		N
fortschritte	progresos	fortschritt	progreso		N
fortschritte	segue	fortschritt	seguir		V
fortschritte	os	fortschritt	o		DET
fortschritte	avances	fortschritt	avance		N
kochen	cociñeira	kochen	cociñeiro	V;NFIN	N
kochen	cociñeiro	kochen	cociñeiro	V;NFIN	N
kochen	cociña	kochen	cociñar	V;NFIN	N
kochen	comida	kochen	comida	V;NFIN	N
mechanismen	mecanismos	mechanismus	mecanismo	V;NFIN	N
mechanismen	mecanismo	mechanismus	mecanismo	V;NFIN	N
oberflächen	superficie	oberfläch	superficie	V;NFIN	N
studierende	estudantes	studierend	estudantes	ADJ;NOM;FEM;PL	N
studierende	os	studierend	o	ADJ;NOM;FEM;PL	DET
studierende	alumnos	studierend	alumno	ADJ;NOM;FEM;PL	N
studierende	aos	studierend	aos	ADJ;NOM;FEM;PL	PROPN
studierende	estudante	studierend	estudante	ADJ;NOM;FEM;PL	N
studierende	estudantes	studierend	estudantes	ADJ;NOM;FEM;PL	N
studierende	alumno	studierend	alumno	ADJ;NOM;FEM;PL	N
drucken	imprenta	drucken	imprentar	V;NFIN	N
anweisungen	instrucións	anweisungen	instrución	V;NFIN	N
magen	estómago	magen	estómago	V;NFIN	N
magen	o	magen	o	V;NFIN	DET
malen	cadro	malen	cadro	V;NFIN	N
malen	pintura	malen	pintura	V;NFIN	N
weltraum	espazo	weltraum	espazo	PROPN	N
weltraum	espacio	weltraum	espacio	PROPN	N
weltraum	no	weltraum	no	PROPN	V
hindernis	barreira	hindernis	barreira		N
peugeot	peugeot	peugeon	peugeot	PROPN;NOM;SG	PROPN
jackie	jackie	jackie	jackie	PROPN;NOM;SG	N
vice	vicepresidente	vice	vicepresidente	PROPN	N
vice	vicio	vice	vicio	PROPN	N
vice	iwabuchi	vice	iwabuchi	PROPN	PROPN
vice	antivicio	vice	antivicio	PROPN	PROPN
cloud	nube	cloud	nubir	PROPN;NOM;SG	N
schiffs	barco	schiffs	barco		N
butter	manteiga	butt	manteiga		N
marktführer	líder	marktführer	líder	ADJ	N
künftige	futuro	künftig	futuro	ADJ;NOM;FEM;PL	N
bezahlung	paga	Bezahlung	pagar	N;SG	V
bezahlung	pagar	Bezahlung	pagar	N;SG	V
bezahlung	pagalo	Bezahlung	pagalo	N;SG	PROPN
ausweitung	expande	ausweitung	expande	N;FEM;SG	V
tötung	homicidio	tötung	homicidio		N
tötung	cometidos	tötung	cometer		V
erwarte	agardas	erwarten	agarda	V;IND;SG;3;PRS;FIN	N
erwarte	agárdao	erwarten	agárdao	V;IND;SG;3;PRS;FIN	PROPN
erwarte	a	erwarten	o	V;IND;SG;3;PRS;FIN	DET
erwarte	que	erwarten	que	V;IND;SG;3;PRS;FIN	PRO
phantom	membro	phantom	membro	PROPN	N
phantom	pantasma	phantom	pantasma	PROPN	N
phantom	carreta	phantom	carreta	PROPN	N
ratgeber	guía	ratgeber	guía	ADJ	N
beabsichtigt	de	beabsichtigen	de	V;V.PTCP	ADP
potentielle	potencial	potentiell	potencial	ADJ;NOM;FEM;PL	N
straßenverkehr	estradas	straßenverkehr	estrada	ADJ	N
straßenverkehr	camiños	straßenverkehr	camiño	ADJ	N
straßenverkehr	estrada	straßenverkehr	estrada	ADJ	N
straßenverkehr	camiño	straßenverkehr	camiño	ADJ	N
paradise	paraíso	paradise	paraíso	PROPN	N
paradise	o	paradise	o	PROPN	DET
ferne	remotas	fern	remota		ADJ
ferne	distante	fern	distante		ADJ
ferne	afastado	fern	afastar		V
mystery	misterio	mystery	misterio		N
fremder	descoñecidos	fremd	descoñecido	ADJ	N
fremder	descoñecido	fremd	descoñecido	ADJ	N
chin	queixo	chin	queixo	PROPN;NOM;MASC;SG	N
buddy	amigo	buddy	amigo	PROPN;NOM;SG	N
buddy	colega	buddy	colego	PROPN;NOM;SG	N
buddy	compañeiro	buddy	compañeiro	PROPN;NOM;SG	N
bücherei	biblioteca	bücherei	biblioteca	ADJ;NOM;FEM;SG	N
clay	clay	clay	clay	PROPN;NOM;SG	PROPN
eingereicht	a	einreichen	o	V;V.PTCP	DET
geistig	mentais	geistig	mental	ADJ	N
tierarten	especie	tierarten	especie	V;NFIN	N
tierarten	especies	tierarten	especie	V;NFIN	N
picasso	picasso	picasso	picasso	PROPN;NOM;MASC;SG	N
voraussichtlich	que	voraussichtlich	que	ADJ	PRO
voraussichtlich	probablemente	voraussichtlich	probable	ADJ	ADV
voraussichtlich	risco	voraussichtlich	risco	ADJ	N
voraussichtlich	se	voraussichtlich	se	ADJ	CONJ
voraussichtlich	esperaba	voraussichtlich	esperar	ADJ	V
voraussichtlich	que	voraussichtlich	que	ADJ	PRO
parade	procesión	parade	procesión		N
unerwartet	inesperado	unerwartet	inesperar	ADJ	V
öffnete	e	öffnen	e	V;IND;SG;3;PST;FIN	CONJ
komitat	do	komitat	do	PROPN	PROPN
komitat	condado	komitat	condado	PROPN	N
komitat	o	komitat	o	PROPN	DET
komitat	nado	komitat	nacer	PROPN	V
garcia	garcía	garcia	garcía	PROPN;NOM;SG	PROPN
persönliches	persoal	persönlich	persoal	ADJ;NOM;NEUT;SG	N
koran	corán	koran	corán		N
begeisterung	a	begeisterung	o	ADJ	DET
begeisterung	entusiasmo	begeisterung	entusiasmo	ADJ	N
laufend	constantemente	laufend	constante	ADJ	ADV
dylan	dylan	dylan	dólar	PROPN;NOM;MASC;SG	PROPN
angemessene	para	angemessen	para	ADJ;NOM;FEM;PL	ADP
angemessene	máis	angemessen	máis	ADJ;NOM;FEM;PL	ADV
trinkwasser	auga	trinkwasser	auga	ADJ	N
kriegt	se	kriegen	se	V;IND;SG;3;PRS;FIN	CONJ
havanna	habana	havanna	habano	PROPN;NOM;MASC;SG	N
havanna	da	havanna	da	PROPN;NOM;MASC;SG	V
beliebter	popular	beliebter	popular	ADJ	N
beliebter	frente	beliebter	frente	ADJ	N
beliebter	cantante	beliebter	cantante	ADJ	N
moralische	moral	moralisch	moral	ADJ;NOM;FEM;PL	N
moralische	a	moralisch	o	ADJ;NOM;FEM;PL	DET
moralische	vontade	moralisch	vontade	ADJ;NOM;FEM;PL	N
franck	frank	franck	frank	PROPN;NOM;SG	N
franck	franco	franck	franco	PROPN;NOM;SG	N
taste	botón	tasten	botón		N
taste	clave	tasten	clave		N
taste	chave	tasten	chave		N
reinigung	limpando	reinigung	limpar	N;NOM;FEM;SG	V
reinigung	a	reinigung	o	N;NOM;FEM;SG	DET
reinigung	da	reinigung	da	N;NOM;FEM;SG	V
assistenten	axudante	assistent	axudante	V;PL;FIN	N
assistenten	asistente	assistent	asistente	V;PL;FIN	ADJ
assistenten	de	assistent	de	V;PL;FIN	ADP
anwender	usuario	anwender	usuario	ADJ	N
anwender	de	anwender	de	ADJ	ADP
erwartete	se	erwartet	se	V;IND;SG;3;PST;FIN	CONJ
erwartete	que	erwartet	que	V;IND;SG;3;PST;FIN	PRO
gustave	gustave	gustave	gustave	PROPN;NOM;MASC;SG	PROPN
titan	titán	titan	ter		PROPN
nachher	tras	nachher	tras	ADV	ADP
nachher	de	nachher	de	ADV	ADP
nachher	tarde	nachher	tarde	ADV	N
rinde	córtex	rinder	córtex		PROPN
natürlicher	a	natürlich	o	ADJ	DET
diagramm	gráfico	diagramm	gráfico		ADJ
diagramm	gráfica	diagramm	gráfico		ADJ
diagramm	gráfica	diagramm	gráfico		ADJ
diagramm	amosa	diagramm	amosar		V
diagramm	gráfico	diagramm	gráfico		ADJ
fachmann	profesionais	fachmann	profesional		N
fachmann	profesional	fachmann	profesional		ADJ
fachmann	un	fachmann	un		DET
fachmann	experta	fachmann	expertar		N
fachmann	experto	fachmann	experto		N
fachmann	especialista	fachmann	especialista		N
forever	para	forever	para	PROPN;NOM;SG	ADP
forever	sempre	forever	sempre	PROPN;NOM;SG	ADV
forever	eternamente	forever	eternamente	PROPN;NOM;SG	ADV
quadrat	cadrado	quadrat	cadrado		ADJ
quadrat	square	quadrat	square		V
quadrat	cadradas	quadrat	cadrada		ADJ
quadrat	praza	quadrat	praza		N
quadrat	limpo	quadrat	limpo		ADJ
virtuellen	virtual	virtuell	virtual	ADJ	N
supreme	corte	supreme	corte	PROPN;NOM;SG	N
supreme	suprema	supreme	suprema	PROPN;NOM;SG	N
supreme	supremo	supreme	supremo	PROPN;NOM;SG	N
arbeitsweise	operación	arbeitsweise	operación	ADV	N
mama	mamá	mama	mamá	PROPN;NOM;SG	N
mama	mamá	mama	mamá	PROPN;NOM;SG	N
mama	nai	mama	nai	PROPN;NOM;SG	N
mama	nai	mama	nai	PROPN;NOM;SG	N
mama	mamá	mama	mamá	PROPN;NOM;SG	N
mama	mami	mama	mami	PROPN;NOM;SG	PROPN
mama	mamá	mama	mamá	PROPN;NOM;SG	N
mama	nai	mama	nai	PROPN;NOM;SG	N
volkswirtschaft	economía	volkswirtschaft	economía	ADJ	N
volkswirtschaft	a	volkswirtschaft	o	ADJ	DET
volkswirtschaft	da	volkswirtschaft	da	ADJ	V
krankenhäuser	hospital	krankenhaus	hospital	ADJ	N
krankenhäuser	hospitais	krankenhaus	hospital	ADJ	N
krankenhäuser	os	krankenhaus	o	ADJ	DET
expeditionen	expedicións	expedition	expedición	V;NFIN	N
kingston	kingston	kingston	kingston	PROPN;NOM;SG	PROPN
affen	monos	affen	monos		N
affen	mono	affen	mono		N
affen	monos	affen	monos		N
patente	patente	patent	patente	N;NOM;FEM;PL	ADJ
patente	patentar	patent	patentar	N;NOM;FEM;PL	V
hofe	suprema	hofen	suprema		N
hofe	tribunal	hofen	tribunal		N
hofe	xulgado	hofen	xulgado		N
hofe	corte	hofen	corte		N
willie	willie	willie	willie	PROPN;NOM;MASC;SG	PROPN
scheune	granxa	scheun	granxa		N
bye	adeus	bye	adeus		PROPN
bye	logo	bye	logo		ADV
bye	deica	bye	deica		ADV
bye	chao	bye	chao		PROPN
bewerbung	aplicación	bewerbung	aplicación		N
bewerbung	aplicacións	bewerbung	aplicación		N
bewerbung	para	bewerbung	para		ADP
copy	copia	copy	copia		N
sheriff	alguacil	sheriff	alguacil	PROPN	N
sheriff	shérif	sheriff	shérif	PROPN	PROPN
sheriff	gobernador	sheriff	gobernador	PROPN	N
gasthof	inn	gasthof	inn	PROPN	PROPN
gasthof	hotel	gasthof	hotel	PROPN	PROPN
gestohlen	datos	stehlen	dato	V;V.PTCP	N
gestohlen	roubei	stehlen	roubar	V;V.PTCP	PROPN
gestohlen	roubaches	stehlen	roubaches	V;V.PTCP	N
gestohlen	o	stehlen	o	V;V.PTCP	DET
gestohlen	estola	stehlen	estola	V;V.PTCP	N
gestohlen	rouboume	stehlen	rouboume	V;V.PTCP	PROPN
becher	cunca	becher	cunca		N
becher	café	becher	café		N
mia	mia	mia	mia	PROPN;NOM;SG	PROPN
fehlern	erros	fehlern	erro	V;NFIN	N
fehlern	culpa	fehlern	culpa	V;NFIN	N
joy	ledicia	joy	ledicia	PROPN;NOM;SG	N
joy	alegría	joy	alegríar	PROPN;NOM;SG	N
joy	desfrute	joy	desfrute	PROPN;NOM;SG	N
joy	da	joy	da	PROPN;NOM;SG	V
volksmusik	folk	volksmusik	folk	PROPN	N
untergruppe	subconxunto	untergrappe	subconxunto	ADJ	N
interaktion	compromiso	interaktion	compromiso	PROPN	N
interaktion	interactuar	interaktion	interactuar	PROPN	V
interaktion	interacción	interaktion	interacción	PROPN	N
interaktion	interactuando	interaktion	interactuar	PROPN	V
interaktion	co	interaktion	co	PROPN	PROPN
interaktion	interaccións	interaktion	interaccións	PROPN	N
interaktion	cós	interaktion	cós	PROPN	N
rats	ratas	ratsen	rata		N
touch	tacto	touch	tacto		N
touch	toque	touch	toque		N
touch	contacto	touch	contacto		N
touch	tocar	touch	tocar		V
touch	toques	touch	toque		N
tötete	a	töten	o	V;IND;SG;3;PST;FIN	DET
tötete	mortos	töten	morto	V;IND;SG;3;PST;FIN	N
oriental	oriental	oriental	oriental	PROPN	ADJ
solar	solar	solar	solar		V
solar	noso	solar	noso		DET
implementierung	temperán	implementierung	temperán	ADJ	V
üben	unha	üben	un	V;NFIN	DET
üben	práctica	üben	práctica	V;NFIN	N
außergewöhnlich	cantidade	außergewöhnlich	cantidade	ADJ	N
flaschen	botellas	flaschen	botella	V;NFIN	N
flaschen	botella	flaschen	botella	V;NFIN	N
dreams	soños	dreams	soño	PROPN;SG	N
irgendjemand	calquera	irgendjemand	calquera	ADV	DET
irgendjemand	alguén	irgendjemand	alguén	ADV	PRO
irgendjemand	a	irgendjemand	o	ADV	DET
irgendjemand	alguén	irgendjemand	alguén	ADV	PRO
irgendjemand	alguén	irgendjemand	alguén	ADV	PRO
irgendjemand	que	irgendjemand	que	ADV	PRO
irgendjemand	alguén	irgendjemand	alguén	ADV	PRO
irgendjemand	a	irgendjemand	o	ADV	DET
irgendjemand	calquera	irgendjemand	calquera	ADV	DET
gewinne	gañar	gewinne	gañar		V
gewinne	beneficios	gewinne	beneficio		N
gewinne	ganancias	gewinne	ganancia		N
ego	ego	ego	ego		N
stadtviertel	barrio	stadtviertel	barrio	ADJ	N
generiert	neuronas	generiert	neurona	V;V.PTCP	N
pioniere	pioneiros	pionieren	pioneiro	ADJ	N
fürstin	princesa	fürstin	princesar	PROPN;NOM;SG	N
wirt	anfitrión	wernen	anfitrión		N
navi	gps	navi	gps		PROPN
diabetes	diabetes	diabet	diabete		PROPN
merken	lembras	merken	lembra	V;NFIN	N
bewerber	candidatos	bewerber	candidato		N
very	moi	very	moi		ADV
kritischer	crítica	kritisch	crítica	ADJ	N
fang	coller	fang	coller		V
fang	pescar	fang	pescar		V
moleküle	molécula	molekül	molécula		N
moleküle	molecular	molekül	molecular		N
moleküle	moléculas	molekül	molécula		N
bemerkte	que	bemerkt	que	V;IND;SG;3;PST;FIN	PRO
bemerkte	conta	bemerkt	conta	V;IND;SG;3;PST;FIN	N
bemerkte	de	bemerkt	de	V;IND;SG;3;PST;FIN	ADP
clifford	clifford	clifford	clifford	PROPN;NOM;MASC;SG	PROPN
clifford	ei	clifford	ei	PROPN;NOM;MASC;SG	PROPN
markierung	mark	markierung	mark	ADJ	PROPN
markierung	marca	markierung	marca	ADJ	N
markierung	a	markierung	o	ADJ	DET
markierung	marcos	markierung	marco	ADJ	N
ehrenamtliche	voluntarios	ehrenamtlich	voluntario	ADJ;NOM;FEM;PL	N
zulassen	permitídeme	zulassen	permitídeme	V;NFIN	N
zulassen	permiso	zulassen	permiso	V;NFIN	N
always	sempre	always	sempre		ADV
starr	starr	starr	starr	ADJ	V
längen	lonxitude	längen	lonxitude	V;NFIN	N
ehrung	de	ehrung	de	N;SG	ADP
ehrung	súa	ehrung	seu	N;SG	DET
hürde	barreira	herden	barreira	ADJ;NOM;SG	N
tunnels	túneles	tunnels	túnele	ADV	N
mittag	almorzo	mittag	almorzo	ADV	N
mittag	xantar	mittag	xantar	ADV	V
mittag	o	mittag	o	ADV	DET
mittag	comida	mittag	comida	ADV	N
mittag	comer	mittag	comer	ADV	V
mittag	mediodía	mittag	mediodía	ADV	N
vernichten	os	vernichten	o	V;NFIN	DET
vernichten	destruílo	vernichten	destruílo	V;NFIN	PROPN
vernichten	seguros	vernichten	seguro	V;NFIN	N
vernichten	destrución	vernichten	destrución	V;NFIN	N
vernichten	destrucción	vernichten	destrucción	V;NFIN	N
säure	ácido	säuer	ácido		N
säure	aminoácidos	säuer	aminoácer		N
inland	doméstica	inland	doméstico		ADJ
inland	caseira	inland	caseira		N
taxi	taxi	taxi	taxi		N
taxi	taxi	taxi	taxi		N
protokolle	minutos	protokoll	minuto	ADJ;NOM;FEM;PL	N
wechselwirkung	interacción	wechselwirkung	interacción		N
wechselwirkung	interaccións	wechselwirkung	interaccións		N
wechselwirkung	cós	wechselwirkung	cós		N
trauer	dor	trau	dor	ADJ	N
trauer	pena	trau	pena	ADJ	N
beschwerde	denuncia	beschwerde	denuncia	ADJ	N
beschwerde	queixarse	beschwerde	queixarse	ADJ	V
warmen	calor	warm	calor		N
warmen	quentes	warm	quente		ADJ
warmen	quente	warm	quente		N
warmen	cálida	warm	cálida		ADJ
gemisch	mestura	gemisch	mestura	ADJ	N
gemisch	as	gemisch	o	ADJ	DET
plymouth	plymouth	plymouth	plymouth	PROPN	PROPN
rudern	fila	rudern	fila	V;NFIN	N
seemann	mariñeiro	seemann	mariñeiro		N
überzeugte	de	überzeugen	de	V;IND;SG;3;PST;FIN	ADP
ticket	billete	ticken	billete		N
ticket	boleto	ticken	boleto		N
ticket	para	ticken	para		ADP
ticket	liscar	ticken	liscar		V
werben	a	werben	o	V;NFIN	DET
shin	canela	shin	canela		N
klara	clara	klara	claro	PROPN;NOM;FEM;SG	ADJ
scheiben	fiestras	scheiben	fiestra	V;NFIN	N
bear	oso	bear	oso		N
bear	osiño	bear	osiño		N
log	mentiu	liegen	mentiu		V
log	mentín	liegen	mentín		PROPN
fragte	pregunteille	fragen	pregunteille	V;IND;SG;3;PST;FIN	ADJ
fragte	lle	fragen	lle	V;IND;SG;3;PST;FIN	PRO
shadow	sombra	shadow	sombra	PROPN	N
stoppen	parada	stoppen	parado	V;NFIN	N
stoppen	de	stoppen	de	V;NFIN	ADP
stoppen	para	stoppen	para	V;NFIN	ADP
speer	arpón	speer	arpón	PROPN;SG	N
speer	spear	speer	spear	PROPN;SG	V
genossen	camaradas	genießen	camarar	V;NFIN	N
genossen	dos	genießen	dos	V;NFIN	PROPN
genossen	compañeiros	genießen	compañeiro	V;NFIN	N
trient	trent	treinen	trent	PROPN	PROPN
goes	vai	goes	ir	PROPN;NOM;SG	V
dominieren	dominante	dominieren	dominante	V;NFIN	ADJ
dominieren	educativa	dominieren	educativo	V;NFIN	ADJ
strafen	sancións	strafen	sanción	V;NFIN	N
dynamischen	dinámica	dynamisch	dinámica	ADJ	N
unternehmensgruppe	de	unternehmensgruppe	de	N;NOM;FEM;SG	ADP
gesunden	san	gesund	ser		ADJ
gesunden	saúde	gesund	saúde		N
gesunden	sans	gesund	san		PROPN
gesunden	saudable	gesund	saudable		ADJ
gewähren	bolsa	gewähren	bolsa	V;NFIN	N
gewähren	srta	gewähren	srta	V;NFIN	N
gewähren	a	gewähren	o	V;NFIN	DET
gewähren	grant	gewähren	grant	V;NFIN	PROPN
musculus	muscular	musculus	muscular	PROPN	ADJ
musculus	músculo	musculus	músculo	PROPN	N
lesung	lendo	lesung	lendo	N;SG	V
lesung	ler	lesung	ler	N;SG	V
lesung	a	lesung	o	N;SG	DET
hafens	porto	hafens	porto		N
väter	pais	vat	pai		N
väter	os	vat	o		DET
väter	pai	vat	pai		N
honor	honor	honor	honor		N
honor	honra	honor	honra		N
honor	señoría	honor	señor		N
honor	súa	honor	seu		DET
geduld	paciencia	geduld	paciencia	ADJ	N
geduld	paciente	geduld	paciente	ADJ	N
geduld	doente	geduld	doente	ADJ	N
geduld	pacientes	geduld	paciente	ADJ	N
fieber	febre	fieber	febre		N
erfordern	que	erfordern	que	V;NFIN	PRO
puppe	boneca	puppen	bonecar		N
geografischen	geographic	geografisch	geographic	ADJ	PROPN
anonymen	anónimos	anonymen	anónir	ADJ;MASC;SG	N
banks	bancos	banks	banco	PROPN;NOM;SG	N
zeremonie	cerimonia	zeremonie	cerimonia		N
screen	pantalla	screen	pantalla		N
screen	da	screen	da		V
screen	ecrán	screen	ecrán		V
gesteht	confesei	stehen	confeseir	V;IND;SG;3;PRS;FIN	PROPN
spezifisch	especificamente	spezifisch	especificamente	ADJ	ADV
entsorgt	toneladas	entsorgen	tonelada	V;V.PTCP	N
nine	nove	nin	nove	PROPN	N
nine	9	nin	9	PROPN	NUM
vogelarten	paxaro	vogelart	paxaro	V;NFIN	N
vogelarten	aves	vogelart	ave	V;NFIN	N
vogelarten	ave	vogelart	ave	V;NFIN	N
vogelarten	aves	vogelart	ave	V;NFIN	N
vogelarten	paxaros	vogelart	paxar	V;NFIN	N
vogelarten	as	vogelart	o	V;NFIN	DET
gesandten	mensaxeiro	gesandt	mensaxeiro	ADJ	N
dramen	drama	dramen	dramar		N
prior	antes	prior	antes	PROPN	ADV
rings	aneis	rings	aneis		N
pin	prendedor	pin	prendedor		N
ohr	oído	ohr	oír	N;NOM;NEUT;SG	V
ernsthafte	serio	ernsthaft	serio	ADJ;NOM;FEM;PL	N
ernsthafte	en	ernsthaft	en	ADJ;NOM;FEM;PL	ADP
besorgt	preocupa	besorgt	preocupo	ADJ	V
besorgt	preocupados	besorgt	preocupar	ADJ	V
besorgt	como	besorgt	como	ADJ	PRO
besorgt	preocupado	besorgt	preocupar	ADJ	V
besorgt	por	besorgt	por	ADJ	ADP
besorgt	medo	besorgt	medo	ADJ	N
besorgt	preocupada	besorgt	preocupar	ADJ	V
installieren	aparello	installieren	aparello	V;NFIN	N
installieren	instalación	installieren	instalación	V;NFIN	N
heilung	cura	heilung	curo		N
heilung	curación	heilung	curación		N
heilung	interesábame	heilung	interesábame		PROPN
heilung	curar	heilung	curar		V
erfahrenen	experiencia	erfahren	experiencia	V;NFIN	N
erfahrenen	nisto	erfahren	nisto	V;NFIN	ADV
june	xuño	jun	xuño	PROPN	N
deal	tratar	deal	tratar		V
deal	negocio	deal	negocio		N
deal	trato	deal	trato		N
wichtigkeit	importancia	wichtigkeit	importancia	ADJ	N
getränke	copas	getränk	copa		N
met	coñecín	met	coñecín		V
met	a	met	o		DET
met	coñecemos	met	coñecer		V
genießt	ben	genießen	ben	V;IND;SG;3;PRS;FIN	ADV
roboter	robots	robot	robots	ADJ	PROPN
roboter	robot	robot	robot	ADJ	N
gesundheitswesen	saúde	gesundheitswesen	saúde	ADJ	N
gesundheitswesen	a	gesundheitswesen	o	ADJ	DET
gesundheitswesen	health	gesundheitswesen	health	ADJ	PROPN
gesundheitswesen	saúde	gesundheitswesen	saúde	ADJ	N
rinder	gando	rinder	gando		N
rinder	vacas	rinder	vaca		N
rinder	gado	rinder	gado		N
senke	depresión	senken	depresión		N
senke	posparto	senken	posparto		N
senke	a	senken	o		DET
senke	da	senken	da		V
chase	persecución	chase	persecución	PROPN;NOM;SG	N
rivalen	rivais	rival	rival	ADJ	N
ausgezeichnete	de	ausgezeichnet	de	ADJ;NOM;FEM;SG	ADP
schriftzeichen	idiogramas	schriftzeichen	idiograma	V;NFIN	N
schriftzeichen	personaxes	schriftzeichen	personaxe	V;NFIN	N
moralischen	moral	moralisch	moral	ADJ;ACC;SG	N
moralischen	a	moralisch	o	ADJ;ACC;SG	DET
moralischen	vontade	moralisch	vontade	ADJ;ACC;SG	N
haken	todos	haken	todo		DET
zubehör	subministración	zubehör	subministración		N
kaputt	roto	kaputt	roto	ADJ	N
kaputt	a	kaputt	o	ADJ	DET
kaputt	rompeu	kaputt	rompar	ADJ	V
kaputt	crebou	kaputt	crebar	ADJ	V
kaputt	entraron	kaputt	entrar	ADJ	V
kaputt	rompín	kaputt	rompon	ADJ	PROPN
verkäufer	vendedor	verkäufer	vendedor	ADJ	N
verkäufer	vendedor	verkäufer	vendedor	ADJ	N
verkäufer	libro	verkäufer	libro	ADJ	N
verkäufer	máis	verkäufer	máis	ADJ	ADV
verkäufer	vendido	verkäufer	vendido	ADJ	V
verwies	recomendáronme	verweisen	recomendáronme	V;IND;SG;3;PST;FIN	PROPN
manual	manual	manual	manual		ADJ
redner	relatores	redn	relator	ADJ	N
redner	♪	redn	♪	ADJ	PROPN
redner	falante	redn	falante	ADJ	N
beinen	patas	beinen	pata	V;NFIN	N
beinen	pernas	beinen	perna	V;NFIN	N
beinen	as	beinen	o	V;NFIN	DET
beinen	legs	beinen	leg	V;NFIN	PROPN
kindergärten	cativos	kindergärt	cativo	V;NFIN	ADJ
blinde	cegas	blind	cega		N
blinde	cega	blind	cega		N
blinde	cego	blind	cego		N
blinde	invidentes	blind	invidente		ADJ
blinde	cegos	blind	cego		N
hero	heroe	hero	heroe		N
ridge	cresta	ridgen	cresta	PROPN;NOM;SG	N
twitter	twitter	twitt	twitter		V
dunkelbraun	brown	dunkelbraun	brown	ADJ	PROPN
dunkelbraun	marróns	dunkelbraun	marrón	ADJ	N
dunkelbraun	marrón	dunkelbraun	marrón	ADJ	N
einfachsten	máis	einfachsten	máis	ADJ	ADV
zauberer	mago	zauber	mago	ADJ	N
freundeskreis	círculo	freundeskreis	círculo	ADJ	N
