philippe	philippe	philippa	phili	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
lisa	lisaa	lis	lisata	PROPN;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
lisa	liisa	lis	liisa	PROPN;NOM;FEM;SG	N;NOM;SG
činiteľ	tekijää	činiteľ	tekijä	N;ANIM;NOM;MASC;SG	N;PRT;SG
premenné	muuttujaa	premenný	muuttuja	ADJ;NOM;NEUT;SG	N;PRT;SG
premenné	vaihteleva	premenný	vaihdella	ADJ;NOM;NEUT;SG	V;NOM;SG;V.PTCP;ACT
premenné	muuttuja	premenný	muuttuja	ADJ;NOM;NEUT;SG	N;NOM;SG
premenné	muuttujan	premenný	muuttuja	ADJ;NOM;NEUT;SG	N;GEN;SG
premenné	muuttuva	premenný	muuttua	ADJ;NOM;NEUT;SG	V;NOM;SG;V.PTCP;ACT
premenné	muuttujat	premenný	muuttuja	ADJ;NOM;NEUT;SG	N;NOM;PL
fred	fredin	fred	fredi	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
fred	fred	fred	fred	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
adrian	adrian	adrian	adria	PROPN;ANIM;NOM;MASC;SG	
štandardy	standardeja	štandard	standardi	N;INAN;NOM;MASC;PL	N;PRT;PL
štandardy	standardien	štandard	standardi	N;INAN;NOM;MASC;PL	N;GEN;PL
planéte	planeetta	planéta	planeetta	N;DAT;FEM;SG	N;NOM;SG
planéte	planeetan	planéta	planeetta	N;DAT;FEM;SG	N;GEN;SG
čisté	net	čistý	net	ADJ;NOM;NEUT;SG	N;NOM;SG
čisté	verkon	čistý	verkko	ADJ;NOM;NEUT;SG	N;GEN;SG
čisté	verkko	čistý	verkko	ADJ;NOM;NEUT;SG	N;NOM;SG
čisté	netto	čistý	netto	ADJ;NOM;NEUT;SG	N;NOM;SG
čisté	puhdasta	čistý	puhdas	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
čisté	puhtaana	čistý	puhdas	ADJ;NOM;NEUT;SG	ADJ;FRML;SG
čisté	puhtaat	čistý	puhdas	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
čisté	puhdasta	čistý	puhdas	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
čisté	puhtaat	čistý	puhdas	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
ukončený	lopetettu	ukončený	lopettaa	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
tvrdenia	saatavat	tvrdenie	saada	N;NOM;NEUT;PL	V;NOM;PL;V.PTCP;PASS
tvrdenia	väittää	tvrdenie	väittää	N;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN;ACT
tvrdenia	väitteitä	tvrdenie	väite	N;NOM;NEUT;PL	N;PRT;PL
tvrdenia	syytöksiä	tvrdenie	syytös	N;NOM;NEUT;PL	N;PRT;PL
ručne	käsin	ručne	käsi	ADV	N;INS;PL
súkromný	yksityisiä	súkromný	yksityinen	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;PL
súkromný	yksityiset	súkromný	yksityinen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
súkromný	sotamies	súkromný	sota#mies	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
súkromný	yksityisen	súkromný	yksityinen	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;SG
plody	hedelmä	plod	hedelmä	N;INAN;NOM;MASC;PL	N;NOM;SG
plody	hedelmiä	plod	hedelmä	N;INAN;NOM;MASC;PL	N;PRT;PL
plody	hedelmistä	plod	hedelmä	N;INAN;NOM;MASC;PL	N;IN+ABL;PL
plody	hedelmiä	plod	hedelmä	N;INAN;NOM;MASC;PL	N;PRT;PL
fórum	foorumeilla	fórum	foorumi	N;NOM;NEUT;SG	N;AT+ESS
;PL
fórum	foorumin	fórum	foorumi	N;NOM;NEUT;SG	N;GEN;SG
pestovanie	kasvava	pestovanie	kasvaa	N;NOM;NEUT;SG	V;NOM;SG;V.PTCP;ACT
pestovanie	kasvavat	pestovanie	kasvaa	N;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN;ACT
pestovanie	kasvaa	pestovanie	kasvaa	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
pestovanie	istuttaa	pestovanie	istuttaa	N;NOM;NEUT;SG	V;SG;NFIN;ACT
pestovanie	viljelyä	pestovanie	viljely	N;NOM;NEUT;SG	N;PRT;SG
pestovanie	viljelyyn	pestovanie	viljely	N;NOM;NEUT;SG	N;IN+ALL;SG
pestovanie	viljelyn	pestovanie	viljely	N;NOM;NEUT;SG	N;GEN;SG
relácia	istunnon	relácia	istunto	N;NOM;FEM;SG	N;GEN;SG
relácia	istuntoa	relácia	istunto	N;NOM;FEM;SG	N;PRT;SG
cooper	cooperin	cooper	cooperi	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
cooper	cooper	cooper	cooper	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
nahradená	korvattu	nahradený	korvata	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
nahradená	tilalle	nahradený	tilalle	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADP
nahradená	korvattu	nahradený	korvata	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
nahradená	korvattiin	nahradený	korvata	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PST;FIN;PASS
logiky	looginen	logika	looginen	N;NOM;FEM;PL	ADJ;NOM;SG
logiky	logiikkaa	logika	logiikka	N;NOM;FEM;PL	N;PRT;SG
logiky	logiikan	logika	logiikka	N;NOM;FEM;PL	N;GEN;SG
logiky	logiikka	logika	logiikka	N;NOM;FEM;PL	N;NOM;SG
pohyby	liikkeiden	pohyb	liike	N;INAN;NOM;MASC;PL	N;GEN;PL
pohyby	siirtyy	pohyb	siirtyä	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
pohyby	liikkuu	pohyb	liikkua	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
slávnosti	juhla	slávnosť	juhla	N;NOM;FEM;PL	N;NOM;SG
slávnosti	festivaali	slávnosť	festi#vaali	N;NOM;FEM;PL	N;NOM;SG
slávnosti	juhlaa	slávnosť	juhlaa	N;NOM;FEM;PL	N;PRT;SG
slávnosti	viettoa	slávnosť	vietto	N;NOM;FEM;PL	N;PRT;SG
terminológia	termit	terminológia	termi	N;NOM;FEM;SG	N;NOM;PL
terminológia	käsitteet	terminológia	käsite	N;NOM;FEM;SG	N;NOM;PL
terminológia	terminologiaa	terminológia	terminologia	N;NOM;FEM;SG	N;PRT;SG
bytosti	olentoja	bytosť	olento	N;NOM;FEM;PL	N;PRT;PL
bytosti	olentoja	bytosť	olento	N;NOM;FEM;PL	N;PRT;PL
samice	naaras	samica	naaras	N;NOM;NEUT;PL	N;NOM;SG
samice	nainen	samica	nainen	N;NOM;NEUT;PL	N;NOM;SG
samice	naisten	samica	nainen	N;NOM;NEUT;PL	N;GEN;PL
súradnice	koordinoida	súradnica	koordinoida	N;NOM;FEM;PL	V;SG;NFIN;ACT
súradnice	koordinoi	súradnica	koordinoida	N;NOM;FEM;PL	N;NOM;SG
súradnice	koordinaatteja	súradnica	koordinaatti	N;NOM;FEM;PL	N;PRT;PL
senátu	senaatti	senát	senaatti	N;INAN;GEN;MASC;SG	N;NOM;SG
michelangelo	michelangelo	michelangieť	michelangelo	N;NOM;NEUT;SG	PROPN;NOM;SG
potomkov	jälkeläinen	potomok	jälkeläinen	N;ANIM;ACC;MASC;PL	N;NOM;SG
potomkov	jälkeläisiä	potomok	jälkeläinen	N;ANIM;ACC;MASC;PL	N;PRT;PL
potomkov	jälkeläiset	potomok	jälkeläinen	N;ANIM;ACC;MASC;PL	N;NOM;PL
potomkov	jälkeläisiä	potomok	jälkeläinen	N;ANIM;ACC;MASC;PL	N;PRT;PL
melbourne	melbourne	melbourne	melbourn	N;INS;FEM;SG	N;NOM;SG
korunu	kruunua	koruna	kruunu	N;ACC;FEM;SG	N;PRT;SG
korunu	crown	koruna	crown	N;ACC;FEM;SG	
korunu	kruunu	koruna	kruunu	N;ACC;FEM;SG	N;NOM;SG
korunu	kruunun	koruna	kruunu	N;ACC;FEM;SG	N;GEN;SG
tém	aiheet	téma	aihe	N;GEN;FEM;PL	N;NOM;PL
tém	aiheita	téma	aihe	N;GEN;FEM;PL	N;PRT;PL
železo	rautaa	železo	rauta	N;INAN;NOM;MASC;SG	N;PRT;SG
železo	raudan	železo	rauta	N;INAN;NOM;MASC;SG	N;GEN;SG
spisy	kirjoituksia	spis	kirjoitus	N;INAN;NOM;MASC;PL	N;PRT;PL
labe	elbe	laba	elbe	PROPN;NOM;FEM;SG	N;NOM;SG
konečný	finaali	konečný	finaali	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
efektívne	tehokasta	efektívny	tehokas	ADV	ADJ;PRT;SG
efektívne	tehokas	efektívny	tehokas	ADV	ADJ;NOM;SG
efektívne	tehokkaat	efektívny	tehokas	ADV	ADJ;NOM;PL
efektívne	tehokasta	efektívny	tehokas	ADV	ADJ;PRT;SG
efektívne	tehokas	efektívny	tehokas	ADV	ADJ;NOM;SG
efektívne	tehokkaat	efektívny	tehokas	ADV	ADJ;NOM;PL
najnovšie	viimeaikainen	mový	viimeaikainen	ADV;RL	ADJ;NOM;SG
najnovšie	viimeaikaiset	mový	viimeaikainen	ADV;RL	ADJ;NOM;PL
najnovšie	viimeisimmät	mový	viimeinen	ADV;RL	ADJ;NOM;CMPR;PL
najnovšie	uusin	mový	uusi	ADV;RL	ADJ;NOM;RL;SG
najnovšie	uusimmat	mový	uusi	ADV;RL	ADJ;NOM;RL;PL
najnovšie	uusin	mový	uusi	ADV;RL	ADJ;NOM;RL;SG
najnovšie	uusimmat	mový	uusi	ADV;RL	ADJ;NOM;RL;PL
najnovšie	viimeisin	mový	viimeinen	ADV;RL	ADJ;NOM;RL;SG
najnovšie	viimeisimmät	mový	viimeinen	ADV;RL	ADJ;NOM;CMPR;PL
poľnohospodárske	maatalouden	poľnohospodársky	maa#talous	ADJ;NOM;NEUT;SG	N;GEN;SG
poľnohospodárske	maatalous	poľnohospodársky	maa#talous	ADJ;NOM;NEUT;SG	N;NOM;SG
kaplnke	kappeli	kaplnka	kappeli	N;DAT;FEM;SG	N;NOM;SG
sasko	saksi	sasko	saksi	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
sasko	sachsen	sasko	sach	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
modra	sininen	modra	sininen	N;NOM;FEM;SG	ADJ;NOM;SG
modra	siniset	modra	sininen	N;NOM;FEM;SG	ADJ;NOM;PL
modra	sinistä	modra	sininen	N;NOM;FEM;SG	ADJ;PRT;SG
jadrom	ytimen	jadrý	ydin	ADJ;INS;NEUT;SG	N;GEN;SG
jadrom	ytimessä	jadrý	ydin	ADJ;INS;NEUT;SG	N;IN+ESS;SG
jadrom	ydin	jadrý	ydin	ADJ;INS;NEUT;SG	N;NOM;SG
papiera	paperi	papier	paperi	N;INAN;GEN;MASC;SG	N;NOM;SG
papiera	paperia	papier	paperi	N;INAN;GEN;MASC;SG	N;PRT;SG
platňa	lautasen	platňa	lautanen	N;NOM;FEM;SG	N;GEN;SG
spol	kumppanit	spol	kumppani		N;NOM;PL
hlasovať	äänestä	hlasovať	ääni	V;IPFV;POS;NFIN	N;IN+ABL;SG
hlasovať	äänestys	hlasovať	äänestys	V;IPFV;POS;NFIN	N;NOM;SG
hlasovať	äänioikeus	hlasovať	ääni#oikeus	V;IPFV;POS;NFIN	N;NOM;SG
hlasovať	äänestykset	hlasovať	äänestys	V;IPFV;POS;NFIN	N;NOM;PL
hlasovať	äänestys	hlasovať	äänestys	V;IPFV;POS;NFIN	N;NOM;SG
hlasovať	äänestäminen	hlasovať	äänestäminen	V;IPFV;POS;NFIN	N;NOM;SG
opravy	korjauksia	oprava	korjaus	N;NOM;FEM;PL	N;PRT;PL
opravy	korjauksia	oprava	korjaus	N;NOM;FEM;PL	N;PRT;PL
opravy	korjauksia	oprava	korjaus	N;NOM;FEM;PL	N;PRT;PL
opravy	korjaa	oprava	korjata	N;NOM;FEM;PL	V;IMP;SG;2;FIN;ACT
opravy	korjaus	oprava	korjaus	N;NOM;FEM;PL	N;NOM;SG
dia	dia	dia	dia	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
mačky	kissoja	mačka	kisso	N;NOM;FEM;PL	N;PRT;PL
trestné	rikolliset	trestný	rikollinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
trestné	rikollista	trestný	rikollinen	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
brigády	prikaati	brigáda	prikaati	N;NOM;FEM;PL	N;NOM;SG
teológia	teologiaa	teológia	teologia	N;NOM;FEM;SG	N;PRT;SG
varšave	varsovassa	varšav	varsova	ADV	ADJ;IN+ESS;SG
varšave	varsovan	varšav	varsoa	ADV	V;GEN;SG;V.PTCP;ACT
následné	myöhemmät	následný	myöhä	ADJ;NOM;NEUT;SG	ADJ;NOM;CMPR;PL
následné	myöhempi	následný	myöhä	ADJ;NOM;NEUT;SG	ADJ;NOM;CMPR;SG
ľudský	ihmisen	ľudský	ihminen	ADJ;INAN;NOM;MASC;SG	N;GEN;SG
ľudský	ihminen	ľudský	ihminen	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
potrieb	tarvitsee	potrieb	tarvita	N;GEN;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
potrieb	tarpeet	potrieb	tarve	N;GEN;FEM;PL	N;NOM;PL
potrieb	kaipaa	potrieb	kaivata	N;GEN;FEM;PL	V;IMP;SG;2;FIN;ACT
útek	paeta	útek	paeta	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
útek	pakene	útek	paeta	N;INAN;NOM;MASC;SG	N;NOM;PL
útek	paeta	útek	paeta	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
zaťaženie	lataa	zaťaženie	lata	N;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
zaťaženie	ladataan	zaťaženie	ladata	N;NOM;NEUT;SG	V;IND;PRS;FIN;PASS
tal	tal	tať	tal		N;NOM;SG
vlastnil	omistaa	vlastniť	omistaa	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
vlastnil	omistuksessa	vlastniť	omistus	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;IN+ESS;SG
sarah	sarah	sarah	sara	PROPN;NOM;FEM;SG	PROPN;NOM;SG
venované	omistautunut	venovaný	omistautua	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
venované	omistettu	venovaný	omistaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
československo	tšekkoslovakian	československo	tšekko#sovakia	N;NOM;NEUT;SG	N;GEN;SG
vyhlásenia	lausumat	vyhlásenie	lausua	N;NOM;NEUT;PL	V;NOM;PL;V.PTCP;ACT
vyhlásenia	lausuntoja	vyhlásenie	lausunto	N;NOM;NEUT;PL	N;PRT;PL
vyhlásenia	ilmoituksia	vyhlásenie	ilmoitus	N;NOM;NEUT;PL	N;PRT;PL
sebastian	sebastian	sebastian	sebastia	N;ANIM;NOM;MASC;SG	N;GEN;SG
klaus	klaus	klaus	klaus	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
obsahujúce	sisältävien	obsahujúci	sisältää	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	V;GEN;PL;V.PTCP;ACT
obsahujúce	sisältävät	obsahujúci	sisältää	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	V;IND;PL;3;PRS;FIN;ACT
dôsledky	seurauksia	dôsledok	seuraus	N;INAN;NOM;MASC;PL	N;PRT;PL
váhy	vaaka	váha	vaaka	N;NOM;FEM;PL	N;NOM;SG
zámer	aikomuksena	zámer	aikomus	N;INAN;NOM;MASC;SG	N;FRML;SG
hladina	tason	hladina	taso	N;NOM;FEM;SG	N;GEN;SG
hladina	tasolla	hladina	taso	N;NOM;FEM;SG	N;AT+ESS
;SG
čreva	suolen	črev	suoli	N;NOM;NEUT;SG	N;GEN;SG
iniciatívy	aloitteita	iniciatíva	aloite	N;NOM;FEM;PL	N;PRT;PL
iniciatívy	aloite	iniciatíva	aloite	N;NOM;FEM;PL	N;NOM;SG
iniciatívy	aloitteen	iniciatíva	aloite	N;NOM;FEM;PL	N;GEN;SG
symbolov	tunnukset	symbol	tunnus	N;INAN;GEN;MASC;PL	N;NOM;PL
symbolov	symbolit	symbol	symboli	N;INAN;GEN;MASC;PL	N;NOM;PL
symbolov	symboleja	symbol	symboli	N;INAN;GEN;MASC;PL	N;PRT;PL
mons	mons	mons	mons		
empire	imperiumin	empir	imperiumi		N;GEN;SG
empire	empire	empir	empire		
empire	valtakunta	empir	valta#kunta		N;NOM;SG
empire	imperiumi	empir	imperiumi		N;NOM;SG
vietname	vietnamin	vietnymy	vietnamin	N;DAT;FEM;PL	N;GEN;SG
vietname	vietnam	vietnymy	vieton	N;DAT;FEM;PL	N;NOM;SG
vietname	vietnamiin	vietnymy	vieton	N;DAT;FEM;PL	N;IN+ALL;PL
vietname	vietnamissa	vietnymy	vietama	N;DAT;FEM;PL	N;IN+ESS;SG
piatok	perjantaina	piatok	perjantai	N;INAN;NOM;MASC;SG	N;FRML;SG
tvarov	muotoja	tvar	muoto	N;INAN;GEN;MASC;PL	N;PRT;PL
tvarov	hahmot	tvar	hahmo	N;INAN;GEN;MASC;PL	N;NOM;PL
tvarov	muodot	tvar	muoto	N;INAN;GEN;MASC;PL	N;NOM;PL
štúdiá	studios	štúdium	studios	N;NOM;NEUT;PL	N;NOM;SG
používateľ	käyttäjää	používateľ	käyttäjä	N;ANIM;NOM;MASC;SG	N;PRT;SG
používateľ	käyttäjän	používateľ	käyttäjä	N;ANIM;NOM;MASC;SG	N;GEN;SG
používateľ	käyttäjät	používateľ	käyttäjä	N;ANIM;NOM;MASC;SG	N;NOM;PL
made	tehdyt	made	tehdä	N;NOM;FEM;SG	V;NOM;PL;V.PTCP;PASS
made	tehty	made	tehdä	N;NOM;FEM;SG	V;NOM;SG;V.PTCP;PASS
made	valmistettu	made	valmistaa	N;NOM;FEM;SG	V;NOM;SG;V.PTCP;PASS
made	made	made	made	N;NOM;FEM;SG	
etapy	vaiheissa	etap	vaihe	N;NOM;FEM;PL	N;IN+ESS;PL
etapy	vaiheita	etap	vaihe	N;NOM;FEM;PL	N;PRT;PL
žltý	keltaisia	žltý	keltainen	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;PL
žltý	keltaiset	žltý	keltainen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
odmietli	kieltäytyi	odmietnuť	kieltäytyä	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
odmietli	kieltäytynyt	odmietnuť	kieltäytyä	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
novšie	uudempi	nový	uusi	ADV;CMPR	ADJ;NOM;CMPR;SG
jamie	jamie	jamie	jamie	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
sociálny	sosiaaliset	sociálny	sosiaalinen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
sociálny	sosiaalisen	sociálny	sosiaalinen	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;SG
porto	porto	porto	porto	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG
rozdielne	erilaiset	rozdielny	erilainen	ADV	ADJ;NOM;PL
rozdielne	erilainen	rozdielny	erilainen	ADV	ADJ;NOM;SG
rozdielne	eri	rozdielny	eri	ADV	ADJ
rozdielne	erilaista	rozdielny	erilainen	ADV	ADJ;PRT;SG
deutsche	deutsche	deutsch	deutsche	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
adresu	osoite	adresa	osoite	N;ACC;FEM;SG	N;NOM;SG
adresu	osoitteen	adresa	osoite	N;ACC;FEM;SG	N;GEN;SG
rumunský	romanian	rumunský	romania	ADJ;ANIM;NOM;MASC;SG	N;GEN;SG
rumunský	romania	rumunský	romania	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
lebky	kalloja	lebka	kallo	N;NOM;FEM;PL	N;PRT;PL
lebky	kallo	lebka	kallo	N;NOM;FEM;PL	N;NOM;SG
lebky	kallon	lebka	kallo	N;NOM;FEM;PL	N;GEN;SG
uhlie	hiilen	uhlieť	hiili	N;NOM;NEUT;PL	N;GEN;SG
uhlie	hiili	uhlieť	hiili	N;NOM;NEUT;PL	N;NOM;SG
uhlie	kivihiili	uhlieť	kivi#hiili	N;NOM;NEUT;PL	N;NOM;SG
uhlie	hiili	uhlieť	hiili	N;NOM;NEUT;PL	N;NOM;SG
uhlie	hiiltä	uhlieť	hiiltää	N;NOM;NEUT;PL	N;PRT;SG
abeceda	aakkoset	abeceda	aakkonen	N;NOM;FEM;SG	N;NOM;PL
komédie	komedia	komédia	komedia	N;NOM;FEM;PL	N;NOM;SG
komédie	komedioista	komédia	komedio	N;NOM;FEM;PL	N;IN+ABL;PL
duchovné	henkistä	duchovný	henkinen	ADJ;NOM;NEUT;SG	N;PRT;SG
extra	ylimääräiset	extra	yli#määräinen	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
extra	ylimääräistä	extra	yli#määräinen	N;INAN;NOM;MASC;SG	ADJ;PRT;SG
extra	ylimääräinen	extra	yli#määräinen	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
udržanie	ylläpitää	udržanie	ylläpitää	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
snahu	ponnisteluja	snaha	ponnistelu	N;ACC;FEM;SG	N;PRT;PL
nárok	vaatia	nárok	vaatia	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
chýb	virheitä	chýb	virhe	N;GEN;FEM;PL	N;PRT;PL
chýb	virheet	chýb	virhe	N;GEN;FEM;PL	N;NOM;PL
chýb	virheitä	chýb	virhe	N;GEN;FEM;PL	N;PRT;PL
chýb	virheet	chýb	virhe	N;GEN;FEM;PL	N;NOM;PL
chýb	ötököitä	chýb	ötös	N;GEN;FEM;PL	N;PRT;PL
chýb	vikoja	chýb	vika	N;GEN;FEM;PL	N;PRT;PL
medi	kuparia	med	kupari	N;NOM;FEM;SG	N;PRT;SG
pokryté	katettu	pokrytý	kattaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
pokryté	kattoi	pokrytý	kattaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
pokryté	peitetty	pokrytý	peittää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
jednotlivcov	yksilöitä	jednotlivec	yksilö	N;ANIM;ACC;MASC;PL	N;PRT;PL
jednotlivcov	yksilöt	jednotlivec	yksilö	N;ANIM;ACC;MASC;PL	N;NOM;PL
jednotlivcov	yksilöiden	jednotlivec	yksilö	N;ANIM;ACC;MASC;PL	N;GEN;PL
organizmus	organismin	organizmus	organismi	N;INAN;NOM;MASC;SG	N;GEN;SG
junior	nuorempi	junior	nuori	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;CMPR;SG
junior	junior	junior	junior	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
junior	juniori	junior	juniori	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
životy	asuu	život	asua	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
frekvencie	taajuuksia	frekvencia	taajuus	N;NOM;FEM;PL	N;PRT;PL
frekvencie	esiintyvyys	frekvencia	esiintyvyys	N;NOM;FEM;PL	N;NOM;SG
frekvencie	taajuus	frekvencia	taajuus	N;NOM;FEM;PL	N;NOM;SG
frekvencie	esiintymistiheys	frekvencia	esiintyä#tiheys	N;NOM;FEM;PL	N;NOM;SG
frekvencie	tiheys	frekvencia	tiheys	N;NOM;FEM;PL	N;NOM;SG
frekvencie	yleisyys	frekvencia	yleisyys	N;NOM;FEM;PL	N;NOM;SG
autobus	bussin	autobus	bussi	N;INAN;NOM;MASC;SG	N;GEN;SG
výrobcu	tuottaja	výrobec	tuottaja	N;INAN;GEN;MASC;SG	N;NOM;SG
výrobcu	valmistaja	výrobec	valmistaja	N;INAN;GEN;MASC;SG	N;NOM;SG
tisícročia	vuosituhannen	tisícročie	vuosi#tuhat	N;NOM;NEUT;PL	N;GEN;SG
prednášky	luentoja	prednáška	luento	N;NOM;FEM;PL	N;PRT;PL
prednášky	luento	prednáška	luento	N;NOM;FEM;PL	N;NOM;SG
prednášky	luennon	prednáška	luento	N;NOM;FEM;PL	N;GEN;SG
ulrich	ulrich	ulrich	ulrich	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
akademický	akateemisen	akademický	akateeminen	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;SG
návrhov	ehdotuksista	návrh	ehdotus	N;INAN;GEN;MASC;PL	N;IN+ABL;PL
návrhov	ehdotukset	návrh	ehdotus	N;INAN;GEN;MASC;PL	N;NOM;PL
návrhov	ehdotuksia	návrh	ehdotus	N;INAN;GEN;MASC;PL	N;PRT;PL
praktické	käytännöllistä	praktický	käytännöllinen	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
praktické	käytännön	praktický	käytäntö	ADJ;NOM;NEUT;SG	N;GEN;SG
nominácia	ehdokkuuden	nominácia	ehdokkuus	N;NOM;FEM;SG	N;GEN;SG
trio	trio	trio	trio	PROPN;NOM;MASC;SG	N;NOM;SG
skúsenosť	kokemukset	skúsenosť	kokemus	N;NOM;FEM;SG	N;NOM;PL
skúsenosť	kokemuksen	skúsenosť	kokemus	N;NOM;FEM;SG	N;GEN;SG
skúsenosť	kokemuksia	skúsenosť	kokemus	N;NOM;FEM;SG	N;PRT;PL
skúsenosť	kokemusta	skúsenosť	kokemus	N;NOM;FEM;SG	N;PRT;SG
sklo	lasia	sklo	lasi	N;NOM;NEUT;SG	N;PRT;SG
sklo	lasin	sklo	lasi	N;NOM;NEUT;SG	N;GEN;SG
sklo	lasista	sklo	lasi	N;NOM;NEUT;SG	N;IN+ABL;PL
sklo	lasinen	sklo	lasinen	N;NOM;NEUT;SG	ADJ;NOM;SG
preložené	käännetty	preložený	kääntää	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
disciplíne	kuria	disciplína	kuri	N;DAT;FEM;SG	N;PRT;SG
disciplíne	kuri	disciplína	kuri	N;DAT;FEM;SG	N;NOM;SG
wwe	wwe	wen	wwe	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
elektrických	sähkö	elektrický	sähkö	ADJ;GEN;MASC;PL	N;NOM;SG
elektrických	sähköinen	elektrický	sähköinen	ADJ;GEN;MASC;PL	ADJ;NOM;SG
elektrických	sähköiset	elektrický	sähköinen	ADJ;GEN;MASC;PL	ADJ;NOM;PL
elektrických	sähköllä	elektrický	sähkö	ADJ;GEN;MASC;PL	N;AT+ESS
;SG
elektrických	sähkö	elektrický	sähkö	ADJ;GEN;MASC;PL	N;NOM;SG
elektrických	sähköinen	elektrický	sähköinen	ADJ;GEN;MASC;PL	ADJ;NOM;SG
elektrických	sähköiset	elektrický	sähköinen	ADJ;GEN;MASC;PL	ADJ;NOM;PL
adresy	osoitteita	adresa	osoite	N;NOM;FEM;PL	N;PRT;PL
