múzeá	muzeele	múzeum	muzeu	N;NOM;NEUT;PL	N;DEF;FEM;PL
zdravotné	sanatate	zdravotný	sanata	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
chybu	greseala	chyba	greseală	N;ACC;FEM;SG	N;DEF;FEM;SG
chybu	greseala	chyba	greseală	N;ACC;FEM;SG	N;DEF;FEM;SG
založiť	baza	založiť	bază	V;PFV;POS;NFIN	N;DEF;FEM;SG
založiť	baza	založiť	bază	V;PFV;POS;NFIN	N;DEF;FEM;SG
jules	jules	jules	jules	PROPN;ANIM;NOM;MASC;SG	PROPN
komédia	comedia	komédium	comedie	N;NOM;FEM;SG	N;DEF;FEM;SG
komédia	comedie	komédium	comedie	N;NOM;FEM;SG	N;INDF;FEM;SG
watanabe	watanabe	watanabe	watanabe	N;ANIM;NOM;MASC;SG	PROPN
angel	inger	angel	inger	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
angel	inger	angel	inger	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
angel	angel	angel	angel	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
továrne	fabricile	továrne	fabrică	ADV	N;DEF;FEM;PL
továrne	uzine	továrne	uzină	ADV	N;INDF;FEM;PL
továrne	fabrici	továrne	fabrică	ADV	N;INDF;FEM;PL
faktor	factorul	faktor	factor	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
litva	lituaniei	litvo	lituanie	N;INAN;NOM;MASC;SG	PROPN;DEF;FEM;SG
litva	lituania	litvo	lituanie	N;INAN;NOM;MASC;SG	PROPN
zavraždený	ucisa	zavraždený	ucisa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
phil	phil	phila	phil	PROPN;ANIM;NOM;MASC;SG	PROPN
rob	rob	rob	rob	PROPN;ANIM;VOC;MASC;SG	N;INDF;MASC;SG
zastúpené	reprezentate	zastúpený	reprezentat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
zastúpené	reprezentata	zastúpený	reprezenta	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
spôsobujú	cauzand	spôsobovať	cauzand	V;IPFV;IND;PL;3;POS;PRS;FIN	N;INDF;MASC;SG
spôsobujú	provocand	spôsobovať	provoca	V;IPFV;IND;PL;3;POS;PRS;FIN	
výkonný	executive	výkonný	executiv	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
výkonný	executiva	výkonný	executiva	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
ponúkol	oferit	ponúknuť	oferit	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
ponúkol	oferita	ponúknuť	oferita	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;DEF;FEM;SG
ponúkol	oferite	ponúknuť	oferit	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;FEM;PL
presun	transferul	presun	transfer	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
presun	transfera	presun	transfera	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
presun	muta	presun	muta	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
presun	misca	presun	misca	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
presun	mutare	presun	mutare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
presun	mutarea	presun	mutare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
presun	miscarea	presun	miscare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
presun	miscarea	presun	miscare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
presun	miscare	presun	miscare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
presun	miscare	presun	miscare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
presun	miscarea	presun	miscare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
presun	miscare	presun	miscare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
carter	carter	carter	carter	PROPN;ANIM;NOM;MASC;SG	PROPN
poistenie	asigurare	poistenie	asigurare	N;NOM;NEUT;SG	N;INDF;FEM;SG
poistenie	asigurarea	poistenie	asigurare	N;NOM;NEUT;SG	N;DEF;FEM;SG
poistenie	asigurari	poistenie	asigurar	N;NOM;NEUT;SG	N;INDF;MASC;PL
poistenie	asigurari	poistenie	asigurar	N;NOM;NEUT;SG	N;INDF;MASC;PL
kroky	pasii	krok	pas	N;INAN;NOM;MASC;PL	N;DEF;MASC;PL
kroky	pasi	krok	pas	N;INAN;NOM;MASC;PL	
kroky	pasi	krok	pas	N;INAN;NOM;MASC;PL	
kroky	pasii	krok	pas	N;INAN;NOM;MASC;PL	N;DEF;MASC;PL
kroky	pasi	krok	pas	N;INAN;NOM;MASC;PL	
zmazať	stergere	zmazať	stergere	V;PFV;POS;NFIN	N;INDF;FEM;SG
bohatý	bogata	bohatý	bogat	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
bohatý	bogata	bohatý	bogat	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
bohatý	rich	bohatý	rich	ADJ;ANIM;NOM;MASC;SG	PROPN
erich	erich	erich	erich	PROPN;ANIM;NOM;MASC;SG	PROPN
suchá	usca	sucho	usca	N;NOM;FEM;SG	V;IND;SG;3;IPFV;FIN
suchá	uscate	sucho	uscat	N;NOM;FEM;SG	ADJ;INDF;FEM;PL
suchá	uscat	sucho	uscat	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
suchá	uscata	sucho	uscată	N;NOM;FEM;SG	N;DEF;FEM;SG
poddruh	subspecii	poddruh	subspeciu	N;INAN;NOM;MASC;SG	N;DEF;FEM;PL
slnečná	solare	slnečný	solar	ADJ;NOM;FEM;SG	N;INDF;FEM;PL
slnečná	solara	slnečný	solară	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
slnečná	solar	slnečný	solar	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
infraštruktúra	infrastructuri	infraštruktúra	infrastructură	N;NOM;FEM;SG	N;INDF;FEM;PL
infraštruktúra	infrastructura	infraštruktúra	infrastructură	N;NOM;FEM;SG	N;DEF;FEM;SG
infraštruktúra	infrastructura	infraštruktúra	infrastructură	N;NOM;FEM;SG	N;DEF;FEM;SG
svetom	lumea	svet	lume	N;INAN;INS;MASC;SG	N;DEF;FEM;SG
svetom	lume	svet	lume	N;INAN;INS;MASC;SG	N;INDF;FEM;SG
svetom	world	svet	world	N;INAN;INS;MASC;SG	PROPN
nahrávanie	incarcarea	nahrávanie	incarcare	N;NOM;NEUT;SG	N;DEF;FEM;SG
nahrávanie	incarc	nahrávanie	incarc	N;NOM;NEUT;SG	V;IND;SG;1;PRS;FIN
nahrávanie	incarcare	nahrávanie	incarcare	N;NOM;NEUT;SG	N;INDF;FEM;SG
nahrávanie	incarca	nahrávanie	incarca	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
nahrávanie	inregistrare	nahrávanie	inregistrare	N;NOM;NEUT;SG	N;INDF;FEM;SG
nahrávanie	inregistrarea	nahrávanie	inregistrare	N;NOM;NEUT;SG	N;DEF;FEM;SG
nahrávanie	inregistrare	nahrávanie	inregistrare	N;NOM;NEUT;SG	N;INDF;FEM;SG
nahrávanie	inregistreaza	nahrávanie	inregistra	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
čítať	citire	čítať	citire	V;IPFV;POS;NFIN	N;INDF;FEM;SG
záchranu	salvare	záchrana	salvare	N;ACC;FEM;SG	N;INDF;FEM;SG
wood	lemn	wood	lemn	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
wood	lemnul	wood	lemn	PROPN;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
wood	wood	wood	wood	PROPN;ANIM;NOM;MASC;SG	PROPN
wood	lemne	wood	lemn	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
dutiny	cavitatea	dutina	cavitate	N;NOM;FEM;PL	N;DEF;FEM;SG
dutiny	sinusurile	dutina	sinus	N;NOM;FEM;PL	N;DEF;FEM;PL
mer	mer	mer	mer	N;INAN;NOM;MASC;SG	
schopní	capabil	schopný	capabil	ADJ;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;SG
organické	organici	organický	organic	ADJ;NOM;NEUT;SG	N;INDF;MASC;PL
organické	organice	organický	organic	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
organické	organica	organický	organică	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
portálu	portalul	portál	portal	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
orientačné	orientative	orientačný	orientativ	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
vyvinuli	evoluat	vyvinúť	evolua	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
skutočné	reale	skutočný	real	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
skutočné	reala	skutočný	reală	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
skutočné	autentic	skutočný	autentic	ADJ;NOM;NEUT;SG	ADV
skutočné	autentica	skutočný	autentic	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
návštevy	vizitatorii	návšteva	vizitator	N;NOM;FEM;PL	N;DEF;MASC;PL
návštevy	vizitati	návšteva	vizitati	N;NOM;FEM;PL	V;IND;PL;2;PRS;FIN
návštevy	vizita	návšteva	vizita	N;NOM;FEM;PL	N;DEF;FEM;SG
návštevy	vizita	návšteva	vizita	N;NOM;FEM;PL	N;DEF;FEM;SG
návštevy	viziteaza	návšteva	vizitează	N;NOM;FEM;PL	V;IND;SG;3;IPFV;FIN
návštevy	vizitele	návšteva	vizită	N;NOM;FEM;PL	N;DEF;FEM;PL
citát	cita	citát	cita	N;INAN;NOM;MASC;SG	
citát	citez	citát	citez	N;INAN;NOM;MASC;SG	
citát	citat	citát	cita	N;INAN;NOM;MASC;SG	ADJ;INDF;MASC;SG
citát	citatul	citát	citat	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
odborov	sindicatelor	odbor	sindicat	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
odborov	sindicatele	odbor	sindicat	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
jonas	jonas	jonas	jonas	PROPN;ANIM;NOM;MASC;SG	PROPN
barry	barry	barra	barry	N;NOM;FEM;SG	PROPN
barry	florin	barra	florin	N;NOM;FEM;SG	PROPN
licencie	licentele	licencia	licent	N;NOM;FEM;PL	N;DEF;FEM;PL
licencie	licenta	licencia	licentă	N;NOM;FEM;PL	N;DEF;FEM;SG
licencie	licenta	licencia	licentă	N;NOM;FEM;PL	N;DEF;FEM;SG
nákladu	incarcatura	náklad	incarcatură	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
nákladu	incarcatura	náklad	incarcatură	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
nákladu	marfuri	náklad	marfă	N;INAN;GEN;MASC;SG	N;INDF;FEM;PL
hlboké	adanc	hlboký	adanc	ADJ;NOM;NEUT;SG	
hlboké	profund	hlboký	profund	ADJ;NOM;NEUT;SG	ADV
hlboké	adanca	hlboký	adanca	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
hlboké	adanc	hlboký	adanc	ADJ;NOM;NEUT;SG	
odhad	estimat	odhad	estima	N;INAN;NOM;MASC;SG	ADJ;INDF;MASC;SG
odhad	estimata	odhad	estimată	N;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
odhad	estimate	odhad	estimat	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
odhad	estimeaza	odhad	estimează	N;INAN;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
odhad	estimarea	odhad	estimare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
odhad	estimare	odhad	estimare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
odhad	estimarea	odhad	estimare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
odhad	estimare	odhad	estimare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
vojnový	razboi	vojnový	razboi	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
vojnový	razboiul	vojnový	razboi	ADJ;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
vojnový	razboi	vojnový	razboi	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
charakteristiky	caracteristicile	charakteristika	caracteristică	N;NOM;FEM;PL	N;DEF;FEM;PL
briti	britanic	brit	britanic	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;SG
briti	britanica	brit	britanică	N;ANIM;NOM;MASC;PL	N;DEF;FEM;SG
briti	british	brit	british	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
briti	britanici	brit	britanic	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;PL
briti	britanicii	brit	britanic	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
briti	britanici	brit	britanic	N;ANIM;NOM;MASC;PL	ADJ;INDF;MASC;PL
čínske	chineza	čínsky	chineza	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
čínske	chineza	čínsky	chineza	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
čínske	chinezi	čínsky	chinez	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;PL
mama	mama	mama	mamă	N;NOM;FEM;SG	N;DEF;FEM;SG
mama	mama	mama	mamă	N;NOM;FEM;SG	N;DEF;FEM;SG
mama	mama	mama	mamă	N;NOM;FEM;SG	N;DEF;FEM;SG
mama	mama	mama	mamă	N;NOM;FEM;SG	N;DEF;FEM;SG
zisku	profitul	ziska	profit	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
zaznamenané	inregistrate	zaznamenaný	inregistra	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
zaznamenané	inregistrata	zaznamenaný	inregistrat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
prepustený	eliberata	prepustený	eliberat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
prepustený	evacuate	prepustený	evacua	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
väzení	inchisoare	väzenie	inchisoare	N;NOM;NEUT;SG	N;INDF;FEM;SG
väzení	inchisoare	väzenie	inchisoare	N;NOM;NEUT;SG	N;INDF;FEM;SG
väzení	inchisoarea	väzenie	inchisoare	N;NOM;NEUT;SG	N;DEF;FEM;SG
väzení	inchisoarea	väzenie	inchisoare	N;NOM;NEUT;SG	N;DEF;FEM;SG
centrálne	centrala	centrálne	centrală	ADV	ADJ;DEF;FEM;SG
centrálne	centrale	centrálne	centrală	ADV	N;INDF;FEM;PL
centrálne	centrala	centrálne	centrală	ADV	ADJ;DEF;FEM;SG
centrálne	central	centrálne	central	ADV	ADJ;INDF;MASC;SG
porážku	infrangere	porážka	infrangere	N;ACC;FEM;SG	N;INDF;FEM;SG
porážku	infrangerea	porážka	infrangere	N;ACC;FEM;SG	N;DEF;FEM;SG
budúci	urmatorul	budúci	urmator	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
budúci	urmatorul	budúci	urmator	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
budúci	urmator	budúci	urmator	N;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
budúci	urmatoarea	budúci	urmatore	N;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
olympic	olimpice	olympica	olimpic	PROPN;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
olympic	olimpic	olympica	olimpic	PROPN;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
olympic	olympic	olympica	olympic	PROPN;ANIM;NOM;MASC;SG	PROPN
nepriateľov	inamicii	nepriateľ	inamic	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
geometria	geometria	geometria	geometrie	N;NOM;FEM;SG	N;DEF;FEM;SG
geometria	geometrie	geometria	geometrie	N;NOM;FEM;SG	N;INDF;FEM;SG
reprezentácia	reprezentarea	reprezentácia	reprezentare	N;NOM;FEM;SG	N;DEF;FEM;SG
reprezentácia	reprezentare	reprezentácia	reprezentare	N;NOM;FEM;SG	N;INDF;FEM;SG
priatelia	prietenii	priateľ	prietenie	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
socialistická	socialista	socialistický	socialist	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
socialistická	socialiste	socialistický	socialist	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
prince	printul	princť	print	PROPN;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
prince	printul	princť	print	PROPN;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
prince	print	princť	print	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
prince	print	princť	print	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
prince	print	princť	print	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
prince	prince	princť	prince	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
vrtuľníky	elicopterele	vrtuľník	elicoptere	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
cook	cook	cook	cook	PROPN;ANIM;NOM;MASC;SG	PROPN
cook	bucatar	cook	bucatar	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
cook	gatesc	cook	gatesc	PROPN;ANIM;NOM;MASC;SG	V;IND;PL;3;PRS;FIN
diely	parti	diely	parti	N;NOM;FEM;PL	
diely	parti	diely	parti	N;NOM;FEM;PL	
charlotte	charlotte	charlotie	charlotte	N;NOM;FEM;PL	PROPN
chemicky	chimic	chemicky	chimic	ADV	ADJ;INDF;MASC;SG
matthew	matei	matthew	mată	PROPN;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
matthew	matthew	matthew	matthew	PROPN;ANIM;NOM;MASC;SG	PROPN
emanuel	emanuel	emanuel	emanuel	PROPN;ANIM;NOM;MASC;SG	PROPN
oskar	oskar	oskar	oskar	N;ANIM;NOM;MASC;SG	PROPN
predstavenie	performante	predstavenie	performant	N;NOM;NEUT;SG	N;INDF;FEM;PL
predstavenie	performanta	predstavenie	performant	N;NOM;NEUT;SG	N;DEF;FEM;SG
predstavenie	performanta	predstavenie	performant	N;NOM;NEUT;SG	N;DEF;FEM;SG
predstavenie	performanta	predstavenie	performant	N;NOM;NEUT;SG	N;DEF;FEM;SG
predstavenie	arata	predstavenie	arata	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
predstavenie	arata	predstavenie	arata	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
predstavenie	afiseaza	predstavenie	afisea	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
vraždy	omucidere	vražda	omucidere	N;NOM;FEM;PL	N;INDF;FEM;SG
vraždy	crima	vražda	crimă	N;NOM;FEM;PL	N;DEF;FEM;SG
vraždy	crima	vražda	crimă	N;NOM;FEM;PL	N;DEF;FEM;SG
podvozok	sasiu	podvozok	sasiu	N;INAN;NOM;MASC;SG	
podvozok	bogie	podvozok	bogie	N;INAN;NOM;MASC;SG	
zavedená	introdusa	zavedený	introdus	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
zavedená	introduse	zavedený	introduce	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
ensign	ensign	ensign	ensign	N;NOM;FEM;SG	
lisa	lisa	lis	lisa	PROPN;NOM;FEM;SG	N;DEF;FEM;SG
vybrať	alege	vybrať	alege	V;PFV;POS;NFIN	
vybrať	selectare	vybrať	selectare	V;PFV;POS;NFIN	N;INDF;FEM;SG
činiteľ	factorul	činiteľ	factor	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
premenné	variabila	premenný	variabilă	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
premenné	variabile	premenný	variabilă	ADJ;NOM;NEUT;SG	N;INDF;FEM;PL
premenné	variabila	premenný	variabilă	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
premenné	variabilele	premenný	variabilă	ADJ;NOM;NEUT;SG	N;DEF;FEM;PL
premenné	variabile	premenný	variabilă	ADJ;NOM;NEUT;SG	N;INDF;FEM;PL
premenné	variabilelor	premenný	variabilă	ADJ;NOM;NEUT;SG	N;DEF;FEM;PL
fred	fred	fred	frede	PROPN;ANIM;NOM;MASC;SG	PROPN
adrian	adrian	adrian	adrian	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
dvořák	dvořák	dvořák	dvořák	PROPN;ANIM;NOM;MASC;SG	PROPN
štandardy	standardele	štandard	standard	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
planéte	planeta	planéta	planetă	N;DAT;FEM;SG	N;DEF;FEM;SG
planéte	planeta	planéta	planetă	N;DAT;FEM;SG	N;DEF;FEM;SG
čisté	plasa	čistý	plasa	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
čisté	net	čistý	net	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
čisté	neta	čistý	neta	ADJ;NOM;NEUT;SG	
čisté	plasa	čistý	plasa	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
čisté	fileu	čistý	fileu	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
čisté	pura	čistý	pura	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
čisté	pura	čistý	pura	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
čisté	pure	čistý	pur	ADJ;NOM;NEUT;SG	
čisté	pur	čistý	pur	ADJ;NOM;NEUT;SG	ADV
čisté	curata	čistý	curată	ADJ;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
čisté	curata	čistý	curată	ADJ;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
čisté	curate	čistý	curat	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
čisté	clean	čistý	clean	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
súbežne	paralela	súbežne	paralelă	ADV	N;DEF;FEM;SG
súbežne	paralele	súbežne	paralel	ADV	ADJ;INDF;FEM;PL
súbežne	paralela	súbežne	paralelă	ADV	N;DEF;FEM;SG
tvrdenia	argumentele	tvrdenie	argument	N;NOM;NEUT;PL	N;DEF;FEM;PL
alois	alois	alois	alois	PROPN;ANIM;NOM;MASC;SG	PROPN
súkromný	privata	súkromný	privat	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
súkromný	private	súkromný	privat	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
scaleminor	scaleminor	scaleminor	scaleminor	ADV	N;INDF;MASC;SG
plody	fructul	plod	fruct	N;INAN;NOM;MASC;PL	N;DEF;MASC;SG
plody	fructele	plod	fruct	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
plody	fruct	plod	fruct	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
plody	fructele	plod	fruct	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
fórum	forumuri	fórum	forum	N;NOM;NEUT;SG	N;INDF;FEM;PL
fórum	forumul	fórum	forum	N;NOM;NEUT;SG	N;DEF;MASC;SG
pestovanie	plantarea	pestovanie	plantare	N;NOM;NEUT;SG	N;DEF;FEM;SG
pestovanie	plantare	pestovanie	plantare	N;NOM;NEUT;SG	N;INDF;FEM;SG
pestovanie	cultivare	pestovanie	cultivare	N;NOM;NEUT;SG	N;INDF;FEM;SG
pestovanie	cultivarea	pestovanie	cultivare	N;NOM;NEUT;SG	N;DEF;FEM;SG
relácia	sedinta	relácia	sedintă	N;NOM;FEM;SG	N;DEF;FEM;SG
relácia	sesiune	relácia	sesiune	N;NOM;FEM;SG	N;INDF;FEM;SG
relácia	sesiunea	relácia	sesiune	N;NOM;FEM;SG	N;DEF;FEM;SG
cooper	cooper	cooper	cooper	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
nahradená	inlocuita	nahradený	inlocuita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
nahradená	inlocuite	nahradený	inlocui	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
logiky	logica	logika	logică	N;NOM;FEM;PL	N;DEF;FEM;SG
logiky	logica	logika	logică	N;NOM;FEM;PL	N;DEF;FEM;SG
logiky	logic	logika	logic	N;NOM;FEM;PL	ADV
slávnosti	festival	slávnosť	festival	N;NOM;FEM;PL	N;INDF;MASC;SG
slávnosti	festivalul	slávnosť	festival	N;NOM;FEM;PL	N;DEF;MASC;SG
slávnosti	festivalului	slávnosť	festival	N;NOM;FEM;PL	N;DEF;MASC;SG
terminológia	terminologia	terminológia	terminologie	N;NOM;FEM;SG	N;DEF;FEM;SG
terminológia	terminologie	terminológia	terminologie	N;NOM;FEM;SG	N;INDF;FEM;SG
bytosti	creaturile	bytosť	creatură	N;NOM;FEM;PL	N;DEF;FEM;PL
samice	femelele	samica	femelă	N;NOM;NEUT;PL	N;DEF;FEM;PL
samice	femeie	samica	femeie	N;NOM;NEUT;PL	N;INDF;FEM;SG
samice	feminin	samica	feminin	N;NOM;NEUT;PL	ADJ;INDF;MASC;SG
samice	femela	samica	femelă	N;NOM;NEUT;PL	N;DEF;FEM;SG
samice	femela	samica	femelă	N;NOM;NEUT;PL	N;DEF;FEM;SG
súradnice	coordoneaza	súradnica	coordoneaza	N;NOM;FEM;PL	V;IND;SG;3;IPFV;FIN
súradnice	coordona	súradnica	coordona	N;NOM;FEM;PL	V;IND;SG;3;IPFV;FIN
súradnice	coordonatele	súradnica	coordonată	N;NOM;FEM;PL	N;DEF;FEM;PL
senátu	senatul	senát	senat	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
senátu	senatului	senát	senat	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
grafický	grafic	grafický	grafic	ADJ;ANIM;NOM;MASC;SG	ADV
grafický	grafica	grafický	grafică	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
michelangelo	michelangelo	michelangieť	michelangelo	N;NOM;NEUT;SG	N;INDF;MASC;SG
korunu	coroana	koruna	coroană	N;ACC;FEM;SG	N;DEF;FEM;SG
korunu	coroana	koruna	coroană	N;ACC;FEM;SG	N;DEF;FEM;SG
korunu	crown	koruna	crown	N;ACC;FEM;SG	PROPN
agent	agentul	agent	agent	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
tém	subiectele	téma	subiect	N;GEN;FEM;PL	N;DEF;FEM;PL
kapitola	capitolul	kapitola	capitol	N;NOM;FEM;SG	N;DEF;MASC;SG
železo	fierul	železo	fier	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
spisy	scrierile	spis	scriere	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
podvozku	bogie	podvozka	bogie	N;INAN;GEN;MASC;SG	
labe	elba	laba	elbă	PROPN;NOM;FEM;SG	PROPN
konečný	finala	konečný	finală	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
konečný	final	konečný	final	ADJ;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
konečný	finala	konečný	finală	ADJ;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
efektívne	eficiente	efektívny	eficient	ADV	ADJ;INDF;FEM;PL
efektívne	eficienta	efektívny	eficient	ADV	ADJ;DEF;FEM;SG
efektívne	eficienta	efektívny	eficient	ADV	ADJ;DEF;FEM;SG
