категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	
связи	haberleşme	связь	haberleş	N;INAN;NOM;FEM;PL	
связи	iletişim	связь	iletiş	N;INAN;NOM;FEM;PL	N;NOM;SG;3
день	gündüz	день	gündüz	N;INAN;NOM;MASC;SG	
день	gun	день	gun	N;INAN;NOM;MASC;SG	
именно	aynen	именно	aynen	PART	
именно	kesinlikle	именно	kesinlik	PART	N;INS;SG;3
период	adet	период	adet	N;INAN;NOM;MASC;SG	
период	nokta	период	nokta	N;INAN;NOM;MASC;SG	
период	dönem	период	dön	N;INAN;NOM;MASC;SG	
община	topluluk	община	topluluk	N;INAN;NOM;FEM;SG	
община	toplum	община	toplum	N;INAN;NOM;FEM;SG	
община	ümmet	община	ümmet	N;INAN;NOM;FEM;SG	
община	cemaat	община	cemaat	N;INAN;NOM;FEM;SG	
индексы	endeksleri	индекс	endeks	N;INAN;NOM;MASC;PL	N;ACC;PL;3
округа	ilçeleri	округ	ilçe	N;INAN;GEN;MASC;SG	N;ACC;PL;3
округа	bölgeler	округ	bölge	N;INAN;GEN;MASC;SG	N;NOM;PL;3
округа	illerden	округ	il	N;INAN;GEN;MASC;SG	N;AT+ABL;PL;3
франции	fransa	франция	fra	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
франции	france	франция	france	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
группа	gurup	группа	gur	N;INAN;NOM;FEM;SG	
группа	grup	группа	grup	N;INAN;NOM;FEM;SG	
группа	grubu	группа	grup	N;INAN;NOM;FEM;SG	
имя	adın	имя	ad	N;INAN;NOM;NEUT;SG	
игры	oyun	игра	oyun	N;INAN;NOM;FEM;PL	
игры	oyunları	игра	oyun	N;INAN;NOM;FEM;PL	N;ACC;PL;3
цифровой	dijital	цифровой	dijital	ADJ;NOM;MASC;SG	N;NOM;SG;3
цифровой	digital	цифровой	digital	ADJ;NOM;MASC;SG	
санкт	sankt	санкт	sankt	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
ширина	genişlik	ширина	genişlik	N;INAN;NOM;FEM;SG	
просто	sadece	просто	sadece	PART	ADV
просто	just	просто	just	PART	
регион	bölge	регион	bölge	N;INAN;NOM;MASC;SG	
регион	bölgede	регион	bölge	N;INAN;NOM;MASC;SG	N;ESS;SG;3
тогда	öyleyse	тогда	öyleyse	ADV	
тогда	ozaman	тогда	oza	ADV	
конце	bitir	конец	bitir	N;INAN;ESS;MASC;SG	V;PFV;IMP;SG;2;POS;PRS
конце	son	конец	son	N;INAN;ESS;MASC;SG	
конце	sonu	конец	son	N;INAN;ESS;MASC;SG	
конце	bitiş	конец	bitiş	N;INAN;ESS;MASC;SG	
отечественной	vatanseverlik	отечественный	vatanseverlik	ADJ;INS;FEM;SG	N;NOM;SG;3
отечественной	vatansever	отечественный	vatansever	ADJ;INS;FEM;SG	
вот	burada	вот	bura	PART	N;ESS;SG;3
вот	burda	вот	bura	PART	N;ESS;SG;3
работал	çalışmış	работать	çalış	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST
работал	çalıştı	работать	çalış	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST
церкви	kiliseler	церковь	kilise	N;INAN;NOM;FEM;SG	N;NOM;PL;3
церкви	church	церковь	church	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
церкви	kiliseye	церковь	kili	N;INAN;NOM;FEM;SG	N;DAT;SG;3
церкви	kilise	церковь	kili	N;INAN;NOM;FEM;SG	
клуб	klüp	клуб	klüp	N;INAN;NOM;MASC;SG	
клуб	club	клуб	club	N;INAN;NOM;MASC;SG	
клуб	kulüp	клуб	kul	N;INAN;NOM;MASC;SG	
наук	bilimleri	наука	bilim	N;INAN;GEN;FEM;PL	N;ACC;PL;3
наук	bilimler	наука	bilim	N;INAN;GEN;FEM;PL	N;NOM;PL;3
ввп	gsyih	ввп	gsyih	N;INAN;NOM;MASC;SG	
больше	devamı	больше	devam	ADV;CMPR	
больше	more	больше	more	ADV;CMPR	
федерации	federasyon	федерация	federasyon	N;INAN;NOM;FEM;PL	
федерации	federasyonu	федерация	federasyon	N;INAN;NOM;FEM;PL	N;NOM;SG;3
наиболее	çoğu	наиболее	çok	ADV	
наиболее	çogu	наиболее	çogu	ADV	
изображения	görseller	изображение	görsel	N;INAN;NOM;NEUT;PL	V;PFV;PL;3;POS;PRS
изображения	görsel	изображение	görsel	N;INAN;NOM;NEUT;PL	
изображения	resim	изображение	resim	N;INAN;NOM;NEUT;PL	
изображения	görüntü	изображение	görüntü	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
изображения	imaj	изображение	imaj	N;INAN;NOM;NEUT;PL	
советский	sovyetler	советский	sovyet	ADJ;NOM;MASC;SG	N;NOM;PL;3
советский	sovyet	советский	sovyet	ADJ;NOM;MASC;SG	
степени	derece	степень	derece	N;INAN;NOM;FEM;PL	
степени	derece	степень	derece	N;INAN;NOM;FEM;PL	
степени	derecesi	степень	derece	N;INAN;NOM;FEM;PL	N;NOM;SG;3
степени	diploma	степень	diplom	N;INAN;NOM;FEM;PL	N;NOM;SG;3
северо	northwestern	северо	northwestern	ADV	PROPN;NOM;SG;3
северо	kuzeybatı	северо	kuzeybat	ADV	
изображение	görsel	изображение	görsel	N;INAN;NOM;NEUT;SG	
изображение	resim	изображение	resim	N;INAN;NOM;NEUT;SG	
изображение	imaj	изображение	imaj	N;INAN;NOM;NEUT;SG	
награды	ödül	награда	ödül	N;INAN;NOM;FEM;PL	
награды	ödül	награда	ödül	N;INAN;NOM;FEM;PL	
википедия	wikipedia	википедия	wikipe	N;INAN;NOM;FEM;SG	
википедия	vikipedi	википедия	vikip	N;INAN;NOM;FEM;SG	
перед	önceki	перед	önceki	ADP	
перед	önceden	перед	önceden	ADP	ADV
перед	önce	перед	önce	ADP	
перед	öncesi	перед	önce	ADP	N;NOM;SG;3
перед	öncesinde	перед	önce	ADP	N;ESS;SG;3
германии	alman	германия	al	N;INAN;ESS;NEUT;SG	
германии	almanca	германия	al	N;INAN;ESS;NEUT;SG	ADV
германии	almanya	германия	al	N;INAN;ESS;NEUT;SG	PROPN;NOM;SG;3
владимир	vladimír	владимир	vladim	N;ANIM;NOM;MASC;SG	
владимир	vladimir	владимир	vladimir	N;ANIM;NOM;MASC;SG	
москва	moskova	москва	moskova	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
системы	sistemleri	система	sistem	N;INAN;NOM;FEM;PL	N;ACC;PL;3
системы	sistem	система	sistem	N;INAN;NOM;FEM;PL	N;NOM;SG;3
стороны	yanları	сторона	yan	N;INAN;NOM;FEM;PL	ADJ;NOM;PL;3
стороны	taraf	сторона	taraf	N;INAN;NOM;FEM;PL	
совет	konsey	совет	konsey	N;INAN;NOM;MASC;SG	
совет	konseyi	совет	konse	N;INAN;NOM;MASC;SG	
академии	akademi	академия	akadem	N;INAN;NOM;FEM;PL	N;NOM;SG;3
академии	akademisi	академия	akadem	N;INAN;NOM;FEM;PL	N;NOM;SG;3
академии	akademide	академия	akadem	N;INAN;NOM;FEM;PL	N;ESS;SG;3
две	iki	два	iki	NUM;NOM;FEM	
николай	nicolai	николай	nicolai	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
николай	nikolai	николай	nikolai	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
николай	nicholas	николай	nicholas	N;ANIM;NOM;MASC;SG	
николай	nikolay	николай	nikolay	N;ANIM;NOM;MASC;SG	
некоторые	bazıları	некоторый	bazı	DET;NOM;PL	
некоторые	bazılarını	некоторый	bazı	DET;NOM;PL	PRO;ACC;PL;3
некоторые	kimisi	некоторый	kimi	DET;NOM;PL	
роль	rolün	роль	rolün	N;INAN;NOM;FEM;SG	
роль	rol	роль	rol	N;INAN;NOM;FEM;SG	
юго	güneybatı	южный	güneybatı	N;INAN;NOM;MASC;SG	N;ACC;SG;3
дом	yuva	дом	yuva	N;INAN;NOM;MASC;SG	
дом	evde	дом	ev	N;INAN;NOM;MASC;SG	N;ESS;SG;3
дом	eve	дом	ev	N;INAN;NOM;MASC;SG	N;DAT;SG;3
дом	dom	дом	dom	N;INAN;NOM;MASC;SG	
дом	house	дом	hou	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
значимость	alaka	значимость	alaka	N;INAN;NOM;FEM;SG	
высоты	yüksekten	высота	yüksek	N;INAN;NOM;FEM;PL	ADV
высоты	yükseklik	высота	yükseklik	N;INAN;NOM;FEM;PL	N;NOM;SG;3
высоты	heights	высота	heights	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
русский	rus	русский	rus	ADJ;NOM;MASC;SG	
русский	rusça	русский	rusça	ADJ;NOM;MASC;SG	PROPN;NOM;SG;3
член	üye	член	üye	N;ANIM;NOM;MASC;SG	
член	penis	член	penis	N;ANIM;NOM;MASC;SG	
член	penisi	член	peni	N;ANIM;NOM;MASC;SG	N;ACC;SG;3
член	sik	член	sik	N;ANIM;NOM;MASC;SG	
член	dick	член	dick	N;ANIM;NOM;MASC;SG	
член	sik	член	sik	N;ANIM;NOM;MASC;SG	
член	horoz	член	horoz	N;ANIM;NOM;MASC;SG	
орден	düzen	орден	düz	N;INAN;NOM;MASC;SG	
орден	emir	орден	imir	N;INAN;NOM;MASC;SG	
сам	kendime	сам	kendi	ADJ;NOM;MASC;SG	PRO;DAT;SG;1;REFL
сам	kendimi	сам	kendi	ADJ;NOM;MASC;SG	PRO;ACC;SG;1;REFL
сам	kendim	сам	kendi	ADJ;NOM;MASC;SG	PRO;NOM;SG;1;REFL
сын	oğul	сын	oğul	N;ANIM;NOM;MASC;SG	
сын	evlat	сын	evlat	N;ANIM;NOM;MASC;SG	
пока	hoşçakalın	пока	hoşçakalı	CONJ	V;PFV;IMP;PL;2;POS;PRS
пока	hoşçakal	пока	hoşçakal	CONJ	
общины	topluluk	община	topluluk	N;INAN;NOM;FEM;PL	
общины	toplum	община	toplum	N;INAN;NOM;FEM;PL	
общины	ümmet	община	ümmet	N;INAN;NOM;FEM;PL	
общины	cemaat	община	cemaat	N;INAN;NOM;FEM;PL	
число	rakam	число	rakam	N;INAN;NOM;NEUT;SG	
число	numara	число	numar	N;INAN;NOM;NEUT;SG	
число	sayı	число	say	N;INAN;NOM;NEUT;SG	
эта	bu	этот	bu	DET;NOM;FEM;SG	
эта	bunu	этот	bu	DET;NOM;FEM;SG	PRO;ACC;SG;3
нужно	ihtiyaç	нужный	ihtiyaç	ADJ;NEUT;SG	
нужно	lazım	нужный	lazım	ADJ;NEUT;SG	
нужно	ihtiyacım	нужный	ihtiyaç	ADJ;NEUT;SG	N;NOM;SG;3
нужно	gerek	нужный	gerek	ADJ;NEUT;SG	
большой	büyük	большой	büyük	ADJ;NOM;MASC;SG	
большой	big	большой	big	ADJ;NOM;MASC;SG	
большой	buyuk	большой	buyuk	ADJ;NOM;MASC;SG	
большой	büyük	большой	büyük	ADJ;NOM;MASC;SG	
большой	kocaman	большой	kocaman	ADJ;NOM;MASC;SG	
количество	rakam	количество	rakam	N;INAN;NOM;NEUT;SG	
количество	numara	количество	numar	N;INAN;NOM;NEUT;SG	
количество	sayı	количество	say	N;INAN;NOM;NEUT;SG	
количество	miktar	количество	miktar	N;INAN;NOM;NEUT;SG	
институт	enstitü	институт	enstit	N;INAN;NOM;MASC;SG	
институт	institut	институт	institut	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
институт	enstitü	институт	enstit	N;INAN;NOM;MASC;SG	
институт	kuruluş	институт	kuruluş	N;INAN;NOM;MASC;SG	
институт	kurum	институт	kurum	N;INAN;NOM;MASC;SG	
компании	şirket	компания	şirket	N;INAN;NOM;FEM;PL	
компании	firma	компания	firma	N;INAN;NOM;FEM;PL	N;NOM;SG;3
компании	bölük	компания	bölük	N;INAN;NOM;FEM;PL	
компании	şirketleri	компания	şirket	N;INAN;NOM;FEM;PL	N;ACC;PL;3
церковь	church	церковь	church	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
церковь	kiliseye	церковь	kili	N;INAN;NOM;FEM;SG	N;DAT;SG;3
церковь	kilise	церковь	kili	N;INAN;NOM;FEM;SG	
советского	sovyetler	советский	sovyet	ADJ;GEN;MASC;SG	N;NOM;PL;3
советского	sovyet	советский	sovyet	ADJ;GEN;MASC;SG	
проект	proje	проект	proje	N;INAN;NOM;MASC;SG	
проект	cereyan	проект	cereyan	N;INAN;NOM;MASC;SG	
проект	taslak	проект	taslak	N;INAN;NOM;MASC;SG	
много	birçok	много	birçok	ADV	DET
много	çok	много	çok	ADV	
сельский	kırsal	сельский	kırsal	ADJ;NOM;MASC;SG	
вопрос	sorun	вопрос	sorun	N;INAN;NOM;MASC;SG	
вопрос	mesele	вопрос	mesele	N;INAN;NOM;MASC;SG	
вопрос	soru	вопрос	soru	N;INAN;NOM;MASC;SG	
вопрос	sorum	вопрос	sorum	N;INAN;NOM;MASC;SG	
момент	anı	момент	an	N;INAN;NOM;MASC;SG	
фильмы	filmleri	фильм	film	N;INAN;NOM;MASC;PL	N;ACC;PL;3
фильмы	film	фильм	film	N;INAN;NOM;MASC;PL	
фильмы	film	фильм	film	N;INAN;NOM;MASC;PL	
фильмы	sinema	фильм	sine	N;INAN;NOM;MASC;PL	N;NOM;SG;3
часто	sıklıkla	часто	sıklık	ADV	
часто	sıkça	часто	sıkça	ADV	
часто	sıklıkla	часто	sıklık	ADV	
часто	sıkça	часто	sıkça	ADV	
почти	nerdeyse	почти	nerdeyse	ADV	
почти	neredeyse	почти	neredeyse	ADV	
почти	nerdeyse	почти	nerdeyse	ADV	
почти	neredeyse	почти	neredeyse	ADV	
сокорро	socorro	сокорро	socorro		PROPN;NOM;SG;3
глава	bölüm	глава	bölüm	N;ANIM;NOM;MASC;SG	
настоящее	hediye	настоящий	hedi	ADJ;NOM;NEUT;SG	N;NOM;SG;3
настоящее	şimdiki	настоящий	şimdiki	ADJ;NOM;NEUT;SG	
настоящее	mevcut	настоящий	mevcut	ADJ;NOM;NEUT;SG	
стали	çelik	стать	çelik	V;PFV;IND;PL;PST;FIN;ACT	
европы	avrupa	европа	avrupa	N;INAN;NOM;FEM;SG	
организации	organizasyon	организация	organizasyon	N;INAN;NOM;FEM;PL	N;NOM;SG;3
организации	kuruluş	организация	kuruluş	N;INAN;NOM;FEM;PL	
организации	örgüt	организация	örgüt	N;INAN;NOM;FEM;PL	
организации	organizasyon	организация	organizasyon	N;INAN;NOM;FEM;PL	N;NOM;SG;3
сейчас	simdi	сейчас	simdi	ADV	
империи	empire	империя	empir	N;INAN;NOM;FEM;PL	
империи	imparatorluk	империя	imparatorluk	N;INAN;NOM;FEM;PL	N;NOM;SG;3
империи	imparatorluğu	империя	imparatorluk	N;INAN;NOM;FEM;PL	N;NOM;SG;3
река	nehri	река	nehir	N;INAN;NOM;FEM;SG	N;ACC;SG;3
река	river	река	riv	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
река	nehir	река	nehir	N;INAN;NOM;FEM;SG	
река	irmak	река	irmak	N;INAN;NOM;FEM;SG	
участников	katılımcı	участник	katılımcı	N;ANIM;GEN;MASC;PL	
участников	katılımcılar	участник	katılımcı	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
участников	katılanlar	участник	katılan	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
участников	katılımcılar	участник	katılımcı	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
альбом	albüm	альбый	albüm	N;INAN;NOM;MASC;SG	
одна	yalnız	один	yalnız	DET;NOM;FEM;SG	
одна	biri	один	biri	DET;NOM;FEM;SG	PRO;NOM;SG;3
одна	bir	один	bir	DET;NOM;FEM;SG	
станции	karakol	станция	karakol	N;INAN;NOM;FEM;PL	
станции	station	станция	station	N;INAN;NOM;FEM;PL	N;NOM;SG;3
станции	istasyonu	станция	ista	N;INAN;NOM;FEM;PL	N;ACC;SG;3
станции	istasyon	станция	istasyon	N;INAN;NOM;FEM;PL	
станции	istasyonları	станция	ista	N;INAN;NOM;FEM;PL	N;ACC;PL;3
людей	halk	человек	halk	N;ANIM;GEN;MASC;PL	
людей	kişiler	человек	kişi	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
людей	insanlar	человек	insan	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
людей	millet	человек	millet	N;ANIM;GEN;MASC;PL	
возможно	belki	возможный	belki	ADJ;NEUT;SG	ADV
возможно	belki	возможный	belki	ADJ;NEUT;SG	ADV
возможно	muhtemel	возможный	muhtemel	ADJ;NEUT;SG	
возможно	mümkün	возможный	mümkün	ADJ;NEUT;SG	
возможно	olası	возможный	olası	ADJ;NEUT;SG	
возможно	muhtemelen	возможный	muhtemel	ADJ;NEUT;SG	
возможно	muhtemel	возможный	muhtemel	ADJ;NEUT;SG	
возможно	muhtemelen	возможный	muhtemel	ADJ;NEUT;SG	
сергей	sergey	сергей	sergey	N;ANIM;NOM;MASC;SG	
сергей	sergey	сергей	sergey	N;ANIM;NOM;MASC;SG	
сергей	sergei	сергей	sergei	N;ANIM;NOM;MASC;SG	
окончил	mezun	окончить	mezun	V;PFV;MASC;IND;SG;PST;FIN;ACT	
иван	ivan	иван	ivan	N;ANIM;NOM;MASC;SG	
иван	iván	иван	iv	N;ANIM;NOM;MASC;SG	
пояс	kayış	пояс	kayış	N;INAN;NOM;MASC;SG	
пояс	kemer	пояс	kemer	N;INAN;NOM;MASC;SG	
пояс	kuşak	пояс	kuşak	N;INAN;NOM;MASC;SG	
команды	komut	команда	komut	N;INAN;NOM;FEM;PL	
команды	emrediyor	команда	emret	N;INAN;NOM;FEM;PL	V;PROG;IND;SG;3;POS;INFM;PRS
шаблон	desen	шаблон	de	N;INAN;NOM;MASC;SG	V;PFV;SG;2;POS;PRS
шаблон	şablon	шаблон	şablon	N;INAN;NOM;MASC;SG	
шаблон	şablonu	шаблон	şablo	N;INAN;NOM;MASC;SG	N;ACC;SG;3
шаблон	şablon	шаблон	şablon	N;INAN;NOM;MASC;SG	
ссылки	referans	ссылка	referans	N;INAN;NOM;FEM;PL	
ссылки	bağlar	ссылка	bağla	N;INAN;NOM;FEM;PL	
многие	birçok	много	birçok	NUM	DET
жизнь	life	жизнь	life	N;INAN;NOM;FEM;SG	
жизнь	hayat	жизнь	hayat	N;INAN;NOM;FEM;SG	
жизнь	ömür	жизнь	ömür	N;INAN;NOM;FEM;SG	
серии	serisi	серия	seri	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
серии	dizi	серия	dizi	N;INAN;NOM;FEM;PL	N;NOM;SG;3
серии	seri	серия	seri	N;INAN;NOM;FEM;PL	
участники	katılım	участник	katılım	N;ANIM;NOM;MASC;PL	
участники	katılımı	участник	katılım	N;ANIM;NOM;MASC;PL	N;ACC;SG;3
участники	üye	участник	üye	N;ANIM;NOM;MASC;PL	
начал	başladık	начать	başla	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;PL;1;POS;PST
культуры	kültür	культура	kültür	N;INAN;NOM;FEM;SG	
культуры	kültürler	культура	kültür	N;INAN;NOM;FEM;SG	N;NOM;PL;3
часовой	nöbetçi	часовой	nöbetçi	ADJ;NOM;MASC;SG	
часовой	nöbetçi	часовой	nöbetçi	ADJ;NOM;MASC;SG	
часовой	sentinel	часовой	sentinel	ADJ;NOM;MASC;SG	
проекта	proje	проект	proje	N;INAN;GEN;MASC;SG	
проекта	projesi	проект	proje	N;INAN;GEN;MASC;SG	N;NOM;SG;3
команда	tayfa	команда	tayfa	N;INAN;NOM;FEM;SG	
команда	ekip	команда	ekip	N;INAN;NOM;FEM;SG	
команда	kadro	команда	kadro	N;INAN;NOM;FEM;SG	
команда	ekip	команда	ekip	N;INAN;NOM;FEM;SG	
команда	manga	команда	manga	N;INAN;NOM;FEM;SG	
команда	bölük	команда	bölük	N;INAN;NOM;FEM;SG	
команда	takım	команда	takım	N;INAN;NOM;FEM;SG	
команда	komut	команда	komut	N;INAN;NOM;FEM;SG	
команда	team	команда	team	N;INAN;NOM;FEM;SG	
команда	ekip	команда	ekip	N;INAN;NOM;FEM;SG	
команда	takım	команда	takım	N;INAN;NOM;FEM;SG	
достаточно	yeter	достаточный	yet	ADJ;NEUT;SG	
краткое	özlü	краткий	özlü	ADJ;NOM;NEUT;SG	
позже	sonradan	поздно	sonradan	ADV;CMPR	
другой	diğeri	другой	diğer	ADJ;NOM;MASC;SG	N;NOM;SG;3
другой	öteki	другой	öteki	ADJ;NOM;MASC;SG	
другой	diger	другой	diger	ADJ;NOM;MASC;SG	
источники	kaynakları	источник	kaynak	N;INAN;NOM;MASC;PL	N;ACC;PL;3
данные	veri	данные	veri	N;INAN;NOM;PL	
данные	data	данные	data	N;INAN;NOM;PL	
война	war	война	war	N;INAN;NOM;FEM;SG	
война	savas	война	savas	N;INAN;NOM;FEM;SG	
школы	okula	школа	okul	N;INAN;NOM;FEM;PL	N;DAT;SG;3
школы	okulumuz	школа	okul	N;INAN;NOM;FEM;PL	N;NOM;SG;3
школы	okulu	школа	okul	N;INAN;NOM;FEM;PL	N;NOM;SG;3
школы	okul	школа	okul	N;INAN;NOM;FEM;PL	
школы	school	школа	school	N;INAN;NOM;FEM;PL	
герой	hero	герой	hero	N;ANIM;NOM;MASC;SG	
герой	kahraman	герой	kahraman	N;ANIM;NOM;MASC;SG	
герой	yiğit	герой	yiğit	N;ANIM;NOM;MASC;SG	
иванович	ivanovich	иванович	ivanovich	N;ANIM;NOM;MASC;SG	
михаил	mikhail	михаил	mikhail	N;ANIM;NOM;MASC;SG	
михаил	michael	михаил	michael	N;ANIM;NOM;MASC;SG	
михаил	mihail	михаил	mihail	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
текст	yazı	текст	yazı	N;INAN;NOM;MASC;SG	
текст	mesaj	текст	mesaj	N;INAN;NOM;MASC;SG	
текст	metin	текст	metin	N;INAN;NOM;MASC;SG	
первая	öncelikle	первый	öncelik	ADJ;NOM;FEM;SG	N;INS;SG;3
первая	önce	первый	önce	ADJ;NOM;FEM;SG	
первая	ilk	первый	ilk	ADJ;NOM;FEM;SG	
первая	once	первый	once	ADJ;NOM;FEM;SG	
песни	şarkı	песня	şarkı	N;INAN;NOM;FEM;PL	
которое	hangi	который	hangi	PRO;NOM	ADJ
которое	hangisi	который	hangi	PRO;NOM	
женщин	kadınları	женщина	kadın	N;ANIM;GEN;FEM;PL	ADJ;ACC;PL;3
женщин	kadın	женщина	kadın	N;ANIM;GEN;FEM;PL	
женщин	kadinlar	женщина	kadin	N;ANIM;GEN;FEM;PL	ADJ;NOM;PL;3
женщин	kadınlar	женщина	kadın	N;ANIM;GEN;FEM;PL	ADJ;NOM;PL;3
участником	katılımcı	участник	katılımcı	N;ANIM;INS;MASC;SG	
книги	kitapları	книга	kitap	N;INAN;NOM;FEM;PL	N;ACC;PL;3
книги	kitap	книга	kitap	N;INAN;NOM;FEM;PL	N;NOM;SG;3
полностью	tamamen	полностью	tamamen	ADV	
полностью	tamamiyle	полностью	tamami	ADV	ADJ;INS;SG;3
полностью	tamamıyla	полностью	tamam	ADV	ADJ;INS;SG;3
