emma	emma	emma	emma	PROPN	N;NOM;FEM;SG
talentul	talanti	talent	talants	N;DEF;MASC;SG	N;NOM;MASC;PL
talentul	talants	talent	talants	N;DEF;MASC;SG	N;NOM;MASC;SG
oklahoma	oklahoma	oklahoma	oklahoms	PROPN	PROPN;NOM;FEM;SG
terestra	sauszemes	terestră	sauszeme	N;DEF;FEM;SG	N;NOM;FEM;PL
permisiunea	atļauja	permisiune	atļauja	N;DEF;FEM;SG	N;NOM;FEM;SG
bernhard	bernhards	bernhard	bernhards	PROPN	PROPN;NOM;MASC;SG
nepoata	mazmeita	nepoată	mazmeita	N;DEF;FEM;SG	N;NOM;FEM;SG
nepoata	mazmeita	nepoată	mazmeita	N;DEF;FEM;SG	N;NOM;FEM;SG
batut	sisti	bate	sisti	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
batut	sisti	bate	sisti	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
pragul	slieksnis	prag	slieksnis	N;DEF;MASC;SG	N;NOM;MASC;SG
pragul	robežvērtība	prag	robežvērtība	N;DEF;MASC;SG	N;NOM;FEM;SG
pragul	sliekšņa	prag	sliekšņa	N;DEF;MASC;SG	N;NOM;MASC;SG
pragul	slieksni	prag	slieksnis	N;DEF;MASC;SG	N;ACC;MASC;SG
oua	olas	ou	ola	N;DEF;FEM;PL	N;NOM;FEM;PL
oua	ikri	ou	ikri	N;DEF;FEM;PL	N;NOM;MASC;PL
oua	olas	ou	ola	N;DEF;FEM;PL	N;NOM;FEM;PL
oua	ikri	ou	ikri	N;DEF;FEM;PL	N;NOM;MASC;PL
alpha	alfa	alpha	alfa		
atlético	atletico	atlético	atleticāt	PROPN	N
liudmila	ludmila	liudmilă	ludmila	N;DEF;FEM;SG	N;NOM;FEM;SG
sprijina	balsti	sprijină	balsts	V;IND;SG;3;IPFV;FIN	N;NOM;MASC;PL
sprijina	atbalsta	sprijină	atbalstīt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
tiparita	iespiesti	tiparită	iespiest	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tiparita	iespiestas	tiparită	iespiest	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
tiparita	drukāts	tiparită	drukāts	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tiparita	iespiests	tiparită	iespiest	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
rica	kostarikā	rica	kostarika	PROPN	N;ESS;FEM;SG
chirurgie	ķirurģija	chirurgie	ķirurģija	N;INDF;FEM;SG	N;NOM;FEM;SG
chirurgie	operācijas	chirurgie	operācija	N;INDF;FEM;SG	N;NOM;FEM;PL
chirurgie	operācija	chirurgie	operācija	N;INDF;FEM;SG	N;NOM;FEM;SG
icoana	ikonu	icoană	ikons	N;DEF;FEM;SG	N;ACC;MASC;SG
icoana	ikona	icoană	ikons	N;DEF;FEM;SG	N;NOM;FEM;SG
icoana	ikonas	icoană	ikona	N;DEF;FEM;SG	N;NOM;FEM;PL
amy	eimija	amy	eimija	PROPN	PROPN;NOM;FEM;SG
klaus	klaus	klaus	klaus	PROPN	
klaus	klauss	klaus	klauss	PROPN	PROPN;NOM;MASC;SG
adriana	adriana	adriană	adrians	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
pasi	pakāpieni	pas	pakāpiens		N;NOM;MASC;PL
pasi	soļi	pas	solis		N;NOM;MASC;PL
pasi	posmi	pas	posme		N;NOM;MASC;PL
pasi	pēdās	pas	pēda		N;ESS;FEM;PL
pasi	pakāpieni	pas	pakāpiens		N;NOM;MASC;PL
pasi	soļi	pas	solis		N;NOM;MASC;PL
pasi	posmi	pas	posme		N;NOM;MASC;PL
spatial	telpiskā	spatial	telpiska	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
spatial	telpiskais	spatial	telpisks	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
spatial	telpisko	spatial	telpiska	N;INDF;MASC;SG	ADJ;ACC;MASC;SG
legislatia	likumdošana	legislatie	likumdošana	N;DEF;FEM;SG	N;NOM;FEM;SG
butler	batlers	butler	batlers	PROPN	PROPN;NOM;MASC;SG
discutat	diskutēts	discuta	diskutēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
discutat	apspriests	discuta	apspriest	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
discutat	apspriesta	discuta	apspriest	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
inutil	bezjēdzīga	inutil	bezjēdzīga	ADV	ADJ;NOM;FEM;SG
inutil	bezjēdzīgs	inutil	bezjēdzīgs	ADV	ADJ;NOM;MASC;SG
rolling	rites	rolling	rite	PROPN	N;NOM;MASC;SG
explicatie	paskaidrojums	explicatie	paskaidrojums	N;INDF;FEM;SG	N;NOM;MASC;SG
explicatie	izskaidrojums	explicatie	izskaidrojums	N;INDF;FEM;SG	N;NOM;MASC;SG
explicatie	skaidrojums	explicatie	skaidrojums	N;INDF;FEM;SG	N;NOM;MASC;SG
explicatie	paskaidrojums	explicatie	paskaidrojums	N;INDF;FEM;SG	N;NOM;MASC;SG
explicatie	izskaidrojums	explicatie	izskaidrojums	N;INDF;FEM;SG	N;NOM;MASC;SG
explicatie	skaidrojums	explicatie	skaidrojums	N;INDF;FEM;SG	N;NOM;MASC;SG
hudson	hadsona	hudson	hadsons	PROPN	N;NOM;MASC;SG
edmund	edmund	edmunde	edmund	PROPN	PROPN;NOM;MASC;SG
mercedes	mercedes	mercedes	mercede	N;INDF;MASC;SG	N;NOM;FEM;PL
intelectuali	intelektuālais	intelectual	intelektuāls	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
intelectuali	intelektuālā	intelectual	intelektuāls	N;INDF;MASC;PL	ADJ;NOM;FEM;SG
protejat	aizsargāta	protejat	aizsargāt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
protejat	aizsargāti	protejat	aizsargāt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
protejat	aizsargāts	protejat	aizsargāt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
protejat	aizsargātas	protejat	aizsargāt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
ronald	ronalds	ronald	ronalds	PROPN	PROPN;NOM;MASC;SG
colective	kolektīvu	colectiv	kolektīvs	ADJ;INDF;FEM;PL	N;ACC;MASC;SG
colective	kolektīvi	colectiv	kolektīvi	ADJ;INDF;FEM;PL	N;NOM;MASC;PL
colective	kolektīva	colectiv	kolektīvs	ADJ;INDF;FEM;PL	N;NOM;FEM;SG
colective	kolektīvs	colectiv	kolektīvs	ADJ;INDF;FEM;PL	N;NOM;MASC;SG
colective	kolektīvā	colectiv	kolektīvs	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
popularitate	popularitāti	popularitate	popularitāte	N;INDF;FEM;SG	N;ACC;FEM;SG
popularitate	popularitāte	popularitate	popularitāte	N;INDF;FEM;SG	N;NOM;FEM;SG
gandit	domāja	gandi	domāt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
gandit	doma	gandi	doma	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
gandit	domāju	gandi	domāt	ADJ;INDF;MASC;SG	V;FH;IND;SG;1;POS;PRS;FIN;ACT
gandit	likās	gandi	likties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PST;FIN;ACT
homo	homo	homo	homo	N;INDF;MASC;SG	
homo	gejs	homo	gejs	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
droguri	mantu	drog	manta	N;INDF;FEM;PL	N;ACC;FEM;SG
willem	willem	willem	ņillem	PROPN	
executie	izpilde	executie	izpilde	N;INDF;FEM;SG	N;NOM;FEM;SG
executie	izpilde	executie	izpilde	N;INDF;FEM;SG	N;NOM;FEM;SG
jucand	spēlē	juca	spēlēt	N;INDF;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
jucand	spēlējas	juca	spēlēties	N;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
jucand	spēlējot	juca	spēlēt	N;INDF;MASC;SG	V;V.CVB
intervenit	iejaucās	interveni	iejaukties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PST;FIN;ACT
generat	radīts	genera	radīt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
succese	veiksme	succes	veiksme	N;INDF;FEM;PL	N;NOM;FEM;SG
succese	veiksmīgi	succes	veiksmīgi	N;INDF;FEM;PL	ADV
succese	veiksmīga	succes	veiksmīga	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
bratislava	bratislavas	bratislavă	bratislava	N;DEF;FEM;SG	N;NOM;FEM;PL
damasc	damaska	damasc	damaska	N;INDF;MASC;SG	N;NOM;FEM;PL
nuvela	romāns	nuvelă	romāns	N;DEF;FEM;SG	N;NOM;MASC;SG
reformei	reformu	reformă	reforma	N;DEF;FEM;SG	N;ACC;FEM;SG
reformei	reforma	reformă	reforma	N;DEF;FEM;SG	N;NOM;FEM;SG
necunoscute	nezināma	necunoscut	nezināt	ADJ;INDF;FEM;PL	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
necunoscute	nezināms	necunoscut	nezināt	ADJ;INDF;FEM;PL	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
filipine	filipīnas	filipine	filipīna	N;INDF;FEM;SG	N;NOM;FEM;PL
secundara	sekundārā	secundar	sekundārs	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
secundara	sekundārais	secundar	sekundārs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
secundara	sekundārie	secundar	sekundārs	ADJ;DEF;FEM;SG	N;NOM;MASC;PL
secundara	sekundārās	secundar	sekundāra	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
secundara	sekundāri	secundar	sekundārs	ADJ;DEF;FEM;SG	N;NOM;MASC;PL
carabus	carabus	carabus	carabs	N;INDF;MASC;SG	N;NOM;MASC;PL
rin	rina	rin	rināt	N;INDF;MASC;SG	
rin	reinas	rin	reina	N;INDF;MASC;SG	N;NOM;FEM;PL
semnificatia	nozīme	semnificatie	nozīme	N;DEF;FEM;SG	N;NOM;FEM;SG
semnificatia	nozīmība	semnificatie	nozīmība	N;DEF;FEM;SG	N;NOM;FEM;SG
plecare	izbraukšana	plecare	izbraukšana	N;INDF;FEM;SG	N;NOM;FEM;SG
plecare	aiziešana	plecare	aiziešana	N;INDF;FEM;SG	N;NOM;FEM;SG
plecare	izlidošanas	plecare	izlidošana	N;INDF;FEM;SG	N;NOM;FEM;SG
memorii	memoir	memorie	memoir	N;INDF;FEM;PL	
gandire	domāšana	gandire	domāšana	N;INDF;FEM;SG	N;NOM;FEM;SG
gandire	domāt	gandire	domāt	N;INDF;FEM;SG	V;POS;NFIN
identificate	identificēti	identificat	identificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
identificate	identificēts	identificat	identificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
identificate	identificēta	identificat	identificēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
anatomia	anatomija	anatomie	anatomija	N;DEF;FEM;SG	N;NOM;FEM;SG
farmacie	aptiekā	farmacie	aptieks	N;INDF;FEM;SG	N;ESS;MASC;SG
farmacie	aptiekas	farmacie	aptiekties	N;INDF;FEM;SG	N;NOM;FEM;PL
farmacie	aptieka	farmacie	aptiekt	N;INDF;FEM;SG	N;NOM;FEM;SG
biti	bitiem	biti	bits		N;DAT;MASC;PL
biti	sīkumi	biti	sīkums		N;NOM;MASC;PL
biti	biti	biti	bite		N;NOM;FEM;SG
mexican	meksikas	mexican	meksika	ADJ;INDF;MASC;SG	PROPN;NOM;FEM;SG
five	piecus	fiv	pieci	N;INDF;MASC;SG	NUM;ACC;MASC;PL
five	piecas	fiv	piecas	N;INDF;MASC;SG	NUM;NOM;FEM;PL
five	pieciem	fiv	pieci	N;INDF;MASC;SG	NUM;DAT;MASC;PL
five	pieci	fiv	pieci	N;INDF;MASC;SG	NUM;NOM;MASC;PL
aleksandr	aleksandrs	aleksandr	aleksandrs	PROPN	PROPN;NOM;MASC;SG
pozitiva	pozitīvi	pozitivă	pozitīvi	ADJ;DEF;FEM;SG	ADV
pozitiva	pozitīvas	pozitivă	pozitīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
pozitiva	pozitīvā	pozitivă	pozitīvs	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
pozitiva	pozitīva	pozitivă	pozitīvs	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
pozitiva	pozitīvais	pozitivă	pozitīvs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
pozitiva	pozitīvs	pozitivă	pozitīvs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
tiparit	iespiesti	tipari	iespiest	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tiparit	iespiestas	tipari	iespiest	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
tiparit	drukāts	tipari	drukāts	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tiparit	iespiests	tipari	iespiest	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
sangele	asins	sange	asins	N;DEF;MASC;SG	N;NOM;FEM;SG
sangele	asinīm	sange	asins	N;DEF;MASC;SG	N;DAT;FEM;PL
sangele	asinis	sange	asins	N;DEF;MASC;SG	N;NOM;FEM;PL
marchiz	marquis	marchiz	marquis	N;INDF;MASC;SG	
yemen	jemena	yemen	jemena	PROPN	N;NOM;FEM;SG
cantand	dziedāt	cantand	dziedāt		V;POS;NFIN
cantand	dziedam	cantand	dzieds		V;FH;IND;PL;1;POS;PRS;FIN;ACT
cantand	dzied	cantand	dziedāt		V;FH;IND;3;POS;PRS;FIN;ACT
cantand	dziedāt	cantand	dziedāt		V;POS;NFIN
cantand	dziedam	cantand	dzieds		V;FH;IND;PL;1;POS;PRS;FIN;ACT
cantand	dzied	cantand	dziedāt		V;FH;IND;3;POS;PRS;FIN;ACT
protejarea	aizsargāšana	protejare	aizsargāšana	N;DEF;FEM;SG	N;NOM;FEM;SG
norvegian	norvēģu	norvegian	norvēģis	ADJ;INDF;MASC;SG	N;GEN;MASC;PL
norvegian	norvēģijas	norvegian	norvēģija	ADJ;INDF;MASC;SG	PROPN;NOM;FEM;SG
impuscat	šāviens	impusca	šāviens	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
impuscat	sitiens	impusca	sitiens	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
impuscat	sašāva	impusca	sašāva	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
impuscat	šāviens	impusca	šāviens	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
impuscat	sitiens	impusca	sitiens	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
impuscat	sašāva	impusca	sašāva	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
salbatica	wild	salbatică	wildēt	N;DEF;FEM;SG	
salbatica	savvaļas	salbatică	savvaļa	N;DEF;FEM;SG	N;NOM;FEM;PL
salbatica	savvaļā	salbatică	savvaļa	N;DEF;FEM;SG	N;ESS;FEM;SG
teama	baiļu	teamă	baiļa	N;DEF;FEM;SG	N;ACC;MASC;SG
teama	bailes	teamă	bailes	N;DEF;FEM;SG	N;NOM;FEM
teama	bailēs	teamă	bailes	N;DEF;FEM;SG	N;ESS;FEM
teama	baiļu	teamă	baiļa	N;DEF;FEM;SG	N;ACC;MASC;SG
teama	bailes	teamă	bailes	N;DEF;FEM;SG	N;NOM;FEM
teama	bailēs	teamă	bailes	N;DEF;FEM;SG	N;ESS;FEM
sambata	sestdienu	sambata	sestdiena	N;DEF;FEM;SG	N;ACC;FEM;SG
sambata	sestdienas	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienā	sambata	sestdiena	N;DEF;FEM;SG	N;ESS;FEM;SG
sambata	sestdien	sambata	sestdien	N;DEF;FEM;SG	ADV
sambata	sestdiena	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienu	sambata	sestdiena	N;DEF;FEM;SG	N;ACC;FEM;SG
sambata	sestdienas	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienā	sambata	sestdiena	N;DEF;FEM;SG	N;ESS;FEM;SG
sambata	sestdien	sambata	sestdien	N;DEF;FEM;SG	ADV
sambata	sestdiena	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienas	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienu	sambata	sestdiena	N;DEF;FEM;SG	N;ACC;FEM;SG
sambata	sestdienas	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienā	sambata	sestdiena	N;DEF;FEM;SG	N;ESS;FEM;SG
sambata	sestdien	sambata	sestdien	N;DEF;FEM;SG	ADV
sambata	sestdiena	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienu	sambata	sestdiena	N;DEF;FEM;SG	N;ACC;FEM;SG
sambata	sestdienas	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
sambata	sestdienā	sambata	sestdiena	N;DEF;FEM;SG	N;ESS;FEM;SG
sambata	sestdien	sambata	sestdien	N;DEF;FEM;SG	ADV
sambata	sestdiena	sambata	sestdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
profesionisti	profesionāļiem	profesionist	profesionālis	ADJ;INDF;MASC;PL	N;DAT;MASC;PL
profesionisti	profesionāļi	profesionist	profesionālis	ADJ;INDF;MASC;PL	N;NOM;MASC;PL
profesionisti	profesionāļiem	profesionist	profesionālis	ADJ;INDF;MASC;PL	N;DAT;MASC;PL
profesionisti	profesionāļi	profesionist	profesionālis	ADJ;INDF;MASC;PL	N;NOM;MASC;PL
irlandez	īrijas	irlandez	Īrija	ADJ;INDF;MASC;SG	PROPN;NOM;FEM;SG
irlandez	īru	irlandez	īrs	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
bunica	vecmāmiņa	bunică	vecmāmiņa	N;DEF;FEM;SG	N;NOM;FEM;SG
bunica	vecmāmiņa	bunică	vecmāmiņa	N;DEF;FEM;SG	N;NOM;FEM;SG
bunica	vecmāmiņa	bunică	vecmāmiņa	N;DEF;FEM;SG	N;NOM;FEM;SG
bunica	vecmāmiņa	bunică	vecmāmiņa	N;DEF;FEM;SG	N;NOM;FEM;SG
lituaniei	lietuvā	lituanie	lietuva	PROPN;DEF;FEM;SG	PROPN;ESS;FEM;SG
lituaniei	lietuvu	lituanie	lietuva	PROPN;DEF;FEM;SG	PROPN;ACC;FEM;SG
lituaniei	lietuva	lituanie	lietuva	PROPN;DEF;FEM;SG	PROPN;NOM;FEM;SG
limitate	ierobežots	limitat	ierobežot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
limitate	limited	limitat	limited	ADJ;INDF;FEM;PL	
limitate	ierobežota	limitat	ierobežot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
limitate	ierobežoti	limitat	ierobežot	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
pereti	sienas	pereti	siena	N;INDF;MASC;PL	N;NOM;FEM;SG
pereti	sienas	pereti	siena	N;INDF;MASC;PL	N;NOM;FEM;SG
sándor	sándor	sándor	sándor	PROPN	PROPN
rugaciune	lūgšanu	rugaciune	lūgšana	N;INDF;FEM;SG	N;ACC;FEM;SG
rugaciune	lūgšanas	rugaciune	lūgšana	N;INDF;FEM;SG	N;NOM;FEM;PL
rugaciune	lūgšanu	rugaciune	lūgšana	N;INDF;FEM;SG	N;ACC;FEM;SG
rugaciune	lūgšanas	rugaciune	lūgšana	N;INDF;FEM;SG	N;NOM;FEM;PL
luther	luters	luther	luters	PROPN	PROPN;NOM;MASC;SG
personalitatea	personība	personalitate	personība	N;DEF;FEM;SG	N;NOM;FEM;SG
personalitatea	personības	personalitate	personība	N;DEF;FEM;SG	N;NOM;FEM;PL
atelierul	seminārs	atelier	seminārs	N;DEF;MASC;SG	N;NOM;MASC;SG
atelierul	darbnīca	atelier	darbnīca	N;DEF;MASC;SG	N;NOM;FEM;SG
cook	gatavot	cook	gatavot	PROPN	V;POS;NFIN
cook	pavārs	cook	pavārs	PROPN	N;NOM;MASC;SG
blois	grāfi	blois	grāfi	PROPN	N;NOM;MASC;PL
oleg	oļegs	oleg	oļegs	PROPN	PROPN;NOM;MASC;SG
respectarea	atbilstība	respectare	atbilstība	N;DEF;FEM;SG	N;NOM;FEM;SG
vama	muitas	vamă	muita	N;DEF;FEM;SG	N;NOM;FEM;PL
vama	muita	vamă	muita	N;DEF;FEM;SG	N;NOM;FEM;SG
vama	muitas	vamă	muita	N;DEF;FEM;SG	N;NOM;FEM;PL
vama	muita	vamă	muita	N;DEF;FEM;SG	N;NOM;FEM;SG
adult	pieaugušo	adult	pieaugt	N;INDF;MASC;SG	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP
adult	pieaugušie	adult	pieaugušais	N;INDF;MASC;SG	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
adult	pieauguši	adult	pieaugt	N;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
adult	pieaugušais	adult	pieaugt	N;INDF;MASC;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
imparte	dalījums	imparte	dalījums	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG
experimental	eksperimentāli	experimental	eksperimentāli	ADJ;INDF;MASC;SG	ADV
experimental	eksperimentālās	experimental	eksperimentāla	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
experimental	eksperimentālie	experimental	eksperimentāls	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
dir	dir	dir	dirt		
helsinki	helsinkos	helsinki	helsinkis	PROPN	N;ESS;MASC;PL
helsinki	helsinku	helsinki	helsinka	PROPN	N;ACC;MASC;SG
julia	džūlija	julie	džūlija	N;DEF;FEM;SG	N;NOM;FEM;SG
mussolini	mussolini	mussolină	mussolināt	N;INDF;MASC;PL	PROPN
magdalena	magdalena	magdalenă	magdalens	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
anastasia	anastasija	anastasie	anastasija	N;DEF;FEM;SG	N;NOM;FEM;SG
studiourile	studijas	studio	studija	N;DEF;FEM;PL	N;NOM;FEM;PL
apr	apr	apr	apr		
apr	aprīlis	apr	aprīlis		N;NOM;MASC;SG
apr	gpl	apr	gpl		N
mintea	prātā	minte	prāts	N;DEF;FEM;SG	N;ESS;MASC;SG
mintea	prāta	minte	prāts	N;DEF;FEM;SG	N;NOM;MASC;SG
mintea	prātu	minte	prāts	N;DEF;FEM;SG	N;ACC;MASC;SG
mintea	prāts	minte	prāts	N;DEF;FEM;SG	N;NOM;MASC;SG
dmitri	dmitrijs	dmitru	dmitrijs	PROPN	PROPN;NOM;MASC;SG
dmitri	dmitrijs	dmitru	dmitrijs	PROPN	PROPN;NOM;MASC;SG
americanii	amerikāņi	american	amerikānis	N;DEF;MASC;PL	N;NOM;MASC;PL
alexei	aleksejs	alexe	aleksejs	PROPN;DEF;FEM;SG	PROPN;NOM;MASC;SG
sarb	serbu	sarb	serba	PROPN	PROPN;NOM;MASC;SG
sarb	serbu	sarb	serba	PROPN	PROPN;NOM;MASC;SG
sarb	serbijas	sarb	serbija	PROPN	PROPN;NOM;FEM;SG
documentul	dokuments	document	dokuments	N;DEF;MASC;SG	N;NOM;MASC;SG
documentul	dokumentu	document	dokuments	N;DEF;MASC;SG	N;ACC;MASC;SG
baba	baba	babă	baba	N;DEF;FEM;SG	
baba	baba	babă	baba	N;DEF;FEM;SG	
brusc	pēkšņas	brusc	pēkšņa	ADV	N;NOM;FEM
brusc	pēkšņs	brusc	pēkšņs	ADV	N;NOM;MASC;SG
brusc	pēkšņa	brusc	pēkšņa	ADV	N;NOM;FEM;SG
japonezi	japānas	japonez	japāna	N;INDF;MASC;PL	PROPN;NOM;FEM;SG
inspirata	iedvesmoja	inspirat	iedvesmot	ADJ;DEF;FEM;SG	V;FH;IND;3;POS;PST;FIN;ACT
paraguay	paragvajas	paraguay	paragvaja	PROPN	PROPN;NOM;FEM;SG
jennifer	dženifera	jennifer	dženifera	PROPN	N;NOM;MASC;SG
facto	facto	facto	facts		N
izolat	izolēti	izolat	izolēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
izolat	izolēta	izolat	izolēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
izolat	izolēta	izolat	izolēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
izolat	izolētas	izolat	izolēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
izolat	izolēts	izolat	izolēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
izolat	izolēti	izolat	izolēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
berg	berg	berg	bergt	PROPN	
anulat	atcelts	anula	atcelt	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
anulat	anulēts	anula	anulēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
anulat	anulēta	anula	anulēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
anulat	atcelts	anula	atcelt	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
evaluare	reitingu	evaluare	reitings	N;INDF;FEM;SG	N;ACC;MASC;SG
evaluare	novērtējums	evaluare	novērtējums	N;INDF;FEM;SG	N;NOM;MASC;SG
evaluare	vērtējums	evaluare	vērtējums	N;INDF;FEM;SG	N;NOM;MASC;SG
evaluare	reitings	evaluare	reitings	N;INDF;FEM;SG	N;NOM;MASC;SG
evaluare	vērtēšana	evaluare	vērtēšana	N;INDF;FEM;SG	N;NOM;FEM;SG
evaluare	izvērtēšana	evaluare	izvērtēšana	N;INDF;FEM;SG	N;NOM;FEM;SG
evaluare	novērtējums	evaluare	novērtējums	N;INDF;FEM;SG	N;NOM;MASC;SG
evaluare	izvērtējums	evaluare	izvērtējums	N;INDF;FEM;SG	N;NOM;MASC;SG
evaluare	novērtēšana	evaluare	novērtēšana	N;INDF;FEM;SG	N;NOM;FEM;SG
evaluare	vērtējums	evaluare	vērtējums	N;INDF;FEM;SG	N;NOM;MASC;SG
evaluare	novērtējums	evaluare	novērtējums	N;INDF;FEM;SG	N;NOM;MASC;SG
evaluare	novērtēšana	evaluare	novērtēšana	N;INDF;FEM;SG	N;NOM;FEM;SG
evaluare	izvērtējums	evaluare	izvērtējums	N;INDF;FEM;SG	N;NOM;MASC;SG
