que	той	que	той	CONJ	DET;NOM;MASC;SG
chile	чілі	chile	чіль	PROPN	
chile	чилі	chile	чиль	PROPN	PROPN;INAN;NOM;NEUT;SG
obra	роботи	obra	робота	N;FEM;SG	N;INAN;NOM;FEM;PL
obra	працюю	obra	працювати	N;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
obra	працюють	obra	працювати	N;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
obra	робочий	obra	робочий	N;FEM;SG	ADJ;NOM;MASC;SG
banda	band	banda	band	N;FEM;SG	
banda	gang	banda	gang	N;FEM;SG	
banda	банди	banda	банда	N;FEM;SG	N;INAN;NOM;FEM;PL
cuatro	четвірка	cuatro	четвірка	NUM;PL	N;INAN;NOM;FEM;SG
principal	головні	principal	головний	ADJ;SG	ADJ;NOM;PL
principal	головне	principal	головне	ADJ;SG	N;INAN;NOM;NEUT;SG
principal	капітал	principal	капітал	ADJ;SG	N;INAN;NOM;MASC;SG
tuvo	мали	tener	мати	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
carlos	карл	carlo	карл	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
carlos	шарль	carlo	шарль	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
carlos	чарльз	carlo	чарльз	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
carlos	карл	carlo	карл	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
carlos	карлос	carlo	карлос	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
carlos	чарлі	carlo	чарлі	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
otra	інший	otro	інший	PRO;FEM;SG	DET;NOM;MASC;SG
otra	інша	otro	інший	PRO;FEM;SG	DET;NOM;FEM;SG
rey	кінг	rey	кінг	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
rey	рей	rey	рей	N;MASC;SG	
km²	km²	kme	km²		
edición	edit	edición	edit	N;FEM;SG	
edición	редагувати	edición	редагувати	N;FEM;SG	V;IPFV;NFIN
edición	змінити	edición	змінити	N;FEM;SG	V;PFV;NFIN
tenía	мали	tener	мати	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;PST;FIN
tenía	мав	tener	мати	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN
premios	призи	premio	призи	N;MASC;PL	N;INAN;NOM
premios	нагорода	premio	нагорода	N;MASC;PL	N;INAN;NOM;FEM;SG
bien	хороші	bien	хороший	ADV	ADJ;NOM;PL
bien	гарні	bien	гарний	ADV	ADJ;NOM;PL
bien	добрий	bien	добрий	ADV	ADJ;NOM;MASC;SG
bien	well	bien	well	ADV	
bien	ну	bien	ну	ADV	PART
bien	файно	bien	файно	ADV	
segundo	друга	segundo	друг	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
segundo	секунда	segundo	секунда	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
mar	мар	mar	мар.	N;SG	PROPN;ANIM;NOM;MASC;SG
poco	маленька	poco	маленький	ADV	ADJ;NOM;FEM;SG
poco	маленький	poco	маленький	ADV	ADJ;NOM;MASC;SG
poco	маленькі	poco	маленький	ADV	ADJ;NOM;PL
orden	замовити	orden	замовити	N;MASC;SG	V;PFV;NFIN
estadounidense	американець	estadounidense	американець	ADJ;SG	N;ANIM;NOM;MASC;SG
estadounidense	американські	estadounidense	американський	ADJ;SG	ADJ;NOM;PL
agua	водні	agua	водній	N;FEM;SG	N;INAN;NOM;MASC;PL
agua	водяний	agua	водяний	N;FEM;SG	ADJ;NOM;MASC;SG
agua	водяне	agua	водяний	N;FEM;SG	ADJ;NOM;NEUT;SG
tierra	earth	tierra	earth	N;FEM;SG	
tierra	землі	tierra	земля	N;FEM;SG	N;INAN;NOM;FEM;PL
ellos	комплектів	él	комплект	PRO;MASC;PL;3	N;INAN;GEN;MASC;PL
earth	earth	earth	earth	N	
trabajo	роботи	trabajo	робота	N;MASC;SG	N;INAN;NOM;FEM;PL
trabajo	працюю	trabajo	працювати	N;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN
trabajo	працюють	trabajo	працювати	N;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
trabajo	робочий	trabajo	робочий	N;MASC;SG	ADJ;NOM;MASC;SG
especie	види	especie	вид	N;FEM;SG	N;INAN;NOM;MASC;PL
luis	луї	luis	луя	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
luis	луїс	luis	луїс	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
luis	луї	luis	луя	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
luis	людвіг	luis	людвіг	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
luis	луїс	luis	луїс	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
caso	випадку	caso	випадок	N;MASC;SG	ADV
dentro	inside	dentro	inside	ADV	
dentro	всередині	dentro	всередині	ADV	
obras	працює	obra	працювати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
obras	грає	obra	грати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
obras	відтворює	obra	відтворювати	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
color	кольорова	color	кольоровий	N;MASC;SG	ADJ;NOM;FEM;SG
color	кольорова	color	кольоровий	N;MASC;SG	ADJ;NOM;FEM;SG
distrito	нохія	distrito	нохій	N;MASC;SG	PROPN;INAN;NOM;FEM;SG
superficie	поверхні	superficie	поверхня	N;FEM;SG	N;INAN;NOM;FEM;PL
muchos	багато	mucho	багато	PRO;MASC;PL	ADV
muchos	багатьох	mucho	багато	PRO;MASC;PL	DET;ACC
línea	пряма	línea	пряма	N;FEM;SG	ADJ;NOM;FEM;SG
francisco	франсіско	francisco	франсіско	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
francisco	франциско	francisco	франциско	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
francisco	френсіс	francisco	френсіс	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
les	лез	él	лез	PRO;DAT;PL;3	
les	ле	él	ле	PRO;DAT;PL;3	
les	лес	él	лес	PRO;DAT;PL;3	
les	лесь	él	лесь	PRO;DAT;PL;3	PROPN;ANIM;NOM;MASC;SG
siguiente	такі	siguiente	такий	ADJ;SG	DET;NOM;PL
siguiente	стежать	siguiente	стежати	ADJ;SG	V;IPFV;IND;PL;3;PRS;FIN
siguiente	next	siguiente	next	ADJ;SG	
siguiente	далі	siguiente	далі	ADJ;SG	ADV
grandes	велике	grande	великий	ADJ;PL	ADJ;NOM;NEUT;SG
grandes	велика	grande	великий	ADJ;PL	ADJ;NOM;FEM;SG
grandes	великий	grande	великий	ADJ;PL	ADJ;NOM;MASC;SG
grandes	біг	grande	бігти	ADJ;PL	V;IPFV;MASC;IND;SG;PST;FIN
grandes	гранд	grande	гранд	ADJ;PL	
estas	ці	este	цей	PRO;FEM;PL	DET;NOM;PL
muerte	death	muerte	death	N;FEM;SG	
muerte	смерті	muerte	смерть	N;FEM;SG	N;INAN;NOM;FEM;PL
medio	середній	medio	середній	NUM;MASC;SG	ADJ;NOM;MASC;SG
medio	носій	medio	ніс	NUM;MASC;SG	N;INAN;NOM;MASC;SG
medio	середня	medio	середній	NUM;MASC;SG	ADJ;NOM;FEM;SG
medio	середні	medio	середній	NUM;MASC;SG	ADJ;NOM;PL
medio	medio	medio	medio	NUM;MASC;SG	
medio	пів	medio	пів	NUM;MASC;SG	
medio	половина	medio	половина	NUM;MASC;SG	N;INAN;NOM;FEM;SG
medio	половину	medio	половина	NUM;MASC;SG	N;INAN;ACC;FEM;SG
medio	наполовину	medio	наполовину	NUM;MASC;SG	ADV
través	thru	través	thru	N	
política	правила	política	правило	N;FEM;SG	N;INAN;NOM;NEUT;PL
política	політики	política	політика	N;FEM;SG	N;INAN;NOM;FEM;PL
política	policy	política	policy	N;FEM;SG	
menos	мінус	menos	мінусь	ADV	
largo	ларго	largo	ларго	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
largo	хай	largo	хай	ADJ;MASC;SG	PART
largo	лонг	largo	лонг	ADJ;MASC;SG	
largo	long	largo	long	ADJ;MASC;SG	
largo	довгі	largo	довгий	ADJ;MASC;SG	ADJ;NOM;PL
buenos	добрий	buen	добрий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
buenos	добре	buen	добре	ADJ;MASC;PL	ADV
hecho	зробила	hecho	зробити	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
hecho	made	hecho	made	ADJ;MASC;SG;V.PTCP	
hecho	зроблено	hecho	зробити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
hecho	закінчили	hecho	закінчити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
hecho	виконано	hecho	виконати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
hecho	готово	hecho	готово	ADJ;MASC;SG;V.PTCP	ADV
hecho	done	hecho	done	ADJ;MASC;SG;V.PTCP	
hecho	факт	hecho	факт	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
algunas	деякі	alguno	деякий	PRO;FEM;PL	DET;NOM;PL
algunas	якесь	alguno	якийсь	PRO;FEM;PL	DET;NOM;NEUT;SG
algunas	якийсь	alguno	якийсь	PRO;FEM;PL	DET;NOM;MASC;SG
algunas	трохи	alguno	трохи	PRO;FEM;PL	ADV
carrera	перегони	carrera	перегона	N;FEM;SG	N;INAN;NOM;MASC;PL
carrera	каррера	carrera	каррер	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
poder	влада	poder	влада	V;NFIN	N;INAN;NOM;FEM;SG
poder	живлення	poder	живлення	V;NFIN	N;INAN;NOM;NEUT;SG
poder	сила	poder	сила	V;NFIN	N;INAN;NOM;FEM;SG
poder	power	poder	power	V;NFIN	
pueblo	pueblo	pueblo	pueblo	N;MASC;SG	
pueblo	людей	pueblo	людина	N;MASC;SG	N;ANIM;ACC;FEM;PL
pueblo	люди	pueblo	людина	N;MASC;SG	N;ANIM;NOM;FEM;PL
localidades	розташування	localidad	розташування	N;FEM;PL	N;INAN;NOM;NEUT;SG
localidades	адрес	localidad	адрес	N;FEM;PL	
hizo	зробили	hacer	зробити	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
hizo	вчинили	hacer	вчинити	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
hizo	робили	hacer	робити	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
veces	таймс	vez	таймс	N;FEM;PL	N;INAN;NOM;MASC;SG
veces	час	vez	час	N;FEM;PL	N;INAN;NOM;MASC;SG
veces	times	vez	times	N;FEM;PL	
reino	kingdom	reino	kingdom	N;MASC;SG	
central	central	central	central	ADJ;SG	
todas	усі	todo	увесь	PRO;FEM;PL	DET;NOM;PL
todas	всі	todo	весь	PRO;FEM;PL	DET;NOM;PL
todas	все	todo	все	PRO;FEM;PL	PRO;INAN;NOM;NEUT;SG
todas	всіх	todo	всі	PRO;FEM;PL	PRO;ANIM;ACC
york	йорк	york	йорк	PROPN	
ejemplo	зразки	ejemplo	зразок	N;MASC;SG	N;INAN;NOM;MASC;PL
ejemplo	прикладу	ejemplo	приклад	N;MASC;SG	ADV
género	статі	género	стать	N;MASC;SG	N;INAN;NOM;FEM;PL
género	гендерна	género	гендерний	N;MASC;SG	ADJ;NOM;FEM;SG
isbn	isbn	isbn	isbn	N	
campo	поля	campo	поле	N;MASC;SG	N;INAN;NOM;NEUT;PL
campo	campo	campo	campo	N;MASC;SG	
isla	ісла	isla	іслий	N;FEM;SG	
hacer	make	hacer	make	V;NFIN	
hacer	внесення	hacer	внесення	V;NFIN	N;INAN;NOM;NEUT;SG
misma	збігається	mismo	збігатися	DET;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
misma	однаковий	mismo	однаковий	DET;FEM;SG	ADJ;NOM;MASC;SG
misma	однакові	mismo	однаковий	DET;FEM;SG	ADJ;NOM;PL
misma	same	mismo	same	DET;FEM;SG	
misma	самий	mismo	самий	DET;FEM;SG	DET;NOM;MASC;SG;REFL
ante	анте	ante	анте	ADP	
conocido	відомі	conocido	відомий	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
conocido	знайомі	conocido	знайомий	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
http	http	http	http	N	
frente	front	frente	front	N	
frente	спереду	frente	спереду	N	ADV
frente	передні	frente	передній	N	ADJ;NOM;PL
frente	передній	frente	передній	N	ADJ;NOM;MASC;SG
antonio	ентоні	antonio	ентоні	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
antonio	антоні	antonio	антоні	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
antonio	тоні	antonio	тині	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
antonio	ентоні	antonio	ентоні	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
antonio	антоніо	antonio	антоніо	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
varias	декілька	varios	декілька	PRO;FEM;PL	DET;NOM
varias	різноманітні	varios	різноманітний	PRO;FEM;PL	ADJ;NOM;PL
varias	різні	varios	різний	PRO;FEM;PL	ADJ;NOM;PL
actual	поточні	actual	поточний	ADJ;SG	ADJ;NOM;PL
actual	течія	actual	течія	ADJ;SG	N;INAN;NOM;FEM;SG
actual	струм	actual	струм	ADJ;SG	N;INAN;NOM;MASC;SG
lista	готовий	lista	готовий	N;FEM;SG	ADJ;NOM;MASC;SG
lista	напоготові	lista	напоготові	N;FEM;SG	ADV
lista	готові	lista	готовий	N;FEM;SG	ADJ;NOM;PL
lista	готове	lista	готовий	N;FEM;SG	ADJ;NOM;NEUT;SG
lista	готова	lista	готовий	N;FEM;SG	ADJ;NOM;FEM;SG
lista	list	lista	list	N;FEM;SG	
jpg	jpg	jpg	jpg	PROPN	
campeonato	чемпіонський	campeonato	чемпіонський	N;MASC;SG	ADJ;NOM;MASC;SG
tarde	запізнюється	tarde	запізнюватися	ADV	V;IPFV;IND;SG;3;PRS;FIN
tarde	вечір	tarde	вечір	ADV	N;INAN;NOM;MASC;SG
tarde	вечірня	tarde	вечірень	ADV	ADJ;NOM;FEM;SG
tarde	вечірній	tarde	вечірній	ADV	ADJ;NOM;FEM;SG
tienen	маю	tener	мати	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
tienen	маєш	tener	мати	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;2;PRS;FIN
tienen	have	tener	have	V;IND;PL;3;PRS;FIN	
ejército	військові	ejército	військовий	N;MASC;SG	ADJ;NOM;PL
ejército	військовий	ejército	військовий	N;MASC;SG	ADJ;NOM;MASC;SG
ejército	армійський	ejército	армійський	N;MASC;SG	ADJ;NOM;MASC;SG
estación	станції	estación	станція	N;FEM;SG	N;INAN;NOM;FEM;PL
aires	айрес	aire	айрес	N;MASC;PL	
escuela	школах	escuela	школа	N;FEM;SG	N;INAN;ESS;FEM;PL
escuela	шкіл	escuela	школа	N;FEM;SG	N;INAN;GEN;FEM;PL
información	info	información	info	N;FEM;SG	
información	інформації	información	інформація	N;FEM;SG	N;INAN;NOM;FEM;PL
información	відомості	información	відомість	N;FEM;SG	N;INAN;NOM;FEM;PL
importante	важливі	importante	важливий	ADJ;SG	ADJ;NOM;PL
importante	важливо	importante	важливо	ADJ;SG	ADV
último	останні	último	останній	ADJ;MASC;SG	ADJ;NOM;PL
canciones	songs	canción	songs	N;FEM;PL	
uso	uso	uso	uso	N;MASC;SG	
uso	використати	uso	використати	N;MASC;SG	V;PFV;NFIN
uso	використовувати	uso	використовувати	N;MASC;SG	V;IPFV;NFIN
juegos	ігор	juego	гра	N;MASC;PL	PROPN;ANIM;NOM;FEM;SG
juegos	games	juego	games	N;MASC;PL	
base	базова	base	базовий	N;SG	ADJ;NOM;FEM;SG
base	базовий	base	базовий	N;SG	ADJ;NOM;MASC;SG
punto	punto	punto	punto	N;MASC;SG	
punto	point	punto	point	N;MASC;SG	
posición	позиції	posición	позиція	N;FEM;SG	N;INAN;NOM;FEM;PL
alemania	німеччини	alemania	німеччина	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
alemania	німеччині	alemania	німеччина	N;FEM;SG	PROPN;INAN;DAT;FEM;SG
alemania	німеччина	alemania	німеччина	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
alemania	німеччину	alemania	німеччина	N;FEM;SG	PROPN;INAN;ACC;FEM;SG
alemania	капелани	alemania	капелан	N;FEM;SG	N;ANIM;NOM;MASC;PL
partidos	збігається	partido	збігатися	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
partidos	відповідає	partido	відповідати	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
john	джон	john	джон	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іоанн	john	іоанно	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іван	john	іван	PROPN	PROPN;ANIM;NOM;MASC;SG
miembros	вступу	miembro	вступ	N;MASC;PL	N;INAN;GEN;MASC;SG
miembros	членство	miembro	членство	N;MASC;PL	N;INAN;NOM;NEUT;SG
pedro	педро	pedro	Педро	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
pedro	петро	pedro	петро	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
pedro	пітер	pedro	пітер	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
primeros	рання	primero	ранній	ADJ;MASC;PL	ADJ;NOM;FEM;SG
primeros	рано	primero	рано	ADJ;MASC;PL	ADV
primeros	раннє	primero	ранній	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
primeros	ранній	primero	ранній	ADJ;MASC;PL	ADJ;NOM;MASC;SG
primeros	перше	primero	перше	ADJ;MASC;PL	ADV
primeros	перша	primero	перший	ADJ;MASC;PL	ADJ;NOM;FEM;SG
primeros	перший	primero	перший	ADJ;MASC;PL	ADJ;NOM;MASC;SG
cualquier	якісь	cualquiera	якийсь	DET;SG	DET;NOM;PL
datos	дані	dato	дані	N;MASC;PL	N;INAN;PFV;NOM;PASS
datos	data	dato	data	N;MASC;PL	
laboratorio	lab	laboratorio	lab	N;MASC;SG	
laboratorio	лабораторії	laboratorio	лабораторія	N;MASC;SG	N;INAN;NOM;FEM;PL
libro	книжечки	libro	книжечка	N;MASC;SG	N;INAN;NOM;FEM;PL
libro	книги	libro	книга	N;MASC;SG	N;INAN;NOM;FEM;PL
estudios	studios	estudio	studios	N;MASC;PL	
estudios	вивчає	estudio	вивчати	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
estudios	дослідження	estudio	дослідження	N;MASC;PL	N;INAN;NOM;NEUT;SG
diferentes	different	diferente	different	ADJ;PL	
diferentes	інше	diferente	інший	ADJ;PL	DET;NOM;NEUT;SG
barcelona	барселона	barcelona	барселон	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
llamado	назвали	llamado	назвати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
llamado	викликала	llamado	викликати	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
llamado	називається	llamado	називатися	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
llamado	викликали	llamado	викликати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
unión	union	unión	union	N;FEM;SG	
unión	юніон	unión	юніон	N;FEM;SG	PROPN;INAN;NOM;MASC;SG
unión	уніон	unión	уніон	N;FEM;SG	
edad	віці	edad	вік	N;FEM;SG	ADV
juego	ігри	juego	ігра	N;MASC;SG	N;INAN;NOM;MASC;PL
juego	гри	juego	гра	N;MASC;SG	N;INAN;NOM;FEM;PL
arte	арт	arte	арт	N;SG	
arte	художня	arte	художній	N;SG	ADJ;NOM;FEM;SG
arte	малюнки	arte	малюнок	N;SG	N;INAN;NOM;MASC;PL
especies	виді	especie	вид	N;FEM;PL	N;INAN;DAT;MASC;SG
especies	вид	especie	вид	N;FEM;PL	N;INAN;NOM;MASC;SG
europa	європу	europa	європа	N;FEM;SG	PROPN;INAN;ACC;FEM;SG
europa	європа	europa	європа	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
europa	європі	europa	європа	N;FEM;SG	PROPN;INAN;DAT;FEM;SG
europa	europa	europa	europa	N;FEM;SG	
cine	cinema	cine	cinema	N;MASC;SG	
cine	знімали	cine	знімати	N;MASC;SG	V;IPFV;IND;PL;PST;FIN
cine	фільми	cine	фільм	N;MASC;SG	N;INAN;NOM;MASC;PL
cine	films	cine	films	N;MASC;SG	
cine	фільми	cine	фільм	N;MASC;SG	N;INAN;NOM;MASC;PL
cine	фільмів	cine	фільм	N;MASC;SG	N;INAN;GEN;MASC;PL
proyecto	project	proyecto	project	N;MASC;SG	
selección	вибране	selección	вибраний	N;FEM;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
costa	коста	costa	кістий	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
equipos	обладнання	equipo	обладнання	N;MASC;PL	N;INAN;NOM;NEUT;SG
equipos	інвентар	equipo	інвентар	N;MASC;PL	N;INAN;NOM;MASC;SG
origen	джерела	origen	джерело	N;MASC;SG	N;INAN;NOM;NEUT;PL
origen	джерел	origen	джерело	N;MASC;SG	N;INAN;GEN;NEUT;PL
museo	museum	museo	museum	N;MASC;SG	
perú	perú	perú	perú	PROPN	
perú	перу	perú	пера	PROPN	PROPN;INAN;NOM;FEM;SG
militar	військові	militar	військовий	ADJ;SG	ADJ;NOM;PL
américa	америка	américa	америка	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
américa	америки	américa	америка	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
américa	америка	américa	америка	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
ubicado	розташовані	ubicado	розташований	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
ubicado	знаходиться	ubicado	знаходитися	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
ubicado	розташовано	ubicado	розташовано	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
producción	вивести	producción	вивести	N;FEM;SG	V;PFV;NFIN
italia	italia	italia	italia	PROPN	
italia	італії	italia	італія	PROPN	PROPN;INAN;GEN;FEM;SG
italia	італія	italia	італія	PROPN	PROPN;INAN;NOM;FEM;SG
italia	італію	italia	італія	PROPN	PROPN;INAN;ACC;FEM;SG
manuel	мануель	manuel	мануель	PROPN	PROPN;ANIM;NOM;MASC;SG
manuel	мені	manuel	я	PROPN	PRO;ANIM;DAT;SG;1
manuel	еммануель	manuel	еммануель	PROPN	PROPN;ANIM;NOM;MASC;SG
tener	have	tener	have	V;NFIN	
wikipedia	вікіпедія	wikipedia	вікіпедія	N;FEM;SG	
plantas	завод	planta	завод	N;FEM;PL	N;INAN;NOM;MASC;SG
plantas	садити	planta	садити	N;FEM;PL	V;IPFV;NFIN
plantas	рослина	planta	рослина	N;FEM;PL	N;INAN;NOM;FEM;SG
comenzó	почали	comenzar	почати	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
comenzó	розпочато	comenzar	розпочати	V;IND;SG;3;PST;FIN	V;PFV;IND;0;FIN
comenzó	почато	comenzar	почато	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;FUT;FIN
debe	повинен	deber	повинний	V;IND;SG;3;PRS;FIN	ADJ;NOM;MASC;SG
metros	метр	metro	метр	N;MASC;PL	
oro	золотий	oro	золотий	N;MASC;SG	ADJ;NOM;MASC;SG
oro	голден	oro	голден	N;MASC;SG	
oro	золоті	oro	золотий	N;MASC;SG	ADJ;NOM;PL
oro	золоте	oro	золотий	N;MASC;SG	ADJ;NOM;NEUT;SG
oro	gold	oro	gold	N;MASC;SG	
oro	золоті	oro	золотий	N;MASC;SG	ADJ;NOM;PL
posteriormente	потому	posteriormente	потому	ADV	
construcción	будуємо	construcción	будувати	N;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
construcción	будівельні	construcción	будівельний	N;FEM;SG	ADJ;NOM;PL
construcción	будівлі	construcción	будівля	N;FEM;SG	N;INAN;NOM;FEM;PL
local	локальні	local	локальний	ADJ;SG	ADJ;NOM;PL
local	місцеві	local	місцевий	ADJ;SG	ADJ;NOM;PL
francés	френч	francés	френч	N;MASC;SG	
francés	французька	francés	французький	N;MASC;SG	ADJ;NOM;FEM;SG
francés	французькою	francés	французький	N;MASC;SG	ADJ;INS;FEM;SG
francés	французький	francés	французький	N;MASC;SG	ADJ;NOM;MASC;SG
cultura	культурний	cultura	культурний	N;FEM;SG	ADJ;NOM;MASC;SG
cultura	культурні	cultura	культурний	N;FEM;SG	ADJ;NOM;PL
santiago	джеймс	santiago	джеймс	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
santiago	сантьяго	santiago	сантьяго	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
