von	from	von	from	ADP	
beiden	obydwa	beide	obydwa	PRO;NOM;INDF;PL	V;IPFV;IND;SG;PST;FIN;ACT
beiden	oboje	beide	obój	PRO;NOM;INDF;PL	
beiden	obie	beide	oba	PRO;NOM;INDF;PL	NUM;ACC;FEM;PL
beiden	oba	beide	oba	PRO;NOM;INDF;PL	
beiden	dwie	beide	dwa	PRO;NOM;INDF;PL	NUM;ACC;FEM;PL
beiden	dwóch	beide	dwa	PRO;NOM;INDF;PL	NUM;ACC;MASC;PL
beiden	dwa	beide	dwa	PRO;NOM;INDF;PL	NUM;ACC;MASC;PL
vier	vier	vier	vier	NUM	V;IPFV;IND;SG;2;PRS;FIN;ACT
zweiten	druga	zweit	drugi	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
zweiten	drugi	zweit	drugi	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
zweiten	drugie	zweit	drugi	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
seite	side	seit	sidy	N	
seite	page	seit	page	N	
februar	luty	februaer	luty	PROPN;NOM;SG	
februar	lutego	februaer	luty	PROPN;NOM;SG	
februar	luty	februaer	luty	PROPN;NOM;SG	
februar	lutego	februaer	luty	PROPN;NOM;SG	
dessen	czyja	der	czyj	DET;GEN;MASC;SG	
dessen	czyj	der	czyj	DET;GEN;MASC;SG	N;NOM;MASC;SG
dessen	czyje	der	czyj	DET;GEN;MASC;SG	
soll	powinien	sollen	powinien	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;PRS;FIN;ACT
soll	powinny	sollen	powinien	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;PL;PRS;FIN;ACT
soll	powinno	sollen	powinien	V;IND;SG;3;PRS;FIN	V;IPFV;NEUT;IND;SG;PRS;FIN;ACT
soll	powinna	sollen	powinien	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
gab	gab	geben	gaby	V;IND;SG;3;PST;FIN	
gab	dały	geben	dać	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;PL;PST;FIN;ACT
etwas	coś	etwas	coś	ADV	PRO;NOM;NEUT;SG
mich	siebie	ich	siebie	PRO;ACC;SG;1	PRO;GEN;REFL
mich	mich	ich	mich	PRO;ACC;SG;1	
allerdings	jednak	allerdings	jednak	ADV	PART
allerdings	jednakże	allerdings	jednakże	ADV	
allerdings	jakkolwiek	allerdings	jakkolwiek	ADV	
allerdings	jednak	allerdings	jednak	ADV	PART
allerdings	jednakże	allerdings	jednakże	ADV	
allerdings	ale	allerdings	ale	ADV	CONJ
allerdings	chociaż	allerdings	chociaż	ADV	PART
allerdings	choć	allerdings	choć	ADV	
film	filmu	falmen	film		N;GEN;MASC;SG
film	film	falmen	film		N;ACC;MASC;SG
film	filmy	falmen	film		N;NOM;MASC;PL
film	folia	falmen	folia		N;NOM;FEM;SG
film	film	falmen	film		N;ACC;MASC;SG
neue	nowości	neu	nowość	ADJ;NOM;FEM;PL	N;ACC;FEM;PL
neue	nowe	neu	nowy	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
neue	nowość	neu	nowość	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
neue	nowy	neu	nowy	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
neue	nowa	neu	nowy	ADJ;NOM;FEM;PL	
neue	neue	neu	neu	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG
nun	cóż	nun	cóż	ADV	PRO;ACC;NEUT;SG
leben	żyjący	leben	żyć	V;NFIN	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
leben	żywe	leben	żywy	V;NFIN	
leben	life	leben	lifa	V;NFIN	
leben	życia	leben	życie	V;NFIN	N;GEN;NEUT;SG
leben	dożywocie	leben	dożywocie	V;NFIN	N;NOM;NEUT;SG
leben	życie	leben	życie	V;NFIN	N;NOM;NEUT;SG
leben	lifestyle	leben	lifestyla	V;NFIN	
leben	live	leben	liv	V;NFIN	
leben	żywo	leben	żywo	V;NFIN	
leben	leben	leben	leben	V;NFIN	
namen	nazwisko	name	nazwisko		N;NOM;NEUT;SG
namen	imię	name	imię		N;NOM;NEUT;SG
namen	nazwa	name	nazwa		N;NOM;FEM;SG
namen	imiona	name	imię		N;NOM;NEUT;PL
namen	nazwiska	name	nazwisko		N;NOM;NEUT;PL
namen	nazwy	name	nazwa		
weil	ponieważ	weil	ponieważ	CONJ	PART
weil	kuzynie	weil	kuzynia	CONJ	N;DAT;MASC;SG
bitte	proszę	bitte	prosić		V;IPFV;IND;SG;1;PRS;FIN;ACT
relevanz	znaczenie	relevanz	znaczenie	ADJ	N;NOM;NEUT;SG
relevanz	znaczenia	relevanz	znaczenie	ADJ	N;NOM;NEUT;SG
relevanz	przydatność	relevanz	przydatność	ADJ	N;NOM;FEM;SG
muss	musi	müssen	musieć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
muss	muszą	müssen	musieć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
einige	niektóre	einige	niektóry	PRO;NOM;INDF;PL	DET;NOM;MASC;SG
einige	niektórzy	einige	niektóry	PRO;NOM;INDF;PL	DET;NOM;MASC;PL
einige	trochę	einige	trochę	PRO;NOM;INDF;PL	ADV
mitglied	członka	mitglied	członek	ADJ	N;ACC;MASC;SG
mitglied	członkiem	mitglied	członek	ADJ	N;INS;MASC;SG
mitglied	członek	mitglied	członek	ADJ	N;NOM;MASC;SG
wegen	bo	wegen	bo	ADP	CONJ
wegen	ponieważ	wegen	ponieważ	ADP	PART
deren	czyja	der	czyj	DET;GEN;PL	
deren	czyj	der	czyj	DET;GEN;PL	N;NOM;MASC;SG
deren	czyje	der	czyj	DET;GEN;PL	
viele	dużo	viel	dużo	ADJ;NOM;INDF;PL	ADV
viele	wielu	viel	wiele	ADJ;NOM;INDF;PL	DET;ACC;MASC;PL
viele	wiele	viel	wiele	ADJ;NOM;INDF;PL	DET;ACC;MASC;PL
text	tekst	Text	tekst		N;NOM;MASC;SG
text	text	Text	text		
text	tekstowe	Text	tekstowy		ADJ;NOM;NEUT;SG
text	teksty	Text	tekst		N;NOM;MASC;PL
ebenfalls	także	ebenfalls	także	ADV	PART
ebenfalls	też	ebenfalls	też	ADV	PART
ebenfalls	również	ebenfalls	również	ADV	PART
ebenfalls	tez	ebenfalls	tez	ADV	
ebenfalls	też	ebenfalls	też	ADV	PART
ebenfalls	too	ebenfalls	too	ADV	
ebenfalls	zbyt	ebenfalls	zbyt	ADV	PART
münchen	monachium	münchen	monachium	PROPN;NOM;NEUT;SG	N;DAT;FEM;PL
löschen	czysto	löschen	czysto	V;NFIN	
löschen	usunięcie	löschen	usunąć	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
löschen	usuwanie	löschen	usuwać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
löschen	usunięcie	löschen	usunąć	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
löschen	usuwanie	löschen	usuwać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
erhielt	otrzymana	erhalten	otrzymać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
erhielt	otrzymano	erhalten	otrzymać	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
erhielt	otrzymany	erhalten	otrzymać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
erhielt	otrzymane	erhalten	otrzymać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bekannt	znani	bekennen	znany	ADJ	N;NOM;MASC;PL
bekannt	znany	bekennen	znany	ADJ	V;IPFV;MASC;IND;SG;PST;FIN;ACT
bekannt	znana	bekennen	znany	ADJ	V;IPFV;IND;SG;PRS;FIN;ACT
zurück	wróć	zurück	wróć	ADV	V;PFV;IMP;SG;2;FIN;ACT
zurück	zwrot	zurück	zwrot	ADV	N;NOM;MASC;SG
zurück	zamian	zurück	zamian	ADV	
zurück	powrót	zurück	powrót	ADV	
zurück	back	zurück	back	ADV	
zurück	wstecz	zurück	wstecz	ADV	
zurück	powrót	zurück	powrót	ADV	
ort	ort	ort	ort	N;NOM;MASC;SG	
allem	wszystko	alle	wszystko	PRO;DAT;INDF;NEUT;SG	PRO;NOM;NEUT;SG
wohl	pewnie	wohl	pewnie	ADV	PART
friedrich	friedrich	friedrich	friedrica	PROPN;NOM;SG	PROPN;NOM;MASC;SG
friedrich	fryderyk	friedrich	fryderyk	PROPN;NOM;SG	N;NOM;MASC;SG
friedrich	frederick	friedrich	frederick	PROPN;NOM;SG	PROPN;NOM;MASC;SG
friedrich	fryderyk	friedrich	fryderyk	PROPN;NOM;SG	N;NOM;MASC;SG
ihren	ich	ihr	on	DET;ACC;MASC;SG	PRO;GEN;MASC;PL;3
saison	sezonowych	saison	sezonowy	N;NOM;FEM;SG	ADJ;GEN;MASC;PL
saison	sezonowe	saison	sezonowy	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
saison	sezonie	saison	sezon	N;NOM;FEM;SG	N;INS;MASC;SG
neuen	nowości	neu	nowość	ADJ;ACC;MASC;SG	N;ACC;FEM;PL
neuen	nowe	neu	nowy	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
neuen	nowość	neu	nowość	ADJ;ACC;MASC;SG	N;NOM;FEM;SG
neuen	nowy	neu	nowy	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
neuen	nowa	neu	nowy	ADJ;ACC;MASC;SG	
art	wpisz	art	wpić	N;NOM;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
art	typ	art	typ	N;NOM;FEM;SG	
stand	stoisko	stehen	stoisko	V;IND;SG;3;PST;FIN	N;NOM;NEUT;SG
stand	booth	stehen	booth	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;PRS;FIN;ACT
stand	stoisko	stehen	stoisko	V;IND;SG;3;PST;FIN	N;NOM;NEUT;SG
diesen	tych	dies	ten	PRO;ACC;MASC;SG	DET;GEN;MASC;PL
diesen	te	dies	ten	PRO;ACC;MASC;SG	DET;NOM;MASC;PL
würde	godność	werden	godność	V;SBJV;SG;3;PST;FIN	N;ACC;FEM;SG
würde	godności	werden	godność	V;SBJV;SG;3;PST;FIN	N;GEN;FEM;SG
worden	worden	werden	worden	V;V.PTCP;PASS	
politiker	polityka	politik	polityka	ADJ	N;NOM;FEM;SG
politiker	politycy	politik	polityk	ADJ	N;NOM;MASC;PL
politiker	polityki	politik	polityka	ADJ	N;GEN;FEM;SG
politiker	politycy	politik	polityk	ADJ	N;NOM;MASC;PL
politiker	polityków	politik	polityk	ADJ	N;ACC;MASC;PL
politiker	polityk	politik	polityk	ADJ	N;NOM;MASC;SG
politiker	polityka	politik	polityka	ADJ	N;NOM;FEM;SG
politiker	politycy	politik	polityk	ADJ	N;NOM;MASC;PL
politiker	decydentów	politik	decydent	ADJ	N;ACC;MASC;PL
personen	pax	Person	pax	N;NOM;FEM;PL	
personen	ludzi	Person	człowiek	N;NOM;FEM;PL	N;ACC;MASC;PL
personen	people	Person	peopło	N;NOM;FEM;PL	
titel	przypływ	titel	przypływ		N;NOM;MASC;SG
titel	utwory	titel	utwór		N;NOM;MASC;PL
titel	tory	titel	tor		N;NOM;MASC;PL
titel	ścieżki	titel	ścieżka		N;ACC;FEM;PL
titel	szlaki	titel	szlak		N;NOM;MASC;PL
titel	ślady	titel	ślad		N;NOM;MASC;PL
titel	tytułów	titel	tytuł		N;GEN;MASC;PL
titel	tytuły	titel	tytuł		N;NOM;MASC;PL
titel	tytuł	titel	tytuł		N;ACC;MASC;SG
titel	tytuł	titel	tytuł		N;ACC;MASC;SG
karl	karol	karlen	karol	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
karl	charles	karlen	charles	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
karl	karola	karlen	karol	PROPN;NOM;MASC;SG	
karl	karla	karlen	karla	PROPN;NOM;MASC;SG	
karl	karol	karlen	karol	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
karl	karl	karlen	karla	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
gut	dobre	gut	dobry	ADJ	
gut	dobrze	gut	dobrze	ADJ	ADV
gut	cóż	gut	cóż	ADJ	PRO;ACC;NEUT;SG
statt	zamiast	statt	zamiast	ADP	
nachdem	after	nachdem	after	CONJ	
nachdem	po	nachdem	po	CONJ	INTJ
familie	familie	familie	famil	N;NOM;FEM;SG	
familie	rodziny	familie	rodzina	N;NOM;FEM;SG	N;NOM;FEM;PL
familie	rodzinne	familie	rodzinny	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
familie	rodzinnie	familie	rodzinnie	N;NOM;FEM;SG	ADV
familie	fam	familie	fam	N;NOM;FEM;SG	
weiter	dalszy	weiter	daleki	ADV	ADJ;NOM;CMPR;MASC;SG
weiter	dalsze	weiter	daleki	ADV	ADJ;NOM;CMPR;NEUT;SG
weiter	kontynuacja	weiter	kontynuacja	ADV	N;NOM;FEM;SG
weiter	kontynuując	weiter	kontynuować	ADV	V;IPFV;PRS;V.CVB;ACT
weiter	kontynuuje	weiter	kontynuować	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
weiter	kontynuowanie	weiter	kontynuować	ADV	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
weiter	kontynuować	weiter	kontynuować	ADV	V;IPFV;NFIN;ACT
weiter	kontynuacja	weiter	kontynuacja	ADV	N;NOM;FEM;SG
weiter	kontynuował	weiter	kontynuować	ADV	V;IPFV;MASC;IND;SG;PST;FIN;ACT
weiter	dalszy	weiter	daleki	ADV	ADJ;NOM;CMPR;MASC;SG
weiter	trwa	weiter	trwać	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
weiter	kontynuuje	weiter	kontynuować	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
ganz	ganz	ganz	ganz	ADV	V;IPFV;IMP;SG;2;FIN;ACT
behalten	trzymanie	behalten	trzymać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
behalten	zatrzymanych	behalten	zatrzymać	V;NFIN	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
behalten	zachowane	behalten	zachować	V;NFIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
behalten	zachowany	behalten	zachować	V;NFIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
behalten	zatrzymana	behalten	zatrzymać	V;NFIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
behalten	zatrzymane	behalten	zatrzymać	V;NFIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
sohn	sohn	sohnen	sohn	N;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
sohn	synu	sohnen	syn	N;NOM;MASC;SG	N;VOC;MASC;SG
außerdem	także	außerdem	także	ADV	PART
außerdem	też	außerdem	też	ADV	PART
außerdem	również	außerdem	również	ADV	PART
außerdem	poza	außerdem	poza	ADV	ADP
hans	hans	hans	hans	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
hans	hansa	hans	hansa	PROPN;NOM;MASC;SG	
johann	johann	johann	johanny	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
johann	jan	johann	jan	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
johann	johna	johann	johny	PROPN;NOM;MASC;SG	
johann	janek	johann	janek	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
johann	john	johann	john	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
johann	jana	johann	jani	PROPN;NOM;MASC;SG	
großen	duża	groß	duży	ADJ;PL	ADJ;NOM;FEM;SG
großen	duży	groß	duży	ADJ;PL	ADJ;NOM;MASC;SG
großen	duże	groß	duży	ADJ;PL	ADJ;NOM;NEUT;SG
großen	duża	groß	duży	ADJ;PL	ADJ;NOM;FEM;SG
großen	duże	groß	duży	ADJ;PL	ADJ;NOM;NEUT;SG
großen	big	groß	big	ADJ;PL	
großen	wielka	groß	wielki	ADJ;PL	ADJ;NOM;FEM;SG
großen	duży	groß	duży	ADJ;PL	ADJ;NOM;MASC;SG
großen	wielki	groß	wielki	ADJ;PL	ADJ;NOM;MASC;SG
großen	major	groß	major	ADJ;PL	N;NOM;MASC;SG
bild	rysunek	bild	rysunek		N;NOM;MASC;SG
bild	obrazek	bild	obrazek		N;NOM;MASC;SG
bild	obraz	bild	obraz		N;NOM;MASC;SG
bild	zdjęcie	bild	zdjęcie		N;NOM;NEUT;SG
bild	zdjecie	bild	zdjecie		V;PFV;IND;SG;FIN;ACT
bild	obrazek	bild	obrazek		N;NOM;MASC;SG
bild	obraz	bild	obraz		N;NOM;MASC;SG
bild	wizerunek	bild	wizerunek		N;ACC;MASC;SG
bild	fotka	bild	fotka		N;NOM;FEM;SG
bild	bild	bild	bild		PROPN;NOM;MASC;SG
nichts	nic	nichts	nic	PRO;INDF	PRO;GEN;NEUT;SG
nichts	nicość	nichts	nicość	PRO;INDF	N;NOM;FEM;SG
wien	wiedeń	weinen	wiedeń		N;NOM;MASC;SG
wien	wiedniu	weinen	wieśń		PROPN;DAT;MASC;SG
bezeichnet	wyznaczony	bezeichnen	wyznaczyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
bezeichnet	wyznaczona	bezeichnen	wyznaczyć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
bezeichnet	wskazany	bezeichnen	wskazany	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
bezeichnet	wyznaczone	bezeichnen	wyznaczyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bezeichnet	wskazane	bezeichnen	wskazany	V;V.PTCP	
bezeichnet	oznaczające	bezeichnen	oznaczać	V;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
gelöscht	usunięte	löschen	usunąć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
gelöscht	usunięta	löschen	usunąć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
gelöscht	usunięty	löschen	usunąć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
große	duża	groß	duży	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
große	duży	groß	duży	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
große	dużych	groß	duży	ADJ;NOM;FEM;PL	ADJ;GEN;MASC;PL
große	duże	groß	duży	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
große	duża	groß	duży	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
große	duże	groß	duży	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
große	big	groß	big	ADJ;NOM;FEM;PL	
große	wielka	groß	wielki	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
große	duży	groß	duży	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
große	wielki	groß	wielki	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
große	świetne	groß	świetny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
große	świetnie	groß	świetnie	ADJ;NOM;FEM;PL	ADV
große	super	groß	super	ADJ;NOM;FEM;PL	
große	wspaniale	groß	wspaniale	ADJ;NOM;FEM;PL	
große	große	groß	gros	ADJ;NOM;FEM;PL	
denn	bo	denn	bo	CONJ	CONJ
denn	ponieważ	denn	ponieważ	CONJ	PART
peter	piotra	peter	piotr	PROPN;NOM;MASC;SG	
peter	peter	peter	peter	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
peter	piotruś	peter	piotruś	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
peter	piotrze	peter	piotr	PROPN;NOM;MASC;SG	N;VOC;MASC;SG
peter	piotr	peter	piotr	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
kommt	przybędzie	kommen	przybyć	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN;ACT
kommt	chodź	kommen	chodzić	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
kommt	przyjdzie	kommen	przyjść	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN;ACT
menschen	ludzkie	menschen	ludzki	N;NOM;PL	ADJ;NOM;NEUT;SG
menschen	ludzka	menschen	ludzki	N;NOM;PL	ADJ;NOM;FEM;SG
menschen	ludzki	menschen	ludzki	N;NOM;PL	ADJ;NOM;MASC;SG
menschen	człowiek	menschen	człowiek	N;NOM;PL	N;NOM;MASC;SG
menschen	human	menschen	human	N;NOM;PL	
menschen	człowieka	menschen	człowiek	N;NOM;PL	N;ACC;MASC;SG
menschen	ludzi	menschen	człowiek	N;NOM;PL	N;ACC;MASC;PL
menschen	people	menschen	peopło	N;NOM;PL	
begann	rozpoczęte	beginnen	rozpocząć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
begann	rozpoczęto	beginnen	rozpocząć	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
begann	rozpoczęty	beginnen	rozpocząć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aufgrund	należne	aufgrund	należny	ADP	ADJ;NOM;NEUT;SG
aufgrund	należny	aufgrund	należny	ADP	ADJ;NOM;MASC;SG
sei	sei	sein	sei	V;SBJV;SG;3;PRS;FIN	
jahrhunderts	wieku	jahrhundert	wiek	ADV	N;GEN;MASC;SG
jahrhunderts	wiek	jahrhundert	wiek	ADV	N;NOM;MASC;SG
fall	case	fall	cas	ADV	
fall	sprawa	fall	sprawa	ADV	N;NOM;FEM;SG
fall	przypadek	fall	przypadek	ADV	N;NOM;MASC;SG
fall	upadek	fall	upadek	ADV	N;NOM;MASC;SG
fall	jesień	fall	jesień	ADV	
wilhelm	william	wilhelm	williać	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
wilhelm	williamie	wilhelm	williamia	PROPN;NOM;MASC;SG	N;DAT;FEM;SG
wilhelm	wilhelm	wilhelm	wilhelm	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
wilhelm	williama	wilhelm	williem	PROPN;NOM;MASC;SG	N;NOM;FEM;SG
wilhelm	wilhelm	wilhelm	wilhelm	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
englisch	anglik	englisch	anglik	ADJ	N;NOM;MASC;SG
danach	after	danach	after	ADV	
danach	po	danach	po	ADV	INTJ
fünf	fünf	fünf	fünf	NUM	
könig	king	könig	king	N;NOM;SG	
könig	króla	könig	król	N;NOM;SG	N;ACC;MASC;SG
könig	kinga	könig	kinga	N;NOM;SG	PROPN;NOM;FEM;SG
könig	könig	könig	könig	N;NOM;SG	PROPN;NOM;MASC;SG
welche	jakie	welch	jaki	PRO;NOM;SG	DET;ACC;MASC;SG
welche	co	welch	co	PRO;NOM;SG	
welche	które	welch	który	PRO;NOM;SG	DET;ACC;MASC;SG
welche	która	welch	który	PRO;NOM;SG	DET;NOM;FEM;SG
welche	który	welch	który	PRO;NOM;SG	DET;NOM;MASC;SG
mehrere	kilkanaście	mehrere	kilkanaście	PRO;NOM;INDF;PL	DET;ACC;MASC;PL
mehrere	kilka	mehrere	kilka	PRO;NOM;INDF;PL	DET;ACC;MASC;PL
mehrere	kilku	mehrere	kilka	PRO;NOM;INDF;PL	DET;ACC;MASC;PL
mehrere	wielokrotne	mehrere	wielokrotny	PRO;NOM;INDF;PL	ADJ;NOM;NEUT;SG
mehrere	wiele	mehrere	wiele	PRO;NOM;INDF;PL	DET;ACC;MASC;PL
mehrere	wielu	mehrere	wiele	PRO;NOM;INDF;PL	DET;ACC;MASC;PL
form	pleśń	form	pleśń	N;SG	
form	pleśń	form	pleśń	N;SG	
form	formy	form	forma	N;SG	N;ACC;FEM;PL
meter	metr	meter	metr	ADV	
meter	metry	meter	metr	ADV	N;ACC;MASC;SG
meter	metrów	meter	metr	ADV	N;GEN;MASC;PL
meter	liczniki	meter	licznik	ADV	N;NOM;MASC;PL
meter	metry	meter	metr	ADV	N;ACC;MASC;SG
meter	metrach	meter	metr	ADV	N;GEN;MASC;PL
meter	metrów	meter	metr	ADV	N;GEN;MASC;PL
meter	metr	meter	metr	ADV	
meter	metrów	meter	metr	ADV	N;GEN;MASC;PL
meter	licznik	meter	licznik	ADV	N;NOM;MASC;SG
meter	miernik	meter	miernik	ADV	N;NOM;MASC;SG
schloss	zamek	schließen	zamek	V;SG	
schloss	zamek	schließen	zamek	V;SG	
schloss	castle	schließen	castło	V;SG	
schloss	zamku	schließen	zamek	V;SG	
schloss	chateau	schließen	chateau	V;SG	N;NOM;MASC;SG
schloss	pałac	schließen	pałac	V;SG	N;NOM;MASC;SG
schloss	pałacu	schließen	pałac	V;SG	N;GEN;MASC;SG
schloss	palace	schließen	palak	V;SG	N;NOM;MASC;SG
gruppe	gruppe	grappe	gruppy	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
gruppe	grupie	grappe	grupa	N;NOM;FEM;SG	N;DAT;FEM;SG
gruppe	grupy	grappe	grupa	N;NOM;FEM;SG	N;ACC;FEM;SG
finden	szukanie	finden	szukać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
finden	znalezienie	finden	znalezienie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
genannt	nazwany	nennen	nazwać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
genannt	nazwane	nennen	nazwać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
genannt	zwane	nennen	zwać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
genannt	zwana	nennen	zwać	V;V.PTCP	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
genannt	nazywany	nennen	nazywać	V;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
heinrich	heinrich	heinrich	heźnrich	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
heinrich	henryka	heinrich	henryka	PROPN;NOM;MASC;SG	
heinrich	henryk	heinrich	henryk	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
heinrich	henry	heinrich	henry	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
letzten	ostatnio	letzt	ostatnio	ADJ;PL	ADV
letzten	ostatnie	letzt	ostatni	ADJ;PL	ADJ;NOM;NEUT;SG
letzten	last	letzt	last	ADJ;PL	
letzten	ostatni	letzt	ostatni	ADJ;PL	ADJ;NOM;MASC;SG
letzten	ostatnia	letzt	ostatni	ADJ;PL	
spielte	zagrali	spielen	zagrać	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;PL;PST;FIN;ACT
neu	nowości	neu	nowość	ADJ	N;ACC;FEM;PL
neu	nowość	neu	nowość	ADJ	N;NOM;FEM;SG
neu	nowa	neu	nowy	ADJ	
neu	neu	neu	nek	ADJ	
john	jan	john	jan	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
john	johna	john	johny	PROPN;NOM;MASC;SG	
john	janek	john	janek	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
john	john	john	john	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
john	jana	john	jani	PROPN;NOM;MASC;SG	
