nikjer	nicaieri	nikjer	nicaieri	ADV	
pomanjkljivosti	deficiențe	pomanjkljivost	deficiență	N;GEN;FEM;SG	N;INDF;FEM;PL
pomanjkljivosti	defecte	pomanjkljivost	defect	N;GEN;FEM;SG	N;INDF;FEM;PL
pomanjkljivosti	slăbiciuni	pomanjkljivost	slăbiciune	N;GEN;FEM;SG	N;INDF;FEM;PL
pomanjkljivosti	deficiențe	pomanjkljivost	deficiență	N;GEN;FEM;SG	N;INDF;FEM;PL
pomanjkljivosti	slăbiciunile	pomanjkljivost	slăbiciune	N;GEN;FEM;SG	N;DEF;FEM;PL
člena	articolul	člen	articol	N;GEN;MASC;SG	N;DEF;MASC;SG
upravnik	managerul	upravnik	manager	N;NOM;MASC;SG	N;DEF;MASC;SG
gilles	gilles	gilles	gilles	N;NOM;MASC;SG	PROPN
resnico	adevarul	resnica	adevar	N;ACC;FEM;SG	N;DEF;MASC;SG
resnico	adevărul	resnica	adevăr	N;ACC;FEM;SG	N;DEF;MASC;SG
strup	veninul	strup	venin	N;NOM;MASC;SG	N;DEF;MASC;SG
strup	otravă	strup	otravă	N;NOM;MASC;SG	N;INDF;FEM;SG
strup	otrava	strup	otravă	N;NOM;MASC;SG	N;DEF;FEM;SG
preživi	supraviețui	preživeti	supraviețui	V;PFV;IND;SG;3;PRS;FIN	
živčni	agitată	živčen	agita	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
živčni	nervoasă	živčen	nervos	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
geoffrey	geoffrey	geoffrey	geoffrey	N;NOM;MASC;SG	PROPN
zadaj	înapoi	zadaj	înapoi		ADV
zadaj	spate	zadaj	spate		N;INDF;MASC;SG
zadaj	spate	zadaj	spate		N;INDF;MASC;SG
opisi	descrierile	opis	descriere	N;NOM;MASC;PL	N;DEF;FEM;PL
metlika	metlika	metlika	metlika	PROPN;NOM;FEM;SG	
pooblastila	puterile	pooblastilo	putere	N;NOM;NEUT;PL	N;DEF;FEM;PL
pooblastila	powers	pooblastilo	powers	N;NOM;NEUT;PL	PROPN
pooblastila	mandatului	pooblastilo	mandat	N;NOM;NEUT;PL	N;DEF;MASC;SG
pooblastila	mandat	pooblastilo	mandat	N;NOM;NEUT;PL	N;INDF;MASC;SG
pooblastila	mandatul	pooblastilo	mandat	N;NOM;NEUT;PL	N;DEF;MASC;SG
guido	guido	guido	guido	N;NOM;MASC;SG	PROPN
najmanjša	minimul	majhen	minim	ADJ;NOM;RL;FEM;SG	N;DEF;MASC;SG
najmanjša	minimum	majhen	minimum	ADJ;NOM;RL;FEM;SG	
najmanjša	minime	majhen	minim	ADJ;NOM;RL;FEM;SG	ADJ;INDF;FEM;PL
najmanjša	minimă	majhen	minim	ADJ;NOM;RL;FEM;SG	ADJ;INDF;FEM;SG
najmanjša	minim	majhen	minim	ADJ;NOM;RL;FEM;SG	N;INDF;MASC;SG
navade	obiceiurile	navada	obicei	N;NOM;FEM;PL	N;DEF;FEM;PL
navade	obiceiul	navada	obicei	N;NOM;FEM;PL	N;DEF;MASC;SG
navade	obicei	navada	obicei	N;NOM;FEM;PL	N;INDF;MASC;SG
jelšah	jelšah	jelša	jelšah	N;ESS;FEM;PL	
brezje	brezje	brezje	brezje	PROPN;NOM;NEUT;SG	
vittorio	vittorio	vittori	vittorio	PROPN;NOM;MASC;SG	PROPN
religija	religie	religija	religie	N;NOM;FEM;SG	N;INDF;FEM;SG
religija	religia	religija	religie	N;NOM;FEM;SG	N;DEF;FEM;SG
častniki	ofițerii	častnik	ofițer	N;NOM;MASC;PL	N;DEF;MASC;PL
pravokotno	perpendiculare	pravokotno	perpendicular	ADV	ADJ;INDF;FEM;PL
pravokotno	dreptunghiulară	pravokotno	dreptunghiular	ADV	ADJ;INDF;FEM;SG
groba	dur	grob	dur	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
seme	sperma	seme	spermă	N;NOM;NEUT;SG	N;DEF;FEM;SG
seme	spermă	seme	spermă	N;NOM;NEUT;SG	N;INDF;FEM;SG
seme	semințe	seme	sămânță	N;NOM;NEUT;SG	N;INDF;FEM;PL
seme	seminte	seme	semânt	N;NOM;NEUT;SG	
seme	semințe	seme	sămânță	N;NOM;NEUT;SG	N;INDF;FEM;PL
seme	sămânță	seme	sămânță	N;NOM;NEUT;SG	N;INDF;FEM;SG
verigo	lanțul	veriga	lanț	N;ACC;FEM;SG	N;DEF;MASC;SG
poznavanje	familiaritate	poznavanje	familiaritate	N;NOM;NEUT;SG	N;INDF;FEM;SG
poznavanje	cunoștințe	poznavanje	cunoștință	N;NOM;NEUT;SG	N;INDF;FEM;PL
poznavanje	cunostinte	poznavanje	cunoaște	N;NOM;NEUT;SG	
duncan	duncan	duncan	duncan	N;NOM;MASC;SG	PROPN
hansen	hansen	hansen	hansen		PROPN
šentjur	šentjur	šentjur	šentjur	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
horst	horst	horst	horst	N;NOM;MASC;SG	PROPN
poznano	familiar	poznano	familiar	ADJ;NOM;NEUT;SG;V.PTCP	ADV
poznano	familiară	poznano	familiar	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
poznano	familiare	poznano	familiar	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;PL
ujel	prinsă	ujeti	prinde	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
ujel	prins	ujeti	prinde	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
preiskave	anchetă	preiskava	anchetă	N;NOM;FEM;PL	N;INDF;FEM;SG
preiskave	ancheta	preiskava	anchetă	N;NOM;FEM;PL	N;DEF;FEM;SG
preiskave	investigație	preiskava	investigație	N;NOM;FEM;PL	N;INDF;FEM;SG
štirinajst	fourteen	štirinajst	fourteen	NUM;NOM;PL	
nameščeni	instalat	nameščen	instala	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
nameščeni	instalată	nameščen	instala	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;FEM;SG
dramo	drama	drama	dramă	N;ACC;FEM;SG	N;DEF;FEM;SG
dramo	dramă	drama	dramă	N;ACC;FEM;SG	N;INDF;FEM;SG
jürgen	jürgen	jürgen	jürgen	N;NOM;MASC;SG	PROPN
jürgen	jurgen	jürgen	jurgen	N;NOM;MASC;SG	PROPN
bin	bin	bin	bin		PROPN
minute	minutele	minuta	minut	N;NOM;FEM;PL	N;DEF;FEM;PL
identiteto	identitate	identiteta	identitate	N;ACC;FEM;SG	N;INDF;FEM;SG
identiteto	identitatea	identiteta	identitate	N;ACC;FEM;SG	N;DEF;FEM;SG
mehansko	mecanic	mehanski	mecanic	ADV	ADJ;INDF;MASC;SG
mehansko	mecanice	mehanski	mecanic	ADV	ADJ;INDF;FEM;PL
mehansko	mecanic	mehanski	mecanic	ADV	ADJ;INDF;MASC;SG
mehansko	mecanică	mehanski	mecanic	ADV	ADJ;INDF;FEM;SG
izjavo	declarație	izjava	declarație	N;ACC;FEM;SG	N;INDF;FEM;SG
izjavo	declarația	izjava	declarație	N;ACC;FEM;SG	N;DEF;FEM;SG
poštna	poștale	pošten	poștal	ADJ;NOM;FEM;SG	N;INDF;FEM;PL
police	politicile	polica	politică	N;NOM;FEM;PL	N;DEF;FEM;PL
police	politici	polica	politic	N;NOM;FEM;PL	ADJ;INDF;MASC;PL
thierry	thierry	thierry	thierry	N;NOM;MASC;SG	PROPN
organizacijsko	organizaționale	organizacijski	organizațional	ADV	ADJ;INDF;FEM;PL
demokratične	democrată	demokratičen	democra	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
demokratične	democratică	demokratičen	democratică	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
demokratične	democrat	demokratičen	democrat	ADJ;NOM;FEM;PL	N;INDF;MASC;SG
demokratične	democratic	demokratičen	democratic	ADJ;NOM;FEM;PL	ADJ;INDF;MASC;SG
klobuk	pălărie	klobuk	pălărie	N;NOM;MASC;SG	N;INDF;FEM;SG
klobuk	hat	klobuk	hat	N;NOM;MASC;SG	
klobuk	palarie	klobuk	palarie	N;NOM;MASC;SG	N;INDF;FEM;SG
klobuk	pălăria	klobuk	pălărie	N;NOM;MASC;SG	N;DEF;FEM;SG
photo	fotografie	phota	fotografie	N;NOM;MASC;SG	N;INDF;FEM;SG
photo	photo	phota	photo	N;NOM;MASC;SG	
photo	foto	phota	foto	N;NOM;MASC;SG	
photo	fotografia	phota	fotografie	N;NOM;MASC;SG	N;DEF;FEM;SG
photo	poză	phota	poză	N;NOM;MASC;SG	N;INDF;FEM;SG
greene	greene	green	greană	N;NOM;MASC;SG	PROPN
japonci	japonez	japonec	japonez	N;NOM;MASC;PL	ADJ;INDF;MASC;SG
japonci	japoneze	japonec	japona	N;NOM;MASC;PL	ADJ;INDF;FEM;PL
japonci	japoneza	japonec	japoneză	N;NOM;MASC;PL	N;DEF;FEM;SG
japonci	japoneză	japonec	japonez	N;NOM;MASC;PL	ADJ;INDF;FEM;SG
objavljeni	publicat	objavljen	publica	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
objavljeni	publicată	objavljen	publicat	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;FEM;SG
nikdar	niciodata	nikdar	niciodata	ADV	
elektroni	electronii	elektron	electron	N;NOM;MASC;PL	N;DEF;MASC;PL
predala	predat	predati	preda	V;PFV;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
škotske	scoţia	škotski	scoţia	ADJ;NOM;FEM;PL	N;DEF;FEM;SG
škotske	scotia	škotski	scotie	ADJ;NOM;FEM;PL	N;DEF;FEM;SG
škotske	scoția	škotski	scoție	ADJ;NOM;FEM;PL	N;DEF;FEM;SG
leona	leona	leon	leona	N;NOM;MASC;SG	N;DEF;FEM;SG
robertson	robertson	robertson	robertson	N;NOM;MASC;SG	PROPN
postavljeno	crescută	postavljen	crescut	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
postavljeno	ridicată	postavljen	ridicat	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
potniški	pasageri	potniški	pasager	ADJ;NOM;MASC;SG	N;INDF;MASC;PL
potniški	pasager	potniški	pasager	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
potniški	pasagerul	potniški	pasager	ADJ;NOM;MASC;SG	N;DEF;MASC;SG
zavira	inhibă	zavirati	inhiba	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
sonja	sonja	sonja	sonjă	PROPN;NOM;NEUT;SG	PROPN
umetni	artificiale	umeten	artificial	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
umetni	artificială	umeten	artificial	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;SG
umetni	artificiala	umeten	artificială	ADJ;NOM;DEF;MASC;SG	ADJ;DEF;FEM;SG
umetni	artificial	umeten	artificial	ADJ;NOM;DEF;MASC;SG	ADV
glavobol	cefalee	glavobol	cefalee	N;NOM;MASC;SG	N;INDF;FEM;PL
angeli	ingerii	angela	inger	N;NOM;MASC;PL	N;DEF;MASC;PL
angeli	angels	angela	angels	N;NOM;MASC;PL	N;INDF;MASC;SG
angeli	îngerii	angela	înger	N;NOM;MASC;PL	N;DEF;MASC;PL
bruselj	bruxelles	bruselj	bruxelles	PROPN;NOM;MASC;SG	PROPN
razmišljanje	gândire	razmišljanje	gândire	N;NOM;NEUT;SG	N;INDF;FEM;SG
razmišljanje	gândirea	razmišljanje	gândire	N;NOM;NEUT;SG	N;DEF;FEM;SG
razmišljanje	gândind	razmišljanje	gândi	N;NOM;NEUT;SG	V;V.MSDR
razmišljanje	contemplare	razmišljanje	contemplare	N;NOM;NEUT;SG	N;INDF;FEM;SG
umetne	artificială	umeten	artificial	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
umetne	artificiala	umeten	artificială	ADJ;NOM;FEM;PL	ADJ;DEF;FEM;SG
umetne	artificial	umeten	artificial	ADJ;NOM;FEM;PL	ADV
prisilil	fortat	prisiliti	fortat	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
prisilil	forțat	prisiliti	forțat	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
prisilil	forțată	prisiliti	forțat	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
sesalcev	mamifer	sesalec	mamifer	N;GEN;MASC;PL	N;INDF;MASC;SG
julie	julie	julia	julie	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
širitev	extinderea	širitev	extindere	N;NOM;FEM;SG	N;DEF;FEM;SG
širitev	extindere	širitev	extindere	N;NOM;FEM;SG	N;INDF;FEM;SG
širitev	expansiune	širitev	expansiune	N;NOM;FEM;SG	N;INDF;FEM;SG
širitev	extinderea	širitev	extindere	N;NOM;FEM;SG	N;DEF;FEM;SG
širitev	expansiunea	širitev	expansiune	N;NOM;FEM;SG	N;DEF;FEM;SG
širitev	extindere	širitev	extindere	N;NOM;FEM;SG	N;INDF;FEM;SG
legend	legende	legenda	legendă	N;NOM;FEM;SG	N;INDF;FEM;PL
legend	legendele	legenda	legendă	N;NOM;FEM;SG	N;DEF;FEM;PL
legend	legendă	legenda	legendă	N;NOM;FEM;SG	N;INDF;FEM;SG
legend	legenda	legenda	legendă	N;NOM;FEM;SG	N;DEF;FEM;SG
malmö	malmö	malma	malmö	PROPN;NOM;MASC;SG	PROPN
dimenzije	dimensiunile	dimenzija	dimensiune	N;NOM;FEM;PL	N;DEF;FEM;PL
volji	dispozitie	volja	dispozitie	N;NOM;FEM;SG	N;INDF;FEM;SG
oblikovan	formulată	oblikovan	formula	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
oblikovan	formulate	oblikovan	formula	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
porta	porta	porta	port	N;NOM;MASC;SG	N;DEF;FEM;SG
ayrton	ayrton	ayrton	ayrton	N;NOM;MASC;SG	PROPN
klein	klein	klein	klein		PROPN
zob	dintele	zob	dinte	N;NOM;MASC;SG	N;DEF;MASC;SG
cesarica	împărăteasă	cesarica	împărăti	N;NOM;FEM;SG	ADJ;INDF;FEM;SG
cesarica	împărăteasa	cesarica	împărăteasă	N;NOM;FEM;SG	N;DEF;FEM;SG
domovina	patria	domovina	patrie	N;NOM;FEM;SG	N;DEF;FEM;SG
domovina	patria	domovina	patrie	N;NOM;FEM;SG	N;DEF;FEM;SG
domovina	patriei	domovina	patrie	N;NOM;FEM;SG	PROPN;DEF;FEM;SG
domovina	patrie	domovina	patrie	N;NOM;FEM;SG	N;INDF;FEM;SG
domovina	patria	domovina	patrie	N;NOM;FEM;SG	N;DEF;FEM;SG
domovina	patrie	domovina	patrie	N;NOM;FEM;SG	N;INDF;FEM;SG
wiener	wiener	wiener	wiener	PROPN;NOM;MASC;SG	PROPN
petja	scandând	petje	scanda	N;GEN;NEUT;SG	V;V.MSDR
petja	cântând	petje	cânta	N;GEN;NEUT;SG	V;V.MSDR
petja	cantand	petje	cantand	N;GEN;NEUT;SG	
opisan	descrise	opisan	descrie	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
opisan	descrisă	opisan	descris	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
lennon	lennon	lennon	lennon	ADV	PROPN
žita	cerealele	žita	cereală	N;NOM;FEM;PL	N;DEF;FEM;PL
podaljšana	prelungită	podaljšan	prelungit	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
podaljšana	extinsă	podaljšan	extins	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
podaljšana	prelungite	podaljšan	prelungit	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
podaljšana	prelungită	podaljšan	prelungit	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
podaljšana	alungite	podaljšan	alungi	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
christoph	christoph	christoph	christoph	PROPN;NOM;MASC;SG	PROPN
spencer	spencer	spencer	spencer	N;NOM;MASC;SG	PROPN
marta	marta	mart	martă	N;NOM;FEM;SG	N;DEF;FEM;SG
marta	martha	mart	martha	N;NOM;FEM;SG	N;DEF;FEM;SG
sadje	fructul	sadje	fruct	N;NOM;NEUT;SG	N;DEF;MASC;SG
sadje	fructe	sadje	fruct	N;NOM;NEUT;SG	N;INDF;FEM;PL
sadje	fructele	sadje	fruct	N;NOM;NEUT;SG	N;DEF;FEM;PL
sadje	fructe	sadje	fruct	N;NOM;NEUT;SG	N;INDF;FEM;PL
sadje	fructele	sadje	fruct	N;NOM;NEUT;SG	N;DEF;FEM;PL
jevgenij	yevgeny	jevgenje	yevgeny	N;NOM;MASC;SG	
presenetljivo	surprinzator	presenetljiv	surprinzator	ADV	ADJ;INDF;MASC;SG
presenetljivo	surprinzătoare	presenetljiv	surprinzător	ADV	ADJ;INDF;FEM
presenetljivo	surprinzator	presenetljiv	surprinzator	ADV	ADJ;INDF;MASC;SG
trditve	argumentele	trditev	argument	N;NOM;FEM;PL	N;DEF;FEM;PL
tujino	strainatate	tujina	strainatate	N;ACC;FEM;SG	N;INDF;FEM;SG
tujino	străinătate	tujina	străinătate	N;ACC;FEM;SG	N;INDF;FEM;SG
sara	sarah	sar	sarah	N;NOM;FEM;SG	PROPN
sara	sara	sar	sară	N;NOM;FEM;SG	N;DEF;FEM;SG
sara	cera	sar	cera	N;NOM;FEM;SG	N;DEF;FEM;SG
nizki	scăzută	nizek	scăzut	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
nizki	low	nizek	low	ADJ;NOM;MASC;SG	
plodovi	fructele	plodov	fruct	N;NOM;MASC;PL	N;DEF;FEM;PL
priljubljeno	popular	priljubljen	popular	ADV	ADJ;INDF;MASC;SG
priljubljeno	populare	priljubljen	popular	ADV	ADJ;INDF;FEM;PL
priljubljeno	populara	priljubljen	populară	ADV	N;DEF;FEM;SG
priljubljeno	populară	priljubljen	popular	ADV	ADJ;INDF;FEM;SG
priljubljeno	preferat	priljubljen	preferat	ADV	ADJ;INDF;MASC;SG
priljubljeno	favorit	priljubljen	favori	ADV	ADJ;INDF;MASC;SG
priljubljeno	vogă	priljubljen	vogă	ADV	N;INDF;FEM;SG
priljubljeno	preferat	priljubljen	preferat	ADV	ADJ;INDF;MASC;SG
priljubljeno	favorita	priljubljen	favorita	ADV	N;DEF;FEM;SG
priljubljeno	favorite	priljubljen	favori	ADV	ADJ;INDF;FEM;PL
priljubljeno	favorit	priljubljen	favori	ADV	ADJ;INDF;MASC;SG
priljubljeno	preferata	priljubljen	preferat	ADV	ADJ;DEF;FEM;SG
priljubljeno	preferate	priljubljen	preferat	ADV	ADJ;INDF;FEM;PL
dale	dale	dati	dale	V;PFV;FEM;PL;V.PTCP	
jay	jay	jay	jay	PROPN;NOM;MASC;SG	PROPN
premera	diametrul	premer	diametru	N;GEN;MASC;SG	N;DEF;MASC;SG
kampanje	campaniile	kampanja	campanie	N;NOM;FEM;PL	N;DEF;FEM;PL
kampanje	campanie	kampanja	campanie	N;NOM;FEM;PL	N;INDF;FEM;SG
kampanje	campaniei	kampanja	campanie	N;NOM;FEM;PL	N;DEF;FEM;SG
kampanje	campania	kampanja	campanie	N;NOM;FEM;PL	N;DEF;FEM;SG
zasnovana	proiectată	zasnovan	proiecta	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
zasnovana	proiectate	zasnovan	proiecta	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
zasnovana	concepute	zasnovan	conceput	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
doseženo	atinsă	dosežen	atinge	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
posamezna	individuală	posamezen	individual	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
posamezna	individ	posamezen	individ	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
posamezna	individuale	posamezen	individual	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
rjavo	căprui	rjav	căprui	ADJ;NOM;NEUT;SG	
rjavo	brown	rjav	brown	ADJ;NOM;NEUT;SG	PROPN
rjavo	maro	rjav	maro	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
stosur	stosur	stosur	stosur	N;NOM;MASC;SG	PROPN
dukla	dukla	duklo	duclă	PROPN;NOM;MASC;SG	N;DEF;FEM;SG
izjemen	excepțională	izjemen	excepțional	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
izjemen	excepționale	izjemen	excepțional	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
izjemen	excepțional	izjemen	excepțional	ADJ;NOM;INDF;MASC;SG	ADV
nielsen	nielsen	nielsen	nielsen	PROPN;NOM;MASC;SG	PROPN
obremenitev	sarcină	obremenitev	sarcină	N;GEN;FEM;SG	N;INDF;FEM;SG
obremenitev	încarcă	obremenitev	încărca	N;GEN;FEM;SG	V;IND;3;PRS;FIN
obremenitev	încarc	obremenitev	încarc	N;GEN;FEM;SG	V;IND;SG;1;PRS;FIN
obremenitev	încărcare	obremenitev	încărcare	N;GEN;FEM;SG	N;INDF;FEM;SG
obremenitev	incarcare	obremenitev	incarcare	N;GEN;FEM;SG	N;INDF;FEM;SG
roll	rola	roll	rola	N;NOM;MASC;SG	N;DEF;FEM;SG
čelo	fruntea	čelo	frunte	N;NOM;NEUT;SG	N;DEF;FEM;SG
čelo	frunte	čelo	frunte	N;NOM;NEUT;SG	N;INDF;FEM;SG
čelo	violoncelul	čelo	violoncel	N;NOM;NEUT;SG	N;DEF;MASC;SG
zavrne	refuza	zavrniti	refuza	V;PFV;IND;SG;3;PRS;FIN	V;IND;SG;3;IPFV;FIN
zavrne	refuză	zavrniti	refuza	V;PFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
zavrne	refuz	zavrniti	refuz	V;PFV;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
zavrne	resping	zavrniti	respinge	V;PFV;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
pojave	fenomen	pojava	fenomen	N;ACC;MASC;PL	N;INDF;MASC;SG
pojave	fenomenele	pojava	fenomen	N;ACC;MASC;PL	N;DEF;FEM;PL
odpovedi	anulări	odpoved	anulare	N;NOM;FEM;SG	N;INDF;FEM;PL
gašper	henry	gašper	henry	N;NOM;MASC;SG	PROPN
lola	lola	lol	lolă	N;NOM;MASC;SG	N;DEF;FEM;SG
slavi	glorie	slaviti	glorie	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
slavi	glory	slaviti	glory	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
sklical	convocat	sklicati	convoca	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
blog	blogul	blog	blog	N;NOM;MASC;SG	N;DEF;MASC;SG
jpl	jpl	jpl	jpl	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
ettore	ettore	ettor	ettore	N;NOM;MASC;SG	PROPN
vrtovi	grădinile	vrt	grădină	N;NOM;MASC;PL	N;DEF;FEM;PL
vrtovi	gardens	vrt	gardens	N;NOM;MASC;PL	N;INDF;MASC;SG
vožnje	conducând	vožnja	conduce	N;NOM;FEM;PL	V;V.MSDR
vožnje	conducere	vožnja	conducere	N;NOM;FEM;PL	N;INDF;FEM;SG
eugen	eugen	eugen	eugen	N;NOM;MASC;SG	PROPN
imunski	imuni	imunski	imun	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;PL
imunski	imună	imunski	imun	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
danijel	daniel	danijel	daniel	PROPN;NOM;MASC;SG	PROPN
stresa	stresul	stres	stres	N;GEN;MASC;SG	N;DEF;MASC;SG
linz	linz	linz	linz	PROPN;NOM;MASC;SG	PROPN
simone	simone	simona	simon	PROPN;NOM;FEM;SG	PROPN
castro	castro	castro	castro	N;NOM;MASC;SG	PROPN
senator	senatorul	senator	senator	N;NOM;MASC;SG	N;DEF;MASC;SG
vincenzo	vincenzo	vincenza	vincenzo	N;NOM;MASC;SG	PROPN
podružnica	filială	podružnica	filial	N;NOM;FEM;SG	N;INDF;FEM;SG
podružnica	creangă	podružnica	creange	N;NOM;FEM;SG	N;INDF;FEM;SG
podružnica	ramură	podružnica	ramură	N;NOM;FEM;SG	N;INDF;FEM;SG
podružnica	filială	podružnica	filial	N;NOM;FEM;SG	N;INDF;FEM;SG
podružnica	sucursala	podružnica	sucursală	N;NOM;FEM;SG	N;DEF;FEM;SG
podružnica	branch	podružnica	branch	N;NOM;FEM;SG	PROPN
izpostavljeni	expus	izpostavljen	expune	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
izpostavljeni	expusă	izpostavljen	expune	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;FEM;SG
izpostavljeni	expuse	izpostavljen	expune	ADJ;NOM;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
kmečka	taran	kmečki	taran	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
betty	betty	betty	betty	PROPN;NOM;FEM;SG	N;INDF;MASC;SG
križišču	intersecţia	križišče	intersechie	N;DAT;NEUT;SG	N;DEF;FEM;SG
križišču	intersectie	križišče	intersectie	N;DAT;NEUT;SG	N;INDF;FEM;SG
križišču	răscruce	križišče	răscruce	N;DAT;NEUT;SG	N;INDF;FEM;SG
kirche	kirche	kirch	kirche		N;INDF;FEM;SG
alabama	alabama	alaba	alabama	N;NOM;FEM;SG	N;INDF;MASC;SG
odstranjevanje	eliminare	odstranjevanje	eliminare	N;NOM;NEUT;SG	N;INDF;FEM;SG
odstranjevanje	eliminarea	odstranjevanje	eliminare	N;NOM;NEUT;SG	N;DEF;FEM;SG
odstranjevanje	îndepărtarea	odstranjevanje	îndepărtare	N;NOM;NEUT;SG	N;DEF;FEM;SG
odstranjevanje	îndepărtare	odstranjevanje	îndepărtare	N;NOM;NEUT;SG	N;INDF;FEM;SG
odstranjevanje	îndepărtarea	odstranjevanje	îndepărtare	N;NOM;NEUT;SG	N;DEF;FEM;SG
zaman	zadar	zaman	zadar		ADV
prefekt	prefectul	prefekt	prefect	N;NOM;MASC;SG	N;DEF;MASC;SG
giulio	giulio	giulio	giulio	PROPN;NOM;MASC;SG	PROPN
siegfried	siegfried	siegfried	siegfried	N;NOM;MASC;SG	PROPN
sodobnost	modernitate	sodobnost	modernitate	N;NOM;FEM;SG	N;INDF;FEM;SG
posmrtno	postum	posmrtno	postum	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
bomba	bomba	bomba	bombă	N;NOM;FEM;SG	N;DEF;FEM;SG
bomba	bombă	bomba	bombă	N;NOM;FEM;SG	N;INDF;FEM;SG
scene	scenele	scena	scenă	N;NOM;FEM;PL	N;DEF;FEM;PL
navidezni	aparentă	navidezen	aparent	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;SG
navidezni	aparenta	navidezen	aparent	ADJ;NOM;DEF;MASC;SG	N;DEF;FEM;SG
navidezni	aparente	navidezen	aparent	ADJ;NOM;DEF;MASC;SG	N;INDF;FEM;PL
navidezni	virtuală	navidezen	virtual	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;SG
navidezni	virtuale	navidezen	virtual	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
navidezni	virtual	navidezen	virtual	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
