van	from	van	from	ADP	
west	west	west	west	N;MASC+FEM;SG	PROPN;NOM;SG;3
west	batı	west	batı	N;MASC+FEM;SG	
soorten	tür	soort	tür	N;PL	
soorten	türleri	soort	tür	N;PL	ADJ;NOM;PL;3
naast	yanında	naast	yan	ADP	ADJ;ESS;SG;3
naast	ayrıca	naast	ayrıca	ADP	
naast	üstelik	naast	üstelik	ADP	
boven	yukarıda	boven	yukarı	ADP	ADJ;ESS;SG;3
boven	yukarıdaki	boven	yukarıdakiki	ADP	
boven	yukarıda	boven	yukarı	ADP	ADJ;ESS;SG;3
boven	üzeri	boven	üzer	ADP	
boven	üstünde	boven	üst	ADP	ADJ;ESS;SG;3
boven	üstü	boven	üst	ADP	
boven	yukarda	boven	yukar	ADP	
vorm	şekil	vorm	şekil	N;MASC+FEM;SG	
vorm	biçim	vorm	biçim	N;MASC+FEM;SG	
vorm	formu	vorm	formu	N;MASC+FEM;SG	
vorm	biçim	vorm	biçim	N;MASC+FEM;SG	
vorm	form	vorm	form	N;MASC+FEM;SG	
jun	jun	jun	jun	N;MASC+FEM;SG	
jun	joon	jun	joon	N;MASC+FEM;SG	
gebouwd	inşa	bouwen	inşa	V;V.PTCP	
huidige	güncel	huidig	güncel	ADJ	
huidige	akım	huidig	akım	ADJ	
huidige	şimdiki	huidig	şimdiki	ADJ	
huidige	mevcut	huidig	mevcut	ADJ	
huidige	akıntı	huidig	akıntı	ADJ	N;NOM;SG;3
actief	aktif	actief	aktif	ADJ	
actief	etkin	actief	etkin	ADJ	
toont	gösterir	tonen	göster	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS
toont	gösteriler	tonen	göster	V;SG;PRS;FIN	N;NOM;PL;3
toont	görüntüler	tonen	görüntü	V;SG;PRS;FIN	N;NOM;PL;3
ben	ben	zijn	ben	V;SG;PRS;FIN	PRO;NOM;SG;1
hoe	nasil	hoe	nasil	ADV	
hoe	nası	hoe	nası	ADV	
hoe	nasıl	hoe	nasıl	ADV	
klasse	ders	klasse	ders	N;MASC+FEM;SG	
klasse	klas	klasse	klas	N;MASC+FEM;SG	
klasse	klas	klasse	klas	N;MASC+FEM;SG	
dag	dag	dag	dag	N;MASC+FEM;SG	
dag	hoşçakalın	dag	hoşçakalı	N;MASC+FEM;SG	V;PFV;IMP;PL;2;POS;PRS
dag	hoşçakal	dag	hoşçakal	N;MASC+FEM;SG	
dag	gündüz	dag	gündüz	N;MASC+FEM;SG	
dag	gun	dag	gun	N;MASC+FEM;SG	
uiteindelijk	nihayet	uiteindelijk	nihayet	ADJ	
uiteindelijk	sonunda	uiteindelijk	sonunda	ADJ	ADV
artikelen	makale	artikel	makale	N;PL	N;NOM;SG;3
universiteit	üniversite	universiteit	üniversite	N;MASC+FEM;SG	
universiteit	university	universiteit	university	N;MASC+FEM;SG	PROPN;NOM;SG;3
universiteit	üniversite	universiteit	üniversite	N;MASC+FEM;SG	
universiteit	kolej	universiteit	kolej	N;MASC+FEM;SG	
universiteit	college	universiteit	college	N;MASC+FEM;SG	PROPN;NOM;SG;3
zelfs	hatta	zelfs	hatta	ADV	CONJ
belgische	belçikalı	belgisch	belçikalı	ADJ	PROPN;NOM;SG;3
indeling	çöküş	indeling	çöküş	N;MASC+FEM;SG	
indeling	bozulma	indeling	boz	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
indeling	kırılım	indeling	kırılım	N;MASC+FEM;SG	
indeling	çöküntü	indeling	çöküntü	N;MASC+FEM;SG	
indeling	düzen	indeling	düz	N;MASC+FEM;SG	
indeling	yerleşim	indeling	yerleş	N;MASC+FEM;SG	
indeling	sınıflandırma	indeling	sınıflan	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
indeling	format	indeling	format	N;MASC+FEM;SG	
indeling	biçim	indeling	biçim	N;MASC+FEM;SG	
opnieuw	tekrar	opnieuw	tekrar	ADV	
hadden	vardı	hebben	var	V;PL;PST;FIN	V;PFV;IND;SG;3;POS;PST
nov	kasım	nov	kasım	N;MASC+FEM;SG	
serie	serisi	serie	seri	N;MASC+FEM;SG	PROPN;NOM;SG;3
serie	seri	serie	seri	N;MASC+FEM;SG	
rol	rolün	rol	rolün	N;MASC+FEM;SG	
rol	rol	rol	rol	N;MASC+FEM;SG	
rol	parşömen	rol	parşöm	N;MASC+FEM;SG	
rol	kaydırma	rol	kay	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
rol	rulo	rol	rulo	N;MASC+FEM;SG	
rol	roll	rol	roll	N;MASC+FEM;SG	
sep	sep	sep	sep	N;MASC+FEM;SG	
figuur	figür	figuur	figür	N;MASC+FEM;SG	
oorlog	war	oorlog	war	N;MASC+FEM;SG	
oorlog	savas	oorlog	savas	N;MASC+FEM;SG	
oorlog	savaşları	oorlog	savaş	N;MASC+FEM;SG	N;NOM;PL;3
oorlog	savaşlar	oorlog	savaş	N;MASC+FEM;SG	N;NOM;PL;3
geschiedenis	tarihi	geschiedenis	tarih	N;MASC+FEM;SG	
geschiedenis	geçmiş	geschiedenis	geç	N;MASC+FEM;SG	
vervolgens	akabinde	vervolgens	akabin	ADV	N;ESS;SG;3
duitsland	almanya	duitsland	al	PROPN;NEUT;SG	PROPN;NOM;SG;3
huis	house	huis	hou	N;NEUT;SG	PROPN;NOM;SG;3
huis	yuva	huis	yuva	N;NEUT;SG	
frans	frans	frans	frans	PROPN;MASC+FEM;SG	
frans	francis	frans	francis	PROPN;MASC+FEM;SG	
frans	fransızlar	frans	fransız	PROPN;MASC+FEM;SG	N;NOM;PL;3
frans	fransız	frans	fransız	PROPN;MASC+FEM;SG	
frans	fransızca	frans	fransızca	PROPN;MASC+FEM;SG	
shift	vardiya	shift	vardi	N;MASC+FEM;SG	
finale	final	finale	final	N;MASC+FEM;SG	
finale	final	finale	final	N;MASC+FEM;SG	
finale	finaller	finale	final	N;MASC+FEM;SG	N;NOM;PL;3
finale	finalleri	finale	final	N;MASC+FEM;SG	N;NOM;PL;3
finale	final	finale	final	N;MASC+FEM;SG	
opgericht	yerleşik	oprichten	yerleşik	V;V.PTCP	
nationale	millî	nationaal	millî	ADJ	
nationale	national	nationaal	national	ADJ	N;DAT;SG;3
nationale	ulusal	nationaal	ulusal	ADJ	
amerikaans	amerikalı	amerikaans	amerikalı	ADJ	
amerikaans	amerikan	amerikaans	amerikan	ADJ	
amerikaans	american	amerikaans	american	ADJ	N;NOM;SG;3
europese	avrupa	Europees	avrupa	ADJ	
europese	avrupalı	Europees	avrupalı	ADJ	
geheel	tüm	geheel	tüm	ADJ	DET
geheel	tamamı	geheel	tamam	ADJ	
indonesië	endonezya	indonesië	endonezya	N;MASC+FEM;SG	PROPN;NOM;SG;3
stadium	sahne	stadium	sahne	N;NEUT;SG	
geboren	doğan	geboren	doğ	V;V.PTCP	
geboren	doğuştan	geboren	doğuş	V;V.PTCP	N;AT+ABL;SG;3
altijd	daima	altijd	daima	ADV	
altijd	herzaman	altijd	herzaman	ADV	
vrouw	kadin	vrouw	kadin	N;MASC+FEM;SG	
vrouw	kadın	vrouw	kadın	N;MASC+FEM;SG	
vrouw	kadın	vrouw	kadın	N;MASC+FEM;SG	
vrouw	dişi	vrouw	dişi	N;MASC+FEM;SG	
vrouw	eş	vrouw	eş	N;MASC+FEM;SG	
vrouw	eşi	vrouw	eş	N;MASC+FEM;SG	ADJ;NOM;SG;3
vrouw	karın	vrouw	kar	N;MASC+FEM;SG	
vele	birçok	veel	birçok	PRO	DET
dood	olum	dood	ol	ADJ	
dood	ölüm	dood	ölüm	ADJ	
dood	death	dood	death	ADJ	
dood	öldü	dood	öl	ADJ	V;PFV;IND;SG;3;POS;PST
dood	ölü	dood	ölü	ADJ	
dood	dead	dood	dead	ADJ	
meestal	genellikle	meestal	genellikle	ADV	
meestal	genelde	meestal	genelde	ADV	
meestal	çoğunlukla	meestal	çoğunluk	ADV	N;INS;SG;3
meestal	genellikle	meestal	genellikle	ADV	
bleef	kaldım	blijven	kal	V;SG;PST;FIN	V;PFV;IND;SG;1;POS;PST
bleef	kaldı	blijven	kal	V;SG;PST;FIN	V;PFV;IND;SG;3;POS;PST
vijf	five	vijf	fiv	NUM	
vijf	beş	vijf	beş	NUM	
muziek	music	muziek	music	N;MASC+FEM;SG	
muziek	müzik	muziek	müzik	N;MASC+FEM;SG	
partij	parti	partij	parti	N;MASC+FEM;SG	
partij	party	partij	party	N;MASC+FEM;SG	
partij	toplu	partij	toplu	N;MASC+FEM;SG	
isbn	isbn	isbn	isbn	INTJ	
geval	case	geval	case	N;NEUT;SG	
geval	vaka	geval	vaka	N;NEUT;SG	
geval	dava	geval	dava	N;NEUT;SG	
voetballer	futbolcu	voetballer	futbolcu	N;MASC+FEM;SG	
wereld	world	wereld	world	N;MASC+FEM;SG	
wereld	dünya	wereld	dünya	N;MASC+FEM;SG	
wereld	dunya	wereld	dunya	N;MASC+FEM;SG	
einde	bitir	einde	bitir	N;NEUT;SG	V;PFV;IMP;SG;2;POS;PRS
einde	son	einde	son	N;NEUT;SG	
einde	sonu	einde	son	N;NEUT;SG	
einde	bitiş	einde	bitiş	N;NEUT;SG	
einde	bitiş	einde	bitiş	N;NEUT;SG	
geschreven	yazan	schrijven	yaz	V;V.PTCP	
geschreven	yazılı	schrijven	yazılı	V;V.PTCP	
informatie	bilgilendirme	informatie	bilgilen	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
informatie	bilgiler	informatie	bilgi	N;MASC+FEM;SG	N;NOM;PL;3
achter	arkasında	achter	arka	ADP	ADJ;ESS;SG;3
achter	arkası	achter	arka	ADP	N;NOM;SG;3
lange	lange	lang	lange	ADJ	
lange	long	lang	long	ADJ	
paul	paul	paul	paul	N;MASC+FEM;SG	
kinderen	çocuk	kind	çocuk	N;PL	N;NOM;SG;3
midden	ortası	midden	orta	ADV	
midden	orta	midden	orta	ADV	
midden	ortası	midden	orta	ADV	
midden	orta	midden	orta	ADV	
minder	az	minder	az	PRO	ADV
open	open	open	open	ADJ	
open	açın	open	aç	ADJ	V;PFV;IMP;PL;2;POS;PRS
open	aç	open	aç	ADJ	
open	açıl	open	açıl	ADJ	
bekende	bilinir	bekend	bil	ADJ	V;IPFV;IND;SG;3;POS;PASS
bekende	bilinen	bekend	bil	ADJ	V;PFV;IND;POS;PRS;V.PTCP;PASS
bekende	itiraf	bekend	itiraf	ADJ	
united	birleşik	united	birleşik	N;NEUT;SG	
united	birlik	united	birlik	N;NEUT;SG	
united	united	united	united	N;NEUT;SG	
united	birleşmiş	united	birleş	N;NEUT;SG	
geven	ver	geven	ver	V;NFIN	
museum	müze	museum	müze	N;NEUT;SG	
hoewel	gerçi	hoewel	gerçi	CONJ	
hoewel	gerçi	hoewel	gerçi	CONJ	
snel	çabuk	snel	çabuk	ADJ	
snel	cabuk	snel	cabuk	ADJ	
snel	soon	snel	soon	ADJ	
snel	hizli	snel	hizli	ADJ	
snel	çabuk	snel	çabuk	ADJ	
snel	çabucak	snel	çabucak	ADJ	ADV
eind	bitir	eind	bitir	N;NEUT;SG	V;PFV;IMP;SG;2;POS;PRS
eind	son	eind	son	N;NEUT;SG	
eind	sonu	eind	son	N;NEUT;SG	
eind	bitiş	eind	bitiş	N;NEUT;SG	
departement	bölüm	departement	bölüm	N;NEUT;SG	
lichaam	ceset	lichaam	ceset	N;NEUT;SG	
lichaam	vücut	lichaam	vücut	N;NEUT;SG	
lichaam	beden	lichaam	beden	N;NEUT;SG	
afrika	afrika	afrika	afrika	PROPN;NEUT;SG	
bestaan	varoluş	bestaan	varoluş	V;NFIN	
wie	kimler	wie	kim	PRO;3	
wie	who	wie	who	PRO;3	
iemand	kimse	iemand	kimse	PRO;3	N;NOM;SG;3
wedstrijd	oyun	wedstrijd	oyun	N;MASC+FEM;SG	
wedstrijd	yarışma	wedstrijd	yarış	N;MASC+FEM;SG	
wedstrijd	yarışması	wedstrijd	yarış	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
valt	düşer	vallen	düş	V;SG;PRS;FIN	
valt	şelalesi	vallen	şelale	V;SG;PRS;FIN	N;NOM;SG;3
valt	falls	vallen	falls	V;SG;PRS;FIN	PROPN;NOM;SG;3
britse	britanya	brits	britanya	ADJ	PROPN;NOM;SG;3
britse	ingiliz	brits	ingiliz	ADJ	
school	okul	school	okul	N;MASC+FEM;SG	
school	school	school	school	N;MASC+FEM;SG	
willem	william	willem	william	N;MASC+FEM;SG	
willem	willem	willem	willem	N;MASC+FEM;SG	
duidelijk	net	duidelijk	net	ADJ	
duidelijk	temizle	duidelijk	temiz	ADJ	V;PFV;IMP;SG;2;POS;PRS
duidelijk	temiz	duidelijk	temiz	ADJ	
duidelijk	berrak	duidelijk	berrak	ADJ	
duidelijk	açıkça	duidelijk	açıkça	ADJ	
duidelijk	besbelli	duidelijk	besbelli	ADJ	
meeste	çoğu	veel	çok	PRO	
meeste	çogu	veel	çogu	PRO	
versie	sürüm	versie	sürü	N;MASC+FEM;SG	
versie	versiyon	versie	ver	N;MASC+FEM;SG	
eiland	ada	eiland	ada	N;NEUT;SG	
des	des	des	des	ADV	PROPN;NOM;SG;3
nooit	asla	nooit	asla	ADV	
nooit	hic	nooit	hic	ADV	
geeft	döner	geven	dön	V;SG;PRS;FIN	
geeft	döndürür	geven	dön	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS;CAUS
geeft	iade	geven	iade	V;SG;PRS;FIN	
geeft	verir	geven	ver	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS
diverse	çeşitli	divers	çeşitli	ADJ	
diverse	çeşitli	divers	çeşitli	ADJ	
dier	hayvan	dier	hayvan	N;NEUT;SG	
duits	alman	duits	al	ADJ	
duits	almanca	duits	al	ADJ	ADV
lijn	çizgi	lijn	çizgi	N;MASC+FEM;SG	
lijn	hattı	lijn	hat	N;MASC+FEM;SG	
lijn	satır	lijn	satır	N;MASC+FEM;SG	
lijn	line	lijn	line	N;MASC+FEM;SG	
lijn	hat	lijn	hat	N;MASC+FEM;SG	
mag	may	mogen	may	V;SG;PRS;FIN	
mag	mayis	mogen	mayis	V;SG;PRS;FIN	
mag	mayıs	mogen	mayıs	V;SG;PRS;FIN	
mag	mag	mogen	mag	V;SG;PRS;FIN	
slag	savas	slag	savas	N;MASC+FEM;SG	
slag	felç	slag	felç	N;MASC+FEM;SG	
slag	inme	slag	in	N;MASC+FEM;SG	
olympische	olimpiyatlar	Olympisch	ol	ADJ	N;NOM;PL;3
olympische	olimpiyatları	Olympisch	ol	ADJ	N;ACC;PL;3
olympische	olimpiyat	Olympisch	olimpiyat	ADJ	N;NOM;SG;3
anders	yoksa	anders	yoksa	ADV	
anders	farklı	anders	farklı	ADV	ADJ
anders	farkli	anders	farkli	ADV	
anders	değişik	anders	değişik	ADV	
anders	anders	anders	anders	ADV	
vrij	bedava	vrij	bedava	ADJ	
vrij	özgür	vrij	özgür	ADJ	
vrij	free	vrij	free	ADJ	
vrij	serbest	vrij	serbest	ADJ	
weinig	birkaç	weinig	birkaç	PRO	DET
weinig	minik	weinig	minik	PRO	
weinig	küçük	weinig	küçük	PRO	ADJ
weinig	az	weinig	az	PRO	ADV
belangrijke	önemlidir	belangrijk	önemli	ADJ	
belangrijke	önemli	belangrijk	önemli	ADJ	
leger	ordu	leger	ordu	N;NEUT;SG	
want	cünkü	want	cünkü	CONJ	
peter	peter	peter	peter	N;MASC+FEM;SG	
overleden	rahmetli	overlijden	rahmetli	V;V.PTCP	
overleden	vefat	overlijden	vefat	V;V.PTCP	
overleden	merhum	overlijden	merhum	V;V.PTCP	
oost	doğuya	oost	doğu	N;MASC+FEM;SG	ADJ;DAT;SG;3
oost	doğu	oost	doğu	N;MASC+FEM;SG	
oost	oost	oost	oost	N;MASC+FEM;SG	
single	tekli	single	tekli	N;MASC+FEM;SG	
single	single	single	sing	N;MASC+FEM;SG	
single	tek	single	tek	N;MASC+FEM;SG	
single	bekar	single	bekar	N;MASC+FEM;SG	
leden	üye	lid	üye	N;PL	
buiten	dışarıya	buiten	dışarı	ADP	N;DAT;SG;3
buiten	dışarda	buiten	dışarı	ADP	N;ESS;SG;3
buiten	dışarı	buiten	dışarı	ADP	
buiten	dışarıda	buiten	dışarı	ADP	N;ESS;SG;3
bureau	ajansı	bureau	ajansı	N;NEUT;SG	
bureau	ajans	bureau	ajans	N;NEUT;SG	
bureau	teşkilat	bureau	teşkilat	N;NEUT;SG	
bureau	bürosu	bureau	bürosu	N;NEUT;SG	
bureau	büro	bureau	büro	N;NEUT;SG	
bureau	büro	bureau	büro	N;NEUT;SG	
bureau	office	bureau	office	N;NEUT;SG	
bureau	ofis	bureau	ofis	N;NEUT;SG	
bureau	masa	bureau	masa	N;NEUT;SG	
speelt	çalar	spelen	çal	V;SG;PRS;FIN	
speelt	oyunlar	spelen	oyun	V;SG;PRS;FIN	N;NOM;PL;3
ander	diğeri	ander	diğer	ADJ	N;NOM;SG;3
ander	öteki	ander	öteki	ADJ	
ander	diger	ander	diger	ADJ	
onderdeel	bileşeni	onderdeel	bileş	N;NEUT;SG	
onderdeel	bileşen	onderdeel	bileş	N;NEUT;SG	
delen	paylaşım	delen	paylaşım	V;NFIN	N;NOM;SG;3
delen	paylaşımı	delen	paylaşım	V;NFIN	N;ACC;SG;3
delen	paylaşım	delen	paylaşım	V;NFIN	N;NOM;SG;3
delen	paylaş	delen	paylaş	V;NFIN	N;INS;SG;3
delen	parçalar	delen	parça	V;NFIN	N;NOM;PL;3
delen	parçaları	delen	parça	V;NFIN	N;ACC;PL;3
meest	çoğu	veel	çok	PRO	
meest	çogu	veel	çogu	PRO	
bestaande	mevcut	bestaan	mevcut	V;V.PTCP	
belangrijkste	main	belangrijk	main	ADJ;RL	
belangrijkste	ana	belangrijk	ana	ADJ;RL	
bijna	nerdeyse	bijna	nerdeyse	ADV	
bijna	neredeyse	bijna	neredeyse	ADV	
bijna	nerdeyse	bijna	nerdeyse	ADV	
bijna	neredeyse	bijna	neredeyse	ADV	
omgeving	çevre	omgeving	çevre	N;MASC+FEM;SG	
omgeving	ortam	omgeving	ortam	N;MASC+FEM;SG	
omgeving	çevre	omgeving	çevre	N;MASC+FEM;SG	
bedrijf	şirket	bedrijf	şirket	N;NEUT;SG	
bedrijf	bölük	bedrijf	bölük	N;NEUT;SG	
bedrijf	business	bedrijf	business	N;NEUT;SG	
bedrijf	işletme	bedrijf	işle	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
bedrijf	ticaret	bedrijf	ticaret	N;NEUT;SG	
namen	namur	nemen	namur	V;PL;PST;FIN	PROPN;NOM;SG;3
namen	isimler	nemen	isim	V;PL;PST;FIN	N;NOM;PL;3
namen	adlar	nemen	ad	V;PL;PST;FIN	N;NOM;PL;3
namen	adları	nemen	ad	V;PL;PST;FIN	N;ACC;PL;3
namen	isimleri	nemen	isim	V;PL;PST;FIN	N;ACC;PL;3
vrouwen	dişiler	vrouw	dişi	N;PL	ADJ;NOM;PL;3
vrouwen	kadınlar	vrouw	kadın	N;PL	ADJ;NOM;PL;3
vrouwen	dişi	vrouw	dişi	N;PL	
vrouwen	kadınları	vrouw	kadın	N;PL	ADJ;ACC;PL;3
vrouwen	kadın	vrouw	kadın	N;PL	
vrouwen	kadinlar	vrouw	kadin	N;PL	ADJ;NOM;PL;3
vrouwen	kadınlar	vrouw	kadın	N;PL	ADJ;NOM;PL;3
oud	eski	oud	eski	ADJ	
oud	old	oud	ol	ADJ	
oud	ihtiyar	oud	ihtiyar	ADJ	
oud	oud	oud	oud	ADJ	PROPN;NOM;SG;3
niets	hiçbirşey	niets	hiçbirşey	PRO;3	
schip	gemi	schip	gemi	N;NEUT;SG	
krijgen	gittikçe	krijgen	gittikçe	V;PL;PRS;FIN	
krijgen	al	krijgen	al	V;PL;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS
county	ilçe	county	ilçe	N;MASC+FEM;SG	
county	county	county	county	N;MASC+FEM;SG	PROPN;NOM;SG;3
hoge	high	hoog	high	ADJ	
hoge	çak	hoog	çak	ADJ	
hoge	yükseğe	hoog	yüksek	ADJ	
onderzoek	soruşturma	onderzoek	soruşturma	N;NEUT;SG	
onderzoek	sorgu	onderzoek	sorgu	N;NEUT;SG	
onderzoek	sorgulama	onderzoek	sorgulama	N;NEUT;SG	
onderzoek	araştırma	onderzoek	araştır	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
onderzoek	araştırma	onderzoek	araştır	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
onderzoek	araştırmalar	onderzoek	araştır	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
maria	mary	maria	mary	N;MASC+FEM;SG	
maria	maria	maria	maria	N;MASC+FEM;SG	PROPN;NOM;SG;3
afl	afl	afl	afl	N;MASC+FEM;SG	
sterk	güçlü	sterk	güçlü	ADJ	
sterk	kuvvetli	sterk	kuvvetli	ADJ	
sommige	bazı	sommig	bazı	PRO	DET
sommige	bazıları	sommig	bazı	PRO	
sommige	kimisi	sommig	kimi	PRO	
functie	fonksiyon	functie	fonksiyon	N;MASC+FEM;SG	
functie	işlev	functie	işlev	N;MASC+FEM;SG	
functie	özellik	functie	özellik	N;MASC+FEM;SG	
zee	deniz	zee	deniz	N;MASC+FEM;SG	
punten	puan	punt	pu	N;PL	
rode	kirmizi	rood	kirmiz	ADJ	
rode	kızıl	rood	kızıl	ADJ	
rode	red	rood	red	ADJ	
laat	gec	laten	gec	V;SG;PRS;FIN	
laat	geç	laten	geç	V;SG;PRS;FIN	
von	von	von	von	PROPN;MASC+FEM;SG	
york	york	york	york	ADV	PROPN;NOM;SG;3
algemeen	general	algemeen	general	ADJ	
meerdere	birkaç	meerdere	birkaç	PRO	DET
meerdere	çoklu	meerdere	çoklu	PRO	
dagen	günlerce	dag	günlerce	N;PL	ADV
jean	jean	jean	jean	N;MASC+FEM;SG	
blijven	kalıyorum	blijven	kal	V;PL;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
blijven	kalıyor	blijven	kal	V;PL;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
blijven	kalın	blijven	kalın	V;PL;PRS;FIN	
blijven	kal	blijven	kal	V;PL;PRS;FIN	
parijs	paris	parijs	paris	PROPN;NEUT;SG	PROPN;NOM;SG;3
gewoon	sadece	gewoon	sadece	ADJ	ADV
gewoon	just	gewoon	just	ADJ	
korte	kisa	kort	kisa	ADJ	
engels	ingiliz	engel	ingiliz	ADJ	
engels	türkçe	engel	türkçe	ADJ	
engels	turkish	engel	turkish	ADJ	
engels	ingilizce	engel	ingilizce	ADJ	
mannen	erkekler	mannen	erkek	N;PL	ADJ;NOM;PL;3
mannen	men	mannen	men	N;PL	
mannen	erkek	mannen	erkek	N;PL	
taal	dil	taal	dil	N;MASC+FEM;SG	
taal	dile	taal	dile	N;MASC+FEM;SG	
taal	dili	taal	dili	N;MASC+FEM;SG	
taal	lisan	taal	lisan	N;MASC+FEM;SG	
hele	tamamı	heel	tamam	ADJ	
hele	tüm	heel	tüm	ADJ	DET
hele	tamamı	heel	tamam	ADJ	
generaal	genel	generaal	genel	N;MASC+FEM;SG	ADJ
generaal	general	generaal	general	N;MASC+FEM;SG	
enkel	bilek	enkel	bilek	PRO	
enkel	yalnızca	enkel	yalnızca	PRO	ADV
enkel	sadece	enkel	sadece	PRO	ADV
leeftijd	age	leeftijd	age	N;MASC+FEM;SG	
leeftijd	yaş	leeftijd	yaş	N;MASC+FEM;SG	
leeftijd	yaşı	leeftijd	yaşı	N;MASC+FEM;SG	
miljoen	milyon	miljoen	milyon	N;NEUT;SG	
moment	anı	moment	an	N;NEUT;SG	
president	başkan	president	başkan	N;MASC+FEM;SG	
president	baskan	president	baskan	N;MASC+FEM;SG	
programma	program	programma	program	N;NEUT;SG	
programma	program	programma	program	N;NEUT;SG	
nodig	ihtiyaç	nodig	ihtiyaç	ADJ	
nodig	lazım	nodig	lazım	ADJ	
nodig	ihtiyacım	nodig	ihtiyaç	ADJ	N;NOM;SG;3
nodig	gerek	nodig	gerek	ADJ	
nodig	ihtiyaç	nodig	ihtiyaç	ADJ	
nodig	gerekliydi	nodig	gerekli	ADJ	V;PFV;IND;SG;3;POS;PST
nodig	lazımdı	nodig	lazım	ADJ	
nodig	gerekli	nodig	gerekli	ADJ	
nodig	gerekliydi	nodig	gerekli	ADJ	V;PFV;IND;SG;3;POS;PST
nodig	gereklidir	nodig	gerekli	ADJ	
wapen	silah	wapen	silah	N;NEUT;SG	
wapen	silah	wapen	silah	N;NEUT;SG	
wapen	tabanca	wapen	tabanca	N;NEUT;SG	
klein	ufak	klein	ufak	ADJ	
klein	kucuk	klein	kucuk	ADJ	
klein	minik	klein	minik	ADJ	
klein	az	klein	az	ADJ	ADV
klein	klein	klein	kle	ADJ	
verhaal	öykü	verhaal	öykü	N;NEUT;SG	
verhaal	masal	verhaal	masal	N;NEUT;SG	
verhaal	hikâye	verhaal	hiku	N;NEUT;SG	
verhaal	öykü	verhaal	öykü	N;NEUT;SG	
verhaal	masal	verhaal	masal	N;NEUT;SG	
zes	six	zes	six	NUM	
zes	alti	zes	alti	NUM	
tegenwoordig	şimdilerde	tegenwoordig	şimdi	ADJ	N;ESS;PL;3
tegenwoordig	günümüzde	tegenwoordig	gün	ADJ	N;ESS;SG;3
tegenwoordig	bugünlerde	tegenwoordig	bugün	ADJ	N;ESS;PL;3
noorden	kuzey	noorden	kuzey	N;NEUT;SG	
noorden	north	noorden	north	N;NEUT;SG	PROPN;NOM;SG;3
foto	fotograf	foto	fotograf	N;MASC+FEM;SG	
foto	foto	foto	foto	N;MASC+FEM;SG	
foto	fotoğraf	foto	fotoğraf	N;MASC+FEM;SG	
foto	fotoğraf	foto	fotoğraf	N;MASC+FEM;SG	
foto	fotoğraf	foto	fotoğraf	N;MASC+FEM;SG	
foto	resim	foto	resim	N;MASC+FEM;SG	
foto	resmi	foto	resmi	N;MASC+FEM;SG	
gewone	olağan	gewoon	olağan	ADJ	
gewone	sıradan	gewoon	sıradan	ADJ	
wedstrijden	yarışmalar	wedstrijd	yarış	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
wedstrijden	eşleşme	wedstrijd	eşleş	N;PL	
wedstrijden	kibrit	wedstrijd	kibrit	N;PL	
wedstrijden	yarışmaları	wedstrijd	yarış	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
wilde	vahşi	willen	vahşi	V;SG;PST;FIN	
wilde	wild	willen	wild	V;SG;PST;FIN	
wilde	çılgın	willen	çılgın	V;SG;PST;FIN	
wilde	yaban	willen	yaban	V;SG;PST;FIN	
wilde	yabani	willen	yabani	V;SG;PST;FIN	
wilde	wilde	willen	wil	V;SG;PST;FIN	
elke	elke	elk	elke	DET	
elke	herhangi	elk	herhangi	DET	
elke	herbiri	elk	herbiri	DET	PRO;NOM;SG;3
politicus	politikacı	politicus	politikacı	N;MASC+FEM;SG	
bronnen	kaynak	bron	kaynak	N;PL	
bronnen	pınar	bron	pınar	N;PL	
bronnen	springs	bron	springs	N;PL	PROPN;NOM;SG;3
brussel	brüksel	brussel	brüksel	PROPN;NEUT;SG	
belgisch	belçikalı	belgisch	belçikalı	ADJ	PROPN;NOM;SG;3
totaal	toplam	totaal	toplam	ADJ	
weet	bil	weten	bil	V;SG;PRS;FIN	
weet	bilin	weten	bil	V;SG;PRS;FIN	
weet	bilir	weten	bil	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS
gedeelte	kısım	gedeelte	kısım	N;NEUT;SG	
gedeelte	bölüm	gedeelte	bölüm	N;NEUT;SG	
