que	że	que	że	CONJ	PART
carlos	karl	carlo	karla	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	karol	carlo	karol	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	charles	carlo	charles	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	karola	carlo	karol	N;MASC;SG	
carlos	carla	carlo	carlać	N;MASC;SG	
carlos	carl	carlo	carla	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	carlos	carlo	carlos	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	charlie	carlo	charlie	N;MASC;SG	
carlos	charliego	carlo	charlić	N;MASC;SG	
otra	kolejny	otro	kolejny	PRO;FEM;SG	ADJ;ACC;MASC;SG
otra	inny	otro	inny	PRO;FEM;SG	ADJ;NOM;MASC;SG
otra	kolejna	otro	kolejny	PRO;FEM;SG	ADJ;NOM;FEM;SG
rey	king	rey	king	N;MASC;SG	
rey	kinga	rey	kinga	N;MASC;SG	PROPN;NOM;FEM;SG
rey	rey	rey	rey	N;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
premio	nagrody	premio	nagroda	N;MASC;SG	N;NOM;FEM;PL
premio	nagrody	premio	nagroda	N;MASC;SG	N;NOM;FEM;PL
edición	edit	edición	edit	N;FEM;SG	
edición	edytuj	edición	edytować	N;FEM;SG	
edición	wyd	edición	wyd	N;FEM;SG	
edición	montaż	edición	montaż	N;FEM;SG	
tenía	mial	tener	mial	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
tenía	miał	tener	mieć	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
tenía	miała	tener	mieć	V;IND;SG;3;IPFV;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
tenía	miał	tener	mieć	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
premios	nagród	premio	nagroda	N;MASC;PL	
premios	nagród	premio	nagroda	N;MASC;PL	
premios	nagród	premio	nagroda	N;MASC;PL	
premios	wyróżnienie	premio	wyróżnienie	N;MASC;PL	N;NOM;NEUT;SG
premios	nagrodę	premio	nagroda	N;MASC;PL	N;ACC;FEM;SG
premios	nagroda	premio	nagroda	N;MASC;PL	N;NOM;FEM;SG
sitio	witryny	sitio	witryna	N;MASC;SG	N;GEN;FEM;PL
bien	dobre	bien	dobry	ADV	
bien	cóż	bien	cóż	ADV	PRO;ACC;NEUT;SG
mar	mar	mar	mar	N;SG	
poco	mał	poco	mała	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
poco	little	poco	littl	ADV	
poco	mały	poco	mały	ADV	ADJ;NOM;MASC;SG
poco	mała	poco	mały	ADV	
estadounidense	american	estadounidense	american	ADJ;SG	
estadounidense	amerykanin	estadounidense	amerykanin	ADJ;SG	N;NOM;MASC;SG
tierra	earth	tierra	earth	N;FEM;SG	
tierra	land	tierra	land	N;FEM;SG	
tierra	grunty	tierra	grunt	N;FEM;SG	N;NOM;MASC;PL
tierra	tierra	tierra	tierr	N;FEM;SG	
tierra	gleby	tierra	gleba	N;FEM;SG	
earth	earth	earth	earth	N	
división	podział	división	podziać	N;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
canción	piosenki	canción	piosenka	N;FEM;SG	N;ACC;FEM;PL
canción	pieśń	canción	pieśń	N;FEM;SG	
canción	song	canción	song	N;FEM;SG	
fecha	data	fecha	datać	N;FEM;SG	
república	republiki	república	republika	N;FEM;SG	
trabajo	pracuj	trabajo	pracować	N;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
trabajo	prace	trabajo	praca	N;MASC;SG	N;NOM;FEM;PL
trabajo	roboty	trabajo	robota	N;MASC;SG	N;ACC;FEM;PL
especie	gatunki	especie	gatunek	N;FEM;SG	N;NOM;MASC;PL
luis	louis	luis	louis	N;MASC;SG	PROPN;NOM;MASC;SG
luis	ludwika	luis	ludwik	N;MASC;SG	
luis	luis	luis	luis	N;MASC;SG	PROPN;NOM;MASC;SG
caso	case	caso	cas	N;MASC;SG	
dentro	wewnątrz	dentro	wewnątrz	ADV	
obras	działa	obra	działać	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
obras	dziala	obra	dzialać	N;FEM;PL	V;IPFV;IND;SG;PST;FIN;ACT
color	kolory	color	kolor	N;MASC;SG	N;NOM;MASC;PL
color	kolory	color	kolor	N;MASC;SG	N;NOM;MASC;PL
color	kolorowy	color	kolorowy	N;MASC;SG	ADJ;NOM;MASC;SG
distrito	powiat	distrito	powiat	N;MASC;SG	
copa	copa	copa	copa	N;FEM;SG	PROPN;NOM;MASC;SG
copa	cup	copa	cup	N;FEM;SG	
muchos	wielu	mucho	wiele	PRO;MASC;PL	DET;ACC;MASC;PL
muchos	wiele	mucho	wiele	PRO;MASC;PL	DET;ACC;MASC;PL
línea	line	línea	liny	N;FEM;SG	
francisco	francisco	francisco	francisco	N;MASC;SG	
francisco	franciszka	francisco	franciszka	N;MASC;SG	
francisco	francis	francisco	francis	N;MASC;SG	PROPN;NOM;MASC;SG
les	les	él	les	PRO;DAT;PL;3	
siguiente	następna	siguiente	następny	ADJ;SG	
grandes	duża	grande	duży	ADJ;PL	ADJ;NOM;FEM;SG
grandes	duży	grande	duży	ADJ;PL	ADJ;NOM;MASC;SG
grandes	duże	grande	duży	ADJ;PL	ADJ;NOM;NEUT;SG
grandes	duża	grande	duży	ADJ;PL	ADJ;NOM;FEM;SG
grandes	duże	grande	duży	ADJ;PL	ADJ;NOM;NEUT;SG
grandes	big	grande	big	ADJ;PL	
grandes	wielka	grande	wielki	ADJ;PL	ADJ;NOM;FEM;SG
grandes	duży	grande	duży	ADJ;PL	ADJ;NOM;MASC;SG
grandes	wielki	grande	wielki	ADJ;PL	ADJ;NOM;MASC;SG
grandes	grandes	grande	grandes	ADJ;PL	
liga	league	liga	leagu	N;FEM;SG	
estas	tych	este	ten	PRO;FEM;PL	DET;GEN;MASC;PL
estas	te	este	ten	PRO;FEM;PL	DET;NOM;MASC;PL
muerte	death	muerte	death	N;FEM;SG	
medio	średnio	medio	średnio	NUM;MASC;SG	
medio	średnie	medio	średnie	NUM;MASC;SG	
medio	średni	medio	średnia	NUM;MASC;SG	ADJ;NOM;MASC;SG
medio	średnia	medio	średnia	NUM;MASC;SG	N;NOM;FEM;SG
medio	medio	medio	medio	NUM;MASC;SG	N;NOM;NEUT;SG
medio	pół	medio	pół	NUM;MASC;SG	
medio	połowa	medio	połowy	NUM;MASC;SG	
través	thru	través	terum	N	
política	politycy	política	polityk	N;FEM;SG	N;NOM;MASC;PL
menos	odjąć	menos	odjąć	ADV	V;PFV;NFIN;ACT
menos	minus	menos	minus	ADV	
menos	mniejsza	menos	mały	ADV	ADJ;NOM;CMPR;FEM;SG
largo	largo	largo	largo	ADJ;MASC;SG	
largo	długi	largo	długi	ADJ;MASC;SG	
largo	długo	largo	długo	ADJ;MASC;SG	ADV
largo	long	largo	long	ADJ;MASC;SG	
buenos	dobre	buen	dobry	ADJ;MASC;PL	
buenos	dobrze	buen	dobrze	ADJ;MASC;PL	ADV
hecho	made	hecho	mada	ADJ;MASC;SG;V.PTCP	
hecho	fakt	hecho	fakt	ADJ;MASC;SG;V.PTCP	
algunas	niektóre	alguno	niektóry	PRO;FEM;PL	DET;NOM;MASC;SG
algunas	niektórzy	alguno	niektóry	PRO;FEM;PL	DET;NOM;MASC;PL
algunas	trochę	alguno	trochę	PRO;FEM;PL	ADV
carrera	rasy	carrera	rasa	N;FEM;SG	N;ACC;FEM;PL
carrera	race	carrera	raka	N;FEM;SG	
carrera	carrera	carrera	carrer	N;FEM;SG	
poder	moc	poder	moc	V;NFIN	
poder	władza	poder	władza	V;NFIN	N;NOM;FEM;SG
poder	siła	poder	siła	V;NFIN	N;NOM;FEM;SG
poder	zasilanie	poder	zasilać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
poder	power	poder	power	V;NFIN	
pueblo	town	pueblo	town	N;MASC;SG	
pueblo	pueblo	pueblo	pueblo	N;MASC;SG	
pueblo	ludzi	pueblo	człowiek	N;MASC;SG	N;ACC;MASC;PL
pueblo	osoby	pueblo	osoba	N;MASC;SG	N;NOM;FEM;PL
pueblo	people	pueblo	peopło	N;MASC;SG	
pueblo	ludzie	pueblo	człowiek	N;MASC;SG	N;NOM;MASC;PL
localidades	lokalizacji	localidad	lokalizacja	N;FEM;PL	N;GEN;FEM;SG
veces	times	vez	times	N;FEM;PL	
central	central	central	centrala	ADJ;SG	
todas	wszystkie	todo	wszystek	PRO;FEM;PL	DET;NOM;MASC;PL
todas	wszystko	todo	wszystko	PRO;FEM;PL	PRO;NOM;NEUT;SG
todas	all	todo	all	PRO;FEM;PL	
todas	wszyscy	todo	wszyscy	PRO;FEM;PL	PRO;NOM;MASC;PL
york	jorku	york	jorek	PROPN	N;GEN;MASC;SG
york	jork	york	jork	PROPN	N;NOM;MASC;SG
york	york	york	york	PROPN	
ejemplo	przykładowe	ejemplo	przykładowy	N;MASC;SG	ADJ;NOM;NEUT;SG
ejemplo	przykładowy	ejemplo	przykładowy	N;MASC;SG	ADJ;ACC;MASC;SG
ejemplo	przykładowe	ejemplo	przykładowy	N;MASC;SG	ADJ;NOM;NEUT;SG
género	płci	género	płzcieć	N;MASC;SG	
padre	ojcze	padre	ojciec	N;MASC;SG	
isbn	isbn	isbn	isbny	N	
campo	pola	campo	pole	N;MASC;SG	
campo	field	campo	field	N;MASC;SG	
campo	obozy	campo	obóz	N;MASC;SG	N;NOM;MASC;PL
campo	camp	campo	campa	N;MASC;SG	
campo	campo	campo	campo	N;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
isla	wyspy	isla	wyspa	N;FEM;SG	
isla	island	isla	island	N;FEM;SG	
isla	isla	isla	isla	N;FEM;SG	
hacer	make	hacer	maka	V;NFIN	
hacer	robienie	hacer	robić	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
hacer	zrobienie	hacer	zrobienie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ante	ante	ante	anto	ADP	
conocido	znani	conocido	znany	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;PL
conocido	znany	conocido	znany	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
conocido	znana	conocido	znany	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;PRS;FIN;ACT
conocido	znajomość	conocido	znajomość	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
http	http	http	http	N	
frente	przód	frente	przód	N	V;IPFV;IND;SG;PRS;FIN;ACT
frente	czoła	frente	czoło	N	
frente	brwi	frente	brew	N	
antonio	anthony	antonio	anthon	N;MASC;SG	PROPN;NOM;MASC;SG
antonio	antoni	antonio	antoni	N;MASC;SG	PROPN;NOM;MASC;SG
antonio	tony	antonio	ton	N;MASC;SG	
antonio	antoniusz	antonio	antoniusz	N;MASC;SG	PROPN;NOM;MASC;SG
antonio	antonia	antonio	antonia	N;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
antonio	antonio	antonio	antonio	N;MASC;SG	PROPN;NOM;MASC;SG
días	days	día	days	N;MASC;PL	
española	hiszpanie	español	hiszpan	ADJ;FEM;SG	N;NOM;MASC;PL
varias	kilkanaście	varios	kilkanaście	PRO;FEM;PL	DET;ACC;MASC;PL
varias	kilka	varios	kilka	PRO;FEM;PL	DET;ACC;MASC;PL
varias	kilku	varios	kilka	PRO;FEM;PL	DET;ACC;MASC;PL
varias	różnych	varios	różny	PRO;FEM;PL	ADJ;GEN;MASC;PL
varias	różne	varios	różny	PRO;FEM;PL	ADJ;NOM;NEUT;SG
varias	rozmaite	varios	rozmaity	PRO;FEM;PL	
actual	prąd	actual	prąd	ADJ;SG	N;NOM;MASC;SG
lista	gotowy	lista	gotowy	N;FEM;SG	ADJ;NOM;MASC;SG
lista	gotowe	lista	gotowy	N;FEM;SG	ADJ;NOM;NEUT;SG
lista	listy	lista	list	N;FEM;SG	
jpg	jpg	jpg	jeść	PROPN	
campeonato	championships	campeonato	championships	N;MASC;SG	
campeonato	mistrzostwa	campeonato	mistrzostwa	N;MASC;SG	N;NOM;NEUT;PL
campeonato	championship	campeonato	championship	N;MASC;SG	
campeonato	mistrzostw	campeonato	mistrzostwa	N;MASC;SG	N;GEN;NEUT;PL
tarde	późny	tarde	późny	ADV	ADJ;NOM;MASC;SG
tarde	wieczór	tarde	wieczór	ADV	N;NOM;MASC;SG
tarde	wieczorem	tarde	wieczór	ADV	N;INS;MASC;SG
tarde	wieczorny	tarde	wieczorny	ADV	ADJ;NOM;MASC;SG
tarde	popołudnie	tarde	popołudnie	ADV	N;NOM;NEUT;SG
tarde	popołudnia	tarde	popołudnie	ADV	N;NOM;NEUT;SG
ejército	wojskowy	ejército	wojskowy	N;MASC;SG	ADJ;NOM;MASC;SG
ejército	wojskowe	ejército	wojskowy	N;MASC;SG	ADJ;NOM;NEUT;SG
ejército	army	ejército	arma	N;MASC;SG	
ejército	armii	ejército	armia	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
porque	ponieważ	porque	ponieważ	CONJ	PART
aires	aires	aire	aires	N;MASC;PL	PROPN;NOM;MASC;SG
escuela	szkół	escuela	szkół	N;FEM;SG	
programa	programy	programa	program	N;MASC;SG	N;NOM;MASC;PL
información	info	información	info	N;FEM;SG	
información	informacje	información	informacja	N;FEM;SG	N;NOM;FEM;PL
información	informacje	información	informacja	N;FEM;SG	N;NOM;FEM;PL
importante	wazne	importante	wazny	ADJ;SG	
último	ostatnio	último	ostatnio	ADJ;MASC;SG	ADV
último	last	último	last	ADJ;MASC;SG	
último	ostatnia	último	ostatni	ADJ;MASC;SG	
canciones	pieśni	canción	pieśń	N;FEM;PL	
uso	uso	uso	uso	N;MASC;SG	
uso	użyć	uso	użyć	N;MASC;SG	V;PFV;NFIN;ACT
uso	użyj	uso	użyj	N;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
juegos	gier	juego	gier	N;MASC;PL	
juegos	gry	juego	gra	N;MASC;PL	
base	base	base	bas	N;SG	
punto	punto	punto	punto	N;MASC;SG	
punto	dot	punto	dot	N;MASC;SG	
punto	pkt	punto	punkt	N;MASC;SG	
punto	point	punto	point	N;MASC;SG	
alemania	niemcami	alemania	niemiec	N;FEM;SG	N;INS;MASC;PL
alemania	niemcy	alemania	niemiec	N;FEM;SG	PROPN;NOM;MASC;PL
alemania	wehrmacht	alemania	wehrmacht	N;FEM;SG	
ubicación	umiejscowienie	ubicación	umiejscowienie	N;FEM;SG	ADV
partidos	dopasowania	partido	dopasowanie	N;MASC;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
grupos	grup	grupo	grupa	N;MASC;PL	
grupos	grupy	grupo	grupa	N;MASC;PL	N;ACC;FEM;SG
john	jan	john	jan	PROPN	PROPN;NOM;MASC;SG
john	johna	john	johny	PROPN	
john	janek	john	janek	PROPN	PROPN;NOM;MASC;SG
john	john	john	john	PROPN	PROPN;NOM;MASC;SG
john	jana	john	jani	PROPN	
miembros	członkostwa	miembro	członkostwa	N;MASC;PL	N;GEN;NEUT;SG
miembros	członkostwo	miembro	członkostwo	N;MASC;PL	N;NOM;NEUT;SG
miembros	przynależność	miembro	przynależność	N;MASC;PL	N;NOM;FEM;SG
miembros	członkostwa	miembro	członkostwa	N;MASC;PL	N;GEN;NEUT;SG
miembros	członkostwo	miembro	członkostwo	N;MASC;PL	N;NOM;NEUT;SG
miembros	przynależność	miembro	przynależność	N;MASC;PL	N;NOM;FEM;SG
pedro	pedro	pedro	pedro	N;MASC;SG	PROPN;NOM;MASC;SG
pedro	piotra	pedro	piotr	N;MASC;SG	
pedro	peter	pedro	peter	N;MASC;SG	PROPN;NOM;MASC;SG
pedro	piotr	pedro	piotr	N;MASC;SG	PROPN;NOM;MASC;SG
capital	stolicy	capital	stolica	N;FEM;SG	
capital	capital	capital	capital	N;FEM;SG	
primeros	wczesny	primero	wczesny	ADJ;MASC;PL	ADJ;NOM;MASC;SG
primeros	wczesna	primero	wczesny	ADJ;MASC;PL	
primeros	wcześnie	primero	wcześnie	ADJ;MASC;PL	ADV
primeros	wczesne	primero	wczesny	ADJ;MASC;PL	
primeros	pierwszy	primero	pierwszy	ADJ;MASC;PL	ADJ;NOM;MASC;SG
primeros	pierwsze	primero	pierwszy	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
primeros	najpierw	primero	najpierw	ADJ;MASC;PL	ADV
primeros	pierwsza	primero	pierwszy	ADJ;MASC;PL	ADJ;NOM;FEM;SG
cualquier	dowolny	cualquiera	dowolny	DET;SG	ADJ;NOM;MASC;SG
datos	data	dato	datać	N;MASC;PL	
manera	way	manera	wy	N;FEM;SG	
manera	sposób	manera	sposób	N;FEM;SG	V;IND;PRS;FIN
laboratorio	laboratoryjne	laboratorio	laboratoryjny	N;MASC;SG	ADJ;NOM;NEUT;SG
socorro	ulgi	socorro	ulga	N;MASC;SG	N;ACC;FEM;PL
libro	książki	libro	książka	N;MASC;SG	N;NOM;FEM;PL
libro	księga	libro	ksiągać	N;MASC;SG	
diferentes	inna	diferente	inny	ADJ;PL	ADJ;NOM;FEM;SG
diferentes	różne	diferente	różny	ADJ;PL	ADJ;NOM;NEUT;SG
diferentes	inny	diferente	inny	ADJ;PL	ADJ;NOM;MASC;SG
llamado	dzwonił	llamado	dzwonić	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
unión	union	unión	union	N;FEM;SG	
unión	unia	unión	unia	N;FEM;SG	
unión	unii	unión	unia	N;FEM;SG	
unión	unión	unión	unión	N;FEM;SG	PROPN;NOM;MASC;SG
edad	age	edad	age	N;FEM;SG	
artículos	pozycji	artículo	pozycja	N;MASC;PL	N;GEN;FEM;SG
juego	game	juego	gam	N;MASC;SG	
juego	gry	juego	gra	N;MASC;SG	
juego	gra	juego	grać	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
arte	sztuki	arte	sztuka	N;SG	
arte	arts	arte	arts	N;SG	
arte	sztuki	arte	sztuka	N;SG	
arte	art	arte	art	N;SG	
arte	prace	arte	praca	N;SG	N;NOM;FEM;PL
especies	gatunek	especie	gatunek	N;FEM;PL	N;NOM;MASC;SG
europa	europa	europa	europa	N;FEM;SG	
estilo	style	estilo	style	N;MASC;SG	
cine	filmy	cine	film	N;MASC;SG	N;NOM;MASC;PL
cine	kin	cine	kin	N;MASC;SG	
cine	folie	cine	fola	N;MASC;SG	N;NOM;FEM;PL
cine	filmy	cine	film	N;MASC;SG	N;NOM;MASC;PL
cine	filmy	cine	film	N;MASC;SG	N;NOM;MASC;PL
proyecto	project	proyecto	project	N;MASC;SG	
center	center	center	center	N;MASC;SG	
selección	wyboru	selección	wybór	N;FEM;SG	
selección	dobór	selección	dobór	N;FEM;SG	V;IPFV;IND;PRS;FIN;ACT
costa	costa	costa	costa	N;FEM;SG	PROPN;NOM;MASC;SG
equipos	wyposażenie	equipo	wyposażenie	N;MASC;PL	N;NOM;NEUT;SG
equipos	sprzęt	equipo	sprzęt	N;MASC;PL	N;ACC;MASC;SG
origen	źródła	origen	źródło	N;MASC;SG	N;NOM;NEUT;PL
origen	początki	origen	początek	N;MASC;SG	N;NOM;MASC;PL
código	code	código	cod	N;MASC;SG	
museo	museum	museo	museum	N;MASC;SG	
puntos	kropki	punto	kropki	N;MASC;PL	N;ACC;FEM;SG
perú	perú	perú	perú	PROPN	PROPN;NOM;MASC;SG
perú	peru	perú	peru	PROPN	PROPN;NOM;MASC;SG
militar	wojsko	militar	wojsko	ADJ;SG	N;NOM;NEUT;SG
militar	wojska	militar	wojsko	ADJ;SG	N;NOM;NEUT;SG
américa	ameryka	américa	ameryka	N;FEM;SG	
ubicado	położony	ubicado	położyć	ADJ;MASC;SG;V.PTCP	
italia	italia	italia	italiać	PROPN	N;NOM;FEM;SG
italia	włochy	italia	włochy	PROPN	
manuel	manuel	manuel	manuel	PROPN	PROPN;NOM;MASC;SG
manuel	manny	manuel	manny	PROPN	
manuel	emmanuel	manuel	emmanuel	PROPN	PROPN;NOM;MASC;SG
wikipedia	wikipedia	wikipedia	wikipediać	N;FEM;SG	
plantas	roślin	planta	roślina	N;FEM;PL	
plantas	roślin	planta	roślina	N;FEM;PL	
plantas	roślina	planta	roślina	N;FEM;PL	N;NOM;FEM;SG
comenzó	rozpoczęte	comenzar	rozpocząć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
comenzó	rozpoczęto	comenzar	rozpocząć	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
comenzó	rozpoczęty	comenzar	rozpocząć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
debe	muszą	deber	musieć	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
metros	metry	metro	metr	N;MASC;PL	N;ACC;MASC;SG
metros	metr	metro	metr	N;MASC;PL	
metros	licznik	metro	licznik	N;MASC;PL	N;NOM;MASC;SG
metros	miernik	metro	miernik	N;MASC;PL	N;NOM;MASC;SG
metros	metry	metro	metr	N;MASC;PL	N;ACC;MASC;SG
oro	złote	oro	złoty	N;MASC;SG	
oro	golden	oro	golden	N;MASC;SG	
oro	złoty	oro	złoty	N;MASC;SG	
oro	złota	oro	złoty	N;MASC;SG	
oro	złota	oro	złoty	N;MASC;SG	
oro	złoto	oro	złoto	N;MASC;SG	
oro	gold	oro	gold	N;MASC;SG	
oro	złoty	oro	złoty	N;MASC;SG	
posteriormente	pozniej	posteriormente	pozno	ADV	V;PFV;IND;SG;FIN;ACT
casi	prawie	casi	prawie	ADV	PART
casi	niemal	casi	niemal	ADV	PART
casi	prawie	casi	prawie	ADV	PART
construcción	budowa	construcción	budowa	N;FEM;SG	
local	lokalnych	local	lokalny	ADJ;SG	ADJ;GEN;MASC;PL
francés	francuski	francés	francuski	N;MASC;SG	ADJ;NOM;MASC;SG
francés	francuska	francés	francuski	N;MASC;SG	ADJ;NOM;FEM;SG
francés	french	francés	fren	N;MASC;SG	
francés	francuskie	francés	francuski	N;MASC;SG	ADJ;NOM;NEUT;SG
cultura	kulturowe	cultura	kulturowy	N;FEM;SG	ADJ;NOM;NEUT;SG
cultura	kulturalny	cultura	kulturalny	N;FEM;SG	ADJ;NOM;MASC;SG
cultura	kulturalne	cultura	kulturalny	N;FEM;SG	ADJ;NOM;NEUT;SG
santiago	james	santiago	james	N;MASC;SG	PROPN;NOM;MASC;SG
santiago	jakub	santiago	jakub	N;MASC;SG	PROPN;NOM;MASC;SG
santiago	jamesa	santiago	jamesa	N;MASC;SG	
santiago	jakuba	santiago	jakub	N;MASC;SG	
santiago	santiago	santiago	santia	N;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
cerca	zamknij	cerca	zamknąć	ADV	V;PFV;IMP;SG;2;FIN;ACT
cerca	blisko	cerca	blisko	ADV	
cerca	blisko	cerca	blisko	ADV	
cerca	niedaleko	cerca	niedaleko	ADV	
cerca	pobliżu	cerca	pobliże	ADV	N;ACC;NEUT;SG
cerca	niedaleko	cerca	niedaleko	ADV	
estudio	badania	estudio	badanie	N;MASC;SG	N;NOM;NEUT;PL
estudio	studia	estudio	studia	N;MASC;SG	N;NOM;NEUT;PL
estudio	studio	estudio	studio	N;MASC;SG	
principales	główne	principal	główny	ADJ;PL	ADJ;NOM;NEUT;SG
principales	główna	principal	główna	ADJ;PL	
principales	main	principal	main	ADJ;PL	
principales	główny	principal	główny	ADJ;PL	ADJ;NOM;MASC;SG
finalmente	wreszcie	finalmente	wreszcie	ADV	
finalmente	nareszcie	finalmente	nareszcie	ADV	
cinco	cinco	cinco	cinco	NUM;PL	
anterior	przedni	anterior	przednia	ADJ;SG	N;NOM;MASC;SG
anterior	wczesniej	anterior	wczesnie	ADJ;SG	V;PFV;IND;SG;3;NFIN;ACT
anterior	wcześniej	anterior	wcześnie	ADJ;SG	ADV;CMPR
anterior	poprzednia	anterior	poprzedniać	ADJ;SG	
anterior	poprzednie	anterior	poprzednie	ADJ;SG	
cargo	cargo	cargo	cargo	N;MASC;SG	
batalla	bitwa	batalla	bitwo	N;FEM;SG	
batalla	battle	batalla	battla	N;FEM;SG	
batalla	bitwie	batalla	bitwo	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
batalla	bitwy	batalla	bitwa	N;FEM;SG	
derecho	prawa	derecho	prawo	N;MASC;SG	
gracias	dzieki	gracias	dziek	N	
gracias	dziękujemy	gracias	dziękować	N	V;IPFV;IND;PL;1;PRS;FIN;ACT
gracias	dzięki	gracias	dzięki	N	ADP
kitt	kitt	kitt	kitt	N;MASC;SG	
puerto	port	puerto	port	N;MASC;SG	
puerto	harbour	puerto	harbour	N;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
mucho	much	mucho	much	ADV	
mucho	wiele	mucho	wiele	ADV	DET;ACC;MASC;PL
millones	milion	millón	milion	N;MASC;PL	
millones	mln	millón	mlna	N;MASC;PL	
millones	miliony	millón	miliony	N;MASC;PL	
millones	miliony	millón	miliony	N;MASC;PL	
fin	end	fin	end	N;MASC;SG	
fin	fin	fin	fina	N;MASC;SG	
lado	side	lado	sidy	N;MASC;SG	
colombia	kolumbia	colombia	kolumbia	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
colombia	kolumbijski	colombia	kolumbijski	N;FEM;SG	ADJ;NOM;MASC;SG
colombia	kolumbii	colombia	kolumbia	N;FEM;SG	
colombia	kolumbia	colombia	kolumbia	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
servicio	usługi	servicio	usługa	N;MASC;SG	N;NOM;FEM;PL
rock	skały	rock	skała	N;MASC;SG	N;ACC;FEM;PL
rock	rock	rock	rock	N;MASC;SG	
político	polityk	político	polityk	ADJ;MASC;SG	N;NOM;MASC;SG
político	polityka	político	polityka	ADJ;MASC;SG	N;NOM;FEM;SG
político	politycy	político	polityk	ADJ;MASC;SG	N;NOM;MASC;PL
político	politycznych	político	polityczny	ADJ;MASC;SG	ADJ;GEN;MASC;PL
ver	widok	ver	widok	V;NFIN	N;NOM;MASC;SG
fuera	out	fuera	out	ADV	
pesar	żal	pesar	żal	N	V;IND;PRS;FIN
pesar	żałować	pesar	żałować	N	V;IPFV;NFIN;ACT
mediante	poprzez	mediante	poprzez	ADP	
popular	popularnych	popular	popularny	ADJ;SG	ADJ;GEN;MASC;PL
muchas	wielu	mucho	wiele	PRO;FEM;PL	DET;ACC;MASC;PL
muchas	wiele	mucho	wiele	PRO;FEM;PL	DET;ACC;MASC;PL
hoy	today	hoy	toda	ADV	
tal	tal	tal	tal	N	
tal	taki	tal	taki	N	DET;NOM;MASC;SG
tal	takie	tal	taki	N	DET;NOM;MASC;SG
alto	alto	alto	alto	ADJ;MASC;SG	
alto	wysoka	alto	wysoki	ADJ;MASC;SG	
alto	wysokie	alto	wysoki	ADJ;MASC;SG	V;PFV;IND;SG;FIN;ACT
alto	high	alto	high	ADJ;MASC;SG	
alto	wysoki	alto	wysoki	ADJ;MASC;SG	
alto	wysoko	alto	wysoko	ADJ;MASC;SG	ADV
alto	wysoka	alto	wysoki	ADJ;MASC;SG	
alto	wysoki	alto	wysoki	ADJ;MASC;SG	
alto	wysokie	alto	wysoki	ADJ;MASC;SG	V;PFV;IND;SG;FIN;ACT
cuerpo	body	cuerpo	bód	N;MASC;SG	
cuerpo	nadwozia	cuerpo	nadwóziać	N;MASC;SG	
disco	albumu	disco	album	N;MASC;SG	
disco	disco	disco	disco	N;MASC;SG	
