que	että	que	että	PRO	CONJ
mira	nää	miro	tämä	V	PRO;NOM;PL
moitos	monet	moito	moni	DET	PRO;NOM;PL
moitos	monia	moito	moni	DET	PRO;PRT;PL
moitos	monta	moito	moni	DET	PRO;PRT;SG
moitos	moni	moito	moni	DET	PRO;NOM;SG
cidade	city	cidade	city	N	PROPN;NOM;SG
uns	noin	un	noin	DET	ADV
uns	harvat	un	harva	DET	PRO;NOM;PL
uns	muutaman	un	muutama	DET	PRO;GEN;SG
uns	harva	un	harva	DET	PRO;NOM;SG
uns	muutama	un	muutama	DET	PRO;NOM;SG
uns	osa	un	osa	DET	N;NOM;SG
uns	joitakin	un	jokin	DET	PRO;PRT;PL
uns	jotkut	un	joku	DET	PRO;NOM;PL
uns	jokainen	un	jokainen	DET	PRO;NOM;SG
uns	kunkin	un	kukin	DET	PRO;GEN;SG
uns	kumpikin	un	kumpikin	DET	PRO;NOM;SG
uns	kukin	un	kukin	DET	PRO;NOM;SG
rei	king	rei	king	PROPN	
rei	kuningas	rei	kuningas	PROPN	N;NOM;SG
rei	kunkku	rei	kunkku	PROPN	N;NOM;SG
rei	purkaminen	rei	purkaminen	PROPN	N;NOM;SG
rei	laskeutuminen	rei	laskeutuminen	PROPN	N;NOM;SG
rei	lasku	rei	lasku	PROPN	N;NOM;SG
estas	nämä	este	tämä	DET	PRO;NOM;PL
estas	näitä	este	tämä	DET	PRO;PRT;PL
estas	nuo	este	tuo	DET	PRO;NOM;PL
estas	noi	este	tuo	DET	PRO;NOM;PL
estas	tämän	este	tämä	DET	PRO;GEN;SG
estas	tätä	este	tämä	DET	PRO;PRT;SG
estas	tästä	este	tämä	DET	PRO;IN+ABL;SG
estas	tämä	este	tämä	DET	PRO;NOM;SG
gran	britannian	gran	britannia	ADJ	N;GEN;SG
gran	britannia	gran	britanni	ADJ	N;NOM;SG
até	kunnes	até	kunnes	ADV	CONJ
até	till	até	till	ADV	N;NOM;SG
até	kunnes	até	kunnes	ADV	CONJ
tal	miten	tal	miten	DET	ADV
tal	kuinka	tal	kuinka	DET	ADV
tal	noin	tal	noin	DET	ADV
tal	tällainen	tal	tällainen	DET	ADJ;NOM;SG
tal	ehkä	tal	ehkä	DET	ADV
tal	tuo	tal	tuo	DET	PRO;NOM;SG
tal	että	tal	että	DET	CONJ
nosos	meijän	noso	miejä	DET	ADV
nosos	meidän	noso	minä	DET	PRO;GEN;PL;1
seguro	turvallista	seguro	turvallinen	N	ADJ;PRT;SG
seguro	turvallinen	seguro	turvallinen	N	ADJ;NOM;SG
seguro	sinä	seguro	sinä	N	PRO;NOM;SG;2
vin	näin	ver	näin	V	ADV
vin	nää	ver	tämä	V	PRO;NOM;PL
medo	pelottaa	medo	pelottaa	N	V;IND;SG;3;PRS;FIN;ACT
medo	pelokas	medo	pelokas	N	ADJ;NOM;SG
medo	pelkää	medo	pelätä	N	V;IMP;SG;2;FIN;ACT
medo	pelkoa	medo	pelko	N	ADJ;PRT;SG
medo	pelkää	medo	pelätä	N	V;IMP;SG;2;FIN;ACT
amor	rakastaa	amor	rakastaa	N	V;IND;SG;3;PRS;FIN;ACT
amor	love	amor	love	N	
moitas	hyvin	moito	hyvin	DET	ADV
moitas	erittäin	moito	erittäin	DET	ADV
moitas	much	moito	much	DET	
moitas	paljon	moito	paljon	DET	ADV
moitas	paljo	moito	paljon	DET	ADV
moitas	monet	moito	moni	DET	PRO;NOM;PL
moitas	monia	moito	moni	DET	PRO;PRT;PL
moitas	monta	moito	moni	DET	PRO;PRT;SG
moitas	moni	moito	moni	DET	PRO;NOM;SG
moitas	sinä	moito	sinä	DET	PRO;NOM;SG;2
facelo	tuo	facelo	tuo	N	PRO;NOM;SG
facelo	että	facelo	että	N	CONJ
facelo	make	facelo	make	N	
facelo	tee	facelo	tehdä	N	V;IMP;SG;2;FIN;ACT
facelo	tehdä	facelo	tehdä	N	V;SG;NFIN;ACT
facelo	tämän	facelo	tämä	N	PRO;GEN;SG
facelo	tätä	facelo	tämä	N	PRO;PRT;SG
facelo	tästä	facelo	tämä	N	PRO;IN+ABL;SG
facelo	tämä	facelo	tämä	N	PRO;NOM;SG
nova	nuoret	novo	nuori	ADJ	N;NOM;PL
nova	youngin	novo	young	ADJ	PROPN;GEN;SG
nova	young	novo	young	ADJ	PROPN;NOM;SG
ven	nää	ver	tämä	V	PRO;NOM;PL
ven	täällä	ver	täällä	V	ADV
ven	tässä	ver	tämä	V	PRO;IN+ESS;SG
cun	mukaan	cun	mukaan	PROPN	ADV
cun	mukana	cun	mukana	PROPN	ADV
cun	with	cun	with	PROPN	N;NOM;SG
cun	kanssa	cun	kanssa	PROPN	ADV
eh	hei	eh	hei		INTJ
eh	täh	eh	täh		INTJ
eh	huh	eh	huh		INTJ
eh	häh	eh	häh		INTJ
había	tuolla	haber	tuolla	V	ADV
había	siellä	haber	siellä	V	ADV
había	oliko	haber	olla	V	V;IND;SG;3;PST;FIN;ACT
había	olivat	haber	olla	V	V;IND;PL;3;PST;FIN;ACT
había	olivatko	haber	olla	V	V;IND;PL;3;PST;FIN;ACT
forma	muodosta	forma	muoto	N	V;IMP;SG;2;FIN;ACT
forma	way	forma	way	N	
morte	death	morte	death	N	
cabeza	head	cabeza	head	N	
cabeza	sinun	cabeza	sinä	N	PRO;GEN;SG;2
debe	täytyy	deber	täytyä	V	V;IND;SG;3;PRS;FIN;ACT
debe	pitäisi	deber	pitää	V	V;COND;SG;3;FIN;ACT
debe	pitäis	deber	pitää	V	V;COND;SG;3;FIN;ACT
debe	pitäisikö	deber	pitää	V	V;COND;SG;3;FIN;ACT
vale	arvoinen	valar	arvoinen	V	ADJ;NOM;SG
vale	kaikille	valar	kaikki	V	PRO;AT+ALL;PL
vale	kaikki	valar	kaikki	V	PRO;NOM;SG
van	ovat	ir	olla	V	V;IND;PL;3;PRS;FIN;ACT
van	ovatko	ir	olla	V	V;IND;PL;3;PRS;FIN;ACT
van	ne	ir	se	V	PRO;NOM;PL
van	he	ir	hän	V	PRO;NOM;PL;3
van	menossa	ir	meno	V	N;IN+ESS;SG
van	will	ir	will	V	
van	tahto	ir	tahto	V	N;NOM;SG
primeira	ensin	primeiro	ensin	ADJ	ADV
primeira	eka	primeiro	ensin	ADJ	N;NOM;SG
primeira	ensiksi	primeiro	ensiksi	ADJ	ADV
mentres	pitkät	mentres	pitkä	ADV	ADJ;NOM;PL
mentres	pitkä	mentres	pitkä	ADV	ADJ;NOM;SG
mentres	long	mentres	long	ADV	
fixo	done	facer	done	V	
fixo	made	facer	made	V	
dar	antaminen	dar	antaminen	V	N;NOM;SG
dar	sinä	dar	sinä	V	PRO;NOM;SG;2
dar	varten	dar	varten	V	ADV
razón	miks	razón	miksi	N	ADV
razón	miksi	razón	miksi	N	ADV
ollos	sinun	ollo	sinä	N	PRO;GEN;SG;2
ningún	ei	ningún	ei	DET	V;SG;3;NEG;FIN;ACT
somos	ovat	ser	olla	V	V;IND;PL;3;PRS;FIN;ACT
somos	ovatko	ser	olla	V	V;IND;PL;3;PRS;FIN;ACT
comigo	mukaan	comigo	mukaan	PRO	ADV
comigo	mukana	comigo	mukana	PRO	ADV
comigo	with	comigo	with	PRO	N;NOM;SG
comigo	kanssa	comigo	kanssa	PRO	ADV
merda	vittu	merda	vittu	N	INTJ
merda	vittu	merda	vittu	N	INTJ
merda	vitun	merda	vitun	N	INTJ
eses	nämä	ese	tämä	DET	PRO;NOM;PL
eses	näitä	ese	tämä	DET	PRO;PRT;PL
eses	tuo	ese	tuo	DET	PRO;NOM;SG
eses	että	ese	että	DET	CONJ
eses	nuo	ese	tuo	DET	PRO;NOM;PL
eses	noi	ese	tuo	DET	PRO;NOM;PL
desde	alkaen	desde	alkaen	ADP	ADV
desde	from	desde	from	ADP	
pensar	noin	pensar	noin	V	ADV
pensar	ajattelun	pensar	ajattelu	V	N;GEN;SG
pensar	ajattelu	pensar	ajattelu	V	N;NOM;SG
pensar	ajattelua	pensar	ajattelu	V	N;PRT;SG
cal	yks	cal	yksi	PRO	NUM;NOM;SG
cal	yksi	cal	yksi	PRO	NUM;NOM;SG
cal	yhden	cal	yksi	PRO	NUM;GEN;SG
cal	one	cal	oni	PRO	
acordo	hyväksy	acordo	hyväksyä	N	V;IMP;SG;2;FIN;ACT
acordo	sovittava	acordo	sopia	N	V;NOM;SG;V.PTCP;PASS
catro	neljä	catro	neljä	N	NUM;NOM;SG
dentro	sisäpuolella	dentro	sisä#puoli	ADV	N;AT+ESS
;SG
dentro	kuluessa	dentro	kulua	ADV	V;IN+ESS;SG;NFIN;ACT
pasar	kautta	pasar	kautta	V	ADV
pasar	läpi	pasar	läpi	V	ADV
pasar	menossa	pasar	meno	V	N;IN+ESS;SG
fin	vihdoinkin	fin	vihdoin	N	ADV
fin	vihdoin	fin	vihdoin	N	ADV
fin	päättyy	fin	päättyä	N	V;IND;SG;3;PRS;FIN;ACT
fin	päättynyt	fin	päättyä	N	V;NOM;SG;V.PTCP;ACT
fin	last	fin	last	N	
fin	viimeisenä	fin	viimeinen	N	ADJ;FRML;SG
fin	viimeksi	fin	viimeksi	N	ADV
fin	viimeisin	fin	viimeinen	N	ADJ;NOM;RL;SG
fin	viimeinen	fin	viimeinen	N	ADJ;NOM;SG
fin	viime	fin	viime	N	ADJ
traballar	työn	traballar	työ	V	N;GEN;SG
traballar	työ	traballar	työ	V	N;NOM;SG
traballar	työt	traballar	työ	V	N;NOM;PL
traballar	työtä	traballar	työ	V	N;PRT;SG
traballar	töissä	traballar	työ	V	N;IN+ESS;PL
traballar	työskentely	traballar	työskentely	V	N;NOM;SG
polos	varten	polo	varten	N	ADV
persoa	kuka	persoa	kuka	N	PRO;NOM;SG
persoa	ketä	persoa	kettä	N	PRO;PRT;SG
persoa	joka	persoa	joka	N	PRO;NOM;SG
debería	pitäisi	deber	pitää	V	V;COND;SG;3;FIN;ACT
debería	pitäis	deber	pitää	V	V;COND;SG;3;FIN;ACT
debería	pitäisikö	deber	pitää	V	V;COND;SG;3;FIN;ACT
debería	sinä	deber	sinä	V	PRO;NOM;SG;2
conta	tajusi	conta	tajuta	N	V;IND;SG;3;PST;FIN;ACT
foron	ne	ser	se	V	PRO;NOM;PL
foron	he	ser	hän	V	PRO;NOM;PL;3
foron	olivat	ser	olla	V	V;IND;PL;3;PST;FIN;ACT
foron	olivatko	ser	olla	V	V;IND;PL;3;PST;FIN;ACT
foron	oliko	ser	olla	V	V;IND;SG;3;PST;FIN;ACT
foron	ollut	ser	olla	V	V;NOM;SG;V.PTCP;ACT
foron	ollu	ser	olla	V	V;NOM;SG;V.PTCP;ACT
foron	oltu	ser	olla	V	V;NOM;SG;V.PTCP;ACT
mesma	itselleni	mesmo	itse	DET	PRO;AT+ALL;SG;REFL
mesma	itse	mesmo	itse	DET	ADV
mesma	sama	mesmo	sama	DET	PRO;NOM;SG
mesma	samoin	mesmo	samoin	DET	ADV
mesma	samaa	mesmo	sama	DET	PRO;PRT;SG
mesma	itsessään	mesmo	itse	DET	PRO;IN+ESS;SG;REFL
mesma	itsestään	mesmo	itse	DET	PRO;IN+ABL;SG;REFL
neste	tämän	neste	tämä	PROPN	PRO;GEN;SG
neste	tätä	neste	tämä	PROPN	PRO;PRT;SG
neste	tästä	neste	tämä	PROPN	PRO;IN+ABL;SG
neste	tämä	neste	tämä	PROPN	PRO;NOM;SG
papá	faija	papá	faija	PROPN	N;NOM;SG
papá	isä	papá	isä	PROPN	N;NOM;SG
papá	isä	papá	isä	PROPN	N;NOM;SG
papá	isä	papá	isä	PROPN	N;NOM;SG
millóns	miljoona	millón	miljoona	N	NUM;NOM;SG
millóns	miljoonaa	millón	miljoona	N	NUM;PRT;SG
millóns	miljoonia	millón	miljoona	N	NUM;PRT;PL
millóns	miljardien	millón	miljardi	N	NUM;GEN;PL
eran	olivat	ser	olla	V	V;IND;PL;3;PST;FIN;ACT
eran	olivatko	ser	olla	V	V;IND;PL;3;PST;FIN;ACT
eran	ne	ser	se	V	PRO;NOM;PL
eran	he	ser	hän	V	PRO;NOM;PL;3
eran	oliko	ser	olla	V	V;IND;SG;3;PST;FIN;ACT
algúns	osa	algún	osa	DET	N;NOM;SG
algúns	joitakin	algún	jokin	DET	PRO;PRT;PL
algúns	jotkut	algún	joku	DET	PRO;NOM;PL
algúns	harvat	algún	harva	DET	PRO;NOM;PL
algúns	muutaman	algún	muutama	DET	PRO;GEN;SG
algúns	harva	algún	harva	DET	PRO;NOM;SG
algúns	muutama	algún	muutama	DET	PRO;NOM;SG
algunha	sinä	algún	sinä	DET	PRO;NOM;SG;2
algunha	osa	algún	osa	DET	N;NOM;SG
algunha	joitakin	algún	jokin	DET	PRO;PRT;PL
algunha	jotkut	algún	joku	DET	PRO;NOM;PL
algunha	ikinä	algún	ikinä	DET	ADV
algunha	koskaan	algún	koskaan	DET	ADV
algunha	jotakin	algún	jokin	DET	PRO;PRT;SG
algunha	jotain	algún	jokin	DET	PRO;PRT;SG
algún	osa	algún	osa	DET	N;NOM;SG
algún	joitakin	algún	jokin	DET	PRO;PRT;PL
algún	jotkut	algún	joku	DET	PRO;NOM;PL
algún	yks	algún	yksi	DET	NUM;NOM;SG
algún	yksi	algún	yksi	DET	NUM;NOM;SG
algún	yhden	algún	yksi	DET	NUM;GEN;SG
algún	one	algún	oni	DET	
cinco	viisi	cinco	viisi	N	NUM;NOM;SG
coas	mukaan	coar	mukaan	V	ADV
coas	mukana	coar	mukana	V	ADV
coas	with	coar	with	V	N;NOM;SG
coas	kanssa	coar	kanssa	V	ADV
vén	alkaen	vir	alkaen	V	ADV
vén	from	vir	from	V	
vén	tulossa	vir	tulo	V	N;IN+ESS;SG
hora	varten	hora	varten	N	ADV
lado	puoli	lado	puoli	N	NUM;NOM;SG
lado	seuraava	lado	seuraava	N	ADJ;NOM;SG
lado	seuraavaksi	lado	seuraavaksi	N	ADV
volver	takaisin	volver	takaisin	V	ADV
volver	selkä	volver	selkä	V	N;NOM;SG
volver	taaksepäin	volver	taaksepäin	V	ADV
volver	uudestaan	volver	uudestaan	V	ADV
volver	uudelleen	volver	uudelleen	V	ADV
volver	taas	volver	taas	V	ADV
volver	jälleen	volver	jälleen	V	ADV
volver	paluu	volver	paluu	V	N;NOM;SG
volver	palautus	volver	palautus	V	N;NOM;SG
mamá	mamma	mamá	mamma	N	INTJ
cunha	yks	cunha	yksi	PROPN	NUM;NOM;SG
cunha	yksi	cunha	yksi	PROPN	NUM;NOM;SG
cunha	yhden	cunha	yksi	PROPN	NUM;GEN;SG
cunha	one	cunha	oni	PROPN	
cunha	mukaan	cunha	mukaan	PROPN	ADV
cunha	mukana	cunha	mukana	PROPN	ADV
cunha	with	cunha	with	PROPN	N;NOM;SG
cunha	kanssa	cunha	kanssa	PROPN	ADV
contigo	with	contigo	with	ADV	N;NOM;SG
contigo	sinä	contigo	sinä	ADV	PRO;NOM;SG;2
contigo	puhua	contigo	puhua	ADV	V;SG;NFIN;ACT
contigo	puhu	contigo	puhua	ADV	V;IMP;SG;2;FIN;ACT
contigo	puhetta	contigo	puhe	ADV	N;PRT;SG
mans	sinun	man	sinä	N	PRO;GEN;SG;2
volta	käänny	volta	kääntyä	N	V;IMP;SG;2;FIN;ACT
volta	ympärillä	volta	ympärillä	N	ADV
volta	ympäri	volta	ympäri	N	ADV
volta	takaisin	volta	takaisin	N	ADV
volta	taaksepäin	volta	taaksepäin	N	ADV
volta	uudestaan	volta	uudestaan	N	ADV
volta	uudelleen	volta	uudelleen	N	ADV
volta	taas	volta	taas	N	ADV
volta	jälleen	volta	jälleen	N	ADV
teus	sinun	teus	sinä	DET	PRO;GEN;SG;2
teus	sinä	teus	sinä	DET	PRO;NOM;SG;2
segundo	toisena	segundo	toinen	ADP	ADJ;FRML;SG
segundo	toiseksi	segundo	toinen	ADP	ADJ;TRANS;SG
segundo	toinen	segundo	toinen	ADP	PRO;NOM;SG
baixo	alta	baixo	alta	ADP	ADV
baixo	alle	baixo	alle	ADP	ADV
baixo	alla	baixo	alla	ADP	ADV
demasiado	much	demasiado	much	ADV	
demasiado	too	demasiado	too	ADV	
importa	väliä	importar	väli	V	N;PRT;SG
importa	mielen	importar	mieli	V	N;GEN;SG
importa	mieli	importar	mieli	V	N;NOM;SG
fan	make	facer	make	V	
fan	ne	facer	se	V	PRO;NOM;PL
fan	he	facer	hän	V	PRO;NOM;PL;3
fan	ovat	facer	olla	V	V;IND;PL;3;PRS;FIN;ACT
fan	ovatko	facer	olla	V	V;IND;PL;3;PRS;FIN;ACT
pobo	kyl	pobo	kyllä	N	ADV
nosas	meijän	noso	miejä	DET	ADV
nosas	meidän	noso	minä	DET	PRO;GEN;PL;1
vivir	live	vivir	live	V	N;NOM;SG
vivir	livenä	vivir	livi	V	N;FRML;SG
vivir	asuminen	vivir	asuminen	V	N;NOM;SG
vivir	elävä	vivir	elää	V	ADJ;NOM;SG
vivir	eläminen	vivir	eläminen	V	N;NOM;SG
medio	keskimmäinen	medio	keskimmäinen	N	ADJ;NOM;SG
medio	lähi	medio	lähi	N	INTJ
medio	puoli	medio	puoli	N	NUM;NOM;SG
camiño	way	camiño	way	N	
fun	oli	ser	olla	PROPN	V;IND;SG;3;PST;FIN;ACT
fun	oliko	ser	olla	PROPN	V;IND;SG;3;PST;FIN;ACT
fun	meni	ser	mennä	PROPN	V;IND;SG;3;PST;FIN;ACT
fun	ollut	ser	olla	PROPN	V;NOM;SG;V.PTCP;ACT
fun	ollu	ser	olla	PROPN	V;NOM;SG;V.PTCP;ACT
fun	oltu	ser	olla	PROPN	V;NOM;SG;V.PTCP;ACT
esas	nämä	ese	tämä	DET	PRO;NOM;PL
esas	näitä	ese	tämä	DET	PRO;PRT;PL
esas	nuo	ese	tuo	DET	PRO;NOM;PL
esas	noi	ese	tuo	DET	PRO;NOM;PL
esas	tuo	ese	tuo	DET	PRO;NOM;SG
esas	että	ese	että	DET	CONJ
vexo	nää	vexo	tämä	V	PRO;NOM;PL
vexo	voi	vexo	voi	V	INTJ
fixen	done	facer	done	V	
fixen	made	facer	made	V	
ía	oliko	ía	olla	V	V;IND;SG;3;PST;FIN;ACT
ía	menossa	ía	meno	V	N;IN+ESS;SG
ía	olisi	ía	olla	V	V;COND;SG;3;FIN;ACT
síntoo	anteeksi	síntoo	anteeksi	V	ADV
fas	sinä	fase	sinä	V	PRO;NOM;SG;2
fas	ovat	fase	olla	V	V;IND;PL;3;PRS;FIN;ACT
fas	ovatko	fase	olla	V	V;IND;PL;3;PRS;FIN;ACT
morrer	kuolemaa	morrer	kuolema	V	N;PRT;SG
morrer	death	morrer	death	V	
morrer	kuoleman	morrer	kuolema	V	N;GEN;SG
morrer	kuolema	morrer	kuolema	V	N;NOM;SG
morrer	kuolemaa	morrer	kuolema	V	N;PRT;SG
morrer	kuoleminen	morrer	kuoleminen	V	N;NOM;SG
saír	ulos	saír	ulos	V	ADV
realidade	todella	realidade	todella	N	ADV
realidade	oikeesti	realidade	oikeasti	N	ADV
meses	varten	mes	varten	N	ADV
ningunha	ei	ningún	ei	DET	V;SG;3;NEG;FIN;ACT
vir	tulossa	vir	tulo	V	N;IN+ESS;SG
vir	sinä	vir	sinä	V	PRO;NOM;SG;2
pequeno	vähä	pequeno	vähän	ADJ	ADV
axiña	kohta	axiña	kohta	ADV	N;NOM;SG
axiña	soon	axiña	soko	ADV	
axiña	nopea	axiña	nopea	ADV	ADJ;NOM;SG
vello	vanhat	vello	vanha	N	ADJ;NOM;PL
vello	vanhoja	vello	vanha	N	ADJ;PRT;PL
vello	vanha	vello	vanha	N	ADJ;NOM;SG
vello	vanhaa	vello	vanha	N	ADJ;PRT;SG
vaia	mitä	ir	mikä	V	PRO;PRT;SG
vaia	mikä	ir	mikä	V	PRO;NOM;SG
deixa	lähde	deixar	lähde	V	N;NOM;SG
fose	olivat	ser	olla	V	V;IND;PL;3;PST;FIN;ACT
fose	olivatko	ser	olla	V	V;IND;PL;3;PST;FIN;ACT
fose	oliko	ser	olla	V	V;IND;SG;3;PST;FIN;ACT
fose	ollut	ser	olla	V	V;NOM;SG;V.PTCP;ACT
fose	ollu	ser	olla	V	V;NOM;SG;V.PTCP;ACT
fose	oltu	ser	olla	V	V;NOM;SG;V.PTCP;ACT
corazón	heart	corazón	heart	N	
pensei	ajatus	pensar	ajatus	V	N;NOM;SG
único	ainoastaan	único	ainoastaan	ADJ	ADV
único	vain	único	vain	ADJ	ADV
único	yks	único	yksi	ADJ	NUM;NOM;SG
único	yksi	único	yksi	ADJ	NUM;NOM;SG
único	yhden	único	yksi	ADJ	NUM;GEN;SG
único	one	único	oni	ADJ	
único	kaikille	único	kaikki	ADJ	PRO;AT+ALL;PL
único	kaikki	único	kaikki	ADJ	PRO;NOM;SG
gusta	kuten	gusto	kuten	V	CONJ
gusta	kuin	gusto	kuin	V	CONJ
gusta	don	gusto	don	V	PROPN;NOM;SG
cuarto	huoneen	cuarto	huone	ADJ	N;GEN;SG
cuarto	huone	cuarto	huone	ADJ	N;NOM;SG
puta	huora	puta	huora	N	INTJ
puta	vittu	puta	vittu	N	INTJ
puta	vitun	puta	vitun	N	INTJ
xuntos	kimpassa	xunto	kimpassa	ADJ	ADV
xuntos	yhdessä	xunto	yhdessä	ADJ	ADV
matar	tapa	matar	tapa	V	N;NOM;SG
matar	tappamista	matar	tappaminen	V	N;PRT;SG
matar	tappaminen	matar	tappaminen	V	N;NOM;SG
matar	tappo	matar	tappo	V	N;NOM;SG
outras	muu	outro	muu	DET	PRO;NOM;SG
outras	muut	outro	muu	DET	PRO;NOM;PL
outras	muut	outro	muu	DET	PRO;NOM;PL
outras	toiset	outro	toinen	DET	PRO;NOM;PL
outras	muita	outro	muu	DET	PRO;PRT;PL
comer	rehun	comer	rehu	V	N;GEN;SG
comer	syöte	comer	syöte	V	N;NOM;SG
comer	rehua	comer	rehu	V	N;PRT;SG
comer	rehu	comer	rehu	V	N;NOM;SG
comer	syötteen	comer	syöde	V	N;GEN;SG
comer	syömistä	comer	syöminen	V	N;PRT;SG
comer	syöminen	comer	syöminen	V	N;NOM;SG
deixar	lähde	deixar	lähde	V	N;NOM;SG
deixar	lähdössä	deixar	lähtö	V	N;IN+ESS;SG
diso	että	diso	että	PRO	CONJ
diso	noin	diso	noin	PRO	ADV
cres	uskoa	cres	uskoa	PRO	V;SG;NFIN;ACT
cres	uskoo	cres	uskoa	PRO	V;IND;SG;3;PRS;FIN;ACT
cres	usko	cres	uskoa	PRO	V;IMP;SG;2;FIN;ACT
cres	ajattele	cres	ajatella	PRO	V;IMP;SG;2;FIN;ACT
cres	mieti	cres	mieti	PRO	V;IMP;SG;2;FIN;ACT
sangue	blood	sangue	blood	N	
deste	tämän	deste	tämä	PROPN	PRO;GEN;SG
deste	tätä	deste	tämä	PROPN	PRO;PRT;SG
deste	tästä	deste	tämä	PROPN	PRO;IN+ABL;SG
deste	tämä	deste	tämä	PROPN	PRO;NOM;SG
igual	tykkää	igual	tykätä	ADV	V;IMP;SG;2;FIN;ACT
igual	kuten	igual	kuten	ADV	CONJ
igual	kuin	igual	kuin	ADV	CONJ
igual	sama	igual	sama	ADV	PRO;NOM;SG
igual	samaa	igual	sama	ADV	PRO;PRT;SG
igual	välitä	igual	välittää	ADV	V;IMP;SG;2;FIN;ACT
parís	pariisiin	parí	pariisi	PROPN	N;IN+ALL;SG
parís	pariisi	parí	pariisi	PROPN	N;NOM;SG
parís	pariisin	parí	pariisi	PROPN	N;GEN;SG
estado	ollut	estado	olla	N	V;NOM;SG;V.PTCP;ACT
estado	ollu	estado	olla	N	V;NOM;SG;V.PTCP;ACT
estado	oltu	estado	olla	N	V;NOM;SG;V.PTCP;ACT
sistema	system	sistema	system	N	
levar	tuo	levar	tuo	V	PRO;NOM;SG
levar	kantaa	levar	kanta	V	N;PRT;SG
maior	eniten	maior	eniten	ADJ	ADV
maior	majuri	maior	majuri	ADJ	N;NOM;SG
maior	major	maior	major	ADJ	
quizais	touko	quizais	touko	ADV	N;NOM;SG
quizais	toukokuu	quizais	toukokuu	ADV	N;NOM;SG
quizais	voi	quizais	voi	ADV	INTJ
quizais	toukokuun	quizais	toukokuu	ADV	N;GEN;SG
quizais	toukokuuta	quizais	toukokuu	ADV	N;PRT;SG
quizais	saattaa	quizais	saattaa	ADV	V;IND;SG;3;PRS;FIN;ACT
quizais	saattaisi	quizais	saattaa	ADV	V;COND;SG;3;FIN;ACT
podía	vois	podía	voida	V	V;COND;SG;3;FIN;ACT
podía	voisi	podía	voida	V	V;COND;SG;3;FIN;ACT
podía	voi	podía	voi	V	INTJ
estaban	ne	estar	se	V	PRO;NOM;PL
estaban	he	estar	hän	V	PRO;NOM;PL;3
estaban	oli	estar	olla	V	V;IND;SG;3;PST;FIN;ACT
desta	tämän	desta	tämä	PROPN	PRO;GEN;SG
desta	tätä	desta	tämä	PROPN	PRO;PRT;SG
desta	tästä	desta	tämä	PROPN	PRO;IN+ABL;SG
desta	tämä	desta	tämä	PROPN	PRO;NOM;SG
soa	yks	só	yksi	DET	NUM;NOM;SG
soa	yksi	só	yksi	DET	NUM;NOM;SG
soa	yhden	só	yksi	DET	NUM;GEN;SG
soa	one	só	oni	DET	
soa	yksistään	só	yksistään	DET	ADV
soa	yksin	só	yksin	DET	ADV
soa	yksinään	só	yksinään	DET	ADV
soa	kuulostaa	só	kuulostaa	DET	V;IND;SG;3;PRS;FIN;ACT
soa	äänet	só	ääni	DET	N;NOM;PL
soa	naimaton	só	naimaton	DET	ADJ;NOM;SG
soa	single	só	single	DET	N;NOM;SG
soa	sinkku	só	sinkku	DET	N;NOM;SG
soa	yksittäinen	só	yksittäinen	DET	ADJ;NOM;SG
queren	ne	querer	se	V	PRO;NOM;PL
queren	he	querer	hän	V	PRO;NOM;PL;3
queren	sinä	querer	sinä	V	PRO;NOM;SG;2
feliz	hyvää	feliz	hyvä	N	ADJ;PRT;SG
feliz	onnellinen	feliz	onnellinen	N	ADJ;NOM;SG
feliz	tyytyväinen	feliz	tyytyväinen	N	ADJ;NOM;SG
feliz	iloinen	feliz	iloinen	N	ADJ;NOM;SG
significa	tuo	significar	tuo	V	PRO;NOM;SG
significa	että	significar	että	V	CONJ
significa	ilkeä	significar	ilkeä	V	ADJ;NOM;SG
sorte	onnekas	sorte	onnekas	N	ADJ;NOM;SG
sorte	lucky	sorte	lucky	N	
polas	varten	pola	varten	N	ADV
polas	kautta	pola	kautta	N	ADV
polas	läpi	pola	läpi	N	ADV
deles	heidän	del	hän	PROPN	PRO;GEN;PL;3
deles	niiden	del	se	PROPN	PRO;GEN;PL
serio	oikeesti	serio	oikeasti	N	ADV
serio	vakavasti	serio	vakavasti	N	ADV
serio	todella	serio	todella	N	ADV
serio	oikeesti	serio	oikeasti	N	ADV
serio	vakavat	serio	vakava	N	ADJ;NOM;PL
serio	vakavaa	serio	vakava	N	ADJ;PRT;SG
serio	vakava	serio	vakava	N	ADJ;NOM;SG
serio	sinä	serio	sinä	N	PRO;NOM;SG;2
serio	ilkeä	serio	ilkeä	N	ADJ;NOM;SG
serio	tarkoita	serio	tarkoittaa	N	V;IMP;SG;2;FIN;ACT
tiven	oliko	ter	olla	V	V;IND;SG;3;PST;FIN;ACT
moita	monet	moito	moni	DET	PRO;NOM;PL
moita	monia	moito	moni	DET	PRO;PRT;PL
moita	monta	moito	moni	DET	PRO;PRT;SG
moita	moni	moito	moni	DET	PRO;NOM;SG
moita	much	moito	much	DET	
moita	paljon	moito	paljon	DET	ADV
moita	paljo	moito	paljon	DET	ADV
moita	hyvin	moito	hyvin	DET	ADV
moita	erittäin	moito	erittäin	DET	ADV
queda	vasemmalle	quedar	vasen	V	ADJ;AT+ALL;SG
queda	vasen	quedar	vasen	V	N;NOM;SG
