اتھاہ	derinden	اتھاہ	derin		ADJ;AT+ABL;SG;3
ابِھمان	gururu	ابِھمان	gurur	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
ابِھمان	gurur	ابِھمان	gurur	PROPN;NOM;MASC;SG;3	
ابِھمانی	gururlu	ابِھمانی	gururlu	PROPN;NOM;MASC;SG;3	ADJ
ابِھمانی	gurur	ابِھمانی	gurur	PROPN;NOM;MASC;SG;3	
ابِھمانی	küstah	ابِھمانی	küstah	PROPN;NOM;MASC;SG;3	
ابِھمانی	kibirli	ابِھمانی	kibirli	PROPN;NOM;MASC;SG;3	
ابِھمانی	kibirli	ابِھمانی	kibirli	PROPN;NOM;MASC;SG;3	
ابِھن	tamamı	ابِھن	tamam	PROPN;NOM;MASC;SG;3	
ابِھن	tam	ابِھن	tam	PROPN;NOM;MASC;SG;3	
ابِھن	komple	ابِھن	komp	PROPN;NOM;MASC;SG;3	
ابِھن	tamamlanmış	ابِھن	tamamla	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;SG;3;POS;PST;PASS
ابِھن	tamamlandı	ابِھن	tamamla	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;POS;PST;PASS
ابھوگ	nafile	ابھوگ	nafile	PROPN;NOM;MASC;SG;3	
ابھوگ	beyhude	ابھوگ	beyhu	PROPN;NOM;MASC;SG;3	
ابھوگ	gereksiz	ابھوگ	gereksiz	PROPN;NOM;MASC;SG;3	
ابھوگ	faydasız	ابھوگ	faydasız	PROPN;NOM;MASC;SG;3	ADJ
ابھوگ	yararsız	ابھوگ	yararsız	PROPN;NOM;MASC;SG;3	
ابھی	şimdi	ابھی	şimdi	PRO;NOM	ADV
ابھی	simdi	ابھی	simdi	PRO;NOM	
ابِھّیاس	meditasyon	ابِھّیاس	meditasyon	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
ابِھّیاس	antrenman	ابِھّیاس	antrenman	PROPN;NOM;MASC;SG;3	
ابِھّیاس	pratik	ابِھّیاس	pratik	PROPN;NOM;MASC;SG;3	
ابِھّیاس	alıştırma	ابِھّیاس	alış	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;NEG;PRS;CAUS
ابِھّیاس	tefekkür	ابِھّیاس	tefekkür	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
ابِھّیاس	düşünceye	ابِھّیاس	düşünce	PROPN;NOM;MASC;SG;3	N;DAT;SG;3
اُپادھیا	hocam	اُپادھیا	hocam	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپادھیا	öğretmen	اُپادھیا	öğretmen	PROPN;NOM;MASC;SG;3	
اُپادھیا	öğretmenim	اُپادھیا	öğretmen	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپادھیا	hoca	اُپادھیا	hoca	PROPN;NOM;MASC;SG;3	
اپار	sonsuz	اپار	sonsuz	PROPN;NOM;MASC;SG;3	
اُپاڑنا	harabe	اُپاڑنا	harabe	V;SG;NFIN;ACT	
اُپاس	hızlı	اُپاس	hızlı	PROPN;NOM;MASC;SG;3	ADJ
اُپاس	hizli	اُپاس	hizli	PROPN;NOM;MASC;SG;3	
اُپاس	oruç	اُپاس	oruç	PROPN;NOM;MASC;SG;3	
اُپاس	ibadet	اُپاس	ibadet	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپاس	kulluk	اُپاس	kulluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپاس	açlık	اُپاس	açlık	PROPN;NOM;MASC;SG;3	
اُپاسا	aç	اُپاسا	aç	PROPN;NOM;MASC;SG;3	
اُپاسنا	hızlı	اُپاسنا	hızlı	PROPN;NOM;MASC;SG;3	ADJ
اُپاسنا	hizli	اُپاسنا	hizli	PROPN;NOM;MASC;SG;3	
اُپاسنا	secde	اُپاسنا	sec	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپاسنا	hürmet	اُپاسنا	hürmet	PROPN;NOM;MASC;SG;3	
اُپاسنا	ibadet	اُپاسنا	ibadet	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپاسنا	kulluk	اُپاسنا	kulluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپاہج	sakat	اپاہج	sakat	N;NOM;MASC;SG;3	
اپاہج	kötürüm	اپاہج	kötürüm	N;NOM;MASC;SG;3	
اپاہج	sakat	اپاہج	sakat	N;NOM;MASC;SG;3	
اپاہج	engelli	اپاہج	engelli	N;NOM;MASC;SG;3	
اپاہج	kapatılmış	اپاہج	kapa	N;NOM;MASC;SG;3	V;PFV;NFH;IND;POS;PST;PASS
اُپائے	entrika	اُپائے	entrika	PROPN;NOM;MASC;SG;3	
اُپائے	çare	اُپائے	çare	PROPN;NOM;MASC;SG;3	
اُپائے	çaresi	اُپائے	çare	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپائے	cihaz	اُپائے	cihaz	PROPN;NOM;MASC;SG;3	
اُپائے	aygıt	اُپائے	aygıt	PROPN;NOM;MASC;SG;3	
اُپائے	plân	اُپائے	pl	PROPN;NOM;MASC;SG;3	
اُپائے	planla	اُپائے	plan	PROPN;NOM;MASC;SG;3	
اُپائے	plan	اُپائے	plan	PROPN;NOM;MASC;SG;3	
اُپائے	planı	اُپائے	plan	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
اپت	hakaret	اپت	hakaret		N;NOM;SG;3
اُپج	yenilik	اُپج	yenilik		N;NOM;SG;3
اُپج	yenilikler	اُپج	yenilik		N;NOM;PL;3
اُپج	üretme	اُپج	üre		V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
اُپدیش	talimat	اُپدیش	talimat	PROPN;NOM;MASC;SG;3	
اُپدیش	öğretim	اُپدیش	öğretim	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپدیش	öğüt	اُپدیش	öğüt	PROPN;NOM;MASC;SG;3	
اُپدیش	tavsiye	اُپدیش	tavsiye	PROPN;NOM;MASC;SG;3	
اُپدیش	nasihat	اُپدیش	nasihat	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپدیش	tavsiyeler	اُپدیش	tavsiye	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اُپدیش	vaaz	اُپدیش	vaaz	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپدیشک	danışmanı	اُپدیشک	danışman	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپدیشک	danışman	اُپدیشک	danış	PROPN;NOM;MASC;SG;3	
اُپدیشک	vaiz	اُپدیشک	vaiz	PROPN;NOM;MASC;SG;3	
اُپدیشک	hocam	اُپدیشک	hocam	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپدیشک	öğretmen	اُپدیشک	öğretmen	PROPN;NOM;MASC;SG;3	
اُپدیشک	öğretmenim	اُپدیشک	öğretmen	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپدیشک	hoca	اُپدیشک	hoca	PROPN;NOM;MASC;SG;3	
اپرادھ	fay	اپرادھ	fay	PROPN;NOM;MASC;SG;3	
اپرادھ	itham	اپرادھ	itham	PROPN;NOM;MASC;SG;3	
اپرادھ	suçlama	اپرادھ	suçla	PROPN;NOM;MASC;SG;3	
اپرادھ	suçluluk	اپرادھ	suçluluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپرادھ	suç	اپرادھ	suç	PROPN;NOM;MASC;SG;3	
اپرادھ	suçlar	اپرادھ	suç	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اپرادھی	suçluyum	اپرادھی	suçlu	PROPN;NOM;MASC;SG;3	
اپرادھی	suçlu	اپرادھی	suçlu	PROPN;NOM;MASC;SG;3	
اپرادھی	günahkar	اپرادھی	günahkar	PROPN;NOM;MASC;SG;3	
اپرادھی	günahkâr	اپرادھی	günahkâr	PROPN;NOM;MASC;SG;3	
اپرادھی	suç	اپرادھی	suç	PROPN;NOM;MASC;SG;3	
اپرادھی	suçlu	اپرادھی	suçlu	PROPN;NOM;MASC;SG;3	
اُپرالا	yüksek	اُپرالا	yüksek	PROPN;NOM;MASC;SG;3	ADJ
اُپرالا	yardım	اُپرالا	yardım	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپرالا	imdat	اُپرالا	imdat	PROPN;NOM;MASC;SG;3	
اُپرالا	yardim	اُپرالا	yardim	PROPN;NOM;MASC;SG;3	
اُپرالا	destekle	اُپرالا	destek	PROPN;NOM;MASC;SG;3	N;INS;SG;3
اُپرالا	desteği	اُپرالا	destek	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپرالا	destek	اُپرالا	destek	PROPN;NOM;MASC;SG;3	
اُپرالا	üst	اُپرالا	üst	PROPN;NOM;MASC;SG;3	
اُپرانا	yüksel	اُپرانا	yüksel	PROPN;NOM;MASC;SG;3	
اُپرانا	kalkın	اُپرانا	kalk	PROPN;NOM;MASC;SG;3	V;PFV;IMP;PL;2;POS;PRS
اُپرانا	yükseliş	اُپرانا	yükseliş	PROPN;NOM;MASC;SG;3	
اُپرَوٹا	yukarıda	اُپرَوٹا	yukarı	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
اُپرَوٹا	balkon	اُپرَوٹا	balkon	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپریل	nişan	اپریل	nişan	PROPN;NOM;MASC;SG;3	
اپریل	nisan	اپریل	nisan	PROPN;NOM;MASC;SG;3	
اپسرا	peri	اپسرا	peri	PROPN;NOM;MASC;SG;3	
اُپکار	iyilik	اُپکار	iyilik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپکار	nezaket	اُپکار	nezaket	PROPN;NOM;MASC;SG;3	
اُپکار	iyilik	اُپکار	iyilik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپکار	kibarlık	اُپکار	kibarlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپکاری	yararlı	اُپکاری	yararlı	PROPN;NOM;MASC;SG;3	ADJ
اُپکاری	yardımsever	اُپکاری	yardımsever	PROPN;NOM;MASC;SG;3	ADJ
اُپکاری	faydalı	اُپکاری	faydalı	PROPN;NOM;MASC;SG;3	
اُپلانا	yüzen	اُپلانا	yüz	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
اپمان	küçümseme	اپمان	küçümse	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اپمان	aşağılama	اپمان	aşağıla	PROPN;NOM;MASC;SG;3	
اپمان	itaatsizlik	اپمان	itaatsizlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپمان	rezalet	اپمان	rezalet	PROPN;NOM;MASC;SG;3	
اپمان	rezil	اپمان	rezil	PROPN;NOM;MASC;SG;3	
اپن	benim	اپن	ben		PRO;GEN;SG;1
اپنا	şahsi	اپنا	şahsi	PRO;NOM;SG;3	
اپنا	kişisel	اپنا	kişisel	PRO;NOM;SG;3	
اپنا	bizim	اپنا	biz	PRO;NOM;SG;3	PRO;GEN;PL;1
اپنا	bireysel	اپنا	bireysel	PRO;NOM;SG;3	
اپنا	birey	اپنا	birey	PRO;NOM;SG;3	
اپنا	ayrıcalıklı	اپنا	ayrıcalıklı	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	özel	اپنا	özel	PRO;NOM;SG;3	ADJ
اپنا	ortak	اپنا	ortak	PRO;NOM;SG;3	ADJ
اپنا	partner	اپنا	partner	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	benim	اپنا	ben	PRO;NOM;SG;3	PRO;GEN;SG;1
اپنا	mine	اپنا	mine	PRO;NOM;SG;3	
اپنا	benimki	اپنا	benimki	PRO;NOM;SG;3	
اپنا	bizimkiler	اپنا	bizimki	PRO;NOM;SG;3	
اپنا	bizimkisi	اپنا	bizimki	PRO;NOM;SG;3	
اپنا	bizim	اپنا	biz	PRO;NOM;SG;3	PRO;GEN;PL;1
اپنا	bizimki	اپنا	bizimki	PRO;NOM;SG;3	
اپنا	akrabalar	اپنا	akraba	PRO;NOM;SG;3	N;NOM;PL;3
اپنا	akraba	اپنا	akraba	PRO;NOM;SG;3	
اپنا	akrabası	اپنا	akraba	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	göreceli	اپنا	gör	PRO;NOM;SG;3	
اپنا	şahsi	اپنا	şahsi	PRO;NOM;SG;3	
اپنا	kişisel	اپنا	kişisel	PRO;NOM;SG;3	
اپنا	arkadaşım	اپنا	arkadaş	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	arkadaş	اپنا	arkadaş	PRO;NOM;SG;3	
اپنا	dost	اپنا	dost	PRO;NOM;SG;3	
اپنا	bizim	اپنا	biz	PRO;NOM;SG;3	PRO;GEN;PL;1
اپنا	bireysel	اپنا	bireysel	PRO;NOM;SG;3	
اپنا	birey	اپنا	birey	PRO;NOM;SG;3	
اپنا	ayrıcalıklı	اپنا	ayrıcalıklı	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	özel	اپنا	özel	PRO;NOM;SG;3	ADJ
اپنا	ortak	اپنا	ortak	PRO;NOM;SG;3	ADJ
اپنا	partner	اپنا	partner	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	benim	اپنا	ben	PRO;NOM;SG;3	PRO;GEN;SG;1
اپنا	mine	اپنا	mine	PRO;NOM;SG;3	
اپنا	benimki	اپنا	benimki	PRO;NOM;SG;3	
اپنا	bizimkiler	اپنا	bizimki	PRO;NOM;SG;3	
اپنا	bizimkisi	اپنا	bizimki	PRO;NOM;SG;3	
اپنا	bizim	اپنا	biz	PRO;NOM;SG;3	PRO;GEN;PL;1
اپنا	bizimki	اپنا	bizimki	PRO;NOM;SG;3	
اپنا	akrabalar	اپنا	akraba	PRO;NOM;SG;3	N;NOM;PL;3
اپنا	akraba	اپنا	akraba	PRO;NOM;SG;3	
اپنا	akrabası	اپنا	akraba	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	göreceli	اپنا	gör	PRO;NOM;SG;3	
اپنا	özele	اپنا	özele	PRO;NOM;SG;3	
اپنا	er	اپنا	er	PRO;NOM;SG;3	
اپنا	private	اپنا	privat	PRO;NOM;SG;3	N;NOM;SG;3
اپنا	özel	اپنا	özel	PRO;NOM;SG;3	ADJ
اپنائِیت	yakınlık	اپنائِیت	yakınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپنائِیت	yakınlığı	اپنائِیت	yakınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپنائِیت	yakınlık	اپنائِیت	yakınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپنائِیت	samimiyet	اپنائِیت	samimiyet	PROPN;NOM;MASC;SG;3	N;DAT;SG;3
اپنگ	kapatılmış	اپنگ	kapa		V;PFV;NFH;IND;POS;PST;PASS
اپواد	suçla	اپواد	suç	PROPN;NOM;MASC;SG;3	N;INS;SG;3
اپواد	kabahat	اپواد	kabahat	PROPN;NOM;MASC;SG;3	
اپواد	sitem	اپواد	sitem	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپواس	hızlı	اُپواس	hızlı	PROPN;NOM;MASC;SG;3	ADJ
اُپواس	hizli	اُپواس	hizli	PROPN;NOM;MASC;SG;3	
اُپواس	açlıktan	اُپواس	açlık	PROPN;NOM;MASC;SG;3	N;AT+ABL;SG;3
اُپواس	açlık	اُپواس	açlık	PROPN;NOM;MASC;SG;3	
اُپواس	açlık	اُپواس	açlık	PROPN;NOM;MASC;SG;3	
اُپوَن	grove	اُپوَن	grove	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
اُپوَن	bahçe	اُپوَن	bahçe	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپوَن	bahçesi	اُپوَن	bahçe	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُپوَن	garden	اُپوَن	garden	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اپیل	temyize	اپیل	temyize	N;NOM;MASC;SG;3	N;DAT;SG;3
اپیل	temyiz	اپیل	temyiz	N;NOM;MASC;SG;3	
اپیل	itiraz	اپیل	itiraz	N;NOM;MASC;SG;3	
اپھار	şişme	اپھار	şiş	PROPN;NOM;MASC;SG;3	
اپھار	şişlik	اپھار	şişlik	PROPN;NOM;MASC;SG;3	
اُپھان	köpüklü	اُپھان	köpüklü	PROPN;NOM;MASC;SG;3	
اُپھان	köpük	اُپھان	köpük	PROPN;NOM;MASC;SG;3	
اُپھان	şişme	اُپھان	şiş	PROPN;NOM;MASC;SG;3	
اُپھان	şişlik	اُپھان	şişlik	PROPN;NOM;MASC;SG;3	
اپھرا	şişmiş	اپھرا	şiş	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;SG;3;POS;PST
اپھرا	şişmiş	اپھرا	şiş	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;SG;3;POS;PST
اپھرا	memnun	اپھرا	memnun	PROPN;NOM;MASC;SG;3	ADJ
اپھرا	tatmin	اپھرا	tatmin	PROPN;NOM;MASC;SG;3	
اتا	baba	اتا	baba		N;NOM;SG;3
اتابِک	hocam	اتابِک	hocam	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتابِک	öğretmen	اتابِک	öğretmen	PROPN;NOM;MASC;SG;3	
اتابِک	öğretmenim	اتابِک	öğretmen	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتابِک	hoca	اتابِک	hoca	PROPN;NOM;MASC;SG;3	
اتاپتا	ipucu	اتاپتا	ipuç	PROPN;NOM;MASC;SG;3	
اتاپتا	adresiniz	اتاپتا	adres	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتاپتا	adresi	اتاپتا	adres	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتاپتا	adres	اتاپتا	adres	PROPN;NOM;MASC;SG;3	
اتاپتا	yer	اتاپتا	yer	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتاپتا	konumu	اتاپتا	konum	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
اتاپتا	konum	اتاپتا	konum	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتاپتا	yeri	اتاپتا	yer	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
اتاپتا	nerelerde	اتاپتا	nere	PROPN;NOM;MASC;SG;3	PRO;ESS;PL;3
اُتار	iniş	اُتار	iniş	N;NOM;MASC;SG;3	
اُتار	slope	اُتار	slop	N;NOM;MASC;SG;3	
اُتار	düşüş	اُتار	düşüş	N;NOM;MASC;SG;3	
اُتار	azalma	اُتار	azal	N;NOM;MASC;SG;3	
اُتار	düşme	اُتار	düş	N;NOM;MASC;SG;3	
اُتار	düşüş	اُتار	düşüş	N;NOM;MASC;SG;3	
اُتار	güz	اُتار	güz	N;NOM;MASC;SG;3	
اُتار	sonbahar	اُتار	sonbahar	N;NOM;MASC;SG;3	
اُتار	düşmek	اُتار	düş	N;NOM;MASC;SG;3	
اُتار	azalma	اُتار	azal	N;NOM;MASC;SG;3	
اُتار	azaltma	اُتار	azal	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
اُتار	düşüş	اُتار	düşüş	N;NOM;MASC;SG;3	
اُتار	reddetme	اُتار	reddet	N;NOM;MASC;SG;3	
اُتار	reddetmek	اُتار	reddet	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اُتار	ebb	اُتار	ebb	N;NOM;MASC;SG;3	
اُتارا	wharf	اُتارا	wharf	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
اُتارا	nakit	اُتارا	nakit	PROPN;NOM;MASC;SG;3	
اُتارا	tatlılar	اُتارا	tatlı	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اُتارا	sweets	اُتارا	sweets	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُتارا	kopya	اُتارا	kopya	PROPN;NOM;MASC;SG;3	
اُتارا	kopyası	اُتارا	kopya	PROPN;NOM;MASC;SG;3	
اُتارا	kopyala	اُتارا	kopyal	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;POS;PRS
اُتارا	mükerrer	اُتارا	mükerrer	PROPN;NOM;MASC;SG;3	
اُتارنا	ortaya	اُتار	orta	V;NFIN;ACT	ADJ;DAT;SG;3
اُتارنا	boşalt	اُتار	boşalt	V;NFIN;ACT	
اُتارنا	kopya	اُتار	kopya	V;NFIN;ACT	
اُتارنا	kopyası	اُتار	kopya	V;NFIN;ACT	
اُتارنا	ortaya	اُتار	orta	V;NFIN;ACT	ADJ;DAT;SG;3
اُتارنا	boşalt	اُتار	boşalt	V;NFIN;ACT	
اُتارنا	kopya	اُتار	kopya	V;NFIN;ACT	
اُتارنا	kopyası	اُتار	kopya	V;NFIN;ACT	
اُتارنا	alt	اُتار	alt	V;NFIN;ACT	
اُتارنا	aşağı	اُتار	aşağ	V;NFIN;ACT	
اُتارُو	hazırlandı	اُتارُو	hazırla	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;POS;PST;PASS
اُتارُو	hazırlanmış	اُتارُو	hazırla	PROPN;NOM;MASC;SG;3	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
اُتارُو	eğimli	اُتارُو	eğimli	PROPN;NOM;MASC;SG;3	
اُتارُو	meyilli	اُتارُو	meyilli	PROPN;NOM;MASC;SG;3	
اُتاق	oda	اُتاق	oda		N;NOM;SG;3
اتالیق	hocam	اتالیق	hocam	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتالیق	öğretmen	اتالیق	öğretmen	PROPN;NOM;MASC;SG;3	
اتالیق	öğretmenim	اتالیق	öğretmen	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اتالیق	hoca	اتالیق	hoca	PROPN;NOM;MASC;SG;3	
اتالیق	eğitmen	اتالیق	eğitmen	PROPN;NOM;MASC;SG;3	
اُتاول	huzursuzluk	اُتاول	huzursuzluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُتاول	çabuk	اُتاول	çabuk	PROPN;NOM;MASC;SG;3	
اُتاول	sabırsız	اُتاول	sabırsız	PROPN;NOM;MASC;SG;3	
اُتاول	huzursuzluk	اُتاول	huzursuzluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اُتاولا	sabırsız	اُتاولا	sabırsız	PROPN;NOM;MASC;SG;3	
اُتاولا	huzursuz	اُتاولا	huzursuz	PROPN;NOM;MASC;SG;3	ADJ
اُتاولا	döküntü	اُتاولا	döküntü	PROPN;NOM;MASC;SG;3	
اُتاولا	aceleci	اُتاولا	aceleci	PROPN;NOM;MASC;SG;3	ADJ
اُتاولا	kızarıklık	اُتاولا	kızarıklık	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اتائی	şarlatan	اتا	şarla	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP;CAUS
اتائی	vak	اتا	vak	PROPN;NOM;MASC;SG;3	
اتائی	şarlatan	اتا	şarla	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP;CAUS
اِتّباع	itaat	اِتّباع	itaat	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتّباع	takip	اِتّباع	takip	PROPN;NOM;MASC;SG;3	
اِتّحاد	sendika	اِتّحاد	sendika	PROPN;NOM;MASC;SG;3	
اِتّحاد	birlik	اِتّحاد	birlik	PROPN;NOM;MASC;SG;3	
اِتّحاد	birliği	اِتّحاد	birlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتّحاد	league	اِتّحاد	league	PROPN;NOM;MASC;SG;3	
اِتّحاد	birlik	اِتّحاد	birlik	PROPN;NOM;MASC;SG;3	
اِتّحاد	lig	اِتّحاد	lig	PROPN;NOM;MASC;SG;3	
اِتّحاد	ligi	اِتّحاد	ligi	PROPN;NOM;MASC;SG;3	
اِتّحاد	concord	اِتّحاد	concord	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
اِتّحاد	antlaşması	اِتّحاد	antlaşma	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتّحاد	anlaşma	اِتّحاد	anlaşma	PROPN;NOM;MASC;SG;3	
اِتّحاد	antlaşma	اِتّحاد	antlaşma	PROPN;NOM;MASC;SG;3	
اِتّحاد	birlik	اِتّحاد	birlik	PROPN;NOM;MASC;SG;3	
اِتّحادی	destekçi	اِتّحادی	destekçi	ADJ	
اِتّحادی	müttefik	اِتّحادی	müttefik	ADJ	
اِتّحادی	ally	اِتّحادی	ally	ADJ	
اُترا	yıpranmış	اُترا	yıpra		V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
اُترا	eskimiş	اُترا	eski		V;PFV;NFH;IND;POS;PST
اُترا	çürümüş	اُترا	çürü		V;PFV;NFH;IND;POS;PST;V.PTCP
اُترا	yaşlanmış	اُترا	yaşla		V;PFV;NFH;IND;SG;3;POS;PST
اُترا	solmuş	اُترا	sol		V;PFV;NFH;IND;SG;3;POS;PST
اُتراق	kamp	اُتراق	kamp	PROPN;NOM;MASC;SG;3	
اُتران	slope	اُتران	slop	PROPN;NOM;MASC;SG;3	
اُتران	gradyan	اُتران	gra	PROPN;NOM;MASC;SG;3	
اِترانا	çalım	اِترانا	çalım	PROPN;NOM;MASC;SG;3	
اُتراون	kalin	اُتراون	kalin	PROPN;NOM;MASC;SG;3	
اُتراون	kalın	اُتراون	kalın	PROPN;NOM;MASC;SG;3	
اِتراہٹ	gururu	اِتراہٹ	gurur	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتراہٹ	gurur	اِتراہٹ	gurur	PROPN;NOM;MASC;SG;3	
اُترائی	slope	اُترائی	slop	PROPN;NOM;MASC;SG;3	
اُترائی	iniş	اُترائی	iniş	PROPN;NOM;MASC;SG;3	
اُترتا	düşüyor	اُتر	düş		V;PROG;IND;SG;3;POS;INFM;PRS
اُترنا	abate	اُتر	abat	V;MASC;SG;ACT	
اُترنا	düşüş	اُتر	düşüş	V;MASC;SG;ACT	
اُترنا	azalma	اُتر	azal	V;MASC;SG;ACT	
اُترنا	düşüş	اُتر	düşüş	V;MASC;SG;ACT	
اُترنا	reddetme	اُتر	reddet	V;MASC;SG;ACT	
اُترنا	karşıya	اُتر	karşı	V;MASC;SG;ACT	
اُترنا	haç	اُتر	haç	V;MASC;SG;ACT	
اُترنا	çapraz	اُتر	çapraz	V;MASC;SG;ACT	
اُترنا	hacı	اُتر	hacı	V;MASC;SG;ACT	
اُترنا	cross	اُتر	cross	V;MASC;SG;ACT	
اُتسَو	mutluluklar	اُتسَو	mutluluk		N;NOM;PL;3
اُتسَو	mutluluk	اُتسَو	mutluluk		N;NOM;SG;3
اُتسَو	mutluluğu	اُتسَو	mutluluk		N;ACC;SG;3
اِتّصال	irtibat	اِتّصال	irtibat	PROPN;NOM;MASC;SG;3	
اِتّصال	iletisim	اِتّصال	ileti	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتّصال	bağlantı	اِتّصال	bağlantı	PROPN;NOM;MASC;SG;3	
اِتّصال	iletişim	اِتّصال	iletiş	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتّصال	eklenti	اِتّصال	ekle	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتّصال	eki	اِتّصال	ki	PROPN;NOM;MASC;SG;3	
اِتّصال	sendika	اِتّصال	sendika	PROPN;NOM;MASC;SG;3	
اِتّصال	birlik	اِتّصال	birlik	PROPN;NOM;MASC;SG;3	
اِتّصال	birliği	اِتّصال	birlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِتّصال	bağ	اِتّصال	bağ	PROPN;NOM;MASC;SG;3	
اِتّصال	bağlantı	اِتّصال	bağlantı	PROPN;NOM;MASC;SG;3	
