리카르도	ricardo	리카르+도	ricardo	PROPN	N;MASC;SG
찾아보기	descobre	찾+아+보+기	descobrir	V	V;IND;SG;3;PRS;FIN
찾아보기	descobrir	찾+아+보+기	descobrir	V	V;NFIN
찾아보기	descubram	찾+아+보+기	descubrar	V	V;SBJV;PL;3;PRS;FIN
블레어	blair	블레어	blair	PROPN	N;MASC;SG
피처링	apresentando	피처링	apresentar		V;V.MSDR
니콜라우스	nicolás	니콜라우스	nicolás	PROPN	N;MASC;SG
니콜라우스	nicholas	니콜라우스	nichola	PROPN	N;FEM;PL
니콜라우스	nicolau	니콜라우스	nicolar	PROPN	N;MASC;SG
댓글	comentem	댓글	comentar	N	V;SBJV;PL;3;PRS;FIN
댓글	comente	댓글	comente	N	V;SBJV;SG;3;PRS;FIN
댓글	comentar	댓글	comentar	N	V;NFIN
댓글	comenta	댓글	comentar	N	V;IND;SG;3;PRS;FIN
댓글	comentar	댓글	comentar	N	V;NFIN
댓글	comentando	댓글	comentar	N	V;V.MSDR
댓글	comentado	댓글	comentar	N	V;MASC;SG;V.PTCP
댓글	comentou	댓글	comentar	N	V;IND;SG;3;PST;FIN
댓글	comentaram	댓글	comentar	N	V;IND;PL;3;FIN
댓글	comentar	댓글	comentar	N	V;NFIN
댓글	comenta	댓글	comentar	N	V;IND;SG;3;PRS;FIN
카렐리야	carélia	카+더리야	carélia	PROPN	N;FEM;SG
반짝반짝	brilha	반짝반짝	brilha		V;IND;SG;3;PRS;FIN
아래쪽	inferior	아래+쪽	inferior	N	ADJ;MASC;SG
아래쪽	abaixo	아래+쪽	abaixo	N	ADV
수족관	aquário	수족관+의	aquário		N;MASC;SG
수족관	aquários	수족관+의	aquário		N;MASC;PL
편리하다	convenientes	편리+하+다	conveniente	V	ADJ;MASC;PL
편리하다	conveniente	편리+하+다	conveniente	V	ADJ;MASC;SG
콜라	cocaína	콜라	cocaína		N;FEM;SG
콜라	coque	콜라	coque		N;MASC;SG
콜라	coca	콜라	coca		N;FEM;SG
콜라	cola	콜라	cola		N;FEM;SG
미드	meade	미드	meade		N;MASC;SG
미드	mead	미드	mead		N;MASC;SG
미드	meados	미드	meado		N;MASC;PL
미드	mid	미드	midir		N;MASC;SG
리바운드	rebotes	리바운드	rebote		N;MASC;PL
네티즌	internautas	네티즌	internauta		N;MASC;PL
걷고	caminhada	걷+고	caminhar	V	N;FEM;SG
명성	fama	명성	fama		N;FEM;SG
명성	fame	명성	fame		N;MASC;SG
명성	reputação	명성	reputação		N;FEM;SG
쏟아져	derramando	쏟+아+지+어	derramar	V	V;V.MSDR
마티	marty	마티	marty		N;MASC;SG
섀넌	shannon	개너+ㄴ	shannon	PROPN	N;MASC;SG
베니	benny	베니	benny		N;MASC;SG
카즈오	kazuo	카즈오	kazuo		N;MASC;SG
스무	twenty	스무	twenty		N;MASC;SG
스무	vinte	스무	vinte		NUM
리타	rita	리타	rita		N;FEM;SG
샤이니	shah	샤+이+니	shah		N;MASC;SG
샤이니	xá	샤+이+니	xá		N;MASC;SG
샤이니	shinee	샤+이+니	shinee		N;MASC;SG
손해	perdas	손해	perda		N;FEM;PL
손해	prejuízos	손해	prejuízo		N;MASC;PL
손해	dano	손해	dano		N;MASC;SG
손해	danos	손해	dano		N;MASC;PL
손해	estrago	손해	estrago		N;MASC;SG
버추얼	virtual	버추+ㄴ	virtual	N	ADJ;MASC;SG
어시스트	auxilia	어시스트	auxiliar	N	V;IND;SG;3;PRS;FIN
아이비	hera	아이비	hera		N;FEM;SG
아이비	ivy	아이비	ivy		N;FEM;SG
스플리트	dividir	스플리트	dividir	PROPN	V;NFIN
스플리트	split	스플리트	split	PROPN	N;MASC;SG
베이컨	bacon	베이컨	bacon		N;MASC;SG
베이컨	toucinho	베이컨	toucinho		N;MASC;SG
코니	connie	코니	connie		N;FEM;SG
치프	chief	치프	chief		N;MASC;SG
치프	chefe	치프	chefe		N;MASC;SG
치프	alcaide	치프	alcaide		N;MASC;SG
노스웨스턴	northwestern	노스웨스턴	northwestern	PROPN	N;MASC;SG
노스웨스턴	noroeste	노스웨스턴	noroeste	PROPN	N;MASC;SG
에베레스트	evereste	에베레스트	evereste	PROPN	N;MASC;SG
에베레스트	everest	에베레스트	everest	PROPN	N;MASC;SG
공상	sonhando	공상	sonhar	N	V;V.MSDR
타원형	elíptica	타원형	elíptico		ADJ;FEM;SG
마일스	miles	마일스	mile		N;MASC;SG
마일스	quilómetros	마일스	quilómetro		N;MASC;PL
마일스	milhas	마일스	milha		N;FEM;PL
디나르	dinar	디나르	dinar	PROPN	N;MASC;SG
리처드슨	richardson	리처드슨	richardson	PROPN	N;MASC;SG
마인드	mentes	마인드	mente		N;FEM;PL
피드백	opiniões	피드백	opinião		N;FEM;PL
피드백	opinião	피드백	opinião		N;FEM;SG
피드백	feedback	피드백	feedback		N;MASC;SG
피드백	comentários	피드백	comentário		N;MASC;PL
공지	comunicados	공지	comunicado	N	V;MASC;PL;V.PTCP
잠금	trancar	잠금	trancar	N	V;NFIN
잠금	desbloquear	잠금	desbloquear	N	V;NFIN
바하마	bahamas	바하마	bahama	PROPN	N;FEM;PL
설리번	sullivan	설리번	sullivan		N;MASC;SG
훌리오	julio	자리+오	julio	PROPN	N;MASC;SG
훌리오	júlio	자리+오	júlio	PROPN	N;MASC;SG
무례한	rudes	무례+하+ㄴ	rude	V	ADJ;MASC;PL
무례한	grosseiro	무례+하+ㄴ	grosseiro	V	ADJ;MASC;SG
무례한	rude	무례+하+ㄴ	ruder	V	ADJ;MASC;SG
매트	matt	매트	matt		N;MASC;SG
매트	matte	매트	matte		N;MASC;SG
매트	mat	매트	mat		N;MASC;SG
매트	esteira	매트	esteira		N;FEM;SG
매트	tapete	매트	tapete		N;MASC;SG
매트	mats	매트	mat		N;MASC;SG
매트	tapetes	매트	tapete		N;MASC;PL
항아리	frasco	항아리	frasco		N;MASC;SG
항아리	jarra	항아리	jarra		N;FEM;SG
항아리	jar	항아리	jar		N;MASC;SG
항아리	jarro	항아리	jarro		N;MASC;SG
항아리	potes	항아리	pote		N;MASC;PL
항아리	frascos	항아리	frasco		N;MASC;PL
아키하바라	akihabara	아하+하+바라	akihabar		N;MASC;SG
엘런	ellen	엘런	ellen		N;FEM;SG
고마쓰	komatsu	고마쓰	komatsu		N;MASC;SG
우동	udon	우동	udon		N;MASC;SG
지불	pagar	지불	pagar		V;NFIN
지불	pagando	지불	pagar		V;V.MSDR
지불	pagar	지불	pagar		V;NFIN
지불	paga	지불	pagar		V;FEM;SG;V.PTCP
지불	pague	지불	pagar		V;SBJV;SG;3;PRS;FIN
지불	paga	지불	pagar		V;FEM;SG;V.PTCP
지불	pays	지불	pays		N;MASC;SG
지불	pagamento	지불	pagamento		N;MASC;SG
감지	detectadas	감+지	detectar	N	V;FEM;PL;V.PTCP
감지	detectada	감+지	detectar	N	V;FEM;SG;V.PTCP
감지	detectado	감+지	detectar	N	V;MASC;SG;V.PTCP
감지	detectados	감+지	detectar	N	V;MASC;PL;V.PTCP
감지	detectar	감+지	detectar	N	V;NFIN
감지	detecta	감+지	detectar	N	V;IND;SG;3;PRS;FIN
감지	detetar	감+지	detetar	N	V;NFIN
네이션	nação	네이션	nação		N;FEM;SG
네이션	nation	네이션	nation		N;MASC;SG
언제부터	since	언제+부터	since		N;MASC;SG
언제부터	desde	언제+부터	desde		ADP
연습생	praticar	연습생	praticar	N	V;NFIN
연습생	pratique	연습생	pratique	N	V;SBJV;SG;3;PRS;FIN
워프	dobra	워프	dobra		N;FEM;SG
워프	warp	워프	warp		N;MASC;SG
갈라	gala	가르+아	gala		N;FEM;SG
아브라함	ibrahim	아브라함	ibrahim	PROPN	N;MASC;SG
아브라함	abraham	아브라함	abrahar	PROPN	N;MASC;SG
아브라함	abraão	아브라함	abraão	PROPN	N;MASC;SG
아리스토텔레스	aristóteles	아리스토텔레스	aristótele	PROPN	N;MASC;PL
체계적	sistemático	체계+적	sistemático	N	ADJ;MASC;SG
체계적	sistemáticos	체계+적	sistemático	N	ADJ;MASC;PL
크로니클	crônica	크로니클	crônico		N;FEM;SG
크로니클	chronicle	크로니클	chronicle		N;MASC;SG
크로니클	crónica	크로니클	crónica		N;FEM;SG
코다마	kodama	코다마	kodama		N;MASC;SG
자격증	certificadas	자격증	certificar	N	V;FEM;PL;V.PTCP
자격증	certificado	자격증	certificar	N	V;MASC;SG;V.PTCP
자격증	certificada	자격증	certificar	N	V;FEM;SG;V.PTCP
루미	rumi	루미	rumi		N;MASC;SG
매리너	mariner	매리너	mariner	PROPN	N;MASC;SG
매리너	marinheiro	매리너	marinheiro	PROPN	N;MASC;SG
남서	sudoeste	남서	sudoeste		N;MASC;SG
스완	swan	스완	swan		N;MASC;SG
스완	cisne	스완	cisne		N;MASC;SG
흔적	trace	흔적	trace	N	V;SBJV;SG;3;PRS;FIN
에드먼턴	edmonton	에드먼턴	edmonton	PROPN	N;MASC;SG
말라위	malawi	말라위	malawi	PROPN	N;MASC;SG
캐치	catch	캐치	catch		N;MASC;SG
캐치	apanha	캐치	apanhar		V;IND;SG;3;PRS;FIN
캐치	apanhar	캐치	apanhar		V;NFIN
캐치	capturas	캐치	captura		N;FEM;PL
캐치	captura	캐치	captura		N;FEM;SG
비자	visa	비자	visar	N	V;IND;SG;3;PRS;FIN
비자	visto	비자	ver	N	PROPN;MASC;SG;V.PTCP
비자	vistos	비자	ver	N	V;MASC;PL;V.PTCP
넷스케이프	netscape	넷스케이프	netscape	PROPN	N;MASC;SG
오늘도	hj	오늘+도	hj		V;IND;SG;1;PRS;FIN
오늘도	hoje	오늘+도	hoje		ADV
파서	analisador	파+서	analisador		N;MASC;SG
스위프트	swift	스위프트	swift		N;MASC;SG
콜렉션	recolha	콜렉션	recolha		N;FEM;SG
콜렉션	colecção	콜렉션	colecção		N;FEM;SG
콜렉션	coleção	콜렉션	coleção		N;FEM;SG
단점	desvantagem	단점	desvantagem		N;FEM;SG
단점	inconvenientes	단점	inconveniente		N;MASC;PL
단점	desvantagens	단점	desvantagem		N;FEM;PL
몬테레이	monterrey	몬테레이	monterrey		N;MASC;SG
펀자브	punjab	펀자브	punjab	PROPN	N;MASC;SG
펀자브	punjabi	펀자브	punjabi	PROPN	N;MASC;SG
하버	harbour	하버	harbour		N;MASC;SG
숨김	ocultado	숨김	ocultar	N	V;MASC;SG;V.PTCP
숨김	oculta	숨김	oculta	N	V;FEM;SG;V.PTCP
숨김	escondidos	숨김	esconder	N	V;MASC;PL;V.PTCP
숨김	oculto	숨김	ocultar	N	V;MASC;SG;V.PTCP
숨김	escondido	숨김	esconder	N	V;MASC;SG;V.PTCP
메사	mesa	메사	mesa		N;FEM;SG
매기	maggie	매+기	maggie		N;FEM;SG
행복하게	alegremente	행복+하+게	alegremente	CONJ	ADV
행복하게	felizmente	행복+하+게	felizmente	CONJ	ADV
귀도	guido	귀+도	guido		N;MASC;SG
닫습니다	fecha	닫+습니다	fechar		V;IND;SG;3;PRS;FIN
닫습니다	feche	닫+습니다	fecher		V;SBJV;SG;3;PRS;FIN
닫습니다	perto	닫+습니다	perto		ADV
닫습니다	close	닫+습니다	close		N;MASC;SG
닫습니다	fechar	닫+습니다	fechar		V;NFIN
닫습니다	fecha	닫+습니다	fechar		V;IND;SG;3;PRS;FIN
독립기념일	independência	독립+기념+이+ㄹ	independência	V	N;FEM;SG
독립기념일	independence	독립+기념+이+ㄹ	independence	V	N;MASC;SG
스캇	scott	스캇	scott		N;MASC;SG
사우샘프턴	southampton	사우샘프턴	southampton	PROPN	N;MASC;SG
베네딕트	benedict	베네딕트	benedict		N;MASC;SG
베네딕트	bento	베네딕트	bento		N;MASC;SG
도달	atingido	도달	atingir		V;MASC;SG;V.PTCP
도달	alcançada	도달	alcançar		V;FEM;SG;V.PTCP
도달	alcançado	도달	alcançar		V;MASC;SG;V.PTCP
도달	alcançou	도달	alcançar		V;IND;SG;3;PST;FIN
도달	alcançadas	도달	alcançar		V;FEM;PL;V.PTCP
도달	alcance	도달	alcance		N;MASC;SG
도달	alcança	도달	alcançar		V;IND;SG;3;PRS;FIN
도달	reach	도달	reach		N;MASC;SG
도달	alcançar	도달	alcançar		V;NFIN
도달	alcança	도달	alcançar		V;IND;SG;3;PRS;FIN
도달	atinge	도달	atingir		V;IND;SG;3;PRS;FIN
라그나로크	ragnarok	라그나로크	ragnarok		N;MASC;SG
플레어	flare	플레어	flare		N;FEM;SG
플레어	flair	플레어	flair		N;MASC;SG
인덱스	indexados	인덱스	indexar		V;MASC;PL;V.PTCP
인덱스	index	인덱스	index		N;MASC;SG
인덱스	indice	인덱스	indice		N;MASC;SG
인덱스	índices	인덱스	índice		N;MASC;PL
인덱스	índice	인덱스	índice		N;MASC;SG
인덱스	índices	인덱스	índice		N;MASC;PL
플라워	flor	플라우+어	flor		N;FEM;SG
플라워	flower	플라우+어	flower		N;MASC;SG
아메드	ahmed	아메드	ahmed	PROPN	N;MASC;SG
피어	peer	피+어	peer		N;MASC;SG
리비우	lviv	리비우	lviv	PROPN	N;MASC;SG
배운다	aprenda	배우+ㄴ다	aprender		V;SBJV;SG;3;PRS;FIN
배운다	aprender	배우+ㄴ다	aprender		V;NFIN
배운다	aprende	배우+ㄴ다	aprender		V;IND;SG;3;PRS;FIN
말린스	marlins	말린스	marlim		N;MASC;PL
애정	afecto	애정	afectar	N	V;MASC;SG;V.PTCP
위트레흐트	utrecht	위트레트트	utrecht	PROPN	N;MASC;SG
비스마르크	bismarck	비스마르크	bismarck		N;MASC;SG
파도	ondas	파+도	ondas		N;FEM;PL
파도	onda	파+도	onda		N;FEM;SG
파도	acenar	파+도	acenar		V;NFIN
파도	wave	파+도	wave		N;MASC;SG
웬디	wendy	웬디	wendy		N;FEM;SG
심어	plantada	심+어	plantar		V;FEM;SG;V.PTCP
심어	plantado	심+어	plantar		V;MASC;SG;V.PTCP
심어	plantou	심+어	plantar		V;IND;SG;3;PST;FIN
심어	plantadas	심+어	plantar		V;FEM;PL;V.PTCP
스노우	neve	스노우	neve		N;FEM;SG
스노우	snow	스노우	snow		N;MASC;SG
라디에이터	aquecedor	라디에이터	aquecedor	ADV	N;MASC;SG
라디에이터	radiador	라디에이터	radiador	ADV	N;MASC;SG
거스	gus	거스	gus	PROPN	N;MASC;SG
타라	tara	타라	tara		N;FEM;SG
마르코스	marcos	마르코스	marco	PROPN	N;MASC;PL
바빌론	babylon	바빌론	babylon		N;MASC;SG
바빌론	babilónia	바빌론	babilónia		N;FEM;SG
바빌론	babilônia	바빌론	babilônia		N;FEM;SG
베일리	bailey	베일리	bailey		N;MASC;SG
새우	camarão	새우	camarão	N	V;IND;SG;3;FUT;FIN
새우	camarão	새우	camarão	N	V;IND;SG;3;FUT;FIN
다코타	dakota	다코타	dakota	PROPN	N;FEM;SG
다코타	dacota	다코타	dacota	PROPN	N;MASC;SG
에식스	essex	에식스	essex	PROPN	N;MASC;SG
페니	centavo	페니	centar		N;MASC;SG
페니	penny	페니	penny		N;FEM;SG
페니	tostão	페니	tostão		N;MASC;SG
페니	cêntimo	페니	cêntimo		N;MASC;SG
레딩	redding	레딩	redding		N;MASC;SG
워렌	warren	워렌	warren		N;MASC;SG
브라보	bravo	브라보	bravo		N;MASC;SG
볼프	loba	볼프	loba		N;FEM;SG
볼프	lobo	볼프	lobo		N;MASC;SG
볼프	wolf	볼프	wolf		N;MASC;SG
하이라이트	realçado	하이라이트	realçar		V;MASC;SG;V.PTCP
하이라이트	destacou	하이라이트	destacar		V;IND;SG;3;PST;FIN
하이라이트	destacado	하이라이트	destacar		V;MASC;SG;V.PTCP
하이라이트	sublinhado	하이라이트	sublinhar		V;MASC;SG;V.PTCP
하이라이트	destaques	하이라이트	destaque		N;MASC;PL
하이라이트	destaque	하이라이트	destaque		N;MASC;SG
하이라이트	realçar	하이라이트	realçar		V;NFIN
하이라이트	realce	하이라이트	realce		N;MASC;SG
하이라이트	destacar	하이라이트	destacar		V;NFIN
바닐라	vanilla	바라+라	vanillar		N;MASC;SG
바닐라	baunilha	바라+라	baunilha		N;FEM;SG
두뇌	cérebro	두뇌	cérebro		N;MASC;SG
두뇌	miolos	두뇌	miolo		N;MASC;PL
두뇌	brain	두뇌	brain		N;MASC;SG
알란	alan	알+란	alan		N;MASC;SG
주디	judy	주디	judy		N;FEM;SG
대각선	diagonal	대각선	diagonal		N;MASC;SG
피타고라스	pitágoras	피타고라스	pitágora		N;MASC;PL
멜로	melo	멜로	melo		N;MASC;SG
카레	curry	카레	curry		N;MASC;SG
카레	caril	카레	caril		N;MASC;SG
지브롤터	gibraltar	지브롤터	gibraltar	PROPN	N;MASC;SG
헤럴드	herald	헤럴드	herald		N;MASC;SG
헤럴드	arauto	헤럴드	arauto		N;MASC;SG
헤럴드	herold	헤럴드	herold		N;MASC;SG
유스티니아누스	justiniano	유스티니아누스	justiniano		N;MASC;SG
글래스	vidro	글래스	vidro		N;MASC;SG
글래스	copo	글래스	copo		N;MASC;SG
글래스	vidros	글래스	vidro		N;MASC;PL
뱅크스	banks	뱅크스	bank		N;MASC;SG
뱅크스	bancos	뱅크스	banco		N;MASC;PL
부착	anexar	부착	anexar	N	V;NFIN
컴팩트	compactos	컴팩트	compacto		N;MASC;PL
컴팩트	compacto	컴팩트	compacto		N;MASC;SG
컴팩트	compacta	컴팩트	compacto		ADJ;FEM;SG
장애물	pulando	장애물	pular	N	V;V.MSDR
장애물	saltando	장애물	saltar	N	V;V.MSDR
장애물	saltar	장애물	saltar	N	V;NFIN
복숭아	peaches	복숭아	peache		N;MASC;SG
복숭아	pêssegos	복숭아	pêssego		N;MASC;PL
복숭아	pêssego	복숭아	pêssego		N;MASC;SG
복숭아	pêssego	복숭아	pêssego		N;MASC;SG
복숭아	peach	복숭아	peach		N;MASC;SG
닝보	ningbo	닝보	ningbo	PROPN	N;MASC;SG
쿠미코	kumiko	쿠미코	kumiko		N;MASC;SG
콘월	cornualha	콘월	cornualha		N;MASC;SG
콘월	cornwall	콘월	cornwall		N;MASC;SG
자정	midnight	자정	midnight		N;MASC;SG
토모에	tomoe	토모+에	tomoe	ADV	N;MASC;SG
싸이	psy	싸이	psy		N;MASC;SG
프로토타입	prototipagem	프로토타입	prototipagem		N;FEM;SG
프로토타입	protótipo	프로토타입	protótipo		N;MASC;SG
프로토타입	protótipos	프로토타입	protótipo		N;MASC;PL
프로토타입	protótipos	프로토타입	protótipo		N;MASC;PL
템플	temple	템플	temple		N;MASC;SG
템플	templo	템플	templo		N;MASC;SG
웰스	welles	웰스	welles		N;MASC;SG
웰스	poços	웰스	poço		N;MASC;PL
웰스	wells	웰스	well		N;MASC;SG
에덴	éden	에덴	éden		N;MASC;SG
에덴	eden	에덴	eden		N;MASC;SG
피보나치	fibonacci	피보나치	fibonacci		N;FEM;SG
에두아르도	eduardo	에두아르+도	eduardo	PROPN	N;MASC;SG
코브라	cobra	코브+이+라	cobrar		N;FEM;SG
플라톤	platão	플라톤	platão		N;MASC;SG
그리피스	griffith	그리피스	griffith	PROPN	N;MASC;SG
그리피스	griffiths	그리피스	griffiths	PROPN	N;MASC;SG
민트	menta	민트	mento		N;FEM;SG
민트	hortelã	민트	hortelã		N;FEM;SG
롤리	raleigh	롤리	raleigh	PROPN	N;MASC;SG
트로이아	tróia	트로이아	tróia	PROPN	N;FEM;SG
트로이아	troy	트로이아	troy	PROPN	N;MASC;SG
트로이아	troia	트로이아	troia	PROPN	N;FEM;SG
컨셉	conceito	컨셉	conceito		N;MASC;SG
컨셉	noções	컨셉	noção		N;FEM;PL
컨셉	conceitos	컨셉	conceito		N;MASC;PL
제우스	zeus	제우스	zeu		N;MASC;SG
긴장	nervosa	긴장	nervoso	N	ADJ;FEM;SG
긴장	nervosos	긴장	nervoso	N	ADJ;MASC;PL
워털루	waterloo	워털루	waterloo	PROPN	N;MASC;SG
지다	jeddah	지+다	jeddah		N;MASC;SG
노구치	noguchi	노구치	noguchi		N;MASC;SG
질투	ciumenta	질투	ciumento	N	ADJ;FEM;SG
안젤로	angelo	안젤+로	angelo	ADV	N;MASC;SG
안젤로	ângelo	안젤+로	ângelo	ADV	N;MASC;SG
안젤로	ângela	안젤+로	ângela	ADV	N;FEM;SG
안젤로	angela	안젤+로	angela	ADV	N;FEM;SG
원예	horticultura	원예	horticultura		N;FEM;SG
원예	hortícolas	원예	hortícola		N;FEM;PL
원예	horticultura	원예	horticultura		N;FEM;SG
지부티	djibuti	지부티	djibuti	PROPN	N;MASC;SG
스탠포드	stanford	스탠포드	stanford		N;MASC;SG
마이코	maiko	마이코	maiko		N;MASC;SG
개선하기	melhoria	개선+하+기	melhoria	V	N;FEM;SG
개선하기	melhora	개선+하+기	melhora	V	N;FEM;SG
몽골족	mongóis	몽골족	mongoli	PROPN	N;MASC;PL
몽골족	mongol	몽골족	mongol	PROPN	N;MASC;SG
몽골족	mongóis	몽골족	mongoli	PROPN	N;MASC;PL
프라이스	preço	프라이스	preço		N;MASC;SG
프라이스	preços	프라이스	preço		N;MASC;PL
프라이스	price	프라이스	price		N;MASC;SG
프라이스	pryce	프라이스	prycer		N;MASC;SG
불규칙	irregulares	불규칙	irregular		ADJ;MASC;PL
불규칙	irregular	불규칙	irregular		ADJ;MASC;SG
스테파니	stefani	스테파니	stefani		N;FEM;SG
스테파니	stefanie	스테파니	stefanie		N;FEM;SG
스테파니	stephanie	스테파니	stephanie		N;FEM;SG
스테파니	steph	스테파니	steph		N;FEM;SG
킬로그램	quilogramas	킬로그램	quilograma		N;MASC;PL
킬로그램	quilograma	킬로그램	quilograma		N;MASC;SG
두부	tofu	두부	tofu		N;MASC;SG
볼프스부르크	wolfsburg	볼프스부르크	wolfsburg	PROPN	N;MASC;SG
쿠르드	curdistão	쿠르드	curdistão	PROPN	N;MASC;SG
차분한	calmo	차분+하+ㄴ	calmo	V	ADJ;MASC;SG
차분한	calma	차분+하+ㄴ	calma	V	N;FEM;SG
바니	barney	바니	barney		N;MASC;SG
바니	varney	바니	varney		N;MASC;SG
기사도	cavalheirismo	기사+도	cavalheirismo	ADV	N;MASC;SG
디아스	díaz	디아스	díaz	PROPN	N;MASC;SG
디아스	díaz	디아스	díaz	PROPN	N;MASC;SG
디아스	diaz	디아스	diaz	PROPN	N;FEM;SG
볼리바르	bolivar	볼리바르	bolivar	PROPN	N;MASC;SG
볼리바르	bolívar	볼리바르	bolívar	PROPN	N;MASC;SG
볼리바르	bolívar	볼리바르	bolívar	PROPN	N;MASC;SG
엘렌	ellen	엘렌	ellen		N;FEM;SG
천하무적	invencível	천하무적	invencível	N	ADJ;MASC;SG
천하무적	invencíveis	천하무적	invencível	N	ADJ;MASC;PL
모방	imitação	모방	imitação		N;FEM;SG
모방	imitações	모방	imitação		N;FEM;PL
고민	problemas	고민	problema		N;MASC;PL
파르티아	pártia	파르티아	pártia	PROPN	N;FEM;SG
그놈	gnome	그놈	gnome		N;MASC;SG
그놈	gnomo	그놈	gnomo		N;MASC;SG
약사	farmacêuticos	약사	farmacêutico		N;FEM;PL
약사	farmacêutico	약사	farmacêutico		N;FEM;SG
수프	sopa	수프	sopa		N;FEM;SG
수프	sopas	수프	sopa		N;FEM;PL
측도	medir	측도	medir		V;NFIN
측도	mede	측도	medir		V;IND;SG;3;PRS;FIN
측도	medida	측도	medida		N;FEM;SG
사쿠라다	sakurada	사쿠라다	sakurada		V;FEM;SG;V.PTCP
리라	lira	리+라	lira		N;FEM;SG
트와일라잇	twilight	트와일라인	twilight	ADV	N;MASC;SG
트와일라잇	crepúsculo	트와일라인	crepúsculo	ADV	N;MASC;SG
나탈리	natalie	나탈리	natalie		N;FEM;SG
나탈리	nathalie	나탈리	nathalie		N;FEM;SG
대문자	maiúsculas	대문자	maiúscula		N;FEM;PL
대문자	capitalização	대문자	capitalização		N;FEM;SG
에밀리오	emílio	에밀리오	emílio	PROPN	N;MASC;SG
에밀리오	emilio	에밀리오	emilio	PROPN	N;MASC;SG
우크라이나인	ucranianos	우크라이+이+인	ucraniano		N;MASC;PL
콕스	cox	콕스	cox		N;MASC;SG
초보자	novatos	초보자	novato		N;MASC;PL
초보자	principiantes	초보자	principiante		N;MASC;PL
초보자	iniciantes	초보자	iniciante		N;MASC;PL
초보자	novatos	초보자	novato		N;MASC;PL
초보자	novato	초보자	novato		N;MASC;SG
초보자	principiante	초보자	principiante		ADJ;MASC;SG
초보자	iniciante	초보자	iniciante		N;MASC;SG
남동	sudeste	남동	sudeste		N;MASC;SG
남동	sudeste	남동	sudeste		N;MASC;SG
바부다	barbuda	바부+이+다	barbuda	PROPN	N;FEM;SG
카슈미르	caxemira	카슈미르	caxemira	PROPN	N;FEM;SG
블리치	lixívia	블리치	lixívia		N;FEM;SG
수수	sorgo	수수	sorgo		N;MASC;SG
수수	seuss	수수	seu		N;MASC;SG
히타이트	hititas	히타이트	hitita	PROPN	N;MASC;PL
히타이트	hitita	히타이트	hitita	PROPN	N;MASC;SG
히트맨	hitman	히트맨	hitman		N;MASC;SG
버니	bernie	버니	bernie		N;MASC;SG
토레스	torres	토레스	torres	PROPN	N;FEM;PL
아스투리아스	asturiano	아스투리아스	asturiano	PROPN	N;MASC;SG
에리트레아	eritreia	에리트레아	eritreia	PROPN	N;FEM;SG
명목	nominais	명목	nominal	N	ADJ;MASC;PL
명목	nominal	명목	nominal	N	ADJ;MASC;SG
엘비스	elvis	엘비스	elvi		N;MASC;SG
텔레노벨라	telenovela	텔레노벨+라	telenovela		N;FEM;SG
귀한	raros	귀하+ㄴ	raro		ADJ;MASC;PL
귀한	rara	귀하+ㄴ	raro		ADJ;FEM;SG
귀한	raras	귀하+ㄴ	raro		ADJ;FEM;PL
귀한	raro	귀하+ㄴ	raro		ADJ;MASC;SG
리베라	rivera	리베+이+라	riverar		N;MASC;SG
양수	positivos	양수	positivo		N;MASC;PL
양수	positivas	양수	positivo		ADJ;FEM;PL
양수	positivo	양수	positivo		ADJ;MASC;SG
양수	positiva	양수	positivo		ADJ;FEM;SG
어색한	embaraçoso	어색하+ㄴ	embaraçoso	V	ADJ;MASC;SG
어색한	estranho	어색하+ㄴ	estranho	V	ADJ;MASC;SG
어색한	constrangedor	어색하+ㄴ	constrangedor	V	ADJ;MASC;SG
미즈사와	mizusawa	미즈사+와	mizusawa	CONJ	V;IND;SG;3;FIN
피카츄	pikachu	피카츄	pikachu		N;MASC;SG
불가피한	inevitáveis	불가피+하+ㄴ	inevitável	V	ADJ;MASC;PL
불가피한	inevitável	불가피+하+ㄴ	inevitável	V	ADJ;MASC;SG
바바라	bárbara	바바+라	bárbara		N;FEM;SG
바바라	barbara	바바+라	barbara		N;FEM;SG
레아	rhea	레아	rhea		N;FEM;SG
레아	lea	레아	lea		N;FEM;SG
아톰	átomo	아톰	átomo		N;MASC;SG
아톰	átomos	아톰	átomo		N;MASC;PL
아톰	atom	아톰	atom		N;MASC;SG
마시기	beber	말+시+기	beber		V;NFIN
마시기	bebida	말+시+기	beber		N;FEM;SG
마시기	bebendo	말+시+기	beber		V;V.MSDR
류블랴나	ljubljana	류블+히+나	ljubljana	PROPN	N;FEM;SG
팩터	zin	팩터	zin		N;MASC;SG
팩터	factor	팩터	factor		N;MASC;SG
팩터	fator	팩터	fator		N;MASC;SG
올라프	olavo	올라프	olavo		N;MASC;SG
올라프	olaf	올라프	olafo		N;MASC;SG
아쉬운	easy	아쉽+ㄴ	easy	ADJ	N;MASC;SG
아쉬운	calma	아쉽+ㄴ	calma	ADJ	N;FEM;SG
유미코	yumiko	유미코	yumiko		N;MASC;SG
인류학	antropológico	인류학	antropológico	N	ADJ;MASC;SG
에어아시아	airasia	에어아시아	airasia		N;FEM;SG
레이어	camadas	레이어	camada		N;FEM;PL
레이어	camada	레이어	camada		N;FEM;SG
집착	obcecado	집착	obcecar	N	V;MASC;SG;V.PTCP
