algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
ferie	sarbatori	ferie	sarbator	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ferie	sărbători	ferie	sărbător	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ferie	sărbătorile	ferie	sărbătoare	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
freedom	libertate	freedom	libertate		N;INDF;FEM;SG
freedom	libertatea	freedom	libertate		N;DEF;FEM;SG
freedom	freedom	freedom	freedom		N;INDF;MASC;SG
rex	rex	rex	rex	N;INDF;MASC+FEM;SG	
elektronik	electronica	elektronik	electronică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
elektronik	electronică	elektronik	electronic	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
elektronik	electronice	elektronik	electronic	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
cykel	biciclete	cykel	bicicletă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
cykel	bicicleta	cykel	bicicletă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
cykel	bicicleta	cykel	bicicletă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
indehaver	titularul	indehave	titular	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
botanisk	botanică	botanisk	botanic	ADV	ADJ;INDF;FEM;SG
botanisk	botanica	botanisk	botanică	ADV	N;DEF;FEM;SG
polens	poloniei	polen	polonie	N;GEN;DEF;MASC+FEM;SG	PROPN;DEF;FEM;SG
polens	polonia	polen	polonie	N;GEN;DEF;MASC+FEM;SG	PROPN
huden	piele	huden	piele	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
passager	pasageri	passager	pasager	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
passager	pasagerul	passager	pasager	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
passager	pasaje	passager	pasaj	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
passager	pasajele	passager	pasaj	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
pol	pol	pol	pol		N;INDF;MASC;SG
burma	burma	burma	burmă		PROPN
burma	birmania	burma	birmanie		PROPN
fattigdom	sărăciei	fattigdom	sărăcie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fattigdom	sărăcia	fattigdom	sărăcie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
slægtninge	rudelor	slægtning	rudă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
slægtninge	rudele	slægtning	rudă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tchad	ciad	tchad	ciad	PROPN	PROPN
tchad	chad	tchad	chad	PROPN	PROPN
sammenbrud	crash	sammenbrud	crash	N;INDF;NEUT;SG	
sammenbrud	colapsul	sammenbrud	colaps	N;INDF;NEUT;SG	N;DEF;MASC;SG
facto	facto	facto	facto	ADJ;INDF;SG	
konferencen	conferință	konference	conferință	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
udpegede	desemnate	udpege	desemna	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
udpegede	desemnată	udpege	desemnat	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
udpegede	desemnat	udpege	desemnat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
depression	depresia	depression	depresie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
steffen	steffen	steffe	steffen		PROPN
tænkte	gândit	tænke	gândi	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
tænkte	crezut	tænke	crede	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
tænkte	gândire	tænke	gândire	V;IND;PST;FIN;ACT	N;INDF;FEM;SG
tænkte	gândirea	tænke	gândire	V;IND;PST;FIN;ACT	N;DEF;FEM;SG
gregorianske	gregorian	gregoriansk	gregorian	ADJ;PL	ADJ;INDF;MASC;SG
erklærer	declara	erklære	declara	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
slås	lupta	slås	luptă	V;NFIN;PASS	N;DEF;FEM;SG
kold	frig	kold	frig	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
kold	reci	kold	rece	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
kold	rece	kold	rece	ADJ;INDF;MASC+FEM;SG	ADV
relevans	relevanța	relevans	relevanță	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tjekkiske	cehi	tjekkisk	cehi	ADJ;PL	N;INDF;MASC;PL
tjekkiske	cehă	tjekkisk	cehă	ADJ;PL	PROPN
tjekkiske	cehia	tjekkisk	cehi	ADJ;PL	PROPN
tjekkiske	ceh	tjekkisk	ceh	ADJ;PL	ADJ;INDF;MASC;SG
krisen	criză	kris	criză	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
palæstinensiske	palestiniană	palæstinensisk	palestinian	ADJ;PL	ADJ;INDF;FEM;SG
palæstinensiske	palestinian	palæstinensisk	palestinian	ADJ;PL	ADJ;INDF;MASC;SG
kronet	încoronat	kron	încorona	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
flyveplads	aerodromul	flyveplads	aerodrom	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
flyveplads	aerodromul	flyveplads	aerodrom	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
wiener	wiener	wiener	wiener	N;INDF;MASC+FEM;SG	PROPN
wiener	viena	wiener	viena	N;INDF;MASC+FEM;SG	PROPN
wiener	vienna	wiener	viennă	N;INDF;MASC+FEM;SG	PROPN
colin	colin	colin	colin	N;INDF;MASC+FEM;SG	PROPN
graven	mormant	grav	mormant	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
graven	mormânt	grav	mormânt	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
efterretningstjeneste	inteligenta	efterretningstjeneste	inteligent	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
spd	spd	spd	spd		N;INDF;MASC
syriske	sirian	syrisk	sirian	ADJ;PL	ADJ;INDF;MASC;SG
matthias	matthias	matthias	matthias		PROPN
moss	mușchi	moss	mușchi		N;INDF;MASC;SG
moss	moss	moss	moss		PROPN
anvendelser	utilizările	anvendelse	utilizare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
renovering	renovări	renovering	renovare	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
renovering	renovarea	renovering	renovare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
face	fata	face	fată	N;INDF;NEUT;SG	N;DEF;FEM;SG
face	fața	face	față	N;INDF;NEUT;SG	N;DEF;FEM;SG
face	faţa	face	fagă	N;INDF;NEUT;SG	N;DEF;FEM;SG
kontrolleret	verificate	kontrollere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
kontrolleret	verificat	kontrollere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kontrolleret	verificată	kontrollere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
kontrolleret	controlat	kontrollere	controla	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kontrolleret	controlate	kontrollere	controlat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
kontrolleret	controlată	kontrollere	controlat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
kontrolleret	verificate	kontrollere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
kontrolleret	verificat	kontrollere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kontrolleret	verificată	kontrollere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
break	break	break	break		N;INDF;MASC;SG
break	rupe	break	rupe		V;IND;SG;3;PRS;FIN
break	pauza	break	pauză		N;DEF;FEM;SG
break	sparge	break	sparge		V;IND;SG;3;PRS;FIN
break	pauză	break	pauză		N;INDF;FEM;SG
radar	radarul	radar	radar	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
elias	elias	elias	elias	N;INDF;MASC+FEM;SG	PROPN
halsen	gat	hals	gat	N;DEF;MASC+FEM;SG	
halsen	gât	hals	gât	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
halsen	gât	hals	gât	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
halsen	gat	hals	gat	N;DEF;MASC+FEM;SG	
nancy	nancy	nancy	nancy		PROPN
repræsentation	reprezentarea	repræsentation	reprezentare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tårne	towers	tå	towers	N;INDF;MASC+FEM;PL	PROPN
tårne	turnurile	tå	turn	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
gotisk	gotic	gotisk	gotic	ADJ;INDF;SG	N;INDF;MASC;SG
spirit	spiritul	spirit	spirit		N;DEF;MASC;SG
spirit	spirit	spirit	spirit		N;INDF;MASC;SG
fed	grasa	fed	grasă	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fed	grăsime	fed	grăsime	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
fed	gras	fed	gras	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
ministerium	ministerul	ministerium	minister	N;INDF;NEUT;SG	N;DEF;MASC;SG
ministerium	ministerului	ministerium	minister	N;INDF;NEUT;SG	N;DEF;MASC;SG
tusinder	mii	tusinde	mie	N;INDF;NEUT;PL	NUM;INDF;FEM;PL
tusinder	miile	tusinde	mie	N;INDF;NEUT;PL	NUM;DEF;FEM;PL
shepherd	shepherd	shepherd	shepherd		PROPN
shepherd	ciobănesc	shepherd	ciobănesc		N;INDF;MASC;SG
shepherd	cioban	shepherd	cioban		N;INDF;MASC;SG
shepherd	păstor	shepherd	păstor		N;INDF;MASC;SG
prøvet	testate	prøve	testa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
prøvet	testat	prøve	testa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
prøvet	testată	prøve	testat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
thompson	thompson	thompson	thompson		PROPN
daily	daily	daily	daily		N;INDF;MASC;SG
daily	zilnic	daily	zilnic		ADV
sagn	legenda	sagn	legendă	N;INDF;NEUT;SG	N;DEF;FEM;SG
sagn	legende	sagn	legendă	N;INDF;NEUT;SG	N;INDF;FEM;PL
sagn	legendele	sagn	legendă	N;INDF;NEUT;SG	N;DEF;FEM;PL
nature	natură	natur	natură		N;INDF;FEM;SG
nature	natura	natur	natură		N;DEF;FEM;SG
asger	asger	asge	asger	N;INDF;MASC+FEM;SG	
aktuelt	curentul	aktuel	curent	ADJ;INDF;NEUT;SG	N;DEF;MASC;SG
aktuelt	curent	aktuel	curent	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
aktuelt	curentului	aktuel	curent	ADJ;INDF;NEUT;SG	N;DEF;MASC;SG
aktuelt	actualitate	aktuel	actualitate	ADJ;INDF;NEUT;SG	N;INDF;FEM;SG
aktuelt	momentan	aktuel	momentan	ADJ;INDF;NEUT;SG	ADV
speed	viteză	speed	viteză		N;INDF;FEM;SG
speed	viteza	speed	viteză		N;DEF;FEM;SG
speed	speed	speed	speed		N;INDF;MASC;SG
speed	turația	speed	turație		N;DEF;FEM;SG
argentinske	argentina	argentinsk	argentina	ADJ;PL	N;DEF;FEM;SG
argentinske	argentinian	argentinsk	argentinian	ADJ;PL	N;INDF;MASC;SG
zagreb	zagreb	zagreb	zagreb		N;INDF;MASC;SG
tilfældigt	random	tilfældigt	random	ADV	V;IND;SG;3;PRS;FIN
tilfældigt	aleatoare	tilfældigt	aleator	ADV	N;INDF;FEM;PL
tilfældigt	aleatorie	tilfældigt	aleatoriu	ADV	N;INDF;FEM;SG
tilfældigt	coincidență	tilfældigt	coincidență	ADV	N;INDF;FEM;SG
tilfældigt	coincidenta	tilfældigt	coincident	ADV	ADJ;DEF;FEM;SG
atlantis	atlantida	atlantis	atlantidă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
smart	fancy	smart	fancy	ADJ;INDF;SG	
smart	fantezie	smart	fantezie	ADJ;INDF;SG	N;INDF;FEM;SG
smart	destept	smart	destept	ADJ;INDF;SG	
smart	smart	smart	smart	ADJ;INDF;SG	N;INDF;MASC;SG
fangenskab	captivi	fangenskab	captiv	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
fangenskab	captive	fangenskab	captiv	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
fangenskab	captivă	fangenskab	captivă	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
fangenskab	captiv	fangenskab	captiv	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
oder	oder	oder	oder		N;INDF;MASC;SG
turner	turner	turner	turner	N;INDF;MASC+FEM;SG	PROPN
primitive	primitiv	primitiv	primitiv	ADJ;PL	ADJ;INDF;MASC;SG
primitive	primitivă	primitiv	primitivă	ADJ;PL	ADJ;INDF;FEM;SG
wing	aripă	wing	aripă		N;INDF;FEM;SG
wing	wing	wing	wing		PROPN
wing	aripa	wing	aripă		N;DEF;FEM;SG
udnævnelse	nominalizarea	udnævnelse	nominalizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udnævnelse	numirea	udnævnelse	numire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nytte	utilitatea	nytte	utilitate	V;NFIN;ACT	N;DEF;FEM;SG
nytte	utilitate	nytte	utilitate	V;NFIN;ACT	N;INDF;FEM;SG
nytte	utilitatea	nytte	utilitate	V;NFIN;ACT	N;DEF;FEM;SG
nytte	utilitar	nytte	utilitar	V;NFIN;ACT	N;INDF;MASC;SG
joan	joan	joan	joan		PROPN
joan	ioana	joan	ioană		N;DEF;FEM;SG
afhængige	dependentă	afhængig	dependent	ADJ;PL	ADJ;INDF;FEM;SG
afhængige	dependent	afhængig	dependent	ADJ;PL	ADJ;INDF;MASC;SG
dirty	murdare	dirty	murdar		ADJ;INDF;FEM;PL
dirty	murdară	dirty	murdar		ADJ;INDF;FEM;SG
dirty	murdari	dirty	murdar		ADJ;INDF;MASC;PL
dirty	murdar	dirty	murdar		ADJ;INDF;MASC;SG
cirkus	circul	cirkus	circ	N;INDF;NEUT;SG	N;DEF;MASC;SG
cirkus	circuri	cirkus	circ	N;INDF;NEUT;SG	N;INDF;FEM;PL
hud	pielea	hud	piele	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
landing	debarcarea	landing	debarcare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
landing	aterizarea	landing	aterizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skyder	fotografiere	skyde	fotografier	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
indledning	introducerea	indledning	introducere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
indledning	inițierea	indledning	inițiere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
præsenterede	prezentat	præsentere	prezenta	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
præsenterede	prezentată	præsentere	prezentat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
præsenterede	prezentate	præsentere	prezentat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
dekoreret	decorată	dekorere	decora	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
dekoreret	decorate	dekorere	decora	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
dekoreret	decorat	dekorere	decorat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
syndrom	sindromul	syndrom	sindrom	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
orientering	informarea	orientering	informare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
orientering	orientarea	orientering	orientare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bin	bin	bin	bin		PROPN
floyd	floyd	floyd	floyd		PROPN
hegn	garduri	hegn	gard	N;INDF;NEUT;SG	N;INDF;FEM;PL
hegn	gardurile	hegn	gard	N;INDF;NEUT;SG	N;DEF;FEM;PL
hegn	gardul	hegn	gard	N;INDF;NEUT;SG	N;DEF;MASC;SG
liège	liege	liège	liege		N;INDF;MASC;SG
liège	liège	liège	liège		PROPN
lilla	purpuriu	lilla	purpuriu		ADV
lilla	mov	lilla	mov		ADJ
lilla	violet	lilla	violet		N;INDF;MASC;SG
massiv	massive	massiv	massiva	ADJ;INDF;MASC+FEM;SG	
massiv	masive	massiv	masiv	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
bros	bros	bros	bros		PROPN
meninger	opiniile	mening	opinie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
meninger	pareri	mening	parer	N;INDF;MASC+FEM;PL	
groft	dur	groft	dur	ADV	ADJ;INDF;MASC;SG
krydset	intersectie	kryds	intersectie	N;DEF;NEUT;SG	N;INDF;FEM;SG
krydset	traversat	kryds	traversa	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
overdrev	exagerate	overdrev	exagera	N;INDF;NEUT;SG	ADJ;INDF;FEM;PL
overdrev	exagerat	overdrev	exagerat	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
overdrev	exagerată	overdrev	exagera	N;INDF;NEUT;SG	ADJ;INDF;FEM;SG
ulfeldt	ulfeldt	ulfelde	ulfeldt	N;INDF;MASC+FEM;SG	
ledsaget	însoțit	ledsag	însoțit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ledsaget	însoțite	ledsag	însoțit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
ledsaget	însoțită	ledsag	însoți	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
slagskibe	cuirasate	slagskib	cuirasa	N;INDF;NEUT;PL	ADJ;INDF;FEM;PL
iowa	iowa	iowa	iowa		PROPN
litteraturen	literatură	litteratur	literatură	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
gennemgang	revizuirea	gennemgang	revizuire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
drager	dragoni	drage	dragon	V;IND;PRS;FIN;ACT	N;INDF;MASC;PL
drager	dragonii	drage	dragon	V;IND;PRS;FIN;ACT	N;DEF;MASC;PL
butler	butler	butle	butler	N;INDF;MASC+FEM;SG	PROPN
butler	majordomul	butle	majordom	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kaos	kaos	kaos	kaos	N;INDF;NEUT;SG	
kaos	haosul	kaos	haos	N;INDF;NEUT;SG	N;DEF;MASC;SG
marina	marina	marina	marină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
arrangerede	aranjată	arrangere	aranja	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
arrangerede	aranjate	arrangere	aranja	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
arrangerede	aranjat	arrangere	aranja	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
konsul	consulul	konsul	consul	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kvaliteten	calitate	kvalitet	calitate	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
cfg	cfg	cfg	cfg		N;INDF;MASC;SG
teknikken	tehnică	teknik	tehnică	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
pablo	pablo	pablo	pablo		PROPN
split	împărțit	split	împărți		ADJ;INDF;MASC;SG
split	divizat	split	diviza		ADJ;INDF;MASC;SG
split	split	split	split		N;INDF;MASC;SG
split	împarte	split	împărți		V;IND;SG;3;PRS;FIN
hangarskibe	purtători	hangarskib	purtător	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
hangarskibe	transportatorii	hangarskib	transportator	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
johnston	johnston	johnston	johnston	N;INDF;MASC+FEM;SG	PROPN
luftwaffe	luftwaffe	luftwaffe	luftwaffă	N;INDF;MASC+FEM;SG	PROPN
begrænsninger	limitările	begrænsning	limitare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
begrænsninger	limitare	begrænsning	limitare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
begrænsninger	limitarea	begrænsning	limitare	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
begrænsninger	limitele	begrænsning	limită	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
gaver	prezinta	gave	prezent	N;INDF;MASC+FEM;PL	V;IND;SG;3;IPFV;FIN
gaver	cadourile	gave	cadou	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
soldaterne	soldaţi	soldat	soldag	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
soldaterne	soldați	soldat	soldat	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
soldaterne	soldati	soldat	soldat	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
oplevelse	experiența	oplevelse	experiență	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
oplevelse	experienta	oplevelse	experient	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mystiske	misterioasa	mystisk	misterios	ADJ;PL	ADJ;DEF;FEM;SG
mystiske	misterioasă	mystisk	misterios	ADJ;PL	ADJ;INDF;FEM;SG
mystiske	misterios	mystisk	misterios	ADJ;PL	ADJ;INDF;MASC;SG
mystiske	mistic	mystisk	mistic	ADJ;PL	ADJ;INDF;MASC;SG
mystiske	mistică	mystisk	mistic	ADJ;PL	ADJ;INDF;FEM;SG
mystiske	mistic	mystisk	mistic	ADJ;PL	ADJ;INDF;MASC;SG
mystiske	mystic	mystisk	mystic	ADJ;PL	N;INDF;MASC;SG
massakren	masacru	massakr	masacru	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
paradise	paradisul	paradis	paradis	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
paradise	paradise	paradis	paradis	N;INDF;MASC+FEM;SG	PROPN
sri	sri	sri	sru	PROPN	N
filosofisk	filozofice	filosofisk	filozofic	ADV	ADJ;INDF;FEM;PL
glade	fericita	glad	fericita	ADJ;PL	ADJ;DEF;FEM;SG
glade	fericită	glad	fericit	ADJ;PL	ADJ;INDF;FEM;SG
glade	happy	glad	happy	ADJ;PL	
glade	fericit	glad	fericit	ADJ;PL	ADJ;INDF;MASC;SG
krater	craterul	krate	crater	N;INDF;NEUT;SG	N;DEF;MASC;SG
bestilt	comandat	bestille	comanda	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bestilt	rezervat	bestille	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bestilt	comandat	bestille	comanda	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bestilt	ordonat	bestille	ordonat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
cola	cocs	cola	cocs		N;INDF;MASC;SG
cola	cocaină	cola	cocaină		N;INDF;FEM;SG
cola	cola	cola	cola		
cola	cola	cola	cola		
overlay	suprapune	overlay	suprapune		V;IND;SG;3;PRS;FIN
overlay	suprapunere	overlay	suprapunere		N;INDF;FEM;SG
queens	reginele	que	regină	N;GEN;DEF;MASC+FEM;SG	N;DEF;FEM;PL
queens	regine	que	regine	N;GEN;DEF;MASC+FEM;SG	N;INDF;FEM;PL
queens	queens	que	queens	N;GEN;DEF;MASC+FEM;SG	N;INDF;MASC;SG
moser	moser	mose	moser	N;INDF;MASC+FEM;PL	PROPN
afsluttende	finisare	afslutte	finisare	V;PRS;V.PTCP	N;INDF;FEM;SG
afsluttende	închidere	afslutte	închidere	V;PRS;V.PTCP	N;INDF;FEM;SG
afsluttende	inchidere	afslutte	inchidere	V;PRS;V.PTCP	N;INDF;FEM;SG
afsluttende	finală	afslutte	finală	V;PRS;V.PTCP	N;INDF;FEM;SG
afsluttende	final	afslutte	final	V;PRS;V.PTCP	N;INDF;MASC;SG
afsluttende	finala	afslutte	finală	V;PRS;V.PTCP	N;DEF;FEM;SG
emilie	emilie	emilie	emilie		PROPN
utah	utah	utah	utah		PROPN
profession	profesia	profession	profesie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
karakterer	notele	karakter	notă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
karakterer	gradele	karakter	grad	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
karakterer	caracterele	karakter	caracter	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
karakterer	personajele	karakter	personaj	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
provinserne	provincii	provins	provincie	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
joint	comune	joint	comun		ADJ;INDF;FEM;PL
joint	joint	joint	joint		N;INDF;MASC;SG
ondt	malefic	ondt	malefic	ADV	ADJ;INDF;MASC;SG
ondt	răul	ondt	rău	ADV	N;DEF;MASC;SG
ondt	răutate	ondt	răutate	ADV	N;INDF;FEM;SG
ondt	ranit	ondt	ranit	ADV	ADJ;INDF;MASC;SG
ondt	rănit	ondt	răni	ADV	ADJ;INDF;MASC;SG
ondt	crude	ondt	crudă	ADV	ADJ;INDF;FEM;PL
ondt	crud	ondt	crud	ADV	ADJ;INDF;MASC;SG
ondt	crudă	ondt	crud	ADV	ADJ;INDF;FEM;SG
fattig	săracul	fattig	sărac	ADJ;INDF;MASC+FEM;SG	N;DEF;MASC;SG
fattig	săraci	fattig	sărac	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
fattig	saraca	fattig	saracă	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
funktionen	funcție	funktion	funcție	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
funktionen	funcţie	funktion	funcţie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
funktionen	caracteristică	funktion	caracteristică	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
funktionen	trăsătură	funktion	trăsătură	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
mainsnak	mainsnak	mainsnak	mainsnak		
dagmar	dagmar	dagmar	dagmar	N;INDF;MASC+FEM;SG	PROPN
avanceret	avansată	avanceret	avansa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
avanceret	avansate	avanceret	avansat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
avanceret	avansat	avanceret	avansa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fauna	fauna	fauna	faună	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udsatte	amânată	udsat	amâna	ADJ;PL	ADJ;INDF;FEM;SG
udsatte	amânat	udsat	amâna	ADJ;PL	ADJ;INDF;MASC;SG
udsatte	amânată	udsat	amâna	ADJ;PL	ADJ;INDF;FEM;SG
udsatte	amânat	udsat	amâna	ADJ;PL	ADJ;INDF;MASC;SG
udsatte	vulnerabilă	udsat	vulnerabil	ADJ;PL	ADJ;INDF;FEM;SG
udsatte	vulnerabil	udsat	vulnerabil	ADJ;PL	ADJ;INDF;MASC;SG
craig	craig	craig	craig		PROPN
beregninger	calculele	beregning	calcul	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
varieret	variat	variere	variat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
varieret	variate	variere	variat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
varieret	variată	variere	varia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
stjernen	stea	stjerne	sta	N;DEF;MASC+FEM;SG	V;IND;3;PRS;FIN
stjernen	star	stjerne	star	N;DEF;MASC+FEM;SG	
håndværkere	artizani	håndværker	artizan	N;INDF;NEUT;PL	ADJ;INDF;MASC;PL
kalk	var	kalk	var	N;INDF;NEUT;SG	
kalk	tei	kalk	tei	N;INDF;NEUT;SG	
