một	one	một	one	NUM	N;NOM;INDF;MASC+FEM;SG
cai	ren	cai	ren	N	ADJ;NOM;INDF;MASC+FEM;SG
cai	rent	cai	ren	N	ADV
hơi	något	hơi	någon		PRO;INDF;NEUT;SG
hơi	någorlunda	hơi	någorlunda		ADV
phút	min	phút	jag	N	PRO;DEF;MASC+FEM;SG
loạn	myteri	loạn	myteri	V	N;NOM;INDF;NEUT;SG
loạn	upploppet	loạn	upplopp	V	N;NOM;DEF;NEUT;SG
loạn	upplopp	loạn	upplopp	V	N;NOM;INDF;NEUT;SG
loạn	revolt	loạn	revolt	V	N;NOM;INDF;MASC+FEM;SG
loạn	uppror	loạn	uppro	V	N;NOM;INDF;NEUT;SG
loạn	upproret	loạn	uppror	V	N;NOM;DEF;NEUT;SG
phí	iväg	phí	iväg	N	ADV
phí	bort	phí	bort	N	ADV
phí	slösar	phí	slösa	N	V;IND;PRS;FIN;ACT
khủng	terrorister	khủng	terrorist	ADJ	N;NOM;INDF;MASC+FEM;PL
khủng	terrorist	khủng	terrorist	ADJ	N;NOM;INDF;MASC+FEM;SG
khủng	terroristen	khủng	terroristen	ADJ	N;NOM;DEF;MASC+FEM;SG
cấm	ban	cấm	bu	V	N;NOM;INDF;NEUT;SG
cấm	förbud	cấm	förbud	V	N;NOM;INDF;NEUT;SG
cấm	förbjudna	cấm	förbjuden	V	ADJ;NOM;PL;PST;V.PTCP
cấm	förbjuden	cấm	förbjuden	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cấm	förbjudet	cấm	förbjuden	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cấm	förbjudna	cấm	förbjuden	V	ADJ;NOM;PL;PST;V.PTCP
cấm	förbjuden	cấm	förbjuden	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cấm	förbjudet	cấm	förbjuden	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cấm	förbjudna	cấm	förbjuden	V	ADJ;NOM;PL;PST;V.PTCP
cấm	förbjuden	cấm	förbjuden	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cấm	förbjudet	cấm	förbjuden	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cấm	spärrad	cấm	spärra	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ủng	stövlar	ủng	stövla	V	N;NOM;INDF;MASC+FEM;PL
ủng	boots	ủng	boot	V	N;NOM;INDF;NEUT;PL
ủng	kängor	ủng	känga	V	N;NOM;INDF;MASC+FEM;PL
nâng	lyft	nâng	lyfa	V	N;NOM;INDF;NEUT;SG
nâng	hiss	nâng	hiss	V	N;NOM;INDF;MASC+FEM;SG
nâng	höjning	nâng	höjning	V	N;NOM;INDF;MASC+FEM;SG
nâng	lyft	nâng	lyfa	V	N;NOM;INDF;NEUT;SG
hủy	inställt	hủy	ställa_in	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
hủy	inställd	hủy	inställd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hủy	avbrutet	hủy	avbruten	V	ADJ;NOM;INDF;NEUT;SG
hủy	avbruten	hủy	avbruta	V	N;NOM;INDF;MASC+FEM;SG
hủy	inställt	hủy	ställa_in	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
hủy	inställd	hủy	inställd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hủy	inställda	hủy	inställd	V	ADJ;NOM;PL;PST;V.PTCP
hủy	avbrutet	hủy	avbruten	V	ADJ;NOM;INDF;NEUT;SG
hủy	avbruten	hủy	avbruta	V	N;NOM;INDF;MASC+FEM;SG
mai	mai	mai	mai		N;NOM;INDF;NEUT;SG
mai	mys	mai	mys		N;NOM;INDF;MASC+FEM;SG
mai	mei	mai	mei		N;NOM;INDF;NEUT;SG
mai	morgondagen	mai	morgondag		N;NOM;DEF;MASC+FEM;SG
mai	imorgon	mai	imorgon		N;NOM;INDF;MASC+FEM;SG
cảng	harbor	cảng	harbor	N	PROPN;NOM
tách	cups	tách	cups	V	N;NOM;INDF;NEUT;SG
tách	muggar	tách	mugge	V	N;NOM;INDF;MASC+FEM;PL
tách	koppar	tách	koppa	V	N;NOM;INDF;MASC+FEM;SG
tách	delning	tách	delning	V	N;NOM;INDF;MASC+FEM;SG
tách	split	tách	splita	V	N;NOM;INDF;NEUT;SG
tách	delad	tách	delad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tách	kopp	tách	kopp	V	N;NOM;INDF;MASC+FEM;SG
tách	bägare	tách	bägare	V	N;NOM;INDF;MASC+FEM;PL
tách	cup	tách	cup	V	N;NOM;INDF;NEUT;SG
bạch	vita	bạch	vit	N	ADJ;NOM;PL
bạch	vit	bạch	vit	N	ADJ;NOM;INDF;MASC+FEM;SG
bạch	vitt	bạch	vitt	N	ADJ;NOM;INDF;NEUT;SG
bạch	bai	bạch	bai	N	PROPN;NOM
phê	fika	phê	fika		N;NOM;INDF;MASC+FEM;SG
phê	kaffe	phê	kaffe		N;NOM;INDF;NEUT;SG
hoá	smält	hoá	smält	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
liền	sned	liền	sned		N;NOM;INDF;MASC+FEM;SG
liền	snett	liền	sne		ADV
liền	krokig	liền	krokig		ADJ;NOM;INDF;MASC+FEM;SG
liền	fäller	liền	fälla		V;IND;PRS;FIN;ACT
liền	skjul	liền	skjul		N;NOM;INDF;NEUT;SG
liền	fastlandet	liền	fastland		N;NOM;DEF;NEUT;SG
cắt	styckning	cắt	styckning	V	N;NOM;INDF;MASC+FEM;SG
cắt	cut	cắt	cut	V	N;NOM;INDF;MASC+FEM;SG
cắt	klippt	cắt	klippa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cắt	gröda	cắt	gröda	V	N;NOM;INDF;MASC+FEM;SG
cắt	nedskärningar	cắt	nedskärning	V	N;NOM;INDF;MASC+FEM;PL
xâm	invaderade	xâm	invadera	V	ADJ;NOM;PL;PST;V.PTCP
xâm	invaderat	xâm	invadera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
trịnh	cheng	trịnh	cheng	N	PROPN;NOM
tán	sprida	tán	sprida	N	V;IMP;NFIN;ACT
tán	spridit	tán	spridit	N	V;V.CVB;ACT
tán	sprid	tán	sprid	N	V;IMP;FIN;ACT
http	http	http	http		N;NOM;INDF;NEUT;SG
đỉnh	överst	đỉnh	överst	N	ADV;RL
sur	sur	sur	sur	NUM	N;NOM;INDF;MASC+FEM;SG
bày	bildskärm	bày	bildskärm	V	N;NOM;INDF;MASC+FEM;SG
bày	skärmen	bày	skärm	V	N;NOM;DEF;MASC+FEM;SG
bày	skärm	bày	skärm	V	N;NOM;INDF;MASC+FEM;SG
voi	elefanterna	voi	elefant		N;NOM;DEF;MASC+FEM;PL
voi	elefanter	voi	elefant		N;NOM;INDF;MASC+FEM;PL
voi	elefanten	voi	elefant		N;NOM;DEF;MASC+FEM;SG
voi	elefant	voi	elefant		N;NOM;INDF;MASC+FEM;SG
voi	elefanter	voi	elefant		N;NOM;INDF;MASC+FEM;PL
nghĩ	tänkande	nghĩ	tänkande	V	N;NOM;INDF;NEUT;SG
nguy	fara	nguy	fara	V	N;NOM;INDF;MASC+FEM;SG
quyển	anteckningsbok	quyển	anteckningsbok		N;NOM;INDF;MASC+FEM;SG
thác	övergivet	thác	övergiv	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
thác	övergiven	thác	övergiven	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
thác	övergav	thác	övergav	N	V;IND;PST;FIN;ACT
thác	övergivna	thác	övergiven	N	ADJ;NOM;PL;PST;V.PTCP
thác	överlämnats	thác	överlämna	N	V;V.CVB;PASS
thác	kapitulerade	thác	kapitulera	N	V;IND;PST;V.PTCP;ACT
thác	överlämnade	thác	överlämna	N	ADJ;NOM;PL;PST;V.PTCP
thác	faller	thác	falla	N	V;IND;PRS;FIN;ACT
von	von	von	von		PROPN;NOM
sung	insticksprogram	sung	insticksprogram	V	N;NOM;INDF;NEUT;SG
sung	plugin	sung	plugi	V	N;NOM;INDF;NEUT;SG
gửi	sändande	gửi	sändande	V	ADJ;NOM;PRS;V.PTCP
gửi	underkastelse	gửi	underkastelse	V	N;NOM;INDF;MASC+FEM;SG
ngầm	underförstådda	ngầm	underförstådda	N	ADJ;NOM;PL;PST;V.PTCP
ngầm	implicita	ngầm	implicit	N	ADJ;NOM;PL
ngầm	underförstått	ngầm	underförstå	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
thụ	energier	thụ	energi	V	N;NOM;INDF;MASC+FEM;PL
thụ	överflödigt	thụ	överflödig	V	ADJ;NOM;INDF;NEUT;SG
thụ	överskott	thụ	överskott	V	N;NOM;INDF;NEUT;SG
cựu	tidigare	cựu	tidig	N	ADV;CMPR
nhớ	fröken	nhớ	fröka	V	N;NOM;DEF;MASC+FEM;SG
nhớ	miss	nhớ	miss	V	N;NOM;INDF;MASC+FEM;SG
thoát	utgång	thoát	utgång	V	N;NOM;INDF;MASC+FEM;SG
thoát	utförsel	thoát	utförsel	V	N;NOM;INDF;MASC+FEM;SG
thoát	utträde	thoát	utträde	V	N;NOM;INDF;NEUT;SG
thoát	utgångar	thoát	utgång	V	N;NOM;INDF;MASC+FEM;PL
thoát	flykten	thoát	flykt	V	N;NOM;DEF;MASC+FEM;SG
thoát	rymning	thoát	rymning	V	N;NOM;INDF;MASC+FEM;SG
thoát	flykt	thoát	flykt	V	N;NOM;INDF;MASC+FEM;SG
chảy	smält	chảy	smält	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
đẩy	push	đẩy	push	V	N;NOM;INDF;MASC+FEM;SG
đẩy	tryck	đẩy	tryck	V	N;NOM;INDF;NEUT;SG
tùy	beror	tùy	bero	PART	V;IND;PRS;FIN;ACT
vạn	ursprung	vạn	ursprung	ADJ	N;NOM;INDF;NEUT;SG
lượt	vrida	lượt	vrida		V;IMP;FIN;ACT
lượt	vänd	lượt	vända		V;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
lượt	sväng	lượt	sväng		N;NOM;INDF;MASC+FEM;SG
lượt	resa	lượt	resa		N;NOM;INDF;MASC+FEM;SG
tan	tan	tan	tan	V	N;NOM;INDF;MASC+FEM;SG
tan	solbränna	tan	solbräne	V	N;NOM;INDF;MASC+FEM;SG
tan	passerat	tan	passera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tan	passerade	tan	passera	V	ADJ;NOM;PL;PST;V.PTCP
vuông	torg	vuông	torg	ADJ	N;NOM;INDF;NEUT;SG
vuông	square	vuông	square	ADJ	N;NOM;INDF;MASC+FEM;SG
vuông	kvadrat	vuông	kvadrat	ADJ	N;NOM;INDF;MASC+FEM;SG
vuông	fyrkant	vuông	fyrkant	ADJ	N;NOM;INDF;MASC+FEM;SG
vuông	torget	vuông	torg	ADJ	N;NOM;DEF;NEUT;SG
nửa	halvor	nửa	halvor	NUM	N;NOM;INDF;MASC+FEM;PL
nửa	halvt	nửa	halv	NUM	ADJ;NOM;INDF;NEUT;SG
nửa	half	nửa	half	NUM	N;NOM;INDF;NEUT;SG
nửa	hälften	nửa	hälft	NUM	N;NOM;DEF;MASC+FEM;SG
nửa	halva	nửa	halv	NUM	ADJ;NOM;DEF;SG
nửa	halv	nửa	halv	NUM	ADJ;NOM;INDF;MASC+FEM;SG
đan	shan	đan	shan		N;NOM;INDF;NEUT;SG
đan	stickning	đan	stickning		N;NOM;INDF;MASC+FEM;SG
đan	förträffligt	đan	förträfflig		ADJ;NOM;INDF;NEUT;SG
đan	utmärkt	đan	utmärkt		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
united	förenade	united	förenade	N	ADJ;NOM;PL;PST;V.PTCP
united	enad	united	enad	N	ADJ;NOM;INDF;MASC+FEM;SG
iii	iii	iii	iii	NUM	N;NOM
hung	hung	hung	hung	N	PROPN;NOM
hung	hängt	hung	hänga	N	V;V.CVB;ACT
hung	hängd	hung	hängd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hung	hängde	hung	hänga	N	V;IND;PST;FIN;ACT
hung	ungersk	hung	ungersk	N	ADJ;NOM;INDF;MASC+FEM;SG
ngụy	wei	ngụy	wei	V	PROPN;NOM
ngụy	syndabock	ngụy	syndabock	V	N;NOM;INDF;MASC+FEM;SG
phan	knut	phan	knut		PROPN;NOM
phan	phan	phan	phan		V;IMP;FIN;ACT
thẳng	straight	thẳng	straight	ADJ	N;NOM;INDF;MASC+FEM;SG
thẳng	rakt	thẳng	rak	ADJ	ADV
vịnh	sund	vịnh	sund	N	ADJ;NOM;INDF;MASC+FEM;SG
illinois	illinois	illinois	illinois	N	PROPN;NOM
tiện	svarv	tiện	svarv	ADJ	N;NOM;INDF;MASC+FEM;SG
bậc	nedre	bậc	nedre	N	ADJ;NOM;CMPR
bậc	nerifrån	bậc	nerifrån	N	ADV
ngược	bakåt	ngược	bakåt	V	ADV
ngược	baklänges	ngược	baklänga	V	ADV
ngược	bakåt	ngược	bakåt	V	ADV
ngược	omvänd	ngược	omvänd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ngược	omvänt	ngược	omvända	V	N;NOM;INDF;NEUT;SG
ngược	omvända	ngược	omvända	V	ADJ;NOM;PL;PST;V.PTCP
ngược	motsatsen	ngược	motsats	V	N;NOM;DEF;MASC+FEM;SG
ngược	mittemot	ngược	mittemot	V	N;NOM;INDF;MASC+FEM;SG
ngược	motsatt	ngược	motsatt	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ngược	motsatta	ngược	motsatt	V	ADJ;NOM;PL;PST;V.PTCP
london	london	london	london		PROPN;NOM
điền	tian	điền	tia	V	PROPN;NOM
gắn	missfoster	gắn	missfost	V	N;NOM;INDF;MASC+FEM;PL
sáu	sexa	sáu	sexa	NUM	N;NOM;INDF;MASC+FEM;SG
sáu	six	sáu	six	NUM	PROPN;NOM
quỹ	grundande	quỹ	grunda	N	ADJ;NOM;PRS;V.PTCP
tặng	give	tặng	give	V	N;NOM;INDF;MASC+FEM;SG
tặng	present	tặng	present	V	N;NOM;INDF;MASC+FEM;SG
tặng	gåva	tặng	gåva	V	N;NOM;INDF;MASC+FEM;SG
tắc	tock	tắc	tock	V	PROPN;NOM
tắc	tick	tắc	tåcka	V	N;NOM;INDF;MASC+FEM;SG
dọc	lodrätt	dọc	lodrätt	N	ADV
dọc	vertikalt	dọc	vertikal	N	ADJ;NOM;INDF;NEUT;SG
dọc	vertikala	dọc	vertikal	N	ADJ;NOM;PL
dọc	lodrätt	dọc	lodrätt	N	ADV
dọc	vertikalt	dọc	vertikal	N	ADJ;NOM;INDF;NEUT;SG
crambidae	crambidae	crambidae	crambidae	N	ADJ;NOM
dạy	undervisning	dạy	undervisning	V	N;NOM;INDF;MASC+FEM;SG
dạy	undervisade	dạy	undervisa	V	ADJ;NOM;PL;PST;V.PTCP
dạy	lärd	dạy	lärd	V	ADJ;NOM;INDF;MASC+FEM;SG
dạy	lärt	dạy	lära	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dạy	undervisat	dạy	undervisa	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tránh	undvikande	tránh	undvikande	V	ADJ;NOM;PRS;V.PTCP
sớm	early	sớm	early	ADJ	N;NOM;INDF;MASC+FEM;SG
sớm	tidigt	sớm	tidig	ADJ	ADV
sớm	snart	sớm	snart	ADJ	ADV
thù	hämnas	thù	hämna	N	V;FIN;PASS
mười	ten	mười	ten	NUM	N;NOM;INDF;NEUT;SG
săn	jaga	săn	jaga	N	V;IMP;FIN;ACT
săn	hunt	săn	hunt	N	PROPN;NOM
săn	jagar	săn	jaga	N	V;IND;PRS;FIN;ACT
săn	jaga	săn	jaga	N	V;IMP;FIN;ACT
săn	jagar	săn	jaga	N	V;IND;PRS;FIN;ACT
hungary	ungern	hungary	unge	N	PROPN;NOM
hungary	ungersk	hungary	ungersk	N	ADJ;NOM;INDF;MASC+FEM;SG
tắt	funktionshindrade	tắt	funktionshindrad		ADJ;NOM;PL;PST;V.PTCP
tắt	handikappade	tắt	handikappad		ADJ;NOM;PL;PST;V.PTCP
tắt	inaktivera	tắt	inaktivera		V;IMP;FIN;ACT
tắt	avaktivera	tắt	avaktivera		V;IMP;FIN;ACT
tắt	iväg	tắt	iväg		ADV
tắt	off	tắt	off		N;NOM;INDF;MASC+FEM;SG
tắt	inaktivera	tắt	inaktivera		V;IMP;FIN;ACT
tắt	stum	tắt	stum		ADJ;NOM;INDF;MASC+FEM;SG
chấm	prickar	chấm	pricka	V	N;NOM;INDF;MASC+FEM;PL
chấm	punkter	chấm	punkt	V	N;NOM;INDF;MASC+FEM;PL
chấm	punkt	chấm	punkt	V	N;NOM;INDF;MASC+FEM;SG
chấm	pricken	chấm	prick	V	N;NOM;DEF;MASC+FEM;SG
chấm	prick	chấm	prick	V	N;NOM;INDF;MASC+FEM;SG
chấm	dot	chấm	dot	V	NUM;NOM
chấm	punkt	chấm	punkt	V	N;NOM;INDF;MASC+FEM;SG
chấm	poäng	chấm	poäng	V	N;NOM;INDF;NEUT;SG
chấm	point	chấm	point	V	N;NOM;INDF;MASC+FEM;SG
tĩnh	statisk	tĩnh	statisk	N	ADJ;NOM;INDF;MASC+FEM;SG
tĩnh	statiskt	tĩnh	statisk	N	ADJ;NOM;INDF;NEUT;SG
tĩnh	statiska	tĩnh	statisk	N	ADJ;NOM;PL
tri	tri	tri	tri		N;NOM;INDF;MASC+FEM;SG
tri	profet	tri	prof		N;NOM;INDF;MASC+FEM;SG
tri	profeten	tri	profet		N;NOM;DEF;MASC+FEM;SG
trích	kopia	trích	kopia	V	N;NOM;INDF;MASC+FEM;SG
body	body	body	body		N
body	kropp	body	kropp		N;NOM;INDF;MASC+FEM;SG
body	kroppen	body	kropp		N;NOM;DEF;MASC+FEM;SG
body	kropps	body	kropp		N;NOM;INDF;MASC+FEM;SG
cẩm	ring	cẩm	ring	N	V;IMP;FIN;ACT
cẩm	ringa	cẩm	ringa	N	V;FIN;ACT
hài	humoristisk	hài	humoristisk	N	ADJ;NOM;INDF;MASC+FEM;SG
hài	roligt	hài	rolig	N	ADJ;NOM;INDF;NEUT;SG
hài	kul	hài	kul	N	INTJ
hài	rolig	hài	rolig	N	ADJ;NOM;INDF;MASC+FEM;SG
hài	lustigt	hài	lustig	N	ADJ;NOM;INDF;NEUT;SG
trồng	plantering	trồng	plantering	V	N;NOM;INDF;MASC+FEM;SG
trồng	planta	trồng	planta	V	N;NOM;INDF;MASC+FEM;SG
trồng	växter	trồng	växt	V	N;NOM;INDF;MASC+FEM;PL
trồng	växt	trồng	växt	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
trồng	anläggning	trồng	anläggning	V	N;NOM;INDF;MASC+FEM;SG
increment	ökning	increment	ökning	V	N;NOM;INDF;MASC+FEM;SG
mexico	mexiko	mexico	mexiko	N	PROPN;NOM
ngang	horisontellt	ngang	horisontell	ADJ	ADV
ngang	vågrätt	ngang	vågrätt	ADJ	ADV
ngang	horisontell	ngang	horisontell	ADJ	N;NOM;INDF;MASC+FEM;SG
ngang	horisontellt	ngang	horisontell	ADJ	ADV
ngang	övergripande	ngang	övergripande	ADJ	N;NOM;INDF;NEUT;SG
ngang	vågrätt	ngang	vågrätt	ADJ	ADV
nhẹ	lättvindigt	nhẹ	lättvindig		ADV
nhẹ	milt	nhẹ	milt		N;NOM;INDF;NEUT;SG
nhẹ	milda	nhẹ	milda		ADJ;NOM;PL
nhẹ	lindriga	nhẹ	lindrig		ADJ;NOM;PL
nhẹ	lindrig	nhẹ	lindrig		ADJ;NOM;INDF;MASC+FEM;SG
nhẹ	mild	nhẹ	mild		N;NOM;INDF;MASC+FEM;SG
nhẹ	lätta	nhẹ	lätt		ADJ;NOM;PL
nhẹ	enkelt	nhẹ	enkel		ADJ;NOM;INDF;NEUT;SG
nhẹ	lätt	nhẹ	lätt		ADJ;NOM;INDF;NEUT;SG
nhẹ	easy	nhẹ	easy		N;NOM;MASC+FEM;SG
nhẹ	lätta	nhẹ	lätt		ADJ;NOM;PL
nhẹ	mager	nhẹ	mage		ADJ;NOM;INDF;MASC+FEM;SG
nhẹ	skinny	nhẹ	skinny		N;NOM;INDF;MASC+FEM;SG
nhẹ	magra	nhẹ	magon		ADJ;NOM;PL
nhẹ	smala	nhẹ	smal		ADJ;NOM;PL
nhẹ	smal	nhẹ	smal		ADJ;NOM;INDF;MASC+FEM;SG
đáp	land	đáp	land	V	N;NOM;INDF;NEUT;SG
barra	barra	barra	barra		N;NOM;INDF;MASC+FEM;SG
khô	torrt	khô	torr	V	ADJ;NOM;INDF;NEUT;SG
khô	torra	khô	torr	V	ADJ;NOM;PL
khô	torr	khô	torr	V	ADJ;NOM;INDF;MASC+FEM;SG
ném	kastad	ném	kastad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ném	kast	ném	kast	V	N;NOM;INDF;NEUT;SG
gridcolor	gridcolor	gridcolor	gridcola		N;NOM;INDF;MASC+FEM;PL
xúc	förolämpningar	xúc	förolämpning	V	N;NOM;INDF;MASC+FEM;PL
xúc	förolämpning	xúc	förolämpning	V	N;NOM;INDF;MASC+FEM;SG
rơi	falls	rơi	falla	V	N;NOM;INDF;NEUT;SG
rơi	hösten	rơi	höst	V	N;NOM;DEF;MASC+FEM;SG
rơi	fall	rơi	fall	V	N;NOM;INDF;NEUT;SG
rơi	höst	rơi	höst	V	N;NOM;INDF;MASC+FEM;SG
rơi	sjunkande	rơi	sjunka	V	ADJ;NOM;PRS;V.PTCP
rơi	fallande	rơi	fallande	V	ADJ;NOM;PRS;V.PTCP
kém	bad	kém	be	ADJ	V;IMP;FIN;ACT
huyền	episk	huyền	episk	N	ADJ;NOM;INDF;MASC+FEM;SG
tổn	trauma	tổn	trauma	V	N;NOM;INDF;NEUT;SG
tổn	trauman	tổn	trauma	V	N;NOM;INDF;NEUT;PL
darkgrey	darkgrey	darkgrey	darkgrey		N;NOM;INDF;MASC+FEM;SG
sfondo	sfondo	sfondo	sfondo		N;NOM;INDF;MASC+FEM;SG
mời	inbjudan	mời	inbjuda	V	N;NOM;INDF;MASC+FEM;SG
mời	bjuden	mời	bjud	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mời	inbjudna	mời	inbjuda	V	ADJ;NOM;PL;PST;V.PTCP
mời	inbjuden	mời	inbjuda	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mời	inbjudan	mời	inbjuda	V	N;NOM;INDF;MASC+FEM;SG
mời	inbjudningar	mời	inbjudning	V	N;NOM;INDF;MASC+FEM;PL
chinh	cross	chinh	cross		N;NOM;INDF;MASC+FEM;SG
chinh	kryss	chinh	kryss		N;NOM;INDF;NEUT;SG
chinh	korsa	chinh	korsa		V;IMP;FIN;ACT
chinh	kors	chinh	kors		N;NOM;INDF;NEUT;SG
simon	simon	simon	simon		N;NOM;INDF;MASC+FEM;SG
hoà	holländsk	hoà	holländsk		ADJ;NOM;INDF;MASC+FEM;SG
hoà	holländare	hoà	holländare		N;NOM;INDF;MASC+FEM;PL
hoà	holländska	hoà	holländsk		ADJ;NOM;PL
hoà	nederländska	hoà	nederländsk		N;NOM;INDF;MASC+FEM;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvani		N;NOM;INDF;MASC+FEM;SG
trinh	trinh	trinh	trinh	N	PROPN;NOM
thiệt	real	thiệt	real	PART	N;NOM;INDF;MASC+FEM;SG
thiệt	verklig	thiệt	verklig	PART	ADJ;NOM;INDF;MASC+FEM;SG
thiệt	äkta	thiệt	äkta	PART	ADJ;NOM
thiệt	riktigt	thiệt	riktig	PART	ADV
thiệt	verkligt	thiệt	verklig	PART	ADJ;NOM;INDF;NEUT;SG
thiệt	riktig	thiệt	riktig	PART	ADJ;NOM;INDF;MASC+FEM;SG
lào	laos	lào	laos	N	PROPN;NOM
tào	cao	tào	cao	N	PROPN;NOM
chữa	botemedel	chữa	botemedel	V	N;NOM;INDF;NEUT;SG
chữa	kur	chữa	kur	V	N;NOM;INDF;MASC+FEM;SG
background	bakgrund	background	bakgrund		N;NOM;INDF;MASC+FEM;SG
background	bakgrunden	background	bakgrund		N;NOM;DEF;MASC+FEM;SG
lôi	lei	lôi	lei	V	N;NOM;INDF;MASC+FEM;SG
lôi	drag	lôi	drag	V	N;NOM;INDF;NEUT;SG
ngọt	sötma	ngọt	sötma	ADJ	N;NOM;INDF;MASC+FEM;SG
ngọt	bryggeriet	ngọt	bryggeri	ADJ	N;NOM;DEF;NEUT;SG
ngọt	bryggeri	ngọt	bryggeri	ADJ	N;NOM;INDF;NEUT;SG
thăm	besök	thăm	besök	V	N;NOM;INDF;NEUT;SG
bảy	sjua	bảy	sjua	NUM	N;NOM;INDF;MASC+FEM;SG
bảy	seven	bảy	sev	NUM	N;NOM;INDF;MASC+FEM;SG
sóc	ekorre	sóc	ekorr	V	N;NOM;INDF;MASC+FEM;SG
sóc	ekorrar	sóc	ekorra	V	N;NOM;INDF;MASC+FEM;PL
chặn	kvarter	chặn	kvarter	V	N;NOM;INDF;NEUT;PL
chặn	blockeringar	chặn	blockering	V	N;NOM;INDF;MASC+FEM;PL
chặn	block	chặn	block	V	N;NOM;INDF;NEUT;SG
chặn	blockering	chặn	blockering	V	N;NOM;INDF;MASC+FEM;SG
chặn	blocket	chặn	block	V	N;NOM;DEF;NEUT;SG
chặn	blockering	chặn	blockering	V	N;NOM;INDF;MASC+FEM;SG
chặn	block	chặn	block	V	N;NOM;INDF;NEUT;SG
thôi	avbryta	thôi	avbryta	PART	V;IMP;FIN;ACT
thôi	annullera	thôi	annullera	PART	V;IMP;NFIN;ACT
ống	vidröra	ống	vidröra	N	V;IMP;FIN;ACT
phước	välsignat	phước	välsignad	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
phước	välsignade	phước	välsignad	N	ADJ;NOM;PL;PST;V.PTCP
phước	välsignad	phước	välsignad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cừu	får	cừu	få	N	V;IND;PRS;FIN;ACT
gió	blåsigt	gió	blåsig	N	ADJ;NOM;INDF;NEUT;SG
trống	trumma	trống	trumma	V	N;NOM;INDF;MASC+FEM;SG
trống	blanka	trống	blank	V	ADJ;NOM;PL
trống	tomt	trống	tom	V	ADJ;NOM;INDF;NEUT;SG
trống	blankt	trống	blankt	V	ADJ;NOM;INDF;NEUT;SG
trống	blank	trống	blank	V	N;NOM;INDF;MASC+FEM;SG
trống	trummor	trống	trummor	V	N;NOM;INDF;MASC+FEM;PL
trống	tomma	trống	tom	V	ADJ;NOM;PL
trống	tomt	trống	tom	V	ADJ;NOM;INDF;NEUT;SG
trống	tom	trống	tom	V	N;NOM;INDF;MASC+FEM;SG
indonesia	indonesien	indonesia	indonesien	N	PROPN;NOM
jpl	jpl	jpl	jpl		PROPN;NOM
nhiễm	smittat	nhiễm	smitta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nhiễm	infekterad	nhiễm	infektera	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nhiễm	infekterade	nhiễm	infektera	V	ADJ;NOM;PL;PST;V.PTCP
nhiễm	smittade	nhiễm	smitta	V	ADJ;NOM;PL;PST;V.PTCP
nhiễm	smittad	nhiễm	smitta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nhiễm	infekterat	nhiễm	infektera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tàn	kvarleva	tàn	kvarleva	ADJ	N;NOM;INDF;MASC+FEM;SG
