cuadrado	quadrados	cuadrado	quadrados	N;MASC;SG	N;MASC;PL
macizo	sólido	macizo	sólido	N;MASC;SG	ADJ;MASC;SG
macizo	sólida	macizo	sólido	N;MASC;SG	ADJ;FEM;SG
neil	neil	neil	neil	PROPN	N;MASC;SG
documentales	documentário	documental	documentário	N;MASC;PL	N;MASC;SG
libia	líbia	libia	líbia	ADJ;FEM;SG	N;FEM;SG
libia	líbio	libia	líbio	ADJ;FEM;SG	N;MASC;SG
libia	líbia	libia	líbia	ADJ;FEM;SG	N;FEM;SG
inmaculada	imaculada	inmaculado	imacular	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
inmaculada	imaculado	inmaculado	imacular	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
potente	poderosas	potente	poderoso	ADJ;SG	ADJ;FEM;PL
potente	poderosos	potente	poderoso	ADJ;SG	ADJ;MASC;PL
potente	potentes	potente	potente	ADJ;SG	ADJ;MASC;PL
respectivos	respectivo	respectivo	respectivo	ADJ;MASC;PL	ADJ;MASC;SG
cerebral	cerebral	cerebral	cerebral	ADJ;SG	N;MASC;SG
determinados	certas	determinado	certo	ADJ;MASC;PL;V.PTCP	PRO;FEM;PL
soberano	soberana	soberano	soberana	N;MASC;SG	ADJ;FEM;SG
soberano	soberanos	soberano	soberano	N;MASC;SG	N;MASC;PL
emi	ime	emi	ime	PROPN	N;MASC;SG
emi	emi	emi	eme	PROPN	N;MASC;SG
temporalmente	temporários	temporalmente	temporário	ADV	N;MASC;PL
temporalmente	temporário	temporalmente	temporário	ADV	ADJ;MASC;SG
temporalmente	temporária	temporalmente	temporário	ADV	ADJ;FEM;SG
temporalmente	temporárias	temporalmente	temporário	ADV	ADJ;FEM;PL
divina	divino	divino	divino	ADJ;FEM;SG	N;MASC;SG
divina	divina	divino	divino	ADJ;FEM;SG	N;FEM;SG
ilustres	ilustre	ilustre	ilustre	N;PL	N;MASC;SG
cruzada	cruzada	cruzado	cruzar	ADJ;FEM;SG;V.PTCP	N;FEM;SG
mostrado	mostrados	mostrar	mostrar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
mostrado	mostrada	mostrar	mostrar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
mostrado	mostrado	mostrar	mostrar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
mostrado	exibido	mostrar	exibir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
mostrado	exibida	mostrar	exibir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
mostrado	exibidos	mostrar	exibir	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
mostrado	exibidas	mostrar	exibir	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
mostrado	mostrado	mostrar	mostrar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
mostrado	exibido	mostrar	exibir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
via	via	via	via		N;FEM;SG
rivadavia	rivadavia	rivadavia	rivadavia	ADJ;FEM;SG;V.PTCP	N;FEM;SG
levante	levante	levantar	levante	N;SG	V;SBJV;SG;3;PRS;FIN
levante	levante	levantar	levante	N;SG	V;SBJV;SG;3;PRS;FIN
mirada	olhe	mirada	olhar	N;FEM;SG	V;SBJV;SG;3;PRS;FIN
mirada	olha	mirada	olhar	N;FEM;SG	V;IND;SG;3;PRS;FIN
marquesado	marquesado	marquesado	marquesado	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
poblados	vilas	poblado	vila	ADJ;MASC;PL;V.PTCP	N;FEM;PL
poblados	aldeias	poblado	aldeia	ADJ;MASC;PL;V.PTCP	N;FEM;PL
cerrar	perto	cerrar	perto	V;NFIN	ADV
cerrar	close	cerrar	close	V;NFIN	N;MASC;SG
cerrar	fechamento	cerrar	fechamento	V;NFIN	N;MASC;SG
cerrar	fecho	cerrar	fecho	V;NFIN	N;MASC;SG
cerrar	encerramento	cerrar	encerramento	V;NFIN	N;MASC;SG
nativo	nativas	nativo	nativa	ADJ;MASC;SG	N;FEM;PL
nativo	nativo	nativo	nativo	ADJ;MASC;SG	N;MASC;SG
nativo	nativos	nativo	nativo	ADJ;MASC;SG	N;MASC;PL
cook	cook	cook	cook	PROPN	N;MASC;SG
cook	cozinhar	cook	cozinhar	PROPN	V;NFIN
cook	cozinheiro	cook	cozinheiro	PROPN	N;MASC;SG
eeuu	eua	eeuu	eua	PROPN	PROPN;MASC;PL
eeuu	usa	eeuu	usar	PROPN	V;IND;SG;3;PRS;FIN
reducida	reduzida	reducido	reduzir	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
reducida	reduzidos	reducido	reduzir	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
reducida	reduzidas	reducido	reduzir	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
reducida	reduzido	reducido	reduzir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
escribiendo	digitação	escribir	digitação	V;V.MSDR	N;FEM;SG
escribiendo	escrita	escribir	escrita	V;V.MSDR	N;FEM;SG
denis	denis	denis	denis	PROPN	N;MASC;SG
anunciado	anunciou	anunciado	anunciar	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
anunciado	anunciado	anunciado	anunciar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
anunciado	anunciada	anunciado	anunciar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
anunciado	anunciados	anunciado	anunciar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
anunciado	anunciado	anunciado	anunciar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
anunciado	anunciados	anunciado	anunciar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
bacterias	bactéria	bacteria	bactéria	N;FEM;PL	N;FEM;SG
ortodoxa	ortodoxo	ortodoxo	ortodoxo	ADJ;FEM;SG	N;MASC;SG
ortodoxa	ortodoxos	ortodoxo	ortodoxo	ADJ;FEM;SG	N;MASC;PL
ortodoxa	ortodoxa	ortodoxo	ortodoxa	ADJ;FEM;SG	N;FEM;SG
extendido	difundido	extendido	difundir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
extendido	difundida	extendido	difundir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
extendido	generalizada	extendido	generalizado	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
extendido	estendida	extendido	estender	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
extendido	prolongado	extendido	prolongar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
extendido	estendido	extendido	estender	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
extendido	alargado	extendido	alargar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
ilegal	ilegais	ilegal	ilegal	ADJ;SG	ADJ;MASC;PL
ilegal	ilegalidade	ilegal	ilegalidade	ADJ;SG	N;FEM;SG
ejecutado	executadas	ejecutado	executar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
ejecutado	executado	ejecutado	executar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
ejecutado	executados	ejecutado	executar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
ejecutado	executada	ejecutado	executar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
denominados	denominadas	denominado	denominar	ADJ;MASC;PL;V.PTCP	V;FEM;PL;V.PTCP
denominados	denominados	denominado	denominar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
escocés	escoceses	escocés	escocês	N;MASC;SG	N;MASC;PL
escocés	escoceses	escocés	escocês	N;MASC;SG	N;MASC;PL
crecer	crescente	crecer	crescente	V;NFIN	ADJ;MASC;SG
trasera	retaguarda	trasero	retaguarda	ADJ;FEM;SG	N;FEM;SG
trasera	traseiro	trasero	traseiro	ADJ;FEM;SG	N;MASC;SG
trasera	traseiros	trasero	traseiro	ADJ;FEM;SG	N;MASC;PL
trasera	traseira	trasero	traseira	ADJ;FEM;SG	N;FEM;SG
carece	carece	carecer	carecer	V;IND;SG;3;PRS;FIN	INTJ
conducido	impulsionado	conducir	impulsionado	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
conducido	impulsionada	conducir	impulsionar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
conducido	conduzido	conducir	conduzir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
radios	radio	radio	radio	N;FEM;PL	N;MASC;SG
radios	rádio	radio	rádio	N;FEM;PL	N;MASC;SG
miércoles	quarta	miércoles	quarto	N	ADJ;FEM;SG
side	lateral	sedir	lateral		N;MASC;SG
side	lado	sedir	lado		N;MASC;SG
side	side	sedir	side		N;MASC;SG
poderosa	poderosas	poderoso	poderoso	ADJ;FEM;SG	ADJ;FEM;PL
poderosa	poderosos	poderoso	poderoso	ADJ;FEM;SG	ADJ;MASC;PL
lunar	lunares	lunar	lunar	N;MASC;SG	N;MASC;PL
precipitaciones	precipitação	precipitación	precipitação	N;FEM;PL	N;FEM;SG
capturar	captura	capturar	captura	V;NFIN	N;FEM;SG
capturar	captação	capturar	captação	V;NFIN	N;FEM;SG
adquiere	adquira	adquirir	adquir	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
defecto	defeitos	defecto	defeito	N;MASC;SG	N;MASC;PL
marcada	marcadas	marcado	marcar	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
marcada	marcou	marcado	marcar	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
marcada	marcados	marcado	marcar	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
marcada	marcado	marcado	marcar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
marcada	marcada	marcado	marcar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
sud	lds	sud	lds		N;MASC;SG
sud	mórmon	sud	mórmon		N;MASC;SG
sud	sud	sud	sud		N;MASC;SG
sobrevivir	sobrevivência	sobrevivir	sobrevivência	V;NFIN	N;FEM;SG
experimento	experiências	experimento	experiência	N;MASC;SG	N;FEM;PL
románico	românico	románico	românico	ADJ;MASC;SG	N;MASC;SG
consideradas	considerada	considerar	considerar	ADJ;FEM;PL;V.PTCP	V;FEM;SG;V.PTCP
consideradas	considerados	considerar	considerar	ADJ;FEM;PL;V.PTCP	V;MASC;PL;V.PTCP
consideradas	considerou	considerar	considerar	ADJ;FEM;PL;V.PTCP	V;IND;SG;3;PST;FIN
consideradas	considerado	considerar	considerar	ADJ;FEM;PL;V.PTCP	V;MASC;SG;V.PTCP
escasos	escasso	escaso	escasso	PRO;MASC;PL	ADJ;MASC;SG
escasos	escassa	escaso	escasso	PRO;MASC;PL	ADJ;FEM;SG
escasos	escassos	escaso	escasso	PRO;MASC;PL	ADJ;MASC;PL
escasos	escassa	escaso	escasso	PRO;MASC;PL	ADJ;FEM;SG
escasos	escassa	escaso	escasso	PRO;MASC;PL	ADJ;FEM;SG
adolescentes	teen	adolescente	teen	N;PL	N;MASC;SG
adolescentes	adolescente	adolescente	adolescente	N;PL	N;MASC;SG
adolescentes	adolescente	adolescente	adolescente	N;PL	N;MASC;SG
adolescentes	adolescência	adolescente	adolescência	N;PL	N;FEM;SG
confirmado	confirmaram	confirmado	confirmar	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;FIN
confirmado	confirmado	confirmado	confirmar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
confirmado	confirmou	confirmado	confirmar	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
confirmado	confirmados	confirmado	confirmar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
confirmado	confirmada	confirmado	confirmar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
habituales	habitual	habitual	habitual	ADJ;PL	ADJ;MASC;SG
habituales	habitual	habitual	habitual	ADJ;PL	ADJ;MASC;SG
habituales	costume	habitual	costume	ADJ;PL	N;MASC;SG
habituales	usual	habitual	usual	ADJ;PL	ADJ;MASC;SG
lienzo	telas	lienzo	tela	N;MASC;SG	N;FEM;PL
ascendió	ascenderam	ascender	ascender	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
solidaridad	solidária	solidaridad	solidário	N;FEM;SG	ADJ;FEM;SG
evans	evans	evan	evans	PROPN	N;MASC;SG
accesible	acessíveis	accesible	acessível	ADJ;SG	ADJ;MASC;PL
accesible	acessíveis	accesible	acessível	ADJ;SG	ADJ;MASC;PL
georg	georg	georg	georg	PROPN	N;MASC;SG
aproximada	aproximado	aproximado	aproximar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
aproximada	aproximada	aproximado	aproximar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
certificados	certificados	certificado	certificar	ADJ;MASC;PL;V.PTCP	N;MASC;PL
certificados	certidões	certificado	certidão	ADJ;MASC;PL;V.PTCP	N;FEM;PL
certificados	certificadas	certificado	certificar	ADJ;MASC;PL;V.PTCP	V;FEM;PL;V.PTCP
certificados	certificados	certificado	certificar	ADJ;MASC;PL;V.PTCP	N;MASC;PL
certificados	certificado	certificado	certificar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
certificados	certificada	certificado	certificar	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
castigo	castigos	castigo	castigo	N;MASC;SG	N;MASC;PL
castigo	punições	castigo	punição	N;MASC;SG	N;FEM;PL
renacentista	renascença	renacentista	renascença	ADJ;SG	N;FEM;SG
renacentista	renascimento	renacentista	renascimento	ADJ;SG	N;MASC;SG
adrián	adriano	adrián	adriano	PROPN	N;MASC;SG
adrián	adrian	adrián	adrian	PROPN	N;MASC;SG
nuestras	nossa	nuestro	nosso	DET;FEM;PL;1	DET;FEM;SG
nuestras	nosso	nuestro	nosso	DET;FEM;PL;1	DET;MASC;SG
ivan	ivan	ivar	ivan	PROPN	N;MASC;SG
matthew	matthew	matthew	matthew	PROPN	N;MASC;SG
matthew	mateus	matthew	mater	PROPN	N;MASC;SG
parlamentarias	parlamentar	parlamentario	parlamentar	ADJ;FEM;PL	N;MASC;SG
parlamentarias	parlamentares	parlamentario	parlamentar	ADJ;FEM;PL	N;MASC;PL
parlamentarias	pms	parlamentario	pms	ADJ;FEM;PL	N;MASC;PL
parlamentarias	deputados	parlamentario	deputado	ADJ;FEM;PL	N;MASC;PL
parlamentarias	parlamentares	parlamentario	parlamentar	ADJ;FEM;PL	N;MASC;PL
salomón	salomon	salomón	salomon	PROPN	N;MASC;SG
salomón	solomon	salomón	solomon	PROPN	N;MASC;SG
salomón	salomão	salomón	salomão	PROPN	N;MASC;SG
exportación	exporta	exportación	exportar	N;FEM;SG	V;IND;SG;3;PRS;FIN
exportación	exportações	exportación	exportação	N;FEM;SG	N;FEM;PL
exportación	exporta	exportación	exportar	N;FEM;SG	V;IND;SG;3;PRS;FIN
exportación	exportações	exportación	exportação	N;FEM;SG	N;FEM;PL
exportación	exportar	exportación	exportar	N;FEM;SG	V;NFIN
exportación	exportar	exportación	exportar	N;FEM;SG	V;NFIN
colectiva	coletiva	colectivo	coletivo	ADJ;FEM;SG	N;FEM;SG
colectiva	colectivo	colectivo	colectivo	ADJ;FEM;SG	N;MASC;SG
colectiva	coletivo	colectivo	coletivo	ADJ;FEM;SG	N;MASC;SG
hambre	faminto	hambre	faminto	N;FEM;SG	ADJ;MASC;SG
hambre	faminta	hambre	faminta	N;FEM;SG	ADJ;FEM;SG
hambre	famintos	hambre	faminto	N;FEM;SG	N;MASC;PL
residuos	desperdício	residuo	desperdício	N;MASC;PL	N;MASC;SG
square	quadrados	square	quadrados	N;MASC;SG	N;MASC;PL
leones	lions	león	lions	N;MASC;PL	N;MASC;SG
prohibición	banir	prohibición	banir	N;FEM;SG	V;NFIN
prohibición	proibições	prohibición	proibição	N;FEM;SG	N;FEM;PL
dean	dean	dear	dean	PROPN	PROPN;MASC;SG
dean	reitor	dear	reitor	PROPN	N;MASC;SG
dean	decano	dear	decano	PROPN	N;MASC;SG
dean	reitora	dear	reitora	PROPN	N;FEM;SG
irregular	desiguais	irregular	desigual	ADJ;SG	ADJ;MASC;PL
irregular	irregulares	irregular	irregular	ADJ;SG	ADJ;MASC;PL
consecutivos	consecutivas	consecutivo	consecutivo	ADJ;MASC;PL	N;FEM;PL
consecutivos	consecutivo	consecutivo	consecutivo	ADJ;MASC;PL	ADJ;MASC;SG
consecutivos	consecutiva	consecutivo	consecutivo	ADJ;MASC;PL	N;FEM;SG
consecutivos	consecutivos	consecutivo	consecutivo	ADJ;MASC;PL	N;MASC;PL
instalado	instalada	instalado	instalar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
instalado	instalados	instalado	instalar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
instalado	instalado	instalado	instalar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
famosas	famosa	famoso	famoso	ADJ;FEM;PL	ADJ;FEM;SG
famosas	famosos	famoso	famoso	ADJ;FEM;PL	N;MASC;PL
famosas	famoso	famoso	famoso	ADJ;FEM;PL	ADJ;MASC;SG
banca	bancários	banca	bancário	N;FEM;SG	N;MASC;PL
únicas	único	único	único	ADJ;FEM;PL	ADJ;MASC;SG
únicas	única	único	único	ADJ;FEM;PL	ADJ;FEM;SG
acompañada	acompanhadas	acompañado	acompanhar	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
acompañada	acompanhada	acompañado	acompanhar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
acompañada	acompanhado	acompañado	acompanhar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
acompañada	acompanhados	acompañado	acompanhar	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
acompañada	acompanhou	acompañado	acompanhar	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
edificación	construindo	edificación	construir	N;FEM;SG	V;V.MSDR
riesgos	risco	riesgo	risco	N;MASC;PL	N;MASC;SG
eco	eco	eco	eco		N;MASC;SG
eco	eco	eco	eco		N;MASC;SG
eco	echo	eco	echo		N;MASC;SG
never	nunca	never	nunca	N	ADV
apellidos	apelido	apellido	apelido	N;MASC;PL	N;MASC;SG
apellidos	sobrenome	apellido	sobrenome	N;MASC;PL	N;MASC;SG
polaca	polonês	polaco	polonês	ADJ;FEM;SG	N;MASC;SG
polaca	polaco	polaco	polaco	ADJ;FEM;SG	N;MASC;SG
polaca	polonesa	polaco	polonesa	ADJ;FEM;SG	N;FEM;SG
decenas	rte	decena	rte	N;FEM;PL	N;MASC;SG
decenas	dezenas	decena	dezena	N;FEM;PL	DET;MASC;PL
decenas	dezenas	decena	dezena	N;FEM;PL	DET;MASC;PL
rivalidad	rivalidades	rivalidad	rivalidade	N;FEM;SG	N;FEM;PL
húmedo	molhado	húmedo	molhar	ADJ;MASC;SG	V;MASC;SG;V.PTCP
húmedo	molhada	húmedo	molhar	ADJ;MASC;SG	V;FEM;SG;V.PTCP
húmedo	wet	húmedo	wet	ADJ;MASC;SG	N;MASC;SG
hospitales	hospital	hospital	hospital	N;MASC;PL	N;MASC;SG
hospitales	hospitalar	hospital	hospitalar	N;MASC;PL	ADJ;MASC;SG
leal	leais	leal	leal	ADJ;SG	N;MASC;PL
terroristas	terrorista	terrorista	terrorista	N;PL	N;MASC;SG
visuales	visuais	visual	visual	ADJ;PL	N;MASC;PL
visuales	visual	visual	visual	ADJ;PL	ADJ;MASC;SG
visuales	visuais	visual	visual	ADJ;PL	N;MASC;PL
guido	guido	guido	guido	PROPN	N;MASC;SG
inversiones	investimento	inversión	investimento	N;FEM;PL	N;MASC;SG
inversiones	investimento	inversión	investimento	N;FEM;PL	N;MASC;SG
lloyd	lloyd	lloyd	lloyd	PROPN	N;MASC;SG
mercancías	mercadoria	mercancía	mercadoria	N;FEM;PL	N;FEM;SG
mercancías	frete	mercancía	frete	N;FEM;PL	N;MASC;SG
mercancías	mercadoria	mercancía	mercadoria	N;FEM;PL	N;FEM;SG
construye	construa	construir	construo	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
construye	build	construir	build	V;IND;SG;3;PRS;FIN	N;MASC;SG
ten	dez	tener	dez	V;IND;SG;2;PRS;FIN	NUM
ten	ten	tener	ten	V;IND;SG;2;PRS;FIN	N;MASC;SG
agregar	adição	agregar	adição	V;NFIN	N;FEM;SG
agregar	add	agregar	add	V;NFIN	N;MASC;SG
marinas	marinha	marina	marinho	N;FEM;PL	N;FEM;SG
marinas	marine	marina	marine	N;FEM;PL	N;MASC;SG
marinas	marinho	marina	marinho	N;FEM;PL	N;MASC;SG
tela	tecidos	tela	tecido	N;FEM;SG	N;MASC;PL
tela	tecidos	tela	tecido	N;FEM;SG	N;MASC;PL
ataca	atentados	atacar	atentado	V;IND;SG;3;PRS;FIN	N;MASC;PL
ataca	ataques	atacar	ataque	V;IND;SG;3;PRS;FIN	N;MASC;PL
ataca	attack	atacar	attack	V;IND;SG;3;PRS;FIN	N;MASC;SG
ataca	ataquem	atacar	ataquem	V;IND;SG;3;PRS;FIN	V;SBJV;PL;3;PRS;FIN
ataca	ataque	atacar	ataque	V;IND;SG;3;PRS;FIN	N;MASC;SG
serra	serra	ser	serra	N;FEM;SG	PROPN;MASC;SG
refugiados	refugiado	refugiado	refugiado	N;MASC;PL	V;MASC;SG;V.PTCP
marcel	marcelo	marcel	marcelo	PROPN	N;MASC;SG
marcel	marcel	marcel	marcel	PROPN	N;MASC;SG
dylan	dylan	dylar	dylan	PROPN	N;MASC;SG
combinado	combinada	combinado	combinar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
combinado	combinadas	combinado	combinar	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
combinado	combinado	combinado	combinar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
combinado	combinados	combinado	combinado	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
revisar	resenha	revisar	resenha	V;NFIN	N;FEM;SG
revisar	revisão	revisar	revisão	V;NFIN	N;FEM;SG
revisar	reexame	revisar	reexame	V;NFIN	N;MASC;SG
circo	circos	circo	circo	N;MASC;SG	N;MASC;PL
robo	roubos	robo	roubo	N;MASC;SG	N;MASC;PL
robo	furtos	robo	furto	N;MASC;SG	N;MASC;PL
robo	roubos	robo	roubo	N;MASC;SG	N;MASC;PL
robo	roube	robo	ragber	N;MASC;SG	V;SBJV;SG;3;PRS;FIN
robo	rouba	robo	rouba	N;MASC;SG	V;IND;SG;3;PRS;FIN
robo	roubar	robo	roubar	N;MASC;SG	V;NFIN
vecina	vizinha	vecino	vizinha	ADJ;FEM;SG	N;FEM;SG
vecina	vizinho	vecino	vizinho	ADJ;FEM;SG	N;MASC;SG
vecina	vizinha	vecino	vizinha	ADJ;FEM;SG	N;FEM;SG
vecina	vizinho	vecino	vizinho	ADJ;FEM;SG	N;MASC;SG
modificado	modificada	modificado	modificar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
modificado	alterado	modificado	alterar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
modificado	modificados	modificado	modificar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
modificado	modificado	modificado	modificar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
radial	radial	radial	radial	ADJ;SG	N;MASC;SG
contactos	contacto	contacto	contacto	N;MASC;PL	N;MASC;SG
contactos	contato	contacto	contato	N;MASC;PL	N;MASC;SG
conservado	conservado	conservar	conservar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
conservado	manteve	conservar	manter	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
conservado	retida	conservar	reter	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
conservado	mantidos	conservar	manter	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
conservado	mantido	conservar	manter	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
conservado	retidos	conservar	reter	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
conservado	conservado	conservar	conservar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
conservado	conservada	conservar	conservar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
conservado	conservado	conservar	conservar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
conservado	conservas	conservar	conserva	ADJ;MASC;SG;V.PTCP	N;FEM;PL
conservado	preservada	conservar	preservar	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
conservado	preservado	conservar	preservar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
conservado	preservados	conservar	preservar	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
pampa	pampas	pampa	pampa	N;FEM;SG	N;MASC;PL
hormigón	concretas	hormigón	concreto	N;MASC;SG	N;FEM;PL
hormigón	concretos	hormigón	concreto	N;MASC;SG	N;MASC;PL
jugaron	jogado	jugar	jogar	V;IND;PL;3;PST;FIN	V;MASC;SG;V.PTCP
jugaron	jogou	jugar	jogar	V;IND;PL;3;PST;FIN	V;IND;SG;3;PST;FIN
jugaron	tocou	jugar	tocar	V;IND;PL;3;PST;FIN	V;IND;SG;3;PST;FIN
jugaron	joguei	jugar	joguar	V;IND;PL;3;PST;FIN	V;IND;SG;1;PST;FIN
odio	odiar	odio	odiar	N;MASC;SG	V;NFIN
odio	odeio	odio	odeio	N;MASC;SG	V;IND;SG;1;PRS;FIN
odio	odeia	odio	odeia	N;MASC;SG	V;IND;SG;3;PRS;FIN
nocturno	noite	nocturno	noite	ADJ;MASC;SG	N;FEM;SG
nocturno	night	nocturno	night	ADJ;MASC;SG	N;MASC;SG
celta	celtas	celta	celto	N;SG	N;MASC;PL
celta	celtas	celta	celto	N;SG	N;MASC;PL
consultas	consulta	consulta	consulta	N;FEM;PL	N;FEM;SG
comprobar	verificação	comprobar	verificação	V;NFIN	N;FEM;SG
radicales	radicais	radical	radical	ADJ;PL	N;MASC;PL
radicales	radical	radical	radical	ADJ;PL	ADJ;MASC;SG
radicales	radicais	radical	radical	ADJ;PL	N;MASC;PL
condena	condena	condena	condenar	N;FEM;SG	V;IND;SG;3;PRS;FIN
discípulo	discípulos	discípulo	discípulo	N;MASC;SG	N;MASC;PL
juzgado	tribunal	juzgado	tribunal	ADJ;MASC;SG;V.PTCP	N;MASC;SG
juzgado	corte	juzgado	corte	ADJ;MASC;SG;V.PTCP	N;MASC;SG
religiones	religião	religión	religião	N;FEM;PL	N;FEM;SG
start	comece	start	começar	N	V;SBJV;SG;3;PRS;FIN
start	comecem	start	começar	N	V;SBJV;PL;3;PRS;FIN
start	iniciar	start	iniciar	N	V;NFIN
start	começa	start	começar	N	V;IND;SG;3;PRS;FIN
start	começar	start	começar	N	V;NFIN
funcional	funcionais	funcional	funcional	ADJ;SG	N;MASC;PL
guevara	guevara	guevar	guevar	V;SBJV;SG;3;IPFV;FIN	N;MASC;SG
disparos	tiroteio	disparo	tiroteio	N;MASC;PL	N;MASC;SG
disparos	atirando	disparo	atirar	N;MASC;PL	V;V.MSDR
disparos	tiro	disparo	tiro	N;MASC;PL	N;MASC;SG
disparos	tiroteio	disparo	tiroteio	N;MASC;PL	N;MASC;SG
