ve	si	ve	sine	CONJ	
elektrik	electrică	elektrik	electric	N;NOM;SG;3	ADJ;INDF;FEM;SG
elektrik	electrice	elektrik	electric	N;NOM;SG;3	ADJ;INDF;FEM;PL
elektrik	electric	elektrik	electric	N;NOM;SG;3	ADJ;INDF;MASC;SG
elektrik	electrică	elektrik	electric	N;NOM;SG;3	ADJ;INDF;FEM;SG
ardından	dupa	ardından	dupa	ADV	N;DEF;FEM;SG
ardından	după	ardından	după	ADV	ADP;ACC
merkezi	centrala	merkez	centrală	N;ACC;SG;3	ADJ;DEF;FEM;SG
merkezi	centrale	merkez	centrală	N;ACC;SG;3	N;INDF;FEM;PL
merkezi	centrală	merkez	central	N;ACC;SG;3	ADJ;INDF;FEM;SG
merkezi	central	merkez	central	N;ACC;SG;3	ADJ;INDF;MASC;SG
merkezi	centrul	merkez	centru	N;ACC;SG;3	N;DEF;MASC;SG
merkezi	centrul	merkez	centru	N;ACC;SG;3	N;DEF;MASC;SG
kısa	scurt	kısa	scurt	ADJ	ADV
kısa	short	kısa	short	ADJ	N;INDF;MASC;SG
kısa	scurt	kısa	scurt	ADJ	ADV
güney	southern	güney	southern		PROPN
güney	sudic	güney	sudic		ADJ;INDF;MASC;SG
güney	sudul	güney	sud		N;DEF;MASC;SG
güney	sud	güney	sud		N;INDF;MASC;SG
güney	south	güney	south		N;INDF;MASC;SG
güney	sudul	güney	sud		N;DEF;MASC;SG
almanya	germania	al	germania	PROPN;NOM;SG;3	PROPN
kişi	persoană	kişi	persoană	N;NOM;SG;3	N;INDF;FEM;SG
kişi	persoana	kişi	persoană	N;NOM;SG;3	N;DEF;FEM;SG
değil	nu	değil	nu		PART;NEG
kuzey	north	kuzey	north		PROPN
kuzey	nordul	kuzey	nord		N;DEF;MASC;SG
kuzey	nord	kuzey	nord		N;INDF;MASC;SG
kuzey	northern	kuzey	northern		PROPN
kuzey	nordul	kuzey	nord		N;DEF;MASC;SG
çeşitli	variat	çeşitli	variat		ADJ;INDF;MASC;SG
çeşitli	variate	çeşitli	variat		ADJ;INDF;FEM;PL
çeşitli	variată	çeşitli	varia		ADJ;INDF;FEM;SG
çeşitli	varietate	çeşitli	varietate		N;INDF;FEM;SG
çeşitli	soi	çeşitli	sou		N;INDF;MASC;SG
çeşitli	varietatea	çeşitli	varietate		N;DEF;FEM;SG
çeşitli	diverse	çeşitli	divers		ADJ;INDF;FEM;PL
çeşitli	diverse	çeşitli	divers		ADJ;INDF;FEM;PL
açıklama	caption	açıkla	caption	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;MASC;SG
açıklama	descriere	açıkla	descriere	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
açıklama	legendă	açıkla	legendă	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
açıklama	explicatie	açıkla	explicatie	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
açıklama	explicatia	açıkla	explicatie	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
açıklama	explicație	açıkla	explicație	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
açıklama	descriere	açıkla	descriere	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
açıklama	descrierea	açıkla	descriere	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
team	echipă	team	echipă		N;INDF;FEM;SG
team	echipa	team	echipă		N;DEF;FEM;SG
team	team	team	team		N;INDF;MASC;SG
ortaya	dezvaluie	orta	dezvalui	ADJ;DAT;SG;3	V;IND;3;PRS;FIN
ortaya	dezvălui	orta	dezvălui	ADJ;DAT;SG;3	
ortaya	dezvăluie	orta	dezvălui	ADJ;DAT;SG;3	V;IND;3;PRS;FIN
bilgileri	info	bilgi	info	N;ACC;PL;3	
fransa	franţa	fra	frangă	PROPN;NOM;SG;3	PROPN
fransa	franța	fra	franța	PROPN;NOM;SG;3	PROPN
fransa	franta	fra	frantă	PROPN;NOM;SG;3	PROPN
fransa	france	fra	francă	PROPN;NOM;SG;3	N;INDF;MASC;SG
ingilizce	engleza	ingilizce	engleza		N;DEF;FEM;SG
ingilizce	engleză	ingilizce	englez		N;INDF;FEM;SG
ingilizce	romanian	ingilizce	romanian		N;INDF;MASC;SG
olmak	fiind	ol	fi	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
amerika	america	amerik	americă		N;DEF;FEM;SG
amerika	americii	amerik	americ		PROPN;DEF;FEM;SG
amerika	usa	amerik	usa		N;DEF;FEM;SG
amerika	sua	amerik	sua		N
el	mînă	el	mînă	N;NOM;SG;3	N;INDF;FEM;SG
el	mana	el	mană	N;NOM;SG;3	N;DEF;FEM;SG
el	mână	el	mână	N;NOM;SG;3	N;INDF;FEM;SG
el	mâna	el	mână	N;NOM;SG;3	N;DEF;FEM;SG
burada	aici	bura	aici	N;ESS;SG;3	ADV
gol	lacul	gol	lac	N;NOM;SG;3	N;DEF;MASC;SG
gol	lake	gol	lakă	N;NOM;SG;3	PROPN
gol	scopul	gol	scop	N;NOM;SG;3	N;DEF;MASC;SG
gol	obiectivele	gol	obiectiv	N;NOM;SG;3	N;DEF;FEM;PL
gol	goluri	gol	gol	N;NOM;SG;3	N;INDF;FEM;PL
gol	obiective	gol	obiectiv	N;NOM;SG;3	N;INDF;FEM;PL
ana	principala	ana	principal		ADJ;DEF;FEM;SG
ana	main	ana	main		N
ana	principale	ana	principal		ADJ;INDF;FEM;PL
ana	principală	ana	principal		ADJ;INDF;FEM;SG
ana	principal	ana	principal		N;INDF;MASC;SG
ana	ana	ana	ana		N;DEF;FEM;SG
ana	mama	ana	mamă		N;DEF;FEM;SG
ana	mamă	ana	mamă		N;INDF;FEM;SG
suyu	juice	su	juic	N;ACC;SG;3	
suyu	sucul	su	suc	N;ACC;SG;3	N;DEF;MASC;SG
ilköğretim	elementar	ilköğretim	elementar	N;NOM;SG;3	ADJ;INDF;MASC;SG
ilköğretim	elementară	ilköğretim	elementar	N;NOM;SG;3	ADJ;INDF;FEM;SG
ilköğretim	elementare	ilköğretim	elementar	N;NOM;SG;3	ADJ;INDF;FEM;PL
birleşik	unificat	birleşik	unifica		ADJ;INDF;MASC;SG
birleşik	unită	birleşik	unit		ADJ;INDF;FEM;SG
birleşik	united	birleşik	united		N;INDF;MASC;SG
birleşik	unite	birleşik	unit		ADJ;INDF;FEM;PL
birleşik	unit	birleşik	unit		ADJ;INDF;MASC;SG
ödülü	recompensa	ödül	recompensa	N;ACC;SG;3	N;DEF;FEM;SG
ödülü	recompensă	ödül	recompensă	N;ACC;SG;3	N;INDF;FEM;SG
ödülü	răsplată	ödül	răsplată	N;ACC;SG;3	N;INDF;FEM;SG
ödülü	premiul	ödül	premiu	N;ACC;SG;3	N;DEF;MASC;SG
ödülü	premiul	ödül	premiu	N;ACC;SG;3	N;DEF;MASC;SG
altyapı	infrastructuri	altyap	infrastructură		N;INDF;FEM;PL
altyapı	infrastructură	altyap	infrastructură		N;INDF;FEM;SG
altyapı	infrastructura	altyap	infrastructură		N;DEF;FEM;SG
altyapı	infrastructurile	altyap	infrastructurile		N;DEF;FEM;PL
altyapı	infrastructuri	altyap	infrastructură		N;INDF;FEM;PL
yerine	înlocuiește	yer	înlocui	N;DAT;SG;3	V;IND;SG;3;PRS;FIN
yerine	înlocui	yer	înlocui	N;DAT;SG;3	V;IND;SG;3;PST;FIN
gün	zi	gün	zi	N;NOM;SG;3	N;INDF;FEM;SG
gün	ziua	gün	zi	N;NOM;SG;3	N;DEF;FEM;SG
geçen	trecând	geç	trece		V;V.MSDR
geçen	trecerea	geç	trecere		N;DEF;FEM;SG
geçen	trecere	geç	trecere		N;INDF;FEM;SG
doğu	east	doğu	east		PROPN
doğu	est	doğu	est		N;INDF;MASC;SG
doğu	estul	doğu	est		N;DEF;MASC;SG
doğu	orientale	doğu	oriental		ADJ;INDF;FEM;PL
doğu	oriental	doğu	oriental		ADJ;INDF;MASC;SG
doğu	orientală	doğu	oriental		ADJ;INDF;FEM;SG
doğu	orient	doğu	orient		N;INDF;MASC;SG
süre	ora	süre	oră	N;NOM;SG;3	N;DEF;FEM;SG
süre	timpul	süre	timp	N;NOM;SG;3	N;DEF;MASC;SG
süre	durata	süre	durată	N;NOM;SG;3	N;DEF;FEM;SG
süre	durată	süre	durată	N;NOM;SG;3	N;INDF;FEM;SG
sabit	fixă	sabit	fix		ADJ;INDF;FEM;SG
sabit	fix	sabit	fix		ADJ;INDF;MASC;SG
sabit	reparat	sabit	repara		ADJ;INDF;MASC;SG
sabit	fixat	sabit	fixat		ADJ;INDF;MASC;SG
sabit	constant	sabit	constant		ADV
sabit	constanta	sabit	constantă		N;DEF;FEM;SG
sabit	constantă	sabit	constant		ADJ;INDF;FEM;SG
sabit	stabil	sabit	stabil		ADJ;INDF;MASC;SG
sabit	stabile	sabit	stabil		ADJ;INDF;FEM;PL
sabit	grajd	sabit	grajd		N;INDF;MASC;SG
sabit	stabilă	sabit	stabil		ADJ;INDF;FEM;SG
eğitim	antrenamente	eğitim	antrenament	N;NOM;SG;3	N;INDF;FEM;PL
eğitim	pregătire	eğitim	pregătire	N;NOM;SG;3	N;INDF;FEM;SG
eğitim	formare	eğitim	formare	N;NOM;SG;3	N;INDF;FEM;SG
eğitim	educație	eğitim	educație	N;NOM;SG;3	N;INDF;FEM;SG
eğitim	educația	eğitim	educație	N;NOM;SG;3	N;DEF;FEM;SG
eğitim	educatie	eğitim	educatie	N;NOM;SG;3	N;INDF;FEM;SG
eğitim	educativ	eğitim	educativ	N;NOM;SG;3	ADJ;INDF;MASC;SG
su	apă	su	apă		N;INDF;FEM;SG
su	apa	su	apă		N;DEF;FEM;SG
uluslararası	internațional	uluslararası	internațional		ADJ;INDF;MASC;SG
uluslararası	international	uluslararası	international		ADJ;INDF;MASC;SG
uluslararası	internaţională	uluslararası	internahional		ADJ;INDF;FEM;SG
uluslararası	internațională	uluslararası	internațional		ADJ;INDF;FEM;SG
uluslararası	internaţional	uluslararası	internaţional		ADJ;INDF;MASC;SG
yaklaşık	aprox	yaklaşık	aprox		N;INDF;MASC;SG
yaklaşık	despre	yaklaşık	despre		ADP;ACC
yaklaşık	aproximativ	yaklaşık	aproximativ		ADV
yaklaşık	aproximativă	yaklaşık	aproximativ		ADJ;INDF;FEM;SG
yaklaşık	aproximativ	yaklaşık	aproximativ		ADV
alman	german	al	german		ADJ;INDF;MASC;SG
alman	germana	al	germană		N;DEF;FEM;SG
alman	germană	al	germană		N;INDF;FEM;SG
alman	germanii	al	german		N;DEF;MASC;PL
alman	germani	al	german		N;INDF;MASC;PL
az	mic	az	mic	ADV	ADJ;INDF;MASC;SG
millî	națională	millî	național		ADJ;INDF;FEM;SG
millî	national	millî	national		ADJ;INDF;MASC;SG
millî	naţional	millî	naţional		ADJ;INDF;MASC;SG
millî	nationala	millî	national		N;DEF;FEM;SG
millî	național	millî	național		ADJ;INDF;MASC;SG
kaynak	sursă	kaynak	sursă		N;INDF;FEM;SG
kaynak	sursa	kaynak	sursă		N;DEF;FEM;SG
kaynak	resursa	kaynak	resursă		N;DEF;FEM;SG
kaynak	resursă	kaynak	resursa		N;INDF;FEM;SG
kaynak	resurse	kaynak	resursă		N;INDF;FEM;PL
kaynak	resursele	kaynak	resursă		N;DEF;FEM;PL
kaynak	resurse	kaynak	resursă		N;INDF;FEM;PL
kaynak	sudare	kaynak	sudare		N;INDF;FEM;SG
kaynak	sudură	kaynak	sudură		N;INDF;FEM;SG
evi	evi	ev	evi	N;ACC;SG;3	
ali	ali	al	al	PROPN;NOM;SG;3	PROPN
kullanılan	folosit	kullan	folosit	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
kullanılan	utilizate	kullan	utilizat	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
kullanılan	folosite	kullan	folosit	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;PL
kullanılan	folosită	kullan	folosit	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;SG
kullanılan	utilizată	kullan	utiliza	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;FEM;SG
kullanılan	utilizat	kullan	utilizat	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;INDF;MASC;SG
paşa	pasha	paşa	pasha		PROPN
ligi	league	ligi	league		N;INDF;MASC;SG
ligi	ligii	ligi	ligă		N;DEF;FEM;SG
ligi	liga	ligi	ligă		N;DEF;FEM;SG
ligi	ligă	ligi	ligă		N;INDF;FEM;SG
görev	datorie	görev	datorie	N;NOM;SG;3	N;INDF;FEM;SG
görev	datoria	görev	datorie	N;NOM;SG;3	N;DEF;FEM;SG
görev	sarcină	görev	sarcină	N;NOM;SG;3	N;INDF;FEM;SG
görev	misiunea	görev	misiune	N;NOM;SG;3	N;DEF;FEM;SG
görev	misiune	görev	misiune	N;NOM;SG;3	N;INDF;FEM;SG
halk	popoare	halk	popor		N;INDF;FEM;PL
halk	popoarele	halk	popor		N;DEF;FEM;PL
halk	publice	halk	public		ADJ;INDF;FEM;PL
halk	public	halk	public		ADJ;INDF;MASC;SG
halk	publică	halk	publica		V;IND;SG;3;PST;FIN
halk	oamenii	halk	om		N;DEF;MASC;PL
halk	oameni	halk	om		N;INDF;MASC;PL
halk	persoane	halk	persoană		N;INDF;FEM;PL
tv	televizor	tv	televizor		N;INDF;MASC;SG
tv	televiziune	tv	televiziune		N;INDF;FEM;SG
tv	televiziunea	tv	televiziune		N;DEF;FEM;SG
onun	lui	o	el	PRO;GEN;SG;3	PRO;3
onun	ea	o	el	PRO;GEN;SG;3	PRO;FEM;SG;3
ekonomisi	economia	ekonomi	economie	N;NOM;SG;3	N;DEF;FEM;SG
ekonomisi	economie	ekonomi	economie	N;NOM;SG;3	N;INDF;FEM;SG
yılı	anul	yıl	an		N;DEF;MASC;SG
yılı	an	yıl	an		N;INDF;MASC;SG
telefon	telefonul	telefon	telefon	N;NOM;SG;3	N;DEF;MASC;SG
yeniden	reconstrui	yeniden	reconstrui	ADV	V;IND;SG;3;PRS;FIN
yeniden	reconstruiesc	yeniden	reconstrui	ADV	V;IND;PL;3;PRS;FIN
içme	băut	iç	băut		N;INDF;MASC;SG
etki	impact	etki	impact		N;INDF;MASC;SG
etki	impactul	etki	impact		N;DEF;MASC;SG
etki	influența	etki	influență		N;DEF;FEM;SG
etki	influență	etki	influență		N;INDF;FEM;SG
etki	influenta	etki	influenta		N;DEF;FEM;SG
etki	efect	etki	efect		N;INDF;MASC;SG
etki	efectul	etki	efect		N;DEF;MASC;SG
ben	ben	ben	ben	PRO;NOM;SG;1	PROPN
sezon	anotimpul	sezon	anotimp		N;DEF;MASC;SG
sezon	sezonul	sezon	sezon		N;DEF;MASC;SG
sezon	sezon	sezon	sezon		N;INDF;MASC;SG
sezon	anotimp	sezon	anotimp		N;INDF;MASC;SG
john	john	john	john		PROPN
john	ioan	john	ioan		PROPN
albüm	album	albüm	album		N;INDF;MASC;SG
albüm	albumul	albüm	album		N;DEF;MASC;SG
albüm	albumele	albüm	album		N;DEF;FEM;PL
albüm	albume	albüm	album		N;INDF;FEM;PL
ingiliz	brit	ingiliz	brit		N;INDF;MASC;SG
ingiliz	britanic	ingiliz	britanic		ADJ;INDF;MASC;SG
ingiliz	britanică	ingiliz	britanic		ADJ;INDF;FEM;SG
ingiliz	british	ingiliz	british		N;INDF;MASC;SG
ingiliz	britanici	ingiliz	britanic		ADJ;INDF;MASC;PL
ingiliz	engleza	ingiliz	engleza		N;DEF;FEM;SG
ingiliz	engleză	ingiliz	englez		N;INDF;FEM;SG
ingiliz	romanian	ingiliz	romanian		N;INDF;MASC;SG
puan	punctul	pu	punct		N;DEF;MASC;SG
puan	punct	pu	punct		N;INDF;MASC;SG
puan	rating	pu	ratinge		N;INDF;MASC;SG
puan	evaluare	pu	evaluare		N;INDF;FEM;SG
puan	scorul	pu	scor		N;DEF;MASC;SG
puan	punctaj	pu	punctaj		N;INDF;MASC;SG
puan	scor	pu	scor		N;INDF;MASC;SG
puan	evaluat	pu	evaluat		ADJ;INDF;MASC;SG
puan	nominală	pu	nominal		ADJ;INDF;FEM;SG
puan	puncte	pu	punct		N;INDF;FEM;PL
nedeniyle	datorate	neden	datorat	N;INS;SG;3	ADJ;INDF;FEM;PL
nedeniyle	datorată	neden	datorat	N;INS;SG;3	ADJ;INDF;FEM;SG
nüfus	populații	nüfus	populație		N;INDF;FEM;PL
nüfus	populaţia	nüfus	populagie		N;DEF;FEM;SG
nüfus	populație	nüfus	populație		N;INDF;FEM;SG
nüfus	populația	nüfus	populație		N;DEF;FEM;SG
batı	west	batı	west		PROPN
batı	vest	batı	vest		N;INDF;MASC;SG
batı	occident	batı	occident		N;INDF;MASC;SG
batı	vestul	batı	vest		N;DEF;MASC;SG
batı	occidental	batı	occidental		ADJ;INDF;MASC;SG
batı	vest	batı	vest		N;INDF;MASC;SG
batı	western	batı	western		PROPN
altında	dedesubt	alt	dedesubt	ADJ;ESS;SG;3	
altında	sub	alt	sub	ADJ;ESS;SG;3	ADP;ACC
tür	gen	tür	gen		N;INDF;MASC;SG
tür	tipul	tür	tip		N;DEF;MASC;SG
tür	tastează	tür	tasta		V;IND;3;PRS;FIN
tür	tip	tür	tip		N;INDF;MASC;SG
tür	specii	tür	specie		N;INDF;FEM;PL
tür	specie	tür	specie		N;INDF;FEM;SG
tür	specia	tür	specie		N;DEF;FEM;SG
amerikan	american	amerikan	american		ADJ;INDF;MASC;SG
amerikan	americană	amerikan	american		ADJ;INDF;FEM;SG
amerikan	americancă	amerikan	americanc		ADJ;INDF;FEM;SG
savaş	luptă	savaş	luptă	N;NOM;SG;3	N;INDF;FEM;SG
savaş	bătălia	savaş	bătălie	N;NOM;SG;3	N;DEF;FEM;SG
savaş	bătălie	savaş	bătălie	N;NOM;SG;3	N;INDF;FEM;SG
savaş	războiul	savaş	război	N;NOM;SG;3	N;DEF;MASC;SG
savaş	combat	savaş	combate	N;NOM;SG;3	V;IND;PL;3;PRS;FIN
savaş	luptă	savaş	luptă	N;NOM;SG;3	N;INDF;FEM;SG
savaş	lupta	savaş	luptă	N;NOM;SG;3	N;DEF;FEM;SG
tekrar	repet	tekrar	repeta		V;IND;SG;1;PRS;FIN
tekrar	repeta	tekrar	repeta		V;IND;SG;3;IPFV;FIN
tekrar	repetă	tekrar	repeta		V;IND;SG;3;PST;FIN
tekrar	reluare	tekrar	reluare		N;INDF;FEM;SG
anadolu	anatolia	anadolu	anatolie		N;DEF;FEM;SG
anadolu	anadolu	anadolu	anadolu		N;INDF;MASC;SG
anadolu	anatolian	anadolu	anatolian		ADV
anadolu	asia	anadolu	asia		PROPN
söz	promit	söz	promite		V;IND;SG;3;PRS;FIN
söz	promite	söz	promite		V;IND;SG;3;PRS;FIN
söz	cuvînt	söz	cuvînt		N;INDF;MASC;SG
söz	word	söz	word		N;INDF;MASC;SG
söz	cuvant	söz	cuvant		N;INDF;MASC;SG
söz	cuvânt	söz	cuvânt		N;INDF;MASC;SG
rağmen	ciuda	rağmen	ciudă	ADP	N;DEF;FEM;SG
rağmen	ciudă	rağmen	ciudă	ADP	N;INDF;FEM;SG
grubu	grupa	grup	grupă		N;DEF;FEM;SG
grubu	grup	grup	grup		N;INDF;MASC;SG
grubu	grupul	grup	grup		N;DEF;MASC;SG
grubu	grupă	grup	grupă		N;INDF;FEM;SG
elde	dobândite	el	dobândit	N;ESS;SG;3	ADJ;INDF;FEM;PL
elde	dobândită	el	dobândi	N;ESS;SG;3	ADJ;INDF;FEM;SG
elde	dobândit	el	dobândi	N;ESS;SG;3	ADJ;INDF;MASC;SG
elde	achiziționat	el	achiziționa	N;ESS;SG;3	ADJ;INDF;MASC;SG
elde	dobândi	el	dobândi	N;ESS;SG;3	V;IND;SG;3;PRS;FIN
elde	atins	el	atinge	N;ESS;SG;3	ADJ;INDF;MASC;SG
elde	obținut	el	obține	N;ESS;SG;3	ADJ;INDF;MASC;SG
elde	realizat	el	realiza	N;ESS;SG;3	ADJ;INDF;MASC;SG
https	https	https	https		N
ait	aparține	ait	aparține		V;IND;SG;3;PRS;FIN
ait	aparținând	ait	aparține		V;V.MSDR
ait	aparțin	ait	aparține		V;IND;PL;3;PRS;FIN
ait	deținută	ait	deține		ADJ;INDF;FEM;SG
kadın	femeie	kadın	femeie		N;INDF;FEM;SG
kadın	femeie	kadın	femeie		N;INDF;FEM;SG
kadın	feminin	kadın	feminin		ADJ;INDF;MASC;SG
kadın	femelă	kadın	femelă		N;INDF;FEM;SG
kadın	femela	kadın	femelă		N;DEF;FEM;SG
kadın	femeile	kadın	femeie		N;DEF;FEM;PL
kadın	femei	kadın	femeie		N;INDF;FEM;PL
kadın	femeilor	kadın	femeie		N;DEF;FEM;PL
türkçe	engleza	türkçe	engleza		N;DEF;FEM;SG
türkçe	engleză	türkçe	englez		N;INDF;FEM;SG
türkçe	romanian	türkçe	romanian		N;INDF;MASC;SG
türkçe	turcesc	türkçe	turcesc		ADJ;INDF;MASC;SG
türkçe	turc	türkçe	turc		ADJ;INDF;MASC;SG
türkçe	turci	türkçe	turc		N;INDF;MASC;PL
türkçe	turcă	türkçe	turc		N;INDF;FEM;SG
wikipedia	wikipedia	wikipe	wikipedia		N;DEF;FEM;SG
kullanıcı	utilizatorul	kullanıcı	utilizator	N;NOM;SG;3	N;DEF;MASC;SG
kullanıcı	utilizatorilor	kullanıcı	utilizator	N;NOM;SG;3	N;DEF;MASC;PL
kullanıcı	utilizatori	kullanıcı	utilizator	N;NOM;SG;3	N;INDF;MASC;PL
kullanıcı	utilizatorii	kullanıcı	utilizator	N;NOM;SG;3	N;DEF;MASC;PL
tam	plina	tam	plină		ADJ;DEF;FEM;SG
tam	plin	tam	plin		ADV
tam	plină	tam	plin		ADJ;INDF;FEM;SG
tam	completa	tam	completa		ADJ;DEF;FEM;SG
tam	completă	tam	complet		ADJ;INDF;FEM;SG
tam	complete	tam	complet		ADJ;INDF;FEM;PL
tam	complet	tam	complet		ADV
birliği	uniunea	birlik	uniune	N;NOM;SG;3	N;DEF;FEM;SG
birliği	uniunii	birlik	uniune	N;NOM;SG;3	N;DEF;FEM;SG
birliği	uniune	birlik	uniune	N;NOM;SG;3	N;INDF;FEM;SG
kanalizasyon	canalizare	kanalizasyon	canalizare	N;NOM;SG;3	N;INDF;FEM;SG
kanalizasyon	canalizare	kanalizasyon	canalizare	N;NOM;SG;3	N;INDF;FEM;SG
kanalizasyon	canalizare	kanalizasyon	canalizare	N;NOM;SG;3	N;INDF;FEM;SG
kanalizasyon	canalizare	kanalizasyon	canalizare	N;NOM;SG;3	N;INDF;FEM;SG
maç	mac	maç	mac	N;NOM;SG;3	
maç	jocul	maç	joc	N;NOM;SG;3	N;DEF;MASC;SG
maç	potrivire	maç	potrivire	N;NOM;SG;3	N;INDF;FEM;SG
white	albi	whit	alb	PROPN;NOM;SG;3	
white	albe	whit	alb	PROPN;NOM;SG;3	ADJ;INDF;FEM;PL
white	albă	whit	alb	PROPN;NOM;SG;3	ADJ;INDF;FEM;SG
white	alb	whit	alb	PROPN;NOM;SG;3	ADJ;INDF;MASC;SG
http	http	http	http		N
roma	rome	roma	romă	PROPN;NOM;SG;3	N;INDF;MASC;SG
roma	roma	roma	romă	PROPN;NOM;SG;3	PROPN
roma	rromi	roma	rromi	PROPN;NOM;SG;3	N;INDF;MASC;PL
roma	romi	roma	rom	PROPN;NOM;SG;3	N;INDF;MASC;PL
roma	romii	roma	romu	PROPN;NOM;SG;3	N;DEF;MASC;PL
roma	romilor	roma	rom	PROPN;NOM;SG;3	N;DEF;MASC;PL
roma	roma	roma	romă	PROPN;NOM;SG;3	PROPN
at	calul	at	cal		N;DEF;MASC;SG
at	cal	at	cal		N;INDF;MASC;SG
at	aruncă	at	arunca		V;IND;SG;3;PST;FIN
at	arunca	at	arunca		V;IND;SG;3;IPFV;FIN
bölüm	capitolul	bölüm	capitol		N;DEF;MASC;SG
bölüm	capitol	bölüm	capitol		N;INDF;MASC;SG
bölüm	divizia	bölüm	divizie		N;DEF;FEM;SG
bölüm	divizare	bölüm	divizare		N;INDF;FEM;SG
bölüm	diviziunea	bölüm	diviziune		N;DEF;FEM;SG
bölüm	diviziune	bölüm	diviziune		N;INDF;FEM;SG
bölüm	divizie	bölüm	divizie		N;INDF;FEM;SG
bölüm	episod	bölüm	episod		N;INDF;MASC;SG
bölüm	episodul	bölüm	episod		N;DEF;MASC;SG
bölüm	sectiune	bölüm	sectiune		N;INDF;FEM;SG
bölüm	secţiunea	bölüm	secgiune		N;DEF;FEM;SG
bölüm	secțiune	bölüm	secțiune		N;INDF;FEM;SG
bölüm	secţiune	bölüm	secţiune		N;INDF;FEM;SG
bölüm	secțiunea	bölüm	secțiune		N;DEF;FEM;SG
bölüm	parte	bölüm	parte		N;INDF;FEM;SG
bölüm	partea	bölüm	parte		N;DEF;FEM;SG
bölüm	departamentul	bölüm	departament		N;DEF;MASC;SG
bölüm	departament	bölüm	departament		N;INDF;MASC;SG
yazar	scriitorul	yazar	scriitor		N;DEF;MASC;SG
yazar	scriitor	yazar	scriitor		N;INDF;MASC;SG
yazar	scriitoare	yazar	scriitor		ADJ;INDF;FEM
yazar	autor	yazar	autor		N;INDF;MASC;SG
yazar	autorul	yazar	autor		N;DEF;MASC;SG
sıra	randuri	sıra	rand	N;NOM;SG;3	N;INDF;FEM;PL
sıra	rânduri	sıra	rând	N;NOM;SG;3	N;INDF;FEM;PL
sıra	rândul	sıra	rând	N;NOM;SG;3	N;DEF;MASC;SG
ulusal	națională	ulusal	național		ADJ;INDF;FEM;SG
ulusal	national	ulusal	national		ADJ;INDF;MASC;SG
ulusal	naţional	ulusal	naţional		ADJ;INDF;MASC;SG
ulusal	nationala	ulusal	national		N;DEF;FEM;SG
ulusal	național	ulusal	național		ADJ;INDF;MASC;SG
köyü	satul	köy	sat		N;DEF;MASC;SG
köyü	village	köy	villag		PROPN
köyü	satului	köy	sat		N;DEF;MASC;SG
köyü	sat	köy	sat		N;INDF;MASC;SG
teknik	tehnică	teknik	tehnică	ADJ	N;INDF;FEM;SG
teknik	tehnică	teknik	tehnică	ADJ	N;INDF;FEM;SG
teknik	tehnica	teknik	tehnică	ADJ	N;DEF;FEM;SG
teknik	tech	teknik	tech	ADJ	N
nüfusu	populații	nüfus	populație	N;ACC;SG;3	N;INDF;FEM;PL
nüfusu	populaţia	nüfus	populagie	N;ACC;SG;3	N;DEF;FEM;SG
nüfusu	populație	nüfus	populație	N;ACC;SG;3	N;INDF;FEM;SG
nüfusu	populația	nüfus	populație	N;ACC;SG;3	N;DEF;FEM;SG
deniz	marin	deniz	marin		N;INDF;MASC;SG
deniz	marină	deniz	marină		N;INDF;FEM;SG
deniz	marine	deniz	marin		N;INDF;FEM;PL
deniz	deniz	deniz	deniz		N;INDF;MASC;SG
deniz	mare	deniz	mare		ADJ;INDF;MASC;SG
deniz	marea	deniz	mare		N;DEF;FEM;SG
uygun	convenabil	uygun	convenabil	ADJ	ADV
bütün	intreg	bütün	intreg	ADJ	
yakın	lângă	yakın	lângă		ADP;ACC
yakın	închide	yakın	închide		V;IND;SG;3;PRS;FIN
yakın	inchide	yakın	inchide		V;IND;SG;3;PRS;FIN
listesi	lista	liste	listă	N;NOM;SG;3	N;DEF;FEM;SG
listesi	listă	liste	listă	N;NOM;SG;3	N;INDF;FEM;SG
eder	eder	et	eder	V;IPFV;IND;SG;3;POS	PROPN
dört	four	dört	four	NUM	N;INDF;MASC;SG
iç	interior	iç	interior		N;INDF;MASC;SG
iç	interioare	iç	interior		ADJ;INDF;FEM;PL
