από	from	από	from	ADP	
κέντρο	centrum	κέντρο	centrum	N;NOM;NEUT;SG	N;ACC;NEUT;SG
κέντρο	center	κέντρο	center	N;NOM;NEUT;SG	
κέντρο	centrum	κέντρο	centrum	N;NOM;NEUT;SG	N;ACC;NEUT;SG
κέντρο	centre	κέντρο	centry	N;NOM;NEUT;SG	
γεννήσεις	narodziny	γεννήση	narodziny	N;NOM;FEM;PL	N;NOM;NEUT;SG
φεβρουαρίου	luty	φεβρουάριο	luty	N;GEN;MASC;SG	
φεβρουαρίου	lutego	φεβρουάριο	luty	N;GEN;MASC;SG	
κοντά	blisko	κοντά	blisko	ADV	
κοντά	niedaleko	κοντά	niedaleko	ADV	
κοντά	zamknij	κοντά	zamknąć	ADV	V;PFV;IMP;SG;2;FIN;ACT
κοντά	blisko	κοντά	blisko	ADV	
κοντά	pobliżu	κοντά	pobliże	ADV	N;ACC;NEUT;SG
κοντά	niedaleko	κοντά	niedaleko	ADV	
μορφή	formularz	μορφή	formularz	N;NOM;FEM;SG	N;ACC;MASC;SG
μορφή	formy	μορφή	forma	N;NOM;FEM;SG	N;ACC;FEM;PL
μορφή	formularza	μορφή	formularz	N;NOM;FEM;SG	N;GEN;MASC;SG
μορφή	formatu	μορφή	format	N;NOM;FEM;SG	N;GEN;MASC;SG
μορφή	formacie	μορφή	format	N;NOM;FEM;SG	N;DAT;MASC;SG
χρόνο	czasu	χρόνος	czas	N;ACC;MASC;SG	N;GEN;MASC;SG
χρόνο	czas	χρόνος	czas	N;ACC;MASC;SG	N;NOM;MASC;SG
κόμμα	partii	κόμμα	partia	N;NOM;NEUT;SG	N;GEN;FEM;SG
κόμμα	imprezy	κόμμα	impreza	N;NOM;NEUT;SG	
γιατί	ponieważ	γιατί	ponieważ	CONJ	PART
γιατί	dlaczego	γιατί	dlaczego	CONJ	ADV
ρόλο	rollo	ρόλος	rollo	N;ACC;MASC;SG	
ρόλο	rola	ρόλος	rola	N;ACC;MASC;SG	N;NOM;FEM;SG
ρόλο	roli	ρόλος	rola	N;ACC;MASC;SG	N;GEN;FEM;SG
ρόλο	role	ρόλος	role	N;ACC;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
άλμπουμ	albumu	άλμπουμ	album	N;MASC;SG	
άλμπουμ	albumy	άλμπουμ	albuma	N;MASC;SG	N;NOM;FEM;PL
άλμπουμ	albumów	άλμπουμ	album	N;MASC;SG	N;GEN;MASC;PL
επειδή	ponieważ	επειδή	ponieważ	CONJ	PART
έκδοση	wydanie	έκδοση	wydanie	N;ACC;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
έκδοση	wyd	έκδοση	wyd	N;ACC;FEM;SG	
έκδοση	edycja	έκδοση	edycja	N;ACC;FEM;SG	N;NOM;FEM;SG
έκδοση	wersja	έκδοση	wersja	N;ACC;FEM;SG	N;NOM;FEM;SG
έκδοση	wersji	έκδοση	wersja	N;ACC;FEM;SG	N;GEN;FEM;SG
γκολ	bramki	γκολ	bramka		N;ACC;FEM;PL
γκολ	cele	γκολ	cel		N;NOM;MASC;PL
γκολ	celów	γκολ	cel		N;GEN;MASC;PL
γκολ	bramek	γκολ	bramek		N;GEN;FEM;PL
γκολ	bramka	γκολ	bramka		N;NOM;FEM;SG
γκολ	gol	γκολ	gol		N;NOM;MASC;SG
γκολ	cel	γκολ	cel		N;NOM;MASC;SG
αρχές	władzom	αρχή	władza	N;NOM;FEM;PL	N;DAT;FEM;PL
αρχές	zasady	αρχή	zasada	N;NOM;FEM;PL	N;ACC;FEM;PL
αρχές	zasadami	αρχή	zasada	N;NOM;FEM;PL	N;INS;FEM;PL
γύρω	okolice	γύρω	okolica	ADV	N;ACC;FEM;SG
γύρω	dookoła	γύρω	dookoła	ADV	
συνήθως	zazwyczaj	συνήθως	zazwyczaj	ADV	
συνήθως	zwykle	συνήθως	zwykle	ADV	
συνήθως	przeważnie	συνήθως	przeważnie	ADV	
κοινότητα	społeczność	κοινότητα	społeczność	N;ACC;FEM;SG	N;NOM;FEM;SG
κοινότητα	społeczności	κοινότητα	społeczność	N;ACC;FEM;SG	N;GEN;FEM;SG
κοινότητα	wspólnoty	κοινότητα	wspólnota	N;ACC;FEM;SG	N;GEN;FEM;SG
κοινότητα	wspólnota	κοινότητα	wspólnota	N;ACC;FEM;SG	N;NOM;FEM;SG
τελευταία	ostatnie	τελευταία	ostatni	ADV	ADJ;NOM;NEUT;SG
τελευταία	last	τελευταία	last	ADV	
τελευταία	ostatni	τελευταία	ostatni	ADV	ADJ;NOM;MASC;SG
τελευταία	ostatnia	τελευταία	ostatni	ADV	
έκανε	wykonane	κάνω	wykonać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
έκανε	made	κάνω	mada	V;PFV;IND;SG;3;PST;FIN;ACT	
έκανε	zrobione	κάνω	zrobić	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ξεκίνησε	rozpoczęte	ξεκινώ	rozpocząć	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ξεκίνησε	rozpoczęto	ξεκινώ	rozpocząć	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
ξεκίνησε	rozpoczęty	ξεκινώ	rozpocząć	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
κυβέρνηση	rządowe	κυβέρνηση	rządowy	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
κυβέρνηση	rządowy	κυβέρνηση	rządowy	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
πρώτος	pierwszy	πρώτος	pierwszy	NUM;NOM;MASC;SG	ADJ;NOM;MASC;SG
πρώτος	pierwsze	πρώτος	pierwszy	NUM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
πρώτος	najpierw	πρώτος	najpierw	NUM;NOM;MASC;SG	ADV
πρώτος	pierwsza	πρώτος	pierwszy	NUM;NOM;MASC;SG	ADJ;NOM;FEM;SG
κάνει	zrobione	κάνω	zrobić	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ηπα	ameryka	λπο	ameryka	N	
ηπα	usa	λπο	usać	N	PROPN;NOM;NEUT;PL
ανάμεσα	między	ανάμεσα	między	ADV	ADP
ανάμεσα	pomiędzy	ανάμεσα	pomiędzy	ADV	
δεύτερη	druga	δεύτερος	drugi	NUM;NOM;FEM;SG	ADJ;NOM;FEM;SG
δεύτερη	drugi	δεύτερος	drugi	NUM;NOM;FEM;SG	ADJ;NOM;MASC;SG
δεύτερη	drugie	δεύτερος	drugi	NUM;NOM;FEM;SG	ADJ;NOM;NEUT;SG
γλώσσα	języku	γλώσσα	język	N;NOM;FEM;SG	N;ACC;MASC;SG
γιος	synu	γιος	syn	N;NOM;MASC;SG	N;VOC;MASC;SG
μάχη	bitwa	μάχη	bitwo	N;ACC;FEM;SG	
μάχη	battle	μάχη	battla	N;ACC;FEM;SG	
μάχη	bitwie	μάχη	bitwo	N;ACC;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
μάχη	bitwy	μάχη	bitwa	N;ACC;FEM;SG	
μάχη	walka	μάχη	walka	N;ACC;FEM;SG	N;NOM;FEM;SG
μάχη	zwalczanie	μάχη	zwalczać	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
μάχη	walce	μάχη	walca	N;ACC;FEM;SG	N;DAT;FEM;SG
μάχη	zwalczania	μάχη	zwalczać	N;ACC;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
μάχη	walka	μάχη	walka	N;ACC;FEM;SG	N;NOM;FEM;SG
μάχη	walcz	μάχη	walcz	N;ACC;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
πανεπιστήμιο	uniwersytety	πανεπιστήμιο	uniwersytet	N;NOM;NEUT;SG	N;NOM;MASC;PL
πανεπιστήμιο	uniwersytetu	πανεπιστήμιο	uniwersytet	N;NOM;NEUT;SG	N;GEN;MASC;SG
πανεπιστήμιο	university	πανεπιστήμιο	universit	N;NOM;NEUT;SG	
όλες	wszystkie	όλος	wszystek	ADJ;NOM;FEM;PL	DET;NOM;MASC;PL
όλες	wszystko	όλος	wszystko	ADJ;NOM;FEM;PL	PRO;NOM;NEUT;SG
όλες	all	όλος	all	ADJ;NOM;FEM;PL	
όλες	wszyscy	όλος	wszyscy	ADJ;NOM;FEM;PL	PRO;NOM;MASC;PL
κάποια	niektóre	κάποιος	niektóry	PRO;NOM;NEUT;PL;3	DET;NOM;MASC;SG
κάποια	niektórzy	κάποιος	niektóry	PRO;NOM;NEUT;PL;3	DET;NOM;MASC;PL
κάποια	trochę	κάποιος	trochę	PRO;NOM;NEUT;PL;3	ADV
δείτε	patrz	βλέπω	patrzeć	V;PFV;IMP;PL;2;FIN;ACT	V;IPFV;IMP;SG;2;FIN;ACT
δείτε	zobacz	βλέπω	zobaczyć	V;PFV;IMP;PL;2;FIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
δείτε	zegarek	βλέπω	zegarek	V;PFV;IMP;PL;2;FIN;ACT	N;ACC;MASC;SG
δείτε	obserwuj	βλέπω	obserwować	V;PFV;IMP;PL;2;FIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
πόλεμο	wojna	πόλεμος	wojna	N;ACC;MASC;SG	N;NOM;FEM;SG
πόλεμο	wojny	πόλεμος	wojna	N;ACC;MASC;SG	N;GEN;FEM;SG
πόλεμο	war	πόλεμος	war	N;ACC;MASC;SG	
συχνά	czesto	συχνά	czesto	ADV	
περιοχές	regionów	περιοχή	region	N;NOM;FEM;PL	N;GEN;MASC;PL
περιοχές	obszarach	περιοχή	obszary	N;NOM;FEM;PL	N;GEN;MASC;PL
πρώην	były	πρώην	być	ADV	V;IPFV;MASC;IND;SG;PST;FIN;ACT
πρώην	poprzedni	πρώην	poprzedni	ADV	ADJ;NOM;MASC;SG
πρώην	dawne	πρώην	dawny	ADV	ADJ;NOM;NEUT;SG
πρώην	poprzednie	πρώην	poprzednie	ADV	
παράδειγμα	przykładowy	παράδειγμα	przykładowy	N;NOM;NEUT;SG	ADJ;ACC;MASC;SG
παράδειγμα	przykładowe	παράδειγμα	przykładowy	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
άρθρο	artykułu	άρθρο	artykuł	N;NOM;NEUT;SG	N;GEN;MASC;SG
άρθρο	artykul	άρθρο	artykul	N;NOM;NEUT;SG	N;ACC;MASC;SG
εικόνα	zdjecie	εικόνα	zdjecie	N;NOM;FEM;SG	V;PFV;IND;SG;FIN;ACT
εικόνα	wizerunek	εικόνα	wizerunek	N;NOM;FEM;SG	N;ACC;MASC;SG
έλαβε	otrzymana	λαμβάνω	otrzymać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
έλαβε	otrzymano	λαμβάνω	otrzymać	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
έλαβε	otrzymany	λαμβάνω	otrzymać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
έλαβε	otrzymane	λαμβάνω	otrzymać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
επίσημη	urzędnik	επίσημος	urzędnik	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
επίσημη	urzędowym	επίσημος	urzędowy	ADJ;NOM;FEM;SG	ADJ;INS;MASC;SG
επίσημη	oficjalnie	επίσημος	oficjalnie	ADJ;NOM;FEM;SG	ADV
επίσημη	formalnie	επίσημος	formalnie	ADJ;NOM;FEM;SG	ADV
κατοίκους	mieszkańcy	κάτοικος	mieszkaniec	N;ACC;MASC;PL	N;NOM;MASC;PL
κατοίκους	mieszkańcy	κάτοικος	mieszkaniec	N;ACC;MASC;PL	N;NOM;MASC;PL
πηγές	źródeł	πηγή	źródło	N;NOM;FEM;PL	N;GEN;NEUT;PL
βόρεια	północnej	βόρεια	północny	ADV	ADJ;GEN;FEM;SG
βόρεια	północ	βόρεια	północ	ADV	N;NOM;FEM;SG
βόρεια	north	βόρεια	north	ADV	
βόρεια	północ	βόρεια	północ	ADV	N;NOM;FEM;SG
βόρεια	północna	βόρεια	północny	ADV	
βόρεια	północne	βόρεια	północny	ADV	ADJ;NOM;NEUT;SG
βόρεια	północnej	βόρεια	północny	ADV	ADJ;GEN;FEM;SG
βόρεια	północny	βόρεια	północny	ADV	N;ACC;MASC;SG
πόλεις	miasta	πόλη	miasto	N;NOM;FEM;PL	N;GEN;NEUT;SG
πόλεις	miejscowości	πόλη	miejscowość	N;NOM;FEM;PL	N;GEN;FEM;SG
πόλεις	miasteczka	πόλη	miasteczko	N;NOM;FEM;PL	N;NOM;NEUT;SG
πόλεις	miasta	πόλη	miasto	N;NOM;FEM;PL	N;GEN;NEUT;SG
ιδιαίτερα	zwłaszcza	ιδιαίτερα	zwłaszcza	ADV	PART
ιδιαίτερα	zwłaszcza	ιδιαίτερα	zwłaszcza	ADV	PART
αγώνα	wyścig	αγώνας	wyścig	N;ACC;MASC;SG	N;NOM;MASC;SG
αγώνα	rasy	αγώνας	rasa	N;ACC;MASC;SG	N;ACC;FEM;PL
αγώνα	race	αγώνας	raka	N;ACC;MASC;SG	
αγώνα	rasa	αγώνας	rasa	N;ACC;MASC;SG	N;NOM;FEM;SG
αγώνα	mecz	αγώνας	mecz	N;ACC;MASC;SG	N;NOM;MASC;SG
αγώνα	dopasowanie	αγώνας	dopasować	N;ACC;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
αγώνα	walka	αγώνας	walka	N;ACC;MASC;SG	N;NOM;FEM;SG
αγώνα	walcz	αγώνας	walcz	N;ACC;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
γεγονός	wydarzenia	γεγονός	wydarzenie	N;NOM;NEUT;SG	N;NOM;NEUT;PL
γεγονός	fakt	γεγονός	fakt	N;NOM;NEUT;SG	
σελίδα	stronę	σελίδα	strona	N;NOM;FEM;SG	N;ACC;FEM;SG
σελίδα	stronie	σελίδα	strona	N;NOM;FEM;SG	N;DAT;FEM;SG
σελίδα	page	σελίδα	page	N;NOM;FEM;SG	
σελίδα	strony	σελίδα	strona	N;NOM;FEM;SG	N;NOM;FEM;PL
θέμα	temat	θέμα	temat	N;NOM;NEUT;SG	N;ACC;MASC;SG
θέμα	motywu	θέμα	motyw	N;NOM;NEUT;SG	N;GEN;MASC;SG
θέμα	temat	θέμα	temat	N;NOM;NEUT;SG	N;ACC;MASC;SG
ηλικία	wieku	ηλικία	wiek	N;NOM;FEM;SG	N;GEN;MASC;SG
ηλικία	age	ηλικία	age	N;NOM;FEM;SG	
χρησιμοποιείται	stosowane	χρησιμοποιώ	stosować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
χρησιμοποιείται	wykorzystane	χρησιμοποιώ	wykorzystać	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
χρησιμοποιείται	użyte	χρησιμοποιώ	użyć	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
χρησιμοποιείται	używana	χρησιμοποιώ	używać	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
χρησιμοποιείται	używany	χρησιμοποιώ	używać	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
χρησιμοποιείται	używane	χρησιμοποιώ	używać	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
πρώτα	pierwszy	πρώτα	pierwszy	ADV	ADJ;NOM;MASC;SG
πρώτα	pierwsze	πρώτα	pierwszy	ADV	ADJ;NOM;NEUT;SG
πρώτα	pierwsza	πρώτα	pierwszy	ADV	ADJ;NOM;FEM;SG
μέγεθος	wielkość	μέγεθος	wielkość	N;NOM;NEUT;SG	N;ACC;FEM;SG
μέγεθος	rozmiary	μέγεθος	rozmiar	N;NOM;NEUT;SG	N;NOM;MASC;PL
θεωρείται	rozpatrywane	θεωρώ	rozpatrywać	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
θεωρείται	rozważane	θεωρώ	rozważać	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
θεωρείται	badanym	θεωρώ	badany	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;INS;MASC;SG
νότια	południowa	νότιος	południowy	ADV	ADJ;NOM;FEM;SG
νότια	południowej	νότιος	południowy	ADV	ADJ;GEN;FEM;SG
νότια	southern	νότιος	southerny	ADV	N;NOM;MASC;SG
νότια	południowe	νότιος	południowy	ADV	ADJ;NOM;NEUT;SG
νότια	południe	νότιος	południe	ADV	N;NOM;NEUT;SG
σημείο	pkt	σημείο	punkt	N;NOM;NEUT;SG	
σημείο	point	σημείο	point	N;NOM;NEUT;SG	
σχέση	relacje	σχέση	relacja	N;ACC;FEM;SG	N;NOM;FEM;PL
σχέση	związku	σχέση	związek	N;ACC;FEM;SG	N;GEN;MASC;SG
σχέση	relacja	σχέση	relacja	N;ACC;FEM;SG	N;NOM;FEM;SG
σχέση	stosunki	σχέση	stosunki	N;ACC;FEM;SG	N;NOM;NEUT;PL
σχέση	związek	σχέση	związek	N;ACC;FEM;SG	N;NOM;MASC;SG
περίπτωση	case	περίπτωση	cas	N;ACC;FEM;SG	
περίπτωση	sprawa	περίπτωση	sprawa	N;ACC;FEM;SG	N;NOM;FEM;SG
περίπτωση	przypadek	περίπτωση	przypadek	N;ACC;FEM;SG	N;NOM;MASC;SG
νέο	nowości	νέος	nowość	ADJ;ACC;NEUT;SG	N;ACC;FEM;PL
νέο	nowe	νέος	nowy	ADJ;ACC;NEUT;SG	ADJ;NOM;NEUT;SG
νέο	nowość	νέος	nowość	ADJ;ACC;NEUT;SG	N;NOM;FEM;SG
νέο	nowy	νέος	nowy	ADJ;ACC;NEUT;SG	ADJ;NOM;MASC;SG
νέο	nowa	νέος	nowy	ADJ;ACC;NEUT;SG	
ήδη	juz	ήδη	juz	ADV	
ήδη	już	ήδη	już	ADV	PART
έτος	roku	έτος	rok	N;ACC;NEUT;SG	N;GEN;MASC;SG
έτος	rok	έτος	rok	N;ACC;NEUT;SG	N;NOM;MASC;SG
σχεδόν	prawie	σχεδόν	prawie	ADV	PART
σχεδόν	niemal	σχεδόν	niemal	ADV	PART
σχεδόν	prawie	σχεδόν	prawie	ADV	PART
ένωση	union	ένωση	union	N;NOM;FEM;SG	
ένωση	unia	ένωση	unia	N;NOM;FEM;SG	
ένωση	unii	ένωση	unia	N;NOM;FEM;SG	
ένωση	skojarzenia	ένωση	skojarzenie	N;NOM;FEM;SG	N;NOM;NEUT;PL
ένωση	association	ένωση	association	N;NOM;FEM;SG	
περισσότερο	more	πολύ	more	ADV;CMPR	
βασιλιά	king	βασιλιάς	king	N;ACC;MASC;SG	
βασιλιά	kinga	βασιλιάς	kinga	N;ACC;MASC;SG	PROPN;NOM;FEM;SG
βασιλιά	król	βασιλιάς	król	N;ACC;MASC;SG	N;NOM;MASC;SG
εκκλησία	kościoła	εκκλησία	kościół	N;NOM;FEM;SG	N;GEN;MASC;SG
εκκλησία	church	εκκλησία	chury	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
εκδόσεις	publikacji	έκδοση	publikacja	N;NOM;FEM;PL	N;GEN;FEM;SG
εκδόσεις	wydawnictwa	έκδοση	wydawnictwo	N;NOM;FEM;PL	N;NOM;NEUT;SG
μουσείο	muzeum	μουσείο	muzeum	N;NOM;NEUT;SG	N;ACC;NEUT;SG
μουσείο	museum	μουσείο	museum	N;NOM;NEUT;SG	
πολιτικός	polityk	πολιτικός	polityk	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
πολιτικός	polityka	πολιτικός	polityka	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
πολιτικός	politycy	πολιτικός	polityk	ADJ;NOM;MASC;SG	N;NOM;MASC;PL
συμμετοχή	udział	συμμετοχή	udział	N;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
συμμετοχή	uczestnictwa	συμμετοχή	uczestnictwo	N;NOM;FEM;SG	N;GEN;NEUT;SG
συμμετοχή	udział	συμμετοχή	udział	N;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
δυο	dwie	δύο	dwa	NUM;NOM;PL	NUM;ACC;FEM;PL
δυο	dwóch	δύο	dwa	NUM;NOM;PL	NUM;ACC;MASC;PL
δυο	dwa	δύο	dwa	NUM;NOM;PL	NUM;ACC;MASC;PL
μεγαλύτερη	większej	μεγάλος	duży	ADJ;NOM;CMPR;FEM;SG	ADJ;GEN;CMPR;FEM;SG
μεγαλύτερη	starsi	μεγάλος	stary	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;MASC;PL
μεγαλύτερη	większego	μεγάλος	duży	ADJ;NOM;CMPR;FEM;SG	ADJ;ACC;CMPR;MASC;SG
πέθανε	die	πεθαίνω	die	V;PFV;IND;SG;3;PST;FIN;ACT	
ανά	per	ανά	per	ADP	
μουσική	muzyka	μουσικός	muzyka	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
μουσική	music	μουσικός	musieć	ADJ;NOM;FEM;SG	
μουσική	muzyki	μουσικός	muzyka	ADJ;NOM;FEM;SG	
κόσμο	cosmo	κόσμος	cosmo	N;ACC;MASC;SG	
κόσμο	świat	κόσμος	świat	N;ACC;MASC;SG	N;NOM;MASC;SG
κόσμο	swiat	κόσμος	swiat	N;ACC;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
κόσμο	świata	κόσμος	świat	N;ACC;MASC;SG	N;GEN;MASC;SG
κόσμο	świecie	κόσμος	świat	N;ACC;MASC;SG	N;DAT;MASC;SG
κόσμο	world	κόσμος	world	N;ACC;MASC;SG	
άτομα	ludzi	άτομο	człowiek	N;NOM;NEUT;PL	N;ACC;MASC;PL
άτομα	people	άτομο	peopło	N;NOM;NEUT;PL	
δεύτερο	druga	δεύτερος	drugi	NUM;NOM;NEUT;SG	ADJ;NOM;FEM;SG
δεύτερο	drugi	δεύτερος	drugi	NUM;NOM;NEUT;SG	ADJ;NOM;MASC;SG
δεύτερο	drugie	δεύτερος	drugi	NUM;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
είδος	wpisz	είδος	wpić	N;NOM;NEUT;SG	V;PFV;IMP;SG;2;FIN;ACT
είδος	typ	είδος	typ	N;NOM;NEUT;SG	
είδος	gatunki	είδος	gatunek	N;NOM;NEUT;SG	N;NOM;MASC;PL
μεγαλύτερο	starsi	μεγάλος	stary	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;MASC;PL
μεγαλύτερο	większego	μεγάλος	duży	ADJ;NOM;CMPR;NEUT;SG	ADJ;ACC;CMPR;MASC;SG
εκείνη	ona	εκείνος	on	PRO;ACC;FEM;SG;3	PRO;NOM;FEM;SG;3
χώρες	krajów	χώρα	kraj	N;NOM;FEM;PL	N;GEN;MASC;PL
χώρο	przestrzeni	χώρος	przestrzeń	N;ACC;MASC;SG	N;GEN;FEM;SG
χώρο	kosmos	χώρος	kosmos	N;ACC;MASC;SG	
χώρο	przestrzeń	χώρος	przestrzeń	N;ACC;MASC;SG	N;NOM;FEM;SG
σχολή	szkoły	σχολή	szkoła	N;NOM;FEM;SG	N;GEN;FEM;SG
εναντίον	przeciw	εναντίον	przeciw	ADP	
τρία	trzy	τρεις	trzy	NUM;NOM;NEUT;PL	NUM;ACC;MASC;PL
χαρακτηριστικά	charakterystyka	χαρακτηριστικός	charakterystyka	N;NOM;NEUT;PL	N;NOM;FEM;SG
χαρακτηριστικά	właściwości	χαρακτηριστικός	właściwość	N;NOM;NEUT;PL	N;ACC;FEM;PL
χαρακτηριστικά	właściwości	χαρακτηριστικός	właściwość	N;NOM;NEUT;PL	N;ACC;FEM;PL
χαρακτηριστικά	atrybutów	χαρακτηριστικός	atrybut	N;NOM;NEUT;PL	N;GEN;MASC;PL
όρος	mount	όρος	mount	N;NOM;MASC;SG	
όρος	góra	όρος	góra	N;NOM;MASC;SG	
όρος	warunek	όρος	warunek	N;NOM;MASC;SG	N;ACC;MASC;SG
ιδρύθηκε	założone	ιδρύω	założyć	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ιδρύθηκε	założony	ιδρύω	założyć	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ιδρύθηκε	założona	ιδρύω	założyć	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
βασιλιάς	king	βασιλιάς	king	N;NOM;MASC;SG	
βασιλιάς	króla	βασιλιάς	król	N;NOM;MASC;SG	N;ACC;MASC;SG
βασιλιάς	kinga	βασιλιάς	kinga	N;NOM;MASC;SG	PROPN;NOM;FEM;SG
παιδιά	boys	παιδί	boys	N;NOM;NEUT;PL	
βραβείο	nagrodę	βραβείο	nagroda	N;NOM;NEUT;SG	N;ACC;FEM;SG
βραβείο	nagrody	βραβείο	nagroda	N;NOM;NEUT;SG	N;NOM;FEM;PL
βραβείο	nagrodę	βραβείο	nagroda	N;NOM;NEUT;SG	N;ACC;FEM;SG
βραβείο	nagrody	βραβείο	nagroda	N;NOM;NEUT;SG	N;NOM;FEM;PL
άρχισε	rozpoczęte	αρχίζω	rozpocząć	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
άρχισε	rozpoczęto	αρχίζω	rozpocząć	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
άρχισε	rozpoczęty	αρχίζω	rozpocząć	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
φαίνεται	wygląda	φαίνομαι	wyglądać	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
φαίνεται	wygląd	φαίνομαι	wygląd	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;MASC;SG
αρχαία	starożytnych	αρχαίος	starożytny	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
αρχαία	starożytni	αρχαίος	starożytnia	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
μήκος	długość	μήκος	długość	N;ACC;NEUT;SG	N;NOM;FEM;SG
μήκος	długości	μήκος	długość	N;ACC;NEUT;SG	N;GEN;FEM;SG
κυκλοφόρησε	zwolnione	κυκλοφορώ	zwolnić	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
κυκλοφόρησε	wydane	κυκλοφορώ	wydać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
