que	to	que	taj	CONJ	DET;NOM;NEUT;SG
escuela	školska	escuela	školski	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
información	podaci	información	podatak	N;FEM;SG	N;NOM;MASC;PL
información	informacije	información	informacija	N;FEM;SG	N;NOM;FEM;PL
información	podaci	información	podatak	N;FEM;SG	N;NOM;MASC;PL
información	informacije	información	informacija	N;FEM;SG	N;NOM;FEM;PL
importante	bitno	importante	bitno	ADJ;SG	ADV
último	posljednje	último	posljednji	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
último	zadnje	último	zadnji	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;PL
uso	uso	uso	uso	N;MASC;SG	ADP
uso	koristi	uso	koristiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
uso	iskoristi	uso	iskoristiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
uso	upotrijebi	uso	upotrijebiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
juegos	gaming	juego	gaming	N;MASC;PL	N;NOM;MASC;SG
punto	dot	punto	dot	N;MASC;SG	ADP
alemania	njemačka	alemania	njemački	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
alemania	njemačkoj	alemania	njemački	N;FEM;SG	ADJ;DAT;DEF;FEM;SG
partidos	odgovara	partido	odgovarati	N;MASC;PL	V;IND;SG;3;PRS;FIN
john	ivan	john	ivan	PROPN	N;NOM;MASC;SG
john	john	john	john	PROPN	PROPN;NOM;MASC;SG
miembros	članstvo	miembro	članstvo	N;MASC;PL	N;NOM;NEUT;SG
pedro	pedro	pedro	pedro	N;MASC;SG	PROPN;NOM;MASC;SG
pedro	peter	pedro	peter	N;MASC;SG	PROPN;NOM;MASC;SG
primeros	rano	primero	rano	ADJ;MASC;PL	ADV
primeros	prvo	primero	prvo	ADJ;MASC;PL	ADV
primeros	prvi	primero	prvi	ADJ;MASC;PL	ADJ;NOM;MASC;SG
cualquier	bilo	cualquiera	biti	DET;SG	V;NEUT;SG;PST;V.PTCP;ACT
manera	way	manera	way	N;FEM;SG	ADP
estudios	studij	estudio	studij	N;MASC;PL	N;NOM;MASC;SG
estudios	studija	estudio	studij	N;MASC;PL	N;GEN;MASC;SG
diferentes	drukčije	diferente	drukčije	ADJ;PL	ADV
diferentes	drugačiji	diferente	drugačiji	ADJ;PL	ADJ;NOM;DEF;MASC;SG
diferentes	drugačija	diferente	drugačiji	ADJ;PL	ADJ;NOM;DEF;FEM;SG
diferentes	drugačije	diferente	drugačije	ADJ;PL	ADV
barcelona	barcelone	barcelona	barcelon	N;FEM;SG	N;NOM;FEM;PL
mayoría	većinski	mayoría	većinski	N;FEM;SG	ADV
unión	union	unión	union	N;FEM;SG	ADP
arte	umjetnosti	arte	umjetnost	N;SG	N;NOM;FEM;PL
arte	art	arte	art	N;SG	ADP
arte	umjetnine	arte	umjetnina	N;SG	N;NOM;FEM;PL
especies	vrsta	especie	vrsta	N;FEM;PL	N;NOM;FEM;SG
estilo	style	estilo	styli	N;MASC;SG	ADP
cine	filmovi	cine	film	N;MASC;SG	N;NOM;MASC;PL
cine	filmove	cine	film	N;MASC;SG	N;ACC;MASC;PL
cine	filmovi	cine	film	N;MASC;SG	N;NOM;MASC;PL
costa	kosta	costa	kosta	N;FEM;SG	V;IND;SG;3;PRS;FIN
costa	obale	costa	obala	N;FEM;SG	N;NOM;FEM;PL
equipos	oprema	equipo	oprema	N;MASC;PL	N;NOM;FEM;SG
código	kod	código	kod	N;MASC;SG	ADP;GEN
puntos	tačke	punto	tačak	N;MASC;PL	ADJ;NOM;DEF;FEM;PL
puntos	tačke	punto	tačak	N;MASC;PL	ADJ;NOM;DEF;FEM;PL
puntos	šavova	punto	šav	N;MASC;PL	N;ACC;MASC;SG
perú	peruu	perú	peru	PROPN	PROPN;DAT;MASC;SG
perú	peru	perú	prati	PROPN	
militar	vojska	militar	vojska	ADJ;SG	N;NOM;FEM;SG
italia	italia	italia	italia	PROPN	PROPN;NOM;MASC;SG
italia	italija	italia	italija	PROPN	PROPN;NOM;FEM;SG
manuel	manuel	manuel	manuel	PROPN	N;NOM;MASC;SG
manuel	manny	manuel	manny	PROPN	PROPN;NOM;MASC;SG
manuel	emmanuel	manuel	emmanuel	PROPN	N;NOM;MASC;SG
plantas	bilje	planta	bilje	N;FEM;PL	N;NOM;NEUT;SG
plantas	biljka	planta	biljka	N;FEM;PL	N;NOM;FEM;SG
metros	metar	metro	metar	N;MASC;PL	N;NOM;MASC;SG
oro	zlatni	oro	zlatan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
oro	zlatna	oro	zlatan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
oro	zlatne	oro	zlatan	N;MASC;SG	ADJ;NOM;DEF;FEM;PL
oro	zlatno	oro	zlatan	N;MASC;SG	ADJ;NOM;NEUT;SG
oro	zlatna	oro	zlatan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
oro	zlatni	oro	zlatan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
oro	gold	oro	gold	N;MASC;SG	ADP
construcción	grade	construcción	graditi	N;FEM;SG	V;IND;PL;3;PRS;FIN
construcción	radovi	construcción	rad	N;FEM;SG	N;NOM;MASC;PL
local	lokalno	local	lokalno	ADJ;SG	ADV
francés	francuski	francés	francuski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
francés	francuzi	francés	francug	N;MASC;SG	N;ACC;MASC;PL
cultura	kulture	cultura	kultura	N;FEM;SG	N;NOM;FEM;PL
cultura	kulturno	cultura	kulturan	N;FEM;SG	ADJ;NOM;NEUT;SG
cultura	kulturne	cultura	kulturan	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
cultura	kulturni	cultura	kulturan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
cultura	kulturna	cultura	kulturan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
santiago	james	santiago	james	N;MASC;SG	PROPN;NOM;MASC;SG
cerca	zatvori	cerca	zatvoriti	ADV	V;IND;SG;3;PRS;FIN
estudio	prouči	estudio	proučiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
principales	main	principal	main	ADJ;PL	ADP
principales	glavni	principal	glavni	ADJ;PL	ADJ;NOM;DEF;MASC;SG
principales	glavno	principal	glavni	ADJ;PL	ADJ;NOM;NEUT;SG
principales	glavna	principal	glavni	ADJ;PL	ADJ;NOM;DEF;FEM;SG
usuario	korisnika	usuario	korisnik	N;MASC;SG	N;GEN;MASC;PL
com	com	com	com		N;NOM;MASC;SG
cinco	cinco	cinco	cinco	NUM;PL	N;NOM;MASC;SG
anterior	ranije	anterior	rano	ADJ;SG	ADV;CMPR
cargo	naplatiti	cargo	naplatiti	N;MASC;SG	V;NFIN
derecho	desno	derecho	desno	N;MASC;SG	ADV
gracias	hvala	gracias	hvati	N	V;FEM;SG;PST;V.PTCP;ACT
gracias	hvala	gracias	hvati	N	V;FEM;SG;PST;V.PTCP;ACT
kitt	kitt	kitt	kitt	N;MASC;SG	
social	društveno	social	društveno	ADJ;SG	ADV
social	socijalne	social	socijalan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
millones	milijun	millón	milijun	N;MASC;PL	N;NOM;MASC;SG
comunidad	zajednice	comunidad	zajednica	N;FEM;SG	N;NOM;FEM;PL
fin	fin	fin	fin	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
colombia	kolumbijski	colombia	kolumbijski	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
servicio	usluge	servicio	usluga	N;MASC;SG	N;NOM;FEM;PL
rock	rock	rock	rock	N;MASC;SG	ADP
político	političar	político	političar	ADJ;MASC;SG	N;NOM;MASC;SG
político	političara	político	političar	ADJ;MASC;SG	N;GEN;MASC;PL
político	politički	político	politički	ADJ;MASC;SG	ADV
películas	kino	película	kino	N;FEM;PL	N;NOM;MASC;SG
ver	pogled	ver	pogled	V;NFIN	N;NOM;MASC;SG
ver	prikaz	ver	prikaz	V;NFIN	N;NOM;MASC;SG
popular	popularne	popular	popularan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
muchas	mnoge	mucho	mnogi	PRO;FEM;PL	ADJ;NOM;DEF;FEM;PL
muchas	mnogi	mucho	mnogi	PRO;FEM;PL	ADJ;NOM;DEF;MASC;PL
tal	tal	tal	tal	N	PROPN;NOM;MASC;SG
alto	alto	alto	alto	ADJ;MASC;SG	PROPN;NOM;MASC;SG
alto	visoko	alto	visoko	ADJ;MASC;SG	ADV
cuerpo	body	cuerpo	body	N;MASC;SG	PROPN;NOM;MASC;SG
siguientes	praćenje	siguiente	praćenje	ADJ;PL	N;NOM;NEUT;SG
siguientes	pratim	siguiente	pratim	ADJ;PL	V;IND;SG;1;PRS;FIN
finales	finale	final	finale	N;MASC;PL	N;NOM;NEUT;SG
finales	završni	final	završan	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
sociedad	partnerstva	sociedad	partnerstvo	N;FEM;SG	N;NOM;NEUT;PL
dirección	ravnateljstva	dirección	ravnateljstvo	N;FEM;SG	N;NOM;NEUT;PL
hombres	mens	hombre	mens	N;MASC;PL	N;NOM;MASC;SG
última	posljednje	último	posljednji	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
última	zadnje	último	zadnji	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
original	izvorno	original	izvorno	ADJ;SG	ADV
original	originalno	original	originalan	ADJ;SG	ADV
original	original	original	original	ADJ;SG	N;NOM;MASC;SG
estadio	arene	estadio	aren	N;MASC;SG	N;NOM;FEM;PL
ambos	oboje	ambos	oboje	NUM;MASC;PL	N;NOM;MASC;SG
miguel	mike	miguel	mika	PROPN	N;NOM;MASC;SG
miguel	miguel	miguel	miguel	PROPN	PROPN;NOM;MASC;SG
miguel	mihael	miguel	mihael	PROPN	PROPN;NOM;MASC;SG
miguel	michael	miguel	michael	PROPN	PROPN;NOM;MASC;SG
ley	ley	ley	ley	N;FEM;SG	PROPN;NOM;MASC;SG
oeste	west	oeste	west	N;MASC;SG	PROPN;NOM;MASC;SG
oeste	zapadno	oeste	zapadno	N;MASC;SG	ADV
oeste	zapadna	oeste	zapadan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
oeste	zapadni	oeste	zapadan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
oeste	western	oeste	western	N;MASC;SG	ADP
mujeres	mujeres	mujer	mujeres	N;FEM;PL	ADP
obs	obs	obs	obs	N;SG	PROPN;NOM;MASC;SG
cambio	promijeni	cambio	promijeniti	N;MASC;SG	V;IND;SG;3;PRS;FIN
style	style	style	styli	N	ADP
público	publike	público	publika	N;MASC;SG	N;NOM;FEM;PL
público	publike	público	publika	N;MASC;SG	N;NOM;FEM;PL
público	javni	público	javan	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
público	javna	público	javan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
público	javno	público	javno	N;MASC;SG	ADV
pues	pa	pues	pa	CONJ	CONJ
superior	nadređeni	superior	nadrediti	ADJ;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
media	media	media	media	N;FEM;SG	PROPN;NOM;MASC;SG
media	mediji	media	medij	N;FEM;SG	N;NOM;MASC;PL
media	medijski	media	medijski	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
media	prosječan	media	prosječan	N;FEM;SG	ADJ;NOM;INDF;MASC;SG
media	prosječno	media	prosječno	N;FEM;SG	ADV
media	prosječni	media	prosječni	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
media	prosječna	media	prosječan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
california	kalifornija	california	kaliforan	N;FEM;SG	ADV;CMPR
california	kaliforniji	california	kaliforan	N;FEM;SG	ADJ;DAT;DEF;CMPR;FEM;SG
tan	tan	tanto	tan	ADV	PROPN;NOM;MASC;SG
tan	ten	tanto	ten	ADV	N;NOM;MASC;SG
llegó	stigli	llegar	stići	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP;ACT
archivo	arhive	archivo	arhiv	N;MASC;SG	N;NOM;FEM;PL
radio	radio	radio	raditi	N;FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
parís	paris	parís	paris	PROPN	PROPN;NOM;MASC;SG
parís	pariz	parís	pariz	PROPN	PROPN;NOM;MASC;SG
parís	pariza	parís	pariz	PROPN	N;GEN;MASC;SG
world	world	world	world	N	ADP
cruz	cruz	cruz	cruz	N;FEM;SG	PROPN;NOM;MASC;SG
cruz	cross	cruz	cross	N;FEM;SG	ADP
cabo	cape	cabo	cape	N;MASC;SG	ADP
brasil	brazil	brasil	brazil	N;SG	PROPN;NOM;MASC;SG
brasil	brazila	brasil	braziti	N;SG	PROPN;NOM;MASC;SG
unido	united	unido	united	ADJ;MASC;SG;V.PTCP	N;NOM;MASC;SG
unido	ujedinjeni	unido	ujediniti	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
red	mreže	red	mreža	N;FEM;SG	N;NOM;FEM;PL
red	crveno	red	crven	N;FEM;SG	ADV
red	crvena	red	crven	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
red	crven	red	crven	N;FEM;SG	ADJ;NOM;INDF;MASC;SG
red	crveni	red	crven	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
aquí	evo	aquí	evo	ADV	
movimiento	premjesti	movimiento	premjesti	N;MASC;SG	V;IND;SG;3;PRS;FIN
revista	journal	revista	journal	N;FEM;SG	ADP
éxito	uspješno	éxito	uspješno	N;MASC;SG	ADV
éxito	uspješna	éxito	uspješan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
éxito	uspješan	éxito	uspješan	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
plaza	plaze	plaza	plaz	N;FEM;SG	N;NOM;FEM;PL
grande	velike	grande	velik	ADJ;SG	ADJ;NOM;DEF;FEM;PL
grande	grande	grande	granda	ADJ;SG	N;NOM;FEM;SG
islas	otočje	isla	otočji	N;FEM;PL	N;NOM;NEUT;SG
islas	otoka	isla	otok	N;FEM;PL	N;GEN;MASC;SG
musical	mjuzikl	musical	mjuzikl	ADJ;SG	N;NOM;MASC;SG
primero	prvi	primero	prvi	ADV	ADJ;NOM;MASC;SG
león	león	león	león	N;MASC;SG	PROPN;NOM;MASC;SG
león	leon	león	leon	N;MASC;SG	PROPN;NOM;MASC;SG
león	lea	león	lea	N;MASC;SG	PROPN;NOM;FEM;SG
león	leo	león	leo	N;MASC;SG	PROPN;NOM;MASC;SG
algo	nesto	algo	nesto	PRO;SG	N;NOM;NEUT;SG
década	desetljeća	década	desetljeće	N;FEM;SG	N;NOM;NEUT;PL
iii	iii	iii	iii		ADJ
organización	organizacije	organización	organizacija	N;FEM;SG	N;NOM;FEM;PL
organización	organizira	organización	organizirati	N;FEM;SG	V;IND;SG;3;PRS;FIN
monte	monte	monte	monta	N;MASC;SG	PROPN;NOM;MASC;SG
decir	reci	decir	reći	V;NFIN	INTJ
importantes	važno	importante	važan	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
importantes	bitno	importante	bitno	ADJ;PL	ADV
china	kine	chino	kina	N;FEM;SG	N;NOM;FEM;PL
china	kini	chino	kina	N;FEM;SG	PROPN;DAT;FEM;SG
xix	xix	xix	xix	N;MASC;SG	ADJ
calle	street	calle	street	N;FEM;SG	ADP
van	kombi	ir	kombi	V;IND;PL;3;PRS;FIN	N;NOM;MASC;SG
medios	media	medio	media	N;MASC;PL	PROPN;NOM;MASC;SG
medios	medijski	medio	medijski	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
francesa	francuzi	francés	francug	ADJ;FEM;SG	N;ACC;MASC;PL
empresa	poslovno	empresa	poslovan	N;FEM;SG	ADV
empresa	poslovna	empresa	poslovan	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
empresa	poslovni	empresa	poslovan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
fernando	fernand	fernar	fernand	V;V.MSDR	N;NOM;MASC;SG
fernando	ferdinand	fernar	ferdinand	V;V.MSDR	N;NOM;MASC;SG
fernando	fernando	fernar	fernando	V;V.MSDR	PROPN;NOM;MASC;SG
propio	posjedovati	propio	posjedovati	ADJ;MASC;SG	V;NFIN
mapa	mape	mapa	mapa	N;MASC;SG	N;NOM;FEM;PL
civil	građanski	civil	građanski	ADJ;SG	ADV
civil	civili	civil	civila	ADJ;SG	N;NOM;MASC;PL
civil	civile	civil	civil	ADJ;SG	N;ACC;MASC;PL
civil	civil	civil	civil	ADJ;SG	PROPN;NOM;MASC;SG
civil	civila	civil	civil	ADJ;SG	N;GEN;MASC;PL
educación	poučno	educación	poučno	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG
educación	obrazovne	educación	obrazovan	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
educación	obrazovni	educación	obrazovan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
educación	edukacije	educación	edukacija	N;FEM;SG	N;NOM;FEM;PL
llamada	poziv	llamado	poziv	ADJ;FEM;SG;V.PTCP	N;INAN;ACC;MASC;SG
alta	visoko	alto	visoko	ADJ;FEM;SG	ADV
alta	alta	alto	alta	ADJ;FEM;SG	N;NOM;FEM;SG
igual	jednaki	igual	jednak	ADV	ADJ;NOM;DEF;MASC;PL
igual	isti	igual	isti	ADV	ADJ;NOM;DEF;MASC;SG
igual	ista	igual	isti	ADV	ADJ;NOM;DEF;FEM;SG
usa	usa	usar	us	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG
londres	london	londre	london	N;MASC;PL	N;NOM;MASC;SG
edificio	grade	edificio	graditi	N;MASC;SG	V;IND;PL;3;PRS;FIN
fallecimiento	smrti	fallecimiento	smrt	N;MASC;SG	N;NOM;FEM;PL
posible	moguce	posible	moguc	ADJ;SG	N;NOM;MASC;SG
antiguo	starina	antiguo	starina	ADJ;MASC;SG	N;NOM;FEM;SG
antiguo	starinski	antiguo	starinski	ADJ;MASC;SG	ADV
natural	prirodne	natural	prirodan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
natural	prirodno	natural	prirodno	ADJ;SG	ADV
álbumes	albuma	álbum	album	N;MASC;PL	N;GEN;MASC;SG
paso	pasu	paso	pas	N;MASC;SG	V;IND;PL;3;PRS;FIN
mujer	ženska	mujer	ženski	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
mujer	žensko	mujer	ženski	N;FEM;SG	ADJ;NOM;NEUT;SG
mujer	žene	mujer	žena	N;FEM;SG	N;NOM;FEM;PL
fuerza	snage	fuerza	snaga	N;FEM;SG	N;NOM;FEM;PL
fuerza	prisili	fuerza	prisiti	N;FEM;SG	V;IND;SG;3;PRS;FIN
fuerza	sile	fuerza	sila	N;FEM;SG	N;NOM;FEM;PL
altura	visine	altura	visina	N;FEM;SG	N;NOM;FEM;PL
garcía	garcia	garcía	garki	PROPN	N;NOM;MASC;SG
garcía	garcía	garcía	garca	PROPN	N;NOM;MASC;SG
conocida	poznati	conocido	poznat	ADJ;FEM;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL
conjunto	postavi	conjunto	postav	N;MASC;SG	V;IND;SG;3;PRS;FIN
eso	to	ese	taj	PRO;SG	DET;NOM;NEUT;SG
alemán	njemački	alemán	njemački	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
alemán	njemacki	alemán	njemacki	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
antigua	starina	antiguo	starina	ADJ;FEM;SG	N;NOM;FEM;SG
antigua	starinski	antiguo	starinski	ADJ;FEM;SG	ADV
especial	specijaliteta	especial	specijalitet	ADJ;SG	N;GEN;MASC;SG
especial	specijalno	especial	specijalno	ADJ;SG	ADV
especial	posebno	especial	posebno	ADJ;SG	ADV
interior	unutrašnji	interior	unutrašnji	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
interior	unutarnji	interior	unutarnji	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
interior	unutarnjih	interior	unutarnji	N;MASC;SG	ADJ;GEN;MASC;PL
plata	srebrni	plata	srebrn	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
plata	silver	plata	silver	N;FEM;SG	ADP
japón	japan	japón	japan	N;MASC;SG	PROPN;NOM;MASC;SG
municipal	općinske	municipal	općinski	ADJ;SG	ADJ;NOM;DEF;FEM;PL
consejo	vijeća	consejo	vijeće	N;MASC;SG	N;NOM;NEUT;PL
libre	besplatno	libre	besplatno	ADJ;SG	ADV
libre	free	libre	free	ADJ;SG	ADP
valle	valle	valle	valla	N;MASC;SG	PROPN;NOM;MASC;SG
valle	valley	valle	valley	N;MASC;SG	PROPN;NOM;MASC;SG
valle	doline	valle	dolina	N;MASC;SG	N;NOM;FEM;PL
trata	poslastice	tratar	poslastica	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
david	david	david	david	PROPN	N;NOM;MASC;SG
castillo	castle	castillo	castle	N;MASC;SG	ADP
castillo	castillo	castillo	castillo	N;MASC;SG	ADV
publicado	objavljeni	publicado	objaviti	ADJ;MASC;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
publicado	postavio	publicado	postaviti	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
referencia	reference	referencia	referenca	N;FEM;SG	N;NOM;FEM;PL
inglaterra	engleske	inglaterra	engleski	PROPN	ADJ;NOM;DEF;FEM;PL
inglaterra	englesku	inglaterra	engleski	PROPN	ADJ;ACC;DEF;FEM;SG
inglaterra	engleska	inglaterra	engleski	PROPN	ADJ;NOM;DEF;FEM;SG
común	zajednički	común	zajednički	ADJ;SG	ADV
editorial	urednički	editorial	urednički	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
deporte	sportski	deporte	sportski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
deporte	sportovi	deporte	sport	N;MASC;SG	N;NOM;MASC;PL
saint	sveti	saint	svet	N;MASC	ADJ;NOM;DEF;MASC;SG
saint	saint	saint	saint	N;MASC	ADP
espacio	space	espacio	spaciti	N;MASC;SG	ADP
asociación	partnerstva	asociación	partnerstvo	N;FEM;SG	N;NOM;NEUT;PL
asociación	asocijacije	asociación	asocijacija	N;FEM;SG	N;NOM;FEM;PL
hija	kćeri	hija	kći	N;FEM;SG	N;NOM;FEM;PL
hermano	brate	hermano	bratiti	N;MASC;SG	INTJ
hermano	brate	hermano	bratiti	N;MASC;SG	INTJ
fundación	temelji	fundación	temeljiti	N;FEM;SG	V;IND;SG;3;PRS;FIN
blanco	mete	blanco	meti	ADJ;MASC;SG	N;NOM;FEM;PL
blanco	prazno	blanco	prazno	ADJ;MASC;SG	ADV
blanco	cilj	blanco	cilj	ADJ;MASC;SG	N;NOM;MASC;SG
blanco	meta	blanco	meto	ADJ;MASC;SG	N;NOM;FEM;SG
blanco	blanco	blanco	blanco	ADJ;MASC;SG	PROPN;NOM;MASC;SG
profesional	profesionalno	profesional	profesionalno	ADJ;SG	ADV
profesional	profesionalac	profesional	profesionalac	ADJ;SG	N;NOM;MASC;SG
cultural	kulturne	cultural	kulturan	ADJ;SG	ADJ;NOM;DEF;FEM;PL
principios	principa	principio	princip	N;MASC;PL	N;GEN;MASC;SG
principios	princip	principio	princip	N;MASC;PL	N;NOM;MASC;SG
principios	načelo	principio	načelo	N;MASC;PL	N;NOM;NEUT;SG
imperio	empire	imperio	empir	N;MASC;SG	ADP
imperio	carstva	imperio	carstvo	N;MASC;SG	N;NOM;NEUT;PL
dicho	said	dicho	said	ADJ;MASC;SG;V.PTCP	ADP
investigación	istrage	investigación	istraga	N;FEM;SG	N;NOM;FEM;PL
investigación	istraživanja	investigación	istraživanje	N;FEM;SG	N;NOM;NEUT;PL
from	od	from	od	N	ADP;GEN
from	iz	from	iz	N	ADP;GEN
problemas	nevolja	problema	nevolja	N;MASC;PL	N;NOM;FEM;SG
problemas	problem	problema	problem	N;MASC;PL	N;NOM;MASC;SG
actividad	aktivnosti	actividad	aktivnost	N;FEM;SG	N;NOM;FEM;PL
joven	mladi	joven	mlad	N;SG	ADJ;NOM;DEF;MASC;PL
joven	mlad	joven	mlad	N;SG	ADJ;NOM;INDF;MASC;SG
joven	mlada	joven	mlad	N;SG	ADJ;NOM;FEM;SG
joven	mlade	joven	mlad	N;SG	ADJ;ACC;DEF;MASC;PL
joven	mlado	joven	mlado	N;SG	ADJ;NOM;NEUT;SG
incluyendo	uključujući	incluir	uključivati	V;V.MSDR	ADV;RL
planta	biljke	planta	biljka	N;FEM;SG	N;NOM;FEM;PL
planta	biljke	planta	biljka	N;FEM;SG	N;NOM;FEM;PL
montañas	planina	montaña	planina	N;FEM;PL	N;NOM;FEM;SG
montañas	planinu	montaña	planina	N;FEM;PL	N;ACC;FEM;SG
montañas	planina	montaña	planina	N;FEM;PL	N;NOM;FEM;SG
ronda	okrugli	ronda	okrugao	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
ronda	okruglo	ronda	okrugao	N;FEM;SG	ADJ;NOM;NEUT;SG
ronda	okrugla	ronda	okrugao	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
clase	klase	clase	klasa	N;FEM;SG	N;NOM;FEM;PL
estaban	bile	estar	biti	V;IND;PL;3;IPFV;FIN	V;FEM;PL;PST;V.PTCP;ACT
estaban	bili	estar	biti	V;IND;PL;3;IPFV;FIN	V;MASC;PL;PST;V.PTCP;ACT
longitud	dužine	longitud	dužina	N;FEM;SG	N;NOM;FEM;PL
políticos	politika	político	politika	N;MASC;PL	N;NOM;FEM;SG
deportivo	deportivo	deportivo	deportivo	ADJ;MASC;SG	N;NOM;MASC;SG
deportivo	sportovi	deportivo	sport	ADJ;MASC;SG	N;NOM;MASC;PL
deportivo	sport	deportivo	sport	ADJ;MASC;SG	N;NOM;MASC;SG
arquitectura	arhitekture	arquitectura	arhitektura	N;FEM;SG	N;NOM;FEM;PL
barrio	barrio	barrio	barriti	N;MASC;SG	PROPN;NOM;MASC;SG
argentino	argentino	argentino	argentina	N;MASC;SG	ADP
argentino	argentinski	argentino	argentinski	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
olímpicos	olimpijski	olímpico	olimpijski	ADJ;MASC;PL	ADV
olímpicos	olympic	olímpico	olympic	ADJ;MASC;PL	ADP
jorge	jorge	jorge	jorga	PROPN	N;NOM;MASC;SG
jorge	george	jorge	george	PROPN	N;NOM;MASC;SG
razas	sorta	raza	sort	N;FEM;PL	N;NOM;FEM;SG
defensa	odbrana	defensa	odbrana	N;SG	ADJ;NOM;FEM;SG;V.PTCP
defensa	odbrana	defensa	odbrana	N;SG	ADJ;NOM;FEM;SG;V.PTCP
honor	časti	honor	čast	N;MASC;SG	N;NOM;FEM;PL
honor	cast	honor	cast	N;MASC;SG	ADP
honor	časti	honor	čast	N;MASC;SG	N;NOM;FEM;PL
incluye	uključuju	incluir	uključivati	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
amor	volim	amor	voljeti	N;MASC;SG	V;IND;SG;1;PRS;FIN
nuevos	novo	nuevo	nov	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
nuevos	nova	nuevo	nov	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
nuevos	novi	nuevo	nov	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;SG
martín	martine	martín	martina	N;MASC;SG	N;NOM;FEM;PL
situación	situacije	situación	situacija	N;FEM;SG	N;NOM;FEM;PL
nombrado	imenovao	nombrado	imenovati	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
ministro	ministre	ministro	ministar	N;MASC;SG	N;ACC;MASC;PL
interés	kamate	interés	kamata	N;MASC;SG	N;NOM;FEM;PL
series	serija	serie	serija	N;FEM;PL	N;NOM;FEM;SG
persona	osobe	persona	osoba	N;FEM;SG	N;NOM;FEM;PL
