של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
אירופה	europeni	אירופה	european	PROPN	ADJ;INDF;MASC;PL
אירופה	european	אירופה	european	PROPN	ADJ;INDF;MASC;SG
המלך	regele	המלך	rege		N;DEF;MASC;SG
המלך	king	המלך	king		N;INDF;MASC;SG
המלך	rege	המלך	rege		N;INDF;MASC;SG
מיליון	milioane	מיליון	milion	NUM;MASC;SG	NUM;INDF;FEM;PL
יצחק	isaac	יצחק	isaac	PROPN	PROPN
יצחק	yitzhak	יצחק	yitzhak	PROPN	PROPN
יצחק	itzhak	יצחק	itzhak	PROPN	PROPN
האלבום	album	האלבום	album	PROPN	N;INDF;MASC;SG
האלבום	albumul	האלבום	album	PROPN	N;DEF;MASC;SG
יוסף	joseph	יוסף	joseph	PROPN	PROPN
יוסף	iosif	יוסף	iosif	PROPN	PROPN
יוסף	yosef	יוסף	yosef	PROPN	PROPN
נפטר	decedat	נפטר	decedat	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נפטר	decedata	נפטר	decedată	V;MASC;SG;3;PST;MID	N;DEF;FEM;SG
הלהקה	trupa	הלהקה	trupă	PROPN	N;DEF;FEM;SG
הלהקה	trupa	הלהקה	trupă	PROPN	N;DEF;FEM;SG
הלהקה	formatie	הלהקה	formatie	PROPN	N;INDF;FEM;SG
הלהקה	formatie	הלהקה	formatie	PROPN	N;INDF;FEM;SG
בתי	fica	בית	fice	PROPN	N;DEF;FEM;SG
בתי	fiica	בית	fiică	PROPN	N;DEF;FEM;SG
בתי	fiica	בית	fiică	PROPN	N;DEF;FEM;SG
וב	webb	וב	webb		PROPN
פעם	odata	פעם	odata	ADV	
משתמש	folosirea	השתמש	folosire	V;MASC;SG;V.PTCP	N;DEF;FEM;SG
משתמש	utilizarea	השתמש	utilizare	V;MASC;SG;V.PTCP	N;DEF;FEM;SG
משתמש	utilizand	השתמש	utiliza	V;MASC;SG;V.PTCP	ADV
משתמש	utilizatorul	השתמש	utilizator	V;MASC;SG;V.PTCP	N;DEF;MASC;SG
משתמש	utilizator	השתמש	utilizator	V;MASC;SG;V.PTCP	N;INDF;MASC;SG
קיבל	primite	קיבל	primit	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
קיבל	primita	קיבל	primita	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
קיבל	acceptat	קיבל	acceptat	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
קיבל	acceptate	קיבל	accepta	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
קיבל	acceptata	קיבל	acceptată	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
קיבל	acceptata	קיבל	acceptată	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
עקב	talon	None	talon	CONJ	N;INDF;MASC;SG
עקב	datorate	None	datorat	CONJ	ADJ;INDF;FEM;PL
עקב	datorata	None	datorat	CONJ	N;DEF;FEM;SG
עקב	calcai	None	calcai	CONJ	
עקב	toc	None	toc	CONJ	N;INDF;MASC;SG
עקב	tocul	None	toc	CONJ	N;DEF;MASC;SG
עקב	calcaiul	None	calcai	CONJ	N;DEF;MASC;SG
מונה	monet	מנה	monet		PROPN
מונה	mona	מנה	monă		N;DEF;FEM;SG
האימפריה	empire	האימפריה	empire	PROPN	N;INDF;MASC;SG
האימפריה	imperiul	האימפריה	imperiu	PROPN	N;DEF;MASC;SG
האימפריה	imperiu	האימפריה	imperiu	PROPN	N;INDF;MASC;SG
האימפריה	imperiului	האימפריה	imperiu	PROPN	N;DEF;MASC;SG
עדיין	inca	עדיין	inca	ADV	
עדיין	inca	עדיין	inca	ADV	
עדיין	tot	עדיין	tot	ADV	PRO;MASC;SG;3
מים	apa	מים	apă	N;MASC;PL	N;DEF;FEM;SG
מים	apa	מים	apă	N;MASC;PL	N;DEF;FEM;SG
כוחות	powers	כוח	powers	N;MASC;PL	PROPN
כוחות	competente	כוח	competent	N;MASC;PL	ADJ;INDF;FEM;PL
כוחות	forte	כוח	forte	N;MASC;PL	
ניו	neo	ניו	neo	PROPN	N;INDF;MASC;SG
נכון	dreapta	נכון	dreaptă	ADJ;MASC;SG	N;DEF;FEM;SG
נכון	corect	נכון	corect	ADJ;MASC;SG	ADV
חיפה	haifa	חיפה	haifă	PROPN	PROPN
העונה	anotimpul	העונה	anotimp	ADV	N;DEF;MASC;SG
העונה	sezonul	העונה	sezon	ADV	N;DEF;MASC;SG
העונה	sezon	העונה	sezon	ADV	N;INDF;MASC;SG
העונה	anotimp	העונה	anotimp	ADV	N;INDF;MASC;SG
יעקב	jacob	יעקב	jacob	PROPN	PROPN
יעקב	iacov	יעקב	iacov	PROPN	PROPN
יעקב	iacob	יעקב	iacob	PROPN	PROPN
יעקב	jakob	יעקב	jakob	PROPN	PROPN
יעקב	iakov	יעקב	iakov	PROPN	PROPN
יעקב	yaakov	יעקב	yaakov	PROPN	PROPN
אינה	ina	אינו	ina	V;FEM;SG;3;NEG;V.PTCP	
אינה	inna	אינו	inna	V;FEM;SG;3;NEG;V.PTCP	N;INDF;MASC;SG
מדינות	tari	מדינה	tari	N;FEM;PL	ADJ;INDF;FEM;PL
מדינות	tari	מדינה	tari	N;FEM;PL	ADJ;INDF;FEM;PL
הבית	acasa	הבית	acasa	ADV	
הבית	casa	הבית	casă	ADV	N;DEF;FEM;SG
הבית	acasa	הבית	acasa	ADV	
הבית	home	הבית	homă	ADV	
הבית	house	הבית	hou	ADV	N;INDF;MASC;SG
הבית	casa	הבית	casă	ADV	N;DEF;FEM;SG
הבית	casa	הבית	casă	ADV	N;DEF;FEM;SG
תודה	mersi	תודה	mersi	PROPN	
תודה	multumesc	תודה	multumi	PROPN	V;IND;SG;3;PRS;FIN
תודה	multumim	תודה	multumim	PROPN	
תודה	multumesc	תודה	multumi	PROPN	V;IND;SG;3;PRS;FIN
לב	inima	לב	inimă	PROPN	N;DEF;FEM;SG
לב	inima	לב	inimă	PROPN	N;DEF;FEM;SG
לב	heart	לב	heart	PROPN	
לב	lev	לב	lev	PROPN	PROPN
שלוש	trei	שלוש	trei	NUM;FEM;SG	NUM;PL
שלוש	three	שלוש	three	NUM;FEM;SG	N;INDF;MASC;SG
שלום	shalom	שלום	shalom	PROPN	PROPN
שלום	pace	שלום	pace	PROPN	N;INDF;FEM;SG
שלום	pacea	שלום	pace	PROPN	N;DEF;FEM;SG
פעמים	times	פעם	times	N;FEM;PL	N;INDF;MASC;SG
המשחק	joc	המשחק	joc	PROPN	N;INDF;MASC;SG
המשחק	jocul	המשחק	joc	PROPN	N;DEF;MASC;SG
האי	insula	האי	insulă		N;DEF;FEM;SG
האי	insula	האי	insulă		N;DEF;FEM;SG
האי	hai	האי	hai		V;IND;SG;1;PRS;FIN
בגלל	deoarece	בגלל	deoarece	ADP	CONJ;POS
המפלגה	party	המפלג	party	PROPN	N;INDF;MASC;SG
המפלגה	petrecere	המפלג	petrecere	PROPN	N;INDF;FEM;SG
המפלגה	partid	המפלג	partid	PROPN	N;INDF;MASC;SG
בעבר	anterior	בעבר	anterior		ADV
בעבר	anterioare	בעבר	anterior		ADJ;INDF;FEM;PL
האחרון	ultimele	האחרון	ultim	PROPN	NUM;DEF;FEM;PL
האחרון	ultima	האחרון	ultim	PROPN	NUM;DEF;FEM;SG
האחרון	ultimul	האחרון	ultim	PROPN	NUM;DEF;MASC;SG
האחרון	last	האחרון	last	PROPN	N;INDF;MASC;SG
קרב	combat	קרב	combate	N;MASC;SG	V;IND;PL;3;PRS;FIN
קצר	scurt	קצר	scurt	ADJ;MASC;SG	ADV
קצר	short	קצר	short	ADJ;MASC;SG	N;INDF;MASC;SG
קצר	scurte	קצר	scurt	ADJ;MASC;SG	ADJ;INDF;FEM;PL
קצר	scurt	קצר	scurt	ADJ;MASC;SG	ADV
בר	barul	בר	bar		N;DEF;MASC;SG
בר	bar	בר	bar		N;INDF;MASC;SG
צבא	militari	צבא	militar	N;MASC;SG	N;INDF;MASC;PL
צבא	militar	צבא	militar	N;MASC;SG	ADJ;INDF;MASC;SG
ים	mare	ים	mare	N;MASC;SG	ADJ;INDF;MASC;SG
החיים	life	החיים	life	ADV	
החיים	viata	החיים	viată	ADV	N;DEF;FEM;SG
החיים	viata	החיים	viată	ADV	N;DEF;FEM;SG
החיים	viata	החיים	viată	ADV	N;DEF;FEM;SG
החיים	viata	החיים	viată	ADV	N;DEF;FEM;SG
החיים	viata	החיים	viată	ADV	N;DEF;FEM;SG
ראשי	cap	ראש	cap	N;PSSD;MASC;PL	N;INDF;MASC;SG
ראשי	capul	ראש	cap	N;PSSD;MASC;PL	N;DEF;MASC;SG
ראשי	sef	ראש	sef	N;PSSD;MASC;PL	N;INDF;MASC;SG
ראשי	sef	ראש	sef	N;PSSD;MASC;PL	N;INDF;MASC;SG
ראשי	primare	ראש	primar	N;PSSD;MASC;PL	ADJ;INDF;FEM;PL
ראשי	primara	ראש	primar	N;PSSD;MASC;PL	ADJ;DEF;FEM;SG
ראשי	primar	ראש	primar	N;PSSD;MASC;PL	N;INDF;MASC;SG
הזמן	timp	הזמן	timp		N;INDF;MASC;SG
הזמן	ora	הזמן	oră		N;DEF;FEM;SG
הזמן	timpul	הזמן	timp		N;DEF;MASC;SG
אברהם	avraam	אברהם	avraam	PROPN	PROPN
אברהם	abraham	אברהם	abraha	PROPN	PROPN
אברהם	avraham	אברהם	avraham	PROPN	PROPN
נבחר	alese	נבחר	ales	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;PL
נבחר	aleasa	נבחר	ales	V;MASC;SG;3;PST;MID	ADJ;DEF;FEM;SG
נבחר	ales	נבחר	ales	V;MASC;SG;3;PST;MID	ADV
נבחר	selectate	נבחר	selecta	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;PL
נבחר	selectata	נבחר	selectat	V;MASC;SG;3;PST;MID	ADJ;DEF;FEM;SG
נבחר	selectat	נבחר	selectat	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
מדי	maddie	מדי	maddie	ADV	N;INDF;FEM;SG
מאוחר	tarziu	מאוחר	tarziu	ADV	
מאוחר	intarziat	מאוחר	intarziat	ADV	ADJ;INDF;MASC;SG
מאוחר	tarziu	מאוחר	tarziu	ADV	
דף	paginii	דף	pagină		N;DEF;FEM;SG
דף	pagina	דף	pagină		N;DEF;FEM;SG
דף	pagina	דף	pagină		N;DEF;FEM;SG
קולנוע	filme	קולנוע	film	N;MASC;SG	N;INDF;FEM;PL
קולנוע	filmele	קולנוע	filme	N;MASC;SG	N;DEF;FEM;PL
פני	penny	פנים	penny	N;PL	
קודם	primii	קודם	prim	ADV	NUM;DEF;MASC;PL
קודם	prima	קודם	prim	ADV	NUM;DEF;FEM;SG
קודם	primul	קודם	prim	ADV	NUM;DEF;MASC;SG
לצד	lateral	לצד	lateral	ADP	ADV
לצד	side	לצד	side	ADP	
בגיל	invechit	בגיל	invechi		ADJ;INDF;MASC;SG
בגיל	imbatranit	בגיל	imbatranit		ADJ;INDF;MASC;SG
ידוע	cunoscut	ידוע	cunoscut	N;MASC;SG	ADJ;INDF;MASC;SG
ידוע	cunoscuta	ידוע	cunoscuta	N;MASC;SG	ADJ;DEF;FEM;SG
ידוע	cunoscute	ידוע	cunoscut	N;MASC;SG	ADJ;INDF;FEM;PL
קטן	micii	קטן	mic	ADJ;MASC;SG	N;DEF;MASC;PL
קטן	mici	קטן	mic	ADJ;MASC;SG	ADJ;INDF;PL
קטן	putin	קטן	putin	ADJ;MASC;SG	
למד	invatat	למד	invata	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
למד	invatat	למד	invata	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
למד	studiata	למד	studiat	V;MASC;SG;3;PST	N;DEF;FEM;SG
למד	studiat	למד	studiat	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
למד	invata	למד	invata	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
למד	afla	למד	afla	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
למד	invata	למד	invata	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
ברית	aliatii	ברית	aliat	N;FEM;SG	N;DEF;MASC;PL
ברית	aliati	ברית	aliati	N;FEM;SG	
ברית	aliati	ברית	aliati	N;FEM;SG	
היהודי	evreu	היהודי	evreu	PROPN	N;INDF;MASC;SG
תשע	noua	תשע	nou	NUM;FEM;SG	ADJ;DEF;FEM;SG
תשע	nine	תשע	nine	NUM;FEM;SG	N;INDF;MASC;SG
ישראלי	israelieni	ישראלי	israelian	N;MASC;SG	ADJ;INDF;MASC;PL
ישראלי	israeliene	ישראלי	israelian	N;MASC;SG	ADJ;INDF;FEM;PL
ישראלי	israelian	ישראלי	israelian	N;MASC;SG	ADJ;INDF;MASC;SG
שיחק	jucate	שיחק	juca	PROPN	ADJ;INDF;FEM;PL
שיחק	jucat	שיחק	juca	PROPN	ADJ;INDF;MASC;SG
מעבר	tranzitie	מעבר	tranzitie		N;INDF;FEM;SG
מעבר	tranzitia	מעבר	tranzitie		N;DEF;FEM;SG
מעבר	dincolo	מעבר	dincolo		ADV
מעבר	pasajul	מעבר	pasaj		N;DEF;MASC;SG
מעבר	pasaj	מעבר	pasaj		N;INDF;MASC;SG
איך	cum	איך	cum	ADV	ADV
זהב	aurit	זהב	auri	N;MASC;SG	ADJ;INDF;MASC;SG
זהב	auriu	זהב	auriu	N;MASC;SG	ADJ;INDF;MASC;SG
זהב	auriu	זהב	auriu	N;MASC;SG	ADJ;INDF;MASC;SG
זהב	gold	זהב	gold	N;MASC;SG	
עולם	world	עולם	world	N;MASC;SG	PROPN
יד	yad	יד	yad	N;FEM;SG	PROPN
מדינה	state	מדינה	stat	N;FEM;SG	N;INDF;FEM;PL
שונה	diferit	שונה	diferit		ADJ;INDF;MASC;SG
שונה	diferite	שונה	diferit		ADJ;INDF;FEM;PL
שונה	diferita	שונה	diferita		ADJ;DEF;FEM;SG
שונה	diferita	שונה	diferita		ADJ;DEF;FEM;SG
שונה	modificata	שונה	modificat		N;DEF;FEM;SG
שונה	modificate	שונה	modificat		ADJ;INDF;FEM;PL
שונה	modificat	שונה	modificat		ADJ;INDF;MASC;SG
גדולה	mari	גדול	mare	ADJ;FEM;SG	ADJ;INDF;PL
גדולה	big	גדול	big	ADJ;FEM;SG	N;INDF;MASC;SG
קשה	dur	קשה	dur	ADV	ADJ;INDF;MASC;SG
קשה	dura	קשה	dura	ADV	V;IND;SG;3;IPFV;FIN
קשה	dificile	קשה	dificil	ADV	ADJ;INDF;FEM;PL
קשה	dificila	קשה	dificila	ADV	ADJ;DEF;FEM;SG
אור	lumina	אור	lumină		N;DEF;FEM;SG
אור	lumina	אור	lumină		N;DEF;FEM;SG
צבי	zvi	צבי	zvi	PROPN	PROPN
צבי	cerbi	צבי	cerb	PROPN	N;INDF;MASC;PL
צבי	caprioare	צבי	caprioară	PROPN	N;INDF;FEM;PL
צבי	cerb	צבי	cerb	PROPN	N;INDF;MASC;SG
צבי	caprioara	צבי	caprioară	PROPN	N;DEF;FEM;SG
לדוגמה	exemplu	לדוגמה	exemplu	PROPN	N;INDF;MASC;SG
לדוגמה	exemplul	לדוגמה	exemplu	PROPN	N;DEF;MASC;SG
בעברית	ebraica	בעברית	ebraică		N;DEF;FEM;SG
כנגד	contra	כנגד	contra	ADP	
כנגד	impotriva	כנגד	impotriva	ADP	N;DEF;FEM;SG
כנגד	impotriva	כנגד	impotriva	ADP	N;DEF;FEM;SG
כנגד	impotriva	כנגד	impotriva	ADP	N;DEF;FEM;SG
קיים	existat	קיים	exista	ADJ;MASC;SG	V;MASC;SG;V.PTCP
קיים	existenta	קיים	existent	ADJ;MASC;SG	N;DEF;FEM;SG
קיים	existand	קיים	existand	ADJ;MASC;SG	
קיים	existente	קיים	existent	ADJ;MASC;SG	ADJ;INDF;FEM;PL
שלי	shelley	שלי	shelley		PROPN
שלי	shelly	שלי	shelly		PROPN
דומה	asemanator	דומה	asemanator		ADJ;INDF;MASC;SG
דומה	similar	דומה	similar		ADJ;INDF;MASC;SG
דומה	asemanator	דומה	asemanator		ADJ;INDF;MASC;SG
דומה	asemanatoare	דומה	asemanator		ADJ;INDF;FEM
דומה	similara	דומה	similar		ADJ;DEF;FEM;SG
דומה	similare	דומה	similar		ADJ;INDF;FEM;PL
דומה	duma	דומה	dumă		N;DEF;FEM;SG
דין	decan	דין	decan	PROPN	N;INDF;MASC;SG
דין	dean	דין	dean	PROPN	PROPN
שכן	vecin	שכן	vecin	CONJ	N;INDF;MASC;SG
שכן	vecine	שכן	vecin	CONJ	ADJ;INDF;FEM;PL
שכן	vecina	שכן	vecina	CONJ	N;DEF;FEM;SG
שכן	vecin	שכן	vecin	CONJ	N;INDF;MASC;SG
שכן	vecinul	שכן	vecin	CONJ	N;DEF;MASC;SG
שכן	vecina	שכן	vecina	CONJ	N;DEF;FEM;SG
שכן	vecine	שכן	vecin	CONJ	ADJ;INDF;FEM;PL
ימי	zilele	יום	zi	PROPN	N;DEF;FEM;PL
ימי	zile	יום	zi	PROPN	N;INDF;FEM;PL
סדרת	serii	סדרה	serie	N;FEM;SG	N;INDF;FEM;PL
למצוא	gasiti	מצא	gasit	V;NFIN;ACT	
מבין	intelege	מבין	intelege	ADP	V;IND;SG;3;PRS;FIN
מבין	intelege	מבין	intelege	ADP	V;IND;SG;3;PRS;FIN
נקרא	numit	נקרא	numit	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
פשוט	simplu	פשוט	simplu		ADV
פשוט	simple	פשוט	simplu		ADJ;INDF;FEM;PL
פשוט	simpla	פשוט	simplu		ADJ;DEF;FEM;SG
פשוט	doar	פשוט	doar		ADV
עבודה	iov	עבודה	iov	N;FEM;SG	
חשוב	importante	חשוב	important	ADJ;MASC;SG	ADJ;INDF;FEM;PL
חשוב	important	חשוב	important	ADJ;MASC;SG	ADV
כיוון	directia	כיוון	directie		N;DEF;FEM;SG
כיוון	directie	כיוון	directie		N;INDF;FEM;SG
כיוון	directie	כיוון	directie		N;INDF;FEM;SG
כיוון	directia	כיוון	directie		N;DEF;FEM;SG
שלמה	shlomo	שלמה	shlomo	PROPN	PROPN
שלמה	solomon	שלמה	solomon	PROPN	PROPN
שלמה	intreg	שלמה	intreg	PROPN	
שלמה	intreg	שלמה	intreg	PROPN	
אמריקאים	american	אמריקני	american	N;MASC;PL	ADJ;INDF;MASC;SG
אמריקאים	americana	אמריקני	americană	N;MASC;PL	N;DEF;FEM;SG
אמריקאים	americanca	אמריקני	americancă	N;MASC;PL	N;DEF;FEM;SG
אמריקאים	americani	אמריקני	american	N;MASC;PL	ADJ;INDF;MASC;PL
הפועל	verb	הפועל	verb	PROPN	N;INDF;MASC;SG
הפועל	hapoel	הפועל	hapoel	PROPN	N;INDF;MASC;SG
אפריקה	africa	אפריקה	africa	PROPN	N;DEF;FEM;SG
נחשב	considerata	נחשב	considerat	V;MASC;SG;V.PTCP;MID	ADJ;DEF;FEM;SG
נחשב	considerate	נחשב	considerat	V;MASC;SG;V.PTCP;MID	ADJ;INDF;FEM;PL
נחשב	considerata	נחשב	considerat	V;MASC;SG;V.PTCP;MID	ADJ;DEF;FEM;SG
נחשב	considerat	נחשב	considerat	V;MASC;SG;V.PTCP;MID	ADJ;INDF;MASC;SG
דרום	southern	דרום	southern	N;MASC;SG	PROPN
דרום	sudic	דרום	sudic	N;MASC;SG	ADJ;INDF;MASC;SG
עלה	frunza	עלה	frunză	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
עלה	frunza	עלה	frunză	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
לקבל	ia	קיבל	lua	V;NFIN;ACT	
להשתמש	utilizarea	השתמש	utilizare	V;NFIN	N;DEF;FEM;SG
להשתמש	utilizare	השתמש	utilizare	V;NFIN	N;INDF;FEM;SG
העליון	supreme	העליון	suprem	PROPN	
העליון	suprema	העליון	suprem	PROPN	ADJ;DEF;FEM;SG
העליון	suprema	העליון	suprem	PROPN	ADJ;DEF;FEM;SG
העליון	suprem	העליון	suprem	PROPN	ADJ;INDF;MASC;SG
בברכה	salutat	בברכה	saluta		ADJ;INDF;MASC;SG
בברכה	sincer	בברכה	sincer		ADV
בברכה	primitoare	בברכה	primitor		ADJ;INDF;FEM
בברכה	primitor	בברכה	primitor		ADJ;INDF;MASC;SG
מין	sexul	מין	sex		N;DEF;MASC;SG
מין	gen	מין	gen		N;INDF;MASC;SG
מין	sex	מין	sex		N;INDF;MASC;SG
מין	sexul	מין	sex		N;DEF;MASC;SG
מין	sex	מין	sex		N;INDF;MASC;SG
מין	specii	מין	specie		N;INDF;FEM;PL
מין	specie	מין	specie		N;INDF;FEM;SG
מין	specia	מין	specie		N;DEF;FEM;SG
לשעבר	fosta	לשעבר	fost	ADV	ADJ;DEF;FEM;SG
אינטרנט	internetul	אינטרנט	internet		N;DEF;MASC;SG
אינטרנט	internet	אינטרנט	internet		N;INDF;MASC;SG
התנועה	trafic	התנועה	trafic	V;MASC;SG;3;PST	N;INDF;MASC;SG
התנועה	traficul	התנועה	trafic	V;MASC;SG;3;PST	N;DEF;MASC;SG
הר	mountain	הר	mountain	PROPN	N;INDF;MASC;SG
הר	munte	הר	munte	PROPN	N;INDF;MASC;SG
הר	muntele	הר	munte	PROPN	N;DEF;MASC;SG
הר	mount	הר	mount	PROPN	PROPN
הר	muntele	הר	munte	PROPN	N;DEF;MASC;SG
הרי	harry	הרי	harry	CONJ	PROPN
למה	dece	למה	dece	ADV	
נולדה	nascut	נולד	naște	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
נולדה	nascuta	נולד	nascuta	V;FEM;SG;3;PST;MID	N;DEF;FEM;SG
נולדה	nascut	נולד	naște	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
הקמת	stabilirea	הקמה	stabilire	N;PSSD;FEM;SG	N;DEF;FEM;SG
הקמת	stabilire	הקמה	stabilire	N;PSSD;FEM;SG	N;INDF;FEM;SG
שערים	gates	שער	gates	N;MASC;PL	PROPN
שערים	porti	שער	porti	N;MASC;PL	
שערים	porti	שער	porti	N;MASC;PL	
שנייה	sec	שנייה	sec	NUM;FEM;SG	
ליצור	creare	יצר	creare	V;NFIN;ACT	N;INDF;FEM;SG
אמריקה	america	אמריקה	americă	PROPN	N;DEF;FEM;SG
אמריקה	americii	אמריקה	americ	PROPN	PROPN;DEF;FEM;SG
ליד	langa	ליד	langă	ADP	
שר	char	שר	char	N;MASC;SG	
שר	cher	שר	cher	N;MASC;SG	PROPN
שר	sher	שר	sher	N;MASC;SG	
שר	cantand	שר	cantand	N;MASC;SG	
שר	cantand	שר	cantand	N;MASC;SG	
קו	line	קו	line	N;MASC;SG	
סוף	sfarsit	None	sfarsi	ADV	
סוף	sfarsit	None	sfarsi	ADV	
סוף	final	None	final	ADV	N;INDF;MASC;SG
כסף	banii	כסף	ban	N;MASC;SG	N;DEF;MASC;PL
כסף	bani	כסף	ban	N;MASC;SG	N;INDF;MASC;PL
תת	submarin	תת	submarin	ADV	N;INDF;MASC;SG
חדשים	nou	חדש	nou	ADJ;MASC;PL	ADJ;INDF;MASC;SG
חדשים	noua	חדש	nou	ADJ;MASC;PL	ADJ;DEF;FEM;SG
חדשים	noi	חדש	eu	ADJ;MASC;PL	PRO;PL;1
חדשים	noua	חדש	nou	ADJ;MASC;PL	ADJ;DEF;FEM;SG
היסטוריה	istoric	היסטוריה	istoric	N;FEM;SG	ADJ;INDF;MASC;SG
שינוי	schimba	שינוי	schimba	N;MASC;SG	V;IND;SG;3;IPFV;FIN
שינוי	schimba	שינוי	schimba	N;MASC;SG	V;IND;SG;3;IPFV;FIN
ביקורת	critici	ביקורת	critică	N;FEM;SG	N;INDF;MASC;PL
ביקורת	criticile	ביקורת	critică	N;FEM;SG	N;DEF;FEM;PL
אבן	piatra	אבן	piatră		N;DEF;FEM;SG
אבן	stone	אבן	stonă		PROPN
אבן	piatra	אבן	piatră		N;DEF;FEM;SG
בניגוד	contrar	בניגוד	contrar	CONJ	ADV
בניגוד	contrare	בניגוד	contrare	CONJ	N;INDF;FEM;PL
בניגוד	contrara	בניגוד	contrare	CONJ	ADJ;DEF;FEM;SG
אמריקאי	americana	אמריקני	americană	ADJ;MASC;SG	N;DEF;FEM;SG
אמריקאי	americanca	אמריקני	americancă	ADJ;MASC;SG	N;DEF;FEM;SG
חצי	semi	חץ	semi	N;PSSD;MASC;PL	
חצי	jumatate	חץ	jumata	N;PSSD;MASC;PL	
חצי	jumate	חץ	juma	N;PSSD;MASC;PL	
חצי	jumatate	חץ	jumata	N;PSSD;MASC;PL	
הארגון	organizare	הארגון	organizare	PROPN	N;INDF;FEM;SG
הארגון	organizatia	הארגון	organizatie	PROPN	N;DEF;FEM;SG
הארגון	organizatie	הארגון	organizatie	PROPN	N;INDF;FEM;SG
הבא	urmatorul	הבא	urmator	PROPN	N;DEF;MASC;SG
הבא	urmatorul	הבא	urmator	PROPN	N;DEF;MASC;SG
הבא	urmator	הבא	urmator	PROPN	ADJ;INDF;MASC;SG
הבא	urmatoarea	הבא	urmatore	PROPN	ADJ;DEF;FEM;SG
במקביל	paralela	במקביל	paralelă	ADV	N;DEF;FEM;SG
במקביל	paralele	במקביל	paralel	ADV	ADJ;INDF;FEM;PL
במקביל	paralela	במקביל	paralelă	ADV	N;DEF;FEM;SG
די	dee	די	dee	ADV	
מזרח	east	מזרח	east	N;MASC;SG	PROPN
מחוץ	afara	מחוץ	afara		ADV
מחוץ	afara	מחוץ	afara		ADV
שבע	sapte	שבע	sapt	NUM;FEM;SG	NUM;PL
שבע	sapte	שבע	sapt	NUM;FEM;SG	NUM;PL
שבע	sapte	שבע	sapt	NUM;FEM;SG	NUM;PL
שבע	seven	שבע	seven	NUM;FEM;SG	N;INDF;MASC;SG
חי	living	חי	living		N;INDF;MASC;SG
חי	traiasca	חי	traiască		N;DEF;FEM;SG
חי	viu	חי	viu		ADJ;INDF;MASC;SG
החוק	law	החוק	law		N;INDF;MASC;SG
החוק	lege	החוק	lege		N;INDF;FEM;SG
החוק	legea	החוק	lege		N;DEF;FEM;SG
רוסיה	rusia	רוסיה	rusie	PROPN	PROPN
השתתף	participa	השתתף	participa	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
השתתף	participa	השתתף	participa	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
השתתף	particip	השתתף	particip	V;MASC;SG;3;PST	V;IND;SG;1;PRS;FIN
השתתף	participat	השתתף	participa	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
חזר	returnat	חזר	returna	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
חזר	returnata	חזר	returnat	V;MASC;SG;3;PST	N;DEF;FEM;SG
התיכון	mijloc	התיכון	mijloc	PROPN	N;INDF;MASC;SG
גבוהה	high	גבוה	high	ADJ;FEM;SG	
רוצה	vrei	רצה	vrea	V;MASC;SG;V.PTCP;ACT	V;IND;SG;2;PRS;FIN
רוצה	vreau	רצה	vrea	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
כהן	cohen	כהן	cohen	PROPN	PROPN
חופשי	libera	חופשי	liber	PROPN	N;DEF;FEM;SG
חופשי	liber	חופשי	liber	PROPN	ADV
חופשי	liberi	חופשי	liber	PROPN	ADJ;INDF;MASC;PL
חופשי	free	חופשי	free	PROPN	
חופשי	gratuit	חופשי	gratuit	PROPN	ADJ;INDF;MASC;SG
חברות	prietenia	חברה	prietenie	N;FEM;PL	N;DEF;FEM;SG
חברות	prietenie	חברה	prietenie	N;FEM;PL	N;INDF;FEM;SG
חברות	iubite	חברה	iubi	N;FEM;PL	ADJ;INDF;FEM;PL
