berkeley	berkeley	berkeley	berkeley	PROPN;NOM;SG;3	N;MASC+FEM;SG
orantılı	evenredig	orantılı	evenredig		ADJ
orantılı	proportioneel	orantılı	proportioneel		ADJ
orantılı	proportionele	orantılı	proportioneel		ADJ
gurur	pride	gurur	pride		N;MASC+FEM;SG
gurur	trots	gurur	trots		ADJ
gurur	fier	gurur	fier		ADJ
gurur	proud	gurur	proud		
gurur	trotse	gurur	trots		ADJ
gurur	trots	gurur	trots		ADJ
kesintisiz	ononderbroken	kesintisiz	ononderbreken	ADJ	V;V.PTCP
edmund	edmund	ed	edmund		N;MASC+FEM;SG
andronikos	andronikos	andronikos	andronikos		N;MASC+FEM;SG
restorasyon	restaureren	restorasyon	restaureren	N;NOM;SG;3	V;NFIN
restorasyon	restauraties	restorasyon	restauratie	N;NOM;SG;3	N;PL
sergio	sergio	sergio	sergio		N;MASC+FEM;SG
delil	bewijzen	delil	bewijzen		V;NFIN
delil	bewijs	delil	bewijs		N;NEUT;SG
delil	bewijzen	delil	bewijzen		V;NFIN
delil	bewijs	delil	bewijs		N;NEUT;SG
delil	bewijsmateriaal	delil	bewijsmateriaal		N;NEUT;SG
kurtarır	redt	kurtar	redden	V;IPFV;IND;SG;3;POS	V;SG;PRS;FIN
izole	geïsoleerde	izole	geïsoleerd		V;V.PTCP
izole	geïsoleerd	izole	soleren		V;V.PTCP
izole	isolatie	izole	isolatie		N;MASC+FEM;SG
izole	afzondering	izole	afzondering		N;MASC+FEM;SG
izole	isolement	izole	isolement		N;NEUT;SG
izole	isoleren	izole	isoleren		V;NFIN
izole	afgelegen	izole	aflegen		V;V.PTCP
izole	geïsoleerd	izole	soleren		V;V.PTCP
izole	geïsoleerde	izole	geïsoleerd		V;V.PTCP
senatör	senator	senatör	senator		N;MASC+FEM;SG
tiger	tijger	tiger	tijger		N;MASC+FEM;SG
turbo	turbo	turbo	turbo		N;MASC+FEM;SG
olgun	looptijd	olgun	looptijd		N;MASC+FEM;SG
olgun	volwassenheid	olgun	volwassenheid		N;MASC+FEM;SG
olgun	rijpheid	olgun	rijpheid		N;MASC+FEM;SG
olgun	rijp	olgun	rijp		ADJ
olgun	rijpe	olgun	rijp		ADJ
olgun	volwassen	olgun	volwassen		ADJ
olgun	rijpe	olgun	rijp		ADJ
sadri	sadri	sadri	sadri		N;MASC+FEM;SG
kendimi	zelf	kendi	zelf	PRO;ACC;SG;1;REFL	ADV
kendimi	ikzelf	kendi	ikzelf	PRO;ACC;SG;1;REFL	PRO;NOM;1
topal	slap	topal	slap		ADJ
topal	gimp	topal	gimp		N;NEUT;SG
topal	kreupele	topal	kreupeel		ADJ
topal	stom	topal	stom		ADJ
topal	lamme	topal	lamme		N;MASC+FEM;SG
suzuki	suzuki	suzuki	suzuki		N;MASC+FEM;SG
fischer	fischer	fischer	fischer	PROPN;NOM;SG;3	N;MASC+FEM;SG
kapılı	omheinde	kapılı	omheinen		N;MASC+FEM;SG
ayrık	discrete	ayrık	discreet		ADJ
ayrık	discreet	ayrık	discreet		ADJ
honduras	honduras	honduras	honduras	PROPN;NOM;SG;3	PROPN;NEUT;SG
cesaret	ingewanden	cesaret	inzanden		N;PL
cesaret	lef	cesaret	lef		N;NEUT;SG
cesaret	moed	cesaret	moed		N;MASC+FEM;SG
cesaret	durf	cesaret	durven		V;SG;PRS;FIN
cesaret	durven	cesaret	durven		V;NFIN
cesaret	dapperheid	cesaret	dapperheid		N;MASC+FEM;SG
cesaret	moed	cesaret	moed		N;MASC+FEM;SG
bristol	bristol	bristol	bristol	PROPN;NOM;SG;3	N;MASC+FEM;SG
giles	giles	gil	gil		N;MASC+FEM;SG
endişe	angst	endiş	angst		N;MASC+FEM;SG
endişe	ongerustheid	endiş	ongerustheid		N;MASC+FEM;SG
endişe	bezorgd	endiş	bezorgd		V;V.PTCP
endişe	ongerust	endiş	ongerust		ADJ
endişe	bezorgd	endiş	bezorgd		V;V.PTCP
endişe	bezorgdheid	endiş	bezorgdheid		N;MASC+FEM;SG
schmidt	schmidt	schmidt	schmidt		N;MASC+FEM;SG
sánchez	sánchez	sánchez	sánchez	PROPN;NOM;SG;3	N;MASC+FEM;SG
çoğul	meervoud	çoğul	meervoud		N;NEUT;SG
vicente	vicente	vicen	vicent	PROPN;NOM;SG;3	N;MASC+FEM;SG
öğle	lunch	öğle	lunch		N;MASC+FEM;SG
öğle	lunchen	öğle	lunch		V;NFIN
öğle	middag	öğle	middag		N;MASC+FEM;SG
öğle	middaguur	öğle	middaguur		N;NEUT;SG
pistons	zuigers	pistons	zuiger		N;PL
pen	pen	pen	pen		N;MASC+FEM;SG
durur	stopt	dur	stoppen	V;IPFV;IND;SG;3;POS	V;SG;PRS;FIN
durur	haltes	dur	halte	V;IPFV;IND;SG;3;POS	N;PL
storm	noodweer	stor	noodweer		N;NEUT;SG
storm	onweer	stor	onweer		N;NEUT;SG
storm	storm	stor	storm		N;MASC+FEM;SG
oyuncak	speeltjes	oyuncak	speel	N;NOM;SG;3	N;PL
kaş	wenkbrauwen	kaş	wenkbrauw		N;PL
kaş	spieren	kaş	spier		N;PL
kaş	spier	kaş	spier		N;MASC+FEM;SG
kaş	wenkbrauwen	kaş	wenkbrauw		N;PL
kaş	wenkbrauw	kaş	wenkbrauw		N;MASC+FEM;SG
gabler	gabler	gab	gab		N;MASC+FEM;SG
herodot	herodotus	herodot	herodotus		N;MASC+FEM;SG
köfte	gehaktballen	köft	gehaktbal	N;NOM;SG;3	N;PL
köfte	balletjes	köft	bal	N;NOM;SG;3	N;PL
salzburg	salzburg	salzburg	salzburg	PROPN;NOM;SG;3	N;MASC+FEM;SG
leicester	leicester	leicester	leicester	PROPN;NOM;SG;3	N;MASC+FEM;SG
ward	ward	ward	warden		N;MASC+FEM;SG
taşkent	tasjkent	taşkent	tasjkent	PROPN;NOM;SG;3	N;NEUT;SG
won	gewonnen	won	winnen		V;V.PTCP
won	won	won	winnen		V;SG;PST;FIN
nepal	nepalese	nepal	nepalees	PROPN;NOM;SG;3	ADJ
mezhep	cult	mezhep	cult		N;MASC+FEM;SG
mezhep	sekte	mezhep	sekken		N;MASC+FEM;SG
mezhep	cultus	mezhep	cultus		N;MASC+FEM;SG
sao	sao	sao	sao	PROPN;NOM;SG;3	N;MASC+FEM;SG
parantez	haakjes	parantez	haak		N;PL
parantez	haakje	parantez	haak		N;NEUT;SG
parantez	haakjes	parantez	haak		N;PL
şerit	laan	şerit	laan		N;MASC+FEM;SG
şerit	lane	şerit	laan		N;MASC+FEM;SG
şerit	rijstroken	şerit	rijstrook		N;PL
şerit	streep	şerit	streep		N;MASC+FEM;SG
şerit	lint	şerit	linten		N;NEUT;SG
şerit	lintje	şerit	lint		N;NEUT;SG
şerit	strippen	şerit	strip		V;NFIN
şerit	uitkleden	şerit	uitkleden		V;NFIN
şerit	strip	şerit	strip		N;MASC+FEM;SG
zevk	genoegen	zevk	genoegen		N;NEUT;SG
zevk	plezier	zevk	plezier		N;NEUT;SG
zevk	genot	zevk	genotten		N;NEUT;SG
bird	vogeltje	bird	vogel		N;NEUT;SG
bird	vogels	bird	vogel		N;PL
bird	vogel	bird	vogel		N;MASC+FEM;SG
atıp	tirade	at	tirade	V;PFV;IND;POS;PRS;V.CVB	N;MASC+FEM;SG
açılışı	openen	açılış	openen	N;NOM;SG;3	V;NFIN
fra	fra	fra	fra		N;MASC+FEM;SG
elçisi	afgezant	elçi	afzanten	N;NOM;SG;3	V;V.PTCP
waters	wateren	waters	wateren		N;PL
jeremy	jeremy	jeremy	jeremy		N;MASC+FEM;SG
atın	gegoten	at	eten		V;V.PTCP
atın	cast	at	cast		N;MASC+FEM;SG
atın	gips	at	gips		N;NEUT;SG
atın	gooien	at	gooien		V;NFIN
atın	gooi	at	gooi		V;SG;PRS;FIN
kopyası	kopiëren	kopya	kopier		V;NFIN
kopyası	kopieer	kopya	kopieer		V;SG;PRS;FIN
kopyası	kopie	kopya	kopie		N;MASC+FEM;SG
bennett	bennett	bennett	benneten		N;MASC+FEM;SG
bennett	bennet	bennett	bennet		N;MASC+FEM;SG
tanı	diagnostische	tan	diagnostisch	N;NOM;SG;3	ADJ
sirius	sirius	sirius	sirius		N;MASC+FEM;SG
nakliye	vracht	nakil	vracht		N;MASC+FEM;SG
nakliye	goederenvervoer	nakil	goederenvervoer		N;NEUT;SG
nakliye	vrachtvervoer	nakil	vrachtvervoer		N;NEUT;SG
nakliye	verzending	nakil	verzending		N;MASC+FEM;SG
nakliye	scheepvaart	nakil	scheepvaart		N;MASC+FEM;SG
nakliye	verzenden	nakil	verzenden		V;V.PTCP
nakliye	verschepen	nakil	verschip		V;NFIN
nakliye	vervoer	nakil	vervoer		N;NEUT;SG
nakliye	transport	nakil	transport		N;NEUT;SG
sektör	sector	sektör	sector		N;MASC+FEM;SG
sektör	industrie	sektör	industrie		N;MASC+FEM;SG
sektör	bedrijfstak	sektör	bedrijfstak		N;MASC+FEM;SG
kıyamet	doomsday	kıyamet	doomsday		N;MASC+FEM;SG
kıyamet	armageddon	kıyamet	armageddon		N;NEUT;SG
kıyamet	apocalypse	kıyamet	apocalyps		N;MASC+FEM;SG
kıyamet	apocalyps	kıyamet	apocalyps		N;MASC+FEM;SG
kepler	kepler	kep	kepler	N;NOM;PL;3	N;MASC+FEM;SG
toros	toros	toros	toros		N;MASC+FEM;SG
yem	feed	ye	feed		N;MASC+FEM;SG
yem	voeder	ye	voeder		N;NEUT;SG
yem	voeden	ye	voeden		V;NFIN
yem	afleiding	ye	afleiding		N;MASC+FEM;SG
yem	lokaas	ye	lokaas		N;NEUT;SG
yem	aas	ye	aas		N;MASC+FEM;SG
terörist	terroristische	terörist	terroristisch		ADJ
terörist	terrorist	terörist	terrorist		N;MASC+FEM;SG
terörist	terroristisch	terörist	terroristisch		ADJ
terörist	terroristen	terörist	terrorist		N;PL
ahlaki	morele	ahlaki	moreel		ADJ
ahlaki	moreel	ahlaki	moreel		ADJ
ahlaki	moraal	ahlaki	moraal		N;MASC+FEM;SG
tabur	bataljon	tabur	bataljon		N;NEUT;SG
senfonik	symfonische	senfonik	symfonisch		ADJ
kostüm	kostuum	kostüm	kostuum		N;NEUT;SG
kostüm	kostuums	kostüm	kostuum		N;PL
weber	weber	weber	weber		N;MASC+FEM;SG
tavır	attitude	tavır	attitude		N;MASC+FEM;SG
tavır	houding	tavır	houding		N;MASC+FEM;SG
pasif	passieve	pasif	passief		ADJ
pasif	passief	pasif	passief		ADJ
pasif	inactieve	pasif	inactief		ADJ
pasif	inactief	pasif	inactief		ADJ
anlık	kortstondig	anlık	kortstondig		ADJ
anlık	instant	anlık	instant		N;MASC+FEM;SG
anlık	momentane	anlık	momentane		N;MASC+FEM;SG
solist	solist	solist	solist		N;MASC+FEM;SG
mode	modus	mode	modus		N;MASC+FEM;SG
mode	mode	mode	mode		N;MASC+FEM;SG
gür	weelderig	gür	weelderig		ADJ
gür	weelderige	gür	weelderig		ADJ
gür	borstelige	gür	borstelig		ADJ
fourier	fourier	fourier	fourier		N;MASC+FEM;SG
buyuk	big	buyuk	big		N;MASC+FEM;SG
buyuk	groot	buyuk	groot		ADJ
buyuk	grote	buyuk	groot		ADJ
oturum	sessie	oturum	sessie		N;MASC+FEM;SG
oturum	zitting	oturum	zitting		N;MASC+FEM;SG
arkası	achter	arka	achter	N;NOM;SG;3	ADP
harper	harper	harper	harper		N;MASC+FEM;SG
result	blob	result	blob		N;MASC+FEM;SG
teatro	teatro	teatro	teatro	PROPN;NOM;SG;3	N;MASC+FEM;SG
maiden	maiden	maiden	maid		N;PL
şikago	chicago	şikago	chicago		N;MASC+FEM;SG
curtis	curtis	curtis	curtis		N;MASC+FEM;SG
alba	alba	alba	alba	PROPN;NOM;SG;3	N;MASC+FEM;SG
louisiana	louisiana	loui	louisiana	PROPN;NOM;SG;3	N;MASC+FEM;SG
istekleri	aanvragen	istek	aanvragen	N;ACC;PL;3	V;NFIN
thomson	jansen	thomson	jans		N;PL
thomson	janssen	thomson	jans		N;PL
thomson	thomson	thomson	thomson		N;MASC+FEM;SG
döngü	draaimolen	döngü	draaimolen		N;PL
döngü	carrousel	döngü	carrousel		N;MASC+FEM;SG
döngü	lus	döngü	lus		N;MASC+FEM;SG
döngü	loop	döngü	lopen		V;SG;PRS;FIN
döngü	cyclus	döngü	cyclus		N;MASC+FEM;SG
döngü	kringloop	döngü	kringloop		N;MASC+FEM;SG
uçaklar	vliegtuig	uçak	vliegtuig	N;NOM;PL;3	N;NEUT;SG
uçaklar	luchtvaartuig	uçak	luchtvaartuig	N;NOM;PL;3	N;NEUT;SG
vurgu	nadruk	vurgu	nadruk		N;MASC+FEM;SG
vurgu	klemtoon	vurgu	klemtoon		N;MASC+FEM;SG
lucius	lucius	lucius	lucius		N;MASC+FEM;SG
lynch	lynch	lynch	lynch		N;MASC+FEM;SG
sergei	sergei	sergei	sergei		N;MASC+FEM;SG
sergei	sergej	sergei	sergej		N;MASC+FEM;SG
tekne	varen	tekne	varen		V;NFIN
tekne	boot	tekne	boot		N;MASC+FEM;SG
aus	aus	aus	aus		N;MASC+FEM;SG
klein	klein	kle	klein		ADJ
sıralı	sequentiële	sıralı	sequentiel		ADJ
sıralı	sequentie	sıralı	sequentie		N;MASC+FEM;SG
sıralı	volgorde	sıralı	volgorde		N;MASC+FEM;SG
sıralı	opeenvolging	sıralı	opeenvolging		N;MASC+FEM;SG
ita	ita	ita	ita		N;MASC+FEM;SG
komşuları	buren	komşu	buur	ADJ;NOM;PL;3	N;PL
komşuları	buurlanden	komşu	buurland	ADJ;NOM;PL;3	N;PL
komşuları	buren	komşu	buur	ADJ;NOM;PL;3	N;PL
tuzlu	zout	tuzlu	zout		N;NEUT;SG
tuzlu	zoute	tuzlu	zout		ADJ
tuzlu	gezouten	tuzlu	zouten		V;V.PTCP
mesele	afgifte	mesele	afgifte		N;MASC+FEM;SG
mesele	uitgifte	mesele	uitgifte		N;MASC+FEM;SG
mesele	kwestie	mesele	kwestie		N;MASC+FEM;SG
oğul	zoon	oğul	zoon		N;MASC+FEM;SG
oğul	son	oğul	son		N;MASC+FEM;SG
nine	nana	nine	nana		N;MASC+FEM;SG
nine	oma	nine	oma		N;MASC+FEM;SG
nine	grootmoeder	nine	grootmoeder		N;MASC+FEM;SG
nine	granny	nine	granny		N;MASC+FEM;SG
elmalı	appel	el	appel		N;MASC+FEM;SG
elmalı	apple	el	apple		N;MASC+FEM;SG
sınırlar	grenst	sınır	grenzen	N;NOM;PL;3	V;SG;PRS;FIN
zeka	inlichtingen	zeka	inlichting		N;PL
zeka	inlichtingendienst	zeka	inlichtingendienst		N;MASC+FEM;SG
zeka	intelligentie	zeka	intelligentie		N;MASC+FEM;SG
zeka	slimheid	zeka	slimheid		N;MASC+FEM;SG
yıldönümü	jubilea	yıldönüm	jubilea	N;ACC;SG;3	N;PL
gibson	gibson	gibson	gibson		N;MASC+FEM;SG
porter	porter	porter	port		N;MASC+FEM;SG
batum	batoemi	batum	batoemi		N;NEUT;SG
nantes	nantes	nantes	nante	PROPN;NOM;SG;3	N;SG
musevi	joodse	musevi	joods		ADJ
musevi	jood	musevi	jood		N;MASC+FEM;SG
musevi	joods	musevi	joods		ADJ
nat	nat	nat	nat		ADJ
antonius	antony	antonius	antony		N;MASC+FEM;SG
antonius	antonius	antonius	antonius		N;MASC+FEM;SG
antonius	antonius	antonius	antonius		N;MASC+FEM;SG
spider	spinnen	spider	spin		N;PL
spider	spin	spider	spin		N;MASC+FEM;SG
spider	spider	spider	spider		N;MASC+FEM;SG
flüt	fluit	flüt	fluit		N;MASC+FEM;SG
flüt	fluiten	flüt	fluiten		V;NFIN
harap	verwoest	harap	verwoesten		V;V.PTCP
harap	gesloopt	harap	slopen		V;V.PTCP
salı	dinsdag	salı	dinsdag		PROPN;MASC+FEM;SG
bölük	eskader	bölük	eskader		N;NEUT;SG
bölük	squadron	bölük	squadron		N;NEUT;SG
bölük	gezelschap	bölük	gezelschap		N;NEUT;SG
bölük	bedrijf	bölük	bedrijf		N;NEUT;SG
bölük	onderneming	bölük	onderneming		N;MASC+FEM;SG
bölük	squad	bölük	squad		N;MASC+FEM;SG
bölük	team	bölük	team		N;NEUT;SG
bismarck	bismarck	bismarck	bismarck	PROPN;NOM;SG;3	N;MASC+FEM;SG
manet	manet	manet	manet		N;MASC+FEM;SG
tohum	zaden	tohum	zaad	N;NOM;SG;3	N;PL
tohum	zaden	tohum	zaad	N;NOM;SG;3	N;PL
tayfun	tyfoon	tayfun	tyfoon		N;MASC+FEM;SG
molekül	moleculair	molekül	moleculair	N;NOM;SG;3	ADJ
molekül	moleculaire	molekül	moleculair	N;NOM;SG;3	ADJ
molekül	moleculen	molekül	molecul	N;NOM;SG;3	N;PL
papaz	dominee	papaz	dominee		N;MASC+FEM;SG
papaz	priester	papaz	priester		N;MASC+FEM;SG
papaz	dominee	papaz	dominee		N;MASC+FEM;SG
papaz	pastor	papaz	pastor		N;MASC+FEM;SG
papaz	predikant	papaz	predikant		N;MASC+FEM;SG
papaz	pastoor	papaz	pastoor		N;MASC+FEM;SG
con	con	con	con	INTJ	N;MASC+FEM;SG
edwin	edwin	et	edwin		N;MASC+FEM;SG
queens	koninginnen	queens	koningin	PROPN;NOM;SG;3	N;PL
queens	queens	queens	queens	PROPN;NOM;SG;3	N;SG
yayıldı	spread	yay	spread	V;PFV;IND;SG;3;POS;PST;PASS	
yayıldı	verspreiding	yay	verspreiding	V;PFV;IND;SG;3;POS;PST;PASS	N;MASC+FEM;SG
terminal	terminal	terminal	terminal		N;MASC+FEM;SG
terminal	terminaal	terminal	terminaal		ADJ
terminal	terminale	terminal	terminaal		N;MASC+FEM;SG
terminal	terminals	terminal	terminals		N;PL
bilişsel	cognitieve	bilişsel	cognitief		ADJ
yanma	ontbranding	yan	ontbranding		N;MASC+FEM;SG
yanma	verbranding	yan	verbranding		N;MASC+FEM;SG
yanma	verbranding	yan	verbranding		N;MASC+FEM;SG
yanma	burning	yan	burning		N;MASC+FEM;SG
yanma	verbranden	yan	verbranden		V;NFIN
yanma	brandend	yan	branden		V;V.PTCP
yanma	branden	yan	branden		V;NFIN
yanma	brandende	yan	branden		V;V.PTCP
diger	overige	diger	overig		ADJ
diger	andere	diger	ander		ADJ
diger	ander	diger	ander		ADJ
diger	overige	diger	overig		ADJ
diger	andere	diger	ander		ADJ
diger	overigen	diger	overigen		ADJ
diger	anderen	diger	ander		ADJ
fiil	werkwoord	fiil	werkwoord		N;NEUT;SG
sakatlık	letsels	sakatlık	letsel	N;NOM;SG;3	N;PL
sakatlık	handicaps	sakatlık	handicap	N;NOM;SG;3	N;PL
ima	ima	ima	ima		N;MASC+FEM;SG
ima	impliceert	ima	impliceren		V;SG;PRS;FIN
ima	impliciet	ima	impliciet		ADJ
ima	impliciete	ima	impliciet		ADJ
owen	owen	owen	owen	PROPN;NOM;SG;3	N;MASC+FEM;SG
sophie	sophie	sophie	sophie		N;MASC+FEM;SG
muazzam	fab	muazzam	fab		N;MASC+FEM;SG
magazin	tijdschrift	magazin	tijdschrift		N;NEUT;SG
magazin	magazine	magazin	magazine		N;NEUT;SG
magazin	tijdschriften	magazin	tijdschrift		N;PL
magazin	magazines	magazin	magazine		N;PL
tüketim	verbruik	tüket	verbruik		N;NEUT;SG
tüketim	consumptie	tüket	consumptie		N;MASC+FEM;SG
fener	zaklantaarn	fener	zaklantaarn	N;NOM;SG;3	N;PL
fener	vuurtoren	fener	vuurtor	N;NOM;SG;3	N;PL
saraybosna	sarajevo	saraybo	sarajevo	PROPN;NOM;SG;3	N;NEUT;SG
azalma	verlaging	azal	verlaging		N;MASC+FEM;SG
azalma	reductie	azal	reductie		N;MASC+FEM;SG
azalma	vermindering	azal	vermindering		N;MASC+FEM;SG
azalma	verminderen	azal	verminderen		V;NFIN
azalma	afname	azal	afname		N;MASC+FEM;SG
azalma	daling	azal	daling		N;MASC+FEM;SG
azalma	vermindering	azal	vermindering		N;MASC+FEM;SG
patent	patenten	patent	patent	N;NOM;SG;3	N;PL
patent	octrooien	patent	octrooien	N;NOM;SG;3	N;PL
tara	tara	tara	tara		N;MASC+FEM;SG
tara	scannen	tara	scannen		V;NFIN
tara	scan	tara	scan		N;MASC+FEM;SG
oya	stemmen	oya	stem		N;PL
oya	stemmingen	oya	stemming		N;PL
gauss	gaussiaanse	gauss	gaussiaans		ADJ
gauss	gauss	gauss	gaus		N;MASC+FEM;SG
lori	lori	None	lori		N;MASC+FEM;SG
basılı	afgedrukt	basılı	afdrukken		V;V.PTCP
basılı	gedrukt	basılı	drukken		V;V.PTCP
basılı	geprint	basılı	printen		V;V.PTCP
basılı	bedrukt	basılı	bedrukken		V;V.PTCP
basılı	drukwerk	basılı	drukwerk		N;NEUT;SG
mercimek	linzen	mercimek	linzen	N;NOM;SG;3	N;PL
atıfta	verwijzende	atıf	verwijzen	N;ESS;SG;3	V;V.PTCP
jam	jam	jam	jam		N;MASC+FEM;SG
düzenle	bewerk	düzen	bewerk	N;INS;SG;3	V;SG;PRS;FIN
düzenle	bewerken	düzen	bewerken	N;INS;SG;3	V;NFIN
düzenle	aanpassen	düzen	aanpassen	N;INS;SG;3	V;NFIN
düzenle	wijzigen	düzen	wijzigen	N;INS;SG;3	V;NFIN
dağıstan	dagestan	dağıs	dagestan		N;NEUT;SG
mantıksal	logica	mantıksal	logica	ADJ	N;MASC+FEM;SG
morrison	morrisons	morrison	morrison		N;PL
morrison	morrison	morrison	morrison		N;MASC+FEM;SG
atomik	atomic	atomik	atomic	ADJ	
tuzla	tuzla	tuz	tuzla		N;NEUT;SG
yannis	yannis	yannis	yannis	PROPN;NOM;SG;3	N;MASC+FEM;SG
bölünmüş	split	böl	split	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	N;NEUT;SG
crown	kroon	crown	kroon		N;MASC+FEM;SG
mineral	mineraal	mineral	mineraal		N;NEUT;SG
mineral	minerale	mineral	mineraal		ADJ
mineral	mineralen	mineral	mineraal		N;PL
mineral	delfstoffen	mineral	delfstof		N;PL
ortaklaşa	gezamenlijk	ortaklaşa	gezamenlijk		ADJ
ortaklaşa	gezamelijk	ortaklaşa	gezamelijk		ADJ
eşdeğer	equivalent	eşdeğer	equivalent		N;NEUT;SG
eşdeğer	gelijkwaardige	eşdeğer	gelijkwaardig		ADJ
eşdeğer	gelijkwaardig	eşdeğer	gelijkwaardig		ADJ
tuğla	baksteen	tuğ	baksteen		N;MASC+FEM;SG
tuğla	bakstenen	tuğ	baksteen		N;PL
tuğla	stenen	tuğ	steen		N;PL
tuğla	baksteen	tuğ	baksteen		N;MASC+FEM;SG
tuğla	brick	tuğ	brick		N;MASC+FEM;SG
ekşi	zure	ekşi	zure		ADJ
bitişik	aaneengesloten	bitişik	aaneensluiten		V;V.PTCP
bitişik	aangrenzende	bitişik	aangrenzend		ADJ
bitişik	aangrenzende	bitişik	aangrenzend		ADJ
brandenburg	brandenburg	brandenburg	brandenburg	PROPN;NOM;SG;3	N;MASC+FEM;SG
milton	milton	milton	milton	PROPN;NOM;SG;3	N;MASC+FEM;SG
kap	grijp	kap	grijp		V;SG;PRS;FIN
kap	container	kap	container		N;MASC+FEM;SG
lois	lois	lois	lois		N;MASC+FEM;SG
saçma	nonsens	saç	nonsens		N;MASC+FEM;SG
saçma	onzin	saç	onzin		N;MASC+FEM;SG
saçma	zever	saç	zever		N;MASC+FEM;SG
saçma	belachelijke	saç	belachelijk		ADJ
saçma	belachelijk	saç	belachelijk		ADJ
saçma	absurd	saç	absurd		ADJ
saçma	absurde	saç	absurde		ADJ
tate	tate	tate	tate		N;MASC+FEM;SG
bakkal	kruidenier	bakkal	kruidenier		N;MASC+FEM;SG
bakkal	boodschappen	bakkal	boodschap		N;PL
idrar	urineren	idrar	urineren	N;NOM;SG;3	V;NFIN
finaller	finale	final	finale	N;NOM;PL;3	N;MASC+FEM;SG
maliyet	kosten	maliyet	kosten	N;NOM;SG;3	V;NFIN
maliyet	cost	maliyet	cost	N;NOM;SG;3	
maliyet	kosten	maliyet	kosten	N;NOM;SG;3	V;NFIN
muhasebe	boekhoudkundige	muhasebe	boekhoudkundig		ADJ
muhasebe	boekhouding	muhasebe	boekhouding		N;MASC+FEM;SG
muhasebe	boekhouden	muhasebe	boekhouden		N;PL
muhasebe	boekhouder	muhasebe	boekhouder		N;MASC+FEM;SG
muhasebe	accountant	muhasebe	accountant		N;MASC+FEM;SG
muhasebe	boekhoudkundige	muhasebe	boekhoudkundig		ADJ
muhasebe	boekhouding	muhasebe	boekhouding		N;MASC+FEM;SG
muhasebe	boekhouden	muhasebe	boekhouden		N;PL
paylaştı	gedeelde	paylaş	delen	V;PFV;IND;SG;3;POS;PST	ADJ
leopold	leopold	leopold	leopold	PROPN;NOM;SG;3	N;MASC+FEM;SG
eleştirmeni	criticus	eleştir	criticus	V;PFV;ACC;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
sindirim	spijsvertering	sindir	spijsvertering		N;MASC+FEM;SG
sindirim	spijsvertering	sindir	spijsvertering		N;MASC+FEM;SG
tüccar	koopman	tüccar	koopman		N;MASC+FEM;SG
tüccar	handelaar	tüccar	handelaar		N;MASC+FEM;SG
tüccar	handelaar	tüccar	handelaar		N;MASC+FEM;SG
motorlar	motors	motor	motor	N;NOM;PL;3	N;MASC+FEM;SG
pancar	biet	pancar	biet		N;MASC+FEM;SG
pancar	bieten	pancar	bieten		N;PL
pancar	biet	pancar	biet		N;MASC+FEM;SG
pancar	bieten	pancar	bieten		N;PL
pancar	suikerbieten	pancar	suikerbieten		N;PL
pancar	bieten	pancar	bieten		N;PL
tacikistan	tadzjikistan	tacikistan	tadzjikistan	PROPN;NOM;SG;3	N;NEUT;SG
sacramento	sacramento	sacramento	sacramento	PROPN;NOM;SG;3	N;MASC+FEM;SG
dolgu	opvulling	dolgu	opvulling		N;MASC+FEM;SG
dolgu	filler	dolgu	fil		N;MASC+FEM;SG
dolgu	vullen	dolgu	vullen		V;NFIN
dolgu	opvullen	dolgu	opvullen		V;NFIN
dolgu	vulling	dolgu	vulling		N;MASC+FEM;SG
dolgu	watten	dolgu	wat		V;NFIN
tba	tba	tba	tba		N;MASC+FEM;SG
solar	zonne	solar	zonne		N;MASC+FEM;SG
solar	solar	solar	solar		N;MASC+FEM;SG
aydınlatma	verlichting	aydınlat	verlichting	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
aydınlatma	belichting	aydınlat	belichting	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
aydınlatma	verlichting	aydınlat	verlichting	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
aydınlatma	bliksem	aydınlat	bliksem	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
wolfsburg	wolfsburg	wolfsburg	wolfsburg	PROPN;NOM;SG;3	N;MASC+FEM;SG
soprano	soprano	soprano	soprano		N;MASC+FEM;SG
soprano	sopraan	soprano	sopraan		N;MASC+FEM;SG
atık	verspilling	atık	verspilling		N;MASC+FEM;SG
atık	afvalstoffen	atık	afvalstof		N;PL
atık	afval	atık	afval		N;NEUT;SG
atık	afvalwater	atık	afvalwater		N;NEUT;SG
brooks	brooks	brooks	brook		N;MASC+FEM;SG
taşınır	moves	taşı	moves	V;IPFV;IND;SG;3;POS;PASS	N;PL
taşınır	beweegt	taşı	bewegen	V;IPFV;IND;SG;3;POS;PASS	V;SG;PRS;FIN
taşımak	carry	taşı	carry	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
seth	seth	seth	seth		N;MASC+FEM;SG
unix	unix	unix	unix		N;MASC+FEM;SG
devir	rpm	devir	rpm		N;MASC+FEM;SG
