que	tuo	que	tuo	CONJ	PRO;NOM;SG
califòrnia	kaliforniasta	califòrnia	kalifornia	ADJ;FEM;SG	N;IN+ABL;SG
califòrnia	kaliforniaan	califòrnia	kalifornia	ADJ;FEM;SG	N;IN+ALL;SG
califòrnia	kalifornia	califòrnia	kaliforni	ADJ;FEM;SG	N;NOM;SG
califòrnia	kalifornian	califòrnia	kalifornia	ADJ;FEM;SG	N;GEN;SG
peix	kalastaa	peix	kalastaa	N;MASC;SG	V;SG;NFIN;ACT
peix	kalat	peix	kala	N;MASC;SG	N;NOM;PL
militar	armeija	militar	armeija	ADJ;SG	N;NOM;SG
militar	sotilas	militar	sotilas	ADJ;SG	N;NOM;SG
militar	armeijan	militar	armeija	ADJ;SG	N;GEN;SG
costa	costa	costar	costa	V;IND;SG;3;PRS;FIN	PROPN;NOM;SG
popular	suosittuja	popular	suosittu	ADJ;SG	ADJ;PRT;PL
popular	suositut	popular	suosittu	ADJ;SG	ADJ;NOM;PL
anomenat	nimeltään	anomenat	nimi	ADJ;MASC;SG;V.PTCP	N;AT+ABL;SG
anomenat	nimetty	anomenat	nimetä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
treball	työt	treball	työ	N;MASC;SG	N;NOM;PL
vila	vila	vila	vila	N;FEM;SG	
polític	poliitikko	polític	poliitikko	ADJ;MASC;SG	N;NOM;SG
conjunt	määritä	conjunt	määrittää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
conjunt	asettaa	conjunt	asettaa	N;MASC;SG	V;IND;SG;FIN;ACT
conjunt	aseta	conjunt	asettaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
conjunt	asetettu	conjunt	asettaa	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
roma	roomaa	roma	rooma		N;PRT;SG
roma	roomaan	roma	rooma		N;IN+ALL;SG
roma	rooman	roma	rooma		N;GEN;SG
roma	rooma	roma	rooma		PROPN;NOM;SG
imperi	empire	imperi	empire	N;MASC;SG	
porta	ovi	portar	ovi	V;IND;SG;3;PRS;FIN	N;NOM;SG
porta	oven	portar	ovi	V;IND;SG;3;PRS;FIN	N;GEN;SG
porta	porta	portar	porta	V;IND;SG;3;PRS;FIN	
moltes	monta	molt	moni	PRO;FEM;PL	PRO;PRT;SG
moltes	moni	molt	moni	PRO;FEM;PL	PRO;NOM;SG
illes	isles	illa	isles	N;FEM;PL	
avui	today	avui	today	ADV	
http	http	http	http		N;NOM;SG
alta	high	alt	high	ADJ;FEM;SG	N;NOM;SG
alta	korkeat	alt	korkea	ADJ;FEM;SG	ADJ;NOM;PL
format	muodossa	format	muoto	ADJ;MASC;SG;V.PTCP	N;IN+ESS;SG
format	muoto	format	muoto	ADJ;MASC;SG;V.PTCP	N;NOM;SG
espanyol	espanjan	espanyol	espanja	ADJ;MASC;SG	N;GEN;SG
espanyol	espanjalaiset	espanyol	espanja#lainen	ADJ;MASC;SG	N;NOM;PL
espanyol	espanja	espanyol	espanja	ADJ;MASC;SG	N;NOM;SG
espanyol	espanjaa	espanyol	espanja	ADJ;MASC;SG	N;PRT;SG
comte	kreivi	comte	kreivi		N;NOM;SG
comte	laske	comte	laskea		V;IMP;SG;2;FIN;ACT
jersey	jerseyn	jersey	jerseyn	PROPN	N;GEN;SG
jersey	jerseyssä	jersey	jerseys	PROPN	N;IN+ESS;SG
jersey	jersey	jersey	jerseys	PROPN	
canvi	vaihda	canvi	vaihda		V;IMP;SG;2;FIN;ACT
canvi	muuta	canvi	muu		PRO;PRT;SG
canvi	muutos	canvi	muutos		N;NOM;SG
canvi	muuttaa	canvi	muuttaa		V;SG;NFIN;ACT
comunes	yleistä	comú	yleinen	ADJ;FEM;PL	ADJ;PRT;SG
comunes	yhteisen	comú	yhteinen	ADJ;FEM;PL	ADJ;GEN;SG
comunes	yleinen	comú	yleinen	ADJ;FEM;PL	ADJ;NOM;SG
superior	superior	superior	superior	ADJ;SG	N;NOM;SG
pas	vaihe	pas	vaihe		N;NOM;SG
pas	askel	pas	askel		N;NOM;SG
pas	astu	pas	astua		V;IMP;SG;2;FIN;ACT
valència	valencian	valència	valencia		PROPN;GEN;SG
crear	luo	crear	luo	V;NFIN	ADV
creu	ylitä	creure	ylittää	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
creu	ristiin	creure	risti	V;IND;SG;3;PRS;FIN	ADV
creu	risti	creure	risti	V;IND;SG;3;PRS;FIN	N;NOM;SG
creu	cross	creure	cross	V;IND;SG;3;PRS;FIN	N;NOM;SG
ben	ben	ben	ben	ADV	N;NOM;SG
ben	benin	ben	benin	ADV	V;IND;SG;1;PRS;FIN;ACT
antiga	entiset	antic	entinen	ADJ;FEM;SG	ADJ;NOM;PL
interior	sisustus	interior	sisustus	ADJ;SG	N;NOM;SG
josé	josé	josé	josé	PROPN	PROPN;NOM;SG
finals	finaaliin	final	finaali	N;MASC;PL	N;IN+ALL;SG
finals	finaali	final	finaali	N;MASC;PL	N;NOM;SG
entorn	ympäristön	entorn	ympäristö	ADV	N;GEN;SG
entorn	ympäristö	entorn	ympäristö	ADV	N;NOM;SG
únic	yksilölliset	únic	yksilöllinen	ADJ;MASC;SG	ADJ;NOM;PL
baix	matala	baix	matala		ADJ;NOM;SG
baix	matalalla	baix	matala		ADJ;AT+ESS
;SG
baix	vähä	baix	vähän		ADV
baix	alhainen	baix	alhainen		ADJ;NOM;SG
mitjançant	kautta	mitjançant	kautta	ADP	ADV
mitjançant	läpi	mitjançant	läpi	ADP	ADV
espai	space	espai	space	N;MASC;SG	
pau	peace	pau	peace	N;FEM;SG	
pau	pau	pau	pau	N;FEM;SG	INTJ
civil	siviili	civil	siviillä	ADJ;SG	N;NOM;SG
civil	siviili	civil	siviillä	ADJ;SG	N;NOM;SG
etc	jne	etcètera	jne.		ADV
vall	valley	vall	valley	N;FEM;SG	
local	paikalliset	local	paikallinen	ADJ;SG	ADJ;NOM;PL
local	paikallisia	local	paikallinen	ADJ;SG	ADJ;PRT;PL
local	paikallisesti	local	paikallisesti	ADJ;SG	ADV
local	paikallisten	local	paikallinen	ADJ;SG	ADJ;GEN;PL
guanyar	win	guanyar	win	V;NFIN	N;NOM;SG
guanyar	voitto	guanyar	voitto	V;NFIN	N;NOM;SG
ibn	ibn	ibn	ibn	PROPN	PROPN;NOM;SG
set	seiska	set	seiska	NUM;PL	N;NOM;SG
set	seitsemän	set	seitsemän	NUM;PL	NUM;NOM;SG
set	janottaa	set	janottaa	NUM;PL	V;IND;SG;3;PRS;FIN;ACT
set	jano	set	janoa	NUM;PL	N;NOM;SG
pla	suunnitella	pla	suunnitella	N;MASC;SG	V;SG;NFIN;ACT
classificades	luokiteltu	classificat	luokitella	ADJ;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
classificades	luokitellut	classificat	luokitella	ADJ;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
classificades	salaista	classificat	salainen	ADJ;FEM;PL;V.PTCP	ADJ;PRT;SG
classificades	salainen	classificat	salainen	ADJ;FEM;PL;V.PTCP	ADJ;NOM;SG
original	alkuperäiset	original	alku#peräinen	ADJ;SG	ADJ;NOM;PL
déu	jumala	déu	jumala		N;NOM;SG
alemany	saksaa	alemany	saksa	ADJ;MASC;SG	N;PRT;SG
alemany	saksa	alemany	saksa	ADJ;MASC;SG	PROPN;NOM;SG
alemany	saksaksi	alemany	saksa	ADJ;MASC;SG	N;TRANS;SG
alemany	saksan	alemany	saksa	ADJ;MASC;SG	N;GEN;SG
sis	kuusi	sis	kuusi	NUM;PL	NUM;NOM;SG
sis	kuudes	sis	kuudes	NUM;PL	ADJ;NOM;SG
bisbe	bishop	bisbe	bishop	N;MASC;SG	
real	real	real	real	ADJ;SG	
social	sosiaaliset	social	sosiaalinen	ADJ;SG	ADJ;NOM;PL
relació	suhteet	relació	suhde	N;FEM;SG	N;NOM;PL
carles	charles	carla	charles		N;NOM;SG
carles	kaarle	carla	kaarle		PROPN;NOM;SG
dona	nainen	donar	nainen	V;IND;SG;3;PRS;FIN	N;NOM;SG
punts	pistettä	punt	piste	N;MASC;PL	N;PRT;SG
mitjana	tarkoita	mitjà	tarkoittaa	ADJ;FEM;SG	V;IMP;SG;2;FIN;ACT
pedra	stone	pedra	stone	N;FEM;SG	
tracta	herkku	tractar	herkku	V;IND;SG;3;PRS;FIN	N;NOM;SG
resultats	tulos	resultat	tulos	N;MASC;PL	N;NOM;SG
malgrat	huolimatta	malgrat	huolimatta	ADP	ADP
resum	yleiskuvaus	resum	yleis#kuvaus		N;NOM;SG
resum	yleiskatsaus	resum	yleis#katsaus		N;NOM;SG
resum	yleiskuva	resum	yleis#kuva		N;NOM;SG
resum	katsaus	resum	katsaus		N;NOM;SG
resum	tiivistelmä	resum	tiivistelmä		N;NOM;SG
resum	yhteenveto	resum	yhteen#veto		N;NOM;SG
california	kaliforniasta	california	kalifornia		N;IN+ABL;SG
california	kaliforniaan	california	kalifornia		N;IN+ALL;SG
california	kalifornia	california	kaliforni		N;NOM;SG
california	kalifornian	california	kalifornia		N;GEN;SG
gràcies	kiitti	gràcies	kiittää	N	V;IND;SG;3;PST;FIN;ACT
econòmiques	taloudellinen	econòmic	taloudellinen	ADJ;FEM;PL	ADJ;NOM;SG
cantó	canton	cantó	canton		N;NOM;SG
estructura	rakenne	estructurar	rakenne	V;IND;SG;3;PRS;FIN	N;NOM;SG
partits	täsmää	partit	täsmä	N;MASC;PL	V;IMP;SG;2;FIN;ACT
estudi	opiskella	estudi	opiskella	N;MASC;SG	V;SG;NFIN;ACT
estudiant	opiskelu	estudiar	opiskelu	V;V.MSDR	N;NOM;SG
estudiant	opiskelijan	estudiar	opiskelija	V;V.MSDR	N;GEN;SG
estudiant	opiskelija	estudiar	opiskelija	V;V.MSDR	N;NOM;SG
estudiant	ylioppilas	estudiar	yli#oppilas	V;V.MSDR	N;NOM;SG
estudiant	oppilas	estudiar	oppilas	V;V.MSDR	N;NOM;SG
academy	akatemia	academy	akatemia		N;NOM;SG
reparació	korjaa	reparació	korjata	N;FEM;SG	V;IMP;SG;2;FIN;ACT
reparació	korjaukset	reparació	korjaus	N;FEM;SG	N;NOM;PL
lluís	louis	lluís	louis		PROPN;NOM;SG
lluís	louisin	lluís	louisi		ADV
fons	taustan	fon	tausta	N;MASC;PL	N;GEN;SG
fons	tausta	fon	tausta	N;MASC;PL	N;NOM;SG
fons	taustaa	fon	tausta	N;MASC;PL	N;PRT;SG
fons	pohjaan	fon	pohja	N;MASC;PL	N;IN+ALL;SG
fons	pohja	fon	pohja	N;MASC;PL	N;NOM;SG
fons	pohjaa	fon	pohja	N;MASC;PL	N;PRT;SG
milions	miljoona	milió	miljoona	N;MASC;PL	NUM;NOM;SG
milions	miljoonaa	milió	miljoona	N;MASC;PL	NUM;PRT;SG
milions	miljoonia	milió	miljoona	N;MASC;PL	NUM;PRT;PL
jove	nuori	jove	nuori	N;SG	ADJ;NOM;SG
jove	nuoret	jove	nuori	N;SG	N;NOM;PL
jove	youngin	jove	young	N;SG	PROPN;GEN;SG
jove	young	jove	young	N;SG	PROPN;NOM;SG
bottom	pohjaan	bottom	pohja	PROPN	N;IN+ALL;SG
bottom	pohja	bottom	pohja	PROPN	N;NOM;SG
bottom	pohjaa	bottom	pohja	PROPN	N;PRT;SG
palau	palau	palau	palau	N;MASC;SG	
detall	yksityiskohtainen	detall	yksityis#kohtainen		ADJ;NOM;SG
detall	yksityiskohdat	detall	yksityis#kohta		N;NOM;PL
detall	yksityiskohtaisesti	detall	yksityis#kohtaisesti		ADV
detall	yksityiskohta	detall	yksityis#kohta		N;NOM;SG
elaboració	valmistelut	elaboració	valmistelu	N;FEM;SG	N;NOM;PL
sur	sur	sur	sur		INTJ
control	hallitse	control	hallita	N;MASC;SG	V;IMP;SG;2;FIN;ACT
copa	copa	copa	copa	N;FEM;SG	
interès	korot	interès	korko	N;MASC;SG	N;NOM;PL
gràfic	kaavio	gràfic	kaavio	ADJ;MASC;SG	N;NOM;SG
gràfic	kuvio	gràfic	kuvio	ADJ;MASC;SG	N;NOM;SG
anual	vuosittain	anual	vuosittain	ADJ;SG	ADV
anual	vuosittaiset	anual	vuosittainen	ADJ;SG	ADJ;NOM;PL
fan	fani	fer	fani	V;IND;PL;3;PRS;FIN	N;NOM;SG
fan	tuuletin	fer	tuuletti	V;IND;PL;3;PRS;FIN	N;NOM;SG
fan	ihailija	fer	ihailija	V;IND;PL;3;PRS;FIN	N;NOM;SG
defensa	puolustus	defensar	puolustus	V;IND;SG;3;PRS;FIN	N;NOM;SG
defensa	puolustukseen	defensar	puolustus	V;IND;SG;3;PRS;FIN	N;IN+ALL;SG
defensa	puolustus	defensar	puolustus	V;IND;SG;3;PRS;FIN	N;NOM;SG
defensa	puolustusta	defensar	puolustus	V;IND;SG;3;PRS;FIN	N;PRT;SG
defensa	puolustaminen	defensar	puolustaminen	V;IND;SG;3;PRS;FIN	N;NOM;SG
mai	mai	mai	mai	ADV	INTJ
gràfica	kaavio	gràfic	kaavio	ADJ;FEM;SG	N;NOM;SG
gràfica	kuvio	gràfic	kuvio	ADJ;FEM;SG	N;NOM;SG
presenta	lahjoja	presentar	lahja	V;IND;SG;3;PRS;FIN	N;PRT;PL
presenta	lahjat	presentar	lahja	V;IND;SG;3;PRS;FIN	N;NOM;PL
anterior	aikaisemmat	anterior	aikainen	ADJ;SG	ADJ;NOM;CMPR;PL
anterior	edelliset	anterior	edellinen	ADJ;SG	ADJ;NOM;PL
anterior	aiemmat	anterior	aiempi	ADJ;SG	ADJ;NOM;PL
tour	tour	tour	tour	N;MASC;SG	PROPN;NOM;SG
mèxic	meksikossa	mèxic	meksikko	ADJ;MASC;SG	N;IN+ESS;SG
mèxic	meksiko	mèxic	meksiko	ADJ;MASC;SG	N;NOM;SG
mèxic	meksikoon	mèxic	meksi#koko	ADJ;MASC;SG	N;IN+ALL;SG
mèxic	meksikon	mèxic	meksikko	ADJ;MASC;SG	N;GEN;SG
públic	yleisö	públic	yleisö	ADJ;MASC;SG	N;NOM;SG
públic	kohderyhmä	públic	kohde#ryhmä	ADJ;MASC;SG	N;NOM;SG
públic	kohderyhmän	públic	kohde#ryhmä	ADJ;MASC;SG	N;GEN;SG
públic	kohderyhmää	públic	kohde#ryhmä	ADJ;MASC;SG	N;PRT;SG
públic	yleisöä	públic	yleisö	ADJ;MASC;SG	N;PRT;SG
públic	julkiset	públic	julkinen	ADJ;MASC;SG	ADJ;NOM;PL
can	voi	can	voi		INTJ
jaume	james	jaume	james		PROPN;NOM;SG
jaume	jamesin	jaume	jameta		V;IND;SG;1;PST;FIN;ACT
jaume	jamesia	jaume	jamenen		N;PRT;PL
següents	seuraan	següent	seurata	ADJ;PL	N;IN+ALL;SG
juan	juan	juan	juan		PROPN;NOM;SG
petita	pienet	petit	pieni	ADJ;FEM;SG	ADJ;NOM;PL
podria	saattaa	poder	saattaa	V;COND;SG;3;FIN	V;IND;SG;3;PRS;FIN;ACT
esquerra	vasen	esquerre	vasen	ADJ;FEM;SG	N;NOM;SG
referència	viittaus	referència	viittaus		N;NOM;SG
referència	viite	referència	viite		N;NOM;SG
inici	aloita	inici	ala	N;MASC;SG	V;IMP;SG;2;FIN;ACT
inici	alkaa	inici	alkaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
inici	aloittaa	inici	aloittaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
hall	sali	hall	sali		N;NOM;SG
hall	halliin	hall	halli		N;IN+ALL;SG
hall	hall	hall	hall		
hall	halli	hall	halli		N;NOM;SG
massa	massaa	massa	massa	ADV	N;PRT;SG
massa	massa	massa	massa	ADV	N;NOM;SG
pos	pos	pos	pos		N;NOM;SG
veu	ääntä	veure	ääni	V;IND;SG;3;PRS;FIN	N;PRT;SG
veu	äänen	veure	ääni	V;IND;SG;3;PRS;FIN	N;GEN;SG
veu	ääni	veure	ääni	V;IND;SG;3;PRS;FIN	N;NOM;SG
brasil	brasilia	brasil	brasilia	ADJ;MASC;SG	N;NOM;SG
brasil	brasiliassa	brasil	brasilia	ADJ;MASC;SG	N;IN+ESS;SG
brasil	brasilian	brasil	brasilia	ADJ;MASC;SG	N;GEN;SG
anglaterra	englanti	anglaterra	englanti		N;NOM;SG
anglaterra	englannin	anglaterra	englanti		N;GEN;SG
anglaterra	englannista	anglaterra	englanti		N;IN+ABL;SG
anglaterra	englannissa	anglaterra	englanti		N;IN+ESS;SG
possible	mahdollisia	possible	mahdollinen	ADJ;SG	ADJ;PRT;PL
possible	mahdolliset	possible	mahdollinen	ADJ;SG	ADJ;NOM;PL
duc	herttua	duc	herttua		N;NOM;SG
duc	duke	duc	duke		PROPN;NOM;SG
mesos	kuukautta	mes	kuu#kausi	N;MASC;PL	N;PRT;SG
evolucionat	kehittynyt	evolucionar	kehittyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
evolucionat	kehittyi	evolucionar	kehittyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
evolucionat	kehittyivät	evolucionar	kehittyä	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN;ACT
evolucionat	kehittyneet	evolucionar	kehittyä	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
valencià	valencian	valencià	valencia	ADJ;MASC;SG	PROPN;GEN;SG
musical	musikaali	musical	musikaali	ADJ;SG	N;NOM;SG
ingressos	tulo	ingrés	tulo	N;MASC;PL	N;NOM;SG
mas	mas	mas	mas		
robert	robert	robert	robert		PROPN;NOM;SG
comune	comune	comune	comune	ADJ;FEM;SG	N;NOM;SG
transport	kuljetukset	transport	kuljetus	N;MASC;SG	N;NOM;PL
transport	kuljetukset	transport	kuljetus	N;MASC;SG	N;NOM;PL
jean	jean	jean	jeka		
grec	kreikka	grec	kreikka	ADJ;MASC;SG	N;NOM;SG
grec	kreikkaa	grec	kreikka	ADJ;MASC;SG	N;PRT;SG
grec	kreikan	grec	kreikka	ADJ;MASC;SG	PROPN;GEN;SG
grec	kreikkalaiset	grec	kreikka#lainen	ADJ;MASC;SG	N;NOM;PL
caps	kruuna	cap	kruuna	N;MASC;PL	N;NOM;SG
príncep	prince	príncep	prince	N;MASC;SG	
particulars	yksilöitä	particular	yksilö	ADJ;PL	N;PRT;PL
particulars	yksilöt	particular	yksilö	ADJ;PL	N;NOM;PL
particulars	yksilöiden	particular	yksilö	ADJ;PL	N;GEN;PL
tercer	kolmannet	tercer	kolmas	ADJ;MASC;SG	ADJ;NOM;PL
municipis	kuntaa	municipi	kunta	N;MASC;PL	N;PRT;SG
sons	kuulostaa	so	kuulostaa	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
victòria	voittoa	victòria	voitto	V;IND;SG;3;PRS;FIN	N;PRT;SG
victòria	voitto	victòria	voitto	V;IND;SG;3;PRS;FIN	N;NOM;SG
victòria	victorian	victòria	victoria	V;IND;SG;3;PRS;FIN	N;GEN;SG
victòria	victoria	victòria	victori	V;IND;SG;3;PRS;FIN	N;NOM;SG
antoni	antoni	antoni	antoa		N;NOM;SG
fent	tekemässä	fer	tehdä	V;V.MSDR	V;IN+ESS;SG;NFIN;ACT
fent	tekee	fer	tehdä	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
fent	tekeminen	fer	tekeminen	V;V.MSDR	N;NOM;SG
fent	tekoa	fer	teko	V;V.MSDR	N;PRT;SG
rússia	venäjän	rússia	venäjä	ADJ;FEM;SG	N;GEN;SG
rússia	venäjää	rússia	venäjä	ADJ;FEM;SG	N;PRT;SG
rússia	venäjä	rússia	venäjä	ADJ;FEM;SG	PROPN;NOM;SG
llogaters	vuokralaiset	llogater	vuokra#lainen	ADJ;MASC;PL;V.PTCP	N;NOM;PL
tractat	perustamissopimus	tractat	perustaa#sopimus	ADJ;MASC;SG;V.PTCP	N;NOM;SG
tractat	sopimus	tractat	sopimus	ADJ;MASC;SG;V.PTCP	N;NOM;SG
tractat	perustamissopimuksen	tractat	perustaa#sopimus	ADJ;MASC;SG;V.PTCP	N;GEN;SG
david	david	david	david		PROPN;NOM;SG
jordi	jordi	jordi	jordi		PROPN;NOM;SG
viquipèdia	wikipedia	viquipèdia	wikipedia		N;NOM;SG
estiu	suvi	estiu	suvi	N;MASC;SG	PROPN;NOM;SG
nelson	nelson	nelson	nelson	PROPN	
press	lehdistö	pres	lehdistö	PROPN	N;NOM;SG
press	paina	pres	painaa	PROPN	V;IMP;SG;2;FIN;ACT
índia	intian	índia	inti		N;GEN;SG
índia	intia	índia	inti		N;NOM;SG
índia	intiaan	índia	inti		N;IN+ALL;SG
orde	tilata	orde	tilata		V;SG;NFIN;ACT
orde	tilaus	orde	tilaus		N;NOM;SG
orde	järjestys	orde	järjestys		N;NOM;SG
orde	tilaa	orde	tila		N;PRT;SG
manuel	manuel	manuel	manuel	N;MASC;SG	
italià	italialaiset	italià	italia#lainen	ADJ;MASC;SG	N;NOM;PL
italià	italiaksi	italià	italia	ADJ;MASC;SG	N;TRANS;SG
italià	italia	italià	itali	ADJ;MASC;SG	N;NOM;SG
italià	italian	italià	italia	ADJ;MASC;SG	N;GEN;SG
antonio	antonio	antonio	antonio		N;NOM;SG
las	las	las	las	DET;DEF;FEM;PL	PROPN;NOM;SG
permet	salli	permetre	salli	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
romà	roman	romà	roma	ADJ;MASC;SG	PROPN;NOM;SG
romà	rooman	romà	rooma	ADJ;MASC;SG	N;GEN;SG
ruta	ruta	ruta	ruta	N;FEM;SG	PROPN;NOM;SG
deu	kymppi	deu	kymppi	NUM;PL	N;NOM;SG
deu	ten	deu	ten	NUM;PL	
deu	kymmenen	deu	kymmenen	NUM;PL	NUM;NOM;SG
port	satamat	port	satama	N;MASC;SG	N;NOM;PL
restes	pysyy	resta	pysyä	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
portar	kantaa	portar	kanta	V;NFIN	N;PRT;SG
conca	cuenca	conca	cuenca	N;FEM;SG	
parc	park	parc	park	N;MASC;SG	PROPN;NOM;SG
arts	taide	art	taide	N;FEM;PL	N;NOM;SG
ramon	ramon	ramó	ramo		N;NOM;SG
gratuït	ilmaista	gratuït	ilmaista	ADJ;MASC;SG	N;PRT;SG
gratuït	free	gratuït	free	ADJ;MASC;SG	N;NOM;SG
mitjans	media	mitjà	media	N;MASC;PL	N;NOM;SG
mitjans	mediaa	mitjà	media	N;MASC;PL	N;PRT;SG
mitjans	medialle	mitjà	media	N;MASC;PL	N;AT+ALL;SG
mitjans	tarkoittaa	mitjà	tarkoittaa	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
tercera	kolmannet	tercer	kolmas	ADJ;FEM;SG	ADJ;NOM;PL
personatges	merkkiä	personatge	merkki	N;MASC;PL	N;PRT;SG
llum	kevyt	llum	kevyt		ADJ;NOM;SG
llum	valoa	llum	valo		N;PRT;SG
llum	valo	llum	valo		N;NOM;SG
llum	light	llum	light		
blanc	valkoiset	blanc	valkoinen	ADJ;MASC;SG	ADJ;NOM;PL
aragó	aragon	aragó	arago		N;NOM;SG
massachusetts	massachusettsin	massachusett	massachusettsi	N;MASC;PL	N;GEN;SG
meitat	puoli	meitat	puoli	N;FEM;SG	NUM;NOM;SG
meitat	puolet	meitat	puoli	N;FEM;SG	N;NOM;PL
kitt	kitt	kitt	kitt		N;NOM;SG
lliure	ilmaista	lliure	ilmaista	ADJ;SG	N;PRT;SG
lliure	free	lliure	free	ADJ;SG	N;NOM;SG
mans	mans	mà	mans		
presència	läsnä	presència	läsnä	N;FEM;SG	ADV
últim	last	últim	last	ADJ;MASC;SG	
últim	viimeksi	últim	viimeksi	ADJ;MASC;SG	ADV
humans	ihmiset	humà	ihminen	ADJ;MASC;PL	N;NOM;PL
humans	ihmisen	humà	ihminen	ADJ;MASC;PL	N;GEN;SG
humans	ihminen	humà	ihminen	ADJ;MASC;PL	N;NOM;SG
humans	inhimillinen	humà	inhimillinen	ADJ;MASC;PL	ADJ;NOM;SG
japó	japanissa	japó	japani	N;MASC;SG	ADJ;IN+ESS;PL
marc	marc	marc	marc		PROPN;NOM;SG
marc	ruutu	marc	ruutua		N;NOM;SG
marc	kehys	marc	kehys		N;NOM;SG
marc	kehykset	marc	kehys		N;NOM;PL
national	kansalliset	national	kansallinen	ADJ;SG	ADJ;NOM;PL
national	kansallisten	national	kansallinen	ADJ;SG	ADJ;GEN;PL
acció	toimi	acció	toimia	N;FEM;SG	V;IMP;SG;2;FIN;ACT
acció	toimia	acció	toimia	N;FEM;SG	V;SG;NFIN;ACT
noves	uusi	nou	uusi	ADJ;FEM;PL	ADJ;NOM;SG
noves	uutta	nou	uusi	ADJ;FEM;PL	ADJ;PRT;SG
pont	bridge	pont	bridge	N;MASC;SG	
pont	komentosilta	pont	komento	N;MASC;SG	N;AT+ABL;PL
principi	periaate	principi	periaate		N;NOM;SG
velocitat	speed	velocitat	speed	N;FEM;SG	
qualitat	laadukas	qualitat	laadukas	N;FEM;SG	ADJ;NOM;SG
professional	ammatti	professional	ammatti	ADJ;SG	N;NOM;SG
professional	ammattilainen	professional	ammattilainen	ADJ;SG	N;NOM;SG
temple	temple	temple	temple	N;MASC;SG	
vista	näytä	vista	näyttää	N;FEM;SG	V;IMP;SG;2;FIN;ACT
aquí	tässä	aquí	tämä	ADV	PRO;IN+ESS;SG
arc	arc	arc	arc		
arc	kaari	arc	kaari		N;NOM;SG
wheeler	wheeler	wheeler	wheeler	N	PROPN;NOM;SG
front	edessä	front	edessä		ADV
front	edestä	front	edestä		ADV
front	rintama	front	rintama		N;NOM;SG
front	etu	front	etu		N;NOM;SG
macdonald	macdonald	macdonald	macdonald	ADJ;SG	N;NOM;SG
prova	testi	prova	testi	V;IND;SG;3;PRS;FIN	N;NOM;SG
prova	testaa	prova	testata	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;PRS;FIN;ACT
prova	koe	prova	kokea	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
prova	testin	prova	testi	V;IND;SG;3;PRS;FIN	N;GEN;SG
prova	kokeile	prova	kokeilla	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
prova	yritä	prova	yrittää	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
recent	viimeaikaiset	recent	viimeaikainen	ADJ;SG	ADJ;NOM;PL
recent	viimeisimmät	recent	viimeinen	ADJ;SG	ADJ;NOM;CMPR;PL
recent	äskettäin	recent	äskettäin	ADJ;SG	ADV
via	kautta	via	kautta		ADV
via	via	via	via		N;NOM;SG
wiley	wiley	wiley	wiley	N;SG	PROPN;NOM;SG
viure	live	viure	live		N;NOM;SG
viure	livenä	viure	livi		N;FRML;SG
viure	elä	viure	elää		V;IMP;SG;2;FIN;ACT
viure	elää	viure	elää		V;IND;SG;3;PRS;FIN;ACT
gent	ihmiset	gent	ihminen	N;FEM;SG	N;NOM;PL
gent	ihmisiä	gent	ihminen	N;FEM;SG	N;PRT;PL
gent	henkilöt	gent	henkilö	N;FEM;SG	N;NOM;PL
especial	erityiset	especial	erityinen	ADJ;SG	ADJ;NOM;PL
especial	special	especial	special	ADJ;SG	N;NOM;SG
prentice	prentice	prentice	prentice		N;NOM;SG
decidir	päätä	decidir	pää	V;NFIN	N;PRT;SG
decidir	päättää	decidir	päättää	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
mesura	mittaukset	mesura	mittaus	N;FEM;SG	N;NOM;PL
mesura	mitata	mesura	mitata	N;FEM;SG	V;SG;NFIN;ACT
mesura	mittaa	mesura	mitata	N;FEM;SG	V;IMP;SG;2;FIN;ACT
