que	tuo	que	tuo	CONJ	PRO;NOM;SG
importante	tärkeät	importante	tärkeä	ADJ;SG	ADJ;NOM;PL
importante	tärkeitä	importante	tärkeä	ADJ;SG	ADJ;PRT;PL
último	last	último	last	ADJ;MASC;SG	
último	viimeksi	último	viimeksi	ADJ;MASC;SG	ADV
último	uusimmat	último	uusi	ADJ;MASC;SG	ADJ;NOM;RL;PL
último	viimeisimmät	último	viimeinen	ADJ;MASC;SG	ADJ;NOM;CMPR;PL
uso	käyttää	uso	käyttää	N;MASC;SG	V;IND;SG;PRS;FIN;ACT
uso	käytä	uso	käyttää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
uso	käytettävä	uso	käyttää	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
juegos	pelaaminen	juego	pelaaminen	N;MASC;PL	N;NOM;SG
juegos	pelaamista	juego	pelaaminen	N;MASC;PL	N;PRT;SG
juegos	pelaamisen	juego	pelaaminen	N;MASC;PL	N;GEN;SG
alemania	saksa	alemania	saksa	N;FEM;SG	PROPN;NOM;SG
partidos	täsmää	partido	täsmä	N;MASC;PL	V;IMP;SG;2;FIN;ACT
john	johannes	john	johannes	PROPN	PROPN;NOM;SG
john	john	john	joka	PROPN	PROPN;NOM;SG
john	jukka	john	jukka	PROPN	PROPN;NOM;SG
miembros	jäsenyyttä	miembro	jäsenyys	N;MASC;PL	N;PRT;SG
miembros	jäsenyys	miembro	jäsenyys	N;MASC;PL	N;NOM;SG
pedro	pedro	pedro	pedro	N;MASC;SG	PROPN;NOM;SG
pedro	pekka	pedro	pekka	N;MASC;SG	PROPN;NOM;SG
pedro	peter	pedro	peter	N;MASC;SG	PROPN;NOM;SG
primeros	aikaisin	primero	aikaisin	ADJ;MASC;PL	ADV
primeros	varhainen	primero	varhainen	ADJ;MASC;PL	ADJ;NOM;SG
primeros	aikainen	primero	aikainen	ADJ;MASC;PL	ADJ;NOM;SG
primeros	ensin	primero	ensin	ADJ;MASC;PL	ADV
primeros	ensimmäinen	primero	ensimmäinen	ADJ;MASC;PL	ADJ;NOM;SG
primeros	eka	primero	ensin	ADJ;MASC;PL	N;NOM;SG
primeros	ensiksi	primero	ensiksi	ADJ;MASC;PL	ADV
datos	data	dato	data	N;MASC;PL	N;NOM;SG
datos	tietoa	dato	tieto	N;MASC;PL	N;PRT;SG
manera	way	manera	way	N;FEM;SG	
estudios	studios	estudio	studios	N;MASC;PL	N;NOM;SG
diferentes	erilainen	diferente	erilainen	ADJ;PL	ADJ;NOM;SG
diferentes	erilaista	diferente	erilainen	ADJ;PL	ADJ;PRT;SG
llamado	kutsuttu	llamado	kutsua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
llamado	nimeltään	llamado	nimi	ADJ;MASC;SG;V.PTCP	N;AT+ABL;SG
llamado	soitti	llamado	soittaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
juego	uhkapelejä	juego	uhka#peli	N;MASC;SG	N;PRT;PL
especies	laji	especie	laji	N;FEM;PL	N;NOM;SG
europa	euroopan	europa	eurooppa	N;FEM;SG	PROPN;GEN;SG
europa	eurooppa	europa	eurooppa	N;FEM;SG	PROPN;NOM;SG
cine	elokuvista	cine	elo#kuva	N;MASC;SG	N;IN+ABL;PL
cine	elokuvat	cine	elo#kuva	N;MASC;SG	N;NOM;PL
cine	elokuvissa	cine	elo#kuva	N;MASC;SG	N;IN+ESS;PL
cine	elokuvia	cine	elo#kuva	N;MASC;SG	N;PRT;PL
cine	elokuvateattereita	cine	elo#kuva#teatteri	N;MASC;SG	N;PRT;PL
cine	elokuvat	cine	elo#kuva	N;MASC;SG	N;NOM;PL
cine	elokuvia	cine	elo#kuva	N;MASC;SG	N;PRT;PL
center	keskelle	center	keskelle	N;MASC;SG	ADV
costa	costa	costa	costa	N;FEM;SG	PROPN;NOM;SG
equipos	kalusto	equipo	kalusto	N;MASC;PL	N;NOM;SG
equipos	laitteisto	equipo	laitteisto	N;MASC;PL	N;NOM;SG
puntos	pistettä	punto	piste	N;MASC;PL	N;PRT;SG
puntos	tikkiä	punto	tikki	N;MASC;PL	N;PRT;SG
perú	perun	perú	peru	PROPN	N;GEN;SG
perú	peru	perú	perua	PROPN	INTJ
perú	perusta	perú	perusta	PROPN	N;NOM;SG
militar	armeija	militar	armeija	ADJ;SG	N;NOM;SG
militar	sotilas	militar	sotilas	ADJ;SG	N;NOM;SG
militar	armeijan	militar	armeija	ADJ;SG	N;GEN;SG
américa	america	américa	america	N;FEM;SG	
américa	américa	américa	américa	N;FEM;SG	
ubicado	sijaitsee	ubicado	sijaita	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
italia	italia	italia	itali	PROPN	N;NOM;SG
italia	italiassa	italia	italia	PROPN	N;IN+ESS;SG
italia	italia	italia	itali	PROPN	N;NOM;SG
italia	italian	italia	italia	PROPN	N;GEN;SG
manuel	manuel	manuel	manuel	PROPN	
manuel	manny	manuel	manny	PROPN	N;NOM;SG
manuel	manu	manuel	manu	PROPN	N;NOM;SG
manuel	emmanuel	manuel	emmanuel	PROPN	N;NOM;SG
plantas	kasvi	planta	kasvi	N;FEM;PL	N;NOM;SG
plantas	voimala	planta	voimala	N;FEM;PL	N;NOM;SG
plantas	tehdas	planta	tehdas	N;FEM;PL	N;NOM;SG
debe	täytyy	deber	täytyä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
metros	metriä	metro	metri	N;MASC;PL	N;PRT;SG
metros	metri	metro	metri	N;MASC;PL	N;NOM;SG
metros	mittari	metro	mittari	N;MASC;PL	N;NOM;SG
metros	metriä	metro	metri	N;MASC;PL	N;PRT;SG
oro	golden	oro	golden	N;MASC;SG	
oro	kultaiset	oro	kultainen	N;MASC;SG	ADJ;NOM;PL
oro	kultainen	oro	kultainen	N;MASC;SG	ADJ;NOM;SG
posteriormente	myöhempi	posteriormente	myöhä	ADV	ADJ;NOM;CMPR;SG
local	paikalliset	local	paikallinen	ADJ;SG	ADJ;NOM;PL
local	paikallisia	local	paikallinen	ADJ;SG	ADJ;PRT;PL
local	paikallisesti	local	paikallisesti	ADJ;SG	ADV
local	paikallisten	local	paikallinen	ADJ;SG	ADJ;GEN;PL
francés	ranskalainen	francés	ranskalainen	N;MASC;SG	ADJ;NOM;SG
francés	ranska	francés	ranska	N;MASC;SG	PROPN;NOM;SG
francés	ranskalaiset	francés	ranska#lainen	N;MASC;SG	N;NOM;PL
francés	ranskalaisia	francés	ranska#lainen	N;MASC;SG	N;PRT;PL
francés	ranskalainen	francés	ranskalainen	N;MASC;SG	ADJ;NOM;SG
cultura	kulttuurinen	cultura	kulttuurinen	N;FEM;SG	ADJ;NOM;SG
santiago	james	santiago	james	N;MASC;SG	PROPN;NOM;SG
santiago	jamesin	santiago	jameta	N;MASC;SG	V;IND;SG;1;PST;FIN;ACT
santiago	jamesia	santiago	jamenen	N;MASC;SG	N;PRT;PL
cerca	sulje	cerca	sulkea	ADV	V;IMP;SG;2;FIN;ACT
cerca	lähistöllä	cerca	lähistö	ADV	N;AT+ESS
;SG
estudio	opiskella	estudio	opiskella	N;MASC;SG	V;SG;NFIN;ACT
principales	main	principal	main	ADJ;PL	N;NOM;SG
principales	pääasiallinen	principal	pää#asiallinen	ADJ;PL	ADJ;NOM;SG
principales	tärkein	principal	tärkeä	ADJ;PL	ADJ;NOM;RL;SG
usuario	käyttäjät	usuario	käyttäjä	N;MASC;SG	N;NOM;PL
cinco	viisi	cinco	viisi	NUM;PL	NUM;NOM;SG
anterior	aikaisemmin	anterior	aikaisemmin	ADJ;SG	ADV
anterior	aiemmin	anterior	aiemmin	ADJ;SG	ADV
anterior	aikaisemmat	anterior	aikainen	ADJ;SG	ADJ;NOM;CMPR;PL
anterior	edelliset	anterior	edellinen	ADJ;SG	ADJ;NOM;PL
anterior	aiemmat	anterior	aiempi	ADJ;SG	ADJ;NOM;PL
gracias	kiitti	gracias	kiittää	N	V;IND;SG;3;PST;FIN;ACT
puerto	puerto	puerto	puerto	N;MASC;SG	PROPN;NOM;SG
puerto	satamat	puerto	satama	N;MASC;SG	N;NOM;PL
puerto	harbour	puerto	harbour	N;MASC;SG	
mucho	much	mucho	much	ADV	
social	sosiaaliset	social	sosiaalinen	ADJ;SG	ADJ;NOM;PL
millones	miljoona	millón	miljoona	N;MASC;PL	NUM;NOM;SG
millones	miljoonaa	millón	miljoona	N;MASC;PL	NUM;PRT;SG
millones	miljoonia	millón	miljoona	N;MASC;PL	NUM;PRT;PL
fin	päättyy	fin	päättyä	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
fin	päättynyt	fin	päättyä	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
acuerdo	järjestelyt	acuerdo	järjestely	N;MASC;SG	N;NOM;PL
lado	puoli	lado	puoli	N;MASC;SG	NUM;NOM;SG
rock	rokkaa	rock	rokka	N;MASC;SG	V;IMP;SG;2;FIN;ACT
rock	rock	rock	rock	N;MASC;SG	
político	poliitikko	político	poliitikko	ADJ;MASC;SG	N;NOM;SG
ver	nää	ver	tämä	V;NFIN	PRO;NOM;PL
ver	näkymä	ver	näkymä	V;NFIN	N;NOM;SG
ver	view	ver	view	V;NFIN	N;NOM;SG
ver	mieltä	ver	mieli	V;NFIN	N;PRT;SG
fuera	ulkopuolelle	fuera	ulko#puoli	ADV	N;AT+ALL;SG
mediante	kautta	mediante	kautta	ADP	ADV
mediante	läpi	mediante	läpi	ADP	ADV
popular	suosittuja	popular	suosittu	ADJ;SG	ADJ;PRT;PL
popular	suositut	popular	suosittu	ADJ;SG	ADJ;NOM;PL
muchas	monta	mucho	moni	PRO;FEM;PL	PRO;PRT;SG
muchas	moni	mucho	moni	PRO;FEM;PL	PRO;NOM;SG
hoy	today	hoy	today	ADV	
tal	tällainen	tal	tällainen	N	ADJ;NOM;SG
alto	alto	alto	alto	ADJ;MASC;SG	
alto	high	alto	high	ADJ;MASC;SG	N;NOM;SG
alto	korkeat	alto	korkea	ADJ;MASC;SG	ADJ;NOM;PL
siguientes	seuraan	siguiente	seurata	ADJ;PL	N;IN+ALL;SG
finales	finaaliin	final	finaali	N;MASC;PL	N;IN+ALL;SG
finales	finaali	final	finaali	N;MASC;PL	N;NOM;SG
finales	lopullinen	final	lopullinen	N;MASC;PL	ADJ;NOM;SG
finales	finaali	final	finaali	N;MASC;PL	N;NOM;SG
última	last	último	last	ADJ;FEM;SG	
última	viimeksi	último	viimeksi	ADJ;FEM;SG	ADV
última	uusimmat	último	uusi	ADJ;FEM;SG	ADJ;NOM;RL;PL
última	viimeisimmät	último	viimeinen	ADJ;FEM;SG	ADJ;NOM;CMPR;PL
original	alkuperäiset	original	alku#peräinen	ADJ;SG	ADJ;NOM;PL
ambos	molemmat	ambos	molemmat	NUM;MASC;PL	PRO;NOM;PL
ambos	molempia	ambos	molemmat	NUM;MASC;PL	PRO;PRT;PL
ambos	kumpikin	ambos	kumpikin	NUM;MASC;PL	PRO;NOM;SG
miguel	mike	miguel	mike	PROPN	PROPN;NOM;SG
miguel	miguel	miguel	miguel	PROPN	PROPN;NOM;SG
miguel	miguelin	miguel	migueli	PROPN	V;IND;SG;1;PST;FIN;ACT
miguel	mikko	miguel	mikko	PROPN	PROPN;NOM;SG
miguel	mikael	miguel	mikael	PROPN	PROPN;NOM;SG
miguel	michael	miguel	michael	PROPN	PROPN;NOM;SG
ley	toimi	ley	toimia	N;FEM;SG	V;IMP;SG;2;FIN;ACT
oeste	west	oeste	west	N;MASC;SG	PROPN;NOM;SG
oeste	läntinen	oeste	läntinen	N;MASC;SG	ADJ;NOM;SG
oeste	western	oeste	western	N;MASC;SG	
oeste	läntinen	oeste	läntinen	N;MASC;SG	ADJ;NOM;SG
cambio	vaihda	cambio	vaihda	N;MASC;SG	V;IMP;SG;2;FIN;ACT
cambio	muuta	cambio	muu	N;MASC;SG	PRO;PRT;SG
cambio	muuttaa	cambio	muuttaa	N;MASC;SG	V;SG;NFIN;ACT
cambio	vaihtaa	cambio	vaihtaa	N;MASC;SG	V;SG;NFIN;ACT
público	julkinen	público	julkinen	N;MASC;SG	ADJ;NOM;SG
público	julkisen	público	julkinen	N;MASC;SG	ADJ;GEN;SG
público	julkiset	público	julkinen	N;MASC;SG	ADJ;NOM;PL
superior	superior	superior	superior	ADJ;SG	N;NOM;SG
media	tiedotusvälineet	media	tiedotus#väline	N;FEM;SG	N;NOM;PL
media	tiedotusvälineiden	media	tiedotus#väline	N;FEM;SG	N;GEN;PL
media	keskimääräinen	media	keski#määräinen	N;FEM;SG	ADJ;NOM;SG
parque	park	parque	park	N;MASC;SG	PROPN;NOM;SG
llegó	saapuivat	llegar	saapua	V;IND;SG;3;PST;FIN	V;IND;PL;3;PST;FIN;ACT
llegó	saapuneet	llegar	saapua	V;IND;SG;3;PST;FIN	V;NOM;PL;V.PTCP;ACT
archivo	arkistot	archivo	arkisto	N;MASC;SG	N;NOM;PL
archivo	arkistojen	archivo	arkisto	N;MASC;SG	N;GEN;PL
archivo	arkistoja	archivo	arkisto	N;MASC;SG	N;PRT;PL
archivo	arkistot	archivo	arkisto	N;MASC;SG	N;NOM;PL
parís	pariisiin	parís	pariisi	PROPN	N;IN+ALL;SG
parís	pariisi	parís	pariisi	PROPN	N;NOM;SG
parís	pariisin	parís	pariisi	PROPN	N;GEN;SG
world	world	world	world	N	PROPN;NOM;SG
cruz	cruz	cruz	cruz	N;FEM;SG	PROPN;NOM;SG
cruz	ylitä	cruz	ylittää	N;FEM;SG	V;IMP;SG;2;FIN;ACT
cruz	ristiin	cruz	risti	N;FEM;SG	ADV
cabo	cape	cabo	cape	N;MASC;SG	
cabo	cabo	cabo	cabo	N;MASC;SG	PROPN;NOM;SG
brasil	brasil	brasil	brasil	N;SG	
unido	yhdistyneiden	unido	yhdistynyt	ADJ;MASC;SG;V.PTCP	V;GEN;PL;V.PTCP;ACT
unido	yhdistynyt	unido	yhdistyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
unido	yhdistyneet	unido	yhdistynyt	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
unido	united	unido	united	ADJ;MASC;SG;V.PTCP	N;NOM;SG
red	punaiset	red	punainen	N;FEM;SG	ADJ;NOM;PL
red	punainen	red	punainen	N;FEM;SG	ADJ;NOM;SG
red	punaista	red	punainen	N;FEM;SG	ADJ;PRT;SG
red	red	red	red	N;FEM;SG	
aquí	tässä	aquí	tämä	ADV	PRO;IN+ESS;SG
canal	channel	canal	channel	N;MASC;SG	PROPN;NOM;SG
movimiento	siirrä	movimiento	siirtä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
movimiento	siirry	movimiento	siirtyä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
éxito	onnistui	éxito	onnistua	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
éxito	menestynyt	éxito	menestyä	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
éxito	onnistunut	éxito	onnistua	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
relación	suhteet	relación	suhde	N;FEM;SG	N;NOM;PL
elecciones	vaali	elección	vaali	N;FEM;PL	N;NOM;SG
grande	suuret	grande	suuri	ADJ;SG	ADJ;NOM;PL
grande	suuria	grande	suuri	ADJ;SG	ADJ;PRT;PL
grande	isot	grande	iso	ADJ;SG	ADJ;NOM;PL
grande	grande	grande	grande	ADJ;SG	
alrededor	maisemissa	alrededor	maisema	ADV	N;IN+ESS;PL
musical	musikaali	musical	musikaali	ADJ;SG	N;NOM;SG
primero	ensimmäinen	primero	ensimmäinen	ADV	ADJ;NOM;SG
primero	eka	primero	ensin	ADV	N;NOM;SG
león	león	león	letää	N;MASC;SG	PROPN;NOM;SG
león	leon	león	leo	N;MASC;SG	
iii	iii	iii	iii		ADJ
organización	järjestää	organización	järjestää	N;FEM;SG	V;IND;SG;PRS;FIN;ACT
monte	monte	monte	monte	N;MASC;SG	PROPN;NOM;SG
importantes	tärkeä	importante	tärkeä	ADJ;PL	ADJ;NOM;SG
importantes	tärkeää	importante	tärkeä	ADJ;PL	ADJ;PRT;SG
xix	xix	xix	xix	N;MASC;SG	ADJ
calle	calle	calle	calle	N;FEM;SG	INTJ
van	van	ir	van	V;IND;PL;3;PRS;FIN	PROPN;NOM;SG
van	pakettiauto	ir	paketti#auto	V;IND;PL;3;PRS;FIN	N;NOM;SG
medios	media	medio	media	N;MASC;PL	N;NOM;SG
medios	mediaa	medio	media	N;MASC;PL	N;PRT;SG
medios	medialle	medio	media	N;MASC;PL	N;AT+ALL;SG
medios	tarkoittaa	medio	tarkoittaa	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
francesa	ranska	francés	ranska	ADJ;FEM;SG	PROPN;NOM;SG
francesa	ranskan	francés	ranska	ADJ;FEM;SG	N;GEN;SG
francesa	ranskalaiset	francés	ranska#lainen	ADJ;FEM;SG	N;NOM;PL
francesa	ranskalaisia	francés	ranska#lainen	ADJ;FEM;SG	N;PRT;PL
dio	dio	dar	dio	V;IND;SG;3;PST;FIN	N;NOM;SG
empresa	enterprise	empresa	enterprise	N;FEM;SG	
fernando	fernand	fernar	fernand	V;V.MSDR	N;NOM;SG
fernando	ferdinand	fernar	ferdinand	V;V.MSDR	N;NOM;SG
fernando	fernando	fernar	fernando	V;V.MSDR	
don	don	don	don	N;MASC;SG	PROPN;NOM;SG
propio	omista	propio	oma	ADJ;MASC;SG	ADJ;IN+ABL;PL
propio	omat	propio	oma	ADJ;MASC;SG	ADJ;NOM;PL
mapa	karttoja	mapa	kartta	N;MASC;SG	N;PRT;PL
mapa	kartat	mapa	kartta	N;MASC;SG	N;NOM;PL
civil	siviili	civil	siviillä	ADJ;SG	N;NOM;SG
civil	siviilit	civil	siviili	ADJ;SG	N;NOM;PL
civil	siviilejä	civil	siviili	ADJ;SG	N;PRT;PL
civil	siviili	civil	siviillä	ADJ;SG	N;NOM;SG
llamada	kutsu	llamado	kutsu	ADJ;FEM;SG;V.PTCP	N;NOM;SG
llamada	soita	llamado	soittaa	ADJ;FEM;SG;V.PTCP	V;IMP;SG;2;FIN;ACT
llamada	puhelu	llamado	puhelu	ADJ;FEM;SG;V.PTCP	N;NOM;SG
llamada	kutsuttu	llamado	kutsua	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
llamada	nimeltään	llamado	nimi	ADJ;FEM;SG;V.PTCP	N;AT+ABL;SG
llamada	soitti	llamado	soittaa	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
alta	high	alto	high	ADJ;FEM;SG	N;NOM;SG
alta	korkeat	alto	korkea	ADJ;FEM;SG	ADJ;NOM;PL
igual	tasa	igual	tasa	ADV	N;NOM;SG
igual	equal	igual	equal	ADV	
igual	sama	igual	sama	ADV	PRO;NOM;SG
igual	samaa	igual	sama	ADV	PRO;PRT;SG
usa	usa	usar	usa	V;IND;SG;3;PRS;FIN	N;NOM;SG
usa	yhdysvaltojen	usar	yhdysvallat	V;IND;SG;3;PRS;FIN	N;GEN;PL
londres	lontoon	londre	lonto	N;MASC;PL	N;GEN;SG
londres	lontooseen	londre	lontoo	N;MASC;PL	N;IN+ALL;SG
londres	lontoo	londre	lonto	N;MASC;PL	N;NOM;SG
londres	lontoossa	londre	lonto	N;MASC;PL	N;IN+ESS;SG
tercera	kolmannet	tercero	kolmas	ADJ;FEM;SG	ADJ;NOM;PL
fallecimiento	death	fallecimiento	death	N;MASC;SG	
posible	mahdollisia	posible	mahdollinen	ADJ;SG	ADJ;PRT;PL
posible	mahdolliset	posible	mahdollinen	ADJ;SG	ADJ;NOM;PL
antiguo	antiikin	antiguo	antiikki	ADJ;MASC;SG	N;GEN;SG
antiguo	muinaiset	antiguo	muinainen	ADJ;MASC;SG	ADJ;NOM;PL
antiguo	antiikin	antiguo	antiikki	ADJ;MASC;SG	N;GEN;SG
antiguo	vanhat	antiguo	vanha	ADJ;MASC;SG	ADJ;NOM;PL
antiguo	vanhoja	antiguo	vanha	ADJ;MASC;SG	ADJ;PRT;PL
antiguo	entiset	antiguo	entinen	ADJ;MASC;SG	ADJ;NOM;PL
natural	luonnolliset	natural	luonnollinen	ADJ;SG	ADJ;NOM;PL
natural	luonnon	natural	luonto	ADJ;SG	N;GEN;SG
paso	astu	paso	astua	N;MASC;SG	V;IMP;SG;2;FIN;ACT
paso	paso	paso	paso	N;MASC;SG	PROPN;NOM;SG
paso	ohi	paso	ohi	N;MASC;SG	ADV
mujer	naisten	mujer	nainen	N;FEM;SG	N;GEN;PL
mujer	naisten	mujer	nainen	N;FEM;SG	N;GEN;PL
mujer	naiset	mujer	nainen	N;FEM;SG	N;NOM;PL
mujer	naisia	mujer	nainen	N;FEM;SG	N;PRT;PL
fuerza	voimia	fuerza	voima	N;FEM;SG	N;PRT;PL
fuerza	force	fuerza	force	N;FEM;SG	
fuerza	pakota	fuerza	pakota	N;FEM;SG	V;IMP;SG;2;FIN;ACT
fuerza	pakottaa	fuerza	pakottaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
etc	jne	etcétera	jne.		ADV
garcía	garcia	garcía	garcia	PROPN	PROPN;NOM;SG
garcía	garcía	garcía	garcía	PROPN	PROPN;NOM;SG
villa	kyl	villa	kyllä	N;FEM;SG	ADV
conocida	tiedossa	conocido	tieto	ADJ;FEM;SG;V.PTCP	N;IN+ESS;SG
conocida	tunnetaan	conocido	tuntea	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
conocida	tunnetut	conocido	tunnettu	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL
personajes	merkkiä	personaje	merkki	N;MASC;PL	N;PRT;SG
conjunto	määritä	conjunto	määrittää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
conjunto	asettaa	conjunto	asettaa	N;MASC;SG	V;IND;SG;FIN;ACT
conjunto	aseta	conjunto	asettaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
conjunto	asetettu	conjunto	asettaa	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
eso	että	ese	että	PRO;SG	CONJ
alemán	saksalainen	alemán	saksalainen	N;MASC;SG	ADJ;NOM;SG
alemán	saksa	alemán	saksa	N;MASC;SG	PROPN;NOM;SG
meses	kuukautta	mes	kuu#kausi	N;MASC;PL	N;PRT;SG
único	yksilölliset	único	yksilöllinen	ADJ;MASC;SG	ADJ;NOM;PL
parece	ulkonäkö	parecer	ulko#näkö	V;IND;SG;3;PRS;FIN	N;NOM;SG
antigua	antiikin	antiguo	antiikki	ADJ;FEM;SG	N;GEN;SG
antigua	muinaiset	antiguo	muinainen	ADJ;FEM;SG	ADJ;NOM;PL
antigua	antiikin	antiguo	antiikki	ADJ;FEM;SG	N;GEN;SG
antigua	vanhat	antiguo	vanha	ADJ;FEM;SG	ADJ;NOM;PL
antigua	vanhoja	antiguo	vanha	ADJ;FEM;SG	ADJ;PRT;PL
antigua	antigua	antiguo	antigu	ADJ;FEM;SG	N;NOM;SG
especial	erityiset	especial	erityinen	ADJ;SG	ADJ;NOM;PL
especial	special	especial	special	ADJ;SG	N;NOM;SG
interior	sisäinen	interior	sisäinen	N;MASC;SG	ADJ;NOM;SG
plata	hopeinen	plata	hopeinen	N;FEM;SG	ADJ;NOM;SG
plata	silver	plata	silver	N;FEM;SG	
japón	japanissa	japón	japani	N;MASC;SG	ADJ;IN+ESS;PL
control	hallitse	control	hallita	N;MASC;SG	V;IMP;SG;2;FIN;ACT
consejo	neuvoja	consejo	neuvo	N;MASC;SG	N;PRT;PL
consejo	neuvot	consejo	neuvo	N;MASC;SG	N;NOM;PL
seis	kuusi	seis	kuusi	NUM;PL	NUM;NOM;SG
seis	kuudes	seis	kuudes	NUM;PL	ADJ;NOM;SG
libre	ilmaista	libre	ilmaista	ADJ;SG	N;PRT;SG
libre	free	libre	free	ADJ;SG	N;NOM;SG
valle	valle	valle	valle	N;MASC;SG	PROPN;NOM;SG
valle	valley	valle	valley	N;MASC;SG	
trata	herkkuja	tratar	herkku	V;IND;SG;3;PRS;FIN	N;PRT;PL
trata	ihmiskauppa	tratar	ihminen#kauppa	V;IND;SG;3;PRS;FIN	N;NOM;SG
trata	ihmiskaupan	tratar	ihminen#kauppa	V;IND;SG;3;PRS;FIN	N;GEN;SG
david	david	david	david	PROPN	PROPN;NOM;SG
publicado	julkaistu	publicado	julkaista	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicado	julkaistaan	publicado	julkaista	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
publicado	julkaistut	publicado	julkaista	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
publicado	julkaissut	publicado	julkaista	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
publicado	julkaistu	publicado	julkaista	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicado	julkaisi	publicado	julkaista	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
publicado	lähetetty	publicado	lähettää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
publicado	lähetetyt	publicado	lähettää	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
publicado	julkaissut	publicado	julkaista	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
cantante	singer	cantante	singer	N;SG	
inglaterra	englanti	inglaterra	englanti	PROPN	N;NOM;SG
inglaterra	englannin	inglaterra	englanti	PROPN	N;GEN;SG
inglaterra	englannista	inglaterra	englanti	PROPN	N;IN+ABL;SG
inglaterra	englannissa	inglaterra	englanti	PROPN	N;IN+ESS;SG
resto	lepää	resto	levätä	N;MASC;SG	V;IND;SG;2;PRS;FIN;ACT
resto	levätä	resto	levätä	N;MASC;SG	V;SG;NFIN;ACT
común	yleiset	común	yleinen	ADJ;SG	ADJ;NOM;PL
saint	saint	saint	saada	N;MASC	
espacio	välit	espacio	välit	N;MASC;SG	N;NOM;PL
espacio	space	espacio	space	N;MASC;SG	
acción	toimi	acción	toimia	N;FEM;SG	V;IMP;SG;2;FIN;ACT
acción	toimia	acción	toimia	N;FEM;SG	V;SG;NFIN;ACT
hermano	bro	hermano	bro	N;MASC;SG	INTJ
blanco	kohteet	blanco	kohde	ADJ;MASC;SG	N;NOM;PL
blanco	valkoiset	blanco	valkoinen	ADJ;MASC;SG	ADJ;NOM;PL
blanco	target	blanco	tarki	ADJ;MASC;SG	N;NOM;SG
blanco	kohde	blanco	kohde	ADJ;MASC;SG	N;NOM;SG
blanco	blanco	blanco	blanco	ADJ;MASC;SG	N;NOM;SG
profesional	ammatti	profesional	ammatti	ADJ;SG	N;NOM;SG
profesional	ammattilainen	profesional	ammattilainen	ADJ;SG	N;NOM;SG
principios	periaate	principio	periaate	N;MASC;PL	N;NOM;SG
imperio	empire	imperio	empire	N;MASC;SG	
ganó	voitin	ganar	voida	V;IND;SG;3;PST;FIN	V;IND;SG;1;PST;FIN;ACT
dicho	sanoi	dicho	sanoa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
investigación	tutkimukset	investigación	tutkimus	N;FEM;SG	N;NOM;PL
estar	olemisen	estar	oleminen	V;NFIN	N;GEN;SG
estar	oleminen	estar	oleminen	V;NFIN	N;NOM;SG
municipios	kuntaa	municipio	kunta	N;MASC;PL	N;PRT;SG
from	alkaen	from	alkaen	N	ADV
from	from	from	from	N	
problemas	ongelma	problema	ongelma	N;MASC;PL	N;NOM;SG
joven	nuori	joven	nuori	N;SG	ADJ;NOM;SG
joven	nuoret	joven	nuori	N;SG	N;NOM;PL
