que	you	que	you	PRO	N;NOM;SG
ningún	iga	ningún	iga	DET	PRO;NOM;SG
ningún	mitte	ningún	mitte	DET	ADV;NEG
ningún	ei	ningún	ei	DET	ADV
ningún	puudub	ningún	puuduma	DET	V;IND;SG;3;PRS;FIN;ACT
comigo	koos	comigo	koos	PRO	ADV
eses	need	ese	see	DET	PRO;NOM;PL
eses	neid	ese	see	DET	PRO;PRT;PL
eses	see	ese	see	DET	PRO;NOM;SG
eses	seda	ese	see	DET	PRO;PRT;SG
eses	need	ese	see	DET	PRO;NOM;PL
desde	alates	desde	alates	ADP	ADV
desde	kellelt	desde	kes	ADP	PRO;AT+ABL;SG
pensar	umbes	pensar	umbes	V	ADV
pensar	mõtlemine	pensar	mõtlemine	V	N;NOM;SG
cal	ühe	cal	üks	PRO	NUM;GEN;SG
vos	you	vos	you	PRO	N;NOM;SG
acordo	nõus	acordo	nõus	N	ADV
acordo	olgu	acordo	olema	N	V;IMP;SG;2;PRS;FIN;ACT
acordo	paremale	acordo	paremale	N	ADV
acordo	õige	acordo	õige	N	ADJ;NOM;SG
catro	neli	catro	neli	N	NUM;NOM;SG
sería	oleks	ser	olema	V	V;COND;PRS;FIN;ACT
pasar	läbi	pasar	läbi	V	ADV
pasar	going	pasar	going	V	N;NOM;SG
pasar	minek	pasar	minek	V	N;NOM;SG
fin	lõpuks	fin	lõpuks	N	ADV
fin	viimasena	fin	viimane	N	ADJ;FRML;SG
fin	viimane	fin	viimane	N	ADJ;NOM;SG
traballar	tööd	traballar	töö	V	N;PRT;SG
traballar	töö	traballar	töö	V	N;NOM;SG
traballar	tööle	traballar	töö	V	N;AT+ALL;SG
traballar	töötamine	traballar	töötamine	V	N;NOM;SG
persoa	kes	persoa	kes	N	PRO;NOM;SG
persoa	keda	persoa	kes	N	PRO;PRT;SG
debería	peaksid	deber	pidama	V	V;COND;PL;3;PRS;FIN;ACT
debería	sind	deber	sina	V	PRO;PRT;SG;2
debería	you	deber	you	V	N;NOM;SG
debería	sina	deber	sina	V	PRO;NOM;SG;2
foron	nad	ser	tema	V	PRO;NOM;PL;3
mesma	sama	mesmo	sama	DET	PRO;NOM;SG
mesma	samad	mesmo	sama	DET	PRO;NOM;PL
neste	see	neste	see	PROPN	PRO;NOM;SG
neste	selle	neste	see	PROPN	PRO;GEN;SG
neste	seda	neste	see	PROPN	PRO;PRT;SG
papá	isa	papá	isa	PROPN	N;NOM;SG
papá	isa	papá	isa	PROPN	N;NOM;SG
papá	issi	papá	issi	PROPN	N;NOM;SG
papá	papa	papá	papa	PROPN	N;NOM;SG
millóns	mln	millón	mln	N	NUM
millóns	miljonit	millón	miljon	N	NUM;NOM;SG
millóns	miljon	millón	miljon	N	NUM;NOM;SG
millóns	miljoni	millón	miljon	N	NUM;NOM;SG
millóns	miljoneid	millón	miljon	N	NUM;PRT;PL
millóns	miljonid	millón	miljon	N	NUM;NOM;PL
millóns	miljardeid	millón	miljard	N	NUM;PRT;PL
millóns	miljard	millón	miljard	N	NUM;NOM;SG
millóns	miljardit	millón	miljard	N	NUM;PRT;SG
eran	nad	ser	tema	V	PRO;NOM;PL;3
ca	than	ca	than	CONJ	N;NOM;SG
algúns	mõned	algún	mõni	DET	PRO;NOM;PL
algúns	vähesed	algún	vähene	DET	ADJ;NOM;PL
algunha	iga	algún	iga	DET	PRO;NOM;SG
algunha	sind	algún	sina	DET	PRO;PRT;SG;2
algunha	you	algún	you	DET	N;NOM;SG
algunha	sina	algún	sina	DET	PRO;NOM;SG;2
algunha	mõned	algún	mõni	DET	PRO;NOM;PL
algunha	kunagi	algún	kunagi	DET	ADV
algunha	ever	algún	ever	DET	N;NOM;SG
algunha	midagi	algún	miski	DET	PRO;PRT;SG
algún	iga	algún	iga	DET	PRO;NOM;SG
algún	mõned	algún	mõni	DET	PRO;NOM;PL
algún	ühe	algún	üks	DET	NUM;GEN;SG
algún	üks	algún	üks	DET	PRO;NOM;SG
cinco	viis	cinco	viis	N	NUM;NOM;SG
coas	koos	coar	koos	V	ADV
vén	alates	vir	alates	V	ADV
vén	kellelt	vir	kes	V	PRO;AT+ABL;SG
vén	tulekul	vir	tulek	V	N;AT+ESS
;SG
lado	järgmiseks	lado	järgmine	N	ADJ;TRANS;SG
lado	järgmisena	lado	järgmine	N	ADJ;FRML;SG
lado	järgmine	lado	järgmine	N	ADJ;NOM;SG
volver	tagasi	volver	tagasi	V	ADV
volver	uuesti	volver	uuesti	V	ADV
volver	taas	volver	taas	V	ADV
volver	jälle	volver	jälle	V	ADV
volver	tagasitulek	volver	tagasi_tulek	V	N;NOM;SG
clase	lahke	clase	lahke	N	ADJ;NOM;SG
cunha	ühe	cunha	üks	PROPN	NUM;GEN;SG
cunha	üks	cunha	üks	PROPN	PRO;NOM;SG
cunha	koos	cunha	koos	PROPN	ADV
contigo	sind	contigo	sina	ADV	PRO;PRT;SG;2
contigo	you	contigo	you	ADV	N;NOM;SG
contigo	sina	contigo	sina	ADV	PRO;NOM;SG;2
contigo	räägi	contigo	rääkima	ADV	V;IMP;SG;2;PRS;FIN;ACT
contigo	jutt	contigo	jutt	ADV	N;NOM;SG
mans	sinu	man	sina	N	PRO;GEN;SG;2
mans	teie	man	sina	N	PRO;NOM;PL;2
volta	pööra	volta	pöörama	N	V;IMP;SG;2;PRS;FIN;ACT
volta	keera	volta	keerama	N	V;IMP;SG;2;PRS;FIN;ACT
volta	ümber	volta	ümber	N	ADV
volta	ringi	volta	ringi	N	ADV
volta	tagasi	volta	tagasi	N	ADV
volta	uuesti	volta	uuesti	N	ADV
volta	taas	volta	taas	N	ADV
volta	jälle	volta	jälle	N	ADV
teus	sinu	teus	sina	DET	PRO;GEN;SG;2
teus	teie	teus	sina	DET	PRO;NOM;PL;2
teus	sind	teus	sina	DET	PRO;PRT;SG;2
teus	you	teus	you	DET	N;NOM;SG
teus	sina	teus	sina	DET	PRO;NOM;SG;2
segundo	teine	segundo	teine	ADP	PRO;NOM;SG
segundo	teiseks	segundo	teiseks	ADP	ADV
baixo	all	baixo	all	ADP	ADV
demasiado	much	demasiado	much	ADV	N;NOM;SG
importa	mateeria	importar	mateeria	V	N;NOM;SG
importa	meel	importar	meel	V	N;NOM;SG
importa	meele	importar	meel	V	N;GEN;SG
importa	mõistus	importar	mõistus	V	N;NOM;SG
fan	make	facer	make	V	N;NOM;SG
fan	nad	facer	tema	V	PRO;NOM;PL;3
nosas	meie	noso	mina	DET	PRO;NOM;PL;1
vivir	live	vivir	live	V	N;NOM;SG
vivir	elamine	vivir	elamine	V	N;NOM;SG
vivir	elav	vivir	elav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
medio	keskmine	medio	keskmine	N	ADJ;NOM;SG
medio	pool	medio	pool	N	NUM;NOM;SG
fun	oli	ser	olema	PROPN	V;IND;SG;3;PST;FIN;ACT
fun	läks	ser	minema	PROPN	V;IND;SG;3;PST;FIN;ACT
esas	need	ese	see	DET	PRO;NOM;PL
esas	neid	ese	see	DET	PRO;PRT;PL
esas	need	ese	see	DET	PRO;NOM;PL
esas	see	ese	see	DET	PRO;NOM;SG
esas	seda	ese	see	DET	PRO;PRT;SG
ía	going	ía	going	V	N;NOM;SG
ía	minek	ía	minek	V	N;NOM;SG
síntoo	kahju	síntoo	kahju	V	N;NOM;SG
síntoo	vabandust	síntoo	vabandus	V	N;PRT;SG
fas	sind	fase	sina	V	PRO;PRT;SG;2
fas	you	fase	you	V	N;NOM;SG
fas	sina	fase	sina	V	PRO;NOM;SG;2
morrer	surma	morrer	surm	V	N;PRT;SG
morrer	surm	morrer	surm	V	N;NOM;SG
morrer	sure	morrer	surema	V	INTJ
morrer	suremine	morrer	suremine	V	N;NOM;SG
saír	välja	saír	välja	V	ADV
saír	väljas	saír	väljas	V	ADV
saír	out	saír	out	V	N;NOM;SG
realidade	tegelikult	realidade	tegelikult	N	ADV
realidade	tegelt	realidade	tegelt	N	ADV
realidade	tõesti	realidade	tõesti	N	ADV
ningunha	iga	ningún	iga	DET	PRO;NOM;SG
ningunha	mitte	ningún	mitte	DET	ADV;NEG
ningunha	ei	ningún	ei	DET	ADV
vir	tulekul	vir	tulek	V	N;AT+ESS
;SG
vir	sind	vir	sina	V	PRO;PRT;SG;2
vir	you	vir	you	V	N;NOM;SG
vir	sina	vir	sina	V	PRO;NOM;SG;2
pequeno	little	pequeno	little	ADJ	N;NOM;SG
pequeno	vähe	pequeno	vähe	ADJ	ADV
axiña	kiire	axiña	kiire	ADV	ADJ;NOM;SG
vello	vana	vello	vana	N	ADJ;NOM;SG
vello	vanaks	vello	vana	N	ADJ;TRANS;SG
vello	vanad	vello	vana	N	ADJ;NOM;PL
vaia	mis	ir	mis	V	PRO;NOM;SG
vaia	mida	ir	mis	V	PRO;PRT;SG
vaia	noh	ir	noh	V	INTJ
vaia	no	ir	no	V	INTJ
vaia	hästi	ir	hästi	V	ADV
deixa	peatus	deixar	peatus	V	N;NOM;SG
único	ainult	único	ainult	ADJ	ADV
único	asi	único	asi	ADJ	N;NOM;SG
único	ühe	único	üks	ADJ	NUM;GEN;SG
único	üks	único	üks	ADJ	PRO;NOM;SG
único	kõik	único	kõik	ADJ	PRO;NOM;SG
gusta	nagu	gusto	nagu	V	CONJ
gusta	doni	gusto	doni	V	ADJ
gusta	don	gusto	don	V	N;NOM;SG
cuarto	tuppa	cuarto	tuba	ADJ	N;IN+ALL;LGSPEC1;SG
cuarto	ruum	cuarto	ruum	ADJ	N;NOM;SG
cuarto	tuba	cuarto	tuba	ADJ	N;NOM;SG
xuntos	koos	xunto	koos	ADJ	ADV
xuntos	üheskoos	xunto	ühes_koos	ADJ	ADV
matar	tapa	matar	tapa	V	N;NOM;SG
matar	tapmine	matar	tapmine	V	N;NOM;SG
outras	muu	outro	muu	DET	PRO;NOM;SG
outras	muud	outro	muu	DET	PRO;NOM;SG
outras	muud	outro	muu	DET	PRO;NOM;SG
outras	teised	outro	teine	DET	PRO;NOM;PL
comer	sööt	comer	sööt	V	N;NOM;SG
comer	söömine	comer	söömine	V	N;NOM;SG
deixar	peatus	deixar	peatus	V	N;NOM;SG
deixar	lahkumine	deixar	lahkumine	V	N;NOM;SG
diso	umbes	diso	umbes	PRO	ADV
cres	you	cres	you	PRO	N;NOM;SG
cres	uskuma	cres	uskuma	PRO	V;IN+ALL;V.CVB;ACT
cres	usu	cres	uskuma	PRO	V;IMP;SG;2;PRS;FIN;ACT
cres	usud	cres	uskuma	PRO	V;IND;SG;2;PRS;FIN;ACT
cres	mõelge	cres	mõtlema	PRO	V;IMP;PL;2;PRS;FIN;ACT
cres	mõtle	cres	mõtlema	PRO	V;IMP;SG;2;PRS;FIN;ACT
adeus	hüvasti	adeus	hüvasti	PROPN	ADV
deste	see	deste	see	PROPN	PRO;NOM;SG
deste	selle	deste	see	PROPN	PRO;GEN;SG
deste	seda	deste	see	PROPN	PRO;PRT;SG
igual	nagu	igual	nagu	ADV	CONJ
igual	meeldib	igual	meeldima	ADV	V;IND;SG;3;PRS;FIN;ACT
igual	sama	igual	sama	ADV	PRO;NOM;SG
igual	samad	igual	sama	ADV	PRO;NOM;PL
igual	hooli	igual	hool	ADV	V;IMP;SG;2;PRS;FIN;ACT
parís	pariis	parí	pariis	PROPN	N;NOM;SG
parís	pariisi	parí	pariis	PROPN	N;IN+ALL;LGSPEC1;SG
maior	enamikul	maior	enamik	ADJ	N;AT+ESS
;SG
maior	enamus	maior	enamus	ADJ	N;NOM;SG
maior	enamik	maior	enamik	ADJ	N;NOM;SG
maior	major	maior	major	ADJ	N;NOM;SG
maior	vanemad	maior	vanem	ADJ	N;NOM;PL
quizais	mai	quizais	mai	ADV	N;NOM;SG
podía	võiks	podía	võima	V	V;COND;PRS;FIN;ACT
estaban	nad	estar	tema	V	PRO;NOM;PL;3
estaban	olid	estar	olema	V	V;IND;PL;3;PST;FIN;ACT
estaban	oli	estar	olema	V	V;IND;SG;3;PST;FIN;ACT
desta	see	desta	see	PROPN	PRO;NOM;SG
desta	selle	desta	see	PROPN	PRO;GEN;SG
desta	seda	desta	see	PROPN	PRO;PRT;SG
soa	ühe	só	üks	DET	NUM;GEN;SG
soa	üks	só	üks	DET	PRO;NOM;SG
soa	üksinda	só	üksinda	DET	ADV
soa	üksi	só	üksi	DET	ADV
soa	helid	só	helt	DET	N;NOM;PL
soa	kõlab	só	kõlama	DET	V;IND;SG;3;PRS;FIN;ACT
soa	üksik	só	üksik	DET	ADJ;NOM;SG
soa	ühtne	só	ühtne	DET	ADJ;NOM;SG
soa	valla	só	vald	DET	N;NOM;SG
soa	ühtse	só	ühtne	DET	ADJ;GEN;SG
soa	ühekordne	só	ühe_kordne	DET	ADJ;NOM;SG
soa	vallaline	só	vallaline	DET	ADJ;NOM;SG
queren	nad	querer	tema	V	PRO;NOM;PL;3
queren	sind	querer	sina	V	PRO;PRT;SG;2
queren	you	querer	you	V	N;NOM;SG
queren	sina	querer	sina	V	PRO;NOM;SG;2
grandes	big	grande	big	ADJ	N;NOM;SG
feliz	õnnelik	feliz	õnnelik	N	ADJ;NOM;SG
significa	see	significar	see	V	PRO;NOM;SG
significa	seda	significar	see	V	PRO;PRT;SG
sorte	vedas	sorte	vedama	N	V;IND;SG;3;PST;FIN;ACT
sorte	õnnelik	sorte	õnnelik	N	ADJ;NOM;SG
sorte	veab	sorte	vedama	N	V;IND;SG;3;PRS;FIN;ACT
polas	läbi	pola	läbi	N	ADV
forte	kõvemini	forte	kõvemini	ADJ	ADV
forte	tugevamini	forte	tugevamini	ADJ	ADV
deles	neid	del	see	PROPN	PRO;PRT;PL
deles	nende	del	tema	PROPN	PRO;GEN;PL
serio	tõsiselt	serio	tõsiselt	N	ADV
serio	tõesti	serio	tõesti	N	ADV
serio	tõsised	serio	tõsine	N	ADJ;NOM;PL
serio	tõsine	serio	tõsine	N	ADJ;NOM;SG
serio	sind	serio	sina	N	PRO;PRT;SG;2
serio	sina	serio	sina	N	PRO;NOM;SG;2
moita	partii	moito	partii	DET	N;NOM;SG
moita	palju	moito	palju	DET	ADV
moita	krunt	moito	krunt	DET	N;NOM;SG
moita	paljud	moito	palju	DET	PRO;NOM;PL
moita	paljusid	moito	palju	DET	PRO;PRT;PL
moita	palju	moito	palju	DET	ADV
moita	much	moito	much	DET	N;NOM;SG
moita	palju	moito	palju	DET	ADV
moita	väga	moito	väga	DET	ADV
queda	vasak	quedar	vasak	V	N;NOM;SG
queda	vasakule	quedar	vasakule	V	ADV
queda	vasakul	quedar	vasak	V	ADV
demais	muud	demais	muu	DET	PRO;NOM;SG
demais	teised	demais	teine	DET	PRO;NOM;PL
demais	muu	demais	muu	DET	PRO;NOM;SG
demais	muud	demais	muu	DET	PRO;NOM;SG
demais	puhkama	demais	puhkama	DET	V;IN+ALL;V.CVB;ACT
demais	puhka	demais	puhkama	DET	V;IMP;SG;2;PRS;FIN;ACT
demais	puhata	demais	puhkama	DET	V;NFIN
demais	liiga	demais	liiga	DET	ADV
paz	üksinda	paz	üksinda	N	ADV
paz	üksi	paz	üksi	N	ADV
nesta	see	nesta	see	PROPN	PRO;NOM;SG
nesta	selle	nesta	see	PROPN	PRO;GEN;SG
nesta	seda	nesta	see	PROPN	PRO;PRT;SG
ves	sind	ver	sina	V	PRO;PRT;SG;2
ves	you	ver	you	V	N;NOM;SG
ves	sina	ver	sina	V	PRO;NOM;SG;2
mozo	noor	mozo	noor	N	ADJ;NOM;SG
dez	kümme	dez	kümme	N	NUM;NOM;SG
marchar	lahkumine	marchar	lahkumine	V	N;NOM;SG
preciso	vaja	preciso	vaja	ADJ	ADV
preciso	vajadus	preciso	vajadus	ADJ	N;NOM;SG
rápido	ruttu	rápido	ruttu	ADJ	ADV
rápido	kiiremini	rápido	kiiremini	ADJ	ADV
rápido	kiiresti	rápido	kiiresti	ADJ	ADV
rápido	ruttu	rápido	ruttu	ADJ	ADV
rápido	kiiresti	rápido	kiiresti	ADJ	ADV
ei	hei	ei	hei	PROPN	INTJ
axuda	aitab	axuda	aitama	N	V;IND;SG;3;PRS;FIN;ACT
axuda	aidake	axuda	aida=ke	N	V;IMP;PL;2;PRS;FIN;ACT
unhas	vähesed	un	vähene	DET	ADJ;NOM;PL
unhas	mõned	un	mõni	DET	PRO;NOM;PL
final	lõplik	final	lõplik	N	ADJ;NOM;SG
final	lõpuks	final	lõpuks	N	ADV
morto	surnud	morto	surnud	N	ADJ;PST;V.PTCP;ACT
din	nad	din	tema	V	PRO;NOM;PL;3
pequena	little	pequeno	little	ADJ	N;NOM;SG
pequena	vähe	pequeno	vähe	ADJ	ADV
fala	kõnelused	falar	kõnelus	V	N;NOM;PL
fala	kõnele	falar	kõne	V	N;AT+ALL;SG
fala	rääkimine	falar	rääkimine	V	N;NOM;SG
fala	umbes	falar	umbes	V	ADV
fala	jutt	falar	jutt	V	N;NOM;SG
xusto	õigus	xusto	õigus	ADV	N;NOM;SG
xusto	õige	xusto	õige	ADV	ADJ;NOM;SG
xusto	õiglane	xusto	õiglane	ADV	ADJ;NOM;SG
xusto	aus	xusto	aus	ADV	ADJ;NOM;SG
xusto	laat	xusto	laat	ADV	N;NOM;SG
vosa	sinu	voso	sina	DET	PRO;GEN;SG;2
vosa	teie	voso	sina	DET	PRO;NOM;PL;2
vosa	sinu	voso	sina	DET	PRO;GEN;SG;2
moza	noor	mozo	noor	N	ADJ;NOM;SG
lonxe	kellelt	lonxe	kes	ADV	PRO;AT+ABL;SG
10	ten	10	ten	NUM	N;NOM;SG
querida	kallid	querer	kallis	V	ADJ;NOM;PL
querida	kallis	querer	kallis	V	ADJ;NOM;SG
luz	kerge	luz	kerge	N	ADJ;NOM;SG
adiante	tule	adiante	tulema	ADV	V;IMP;SG;2;PRS;FIN;ACT
pregunta	küsib	pregunta	küsima	N	V;IND;SG;3;PRS;FIN;ACT
pregunta	palub	pregunta	paluma	N	V;IND;SG;3;PRS;FIN;ACT
pregunta	küsi	pregunta	küsima	N	V;IMP;SG;2;PRS;FIN;ACT
pregunta	küsige	pregunta	küsima	N	V;IMP;PL;2;PRS;FIN;ACT
tolo	hull	tolo	hull	N	ADJ;NOM;SG
tolo	hullud	tolo	hull	N	ADJ;NOM;PL
sinto	kahju	sinto	kahju	V	N;NOM;SG
sinto	vabandust	sinto	vabandus	V	N;PRT;SG
sitio	kuskil	sitio	kuskil	N	ADV
sitio	kusagil	sitio	kusagil	N	ADV
pensas	sind	pensar	sina	V	PRO;PRT;SG;2
pensas	you	pensar	you	V	N;NOM;SG
pensas	sina	pensar	sina	V	PRO;NOM;SG;2
pensas	sinu	pensar	sina	V	PRO;GEN;SG;2
pensas	teie	pensar	sina	V	PRO;NOM;PL;2
diante	rinne	diante	rinne	ADV	N;NOM;SG
diante	nyyd	diante	nyyd	ADV	N;NOM;SG
dereito	paremale	dereito	paremale	N	ADV
dereito	õige	dereito	õige	N	ADJ;NOM;SG
dis	sind	dis	sina	V	PRO;PRT;SG;2
dis	you	dis	you	V	N;NOM;SG
dis	sina	dis	sina	V	PRO;NOM;SG;2
dis	ütlemine	dis	ütlemine	V	N;NOM;SG
dis	umbes	dis	umbes	V	ADV
dis	see	dis	see	V	PRO;NOM;SG
dis	seda	dis	see	V	PRO;PRT;SG
del	teda	del	tema	PROPN	PRO;PRT;SG;3
del	alates	del	alates	PROPN	ADV
del	kellelt	del	kes	PROPN	PRO;AT+ABL;SG
del	tema	del	tema	PROPN	PRO;NOM;SG;3
preto	sulge	preto	sulg	ADV	V;IMP;SG;2;PRS;FIN;ACT
punto	umbes	punto	umbes	N	ADV
punto	kus	punto	kus	N	ADV
punto	kuhu	punto	kuhu	N	ADV
onte	viimasena	onte	viimane	ADV	ADJ;FRML;SG
onte	viimane	onte	viimane	ADV	ADJ;NOM;SG
onte	õhtu	onte	õhtu	ADV	N;NOM;SG
onte	öö	onte	öö	ADV	N;NOM;SG
onte	ööd	onte	öö	ADV	N;NOM;SG
cadra	mai	cadra	mai	ADV	N;NOM;SG
qué	mis	que	mis	DET	PRO;NOM;SG
qué	mida	que	mis	DET	PRO;PRT;SG
qué	miks	que	miks	DET	ADV
morreu	surnud	morrer	surnud	V	ADJ;PST;V.PTCP;ACT
tomar	jooki	tomar	jook	V	N;PRT;SG
tomar	jook	tomar	jook	V	N;NOM;SG
nena	kallis	nena	kallis	N	ADJ;NOM;SG
gustaríame	nagu	gustaríame	nagu	V	CONJ
gustaríame	soov	gustaríame	soov	V	N;NOM;SG
gustaríame	soovi	gustaríame	soov	V	N;PRT;SG
agarda	minut	agarda	minut	V	N;NOM;SG
agarda	for	agarda	for	V	N;NOM;SG
algunhas	mõned	algún	mõni	DET	PRO;NOM;PL
algunhas	vähesed	algún	vähene	DET	ADJ;NOM;PL
facendo	tegemine	facer	tegemine	V	N;NOM;SG
seis	kuus	seis	kuus	N	NUM;NOM;SG
chegou	tuli	chegar	tuli	V	N;NOM;SG
chegou	siin	chegar	siin	V	ADV
tivo	ta	ter	tema	V	PRO;NOM;SG;3
coidado	ettevaatlikult	coidado	ette_vaatlikult	N	ADV
coidado	hoolikalt	coidado	hoolikalt	N	ADV
coidado	hooli	coidado	hool	N	V;IMP;SG;2;PRS;FIN;ACT
coidado	vaata	coidado	vaatama	N	V;IMP;SG;2;PRS;FIN;ACT
coidado	välja	coidado	välja	N	ADV
coidado	väljas	coidado	väljas	N	ADV
pasado	minevik	pasado	minevik	ADJ	N;NOM;SG
mil	tuhat	mil	tuhat	N	NUM;NOM;SG
mil	miljard	mil	miljard	N	NUM;NOM;SG
mil	miljardit	mil	miljard	N	NUM;PRT;SG
alto	high	alto	high	ADJ	N;NOM;SG
alto	kõrgele	alto	kõrgele	ADJ	ADV
alto	kõrgel	alto	kõrgel	ADJ	ADV
alto	peatus	alto	peatus	ADJ	N;NOM;SG
alto	peata	alto	pea	ADJ	V;IMP;2;NFIN
alto	lõpeta	alto	lõpetama	ADJ	V;IMP;SG;2;PRS;FIN;ACT
pensa	sind	pensar	sina	V	PRO;PRT;SG;2
pensa	you	pensar	you	V	N;NOM;SG
pensa	sina	pensar	sina	V	PRO;NOM;SG;2
maneira	see	maneira	see	N	PRO;NOM;SG
maneira	seda	maneira	see	N	PRO;PRT;SG
espero	lootus	espero	lootus	V	N;NOM;SG
pé	seisa	pé	seisma	N	V;IMP;SG;2;PRS;FIN;ACT
pé	sinu	pé	sina	N	PRO;GEN;SG;2
pé	teie	pé	sina	N	PRO;NOM;PL;2
escoita	kuula	escoita	kuulama	V	N;NOM;SG
propia	oma	propio	oma	DET	PRO;NOM;SG
propia	ennast	propio	ise	DET	PRO;PRT;SG;REFL
propia	ise	propio	ise	DET	ADV
novas	new	novo	new	ADJ	N;NOM;SG
novas	alates	novo	alates	ADJ	ADV
novas	kellelt	novo	kes	ADJ	PRO;AT+ABL;SG
novas	news	novo	news	ADJ	N;NOM;SG
novas	uudis	novo	uudis	ADJ	N;NOM;SG
novas	uudised	novo	uudis	ADJ	N;NOM;PL
debo	peaksid	deber	pidama	V	V;COND;PL;3;PRS;FIN;ACT
seguir	follow	seguir	follow	V	N;NOM;SG
seguir	järgi	seguir	järgi	V	ADV
seguir	järgne	seguir	järgne	V	N;NOM;SG
vivo	live	vivo	live	ADJ	N;NOM;SG
vivo	elama	vivo	elama	ADJ	V;IN+ALL;V.CVB;ACT
vivo	elus	vivo	elu	ADJ	N;IN+ESS;SG
vivo	elusalt	vivo	elusalt	ADJ	ADV
vivo	elamine	vivo	elamine	ADJ	N;NOM;SG
debemos	peaksid	deber	pidama	V	V;COND;PL;3;PRS;FIN;ACT
bos	tubli	bo	tubli	N	ADJ;NOM;SG
bos	hea	bo	hea	N	ADJ;NOM;SG
abaixo	allkorrusel	abaixo	all_korrus	ADV	N;AT+ESS
;SG
durmir	uni	durmir	uni	V	N;NOM;SG
durmir	magamine	durmir	magamine	V	N;NOM;SG
durmir	magamine	durmir	magamine	V	N;NOM;SG
orde	kord	orde	kord	N	ADV
poida	võiks	poder	võima	V	V;COND;PRS;FIN;ACT
poida	mai	poder	mai	V	N;NOM;SG
seguinte	next	seguinte	next	ADJ	N;NOM;SG
digo	ütlemine	dicir	ütlemine	V	N;NOM;SG
última	ühe	último	üks	ADJ	NUM;GEN;SG
última	üks	último	üks	ADJ	PRO;NOM;SG
fixeches	sind	fixeche	sina	V	PRO;PRT;SG;2
fixeches	you	fixeche	you	V	N;NOM;SG
fixeches	sina	fixeche	sina	V	PRO;NOM;SG;2
alá	allah	alá	allah	ADV	N;NOM;SG
alá	beyond	alá	beyond	ADV	N;NOM;SG
chama	kõne	chamar	kõne	V	N;NOM;SG
chama	nimi	chamar	nimi	V	N;NOM;SG
chama	nimetus	chamar	nimetus	V	N;NOM;SG
chama	name	chamar	name	V	N;NOM;SG
chama	nime	chamar	nimi	V	N;PRT;SG
chama	kõned	chamar	kõne	V	N;NOM;PL
chama	leegi	chamar	leek	V	N;NOM;SG
chama	leek	chamar	leek	V	N;NOM;SG
chama	tema	chamar	tema	V	PRO;NOM;SG;3
través	läbi	través	läbi	N	ADV
lord	issand	lord	issand	PROPN	INTJ
vostedes	sind	vostede	sina	V	PRO;PRT;SG;2
vostedes	you	vostede	you	V	N;NOM;SG
vostedes	sina	vostede	sina	V	PRO;NOM;SG;2
real	royal	real	royal	ADJ	N;NOM;SG
tería	peaksid	ter	pidama	V	V;COND;PL;3;PRS;FIN;ACT
túas	sinu	tous	sina	DET	PRO;GEN;SG;2
túas	teie	tous	sina	DET	PRO;NOM;PL;2
túas	sind	tous	sina	DET	PRO;PRT;SG;2
túas	you	tous	you	DET	N;NOM;SG
túas	sina	tous	sina	DET	PRO;NOM;SG;2
sequera	doni	sequera	doni	ADV	ADJ
sequera	don	sequera	don	ADV	N;NOM;SG
mozos	noor	mozo	noor	N	ADJ;NOM;SG
entendo	doni	enter	doni	V	ADJ
entendo	don	enter	don	V	N;NOM;SG
tampouco	doni	tampouco	doni	ADV	ADJ
tampouco	don	tampouco	don	ADV	N;NOM;SG
culpa	kuna	culpa	kuna	N	CONJ
culpa	sest	culpa	sest	N	CONJ
culpa	mitte	culpa	mitte	N	ADV;NEG
culpa	ei	culpa	ei	N	ADV
sentido	paneb	sentido	panema	N	V;IND;SG;3;PRS;FIN;ACT
sentido	teeb	sentido	tegema	N	V;IND;SG;3;PRS;FIN;ACT
saben	sind	saber	sina	V	PRO;PRT;SG;2
saben	you	saber	you	V	N;NOM;SG
saben	sina	saber	sina	V	PRO;NOM;SG;2
saben	nad	saber	tema	V	PRO;NOM;PL;3
situación	see	situación	see	N	PRO;NOM;SG
situación	selle	situación	see	N	PRO;GEN;SG
situación	seda	situación	see	N	PRO;PRT;SG
segue	ikkagi	seguir	ikkagi	V	ADV
segue	ikka	seguir	ikka	V	ADV
segue	going	seguir	going	V	N;NOM;SG
segue	minek	seguir	minek	V	N;NOM;SG
faga	make	facer	make	V	N;NOM;SG
axudar	abi	axudar	abi	V	N;PRT;SG
axudar	appi	axudar	abi	V	N;IN+ALL;LGSPEC1;SG
axudar	aitamine	axudar	aitamine	V	N;NOM;SG
axudar	sind	axudar	sina	V	PRO;PRT;SG;2
axudar	you	axudar	you	V	N;NOM;SG
axudar	sina	axudar	sina	V	PRO;NOM;SG;2
sete	seitse	sete	seitse	N	NUM;NOM;SG
propio	oma	propio	oma	DET	PRO;NOM;SG
propio	ennast	propio	ise	DET	PRO;PRT;SG;REFL
propio	ise	propio	ise	DET	ADV
fronte	ees	fronte	ees	N	ADV
fronte	ette	fronte	ette	N	ADV
libre	free	libre	free	ADJ	N;NOM;SG
libre	tasuta	libre	tasu	ADJ	N;PRIV;SG
libre	off	libre	off	ADJ	N;NOM;SG
fago	make	fago	make	V	N;NOM;SG
carallo	põrgu	carallo	põrgu	ADV	N;NOM;SG
