pat	pat	pat	pat	PROPN;NOM;MASC;SG	PROPN;NOM;SG
betty	betty	betty	betty	PROPN;NOM;FEM;SG	N;NOM;SG
križišču	risteys	križišče	risteys	N;DAT;NEUT;SG	N;NOM;SG
križišču	risteyksessä	križišče	risteys	N;DAT;NEUT;SG	N;IN+ESS;SG
križišču	risteys	križišče	risteys	N;DAT;NEUT;SG	N;NOM;SG
križišču	risteyksessä	križišče	risteys	N;DAT;NEUT;SG	N;IN+ESS;SG
najdlje	pisin	dolgo	pisin	ADV;RL	ADJ;NOM;RL;SG
alabama	alabaman	alaba	alabama	N;NOM;FEM;SG	N;GEN;SG
odstranjevanje	poistetaan	odstranjevanje	poistaa	N;NOM;NEUT;SG	V;IND;PRS;FIN;PASS
giulio	giulio	giulio	giulio	PROPN;NOM;MASC;SG	N;NOM;SG
scene	kulissien	scena	kulissi	N;NOM;FEM;PL	N;GEN;PL
scene	kohtauksia	scena	kohtaus	N;NOM;FEM;PL	N;PRT;PL
navidezni	ilmeistä	navidezen	ilmeinen	ADJ;NOM;DEF;MASC;SG	ADJ;PRT;SG
neill	neill	neiti	sinä	N;NOM;MASC;SG	PROPN;NOM;SG
mera	mera	mera	mera	N;NOM;FEM;SG	INTJ
mera	arvioi	mera	arvioida	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
izdelane	valmistettu	izdelan	valmistaa	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
izdelane	valmistetut	izdelan	valmistaa	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;PL;V.PTCP;PASS
izmenjavo	vaihtaa	izmenjava	vaihtaa	N;ACC;FEM;SG	V;SG;NFIN;ACT
izmenjavo	vaihtoon	izmenjava	vaihto	N;ACC;FEM;SG	N;IN+ALL;SG
izmenjavo	vaihto	izmenjava	vaihto	N;ACC;FEM;SG	N;NOM;SG
izmenjavo	vaihtaminen	izmenjava	vaihtaminen	N;ACC;FEM;SG	N;NOM;SG
dim	dim	dim	dim	N;NOM;MASC;SG	
dim	polttaa	dim	polttaa	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
dim	polta	dim	polta	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
dim	savua	dim	savu	N;NOM;MASC;SG	N;PRT;SG
obred	seremonian	obred	seremonia	N;NOM;MASC;SG	N;GEN;SG
skale	kiviä	skala	kivi	N;NOM;FEM;PL	N;PRT;PL
označeno	merkitty	označen	merkitä	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
označeno	merkityt	označen	merkitä	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;NOM;PL
označeno	merkitsi	označen	merkitä	ADJ;NOM;NEUT;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
označeno	merkitty	označen	merkitä	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
označeno	merkityt	označen	merkitä	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;NOM;PL
ukinjena	lakkautettiin	ukinjen	lakkauttaa	ADJ;NOM;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
catherine	catherine	catherin	catherine	PROPN;NOM;FEM;SG	N;NOM;SG
catherine	katariina	catherin	katari	PROPN;NOM;FEM;SG	N;FRML;SG
razlage	selityksiä	razlaga	selitys	N;NOM;FEM;PL	N;PRT;PL
medicinsko	lääketieteelliset	medicinski	lääke#tieteellinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
medicinsko	lääketieteen	medicinski	lääke#tiede	ADJ;NOM;NEUT;SG	N;GEN;SG
realna	realistisia	realen	realistinen	ADJ;NOM;FEM;SG	ADJ;PRT;PL
realna	realistista	realen	realistinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
mejah	rajojen	meja	raja	N;ESS;FEM;PL	N;GEN;PL
mejah	rajat	meja	raja	N;ESS;FEM;PL	N;NOM;PL
puščavi	aavikkoa	puščava	aavikko	N;DAT;FEM;SG	N;PRT;SG
puščavi	aavikon	puščava	aavikko	N;DAT;FEM;SG	N;GEN;SG
puščavi	desert	puščava	desert	N;DAT;FEM;SG	
vezan	sidotut	vezan	sidottu	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;NOM;PL
vezan	sidottu	vezan	sidottu	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
zheng	zheng	zheng	zheng	PROPN;NOM;MASC;SG	PROPN;NOM;SG
twin	twin	twin	twin	N;NOM;MASC;SG	
disciplina	kuria	disciplina	kuri	N;NOM;FEM;SG	N;PRT;SG
soproga	puolison	soprog	puoliso	N;NOM;FEM;SG	N;GEN;SG
soproga	vaimon	soprog	vaimo	N;NOM;FEM;SG	N;GEN;SG
soproga	vaimolla	soprog	vaimo	N;NOM;FEM;SG	N;AT+ESS
;SG
soproga	vaimoa	soprog	vaimo	N;NOM;FEM;SG	N;PRT;SG
dorothy	dorothy	dorothy	dorothy	PROPN;NOM;FEM;SG	PROPN;NOM;SG
lars	lars	lars	lars	PROPN;NOM;MASC;SG	PROPN;NOM;SG
malta	maltan	malta	malttaa	PROPN;NOM;FEM;SG	N;GEN;SG
malta	malta	malta	malttaa	PROPN;NOM;FEM;SG	INTJ
malta	maltaa	malta	malta	PROPN;NOM;FEM;SG	N;PRT;SG
zaupanje	luottamuksen	zaupanje	luottamus	N;NOM;NEUT;SG	N;GEN;SG
zaupanje	luottamusta	zaupanje	luottamus	N;NOM;NEUT;SG	N;PRT;SG
zaupanje	luottaa	zaupanje	luottaa	N;NOM;NEUT;SG	V;IND;SG;PRS;FIN;ACT
zaupanje	luottamusta	zaupanje	luottamus	N;NOM;NEUT;SG	N;PRT;SG
zaupanje	luota	zaupanje	luottaa	N;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
široki	laaja	širok	laaja	ADJ;NOM;MASC;PL	ADJ;NOM;SG
široki	leveä	širok	leveä	ADJ;NOM;MASC;PL	ADJ;NOM;SG
izginila	kadonneet	izginiti	kadota	V;PFV;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;ACT
primerjavo	vertailua	primerjava	vertailu	N;ACC;FEM;SG	N;PRT;SG
primerjavo	vertailu	primerjava	vertailu	N;ACC;FEM;SG	N;NOM;SG
primerjavo	verrataan	primerjava	verrata	N;ACC;FEM;SG	V;IND;PRS;FIN;PASS
diska	levyn	disk	levy	N;NOM;MASC;SG	N;GEN;SG
diska	levyä	disk	levy	N;NOM;MASC;SG	N;PRT;SG
zgleda	ulkonäkö	zgledati	ulko#näkö		N;NOM;SG
zgleda	näyttää	zgledati	näyttää		V;IND;SG;3;PRS;FIN;ACT
garcia	garcia	garcia	garcia	N;NOM;MASC;SG	PROPN;NOM;SG
haas	haas	haas	haas	PROPN;NOM;MASC;SG	PROPN;NOM;SG
testiranje	testaa	testiranje	testata	N;NOM;NEUT;SG	V;IMP;SG;2;PRS;FIN;ACT
navdušen	innoissaan	navdušen	innoissaan	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADV
navdušen	vaikuttunut	navdušen	vaikuttua	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
navdušen	jännittää	navdušen	jännittää	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
navdušen	innoissaan	navdušen	innoissaan	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADV
navdušen	innostunut	navdušen	innostunut	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
navdušen	ilahtunut	navdušen	ilahtua	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
nakup	ostaa	nakup	ostaa	N;NOM;MASC;SG	V;SG;FIN;ACT
nakup	osta	nakup	ostaa	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
nakup	ostetaan	nakup	ostaa	N;NOM;MASC;SG	V;IND;PRS;FIN;PASS
nakup	ostaa	nakup	ostaa	N;NOM;MASC;SG	V;SG;FIN;ACT
nakup	osta	nakup	ostaa	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
nakup	ostamassa	nakup	ostaa	N;NOM;MASC;SG	V;IN+ESS;SG;NFIN;ACT
nakup	ostoa	nakup	osto	N;NOM;MASC;SG	N;PRT;SG
nakup	ostaa	nakup	ostaa	N;NOM;MASC;SG	V;SG;FIN;ACT
bishop	piispa	bishop	piispa		N;NOM;SG
bishop	bishop	bishop	bishop		
modrosti	viisaus	modrost	viisaus	N;GEN;FEM;PL	N;NOM;SG
modrosti	viisauden	modrost	viisaus	N;GEN;FEM;PL	N;GEN;SG
modrosti	viisautta	modrost	viisaus	N;GEN;FEM;PL	N;PRT;SG
nacional	nacional	nacionati	nacional	PROPN;NOM;MASC;SG	N;FRML;SG
cepivo	rokote	cepiv	rokote	N;ACC;FEM;SG	N;NOM;SG
cepivo	rokotteen	cepiv	rokote	N;ACC;FEM;SG	N;GEN;SG
cepivo	rokotetta	cepiv	rokote	N;ACC;FEM;SG	N;PRT;SG
cepivo	rokotus	cepiv	rokotus	N;ACC;FEM;SG	N;NOM;SG
ozračje	tunnelmaa	ozračje	tunnelma	N;NOM;NEUT;SG	N;PRT;SG
gospodarstvu	holding	gospodarstvo	holding	N;DAT;NEUT;SG	N;NOM;SG
kocke	noppaa	kocka	noppa	N;NOM;FEM;PL	N;IN+ABL;SG
curtis	curtis	curtis	curtis	PROPN;NOM;MASC;SG	PROPN;NOM;SG
hladno	kylmää	hladen	kylmä	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
hladno	kyl	hladen	kyllä	ADJ;NOM;NEUT;SG	ADV
sls	sls	sls	sls	PROPN;NOM;MASC;SG	N;NOM;SG
čebele	mehiläisten	čebela	mehiläinen	N;NOM;FEM;PL	N;GEN;PL
čebele	mehiläisiä	čebela	mehiläinen	N;NOM;FEM;PL	N;PRT;PL
pruski	preussin	pruski	preussi	ADJ;NOM;MASC;SG	N;GEN;SG
sud	sud	sud	sud	N;NOM;MASC;SG	
sužnji	orjia	sužnja	orja	N;NOM;MASC;PL	N;PRT;PL
ravnotežje	tasapainoa	ravnotežje	tasa#paino	N;NOM;NEUT;SG	N;PRT;SG
ravnotežje	tasapainon	ravnotežje	tasa#paino	N;NOM;NEUT;SG	N;GEN;SG
ravnotežje	tasapainoa	ravnotežje	tasa#paino	N;NOM;NEUT;SG	N;PRT;SG
zbrani	kokoontunut	zbran	kokoontua	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
zbrani	kokoontuneet	zbran	kokoontua	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;ACT
desetletij	vuosikymmeniä	desetletje	vuosikymmen	N;GEN;NEUT;PL	N;PRT;PL
desetletij	vuosikymmen	desetletje	vuosi#kymmen	N;GEN;NEUT;PL	N;NOM;SG
jamie	jamie	jamia	jamie	N;NOM;MASC;SG	PROPN;NOM;SG
spore	itiöitä	spora	itiö	N;NOM;FEM;PL	N;PRT;PL
minuto	minuutti	minuta	minuutti	N;ACC;FEM;SG	N;NOM;SG
minuto	minuutissa	minuta	minuutti	N;ACC;FEM;SG	N;IN+ESS;SG
minuto	minuutin	minuta	minuutti	N;ACC;FEM;SG	N;GEN;SG
pastor	pastorin	pastor	pastori	N;NOM;MASC;SG	N;GEN;SG
piper	piper	piper	piper	N;NOM;MASC;SG	PROPN;NOM;SG
ust	suun	usta	suu	N;GEN;NEUT;PL	N;GEN;SG
ust	suu	usta	suu	N;GEN;NEUT;PL	N;NOM;SG
ust	suut	usta	suu	N;GEN;NEUT;PL	N;NOM;PL
telefon	puhelimen	telefon	puhelin	N;NOM;MASC;SG	N;GEN;SG
telefon	puhelimitse	telefon	puheli#mitse	N;NOM;MASC;SG	N;NOM;PL
razmnoževanje	lisääntymiseen	razmnoževanje	lisääntyminen	N;NOM;NEUT;SG	N;IN+ALL;SG
priznan	tunnustettu	priznan	tunnustaa	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
priznan	tunnustetaan	priznan	tunnustaa	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
priznan	myönsi	priznan	myöntää	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
priznan	tunnustettiin	priznan	tunnustaa	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
priznan	tunnustettu	priznan	tunnustaa	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
priznan	tunnustettu	priznan	tunnustaa	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
priznan	tunnistin	priznan	tunnistaa	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;1;PST;FIN;ACT
priznan	tunnisti	priznan	tunnistaa	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
urbana	urban	urban	urba	ADJ;NOM;FEM;SG	N;NOM;SG
urbana	kaupunkien	urban	kaupunki	ADJ;NOM;FEM;SG	N;GEN;PL
lah	lah	lahe	lah	PROPN;NOM;MASC;SG	N;NOM;SG
kovanci	kolikoita	kovanec	kolikko	N;NOM;MASC;PL	N;PRT;PL
kovanci	kolikkoa	kovanec	kolikko	N;NOM;MASC;PL	N;PRT;SG
kovanci	kolikon	kovanec	kolikko	N;NOM;MASC;PL	N;GEN;SG
kovanci	kolikko	kovanec	kolikko	N;NOM;MASC;PL	N;NOM;SG
možgani	aivoja	možgani	aivot	N;NOM;MASC;PL	N;PRT;PL
možgani	aivo	možgani	aivo	N;NOM;MASC;PL	N;NOM;SG
možgani	aivoja	možgani	aivot	N;NOM;MASC;PL	N;PRT;PL
marcello	marcello	marceli	marcello	N;NOM;MASC;SG	PROPN;NOM;SG
kontrole	valvontaa	kontrola	valvonta	N;NOM;FEM;PL	N;PRT;SG
prazen	tyhjennä	prazen	tyhjentää	ADJ;NOM;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
usposabljanja	koulutus	usposabljanje	koulutus	N;GEN;NEUT;SG	N;NOM;SG
usposabljanja	koulutuksia	usposabljanje	koulutus	N;GEN;NEUT;SG	N;PRT;PL
omenil	maininta	omeniti	maininta	V;PFV;MASC;SG;V.PTCP	N;NOM;SG
stroji	koneisto	stroj	koneisto	N;NOM;MASC;PL	N;NOM;SG
stroji	koneiden	stroj	kone	N;NOM;MASC;PL	N;GEN;PL
stroji	koneita	stroj	kone	N;NOM;MASC;PL	N;PRT;PL
foster	foster	foster	foster	N;NOM;MASC;SG	PROPN;NOM;SG
foster	kasvatti	foster	kasvattaa	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN;ACT
organizirana	järjestäytyneen	organiziran	järjestäytynyt	ADJ;NOM;FEM;SG;V.PTCP	V;GEN;SG;V.PTCP;ACT
organizirana	järjestäytynyt	organiziran	järjestäytyä	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
organizirana	järjestetty	organiziran	järjestää	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
organizirana	järjestäytyneen	organiziran	järjestäytynyt	ADJ;NOM;FEM;SG;V.PTCP	V;GEN;SG;V.PTCP;ACT
organizirana	järjestäytynyt	organiziran	järjestäytyä	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
organizirana	järjestetty	organiziran	järjestää	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
turnbull	turnbull	turnbull	turnbull	N;NOM;MASC;SG	PROPN;NOM;SG
dean	dean	dean	dea	PROPN;NOM;MASC;SG	PROPN;NOM;SG
dean	dekaani	dean	dekaani	PROPN;NOM;MASC;SG	N;NOM;SG
junaki	sankareita	junak	sankari	N;NOM;MASC;PL	N;PRT;PL
poteze	siirtyy	poteza	siirtyä	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
poteze	liikkuu	poteza	liikkua	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
premikanje	liikkeellä	premikanje	liike	N;NOM;NEUT;SG	N;AT+ESS
;SG
premikanje	liikkuvat	premikanje	liikkua	N;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN;ACT
premikanje	liikkuu	premikanje	liikkua	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
premikanje	liikkuvuuden	premikanje	liikkuvuus	N;NOM;NEUT;SG	N;GEN;SG
vreden	kannattaa	vreden	kannattaa	ADJ;NOM;INDF;MASC;SG	V;IND;SG;0;PRS;FIN;ACT
ujetništvu	vankeudessa	ujetništvo	vankeus	N;DAT;NEUT;SG	N;IN+ESS;SG
ujetništvu	vankeus	ujetništvo	vankeus	N;DAT;NEUT;SG	N;NOM;SG
čevljev	kenkiä	čevelj	kenkä	N;GEN;MASC;PL	N;PRT;PL
čevljev	kengät	čevelj	kenkä	N;GEN;MASC;PL	N;NOM;PL
železnico	rautatie	železnica	rauta#tie	N;ACC;FEM;SG	N;NOM;SG
povabilo	kutsua	povabilo	kutsua	N;NOM;NEUT;SG	V;SG;NFIN;ACT
povabilo	kutsua	povabilo	kutsua	N;NOM;NEUT;SG	V;SG;NFIN;ACT
povabilo	kutsun	povabilo	kutsu	N;NOM;NEUT;SG	N;GEN;SG
rotor	roottorin	rotor	roottori	N;NOM;MASC;SG	N;GEN;SG
protokol	pöytäkirjan	protokol	pöytä#kirja	N;NOM;MASC;SG	N;GEN;SG
prepovedi	kieltojen	prepoved	kielto	N;NOM;FEM;SG	N;GEN;PL
prepovedi	kieltoja	prepoved	kielto	N;NOM;FEM;SG	N;PRT;PL
prepovedi	kieltää	prepoved	kieltää	N;NOM;FEM;SG	V;IND;SG;PRS;FIN;ACT
prepovedi	kiellä	prepoved	kieltää	N;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
prepovedi	kieltoja	prepoved	kielto	N;NOM;FEM;SG	N;PRT;PL
nizek	matalalla	nizek	matala	ADJ;NOM;INDF;MASC;SG	ADJ;AT+ESS
;SG
nizek	vähä	nizek	vähän	ADJ;NOM;INDF;MASC;SG	ADV
kronanje	kruunajaiset	kronanje	kruunajainen	N;NOM;NEUT;SG	N;NOM;PL
žogo	pallo	žoga	pallo	N;ACC;FEM;SG	N;NOM;SG
žogo	pallon	žoga	pallo	N;ACC;FEM;SG	N;GEN;SG
žogo	kuula	žoga	kuula	N;ACC;FEM;SG	N;NOM;SG
žogo	tanssiaiset	žoga	tanssiainen	N;ACC;FEM;SG	N;NOM;PL
hodi	kävelyllä	hoditi	kävely	V;IPFV;IND;SG;3;PRS;FIN	N;AT+ESS
;SG
hodi	kävely	hoditi	kävely	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG
hodi	kävely	hoditi	kävely	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG
martini	martinin	martina	martin	N;NOM;MASC;SG	N;GEN;SG
pisatelji	kirjailijoita	pisatelj	kirjailija	N;NOM;MASC;PL	N;PRT;PL
hčerki	tyttäret	hčerka	tytär	N;NOM;FEM;DU	N;NOM;PL
duhovne	henkinen	duhoven	henkinen	ADJ;NOM;FEM;PL	ADJ;NOM;SG
duhovne	henkistä	duhoven	henkinen	ADJ;NOM;FEM;PL	N;PRT;SG
duhovne	hengellinen	duhoven	hengellinen	ADJ;NOM;FEM;PL	ADJ;NOM;SG
temna	dark	temen	dark	ADJ;NOM;FEM;SG	
temna	pimeää	temen	pimeä	ADJ;NOM;FEM;SG	ADJ;PRT;SG
temna	tumman	temen	tumma	ADJ;NOM;FEM;SG	ADJ;GEN;SG
hollywood	hollywoodiin	hollywood	hollywoodi	N;NOM;MASC;SG	N;IN+ALL;SG
hollywood	hollywood	hollywood	hollywood	N;NOM;MASC;SG	
hollywood	hollywoodin	hollywood	hollywoodi	N;NOM;MASC;SG	N;GEN;SG
hollywood	hollywoodissa	hollywood	hollywoodi	N;NOM;MASC;SG	N;IN+ESS;SG
pekingu	pekingin	peking	pekinki	N;DAT;MASC;SG	N;GEN;SG
pekingu	pekingissä	peking	pekinki	N;DAT;MASC;SG	N;IN+ESS;SG
zidovi	seiniä	zid	seinä	N;NOM;MASC;PL	N;PRT;PL
šesta	kuudennen	šesti	kuudes	ADJ;NOM;FEM;SG	ADJ;GEN;SG
kentucky	kentucky	kentucky	kentucky	N;NOM;MASC;SG	
lepi	kaunista	lep	kaunis	ADJ;NOM;MASC;PL	ADJ;PRT;SG
lepi	kaunotar	lep	kaunotar	ADJ;NOM;MASC;PL	N;NOM;SG
lepi	kaunis	lep	kaunis	ADJ;NOM;MASC;PL	ADJ;NOM;SG
lepi	komeita	lep	komea	ADJ;NOM;MASC;PL	ADJ;PRT;PL
lepi	komea	lep	komea	ADJ;NOM;MASC;PL	ADJ;NOM;SG
zaposlene	työntekijöitä	zaposlen	työ#tekijä	ADJ;NOM;FEM;PL;V.PTCP	N;PRT;PL
zaposlene	työntekijöiden	zaposlen	työ#tekijä	ADJ;NOM;FEM;PL;V.PTCP	N;GEN;PL
zaposlene	työntekijät	zaposlen	työn#tekijä	ADJ;NOM;FEM;PL;V.PTCP	N;NOM;PL
jelen	peuran	jelen	peura	N;NOM;MASC;SG	N;GEN;SG
houston	houston	houston	housto	PROPN;NOM;MASC;SG	N;NOM;SG
houston	houstoniin	houston	housto	PROPN;NOM;MASC;SG	N;IN+ALL;SG
houston	houstonin	houston	houstoni	PROPN;NOM;MASC;SG	N;GEN;SG
sullivan	sullivan	sullivan	sulla	N;NOM;MASC;SG	ADJ;NOM;SG
sullivan	sullivanin	sullivan	sulliva	N;NOM;MASC;SG	ADJ;GEN;SG
centralno	keskeisellä	centralno	keskeinen	ADJ;NOM;NEUT;SG	ADJ;AT+ESS
;SG
centralno	keskitetysti	centralno	keskitetysti	ADJ;NOM;NEUT;SG	ADV
ohrani	säilytä	ohran	säilyttää	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
ohrani	säilytä	ohran	säilyttää	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
ohrani	pidä	ohran	pitää	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
sanj	unet	sanja	uni	N;GEN;FEM;PL	N;NOM;PL
sanj	unia	sanja	uni	N;GEN;FEM;PL	N;PRT;PL
sanj	unelmia	sanja	unelma	N;GEN;FEM;PL	N;PRT;PL
sanj	unelmat	sanja	unelma	N;GEN;FEM;PL	N;NOM;PL
michaela	michaela	michael	michaela	PROPN;ANIM;ACC;MASC;SG	PROPN;NOM;SG
antibiotiki	antibiootteja	antibiotika	antibiootti	N;NOM;MASC;PL	N;PRT;PL
leseno	puiset	lesen	puinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
leseno	puu	lesen	puu	ADJ;NOM;NEUT;SG	N;NOM;SG
leseno	puuta	lesen	puu	ADJ;NOM;NEUT;SG	N;PRT;SG
leseno	puusta	lesen	puu	ADJ;NOM;NEUT;SG	N;IN+ABL;SG
gene	gene	gen	gene	N;NOM;MASC;PL	PROPN;NOM;SG
gene	geeni	gen	geeni	N;NOM;MASC;PL	N;NOM;SG
trupa	ruhon	trup	ruho	N;NOM;MASC;SG	N;GEN;SG
trupa	vartalon	trup	vartalo	N;NOM;MASC;SG	N;GEN;SG
trupa	ylävartalon	trup	ylä#vartalo	N;NOM;MASC;SG	N;GEN;SG
označeni	merkitty	označen	merkitä	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
označeni	merkitsi	označen	merkitä	ADJ;NOM;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
označeni	merkitty	označen	merkitä	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
sporno	kiistanalaista	sporen	kiistanalainen	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
apr	huhtikuuta	apr	huhtikuu	N;NOM;MASC;SG	N;PRT;SG
leslie	leslie	leslet	leslie	PROPN;NOM;MASC;SG	N;NOM;SG
kuga	ruttoa	kuga	rutto	N;NOM;FEM;SG	N;PRT;SG
specifični	erityinen	specifičen	erityinen	ADJ;NOM;MASC;PL	ADJ;NOM;SG
specifični	erityisiä	specifičen	erityinen	ADJ;NOM;MASC;PL	ADJ;PRT;PL
specifični	erityistä	specifičen	erityinen	ADJ;NOM;MASC;PL	ADJ;PRT;SG
rane	haavaa	ran	haava	N;NOM;FEM;PL	N;PRT;SG
rane	haavan	ran	haava	N;NOM;FEM;PL	N;GEN;SG
rane	haava	ran	haava	N;NOM;FEM;PL	N;NOM;SG
rane	haavoja	ran	haava	N;NOM;FEM;PL	N;PRT;PL
trdne	kiinteää	trden	kiinteä	ADJ;NOM;FEM;PL	ADJ;PRT;SG
trdne	kiinteä	trden	kiinteä	ADJ;NOM;FEM;PL	ADJ;NOM;SG
profesionalno	ammatti	profesionalen	ammatti	ADV	N;NOM;SG
profesionalno	ammattimainen	profesionalen	ammattimainen	ADV	ADJ;NOM;SG
profesionalno	ammatillinen	profesionalen	ammatillinen	ADV	ADJ;NOM;SG
profesionalno	ammattilainen	profesionalen	ammattilainen	ADV	N;NOM;SG
švico	sveitsissä	švica	sveitsi	N;ACC;FEM;SG	PROPN;IN+ESS;SG
švico	sveitsi	švica	sveitsi	N;ACC;FEM;SG	N;NOM;SG
švico	sveitsin	švica	sveitsi	N;ACC;FEM;SG	N;GEN;SG
plesni	hometta	plesen	home	ADJ;NOM;MASC;SG	N;PRT;SG
plesni	muotit	plesen	muotti	ADJ;NOM;MASC;SG	N;NOM;PL
plesni	home	plesen	home	ADJ;NOM;MASC;SG	N;NOM;SG
plesni	hometta	plesen	home	ADJ;NOM;MASC;SG	N;PRT;SG
obrti	käsitöitä	obrt	käsi#työ	N;NOM;FEM;SG	N;PRT;PL
akt	toimi	akt	toimia	N;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
spremljanje	valvo	spremljanje	valvo	N;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
spremljanje	valvoa	spremljanje	valvoa	N;NOM;NEUT;SG	V;SG;NFIN;ACT
demokracija	demokratiaa	demokracija	demokratia	N;NOM;FEM;SG	N;PRT;SG
demokracija	demokratian	demokracija	demokratia	N;NOM;FEM;SG	N;GEN;SG
wang	wang	wang	wang	PROPN;NOM;MASC;SG	PROPN;NOM;SG
leipzig	leipzigin	leipzig	leipzigi	PROPN;NOM;MASC;SG	PROPN;GEN;SG
stefano	stefano	stefan	stefano	PROPN;NOM;MASC;SG	PROPN;NOM;SG
dežja	sataa	dež	sataa	N;GEN;MASC;SG	N;PRT;SG
dežja	sade	dež	sade	N;GEN;MASC;SG	N;NOM;SG
dežja	rain	dež	rain	N;GEN;MASC;SG	
dežja	sadetta	dež	sade	N;GEN;MASC;SG	N;PRT;SG
okrogle	erä	okrogel	erä	ADJ;NOM;FEM;PL	N;NOM;SG
okrogle	kierros	okrogel	kierros	ADJ;NOM;FEM;PL	N;NOM;SG
okrogle	pyöreä	okrogel	pyöreä	ADJ;NOM;FEM;PL	ADJ;NOM;SG
uporabljeno	käytetyt	uporabljeno	käyttää	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
uporabljeno	käytetty	uporabljeno	käyttää	ADJ;NOM;NEUT;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
uporabljeno	käytettyjä	uporabljeno	käyttää	ADJ;NOM;NEUT;SG;V.PTCP	V;PRT;PL;V.PTCP;PASS
four	nelonen	four	nelonen		N;NOM;SG
four	neljä	four	neljä		NUM;NOM;SG
